Año	Sexo	Nº Accidentes	Código	Municipio	Municipio Código	Municipio Nombre	Grupo Grado Código	Grupo Grado Código
2010	Hombres	1	22218	Senés de Alcubierre	22218	Senés de Alcubierre	1	Leves
2010	Hombres	2	22220	Sesa	22220	Sesa	1	Leves
2010	Mujeres	1	22221	Sesué	22221	Sesué	1	Leves
2010	Hombres	9	22222	Siétamo	22222	Siétamo	1	Leves
2010	Hombres	1	22223	Sopeira	22223	Sopeira	1	Leves
2010	Hombres	14	22225	Tamarite de Litera	22225	Tamarite de Litera	1	Leves
2010	Hombres	1	22225	Tamarite de Litera	22225	Tamarite de Litera	2	Graves o muy graves
2010	Mujeres	3	22225	Tamarite de Litera	22225	Tamarite de Litera	1	Leves
2010	Hombres	12	22226	Tardienta	22226	Tardienta	1	Leves
2010	Hombres	1	22226	Tardienta	22226	Tardienta	2	Graves o muy graves
2010	Hombres	1	22227	Tella-Sin	22227	Tella-Sin	1	Leves
2010	Hombres	3	22228	Tierz	22228	Tierz	1	Leves
2010	Hombres	3	22230	Torla-Ordesa	22230	Torla-Ordesa	1	Leves
2010	Hombres	1	22233	Torre la Ribera	22233	Torre la Ribera	1	Leves
2010	Mujeres	3	22233	Torre la Ribera	22233	Torre la Ribera	1	Leves
2010	Hombres	7	22234	Torrente de Cinca	22234	Torrente de Cinca	1	Leves
2010	Mujeres	6	22234	Torrente de Cinca	22234	Torrente de Cinca	1	Leves
2010	Mujeres	1	22247	Viacamp y Litera	22247	Viacamp y Litera	1	Leves
2010	Hombres	1	22248	Vicién	22248	Vicién	1	Leves
2010	Hombres	5	22250	Villanúa	22250	Villanúa	1	Leves
2010	Hombres	1	22250	Villanúa	22250	Villanúa	2	Graves o muy graves
2010	Mujeres	1	22250	Villanúa	22250	Villanúa	1	Leves
2010	Hombres	1	22252	Yebra de Basa	22252	Yebra de Basa	1	Leves
2010	Hombres	1	22253	Yésero	22253	Yésero	1	Leves
2010	Hombres	16	22254	Zaidín	22254	Zaidín	1	Leves
2010	Hombres	1	22254	Zaidín	22254	Zaidín	2	Graves o muy graves
2010	Hombres	5	22901	Valle de Hecho	22901	Valle de Hecho	1	Leves
2010	Hombres	1	22901	Valle de Hecho	22901	Valle de Hecho	2	Graves o muy graves
2010	Mujeres	2	22901	Valle de Hecho	22901	Valle de Hecho	1	Leves
2010	Hombres	3	22902	Puente la Reina de Jaca	22902	Puente la Reina de Jaca	1	Leves
2010	Mujeres	1	22902	Puente la Reina de Jaca	22902	Puente la Reina de Jaca	1	Leves
2010	Hombres	9	22903	San Miguel del Cinca	22903	San Miguel del Cinca	1	Leves
2010	Hombres	8	22904	Sotonera (La)	22904	Sotonera (La)	1	Leves
2010	Hombres	1	22904	Sotonera (La)	22904	Sotonera (La)	2	Graves o muy graves
2010	Mujeres	1	22904	Sotonera (La)	22904	Sotonera (La)	1	Leves
2010	Hombres	2	22905	Lupiñén-Ortilla	22905	Lupiñén-Ortilla	1	Leves
2010	Mujeres	1	22906	Santa María de Dulcis	22906	Santa María de Dulcis	1	Leves
2010	Hombres	18	22907	Aínsa-Sobrarbe	22907	Aínsa-Sobrarbe	1	Leves
2010	Mujeres	4	22907	Aínsa-Sobrarbe	22907	Aínsa-Sobrarbe	1	Leves
2010	Hombres	1	22908	Hoz y Costeán	22908	Hoz y Costeán	1	Leves
2010	Mujeres	3	22909	Vencillón	22909	Vencillón	1	Leves
2010	Hombres	2	44001	Ababuj	44001	Ababuj	1	Leves
2010	Hombres	2	44004	Aguaviva	44004	Aguaviva	1	Leves
2010	Hombres	2	44005	Aguilar del Alfambra	44005	Aguilar del Alfambra	1	Leves
2010	Hombres	1	44006	Alacón	44006	Alacón	1	Leves
2010	Mujeres	1	44007	Alba	44007	Alba	1	Leves
2010	Hombres	10	44008	Albalate del Arzobispo	44008	Albalate del Arzobispo	1	Leves
2010	Mujeres	3	44008	Albalate del Arzobispo	44008	Albalate del Arzobispo	1	Leves
2010	Hombres	3	44009	Albarracín	44009	Albarracín	1	Leves
2010	Mujeres	2	44009	Albarracín	44009	Albarracín	1	Leves
2010	Hombres	3	44010	Albentosa	44010	Albentosa	1	Leves
2010	Mujeres	1	44010	Albentosa	44010	Albentosa	1	Leves
2010	Hombres	156	44013	Alcañiz	44013	Alcañiz	1	Leves
2010	Hombres	1	44013	Alcañiz	44013	Alcañiz	2	Graves o muy graves
2010	Mujeres	50	44013	Alcañiz	44013	Alcañiz	1	Leves
2010	Hombres	14	44014	Alcorisa	44014	Alcorisa	1	Leves
2010	Mujeres	3	44014	Alcorisa	44014	Alcorisa	1	Leves
2010	Hombres	3	44016	Alfambra	44016	Alfambra	1	Leves
2010	Mujeres	2	44016	Alfambra	44016	Alfambra	1	Leves
2010	Hombres	5	44017	Aliaga	44017	Aliaga	1	Leves
2010	Hombres	1	44021	Allepuz	44021	Allepuz	1	Leves
2010	Hombres	3	44022	Alloza	44022	Alloza	1	Leves
2010	Hombres	70	44025	Andorra	44025	Andorra	1	Leves
2010	Hombres	2	44025	Andorra	44025	Andorra	2	Graves o muy graves
2010	Mujeres	23	44025	Andorra	44025	Andorra	1	Leves
2010	Hombres	1	44026	Arcos de las Salinas	44026	Arcos de las Salinas	1	Leves
2010	Hombres	1	44028	Argente	44028	Argente	1	Leves
2010	Hombres	103	44029	Ariño	44029	Ariño	1	Leves
2010	Hombres	3	44029	Ariño	44029	Ariño	2	Graves o muy graves
2010	Mujeres	2	44029	Ariño	44029	Ariño	1	Leves
2010	Mujeres	1	44031	Azaila	44031	Azaila	1	Leves
2010	Hombres	2	44034	Bañón	44034	Bañón	1	Leves
2010	Hombres	6	44037	Beceite	44037	Beceite	1	Leves
2010	Hombres	1	44042	Blancas	44042	Blancas	1	Leves
2010	Hombres	3	44044	Bordón	44044	Bordón	1	Leves
2010	Mujeres	1	44044	Bordón	44044	Bordón	1	Leves
2010	Hombres	1	44045	Bronchales	44045	Bronchales	1	Leves
2010	Mujeres	2	44045	Bronchales	44045	Bronchales	1	Leves
2010	Mujeres	2	44047	Burbáguena	44047	Burbáguena	1	Leves
2010	Hombres	7	44049	Calaceite	44049	Calaceite	1	Leves
2010	Mujeres	1	44049	Calaceite	44049	Calaceite	1	Leves
2010	Hombres	34	44050	Calamocha	44050	Calamocha	1	Leves
2010	Mujeres	13	44050	Calamocha	44050	Calamocha	1	Leves
2010	Hombres	23	44051	Calanda	44051	Calanda	1	Leves
2010	Hombres	1	44051	Calanda	44051	Calanda	2	Graves o muy graves
2010	Mujeres	9	44051	Calanda	44051	Calanda	1	Leves
2010	Hombres	1	44053	Camañas	44053	Camañas	1	Leves
2010	Hombres	5	44054	Camarena de la Sierra	44054	Camarena de la Sierra	1	Leves
2010	Mujeres	1	44054	Camarena de la Sierra	44054	Camarena de la Sierra	1	Leves
2010	Hombres	1	44055	Camarillas	44055	Camarillas	1	Leves
2010	Hombres	5	44056	Caminreal	44056	Caminreal	1	Leves
2010	Mujeres	2	44056	Caminreal	44056	Caminreal	1	Leves
2010	Hombres	7	44059	Cantavieja	44059	Cantavieja	1	Leves
2010	Mujeres	4	44059	Cantavieja	44059	Cantavieja	1	Leves
2010	Hombres	2	44063	Cañizar del Olivar	44063	Cañizar del Olivar	1	Leves
2010	Hombres	4	44067	Castelnou	44067	Castelnou	1	Leves
2010	Hombres	3	44068	Castelserás	44068	Castelserás	1	Leves
2010	Hombres	8	44071	Castellote	44071	Castellote	1	Leves
2010	Hombres	4	44074	Cedrillas	44074	Cedrillas	1	Leves
2010	Hombres	1	44075	Celadas	44075	Celadas	1	Leves
2010	Hombres	31	44076	Cella	44076	Cella	1	Leves
2010	Mujeres	4	44076	Cella	44076	Cella	1	Leves
2010	Hombres	1	44080	Codoñera (La)	44080	Codoñera (La)	1	Leves
2010	Hombres	1	44082	Corbalán	44082	Corbalán	1	Leves
2010	Hombres	3	44086	Cretas	44086	Cretas	1	Leves
2010	Hombres	1	44087	Crivillén	44087	Crivillén	1	Leves
2010	Hombres	1	44097	Escorihuela	44097	Escorihuela	1	Leves
2010	Hombres	4	44099	Escucha	44099	Escucha	1	Leves
2010	Mujeres	2	44099	Escucha	44099	Escucha	1	Leves
2010	Hombres	6	44100	Estercuel	44100	Estercuel	1	Leves
2010	Mujeres	1	44103	Formiche Alto	44103	Formiche Alto	1	Leves
2010	Hombres	2	44106	Fortanete	44106	Fortanete	1	Leves
2010	Hombres	2	44108	Fresneda (La)	44108	Fresneda (La)	1	Leves
2010	Hombres	1	44111	Fuentes Calientes	44111	Fuentes Calientes	1	Leves
2010	Hombres	5	44112	Fuentes Claras	44112	Fuentes Claras	1	Leves
2010	Mujeres	3	44112	Fuentes Claras	44112	Fuentes Claras	1	Leves
2010	Hombres	1	44114	Fuentespalda	44114	Fuentespalda	1	Leves
2010	Hombres	5	44116	Gargallo	44116	Gargallo	1	Leves
2010	Hombres	2	44117	Gea de Albarracín	44117	Gea de Albarracín	1	Leves
2010	Hombres	2	44118	Ginebrosa (La)	44118	Ginebrosa (La)	1	Leves
2010	Hombres	3	44121	Gúdar	44121	Gúdar	1	Leves
2010	Hombres	7	44122	Híjar	44122	Híjar	1	Leves
2010	Mujeres	2	44122	Híjar	44122	Híjar	1	Leves
2010	Hombres	4	44126	Iglesuela del Cid (La)	44126	Iglesuela del Cid (La)	1	Leves
2010	Mujeres	1	44126	Iglesuela del Cid (La)	44126	Iglesuela del Cid (La)	1	Leves
2010	Hombres	3	44137	Linares de Mora	44137	Linares de Mora	1	Leves
2010	Hombres	3	44143	Manzanera	44143	Manzanera	1	Leves
2010	Hombres	1	44144	Martín del Río	44144	Martín del Río	1	Leves
2010	Hombres	5	44145	Mas de las Matas	44145	Mas de las Matas	1	Leves
2010	Mujeres	2	44145	Mas de las Matas	44145	Mas de las Matas	1	Leves
2010	Hombres	5	44146	Mata de los Olmos (La)	44146	Mata de los Olmos (La)	1	Leves
2010	Mujeres	1	44146	Mata de los Olmos (La)	44146	Mata de los Olmos (La)	1	Leves
2010	Hombres	7	44147	Mazaleón	44147	Mazaleón	1	Leves
2010	Hombres	4	44151	Molinos	44151	Molinos	1	Leves
2010	Hombres	21	44153	Monreal del Campo	44153	Monreal del Campo	1	Leves
2010	Hombres	1	44153	Monreal del Campo	44153	Monreal del Campo	2	Graves o muy graves
2010	Mujeres	11	44153	Monreal del Campo	44153	Monreal del Campo	1	Leves
2010	Hombres	3	44154	Monroyo	44154	Monroyo	1	Leves
2010	Mujeres	1	44154	Monroyo	44154	Monroyo	1	Leves
2010	Hombres	11	44155	Montalbán	44155	Montalbán	1	Leves
2010	Mujeres	1	44155	Montalbán	44155	Montalbán	1	Leves
2010	Hombres	14	44158	Mora de Rubielos	44158	Mora de Rubielos	1	Leves
2010	Mujeres	4	44158	Mora de Rubielos	44158	Mora de Rubielos	1	Leves
2010	Hombres	6	44160	Mosqueruela	44160	Mosqueruela	1	Leves
2010	Hombres	1	44161	Muniesa	44161	Muniesa	1	Leves
2010	Hombres	1	44167	Obón	44167	Obón	1	Leves
2010	Hombres	1	44172	Oliete	44172	Oliete	1	Leves
2010	Hombres	2	44174	Orihuela del Tremedal	44174	Orihuela del Tremedal	1	Leves
2010	Mujeres	4	44174	Orihuela del Tremedal	44174	Orihuela del Tremedal	1	Leves
2010	Hombres	1	44175	Orrios	44175	Orrios	1	Leves
2010	Hombres	2	44176	Palomar de Arroyos	44176	Palomar de Arroyos	1	Leves
2010	Hombres	1	44178	Parras de Castellote (Las)	44178	Parras de Castellote (Las)	1	Leves
2010	Hombres	3	44179	Peñarroya de Tastavins	44179	Peñarroya de Tastavins	1	Leves
2010	Mujeres	1	44179	Peñarroya de Tastavins	44179	Peñarroya de Tastavins	1	Leves
2010	Hombres	1	44180	Peracense	44180	Peracense	1	Leves
2010	Hombres	1	44182	Perales del Alfambra	44182	Perales del Alfambra	1	Leves
2010	Hombres	1	44185	Pobo (El)	44185	Pobo (El)	1	Leves
2010	Hombres	2	44187	Portellada (La)	44187	Portellada (La)	1	Leves
2010	Hombres	31	44191	Puebla de Híjar (La)	44191	Puebla de Híjar (La)	1	Leves
2010	Mujeres	8	44191	Puebla de Híjar (La)	44191	Puebla de Híjar (La)	1	Leves
2010	Hombres	6	44192	Puebla de Valverde (La)	44192	Puebla de Valverde (La)	1	Leves
2010	Mujeres	1	44192	Puebla de Valverde (La)	44192	Puebla de Valverde (La)	1	Leves
2010	Hombres	1	44194	Ráfales	44194	Ráfales	1	Leves
2010	Hombres	3	44198	Royuela	44198	Royuela	1	Leves
2010	Hombres	4	44201	Rubielos de Mora	44201	Rubielos de Mora	1	Leves
2010	Mujeres	1	44201	Rubielos de Mora	44201	Rubielos de Mora	1	Leves
2010	Hombres	3	44205	Samper de Calanda	44205	Samper de Calanda	1	Leves
2010	Hombres	5	44209	Santa Eulalia	44209	Santa Eulalia	1	Leves
2010	Mujeres	3	44209	Santa Eulalia	44209	Santa Eulalia	1	Leves
2010	Hombres	9	44210	Sarrión	44210	Sarrión	1	Leves
2010	Mujeres	3	44210	Sarrión	44210	Sarrión	1	Leves
2010	Hombres	1	44213	Singra	44213	Singra	1	Leves
2010	Hombres	1	44215	Terriente	44215	Terriente	1	Leves
2010	Hombres	311	44216	Teruel	44216	Teruel	1	Leves
2010	Hombres	1	44216	Teruel	44216	Teruel	2	Graves o muy graves
2010	Hombres	3	44216	Teruel	44216	Teruel	3	Mortales
2010	Mujeres	159	44216	Teruel	44216	Teruel	1	Leves
2010	Hombres	3	44219	Tornos	44219	Tornos	1	Leves
2010	Hombres	4	44220	Torralba de los Sisones	44220	Torralba de los Sisones	1	Leves
2010	Hombres	1	44220	Torralba de los Sisones	44220	Torralba de los Sisones	2	Graves o muy graves
2010	Hombres	1	44221	Torrecilla de Alcañiz	44221	Torrecilla de Alcañiz	1	Leves
2010	Mujeres	1	44225	Torre del Compte	44225	Torre del Compte	1	Leves
2010	Hombres	1	44226	Torrelacárcel	44226	Torrelacárcel	1	Leves
2010	Hombres	1	44235	Tramacastilla	44235	Tramacastilla	1	Leves
2010	Mujeres	1	44235	Tramacastilla	44235	Tramacastilla	1	Leves
2010	Hombres	2	44236	Tronchón	44236	Tronchón	1	Leves
2010	Hombres	10	44237	Urrea de Gaén	44237	Urrea de Gaén	1	Leves
2010	Hombres	87	44238	Utrillas	44238	Utrillas	1	Leves
2010	Mujeres	28	44238	Utrillas	44238	Utrillas	1	Leves
2010	Hombres	2	44240	Valbona	44240	Valbona	1	Leves
2010	Hombres	3	44241	Valdealgorfa	44241	Valdealgorfa	1	Leves
2010	Mujeres	1	44241	Valdealgorfa	44241	Valdealgorfa	1	Leves
2010	Hombres	1	44243	Valdecuenca	44243	Valdecuenca	1	Leves
2010	Hombres	4	44244	Valdelinares	44244	Valdelinares	1	Leves
2010	Mujeres	1	44244	Valdelinares	44244	Valdelinares	1	Leves
2010	Hombres	6	44245	Valdeltormo	44245	Valdeltormo	1	Leves
2010	Hombres	1	44245	Valdeltormo	44245	Valdeltormo	2	Graves o muy graves
2010	Hombres	18	44246	Valderrobres	44246	Valderrobres	1	Leves
2010	Mujeres	6	44246	Valderrobres	44246	Valderrobres	1	Leves
2010	Hombres	2	44247	Valjunquera	44247	Valjunquera	1	Leves
2010	Hombres	1	44251	Villafranca del Campo	44251	Villafranca del Campo	1	Leves
2010	Hombres	1	44252	Villahermosa del Campo	44252	Villahermosa del Campo	1	Leves
2010	Hombres	1	44256	Villanueva del Rebollar de la Sierra	44256	Villanueva del Rebollar de la Sierra	1	Leves
2010	Hombres	1	44257	Villar del Cobo	44257	Villar del Cobo	1	Leves
2010	Hombres	2	44263	Villastar	44263	Villastar	1	Leves
2010	Mujeres	2	44263	Villastar	44263	Villastar	1	Leves
2010	Hombres	1	44264	Villel	44264	Villel	1	Leves
2010	Hombres	2	44265	Vinaceite	44265	Vinaceite	1	Leves
2010	Hombres	2	44266	Visiedo	44266	Visiedo	1	Leves
2010	Hombres	1	44267	Vivel del Río Martín	44267	Vivel del Río Martín	1	Leves
2010	Hombres	3	50001	Abanto	50001	Abanto	1	Leves
2010	Mujeres	1	50001	Abanto	50001	Abanto	1	Leves
2010	Hombres	3	50003	Agón	50003	Agón	1	Leves
2010	Mujeres	2	50003	Agón	50003	Agón	1	Leves
2010	Hombres	5	50004	Aguarón	50004	Aguarón	1	Leves
2010	Mujeres	1	50004	Aguarón	50004	Aguarón	1	Leves
2010	Hombres	2	50005	Aguilón	50005	Aguilón	1	Leves
2010	Hombres	7	50006	Ainzón	50006	Ainzón	1	Leves
2010	Mujeres	1	50006	Ainzón	50006	Ainzón	1	Leves
2010	Mujeres	1	50007	Aladrén	50007	Aladrén	1	Leves
2010	Hombres	73	50008	Alagón	50008	Alagón	1	Leves
2010	Hombres	1	50008	Alagón	50008	Alagón	2	Graves o muy graves
2010	Mujeres	38	50008	Alagón	50008	Alagón	1	Leves
2010	Mujeres	1	50010	Alberite de San Juan	50010	Alberite de San Juan	1	Leves
2010	Hombres	1	50011	Albeta	50011	Albeta	1	Leves
2010	Hombres	1	50012	Alborge	50012	Alborge	1	Leves
2010	Hombres	1	50013	Alcalá de Ebro	50013	Alcalá de Ebro	1	Leves
2010	Hombres	1	50015	Alconchel de Ariza	50015	Alconchel de Ariza	1	Leves
2010	Mujeres	1	50015	Alconchel de Ariza	50015	Alconchel de Ariza	1	Leves
2010	Hombres	36	50017	Alfajarín	50017	Alfajarín	1	Leves
2010	Mujeres	4	50017	Alfajarín	50017	Alfajarín	1	Leves
2010	Hombres	5	50018	Alfamén	50018	Alfamén	1	Leves
2010	Mujeres	4	50018	Alfamén	50018	Alfamén	1	Leves
2010	Hombres	21	50020	Alhama de Aragón	50020	Alhama de Aragón	1	Leves
2010	Hombres	1	50020	Alhama de Aragón	50020	Alhama de Aragón	2	Graves o muy graves
2010	Mujeres	6	50020	Alhama de Aragón	50020	Alhama de Aragón	1	Leves
2010	Hombres	6	50024	Almonacid de la Sierra	50024	Almonacid de la Sierra	1	Leves
2010	Hombres	48	50025	Almunia de Doña Godina (La)	50025	Almunia de Doña Godina (La)	1	Leves
2010	Hombres	1	50025	Almunia de Doña Godina (La)	50025	Almunia de Doña Godina (La)	2	Graves o muy graves
2010	Mujeres	35	50025	Almunia de Doña Godina (La)	50025	Almunia de Doña Godina (La)	1	Leves
2010	Hombres	1	50028	Anento	50028	Anento	1	Leves
2010	Hombres	3	50029	Aniñón	50029	Aniñón	1	Leves
2010	Hombres	1	50032	Arándiga	50032	Arándiga	1	Leves
2010	Hombres	8	50034	Ariza	50034	Ariza	1	Leves
2010	Mujeres	2	50034	Ariza	50034	Ariza	1	Leves
2010	Hombres	1	50035	Artieda	50035	Artieda	1	Leves
2010	Mujeres	1	50036	Asín	50036	Asín	1	Leves
2010	Hombres	13	50038	Ateca	50038	Ateca	1	Leves
2010	Mujeres	6	50038	Ateca	50038	Ateca	1	Leves
2010	Hombres	4	50039	Azuara	50039	Azuara	1	Leves
2010	Hombres	12	50043	Bárboles	50043	Bárboles	1	Leves
2010	Mujeres	1	50043	Bárboles	50043	Bárboles	1	Leves
2010	Hombres	8	50045	Belchite	50045	Belchite	1	Leves
2010	Mujeres	7	50045	Belchite	50045	Belchite	1	Leves
2010	Hombres	1	50046	Belmonte de Gracián	50046	Belmonte de Gracián	1	Leves
2010	Hombres	1	50050	Bijuesca	50050	Bijuesca	1	Leves
2010	Hombres	4	50051	Biota	50051	Biota	1	Leves
2010	Mujeres	1	50051	Biota	50051	Biota	1	Leves
2010	Hombres	5	50052	Bisimbre	50052	Bisimbre	1	Leves
2010	Mujeres	6	50052	Bisimbre	50052	Bisimbre	1	Leves
2010	Hombres	5	50053	Boquiñeni	50053	Boquiñeni	1	Leves
2010	Hombres	89	50055	Borja	50055	Borja	1	Leves
2010	Mujeres	47	50055	Borja	50055	Borja	1	Leves
2010	Mujeres	1	50055	Borja	50055	Borja	2	Graves o muy graves
2010	Hombres	1	50056	Botorrita	50056	Botorrita	2	Graves o muy graves
2010	Hombres	15	50057	Brea de Aragón	50057	Brea de Aragón	1	Leves
2010	Mujeres	1	50057	Brea de Aragón	50057	Brea de Aragón	1	Leves
2010	Hombres	3	50059	Bujaraloz	50059	Bujaraloz	1	Leves
2010	Hombres	1	50060	Bulbuente	50060	Bulbuente	1	Leves
2010	Mujeres	1	50060	Bulbuente	50060	Bulbuente	1	Leves
2010	Hombres	2	50061	Bureta	50061	Bureta	1	Leves
2010	Hombres	51	50062	Burgo de Ebro (El)	50062	Burgo de Ebro (El)	1	Leves
2010	Mujeres	15	50062	Burgo de Ebro (El)	50062	Burgo de Ebro (El)	1	Leves
2010	Hombres	2	50064	Cabañas de Ebro	50064	Cabañas de Ebro	1	Leves
2010	Hombres	71	50066	Cadrete	50066	Cadrete	1	Leves
2010	Mujeres	14	50066	Cadrete	50066	Cadrete	1	Leves
2010	Hombres	120	50067	Calatayud	50067	Calatayud	1	Leves
2010	Hombres	1	50067	Calatayud	50067	Calatayud	3	Mortales
2010	Mujeres	44	50067	Calatayud	50067	Calatayud	1	Leves
2010	Hombres	17	50068	Calatorao	50068	Calatorao	1	Leves
2010	Mujeres	4	50068	Calatorao	50068	Calatorao	1	Leves
2010	Hombres	46	50073	Cariñena	50073	Cariñena	1	Leves
2010	Mujeres	18	50073	Cariñena	50073	Cariñena	1	Leves
2010	Hombres	56	50074	Caspe	50074	Caspe	1	Leves
2010	Hombres	1	50074	Caspe	50074	Caspe	2	Graves o muy graves
2010	Mujeres	24	50074	Caspe	50074	Caspe	1	Leves
2010	Hombres	3	50077	Castejón de Valdejasa	50077	Castejón de Valdejasa	1	Leves
2010	Hombres	2	50079	Cervera de la Cañada	50079	Cervera de la Cañada	1	Leves
2010	Mujeres	1	50079	Cervera de la Cañada	50079	Cervera de la Cañada	1	Leves
2010	Hombres	6	50081	Cetina	50081	Cetina	1	Leves
2010	Mujeres	5	50081	Cetina	50081	Cetina	1	Leves
2010	Hombres	2	50088	Cosuenda	50088	Cosuenda	1	Leves
2010	Mujeres	1	50088	Cosuenda	50088	Cosuenda	1	Leves
2010	Hombres	230	50089	Cuarte de Huerva	50089	Cuarte de Huerva	1	Leves
2010	Hombres	1	50089	Cuarte de Huerva	50089	Cuarte de Huerva	2	Graves o muy graves
2010	Mujeres	31	50089	Cuarte de Huerva	50089	Cuarte de Huerva	1	Leves
2010	Hombres	1	50090	Cubel	50090	Cubel	1	Leves
2010	Hombres	1	50091	Cuerlas (Las)	50091	Cuerlas (Las)	1	Leves
2010	Hombres	1	50092	Chiprana	50092	Chiprana	1	Leves
2010	Hombres	32	50094	Daroca	50094	Daroca	1	Leves
2010	Mujeres	6	50094	Daroca	50094	Daroca	1	Leves
2010	Hombres	176	50095	Ejea de los Caballeros	50095	Ejea de los Caballeros	1	Leves
2010	Hombres	1	50095	Ejea de los Caballeros	50095	Ejea de los Caballeros	2	Graves o muy graves
2010	Hombres	2	50095	Ejea de los Caballeros	50095	Ejea de los Caballeros	3	Mortales
2010	Mujeres	43	50095	Ejea de los Caballeros	50095	Ejea de los Caballeros	1	Leves
2010	Hombres	1	50098	Encinacorba	50098	Encinacorba	1	Leves
2010	Hombres	86	50099	Épila	50099	Épila	1	Leves
2010	Mujeres	40	50099	Épila	50099	Épila	1	Leves
2010	Mujeres	1	50100	Erla	50100	Erla	1	Leves
2010	Hombres	6	50101	Escatrón	50101	Escatrón	1	Leves
2010	Hombres	6	50102	Fabara	50102	Fabara	1	Leves
2010	Hombres	1	50104	Farlete	50104	Farlete	1	Leves
2010	Hombres	2	50105	Fayón	50105	Fayón	1	Leves
2010	Hombres	2	50106	Fayos (Los)	50106	Fayos (Los)	1	Leves
2010	Hombres	153	50107	Figueruelas	50107	Figueruelas	1	Leves
2010	Hombres	3	50107	Figueruelas	50107	Figueruelas	2	Graves o muy graves
2010	Hombres	1	50107	Figueruelas	50107	Figueruelas	3	Mortales
2010	Mujeres	97	50107	Figueruelas	50107	Figueruelas	1	Leves
2010	Hombres	1	50110	Frasno (El)	50110	Frasno (El)	1	Leves
2010	Hombres	6	50113	Fuendejalón	50113	Fuendejalón	1	Leves
2010	Mujeres	1	50113	Fuendejalón	50113	Fuendejalón	1	Leves
2010	Hombres	52	50115	Fuentes de Ebro	50115	Fuentes de Ebro	1	Leves
2010	Hombres	1	50115	Fuentes de Ebro	50115	Fuentes de Ebro	2	Graves o muy graves
2010	Mujeres	15	50115	Fuentes de Ebro	50115	Fuentes de Ebro	1	Leves
2010	Hombres	2	50116	Fuentes de Jiloca	50116	Fuentes de Jiloca	1	Leves
2010	Hombres	26	50118	Gallur	50118	Gallur	1	Leves
2010	Mujeres	10	50118	Gallur	50118	Gallur	1	Leves
2010	Hombres	4	50119	Gelsa	50119	Gelsa	1	Leves
2010	Mujeres	1	50119	Gelsa	50119	Gelsa	1	Leves
2010	Hombres	3	50122	Grisel	50122	Grisel	1	Leves
2010	Mujeres	1	50122	Grisel	50122	Grisel	1	Leves
2010	Hombres	2	50124	Herrera de los Navarros	50124	Herrera de los Navarros	1	Leves
2010	Mujeres	1	50124	Herrera de los Navarros	50124	Herrera de los Navarros	1	Leves
2010	Hombres	3	50125	Ibdes	50125	Ibdes	1	Leves
2010	Mujeres	1	50125	Ibdes	50125	Ibdes	1	Leves
2010	Hombres	22	50126	Illueca	50126	Illueca	1	Leves
2010	Mujeres	10	50126	Illueca	50126	Illueca	1	Leves
2010	Hombres	5	50129	Jaraba	50129	Jaraba	1	Leves
2010	Mujeres	9	50129	Jaraba	50129	Jaraba	1	Leves
2010	Hombres	1	50130	Jarque de Moncayo	50130	Jarque de Moncayo	1	Leves
2010	Hombres	3	50132	Joyosa (La)	50132	Joyosa (La)	1	Leves
2010	Mujeres	1	50132	Joyosa (La)	50132	Joyosa (La)	1	Leves
2010	Hombres	2	50136	Lécera	50136	Lécera	1	Leves
2010	Hombres	7	50137	Leciñena	50137	Leciñena	1	Leves
2010	Mujeres	1	50137	Leciñena	50137	Leciñena	1	Leves
2010	Mujeres	2	50139	Letux	50139	Letux	1	Leves
2010	Hombres	1	50140	Litago	50140	Litago	1	Leves
2010	Hombres	3	50143	Longares	50143	Longares	1	Leves
2010	Hombres	2	50146	Lucena de Jalón	50146	Lucena de Jalón	1	Leves
2010	Hombres	5	50147	Luceni	50147	Luceni	1	Leves
2010	Mujeres	1	50147	Luceni	50147	Luceni	1	Leves
2010	Hombres	1	50148	Luesia	50148	Luesia	1	Leves
2010	Mujeres	2	50148	Luesia	50148	Luesia	1	Leves
2010	Hombres	3	50150	Lumpiaque	50150	Lumpiaque	1	Leves
2010	Hombres	2	50151	Luna	50151	Luna	1	Leves
2010	Hombres	26	50152	Maella	50152	Maella	1	Leves
2010	Mujeres	3	50152	Maella	50152	Maella	1	Leves
2010	Hombres	6	50153	Magallón	50153	Magallón	1	Leves
2010	Mujeres	3	50153	Magallón	50153	Magallón	1	Leves
2010	Hombres	2	50156	Maleján	50156	Maleján	1	Leves
2010	Mujeres	1	50156	Maleján	50156	Maleján	1	Leves
2010	Hombres	5	50157	Malón	50157	Malón	1	Leves
2010	Hombres	5	50159	Maluenda	50159	Maluenda	1	Leves
2010	Mujeres	1	50159	Maluenda	50159	Maluenda	1	Leves
2010	Hombres	39	50160	Mallén	50160	Mallén	1	Leves
2010	Mujeres	19	50160	Mallén	50160	Mallén	1	Leves
2010	Hombres	37	50163	María de Huerva	50163	María de Huerva	1	Leves
2010	Hombres	1	50163	María de Huerva	50163	María de Huerva	2	Graves o muy graves
2010	Mujeres	3	50163	María de Huerva	50163	María de Huerva	1	Leves
2010	Hombres	23	50165	Mequinenza	50165	Mequinenza	1	Leves
2010	Mujeres	4	50165	Mequinenza	50165	Mequinenza	1	Leves
2010	Hombres	5	50166	Mesones de Isuela	50166	Mesones de Isuela	1	Leves
