Año	Residencia CCAA nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Edad (grandes grupos)	Extranjeros
2011	Aragón	04	Resto de África	234	Nigeria	65 y más	2
2011	Aragón	04	Resto de África	235	República Centroafricana	16 a 64	6
2011	Aragón	04	Resto de África	236	Sudáfrica	16 a 64	9
2011	Aragón	04	Resto de África	236	Sudáfrica	65 y más	1
2011	Aragón	04	Resto de África	237	Ruanda	16 a 64	2
2011	Aragón	04	Resto de África	238	Santo Tome y Príncipe	0 a 15	1
2011	Aragón	04	Resto de África	239	Senegal	0 a 15	411
2011	Aragón	04	Resto de África	239	Senegal	16 a 64	2744
2011	Aragón	04	Resto de África	239	Senegal	65 y más	13
2011	Aragón	04	Resto de África	241	Sierra Leona	0 a 15	3
2011	Aragón	04	Resto de África	241	Sierra Leona	16 a 64	14
2011	Aragón	04	Resto de África	243	Sudán	0 a 15	4
2011	Aragón	04	Resto de África	243	Sudán	16 a 64	9
2011	Aragón	04	Resto de África	245	Tanzania	0 a 15	1
2011	Aragón	04	Resto de África	246	Chad	16 a 64	2
2011	Aragón	04	Resto de África	247	Togo	0 a 15	4
2011	Aragón	04	Resto de África	247	Togo	16 a 64	24
2011	Aragón	04	Resto de África	247	Togo	65 y más	1
2011	Aragón	04	Resto de África	249	Uganda	16 a 64	2
2011	Aragón	04	Resto de África	250	Rep. Democrática del Congo	0 a 15	9
2011	Aragón	04	Resto de África	250	Rep. Democrática del Congo	16 a 64	60
2011	Aragón	04	Resto de África	251	Zambia	16 a 64	1
2011	Aragón	04	Resto de África	252	Zimbabwe	16 a 64	1
2011	Aragón	04	Resto de África	253	Eritrea	16 a 64	1
2011	Aragón	05	América del Norte	301	Canadá	0 a 15	1
2011	Aragón	05	América del Norte	301	Canadá	16 a 64	30
2011	Aragón	05	América del Norte	302	Estados Unidos de América	0 a 15	49
2011	Aragón	05	América del Norte	302	Estados Unidos de América	16 a 64	324
2011	Aragón	05	América del Norte	302	Estados Unidos de América	65 y más	66
2011	Aragón	06	Resto de América	303	México	0 a 15	28
2011	Aragón	06	Resto de América	303	México	16 a 64	345
2011	Aragón	06	Resto de América	303	México	65 y más	7
2011	Aragón	06	Resto de América	314	Costa Rica	0 a 15	8
2011	Aragón	06	Resto de América	314	Costa Rica	16 a 64	32
2011	Aragón	06	Resto de América	314	Costa Rica	65 y más	1
2011	Aragón	06	Resto de América	315	Cuba	0 a 15	116
2011	Aragón	06	Resto de América	315	Cuba	16 a 64	1142
2011	Aragón	06	Resto de América	315	Cuba	65 y más	52
2011	Aragón	06	Resto de América	316	Dominica	0 a 15	3
2011	Aragón	06	Resto de América	316	Dominica	16 a 64	16
2011	Aragón	06	Resto de América	317	El Salvador	0 a 15	35
2011	Aragón	06	Resto de América	317	El Salvador	16 a 64	195
2011	Aragón	06	Resto de América	317	El Salvador	65 y más	4
2011	Aragón	06	Resto de América	319	Guatemala	0 a 15	28
2011	Aragón	06	Resto de América	319	Guatemala	16 a 64	89
2011	Aragón	06	Resto de América	319	Guatemala	65 y más	1
2011	Aragón	06	Resto de América	320	Haití	0 a 15	1
2011	Aragón	06	Resto de América	320	Haití	16 a 64	6
2011	Aragón	06	Resto de América	321	Honduras	0 a 15	112
2011	Aragón	06	Resto de América	321	Honduras	16 a 64	605
2011	Aragón	06	Resto de América	321	Honduras	65 y más	6
2011	Aragón	06	Resto de América	323	Nicaragua	0 a 15	317
2011	Aragón	06	Resto de América	323	Nicaragua	16 a 64	2890
2011	Aragón	06	Resto de América	323	Nicaragua	65 y más	5
2011	Aragón	06	Resto de América	324	Panamá	0 a 15	7
2011	Aragón	06	Resto de América	324	Panamá	16 a 64	83
2011	Aragón	06	Resto de América	324	Panamá	65 y más	1
2011	Aragón	06	Resto de América	326	República Dominicana	0 a 15	481
2011	Aragón	06	Resto de América	326	República Dominicana	16 a 64	2090
2011	Aragón	06	Resto de América	326	República Dominicana	65 y más	43
2011	Aragón	06	Resto de América	327	Trinidad y Tobago	16 a 64	1
2011	Aragón	06	Resto de América	340	Argentina	0 a 15	278
2011	Aragón	06	Resto de América	340	Argentina	16 a 64	1467
2011	Aragón	06	Resto de América	340	Argentina	65 y más	85
2011	Aragón	06	Resto de América	341	Bolivia	0 a 15	151
2011	Aragón	06	Resto de América	341	Bolivia	16 a 64	878
2011	Aragón	06	Resto de América	341	Bolivia	65 y más	4
2011	Aragón	06	Resto de América	342	Brasil	0 a 15	325
2011	Aragón	06	Resto de América	342	Brasil	16 a 64	1788
2011	Aragón	06	Resto de América	342	Brasil	65 y más	16
2011	Aragón	06	Resto de América	343	Colombia	0 a 15	1115
2011	Aragón	06	Resto de América	343	Colombia	16 a 64	5834
2011	Aragón	06	Resto de América	343	Colombia	65 y más	121
2011	Aragón	06	Resto de América	344	Chile	0 a 15	146
2011	Aragón	06	Resto de América	344	Chile	16 a 64	590
2011	Aragón	06	Resto de América	344	Chile	65 y más	29
2011	Aragón	06	Resto de América	345	Ecuador	0 a 15	1781
2011	Aragón	06	Resto de América	345	Ecuador	16 a 64	7361
2011	Aragón	06	Resto de América	345	Ecuador	65 y más	86
2011	Aragón	06	Resto de América	347	Paraguay	0 a 15	52
2011	Aragón	06	Resto de América	347	Paraguay	16 a 64	310
2011	Aragón	06	Resto de América	347	Paraguay	65 y más	4
2011	Aragón	06	Resto de América	348	Perú	0 a 15	370
2011	Aragón	06	Resto de América	348	Perú	16 a 64	1937
2011	Aragón	06	Resto de América	348	Perú	65 y más	59
2011	Aragón	06	Resto de América	350	Uruguay	0 a 15	104
2011	Aragón	06	Resto de América	350	Uruguay	16 a 64	428
2011	Aragón	06	Resto de América	350	Uruguay	65 y más	21
2011	Aragón	06	Resto de América	351	Venezuela	0 a 15	130
2011	Aragón	06	Resto de América	351	Venezuela	16 a 64	749
2011	Aragón	06	Resto de América	351	Venezuela	65 y más	26
2011	Aragón	07	Asia	401	Afganistán	16 a 64	1
2011	Aragón	07	Asia	402	Arabia Saudí	16 a 64	1
2011	Aragón	07	Asia	404	Bangladesh	0 a 15	5
2011	Aragón	07	Asia	404	Bangladesh	16 a 64	21
2011	Aragón	07	Asia	404	Bangladesh	65 y más	2
2011	Aragón	07	Asia	407	China	0 a 15	1019
2011	Aragón	07	Asia	407	China	16 a 64	3483
2011	Aragón	07	Asia	407	China	65 y más	59
2011	Aragón	07	Asia	409	Filipinas	0 a 15	5
2011	Aragón	07	Asia	409	Filipinas	16 a 64	35
2011	Aragón	07	Asia	409	Filipinas	65 y más	1
2011	Aragón	07	Asia	410	India	0 a 15	22
2011	Aragón	07	Asia	410	India	16 a 64	117
2011	Aragón	07	Asia	410	India	65 y más	4
2011	Aragón	07	Asia	411	Indonesia	16 a 64	12
2011	Aragón	07	Asia	412	Irak	16 a 64	2
2011	Aragón	07	Asia	413	Irán	16 a 64	13
2011	Aragón	07	Asia	414	Israel	16 a 64	10
2011	Aragón	07	Asia	415	Japón	0 a 15	2
2011	Aragón	07	Asia	415	Japón	16 a 64	42
2011	Aragón	07	Asia	415	Japón	65 y más	2
2011	Aragón	07	Asia	416	Jordania	0 a 15	7
2011	Aragón	07	Asia	416	Jordania	16 a 64	22
2011	Aragón	07	Asia	416	Jordania	65 y más	1
2011	Aragón	07	Asia	418	Kuwait	16 a 64	2
2011	Aragón	07	Asia	419	Laos	16 a 64	1
2011	Aragón	07	Asia	420	Líbano	0 a 15	3
2011	Aragón	07	Asia	420	Líbano	16 a 64	20
2011	Aragón	07	Asia	420	Líbano	65 y más	1
2011	Aragón	07	Asia	421	Malasia	16 a 64	3
2011	Aragón	07	Asia	423	Mongolia	0 a 15	1
2011	Aragón	07	Asia	423	Mongolia	16 a 64	3
2011	Aragón	07	Asia	424	Nepal	0 a 15	2
2011	Aragón	07	Asia	424	Nepal	16 a 64	7
2011	Aragón	07	Asia	426	Pakistán	0 a 15	233
2011	Aragón	07	Asia	426	Pakistán	16 a 64	1032
2011	Aragón	07	Asia	426	Pakistán	65 y más	7
2011	Aragón	07	Asia	430	República de Corea	0 a 15	2
2011	Aragón	07	Asia	430	República de Corea	16 a 64	22
2011	Aragón	07	Asia	430	República de Corea	65 y más	3
2011	Aragón	07	Asia	431	Corea del norte (R. popular)	16 a 64	1
2011	Aragón	07	Asia	432	Singapur	16 a 64	1
2011	Aragón	07	Asia	433	Siria	0 a 15	3
2011	Aragón	07	Asia	433	Siria	16 a 64	34
2011	Aragón	07	Asia	434	Sri-Lanka	16 a 64	3
2011	Aragón	07	Asia	435	Tailandia	16 a 64	17
2011	Aragón	07	Asia	437	Vietnam	0 a 15	3
2011	Aragón	07	Asia	437	Vietnam	16 a 64	11
2011	Aragón	07	Asia	441	Yemen	16 a 64	1
2011	Aragón	07	Asia	442	Azerbaiyan	16 a 64	2
2011	Aragón	07	Asia	443	Kazajstan	0 a 15	1
2011	Aragón	07	Asia	443	Kazajstan	16 a 64	17
2011	Aragón	07	Asia	444	Kirgvistan	16 a 64	25
2011	Aragón	07	Asia	447	Uzbekistán	0 a 15	4
2011	Aragón	07	Asia	447	Uzbekistán	16 a 64	6
2011	Aragón	07	Asia	447	Uzbekistán	65 y más	1
2011	Aragón	07	Asia	499	Países sin relaciones diplomáticas	0 a 15	2
2011	Aragón	07	Asia	499	Países sin relaciones diplomáticas	16 a 64	17
2011	Aragón	07	Asia	499	Países sin relaciones diplomáticas	65 y más	1
2011	Aragón	08	Oceanía	501	Australia	0 a 15	3
2011	Aragón	08	Oceanía	501	Australia	16 a 64	17
2011	Aragón	08	Oceanía	501	Australia	65 y más	2
2011	Aragón	08	Oceanía	504	Nueva Zelanda	16 a 64	6
2011	Aragón	08	Oceanía	511	Micronesia	16 a 64	1
2011	Aragón	08	Oceanía	512	Tuvalu	0 a 15	1
2011	Aragón	08	Oceanía	512	Tuvalu	16 a 64	1
2011	Aragón	08	Oceanía	512	Tuvalu	65 y más	1
2011	Aragón	08	Oceanía	515	Nauru	65 y más	1
2011	Aragón	08	Oceanía	516	Palaos	0 a 15	3
2011	Aragón	08	Oceanía	516	Palaos	16 a 64	3
2011	Aragón	09	Apátridas y no consta	555	Apátridas	0 a 15	9
2011	Aragón	09	Apátridas y no consta	555	Apátridas	16 a 64	21
2012	Aragón	01	UE-27	102	Austria	0 a 15	8
2012	Aragón	01	UE-27	102	Austria	16 a 64	58
2012	Aragón	01	UE-27	102	Austria	65 y más	9
2012	Aragón	01	UE-27	103	Bélgica	0 a 15	26
2012	Aragón	01	UE-27	103	Bélgica	16 a 64	175
2012	Aragón	01	UE-27	103	Bélgica	65 y más	26
2012	Aragón	01	UE-27	104	Bulgaria	0 a 15	1083
2012	Aragón	01	UE-27	104	Bulgaria	16 a 64	5119
2012	Aragón	01	UE-27	104	Bulgaria	65 y más	101
2012	Aragón	01	UE-27	106	Chipre	16 a 64	3
2012	Aragón	01	UE-27	107	Dinamarca	0 a 15	2
2012	Aragón	01	UE-27	107	Dinamarca	16 a 64	43
2012	Aragón	01	UE-27	107	Dinamarca	65 y más	3
2012	Aragón	01	UE-27	109	Finlandia	0 a 15	5
2012	Aragón	01	UE-27	109	Finlandia	16 a 64	36
2012	Aragón	01	UE-27	110	Francia	0 a 15	182
2012	Aragón	01	UE-27	110	Francia	16 a 64	1538
2012	Aragón	01	UE-27	110	Francia	65 y más	256
2012	Aragón	01	UE-27	111	Grecia	0 a 15	7
2012	Aragón	01	UE-27	111	Grecia	16 a 64	65
2012	Aragón	01	UE-27	112	Hungría	0 a 15	28
2012	Aragón	01	UE-27	112	Hungría	16 a 64	120
2012	Aragón	01	UE-27	112	Hungría	65 y más	2
2012	Aragón	01	UE-27	113	Irlanda	0 a 15	12
2012	Aragón	01	UE-27	113	Irlanda	16 a 64	96
2012	Aragón	01	UE-27	113	Irlanda	65 y más	3
2012	Aragón	01	UE-27	115	Italia	0 a 15	276
2012	Aragón	01	UE-27	115	Italia	16 a 64	1574
2012	Aragón	01	UE-27	115	Italia	65 y más	145
2012	Aragón	01	UE-27	121	Países Bajos	0 a 15	78
2012	Aragón	01	UE-27	121	Países Bajos	16 a 64	398
2012	Aragón	01	UE-27	121	Países Bajos	65 y más	34
2012	Aragón	01	UE-27	122	Polonia	0 a 15	618
2012	Aragón	01	UE-27	122	Polonia	16 a 64	3660
2012	Aragón	01	UE-27	122	Polonia	65 y más	24
2012	Aragón	01	UE-27	123	Portugal	0 a 15	663
2012	Aragón	01	UE-27	123	Portugal	16 a 64	3958
2012	Aragón	01	UE-27	123	Portugal	65 y más	71
2012	Aragón	01	UE-27	125	Reino Unido	0 a 15	99
2012	Aragón	01	UE-27	125	Reino Unido	16 a 64	725
2012	Aragón	01	UE-27	125	Reino Unido	65 y más	73
2012	Aragón	01	UE-27	126	Alemania	0 a 15	99
2012	Aragón	01	UE-27	126	Alemania	16 a 64	694
2012	Aragón	01	UE-27	126	Alemania	65 y más	92
2012	Aragón	01	UE-27	128	Rumanía	0 a 15	10639
2012	Aragón	01	UE-27	128	Rumanía	16 a 64	56487
2012	Aragón	01	UE-27	128	Rumanía	65 y más	741
2012	Aragón	01	UE-27	131	Suecia	0 a 15	12
2012	Aragón	01	UE-27	131	Suecia	16 a 64	55
2012	Aragón	01	UE-27	131	Suecia	65 y más	5
2012	Aragón	01	UE-27	136	Letonia	0 a 15	6
2012	Aragón	01	UE-27	136	Letonia	16 a 64	54
2012	Aragón	01	UE-27	141	Estonia	16 a 64	15
2012	Aragón	01	UE-27	141	Estonia	65 y más	1
2012	Aragón	01	UE-27	142	Lituania	0 a 15	71
2012	Aragón	01	UE-27	142	Lituania	16 a 64	351
2012	Aragón	01	UE-27	142	Lituania	65 y más	5
2012	Aragón	01	UE-27	143	República Checa	0 a 15	6
2012	Aragón	01	UE-27	143	República Checa	16 a 64	200
2012	Aragón	01	UE-27	144	Eslovaquia	0 a 15	20
2012	Aragón	01	UE-27	144	Eslovaquia	16 a 64	152
2012	Aragón	01	UE-27	147	Eslovenia	0 a 15	7
2012	Aragón	01	UE-27	147	Eslovenia	16 a 64	42
2012	Aragón	01	UE-27	147	Eslovenia	65 y más	1
2012	Aragón	02	Resto de Europa	101	Albania	0 a 15	12
2012	Aragón	02	Resto de Europa	101	Albania	16 a 64	43
2012	Aragón	02	Resto de Europa	101	Albania	65 y más	6
2012	Aragón	02	Resto de Europa	114	Islandia	0 a 15	1
2012	Aragón	02	Resto de Europa	114	Islandia	16 a 64	3
2012	Aragón	02	Resto de Europa	120	Noruega	0 a 15	8
2012	Aragón	02	Resto de Europa	120	Noruega	16 a 64	26
2012	Aragón	02	Resto de Europa	120	Noruega	65 y más	2
2012	Aragón	02	Resto de Europa	124	Andorra	0 a 15	7
2012	Aragón	02	Resto de Europa	124	Andorra	16 a 64	9
2012	Aragón	02	Resto de Europa	132	Suiza	0 a 15	5
2012	Aragón	02	Resto de Europa	132	Suiza	16 a 64	60
2012	Aragón	02	Resto de Europa	132	Suiza	65 y más	12
2012	Aragón	02	Resto de Europa	135	Ucrania	0 a 15	307
2012	Aragón	02	Resto de Europa	135	Ucrania	16 a 64	1788
2012	Aragón	02	Resto de Europa	135	Ucrania	65 y más	26
2012	Aragón	02	Resto de Europa	137	Moldova	0 a 15	58
2012	Aragón	02	Resto de Europa	137	Moldova	16 a 64	315
2012	Aragón	02	Resto de Europa	137	Moldova	65 y más	2
2012	Aragón	02	Resto de Europa	138	Bielorrusia	0 a 15	13
2012	Aragón	02	Resto de Europa	138	Bielorrusia	16 a 64	85
2012	Aragón	02	Resto de Europa	138	Bielorrusia	65 y más	4
2012	Aragón	02	Resto de Europa	139	Georgia	0 a 15	9
2012	Aragón	02	Resto de Europa	139	Georgia	16 a 64	58
2012	Aragón	02	Resto de Europa	139	Georgia	65 y más	1
2012	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	0 a 15	2
2012	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	35
2012	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	65 y más	1
2012	Aragón	02	Resto de Europa	146	Croacia	16 a 64	18
2012	Aragón	02	Resto de Europa	148	Armenia	0 a 15	32
2012	Aragón	02	Resto de Europa	148	Armenia	16 a 64	96
2012	Aragón	02	Resto de Europa	148	Armenia	65 y más	6
2012	Aragón	02	Resto de Europa	154	Rusia	0 a 15	121
2012	Aragón	02	Resto de Europa	154	Rusia	16 a 64	679
2012	Aragón	02	Resto de Europa	154	Rusia	65 y más	14
2012	Aragón	02	Resto de Europa	156	Macedonia	16 a 64	1
2012	Aragón	02	Resto de Europa	157	Serbia	0 a 15	12
2012	Aragón	02	Resto de Europa	157	Serbia	16 a 64	45
2012	Aragón	02	Resto de Europa	157	Serbia	65 y más	1
2012	Aragón	02	Resto de Europa	199	Países sin relaciones diplomáticas	16 a 64	1
2012	Aragón	02	Resto de Europa	436	Turquía	0 a 15	8
2012	Aragón	02	Resto de Europa	436	Turquía	16 a 64	52
2012	Aragón	02	Resto de Europa	436	Turquía	65 y más	2
2012	Aragón	03	Magreb	203	Argelia	0 a 15	1557
2012	Aragón	03	Magreb	203	Argelia	16 a 64	3879
2012	Aragón	03	Magreb	203	Argelia	65 y más	39
2012	Aragón	03	Magreb	224	Libia	0 a 15	1
2012	Aragón	03	Magreb	224	Libia	16 a 64	2
2012	Aragón	03	Magreb	228	Marruecos	0 a 15	5335
2012	Aragón	03	Magreb	228	Marruecos	16 a 64	13297
2012	Aragón	03	Magreb	228	Marruecos	65 y más	150
2012	Aragón	03	Magreb	230	Mauritania	0 a 15	72
2012	Aragón	03	Magreb	230	Mauritania	16 a 64	364
2012	Aragón	03	Magreb	230	Mauritania	65 y más	3
2012	Aragón	03	Magreb	248	Túnez	0 a 15	22
2012	Aragón	03	Magreb	248	Túnez	16 a 64	53
2012	Aragón	03	Magreb	248	Túnez	65 y más	3
2012	Aragón	04	Resto de África	201	Burkina Fasso	0 a 15	21
2012	Aragón	04	Resto de África	201	Burkina Fasso	16 a 64	90
2012	Aragón	04	Resto de África	202	Angola	0 a 15	3
2012	Aragón	04	Resto de África	202	Angola	16 a 64	48
2012	Aragón	04	Resto de África	204	Benin	0 a 15	5
2012	Aragón	04	Resto de África	204	Benin	16 a 64	7
2012	Aragón	04	Resto de África	206	Burundi	65 y más	1
2012	Aragón	04	Resto de África	207	Cabo Verde	0 a 15	54
2012	Aragón	04	Resto de África	207	Cabo Verde	16 a 64	311
2012	Aragón	04	Resto de África	207	Cabo Verde	65 y más	11
2012	Aragón	04	Resto de África	208	Camerún	0 a 15	43
2012	Aragón	04	Resto de África	208	Camerún	16 a 64	166
2012	Aragón	04	Resto de África	208	Camerún	65 y más	1
2012	Aragón	04	Resto de África	210	Congo	0 a 15	14
2012	Aragón	04	Resto de África	210	Congo	16 a 64	29
2012	Aragón	04	Resto de África	210	Congo	65 y más	1
2012	Aragón	04	Resto de África	211	Costa de Marfil	0 a 15	26
2012	Aragón	04	Resto de África	211	Costa de Marfil	16 a 64	85
2012	Aragón	04	Resto de África	213	Egipto	0 a 15	58
2012	Aragón	04	Resto de África	213	Egipto	16 a 64	118
2012	Aragón	04	Resto de África	213	Egipto	65 y más	1
2012	Aragón	04	Resto de África	214	Etiopía	0 a 15	10
2012	Aragón	04	Resto de África	214	Etiopía	16 a 64	4
2012	Aragón	04	Resto de África	215	Gabón	0 a 15	1
2012	Aragón	04	Resto de África	215	Gabón	16 a 64	8
2012	Aragón	04	Resto de África	216	Gambia	0 a 15	649
2012	Aragón	04	Resto de África	216	Gambia	16 a 64	1720
2012	Aragón	04	Resto de África	216	Gambia	65 y más	3
2012	Aragón	04	Resto de África	217	Ghana	0 a 15	283
2012	Aragón	04	Resto de África	217	Ghana	16 a 64	1540
2012	Aragón	04	Resto de África	217	Ghana	65 y más	2
2012	Aragón	04	Resto de África	218	Guinea	0 a 15	200
2012	Aragón	04	Resto de África	218	Guinea	16 a 64	675
2012	Aragón	04	Resto de África	218	Guinea	65 y más	10
2012	Aragón	04	Resto de África	219	Guinea Bissau	0 a 15	17
2012	Aragón	04	Resto de África	219	Guinea Bissau	16 a 64	91
2012	Aragón	04	Resto de África	219	Guinea Bissau	65 y más	1
2012	Aragón	04	Resto de África	220	Guinea Ecuatorial	0 a 15	180
2012	Aragón	04	Resto de África	220	Guinea Ecuatorial	16 a 64	573
2012	Aragón	04	Resto de África	220	Guinea Ecuatorial	65 y más	18
2012	Aragón	04	Resto de África	221	Kenia	16 a 64	39
2012	Aragón	04	Resto de África	223	Liberia	0 a 15	2
2012	Aragón	04	Resto de África	223	Liberia	16 a 64	10
2012	Aragón	04	Resto de África	223	Liberia	65 y más	1
2012	Aragón	04	Resto de África	227	Mali	0 a 15	284
2012	Aragón	04	Resto de África	227	Mali	16 a 64	1339
2012	Aragón	04	Resto de África	231	Mozambique	16 a 64	3
2012	Aragón	04	Resto de África	233	Níger	0 a 15	8
2012	Aragón	04	Resto de África	233	Níger	16 a 64	19
2012	Aragón	04	Resto de África	234	Nigeria	0 a 15	248
2012	Aragón	04	Resto de África	234	Nigeria	16 a 64	683
2012	Aragón	04	Resto de África	234	Nigeria	65 y más	2
2012	Aragón	04	Resto de África	235	República Centroafricana	16 a 64	6
2012	Aragón	04	Resto de África	235	República Centroafricana	65 y más	1
2012	Aragón	04	Resto de África	236	Sudáfrica	0 a 15	2
2012	Aragón	04	Resto de África	236	Sudáfrica	16 a 64	9
2012	Aragón	04	Resto de África	236	Sudáfrica	65 y más	1
2012	Aragón	04	Resto de África	237	Ruanda	16 a 64	1
2012	Aragón	04	Resto de África	238	Santo Tome y Príncipe	0 a 15	1
2012	Aragón	04	Resto de África	239	Senegal	0 a 15	445
2012	Aragón	04	Resto de África	239	Senegal	16 a 64	2748
2012	Aragón	04	Resto de África	239	Senegal	65 y más	14
2012	Aragón	04	Resto de África	241	Sierra Leona	0 a 15	3
2012	Aragón	04	Resto de África	241	Sierra Leona	16 a 64	11
2012	Aragón	04	Resto de África	242	Somalia	16 a 64	1
2012	Aragón	04	Resto de África	243	Sudán	0 a 15	3
2012	Aragón	04	Resto de África	243	Sudán	16 a 64	9
2012	Aragón	04	Resto de África	246	Chad	16 a 64	1
2012	Aragón	04	Resto de África	247	Togo	0 a 15	5
2012	Aragón	04	Resto de África	247	Togo	16 a 64	24
2012	Aragón	04	Resto de África	247	Togo	65 y más	1
2012	Aragón	04	Resto de África	249	Uganda	16 a 64	2
2012	Aragón	04	Resto de África	250	Rep. Democrática del Congo	0 a 15	9
2012	Aragón	04	Resto de África	250	Rep. Democrática del Congo	16 a 64	59
2012	Aragón	04	Resto de África	250	Rep. Democrática del Congo	65 y más	1
2012	Aragón	04	Resto de África	251	Zambia	16 a 64	1
2012	Aragón	04	Resto de África	252	Zimbabwe	16 a 64	1
2012	Aragón	04	Resto de África	253	Eritrea	16 a 64	1
2012	Aragón	05	América del Norte	301	Canadá	0 a 15	4
2012	Aragón	05	América del Norte	301	Canadá	16 a 64	35
2012	Aragón	05	América del Norte	302	Estados Unidos de América	0 a 15	52
2012	Aragón	05	América del Norte	302	Estados Unidos de América	16 a 64	351
2012	Aragón	05	América del Norte	302	Estados Unidos de América	65 y más	68
2012	Aragón	06	Resto de América	303	México	0 a 15	28
2012	Aragón	06	Resto de América	303	México	16 a 64	344
2012	Aragón	06	Resto de América	303	México	65 y más	5
2012	Aragón	06	Resto de América	314	Costa Rica	0 a 15	11
2012	Aragón	06	Resto de América	314	Costa Rica	16 a 64	25
2012	Aragón	06	Resto de América	314	Costa Rica	65 y más	1
2012	Aragón	06	Resto de América	315	Cuba	0 a 15	112
2012	Aragón	06	Resto de América	315	Cuba	16 a 64	1120
2012	Aragón	06	Resto de América	315	Cuba	65 y más	56
2012	Aragón	06	Resto de América	316	Dominica	0 a 15	1
2012	Aragón	06	Resto de América	316	Dominica	16 a 64	14
2012	Aragón	06	Resto de América	317	El Salvador	0 a 15	41
2012	Aragón	06	Resto de América	317	El Salvador	16 a 64	236
2012	Aragón	06	Resto de América	317	El Salvador	65 y más	4
2012	Aragón	06	Resto de América	319	Guatemala	0 a 15	25
2012	Aragón	06	Resto de América	319	Guatemala	16 a 64	99
2012	Aragón	06	Resto de América	319	Guatemala	65 y más	2
2012	Aragón	06	Resto de América	320	Haití	0 a 15	1
2012	Aragón	06	Resto de América	320	Haití	16 a 64	5
2012	Aragón	06	Resto de América	321	Honduras	0 a 15	140
2012	Aragón	06	Resto de América	321	Honduras	16 a 64	684
2012	Aragón	06	Resto de América	321	Honduras	65 y más	6
2012	Aragón	06	Resto de América	322	Jamaica	16 a 64	1
2012	Aragón	06	Resto de América	323	Nicaragua	0 a 15	383
2012	Aragón	06	Resto de América	323	Nicaragua	16 a 64	3274
2012	Aragón	06	Resto de América	323	Nicaragua	65 y más	8
2012	Aragón	06	Resto de América	324	Panamá	0 a 15	4
2012	Aragón	06	Resto de América	324	Panamá	16 a 64	61
2012	Aragón	06	Resto de América	324	Panamá	65 y más	1
2012	Aragón	06	Resto de América	325	San Vicente y las Granadinas	0 a 15	1
2012	Aragón	06	Resto de América	326	República Dominicana	0 a 15	485
2012	Aragón	06	Resto de América	326	República Dominicana	16 a 64	2163
2012	Aragón	06	Resto de América	326	República Dominicana	65 y más	41
2012	Aragón	06	Resto de América	327	Trinidad y Tobago	16 a 64	1
2012	Aragón	06	Resto de América	340	Argentina	0 a 15	205
2012	Aragón	06	Resto de América	340	Argentina	16 a 64	1285
2012	Aragón	06	Resto de América	340	Argentina	65 y más	82
2012	Aragón	06	Resto de América	341	Bolivia	0 a 15	139
2012	Aragón	06	Resto de América	341	Bolivia	16 a 64	806
2012	Aragón	06	Resto de América	341	Bolivia	65 y más	3
2012	Aragón	06	Resto de América	342	Brasil	0 a 15	291
2012	Aragón	06	Resto de América	342	Brasil	16 a 64	1716
2012	Aragón	06	Resto de América	342	Brasil	65 y más	17
2012	Aragón	06	Resto de América	343	Colombia	0 a 15	920
2012	Aragón	06	Resto de América	343	Colombia	16 a 64	5221
2012	Aragón	06	Resto de América	343	Colombia	65 y más	138
2012	Aragón	06	Resto de América	344	Chile	0 a 15	135
2012	Aragón	06	Resto de América	344	Chile	16 a 64	589
2012	Aragón	06	Resto de América	344	Chile	65 y más	23
2012	Aragón	06	Resto de América	345	Ecuador	0 a 15	1430
2012	Aragón	06	Resto de América	345	Ecuador	16 a 64	6058
2012	Aragón	06	Resto de América	345	Ecuador	65 y más	93
2012	Aragón	06	Resto de América	347	Paraguay	0 a 15	49
2012	Aragón	06	Resto de América	347	Paraguay	16 a 64	305
2012	Aragón	06	Resto de América	347	Paraguay	65 y más	6
2012	Aragón	06	Resto de América	348	Perú	0 a 15	338
2012	Aragón	06	Resto de América	348	Perú	16 a 64	1820
2012	Aragón	06	Resto de América	348	Perú	65 y más	57
2012	Aragón	06	Resto de América	350	Uruguay	0 a 15	89
2012	Aragón	06	Resto de América	350	Uruguay	16 a 64	402
2012	Aragón	06	Resto de América	350	Uruguay	65 y más	23
2012	Aragón	06	Resto de América	351	Venezuela	0 a 15	128
2012	Aragón	06	Resto de América	351	Venezuela	16 a 64	723
2012	Aragón	06	Resto de América	351	Venezuela	65 y más	32
2012	Aragón	07	Asia	401	Afganistán	0 a 15	1
2012	Aragón	07	Asia	401	Afganistán	16 a 64	2
2012	Aragón	07	Asia	402	Arabia Saudí	16 a 64	1
2012	Aragón	07	Asia	404	Bangladesh	0 a 15	3
2012	Aragón	07	Asia	404	Bangladesh	16 a 64	20
2012	Aragón	07	Asia	404	Bangladesh	65 y más	2
2012	Aragón	07	Asia	407	China	0 a 15	1156
2012	Aragón	07	Asia	407	China	16 a 64	3682
2012	Aragón	07	Asia	407	China	65 y más	68
2012	Aragón	07	Asia	409	Filipinas	0 a 15	7
2012	Aragón	07	Asia	409	Filipinas	16 a 64	28
