Mes y año	Mes (código)	Mes nombre	Año	Sexo	Temporalidad	Comarca código	Comarca nombre	CIF	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	13	Campo de Borja	Otros	0	25	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	13	Campo de Borja	Otros	1	28	2194	78,35714285714285714285714285714285714286
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	14	Aranda	Otros	0	41	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	14	Aranda	Otros	1	13	1381	106,230769230769230769230769230769230769
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	14	Aranda	Otros	0	28	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	14	Aranda	Otros	1	8	531	66,375
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	15	Ribera Alta del Ebro	A través de una ETT	0	86	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	15	Ribera Alta del Ebro	A través de una ETT	1	71	842	11,85915492957746478873239436619718309859
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	15	Ribera Alta del Ebro	A través de una ETT	0	23	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	15	Ribera Alta del Ebro	A través de una ETT	1	34	119	3,5
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	15	Ribera Alta del Ebro	Otros	0	186	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	15	Ribera Alta del Ebro	Otros	1	141	11644	82,5815602836879432624113475177304964539
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	15	Ribera Alta del Ebro	Otros	0	63	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	15	Ribera Alta del Ebro	Otros	1	67	4096	61,13432835820895522388059701492537313433
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	16	Valdejalón	A través de una ETT	0	19	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	16	Valdejalón	A través de una ETT	1	568	4789	8,43133802816901408450704225352112676056
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	16	Valdejalón	A través de una ETT	0	9	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	16	Valdejalón	A través de una ETT	1	174	1446	8,31034482758620689655172413793103448276
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	16	Valdejalón	Otros	0	205	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	16	Valdejalón	Otros	1	124	10632	85,74193548387096774193548387096774193548
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	16	Valdejalón	Otros	0	117	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	16	Valdejalón	Otros	1	60	5234	87,23333333333333333333333333333333333333
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	17	Central	A través de una ETT	0	753	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	17	Central	A través de una ETT	1	1597	19202	12,02379461490294301815904821540388227927
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	17	Central	A través de una ETT	0	409	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	17	Central	A través de una ETT	1	858	18145	21,14801864801864801864801864801864801865
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	17	Central	Otros	0	2298	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	17	Central	Otros	1	2971	244920	82,43688993604846852911477616963985190172
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	17	Central	Otros	0	2320	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	17	Central	Otros	1	3746	240282	64,14361986118526428190069407367859049653
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	18	Ribera Baja del Ebro	A través de una ETT	0	12	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	18	Ribera Baja del Ebro	A través de una ETT	1	2	24	12
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	18	Ribera Baja del Ebro	A través de una ETT	0	11	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	18	Ribera Baja del Ebro	A través de una ETT	1	9	116	12,88888888888888888888888888888888888889
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	18	Ribera Baja del Ebro	Otros	0	55	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	18	Ribera Baja del Ebro	Otros	1	158	5936	37,56962025316455696202531645569620253165
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	18	Ribera Baja del Ebro	Otros	0	9	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	18	Ribera Baja del Ebro	Otros	1	65	1475	22,69230769230769230769230769230769230769
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp	A través de una ETT	0	5	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otros	0	117	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otros	1	90	3525	39,16666666666666666666666666666666666667
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otros	0	64	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otros	1	15	935	62,33333333333333333333333333333333333333
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	20	Comunidad de Calatayud	A través de una ETT	0	5	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	20	Comunidad de Calatayud	A través de una ETT	1	18	304	16,88888888888888888888888888888888888889
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	20	Comunidad de Calatayud	A través de una ETT	0	12	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	20	Comunidad de Calatayud	A través de una ETT	1	13	165	12,69230769230769230769230769230769230769
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	20	Comunidad de Calatayud	Otros	0	134	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	20	Comunidad de Calatayud	Otros	1	79	4240	53,67088607594936708860759493670886075949
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	20	Comunidad de Calatayud	Otros	0	112	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	20	Comunidad de Calatayud	Otros	1	72	7705	107,013888888888888888888888888888888889
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	21	Campo de Cariñena	A través de una ETT	0	8	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	21	Campo de Cariñena	A través de una ETT	1	22	94	4,27272727272727272727272727272727272727
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	21	Campo de Cariñena	A través de una ETT	0	1	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	21	Campo de Cariñena	Otros	0	162	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	21	Campo de Cariñena	Otros	1	235	5848	24,88510638297872340425531914893617021277
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	21	Campo de Cariñena	Otros	0	48	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	21	Campo de Cariñena	Otros	1	44	2185	49,65909090909090909090909090909090909091
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	22	Campo de Belchite	Otros	0	16	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	22	Campo de Belchite	Otros	1	6	214	35,66666666666666666666666666666666666667
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	22	Campo de Belchite	Otros	0	8	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	22	Campo de Belchite	Otros	1	12	599	49,91666666666666666666666666666666666667
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	23	Bajo Martín	Otros	0	31	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	23	Bajo Martín	Otros	1	27	3883	143,814814814814814814814814814814814815
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	23	Bajo Martín	Otros	0	8	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	23	Bajo Martín	Otros	1	23	166	7,21739130434782608695652173913043478261
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	24	Campo de Daroca	Otros	0	14	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	24	Campo de Daroca	Otros	1	15	1115	74,33333333333333333333333333333333333333
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	24	Campo de Daroca	Otros	0	6	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	24	Campo de Daroca	Otros	1	4	510	127,5
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	25	Jiloca	Otros	0	14	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	25	Jiloca	Otros	1	20	1324	66,2
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	25	Jiloca	Otros	0	13	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	25	Jiloca	Otros	1	32	2139	66,84375
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	26	Cuencas Mineras	A través de una ETT	1	4	286	71,5
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	26	Cuencas Mineras	Otros	0	13	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	26	Cuencas Mineras	Otros	1	9	962	106,888888888888888888888888888888888889
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	26	Cuencas Mineras	Otros	0	9	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	26	Cuencas Mineras	Otros	1	16	471	29,4375
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	27	Andorra-Sierra de Arcos	A través de una ETT	0	1	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	27	Andorra-Sierra de Arcos	A través de una ETT	1	1	1	1
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	27	Andorra-Sierra de Arcos	Otros	0	35	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	27	Andorra-Sierra de Arcos	Otros	1	31	314	10,12903225806451612903225806451612903226
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	27	Andorra-Sierra de Arcos	Otros	0	14	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	27	Andorra-Sierra de Arcos	Otros	1	57	924	16,21052631578947368421052631578947368421
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	28	Bajo Aragón	A través de una ETT	0	1	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	28	Bajo Aragón	A través de una ETT	1	3	4	1,33333333333333333333333333333333333333
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	28	Bajo Aragón	Otros	0	109	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	28	Bajo Aragón	Otros	1	38	2458	64,68421052631578947368421052631578947368
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	28	Bajo Aragón	Otros	0	53	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	28	Bajo Aragón	Otros	1	70	3206	45,8
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	29	Comunidad de Teruel	A través de una ETT	0	10	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	29	Comunidad de Teruel	A través de una ETT	1	318	1027	3,22955974842767295597484276729559748428
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	29	Comunidad de Teruel	A través de una ETT	0	4	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	29	Comunidad de Teruel	A través de una ETT	1	27	68	2,51851851851851851851851851851851851852
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	29	Comunidad de Teruel	Otros	0	131	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	29	Comunidad de Teruel	Otros	1	205	19755	96,36585365853658536585365853658536585366
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	29	Comunidad de Teruel	Otros	0	91	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	29	Comunidad de Teruel	Otros	1	165	20047	121,49696969696969696969696969696969697
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	30	Maestrazgo	Otros	0	6	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	30	Maestrazgo	Otros	1	5	303	60,6
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	30	Maestrazgo	Otros	0	3	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	30	Maestrazgo	Otros	1	2	34	17
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	31	Sierra de Albarracín	Otros	0	4	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	31	Sierra de Albarracín	Otros	1	2	420	210
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	31	Sierra de Albarracín	Otros	0	3	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	31	Sierra de Albarracín	Otros	1	5	756	151,2
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	32	Gúdar-Javalambre	Otros	0	19	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	32	Gúdar-Javalambre	Otros	1	221	2246	10,16289592760180995475113122171945701357
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	32	Gúdar-Javalambre	Otros	0	14	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	32	Gúdar-Javalambre	Otros	1	160	2071	12,94375
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	33	Matarraña / Matarranya	Otros	0	24	0	0
Febrero 2014	201402	Febrero	2014	Hombres	Temporal	33	Matarraña / Matarranya	Otros	1	12	1439	119,916666666666666666666666666666666667
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	33	Matarraña / Matarranya	Otros	0	12	0	0
Febrero 2014	201402	Febrero	2014	Mujeres	Temporal	33	Matarraña / Matarranya	Otros	1	12	529	44,08333333333333333333333333333333333333
Enero 2014	201401	Enero	2014	Hombres	Temporal	01	La Jacetania	A través de una ETT	0	2	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	01	La Jacetania	A través de una ETT	0	4	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	01	La Jacetania	A través de una ETT	1	2	11	5,5
Enero 2014	201401	Enero	2014	Hombres	Temporal	01	La Jacetania	Otros	0	107	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	01	La Jacetania	Otros	1	103	3932	38,17475728155339805825242718446601941748
Enero 2014	201401	Enero	2014	Mujeres	Temporal	01	La Jacetania	Otros	0	85	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	01	La Jacetania	Otros	1	119	5287	44,42857142857142857142857142857142857143
Enero 2014	201401	Enero	2014	Hombres	Temporal	02	Alto Gállego	Otros	0	103	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	02	Alto Gállego	Otros	1	244	9187	37,65163934426229508196721311475409836066
Enero 2014	201401	Enero	2014	Mujeres	Temporal	02	Alto Gállego	Otros	0	80	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	02	Alto Gállego	Otros	1	241	5438	22,56431535269709543568464730290456431535
Enero 2014	201401	Enero	2014	Hombres	Temporal	03	Sobrarbe	A través de una ETT	0	1	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	03	Sobrarbe	Otros	0	12	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	03	Sobrarbe	Otros	1	20	842	42,1
Enero 2014	201401	Enero	2014	Mujeres	Temporal	03	Sobrarbe	Otros	0	10	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	03	Sobrarbe	Otros	1	30	1895	63,16666666666666666666666666666666666667
Enero 2014	201401	Enero	2014	Hombres	Temporal	04	La Ribagorza	Otros	0	109	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	04	La Ribagorza	Otros	1	87	2941	33,80459770114942528735632183908045977011
Enero 2014	201401	Enero	2014	Mujeres	Temporal	04	La Ribagorza	Otros	0	75	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	04	La Ribagorza	Otros	1	38	1848	48,63157894736842105263157894736842105263
Enero 2014	201401	Enero	2014	Hombres	Temporal	05	Cinco Villas	A través de una ETT	0	1	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	05	Cinco Villas	A través de una ETT	1	17	48	2,82352941176470588235294117647058823529
Enero 2014	201401	Enero	2014	Mujeres	Temporal	05	Cinco Villas	A través de una ETT	1	5	28	5,6
Enero 2014	201401	Enero	2014	Hombres	Temporal	05	Cinco Villas	Otros	0	107	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	05	Cinco Villas	Otros	1	101	10092	99,92079207920792079207920792079207920792
Enero 2014	201401	Enero	2014	Mujeres	Temporal	05	Cinco Villas	Otros	0	64	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	05	Cinco Villas	Otros	1	88	10956	124,5
Enero 2014	201401	Enero	2014	Hombres	Temporal	06	Hoya de Huesca / Plana de Uesca	A través de una ETT	0	22	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	06	Hoya de Huesca / Plana de Uesca	A través de una ETT	1	23	104	4,52173913043478260869565217391304347826
Enero 2014	201401	Enero	2014	Mujeres	Temporal	06	Hoya de Huesca / Plana de Uesca	A través de una ETT	0	23	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	06	Hoya de Huesca / Plana de Uesca	A través de una ETT	1	4	87	21,75
Enero 2014	201401	Enero	2014	Hombres	Temporal	06	Hoya de Huesca / Plana de Uesca	Otros	0	176	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	06	Hoya de Huesca / Plana de Uesca	Otros	1	262	22443	85,66030534351145038167938931297709923664
Enero 2014	201401	Enero	2014	Mujeres	Temporal	06	Hoya de Huesca / Plana de Uesca	Otros	0	211	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	06	Hoya de Huesca / Plana de Uesca	Otros	1	280	19430	69,39285714285714285714285714285714285714
Enero 2014	201401	Enero	2014	Hombres	Temporal	07	Somontano de Barbastro	A través de una ETT	0	78	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	07	Somontano de Barbastro	A través de una ETT	1	7	239	34,14285714285714285714285714285714285714
Enero 2014	201401	Enero	2014	Mujeres	Temporal	07	Somontano de Barbastro	A través de una ETT	0	31	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	07	Somontano de Barbastro	A través de una ETT	1	7	42	6
Enero 2014	201401	Enero	2014	Hombres	Temporal	07	Somontano de Barbastro	Otros	0	118	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	07	Somontano de Barbastro	Otros	1	75	13472	179,626666666666666666666666666666666667
Enero 2014	201401	Enero	2014	Mujeres	Temporal	07	Somontano de Barbastro	Otros	0	59	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	07	Somontano de Barbastro	Otros	1	77	4642	60,28571428571428571428571428571428571429
Enero 2014	201401	Enero	2014	Hombres	Temporal	08	Cinca Medio	A través de una ETT	0	3	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	08	Cinca Medio	A través de una ETT	1	16	175	10,9375
Enero 2014	201401	Enero	2014	Mujeres	Temporal	08	Cinca Medio	A través de una ETT	1	1	9	9
Enero 2014	201401	Enero	2014	Hombres	Temporal	08	Cinca Medio	Otros	0	78	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	08	Cinca Medio	Otros	1	110	12392	112,654545454545454545454545454545454545
Enero 2014	201401	Enero	2014	Mujeres	Temporal	08	Cinca Medio	Otros	0	82	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	08	Cinca Medio	Otros	1	93	3868	41,59139784946236559139784946236559139785
Enero 2014	201401	Enero	2014	Hombres	Temporal	09	La Litera / La Llitera	A través de una ETT	0	2	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	09	La Litera / La Llitera	A través de una ETT	1	2	181	90,5
Enero 2014	201401	Enero	2014	Mujeres	Temporal	09	La Litera / La Llitera	A través de una ETT	1	1	35	35
Enero 2014	201401	Enero	2014	Hombres	Temporal	09	La Litera / La Llitera	Otros	0	56	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	09	La Litera / La Llitera	Otros	1	90	9880	109,777777777777777777777777777777777778
Enero 2014	201401	Enero	2014	Mujeres	Temporal	09	La Litera / La Llitera	Otros	0	33	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	09	La Litera / La Llitera	Otros	1	44	3027	68,79545454545454545454545454545454545455
Enero 2014	201401	Enero	2014	Hombres	Temporal	10	Los Monegros	A través de una ETT	1	15	69	4,6
Enero 2014	201401	Enero	2014	Hombres	Temporal	10	Los Monegros	Otros	0	53	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	10	Los Monegros	Otros	1	32	3407	106,46875
Enero 2014	201401	Enero	2014	Mujeres	Temporal	10	Los Monegros	Otros	0	27	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	10	Los Monegros	Otros	1	32	1712	53,5
Enero 2014	201401	Enero	2014	Hombres	Temporal	11	Bajo Cinca / Baix Cinca	A través de una ETT	0	14	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	11	Bajo Cinca / Baix Cinca	A través de una ETT	1	23	557	24,21739130434782608695652173913043478261
Enero 2014	201401	Enero	2014	Mujeres	Temporal	11	Bajo Cinca / Baix Cinca	A través de una ETT	0	30	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	11	Bajo Cinca / Baix Cinca	A través de una ETT	1	88	1400	15,90909090909090909090909090909090909091
Enero 2014	201401	Enero	2014	Hombres	Temporal	11	Bajo Cinca / Baix Cinca	Otros	0	269	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	11	Bajo Cinca / Baix Cinca	Otros	1	72	3906	54,25
Enero 2014	201401	Enero	2014	Mujeres	Temporal	11	Bajo Cinca / Baix Cinca	Otros	0	95	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	11	Bajo Cinca / Baix Cinca	Otros	1	81	4881	60,25925925925925925925925925925925925926
Enero 2014	201401	Enero	2014	Hombres	Temporal	12	Tarazona y el Moncayo	A través de una ETT	0	1	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	12	Tarazona y el Moncayo	A través de una ETT	1	168	1874	11,1547619047619047619047619047619047619
Enero 2014	201401	Enero	2014	Mujeres	Temporal	12	Tarazona y el Moncayo	A través de una ETT	1	99	536	5,41414141414141414141414141414141414141
Enero 2014	201401	Enero	2014	Hombres	Temporal	12	Tarazona y el Moncayo	Otros	0	25	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	12	Tarazona y el Moncayo	Otros	1	48	4962	103,375
Enero 2014	201401	Enero	2014	Mujeres	Temporal	12	Tarazona y el Moncayo	Otros	0	23	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	12	Tarazona y el Moncayo	Otros	1	29	3969	136,862068965517241379310344827586206897
Enero 2014	201401	Enero	2014	Hombres	Temporal	13	Campo de Borja	A través de una ETT	0	2	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	13	Campo de Borja	A través de una ETT	1	55	1161	21,10909090909090909090909090909090909091
Enero 2014	201401	Enero	2014	Mujeres	Temporal	13	Campo de Borja	A través de una ETT	0	9	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	13	Campo de Borja	A través de una ETT	1	25	486	19,44
Enero 2014	201401	Enero	2014	Hombres	Temporal	13	Campo de Borja	Otros	0	95	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	13	Campo de Borja	Otros	1	26	2214	85,15384615384615384615384615384615384615
Enero 2014	201401	Enero	2014	Mujeres	Temporal	13	Campo de Borja	Otros	0	29	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	13	Campo de Borja	Otros	1	30	1755	58,5
Enero 2014	201401	Enero	2014	Hombres	Temporal	14	Aranda	A través de una ETT	1	2	26	13
Enero 2014	201401	Enero	2014	Hombres	Temporal	14	Aranda	Otros	0	75	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	14	Aranda	Otros	1	11	65	5,90909090909090909090909090909090909091
Enero 2014	201401	Enero	2014	Mujeres	Temporal	14	Aranda	Otros	0	56	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	14	Aranda	Otros	1	5	210	42
Enero 2014	201401	Enero	2014	Hombres	Temporal	15	Ribera Alta del Ebro	A través de una ETT	0	74	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	15	Ribera Alta del Ebro	A través de una ETT	1	40	477	11,925
Enero 2014	201401	Enero	2014	Mujeres	Temporal	15	Ribera Alta del Ebro	A través de una ETT	0	12	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	15	Ribera Alta del Ebro	A través de una ETT	1	24	261	10,875
Enero 2014	201401	Enero	2014	Hombres	Temporal	15	Ribera Alta del Ebro	Otros	0	192	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	15	Ribera Alta del Ebro	Otros	1	270	16217	60,06296296296296296296296296296296296296
Enero 2014	201401	Enero	2014	Mujeres	Temporal	15	Ribera Alta del Ebro	Otros	0	76	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	15	Ribera Alta del Ebro	Otros	1	118	6751	57,21186440677966101694915254237288135593
Enero 2014	201401	Enero	2014	Hombres	Temporal	16	Valdejalón	A través de una ETT	0	20	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	16	Valdejalón	A través de una ETT	1	450	3879	8,62
Enero 2014	201401	Enero	2014	Mujeres	Temporal	16	Valdejalón	A través de una ETT	0	16	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	16	Valdejalón	A través de una ETT	1	157	1245	7,92993630573248407643312101910828025478
Enero 2014	201401	Enero	2014	Hombres	Temporal	16	Valdejalón	Otros	0	273	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	16	Valdejalón	Otros	1	93	5290	56,88172043010752688172043010752688172043
Enero 2014	201401	Enero	2014	Mujeres	Temporal	16	Valdejalón	Otros	0	206	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	16	Valdejalón	Otros	1	68	5397	79,36764705882352941176470588235294117647
Enero 2014	201401	Enero	2014	Hombres	Temporal	17	Central	A través de una ETT	0	1004	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	17	Central	A través de una ETT	1	1787	18894	10,57302742025741466144376049244543928372
Enero 2014	201401	Enero	2014	Mujeres	Temporal	17	Central	A través de una ETT	0	543	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	17	Central	A través de una ETT	1	855	12569	14,7005847953216374269005847953216374269
Enero 2014	201401	Enero	2014	Hombres	Temporal	17	Central	Otros	0	2425	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	17	Central	Otros	1	3304	311388	94,24576271186440677966101694915254237288
Enero 2014	201401	Enero	2014	Mujeres	Temporal	17	Central	Otros	0	2612	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	17	Central	Otros	1	3753	259079	69,03250732747135624833466560085265121236
Enero 2014	201401	Enero	2014	Hombres	Temporal	18	Ribera Baja del Ebro	A través de una ETT	0	14	0	0
Enero 2014	201401	Enero	2014	Hombres	Temporal	18	Ribera Baja del Ebro	A través de una ETT	1	12	92	7,66666666666666666666666666666666666667
Enero 2014	201401	Enero	2014	Mujeres	Temporal	18	Ribera Baja del Ebro	A través de una ETT	0	46	0	0
Enero 2014	201401	Enero	2014	Mujeres	Temporal	18	Ribera Baja del Ebro	A través de una ETT	1	30	199	6,63333333333333333333333333333333333333
