Mes y año	Mes (código)	Año	Mes nombre	Comarca código	Comarca nombre	Sexo	Número de contratos	Temporalidad	Bonificado o no
Septiembre 2010	201009	2010	Septiembre	05	Cinco Villas	Hombres	27	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	05	Cinco Villas	Mujeres	14	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	05	Cinco Villas	Hombres	3	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	05	Cinco Villas	Hombres	483	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	05	Cinco Villas	Mujeres	313	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	06	Hoya de Huesca / Plana de Uesca	Hombres	5	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	06	Hoya de Huesca / Plana de Uesca	Mujeres	2	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	06	Hoya de Huesca / Plana de Uesca	Hombres	105	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	06	Hoya de Huesca / Plana de Uesca	Mujeres	86	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	06	Hoya de Huesca / Plana de Uesca	Hombres	7	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	06	Hoya de Huesca / Plana de Uesca	Mujeres	21	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	06	Hoya de Huesca / Plana de Uesca	Hombres	618	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	06	Hoya de Huesca / Plana de Uesca	Mujeres	660	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	07	Somontano de Barbastro	Hombres	13	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	07	Somontano de Barbastro	Mujeres	25	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	07	Somontano de Barbastro	Hombres	9	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	07	Somontano de Barbastro	Mujeres	15	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	07	Somontano de Barbastro	Hombres	240	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	07	Somontano de Barbastro	Mujeres	232	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	08	Cinca Medio	Hombres	1	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	08	Cinca Medio	Mujeres	2	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	08	Cinca Medio	Hombres	23	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	08	Cinca Medio	Mujeres	18	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	08	Cinca Medio	Mujeres	4	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	08	Cinca Medio	Hombres	242	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	08	Cinca Medio	Mujeres	168	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	09	La Litera / La Llitera	Hombres	1	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	09	La Litera / La Llitera	Mujeres	2	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	09	La Litera / La Llitera	Hombres	17	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	09	La Litera / La Llitera	Mujeres	18	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	09	La Litera / La Llitera	Mujeres	1	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	09	La Litera / La Llitera	Hombres	319	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	09	La Litera / La Llitera	Mujeres	114	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	10	Los Monegros	Hombres	1	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	10	Los Monegros	Mujeres	1	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	10	Los Monegros	Hombres	10	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	10	Los Monegros	Mujeres	12	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	10	Los Monegros	Hombres	2	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	10	Los Monegros	Mujeres	2	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	10	Los Monegros	Hombres	145	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	10	Los Monegros	Mujeres	80	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	11	Bajo Cinca / Baix Cinca	Hombres	1	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	11	Bajo Cinca / Baix Cinca	Hombres	14	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	11	Bajo Cinca / Baix Cinca	Mujeres	15	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	11	Bajo Cinca / Baix Cinca	Hombres	2	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	11	Bajo Cinca / Baix Cinca	Mujeres	3	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	11	Bajo Cinca / Baix Cinca	Hombres	502	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	11	Bajo Cinca / Baix Cinca	Mujeres	320	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	12	Tarazona y el Moncayo	Hombres	10	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	12	Tarazona y el Moncayo	Mujeres	9	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	12	Tarazona y el Moncayo	Hombres	1	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	12	Tarazona y el Moncayo	Mujeres	3	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	12	Tarazona y el Moncayo	Hombres	325	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	12	Tarazona y el Moncayo	Mujeres	209	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	13	Campo de Borja	Hombres	11	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	13	Campo de Borja	Mujeres	14	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	13	Campo de Borja	Hombres	1	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	13	Campo de Borja	Mujeres	3	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	13	Campo de Borja	Hombres	357	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	13	Campo de Borja	Mujeres	224	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	14	Aranda	Hombres	4	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	14	Aranda	Mujeres	1	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	14	Aranda	Hombres	60	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	14	Aranda	Mujeres	47	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	15	Ribera Alta del Ebro	Hombres	1	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	15	Ribera Alta del Ebro	Mujeres	2	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	15	Ribera Alta del Ebro	Hombres	52	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	15	Ribera Alta del Ebro	Mujeres	23	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	15	Ribera Alta del Ebro	Hombres	7	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	15	Ribera Alta del Ebro	Mujeres	5	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	15	Ribera Alta del Ebro	Hombres	906	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	15	Ribera Alta del Ebro	Mujeres	388	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	16	Valdejalón	Hombres	31	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	16	Valdejalón	Mujeres	22	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	16	Valdejalón	Hombres	1	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	16	Valdejalón	Mujeres	5	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	16	Valdejalón	Hombres	1174	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	16	Valdejalón	Mujeres	598	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	17	Central	Hombres	59	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	17	Central	Mujeres	52	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	17	Central	Hombres	922	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	17	Central	Mujeres	1218	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	17	Central	Hombres	110	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	17	Central	Mujeres	187	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	17	Central	Hombres	9999	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	17	Central	Mujeres	10112	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	18	Ribera Baja del Ebro	Hombres	7	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	18	Ribera Baja del Ebro	Mujeres	8	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	18	Ribera Baja del Ebro	Mujeres	3	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	18	Ribera Baja del Ebro	Hombres	241	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	18	Ribera Baja del Ebro	Mujeres	88	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	3	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	19	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	2	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	540	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	381	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	20	Comunidad de Calatayud	Hombres	3	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	20	Comunidad de Calatayud	Hombres	32	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	20	Comunidad de Calatayud	Mujeres	32	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	20	Comunidad de Calatayud	Hombres	1	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	20	Comunidad de Calatayud	Mujeres	9	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	20	Comunidad de Calatayud	Hombres	1084	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	20	Comunidad de Calatayud	Mujeres	543	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	21	Campo de Cariñena	Hombres	1	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	21	Campo de Cariñena	Hombres	8	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	21	Campo de Cariñena	Mujeres	7	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	21	Campo de Cariñena	Hombres	2	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	21	Campo de Cariñena	Mujeres	1	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	21	Campo de Cariñena	Hombres	1188	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	21	Campo de Cariñena	Mujeres	279	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	22	Campo de Belchite	Hombres	2	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	22	Campo de Belchite	Mujeres	3	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	22	Campo de Belchite	Mujeres	1	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	22	Campo de Belchite	Hombres	18	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	22	Campo de Belchite	Mujeres	21	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	23	Bajo Martín	Hombres	1	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	23	Bajo Martín	Hombres	5	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	23	Bajo Martín	Mujeres	2	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	23	Bajo Martín	Hombres	128	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	23	Bajo Martín	Mujeres	50	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	24	Campo de Daroca	Hombres	2	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	24	Campo de Daroca	Mujeres	2	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	24	Campo de Daroca	Hombres	41	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	24	Campo de Daroca	Mujeres	27	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	25	Jiloca	Hombres	27	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	25	Jiloca	Mujeres	2	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	25	Jiloca	Mujeres	2	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	25	Jiloca	Hombres	85	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	25	Jiloca	Mujeres	74	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	26	Cuencas Mineras	Hombres	9	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	26	Cuencas Mineras	Mujeres	7	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	26	Cuencas Mineras	Hombres	40	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	26	Cuencas Mineras	Mujeres	28	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	27	Andorra-Sierra de Arcos	Hombres	1	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	27	Andorra-Sierra de Arcos	Hombres	10	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	27	Andorra-Sierra de Arcos	Mujeres	6	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	27	Andorra-Sierra de Arcos	Hombres	1	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	27	Andorra-Sierra de Arcos	Mujeres	1	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	27	Andorra-Sierra de Arcos	Hombres	103	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	27	Andorra-Sierra de Arcos	Mujeres	66	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	28	Bajo Aragón	Hombres	1	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	28	Bajo Aragón	Mujeres	2	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	28	Bajo Aragón	Hombres	23	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	28	Bajo Aragón	Mujeres	11	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	28	Bajo Aragón	Hombres	3	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	28	Bajo Aragón	Mujeres	3	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	28	Bajo Aragón	Hombres	581	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	28	Bajo Aragón	Mujeres	560	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	29	Comunidad de Teruel	Hombres	1	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	29	Comunidad de Teruel	Mujeres	2	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	29	Comunidad de Teruel	Hombres	50	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	29	Comunidad de Teruel	Mujeres	38	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	29	Comunidad de Teruel	Hombres	2	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	29	Comunidad de Teruel	Mujeres	7	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	29	Comunidad de Teruel	Hombres	681	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	29	Comunidad de Teruel	Mujeres	504	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	30	Maestrazgo	Hombres	1	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	30	Maestrazgo	Mujeres	1	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	30	Maestrazgo	Hombres	43	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	30	Maestrazgo	Mujeres	23	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	31	Sierra de Albarracín	Hombres	2	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	31	Sierra de Albarracín	Mujeres	2	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	31	Sierra de Albarracín	Hombres	28	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	31	Sierra de Albarracín	Mujeres	26	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	32	Gúdar-Javalambre	Mujeres	1	Indefinido	Bonificados
Septiembre 2010	201009	2010	Septiembre	32	Gúdar-Javalambre	Hombres	15	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	32	Gúdar-Javalambre	Mujeres	7	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	32	Gúdar-Javalambre	Hombres	72	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	32	Gúdar-Javalambre	Mujeres	46	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	33	Matarraña / Matarranya	Hombres	12	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	33	Matarraña / Matarranya	Mujeres	3	Indefinido	No bonificados
Septiembre 2010	201009	2010	Septiembre	33	Matarraña / Matarranya	Hombres	1	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	33	Matarraña / Matarranya	Mujeres	1	Temporal	Bonificados
Septiembre 2010	201009	2010	Septiembre	33	Matarraña / Matarranya	Hombres	133	Temporal	No bonificados
Septiembre 2010	201009	2010	Septiembre	33	Matarraña / Matarranya	Mujeres	92	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	01	La Jacetania	Hombres	6	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	01	La Jacetania	Mujeres	20	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	01	La Jacetania	Hombres	1	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	01	La Jacetania	Mujeres	9	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	01	La Jacetania	Hombres	174	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	01	La Jacetania	Mujeres	199	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	02	Alto Gállego	Hombres	1	Indefinido	Bonificados
Agosto 2010	201008	2010	Agosto	02	Alto Gállego	Hombres	8	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	02	Alto Gállego	Mujeres	7	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	02	Alto Gállego	Hombres	154	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	02	Alto Gállego	Mujeres	127	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	03	Sobrarbe	Hombres	1	Indefinido	Bonificados
Agosto 2010	201008	2010	Agosto	03	Sobrarbe	Hombres	6	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	03	Sobrarbe	Mujeres	8	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	03	Sobrarbe	Hombres	1	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	03	Sobrarbe	Mujeres	1	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	03	Sobrarbe	Hombres	110	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	03	Sobrarbe	Mujeres	138	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	04	La Ribagorza	Mujeres	2	Indefinido	Bonificados
Agosto 2010	201008	2010	Agosto	04	La Ribagorza	Hombres	11	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	04	La Ribagorza	Mujeres	5	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	04	La Ribagorza	Hombres	1	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	04	La Ribagorza	Hombres	69	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	04	La Ribagorza	Mujeres	104	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	05	Cinco Villas	Hombres	20	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	05	Cinco Villas	Mujeres	14	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	05	Cinco Villas	Hombres	1	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	05	Cinco Villas	Mujeres	3	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	05	Cinco Villas	Hombres	289	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	05	Cinco Villas	Mujeres	206	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	06	Hoya de Huesca / Plana de Uesca	Hombres	4	Indefinido	Bonificados
Agosto 2010	201008	2010	Agosto	06	Hoya de Huesca / Plana de Uesca	Mujeres	2	Indefinido	Bonificados
Agosto 2010	201008	2010	Agosto	06	Hoya de Huesca / Plana de Uesca	Hombres	73	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	06	Hoya de Huesca / Plana de Uesca	Mujeres	53	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	06	Hoya de Huesca / Plana de Uesca	Hombres	3	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	06	Hoya de Huesca / Plana de Uesca	Mujeres	8	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	06	Hoya de Huesca / Plana de Uesca	Hombres	541	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	06	Hoya de Huesca / Plana de Uesca	Mujeres	587	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	07	Somontano de Barbastro	Hombres	2	Indefinido	Bonificados
Agosto 2010	201008	2010	Agosto	07	Somontano de Barbastro	Mujeres	1	Indefinido	Bonificados
Agosto 2010	201008	2010	Agosto	07	Somontano de Barbastro	Hombres	15	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	07	Somontano de Barbastro	Mujeres	13	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	07	Somontano de Barbastro	Hombres	19	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	07	Somontano de Barbastro	Mujeres	19	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	07	Somontano de Barbastro	Hombres	333	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	07	Somontano de Barbastro	Mujeres	184	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	08	Cinca Medio	Hombres	3	Indefinido	Bonificados
Agosto 2010	201008	2010	Agosto	08	Cinca Medio	Mujeres	1	Indefinido	Bonificados
Agosto 2010	201008	2010	Agosto	08	Cinca Medio	Hombres	25	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	08	Cinca Medio	Mujeres	8	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	08	Cinca Medio	Hombres	2	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	08	Cinca Medio	Mujeres	2	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	08	Cinca Medio	Hombres	369	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	08	Cinca Medio	Mujeres	111	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	09	La Litera / La Llitera	Hombres	14	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	09	La Litera / La Llitera	Mujeres	9	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	09	La Litera / La Llitera	Hombres	5	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	09	La Litera / La Llitera	Mujeres	2	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	09	La Litera / La Llitera	Hombres	383	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	09	La Litera / La Llitera	Mujeres	97	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	10	Los Monegros	Hombres	1	Indefinido	Bonificados
Agosto 2010	201008	2010	Agosto	10	Los Monegros	Hombres	7	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	10	Los Monegros	Mujeres	17	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	10	Los Monegros	Mujeres	1	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	10	Los Monegros	Hombres	225	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	10	Los Monegros	Mujeres	82	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	11	Bajo Cinca / Baix Cinca	Hombres	1	Indefinido	Bonificados
Agosto 2010	201008	2010	Agosto	11	Bajo Cinca / Baix Cinca	Hombres	8	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	11	Bajo Cinca / Baix Cinca	Mujeres	3	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	11	Bajo Cinca / Baix Cinca	Mujeres	2	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	11	Bajo Cinca / Baix Cinca	Hombres	671	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	11	Bajo Cinca / Baix Cinca	Mujeres	289	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	12	Tarazona y el Moncayo	Hombres	6	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	12	Tarazona y el Moncayo	Mujeres	2	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	12	Tarazona y el Moncayo	Mujeres	1	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	12	Tarazona y el Moncayo	Hombres	214	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	12	Tarazona y el Moncayo	Mujeres	144	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	13	Campo de Borja	Mujeres	1	Indefinido	Bonificados
Agosto 2010	201008	2010	Agosto	13	Campo de Borja	Hombres	17	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	13	Campo de Borja	Mujeres	9	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	13	Campo de Borja	Hombres	1	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	13	Campo de Borja	Mujeres	1	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	13	Campo de Borja	Hombres	88	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	13	Campo de Borja	Mujeres	154	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	14	Aranda	Mujeres	1	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	14	Aranda	Mujeres	1	Temporal	Bonificados
Agosto 2010	201008	2010	Agosto	14	Aranda	Hombres	32	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	14	Aranda	Mujeres	45	Temporal	No bonificados
Agosto 2010	201008	2010	Agosto	15	Ribera Alta del Ebro	Hombres	2	Indefinido	Bonificados
Agosto 2010	201008	2010	Agosto	15	Ribera Alta del Ebro	Mujeres	2	Indefinido	Bonificados
Agosto 2010	201008	2010	Agosto	15	Ribera Alta del Ebro	Hombres	87	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	15	Ribera Alta del Ebro	Mujeres	19	Indefinido	No bonificados
Agosto 2010	201008	2010	Agosto	15	Ribera Alta del Ebro	Hombres	4	Temporal	Bonificados
