Año	Residencia continente código	Residencia continente nombre	Residencia área código	Residencia área nombre	Residencia país código	Residencia país nombre	Inscripción provincia nombre	Inscripción provincia código	Sexo	Personas
2011	1	Europa	01	UE-27	115	Italia	Zaragoza	50	Mujer	265
2011	1	Europa	01	UE-27	117	Luxemburgo	Huesca	22	Hombre	3
2011	1	Europa	01	UE-27	117	Luxemburgo	Huesca	22	Mujer	2
2011	1	Europa	01	UE-27	117	Luxemburgo	Teruel	44	Hombre	2
2011	1	Europa	01	UE-27	117	Luxemburgo	Teruel	44	Mujer	5
2011	1	Europa	01	UE-27	117	Luxemburgo	Zaragoza	50	Hombre	22
2011	1	Europa	01	UE-27	117	Luxemburgo	Zaragoza	50	Mujer	34
2011	1	Europa	01	UE-27	118	Malta	Teruel	44	Hombre	1
2011	1	Europa	01	UE-27	121	Países Bajos	Huesca	22	Hombre	17
2011	1	Europa	01	UE-27	121	Países Bajos	Huesca	22	Mujer	35
2011	1	Europa	01	UE-27	121	Países Bajos	Teruel	44	Hombre	11
2011	1	Europa	01	UE-27	121	Países Bajos	Teruel	44	Mujer	5
2011	1	Europa	01	UE-27	121	Países Bajos	Zaragoza	50	Hombre	106
2011	1	Europa	01	UE-27	121	Países Bajos	Zaragoza	50	Mujer	150
2011	1	Europa	01	UE-27	122	Polonia	Huesca	22	Hombre	6
2011	1	Europa	01	UE-27	122	Polonia	Huesca	22	Mujer	5
2011	1	Europa	01	UE-27	122	Polonia	Teruel	44	Hombre	3
2011	1	Europa	01	UE-27	122	Polonia	Teruel	44	Mujer	1
2011	1	Europa	01	UE-27	122	Polonia	Zaragoza	50	Hombre	9
2011	1	Europa	01	UE-27	122	Polonia	Zaragoza	50	Mujer	6
2011	1	Europa	01	UE-27	123	Portugal	Huesca	22	Hombre	7
2011	1	Europa	01	UE-27	123	Portugal	Huesca	22	Mujer	12
2011	1	Europa	01	UE-27	123	Portugal	Teruel	44	Hombre	2
2011	1	Europa	01	UE-27	123	Portugal	Teruel	44	Mujer	7
2011	1	Europa	01	UE-27	123	Portugal	Zaragoza	50	Hombre	60
2011	1	Europa	01	UE-27	123	Portugal	Zaragoza	50	Mujer	63
2011	1	Europa	01	UE-27	125	Reino Unido	Huesca	22	Hombre	63
2011	1	Europa	01	UE-27	125	Reino Unido	Huesca	22	Mujer	113
2011	1	Europa	01	UE-27	125	Reino Unido	Teruel	44	Hombre	63
2011	1	Europa	01	UE-27	125	Reino Unido	Teruel	44	Mujer	53
2011	1	Europa	01	UE-27	125	Reino Unido	Zaragoza	50	Hombre	417
2011	1	Europa	01	UE-27	125	Reino Unido	Zaragoza	50	Mujer	506
2011	1	Europa	01	UE-27	126	Alemania	Huesca	22	Hombre	88
2011	1	Europa	01	UE-27	126	Alemania	Huesca	22	Mujer	102
2011	1	Europa	01	UE-27	126	Alemania	Teruel	44	Hombre	48
2011	1	Europa	01	UE-27	126	Alemania	Teruel	44	Mujer	67
2011	1	Europa	01	UE-27	126	Alemania	Zaragoza	50	Hombre	735
2011	1	Europa	01	UE-27	126	Alemania	Zaragoza	50	Mujer	792
2011	1	Europa	01	UE-27	128	Rumanía	Huesca	22	Hombre	3
2011	1	Europa	01	UE-27	128	Rumanía	Zaragoza	50	Hombre	6
2011	1	Europa	01	UE-27	128	Rumanía	Zaragoza	50	Mujer	2
2011	1	Europa	01	UE-27	131	Suecia	Huesca	22	Hombre	6
2011	1	Europa	01	UE-27	131	Suecia	Huesca	22	Mujer	6
2011	1	Europa	01	UE-27	131	Suecia	Teruel	44	Hombre	12
2011	1	Europa	01	UE-27	131	Suecia	Teruel	44	Mujer	7
2011	1	Europa	01	UE-27	131	Suecia	Zaragoza	50	Hombre	36
2011	1	Europa	01	UE-27	131	Suecia	Zaragoza	50	Mujer	33
2011	1	Europa	01	UE-27	136	Letonia	Teruel	44	Mujer	1
2011	1	Europa	01	UE-27	141	Estonia	Zaragoza	50	Mujer	1
2011	1	Europa	01	UE-27	142	Lituania	Huesca	22	Hombre	1
2011	1	Europa	01	UE-27	142	Lituania	Zaragoza	50	Hombre	2
2011	1	Europa	01	UE-27	143	República Checa	Teruel	44	Hombre	1
2011	1	Europa	01	UE-27	143	República Checa	Teruel	44	Mujer	5
2011	1	Europa	01	UE-27	143	República Checa	Zaragoza	50	Hombre	9
2011	1	Europa	01	UE-27	143	República Checa	Zaragoza	50	Mujer	5
2011	1	Europa	01	UE-27	144	Eslovaquia	Zaragoza	50	Hombre	3
2011	1	Europa	01	UE-27	144	Eslovaquia	Zaragoza	50	Mujer	1
2011	1	Europa	01	UE-27	147	Eslovenia	Huesca	22	Hombre	1
2011	1	Europa	01	UE-27	147	Eslovenia	Huesca	22	Mujer	2
2011	1	Europa	01	UE-27	147	Eslovenia	Teruel	44	Hombre	1
2011	1	Europa	01	UE-27	147	Eslovenia	Zaragoza	50	Hombre	1
2011	1	Europa	02	Resto de Europa	114	Islandia	Huesca	22	Mujer	1
2011	1	Europa	02	Resto de Europa	114	Islandia	Zaragoza	50	Hombre	1
2011	1	Europa	02	Resto de Europa	120	Noruega	Huesca	22	Mujer	1
2011	1	Europa	02	Resto de Europa	120	Noruega	Teruel	44	Hombre	3
2011	1	Europa	02	Resto de Europa	120	Noruega	Teruel	44	Mujer	2
2011	1	Europa	02	Resto de Europa	120	Noruega	Zaragoza	50	Hombre	8
2011	1	Europa	02	Resto de Europa	120	Noruega	Zaragoza	50	Mujer	10
2011	1	Europa	02	Resto de Europa	124	Andorra	Huesca	22	Hombre	138
2011	1	Europa	02	Resto de Europa	124	Andorra	Huesca	22	Mujer	136
2011	1	Europa	02	Resto de Europa	124	Andorra	Teruel	44	Hombre	29
2011	1	Europa	02	Resto de Europa	124	Andorra	Teruel	44	Mujer	40
2011	1	Europa	02	Resto de Europa	124	Andorra	Zaragoza	50	Hombre	182
2011	1	Europa	02	Resto de Europa	124	Andorra	Zaragoza	50	Mujer	173
2011	1	Europa	02	Resto de Europa	132	Suiza	Huesca	22	Hombre	45
2011	1	Europa	02	Resto de Europa	132	Suiza	Huesca	22	Mujer	60
2011	1	Europa	02	Resto de Europa	132	Suiza	Teruel	44	Hombre	44
2011	1	Europa	02	Resto de Europa	132	Suiza	Teruel	44	Mujer	65
2011	1	Europa	02	Resto de Europa	132	Suiza	Zaragoza	50	Hombre	281
2011	1	Europa	02	Resto de Europa	132	Suiza	Zaragoza	50	Mujer	374
2011	1	Europa	02	Resto de Europa	135	Ucrania	Zaragoza	50	Hombre	3
2011	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	Zaragoza	50	Hombre	4
2011	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	Zaragoza	50	Mujer	2
2011	1	Europa	02	Resto de Europa	146	Croacia	Teruel	44	Hombre	1
2011	1	Europa	02	Resto de Europa	146	Croacia	Zaragoza	50	Mujer	3
2011	1	Europa	02	Resto de Europa	154	Rusia	Huesca	22	Hombre	6
2011	1	Europa	02	Resto de Europa	154	Rusia	Huesca	22	Mujer	5
2011	1	Europa	02	Resto de Europa	154	Rusia	Zaragoza	50	Hombre	9
2011	1	Europa	02	Resto de Europa	154	Rusia	Zaragoza	50	Mujer	10
2011	1	Europa	02	Resto de Europa	156	Macedonia	Zaragoza	50	Mujer	1
2011	1	Europa	02	Resto de Europa	157	Serbia	Huesca	22	Mujer	2
2011	1	Europa	02	Resto de Europa	157	Serbia	Zaragoza	50	Hombre	4
2011	1	Europa	02	Resto de Europa	436	Turquía	Zaragoza	50	Hombre	2
2011	1	Europa	02	Resto de Europa	436	Turquía	Zaragoza	50	Mujer	1
2011	2	África	03	Magreb	203	Argelia	Huesca	22	Hombre	2
2011	2	África	03	Magreb	203	Argelia	Teruel	44	Mujer	1
2011	2	África	03	Magreb	203	Argelia	Zaragoza	50	Hombre	8
2011	2	África	03	Magreb	203	Argelia	Zaragoza	50	Mujer	2
2011	2	África	03	Magreb	224	Libia	Huesca	22	Hombre	1
2011	2	África	03	Magreb	224	Libia	Zaragoza	50	Hombre	1
2011	2	África	03	Magreb	224	Libia	Zaragoza	50	Mujer	1
2011	2	África	03	Magreb	228	Marruecos	Huesca	22	Hombre	7
2011	2	África	03	Magreb	228	Marruecos	Huesca	22	Mujer	7
2011	2	África	03	Magreb	228	Marruecos	Teruel	44	Hombre	5
2011	2	África	03	Magreb	228	Marruecos	Teruel	44	Mujer	4
2011	2	África	03	Magreb	228	Marruecos	Zaragoza	50	Hombre	32
2011	2	África	03	Magreb	228	Marruecos	Zaragoza	50	Mujer	29
2011	2	África	03	Magreb	230	Mauritania	Huesca	22	Hombre	1
2011	2	África	03	Magreb	230	Mauritania	Zaragoza	50	Hombre	1
2011	2	África	03	Magreb	230	Mauritania	Zaragoza	50	Mujer	1
2011	2	África	03	Magreb	248	Túnez	Zaragoza	50	Hombre	18
2011	2	África	03	Magreb	248	Túnez	Zaragoza	50	Mujer	15
2011	2	África	04	Resto de África	202	Angola	Huesca	22	Hombre	1
2011	2	África	04	Resto de África	202	Angola	Zaragoza	50	Hombre	5
2011	2	África	04	Resto de África	202	Angola	Zaragoza	50	Mujer	3
2011	2	África	04	Resto de África	204	Benin	Zaragoza	50	Hombre	2
2011	2	África	04	Resto de África	204	Benin	Zaragoza	50	Mujer	1
2011	2	África	04	Resto de África	207	Cabo Verde	Zaragoza	50	Hombre	2
2011	2	África	04	Resto de África	207	Cabo Verde	Zaragoza	50	Mujer	1
2011	2	África	04	Resto de África	208	Camerún	Huesca	22	Mujer	1
2011	2	África	04	Resto de África	208	Camerún	Zaragoza	50	Hombre	4
2011	2	África	04	Resto de África	208	Camerún	Zaragoza	50	Mujer	2
2011	2	África	04	Resto de África	211	Costa de Marfil	Huesca	22	Mujer	4
2011	2	África	04	Resto de África	211	Costa de Marfil	Zaragoza	50	Hombre	1
2011	2	África	04	Resto de África	211	Costa de Marfil	Zaragoza	50	Mujer	3
2011	2	África	04	Resto de África	213	Egipto	Zaragoza	50	Hombre	7
2011	2	África	04	Resto de África	213	Egipto	Zaragoza	50	Mujer	4
2011	2	África	04	Resto de África	214	Etiopía	Huesca	22	Hombre	1
2011	2	África	04	Resto de África	214	Etiopía	Huesca	22	Mujer	1
2011	2	África	04	Resto de África	214	Etiopía	Zaragoza	50	Hombre	2
2011	2	África	04	Resto de África	214	Etiopía	Zaragoza	50	Mujer	1
2011	2	África	04	Resto de África	215	Gabón	Zaragoza	50	Hombre	2
2011	2	África	04	Resto de África	215	Gabón	Zaragoza	50	Mujer	8
2011	2	África	04	Resto de África	216	Gambia	Huesca	22	Hombre	3
2011	2	África	04	Resto de África	216	Gambia	Huesca	22	Mujer	2
2011	2	África	04	Resto de África	216	Gambia	Zaragoza	50	Hombre	2
2011	2	África	04	Resto de África	216	Gambia	Zaragoza	50	Mujer	2
2011	2	África	04	Resto de África	217	Ghana	Zaragoza	50	Hombre	1
2011	2	África	04	Resto de África	217	Ghana	Zaragoza	50	Mujer	1
2011	2	África	04	Resto de África	219	Guinea Bissau	Zaragoza	50	Hombre	2
2011	2	África	04	Resto de África	220	Guinea Ecuatorial	Huesca	22	Hombre	6
2011	2	África	04	Resto de África	220	Guinea Ecuatorial	Huesca	22	Mujer	1
2011	2	África	04	Resto de África	220	Guinea Ecuatorial	Teruel	44	Hombre	2
2011	2	África	04	Resto de África	220	Guinea Ecuatorial	Teruel	44	Mujer	2
2011	2	África	04	Resto de África	220	Guinea Ecuatorial	Zaragoza	50	Hombre	13
2011	2	África	04	Resto de África	220	Guinea Ecuatorial	Zaragoza	50	Mujer	20
2011	2	África	04	Resto de África	221	Kenia	Zaragoza	50	Mujer	3
2011	2	África	04	Resto de África	225	Madagascar	Teruel	44	Mujer	1
2011	2	África	04	Resto de África	226	Malawi	Zaragoza	50	Hombre	1
2011	2	África	04	Resto de África	231	Mozambique	Huesca	22	Mujer	1
2011	2	África	04	Resto de África	231	Mozambique	Teruel	44	Mujer	1
2011	2	África	04	Resto de África	231	Mozambique	Zaragoza	50	Hombre	4
2011	2	África	04	Resto de África	231	Mozambique	Zaragoza	50	Mujer	1
2011	2	África	04	Resto de África	232	Namibia	Huesca	22	Hombre	3
2011	2	África	04	Resto de África	232	Namibia	Zaragoza	50	Mujer	2
2011	2	África	04	Resto de África	233	Níger	Zaragoza	50	Mujer	1
2011	2	África	04	Resto de África	234	Nigeria	Huesca	22	Hombre	1
2011	2	África	04	Resto de África	234	Nigeria	Teruel	44	Mujer	1
2011	2	África	04	Resto de África	234	Nigeria	Zaragoza	50	Hombre	2
2011	2	África	04	Resto de África	236	Sudáfrica	Huesca	22	Hombre	1
2011	2	África	04	Resto de África	236	Sudáfrica	Huesca	22	Mujer	1
2011	2	África	04	Resto de África	236	Sudáfrica	Teruel	44	Hombre	3
2011	2	África	04	Resto de África	236	Sudáfrica	Teruel	44	Mujer	1
2011	2	África	04	Resto de África	236	Sudáfrica	Zaragoza	50	Hombre	15
2011	2	África	04	Resto de África	236	Sudáfrica	Zaragoza	50	Mujer	16
2011	2	África	04	Resto de África	237	Ruanda	Zaragoza	50	Mujer	2
2011	2	África	04	Resto de África	239	Senegal	Huesca	22	Mujer	1
2011	2	África	04	Resto de África	239	Senegal	Zaragoza	50	Hombre	16
2011	2	África	04	Resto de África	239	Senegal	Zaragoza	50	Mujer	7
2011	2	África	04	Resto de África	243	Sudán	Huesca	22	Mujer	1
2011	2	África	04	Resto de África	243	Sudán	Zaragoza	50	Hombre	2
2011	2	África	04	Resto de África	243	Sudán	Zaragoza	50	Mujer	2
2011	2	África	04	Resto de África	245	Tanzania	Zaragoza	50	Hombre	1
2011	2	África	04	Resto de África	245	Tanzania	Zaragoza	50	Mujer	2
2011	2	África	04	Resto de África	246	Chad	Zaragoza	50	Hombre	1
2011	2	África	04	Resto de África	246	Chad	Zaragoza	50	Mujer	1
2011	2	África	04	Resto de África	247	Togo	Huesca	22	Hombre	1
2011	2	África	04	Resto de África	250	Rep. Democrática del Congo	Huesca	22	Hombre	2
2011	2	África	04	Resto de África	250	Rep. Democrática del Congo	Zaragoza	50	Hombre	4
2011	2	África	04	Resto de África	250	Rep. Democrática del Congo	Zaragoza	50	Mujer	1
2011	2	África	04	Resto de África	251	Zambia	Zaragoza	50	Hombre	1
2011	2	África	04	Resto de África	252	Zimbabwe	Teruel	44	Hombre	1
2011	2	África	04	Resto de África	252	Zimbabwe	Zaragoza	50	Hombre	2
2011	2	África	04	Resto de África	252	Zimbabwe	Zaragoza	50	Mujer	1
2011	3	América	05	América del Norte	301	Canadá	Huesca	22	Hombre	19
2011	3	América	05	América del Norte	301	Canadá	Huesca	22	Mujer	17
2011	3	América	05	América del Norte	301	Canadá	Teruel	44	Hombre	64
2011	3	América	05	América del Norte	301	Canadá	Teruel	44	Mujer	69
2011	3	América	05	América del Norte	301	Canadá	Zaragoza	50	Hombre	116
2011	3	América	05	América del Norte	301	Canadá	Zaragoza	50	Mujer	87
2011	3	América	05	América del Norte	302	Estados Unidos de América	Huesca	22	Hombre	85
2011	3	América	05	América del Norte	302	Estados Unidos de América	Huesca	22	Mujer	112
2011	3	América	05	América del Norte	302	Estados Unidos de América	Teruel	44	Hombre	56
2011	3	América	05	América del Norte	302	Estados Unidos de América	Teruel	44	Mujer	47
2011	3	América	05	América del Norte	302	Estados Unidos de América	Zaragoza	50	Hombre	551
2011	3	América	05	América del Norte	302	Estados Unidos de América	Zaragoza	50	Mujer	886
2011	3	América	06	Resto de América	303	México	Huesca	22	Hombre	128
2011	3	América	06	Resto de América	303	México	Huesca	22	Mujer	123
2011	3	América	06	Resto de América	303	México	Teruel	44	Hombre	56
2011	3	América	06	Resto de América	303	México	Teruel	44	Mujer	43
2011	3	América	06	Resto de América	303	México	Zaragoza	50	Hombre	443
2011	3	América	06	Resto de América	303	México	Zaragoza	50	Mujer	430
2011	3	América	06	Resto de América	313	Belice	Zaragoza	50	Mujer	1
2011	3	América	06	Resto de América	314	Costa Rica	Huesca	22	Hombre	9
2011	3	América	06	Resto de América	314	Costa Rica	Huesca	22	Mujer	10
2011	3	América	06	Resto de América	314	Costa Rica	Teruel	44	Mujer	2
2011	3	América	06	Resto de América	314	Costa Rica	Zaragoza	50	Hombre	34
2011	3	América	06	Resto de América	314	Costa Rica	Zaragoza	50	Mujer	29
2011	3	América	06	Resto de América	315	Cuba	Huesca	22	Hombre	18
2011	3	América	06	Resto de América	315	Cuba	Huesca	22	Mujer	22
2011	3	América	06	Resto de América	315	Cuba	Teruel	44	Hombre	42
2011	3	América	06	Resto de América	315	Cuba	Teruel	44	Mujer	57
2011	3	América	06	Resto de América	315	Cuba	Zaragoza	50	Hombre	43
2011	3	América	06	Resto de América	315	Cuba	Zaragoza	50	Mujer	60
2011	3	América	06	Resto de América	317	El Salvador	Huesca	22	Hombre	1
2011	3	América	06	Resto de América	317	El Salvador	Teruel	44	Hombre	2
2011	3	América	06	Resto de América	317	El Salvador	Teruel	44	Mujer	1
2011	3	América	06	Resto de América	317	El Salvador	Zaragoza	50	Hombre	5
2011	3	América	06	Resto de América	317	El Salvador	Zaragoza	50	Mujer	4
2011	3	América	06	Resto de América	319	Guatemala	Huesca	22	Hombre	9
2011	3	América	06	Resto de América	319	Guatemala	Huesca	22	Mujer	14
2011	3	América	06	Resto de América	319	Guatemala	Teruel	44	Hombre	4
2011	3	América	06	Resto de América	319	Guatemala	Zaragoza	50	Hombre	34
2011	3	América	06	Resto de América	319	Guatemala	Zaragoza	50	Mujer	32
2011	3	América	06	Resto de América	320	Haití	Teruel	44	Mujer	1
2011	3	América	06	Resto de América	321	Honduras	Huesca	22	Hombre	13
2011	3	América	06	Resto de América	321	Honduras	Huesca	22	Mujer	12
2011	3	América	06	Resto de América	321	Honduras	Teruel	44	Hombre	9
2011	3	América	06	Resto de América	321	Honduras	Teruel	44	Mujer	2
2011	3	América	06	Resto de América	321	Honduras	Zaragoza	50	Hombre	21
2011	3	América	06	Resto de América	321	Honduras	Zaragoza	50	Mujer	23
2011	3	América	06	Resto de América	322	Jamaica	Zaragoza	50	Hombre	1
2011	3	América	06	Resto de América	322	Jamaica	Zaragoza	50	Mujer	1
2011	3	América	06	Resto de América	323	Nicaragua	Huesca	22	Hombre	3
2011	3	América	06	Resto de América	323	Nicaragua	Huesca	22	Mujer	2
2011	3	América	06	Resto de América	323	Nicaragua	Teruel	44	Hombre	2
2011	3	América	06	Resto de América	323	Nicaragua	Teruel	44	Mujer	1
2011	3	América	06	Resto de América	323	Nicaragua	Zaragoza	50	Hombre	11
2011	3	América	06	Resto de América	323	Nicaragua	Zaragoza	50	Mujer	7
2011	3	América	06	Resto de América	324	Panamá	Huesca	22	Hombre	8
2011	3	América	06	Resto de América	324	Panamá	Huesca	22	Mujer	15
2011	3	América	06	Resto de América	324	Panamá	Teruel	44	Hombre	16
2011	3	América	06	Resto de América	324	Panamá	Teruel	44	Mujer	15
2011	3	América	06	Resto de América	324	Panamá	Zaragoza	50	Hombre	41
2011	3	América	06	Resto de América	324	Panamá	Zaragoza	50	Mujer	56
2011	3	América	06	Resto de América	326	República Dominicana	Huesca	22	Hombre	13
2011	3	América	06	Resto de América	326	República Dominicana	Huesca	22	Mujer	12
2011	3	América	06	Resto de América	326	República Dominicana	Teruel	44	Hombre	4
2011	3	América	06	Resto de América	326	República Dominicana	Teruel	44	Mujer	11
2011	3	América	06	Resto de América	326	República Dominicana	Zaragoza	50	Hombre	62
2011	3	América	06	Resto de América	326	República Dominicana	Zaragoza	50	Mujer	59
2011	3	América	06	Resto de América	327	Trinidad y Tobago	Huesca	22	Hombre	1
2011	3	América	06	Resto de América	328	Santa Lucia	Zaragoza	50	Hombre	1
2011	3	América	06	Resto de América	328	Santa Lucia	Zaragoza	50	Mujer	1
2011	3	América	06	Resto de América	329	San Cristóbal y Nieves	Zaragoza	50	Hombre	1
2011	3	América	06	Resto de América	340	Argentina	Huesca	22	Hombre	507
2011	3	América	06	Resto de América	340	Argentina	Huesca	22	Mujer	582
2011	3	América	06	Resto de América	340	Argentina	Teruel	44	Hombre	402
2011	3	América	06	Resto de América	340	Argentina	Teruel	44	Mujer	468
2011	3	América	06	Resto de América	340	Argentina	Zaragoza	50	Hombre	1041
2011	3	América	06	Resto de América	340	Argentina	Zaragoza	50	Mujer	1208
2011	3	América	06	Resto de América	341	Bolivia	Huesca	22	Hombre	5
2011	3	América	06	Resto de América	341	Bolivia	Huesca	22	Mujer	6
2011	3	América	06	Resto de América	341	Bolivia	Teruel	44	Hombre	5
2011	3	América	06	Resto de América	341	Bolivia	Teruel	44	Mujer	3
2011	3	América	06	Resto de América	341	Bolivia	Zaragoza	50	Hombre	58
2011	3	América	06	Resto de América	341	Bolivia	Zaragoza	50	Mujer	53
2011	3	América	06	Resto de América	342	Brasil	Huesca	22	Hombre	79
2011	3	América	06	Resto de América	342	Brasil	Huesca	22	Mujer	69
2011	3	América	06	Resto de América	342	Brasil	Teruel	44	Hombre	109
2011	3	América	06	Resto de América	342	Brasil	Teruel	44	Mujer	110
2011	3	América	06	Resto de América	342	Brasil	Zaragoza	50	Hombre	592
2011	3	América	06	Resto de América	342	Brasil	Zaragoza	50	Mujer	590
2011	3	América	06	Resto de América	343	Colombia	Huesca	22	Hombre	24
2011	3	América	06	Resto de América	343	Colombia	Huesca	22	Mujer	26
2011	3	América	06	Resto de América	343	Colombia	Teruel	44	Hombre	13
2011	3	América	06	Resto de América	343	Colombia	Teruel	44	Mujer	8
2011	3	América	06	Resto de América	343	Colombia	Zaragoza	50	Hombre	83
2011	3	América	06	Resto de América	343	Colombia	Zaragoza	50	Mujer	98
2011	3	América	06	Resto de América	344	Chile	Huesca	22	Hombre	172
2011	3	América	06	Resto de América	344	Chile	Huesca	22	Mujer	184
2011	3	América	06	Resto de América	344	Chile	Teruel	44	Hombre	75
2011	3	América	06	Resto de América	344	Chile	Teruel	44	Mujer	85
2011	3	América	06	Resto de América	344	Chile	Zaragoza	50	Hombre	299
2011	3	América	06	Resto de América	344	Chile	Zaragoza	50	Mujer	278
2011	3	América	06	Resto de América	345	Ecuador	Huesca	22	Hombre	35
2011	3	América	06	Resto de América	345	Ecuador	Huesca	22	Mujer	40
2011	3	América	06	Resto de América	345	Ecuador	Teruel	44	Hombre	23
2011	3	América	06	Resto de América	345	Ecuador	Teruel	44	Mujer	19
2011	3	América	06	Resto de América	345	Ecuador	Zaragoza	50	Hombre	100
2011	3	América	06	Resto de América	345	Ecuador	Zaragoza	50	Mujer	87
2011	3	América	06	Resto de América	347	Paraguay	Huesca	22	Hombre	14
2011	3	América	06	Resto de América	347	Paraguay	Huesca	22	Mujer	17
2011	3	América	06	Resto de América	347	Paraguay	Teruel	44	Hombre	3
2011	3	América	06	Resto de América	347	Paraguay	Teruel	44	Mujer	2
2011	3	América	06	Resto de América	347	Paraguay	Zaragoza	50	Hombre	57
2011	3	América	06	Resto de América	347	Paraguay	Zaragoza	50	Mujer	46
2011	3	América	06	Resto de América	348	Perú	Huesca	22	Hombre	12
2011	3	América	06	Resto de América	348	Perú	Huesca	22	Mujer	14
2011	3	América	06	Resto de América	348	Perú	Teruel	44	Hombre	9
2011	3	América	06	Resto de América	348	Perú	Teruel	44	Mujer	10
2011	3	América	06	Resto de América	348	Perú	Zaragoza	50	Hombre	143
2011	3	América	06	Resto de América	348	Perú	Zaragoza	50	Mujer	147
2011	3	América	06	Resto de América	350	Uruguay	Huesca	22	Hombre	31
2011	3	América	06	Resto de América	350	Uruguay	Huesca	22	Mujer	28
2011	3	América	06	Resto de América	350	Uruguay	Teruel	44	Hombre	17
2011	3	América	06	Resto de América	350	Uruguay	Teruel	44	Mujer	22
2011	3	América	06	Resto de América	350	Uruguay	Zaragoza	50	Hombre	111
2011	3	América	06	Resto de América	350	Uruguay	Zaragoza	50	Mujer	138
2011	3	América	06	Resto de América	351	Venezuela	Huesca	22	Hombre	144
2011	3	América	06	Resto de América	351	Venezuela	Huesca	22	Mujer	144
2011	3	América	06	Resto de América	351	Venezuela	Teruel	44	Hombre	137
2011	3	América	06	Resto de América	351	Venezuela	Teruel	44	Mujer	130
2011	3	América	06	Resto de América	351	Venezuela	Zaragoza	50	Hombre	739
2011	3	América	06	Resto de América	351	Venezuela	Zaragoza	50	Mujer	733
2011	4	Asia	07	Asia	402	Arabia Saudí	Zaragoza	50	Hombre	13
2011	4	Asia	07	Asia	402	Arabia Saudí	Zaragoza	50	Mujer	10
2011	4	Asia	07	Asia	407	China	Huesca	22	Hombre	1
2011	4	Asia	07	Asia	407	China	Huesca	22	Mujer	3
2011	4	Asia	07	Asia	407	China	Teruel	44	Hombre	2
2011	4	Asia	07	Asia	407	China	Zaragoza	50	Hombre	43
2011	4	Asia	07	Asia	407	China	Zaragoza	50	Mujer	10
2011	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Huesca	22	Hombre	4
2011	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Huesca	22	Mujer	4
2011	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Teruel	44	Hombre	1
2011	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Zaragoza	50	Hombre	9
2011	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Zaragoza	50	Mujer	10
2011	4	Asia	07	Asia	409	Filipinas	Huesca	22	Hombre	1
2011	4	Asia	07	Asia	409	Filipinas	Zaragoza	50	Hombre	26
2011	4	Asia	07	Asia	409	Filipinas	Zaragoza	50	Mujer	23
2011	4	Asia	07	Asia	410	India	Huesca	22	Hombre	1
2011	4	Asia	07	Asia	410	India	Teruel	44	Hombre	1
2011	4	Asia	07	Asia	410	India	Teruel	44	Mujer	2
2011	4	Asia	07	Asia	410	India	Zaragoza	50	Hombre	6
2011	4	Asia	07	Asia	410	India	Zaragoza	50	Mujer	10
2011	4	Asia	07	Asia	411	Indonesia	Zaragoza	50	Hombre	4
2011	4	Asia	07	Asia	411	Indonesia	Zaragoza	50	Mujer	2
2011	4	Asia	07	Asia	413	Irán	Zaragoza	50	Mujer	1
2011	4	Asia	07	Asia	414	Israel	Huesca	22	Hombre	1
2011	4	Asia	07	Asia	414	Israel	Huesca	22	Mujer	2
2011	4	Asia	07	Asia	414	Israel	Teruel	44	Mujer	2
2011	4	Asia	07	Asia	414	Israel	Zaragoza	50	Hombre	14
2011	4	Asia	07	Asia	414	Israel	Zaragoza	50	Mujer	17
2011	4	Asia	07	Asia	415	Japón	Teruel	44	Hombre	1
2011	4	Asia	07	Asia	415	Japón	Zaragoza	50	Hombre	19
2011	4	Asia	07	Asia	415	Japón	Zaragoza	50	Mujer	9
2011	4	Asia	07	Asia	416	Jordania	Zaragoza	50	Hombre	30
2011	4	Asia	07	Asia	416	Jordania	Zaragoza	50	Mujer	41
2011	4	Asia	07	Asia	417	Camboya	Zaragoza	50	Hombre	2
2011	4	Asia	07	Asia	420	Líbano	Huesca	22	Hombre	1
2011	4	Asia	07	Asia	420	Líbano	Huesca	22	Mujer	1
2011	4	Asia	07	Asia	420	Líbano	Teruel	44	Hombre	2
2011	4	Asia	07	Asia	420	Líbano	Zaragoza	50	Hombre	12
2011	4	Asia	07	Asia	420	Líbano	Zaragoza	50	Mujer	13
2011	4	Asia	07	Asia	421	Malasia	Zaragoza	50	Hombre	2
2011	4	Asia	07	Asia	421	Malasia	Zaragoza	50	Mujer	3
2011	4	Asia	07	Asia	425	Omán	Teruel	44	Hombre	1
2011	4	Asia	07	Asia	426	Pakistán	Huesca	22	Hombre	1
2011	4	Asia	07	Asia	426	Pakistán	Teruel	44	Hombre	3
2011	4	Asia	07	Asia	426	Pakistán	Teruel	44	Mujer	3
2011	4	Asia	07	Asia	427	Qatar	Zaragoza	50	Hombre	1
2011	4	Asia	07	Asia	427	Qatar	Zaragoza	50	Mujer	3
2011	4	Asia	07	Asia	430	República de Corea	Huesca	22	Hombre	1
