Municipio codigo	Municipio nombre	Sexo, código	Sexo	Relación lugar de residencia y nacimiento prov, código	Relación lugar de residencia y nacimiento prov	Personas
50297	Zaragoza	1	Hombre	05	Resto de España	32176,1446543254
50297	Zaragoza	1	Hombre	06	El Extranjero	44748,9855396438
50298	Zuera	1	Hombre	01	El mismo municipio que reside	1300,8767048173
50298	Zuera	1	Hombre	02	Otro municipio de la misma provincia	1596,7208372851
50298	Zuera	1	Hombre	03	Otro municipio de Aragón	218,2629187045
50298	Zuera	1	Hombre	04	En una provincia limítrofe a Aragón	62,1422361364
50298	Zuera	1	Hombre	05	Resto de España	411,971779897
50298	Zuera	1	Hombre	06	El Extranjero	339,7115778882
50901	Biel	1	Hombre	01	El mismo municipio que reside	39,9375841572
50901	Biel	1	Hombre	02	Otro municipio de la misma provincia	42,0526487333
50901	Biel	1	Hombre	06	El Extranjero	16,0097671089
50902	Marracos	1	Hombre	01	El mismo municipio que reside	27,6992710258
50902	Marracos	1	Hombre	02	Otro municipio de la misma provincia	22,4221092403
50902	Marracos	1	Hombre	03	Otro municipio de Aragón	3,3882197206
50902	Marracos	1	Hombre	05	Resto de España	1,3519940882
50902	Marracos	1	Hombre	06	El Extranjero	5,1384059251
50903	Villamayor de Gállego	1	Hombre	01	El mismo municipio que reside	346,6474333734
50903	Villamayor de Gállego	1	Hombre	02	Otro municipio de la misma provincia	842,6931286395
50903	Villamayor de Gállego	1	Hombre	03	Otro municipio de Aragón	13,0630056536
50903	Villamayor de Gállego	1	Hombre	04	En una provincia limítrofe a Aragón	54,3977828141
50903	Villamayor de Gállego	1	Hombre	05	Resto de España	99,0193982382
50903	Villamayor de Gállego	1	Hombre	06	El Extranjero	67,684737759
22001	Abiego	6	Mujer	01	El mismo municipio que reside	42,1785355944
22001	Abiego	6	Mujer	02	Otro municipio de la misma provincia	56,4147750145
22001	Abiego	6	Mujer	03	Otro municipio de Aragón	0,9780321526
22001	Abiego	6	Mujer	05	Resto de España	26,9137845134
22001	Abiego	6	Mujer	06	El Extranjero	0,2068306645
22002	Abizanda	6	Mujer	01	El mismo municipio que reside	14,6854893933
22002	Abizanda	6	Mujer	02	Otro municipio de la misma provincia	23,1219149052
22002	Abizanda	6	Mujer	03	Otro municipio de Aragón	5,5215505518
22002	Abizanda	6	Mujer	05	Resto de España	15,5234372549
22002	Abizanda	6	Mujer	06	El Extranjero	9,9205675549
22003	Adahuesca	6	Mujer	01	El mismo municipio que reside	25,9483402819
22003	Adahuesca	6	Mujer	02	Otro municipio de la misma provincia	21,385361495
22003	Adahuesca	6	Mujer	03	Otro municipio de Aragón	3,4547020543
22003	Adahuesca	6	Mujer	05	Resto de España	31,3683885299
22003	Adahuesca	6	Mujer	06	El Extranjero	8,7006065133
22004	Agüero	6	Mujer	01	El mismo municipio que reside	29,9315486198
22004	Agüero	6	Mujer	02	Otro municipio de la misma provincia	7,8404996202
22004	Agüero	6	Mujer	03	Otro municipio de Aragón	6,5147433644
22004	Agüero	6	Mujer	04	En una provincia limítrofe a Aragón	1,3845756194
22004	Agüero	6	Mujer	05	Resto de España	4,7825297197
22004	Agüero	6	Mujer	06	El Extranjero	1,805584769
22006	Aísa	6	Mujer	01	El mismo municipio que reside	59,8764843291
22006	Aísa	6	Mujer	02	Otro municipio de la misma provincia	28,1988899049
22006	Aísa	6	Mujer	03	Otro municipio de Aragón	11,6146511454
22006	Aísa	6	Mujer	04	En una provincia limítrofe a Aragón	5,4871308395
22006	Aísa	6	Mujer	05	Resto de España	31,9017309791
22006	Aísa	6	Mujer	06	El Extranjero	29,5846757074
22007	Albalate de Cinca	6	Mujer	01	El mismo municipio que reside	203,9478785923
22007	Albalate de Cinca	6	Mujer	02	Otro municipio de la misma provincia	120,4752183722
22007	Albalate de Cinca	6	Mujer	03	Otro municipio de Aragón	19,1436144646
22007	Albalate de Cinca	6	Mujer	04	En una provincia limítrofe a Aragón	64,176818792
22007	Albalate de Cinca	6	Mujer	05	Resto de España	65,28007073
22007	Albalate de Cinca	6	Mujer	06	El Extranjero	115,1384050133
22008	Albalatillo	6	Mujer	01	El mismo municipio que reside	53,0005199446
22008	Albalatillo	6	Mujer	02	Otro municipio de la misma provincia	26,9221930539
22008	Albalatillo	6	Mujer	03	Otro municipio de Aragón	9,2435822634
22008	Albalatillo	6	Mujer	05	Resto de España	6,7793809207
22008	Albalatillo	6	Mujer	06	El Extranjero	12,2985950476
22009	Albelda	6	Mujer	01	El mismo municipio que reside	213,4505648705
22009	Albelda	6	Mujer	02	Otro municipio de la misma provincia	41,1949651515
22009	Albelda	6	Mujer	03	Otro municipio de Aragón	6,9474785755
22009	Albelda	6	Mujer	04	En una provincia limítrofe a Aragón	65,1456159755
22009	Albelda	6	Mujer	05	Resto de España	39,4223437595
22009	Albelda	6	Mujer	06	El Extranjero	9,3207561755
22011	Albero Alto	6	Mujer	01	El mismo municipio que reside	13,4496041148
22011	Albero Alto	6	Mujer	02	Otro municipio de la misma provincia	34,8185792594
22011	Albero Alto	6	Mujer	05	Resto de España	5,2988613375
22012	Albero Bajo	6	Mujer	01	El mismo municipio que reside	10,326150972
22012	Albero Bajo	6	Mujer	02	Otro municipio de la misma provincia	30,2581728613
22012	Albero Bajo	6	Mujer	03	Otro municipio de Aragón	1,3909828434
22012	Albero Bajo	6	Mujer	04	En una provincia limítrofe a Aragón	1,1457980148
22012	Albero Bajo	6	Mujer	05	Resto de España	6,2279427169
22012	Albero Bajo	6	Mujer	06	El Extranjero	3,3145154966
22013	Alberuela de Tubo	6	Mujer	01	El mismo municipio que reside	38,1148386718
22013	Alberuela de Tubo	6	Mujer	02	Otro municipio de la misma provincia	97,9591780764
22013	Alberuela de Tubo	6	Mujer	03	Otro municipio de Aragón	10,6750903236
22013	Alberuela de Tubo	6	Mujer	04	En una provincia limítrofe a Aragón	1,7068295233
22013	Alberuela de Tubo	6	Mujer	05	Resto de España	12,5680569826
22013	Alberuela de Tubo	6	Mujer	06	El Extranjero	6,9760064224
22014	Alcalá de Gurrea	6	Mujer	01	El mismo municipio que reside	73,580489622
22014	Alcalá de Gurrea	6	Mujer	02	Otro municipio de la misma provincia	44,3894198844
22014	Alcalá de Gurrea	6	Mujer	03	Otro municipio de Aragón	16,3691264337
22014	Alcalá de Gurrea	6	Mujer	04	En una provincia limítrofe a Aragón	3,9493974891
22014	Alcalá de Gurrea	6	Mujer	05	Resto de España	2,8236297542
22014	Alcalá de Gurrea	6	Mujer	06	El Extranjero	2,8879368172
22015	Alcalá del Obispo	6	Mujer	01	El mismo municipio que reside	56,9154216127
22015	Alcalá del Obispo	6	Mujer	02	Otro municipio de la misma provincia	82,8035812352
22015	Alcalá del Obispo	6	Mujer	03	Otro municipio de Aragón	5,3222310697
22015	Alcalá del Obispo	6	Mujer	04	En una provincia limítrofe a Aragón	11,4266306323
22015	Alcalá del Obispo	6	Mujer	05	Resto de España	17,8944161381
22015	Alcalá del Obispo	6	Mujer	06	El Extranjero	3,2047640234
22016	Alcampell	6	Mujer	01	El mismo municipio que reside	183,7796609881
22016	Alcampell	6	Mujer	02	Otro municipio de la misma provincia	45,4076673977
22016	Alcampell	6	Mujer	03	Otro municipio de Aragón	6,0816180006
22016	Alcampell	6	Mujer	04	En una provincia limítrofe a Aragón	63,9186928376
22016	Alcampell	6	Mujer	05	Resto de España	70,9134401524
22016	Alcampell	6	Mujer	06	El Extranjero	1,753348122
22017	Alcolea de Cinca	6	Mujer	01	El mismo municipio que reside	237,2055376724
22017	Alcolea de Cinca	6	Mujer	02	Otro municipio de la misma provincia	169,8728466769
22017	Alcolea de Cinca	6	Mujer	03	Otro municipio de Aragón	12,4117945791
22017	Alcolea de Cinca	6	Mujer	04	En una provincia limítrofe a Aragón	21,6958363102
22017	Alcolea de Cinca	6	Mujer	05	Resto de España	71,874632479
22017	Alcolea de Cinca	6	Mujer	06	El Extranjero	26,6439170409
22018	Alcubierre	6	Mujer	01	El mismo municipio que reside	85,9462085103
22018	Alcubierre	6	Mujer	02	Otro municipio de la misma provincia	34,697917929
22018	Alcubierre	6	Mujer	03	Otro municipio de Aragón	44,016793917
22018	Alcubierre	6	Mujer	05	Resto de España	24,3849211275
22018	Alcubierre	6	Mujer	06	El Extranjero	11,8115573908
22019	Alerre	6	Mujer	01	El mismo municipio que reside	15,6762614394
22019	Alerre	6	Mujer	02	Otro municipio de la misma provincia	63,6670883937
22019	Alerre	6	Mujer	03	Otro municipio de Aragón	7,0793219113
22019	Alerre	6	Mujer	04	En una provincia limítrofe a Aragón	1,5920912154
22019	Alerre	6	Mujer	05	Resto de España	10,5144809027
22019	Alerre	6	Mujer	06	El Extranjero	4,1627140766
22020	Alfántega	6	Mujer	01	El mismo municipio que reside	19,8223443411
22020	Alfántega	6	Mujer	02	Otro municipio de la misma provincia	19,8935660693
22020	Alfántega	6	Mujer	03	Otro municipio de Aragón	3,8698142749
22020	Alfántega	6	Mujer	04	En una provincia limítrofe a Aragón	2,4492872623
22020	Alfántega	6	Mujer	05	Resto de España	20,5549225418
22020	Alfántega	6	Mujer	06	El Extranjero	6,7227553748
22021	Almudévar	6	Mujer	01	El mismo municipio que reside	471,119419291
22021	Almudévar	6	Mujer	02	Otro municipio de la misma provincia	461,8097488369
22021	Almudévar	6	Mujer	03	Otro municipio de Aragón	143,789377988
22021	Almudévar	6	Mujer	04	En una provincia limítrofe a Aragón	25,9357017659
22021	Almudévar	6	Mujer	05	Resto de España	80,0683992816
22021	Almudévar	6	Mujer	06	El Extranjero	23,0020342524
22022	Almunia de San Juan	6	Mujer	01	El mismo municipio que reside	118,8844309477
22022	Almunia de San Juan	6	Mujer	02	Otro municipio de la misma provincia	122,3104175009
22022	Almunia de San Juan	6	Mujer	03	Otro municipio de Aragón	17,9401205082
22022	Almunia de San Juan	6	Mujer	04	En una provincia limítrofe a Aragón	16,3725219681
22022	Almunia de San Juan	6	Mujer	05	Resto de España	31,3831616101
22022	Almunia de San Juan	6	Mujer	06	El Extranjero	17,2214448589
22023	Almuniente	6	Mujer	01	El mismo municipio que reside	53,7885138975
22023	Almuniente	6	Mujer	02	Otro municipio de la misma provincia	112,1073204764
22023	Almuniente	6	Mujer	03	Otro municipio de Aragón	44,4987051628
22023	Almuniente	6	Mujer	04	En una provincia limítrofe a Aragón	18,2357925382
22023	Almuniente	6	Mujer	05	Resto de España	26,1516547109
22023	Almuniente	6	Mujer	06	El Extranjero	18,7407558217
22024	Alquézar	6	Mujer	01	El mismo municipio que reside	31,3690111115
22024	Alquézar	6	Mujer	02	Otro municipio de la misma provincia	50,2214372016
22024	Alquézar	6	Mujer	03	Otro municipio de Aragón	4,7180077078
22024	Alquézar	6	Mujer	04	En una provincia limítrofe a Aragón	4,1318011874
22024	Alquézar	6	Mujer	05	Resto de España	24,2519445305
22024	Alquézar	6	Mujer	06	El Extranjero	14,0117816501
22025	Altorricón	6	Mujer	01	El mismo municipio que reside	222,5720501866
22025	Altorricón	6	Mujer	02	Otro municipio de la misma provincia	137,7282681118
22025	Altorricón	6	Mujer	03	Otro municipio de Aragón	6,7423988957
22025	Altorricón	6	Mujer	04	En una provincia limítrofe a Aragón	199,0242111847
22025	Altorricón	6	Mujer	05	Resto de España	42,160635006
22025	Altorricón	6	Mujer	06	El Extranjero	66,1205381501
22027	Angüés	6	Mujer	01	El mismo municipio que reside	46,4495554971
22027	Angüés	6	Mujer	02	Otro municipio de la misma provincia	59,8582977157
22027	Angüés	6	Mujer	03	Otro municipio de Aragón	10,8338016495
22027	Angüés	6	Mujer	05	Resto de España	30,6566481151
22027	Angüés	6	Mujer	06	El Extranjero	21,8388169603
22028	Ansó	6	Mujer	01	El mismo municipio que reside	79,594401002
22028	Ansó	6	Mujer	02	Otro municipio de la misma provincia	99,7606416763
22028	Ansó	6	Mujer	03	Otro municipio de Aragón	22,9424712692
22028	Ansó	6	Mujer	05	Resto de España	13,679870385
22028	Ansó	6	Mujer	06	El Extranjero	8,1627225446
22029	Antillón	6	Mujer	01	El mismo municipio que reside	25,7488940787
22029	Antillón	6	Mujer	02	Otro municipio de la misma provincia	47,2460148219
22029	Antillón	6	Mujer	06	El Extranjero	1,0050910989
22032	Aragüés del Puerto	6	Mujer	01	El mismo municipio que reside	29,5897506774
22032	Aragüés del Puerto	6	Mujer	02	Otro municipio de la misma provincia	11,0765939116
22032	Aragüés del Puerto	6	Mujer	03	Otro municipio de Aragón	5,7892268184
22032	Aragüés del Puerto	6	Mujer	05	Resto de España	5,7416048195
22032	Aragüés del Puerto	6	Mujer	06	El Extranjero	3,8028237734
22035	Arén	6	Mujer	01	El mismo municipio que reside	89,4466280026
22035	Arén	6	Mujer	02	Otro municipio de la misma provincia	20,5637040663
22035	Arén	6	Mujer	03	Otro municipio de Aragón	3,9512257584
22035	Arén	6	Mujer	04	En una provincia limítrofe a Aragón	24,7719849139
22035	Arén	6	Mujer	05	Resto de España	17,3659282531
22035	Arén	6	Mujer	06	El Extranjero	13,9005290053
22036	Argavieso	6	Mujer	01	El mismo municipio que reside	16,4678433575
22036	Argavieso	6	Mujer	02	Otro municipio de la misma provincia	28,9002536403
22036	Argavieso	6	Mujer	05	Resto de España	3,5170702947
22036	Argavieso	6	Mujer	06	El Extranjero	1,440832831
22037	Arguis	6	Mujer	01	El mismo municipio que reside	13,712950596
22037	Arguis	6	Mujer	02	Otro municipio de la misma provincia	27,5331270817
22037	Arguis	6	Mujer	03	Otro municipio de Aragón	3,2119198744
22037	Arguis	6	Mujer	04	En una provincia limítrofe a Aragón	1,5729486665
22037	Arguis	6	Mujer	05	Resto de España	3,3308354855
22037	Arguis	6	Mujer	06	El Extranjero	3,7770104675
22039	Ayerbe	6	Mujer	01	El mismo municipio que reside	217,3172821684
22039	Ayerbe	6	Mujer	02	Otro municipio de la misma provincia	173,0088904856
22039	Ayerbe	6	Mujer	03	Otro municipio de Aragón	48,439370096
22039	Ayerbe	6	Mujer	04	En una provincia limítrofe a Aragón	6,8096838063
22039	Ayerbe	6	Mujer	05	Resto de España	89,8169458429
22039	Ayerbe	6	Mujer	06	El Extranjero	27,31742741
22040	Azanuy-Alins	6	Mujer	01	El mismo municipio que reside	38,7371420719
22040	Azanuy-Alins	6	Mujer	02	Otro municipio de la misma provincia	21,4125332703
22040	Azanuy-Alins	6	Mujer	03	Otro municipio de Aragón	1,2790016805
22040	Azanuy-Alins	6	Mujer	04	En una provincia limítrofe a Aragón	0,939977853
22040	Azanuy-Alins	6	Mujer	05	Resto de España	24,1206064237
22040	Azanuy-Alins	6	Mujer	06	El Extranjero	2,5961885444
22041	Azara	6	Mujer	01	El mismo municipio que reside	34,0199548313
22041	Azara	6	Mujer	02	Otro municipio de la misma provincia	57,9881497822
22041	Azara	6	Mujer	04	En una provincia limítrofe a Aragón	2,1742325701
22041	Azara	6	Mujer	05	Resto de España	2,7242277641
22042	Azlor	6	Mujer	01	El mismo municipio que reside	13,2295446152
22042	Azlor	6	Mujer	02	Otro municipio de la misma provincia	40,740433466
22042	Azlor	6	Mujer	03	Otro municipio de Aragón	2,6129121414
22042	Azlor	6	Mujer	04	En una provincia limítrofe a Aragón	2,1809718772
22042	Azlor	6	Mujer	05	Resto de España	5,2168937034
22042	Azlor	6	Mujer	06	El Extranjero	3,0192441961
22043	Baells	6	Mujer	01	El mismo municipio que reside	17,098910185
22043	Baells	6	Mujer	02	Otro municipio de la misma provincia	11,5947171141
22043	Baells	6	Mujer	03	Otro municipio de Aragón	1,0256011261
22043	Baells	6	Mujer	04	En una provincia limítrofe a Aragón	8,5487613085
22043	Baells	6	Mujer	05	Resto de España	5,2990549783
22044	Bailo	6	Mujer	01	El mismo municipio que reside	47,0136858091
22044	Bailo	6	Mujer	02	Otro municipio de la misma provincia	38,3423470889
22044	Bailo	6	Mujer	03	Otro municipio de Aragón	13,7590306455
22044	Bailo	6	Mujer	04	En una provincia limítrofe a Aragón	1,3381412869
22044	Bailo	6	Mujer	05	Resto de España	16,5774536915
22044	Bailo	6	Mujer	06	El Extranjero	13,9693414781
22045	Baldellou	6	Mujer	01	El mismo municipio que reside	28,35350916
22045	Baldellou	6	Mujer	02	Otro municipio de la misma provincia	3,9432617546
22045	Baldellou	6	Mujer	04	En una provincia limítrofe a Aragón	11,0051498515
22045	Baldellou	6	Mujer	05	Resto de España	9,0547256854
22045	Baldellou	6	Mujer	06	El Extranjero	1,6433535487
22046	Ballobar	6	Mujer	01	El mismo municipio que reside	294,0939418087
22046	Ballobar	6	Mujer	02	Otro municipio de la misma provincia	27,6995273208
22046	Ballobar	6	Mujer	03	Otro municipio de Aragón	7,0960866054
22046	Ballobar	6	Mujer	04	En una provincia limítrofe a Aragón	27,7567892491
22046	Ballobar	6	Mujer	05	Resto de España	41,7724588572
22046	Ballobar	6	Mujer	06	El Extranjero	65,6664890867
22047	Banastás	6	Mujer	01	El mismo municipio que reside	10,2152224147
22047	Banastás	6	Mujer	02	Otro municipio de la misma provincia	92,8146703165
22047	Banastás	6	Mujer	03	Otro municipio de Aragón	15,0915636268
22047	Banastás	6	Mujer	04	En una provincia limítrofe a Aragón	4,8077333955
22047	Banastás	6	Mujer	05	Resto de España	9,0474740762
22047	Banastás	6	Mujer	06	El Extranjero	6,0233361713
22048	Barbastro	6	Mujer	01	El mismo municipio que reside	3803,3300546566
22048	Barbastro	6	Mujer	02	Otro municipio de la misma provincia	2362,650770922
22048	Barbastro	6	Mujer	03	Otro municipio de Aragón	206,0917805455
22048	Barbastro	6	Mujer	04	En una provincia limítrofe a Aragón	258,4339225368
22048	Barbastro	6	Mujer	05	Resto de España	1024,235684304
22048	Barbastro	6	Mujer	06	El Extranjero	929,4125714297
22049	Barbués	6	Mujer	01	El mismo municipio que reside	19,4911509666
22049	Barbués	6	Mujer	02	Otro municipio de la misma provincia	17,80115404
22049	Barbués	6	Mujer	03	Otro municipio de Aragón	1,7761196864
22049	Barbués	6	Mujer	05	Resto de España	4,8979031572
22049	Barbués	6	Mujer	06	El Extranjero	1,03367215
22050	Barbuñales	6	Mujer	01	El mismo municipio que reside	9,2628811796
22050	Barbuñales	6	Mujer	02	Otro municipio de la misma provincia	29,2134916648
22050	Barbuñales	6	Mujer	03	Otro municipio de Aragón	5,0552064719
22050	Barbuñales	6	Mujer	04	En una provincia limítrofe a Aragón	3,0499246105
22050	Barbuñales	6	Mujer	05	Resto de España	5,2791513234
22050	Barbuñales	6	Mujer	06	El Extranjero	2,4520346145
22051	Bárcabo	6	Mujer	01	El mismo municipio que reside	14,5230967223
22051	Bárcabo	6	Mujer	02	Otro municipio de la misma provincia	23,4117171961
22051	Bárcabo	6	Mujer	03	Otro municipio de Aragón	3,5515869588
22051	Bárcabo	6	Mujer	04	En una provincia limítrofe a Aragón	1,402834623
22051	Bárcabo	6	Mujer	05	Resto de España	2,7461173398
22051	Bárcabo	6	Mujer	06	El Extranjero	2,3646471596
22052	Belver de Cinca	6	Mujer	01	El mismo municipio que reside	316,9699575205
22052	Belver de Cinca	6	Mujer	02	Otro municipio de la misma provincia	118,7834683435
22052	Belver de Cinca	6	Mujer	03	Otro municipio de Aragón	5,3430164926
22052	Belver de Cinca	6	Mujer	04	En una provincia limítrofe a Aragón	54,3459683534
22052	Belver de Cinca	6	Mujer	05	Resto de España	30,9790483812
22052	Belver de Cinca	6	Mujer	06	El Extranjero	75,5516436973
22053	Benabarre	6	Mujer	01	El mismo municipio que reside	194,3161219817
22053	Benabarre	6	Mujer	02	Otro municipio de la misma provincia	117,5344196304
22053	Benabarre	6	Mujer	03	Otro municipio de Aragón	2,2719105035
22053	Benabarre	6	Mujer	04	En una provincia limítrofe a Aragón	29,7991354464
22053	Benabarre	6	Mujer	05	Resto de España	92,2827870872
22053	Benabarre	6	Mujer	06	El Extranjero	91,9713409267
22054	Benasque	6	Mujer	01	El mismo municipio que reside	165,4135243433
22054	Benasque	6	Mujer	02	Otro municipio de la misma provincia	278,2483169019
22054	Benasque	6	Mujer	03	Otro municipio de Aragón	71,5451945855
22054	Benasque	6	Mujer	04	En una provincia limítrofe a Aragón	44,7681236896
22054	Benasque	6	Mujer	05	Resto de España	270,2497773689
22054	Benasque	6	Mujer	06	El Extranjero	209,1495176374
22055	Berbegal	6	Mujer	01	El mismo municipio que reside	75,2140983532
22055	Berbegal	6	Mujer	02	Otro municipio de la misma provincia	88,861921837
22055	Berbegal	6	Mujer	03	Otro municipio de Aragón	3,8423771846
22055	Berbegal	6	Mujer	04	En una provincia limítrofe a Aragón	5,0218216874
22055	Berbegal	6	Mujer	05	Resto de España	12,9759523082
22055	Berbegal	6	Mujer	06	El Extranjero	18,3741827919
22057	Bielsa	6	Mujer	01	El mismo municipio que reside	120,5671545852
22057	Bielsa	6	Mujer	02	Otro municipio de la misma provincia	61,5494728963
22057	Bielsa	6	Mujer	03	Otro municipio de Aragón	7,849505525
22057	Bielsa	6	Mujer	04	En una provincia limítrofe a Aragón	7,7383788785
22057	Bielsa	6	Mujer	05	Resto de España	23,8819499719
22057	Bielsa	6	Mujer	06	El Extranjero	28,3005872105
22058	Bierge	6	Mujer	01	El mismo municipio que reside	24,5934575805
22058	Bierge	6	Mujer	02	Otro municipio de la misma provincia	37,7667235567
22058	Bierge	6	Mujer	03	Otro municipio de Aragón	10,1300965169
22058	Bierge	6	Mujer	05	Resto de España	18,5936157147
22058	Bierge	6	Mujer	06	El Extranjero	13,9244648986
22059	Biescas	6	Mujer	01	El mismo municipio que reside	169,5411001556
22059	Biescas	6	Mujer	02	Otro municipio de la misma provincia	206,6182364865
22059	Biescas	6	Mujer	03	Otro municipio de Aragón	89,9337032776
22059	Biescas	6	Mujer	04	En una provincia limítrofe a Aragón	4,9912990902
22059	Biescas	6	Mujer	05	Resto de España	75,2520095212
22059	Biescas	6	Mujer	06	El Extranjero	127,2265983076
22060	Binaced	6	Mujer	01	El mismo municipio que reside	432,4659464357
22060	Binaced	6	Mujer	02	Otro municipio de la misma provincia	135,5377521884
22060	Binaced	6	Mujer	03	Otro municipio de Aragón	2,8017938727
22060	Binaced	6	Mujer	04	En una provincia limítrofe a Aragón	64,6246186975
22060	Binaced	6	Mujer	05	Resto de España	44,0355896416
22060	Binaced	6	Mujer	06	El Extranjero	34,3931228159
22061	Binéfar	6	Mujer	01	El mismo municipio que reside	1604,0532118125
22061	Binéfar	6	Mujer	02	Otro municipio de la misma provincia	1196,2029482061
22061	Binéfar	6	Mujer	03	Otro municipio de Aragón	255,2451476957
22061	Binéfar	6	Mujer	04	En una provincia limítrofe a Aragón	308,9698027006
22061	Binéfar	6	Mujer	05	Resto de España	401,7006840828
22061	Binéfar	6	Mujer	06	El Extranjero	722,0709971868
22062	Bisaurri	6	Mujer	01	El mismo municipio que reside	42,13853474
22062	Bisaurri	6	Mujer	02	Otro municipio de la misma provincia	29,7460107145
22062	Bisaurri	6	Mujer	03	Otro municipio de Aragón	4,1144321708
22062	Bisaurri	6	Mujer	04	En una provincia limítrofe a Aragón	2,1001484281
22062	Bisaurri	6	Mujer	05	Resto de España	8,2955368962
22062	Bisaurri	6	Mujer	06	El Extranjero	10,2972949898
22063	Biscarrués	6	Mujer	01	El mismo municipio que reside	55,7139558129
22063	Biscarrués	6	Mujer	02	Otro municipio de la misma provincia	18,565261472
22063	Biscarrués	6	Mujer	03	Otro municipio de Aragón	13,4958475619
22063	Biscarrués	6	Mujer	04	En una provincia limítrofe a Aragón	2,1498619302
22063	Biscarrués	6	Mujer	05	Resto de España	8,3797998692
22063	Biscarrués	6	Mujer	06	El Extranjero	4,2953125955
22064	Blecua y Torres	6	Mujer	01	El mismo municipio que reside	20,1333955432
22064	Blecua y Torres	6	Mujer	02	Otro municipio de la misma provincia	48,8822931901
22064	Blecua y Torres	6	Mujer	03	Otro municipio de Aragón	1,4190828388
22064	Blecua y Torres	6	Mujer	05	Resto de España	21,848508454
22064	Blecua y Torres	6	Mujer	06	El Extranjero	10,1216267407
22066	Boltaña	6	Mujer	01	El mismo municipio que reside	113,0824407339
22066	Boltaña	6	Mujer	02	Otro municipio de la misma provincia	113,053371946
22066	Boltaña	6	Mujer	03	Otro municipio de Aragón	31,134734007
22066	Boltaña	6	Mujer	04	En una provincia limítrofe a Aragón	9,7284910383
22066	Boltaña	6	Mujer	05	Resto de España	112,3386772716
22066	Boltaña	6	Mujer	06	El Extranjero	107,603988531
22067	Bonansa	6	Mujer	01	El mismo municipio que reside	4,6936043588
22067	Bonansa	6	Mujer	02	Otro municipio de la misma provincia	13,2247614362
22067	Bonansa	6	Mujer	03	Otro municipio de Aragón	2,1082547911
22067	Bonansa	6	Mujer	04	En una provincia limítrofe a Aragón	11,5969746585
22067	Bonansa	6	Mujer	05	Resto de España	12,2157501441
22067	Bonansa	6	Mujer	06	El Extranjero	2,160654611
22068	Borau	6	Mujer	01	El mismo municipio que reside	25,8139085342
22068	Borau	6	Mujer	02	Otro municipio de la misma provincia	5,2394808699
22068	Borau	6	Mujer	03	Otro municipio de Aragón	4,9466105959
22069	Broto	6	Mujer	01	El mismo municipio que reside	46,4421046108
22069	Broto	6	Mujer	02	Otro municipio de la misma provincia	67,7946923294
22069	Broto	6	Mujer	03	Otro municipio de Aragón	16,2902207669
22069	Broto	6	Mujer	04	En una provincia limítrofe a Aragón	11,2854862298
22069	Broto	6	Mujer	05	Resto de España	43,7528817365
22069	Broto	6	Mujer	06	El Extranjero	54,1704808939
22072	Caldearenas	6	Mujer	01	El mismo municipio que reside	31,6223825339
22072	Caldearenas	6	Mujer	02	Otro municipio de la misma provincia	25,3122535628
22072	Caldearenas	6	Mujer	03	Otro municipio de Aragón	16,5665955338
22072	Caldearenas	6	Mujer	04	En una provincia limítrofe a Aragón	5,1325736327
22072	Caldearenas	6	Mujer	05	Resto de España	17,6106599238
22072	Caldearenas	6	Mujer	06	El Extranjero	5,7555348126
22074	Campo	6	Mujer	01	El mismo municipio que reside	52,3774672434
22074	Campo	6	Mujer	02	Otro municipio de la misma provincia	57,4054420467
22074	Campo	6	Mujer	03	Otro municipio de Aragón	5,6579399458
22074	Campo	6	Mujer	04	En una provincia limítrofe a Aragón	2,3663240166
22074	Campo	6	Mujer	05	Resto de España	25,7777287115
22074	Campo	6	Mujer	06	El Extranjero	32,8977923149
22075	Camporrells	6	Mujer	01	El mismo municipio que reside	29,1285556273
22075	Camporrells	6	Mujer	02	Otro municipio de la misma provincia	13,6407941313
22075	Camporrells	6	Mujer	03	Otro municipio de Aragón	2,1519678281
22075	Camporrells	6	Mujer	04	En una provincia limítrofe a Aragón	9,2260589414
22075	Camporrells	6	Mujer	05	Resto de España	11,3850543954
22075	Camporrells	6	Mujer	06	El Extranjero	3,9056762766
22076	Canal de Berdún	6	Mujer	01	El mismo municipio que reside	82,6685135885
22076	Canal de Berdún	6	Mujer	02	Otro municipio de la misma provincia	42,897834992
22076	Canal de Berdún	6	Mujer	03	Otro municipio de Aragón	15,0891712916
22076	Canal de Berdún	6	Mujer	04	En una provincia limítrofe a Aragón	5,940155477
22076	Canal de Berdún	6	Mujer	05	Resto de España	12,4359823521
22076	Canal de Berdún	6	Mujer	06	El Extranjero	12,1152580774
22077	Candasnos	6	Mujer	01	El mismo municipio que reside	102,9728131038
22077	Candasnos	6	Mujer	02	Otro municipio de la misma provincia	23,0472765168
22077	Candasnos	6	Mujer	03	Otro municipio de Aragón	25,8671678208
22077	Candasnos	6	Mujer	04	En una provincia limítrofe a Aragón	18,2228923061
22077	Candasnos	6	Mujer	05	Resto de España	23,037806401
22077	Candasnos	6	Mujer	06	El Extranjero	1,8520438516
22078	Canfranc	6	Mujer	01	El mismo municipio que reside	49,7252807238
22078	Canfranc	6	Mujer	02	Otro municipio de la misma provincia	53,9189799673
22078	Canfranc	6	Mujer	03	Otro municipio de Aragón	33,5347925774
