Año	Municipio código	Municipio nombre	Origen	Tipo de alojamiento	Plazas	Establecimientos
2015	50054	Bordalba	IAEST	Hoteles, hostales y similares	0	0
2015	50054	Bordalba	IAEST	Viviendas de turismo rural	10	1
2015	50055	Borja	IAEST	Apartamentos turísticos	0	0
2015	50055	Borja	IAEST	Campings y áreas de acampada	92	1
2015	50055	Borja	IAEST	Hoteles, hostales y similares	68	3
2015	50055	Borja	IAEST	Viviendas de turismo rural	0	0
2015	50056	Botorrita	IAEST	Apartamentos turísticos	0	0
2015	50056	Botorrita	IAEST	Campings y áreas de acampada	0	0
2015	50056	Botorrita	IAEST	Hoteles, hostales y similares	0	0
2015	50056	Botorrita	IAEST	Viviendas de turismo rural	10	1
2015	50057	Brea de Aragón	IAEST	Apartamentos turísticos	0	0
2015	50057	Brea de Aragón	IAEST	Campings y áreas de acampada	0	0
2015	50057	Brea de Aragón	IAEST	Hoteles, hostales y similares	28	1
2015	50057	Brea de Aragón	IAEST	Viviendas de turismo rural	0	0
2015	50058	Bubierca	IAEST	Apartamentos turísticos	0	0
2015	50058	Bubierca	IAEST	Campings y áreas de acampada	0	0
2015	50058	Bubierca	IAEST	Hoteles, hostales y similares	0	0
2015	50058	Bubierca	IAEST	Viviendas de turismo rural	18	2
2015	50059	Bujaraloz	IAEST	Apartamentos turísticos	0	0
2015	50059	Bujaraloz	IAEST	Campings y áreas de acampada	0	0
2015	50059	Bujaraloz	IAEST	Hoteles, hostales y similares	58	4
2015	50059	Bujaraloz	IAEST	Viviendas de turismo rural	0	0
2015	50060	Bulbuente	IAEST	Apartamentos turísticos	0	0
2015	50060	Bulbuente	IAEST	Campings y áreas de acampada	0	0
2015	50060	Bulbuente	IAEST	Hoteles, hostales y similares	0	0
2015	50060	Bulbuente	IAEST	Viviendas de turismo rural	0	0
2015	50061	Bureta	IAEST	Apartamentos turísticos	0	0
2015	50061	Bureta	IAEST	Campings y áreas de acampada	0	0
2015	50061	Bureta	IAEST	Hoteles, hostales y similares	0	0
2015	50061	Bureta	IAEST	Viviendas de turismo rural	6	1
2015	50062	Burgo de Ebro (El)	IAEST	Apartamentos turísticos	0	0
2015	50062	Burgo de Ebro (El)	IAEST	Campings y áreas de acampada	0	0
2015	50062	Burgo de Ebro (El)	IAEST	Hoteles, hostales y similares	15	1
2015	50062	Burgo de Ebro (El)	IAEST	Viviendas de turismo rural	0	0
2015	50063	Buste (El)	IAEST	Apartamentos turísticos	0	0
2015	50063	Buste (El)	IAEST	Campings y áreas de acampada	0	0
2015	50063	Buste (El)	IAEST	Hoteles, hostales y similares	0	0
2015	50063	Buste (El)	IAEST	Viviendas de turismo rural	8	1
2015	50064	Cabañas de Ebro	IAEST	Apartamentos turísticos	0	0
2015	50064	Cabañas de Ebro	IAEST	Campings y áreas de acampada	0	0
2015	50064	Cabañas de Ebro	IAEST	Hoteles, hostales y similares	8	1
2015	50064	Cabañas de Ebro	IAEST	Viviendas de turismo rural	16	2
2015	50065	Cabolafuente	IAEST	Apartamentos turísticos	0	0
2015	50065	Cabolafuente	IAEST	Campings y áreas de acampada	0	0
2015	50065	Cabolafuente	IAEST	Hoteles, hostales y similares	0	0
2015	50065	Cabolafuente	IAEST	Viviendas de turismo rural	0	0
2015	50066	Cadrete	IAEST	Apartamentos turísticos	0	0
2015	50066	Cadrete	IAEST	Campings y áreas de acampada	0	0
2015	50066	Cadrete	IAEST	Hoteles, hostales y similares	96	1
2015	50066	Cadrete	IAEST	Viviendas de turismo rural	0	0
2015	50067	Calatayud	IAEST	Apartamentos turísticos	14	3
2015	50067	Calatayud	IAEST	Campings y áreas de acampada	200	1
2015	50067	Calatayud	IAEST	Hoteles, hostales y similares	722	12
2015	50067	Calatayud	IAEST	Viviendas de turismo rural	30	4
2015	50068	Calatorao	IAEST	Apartamentos turísticos	0	0
2015	50068	Calatorao	IAEST	Campings y áreas de acampada	0	0
2015	50068	Calatorao	IAEST	Hoteles, hostales y similares	101	2
2015	50068	Calatorao	IAEST	Viviendas de turismo rural	0	0
2015	50069	Calcena	IAEST	Apartamentos turísticos	0	0
2015	50069	Calcena	IAEST	Campings y áreas de acampada	0	0
2015	50069	Calcena	IAEST	Hoteles, hostales y similares	0	0
2015	50069	Calcena	IAEST	Viviendas de turismo rural	0	0
2015	50070	Calmarza	IAEST	Apartamentos turísticos	0	0
2015	50070	Calmarza	IAEST	Campings y áreas de acampada	0	0
2015	50070	Calmarza	IAEST	Hoteles, hostales y similares	0	0
2015	50070	Calmarza	IAEST	Viviendas de turismo rural	0	0
2015	50071	Campillo de Aragón	IAEST	Apartamentos turísticos	0	0
2015	50071	Campillo de Aragón	IAEST	Campings y áreas de acampada	0	0
2015	50071	Campillo de Aragón	IAEST	Hoteles, hostales y similares	0	0
2015	50071	Campillo de Aragón	IAEST	Viviendas de turismo rural	8	1
2015	50072	Carenas	IAEST	Apartamentos turísticos	0	0
2015	50072	Carenas	IAEST	Campings y áreas de acampada	0	0
2015	50072	Carenas	IAEST	Hoteles, hostales y similares	0	0
2015	50072	Carenas	IAEST	Viviendas de turismo rural	34	3
2015	50073	Cariñena	IAEST	Apartamentos turísticos	24	5
2015	50073	Cariñena	IAEST	Campings y áreas de acampada	0	0
2015	50073	Cariñena	IAEST	Hoteles, hostales y similares	213	5
2015	50073	Cariñena	IAEST	Viviendas de turismo rural	0	0
2015	50074	Caspe	IAEST	Apartamentos turísticos	70	17
2015	50074	Caspe	IAEST	Campings y áreas de acampada	608	1
2015	50074	Caspe	IAEST	Hoteles, hostales y similares	241	9
2015	50074	Caspe	IAEST	Viviendas de turismo rural	14	2
2015	50075	Castejón de Alarba	IAEST	Apartamentos turísticos	0	0
2015	50075	Castejón de Alarba	IAEST	Campings y áreas de acampada	0	0
2015	50075	Castejón de Alarba	IAEST	Hoteles, hostales y similares	0	0
2015	50075	Castejón de Alarba	IAEST	Viviendas de turismo rural	0	0
2015	50076	Castejón de las Armas	IAEST	Apartamentos turísticos	10	3
2015	50076	Castejón de las Armas	IAEST	Campings y áreas de acampada	0	0
2015	50076	Castejón de las Armas	IAEST	Hoteles, hostales y similares	0	0
2015	50076	Castejón de las Armas	IAEST	Viviendas de turismo rural	30	4
2015	50077	Castejón de Valdejasa	IAEST	Apartamentos turísticos	0	0
2015	50077	Castejón de Valdejasa	IAEST	Campings y áreas de acampada	0	0
2015	50077	Castejón de Valdejasa	IAEST	Hoteles, hostales y similares	0	0
2015	50077	Castejón de Valdejasa	IAEST	Viviendas de turismo rural	12	2
2015	50078	Castiliscar	IAEST	Apartamentos turísticos	0	0
2015	50078	Castiliscar	IAEST	Campings y áreas de acampada	0	0
2015	50078	Castiliscar	IAEST	Hoteles, hostales y similares	0	0
2015	50078	Castiliscar	IAEST	Viviendas de turismo rural	0	0
2015	50079	Cervera de la Cañada	IAEST	Apartamentos turísticos	0	0
2015	50079	Cervera de la Cañada	IAEST	Campings y áreas de acampada	0	0
2015	50079	Cervera de la Cañada	IAEST	Hoteles, hostales y similares	0	0
2015	50079	Cervera de la Cañada	IAEST	Viviendas de turismo rural	0	0
2015	50080	Cerveruela	IAEST	Apartamentos turísticos	0	0
2015	50080	Cerveruela	IAEST	Campings y áreas de acampada	0	0
2015	50080	Cerveruela	IAEST	Hoteles, hostales y similares	0	0
2015	50080	Cerveruela	IAEST	Viviendas de turismo rural	4	1
2015	50081	Cetina	IAEST	Apartamentos turísticos	0	0
2015	50081	Cetina	IAEST	Campings y áreas de acampada	0	0
2015	50081	Cetina	IAEST	Hoteles, hostales y similares	0	0
2015	50081	Cetina	IAEST	Viviendas de turismo rural	9	1
2015	50082	Cimballa	IAEST	Apartamentos turísticos	0	0
2015	50082	Cimballa	IAEST	Campings y áreas de acampada	0	0
2015	50082	Cimballa	IAEST	Hoteles, hostales y similares	0	0
2015	50082	Cimballa	IAEST	Viviendas de turismo rural	0	0
2015	50083	Cinco Olivas	IAEST	Apartamentos turísticos	0	0
2015	50083	Cinco Olivas	IAEST	Campings y áreas de acampada	0	0
2015	50083	Cinco Olivas	IAEST	Hoteles, hostales y similares	0	0
2015	50083	Cinco Olivas	IAEST	Viviendas de turismo rural	0	0
2015	50084	Clarés de Ribota	IAEST	Apartamentos turísticos	0	0
2015	50084	Clarés de Ribota	IAEST	Campings y áreas de acampada	0	0
2015	50084	Clarés de Ribota	IAEST	Hoteles, hostales y similares	0	0
2015	50084	Clarés de Ribota	IAEST	Viviendas de turismo rural	0	0
2015	50085	Codo	IAEST	Apartamentos turísticos	0	0
2015	50085	Codo	IAEST	Campings y áreas de acampada	0	0
2015	50085	Codo	IAEST	Hoteles, hostales y similares	0	0
2015	50085	Codo	IAEST	Viviendas de turismo rural	25	3
2015	50086	Codos	IAEST	Apartamentos turísticos	0	0
2015	50086	Codos	IAEST	Campings y áreas de acampada	0	0
2015	50086	Codos	IAEST	Hoteles, hostales y similares	0	0
2015	50086	Codos	IAEST	Viviendas de turismo rural	0	0
2015	50087	Contamina	IAEST	Apartamentos turísticos	0	0
2015	50087	Contamina	IAEST	Campings y áreas de acampada	0	0
2015	50087	Contamina	IAEST	Hoteles, hostales y similares	0	0
2015	50087	Contamina	IAEST	Viviendas de turismo rural	0	0
2015	50088	Cosuenda	IAEST	Apartamentos turísticos	0	0
2015	50088	Cosuenda	IAEST	Campings y áreas de acampada	0	0
2015	50088	Cosuenda	IAEST	Hoteles, hostales y similares	7	1
2015	50088	Cosuenda	IAEST	Viviendas de turismo rural	22	2
2015	50089	Cuarte de Huerva	IAEST	Apartamentos turísticos	0	0
2015	50089	Cuarte de Huerva	IAEST	Campings y áreas de acampada	0	0
2015	50089	Cuarte de Huerva	IAEST	Hoteles, hostales y similares	42	1
2015	50089	Cuarte de Huerva	IAEST	Viviendas de turismo rural	0	0
2015	50090	Cubel	IAEST	Apartamentos turísticos	0	0
2015	50090	Cubel	IAEST	Campings y áreas de acampada	0	0
2015	50090	Cubel	IAEST	Hoteles, hostales y similares	0	0
2015	50090	Cubel	IAEST	Viviendas de turismo rural	0	0
2015	50091	Cuerlas (Las)	IAEST	Apartamentos turísticos	0	0
2015	50091	Cuerlas (Las)	IAEST	Campings y áreas de acampada	0	0
2015	50091	Cuerlas (Las)	IAEST	Hoteles, hostales y similares	0	0
2015	50091	Cuerlas (Las)	IAEST	Viviendas de turismo rural	10	2
2015	50092	Chiprana	IAEST	Apartamentos turísticos	0	0
2015	50092	Chiprana	IAEST	Campings y áreas de acampada	0	0
2015	50092	Chiprana	IAEST	Hoteles, hostales y similares	0	0
2015	50092	Chiprana	IAEST	Viviendas de turismo rural	29	4
2015	50093	Chodes	IAEST	Apartamentos turísticos	0	0
2015	50093	Chodes	IAEST	Campings y áreas de acampada	0	0
2015	50093	Chodes	IAEST	Hoteles, hostales y similares	0	0
2015	50093	Chodes	IAEST	Viviendas de turismo rural	4	1
2015	50094	Daroca	IAEST	Apartamentos turísticos	8	3
2015	50094	Daroca	IAEST	Campings y áreas de acampada	0	0
2015	50094	Daroca	IAEST	Hoteles, hostales y similares	153	4
2015	50094	Daroca	IAEST	Viviendas de turismo rural	17	3
2015	50095	Ejea de los Caballeros	IAEST	Apartamentos turísticos	0	0
2015	50095	Ejea de los Caballeros	IAEST	Campings y áreas de acampada	348	1
2015	50095	Ejea de los Caballeros	IAEST	Hoteles, hostales y similares	268	9
2015	50095	Ejea de los Caballeros	IAEST	Viviendas de turismo rural	62	8
2015	50096	Embid de Ariza	IAEST	Apartamentos turísticos	0	0
2015	50096	Embid de Ariza	IAEST	Campings y áreas de acampada	0	0
2015	50096	Embid de Ariza	IAEST	Hoteles, hostales y similares	0	0
2015	50096	Embid de Ariza	IAEST	Viviendas de turismo rural	0	0
2015	50098	Encinacorba	IAEST	Apartamentos turísticos	0	0
2015	50098	Encinacorba	IAEST	Campings y áreas de acampada	0	0
2015	50098	Encinacorba	IAEST	Hoteles, hostales y similares	7	1
2015	50098	Encinacorba	IAEST	Viviendas de turismo rural	10	1
2015	50099	Épila	IAEST	Apartamentos turísticos	0	0
2015	50099	Épila	IAEST	Campings y áreas de acampada	0	0
2015	50099	Épila	IAEST	Hoteles, hostales y similares	57	1
2015	50099	Épila	IAEST	Viviendas de turismo rural	0	0
2015	50100	Erla	IAEST	Apartamentos turísticos	0	0
2015	50100	Erla	IAEST	Campings y áreas de acampada	0	0
2015	50100	Erla	IAEST	Hoteles, hostales y similares	0	0
2015	50100	Erla	IAEST	Viviendas de turismo rural	0	0
2015	50101	Escatrón	IAEST	Apartamentos turísticos	0	0
2015	50101	Escatrón	IAEST	Campings y áreas de acampada	0	0
2015	50101	Escatrón	IAEST	Hoteles, hostales y similares	30	2
2015	50101	Escatrón	IAEST	Viviendas de turismo rural	0	0
2015	50102	Fabara	IAEST	Apartamentos turísticos	0	0
2015	50102	Fabara	IAEST	Campings y áreas de acampada	0	0
2015	50102	Fabara	IAEST	Hoteles, hostales y similares	0	0
2015	50102	Fabara	IAEST	Viviendas de turismo rural	0	0
2015	50104	Farlete	IAEST	Apartamentos turísticos	0	0
2015	50104	Farlete	IAEST	Campings y áreas de acampada	0	0
2015	50104	Farlete	IAEST	Hoteles, hostales y similares	0	0
2015	50104	Farlete	IAEST	Viviendas de turismo rural	0	0
2015	50105	Fayón	IAEST	Apartamentos turísticos	0	0
2015	50105	Fayón	IAEST	Campings y áreas de acampada	496	2
2015	50105	Fayón	IAEST	Hoteles, hostales y similares	25	2
2015	50105	Fayón	IAEST	Viviendas de turismo rural	0	0
2015	50106	Fayos (Los)	IAEST	Apartamentos turísticos	0	0
2015	50106	Fayos (Los)	IAEST	Campings y áreas de acampada	0	0
2015	50106	Fayos (Los)	IAEST	Hoteles, hostales y similares	0	0
2015	50106	Fayos (Los)	IAEST	Viviendas de turismo rural	22	3
2015	50107	Figueruelas	IAEST	Apartamentos turísticos	0	0
2015	50107	Figueruelas	IAEST	Campings y áreas de acampada	0	0
2015	50107	Figueruelas	IAEST	Hoteles, hostales y similares	0	0
2015	50107	Figueruelas	IAEST	Viviendas de turismo rural	0	0
2015	50108	Fombuena	IAEST	Apartamentos turísticos	0	0
2015	50108	Fombuena	IAEST	Campings y áreas de acampada	0	0
2015	50108	Fombuena	IAEST	Hoteles, hostales y similares	0	0
2015	50108	Fombuena	IAEST	Viviendas de turismo rural	22	3
2015	50109	Frago (El)	IAEST	Apartamentos turísticos	0	0
2015	50109	Frago (El)	IAEST	Campings y áreas de acampada	0	0
2015	50109	Frago (El)	IAEST	Hoteles, hostales y similares	0	0
2015	50109	Frago (El)	IAEST	Viviendas de turismo rural	12	1
2015	50110	Frasno (El)	IAEST	Apartamentos turísticos	0	0
2015	50110	Frasno (El)	IAEST	Campings y áreas de acampada	0	0
2015	50110	Frasno (El)	IAEST	Hoteles, hostales y similares	41	1
2015	50110	Frasno (El)	IAEST	Viviendas de turismo rural	0	0
2015	50111	Fréscano	IAEST	Apartamentos turísticos	0	0
2015	50111	Fréscano	IAEST	Campings y áreas de acampada	0	0
2015	50111	Fréscano	IAEST	Hoteles, hostales y similares	0	0
2015	50111	Fréscano	IAEST	Viviendas de turismo rural	0	0
2015	50113	Fuendejalón	IAEST	Apartamentos turísticos	0	0
2015	50113	Fuendejalón	IAEST	Campings y áreas de acampada	0	0
2015	50113	Fuendejalón	IAEST	Hoteles, hostales y similares	18	1
2015	50113	Fuendejalón	IAEST	Viviendas de turismo rural	0	0
2015	50114	Fuendetodos	IAEST	Apartamentos turísticos	0	0
2015	50114	Fuendetodos	IAEST	Campings y áreas de acampada	0	0
2015	50114	Fuendetodos	IAEST	Hoteles, hostales y similares	22	1
2015	50114	Fuendetodos	IAEST	Viviendas de turismo rural	29	4
2015	50115	Fuentes de Ebro	IAEST	Apartamentos turísticos	0	0
2015	50115	Fuentes de Ebro	IAEST	Campings y áreas de acampada	0	0
2015	50115	Fuentes de Ebro	IAEST	Hoteles, hostales y similares	129	5
2015	50115	Fuentes de Ebro	IAEST	Viviendas de turismo rural	0	0
2015	50116	Fuentes de Jiloca	IAEST	Apartamentos turísticos	0	0
2015	50116	Fuentes de Jiloca	IAEST	Campings y áreas de acampada	0	0
2015	50116	Fuentes de Jiloca	IAEST	Hoteles, hostales y similares	0	0
2015	50116	Fuentes de Jiloca	IAEST	Viviendas de turismo rural	0	0
2015	50117	Gallocanta	IAEST	Apartamentos turísticos	0	0
2015	50117	Gallocanta	IAEST	Campings y áreas de acampada	0	0
2015	50117	Gallocanta	IAEST	Hoteles, hostales y similares	0	0
2015	50117	Gallocanta	IAEST	Viviendas de turismo rural	23	4
2015	50118	Gallur	IAEST	Apartamentos turísticos	0	0
2015	50118	Gallur	IAEST	Campings y áreas de acampada	0	0
2015	50118	Gallur	IAEST	Hoteles, hostales y similares	11	1
2015	50118	Gallur	IAEST	Viviendas de turismo rural	0	0
2015	50119	Gelsa	IAEST	Apartamentos turísticos	0	0
2015	50119	Gelsa	IAEST	Campings y áreas de acampada	0	0
2015	50119	Gelsa	IAEST	Hoteles, hostales y similares	0	0
2015	50119	Gelsa	IAEST	Viviendas de turismo rural	0	0
2015	50120	Godojos	IAEST	Apartamentos turísticos	0	0
2015	50120	Godojos	IAEST	Campings y áreas de acampada	0	0
2015	50120	Godojos	IAEST	Hoteles, hostales y similares	0	0
2015	50120	Godojos	IAEST	Viviendas de turismo rural	16	2
2015	50121	Gotor	IAEST	Apartamentos turísticos	0	0
2015	50121	Gotor	IAEST	Campings y áreas de acampada	0	0
2015	50121	Gotor	IAEST	Hoteles, hostales y similares	0	0
2015	50121	Gotor	IAEST	Viviendas de turismo rural	5	1
2015	50122	Grisel	IAEST	Apartamentos turísticos	0	0
2015	50122	Grisel	IAEST	Campings y áreas de acampada	0	0
2015	50122	Grisel	IAEST	Hoteles, hostales y similares	0	0
2015	50122	Grisel	IAEST	Viviendas de turismo rural	22	2
2015	50123	Grisén	IAEST	Apartamentos turísticos	0	0
2015	50123	Grisén	IAEST	Campings y áreas de acampada	0	0
2015	50123	Grisén	IAEST	Hoteles, hostales y similares	0	0
2015	50123	Grisén	IAEST	Viviendas de turismo rural	0	0
2015	50124	Herrera de los Navarros	IAEST	Apartamentos turísticos	0	0
2015	50124	Herrera de los Navarros	IAEST	Campings y áreas de acampada	0	0
2015	50124	Herrera de los Navarros	IAEST	Hoteles, hostales y similares	0	0
2015	50124	Herrera de los Navarros	IAEST	Viviendas de turismo rural	24	2
2015	50125	Ibdes	IAEST	Apartamentos turísticos	0	0
2015	50125	Ibdes	IAEST	Campings y áreas de acampada	0	0
2015	50125	Ibdes	IAEST	Hoteles, hostales y similares	6	1
2015	50125	Ibdes	IAEST	Viviendas de turismo rural	4	1
2015	50126	Illueca	IAEST	Apartamentos turísticos	0	0
2015	50126	Illueca	IAEST	Campings y áreas de acampada	0	0
2015	50126	Illueca	IAEST	Hoteles, hostales y similares	52	1
2015	50126	Illueca	IAEST	Viviendas de turismo rural	0	0
2015	50128	Isuerre	IAEST	Apartamentos turísticos	0	0
2015	50128	Isuerre	IAEST	Campings y áreas de acampada	0	0
2015	50128	Isuerre	IAEST	Hoteles, hostales y similares	10	1
2015	50128	Isuerre	IAEST	Viviendas de turismo rural	0	0
2015	50129	Jaraba	IAEST	Apartamentos turísticos	16	3
2015	50129	Jaraba	IAEST	Campings y áreas de acampada	0	0
2015	50129	Jaraba	IAEST	Hoteles, hostales y similares	571	3
2015	50129	Jaraba	IAEST	Viviendas de turismo rural	39	4
2015	50130	Jarque	IAEST	Apartamentos turísticos	0	0
2015	50130	Jarque	IAEST	Campings y áreas de acampada	0	0
2015	50130	Jarque	IAEST	Hoteles, hostales y similares	0	0
2015	50130	Jarque	IAEST	Viviendas de turismo rural	0	0
2015	50131	Jaulín	IAEST	Apartamentos turísticos	0	0
2015	50131	Jaulín	IAEST	Campings y áreas de acampada	0	0
2015	50131	Jaulín	IAEST	Hoteles, hostales y similares	0	0
2015	50131	Jaulín	IAEST	Viviendas de turismo rural	10	1
2015	50132	Joyosa (La)	IAEST	Apartamentos turísticos	0	0
2015	50132	Joyosa (La)	IAEST	Campings y áreas de acampada	0	0
2015	50132	Joyosa (La)	IAEST	Hoteles, hostales y similares	0	0
2015	50132	Joyosa (La)	IAEST	Viviendas de turismo rural	0	0
2015	50133	Lagata	IAEST	Apartamentos turísticos	0	0
2015	50133	Lagata	IAEST	Campings y áreas de acampada	0	0
2015	50133	Lagata	IAEST	Hoteles, hostales y similares	0	0
2015	50133	Lagata	IAEST	Viviendas de turismo rural	9	1
2015	50134	Langa del Castillo	IAEST	Apartamentos turísticos	0	0
2015	50134	Langa del Castillo	IAEST	Campings y áreas de acampada	0	0
2015	50134	Langa del Castillo	IAEST	Hoteles, hostales y similares	0	0
2015	50134	Langa del Castillo	IAEST	Viviendas de turismo rural	0	0
2015	50135	Layana	IAEST	Apartamentos turísticos	0	0
2015	50135	Layana	IAEST	Campings y áreas de acampada	0	0
2015	50135	Layana	IAEST	Hoteles, hostales y similares	0	0
2015	50135	Layana	IAEST	Viviendas de turismo rural	0	0
2015	50136	Lécera	IAEST	Apartamentos turísticos	0	0
2015	50136	Lécera	IAEST	Campings y áreas de acampada	0	0
2015	50136	Lécera	IAEST	Hoteles, hostales y similares	19	1
2015	50136	Lécera	IAEST	Viviendas de turismo rural	25	3
2015	50137	Leciñena	IAEST	Apartamentos turísticos	0	0
2015	50137	Leciñena	IAEST	Campings y áreas de acampada	0	0
2015	50137	Leciñena	IAEST	Hoteles, hostales y similares	12	1
2015	50137	Leciñena	IAEST	Viviendas de turismo rural	10	1
2015	50138	Lechón	IAEST	Apartamentos turísticos	0	0
2015	50138	Lechón	IAEST	Campings y áreas de acampada	0	0
2015	50138	Lechón	IAEST	Hoteles, hostales y similares	0	0
2015	50138	Lechón	IAEST	Viviendas de turismo rural	0	0
2015	50139	Letux	IAEST	Apartamentos turísticos	0	0
2015	50139	Letux	IAEST	Campings y áreas de acampada	0	0
2015	50139	Letux	IAEST	Hoteles, hostales y similares	22	1
2015	50139	Letux	IAEST	Viviendas de turismo rural	19	2
2015	50140	Litago	IAEST	Apartamentos turísticos	0	0
2015	50140	Litago	IAEST	Campings y áreas de acampada	0	0
2015	50140	Litago	IAEST	Hoteles, hostales y similares	0	0
2015	50140	Litago	IAEST	Viviendas de turismo rural	26	3
2015	50141	Lituénigo	IAEST	Apartamentos turísticos	0	0
2015	50141	Lituénigo	IAEST	Campings y áreas de acampada	0	0
2015	50141	Lituénigo	IAEST	Hoteles, hostales y similares	0	0
2015	50141	Lituénigo	IAEST	Viviendas de turismo rural	6	1
2015	50142	Lobera de Onsella	IAEST	Apartamentos turísticos	0	0
2015	50142	Lobera de Onsella	IAEST	Campings y áreas de acampada	0	0
2015	50142	Lobera de Onsella	IAEST	Hoteles, hostales y similares	0	0
2015	50142	Lobera de Onsella	IAEST	Viviendas de turismo rural	9	1
2015	50143	Longares	IAEST	Apartamentos turísticos	0	0
2015	50143	Longares	IAEST	Campings y áreas de acampada	0	0
2015	50143	Longares	IAEST	Hoteles, hostales y similares	8	1
2015	50143	Longares	IAEST	Viviendas de turismo rural	0	0
2015	50144	Longás	IAEST	Apartamentos turísticos	0	0
2015	50144	Longás	IAEST	Campings y áreas de acampada	0	0
2015	50144	Longás	IAEST	Hoteles, hostales y similares	8	1
2015	50144	Longás	IAEST	Viviendas de turismo rural	6	1
2015	50146	Lucena de Jalón	IAEST	Apartamentos turísticos	0	0
2015	50146	Lucena de Jalón	IAEST	Campings y áreas de acampada	0	0
2015	50146	Lucena de Jalón	IAEST	Hoteles, hostales y similares	0	0
2015	50146	Lucena de Jalón	IAEST	Viviendas de turismo rural	0	0
2015	50147	Luceni	IAEST	Apartamentos turísticos	0	0
2015	50147	Luceni	IAEST	Campings y áreas de acampada	0	0
2015	50147	Luceni	IAEST	Hoteles, hostales y similares	5	1
2015	50147	Luceni	IAEST	Viviendas de turismo rural	0	0
2015	50148	Luesia	IAEST	Apartamentos turísticos	20	4
2015	50148	Luesia	IAEST	Campings y áreas de acampada	70	1
2015	50148	Luesia	IAEST	Hoteles, hostales y similares	0	0
2015	50148	Luesia	IAEST	Viviendas de turismo rural	25	3
2015	50149	Luesma	IAEST	Apartamentos turísticos	0	0
2015	50149	Luesma	IAEST	Campings y áreas de acampada	0	0
2015	50149	Luesma	IAEST	Hoteles, hostales y similares	0	0
2015	50149	Luesma	IAEST	Viviendas de turismo rural	0	0
2015	50150	Lumpiaque	IAEST	Apartamentos turísticos	0	0
2015	50150	Lumpiaque	IAEST	Campings y áreas de acampada	0	0
2015	50150	Lumpiaque	IAEST	Hoteles, hostales y similares	18	1
2015	50150	Lumpiaque	IAEST	Viviendas de turismo rural	0	0
2015	50151	Luna	IAEST	Apartamentos turísticos	0	0
2015	50151	Luna	IAEST	Campings y áreas de acampada	0	0
2015	50151	Luna	IAEST	Hoteles, hostales y similares	0	0
2015	50151	Luna	IAEST	Viviendas de turismo rural	12	2
2015	50152	Maella	IAEST	Apartamentos turísticos	0	0
2015	50152	Maella	IAEST	Campings y áreas de acampada	0	0
2015	50152	Maella	IAEST	Hoteles, hostales y similares	22	1
2015	50152	Maella	IAEST	Viviendas de turismo rural	0	0
2015	50153	Magallón	IAEST	Apartamentos turísticos	0	0
2015	50153	Magallón	IAEST	Campings y áreas de acampada	0	0
2015	50153	Magallón	IAEST	Hoteles, hostales y similares	18	1
2015	50153	Magallón	IAEST	Viviendas de turismo rural	0	0
2015	50154	Mainar	IAEST	Apartamentos turísticos	0	0
2015	50154	Mainar	IAEST	Campings y áreas de acampada	0	0
2015	50154	Mainar	IAEST	Hoteles, hostales y similares	0	0
2015	50154	Mainar	IAEST	Viviendas de turismo rural	0	0
2015	50155	Malanquilla	IAEST	Apartamentos turísticos	0	0
2015	50155	Malanquilla	IAEST	Campings y áreas de acampada	0	0
2015	50155	Malanquilla	IAEST	Hoteles, hostales y similares	12	1
2015	50155	Malanquilla	IAEST	Viviendas de turismo rural	0	0
2015	50156	Maleján	IAEST	Apartamentos turísticos	0	0
2015	50156	Maleján	IAEST	Campings y áreas de acampada	0	0
2015	50156	Maleján	IAEST	Hoteles, hostales y similares	0	0
2015	50156	Maleján	IAEST	Viviendas de turismo rural	15	2
2015	50157	Malón	IAEST	Apartamentos turísticos	0	0
2015	50157	Malón	IAEST	Campings y áreas de acampada	0	0
2015	50157	Malón	IAEST	Hoteles, hostales y similares	0	0
2015	50157	Malón	IAEST	Viviendas de turismo rural	34	4
2015	50159	Maluenda	IAEST	Apartamentos turísticos	22	3
2015	50159	Maluenda	IAEST	Campings y áreas de acampada	0	0
2015	50159	Maluenda	IAEST	Hoteles, hostales y similares	0	0
2015	50159	Maluenda	IAEST	Viviendas de turismo rural	8	1
2015	50160	Mallén	IAEST	Apartamentos turísticos	0	0
2015	50160	Mallén	IAEST	Campings y áreas de acampada	0	0
2015	50160	Mallén	IAEST	Hoteles, hostales y similares	13	1
2015	50160	Mallén	IAEST	Viviendas de turismo rural	0	0
2015	50161	Manchones	IAEST	Apartamentos turísticos	0	0
2015	50161	Manchones	IAEST	Campings y áreas de acampada	0	0
2015	50161	Manchones	IAEST	Hoteles, hostales y similares	0	0
2015	50161	Manchones	IAEST	Viviendas de turismo rural	8	1
2015	50162	Mara	IAEST	Apartamentos turísticos	0	0
2015	50162	Mara	IAEST	Campings y áreas de acampada	0	0
2015	50162	Mara	IAEST	Hoteles, hostales y similares	0	0
2015	50162	Mara	IAEST	Viviendas de turismo rural	0	0
2015	50163	María de Huerva	IAEST	Apartamentos turísticos	0	0
2015	50163	María de Huerva	IAEST	Campings y áreas de acampada	0	0
2015	50163	María de Huerva	IAEST	Hoteles, hostales y similares	49	2
2015	50163	María de Huerva	IAEST	Viviendas de turismo rural	0	0
2015	50164	Mediana de Aragón	IAEST	Apartamentos turísticos	0	0
