Municipio código	Municipio nombre	Año	Votos	Siglas
50185	Murillo de Gállego	2015	9	C's
50186	Navardún	2008	9	PAR
50186	Navardún	2016	9	C's
50187	Nigüella	2019	9	VOX
50188	Nombrevilla	2015	9	PSOE
50188	Nombrevilla	2019	9	Cs
50190	Novallas	2008	9	LV
50190	Novallas	2016	9	PACMA
50191	Novillas	2019	9	EB
50194	Olvés	2019	9	PODEMOS-IU-EQUO
50195	Orcajo	2011	9	CHA-IU
50196	Orera	2011	9	CHA-IU
50196	Orera	2019	9	PODEMOS-IU-EQUO
50197	Orés	2008	9	CHA
50198	Oseja	2015	9	C's
50198	Oseja	2019	9	PODEMOS-IU-EQUO
50199	Osera de Ebro	2011	9	UPyD
50199	Osera de Ebro	2016	9	EB
50201	Paracuellos de Jiloca	2011	9	UPyD
50201	Paracuellos de Jiloca	2016	9	EB
50202	Paracuellos de la Ribera	2016	9	C's
50203	Pastriz	2019	9	FIA
50204	Pedrola	2008	9	LV
50204	Pedrola	2011	9	PUM+J
50205	Pedrosas (Las)	2015	9	IU-CHA-UPeC
50206	Perdiguera	2011	9	EQUO
50206	Perdiguera	2015	9	UPyD
50208	Pina de Ebro	2015	9	Independientes-FIA
50210	Pintanos (Los)	2008	9	UPyD
50210	Pintanos (Los)	2015	9	IU-CHA-UPeC
50210	Pintanos (Los)	2019	9	PODEMOS-IU-EQUO
50211	Plasencia de Jalón	2011	9	CHA-IU
50211	Plasencia de Jalón	2019	9	PODEMOS-IU-EQUO
50214	Pomer	2008	9	CHA
50214	Pomer	2015	9	PSOE
50214	Pomer	2016	9	PSOE
50214	Pomer	2019	9	PSOE
50215	Pozuel de Ariza	2008	9	PSOE
50216	Pozuelo de Aragón	2011	9	CHA-IU
50217	Pradilla de Ebro	2016	9	EB
50218	Puebla de Albortón	2015	9	IU-CHA-UPeC
50219	Puebla de Alfindén (La)	2011	9	PH
50222	Quinto	2015	9	RECORTES CERO-GRUPO VERDE
50223	Remolinos	2011	9	EQUO
50223	Remolinos	2016	9	EB
50224	Retascón	2016	9	PODEMOS-IU-EQUO
50224	Retascón	2019	9	VOX
50225	Ricla	2019	9	EB
50228	Rueda de Jalón	2008	9	LV
50229	Ruesca	2019	9	VOX
50230	Sádaba	2019	9	PACMA
50233	Samper del Salz	2008	9	IU
50233	Samper del Salz	2011	9	CHA-IU
50235	San Mateo de Gállego	2016	9	MAS
50236	Santa Cruz de Grío	2019	9	VOX
50238	Santa Eulalia de Gállego	2015	9	IU-CHA-UPeC
50240	Sástago	2008	9	UPyD
50240	Sástago	2008	9	AES
50242	Sediles	2015	9	UPyD
50242	Sediles	2019	9	VOX
50245	Sigüés	2015	9	IU-CHA-UPeC
50248	Sos del Rey Católico	2011	9	EQUO
50248	Sos del Rey Católico	2011	9	EB
50248	Sos del Rey Católico	2015	9	UPyD
50251	Tarazona	2008	9	TA
50252	Tauste	2011	9	PUM+J
50254	Tierga	2016	9	PACMA
50255	Tobed	2008	9	PAR
50255	Tobed	2015	9	C's
50258	Torralbilla	2011	9	PSOE
50258	Torralbilla	2015	9	C's
50259	Torrehermosa	2019	9	VOX
50260	Torrelapaja	2015	9	PSOE
50260	Torrelapaja	2016	9	PODEMOS-IU-EQUO
50263	Torrijo de la Cañada	2011	9	UPyD
50264	Tosos	2019	9	PACMA
50269	Urrea de Jalón	2015	9	IU-CHA-UPeC
50270	Urriés	2011	9	CHA-IU
50270	Urriés	2015	9	PSOE
50272	Utebo	2008	9	FRENTE
50274	Val de San Martín	2011	9	CHA-IU
50275	Valmadrid	2019	9	PODEMOS-IU-EQUO
50278	Velilla de Ebro	2008	9	UPyD
50278	Velilla de Ebro	2015	9	PACMA
50279	Velilla de Jiloca	2015	9	PODEMOS
50279	Velilla de Jiloca	2019	9	VOX
50281	Vierlas	2015	9	IU-CHA-UPeC
50281	Vierlas	2016	9	PODEMOS-IU-EQUO
50281	Vierlas	2016	9	PACMA
50281	Vierlas	2019	9	PACMA
50284	Villafeliche	2011	9	EQUO
50286	Villalba de Perejil	2011	9	CHA-IU
50286	Villalba de Perejil	2015	9	IU-CHA-UPeC
50288	Villanueva de Gállego	2011	9	PUM+J
50288	Villanueva de Gállego	2019	9	PUM+J
50288	Villanueva de Gállego	2019	9	PCTE
50289	Villanueva de Jiloca	2015	9	PODEMOS
50289	Villanueva de Jiloca	2016	9	PODEMOS-IU-EQUO
50290	Villanueva de Huerva	2015	9	EB
50291	Villar de los Navarros	2011	9	CHA-IU
50291	Villar de los Navarros	2019	9	PODEMOS-IU-EQUO
50292	Villarreal de Huerva	2019	9	PODEMOS-IU-EQUO
50293	Villarroya de la Sierra	2011	9	UPyD
50293	Villarroya de la Sierra	2015	9	EB
50295	Vistabella	2016	9	C's
50296	Zaida (La)	2015	9	PACMA
50901	Biel	2015	9	UPyD
50903	Villamayor de Gállego	2015	9	VOX
50903	Villamayor de Gállego	2016	9	VOX
22003	Adahuesca	2016	8	PACMA
22006	Aísa	2011	8	UPyD
22006	Aísa	2015	8	UPyD
22006	Aísa	2016	8	EB
22006	Aísa	2019	8	PACMA
22007	Albalate de Cinca	2019	8	EB
22009	Albelda	2011	8	EQUO
22009	Albelda	2015	8	PACMA
22015	Alcalá del Obispo	2008	8	UPyD
22015	Alcalá del Obispo	2008	8	LV
22016	Alcampell	2008	8	UPyD
22016	Alcampell	2011	8	UPyD
22017	Alcolea de Cinca	2016	8	EB
22019	Alerre	2008	8	IU
22022	Almunia de San Juan	2008	8	LV
22024	Alquézar	2019	8	EB
22032	Aragüés del Puerto	2011	8	UPyD
22039	Ayerbe	2015	8	UPyD
22039	Ayerbe	2016	8	EB
22043	Baells	2019	8	VOX
22045	Baldellou	2019	8	PACMA
22046	Ballobar	2019	8	PACMA
22047	Banastás	2008	8	IU
22048	Barbastro	2008	8	pCUA
22048	Barbastro	2008	8	TA
22052	Belver de Cinca	2016	8	EB
22054	Benasque	2011	8	UCE
22059	Biescas	2019	8	PCPE
22059	Biescas	2019	8	PYLN
22060	Binaced	2019	8	RECORTES CERO-GV
22060	Binaced	2019	8	PUM+J
22061	Binéfar	2008	8	C's
22062	Bisaurri	2011	8	UPyD
22064	Blecua y Torres	2011	8	UPyD
22069	Broto	2015	8	UPyD
22069	Broto	2016	8	PACMA
22074	Campo	2011	8	EQUO
22076	Canal de Berdún	2011	8	UPyD
22078	Canfranc	2011	8	PCPE
22080	Capella	2015	8	EB
22082	Castejón del Puente	2016	8	EB
22086	Castiello de Jaca	2019	8	EB
22096	Chimillas	2016	8	VOX
22102	Estada	2015	8	PACMA
22105	Estopiñán del Castillo	2019	8	PACMA
22106	Fago	2016	8	PODEMOS-IU-EQUO
22106	Fago	2019	8	Cs
22107	Fanlo	2019	8	EB
22109	Fiscal	2015	8	PACMA
22111	Foradada del Toscar	2019	8	PACMA
22112	Fraga	2008	8	pCUA
22112	Fraga	2015	8	Independientes-FIA
22113	Fueva (La)	2019	8	PACMA
22115	Grado (El)	2008	8	IU
22116	Grañén	2019	8	PCPE
22119	Gurrea de Gállego	2019	8	FIA
22122	Hoz de Jaca	2015	8	C's
22130	Jaca	2008	8	PFyV
22133	Labuerda	2011	8	CHA-IU
22136	Lalueza	2008	8	UPyD
22136	Lalueza	2016	8	EB
22137	Lanaja	2019	8	PYLN
22141	Lascellas-Ponzano	2015	8	IU-CHA-UPeC
22142	Lascuarre	2008	8	IU
22142	Lascuarre	2015	8	C's
22149	Loarre	2015	8	PACMA
22150	Loporzano	2016	8	PACMA
22155	Monesma y Cajigar	2019	8	VOX
22158	Monzón	2008	8	PSD-FIA
22160	Naval	2011	8	UPyD
22160	Naval	2016	8	PACMA
22165	Ontiñena	2008	8	IU
22168	Palo	2016	8	PP-PAR
22168	Palo	2019	8	PP
22170	Panticosa	2019	8	EB
22173	Peñas de Riglos (Las)	2011	8	UPyD
22175	Peralta de Calasanz	2015	8	PACMA
22181	Piracés	2008	8	PAR
22187	Puebla de Castro (La)	2011	8	EQUO
22189	Puértolas	2011	8	UPyD
22203	Salillas	2011	8	CHA-IU
22204	Sallent de Gállego	2015	8	RECORTES CERO-GRUPO VERDE
22204	Sallent de Gállego	2016	8	PCPE
22204	Sallent de Gállego	2019	8	FIA
22209	Santa Cruz de la Serós	2015	8	RECORTES CERO-GRUPO VERDE
22213	Sariñena	2015	8	RECORTES CERO-GRUPO VERDE
22213	Sariñena	2019	8	PUM+J
22215	Seira	2008	8	CHA
22218	Senés de Alcubierre	2008	8	PAR
22218	Senés de Alcubierre	2008	8	CHA
22223	Sopeira	2011	8	CHA-IU
22223	Sopeira	2019	8	PP
22225	Tamarite de Litera	2015	8	PCPE
22225	Tamarite de Litera	2016	8	RECORTES CERO-GRUPO VERDE
22225	Tamarite de Litera	2019	8	PYLN
22227	Tella-Sin	2008	8	IU
22227	Tella-Sin	2008	8	UPyD
22227	Tella-Sin	2011	8	UPyD
22229	Tolva	2019	8	VOX
22230	Torla-Ordesa	2011	8	UPyD
22230	Torla-Ordesa	2015	8	PACMA
22232	Torralba de Aragón	2008	8	CHA
22232	Torralba de Aragón	2015	8	IU-CHA-UPeC
22233	Torre la Ribera	2019	8	Cs
22234	Torrente de Cinca	2008	8	LV
22234	Torrente de Cinca	2011	8	UPyD
22235	Torres de Alcanadre	2008	8	PAR
22235	Torres de Alcanadre	2011	8	CHA-IU
22235	Torres de Alcanadre	2019	8	PODEMOS-IU-EQUO
22236	Torres de Barbués	2011	8	UPyD
22242	Valfarta	2019	8	VOX
22243	Valle de Bardají	2016	8	C's
22244	Valle de Lierp	2016	8	C's
22246	Beranuy	2015	8	EB
22247	Viacamp y Litera	2015	8	PODEMOS-Ahora Alto Aragón en Común
22250	Villanúa	2011	8	PACMA
22252	Yebra de Basa	2015	8	IU-CHA-UPeC
22253	Yésero	2015	8	PODEMOS-Ahora Alto Aragón en Común
22254	Zaidín	2008	8	UPyD
22905	Lupiñén-Ortilla	2008	8	LV
22905	Lupiñén-Ortilla	2015	8	UPyD
22907	Aínsa-Sobrarbe	2015	8	PCPE
22907	Aínsa-Sobrarbe	2019	8	PCPE
22909	Vencillón	2019	8	EB
44006	Alacón	2019	8	VOX
44009	Albarracín	2008	8	UPyD
44009	Albarracín	2015	8	UPyD
44009	Albarracín	2016	8	EB
44011	Alcaine	2019	8	PSOE
44012	Alcalá de la Selva	2019	8	PACMA
44013	Alcañiz	2016	8	Independientes-FIA
44013	Alcañiz	2016	8	MAS
44014	Alcorisa	2008	8	PUM+J
44014	Alcorisa	2008	8	AuN
44023	Allueva	2011	8	PSOE
44025	Andorra	2016	8	FE de las JONS
44044	Bordón	2015	8	PODEMOS
44045	Bronchales	2016	8	PACMA
44049	Calaceite	2015	8	UPyD
44050	Calamocha	2011	8	PUM+J
44050	Calamocha	2015	8	PCPE
44050	Calamocha	2016	8	PCPE
44051	Calanda	2019	8	RECORTES CERO-GV
44059	Cantavieja	2011	8	EB
44060	Cañada de Benatanduz	2016	8	PODEMOS-IU-EQUO
44064	Cascante del Río	2011	8	CHA-IU
44065	Castejón de Tornos	2016	8	PODEMOS-IU-EQUO
44066	Castel de Cabra	2011	8	CHA-IU
44068	Castelserás	2016	8	PACMA
44070	Castellar (El)	2015	8	PSOE
44071	Castellote	2019	8	EB
44075	Celadas	2008	8	IU
44076	Cella	2015	8	RECORTES CERO-GRUPO VERDE
44076	Cella	2019	8	RECORTES CERO-GV
44087	Crivillén	2008	8	UPyD
44090	Cucalón	2016	8	PSOE
44101	Ferreruela de Huerva	2019	8	PSOE
44109	Frías de Albarracín	2019	8	PODEMOS-IU-EQUO
44112	Fuentes Claras	2008	8	UPyD
44112	Fuentes Claras	2011	8	EB
44112	Fuentes Claras	2015	8	C's
44114	Fuentespalda	2008	8	CHA
44114	Fuentespalda	2008	8	IU
44117	Gea de Albarracín	2011	8	UPyD
44118	Ginebrosa (La)	2008	8	UPyD
44121	Gúdar	2019	8	Cs
44124	Hoz de la Vieja (La)	2016	8	C's
44129	Jatiel	2015	8	C's
44131	Josa	2015	8	PODEMOS
44136	Lidón	2016	8	C's
44137	Linares de Mora	2008	8	UPyD
44142	Maicas	2016	8	C's
44151	Molinos	2016	8	PACMA
44153	Monreal del Campo	2011	8	PACMA
44154	Monroyo	2008	8	LV
44155	Montalbán	2015	8	RECORTES CERO-GRUPO VERDE
44157	Monterde de Albarracín	2019	8	VOX
44158	Mora de Rubielos	2016	8	FE de las JONS
44167	Obón	2019	8	PSOE
44171	Olba	2008	8	PACMA
44177	Pancrudo	2008	8	PAR
44178	Parras de Castellote (Las)	2011	8	CHA-IU
44182	Perales del Alfambra	2015	8	IU-CHA-UPeC
44185	Pobo (El)	2011	8	CHA-IU
44189	Pozondón	2008	8	CHA
44190	Pozuel del Campo	2015	8	C's
44197	Ródenas	2019	8	Cs
44201	Rubielos de Mora	2015	8	UPyD
44205	Samper de Calanda	2019	8	PACMA
44210	Sarrión	2008	8	LV
44211	Segura de los Baños	2019	8	PSOE
44212	Seno	2016	8	PODEMOS-IU-EQUO
44216	Teruel	2008	8	VOX
44216	Teruel	2008	8	DN
44219	Tornos	2015	8	IU-CHA-UPeC
44222	Torrecilla del Rebollar	2015	8	IU-CHA-UPeC
44225	Torre del Compte	2008	8	UPyD
44226	Torrelacárcel	2008	8	UPyD
44227	Torre los Negros	2008	8	PAR
44228	Torremocha de Jiloca	2019	8	PODEMOS-IU-EQUO
44230	Torrevelilla	2015	8	IU-CHA-UPeC
44231	Torrijas	2019	8	PSOE
44237	Urrea de Gaén	2011	8	UPyD
44238	Utrillas	2011	8	SXT
44241	Valdealgorfa	2015	8	UPyD
44245	Valdeltormo	2008	8	IU
44246	Valderrobres	2019	8	RECORTES CERO-GV
44247	Valjunquera	2015	8	EB
44249	Vallecillo (El)	2015	8	C's
44256	Villanueva del Rebollar de la Sierra	2015	8	PODEMOS
44267	Vivel del Río Martín	2019	8	PSOE
50005	Aguilón	2011	8	EB
50006	Ainzón	2015	8	EB
50008	Alagón	2011	8	PUM+J
50008	Alagón	2011	8	DeC
50008	Alagón	2015	8	Independientes-FIA
50008	Alagón	2019	8	PCPE
50010	Alberite de San Juan	2019	8	PODEMOS-IU-EQUO
50011	Albeta	2015	8	IU-CHA-UPeC
50013	Alcalá de Ebro	2011	8	UPyD
50017	Alfajarín	2015	8	Independientes-FIA
50017	Alfajarín	2016	8	UPyD
50018	Alfamén	2011	8	UPyD
50019	Alforque	2016	8	C's
50019	Alforque	2019	8	Cs
50020	Alhama de Aragón	2011	8	PACMA
50021	Almochuel	2019	8	Cs
50022	Almolda (La)	2016	8	RECORTES CERO-GRUPO VERDE
50024	Almonacid de la Sierra	2011	8	PACMA
50025	Almunia de Doña Godina (La)	2016	8	MAS
50026	Alpartir	2019	8	PACMA
50029	Aniñón	2008	8	IU
50031	Aranda de Moncayo	2008	8	IU
50033	Ardisa	2019	8	PODEMOS-IU-EQUO
50038	Ateca	2016	8	UPyD
50044	Bardallur	2019	8	PACMA
50045	Belchite	2015	8	UPyD
50045	Belchite	2015	8	RECORTES CERO-GRUPO VERDE
50045	Belchite	2019	8	FIA
50047	Berdejo	2016	8	C's
50050	Bijuesca	2019	8	PODEMOS-IU-EQUO
50055	Borja	2011	8	PCPE
50055	Borja	2011	8	UCE
50057	Brea de Aragón	2011	8	PACMA
50059	Bujaraloz	2016	8	PACMA
50060	Bulbuente	2015	8	PACMA
50065	Cabolafuente	2011	8	CHA-IU
50066	Cadrete	2011	8	DeC
50067	Calatayud	2008	8	PODEMOS-EQUO
50067	Calatayud	2008	8	VOX
50067	Calatayud	2008	8	AuN
50068	Calatorao	2016	8	PACMA
50068	Calatorao	2016	8	VOX
50068	Calatorao	2016	8	Independientes-FIA
50071	Campillo de Aragón	2015	8	PODEMOS
50073	Cariñena	2016	8	PCPE
50073	Cariñena	2019	8	FIA
50074	Caspe	2008	8	FE de las JONS
50074	Caspe	2016	8	MAS
50076	Castejón de las Armas	2019	8	Cs
50077	Castejón de Valdejasa	2011	8	UPyD
50084	Clarés de Ribota	2008	8	CHA
50085	Codo	2008	8	CHA
50085	Codo	2019	8	PACMA
50089	Cuarte de Huerva	2011	8	UCE
50094	Daroca	2008	8	C's
50094	Daroca	2011	8	PUM+J
50094	Daroca	2015	8	VOX
50094	Daroca	2015	8	PCPE
50095	Ejea de los Caballeros	2008	8	PUM+J
50100	Erla	2015	8	UPyD
50101	Escatrón	2008	8	UPyD
50101	Escatrón	2015	8	UPyD
50101	Escatrón	2019	8	EB
50104	Farlete	2011	8	UPyD
50104	Farlete	2011	8	EB
50105	Fayón	2016	8	PACMA
50107	Figueruelas	2016	8	VOX
50116	Fuentes de Jiloca	2015	8	IU-CHA-UPeC
50124	Herrera de los Navarros	2011	8	EB
50124	Herrera de los Navarros	2019	8	PACMA
50126	Illueca	2015	8	RECORTES CERO-GRUPO VERDE
50126	Illueca	2016	8	RECORTES CERO-GRUPO VERDE
50126	Illueca	2019	8	EB
50126	Illueca	2019	8	RECORTES CERO-GV
50129	Jaraba	2011	8	UPyD
50130	Jarque de Moncayo	2015	8	EB
50132	Joyosa (La)	2019	8	RECORTES CERO-GV
50133	Lagata	2015	8	C's
50133	Lagata	2019	8	VOX
50134	Langa del Castillo	2011	8	CHA-IU
50134	Langa del Castillo	2019	8	PODEMOS-IU-EQUO
50136	Lécera	2011	8	UPyD
50137	Leciñena	2015	8	UPyD
50139	Letux	2015	8	UPyD
50141	Lituénigo	2011	8	EB
50150	Lumpiaque	2015	8	UPyD
50152	Maella	2011	8	DeC
50152	Maella	2015	8	VOX
50154	Mainar	2011	8	UPyD
50154	Mainar	2016	8	PACMA
50155	Malanquilla	2015	8	PODEMOS
50160	Mallén	2016	8	RECORTES CERO-GRUPO VERDE
50165	Mequinenza	2015	8	PCPE
50167	Mezalocha	2011	8	UPyD
50169	Miedes de Aragón	2015	8	EB
50181	Muel	2011	8	PUM+J
50181	Muel	2015	8	UPyD
50182	Muela (La)	2011	8	PH
50182	Muela (La)	2015	8	BAR
50183	Munébrega	2015	8	UPyD
50184	Murero	2008	8	CHA
50185	Murillo de Gállego	2015	8	IU-CHA-UPeC
50186	Navardún	2015	8	PACMA
50186	Navardún	2019	8	VOX
50191	Novillas	2015	8	UPyD
50191	Novillas	2016	8	EB
50193	Nuez de Ebro	2008	8	LV
50194	Olvés	2019	8	VOX
50195	Orcajo	2015	8	IU-CHA-UPeC
50196	Orera	2016	8	EB
50200	Paniza	2019	8	PACMA
50204	Pedrola	2016	8	RECORTES CERO-GRUPO VERDE
50205	Pedrosas (Las)	2008	8	IU
50205	Pedrosas (Las)	2011	8	CHA-IU
50205	Pedrosas (Las)	2019	8	PODEMOS-IU-EQUO
50208	Pina de Ebro	2011	8	EB
50209	Pinseque	2011	8	PCPE
50209	Pinseque	2011	8	DeC
50209	Pinseque	2015	8	VOX
50209	Pinseque	2015	8	PCPE
50209	Pinseque	2019	8	PUM+J
50219	Puebla de Alfindén (La)	2011	8	PCPE
50219	Puebla de Alfindén (La)	2019	8	PYLN
50219	Puebla de Alfindén (La)	2019	8	PCTE
50220	Puendeluna	2008	8	PAR
50220	Puendeluna	2011	8	CHA-IU
50220	Puendeluna	2016	8	C's
50222	Quinto	2011	8	EQUO
50222	Quinto	2016	8	UPyD
50225	Ricla	2015	8	VOX
50233	Samper del Salz	2016	8	PODEMOS-IU-EQUO
50235	San Mateo de Gállego	2011	8	PUM+J
50238	Santa Eulalia de Gállego	2019	8	PACMA
50239	Santed	2015	8	C's
50241	Saviñán	2016	8	RECORTES CERO-GRUPO VERDE
50242	Sediles	2011	8	EB
50244	Sierra de Luna	2008	8	CHA
50246	Sisamón	2019	8	Cs
50247	Sobradiel	2011	8	EQUO
50248	Sos del Rey Católico	2011	8	PACMA
50249	Tabuenca	2019	8	RECORTES CERO-GV
50251	Tarazona	2011	8	UCE
50253	Terrer	2011	8	UPyD
50253	Terrer	2019	8	PACMA
50258	Torralbilla	2015	8	PODEMOS
50258	Torralbilla	2016	8	C's
50259	Torrehermosa	2019	8	PODEMOS-IU-EQUO
50260	Torrelapaja	2019	8	Cs
50261	Torrellas	2008	8	PAR
50261	Torrellas	2015	8	PACMA
50262	Torres de Berrellén	2015	8	UPyD
50262	Torres de Berrellén	2015	8	VOX
50263	Torrijo de la Cañada	2008	8	CHA
50267	Uncastillo	2016	8	PACMA
50267	Uncastillo	2019	8	PYLN
50268	Undués de Lerda	2016	8	C's
50271	Used	2019	8	EB
50272	Utebo	2008	8	FA
50275	Valmadrid	2015	8	C's
50276	Valpalmas	2008	8	CHA
50279	Velilla de Jiloca	2019	8	Cs
50280	Vera de Moncayo	2015	8	UPyD
50280	Vera de Moncayo	2019	8	EB
50290	Villanueva de Huerva	2011	8	UPyD
50294	Villarroya del Campo	2008	8	CHA
50294	Villarroya del Campo	2015	8	EB
50294	Villarroya del Campo	2016	8	C's
50294	Villarroya del Campo	2016	8	EB
50295	Vistabella	2015	8	IU-CHA-UPeC
50296	Zaida (La)	2015	8	EB
50296	Zaida (La)	2019	8	EB
50901	Biel	2015	8	RECORTES CERO-GRUPO VERDE
50903	Villamayor de Gállego	2011	8	PCPE
50903	Villamayor de Gállego	2015	8	PCPE
22001	Abiego	2015	7	UPyD
22006	Aísa	2008	7	LV
22007	Albalate de Cinca	2011	7	EQUO
22007	Albalate de Cinca	2011	7	PACMA
22009	Albelda	2016	7	EB
22011	Albero Alto	2008	7	PAR
22012	Albero Bajo	2008	7	IU
22013	Alberuela de Tubo	2019	7	PACMA
22014	Alcalá de Gurrea	2008	7	LV
22015	Alcalá del Obispo	2019	7	EB
22017	Alcolea de Cinca	2011	7	PACMA
22017	Alcolea de Cinca	2011	7	PUM+J
22019	Alerre	2019	7	EB
22020	Alfántega	2019	7	VOX
22021	Almudévar	2011	7	PACMA
22021	Almudévar	2015	7	PCPE
22022	Almunia de San Juan	2011	7	EQUO
22022	Almunia de San Juan	2015	7	UPyD
22022	Almunia de San Juan	2019	7	PCPE
22024	Alquézar	2015	7	PACMA
22024	Alquézar	2015	7	UPyD
22027	Angüés	2015	7	UPyD
22028	Ansó	2008	7	UPyD
22028	Ansó	2016	7	EB
22032	Aragüés del Puerto	2008	7	CHA
22037	Arguis	2008	7	PAR
22037	Arguis	2016	7	PACMA
22039	Ayerbe	2011	7	PACMA
22039	Ayerbe	2015	7	PACMA
22040	Azanuy-Alins	2015	7	PACMA
22042	Azlor	2019	7	VOX
22043	Baells	2011	7	CHA-IU
22047	Banastás	2015	7	PACMA
22049	Barbués	2019	7	PODEMOS-IU-EQUO
22053	Benabarre	2015	7	RECORTES CERO-GRUPO VERDE
22054	Benasque	2016	7	RECORTES CERO-GRUPO VERDE
22055	Berbegal	2008	7	LV
22057	Bielsa	2019	7	PACMA
22059	Biescas	2015	7	RECORTES CERO-GRUPO VERDE
22060	Binaced	2015	7	Independientes-FIA
22061	Binéfar	2008	7	PUM+J
22061	Binéfar	2008	7	TA
22062	Bisaurri	2008	7	PAR
22062	Bisaurri	2019	7	PACMA
22064	Blecua y Torres	2015	7	UPyD
22067	Bonansa	2016	7	EB
22072	Caldearenas	2019	7	PACMA
22074	Campo	2015	7	EB
22075	Camporrells	2008	7	PAR
22075	Camporrells	2019	7	VOX
22075	Camporrells	2019	7	PACMA
22076	Canal de Berdún	2011	7	EQUO
22080	Capella	2011	7	UPyD
22080	Capella	2011	7	EQUO
22080	Capella	2019	7	PACMA
22081	Casbas de Huesca	2015	7	UPyD
22082	Castejón del Puente	2008	7	UPyD
22084	Castejón de Sos	2019	7	FIA
22086	Castiello de Jaca	2008	7	UPyD
22088	Castillazuelo	2016	7	PACMA
22088	Castillazuelo	2019	7	PACMA
22089	Castillonroy	2008	7	CHA
22095	Chía	2008	7	PAR
22095	Chía	2008	7	CHA
22096	Chimillas	2015	7	PACMA
22099	Esplús	2015	7	PACMA
22106	Fago	2015	7	C's
22106	Fago	2019	7	PODEMOS-IU-EQUO
22109	Fiscal	2015	7	EB
22110	Fonz	2008	7	LV
22110	Fonz	2015	7	PACMA
22115	Grado (El)	2011	7	UPyD
22117	Graus	2008	7	C's
22117	Graus	2008	7	PSD-FIA
22117	Graus	2008	7	FE de las JONS
22117	Graus	2008	7	PFyV
22117	Graus	2011	7	UCE
22117	Graus	2016	7	RECORTES CERO-GRUPO VERDE
22119	Gurrea de Gállego	2019	7	EB
22124	Huerto	2008	7	IU
22124	Huerto	2011	7	UPyD
22124	Huerto	2015	7	UPyD
22124	Huerto	2016	7	PACMA
22127	Igriés	2019	7	RECORTES CERO-GV
22129	Isábena	2015	7	IU-CHA-UPeC
22131	Jasa	2011	7	UPyD
22136	Lalueza	2019	7	PACMA
22139	Laperdiguera	2015	7	IU-CHA-UPeC
22141	Lascellas-Ponzano	2008	7	CHA
22142	Lascuarre	2008	7	PAR
22143	Laspaúles	2008	7	IU
22149	Loarre	2008	7	LV
22151	Loscorrales	2011	7	CHA-IU
22156	Monflorite-Lascasas	2015	7	PACMA
22157	Montanuy	2016	7	PACMA
22157	Montanuy	2016	7	EB
22160	Naval	2015	7	PACMA
22160	Naval	2019	7	PACMA
22162	Novales	2011	7	UPyD
22163	Nueno	2015	7	PCPE
22164	Olvena	2019	7	PACMA
22165	Ontiñena	2008	7	UPyD
22165	Ontiñena	2015	7	UPyD
22167	Osso de Cinca	2008	7	LV
22167	Osso de Cinca	2011	7	UPyD
22168	Palo	2008	7	PSOE
22168	Palo	2015	7	C's
22170	Panticosa	2011	7	EQUO
22172	Peñalba	2008	7	LV
22172	Peñalba	2011	7	EQUO
22173	Peñas de Riglos (Las)	2011	7	PACMA
22174	Peralta de Alcofea	2011	7	UPyD
22175	Peralta de Calasanz	2008	7	LV
22175	Peralta de Calasanz	2019	7	PACMA
22176	Peraltilla	2008	7	LV
22182	Plan	2011	7	UPyD
22184	Poleñino	2008	7	CHA
22184	Poleñino	2011	7	UPyD
22188	Puente de Montañana	2019	7	PACMA
22193	Pueyo de Santa Cruz	2008	7	IU
22195	Quicena	2008	7	LV
22197	Robres	2008	7	UPyD
22197	Robres	2016	7	ENTABAN
22199	Sabiñánigo	2008	7	FE de las JONS
22199	Sabiñánigo	2008	7	POSI
22200	Sahún	2011	7	PACMA
22200	Sahún	2016	7	PACMA
22200	Sahún	2019	7	EB
22204	Sallent de Gállego	2015	7	UPyD
22205	San Esteban de Litera	2015	7	EB
22205	San Esteban de Litera	2015	7	PACMA
22206	Sangarrén	2008	7	UPyD
22207	San Juan de Plan	2019	7	EB
22208	Santa Cilia	2019	7	VOX
22209	Santa Cruz de la Serós	2008	7	UPyD
22213	Sariñena	2008	7	FE de las JONS
22213	Sariñena	2016	7	VOX
22214	Secastilla	2015	7	IU-CHA-UPeC
22215	Seira	2008	7	IU
22215	Seira	2015	7	EB
22218	Senés de Alcubierre	2015	7	IU-CHA-UPeC
22220	Sesa	2015	7	UPyD
22221	Sesué	2008	7	IU
22221	Sesué	2011	7	UPyD
22221	Sesué	2019	7	PACMA
22222	Siétamo	2011	7	PUM+J
22222	Siétamo	2016	7	EB
22225	Tamarite de Litera	2016	7	PCPE
22226	Tardienta	2011	7	EQUO
22226	Tardienta	2015	7	UPyD
22227	Tella-Sin	2019	7	PACMA
22228	Tierz	2016	7	EB
22228	Tierz	2016	7	VOX
22228	Tierz	2019	7	PCPE
22229	Tolva	2015	7	IU-CHA-UPeC
22233	Torre la Ribera	2015	7	PODEMOS-Ahora Alto Aragón en Común
22234	Torrente de Cinca	2016	7	PACMA
22236	Torres de Barbués	2015	7	EB
22236	Torres de Barbués	2019	7	PACMA
22239	Tramaced	2008	7	LV
22244	Valle de Lierp	2008	7	PAR
22244	Valle de Lierp	2019	7	VOX
22245	Velilla de Cinca	2011	7	CHA-IU
22245	Velilla de Cinca	2011	7	UPyD
