Mes y año	Mes (código)	Mes nombre	Año	AÑO-CNO	Provincia código	Provincia nombre	Grandes grupos CNO	Ocupación (1 dígito) descripción	Sexo	Número de contratos
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	3	Técnicos y profesionales de apoyo	Hombres	52
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	3	Técnicos y profesionales de apoyo	Mujeres	88
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	4	Empleados de tipo administrativo	Hombres	39
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	4	Empleados de tipo administrativo	Mujeres	265
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	137
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	440
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	130
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	36
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	515
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	65
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	244
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	31
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	9	Trabajadores no cualificados	Hombres	798
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	9	Trabajadores no cualificados	Mujeres	424
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	99	Fuerzas armadas	Hombres	10
Junio 2008	200806	Junio	2008	CNO - 1994	44	Teruel	99	Fuerzas armadas	Mujeres	11
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	1	Dirección de las empresas y de las administraciones públicas	Hombres	55
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	1	Dirección de las empresas y de las administraciones públicas	Mujeres	23
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Hombres	793
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	720
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	3	Técnicos y profesionales de apoyo	Hombres	1341
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	3	Técnicos y profesionales de apoyo	Mujeres	1635
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	4	Empleados de tipo administrativo	Hombres	757
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	4	Empleados de tipo administrativo	Mujeres	2130
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	2917
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	6786
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	138
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	130
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	3118
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	298
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	2043
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	471
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	9	Trabajadores no cualificados	Hombres	8445
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	9	Trabajadores no cualificados	Mujeres	5819
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	99	Fuerzas armadas	Hombres	81
Junio 2008	200806	Junio	2008	CNO - 1994	50	Zaragoza	99	Fuerzas armadas	Mujeres	109
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	1	Dirección de las empresas y de las administraciones públicas	Hombres	14
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	1	Dirección de las empresas y de las administraciones públicas	Mujeres	5
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	103
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	123
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	3	Técnicos y profesionales de apoyo	Hombres	126
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	3	Técnicos y profesionales de apoyo	Mujeres	139
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	4	Empleados de tipo administrativo	Hombres	63
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	4	Empleados de tipo administrativo	Mujeres	271
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	327
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	787
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	60
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	7
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	672
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	25
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	452
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	80
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	9	Trabajadores no cualificados	Hombres	2568
Mayo 2008	200805	Mayo	2008	CNO - 1994	22	Huesca	9	Trabajadores no cualificados	Mujeres	1384
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	1	Dirección de las empresas y de las administraciones públicas	Hombres	8
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	1	Dirección de las empresas y de las administraciones públicas	Mujeres	4
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	48
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	53
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	3	Técnicos y profesionales de apoyo	Hombres	51
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	3	Técnicos y profesionales de apoyo	Mujeres	50
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	4	Empleados de tipo administrativo	Hombres	40
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	4	Empleados de tipo administrativo	Mujeres	220
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	116
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	453
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	118
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	10
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	503
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	248
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	24
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	9	Trabajadores no cualificados	Hombres	828
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	9	Trabajadores no cualificados	Mujeres	474
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	99	Fuerzas armadas	Hombres	5
Mayo 2008	200805	Mayo	2008	CNO - 1994	44	Teruel	99	Fuerzas armadas	Mujeres	5
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	1	Dirección de las empresas y de las administraciones públicas	Hombres	60
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	1	Dirección de las empresas y de las administraciones públicas	Mujeres	23
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Hombres	734
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	680
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	3	Técnicos y profesionales de apoyo	Hombres	1093
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	3	Técnicos y profesionales de apoyo	Mujeres	1129
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	4	Empleados de tipo administrativo	Hombres	648
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	4	Empleados de tipo administrativo	Mujeres	2001
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	2724
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	6516
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	159
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	62
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	3370
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	298
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	2053
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	567
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	9	Trabajadores no cualificados	Hombres	8052
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	9	Trabajadores no cualificados	Mujeres	5461
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	99	Fuerzas armadas	Hombres	41
Mayo 2008	200805	Mayo	2008	CNO - 1994	50	Zaragoza	99	Fuerzas armadas	Mujeres	54
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	1	Dirección de las empresas y de las administraciones públicas	Hombres	13
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	1	Dirección de las empresas y de las administraciones públicas	Mujeres	15
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	78
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	111
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	3	Técnicos y profesionales de apoyo	Hombres	146
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	3	Técnicos y profesionales de apoyo	Mujeres	131
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	4	Empleados de tipo administrativo	Hombres	57
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	4	Empleados de tipo administrativo	Mujeres	274
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	286
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	795
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	80
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	10
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	695
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	26
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	393
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	57
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	9	Trabajadores no cualificados	Hombres	1332
Abril 2008	200804	Abril	2008	CNO - 1994	22	Huesca	9	Trabajadores no cualificados	Mujeres	722
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	1	Dirección de las empresas y de las administraciones públicas	Hombres	6
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	1	Dirección de las empresas y de las administraciones públicas	Mujeres	8
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	39
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	56
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	3	Técnicos y profesionales de apoyo	Hombres	72
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	3	Técnicos y profesionales de apoyo	Mujeres	56
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	4	Empleados de tipo administrativo	Hombres	43
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	4	Empleados de tipo administrativo	Mujeres	205
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	93
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	360
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	240
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	4
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	399
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	63
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	277
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	28
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	9	Trabajadores no cualificados	Hombres	621
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	9	Trabajadores no cualificados	Mujeres	217
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	99	Fuerzas armadas	Hombres	8
Abril 2008	200804	Abril	2008	CNO - 1994	44	Teruel	99	Fuerzas armadas	Mujeres	1
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	1	Dirección de las empresas y de las administraciones públicas	Hombres	50
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	1	Dirección de las empresas y de las administraciones públicas	Mujeres	43
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Hombres	897
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	905
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	3	Técnicos y profesionales de apoyo	Hombres	1280
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	3	Técnicos y profesionales de apoyo	Mujeres	1180
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	4	Empleados de tipo administrativo	Hombres	601
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	4	Empleados de tipo administrativo	Mujeres	2057
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	1845
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	5034
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	166
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	37
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	3722
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	227
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	2047
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	508
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	9	Trabajadores no cualificados	Hombres	7069
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	9	Trabajadores no cualificados	Mujeres	4701
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	99	Fuerzas armadas	Hombres	9
Abril 2008	200804	Abril	2008	CNO - 1994	50	Zaragoza	99	Fuerzas armadas	Mujeres	9
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	1	Dirección de las empresas y de las administraciones públicas	Hombres	8
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	1	Dirección de las empresas y de las administraciones públicas	Mujeres	3
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	101
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	103
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	3	Técnicos y profesionales de apoyo	Hombres	159
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	3	Técnicos y profesionales de apoyo	Mujeres	153
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	4	Empleados de tipo administrativo	Hombres	86
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	4	Empleados de tipo administrativo	Mujeres	313
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	312
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	796
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	55
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	3
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	735
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	19
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	394
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	9	Trabajadores no cualificados	Hombres	904
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	9	Trabajadores no cualificados	Mujeres	588
Marzo 2008	200803	Marzo	2008	CNO - 1994	22	Huesca	99	Fuerzas armadas	Mujeres	1
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	1	Dirección de las empresas y de las administraciones públicas	Hombres	5
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	1	Dirección de las empresas y de las administraciones públicas	Mujeres	1
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	43
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	55
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	3	Técnicos y profesionales de apoyo	Hombres	41
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	3	Técnicos y profesionales de apoyo	Mujeres	78
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	4	Empleados de tipo administrativo	Hombres	51
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	4	Empleados de tipo administrativo	Mujeres	227
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	139
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	501
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	85
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	4
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	368
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	30
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	241
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	20
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	9	Trabajadores no cualificados	Hombres	533
Marzo 2008	200803	Marzo	2008	CNO - 1994	44	Teruel	9	Trabajadores no cualificados	Mujeres	214
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	1	Dirección de las empresas y de las administraciones públicas	Hombres	80
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	1	Dirección de las empresas y de las administraciones públicas	Mujeres	25
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Hombres	698
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	623
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	3	Técnicos y profesionales de apoyo	Hombres	949
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	3	Técnicos y profesionales de apoyo	Mujeres	1092
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	4	Empleados de tipo administrativo	Hombres	552
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	4	Empleados de tipo administrativo	Mujeres	1824
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	1332
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	4014
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	80
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	11
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	3238
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	172
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	1942
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	511
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	9	Trabajadores no cualificados	Hombres	5814
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	9	Trabajadores no cualificados	Mujeres	4113
Marzo 2008	200803	Marzo	2008	CNO - 1994	50	Zaragoza	99	Fuerzas armadas	Hombres	2
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	1	Dirección de las empresas y de las administraciones públicas	Hombres	13
