Año	Municipio código	Municipio nombre	Total ingresos	Impuestos directos	Impuestos indirectos	Tasas y otros ingresos	Transferencias corrientes	Ingresos patrimoniales	Enajenación inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Tipo de presupuesto	Estado de la información
2006	50034	Ariza	1805672,36	191392,21	46647,73	167144,56	380102,38	40696,13	0	954689,35	0	25000	Liquidaciones	Consolidada
2006	50035	Artieda	321369,04	12729,77	1038,29	3969,99	63194,86	85281,08	0	150155,05	0	5000	Liquidaciones	Consolidada
2006	50036	Asín	368261,33	10428,95	8709,54	46637,97	139139,26	1503,64	0	161841,97	0	0	Liquidaciones	Consolidada
2006	50037	Atea											Liquidaciones	Sin información
2006	50038	Ateca	2302268,96	268031,42	18791,11	229507,12	855765,51	35757,37	0	544416,43	0	350000	Liquidaciones	Consolidada
2006	50039	Azuara	978441,63	118128,87	11800	114221	198541,89	61217,79	60151,82	414380,26	0	0	Liquidaciones	Consolidada
2006	50040	Badules	193744,11	8093,45	0	7342,19	45926,43	22379,31	36000	74002,73	0	0	Liquidaciones	Consolidada
2006	50041	Bagüés	121044,75	3621,55	0	107,85	21582,6	35584,42	0	60148,33	0	0	Liquidaciones	Consolidada
2006	50042	Balconchán	63329,61	2028,35	0	139,02	24619,76	4057,18	0	32485,3	0	0	Liquidaciones	Consolidada
2006	50043	Bárboles	876087,6	85418,51	0	549430,25	74856,53	6558,49	0	159823,82	0	0	Liquidaciones	Consolidada
2006	50044	Bardallur	276458,77	21734,53	0	41296,48	65863,12	2521,89	0	88131,35	0	56911,4	Liquidaciones	Consolidada
2006	50045	Belchite	2918583	301931,22	32912,24	309187,33	374547,22	181544,07	60000	158460,92	0	1500000	Liquidaciones	Consolidada
2006	50046	Belmonte de Gracián											Liquidaciones	Sin información
2006	50047	Berdejo											Liquidaciones	Sin información
2006	50048	Berrueco											Liquidaciones	Sin información
2006	50050	Bijuesca											Liquidaciones	Sin información
2006	50051	Biota	1332426,71	227123,29	34363,98	172570,08	414528,68	33591,14	0	450249,54	0	0	Liquidaciones	Consolidada
2006	50052	Bisimbre	183753,23	28989,58	3286,33	8707,45	42391,34	3248,83	0	97129,7	0	0	Liquidaciones	Consolidada
2006	50053	Boquiñeni	1046585,11	117490,52	33465,08	110581,67	269297,02	4286,93	0	184842,27	0	326621,62	Liquidaciones	Consolidada
2006	50054	Bordalba											Liquidaciones	Sin información
2006	50055	Borja	6031805,76	923691,11	321337,05	666666,55	951367,95	556963,73	621981,09	1162875,18	0	826923,1	Liquidaciones	Consolidada
2006	50056	Botorrita	1384081,45	53039,62	17348,31	78954,41	119512,58	53926,82	485935,45	575364,26	0	0	Liquidaciones	Consolidada
2006	50057	Brea de Aragón	1801008,34	224722,85	12835,61	220250,01	478076,87	19070,62	0	526552,38	0	319500	Liquidaciones	Consolidada
2006	50058	Bubierca											Liquidaciones	Sin información
2006	50059	Bujaraloz	951349,01	206032,44	80322,78	119771,1	225569,58	27176,97	0	292476,14	0	0	Liquidaciones	Consolidada
2006	50060	Bulbuente	252290,1	54355,79	0	59881,44	62443,02	548,85	0	75061	0	0	Liquidaciones	Consolidada
2006	50061	Bureta	320658,53	27629,55	468,2	38651,65	88910	32900,06	0	132099,07	0	0	Liquidaciones	Consolidada
2006	50062	Burgo de Ebro (El)	8417370,65	752609,14	125986,46	5849024,78	536185,53	84343,81	735092,44	334128,49	0	0	Liquidaciones	Consolidada
2006	50063	Buste (El)	205662,95	22479,23	725,2	54357,1	56305,76	15483,98	0	56311,68	0	0	Liquidaciones	Consolidada
2006	50064	Cabañas de Ebro	751825,45	80855,36	3582,63	107630,25	288855,21	32218,22	0	238683,78	0	0	Liquidaciones	Consolidada
2006	50065	Cabolafuente											Liquidaciones	Sin información
2006	50066	Cadrete	6929130,5	790927,75	1418666,85	3885424,34	589986,16	28852,15	0	215273,25	0	0	Liquidaciones	Consolidada
2006	50067	Calatayud	19729967,73	3985702,44	1293674,85	5965082,03	5149093,07	575150,04	1012916,58	1722345,72	26003	0	Liquidaciones	Consolidada
2006	50068	Calatorao	2663623,3	471182,99	142231,84	480656,33	679653,5	73668,47	2125	741983,72	0	72121,45	Liquidaciones	Consolidada
2006	50069	Calcena	161999,05	4922,99	0	8714,95	80403,49	14052,54	0	53905,08	0	0	Liquidaciones	Consolidada
2006	50070	Calmarza	124965,32	15980,56	0	14178,75	29425,83	639,9	0	64740,28	0	0	Liquidaciones	Consolidada
2006	50071	Campillo de Aragón											Liquidaciones	Sin información
2006	50072	Carenas	250489,19	100199,88	5675,53	42002,32	77966,81	803,97	0	23840,68	0	0	Liquidaciones	Consolidada
2006	50073	Cariñena											Liquidaciones	Sin información
2006	50074	Caspe	8362508,5	2231988,57	469781,65	1041432,55	2318260,34	105546,22	321942,82	1873556,35	0	0	Liquidaciones	Consolidada
2006	50075	Castejón de Alarba											Liquidaciones	Sin información
2006	50076	Castejón de las Armas	108455,78	9962,53	0	13810,02	59957,24	9726,2	0	14999,79	0	0	Liquidaciones	Clasificación Económica de la Administración General
2006	50077	Castejón de Valdejasa	425265,48	60610,71	0	63449,02	150937,84	12179,75	0	88088,16	0	50000	Liquidaciones	Consolidada
2006	50078	Castiliscar	1171818,92	86098,35	23382,99	56912,38	162270,52	33979,94	8966	800208,74	0	0	Liquidaciones	Consolidada
2006	50079	Cervera de la Cañada	190768,85	30431,83	0	49381,07	57722,66	252,91	150,38	52830	0	0	Liquidaciones	Consolidada
2006	50080	Cerveruela	99629,58	1071,31	0	20533,18	27132,79	406,7	0	50485,6	0	0	Liquidaciones	Clasificación Económica de la Administración General
2006	50081	Cetina	533335,93	94152,86	0	79211,92	140592,94	8840,57	0	210537,64	0	0	Liquidaciones	Consolidada
2006	50082	Cimballa											Liquidaciones	Sin información
2006	50083	Cinco Olivas	244307,33	11131,86	0	23018,29	42670,14	22167,84	0	145319,2	0	0	Liquidaciones	Consolidada
2006	50084	Clarés de Ribota											Liquidaciones	Sin información
2006	50085	Codo	240890,09	24030,83	0	37539,93	46374,11	5934,8	0	127010,42	0	0	Liquidaciones	Consolidada
2006	50086	Codos	240890,09	24030,83	0	37539,93	46374,11	5934,8	0	127010,42	0	0	Liquidaciones	Consolidada
2006	50087	Contamina	159385,49	8918,91	0	5806,07	41928,35	2552,71	0	100179,45	0	0	Liquidaciones	Consolidada
2006	50088	Cosuenda	799996,41	74051,22	0	91288,41	272514,31	21298,49	8092,6	303818,38	0	28933	Liquidaciones	Consolidada
2006	50089	Cuarte de Huerva	6027843,83	1668693,68	1741665,79	1545906,43	903299,17	107716,65	0	60562,11	0	0	Liquidaciones	Consolidada
2006	50090	Cubel											Liquidaciones	Sin información
2006	50091	Cuerlas (Las)											Liquidaciones	Sin información
2006	50092	Chiprana											Liquidaciones	Sin información
2006	50093	Chodes	150694,66	9275,64	0	18378,49	81183,18	4912,6	0	36944,75	0	0	Liquidaciones	Consolidada
2006	50094	Daroca	3694880,6	404212,37	32654,58	1749200,72	845241	32054,39	0	593708,19	0	37809,35	Liquidaciones	Consolidada
2006	50095	Ejea de los Caballeros	21668822,51	3905664,57	1187251,54	2421339,57	5042632,69	1910639,35	795787,08	6006060,61	0	399447,1	Liquidaciones	Consolidada
2006	50096	Embid de Ariza	122217,72	7872,78	0	4788,85	46650,92	5350,09	0	57555,08	0	0	Liquidaciones	Consolidada
2006	50098	Encinacorba	836126,43	42588,52	12675,72	31773,35	78131,85	12541,38	0	658415,61	0	0	Liquidaciones	Consolidada
2006	50099	Épila	7508760,35	1113856,18	295882,41	1070265,81	2102981,79	148096,22	0	277677,94	0	2500000	Liquidaciones	Consolidada
2006	50100	Erla	339698,67	65498,55	5900,36	53249,91	108869,15	5352,64	25869,1	74808,96	150	0	Liquidaciones	Consolidada
2006	50101	Escatrón	2672772,4	313714,95	1297488,53	159138,97	329669,72	94560,73	129175,3	349024,2	0	0	Liquidaciones	Consolidada
2006	50102	Fabara	1205861,24	156101,77	22812,73	244229,54	410291,14	24696,25	0	347729,81	0	0	Liquidaciones	Consolidada
2006	50104	Farlete	366056,76	41296,53	18485,05	45962,87	191043,03	69269,28	0	0	0	0	Liquidaciones	Consolidada
2006	50105	Fayón	1053853,32	124615,31	26394	113735,33	105184,6	55437,52	162266,86	442779,7	0	23440	Liquidaciones	Clasificación Económica de la Administración General
2006	50106	Fayos (Los)	260091,98	15012,71	10722,83	18345,04	87475,9	1115,86	0	121481,76	0	5937,88	Liquidaciones	Consolidada
2006	50107	Figueruelas	2758036,89	2125012,12	88945,13	179335,25	276429,69	73739,8	0	14574,9	0	0	Liquidaciones	Consolidada
2006	50108	Fombuena											Liquidaciones	Sin información
2006	50109	Frago (El)	266822,05	11996,47	1242,56	23986,15	41594,34	5282,62	0	182719,91	0	0	Liquidaciones	Consolidada
2006	50110	Frasno (El)	425177,58	76265,99	0	97046,74	68519,71	42,65	0	183302,49	0	0	Liquidaciones	Consolidada
2006	50111	Fréscano	512012,99	35435,93	613,73	47694,11	145818,28	1557,91	0	280893,03	0	0	Liquidaciones	Consolidada
2006	50113	Fuendejalón											Liquidaciones	Sin información
2006	50114	Fuendetodos	1059816,47	85545,85	3103,04	20933,55	108782,35	289206,25	78102	144143,43	0	330000	Liquidaciones	Consolidada
2006	50115	Fuentes de Ebro	4301757,68	581202,96	0	1285634,06	1353530,09	53522,54	605882,93	421985,1	0	0	Liquidaciones	Consolidada
2006	50116	Fuentes de Jiloca											Liquidaciones	Sin información
2006	50117	Gallocanta											Liquidaciones	Sin información
2006	50118	Gallur	2565288	561432,22	176880,52	477607,78	705963,7	111315,02	176280,94	318125,87	0	37681,95	Liquidaciones	Consolidada
2006	50119	Gelsa	1325328,55	351354,62	17193,69	224201,75	238783,8	134861,74	23361,17	335571,78	0	0	Liquidaciones	Consolidada
2006	50120	Godojos	159355,69	9782,05	7254,6	4617,22	23046,74	607,16	0	114047,92	0	0	Liquidaciones	Consolidada
2006	50121	Gotor											Liquidaciones	Sin información
2006	50122	Grisel	389043,24	33515,95	394,74	20202,83	67299,89	81588,95	0	186040,88	0	0	Liquidaciones	Consolidada
2006	50123	Grisén	500710,56	83381,12	111463,48	51741,66	100800,03	9754,59	0	143569,68	0	0	Liquidaciones	Consolidada
2006	50124	Herrera de los Navarros	628066,83	99314,78	7411,81	91652,02	220754,27	23105,52	0	185828,43	0	0	Liquidaciones	Consolidada
2006	50125	Ibdes	526531,68	85178,2	21907,53	80028,68	114840,93	3635,87	0	220940,47	0	0	Liquidaciones	Consolidada
2006	50126	Illueca	3260719,3	400543,38	55966,52	360102,34	1051671,48	28204,95	0	1364230,63	0	0	Liquidaciones	Consolidada
2006	50128	Isuerre	144226,93	8297,92	0	1274,63	29256,66	16471,88	1800	87125,84	0	0	Liquidaciones	Consolidada
2006	50129	Jaraba	514941,08	178856,71	13608,08	76082,39	81503,11	11748,94	0	153141,85	0	0	Liquidaciones	Consolidada
2006	50130	Jarque de Moncayo											Liquidaciones	Sin información
2006	50131	Jaulín	631571,67	33901,23	12293,25	31736,32	85163,77	57702,23	0	340774,87	0	70000	Liquidaciones	Consolidada
2006	50132	Joyosa (La)	1644362,28	249264,07	103799,73	132537,64	197833,13	39385,57	748200	173342,14	0	0	Liquidaciones	Consolidada
2006	50133	Lagata											Liquidaciones	Sin información
2006	50134	Langa del Castillo	235287,05	18413,81	0	9733,71	60898,58	27639,43	0	118601,52	0	0	Liquidaciones	Consolidada
2006	50135	Layana	278785,48	11039,98	998,69	38657,12	53987,39	81,85	0	174020,45	0	0	Liquidaciones	Consolidada
2006	50136	Lécera	920256,44	102878,49	0	118034,2	185117,47	36493,39	0	460091,55	17641,34	0	Liquidaciones	Consolidada
2006	50137	Leciñena	1251627,81	208151,77	68048,05	256663,9	502428,74	167940,08	0	48395,27	0	0	Liquidaciones	Consolidada
2006	50138	Lechón	107542,62	1900,84	0	4349,86	40477,07	7053,85	0	53761	0	0	Liquidaciones	Consolidada
2006	50139	Letux	528920,04	45921,86	0	72196,48	166413,08	14550,74	0	79837,88	0	150000	Liquidaciones	Consolidada
2006	50140	Litago											Liquidaciones	Sin información
2006	50141	Lituénigo	265637,45	11246,55	1093,09	33383,99	66169,4	10693,95	0	143050,47	0	0	Liquidaciones	Consolidada
2006	50142	Lobera de Onsella	77448,79	7677,4	3557,16	4281,74	32241,8	8273,79	0	21416,9	0	0	Liquidaciones	Consolidada
2006	50143	Longares	768942,91	119874,13	20104,09	83321,09	222199,35	102,72	0	275341,53	0	48000	Liquidaciones	Consolidada
2006	50144	Longás	103801,53	5577,43	743,39	2684,5	27420,45	30689,13	0	36686,63	0	0	Liquidaciones	Consolidada
2006	50146	Lucena de Jalón	196084,07	53096,34	0	36001,71	69114,19	5151,65	0	32720,18	0	0	Liquidaciones	Consolidada
2006	50147	Luceni	1316400,65	153113,31	54533,12	165980,19	195560,52	16958,08	0	305255,43	0	425000	Liquidaciones	Consolidada
2006	50148	Luesia											Liquidaciones	Sin información
2006	50149	Luesma											Liquidaciones	Sin información
2006	50150	Lumpiaque	744814,83	111896,03	64455,54	173176,03	142929,8	24378,15	0	227979,28	0	0	Liquidaciones	Consolidada
2006	50151	Luna	1055978,94	279907,43	38446,86	124050,89	295397,34	95353,41	27232,36	195590,65	0	0	Liquidaciones	Consolidada
2006	50152	Maella	1965990,12	273398,89	55562,62	449746,84	549986,96	311,21	84141,72	552841,88	0	0	Liquidaciones	Consolidada
2006	50153	Magallón	2633233,08	190571,39	181439,09	415740,68	380673,5	158258,45	43789,5	1262760,47	0	0	Liquidaciones	Consolidada
2006	50154	Mainar											Liquidaciones	Sin información
2006	50155	Malanquilla											Liquidaciones	Sin información
2006	50156	Maleján	217375,3	33949,83	6364,48	29367,45	70046,94	1514,49	0	76132,11	0	0	Liquidaciones	Consolidada
2006	50157	Malón											Liquidaciones	Sin información
2006	50159	Maluenda											Liquidaciones	Sin información
2006	50160	Mallén	2830023,9	498908,22	185633,42	409534,12	796496,11	25894,53	0	913557,5	0	0	Liquidaciones	Clasificación Económica de la Administración General
2006	50161	Manchones	180559,63	17783,54	1592,07	23387,6	57637	6165,02	0	73994,4	0	0	Liquidaciones	Consolidada
2006	50162	Mara											Liquidaciones	Sin información
2006	50163	María de Huerva	2586678,74	739375,81	675217,94	346059,98	540415,88	73508,89	110040,6	102059,64	0	0	Liquidaciones	Consolidada
2006	50164	Mediana de Aragón	541372,03	54161,81	3598,41	99280,36	111522,7	21339,12	0	204969,63	0	46500	Liquidaciones	Consolidada
2006	50165	Mequinenza	5156286,86	780073,58	118978,56	294575,61	642356,56	42254,42	17560,95	3260487,18	0	0	Liquidaciones	Consolidada
2006	50166	Mesones de Isuela	373237,54	33667,08	0	50782,37	64026,56	23323,43	0	141438,1	0	60000	Liquidaciones	Consolidada
2006	50167	Mezalocha	385776,29	39413,91	263,24	26560,51	65855,7	100381,88	0	153301,05	0	0	Liquidaciones	Consolidada
2006	50168	Mianos	135629,6	6004,97	0	10374,55	21112,5	18739,48	0	79398,1	0	0	Liquidaciones	Consolidada
2006	50169	Miedes de Aragón	575759,75	51938,15	2129,53	64401,87	117517,18	34221,49	0	305551,53	0	0	Liquidaciones	Consolidada
2006	50170	Monegrillo	733115,23	56698,91	0	86154,18	130696,18	159147,96	0	300418	0	0	Liquidaciones	Consolidada
2006	50171	Moneva											Liquidaciones	Sin información
2006	50172	Monreal de Ariza											Liquidaciones	Sin información
2006	50173	Monterde	409268,29	42150,81	0	27900,48	80215,78	37603,86	0	221397,36	0	0	Liquidaciones	Consolidada
2006	50174	Montón											Liquidaciones	Sin información
2006	50175	Morata de Jalón	1806500,92	478068,51	10663,96	280779,53	235766,15	3150,93	0	528071,84	0	270000	Liquidaciones	Consolidada
2006	50176	Morata de Jiloca											Liquidaciones	Sin información
2006	50177	Morés	600502,52	58340,82	120,2	55029,66	163116,3	15012,16	0	162883,38	0	146000	Liquidaciones	Consolidada
2006	50178	Moros											Liquidaciones	Sin información
2006	50179	Moyuela	382730,56	36261,46	0	61891,4	81988,48	11183,86	0	191405,36	0	0	Liquidaciones	Consolidada
2006	50180	Mozota	253668,84	23358,48	5290,83	17273,82	35868,8	6738,01	0	165138,9	0	0	Liquidaciones	Consolidada
2006	50181	Muel	1215332,79	294120,77	120703,22	304844,62	237154,54	102474,46	0	156035,18	0	0	Liquidaciones	Consolidada
2006	50182	Muela (La)	14769949,46	1733566,36	3173176,42	6902636,49	787996,86	632797,73	601433,45	938342,15	0	0	Liquidaciones	Consolidada
2006	50183	Munébrega	389189,59	36256,89	4351,15	39899,51	157001,53	1852,51	0	149828	0	0	Liquidaciones	Consolidada
2006	50184	Murero	201135,46	18271,56	332,23	20931,09	45414,21	3855,01	0	112331,36	0	0	Liquidaciones	Consolidada
2006	50185	Murillo de Gállego											Liquidaciones	Sin información
2006	50186	Navardún	94856,31	10234,73	1269,7	4155,69	27377,63	7828,03	0	43990,53	0	0	Liquidaciones	Consolidada
2006	50187	Nigüella	99383,05	8214,56	0	10939,83	27123,27	17428,14	0	35677,25	0	0	Liquidaciones	Consolidada
2006	50188	Nombrevilla	99586,83	2233,28	0	4341,56	42524,55	1198,37	0	49289,07	0	0	Liquidaciones	Consolidada
2006	50189	Nonaspe	866905,6	170919,31	0	214497,19	247257,44	4248,67	5030	224819,79	0	133,2	Liquidaciones	Consolidada
2006	50190	Novallas	1191942,57	126247,05	90335,13	135362,01	286669,11	37807,2	0	406522,07	0	109000	Liquidaciones	Consolidada
2006	50191	Novillas	509510,52	144677,18	13193,73	48668,24	151807,08	21738,86	0	129425,43	0	0	Liquidaciones	Consolidada
2006	50192	Nuévalos	444266,59	95198,17	12801,98	52760,88	94590,67	13124,99	0	175789,9	0	0	Liquidaciones	Consolidada
2006	50193	Nuez de Ebro	2806009,12	187322,11	163066,51	398959,14	227268,14	15014,45	1041698,25	772680,52	0	0	Liquidaciones	Consolidada
2006	50194	Olvés											Liquidaciones	Sin información
2006	50195	Orcajo	88718,15	3422,47	0	3226,54	48186,06	4257,38	0	29625,7	0	0	Liquidaciones	Consolidada
2006	50196	Orera	176141,2	43471,62	0	11998,35	34108,79	15212,74	0	71349,7	0	0	Liquidaciones	Consolidada
2006	50197	Orés	280957,85	15484,44	4874,71	19763,79	101083	9169,49	0	130582,42	0	0	Liquidaciones	Consolidada
2006	50198	Oseja	105671,12	1716,17	0	5118,64	8133,89	400	0	90302,42	0	0	Liquidaciones	Consolidada
2006	50199	Osera de Ebro	535531,26	110535,82	5991,76	123495,31	103029,85	34153,31	0	158317,21	0	8	Liquidaciones	Consolidada
2006	50200	Paniza	623167,09	104062,51	11849,94	147151,81	192698,18	14938,94	8881,01	143584,7	0	0	Liquidaciones	Consolidada
2006	50201	Paracuellos de Jiloca											Liquidaciones	Sin información
2006	50202	Paracuellos de la Ribera	319105,34	20325,62	0	64764,75	81040,18	1800,85	0	151173,94	0	0	Liquidaciones	Consolidada
2006	50203	Pastriz	1287594,13	208175,08	222312,27	78288,26	290340,18	2174,93	0	486303,41	0	0	Liquidaciones	Consolidada
2006	50204	Pedrola	4738234,6	1516723,17	164794,52	1744681,58	742092,4	43397,22	195890	330227,13	428,58	0	Liquidaciones	Consolidada
2006	50205	Pedrosas (Las)	156374,91	19947,82	571,55	14448,34	33385,37	1582,22	0	66439,61	0	20000	Liquidaciones	Consolidada
2006	50206	Perdiguera	1636991,23	198620,18	0	1114616,88	145427,49	72738,37	0	105588,31	0	0	Liquidaciones	Consolidada
2006	50207	Piedratajada	264899,09	20734,52	0	26217,44	81405,96	41864,15	0	94677,02	0	0	Liquidaciones	Consolidada
2006	50208	Pina de Ebro	3275079,32	447393,64	95821,47	433509,25	517827,68	173591,81	381829,74	1225105,73	0	0	Liquidaciones	Consolidada
2006	50209	Pinseque	2573451,24	674957,9	659818,85	548215,93	564210,87	32872,6	0	93375,09	0	0	Liquidaciones	Consolidada
2006	50210	Pintanos (Los)	364836,73	9514,01	0	2293,99	43111,49	60798,05	0	249119,19	0	0	Liquidaciones	Consolidada
2006	50211	Plasencia de Jalón	385406,12	97628,81	0	54826,16	110638,48	18025,5	0	92453,67	0	11833,5	Liquidaciones	Consolidada
2006	50212	Pleitas	58974,47	10006,87	0	11688,04	21485,38	124,64	0	15669,54	0	0	Liquidaciones	Consolidada
2006	50213	Plenas											Liquidaciones	Sin información
2006	50214	Pomer											Liquidaciones	Sin información
2006	50215	Pozuel de Ariza											Liquidaciones	Sin información
2006	50216	Pozuelo de Aragón	326893,21	35878,46	1106,85	26767,4	83071,01	30771,18	0	79548,31	0	69750	Liquidaciones	Consolidada
2006	50217	Pradilla de Ebro	643512,64	122671,48	12096,01	77040,29	152029,05	100205,16	0	179470,65	0	0	Liquidaciones	Consolidada
2006	50218	Puebla de Albortón	376250,24	15994,79	1275,4	19173,67	41518,15	37614,63	28367	232306,6	0	0	Liquidaciones	Consolidada
2006	50219	Puebla de Alfindén (La)	5572962,13	1240332,35	850539,92	849696,01	686409,39	42470,12	1819329,34	84185	0	0	Liquidaciones	Consolidada
2006	50220	Puendeluna	146490,98	9728,65	15564,28	21634,56	33899,46	5092,04	0	60571,99	0	0	Liquidaciones	Consolidada
2006	50221	Purujosa	130673,37	2281,8	0	15533,83	23715,92	24193,66	0	64948,16	0	0	Liquidaciones	Consolidada
2006	50222	Quinto	2046351,87	290056,38	67305,06	329755,15	472259,56	245303,93	312513,2	329158,59	0	0	Liquidaciones	Consolidada
2006	50223	Remolinos	1025818,3	163512,26	78963,05	221460,71	274152,68	94663,29	0	193066,31	0	0	Liquidaciones	Consolidada
2006	50224	Retascón											Liquidaciones	Sin información
2006	50225	Ricla	2269612,97	348532,61	0	443775,17	511627,59	154854,32	16056,21	524181,29	0	270585,78	Liquidaciones	Consolidada
2006	50227	Romanos	132126,19	4952,65	0	21003,9	36192,23	16454,08	0	53523,33	0	0	Liquidaciones	Consolidada
2006	50228	Rueda de Jalón	455301,79	125492,29	56657,32	62685,67	138228,41	51238,1	0	21000	0	0	Liquidaciones	Consolidada
2006	50229	Ruesca	198071,75	8442,64	0	6622,68	33700,06	2348,86	22712	124245,51	0	0	Liquidaciones	Consolidada
2006	50230	Sádaba	2240951,79	390588,76	28338,11	301504,86	784438,43	63167,81	66900,4	456013,42	0	150000	Liquidaciones	Consolidada
2006	50231	Salillas de Jalón	754496,05	39394,03	0	44189,75	179940,37	11440,09	91810,5	147721,31	0	240000	Liquidaciones	Consolidada
2006	50232	Salvatierra de Esca	280845,24	26142,35	4816,18	13747,66	72225,25	36495,97	880,06	120537,77	0	6000	Liquidaciones	Consolidada
2006	50233	Samper del Salz											Liquidaciones	Sin información
2006	50234	San Martín de la Virgen de Moncayo											Liquidaciones	Sin información
2006	50235	San Mateo de Gállego	9320082,11	689105,83	409364,53	534956,49	761908,39	69032,05	2263459,12	4592255,7	0	0	Liquidaciones	Consolidada
2006	50236	Santa Cruz de Grío	159802,79	19706,27	544,99	32697,53	93043,11	4201,3	0	9609,59	0	0	Liquidaciones	Consolidada
2006	50237	Santa Cruz de Moncayo	220577,82	9261,82	1980,4	13036,72	74733,84	5553,27	0	116011,77	0	0	Liquidaciones	Consolidada
2006	50238	Santa Eulalia de Gállego											Liquidaciones	Sin información
2006	50239	Santed											Liquidaciones	Sin información
2006	50240	Sástago	945790,01	344857,5	25941,38	175833,46	244805,38	59625,02	0	94727,27	0	0	Liquidaciones	Consolidada
2006	50241	Saviñán	606833,1	122917,46	9121,63	55480,35	236668,08	19175,98	0	163469,6	0	0	Liquidaciones	Consolidada
2006	50242	Sediles	173408,54	11744,76	0	10147,05	55296,11	8625,07	0	87595,55	0	0	Liquidaciones	Consolidada
2006	50243	Sestrica	436285,45	23254,59	627,12	159698,11	30896,5	2356,4	0	189139,09	0	30313,64	Liquidaciones	Consolidada
2006	50244	Sierra de Luna	457375,35	69547,59	11466,04	44325,36	77592,65	25548,15	0	228895,56	0	0	Liquidaciones	Consolidada
2006	50245	Sigüés	391123,8	25080,76	0	173841,78	57216,21	94072,23	0	40912,82	0	0	Liquidaciones	Consolidada
2006	50246	Sisamón											Liquidaciones	Sin información
2006	50247	Sobradiel	1214754,57	132785,79	201547,23	169697,62	190132,21	85748,36	48564,42	386278,94	0	0	Liquidaciones	Consolidada
2006	50248	Sos del Rey Católico	4414368,68	141066,69	85517,05	69247,99	502869,02	139329,27	53942,38	742396,28	0	2680000	Liquidaciones	Consolidada
2006	50249	Tabuenca	530485,1	49496,3	2087,65	84205,53	109546,4	20584,96	0	146657,74	0	117906,52	Liquidaciones	Consolidada
2006	50250	Talamantes	125219,91	5713,68	0	8618,37	34163,9	21423,96	0	55300	0	0	Liquidaciones	Consolidada
2006	50251	Tarazona	12448880,27	2326601,52	452456,89	2535656,32	2897236,06	924546,61	407578,14	1852043,77	0	1052760,96	Liquidaciones	Consolidada
2006	50252	Tauste	9275353,85	1900225,74	317466,65	960580,33	1962218,28	1362101,41	47968,8	635711,22	600	2088481,42	Liquidaciones	Consolidada
2006	50253	Terrer	399078,23	114913,12	44255,63	50335,68	105968,91	5379,33	0	78225,56	0	0	Liquidaciones	Consolidada
2006	50254	Tierga	257258	20323,86	0	34329,36	78938,06	27673,62	0	95993,1	0	0	Liquidaciones	Consolidada
2006	50255	Tobed	559555,04	31454,49	0	51143,22	165197,73	9516,29	0	302243,31	0	0	Liquidaciones	Consolidada
2006	50256	Torralba de los Frailes											Liquidaciones	Sin información
2006	50257	Torralba de Ribota	255238,67	19227,8	0	26745,91	56454,94	5940,07	0	87869,95	0	59000	Liquidaciones	Consolidada
2006	50258	Torralbilla	113431,41	7405,29	0	5291,13	36612,24	14578,19	0	49544,56	0	0	Liquidaciones	Consolidada
2006	50259	Torrehermosa											Liquidaciones	Sin información
2006	50260	Torrelapaja											Liquidaciones	Sin información
2006	50261	Torrellas	786316,23	47775,99	40241,71	37693,74	181133,71	12990,8	0	466480,28	0	0	Liquidaciones	Consolidada
2006	50262	Torres de Berrellén	1244917,47	217137,73	33448,74	299201,76	301885,56	10798,21	0	382445,47	0	0	Liquidaciones	Consolidada
2006	50263	Torrijo de la Cañada	420025,55	34981,9	4879,78	53483,09	70081,62	16673,41	0	196809,75	0	43116	Liquidaciones	Consolidada
2006	50264	Tosos	326181,89	36799,89	3402,8	36536,47	91102,14	4622,75	0	153717,84	0	0	Liquidaciones	Consolidada
2006	50265	Trasmoz											Liquidaciones	Sin información
2006	50266	Trasobares	185682,88	10361,27	0	11006,41	28687,54	20604,55	0	115023,11	0	0	Liquidaciones	Consolidada
2006	50267	Uncastillo											Liquidaciones	Sin información
2006	50268	Undués de Lerda	367423,67	7306,47	15952,68	6120,82	25485,4	102975,36	0	209582,94	0	0	Liquidaciones	Consolidada
2006	50269	Urrea de Jalón	364707,14	64485,41	3343,91	40587,73	109987,47	5884,4	0	50418,22	0	90000	Liquidaciones	Consolidada
2006	50270	Urriés	170642,71	6047,19	6847,79	2162,95	27176,31	13442,7	0	114965,77	0	0	Liquidaciones	Consolidada
2006	50271	Used											Liquidaciones	Sin información
2006	50272	Utebo	15036806,18	4406615,18	939215,15	3689309,53	2887598,27	177474,23	1630338,35	1299952,47	6303	0	Liquidaciones	Consolidada
2006	50273	Valdehorna	96023,28	4165,94	0	5550,01	35169,91	1209,62	0	49927,8	0	0	Liquidaciones	Consolidada
2006	50274	Val de San Martín	123002,46	4704,12	0	20097,99	49942,38	10767,37	0	37490,6	0	0	Liquidaciones	Clasificación Económica de la Administración General
2006	50275	Valmadrid	331181,35	9343,35	0	18664,86	29547,53	26927,21	0	246698,4	0	0	Liquidaciones	Consolidada
2006	50276	Valpalmas	384423,14	28753,14	2157,65	39532,86	51534,8	20185,11	0	242259,58	0	0	Liquidaciones	Consolidada
