Año	Comarca código	Comarca nombre	Número de actividades	Sector código	Sector	Rama código	Rama de actividad
2014	28	Bajo Aragón	9	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2014	28	Bajo Aragón	7	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2014	28	Bajo Aragón	37	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2014	28	Bajo Aragón	84	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2014	28	Bajo Aragón	14	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2014	28	Bajo Aragón	748	3	Construcción	14	Construcción (cnae 41, 42, 43)
2014	28	Bajo Aragón	1400	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2014	28	Bajo Aragón	177	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2014	28	Bajo Aragón	317	4	Servicios	17	Hostelería (cnae 55, 56)
2014	28	Bajo Aragón	54	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2014	28	Bajo Aragón	137	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2014	28	Bajo Aragón	456	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2014	28	Bajo Aragón	299	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2014	28	Bajo Aragón	183	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2014	28	Bajo Aragón	125	4	Servicios	23	Educación (cnae 85)
2014	28	Bajo Aragón	82	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2014	28	Bajo Aragón	106	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2014	28	Bajo Aragón	184	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2014	29	Comunidad de Teruel	192	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2014	29	Comunidad de Teruel	12	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2014	29	Comunidad de Teruel	74	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2014	29	Comunidad de Teruel	14	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2014	29	Comunidad de Teruel	68	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2014	29	Comunidad de Teruel	7	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2014	29	Comunidad de Teruel	31	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2014	29	Comunidad de Teruel	75	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2014	29	Comunidad de Teruel	18	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2014	29	Comunidad de Teruel	6	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2014	29	Comunidad de Teruel	44	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2014	29	Comunidad de Teruel	76	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2014	29	Comunidad de Teruel	45	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2014	29	Comunidad de Teruel	951	3	Construcción	14	Construcción (cnae 41, 42, 43)
2014	29	Comunidad de Teruel	1683	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2014	29	Comunidad de Teruel	366	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2014	29	Comunidad de Teruel	535	4	Servicios	17	Hostelería (cnae 55, 56)
2014	29	Comunidad de Teruel	88	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2014	29	Comunidad de Teruel	191	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2014	29	Comunidad de Teruel	353	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2014	29	Comunidad de Teruel	550	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2014	29	Comunidad de Teruel	260	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2014	29	Comunidad de Teruel	227	4	Servicios	23	Educación (cnae 85)
2014	29	Comunidad de Teruel	212	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2014	29	Comunidad de Teruel	133	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2014	29	Comunidad de Teruel	256	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2014	30	Maestrazgo	123	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2014	30	Maestrazgo	23	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2014	30	Maestrazgo	22	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2014	30	Maestrazgo	1	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2014	30	Maestrazgo	8	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2014	30	Maestrazgo	1	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2014	30	Maestrazgo	6	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2014	30	Maestrazgo	1	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2014	30	Maestrazgo	15	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2014	30	Maestrazgo	1	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2014	30	Maestrazgo	115	3	Construcción	14	Construcción (cnae 41, 42, 43)
2014	30	Maestrazgo	156	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2014	30	Maestrazgo	9	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2014	30	Maestrazgo	110	4	Servicios	17	Hostelería (cnae 55, 56)
2014	30	Maestrazgo	10	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2014	30	Maestrazgo	39	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2014	30	Maestrazgo	23	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2014	30	Maestrazgo	11	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2014	30	Maestrazgo	9	4	Servicios	23	Educación (cnae 85)
2014	30	Maestrazgo	3	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2014	30	Maestrazgo	12	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2014	30	Maestrazgo	16	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2014	31	Sierra de Albarracín	34	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2014	31	Sierra de Albarracín	5	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2014	31	Sierra de Albarracín	19	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2014	31	Sierra de Albarracín	15	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2014	31	Sierra de Albarracín	3	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2014	31	Sierra de Albarracín	9	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2014	31	Sierra de Albarracín	6	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2014	31	Sierra de Albarracín	4	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2014	31	Sierra de Albarracín	9	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2014	31	Sierra de Albarracín	133	3	Construcción	14	Construcción (cnae 41, 42, 43)
2014	31	Sierra de Albarracín	109	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2014	31	Sierra de Albarracín	15	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2014	31	Sierra de Albarracín	182	4	Servicios	17	Hostelería (cnae 55, 56)
2014	31	Sierra de Albarracín	9	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2014	31	Sierra de Albarracín	15	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2014	31	Sierra de Albarracín	14	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2014	31	Sierra de Albarracín	19	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2014	31	Sierra de Albarracín	14	4	Servicios	23	Educación (cnae 85)
2014	31	Sierra de Albarracín	1	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2014	31	Sierra de Albarracín	20	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2014	31	Sierra de Albarracín	13	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2014	32	Gúdar-Javalambre	69	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2014	32	Gúdar-Javalambre	27	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2014	32	Gúdar-Javalambre	41	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2014	32	Gúdar-Javalambre	9	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2014	32	Gúdar-Javalambre	16	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2014	32	Gúdar-Javalambre	4	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2014	32	Gúdar-Javalambre	8	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2014	32	Gúdar-Javalambre	14	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2014	32	Gúdar-Javalambre	5	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2014	32	Gúdar-Javalambre	1	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2014	32	Gúdar-Javalambre	8	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2014	32	Gúdar-Javalambre	22	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2014	32	Gúdar-Javalambre	9	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2014	32	Gúdar-Javalambre	313	3	Construcción	14	Construcción (cnae 41, 42, 43)
2014	32	Gúdar-Javalambre	386	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2014	32	Gúdar-Javalambre	55	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2014	32	Gúdar-Javalambre	266	4	Servicios	17	Hostelería (cnae 55, 56)
2014	32	Gúdar-Javalambre	7	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2014	32	Gúdar-Javalambre	30	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2014	32	Gúdar-Javalambre	65	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2014	32	Gúdar-Javalambre	40	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2014	32	Gúdar-Javalambre	49	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2014	32	Gúdar-Javalambre	23	4	Servicios	23	Educación (cnae 85)
2014	32	Gúdar-Javalambre	8	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2014	32	Gúdar-Javalambre	25	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2014	32	Gúdar-Javalambre	35	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2014	33	Matarraña / Matarranya	251	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2014	33	Matarraña / Matarranya	2	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2014	33	Matarraña / Matarranya	79	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2014	33	Matarraña / Matarranya	7	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2014	33	Matarraña / Matarranya	23	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2014	33	Matarraña / Matarranya	1	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2014	33	Matarraña / Matarranya	7	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2014	33	Matarraña / Matarranya	23	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2014	33	Matarraña / Matarranya	12	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2014	33	Matarraña / Matarranya	3	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2014	33	Matarraña / Matarranya	5	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2014	33	Matarraña / Matarranya	15	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2014	33	Matarraña / Matarranya	7	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2014	33	Matarraña / Matarranya	237	3	Construcción	14	Construcción (cnae 41, 42, 43)
2014	33	Matarraña / Matarranya	344	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2014	33	Matarraña / Matarranya	32	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2014	33	Matarraña / Matarranya	209	4	Servicios	17	Hostelería (cnae 55, 56)
2014	33	Matarraña / Matarranya	13	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2014	33	Matarraña / Matarranya	38	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2014	33	Matarraña / Matarranya	137	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2014	33	Matarraña / Matarranya	57	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2014	33	Matarraña / Matarranya	60	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2014	33	Matarraña / Matarranya	18	4	Servicios	23	Educación (cnae 85)
2014	33	Matarraña / Matarranya	19	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2014	33	Matarraña / Matarranya	23	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2014	33	Matarraña / Matarranya	44	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2015	01	La Jacetania	161	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2015	01	La Jacetania	7	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2015	01	La Jacetania	23	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2015	01	La Jacetania	7	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2015	01	La Jacetania	29	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2015	01	La Jacetania	8	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2015	01	La Jacetania	36	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2015	01	La Jacetania	5	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2015	01	La Jacetania	2	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2015	01	La Jacetania	20	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2015	01	La Jacetania	17	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2015	01	La Jacetania	17	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2015	01	La Jacetania	578	3	Construcción	14	Construcción (cnae 41, 42, 43)
2015	01	La Jacetania	1003	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2015	01	La Jacetania	120	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2015	01	La Jacetania	617	4	Servicios	17	Hostelería (cnae 55, 56)
2015	01	La Jacetania	33	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2015	01	La Jacetania	71	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2015	01	La Jacetania	347	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2015	01	La Jacetania	229	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2015	01	La Jacetania	194	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2015	01	La Jacetania	147	4	Servicios	23	Educación (cnae 85)
2015	01	La Jacetania	89	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2015	01	La Jacetania	129	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2015	01	La Jacetania	138	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2015	02	Alto Gállego	65	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2015	02	Alto Gállego	4	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2015	02	Alto Gállego	20	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2015	02	Alto Gállego	13	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2015	02	Alto Gállego	11	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2015	02	Alto Gállego	15	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2015	02	Alto Gállego	8	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2015	02	Alto Gállego	28	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2015	02	Alto Gállego	2	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2015	02	Alto Gállego	18	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2015	02	Alto Gállego	29	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2015	02	Alto Gállego	19	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2015	02	Alto Gállego	490	3	Construcción	14	Construcción (cnae 41, 42, 43)
2015	02	Alto Gállego	709	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2015	02	Alto Gállego	78	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2015	02	Alto Gállego	546	4	Servicios	17	Hostelería (cnae 55, 56)
2015	02	Alto Gállego	20	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2015	02	Alto Gállego	56	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2015	02	Alto Gállego	278	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2015	02	Alto Gállego	170	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2015	02	Alto Gállego	198	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2015	02	Alto Gállego	86	4	Servicios	23	Educación (cnae 85)
2015	02	Alto Gállego	50	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2015	02	Alto Gállego	111	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2015	02	Alto Gállego	131	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2015	03	Sobrarbe	184	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2015	03	Sobrarbe	3	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2015	03	Sobrarbe	22	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2015	03	Sobrarbe	1	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2015	03	Sobrarbe	26	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2015	03	Sobrarbe	8	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2015	03	Sobrarbe	5	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2015	03	Sobrarbe	1	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2015	03	Sobrarbe	4	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2015	03	Sobrarbe	23	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2015	03	Sobrarbe	8	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2015	03	Sobrarbe	334	3	Construcción	14	Construcción (cnae 41, 42, 43)
2015	03	Sobrarbe	390	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2015	03	Sobrarbe	64	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2015	03	Sobrarbe	530	4	Servicios	17	Hostelería (cnae 55, 56)
2015	03	Sobrarbe	13	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2015	03	Sobrarbe	31	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2015	03	Sobrarbe	181	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2015	03	Sobrarbe	111	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2015	03	Sobrarbe	106	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2015	03	Sobrarbe	56	4	Servicios	23	Educación (cnae 85)
2015	03	Sobrarbe	20	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2015	03	Sobrarbe	62	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2015	03	Sobrarbe	49	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2015	04	La Ribagorza	366	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2015	04	La Ribagorza	5	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2015	04	La Ribagorza	63	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2015	04	La Ribagorza	8	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2015	04	La Ribagorza	19	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2015	04	La Ribagorza	2	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2015	04	La Ribagorza	12	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2015	04	La Ribagorza	26	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2015	04	La Ribagorza	3	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2015	04	La Ribagorza	1	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2015	04	La Ribagorza	11	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2015	04	La Ribagorza	52	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2015	04	La Ribagorza	16	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2015	04	La Ribagorza	529	3	Construcción	14	Construcción (cnae 41, 42, 43)
2015	04	La Ribagorza	653	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2015	04	La Ribagorza	105	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2015	04	La Ribagorza	491	4	Servicios	17	Hostelería (cnae 55, 56)
2015	04	La Ribagorza	26	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
