Mes y año	Año	Mes (código)	Mes nombre	Sexo	Temporalidad	Días duración contrato	Duración contrato * 1.00 / Número de contratos	Número de contratos	Duración contrato	CCAA nombre
Noviembre 2008	2008	200811	Noviembre	Hombres	Temporal	0	0	6324	0	Aragón
Noviembre 2008	2008	200811	Noviembre	Hombres	Temporal	1	134,789708065314	6063	817230	Aragón
Noviembre 2008	2008	200811	Noviembre	Mujeres	Temporal	0	0	5490	0	Aragón
Noviembre 2008	2008	200811	Noviembre	Mujeres	Temporal	1	76,2795302471665	7323	558595	Aragón
Octubre 2008	2008	200810	Octubre	Hombres	Temporal	0	0	9001	0	Aragón
Octubre 2008	2008	200810	Octubre	Hombres	Temporal	1	115,957844365956	8777	1017762	Aragón
Octubre 2008	2008	200810	Octubre	Mujeres	Temporal	0	0	7401	0	Aragón
Octubre 2008	2008	200810	Octubre	Mujeres	Temporal	1	84,6689297124601	10016	848044	Aragón
Septiembre 2008	2008	200809	Septiembre	Hombres	Temporal	0	0	10024	0	Aragón
Septiembre 2008	2008	200809	Septiembre	Hombres	Temporal	1	122,034135143228	10019	1222660	Aragón
Septiembre 2008	2008	200809	Septiembre	Mujeres	Temporal	0	0	7870	0	Aragón
Septiembre 2008	2008	200809	Septiembre	Mujeres	Temporal	1	98,2542341508561	10805	1061637	Aragón
Agosto 2008	2008	200808	Agosto	Hombres	Temporal	0	0	7575	0	Aragón
Agosto 2008	2008	200808	Agosto	Hombres	Temporal	1	84,8565706163587	7739	656705	Aragón
Agosto 2008	2008	200808	Agosto	Mujeres	Temporal	0	0	5069	0	Aragón
Agosto 2008	2008	200808	Agosto	Mujeres	Temporal	1	59,4624352331606	7720	459050	Aragón
Julio 2008	2008	200807	Julio	Hombres	Temporal	0	0	10701	0	Aragón
Julio 2008	2008	200807	Julio	Hombres	Temporal	1	96,403118219079	12443	1199544	Aragón
Julio 2008	2008	200807	Julio	Mujeres	Temporal	0	0	7971	0	Aragón
Julio 2008	2008	200807	Julio	Mujeres	Temporal	1	65,5754930236184	12829	841268	Aragón
Junio 2008	2008	200806	Junio	Hombres	Temporal	0	0	11261	0	Aragón
Junio 2008	2008	200806	Junio	Hombres	Temporal	1	101,868269733403	11478	1169244	Aragón
Junio 2008	2008	200806	Junio	Mujeres	Temporal	0	0	9143	0	Aragón
Junio 2008	2008	200806	Junio	Mujeres	Temporal	1	71,1728955640936	11452	815072	Aragón
Mayo 2008	2008	200805	Mayo	Hombres	Temporal	0	0	12693	0	Aragón
Mayo 2008	2008	200805	Mayo	Hombres	Temporal	1	102,252537313433	10050	1027638	Aragón
Mayo 2008	2008	200805	Mayo	Mujeres	Temporal	0	0	8994	0	Aragón
Mayo 2008	2008	200805	Mayo	Mujeres	Temporal	1	71,0012310217481	9748	692120	Aragón
Abril 2008	2008	200804	Abril	Hombres	Temporal	0	0	9959	0	Aragón
Abril 2008	2008	200804	Abril	Hombres	Temporal	1	121,118136439268	9616	1164672	Aragón
Abril 2008	2008	200804	Abril	Mujeres	Temporal	0	0	6033	0	Aragón
Abril 2008	2008	200804	Abril	Mujeres	Temporal	1	78,883773830156	9232	728255	Aragón
Marzo 2008	2008	200803	Marzo	Hombres	Temporal	0	0	7617	0	Aragón
Marzo 2008	2008	200803	Marzo	Hombres	Temporal	1	114,061790520772	8545	974658	Aragón
Marzo 2008	2008	200803	Marzo	Mujeres	Temporal	0	0	4801	0	Aragón
Marzo 2008	2008	200803	Marzo	Mujeres	Temporal	1	74,5422985781991	8440	629137	Aragón
Febrero 2008	2008	200802	Febrero	Hombres	Temporal	0	0	9607	0	Aragón
Febrero 2008	2008	200802	Febrero	Hombres	Temporal	1	131,951851059277	9346	1233222	Aragón
Febrero 2008	2008	200802	Febrero	Mujeres	Temporal	0	0	5421	0	Aragón
Febrero 2008	2008	200802	Febrero	Mujeres	Temporal	1	83,9521629663539	8738	733574	Aragón
Enero 2008	2008	200801	Enero	Hombres	Temporal	0	0	9567	0	Aragón
Enero 2008	2008	200801	Enero	Hombres	Temporal	1	124,363419935824	9661	1201475	Aragón
Enero 2008	2008	200801	Enero	Mujeres	Temporal	0	0	6322	0	Aragón
Enero 2008	2008	200801	Enero	Mujeres	Temporal	1	82,300913769562	9521	783587	Aragón
Diciembre 2007	2007	200712	Diciembre	Hombres	Temporal	0	0	6220	0	Aragón
Diciembre 2007	2007	200712	Diciembre	Hombres	Temporal	1	132,45358679062	7207	954593	Aragón
Diciembre 2007	2007	200712	Diciembre	Mujeres	Temporal	0	0	4724	0	Aragón
Diciembre 2007	2007	200712	Diciembre	Mujeres	Temporal	1	70,3434939759036	8300	583851	Aragón
Noviembre 2007	2007	200711	Noviembre	Hombres	Temporal	0	0	9530	0	Aragón
Noviembre 2007	2007	200711	Noviembre	Hombres	Temporal	1	135,168030551009	9165	1238815	Aragón
Noviembre 2007	2007	200711	Noviembre	Mujeres	Temporal	0	0	6425	0	Aragón
Noviembre 2007	2007	200711	Noviembre	Mujeres	Temporal	1	74,7148292780615	9987	746177	Aragón
Octubre 2007	2007	200710	Octubre	Hombres	Temporal	0	0	11648	0	Aragón
Octubre 2007	2007	200710	Octubre	Hombres	Temporal	1	120,275065910362	12517	1505483	Aragón
Octubre 2007	2007	200710	Octubre	Mujeres	Temporal	0	0	8475	0	Aragón
Octubre 2007	2007	200710	Octubre	Mujeres	Temporal	1	85,5539447581261	13106	1121270	Aragón
Septiembre 2007	2007	200709	Septiembre	Hombres	Temporal	0	0	10635	0	Aragón
Septiembre 2007	2007	200709	Septiembre	Hombres	Temporal	1	118,936566112208	10641	1265604	Aragón
Septiembre 2007	2007	200709	Septiembre	Mujeres	Temporal	0	0	6863	0	Aragón
Septiembre 2007	2007	200709	Septiembre	Mujeres	Temporal	1	100,367014883979	10817	1085670	Aragón
Agosto 2007	2007	200708	Agosto	Hombres	Temporal	0	0	8984	0	Aragón
Agosto 2007	2007	200708	Agosto	Hombres	Temporal	1	89,1843994428372	9333	832358	Aragón
Agosto 2007	2007	200708	Agosto	Mujeres	Temporal	0	0	4820	0	Aragón
Agosto 2007	2007	200708	Agosto	Mujeres	Temporal	1	59,3291689905187	8965	531886	Aragón
Julio 2007	2007	200707	Julio	Hombres	Temporal	0	0	10716	0	Aragón
Julio 2007	2007	200707	Julio	Hombres	Temporal	1	95,5445792266869	13190	1260233	Aragón
Julio 2007	2007	200707	Julio	Mujeres	Temporal	0	0	7049	0	Aragón
Julio 2007	2007	200707	Julio	Mujeres	Temporal	1	62,4615384615385	13338	833112	Aragón
Junio 2007	2007	200706	Junio	Hombres	Temporal	0	0	11193	0	Aragón
Junio 2007	2007	200706	Junio	Hombres	Temporal	1	111,047548291233	11441	1270495	Aragón
Junio 2007	2007	200706	Junio	Mujeres	Temporal	0	0	7057	0	Aragón
Junio 2007	2007	200706	Junio	Mujeres	Temporal	1	72,9213371778699	11098	809281	Aragón
Mayo 2007	2007	200705	Mayo	Hombres	Temporal	0	0	12788	0	Aragón
Mayo 2007	2007	200705	Mayo	Hombres	Temporal	1	105,965667574932	11010	1166682	Aragón
Mayo 2007	2007	200705	Mayo	Mujeres	Temporal	0	0	7332	0	Aragón
Mayo 2007	2007	200705	Mayo	Mujeres	Temporal	1	70,679250334672	11205	791961	Aragón
Abril 2007	2007	200704	Abril	Hombres	Temporal	0	0	8188	0	Aragón
Abril 2007	2007	200704	Abril	Hombres	Temporal	1	114,329254475414	8826	1009070	Aragón
Abril 2007	2007	200704	Abril	Mujeres	Temporal	0	0	4290	0	Aragón
Abril 2007	2007	200704	Abril	Mujeres	Temporal	1	72,7121212121212	9240	671860	Aragón
Marzo 2007	2007	200703	Marzo	Hombres	Temporal	0	0	9400	0	Aragón
Marzo 2007	2007	200703	Marzo	Hombres	Temporal	1	118,312473662031	9492	1123022	Aragón
Marzo 2007	2007	200703	Marzo	Mujeres	Temporal	0	0	5413	0	Aragón
Marzo 2007	2007	200703	Marzo	Mujeres	Temporal	1	73,1472300064669	9278	678660	Aragón
Febrero 2007	2007	200702	Febrero	Hombres	Temporal	0	0	9169	0	Aragón
Febrero 2007	2007	200702	Febrero	Hombres	Temporal	1	118,173251929501	8681	1025862	Aragón
Febrero 2007	2007	200702	Febrero	Mujeres	Temporal	0	0	5006	0	Aragón
Febrero 2007	2007	200702	Febrero	Mujeres	Temporal	1	72,6125612675254	8773	637030	Aragón
Enero 2007	2007	200701	Enero	Hombres	Temporal	0	0	9231	0	Aragón
Enero 2007	2007	200701	Enero	Hombres	Temporal	1	136,470669795222	9376	1279549	Aragón
Enero 2007	2007	200701	Enero	Mujeres	Temporal	0	0	6193	0	Aragón
Enero 2007	2007	200701	Enero	Mujeres	Temporal	1	83,4389135598472	9683	807939	Aragón
Diciembre 2006	2006	200612	Diciembre	Hombres	Temporal	0	0	6009	0	Aragón
Diciembre 2006	2006	200612	Diciembre	Hombres	Temporal	1	125,734779200418	7654	962374	Aragón
Diciembre 2006	2006	200612	Diciembre	Mujeres	Temporal	0	0	4536	0	Aragón
Diciembre 2006	2006	200612	Diciembre	Mujeres	Temporal	1	62,5365371955234	9114	569958	Aragón
Noviembre 2006	2006	200611	Noviembre	Hombres	Temporal	0	0	9415	0	Aragón
Noviembre 2006	2006	200611	Noviembre	Hombres	Temporal	1	118,70572343406	9994	1186345	Aragón
Noviembre 2006	2006	200611	Noviembre	Mujeres	Temporal	0	0	6288	0	Aragón
Noviembre 2006	2006	200611	Noviembre	Mujeres	Temporal	1	69,390562248996	10956	760243	Aragón
Octubre 2006	2006	200610	Octubre	Hombres	Temporal	0	0	9806	0	Aragón
Octubre 2006	2006	200610	Octubre	Hombres	Temporal	1	114,844906621392	11780	1352873	Aragón
Octubre 2006	2006	200610	Octubre	Mujeres	Temporal	0	0	6949	0	Aragón
Octubre 2006	2006	200610	Octubre	Mujeres	Temporal	1	80,5939350296047	12498	1007263	Aragón
Septiembre 2006	2006	200609	Septiembre	Hombres	Temporal	0	0	10421	0	Aragón
Septiembre 2006	2006	200609	Septiembre	Hombres	Temporal	1	112,590326503882	10689	1203478	Aragón
Septiembre 2006	2006	200609	Septiembre	Mujeres	Temporal	0	0	6832	0	Aragón
Septiembre 2006	2006	200609	Septiembre	Mujeres	Temporal	1	88,8933074684772	11341	1008139	Aragón
Agosto 2006	2006	200608	Agosto	Hombres	Temporal	0	0	8888	0	Aragón
Agosto 2006	2006	200608	Agosto	Hombres	Temporal	1	78,6410024154589	9936	781377	Aragón
Agosto 2006	2006	200608	Agosto	Mujeres	Temporal	0	0	4700	0	Aragón
Agosto 2006	2006	200608	Agosto	Mujeres	Temporal	1	54,4872010071339	9532	519372	Aragón
Julio 2006	2006	200607	Julio	Hombres	Temporal	0	0	10511	0	Aragón
Julio 2006	2006	200607	Julio	Hombres	Temporal	1	89,5867737003058	13080	1171795	Aragón
Julio 2006	2006	200607	Julio	Mujeres	Temporal	0	0	6465	0	Aragón
Julio 2006	2006	200607	Julio	Mujeres	Temporal	1	64,9151827553889	12804	831174	Aragón
Junio 2006	2006	200606	Junio	Hombres	Temporal	0	0	10995	0	Aragón
Junio 2006	2006	200606	Junio	Hombres	Temporal	1	97,3664772727273	13024	1268101	Aragón
Junio 2006	2006	200606	Junio	Mujeres	Temporal	0	0	6365	0	Aragón
Junio 2006	2006	200606	Junio	Mujeres	Temporal	1	69,881142580489	12393	866037	Aragón
Mayo 2006	2006	200605	Mayo	Hombres	Temporal	0	0	12632	0	Aragón
Mayo 2006	2006	200605	Mayo	Hombres	Temporal	1	101,613558471955	11963	1215603	Aragón
Mayo 2006	2006	200605	Mayo	Mujeres	Temporal	0	0	6800	0	Aragón
Mayo 2006	2006	200605	Mayo	Mujeres	Temporal	1	69,125917867827	11031	762528	Aragón
Abril 2006	2006	200604	Abril	Hombres	Temporal	0	0	7334	0	Aragón
Abril 2006	2006	200604	Abril	Hombres	Temporal	1	111,711671312568	8251	921733	Aragón
Abril 2006	2006	200604	Abril	Mujeres	Temporal	0	0	4138	0	Aragón
Abril 2006	2006	200604	Abril	Mujeres	Temporal	1	67,8047945205479	8468	574171	Aragón
Marzo 2006	2006	200603	Marzo	Hombres	Temporal	0	0	8720	0	Aragón
Marzo 2006	2006	200603	Marzo	Hombres	Temporal	1	115,018539383386	9763	1122926	Aragón
Marzo 2006	2006	200603	Marzo	Mujeres	Temporal	0	0	4960	0	Aragón
Marzo 2006	2006	200603	Marzo	Mujeres	Temporal	1	75,5217484236401	9357	706657	Aragón
Febrero 2006	2006	200602	Febrero	Hombres	Temporal	0	0	8291	0	Aragón
Febrero 2006	2006	200602	Febrero	Hombres	Temporal	1	120,149525225947	8741	1050227	Aragón
Febrero 2006	2006	200602	Febrero	Mujeres	Temporal	0	0	4624	0	Aragón
Febrero 2006	2006	200602	Febrero	Mujeres	Temporal	1	75,6797201218824	8861	670598	Aragón
Enero 2006	2006	200601	Enero	Hombres	Temporal	0	0	8257	0	Aragón
Enero 2006	2006	200601	Enero	Hombres	Temporal	1	129,009413067553	9030	1164955	Aragón
Enero 2006	2006	200601	Enero	Mujeres	Temporal	0	0	5096	0	Aragón
Enero 2006	2006	200601	Enero	Mujeres	Temporal	1	86,9300970873786	8755	761073	Aragón
Diciembre 2005	2005	200512	Diciembre	Hombres	Temporal	0	0	6055	0	Aragón
Diciembre 2005	2005	200512	Diciembre	Hombres	Temporal	1	117,613630700224	8026	943967	Aragón
Diciembre 2005	2005	200512	Diciembre	Mujeres	Temporal	0	0	4590	0	Aragón
Diciembre 2005	2005	200512	Diciembre	Mujeres	Temporal	1	64,8671687404497	9162	594313	Aragón
Noviembre 2005	2005	200511	Noviembre	Hombres	Temporal	0	0	8598	0	Aragón
Noviembre 2005	2005	200511	Noviembre	Hombres	Temporal	1	100,077706212342	9626	963348	Aragón
Noviembre 2005	2005	200511	Noviembre	Mujeres	Temporal	0	0	5551	0	Aragón
Noviembre 2005	2005	200511	Noviembre	Mujeres	Temporal	1	69,2526100307063	9770	676598	Aragón
Octubre 2005	2005	200510	Octubre	Hombres	Temporal	0	0	8228	0	Aragón
Octubre 2005	2005	200510	Octubre	Hombres	Temporal	1	101,870080701405	10037	1022470	Aragón
Octubre 2005	2005	200510	Octubre	Mujeres	Temporal	0	0	6153	0	Aragón
Octubre 2005	2005	200510	Octubre	Mujeres	Temporal	1	78,2404361312153	10639	832400	Aragón
Septiembre 2005	2005	200509	Septiembre	Hombres	Temporal	0	0	10087	0	Aragón
Septiembre 2005	2005	200509	Septiembre	Hombres	Temporal	1	115,135290530534	11479	1321638	Aragón
Septiembre 2005	2005	200509	Septiembre	Mujeres	Temporal	0	0	6546	0	Aragón
Septiembre 2005	2005	200509	Septiembre	Mujeres	Temporal	1	94,6157073334452	11918	1127630	Aragón
Agosto 2005	2005	200508	Agosto	Hombres	Temporal	0	0	8591	0	Aragón
Agosto 2005	2005	200508	Agosto	Hombres	Temporal	1	85,7176470588235	9945	852462	Aragón
Agosto 2005	2005	200508	Agosto	Mujeres	Temporal	0	0	4561	0	Aragón
Agosto 2005	2005	200508	Agosto	Mujeres	Temporal	1	58,9550032844318	9134	538495	Aragón
Julio 2005	2005	200507	Julio	Hombres	Temporal	0	0	9746	0	Aragón
Julio 2005	2005	200507	Julio	Hombres	Temporal	1	94,2091595845137	12708	1197210	Aragón
Julio 2005	2005	200507	Julio	Mujeres	Temporal	0	0	5728	0	Aragón
Julio 2005	2005	200507	Julio	Mujeres	Temporal	1	63,9132690281268	12337	788498	Aragón
Junio 2005	2005	200506	Junio	Hombres	Temporal	0	0	11177	0	Aragón
Junio 2005	2005	200506	Junio	Hombres	Temporal	1	104,093877872206	12708	1322825	Aragón
Junio 2005	2005	200506	Junio	Mujeres	Temporal	0	0	5968	0	Aragón
Junio 2005	2005	200506	Junio	Mujeres	Temporal	1	72,3990421619772	11693	846562	Aragón
Mayo 2005	2005	200505	Mayo	Hombres	Temporal	0	0	10368	0	Aragón
Mayo 2005	2005	200505	Mayo	Hombres	Temporal	1	107,220784934882	11364	1218457	Aragón
Mayo 2005	2005	200505	Mayo	Mujeres	Temporal	0	0	5554	0	Aragón
Mayo 2005	2005	200505	Mayo	Mujeres	Temporal	1	71,8537319227409	10303	740309	Aragón
