Mes y año	Municipio código	Municipio nombre	Temporalidad	Sexo	Afiliaciones en alta
Junio 2014	50020	Alhama de Aragón	Sin clasificar	Mujeres	1
Junio 2014	50022	Almolda (La)	Sin clasificar	Mujeres	2
Junio 2014	50023	Almonacid de la Cuba	Sin clasificar	Hombres	2
Junio 2014	50024	Almonacid de la Sierra	Sin clasificar	Hombres	14
Junio 2014	50024	Almonacid de la Sierra	Sin clasificar	Mujeres	5
Junio 2014	50025	Almunia de Doña Godina (La)	Sin clasificar	Hombres	165
Junio 2014	50025	Almunia de Doña Godina (La)	Sin clasificar	Mujeres	48
Junio 2014	50026	Alpartir	Sin clasificar	Hombres	7
Junio 2014	50026	Alpartir	Sin clasificar	Mujeres	4
Junio 2014	50027	Ambel	Sin clasificar	Hombres	4
Junio 2014	50029	Aniñón	Sin clasificar	Hombres	7
Junio 2014	50029	Aniñón	Sin clasificar	Mujeres	2
Junio 2014	50030	Añón de Moncayo	Sin clasificar	Hombres	1
Junio 2014	50031	Aranda de Moncayo	Sin clasificar	Hombres	3
Junio 2014	50031	Aranda de Moncayo	Sin clasificar	Mujeres	1
Junio 2014	50032	Arándiga	Sin clasificar	Hombres	3
Junio 2014	50033	Ardisa	Sin clasificar	Mujeres	1
Junio 2014	50034	Ariza	Sin clasificar	Mujeres	1
Junio 2014	50037	Atea	Sin clasificar	Hombres	1
Junio 2014	50037	Atea	Sin clasificar	Mujeres	1
Junio 2014	50038	Ateca	Sin clasificar	Hombres	7
Junio 2014	50038	Ateca	Sin clasificar	Mujeres	12
Junio 2014	50039	Azuara	Sin clasificar	Hombres	7
Junio 2014	50039	Azuara	Sin clasificar	Mujeres	6
Junio 2014	50040	Badules	Sin clasificar	Hombres	1
Junio 2014	50041	Bagüés	Sin clasificar	Hombres	1
Junio 2014	50043	Bárboles	Sin clasificar	Hombres	1
Junio 2014	50043	Bárboles	Sin clasificar	Mujeres	1
Junio 2014	50044	Bardallur	Sin clasificar	Hombres	2
Junio 2014	50044	Bardallur	Sin clasificar	Mujeres	6
Junio 2014	50045	Belchite	Sin clasificar	Hombres	18
Junio 2014	50045	Belchite	Sin clasificar	Mujeres	4
Junio 2014	50046	Belmonte de Gracián	Sin clasificar	Mujeres	1
Junio 2014	50050	Bijuesca	Sin clasificar	Hombres	1
Junio 2014	50051	Biota	Sin clasificar	Hombres	4
Junio 2014	50052	Bisimbre	Sin clasificar	Hombres	2
Junio 2014	50053	Boquiñeni	Sin clasificar	Hombres	9
Junio 2014	50053	Boquiñeni	Sin clasificar	Mujeres	1
Junio 2014	50055	Borja	Sin clasificar	Hombres	21
Junio 2014	50055	Borja	Sin clasificar	Mujeres	83
Junio 2014	50056	Botorrita	Sin clasificar	Hombres	1
Junio 2014	50056	Botorrita	Sin clasificar	Mujeres	2
Junio 2014	50057	Brea de Aragón	Sin clasificar	Hombres	5
Junio 2014	50057	Brea de Aragón	Sin clasificar	Mujeres	2
Junio 2014	50059	Bujaraloz	Sin clasificar	Hombres	6
Junio 2014	50059	Bujaraloz	Sin clasificar	Mujeres	5
Junio 2014	50060	Bulbuente	Sin clasificar	Hombres	4
Junio 2014	50061	Bureta	Sin clasificar	Hombres	5
Junio 2014	50062	Burgo de Ebro (El)	Sin clasificar	Hombres	3
Junio 2014	50062	Burgo de Ebro (El)	Sin clasificar	Mujeres	2
Junio 2014	50063	Buste (El)	Sin clasificar	Hombres	1
Junio 2014	50064	Cabañas de Ebro	Sin clasificar	Hombres	1
Junio 2014	50064	Cabañas de Ebro	Sin clasificar	Mujeres	1
Junio 2014	50065	Cabolafuente	Sin clasificar	Hombres	1
Junio 2014	50066	Cadrete	Sin clasificar	Hombres	8
Junio 2014	50066	Cadrete	Sin clasificar	Mujeres	14
Junio 2014	50067	Calatayud	Sin clasificar	Hombres	248
Junio 2014	50067	Calatayud	Sin clasificar	Mujeres	374
Junio 2014	50068	Calatorao	Sin clasificar	Hombres	33
Junio 2014	50068	Calatorao	Sin clasificar	Mujeres	13
Junio 2014	50069	Calcena	Sin clasificar	Hombres	1
Junio 2014	50070	Calmarza	Sin clasificar	Hombres	2
Junio 2014	50071	Campillo de Aragón	Sin clasificar	Hombres	1
Junio 2014	50072	Carenas	Sin clasificar	Mujeres	1
Junio 2014	50073	Cariñena	Sin clasificar	Hombres	45
Junio 2014	50073	Cariñena	Sin clasificar	Mujeres	12
Junio 2014	50074	Caspe	Sin clasificar	Hombres	207
Junio 2014	50074	Caspe	Sin clasificar	Mujeres	27
Junio 2014	50076	Castejón de las Armas	Sin clasificar	Mujeres	1
Junio 2014	50077	Castejón de Valdejasa	Sin clasificar	Hombres	2
Junio 2014	50077	Castejón de Valdejasa	Sin clasificar	Mujeres	1
Junio 2014	50078	Castiliscar	Sin clasificar	Hombres	1
Junio 2014	50079	Cervera de la Cañada	Sin clasificar	Hombres	7
Junio 2014	50079	Cervera de la Cañada	Sin clasificar	Mujeres	1
Junio 2014	50081	Cetina	Sin clasificar	Hombres	2
Junio 2014	50082	Cimballa	Sin clasificar	Hombres	1
Junio 2014	50083	Cinco Olivas	Sin clasificar	Mujeres	1
Junio 2014	50084	Clarés de Ribota	Sin clasificar	Hombres	1
Junio 2014	50085	Codo	Sin clasificar	Hombres	1
Junio 2014	50086	Codos	Sin clasificar	Hombres	1
Junio 2014	50087	Contamina	Sin clasificar	Mujeres	1
Junio 2014	50088	Cosuenda	Sin clasificar	Hombres	10
Junio 2014	50088	Cosuenda	Sin clasificar	Mujeres	2
Junio 2014	50089	Cuarte de Huerva	Sin clasificar	Hombres	33
Junio 2014	50089	Cuarte de Huerva	Sin clasificar	Mujeres	43
Junio 2014	50090	Cubel	Sin clasificar	Hombres	1
Junio 2014	50090	Cubel	Sin clasificar	Mujeres	1
Junio 2014	50092	Chiprana	Sin clasificar	Hombres	14
Junio 2014	50092	Chiprana	Sin clasificar	Mujeres	6
Junio 2014	50093	Chodes	Sin clasificar	Hombres	1
Junio 2014	50093	Chodes	Sin clasificar	Mujeres	1
Junio 2014	50094	Daroca	Sin clasificar	Hombres	10
Junio 2014	50094	Daroca	Sin clasificar	Mujeres	4
Junio 2014	50095	Ejea de los Caballeros	Sin clasificar	Hombres	157
Junio 2014	50095	Ejea de los Caballeros	Sin clasificar	Mujeres	26
Junio 2014	50098	Encinacorba	Sin clasificar	Hombres	1
Junio 2014	50099	Épila	Sin clasificar	Hombres	42
Junio 2014	50099	Épila	Sin clasificar	Mujeres	13
Junio 2014	50100	Erla	Sin clasificar	Hombres	1
Junio 2014	50100	Erla	Sin clasificar	Mujeres	1
Junio 2014	50101	Escatrón	Sin clasificar	Hombres	8
Junio 2014	50101	Escatrón	Sin clasificar	Mujeres	6
Junio 2014	50102	Fabara	Sin clasificar	Hombres	13
Junio 2014	50102	Fabara	Sin clasificar	Mujeres	2
Junio 2014	50104	Farlete	Sin clasificar	Hombres	6
Junio 2014	50104	Farlete	Sin clasificar	Mujeres	1
Junio 2014	50105	Fayón	Sin clasificar	Hombres	5
Junio 2014	50106	Fayos (Los)	Sin clasificar	Mujeres	1
Junio 2014	50107	Figueruelas	Sin clasificar	Hombres	1
Junio 2014	50107	Figueruelas	Sin clasificar	Mujeres	5
Junio 2014	50110	Frasno (El)	Sin clasificar	Hombres	4
Junio 2014	50110	Frasno (El)	Sin clasificar	Mujeres	2
Junio 2014	50111	Fréscano	Sin clasificar	Hombres	2
Junio 2014	50111	Fréscano	Sin clasificar	Mujeres	2
Junio 2014	50113	Fuendejalón	Sin clasificar	Hombres	9
Junio 2014	50113	Fuendejalón	Sin clasificar	Mujeres	1
Junio 2014	50114	Fuendetodos	Sin clasificar	Hombres	3
Junio 2014	50115	Fuentes de Ebro	Sin clasificar	Hombres	28
Junio 2014	50115	Fuentes de Ebro	Sin clasificar	Mujeres	5
Junio 2014	50116	Fuentes de Jiloca	Sin clasificar	Hombres	1
Junio 2014	50116	Fuentes de Jiloca	Sin clasificar	Mujeres	1
Junio 2014	50117	Gallocanta	Sin clasificar	Mujeres	1
Junio 2014	50118	Gallur	Sin clasificar	Hombres	7
Junio 2014	50118	Gallur	Sin clasificar	Mujeres	5
Junio 2014	50119	Gelsa	Sin clasificar	Hombres	10
Junio 2014	50119	Gelsa	Sin clasificar	Mujeres	1
Junio 2014	50120	Godojos	Sin clasificar	Hombres	1
Junio 2014	50121	Gotor	Sin clasificar	Hombres	2
Junio 2014	50122	Grisel	Sin clasificar	Mujeres	1
Junio 2014	50123	Grisén	Sin clasificar	Hombres	3
Junio 2014	50123	Grisén	Sin clasificar	Mujeres	1
Junio 2014	50124	Herrera de los Navarros	Sin clasificar	Hombres	6
Junio 2014	50125	Ibdes	Sin clasificar	Hombres	1
Junio 2014	50126	Illueca	Sin clasificar	Hombres	6
Junio 2014	50126	Illueca	Sin clasificar	Mujeres	4
Junio 2014	50129	Jaraba	Sin clasificar	Hombres	3
Junio 2014	50130	Jarque	Sin clasificar	Hombres	4
Junio 2014	50131	Jaulín	Sin clasificar	Mujeres	1
Junio 2014	50132	Joyosa (La)	Sin clasificar	Hombres	3
Junio 2014	50132	Joyosa (La)	Sin clasificar	Mujeres	2
Junio 2014	50133	Lagata	Sin clasificar	Hombres	1
Junio 2014	50134	Langa del Castillo	Sin clasificar	Mujeres	1
Junio 2014	50135	Layana	Sin clasificar	Hombres	1
Junio 2014	50136	Lécera	Sin clasificar	Hombres	4
Junio 2014	50136	Lécera	Sin clasificar	Mujeres	1
Junio 2014	50137	Leciñena	Sin clasificar	Hombres	7
Junio 2014	50137	Leciñena	Sin clasificar	Mujeres	3
Junio 2014	50138	Lechón	Sin clasificar	Mujeres	1
Junio 2014	50139	Letux	Sin clasificar	Hombres	3
Junio 2014	50139	Letux	Sin clasificar	Mujeres	1
Junio 2014	50140	Litago	Sin clasificar	Mujeres	1
Junio 2014	50141	Lituénigo	Sin clasificar	Mujeres	1
Junio 2014	50143	Longares	Sin clasificar	Hombres	16
Junio 2014	50143	Longares	Sin clasificar	Mujeres	1
Junio 2014	50146	Lucena de Jalón	Sin clasificar	Hombres	2
Junio 2014	50147	Luceni	Sin clasificar	Hombres	8
Junio 2014	50147	Luceni	Sin clasificar	Mujeres	3
Junio 2014	50148	Luesia	Sin clasificar	Hombres	1
Junio 2014	50148	Luesia	Sin clasificar	Mujeres	1
Junio 2014	50150	Lumpiaque	Sin clasificar	Hombres	13
Junio 2014	50150	Lumpiaque	Sin clasificar	Mujeres	2
Junio 2014	50151	Luna	Sin clasificar	Hombres	6
Junio 2014	50151	Luna	Sin clasificar	Mujeres	1
Junio 2014	50152	Maella	Sin clasificar	Hombres	20
Junio 2014	50152	Maella	Sin clasificar	Mujeres	7
Junio 2014	50153	Magallón	Sin clasificar	Hombres	4
Junio 2014	50153	Magallón	Sin clasificar	Mujeres	3
Junio 2014	50154	Mainar	Sin clasificar	Hombres	1
Junio 2014	50156	Maleján	Sin clasificar	Hombres	2
Junio 2014	50157	Malón	Sin clasificar	Hombres	1
Junio 2014	50159	Maluenda	Sin clasificar	Hombres	12
Junio 2014	50159	Maluenda	Sin clasificar	Mujeres	5
Junio 2014	50160	Mallén	Sin clasificar	Hombres	11
Junio 2014	50160	Mallén	Sin clasificar	Mujeres	6
Junio 2014	50162	Mara	Sin clasificar	Hombres	2
Junio 2014	50163	María de Huerva	Sin clasificar	Hombres	2
Junio 2014	50163	María de Huerva	Sin clasificar	Mujeres	3
Junio 2014	50164	Mediana de Aragón	Sin clasificar	Hombres	1
Junio 2014	50164	Mediana de Aragón	Sin clasificar	Mujeres	1
Junio 2014	50165	Mequinenza	Sin clasificar	Hombres	17
Junio 2014	50165	Mequinenza	Sin clasificar	Mujeres	5
Junio 2014	50166	Mesones de Isuela	Sin clasificar	Hombres	2
Junio 2014	50167	Mezalocha	Sin clasificar	Hombres	3
Junio 2014	50167	Mezalocha	Sin clasificar	Mujeres	1
Junio 2014	50169	Miedes de Aragón	Sin clasificar	Hombres	2
Junio 2014	50169	Miedes de Aragón	Sin clasificar	Mujeres	1
Junio 2014	50170	Monegrillo	Sin clasificar	Hombres	11
Junio 2014	50171	Moneva	Sin clasificar	Hombres	1
Junio 2014	50172	Monreal de Ariza	Sin clasificar	Hombres	5
Junio 2014	50173	Monterde	Sin clasificar	Hombres	1
Junio 2014	50174	Montón	Sin clasificar	Hombres	1
Junio 2014	50174	Montón	Sin clasificar	Mujeres	1
Junio 2014	50175	Morata de Jalón	Sin clasificar	Hombres	6
Junio 2014	50175	Morata de Jalón	Sin clasificar	Mujeres	3
Junio 2014	50176	Morata de Jiloca	Sin clasificar	Hombres	5
Junio 2014	50176	Morata de Jiloca	Sin clasificar	Mujeres	2
Junio 2014	50177	Morés	Sin clasificar	Hombres	1
Junio 2014	50177	Morés	Sin clasificar	Mujeres	1
Junio 2014	50178	Moros	Sin clasificar	Mujeres	1
Junio 2014	50179	Moyuela	Sin clasificar	Hombres	2
Junio 2014	50180	Mozota	Sin clasificar	Hombres	1
Junio 2014	50181	Muel	Sin clasificar	Mujeres	2
Junio 2014	50182	Muela (La)	Sin clasificar	Hombres	8
Junio 2014	50182	Muela (La)	Sin clasificar	Mujeres	6
Junio 2014	50183	Munébrega	Sin clasificar	Hombres	3
Junio 2014	50183	Munébrega	Sin clasificar	Mujeres	1
Junio 2014	50185	Murillo de Gállego	Sin clasificar	Hombres	1
Junio 2014	50186	Navardún	Sin clasificar	Hombres	1
Junio 2014	50187	Nigüella	Sin clasificar	Hombres	1
Junio 2014	50189	Nonaspe	Sin clasificar	Hombres	6
Junio 2014	50189	Nonaspe	Sin clasificar	Mujeres	1
Junio 2014	50190	Novallas	Sin clasificar	Hombres	1
Junio 2014	50190	Novallas	Sin clasificar	Mujeres	2
Junio 2014	50191	Novillas	Sin clasificar	Hombres	4
Junio 2014	50191	Novillas	Sin clasificar	Mujeres	1
Junio 2014	50192	Nuévalos	Sin clasificar	Hombres	2
Junio 2014	50193	Nuez de Ebro	Sin clasificar	Hombres	1
Junio 2014	50193	Nuez de Ebro	Sin clasificar	Mujeres	2
Junio 2014	50194	Olvés	Sin clasificar	Hombres	1
Junio 2014	50196	Orera	Sin clasificar	Mujeres	2
Junio 2014	50197	Orés	Sin clasificar	Hombres	2
Junio 2014	50198	Oseja	Sin clasificar	Hombres	1
Junio 2014	50199	Osera de Ebro	Sin clasificar	Hombres	1
Junio 2014	50199	Osera de Ebro	Sin clasificar	Mujeres	2
Junio 2014	50200	Paniza	Sin clasificar	Hombres	5
Junio 2014	50200	Paniza	Sin clasificar	Mujeres	3
Junio 2014	50201	Paracuellos de Jiloca	Sin clasificar	Hombres	2
Junio 2014	50201	Paracuellos de Jiloca	Sin clasificar	Mujeres	1
Junio 2014	50202	Paracuellos de la Ribera	Sin clasificar	Hombres	4
Junio 2014	50203	Pastriz	Sin clasificar	Hombres	3
Junio 2014	50203	Pastriz	Sin clasificar	Mujeres	1
Junio 2014	50204	Pedrola	Sin clasificar	Hombres	21
Junio 2014	50204	Pedrola	Sin clasificar	Mujeres	6
Junio 2014	50206	Perdiguera	Sin clasificar	Hombres	3
Junio 2014	50206	Perdiguera	Sin clasificar	Mujeres	1
Junio 2014	50207	Piedratajada	Sin clasificar	Hombres	3
Junio 2014	50208	Pina de Ebro	Sin clasificar	Hombres	9
Junio 2014	50208	Pina de Ebro	Sin clasificar	Mujeres	1
Junio 2014	50209	Pinseque	Sin clasificar	Hombres	10
Junio 2014	50209	Pinseque	Sin clasificar	Mujeres	7
Junio 2014	50210	Pintanos (Los)	Sin clasificar	Hombres	1
Junio 2014	50211	Plasencia de Jalón	Sin clasificar	Hombres	4
Junio 2014	50211	Plasencia de Jalón	Sin clasificar	Mujeres	2
Junio 2014	50212	Pleitas	Sin clasificar	Hombres	1
Junio 2014	50213	Plenas	Sin clasificar	Hombres	1
Junio 2014	50216	Pozuelo de Aragón	Sin clasificar	Mujeres	1
Junio 2014	50217	Pradilla de Ebro	Sin clasificar	Hombres	3
Junio 2014	50217	Pradilla de Ebro	Sin clasificar	Mujeres	2
Junio 2014	50218	Puebla de Albortón	Sin clasificar	Hombres	1
Junio 2014	50218	Puebla de Albortón	Sin clasificar	Mujeres	1
Junio 2014	50219	Puebla de Alfindén (La)	Sin clasificar	Hombres	25
Junio 2014	50219	Puebla de Alfindén (La)	Sin clasificar	Mujeres	9
Junio 2014	50221	Purujosa	Sin clasificar	Hombres	1
Junio 2014	50222	Quinto	Sin clasificar	Hombres	15
Junio 2014	50222	Quinto	Sin clasificar	Mujeres	5
Junio 2014	50223	Remolinos	Sin clasificar	Hombres	10
Junio 2014	50223	Remolinos	Sin clasificar	Mujeres	4
Junio 2014	50225	Ricla	Sin clasificar	Hombres	76
Junio 2014	50225	Ricla	Sin clasificar	Mujeres	21
Junio 2014	50227	Romanos	Sin clasificar	Hombres	1
Junio 2014	50228	Rueda de Jalón	Sin clasificar	Hombres	1
Junio 2014	50228	Rueda de Jalón	Sin clasificar	Mujeres	2
Junio 2014	50229	Ruesca	Sin clasificar	Mujeres	1
Junio 2014	50230	Sádaba	Sin clasificar	Hombres	10
Junio 2014	50230	Sádaba	Sin clasificar	Mujeres	19
Junio 2014	50231	Salillas de Jalón	Sin clasificar	Hombres	5
Junio 2014	50231	Salillas de Jalón	Sin clasificar	Mujeres	1
Junio 2014	50233	Samper del Salz	Sin clasificar	Hombres	1
Junio 2014	50234	San Martín de la Virgen de Moncayo	Sin clasificar	Mujeres	1
Junio 2014	50235	San Mateo de Gállego	Sin clasificar	Hombres	2
Junio 2014	50235	San Mateo de Gállego	Sin clasificar	Mujeres	7
Junio 2014	50236	Santa Cruz de Grío	Sin clasificar	Hombres	2
Junio 2014	50236	Santa Cruz de Grío	Sin clasificar	Mujeres	1
Junio 2014	50237	Santa Cruz de Moncayo	Sin clasificar	Mujeres	1
Junio 2014	50240	Sástago	Sin clasificar	Hombres	4
Junio 2014	50240	Sástago	Sin clasificar	Mujeres	6
Junio 2014	50241	Saviñán	Sin clasificar	Hombres	12
Junio 2014	50242	Sediles	Sin clasificar	Mujeres	1
Junio 2014	50243	Sestrica	Sin clasificar	Hombres	2
Junio 2014	50244	Sierra de Luna	Sin clasificar	Hombres	6
Junio 2014	50244	Sierra de Luna	Sin clasificar	Mujeres	1
Junio 2014	50245	Sigüés	Sin clasificar	Hombres	3
Junio 2014	50246	Sisamón	Sin clasificar	Hombres	1
Junio 2014	50247	Sobradiel	Sin clasificar	Mujeres	1
Junio 2014	50248	Sos del Rey Católico	Sin clasificar	Hombres	6
Junio 2014	50249	Tabuenca	Sin clasificar	Mujeres	1
Junio 2014	50250	Talamantes	Sin clasificar	Hombres	1
Junio 2014	50251	Tarazona	Sin clasificar	Hombres	96
Junio 2014	50251	Tarazona	Sin clasificar	Mujeres	89
Junio 2014	50252	Tauste	Sin clasificar	Hombres	82
Junio 2014	50252	Tauste	Sin clasificar	Mujeres	17
Junio 2014	50253	Terrer	Sin clasificar	Hombres	2
Junio 2014	50253	Terrer	Sin clasificar	Mujeres	1
Junio 2014	50254	Tierga	Sin clasificar	Hombres	2
Junio 2014	50255	Tobed	Sin clasificar	Hombres	1
Junio 2014	50256	Torralba de los Frailes	Sin clasificar	Hombres	1
Junio 2014	50257	Torralba de Ribota	Sin clasificar	Mujeres	1
Junio 2014	50258	Torralbilla	Sin clasificar	Mujeres	1
Junio 2014	50259	Torrehermosa	Sin clasificar	Hombres	2
Junio 2014	50260	Torrelapaja	Sin clasificar	Hombres	2
Junio 2014	50261	Torrellas	Sin clasificar	Mujeres	1
Junio 2014	50262	Torres de Berrellén	Sin clasificar	Hombres	4
Junio 2014	50262	Torres de Berrellén	Sin clasificar	Mujeres	3
Junio 2014	50263	Torrijo de la Cañada	Sin clasificar	Hombres	2
Junio 2014	50264	Tosos	Sin clasificar	Hombres	2
Junio 2014	50264	Tosos	Sin clasificar	Mujeres	1
Junio 2014	50265	Trasmoz	Sin clasificar	Hombres	1
Junio 2014	50265	Trasmoz	Sin clasificar	Mujeres	1
Junio 2014	50266	Trasobares	Sin clasificar	Hombres	1
Junio 2014	50267	Uncastillo	Sin clasificar	Hombres	2
Junio 2014	50267	Uncastillo	Sin clasificar	Mujeres	2
Junio 2014	50268	Undués de Lerda	Sin clasificar	Hombres	1
Junio 2014	50269	Urrea de Jalón	Sin clasificar	Hombres	3
Junio 2014	50269	Urrea de Jalón	Sin clasificar	Mujeres	2
Junio 2014	50271	Used	Sin clasificar	Hombres	2
Junio 2014	50271	Used	Sin clasificar	Mujeres	1
Junio 2014	50272	Utebo	Sin clasificar	Hombres	84
Junio 2014	50272	Utebo	Sin clasificar	Mujeres	47
Junio 2014	50275	Valmadrid	Sin clasificar	Mujeres	1
Junio 2014	50276	Valpalmas	Sin clasificar	Hombres	3
Junio 2014	50276	Valpalmas	Sin clasificar	Mujeres	1
Junio 2014	50277	Valtorres	Sin clasificar	Hombres	1
Junio 2014	50278	Velilla de Ebro	Sin clasificar	Mujeres	1
Junio 2014	50279	Velilla de Jiloca	Sin clasificar	Mujeres	1
Junio 2014	50280	Vera de Moncayo	Sin clasificar	Hombres	3
Junio 2014	50280	Vera de Moncayo	Sin clasificar	Mujeres	1
Junio 2014	50281	Vierlas	Sin clasificar	Hombres	1
Junio 2014	50281	Vierlas	Sin clasificar	Mujeres	1
Junio 2014	50282	Vilueña (La)	Sin clasificar	Hombres	2
Junio 2014	50283	Villadoz	Sin clasificar	Mujeres	1
Junio 2014	50284	Villafeliche	Sin clasificar	Hombres	1
Junio 2014	50284	Villafeliche	Sin clasificar	Mujeres	1
Junio 2014	50285	Villafranca de Ebro	Sin clasificar	Hombres	7
Junio 2014	50285	Villafranca de Ebro	Sin clasificar	Mujeres	1
Junio 2014	50286	Villalba de Perejil	Sin clasificar	Hombres	1
Junio 2014	50287	Villalengua	Sin clasificar	Hombres	4
Junio 2014	50288	Villanueva de Gállego	Sin clasificar	Hombres	43
Junio 2014	50288	Villanueva de Gállego	Sin clasificar	Mujeres	62
Junio 2014	50290	Villanueva de Huerva	Sin clasificar	Hombres	2
Junio 2014	50290	Villanueva de Huerva	Sin clasificar	Mujeres	1
Junio 2014	50291	Villar de los Navarros	Sin clasificar	Hombres	3
Junio 2014	50292	Villarreal de Huerva	Sin clasificar	Hombres	2
Junio 2014	50292	Villarreal de Huerva	Sin clasificar	Mujeres	1
Junio 2014	50293	Villarroya de la Sierra	Sin clasificar	Hombres	5
Junio 2014	50293	Villarroya de la Sierra	Sin clasificar	Mujeres	1
Junio 2014	50294	Villarroya del Campo	Sin clasificar	Mujeres	1
Junio 2014	50296	Zaida (La)	Sin clasificar	Hombres	2
Junio 2014	50296	Zaida (La)	Sin clasificar	Mujeres	1
Junio 2014	50297	Zaragoza	Sin clasificar	Hombres	9388
Junio 2014	50297	Zaragoza	Sin clasificar	Mujeres	15156
Junio 2014	50298	Zuera	Sin clasificar	Hombres	33
Junio 2014	50298	Zuera	Sin clasificar	Mujeres	33
Junio 2014	50901	Biel	Sin clasificar	Hombres	3
Junio 2014	50902	Marracos	Sin clasificar	Hombres	1
Junio 2014	50903	Villamayor de Gállego	Sin clasificar	Hombres	14
Junio 2014	50903	Villamayor de Gállego	Sin clasificar	Mujeres	16
Septiembre 2014	22001	Abiego	Sin clasificar	Hombres	3
Septiembre 2014	22003	Adahuesca	Sin clasificar	Hombres	2
Septiembre 2014	22004	Agüero	Sin clasificar	Hombres	3
Septiembre 2014	22004	Agüero	Sin clasificar	Mujeres	1
Septiembre 2014	22006	Aísa	Sin clasificar	Hombres	2
Septiembre 2014	22007	Albalate de Cinca	Sin clasificar	Hombres	21
Septiembre 2014	22007	Albalate de Cinca	Sin clasificar	Mujeres	6
Septiembre 2014	22008	Albalatillo	Sin clasificar	Hombres	1
Septiembre 2014	22009	Albelda	Sin clasificar	Hombres	5
Septiembre 2014	22009	Albelda	Sin clasificar	Mujeres	2
Septiembre 2014	22011	Albero Alto	Sin clasificar	Hombres	1
Septiembre 2014	22013	Alberuela de Tubo	Sin clasificar	Hombres	2
Septiembre 2014	22014	Alcalá de Gurrea	Sin clasificar	Hombres	2
Septiembre 2014	22016	Alcampell	Sin clasificar	Hombres	3
Septiembre 2014	22017	Alcolea de Cinca	Sin clasificar	Hombres	10
Septiembre 2014	22017	Alcolea de Cinca	Sin clasificar	Mujeres	4
Septiembre 2014	22018	Alcubierre	Sin clasificar	Hombres	2
Septiembre 2014	22018	Alcubierre	Sin clasificar	Mujeres	1
Septiembre 2014	22019	Alerre	Sin clasificar	Mujeres	1
Septiembre 2014	22021	Almudévar	Sin clasificar	Hombres	7
Septiembre 2014	22021	Almudévar	Sin clasificar	Mujeres	5
Septiembre 2014	22022	Almunia de San Juan	Sin clasificar	Hombres	1
Septiembre 2014	22022	Almunia de San Juan	Sin clasificar	Mujeres	1
Septiembre 2014	22023	Almuniente	Sin clasificar	Hombres	3
Septiembre 2014	22023	Almuniente	Sin clasificar	Mujeres	1
Septiembre 2014	22024	Alquézar	Sin clasificar	Hombres	2
Septiembre 2014	22025	Altorricón	Sin clasificar	Hombres	15
Septiembre 2014	22025	Altorricón	Sin clasificar	Mujeres	5
Septiembre 2014	22027	Angüés	Sin clasificar	Hombres	1
Septiembre 2014	22027	Angüés	Sin clasificar	Mujeres	1
Septiembre 2014	22028	Ansó	Sin clasificar	Hombres	3
Septiembre 2014	22032	Aragüés del Puerto	Sin clasificar	Hombres	2
Septiembre 2014	22035	Arén	Sin clasificar	Hombres	3
Septiembre 2014	22035	Arén	Sin clasificar	Mujeres	1
Septiembre 2014	22039	Ayerbe	Sin clasificar	Hombres	3
Septiembre 2014	22039	Ayerbe	Sin clasificar	Mujeres	1
Septiembre 2014	22041	Azara	Sin clasificar	Mujeres	1
Septiembre 2014	22042	Azlor	Sin clasificar	Hombres	1
Septiembre 2014	22044	Bailo	Sin clasificar	Hombres	1
Septiembre 2014	22046	Ballobar	Sin clasificar	Hombres	8
Septiembre 2014	22046	Ballobar	Sin clasificar	Mujeres	2
Septiembre 2014	22048	Barbastro	Sin clasificar	Hombres	278
Septiembre 2014	22048	Barbastro	Sin clasificar	Mujeres	507
Septiembre 2014	22049	Barbués	Sin clasificar	Mujeres	1
Septiembre 2014	22050	Barbuñales	Sin clasificar	Hombres	2
Septiembre 2014	22051	Bárcabo	Sin clasificar	Hombres	1
Septiembre 2014	22052	Belver de Cinca	Sin clasificar	Hombres	36
Septiembre 2014	22052	Belver de Cinca	Sin clasificar	Mujeres	6
Septiembre 2014	22053	Benabarre	Sin clasificar	Hombres	4
Septiembre 2014	22054	Benasque	Sin clasificar	Hombres	11
Septiembre 2014	22054	Benasque	Sin clasificar	Mujeres	8
Septiembre 2014	22055	Berbegal	Sin clasificar	Hombres	3
Septiembre 2014	22055	Berbegal	Sin clasificar	Mujeres	2
Septiembre 2014	22059	Biescas	Sin clasificar	Hombres	1
Septiembre 2014	22059	Biescas	Sin clasificar	Mujeres	4
Septiembre 2014	22060	Binaced	Sin clasificar	Hombres	8
Septiembre 2014	22060	Binaced	Sin clasificar	Mujeres	2
Septiembre 2014	22061	Binéfar	Sin clasificar	Hombres	78
Septiembre 2014	22061	Binéfar	Sin clasificar	Mujeres	40
Septiembre 2014	22062	Bisaurri	Sin clasificar	Hombres	2
Septiembre 2014	22062	Bisaurri	Sin clasificar	Mujeres	1
Septiembre 2014	22063	Biscarrués	Sin clasificar	Hombres	1
Septiembre 2014	22064	Blecua y Torres	Sin clasificar	Mujeres	1
Septiembre 2014	22066	Boltaña	Sin clasificar	Hombres	10
Septiembre 2014	22066	Boltaña	Sin clasificar	Mujeres	2
Septiembre 2014	22067	Bonansa	Sin clasificar	Hombres	1
Septiembre 2014	22069	Broto	Sin clasificar	Hombres	2
Septiembre 2014	22072	Caldearenas	Sin clasificar	Hombres	1
