Municipio código	Municipio nombre	Salario Percepciones	Salario Retribución	Salario medio por percepción	Pensión Percepciones	Pensión Retribución	Pensión media por percepción	Desempleo Perceptores	Desempleo Retribución	Desempleo prestación media anual	Año
44174	Orihuela del Tremedal	233	2921411,27	12538,2457939914	148	1326614,94	8963,61445945946	63	196871,82	3124,94952380952	2009
44174	Orihuela del Tremedal	236	2943836,74	12473,8844915254	151	1454712,93	9633,86046357616	69	213350,01	3092,02913043478	2010
44175	Orrios	33	213039,88	6455,75393939394	58	279070,53	4811,56086206897				1999
44175	Orrios	41	268249,55	6542,67195121951	58	255239,65	4400,68362068966				2000
44175	Orrios	47	358302,78	7623,46340425532	60	281325,4	4688,75666666667				2001
44175	Orrios	47	403569,93	8586,59425531915	52	302343,29	5814,29403846154				2002
44175	Orrios	58	466685,29	8046,29810344828	53	304759,12	5750,1720754717	7	6078,12	868,302857142857	2003
44175	Orrios	63	519987,7	8253,77301587302	49	298400,1	6089,79795918367				2004
44175	Orrios	63	564054,15	8953,24047619048	51	324171,11	6356,2962745098				2005
44175	Orrios	47	466106,91	9917,16829787234	53	395443,69	7461,20169811321				2006
44175	Orrios	57	533368,97	9357,35035087719	51	365008,33	7157,02607843137				2007
44175	Orrios	55	535625,38	9738,64327272727	58	413479,64	7128,95931034483	7	17186,54	2455,22	2008
44175	Orrios	60	500330,05	8338,83416666667	57	432515,68	7587,99438596491	9	37259,65	4139,96111111111	2009
44175	Orrios	54	538796,07	9977,705	51	442634,78	8679,11333333333	12	32306,7	2692,225	2010
44176	Palomar de Arroyos	91	726019,03	7978,2310989011	87	781336,84	8980,8832183908	8	28176,23	3522,02875	1999
44176	Palomar de Arroyos	100	820985,48	8209,8548	78	773061,72	9911,04769230769	8	24314,44	3039,305	2000
44176	Palomar de Arroyos	97	992030,47	10227,1182474227	82	890290,67	10857,2032926829	10	27658,6	2765,86	2001
44176	Palomar de Arroyos	109	1064381,58	9764,96862385321	76	920197,18	12107,8576315789	16	68785,62	4299,10125	2002
44176	Palomar de Arroyos	100	1051639,23	10516,3923	72	943772,1	13107,9458333333	12	85828,91	7152,40916666667	2003
44176	Palomar de Arroyos	108	1107877,36	10258,1237037037	73	924364,95	12662,5335616438	8	38391,59	4798,94875	2004
44176	Palomar de Arroyos	112	1347049,67	12027,2291964286	70	949546,05	13564,9435714286	11	26142,75	2376,61363636364	2005
44176	Palomar de Arroyos	107	1257975,88	11756,7839252336	68	896193,74	13179,3197058824	13	40334,29	3102,63769230769	2006
44176	Palomar de Arroyos	101	1115349,89	11043,0682178218	64	871998,26	13624,9728125	16	91903,96	5743,9975	2007
44176	Palomar de Arroyos	94	1189336,55	12652,5164893617	67	992813,56	14818,1128358209	18	74180,48	4121,13777777778	2008
44176	Palomar de Arroyos	71	1102520,19	15528,4533802817	65	1011102,27	15555,4195384615	21	58035,73	2763,60619047619	2009
44176	Palomar de Arroyos	69	1106576,38	16037,3388405797	61	970365,22	15907,626557377	16	54434,13	3402,133125	2010
44177	Pancrudo	41	274433,8	6693,50731707317	87	437988,76	5034,35356321839				1999
44177	Pancrudo	35	259353,51	7410,10028571429	86	465066,59	5407,75104651163				2000
44177	Pancrudo	43	279860,31	6508,37930232558	74	452383,53	6113,29094594595	8	9662,67	1207,83375	2001
44177	Pancrudo	43	395918,93	9207,41697674419	73	461669,46	6324,23917808219				2002
44177	Pancrudo	43	384866,73	8950,38906976744	69	457296,2	6627,48115942029				2003
44177	Pancrudo	54	437959,9	8110,36851851852	65	456479,92	7022,768	8	12348,26	1543,5325	2004
44177	Pancrudo	53	514392,02	9705,50981132075	65	478065,59	7354,85523076923				2005
44177	Pancrudo	42	396726,16	9445,86095238095	57	466832,83	8190,04964912281	8	30116,55	3764,56875	2006
44177	Pancrudo	40	349968,2	8749,205	56	482423,44	8614,70428571429				2007
44177	Pancrudo	42	427777,25	10185,1726190476	58	515853,37	8894,02362068966	9	26846,66	2982,96222222222	2008
44177	Pancrudo	33	417384,95	12648,0287878788	59	539781,41	9148,83745762712	10	38609,76	3860,976	2009
44177	Pancrudo	29	438712,65	15128,0224137931	58	531394,19	9161,96879310345	11	24489,28	2226,29818181818	2010
44178	Parras de Castellote (Las)	32	124664,91	3895,7784375	58	277653,86	4787,13551724138				1999
44178	Parras de Castellote (Las)	25	129372,03	5174,8812	61	286435,11	4695,65754098361				2000
44178	Parras de Castellote (Las)	22	144360,72	6561,85090909091	56	298650,31	5333,04125				2001
44178	Parras de Castellote (Las)	22	125284,57	5694,75318181818	47	321911,46	6849,18				2002
44178	Parras de Castellote (Las)	28	146279,22	5224,25785714286	43	295561,92	6873,53302325581				2003
44178	Parras de Castellote (Las)	19	118081,08	6214,79368421053	44	305805,27	6950,11977272727				2004
44178	Parras de Castellote (Las)	17	116090,35	6828,84411764706	41	314696,46	7675,52341463415				2005
44178	Parras de Castellote (Las)	11	108534,65	9866,78636363636	38	315848,67	8311,80710526316				2006
44178	Parras de Castellote (Las)	14	127126,85	9080,48928571429	37	284388,92	7686,18702702703				2007
44178	Parras de Castellote (Las)	16	132856,84	8303,5525	37	314890,57	8510,55594594595				2008
44178	Parras de Castellote (Las)	14	123677	8834,07142857143	36	311197,53	8644,37583333333				2009
44178	Parras de Castellote (Las)	11	121789,22	11071,7472727273	36	335085,95	9307,94305555556				2010
44179	Peñarroya de Tastavins	140	1108908,77	7920,77692857143	193	794102,07	4114,51849740933	18	42454,12	2358,56222222222	1999
44179	Peñarroya de Tastavins	149	1051313,6	7055,79597315436	181	817368,56	4515,84839779006	11	34664,67	3151,33363636364	2000
44179	Peñarroya de Tastavins	170	1168116,08	6871,27105882353	176	881379,48	5007,83795454545	11	29053,8	2641,25454545455	2001
44179	Peñarroya de Tastavins	182	1285945,35	7065,63379120879	154	867365,43	5632,24305194805	13	41041,36	3157,02769230769	2002
44179	Peñarroya de Tastavins	219	1487380,93	6791,69374429224	157	902799,62	5750,31605095541	14	48014,5	3429,60714285714	2003
44179	Peñarroya de Tastavins	208	1581800,75	7604,81129807692	149	958896,36	6435,54604026846	15	40122,14	2674,80933333333	2004
44179	Peñarroya de Tastavins	236	1677769,12	7109,19118644068	155	991603,01	6397,43877419355	19	40027,75	2106,72368421053	2005
44179	Peñarroya de Tastavins	213	1698802,59	7975,59901408451	148	1051555,65	7105,10574324324	12	34040,1	2836,675	2006
44179	Peñarroya de Tastavins	286	2096280,54	7329,65223776224	151	1042770,78	6905,76675496689	22	60081,81	2730,99136363636	2007
44179	Peñarroya de Tastavins	259	2276842,4	8790,8972972973	155	1214154,35	7833,25387096774	28	69930,42	2497,515	2008
44179	Peñarroya de Tastavins	219	2168053,96	9899,7897716895	153	1224272,74	8001,78261437908	34	111830,88	3289,14352941176	2009
44179	Peñarroya de Tastavins	239	2177013,13	9108,84154811715	149	1289638,01	8655,28865771812	44	154794,55	3518,05795454545	2010
44180	Peracense	24	149002,87	6208,45291666667	38	177250,42	4664,48473684211				1999
44180	Peracense	20	146551,68	7327,584	37	180023,49	4865,49972972973				2000
44180	Peracense	18	167941,44	9330,08	37	223438,22	6038,87081081081	0	0		2001
44180	Peracense	16	179242,84	11202,6775	34	223492,22	6573,30058823529				2002
44180	Peracense	17	166604,09	9800,24058823529	39	241625,42	6195,52358974359				2003
44180	Peracense	14	155070,76	11076,4828571429	34	246531,11	7250,915				2004
44180	Peracense	30	193376,53	6445,88433333333	40	270753,41	6768,83525				2005
44180	Peracense	22	124639,62	5665,43727272727	32	250223,8	7819,49375				2006
44180	Peracense	38	201939,56	5314,19894736842	30	220874,3	7362,47666666667				2007
44180	Peracense	27	176728,12	6545,48592592593	29	244555,54	8432,94965517241				2008
44180	Peracense	16	93245,3	5827,83125	29	239018,23	8242,00793103448				2009
44180	Peracense	10	93415,52	9341,552	31	265598,92	8567,70709677419				2010
44181	Peralejos	39	140948,72	3614,06974358974	43	202474,35	4708,70581395349				1999
44181	Peralejos	33	152435,08	4619,24484848485	40	201986,98	5049,6745				2000
44181	Peralejos	36	187532,61	5209,23916666667	45	219034,33	4867,42955555556				2001
44181	Peralejos	41	208391,46	5082,71853658537	36	212164,2	5893,45				2002
44181	Peralejos	26	194687,57	7487,98346153846	35	216047,95	6172,79857142857	0	0		2003
44181	Peralejos	29	198805,87	6855,37482758621	37	267529	7230,51351351351				2004
44181	Peralejos	29	197784,09	6820,14103448276	35	220917,23	6311,92085714286				2005
44181	Peralejos	27	191932,44	7108,60888888889	32	235265,78	7352,055625	0	0		2006
44181	Peralejos	34	218609,38	6429,68764705882	30	237506,55	7916,885				2007
44181	Peralejos	31	253743,47	8185,27322580645	30	263772,91	8792,43033333333				2008
44181	Peralejos	27	204345,79	7568,36259259259	29	273172,39	9419,7375862069				2009
44181	Peralejos	23	138346,06	6015,04608695652	26	293866,58	11302,5607692308				2010
44182	Perales del Alfambra	54	361062,02	6686,3337037037	101	474719,98	4700,19782178218				1999
44182	Perales del Alfambra	63	459182,32	7288,60825396825	111	464501,62	4184,69927927928				2000
44182	Perales del Alfambra	83	540662,48	6514,00578313253	94	460745,31	4901,54585106383				2001
44182	Perales del Alfambra	91	685226,67	7529,96340659341	89	484922,43	5448,56662921348	7	20290,36	2898,62285714286	2002
44182	Perales del Alfambra	97	786507,59	8108,32567010309	89	540538,87	6073,4704494382				2003
44182	Perales del Alfambra	108	883769,48	8183,05074074074	88	553136,36	6285,64045454545	9	17354,15	1928,23888888889	2004
44182	Perales del Alfambra	109	956688,81	8776,96155963303	96	639875,09	6665,36552083333	9	15002,14	1666,90444444444	2005
44182	Perales del Alfambra	117	991862,25	8477,45512820513	91	659166,8	7243,59120879121	14	33835,57	2416,82642857143	2006
44182	Perales del Alfambra	125	1099725,2	8797,8016	89	648024,05	7281,1691011236	15	27428,72	1828,58133333333	2007
44182	Perales del Alfambra	122	1254509,44	10282,8642622951	94	782562,75	8325,13563829787	16	42986,73	2686,670625	2008
44182	Perales del Alfambra	106	1213191,75	11445,2051886792	88	680821,39	7736,60670454545	21	44048,63	2097,55380952381	2009
44182	Perales del Alfambra	95	1195376,2	12582,9073684211	79	650345,11	8232,21658227848	27	87717,08	3248,78074074074	2010
44183	Pitarque	26	156352,22	6013,54692307692	59	238418,79	4040,99644067797				1999
44183	Pitarque	20	131945,73	6597,2865	56	238485,44	4258,66857142857				2000
44183	Pitarque	17	145253,46	8544,32117647059	64	274247,14	4285,1115625	0	0		2001
44183	Pitarque	23	147902,12	6430,52695652174	42	233312,17	5555,05166666667				2002
44183	Pitarque	25	168599,87	6743,9948	45	239255,06	5316,77911111111				2003
44183	Pitarque	27	186536,14	6908,74592592593	40	231931,9	5798,2975	0	0		2004
44183	Pitarque	32	207902,68	6496,95875	39	247581,82	6348,25179487179	0	0		2005
44183	Pitarque	25	229571,22	9182,8488	41	253512,5	6183,23170731707				2006
44183	Pitarque	24	223487,18	9311,96583333333	37	265462,24	7174,65513513514				2007
44183	Pitarque	24	224569,16	9357,04833333333	38	312421,58	8221,62052631579				2008
44183	Pitarque	20	178814,51	8940,7255	36	303001,46	8416,70722222222				2009
44183	Pitarque	20	174423,29	8721,1645	38	309688,74	8149,70368421053				2010
44184	Plou	11	36245,63	3295,05727272727	35	120457,63	3441,64657142857	0	0		1999
44184	Plou	7	22325,79	3189,39857142857	29	115594,65	3986,0224137931	0	0		2000
44184	Plou				28	112196,61	4007,02178571429	0	0		2001
44184	Plou				18	97570,94	5420,60777777778	0	0		2002
44184	Plou				15	88572,74	5904,84933333333	0	0		2003
44184	Plou				15	85128,16	5675,21066666667	0	0		2004
44184	Plou				14	84145,36	6010,38285714286	0	0		2005
44184	Plou				13	81795,53	6291,96384615385	0	0		2006
44184	Plou	10	31277,07	3127,707	12	75833,51	6319,45916666667				2007
44184	Plou	8	29212,22	3651,5275	12	84505,52	7042,12666666667				2008
44184	Plou	7	41351,86	5907,40857142857	12	87334,5	7277,875				2009
44184	Plou	10	61382,37	6138,237	12	90035,1	7502,925				2010
44185	Pobo (El)	41	191934,87	4681,33829268293	69	263389,22	3817,23507246377				1999
44185	Pobo (El)	27	205545,55	7612,79814814815	72	247728,79	3440,67763888889				2000
44185	Pobo (El)	30	221768,93	7392,29766666667	64	275238,89	4300,60765625				2001
44185	Pobo (El)	28	254141,46	9076,48071428571	54	331197,64	6133,28962962963				2002
44185	Pobo (El)	28	259148,08	9255,28857142857	55	337220,45	6131,28090909091				2003
44185	Pobo (El)	35	290192,65	8291,21857142857	52	328348,23	6314,38903846154				2004
44185	Pobo (El)	26	267433,84	10285,9169230769	49	330433,5	6743,54081632653				2005
44185	Pobo (El)	33	272081,07	8244,88090909091	44	322062,87	7319,61068181818				2006
44185	Pobo (El)	37	328582,81	8880,61648648649	45	327922,05	7287,15666666667				2007
44185	Pobo (El)	33	339586,22	10290,4915151515	46	349045,29	7587,94108695652				2008
44185	Pobo (El)	25	248627,49	9945,0996	43	316706,67	7365,27139534884				2009
44185	Pobo (El)	29	214927,06	7411,27793103448	38	328556,67	8646,22815789474	11	36680,43	3334,58454545455	2010
44187	Portellada (La)	56	327432,01	5847,00017857143	140	649432,78	4638,80557142857				1999
44187	Portellada (La)	76	430932,53	5670,16486842105	139	662289,84	4764,67510791367				2000
44187	Portellada (La)	77	401487,42	5214,12233766234	134	652846,1	4871,98582089552				2001
44187	Portellada (La)	61	443362,08	7268,23081967213	115	639120,55	5557,57				2002
44187	Portellada (La)	58	443693,18	7649,8824137931	114	671711,46	5892,20578947368				2003
44187	Portellada (La)	71	550725,32	7756,69464788732	109	678797,15	6227,49678899083				2004
44187	Portellada (La)	74	592451,21	8006,09743243243	119	744961,24	6260,17848739496				2005
44187	Portellada (La)	70	644620,29	9208,86128571429	120	776347,84	6469,56533333333				2006
44187	Portellada (La)	76	625637,86	8232,07710526316	111	769998,44	6936,92288288288				2007
44187	Portellada (La)	78	673248,01	8631,38474358974	123	971063,47	7894,82495934959				2008
44187	Portellada (La)	74	735652,52	9941,25027027027	118	928611,91	7869,59245762712	7	29665,01	4237,85857142857	2009
44187	Portellada (La)	69	720493,61	10441,9363768116	114	921362,99	8082,13149122807	7	30288,13	4326,87571428571	2010
44189	Pozondón	13	67466,83	5189,75615384615	53	236202,42	4456,64943396226	0	0		1999
44189	Pozondón	11	48265,25	4387,75	49	230936,24	4712,98448979592				2000
44189	Pozondón	10	45602,57	4560,257	51	239555,12	4697,15921568627				2001
44189	Pozondón	11	52330,45	4757,31363636364	41	235338,43	5739,96170731707				2002
44189	Pozondón	14	67951,48	4853,67714285714	40	265466,73	6636,66825				2003
44189	Pozondón	23	85247,97	3706,43347826087	38	250788,98	6599,71				2004
44189	Pozondón	22	121844,35	5538,37954545455	36	266310,95	7397,52638888889	0	0		2005
44189	Pozondón	20	104594,74	5229,737	35	251785,57	7193,87342857143				2006
44189	Pozondón	23	150535,26	6545,01130434783	36	280103,59	7780,65527777778				2007
44189	Pozondón	20	132042,02	6602,101	33	283309,71	8585,14272727273				2008
44189	Pozondón	19	122602,92	6452,78526315789	41	335202,11	8175,6612195122				2009
44189	Pozondón	17	103653,91	6097,28882352941	37	321164,21	8680,11378378378				2010
44190	Pozuel del Campo	17	115745,56	6808,56235294118	64	268738,11	4199,03296875				1999
44190	Pozuel del Campo	16	76197,99	4762,374375	65	283463,49	4360,97676923077				2000
44190	Pozuel del Campo	18	100275,2	5570,84444444444	70	300701,05	4295,72928571429				2001
44190	Pozuel del Campo	14	93667,42	6690,53	54	293125,78	5428,25518518519				2002
44190	Pozuel del Campo	17	109349,12	6432,30117647059	50	305192,83	6103,8566				2003
44190	Pozuel del Campo	18	113884,8	6326,93333333333	55	322433,04	5862,41890909091	0	0		2004
44190	Pozuel del Campo	24	146230,69	6092,94541666667	53	347488,33	6556,38358490566				2005
44190	Pozuel del Campo	22	185197,44	8418,06545454545	54	380288,83	7042,38574074074				2006
44190	Pozuel del Campo	19	201593,38	10610,1778947368	55	368661,66	6702,93927272727				2007
44190	Pozuel del Campo	28	249038,01	8894,21464285714	48	371550,37	7740,63270833333	0	0		2008
44190	Pozuel del Campo	34	265990,21	7823,24147058824	48	411482,41	8572,55020833333				2009
44190	Pozuel del Campo	32	233575,79	7299,2434375	43	354351,41	8240,73046511628				2010
44191	Puebla de Híjar (La)	384	3016029,78	7854,24421875	351	1819490,17	5183,73267806268	34	72668,12	2137,29764705882	1999
44191	Puebla de Híjar (La)	373	3816683,45	10232,395308311	342	1831686,01	5355,80704678363	35	60965,14	1741,86114285714	2000
44191	Puebla de Híjar (La)	377	3628960,33	9625,88946949602	328	1959990,13	5975,57966463415	40	77797,95	1944,94875	2001
44191	Puebla de Híjar (La)	423	4275251,49	10106,9775177305	321	2086370,19	6499,59560747664	41	92253,15	2250,07682926829	2002
44191	Puebla de Híjar (La)	431	4173957,48	9684,35610208817	321	2406971,35	7498,3531152648	50	112849,27	2256,9854	2003
44191	Puebla de Híjar (La)	444	4640482,54	10451,5372522523	313	2185106,48	6981,17086261981	41	90123,29	2198,12902439024	2004
44191	Puebla de Híjar (La)	446	4546415,37	10193,7564349776	313	2355166,02	7524,49207667732	54	136806,21	2533,44833333333	2005
44191	Puebla de Híjar (La)	457	4466542,48	9773,61592997812	320	2569381,64	8029,317625	55	176872,76	3215,86836363636	2006
44191	Puebla de Híjar (La)	458	4918373,81	10738,8074454148	314	2604643,08	8295,04165605096	64	203751,97	3183,62453125	2007
44191	Puebla de Híjar (La)	447	5382337,94	12041,0244742729	329	2907272,68	8836,69507598784	69	206736,81	2996,18565217391	2008
44191	Puebla de Híjar (La)	401	4956536,49	12360,4401246883	314	2865877,04	9126,99694267516	97	416273,31	4291,47742268041	2009
44191	Puebla de Híjar (La)	378	4979044,59	13172,0756349206	326	3057596,65	9379,13082822086	100	401410,66	4014,1066	2010
44192	Puebla de Valverde (La)	138	1073597,23	7779,69007246377	204	954388,79	4678,37642156863	18	52698,02	2927,66777777778	1999
44192	Puebla de Valverde (La)	142	1022982,78	7204,10408450704	198	985780,4	4978,68888888889	14	38438,63	2745,61642857143	2000
44192	Puebla de Valverde (La)	144	1116707,62	7754,91402777778	188	1049690,14	5583,45819148936	17	35550,01	2091,17705882353	2001
44192	Puebla de Valverde (La)	131	1179763,02	9005,82458015267	165	1063557,51	6445,80309090909	17	33867,29	1992,19352941176	2002
44192	Puebla de Valverde (La)	178	1528839,88	8588,98808988764	166	1118463,57	6737,73234939759	10	20077,34	2007,734	2003
44192	Puebla de Valverde (La)	223	1900006,16	8520,2069955157	161	1118295,04	6945,93192546584	8	20238,39	2529,79875	2004
44192	Puebla de Valverde (La)	190	1956210	10295,8421052632	158	1154656,97	7307,95550632911	17	45969,68	2704,09882352941	2005
44192	Puebla de Valverde (La)	216	2126601,59	9845,37773148148	152	1187437,25	7812,08717105263	21	61925,6	2948,8380952381	2006
44192	Puebla de Valverde (La)	258	2377335,8	9214,47984496124	145	1209320,66	8340,14248275862	16	53081	3317,5625	2007
44192	Puebla de Valverde (La)	240	2735063,68	11396,0986666667	149	1316573,56	8836,06416107383	31	83049,25	2679,00806451613	2008
44192	Puebla de Valverde (La)	216	2502859,55	11587,3127314815	151	1370039,49	9073,10920529801	33	132179,82	4005,44909090909	2009
44192	Puebla de Valverde (La)	222	2428876,99	10940,8873423423	153	1421419,81	9290,32555555556	35	140089,84	4002,56685714286	2010
44193	Puertomingalvo	24	104317,76	4346,57333333333	72	267987,55	3722,04930555556				1999
44193	Puertomingalvo	33	162179,25	4914,52272727273	65	280613,65	4317,13307692308				2000
44193	Puertomingalvo	29	169852,63	5856,98724137931	64	304403,78	4756,3090625				2001
44193	Puertomingalvo	38	224452,43	5906,64289473684	48	297575,44	6199,48833333333				2002
44193	Puertomingalvo	33	208084,55	6305,59242424242	50	319154,12	6383,0824				2003
44193	Puertomingalvo	54	239975,15	4443,98425925926	48	347391,68	7237,32666666667	8	19129,8	2391,225	2004
44193	Puertomingalvo	152	694346,41	4568,06848684211	48	367519,47	7656,655625	8	24391	3048,875	2005
44193	Puertomingalvo	274	1128861,12	4119,93109489051	47	366802,42	7804,30680851064	8	23050,72	2881,34	2006
44193	Puertomingalvo	301	1358867,74	4514,5107641196	49	380748,25	7770,37244897959	12	27391,11	2282,5925	2007
44193	Puertomingalvo	161	1218621,61	7569,07832298137	53	418498,62	7896,20037735849	57	164842,3	2891,9701754386	2008
44193	Puertomingalvo	79	690073,01	8735,10139240506	52	431540,73	8298,86019230769	38	173987,26	4578,61210526316	2009
44193	Puertomingalvo	60	598714,1	9978,56833333333	48	449644,37	9367,59104166667	43	135149,73	3143,01697674419	2010
44194	Ráfales	52	285871,18	5497,52269230769	119	519313,11	4363,97571428571	7	10798,07	1542,58142857143	1999
44194	Ráfales	50	290792,13	5815,8426	121	526707,88	4352,95768595041				2000
44194	Ráfales	47	320711,64	6823,65191489362	116	557967,83	4810,0675				2001
44194	Ráfales	36	333155,56	9254,32111111111	91	543233,79	5969,60208791209				2002
44194	Ráfales	47	448966,91	9552,48744680851	81	515818,16	6368,12543209877				2003
44194	Ráfales	49	452755,93	9239,91693877551	75	501570,14	6687,60186666667				2004
44194	Ráfales	51	424267,55	8318,97156862745	68	481946,57	7087,44955882353	7	31686,03	4526,57571428571	2005
44194	Ráfales	45	334965,18	7443,67066666667	70	498084,68	7115,49542857143	9	27218,44	3024,27111111111	2006
44194	Ráfales	52	395746,25	7610,50480769231	62	426736,24	6882,84258064516	7	20361,18	2908,74	2007
44194	Ráfales	46	357430,32	7770,22434782609	71	574336,81	8089,25084507042	7	15419,68	2202,81142857143	2008
44194	Ráfales	45	448617,34	9969,27422222222	74	588730,45	7955,81689189189				2009
44194	Ráfales	42	395044,15	9405,8130952381	71	606756,07	8545,86014084507				2010
44195	Rillo	31	192051,9	6195,22258064516	60	418134,79	6968,91316666667				1999
44195	Rillo	30	200070,35	6669,01166666667	72	443148,85	6154,84513888889				2000
44195	Rillo	42	245114,15	5836,05119047619	58	450415,13	7765,77810344828				2001
44195	Rillo	41	277501,11	6768,31975609756	50	418075,67	8361,5134				2002
44195	Rillo	31	308846,39	9962,78677419355	52	447588,31	8607,4675				2003
44195	Rillo	28	313251,16	11187,5414285714	53	454279,27	8571,30698113208				2004
44195	Rillo	22	232888,71	10585,8504545455	51	439755,25	8622,65196078431				2005
44195	Rillo	17	211614,68	12447,9223529412	50	440222,13	8804,4426				2006
44195	Rillo	26	239309,38	9204,20692307692	42	431974,54	10285,1080952381				2007
44195	Rillo	27	282188,24	10451,4162962963	41	439234,88	10713,0458536585				2008
44195	Rillo	15	278978,98	18598,5986666667	38	426231,17	11216,6097368421				2009
44195	Rillo	13	190508,52	14654,5015384615	42	442799,29	10542,8402380952				2010
44196	Riodeva	80	669343,83	8366,797875	105	498744,97	4749,9520952381				1999
44196	Riodeva	71	668268,5	9412,2323943662	103	517871,89	5027,88242718447				2000
44196	Riodeva	60	604480,11	10074,6685	108	578995,17	5361,06638888889				2001
44196	Riodeva	60	642601,82	10710,0303333333	92	597937,24	6499,31782608696	0	0		2002
44196	Riodeva	55	699975,02	12726,8185454545	88	622402,13	7072,75147727273				2003
44196	Riodeva	57	686848,45	12049,9728070175	85	612787,16	7209,26070588235				2004
44196	Riodeva	49	623451,72	12723,5044897959	80	624943,36	7811,792	7	16044,27	2292,03857142857	2005
44196	Riodeva	50	608529,31	12170,5862	77	654719,97	8502,85675324675				2006
44196	Riodeva	52	640044,38	12308,5457692308	76	650263,59	8556,09986842105				2007
44196	Riodeva	61	694005,78	11377,1439344262	81	720565,34	8895,86839506173				2008
44196	Riodeva	43	600242,28	13959,1227906977	76	695292,8	9148,58947368421	13	23477,71	1805,97769230769	2009
44196	Riodeva	36	492258,9	13673,8583333333	73	738829,93	10120,9579452055	18	48559,92	2697,77333333333	2010
44197	Ródenas	26	114156,05	4390,61730769231	48	216140,25	4502,921875				1999
44197	Ródenas	14	111086	7934,71428571429	54	228251,53	4226,88018518519	0	0		2000
44197	Ródenas	12	118109,53	9842,46083333333	49	234757,7	4790,97346938776				2001
44197	Ródenas	14	134932,41	9638,02928571429	40	243187,78	6079,6945				2002
44197	Ródenas	19	168580,64	8872,66526315789	38	244650,84	6438,18				2003
44197	Ródenas	20	212105,02	10605,251	38	239367,91	6299,15552631579				2004
44197	Ródenas	30	204312,48	6810,416	38	246182,36	6478,48315789474	0	0		2005
44197	Ródenas	23	177446,78	7715,07739130435	34	238817,17	7024,03441176471	0	0		2006
44197	Ródenas	31	195442,06	6304,58258064516	29	213759,04	7371,00137931034				2007
44197	Ródenas	27	170826,81	6326,91888888889	29	234355,49	8081,22379310345				2008
44197	Ródenas	18	147776,3	8209,79444444444	25	221373,11	8854,9244				2009
44197	Ródenas	12	159635,07	13302,9225	27	217283,94	8047,55333333333				2010
44198	Royuela	89	537189,64	6035,83865168539	64	298273,02	4660,5159375				1999
44198	Royuela	87	580499,21	6672,40471264368	63	299763,85	4758,15634920635				2000
44198	Royuela	96	790825,45	8237,76510416667	64	325507,53	5086,05515625	12	7574,21	631,184166666667	2001
44198	Royuela	96	721152,24	7512,0025	67	355997,44	5313,39462686567	19	48539,32	2554,70105263158	2002
44198	Royuela	103	731193,33	7098,96436893204	62	349851,18	5642,76096774194	17	36616,2	2153,89411764706	2003
44198	Royuela	98	814236,45	8308,53520408163	62	367847,39	5933,02241935484	12	23245,5	1937,125	2004
44198	Royuela	107	901250,03	8422,89747663551	62	401952,4	6483,10322580645	11	24236,04	2203,27636363636	2005
44198	Royuela	98	921279,5	9400,8112244898	63	429341,34	6814,9419047619	11	30728,16	2793,46909090909	2006
44198	Royuela	96	917520,06	9557,500625	69	595103,91	8624,69434782609	11	23345,25	2122,29545454545	2007
44198	Royuela	94	1018408,69	10834,135	74	610322,41	8247,60013513514	15	34508,75	2300,58333333333	2008
44198	Royuela	63	688117,03	10922,4925396825	78	688342,1	8824,89871794872	22	69495,77	3158,89863636364	2009
44198	Royuela	58	660842,36	11393,8337931034	75	702140,55	9361,874	21	98597,45	4695,11666666667	2010
44199	Rubiales	11	33640,53	3058,23	17	90858,37	5344,61				1999
44199	Rubiales	10	47436,09	4743,609	14	85841,25	6131,51785714286				2000
44199	Rubiales	9	65721,33	7302,37	16	89354,44	5584,6525				2001
44199	Rubiales				13	96086,77	7391,29	0	0		2002
44199	Rubiales	11	67566,45	6142,40454545455	14	98528,67	7037,76214285714				2003
44199	Rubiales	12	70694,31	5891,1925	14	94634,19	6759,585				2004
44199	Rubiales	13	76490	5883,84615384615	15	179793,22	11986,2146666667				2005
44199	Rubiales	9	138929,57	15436,6188888889	13	129421,51	9955,50076923077	0	0		2006
44199	Rubiales	12	138361,45	11530,1208333333	11	104945,1	9540,46363636364				2007
44199	Rubiales	11	142043,14	12913,0127272727	10	111262,15	11126,215				2008
44199	Rubiales	10	136217,22	13621,722	9	100274,33	11141,5922222222				2009
44199	Rubiales	17	242777,06	14281,0035294118	8	100666,86	12583,3575				2010
44200	Rubielos de la Cérida				28	110907,85	3960,99464285714	0	0		1999
44200	Rubielos de la Cérida				31	134023,1	4323,32580645161	0	0		2000
44200	Rubielos de la Cérida				29	122808,76	4234,78482758621	0	0		2001
44200	Rubielos de la Cérida	7	31624,52	4517,78857142857	25	128317,69	5132,7076	0	0		2002
44200	Rubielos de la Cérida	11	43580,72	3961,88363636364	27	155357,28	5753,97333333333				2003
44200	Rubielos de la Cérida	10	47544,27	4754,427	22	139302,44	6331,92909090909	0	0		2004
44200	Rubielos de la Cérida	8	47340,63	5917,57875	22	147757,4	6716,24545454545	0	0		2005
44200	Rubielos de la Cérida				21	148824,06	7086,86	0	0		2006
44200	Rubielos de la Cérida				20	142941,93	7147,0965				2007
44200	Rubielos de la Cérida				19	132896,95	6994,57631578947	0	0		2008
44200	Rubielos de la Cérida				15	125851,53	8390,102	0	0		2009
