Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Área gastos, total	Área gastos, deuda pública	Área gastos, servicios públicos básicos	Área gastos, actuaciones protección y promoción social	Área gastos, producción bienes públicos carácter preferente	Área gastos, actuaciones carácter económico	Área gastos, actuaciones carácter general
2013	22239	Tramaced	Presupuestos	Consolidada	209304	16842	0	7742	159589	257	24874
2013	22242	Valfarta	Presupuestos	Consolidada	114314	0	0	3515	84404	135	26260
2013	22243	Valle de Bardají	Presupuestos	Sin información							
2013	22244	Valle de Lierp	Presupuestos	Consolidada	222500	0	8000	0	0	143700	70800
2013	22245	Velilla de Cinca	Presupuestos	Consolidada	251023	12678	140114	20000	3340	0	74891
2013	22246	Beranuy	Presupuestos	Consolidada	137483	0	87421	7557	4361	9097	29047
2013	22247	Viacamp y Litera	Presupuestos	Consolidada	394646	0	90946	18134	0	13200	272366
2013	22248	Vicién	Presupuestos	Consolidada	198530	9832	0	11706	125599	20930	30464
2013	22249	Villanova	Presupuestos	Consolidada	185000	0	6100	16300	2050	50300	110250
2013	22250	Villanúa	Presupuestos	Consolidada	1006962	25000	474313	0	179800	54100	273749
2013	22251	Villanueva de Sigena	Presupuestos	Consolidada	448800	11000	0	0	135000	136300	166500
2013	22252	Yebra de Basa	Presupuestos	Consolidada	107637	0	54200	0	5200	0	48237
2013	22253	Yésero	Presupuestos	Consolidada	160000	0	133125	1000	4000	0	21875
2013	22254	Zaidín	Presupuestos	Consolidada	1038000	57549	0	76000	154918	152765	596768
2013	22901	Valle de Hecho	Presupuestos	Consolidada	963183	82000	0	55000	211582	268841	345760
2013	22902	Puente la Reina de Jaca	Presupuestos	Consolidada	310400	21792	0	0	0	17000	271608
2013	22903	San Miguel del Cinca	Presupuestos	Consolidada	740043	47296	324738	0	138991	30250	198768
2013	22904	Sotonera (La)	Presupuestos	Consolidada	745988	54008	292273	54100	71035	10500	264072
2013	22905	Lupiñén-Ortilla	Presupuestos	Consolidada	696000	35600	241450	0	287100	0	131850
2013	22906	Santa María de Dulcis	Presupuestos	Consolidada	209233	7300	69283	22500	13200	0	96950
2013	22907	Aínsa-Sobrarbe	Presupuestos	Consolidada	2585333	469700	654152	218600	285500	68200	889181
2013	22908	Hoz y Costeán	Presupuestos	Consolidada	302850	5000	0	0	0	121400	176450
2013	22909	Vencillón	Presupuestos	Consolidada	324074	3600	72751	0	100684	45646	101393
2013	44001	Ababuj	Presupuestos	Consolidada	209433	1700	121500	0	5250	0	80983
2013	44002	Abejuela	Presupuestos	Consolidada	220680	27300	104780	0	0	0	88600
2013	44003	Aguatón	Presupuestos	Consolidada	61208	2305	25000	0	0	0	33903
2013	44004	Aguaviva	Presupuestos	Sin información							
2013	44005	Aguilar del Alfambra	Presupuestos	Consolidada	188845	26700	93700	0	90	0	68355
2013	44006	Alacón	Presupuestos	Consolidada	266100	9606	37948	3800	48877	45966	119903
2013	44007	Alba	Presupuestos	Consolidada	293026	5254	177200	0	0	0	110572
2013	44008	Albalate del Arzobispo	Presupuestos	Consolidada	1989920	17850	581110	542430	553900	7450	287180
2013	44009	Albarracín	Presupuestos	Consolidada	1833405	88506	814300	126800	341534	55125	407140
2013	44010	Albentosa	Presupuestos	Consolidada	597500	39800	359700	0	82000	0	116000
2013	44011	Alcaine	Presupuestos	Consolidada	145228	0	0	0	32340	6900	105988
2013	44012	Alcalá de la Selva	Presupuestos	Consolidada	898028	58416	41800	0	36500	143686	617626
2013	44013	Alcañiz	Presupuestos	Consolidada	11457700	2010684	4667370	548172	2293395	494895	1443183
2013	44014	Alcorisa	Presupuestos	Consolidada	3318963	0	417620	749749	613360	319600	1218634
2013	44016	Alfambra	Presupuestos	Consolidada	355000	61800	49100	0	6800	15900	221400
2013	44017	Aliaga	Presupuestos	Consolidada	565600	2000	165400	37000	83200	200	277800
2013	44018	Almohaja	Presupuestos	Consolidada	120724	3800	79200	0	0	0	37724
2013	44019	Alobras	Presupuestos	Consolidada	248830	0	190700	0	0	0	58130
2013	44020	Alpeñés	Presupuestos	Consolidada	120000	0	67500	3000	0	0	49500
2013	44021	Allepuz	Presupuestos	Sin información							
2013	44022	Alloza	Presupuestos	Consolidada	560100	0	412000	0	38000	100200	9900
2013	44023	Allueva	Presupuestos	Consolidada	40000	300	23000	0	1000	0	15700
2013	44024	Anadón	Presupuestos	Consolidada	43140	0	10000	0	20500	400	12240
2013	44025	Andorra	Presupuestos	Consolidada	6628030	176400	1718700	727950	2497880	214500	1292600
2013	44026	Arcos de las Salinas	Presupuestos	Consolidada	267340	27750	104516	0	0	0	135074
2013	44027	Arens de Lledó	Presupuestos	Sin información							
2013	44028	Argente	Presupuestos	Consolidada	205649	0	108768	0	0	0	96881
2013	44029	Ariño	Presupuestos	Consolidada	1059563	18940	290500	125000	75300	14500	535324
2013	44031	Azaila	Presupuestos	Consolidada	118253	2254	35461	2000	17525	0	61013
2013	44032	Bádenas	Presupuestos	Consolidada	85850	0	45850	2500	1200	0	36300
2013	44033	Báguena	Presupuestos	Consolidada	312083	12000	87000	18000	0	0	195083
2013	44034	Bañón	Presupuestos	Consolidada	236500	13500	139969	4973	4500	17700	55857
2013	44035	Barrachina	Presupuestos	Consolidada	200372	27672	91950	0	6600	8000	66150
2013	44036	Bea	Presupuestos	Consolidada	104750	5850	65450	500	1700	0	31250
2013	44037	Beceite	Presupuestos	Consolidada	500331	62654	229077	0	29000	0	179600
2013	44038	Belmonte de San José	Presupuestos	Consolidada	319100	140000	44200	0	12000	0	122900
2013	44039	Bello	Presupuestos	Sin información							
2013	44040	Berge	Presupuestos	Sin información							
2013	44041	Bezas	Presupuestos	Consolidada	161404	7000	56400	7300	18954	0	71750
2013	44042	Blancas	Presupuestos	Consolidada	149000	2000	66500	400	32900	2800	44400
2013	44043	Blesa	Presupuestos	Consolidada	235084	7360	142865	30	29325	1000	54504
2013	44044	Bordón	Presupuestos	Consolidada	218750	13800	109910	12100	18277	12600	52063
2013	44045	Bronchales	Presupuestos	Consolidada	678000	11000	266678	13750	105130	0	281442
2013	44046	Bueña	Presupuestos	Consolidada	75700	200	22000	0	2300	0	51200
2013	44047	Burbáguena	Presupuestos	Consolidada	187708	2950	130610	0	0	0	54148
2013	44048	Cabra de Mora	Presupuestos	Consolidada	191267	16967	88600	0	9100	0	76600
2013	44049	Calaceite	Presupuestos	Consolidada	1437000	159800	263500	66600	446000	223960	277140
2013	44050	Calamocha	Presupuestos	Consolidada	3710910	512183	1557865	156100	569111	377600	538051
2013	44051	Calanda	Presupuestos	Consolidada	4665489	0	1936816	251000	691200	19000	1767473
2013	44052	Calomarde	Presupuestos	Consolidada	164800	2250	83350	14000	7100	0	58100
2013	44053	Camañas	Presupuestos	Consolidada	165467	14700	52500	0	0	0	98267
2013	44054	Camarena de la Sierra	Presupuestos	Consolidada	354732	0	86200	6860	91862	0	169810
2013	44055	Camarillas	Presupuestos	Consolidada	222783	1000	79800	0	16271	10600	115112
2013	44056	Caminreal	Presupuestos	Consolidada	515285	4125	180452	600	58500	0	271608
2013	44059	Cantavieja	Presupuestos	Consolidada	701200	50800	157290	180600	48900	74750	188860
2013	44060	Cañada de Benatanduz	Presupuestos	Consolidada	105213	938	43968	3500	2600	14290	39917
2013	44061	Cañada de Verich (La)	Presupuestos	Consolidada	271800	7250	202000	0	0	0	62550
2013	44062	Cañada Vellida	Presupuestos	Sin información							
2013	44063	Cañizar del Olivar	Presupuestos	Sin información							
2013	44064	Cascante del Río	Presupuestos	Consolidada	93332	3250	30000	3900	8830	0	47352
2013	44065	Castejón de Tornos	Presupuestos	Consolidada	82135	200	48150	0	0	0	33785
2013	44066	Castel de Cabra	Presupuestos	Consolidada	378800	4600	255200	12000	6000	0	101000
2013	44067	Castelnou	Presupuestos	Consolidada	1098800	500	635270	28580	267780	0	166670
2013	44068	Castelserás	Presupuestos	Consolidada	525100	59500	0	50650	6000	30500	378450
2013	44070	Castellar (El)	Presupuestos	Consolidada	171412	10300	109100	0	0	0	52012
2013	44071	Castellote	Presupuestos	Consolidada	1073500	75400	268062	87500	303948	99607	238983
2013	44074	Cedrillas	Presupuestos	Consolidada	600000	16370	268227	42000	16974	27500	228929
2013	44075	Celadas	Presupuestos	Consolidada	360759	250	195672	0	0	0	164837
2013	44076	Cella	Presupuestos	Consolidada	2216460	62000	637660	213100	929600	39100	335000
2013	44077	Cerollera (La)	Presupuestos	Consolidada	111668	500	14720	960	20430	0	75058
2013	44080	Codoñera (La)	Presupuestos	Consolidada	397908	0	58000	22000	20000	5500	292408
2013	44082	Corbalán	Presupuestos	Consolidada	228323	1300	135000	0	20000	0	72023
2013	44084	Cortes de Aragón	Presupuestos	Consolidada	160000	0	119000	0	0	0	41000
2013	44085	Cosa	Presupuestos	Consolidada	145000	0	83290	3785	3000	20500	34425
2013	44086	Cretas	Presupuestos	Consolidada	551000	33000	76500	39500	138000	36500	227500
2013	44087	Crivillén	Presupuestos	Consolidada	168863	300	40529	5986	24700	59156	38193
2013	44088	Cuba (La)	Presupuestos	Consolidada	195500	3850	116000	0	7000	0	68650
2013	44089	Cubla	Presupuestos	Consolidada	83967	0	30300	1000	7000	0	45667
2013	44090	Cucalón	Presupuestos	Consolidada	170150	8700	76200	8000	7000	0	70250
2013	44092	Cuervo (El)	Presupuestos	Consolidada	140607	17350	79300	0	0	0	43957
2013	44093	Cuevas de Almudén	Presupuestos	Consolidada	355000	0	231050	0	38950	6000	79000
2013	44094	Cuevas Labradas	Presupuestos	Consolidada	179523	2550	117000	0	6000	0	53973
2013	44096	Ejulve	Presupuestos	Consolidada	213950	0	213950	0	0	0	0
2013	44097	Escorihuela	Presupuestos	Consolidada	108000	700	1500	5300	12700	9000	78800
2013	44099	Escucha	Presupuestos	Consolidada	1735422	232242	523475	2255	653654	0	323797
2013	44100	Estercuel	Presupuestos	Consolidada	680450	23000	0	68000	253450	200000	136000
2013	44101	Ferreruela de Huerva	Presupuestos	Consolidada	141600	0	65400	13000	5300	0	57900
2013	44102	Fonfría	Presupuestos	Consolidada	84950	500	65500	0	0	0	18950
2013	44103	Formiche Alto	Presupuestos	Consolidada	302038	16800	192073	0	0	0	93165
2013	44105	Fórnoles	Presupuestos	Consolidada	418300	0	0	0	0	0	418300
2013	44106	Fortanete	Presupuestos	Consolidada	197000	1800	67348	4845	20800	9397	92810
2013	44107	Foz-Calanda	Presupuestos	Consolidada	376737	48470	98000	72011	0	135583	22673
2013	44108	Fresneda (La)	Presupuestos	Consolidada	342253	50469	55500	2360	21000	0	212924
2013	44109	Frías de Albarracín	Presupuestos	Consolidada	219850	5250	76600	11500	8000	0	118500
2013	44110	Fuenferrada	Presupuestos	Consolidada	60000	200	34500	0	1200	0	24100
2013	44111	Fuentes Calientes	Presupuestos	Consolidada	180000	26000	63000	11000	0	0	80000
2013	44112	Fuentes Claras	Presupuestos	Consolidada	320600	0	75700	0	11500	40100	193300
2013	44113	Fuentes de Rubielos	Presupuestos	Consolidada	142521	7200	66150	2000	8700	0	58471
2013	44114	Fuentespalda	Presupuestos	Consolidada	414000	34000	23500	1000	7000	122200	226300
2013	44115	Galve	Presupuestos	Sin información							
2013	44116	Gargallo	Presupuestos	Consolidada	276678	0	50098	9649	132965	0	83966
2013	44117	Gea de Albarracín	Presupuestos	Consolidada	446333	47154	204418	0	0	0	194761
2013	44118	Ginebrosa (La)	Presupuestos	Consolidada	347100	5850	229200	0	0	0	112050
2013	44119	Griegos	Presupuestos	Consolidada	230000	0	101601	13000	21600	2500	91299
2013	44120	Guadalaviar	Presupuestos	Consolidada	287895	3050	41545	18000	102300	0	123000
2013	44121	Gúdar	Presupuestos	Consolidada	312079	28816	148355	0	3400	0	131509
2013	44122	Híjar	Presupuestos	Consolidada	1938656	0	389027	300	828463	52796	668071
2013	44123	Hinojosa de Jarque	Presupuestos	Consolidada	193700	2250	140400	200	35000	0	15850
2013	44124	Hoz de la Vieja (La)	Presupuestos	Consolidada	160000	0	45000	0	5000	58000	52000
2013	44125	Huesa del Común	Presupuestos	Consolidada	153364	9100	65800	0	0	39864	38600
2013	44126	Iglesuela del Cid (La)	Presupuestos	Consolidada	507700	51500	0	0	0	0	456200
2013	44127	Jabaloyas	Presupuestos	Consolidada	81369	2250	5000	0	1900	0	72219
2013	44128	Jarque de la Val	Presupuestos	Consolidada	134000	0	39550	900	44850	11200	37500
2013	44129	Jatiel	Presupuestos	Consolidada	118889	0	15000	35	7187	69400	27267
2013	44130	Jorcas	Presupuestos	Consolidada	78286	200	35100	0	0	0	42986
2013	44131	Josa	Presupuestos	Consolidada	123500	0	0	3200	27000	0	93300
2013	44132	Lagueruela	Presupuestos	Consolidada	135500	0	86500	2500	0	0	46500
2013	44133	Lanzuela	Presupuestos	Consolidada	71880	13000	31000	1300	0	0	26580
2013	44135	Libros	Presupuestos	Consolidada	246896	13896	165000	0	0	0	68000
2013	44136	Lidón	Presupuestos	Consolidada	194595	2403	122446	6500	3500	0	59747
2013	44137	Linares de Mora	Presupuestos	Consolidada	394938	9800	148138	0	17000	0	220000
2013	44138	Loscos	Presupuestos	Consolidada	137772	28300	29811	36950	8611	34100	0
2013	44141	Lledó	Presupuestos	Consolidada	167800	200	20100	9550	50350	59700	27900
2013	44142	Maicas	Presupuestos	Consolidada	122000	0	19000	0	5500	74000	23500
2013	44143	Manzanera	Presupuestos	Consolidada	1205553	0	316100	3000	58800	458000	369653
2013	44144	Martín del Río	Presupuestos	Sin información							
2013	44145	Mas de las Matas	Presupuestos	Consolidada	1510500	75660	220024	677340	267265	6000	264211
2013	44146	Mata de los Olmos (La)	Presupuestos	Sin información							
2013	44147	Mazaleón	Presupuestos	Consolidada	474080	34400	61000	51000	6695	186505	134480
2013	44148	Mezquita de Jarque	Presupuestos	Consolidada	274200	45000	84500	3300	67000	2700	71700
2013	44149	Mirambel	Presupuestos	Consolidada	316100	21200	115000	0	52000	0	127900
2013	44150	Miravete de la Sierra	Presupuestos	Sin información							
2013	44151	Molinos	Presupuestos	Consolidada	469063	33300	47350	58000	15000	136063	179350
2013	44152	Monforte de Moyuela	Presupuestos	Consolidada	127364	3150	75364	0	2000	0	46850
2013	44153	Monreal del Campo	Presupuestos	Consolidada	1631236	311200	257206	4000	272030	0	786800
2013	44154	Monroyo	Presupuestos	Sin información							
2013	44155	Montalbán	Presupuestos	Consolidada	854215	104836	109000	5400	76206	1500	557273
2013	44156	Monteagudo del Castillo	Presupuestos	Consolidada	223910	5000	142000	0	0	0	76910
2013	44157	Monterde de Albarracín	Presupuestos	Sin información							
2013	44158	Mora de Rubielos	Presupuestos	Consolidada	1065801	56401	399200	51000	201600	73000	284600
2013	44159	Moscardón	Presupuestos	Consolidada	123000	14000	25000	0	0	0	84000
2013	44160	Mosqueruela	Presupuestos	Consolidada	1031400	22600	494693	0	0	0	514107
2013	44161	Muniesa	Presupuestos	Consolidada	820000	24000	201000	17000	232000	86000	260000
2013	44163	Noguera de Albarracín	Presupuestos	Consolidada	186630	27000	62930	8000	10000	0	78700
2013	44164	Nogueras	Presupuestos	Consolidada	92950	9300	34500	1000	2000	0	46150
2013	44165	Nogueruelas	Presupuestos	Consolidada	477796	1500	39861	204500	28350	7861	195724
2013	44167	Obón	Presupuestos	Consolidada	153100	150	0	0	82008	0	70942
2013	44168	Odón	Presupuestos	Consolidada	337000	29000	143500	13000	58500	20000	73000
2013	44169	Ojos Negros	Presupuestos	Consolidada	463100	17500	0	31800	18300	10000	385500
2013	44171	Olba	Presupuestos	Consolidada	356300	34600	195900	0	40000	0	85800
2013	44172	Oliete	Presupuestos	Consolidada	414500	15135	102432	28800	6900	82250	178983
2013	44173	Olmos (Los)	Presupuestos	Sin información							
2013	44174	Orihuela del Tremedal	Presupuestos	Consolidada	827844	28000	507845	0	2000	0	289999
2013	44175	Orrios	Presupuestos	Consolidada	227284	254	85746	17000	7322	0	116962
2013	44176	Palomar de Arroyos	Presupuestos	Consolidada	270700	20000	150300	7000	18000	0	75400
2013	44177	Pancrudo	Presupuestos	Consolidada	453000	0	208000	9000	0	0	236000
2013	44178	Parras de Castellote (Las)	Presupuestos	Sin información							
2013	44179	Peñarroya de Tastavins	Presupuestos	Consolidada	442828	18050	213284	0	20121	0	191373
2013	44180	Peracense	Presupuestos	Consolidada	226878	0	51628	0	72300	0	102950
2013	44181	Peralejos	Presupuestos	Consolidada	139600	300	83500	0	10000	0	45800
2013	44182	Perales del Alfambra	Presupuestos	Consolidada	169707	7750	156378	0	0	0	5580
2013	44183	Pitarque	Presupuestos	Consolidada	111914	2550	49304	0	5000	0	55060
2013	44184	Plou	Presupuestos	Consolidada	84407	50	0	2600	25788	45069	10900
2013	44185	Pobo (El)	Presupuestos	Consolidada	378550	2000	295188	0	0	0	81362
2013	44187	Portellada (La)	Presupuestos	Consolidada	578288	5000	42000	3000	20000	152200	356088
2013	44189	Pozondón	Presupuestos	Consolidada	153700	0	100000	0	4500	0	49200
2013	44190	Pozuel del Campo	Presupuestos	Consolidada	100429	2250	64581	60	13622	680	19236
2013	44191	Puebla de Híjar (La)	Presupuestos	Consolidada	879651	0	105575	63900	50900	49525	609751
2013	44192	Puebla de Valverde (La)	Presupuestos	Consolidada	635000	1000	174903	24117	123545	40820	270615
2013	44193	Puertomingalvo	Presupuestos	Consolidada	291500	12000	77000	0	0	0	202500
2013	44194	Ráfales	Presupuestos	Consolidada	525359	23225	15500	800	11600	243989	230245
2013	44195	Rillo	Presupuestos	Consolidada	190000	32500	4500	6000	0	58000	89000
2013	44196	Riodeva	Presupuestos	Consolidada	648200	2700	547500	0	0	0	98000
2013	44197	Ródenas	Presupuestos	Consolidada	180400	2750	133900	0	2000	0	41750
2013	44198	Royuela	Presupuestos	Consolidada	168000	3500	58000	0	0	0	106500
2013	44199	Rubiales	Presupuestos	Consolidada	155000	0	14900	7300	55000	2000	75800
2013	44200	Rubielos de la Cérida	Presupuestos	Consolidada	114000	1200	76345	2974	1500	10700	21281
2013	44201	Rubielos de Mora	Presupuestos	Consolidada	994774	139226	203500	200	312710	3500	335638
2013	44203	Salcedillo	Presupuestos	Consolidada	50000	0	32303	0	2000	0	15697
2013	44204	Saldón	Presupuestos	Consolidada	138580	0	55300	0	33000	5380	44900
2013	44205	Samper de Calanda	Presupuestos	Consolidada	669180	250	222878	59550	124022	30700	231780
2013	44206	San Agustín	Presupuestos	Consolidada	290200	28500	156500	0	30000	0	75200
2013	44207	San Martín del Río	Presupuestos	Consolidada	245624	0	57000	9000	1800	57000	120824
2013	44208	Santa Cruz de Nogueras	Presupuestos	Consolidada	71750	2400	38500	600	0	0	30250
2013	44209	Santa Eulalia	Presupuestos	Consolidada	1032087	31800	116150	96000	244434	0	543703
2013	44210	Sarrión	Presupuestos	Consolidada	902319	55268	178000	127700	93980	11000	436371
2013	44211	Segura de los Baños	Presupuestos	Consolidada	1290000	7000	1251841	0	1450	0	29709
2013	44212	Seno	Presupuestos	Consolidada	91800	150	36900	5400	7550	14368	27432
2013	44213	Singra	Presupuestos	Consolidada	190000	1000	90100	0	31300	0	67600
2013	44215	Terriente	Presupuestos	Consolidada	192100	11000	34600	0	16500	0	130000
2013	44216	Teruel	Presupuestos	Consolidada	32436380	7170820	10844222	1896857	5621262	1587544	5315676
2013	44217	Toril y Masegoso	Presupuestos	Consolidada	45963	7850	16527	0	0	0	21586
2013	44218	Tormón	Presupuestos	Consolidada	136365	2390	91900	0	0	0	42075
2013	44219	Tornos	Presupuestos	Consolidada	164519	2550	109356	0	0	0	52614
2013	44220	Torralba de los Sisones	Presupuestos	Consolidada	252450	23550	52300	15000	45000	32400	84200
2013	44221	Torrecilla de Alcañiz	Presupuestos	Consolidada	703054	18800	184298	23800	350151	0	126006
2013	44222	Torrecilla del Rebollar	Presupuestos	Consolidada	241922	500	136966	6000	41056	7600	49800
2013	44223	Torre de Arcas	Presupuestos	Sin información							
2013	44224	Torre de las Arcas	Presupuestos	Consolidada	209900	4800	96000	800	15000	0	93300
2013	44225	Torre del Compte	Presupuestos	Consolidada	237498	15308	0	12200	1600	46419	161972
2013	44226	Torrelacárcel	Presupuestos	Consolidada	230408	9050	101173	15000	10160	0	95025
2013	44227	Torre los Negros	Presupuestos	Consolidada	93900	4350	32750	1450	5000	550	49800
2013	44228	Torremocha de Jiloca	Presupuestos	Consolidada	155860	7930	80230	0	8000	28200	31500
2013	44229	Torres de Albarracín	Presupuestos	Consolidada	218140	19640	0	0	0	50000	148500
2013	44230	Torrevelilla	Presupuestos	Consolidada	202391	5100	43680	0	7000	5000	141610
2013	44231	Torrijas	Presupuestos	Consolidada	276869	0	208769	0	0	0	68100
2013	44232	Torrijo del Campo	Presupuestos	Consolidada	527750	6500	79300	201100	43900	19000	177950
2013	44234	Tramacastiel	Presupuestos	Consolidada	329265	700	255965	0	0	0	72600
2013	44235	Tramacastilla	Presupuestos	Consolidada	92935	1000	12000	0	25985	0	53950
2013	44236	Tronchón	Presupuestos	Consolidada	298150	20500	87500	0	66500	0	123650
2013	44237	Urrea de Gaén	Presupuestos	Consolidada	370931	23045	142170	0	114000	0	91716
2013	44238	Utrillas	Presupuestos	Consolidada	2222000	3108	517595	164551	750435	71919	714391
2013	44239	Valacloche	Presupuestos	Consolidada	52010	0	23267	4568	3410	0	20765
2013	44240	Valbona	Presupuestos	Consolidada	354200	0	215500	0	0	0	138700
2013	44241	Valdealgorfa	Presupuestos	Consolidada	473050	14751	107254	5250	65950	13000	266845
2013	44243	Valdecuenca	Presupuestos	Consolidada	140600	0	12700	0	60000	0	67900
2013	44244	Valdelinares	Presupuestos	Sin información							
2013	44245	Valdeltormo	Presupuestos	Consolidada	350087	12415	0	7000	5548	85860	239263
2013	44246	Valderrobres	Presupuestos	Consolidada	1920866	119512	167009	153875	559496	107405	813570
2013	44247	Valjunquera	Presupuestos	Consolidada	400500	7500	189200	0	14000	0	189800
2013	44249	Vallecillo (El)	Presupuestos	Consolidada	104400	3250	43200	0	1500	14000	42450
2013	44250	Veguillas de la Sierra	Presupuestos	Consolidada	119550	0	78800	0	0	0	40750
2013	44251	Villafranca del Campo	Presupuestos	Consolidada	420000	2000	55600	0	156600	0	205800
2013	44252	Villahermosa del Campo	Presupuestos	Consolidada	138250	6500	97300	0	0	0	34450
2013	44256	Villanueva del Rebollar de la Sierra	Presupuestos	Consolidada	64000	801	36503	0	1100	0	25596
2013	44257	Villar del Cobo	Presupuestos	Consolidada	170613	1300	13200	10211	8800	3360	133742
2013	44258	Villar del Salz	Presupuestos	Consolidada	162800	100	0	3400	0	70000	89300
2013	44260	Villarluengo	Presupuestos	Consolidada	296900	42000	43500	0	62850	20000	128550
2013	44261	Villarquemado	Presupuestos	Consolidada	736370	3000	13000	156300	396000	52000	116070
2013	44262	Villarroya de los Pinares	Presupuestos	Sin información							
2013	44263	Villastar	Presupuestos	Consolidada	327688	6997	44700	12559	66750	0	196682
2013	44264	Villel	Presupuestos	Consolidada	365000	10500	0	16000	103500	123650	111350
2013	44265	Vinaceite	Presupuestos	Consolidada	279824	0	137963	16600	43125	9902	72234
2013	44266	Visiedo	Presupuestos	Consolidada	281816	8055	23680	0	3648	0	246433
2013	44267	Vivel del Río Martín	Presupuestos	Consolidada	185000	1600	128000	0	3000	0	52400
2013	44268	Zoma (La)	Presupuestos	Consolidada	47651	150	17510	672	2000	21347	5972
2013	50001	Abanto	Presupuestos	Consolidada	75200	1500	22500	0	7500	0	43700
2013	50002	Acered	Presupuestos	Consolidada	267774	11000	73906	0	10000	82000	90867
2013	50003	Agón	Presupuestos	Consolidada	295706	100	165000	0	50900	29000	50706
2013	50004	Aguarón	Presupuestos	Consolidada	934550	65100	427100	0	63800	0	378550
2013	50005	Aguilón	Presupuestos	Consolidada	998600	61000	452000	0	184000	0	301600
2013	50006	Ainzón	Presupuestos	Consolidada	715606	102740	0	76787	89944	0	446135
2013	50007	Aladrén	Presupuestos	Consolidada	76828	0	37173	0	2890	0	36765
2013	50008	Alagón	Presupuestos	Consolidada	5217205	149688	1465208	126368	2482355	19600	973986
2013	50009	Alarba	Presupuestos	Consolidada	290000	5000	195400	11000	0	0	78600
2013	50010	Alberite de San Juan	Presupuestos	Consolidada	239158	500	125458	0	35000	0	78200
2013	50011	Albeta	Presupuestos	Consolidada	382622	18000	118500	0	123414	15000	107708
2013	50012	Alborge	Presupuestos	Consolidada	102782	0	38446	6752	25934	0	31650
2013	50013	Alcalá de Ebro	Presupuestos	Consolidada	283700	4500	85100	2000	51000	6000	135100
2013	50014	Alcalá de Moncayo	Presupuestos	Consolidada	273850	17550	99000	11500	0	0	145800
2013	50015	Alconchel de Ariza	Presupuestos	Consolidada	119300	0	26000	5000	22000	0	66300
2013	50016	Aldehuela de Liestos	Presupuestos	Consolidada	107700	300	51200	0	33900	0	22300
2013	50017	Alfajarín	Presupuestos	Consolidada	3012445	0	806204	701301	895872	259700	349368
2013	50018	Alfamén	Presupuestos	Consolidada	1400621	31641	306900	198700	471030	0	392350
2013	50019	Alforque	Presupuestos	Consolidada	69771	1200	28879	5302	2445	0	31945
2013	50020	Alhama de Aragón	Presupuestos	Consolidada	1093438	29677	165500	6000	56000	12000	824261
2013	50021	Almochuel	Presupuestos	Consolidada	54731	0	29420	0	7400	0	17911
2013	50022	Almolda (La)	Presupuestos	Consolidada	807410	0	0	53500	361880	104000	288030
2013	50023	Almonacid de la Cuba	Presupuestos	Consolidada	320560	4303	0	19671	173038	18100	105448
2013	50024	Almonacid de la Sierra	Presupuestos	Consolidada	982100	11100	222100	97500	307500	6800	337100
2013	50025	Almunia de Doña Godina (La)	Presupuestos	Consolidada	10576170	753060	1660910	360400	5926500	278500	1596800
2013	50026	Alpartir	Presupuestos	Consolidada	665976	34450	212730	20900	175102	54775	168019
2013	50027	Ambel	Presupuestos	Consolidada	328788	0	0	20000	91833	0	216955
2013	50028	Anento	Presupuestos	Consolidada	664853	40000	81301	37233	2653	281361	222305
2013	50029	Aniñón	Presupuestos	Consolidada	678830	107695	4500	1000	416529	0	149105
2013	50030	Añón de Moncayo	Presupuestos	Consolidada	777700	15200	78200	85000	0	0	599300
2013	50031	Aranda de Moncayo	Presupuestos	Consolidada	232480	22200	74000	9000	15800	150	111330
2013	50032	Arándiga	Presupuestos	Consolidada	438000	15000	239000	25000	25000	20000	114000
2013	50033	Ardisa	Presupuestos	Consolidada	207000	1500	120700	0	18000	0	66800
2013	50034	Ariza	Presupuestos	Consolidada	1107845	163940	266540	0	138610	23000	515755
2013	50035	Artieda	Presupuestos	Consolidada	219850	7600	0	0	74000	6100	132150
2013	50036	Asín	Presupuestos	Consolidada	429000	1500	80500	190000	68000	0	89000
2013	50037	Atea	Presupuestos	Consolidada	335200	0	188000	12550	12000	0	122650
2013	50038	Ateca	Presupuestos	Consolidada	1501815	174026	147000	103483	464421	66125	546759
2013	50039	Azuara	Presupuestos	Consolidada	562718	7500	196300	0	184600	15018	159300
2013	50040	Badules	Presupuestos	Consolidada	167000	315	0	0	70934	4800	90951
2013	50041	Bagüés	Presupuestos	Consolidada	130000	100	10700	0	78300	15500	25400
2013	50042	Balconchán	Presupuestos	Sin información							
2013	50043	Bárboles	Presupuestos	Consolidada	359429	150	0	23379	57500	92000	186400
2013	50044	Bardallur	Presupuestos	Consolidada	358325	8069	101310	16902	73393	47591	111061
2013	50045	Belchite	Presupuestos	Consolidada	1291080	14961	147001	250	713123	1	415743
2013	50046	Belmonte de Gracián	Presupuestos	Consolidada	224177	5255	2000	10100	0	136000	70822
2013	50047	Berdejo	Presupuestos	Sin información							
2013	50048	Berrueco	Presupuestos	Consolidada	110810	200	58400	0	5300	0	46910
2013	50050	Bijuesca	Presupuestos	Consolidada	198400	600	0	0	110000	0	87800
2013	50051	Biota	Presupuestos	Consolidada	1134957	0	363100	81500	262804	7000	420553
