Municipio nombre	Municipio código	Año	Sistema de cultivo	Total (A+B+C+D+E+F+G)	(A) CEREALES. Total	Trigo	Cebada	Avena	Centeno	Trigo escaña o Escaña	Tranquillón o Morcajo	Arroz	Maíz	Sorgo	Mijo y Panizo	Alpiste	Otros cereales	Triticale	Trigo espelta o Espelta	Mezcla de cereales	(B) LEGUMINOSAS. Total	Judías secas	Habas secas	Lentejas	Garbanzos	Guisantes secos	Veza	Almortas	Altramuz	Alhova	Yeros	Otras leguminosas	(C) TUBÉRCULOS. Total	Patata temprana	Patata media estación	Patata tardía	Chufa	(D) CULTIVOS INDUSTRIALES. Total	Cáñamo textil	Remolacha	Lino textil	Lino oleaginoso	Cominos	Girasol	Soja	Pimiento para pimentón	Cártamo	Azafrán	Otros cultivos industriales	Colza	Lavanda y lavandín	(E) FLORES Y ORNAMENTALES. Total	(F) FORRAJES. Total	Maíz forrajero	Sorgo forrajero	Vallico	Otras gramíneas forrajeras	Alfalfa	Trébol	Esparceta	Veza forrajera	Zulla	Habas forrajeras	Nabo forrajero	Remolacha forrajera	Praderas polifitas	Calabaza forrajera	Cardo y Otras	(G) HORTALIZAS. Total	Col y Repollo	Berza	Espárragos	Apio	Lechuga	Escarola	Espinacas	Acelga	Cardo	Achicoria verde	Sandía	Melón	Calabazas y Calabacín	Pepino	Pepinillo	Berenjena	Tomates	Pimiento	Fresa y Fresón	Alcachofa	Coliflor	Ajo	Cebolla	Cebolleta	Puerros	Remolacha de mesa	Zanahoria	Rábano	Nabo y Otras	Judías verdes	Guisantes verdes	Habas verdes	Setas	Otras hortalizas	Mezcla de hortalizas	Endivias	Borraja
Malanquilla	50155	2014	Secano	864	857	679	137	0	17			0	0	0		0	0	24			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	7			0	0	0		7	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Maleján	50156	2014	Regadío																																																																																																							
Maleján	50156	2014	Secano																																																																																																							
Mallén	50160	2014	Regadío	1343	707	286	75	4	0			0	342	0		0	0	0			3	0	3	0	0	0	0	0		0	0	0	0		0	0		8		0			0	8			0	0	0	0	0	0	612			8	29	471		0	5		0	33		33		33	13	0		0	0	1	0	0	0	0		0	0	1	0		0	0	0		1	0	0	1	0	0				0	0	0		0	9			0
Mallén	50160	2014	Secano	548	464	200	259	5	0			0	0	0		0	0	0			76	0	0	0	0	4	72	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	8			0	4	1		0	0		0	1		1		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Maluenda	50159	2014	Regadío	16	11	1	10	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	2			0	0	2		0	0		0	0		0		0	3	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	3			0
Maluenda	50159	2014	Secano	74	69	14	54	0	0			0	0	0		0	0	1			5	0	0	0	0	3	0	0		0	2	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Malón	50157	2014	Regadío	121	106	13	76	0	0			0	17	0		0	0	0			1	0	0	0	0	1	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	4			0	1	0		0	0		0	1		1		1	10	0		2	0	0	0	0	0	0		0	0	0	0		0	0	2		0	0	0	0	0	0				0	0	0		0	6			0
Malón	50157	2014	Secano	2	2	0	2	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Manchones	50161	2014	Regadío	32	31	18	11	0	0			0	2	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	1	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	1			0
Manchones	50161	2014	Secano	513	442	48	391	0	3			0	0	0		0	0	0			43	0	0	0	6	37	0	0		0	0	0	0		0	0		28		0			0	28			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Manzanera	44143	2014	Regadío	58	31	2	26	2	0			0	1	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	27			1	0	5		1	0		0	0		0		20	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Manzanera	44143	2014	Secano	304	164	20	70	22	0			0	52	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	140			0	0	39		18	0		0	0		0		83	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Mara	50162	2014	Regadío	98	84	13	71	0	0			0	0	0		0	0	0			1	0	0	0	1	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	12			0	0	11		1	0		0	0		0		0	1	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	1			0
Mara	50162	2014	Secano	323	282	87	191	0	4			0	0	0		0	0	0			40	0	0	0	0	5	0	0		0	35	0	0		0	0		0		0			0	0			0	0	0	0	0	0	1			0	0	0		1	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Marracos	50902	2014	Regadío	439	347	49	298	0	0			0	0	0		0	0	0			3	0	0	0	0	3	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	89			0	22	67		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Marracos	50902	2014	Secano	619	546	17	529	0	0			0	0	0		0	0	0			31	0	0	0	0	31	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	42			0	0	0		0	0		0	14		14		14	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Martín del Río	44144	2014	Regadío	101	88	49	13	8	4			0	6	0		0	0	8			0	0	0	0	0	0	0	0		0	0	0	2		0	2		0		0			0	0			0	0	0	0	0	0	11			0	0	6		5	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Martín del Río	44144	2014	Secano	277	266	167	54	6	11			0	0	0		0	0	28			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	11			0	0	0		4	0		0	0		0		7	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
María de Huerva	50163	2014	Regadío	89	75	6	69	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	10			0	0	7		0	0		0	1		1		1	4	0		0	0	0	0	0	0	1		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	3			0
María de Huerva	50163	2014	Secano	1972	1452	496	830	63	29			0	0	0		0	0	34			359	0	0	0	0	38	57	0		0	264	0	0		0	0		0		0			0	0			0	0	0	0	0	0	161			0	0	2		0	0		0	53		53		53	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Mas de las Matas	44145	2014	Regadío	151	139	10	78	1	0			0	50	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	7			0	0	4		0	0		0	0		0		3	5	0		4	0	0	0	0	0	0		0	0	0	0		0	0	0		0	1	0	0	0	0				0	0	0		0	0			0
Mas de las Matas	44145	2014	Secano	520	500	27	462	11	0			0	0	0		0	0	0			20	0	0	0	0	0	20	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Mata de los Olmos (La)	44146	2014	Regadío	1	1	0	1	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Mata de los Olmos (La)	44146	2014	Secano	602	557	21	528	2	0			0	0	0		0	0	6			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	45			0	0	13		0	16		0	0		0		16	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Mazaleón	44147	2014	Regadío	23	19	0	10	7	0			0	0	0		0	0	2			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	4			0	1	3		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Mazaleón	44147	2014	Secano	62	57	0	20	30	0			0	0	0		0	0	7			1	0	0	0	0	0	0	0		0	0	1	0		0	0		0		0			0	0			0	0	0	0	0	0	4			0	0	0		1	0		0	0		0		3	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Mediana de Aragón	50164	2014	Regadío	253	158	99	49	4	0			0	6	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	92			2	2	85		0	0		0	1		1		1	3	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	3			0
Mediana de Aragón	50164	2014	Secano	1592	1226	909	289	9	0			0	0	0		0	0	19			366	0	0	0	0	14	157	0		0	195	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Mequinenza	50165	2014	Regadío	15	14	0	14	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		1		0			0	0			0	0	0	0	1	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Mequinenza	50165	2014	Secano	909	840	90	734	16	0			0	0	0		0	0	0			59	0	0	0	0	23	19	0		0	17	0	0		0	0		0		0			0	0			0	0	0	0	0	0	10			0	9	1		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Mesones de Isuela	50166	2014	Regadío	35	8	1	6	0	0			0	1	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	27			6	1	2		0	0		0	6		6		6	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Mesones de Isuela	50166	2014	Secano	813	714	81	626	7	0			0	0	0		0	0	0			72	0	0	0	0	1	0	0		0	71	0	0		0	0		0		0			0	0			0	0	0	0	0	0	27			0	0	0		0	0		0	9		9		9	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Mezalocha	50167	2014	Regadío	116	106	83	23	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	10			0	10	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Mezalocha	50167	2014	Secano	1324	1072	648	320	0	103			0	0	0		0	0	1			229	0	0	0	0	94	0	0		0	135	0	0		0	0		0		0			0	0			0	0	0	0	0	0	23			0	0	0		0	23		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Mezquita de Jarque	44148	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Mezquita de Jarque	44148	2014	Secano	961	850	492	214	11	77			0	0	0		0	0	56			20	0	0	0	0	20	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	91			0	0	0		87	0		0	0		0		4	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Mianos	50168	2014	Regadío	22	22	18	4	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Mianos	50168	2014	Secano	500	350	156	145	49	0			0	0	0		0	0	0			2	0	0	0	0	2	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	148			0	0	50		20	4		2	24		24		24	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Miedes de Aragón	50169	2014	Regadío	34	26	9	17	0	0			0	0	0		0	0	0			8	0	0	0	0	7	1	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Miedes de Aragón	50169	2014	Secano	1131	877	389	413	10	2			0	0	0		0	0	63			242	0	0	0	18	176	42	0		0	6	0	0		0	0		3		0			0	3			0	0	0	0	0	0	9			0	0	0		9	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Mirambel	44149	2014	Regadío	4	3	0	1	0	2			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	1			0	0	0		0	0		0	0		0		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Mirambel	44149	2014	Secano	370	97	10	54	19	14			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	273			0	0	13		4	0		0	0		0		256	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Miravete de la Sierra	44150	2014	Regadío	22	19	11	8	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	3			0	0	0		3	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Miravete de la Sierra	44150	2014	Secano	181	135	52	74	1	8			0	0	0		0	0	0			7	0	0	0	0	7	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	39			0	0	0		11	0		0	0		0		28	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Molinos	44151	2014	Regadío	109	101	0	96	5	0			0	0	0		0	0	0			1	0	0	0	0	0	0	0		0	0	1	0		0	0		0		0			0	0			0	0	0	0	0	0	7			0	0	3		0	0		0	0		0		4	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Molinos	44151	2014	Secano	559	474	12	415	24	0			0	0	0		0	23	0			17	0	0	0	0	0	6	0		0	0	11	0		0	0		0		0			0	0			0	0	0	0	0	0	68			0	0	9		6	48		0	0		0		5	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Monegrillo	50170	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Monegrillo	50170	2014	Secano	6895	5764	3001	2475	118	4			0	0	0		0	0	166			1113	0	0	0	0	283	522	0		0	287	21	0		0	0		0		0			0	0			0	0	0	0	0	0	18			0	0	18		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Monesma y Cajigar	22155	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Monesma y Cajigar	22155	2014	Secano	1249	744	429	185	1	0			0	0	0		0	0	129			69	0	0	0	0	0	69	0		0	0	0	0		0	0		38		0			0	7			0	0	0	31	0	0	398			21	1	204		41	2		0	3		116		10	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Moneva	50171	2014	Regadío	27	27	5	22	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Moneva	50171	2014	Secano	1706	1296	548	736	12	0			0	0	0		0	0	0			404	0	0	27	0	0	59	0		0	315	3	0		0	0		0		0			0	0			0	0	0	0	0	0	6			0	0	0		0	0		0	2		2		2	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Monflorite-Lascasas	22156	2014	Regadío	1312	907	382	427	0	0			0	98	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		26		0			0	0			0	0	0	26	0	0	355			18	36	290		0	0		0	0		10		1	24	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	11		0	13			0
Monflorite-Lascasas	22156	2014	Secano	921	846	230	616	0	0			0	0	0		0	0	0			32	0	0	0	0	23	3	0		0	0	6	0		0	0		0		0			0	0			0	0	0	0	0	0	43			0	0	6		0	33		0	0		4		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Monforte de Moyuela	44152	2014	Regadío	7	7	1	6	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Monforte de Moyuela	44152	2014	Secano	1153	931	87	743	13	46			0	0	0		0	0	42			220	0	0	0	0	68	41	0		0	111	0	0		0	0		0		0			0	0			0	0	0	0	0	0	2			0	0	0		1	0		0	0		0		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Monreal de Ariza	50172	2014	Regadío	300	267	19	229	11	0			0	7	0		0	0	1			6	0	0	0	0	6	0	0		0	0	0	0		0	0		10		0			0	10			0	0	0	0	0	0	16			0	3	7		0	0		0	2		2		2	1	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	1			0
Monreal de Ariza	50172	2014	Secano	2062	1691	24	1604	10	1			0	0	0		0	0	52			331	0	0	0	0	239	38	0		0	54	0	0		0	0		22		0			0	1			21	0	0	0	0	0	18			0	0	0		0	0		0	6		6		6	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Monreal del Campo	44153	2014	Regadío	394	382	24	259	2	19			0	76	0		0	0	2			1	0	0	0	0	1	0	0		0	0	0	3		0	3		2		0			0	2			0	0	0	0	0	0	6			0	0	3		2	0		0	0		0		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Monreal del Campo	44153	2014	Secano	3623	3276	91	2832	16	84			0	1	0		0	0	252			124	0	0	0	0	124	0	0		0	0	0	0		0	0		2		0			0	0			0	2	0	0	0	0	221			0	0	76		108	0		0	0		0		37	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Monroyo	44154	2014	Regadío	8	7	0	6	1	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	1			0	0	0		0	0		0	0		0		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Monroyo	44154	2014	Secano	782	696	65	600	13	4			0	0	0		0	0	14			9	0	0	0	0	0	0	0		0	0	9	0		0	0		0		0			0	0			0	0	0	0	0	0	77			0	0	0		0	0		0	0		0		77	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Montalbán	44155	2014	Regadío	22	13	2	7	0	0			0	3	0		0	0	1			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	9			0	0	5		3	0		0	0		0		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Montalbán	44155	2014	Secano	217	120	10	22	3	0			0	0	0		0	0	85			12	0	0	0	0	12	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	85			0	51	9		21	0		0	0		0		4	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Montanuy	22157	2014	Regadío	12	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	12			0	0	0		0	0		0	0		11		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Montanuy	22157	2014	Secano	671	4	0	0	0	4			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	667			0	0	0		0	0		0	13		601		53	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Monteagudo del Castillo	44156	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Monteagudo del Castillo	44156	2014	Secano	761	572	378	137	23	30			0	0	0		0	0	4			79	0	0	0	0	0	0	0		0	0	79	0		0	0		0		0			0	0			0	0	0	0	0	0	110			0	0	0		72	0		0	0		0		38	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Monterde	50173	2014	Regadío	167	116	12	104	0	0			0	0	0		0	0	0			1	0	0	0	0	1	0	0		0	0	0	0		0	0		9		0			0	9			0	0	0	0	0	0	36			0	0	3		0	0		0	11		11		11	5	0		0	0	0	0	0	0	0		0	0	1	0		0	0	0		0	0	0	0	0	0				0	0	0		0	4			0
Monterde	50173	2014	Secano	643	579	151	410	1	0			0	0	0		0	0	17			19	0	0	0	0	3	16	0		0	0	0	0		0	0		38		0			0	38			0	0	0	0	0	0	7			0	0	0		1	0		0	2		2		2	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Monterde de Albarracín	44157	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Monterde de Albarracín	44157	2014	Secano	230	165	72	87	0	0			0	0	0		0	0	6			25	0	0	0	0	0	22	0		0	3	0	0		0	0		0		0			0	0			0	0	0	0	0	0	40			0	0	40		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Montón	50174	2014	Regadío	12	9	0	9	0	0			0	0	0		0	0	0			1	0	0	0	0	1	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	2			1	0	1		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Montón	50174	2014	Secano	92	91	64	27	0	0			0	0	0		0	0	0			1	0	0	0	0	0	0	0		0	1	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Monzón	22158	2014	Regadío	9207	5554	812	2070	22	0			339	2221	56		0	0	34			141	0	0	0	0	99	4	0		0	0	38	0		0	0		16		0			0	1			0	0	0	15	0	0	3303			688	132	2170		6	47		0	5		234		21	193	0		0	0	0	0	0	0	0		0	0	0	0		0	1	0		0	0	0	12	0	0				0	0	149		0	31			0
Monzón	22158	2014	Secano	356	306	9	293	4	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	50			3	5	8		0	22		0	0		11		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Mora de Rubielos	44158	2014	Regadío	150	126	33	60	33	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	24			0	0	2		8	0		0	0		0		14	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Mora de Rubielos	44158	2014	Secano	432	285	108	113	58	0			0	0	0		0	0	6			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	147			0	0	2		24	0		0	0		0		121	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Morata de Jalón	50175	2014	Regadío	21	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	17			0	7	7		0	0		0	1		1		1	4	0		0	0	0	0	0	0	0		1	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	3			0
