Año	Residencia CCAA nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Edad (grandes grupos)	Sexo	Extranjeros
2015	Aragón	01	UE-28	106	Chipre	16 a 64	Mujeres	4
2015	Aragón	01	UE-28	107	Dinamarca	0 a 15	Hombres	1
2015	Aragón	01	UE-28	107	Dinamarca	0 a 15	Mujeres	1
2015	Aragón	01	UE-28	107	Dinamarca	16 a 64	Hombres	27
2015	Aragón	01	UE-28	107	Dinamarca	16 a 64	Mujeres	13
2015	Aragón	01	UE-28	107	Dinamarca	65 y más	Hombres	1
2015	Aragón	01	UE-28	109	Finlandia	0 a 15	Hombres	3
2015	Aragón	01	UE-28	109	Finlandia	0 a 15	Mujeres	2
2015	Aragón	01	UE-28	109	Finlandia	16 a 64	Hombres	4
2015	Aragón	01	UE-28	109	Finlandia	16 a 64	Mujeres	17
2015	Aragón	01	UE-28	110	Francia	0 a 15	Hombres	77
2015	Aragón	01	UE-28	110	Francia	0 a 15	Mujeres	62
2015	Aragón	01	UE-28	110	Francia	16 a 64	Hombres	437
2015	Aragón	01	UE-28	110	Francia	16 a 64	Mujeres	545
2015	Aragón	01	UE-28	110	Francia	65 y más	Hombres	111
2015	Aragón	01	UE-28	110	Francia	65 y más	Mujeres	103
2015	Aragón	01	UE-28	111	Grecia	0 a 15	Hombres	1
2015	Aragón	01	UE-28	111	Grecia	0 a 15	Mujeres	2
2015	Aragón	01	UE-28	111	Grecia	16 a 64	Hombres	19
2015	Aragón	01	UE-28	111	Grecia	16 a 64	Mujeres	28
2015	Aragón	01	UE-28	112	Hungría	0 a 15	Hombres	2
2015	Aragón	01	UE-28	112	Hungría	0 a 15	Mujeres	11
2015	Aragón	01	UE-28	112	Hungría	16 a 64	Hombres	47
2015	Aragón	01	UE-28	112	Hungría	16 a 64	Mujeres	59
2015	Aragón	01	UE-28	112	Hungría	65 y más	Mujeres	1
2015	Aragón	01	UE-28	113	Irlanda	0 a 15	Hombres	3
2015	Aragón	01	UE-28	113	Irlanda	0 a 15	Mujeres	5
2015	Aragón	01	UE-28	113	Irlanda	16 a 64	Hombres	41
2015	Aragón	01	UE-28	113	Irlanda	16 a 64	Mujeres	30
2015	Aragón	01	UE-28	113	Irlanda	65 y más	Hombres	3
2015	Aragón	01	UE-28	113	Irlanda	65 y más	Mujeres	1
2015	Aragón	01	UE-28	115	Italia	0 a 15	Hombres	78
2015	Aragón	01	UE-28	115	Italia	0 a 15	Mujeres	84
2015	Aragón	01	UE-28	115	Italia	16 a 64	Hombres	676
2015	Aragón	01	UE-28	115	Italia	16 a 64	Mujeres	462
2015	Aragón	01	UE-28	115	Italia	65 y más	Hombres	68
2015	Aragón	01	UE-28	115	Italia	65 y más	Mujeres	41
2015	Aragón	01	UE-28	117	Luxemburgo	16 a 64	Hombres	1
2015	Aragón	01	UE-28	117	Luxemburgo	16 a 64	Mujeres	1
2015	Aragón	01	UE-28	121	Países Bajos	0 a 15	Hombres	24
2015	Aragón	01	UE-28	121	Países Bajos	0 a 15	Mujeres	30
2015	Aragón	01	UE-28	121	Países Bajos	16 a 64	Hombres	146
2015	Aragón	01	UE-28	121	Países Bajos	16 a 64	Mujeres	128
2015	Aragón	01	UE-28	121	Países Bajos	65 y más	Hombres	27
2015	Aragón	01	UE-28	121	Países Bajos	65 y más	Mujeres	19
2015	Aragón	01	UE-28	122	Polonia	0 a 15	Hombres	225
2015	Aragón	01	UE-28	122	Polonia	0 a 15	Mujeres	196
2015	Aragón	01	UE-28	122	Polonia	16 a 64	Hombres	1075
2015	Aragón	01	UE-28	122	Polonia	16 a 64	Mujeres	1148
2015	Aragón	01	UE-28	122	Polonia	65 y más	Hombres	8
2015	Aragón	01	UE-28	122	Polonia	65 y más	Mujeres	8
2015	Aragón	01	UE-28	123	Portugal	0 a 15	Hombres	175
2015	Aragón	01	UE-28	123	Portugal	0 a 15	Mujeres	167
2015	Aragón	01	UE-28	123	Portugal	16 a 64	Hombres	1276
2015	Aragón	01	UE-28	123	Portugal	16 a 64	Mujeres	729
2015	Aragón	01	UE-28	123	Portugal	65 y más	Hombres	39
2015	Aragón	01	UE-28	123	Portugal	65 y más	Mujeres	29
2015	Aragón	01	UE-28	125	Reino Unido	0 a 15	Hombres	33
2015	Aragón	01	UE-28	125	Reino Unido	0 a 15	Mujeres	36
2015	Aragón	01	UE-28	125	Reino Unido	16 a 64	Hombres	290
2015	Aragón	01	UE-28	125	Reino Unido	16 a 64	Mujeres	236
2015	Aragón	01	UE-28	125	Reino Unido	65 y más	Hombres	47
2015	Aragón	01	UE-28	125	Reino Unido	65 y más	Mujeres	32
2015	Aragón	01	UE-28	126	Alemania	0 a 15	Hombres	25
2015	Aragón	01	UE-28	126	Alemania	0 a 15	Mujeres	25
2015	Aragón	01	UE-28	126	Alemania	16 a 64	Hombres	223
2015	Aragón	01	UE-28	126	Alemania	16 a 64	Mujeres	224
2015	Aragón	01	UE-28	126	Alemania	65 y más	Hombres	45
2015	Aragón	01	UE-28	126	Alemania	65 y más	Mujeres	24
2015	Aragón	01	UE-28	128	Rumanía	0 a 15	Hombres	4300
2015	Aragón	01	UE-28	128	Rumanía	0 a 15	Mujeres	4061
2015	Aragón	01	UE-28	128	Rumanía	16 a 64	Hombres	20925
2015	Aragón	01	UE-28	128	Rumanía	16 a 64	Mujeres	21104
2015	Aragón	01	UE-28	128	Rumanía	65 y más	Hombres	190
2015	Aragón	01	UE-28	128	Rumanía	65 y más	Mujeres	387
2015	Aragón	01	UE-28	131	Suecia	0 a 15	Hombres	3
2015	Aragón	01	UE-28	131	Suecia	0 a 15	Mujeres	4
2015	Aragón	01	UE-28	131	Suecia	16 a 64	Hombres	14
2015	Aragón	01	UE-28	131	Suecia	16 a 64	Mujeres	21
2015	Aragón	01	UE-28	131	Suecia	65 y más	Hombres	2
2015	Aragón	01	UE-28	131	Suecia	65 y más	Mujeres	3
2015	Aragón	01	UE-28	136	Letonia	0 a 15	Hombres	5
2015	Aragón	01	UE-28	136	Letonia	0 a 15	Mujeres	6
2015	Aragón	01	UE-28	136	Letonia	16 a 64	Hombres	26
2015	Aragón	01	UE-28	136	Letonia	16 a 64	Mujeres	29
2015	Aragón	01	UE-28	141	Estonia	0 a 15	Hombres	2
2015	Aragón	01	UE-28	141	Estonia	16 a 64	Hombres	3
2015	Aragón	01	UE-28	141	Estonia	16 a 64	Mujeres	6
2015	Aragón	01	UE-28	142	Lituania	0 a 15	Hombres	29
2015	Aragón	01	UE-28	142	Lituania	0 a 15	Mujeres	20
2015	Aragón	01	UE-28	142	Lituania	16 a 64	Hombres	125
2015	Aragón	01	UE-28	142	Lituania	16 a 64	Mujeres	178
2015	Aragón	01	UE-28	142	Lituania	65 y más	Mujeres	2
2015	Aragón	01	UE-28	143	República Checa	0 a 15	Hombres	4
2015	Aragón	01	UE-28	143	República Checa	0 a 15	Mujeres	5
2015	Aragón	01	UE-28	143	República Checa	16 a 64	Hombres	70
2015	Aragón	01	UE-28	143	República Checa	16 a 64	Mujeres	76
2015	Aragón	01	UE-28	144	Eslovaquia	0 a 15	Hombres	5
2015	Aragón	01	UE-28	144	Eslovaquia	0 a 15	Mujeres	7
2015	Aragón	01	UE-28	144	Eslovaquia	16 a 64	Hombres	39
2015	Aragón	01	UE-28	144	Eslovaquia	16 a 64	Mujeres	50
2015	Aragón	01	UE-28	146	Croacia	0 a 15	Hombres	2
2015	Aragón	01	UE-28	146	Croacia	0 a 15	Mujeres	4
2015	Aragón	01	UE-28	146	Croacia	16 a 64	Hombres	13
2015	Aragón	01	UE-28	146	Croacia	16 a 64	Mujeres	10
2015	Aragón	01	UE-28	147	Eslovenia	0 a 15	Mujeres	1
2015	Aragón	01	UE-28	147	Eslovenia	16 a 64	Hombres	3
2015	Aragón	01	UE-28	147	Eslovenia	16 a 64	Mujeres	11
2015	Aragón	02	Resto de Europa	101	Albania	0 a 15	Hombres	4
2015	Aragón	02	Resto de Europa	101	Albania	0 a 15	Mujeres	3
2015	Aragón	02	Resto de Europa	101	Albania	16 a 64	Hombres	13
2015	Aragón	02	Resto de Europa	101	Albania	16 a 64	Mujeres	20
2015	Aragón	02	Resto de Europa	101	Albania	65 y más	Hombres	3
2015	Aragón	02	Resto de Europa	101	Albania	65 y más	Mujeres	3
2015	Aragón	02	Resto de Europa	114	Islandia	16 a 64	Hombres	1
2015	Aragón	02	Resto de Europa	114	Islandia	16 a 64	Mujeres	1
2015	Aragón	02	Resto de Europa	120	Noruega	0 a 15	Hombres	3
2015	Aragón	02	Resto de Europa	120	Noruega	0 a 15	Mujeres	2
2015	Aragón	02	Resto de Europa	120	Noruega	16 a 64	Hombres	6
2015	Aragón	02	Resto de Europa	120	Noruega	16 a 64	Mujeres	9
2015	Aragón	02	Resto de Europa	124	Andorra	0 a 15	Hombres	1
2015	Aragón	02	Resto de Europa	124	Andorra	0 a 15	Mujeres	3
2015	Aragón	02	Resto de Europa	124	Andorra	16 a 64	Hombres	5
2015	Aragón	02	Resto de Europa	124	Andorra	16 a 64	Mujeres	3
2015	Aragón	02	Resto de Europa	132	Suiza	0 a 15	Hombres	2
2015	Aragón	02	Resto de Europa	132	Suiza	0 a 15	Mujeres	1
2015	Aragón	02	Resto de Europa	132	Suiza	16 a 64	Hombres	23
2015	Aragón	02	Resto de Europa	132	Suiza	16 a 64	Mujeres	21
2015	Aragón	02	Resto de Europa	132	Suiza	65 y más	Hombres	6
2015	Aragón	02	Resto de Europa	132	Suiza	65 y más	Mujeres	4
2015	Aragón	02	Resto de Europa	135	Ucrania	0 a 15	Hombres	128
2015	Aragón	02	Resto de Europa	135	Ucrania	0 a 15	Mujeres	141
2015	Aragón	02	Resto de Europa	135	Ucrania	16 a 64	Hombres	775
2015	Aragón	02	Resto de Europa	135	Ucrania	16 a 64	Mujeres	965
2015	Aragón	02	Resto de Europa	135	Ucrania	65 y más	Hombres	13
2015	Aragón	02	Resto de Europa	135	Ucrania	65 y más	Mujeres	38
2015	Aragón	02	Resto de Europa	137	Moldova	0 a 15	Hombres	23
2015	Aragón	02	Resto de Europa	137	Moldova	0 a 15	Mujeres	37
2015	Aragón	02	Resto de Europa	137	Moldova	16 a 64	Hombres	130
2015	Aragón	02	Resto de Europa	137	Moldova	16 a 64	Mujeres	159
2015	Aragón	02	Resto de Europa	137	Moldova	65 y más	Hombres	2
2015	Aragón	02	Resto de Europa	137	Moldova	65 y más	Mujeres	3
2015	Aragón	02	Resto de Europa	138	Bielorrusia	0 a 15	Hombres	6
2015	Aragón	02	Resto de Europa	138	Bielorrusia	0 a 15	Mujeres	4
2015	Aragón	02	Resto de Europa	138	Bielorrusia	16 a 64	Hombres	28
2015	Aragón	02	Resto de Europa	138	Bielorrusia	16 a 64	Mujeres	56
2015	Aragón	02	Resto de Europa	138	Bielorrusia	65 y más	Mujeres	3
2015	Aragón	02	Resto de Europa	139	Georgia	0 a 15	Hombres	7
2015	Aragón	02	Resto de Europa	139	Georgia	0 a 15	Mujeres	4
2015	Aragón	02	Resto de Europa	139	Georgia	16 a 64	Hombres	32
2015	Aragón	02	Resto de Europa	139	Georgia	16 a 64	Mujeres	20
2015	Aragón	02	Resto de Europa	139	Georgia	65 y más	Mujeres	2
2015	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	0 a 15	Hombres	1
2015	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	Hombres	11
2015	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	Mujeres	19
2015	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	65 y más	Mujeres	1
2015	Aragón	02	Resto de Europa	148	Armenia	0 a 15	Hombres	7
2015	Aragón	02	Resto de Europa	148	Armenia	0 a 15	Mujeres	11
2015	Aragón	02	Resto de Europa	148	Armenia	16 a 64	Hombres	42
2015	Aragón	02	Resto de Europa	148	Armenia	16 a 64	Mujeres	54
2015	Aragón	02	Resto de Europa	148	Armenia	65 y más	Hombres	4
2015	Aragón	02	Resto de Europa	148	Armenia	65 y más	Mujeres	3
2015	Aragón	02	Resto de Europa	154	Rusia	0 a 15	Hombres	45
2015	Aragón	02	Resto de Europa	154	Rusia	0 a 15	Mujeres	31
2015	Aragón	02	Resto de Europa	154	Rusia	16 a 64	Hombres	102
2015	Aragón	02	Resto de Europa	154	Rusia	16 a 64	Mujeres	601
2015	Aragón	02	Resto de Europa	154	Rusia	65 y más	Hombres	6
2015	Aragón	02	Resto de Europa	154	Rusia	65 y más	Mujeres	18
2015	Aragón	02	Resto de Europa	156	Macedonia	16 a 64	Hombres	1
2015	Aragón	02	Resto de Europa	156	Macedonia	16 a 64	Mujeres	1
2015	Aragón	02	Resto de Europa	157	Serbia	0 a 15	Hombres	5
2015	Aragón	02	Resto de Europa	157	Serbia	0 a 15	Mujeres	1
2015	Aragón	02	Resto de Europa	157	Serbia	16 a 64	Hombres	21
2015	Aragón	02	Resto de Europa	157	Serbia	16 a 64	Mujeres	20
2015	Aragón	02	Resto de Europa	157	Serbia	65 y más	Hombres	2
2015	Aragón	02	Resto de Europa	158	Montenegro	16 a 64	Hombres	1
2015	Aragón	02	Resto de Europa	199	Países sin relaciones diplomáticas	16 a 64	Mujeres	1
2015	Aragón	02	Resto de Europa	436	Turquía	0 a 15	Hombres	3
2015	Aragón	02	Resto de Europa	436	Turquía	0 a 15	Mujeres	5
2015	Aragón	02	Resto de Europa	436	Turquía	16 a 64	Hombres	30
2015	Aragón	02	Resto de Europa	436	Turquía	16 a 64	Mujeres	14
2015	Aragón	02	Resto de Europa	436	Turquía	65 y más	Hombres	1
2015	Aragón	02	Resto de Europa	436	Turquía	65 y más	Mujeres	1
2015	Aragón	03	Magreb	203	Argelia	0 a 15	Hombres	781
2015	Aragón	03	Magreb	203	Argelia	0 a 15	Mujeres	698
2015	Aragón	03	Magreb	203	Argelia	16 a 64	Hombres	2547
2015	Aragón	03	Magreb	203	Argelia	16 a 64	Mujeres	1084
2015	Aragón	03	Magreb	203	Argelia	65 y más	Hombres	14
2015	Aragón	03	Magreb	203	Argelia	65 y más	Mujeres	25
2015	Aragón	03	Magreb	224	Libia	0 a 15	Hombres	4
2015	Aragón	03	Magreb	224	Libia	0 a 15	Mujeres	1
2015	Aragón	03	Magreb	224	Libia	16 a 64	Hombres	4
2015	Aragón	03	Magreb	224	Libia	16 a 64	Mujeres	3
2015	Aragón	03	Magreb	228	Marruecos	0 a 15	Hombres	2592
2015	Aragón	03	Magreb	228	Marruecos	0 a 15	Mujeres	2459
2015	Aragón	03	Magreb	228	Marruecos	16 a 64	Hombres	8100
2015	Aragón	03	Magreb	228	Marruecos	16 a 64	Mujeres	5321
2015	Aragón	03	Magreb	228	Marruecos	65 y más	Hombres	77
2015	Aragón	03	Magreb	228	Marruecos	65 y más	Mujeres	96
2015	Aragón	03	Magreb	230	Mauritania	0 a 15	Hombres	32
2015	Aragón	03	Magreb	230	Mauritania	0 a 15	Mujeres	23
2015	Aragón	03	Magreb	230	Mauritania	16 a 64	Hombres	264
2015	Aragón	03	Magreb	230	Mauritania	16 a 64	Mujeres	42
2015	Aragón	03	Magreb	230	Mauritania	65 y más	Hombres	1
2015	Aragón	03	Magreb	248	Túnez	0 a 15	Hombres	8
2015	Aragón	03	Magreb	248	Túnez	0 a 15	Mujeres	6
2015	Aragón	03	Magreb	248	Túnez	16 a 64	Hombres	34
2015	Aragón	03	Magreb	248	Túnez	16 a 64	Mujeres	17
2015	Aragón	03	Magreb	248	Túnez	65 y más	Hombres	1
2015	Aragón	03	Magreb	248	Túnez	65 y más	Mujeres	1
2015	Aragón	04	Resto de África	201	Burkina Fasso	0 a 15	Hombres	13
2015	Aragón	04	Resto de África	201	Burkina Fasso	0 a 15	Mujeres	7
2015	Aragón	04	Resto de África	201	Burkina Fasso	16 a 64	Hombres	72
2015	Aragón	04	Resto de África	201	Burkina Fasso	16 a 64	Mujeres	27
2015	Aragón	04	Resto de África	202	Angola	0 a 15	Hombres	2
2015	Aragón	04	Resto de África	202	Angola	0 a 15	Mujeres	3
2015	Aragón	04	Resto de África	202	Angola	16 a 64	Hombres	26
2015	Aragón	04	Resto de África	202	Angola	16 a 64	Mujeres	9
2015	Aragón	04	Resto de África	204	Benin	0 a 15	Hombres	2
2015	Aragón	04	Resto de África	204	Benin	0 a 15	Mujeres	2
2015	Aragón	04	Resto de África	204	Benin	16 a 64	Hombres	5
2015	Aragón	04	Resto de África	204	Benin	16 a 64	Mujeres	3
2015	Aragón	04	Resto de África	206	Burundi	16 a 64	Hombres	1
2015	Aragón	04	Resto de África	207	Cabo Verde	0 a 15	Hombres	11
2015	Aragón	04	Resto de África	207	Cabo Verde	0 a 15	Mujeres	19
2015	Aragón	04	Resto de África	207	Cabo Verde	16 a 64	Hombres	158
2015	Aragón	04	Resto de África	207	Cabo Verde	16 a 64	Mujeres	138
2015	Aragón	04	Resto de África	207	Cabo Verde	65 y más	Hombres	3
2015	Aragón	04	Resto de África	207	Cabo Verde	65 y más	Mujeres	8
2015	Aragón	04	Resto de África	208	Camerún	0 a 15	Hombres	23
2015	Aragón	04	Resto de África	208	Camerún	0 a 15	Mujeres	22
2015	Aragón	04	Resto de África	208	Camerún	16 a 64	Hombres	109
2015	Aragón	04	Resto de África	208	Camerún	16 a 64	Mujeres	81
2015	Aragón	04	Resto de África	208	Camerún	65 y más	Hombres	1
2015	Aragón	04	Resto de África	208	Camerún	65 y más	Mujeres	2
2015	Aragón	04	Resto de África	210	Congo	0 a 15	Hombres	5
2015	Aragón	04	Resto de África	210	Congo	0 a 15	Mujeres	4
2015	Aragón	04	Resto de África	210	Congo	16 a 64	Hombres	22
2015	Aragón	04	Resto de África	210	Congo	16 a 64	Mujeres	9
2015	Aragón	04	Resto de África	210	Congo	65 y más	Hombres	1
2015	Aragón	04	Resto de África	210	Congo	65 y más	Mujeres	2
2015	Aragón	04	Resto de África	211	Costa de Marfil	0 a 15	Hombres	10
2015	Aragón	04	Resto de África	211	Costa de Marfil	0 a 15	Mujeres	16
2015	Aragón	04	Resto de África	211	Costa de Marfil	16 a 64	Hombres	75
2015	Aragón	04	Resto de África	211	Costa de Marfil	16 a 64	Mujeres	38
2015	Aragón	04	Resto de África	213	Egipto	0 a 15	Hombres	14
2015	Aragón	04	Resto de África	213	Egipto	0 a 15	Mujeres	18
2015	Aragón	04	Resto de África	213	Egipto	16 a 64	Hombres	60
2015	Aragón	04	Resto de África	213	Egipto	16 a 64	Mujeres	30
2015	Aragón	04	Resto de África	213	Egipto	65 y más	Hombres	1
2015	Aragón	04	Resto de África	213	Egipto	65 y más	Mujeres	1
2015	Aragón	04	Resto de África	214	Etiopía	0 a 15	Hombres	2
2015	Aragón	04	Resto de África	214	Etiopía	0 a 15	Mujeres	3
2015	Aragón	04	Resto de África	214	Etiopía	16 a 64	Hombres	1
2015	Aragón	04	Resto de África	215	Gabón	16 a 64	Hombres	6
2015	Aragón	04	Resto de África	215	Gabón	16 a 64	Mujeres	5
2015	Aragón	04	Resto de África	216	Gambia	0 a 15	Hombres	272
2015	Aragón	04	Resto de África	216	Gambia	0 a 15	Mujeres	237
2015	Aragón	04	Resto de África	216	Gambia	16 a 64	Hombres	1320
2015	Aragón	04	Resto de África	216	Gambia	16 a 64	Mujeres	343
2015	Aragón	04	Resto de África	216	Gambia	65 y más	Hombres	1
2015	Aragón	04	Resto de África	217	Ghana	0 a 15	Hombres	142
2015	Aragón	04	Resto de África	217	Ghana	0 a 15	Mujeres	142
2015	Aragón	04	Resto de África	217	Ghana	16 a 64	Hombres	1114
2015	Aragón	04	Resto de África	217	Ghana	16 a 64	Mujeres	345
2015	Aragón	04	Resto de África	217	Ghana	65 y más	Hombres	3
2015	Aragón	04	Resto de África	218	Guinea	0 a 15	Hombres	91
2015	Aragón	04	Resto de África	218	Guinea	0 a 15	Mujeres	99
2015	Aragón	04	Resto de África	218	Guinea	16 a 64	Hombres	380
2015	Aragón	04	Resto de África	218	Guinea	16 a 64	Mujeres	297
2015	Aragón	04	Resto de África	218	Guinea	65 y más	Hombres	2
2015	Aragón	04	Resto de África	218	Guinea	65 y más	Mujeres	7
2015	Aragón	04	Resto de África	219	Guinea Bissau	0 a 15	Hombres	4
2015	Aragón	04	Resto de África	219	Guinea Bissau	0 a 15	Mujeres	6
2015	Aragón	04	Resto de África	219	Guinea Bissau	16 a 64	Hombres	77
2015	Aragón	04	Resto de África	219	Guinea Bissau	16 a 64	Mujeres	25
2015	Aragón	04	Resto de África	219	Guinea Bissau	65 y más	Hombres	2
2015	Aragón	04	Resto de África	220	Guinea Ecuatorial	0 a 15	Hombres	88
2015	Aragón	04	Resto de África	220	Guinea Ecuatorial	0 a 15	Mujeres	61
2015	Aragón	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Hombres	141
2015	Aragón	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Mujeres	326
2015	Aragón	04	Resto de África	220	Guinea Ecuatorial	65 y más	Hombres	1
2015	Aragón	04	Resto de África	220	Guinea Ecuatorial	65 y más	Mujeres	6
2015	Aragón	04	Resto de África	221	Kenia	0 a 15	Mujeres	2
2015	Aragón	04	Resto de África	221	Kenia	16 a 64	Hombres	6
2015	Aragón	04	Resto de África	221	Kenia	16 a 64	Mujeres	34
2015	Aragón	04	Resto de África	223	Liberia	0 a 15	Hombres	1
2015	Aragón	04	Resto de África	223	Liberia	16 a 64	Hombres	4
2015	Aragón	04	Resto de África	223	Liberia	65 y más	Hombres	1
2015	Aragón	04	Resto de África	225	Madagascar	16 a 64	Mujeres	6
2015	Aragón	04	Resto de África	227	Mali	0 a 15	Hombres	180
2015	Aragón	04	Resto de África	227	Mali	0 a 15	Mujeres	114
2015	Aragón	04	Resto de África	227	Mali	16 a 64	Hombres	1370
2015	Aragón	04	Resto de África	227	Mali	16 a 64	Mujeres	196
2015	Aragón	04	Resto de África	227	Mali	65 y más	Mujeres	1
2015	Aragón	04	Resto de África	231	Mozambique	0 a 15	Mujeres	1
2015	Aragón	04	Resto de África	231	Mozambique	16 a 64	Mujeres	1
2015	Aragón	04	Resto de África	233	Níger	0 a 15	Hombres	4
2015	Aragón	04	Resto de África	233	Níger	0 a 15	Mujeres	1
2015	Aragón	04	Resto de África	233	Níger	16 a 64	Hombres	15
2015	Aragón	04	Resto de África	233	Níger	16 a 64	Mujeres	8
2015	Aragón	04	Resto de África	234	Nigeria	0 a 15	Hombres	105
2015	Aragón	04	Resto de África	234	Nigeria	0 a 15	Mujeres	105
2015	Aragón	04	Resto de África	234	Nigeria	16 a 64	Hombres	304
2015	Aragón	04	Resto de África	234	Nigeria	16 a 64	Mujeres	304
2015	Aragón	04	Resto de África	234	Nigeria	65 y más	Hombres	1
2015	Aragón	04	Resto de África	234	Nigeria	65 y más	Mujeres	1
2015	Aragón	04	Resto de África	235	República Centroafricana	0 a 15	Hombres	1
2015	Aragón	04	Resto de África	235	República Centroafricana	16 a 64	Hombres	2
2015	Aragón	04	Resto de África	235	República Centroafricana	16 a 64	Mujeres	3
2015	Aragón	04	Resto de África	236	Sudáfrica	16 a 64	Hombres	3
2015	Aragón	04	Resto de África	236	Sudáfrica	16 a 64	Mujeres	5
2015	Aragón	04	Resto de África	236	Sudáfrica	65 y más	Hombres	1
2015	Aragón	04	Resto de África	237	Ruanda	16 a 64	Hombres	1
2015	Aragón	04	Resto de África	238	Santo Tome y Príncipe	16 a 64	Hombres	1
2015	Aragón	04	Resto de África	239	Senegal	0 a 15	Hombres	236
2015	Aragón	04	Resto de África	239	Senegal	0 a 15	Mujeres	200
2015	Aragón	04	Resto de África	239	Senegal	16 a 64	Hombres	2698
2015	Aragón	04	Resto de África	239	Senegal	16 a 64	Mujeres	443
2015	Aragón	04	Resto de África	239	Senegal	65 y más	Hombres	17
2015	Aragón	04	Resto de África	241	Sierra Leona	0 a 15	Hombres	1
2015	Aragón	04	Resto de África	241	Sierra Leona	0 a 15	Mujeres	2
2015	Aragón	04	Resto de África	241	Sierra Leona	16 a 64	Hombres	7
2015	Aragón	04	Resto de África	241	Sierra Leona	16 a 64	Mujeres	3
2015	Aragón	04	Resto de África	243	Sudán	0 a 15	Hombres	2
2015	Aragón	04	Resto de África	243	Sudán	16 a 64	Hombres	5
2015	Aragón	04	Resto de África	243	Sudán	16 a 64	Mujeres	4
2015	Aragón	04	Resto de África	245	Tanzania	16 a 64	Mujeres	1
2015	Aragón	04	Resto de África	246	Chad	16 a 64	Hombres	2
2015	Aragón	04	Resto de África	246	Chad	16 a 64	Mujeres	1
2015	Aragón	04	Resto de África	247	Togo	0 a 15	Hombres	3
2015	Aragón	04	Resto de África	247	Togo	0 a 15	Mujeres	5
2015	Aragón	04	Resto de África	247	Togo	16 a 64	Hombres	11
2015	Aragón	04	Resto de África	247	Togo	16 a 64	Mujeres	7
2015	Aragón	04	Resto de África	249	Uganda	16 a 64	Mujeres	1
2015	Aragón	04	Resto de África	250	Rep. Democrática del Congo	0 a 15	Hombres	3
2015	Aragón	04	Resto de África	250	Rep. Democrática del Congo	0 a 15	Mujeres	4
2015	Aragón	04	Resto de África	250	Rep. Democrática del Congo	16 a 64	Hombres	29
2015	Aragón	04	Resto de África	250	Rep. Democrática del Congo	16 a 64	Mujeres	20
2015	Aragón	04	Resto de África	250	Rep. Democrática del Congo	65 y más	Mujeres	1
2015	Aragón	05	América del Norte	301	Canadá	0 a 15	Hombres	1
2015	Aragón	05	América del Norte	301	Canadá	0 a 15	Mujeres	3
2015	Aragón	05	América del Norte	301	Canadá	16 a 64	Hombres	13
2015	Aragón	05	América del Norte	301	Canadá	16 a 64	Mujeres	14
2015	Aragón	05	América del Norte	301	Canadá	65 y más	Hombres	2
2015	Aragón	05	América del Norte	301	Canadá	65 y más	Mujeres	1
2015	Aragón	05	América del Norte	302	Estados Unidos de América	0 a 15	Hombres	17
2015	Aragón	05	América del Norte	302	Estados Unidos de América	0 a 15	Mujeres	23
2015	Aragón	05	América del Norte	302	Estados Unidos de América	16 a 64	Hombres	141
2015	Aragón	05	América del Norte	302	Estados Unidos de América	16 a 64	Mujeres	165
2015	Aragón	05	América del Norte	302	Estados Unidos de América	65 y más	Hombres	58
2015	Aragón	05	América del Norte	302	Estados Unidos de América	65 y más	Mujeres	13
2015	Aragón	06	Resto de América	303	México	0 a 15	Hombres	16
2015	Aragón	06	Resto de América	303	México	0 a 15	Mujeres	20
2015	Aragón	06	Resto de América	303	México	16 a 64	Hombres	125
2015	Aragón	06	Resto de América	303	México	16 a 64	Mujeres	180
2015	Aragón	06	Resto de América	303	México	65 y más	Mujeres	3
2015	Aragón	06	Resto de América	314	Costa Rica	0 a 15	Hombres	2
2015	Aragón	06	Resto de América	314	Costa Rica	0 a 15	Mujeres	1
2015	Aragón	06	Resto de América	314	Costa Rica	16 a 64	Hombres	18
2015	Aragón	06	Resto de América	314	Costa Rica	16 a 64	Mujeres	12
2015	Aragón	06	Resto de América	314	Costa Rica	65 y más	Mujeres	1
2015	Aragón	06	Resto de América	315	Cuba	0 a 15	Hombres	44
2015	Aragón	06	Resto de América	315	Cuba	0 a 15	Mujeres	37
2015	Aragón	06	Resto de América	315	Cuba	16 a 64	Hombres	380
2015	Aragón	06	Resto de América	315	Cuba	16 a 64	Mujeres	528
2015	Aragón	06	Resto de América	315	Cuba	65 y más	Hombres	20
2015	Aragón	06	Resto de América	315	Cuba	65 y más	Mujeres	57
2015	Aragón	06	Resto de América	316	Dominica	16 a 64	Hombres	3
2015	Aragón	06	Resto de América	316	Dominica	16 a 64	Mujeres	9
2015	Aragón	06	Resto de América	317	El Salvador	0 a 15	Hombres	21
2015	Aragón	06	Resto de América	317	El Salvador	0 a 15	Mujeres	19
2015	Aragón	06	Resto de América	317	El Salvador	16 a 64	Hombres	81
