Año	Comarca Código	Comarca Nombre	Nº Accidentes	Grupo Grado Código	Grupo Grado Código	Régimen Código (2 dígitos)	Régimen (2 dígitos)
2008	17	D.C. Zaragoza	3	Leves	1	07	Especial Agrario Cuenta Propia
2008	18	Ribera Baja del Ebro	146	Leves	1	01	General
2008	18	Ribera Baja del Ebro	3	Leves	1	05	Trabajadores Autónomos
2008	18	Ribera Baja del Ebro	6	Leves	1	06	Especial Agrario Cuenta Ajena
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	135	Leves	1	01	General
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Leves	1	05	Trabajadores Autónomos
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Leves	1	06	Especial Agrario Cuenta Ajena
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Leves	1	07	Especial Agrario Cuenta Propia
2008	20	Comunidad de Calatayud	485	Leves	1	01	General
2008	20	Comunidad de Calatayud	10	Leves	1	05	Trabajadores Autónomos
2008	20	Comunidad de Calatayud	11	Leves	1	06	Especial Agrario Cuenta Ajena
2008	20	Comunidad de Calatayud	4	Leves	1	07	Especial Agrario Cuenta Propia
2008	21	Campo de Cariñena	189	Leves	1	01	General
2008	21	Campo de Cariñena	12	Leves	1	05	Trabajadores Autónomos
2008	21	Campo de Cariñena	15	Leves	1	06	Especial Agrario Cuenta Ajena
2008	21	Campo de Cariñena	1	Leves	1	07	Especial Agrario Cuenta Propia
2008	22	Campo de Belchite	32	Leves	1	01	General
2008	22	Campo de Belchite	2	Leves	1	05	Trabajadores Autónomos
2008	23	Bajo Martín	121	Leves	1	01	General
2008	23	Bajo Martín	2	Leves	1	05	Trabajadores Autónomos
2008	23	Bajo Martín	2	Leves	1	06	Especial Agrario Cuenta Ajena
2008	23	Bajo Martín	2	Leves	1	07	Especial Agrario Cuenta Propia
2008	24	Campo de Daroca	51	Leves	1	01	General
2008	24	Campo de Daroca	1	Leves	1	05	Trabajadores Autónomos
2008	24	Campo de Daroca	2	Leves	1	06	Especial Agrario Cuenta Ajena
2008	25	Jiloca	202	Leves	1	01	General
2008	25	Jiloca	3	Leves	1	05	Trabajadores Autónomos
2008	25	Jiloca	1	Leves	1	06	Especial Agrario Cuenta Ajena
2008	25	Jiloca	6	Leves	1	07	Especial Agrario Cuenta Propia
2008	26	Cuencas Mineras	205	Leves	1	01	General
2008	26	Cuencas Mineras	1	Leves	1	05	Trabajadores Autónomos
2008	27	Andorra-Sierra de Arcos	163	Leves	1	01	General
2008	27	Andorra-Sierra de Arcos	1	Leves	1	05	Trabajadores Autónomos
2008	27	Andorra-Sierra de Arcos	1	Leves	1	07	Especial Agrario Cuenta Propia
2008	27	Andorra-Sierra de Arcos	169	Leves	1	09	Especial Minería del Carbón
2008	28	Bajo Aragón	382	Leves	1	01	General
2008	28	Bajo Aragón	6	Leves	1	05	Trabajadores Autónomos
2008	28	Bajo Aragón	9	Leves	1	06	Especial Agrario Cuenta Ajena
2008	28	Bajo Aragón	3	Leves	1	07	Especial Agrario Cuenta Propia
2008	29	Comunidad de Teruel	597	Leves	1	01	General
2008	29	Comunidad de Teruel	12	Leves	1	05	Trabajadores Autónomos
2008	29	Comunidad de Teruel	3	Leves	1	06	Especial Agrario Cuenta Ajena
2008	29	Comunidad de Teruel	9	Leves	1	07	Especial Agrario Cuenta Propia
2008	30	Maestrazgo	26	Leves	1	01	General
2008	30	Maestrazgo	1	Leves	1	05	Trabajadores Autónomos
2008	30	Maestrazgo	1	Leves	1	06	Especial Agrario Cuenta Ajena
2008	30	Maestrazgo	1	Leves	1	07	Especial Agrario Cuenta Propia
2008	31	Sierra de Albarracín	29	Leves	1	01	General
2008	31	Sierra de Albarracín	2	Leves	1	05	Trabajadores Autónomos
2008	31	Sierra de Albarracín	2	Leves	1	06	Especial Agrario Cuenta Ajena
2008	31	Sierra de Albarracín	1	Leves	1	07	Especial Agrario Cuenta Propia
2008	32	Gúdar-Javalambre	89	Leves	1	01	General
2008	32	Gúdar-Javalambre	4	Leves	1	05	Trabajadores Autónomos
2008	32	Gúdar-Javalambre	1	Leves	1	06	Especial Agrario Cuenta Ajena
2008	32	Gúdar-Javalambre	4	Leves	1	07	Especial Agrario Cuenta Propia
2008	33	Matarraña / Matarranya	77	Leves	1	01	General
2008	33	Matarraña / Matarranya	3	Leves	1	05	Trabajadores Autónomos
2008	33	Matarraña / Matarranya	6	Leves	1	06	Especial Agrario Cuenta Ajena
2008	33	Matarraña / Matarranya	5	Leves	1	07	Especial Agrario Cuenta Propia
2008	NC	Municipio del centro de trabajo fuera de Aragón	252	Leves	1	01	General
2008	NC	Municipio del centro de trabajo fuera de Aragón	1	Leves	1	05	Trabajadores Autónomos
2008	NC	Municipio del centro de trabajo fuera de Aragón	5	Leves	1	06	Especial Agrario Cuenta Ajena
2008	NC	Municipio del centro de trabajo fuera de Aragón	1	Leves	1	07	Especial Agrario Cuenta Propia
2007	01	La Jacetania	247	Leves	1	01	General
2007	01	La Jacetania	3	Leves	1	06	Especial Agrario Cuenta Ajena
2007	02	Alto Gállego	247	Leves	1	01	General
2007	02	Alto Gállego	1	Leves	1	06	Especial Agrario Cuenta Ajena
2007	03	Sobrarbe	83	Leves	1	01	General
2007	04	La Ribagorza	158	Leves	1	01	General
2007	04	La Ribagorza	1	Leves	1	05	Trabajadores Autónomos
2007	04	La Ribagorza	2	Leves	1	07	Especial Agrario Cuenta Propia
2007	04	La Ribagorza	1	Leves	1	08	Especial Trabajadores del Mar
2007	05	Cinco Villas	631	Leves	1	01	General
2007	05	Cinco Villas	4	Leves	1	05	Trabajadores Autónomos
2007	05	Cinco Villas	11	Leves	1	06	Especial Agrario Cuenta Ajena
2007	05	Cinco Villas	4	Leves	1	07	Especial Agrario Cuenta Propia
2007	06	Hoya de Huesca / Plana de Uesca	1257	Leves	1	01	General
2007	06	Hoya de Huesca / Plana de Uesca	2	Leves	1	05	Trabajadores Autónomos
2007	06	Hoya de Huesca / Plana de Uesca	11	Leves	1	06	Especial Agrario Cuenta Ajena
2007	06	Hoya de Huesca / Plana de Uesca	2	Leves	1	07	Especial Agrario Cuenta Propia
2007	07	Somontano de Barbastro	413	Leves	1	01	General
2007	07	Somontano de Barbastro	3	Leves	1	05	Trabajadores Autónomos
2007	07	Somontano de Barbastro	16	Leves	1	06	Especial Agrario Cuenta Ajena
2007	07	Somontano de Barbastro	4	Leves	1	07	Especial Agrario Cuenta Propia
2007	08	Cinca Medio	438	Leves	1	01	General
2007	08	Cinca Medio	4	Leves	1	05	Trabajadores Autónomos
2007	08	Cinca Medio	5	Leves	1	06	Especial Agrario Cuenta Ajena
2007	09	La Litera / La Llitera	406	Leves	1	01	General
2007	09	La Litera / La Llitera	2	Leves	1	05	Trabajadores Autónomos
2007	09	La Litera / La Llitera	7	Leves	1	06	Especial Agrario Cuenta Ajena
2007	10	Los Monegros	213	Leves	1	01	General
2007	10	Los Monegros	5	Leves	1	06	Especial Agrario Cuenta Ajena
2007	10	Los Monegros	6	Leves	1	07	Especial Agrario Cuenta Propia
2007	11	Bajo Cinca / Baix Cinca	381	Leves	1	01	General
2007	11	Bajo Cinca / Baix Cinca	1	Leves	1	05	Trabajadores Autónomos
2007	11	Bajo Cinca / Baix Cinca	35	Leves	1	06	Especial Agrario Cuenta Ajena
2007	11	Bajo Cinca / Baix Cinca	2	Leves	1	07	Especial Agrario Cuenta Propia
2007	11	Bajo Cinca / Baix Cinca	8	Leves	1	09	Especial Minería del Carbón
2007	12	Tarazona y el Moncayo	299	Leves	1	01	General
2007	12	Tarazona y el Moncayo	2	Leves	1	05	Trabajadores Autónomos
2007	12	Tarazona y el Moncayo	1	Leves	1	06	Especial Agrario Cuenta Ajena
2007	12	Tarazona y el Moncayo	4	Leves	1	07	Especial Agrario Cuenta Propia
2007	13	Campo de Borja	390	Leves	1	01	General
2007	13	Campo de Borja	1	Leves	1	05	Trabajadores Autónomos
2007	13	Campo de Borja	2	Leves	1	06	Especial Agrario Cuenta Ajena
2007	13	Campo de Borja	3	Leves	1	07	Especial Agrario Cuenta Propia
2007	14	Aranda	64	Leves	1	01	General
2007	14	Aranda	2	Leves	1	05	Trabajadores Autónomos
2007	14	Aranda	1	Leves	1	07	Especial Agrario Cuenta Propia
2007	15	Ribera Alta del Ebro	1196	Leves	1	01	General
2007	15	Ribera Alta del Ebro	4	Leves	1	05	Trabajadores Autónomos
2007	15	Ribera Alta del Ebro	10	Leves	1	06	Especial Agrario Cuenta Ajena
2007	15	Ribera Alta del Ebro	1	Leves	1	07	Especial Agrario Cuenta Propia
2007	16	Valdejalón	755	Leves	1	01	General
2007	16	Valdejalón	4	Leves	1	05	Trabajadores Autónomos
2007	16	Valdejalón	32	Leves	1	06	Especial Agrario Cuenta Ajena
2007	16	Valdejalón	5	Leves	1	07	Especial Agrario Cuenta Propia
2007	17	D.C. Zaragoza	13483	Leves	1	01	General
2007	17	D.C. Zaragoza	74	Leves	1	05	Trabajadores Autónomos
2007	17	D.C. Zaragoza	37	Leves	1	06	Especial Agrario Cuenta Ajena
2007	17	D.C. Zaragoza	12	Leves	1	07	Especial Agrario Cuenta Propia
2007	17	D.C. Zaragoza	1	Leves	1	09	Especial Minería del Carbón
2007	18	Ribera Baja del Ebro	163	Leves	1	01	General
2007	18	Ribera Baja del Ebro	1	Leves	1	05	Trabajadores Autónomos
2007	18	Ribera Baja del Ebro	7	Leves	1	06	Especial Agrario Cuenta Ajena
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	136	Leves	1	01	General
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	37	Leves	1	06	Especial Agrario Cuenta Ajena
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Leves	1	07	Especial Agrario Cuenta Propia
2007	20	Comunidad de Calatayud	551	Leves	1	01	General
2007	20	Comunidad de Calatayud	3	Leves	1	05	Trabajadores Autónomos
2007	20	Comunidad de Calatayud	6	Leves	1	06	Especial Agrario Cuenta Ajena
2007	20	Comunidad de Calatayud	19	Leves	1	07	Especial Agrario Cuenta Propia
2007	21	Campo de Cariñena	193	Leves	1	01	General
2007	21	Campo de Cariñena	10	Leves	1	06	Especial Agrario Cuenta Ajena
2007	21	Campo de Cariñena	6	Leves	1	07	Especial Agrario Cuenta Propia
2007	22	Campo de Belchite	36	Leves	1	01	General
2007	22	Campo de Belchite	1	Leves	1	07	Especial Agrario Cuenta Propia
2007	23	Bajo Martín	156	Leves	1	01	General
2007	23	Bajo Martín	3	Leves	1	06	Especial Agrario Cuenta Ajena
2007	23	Bajo Martín	4	Leves	1	07	Especial Agrario Cuenta Propia
2007	24	Campo de Daroca	69	Leves	1	01	General
2007	24	Campo de Daroca	1	Leves	1	05	Trabajadores Autónomos
2007	24	Campo de Daroca	2	Leves	1	06	Especial Agrario Cuenta Ajena
2007	24	Campo de Daroca	1	Leves	1	07	Especial Agrario Cuenta Propia
2007	25	Jiloca	187	Leves	1	01	General
2007	25	Jiloca	4	Leves	1	07	Especial Agrario Cuenta Propia
2007	26	Cuencas Mineras	180	Leves	1	01	General
2007	26	Cuencas Mineras	1	Leves	1	05	Trabajadores Autónomos
2007	26	Cuencas Mineras	1	Leves	1	06	Especial Agrario Cuenta Ajena
2007	27	Andorra-Sierra de Arcos	158	Leves	1	01	General
2007	27	Andorra-Sierra de Arcos	1	Leves	1	07	Especial Agrario Cuenta Propia
2007	27	Andorra-Sierra de Arcos	169	Leves	1	09	Especial Minería del Carbón
2007	28	Bajo Aragón	445	Leves	1	01	General
2007	28	Bajo Aragón	1	Leves	1	05	Trabajadores Autónomos
2007	28	Bajo Aragón	16	Leves	1	06	Especial Agrario Cuenta Ajena
2007	28	Bajo Aragón	4	Leves	1	07	Especial Agrario Cuenta Propia
2007	29	Comunidad de Teruel	617	Leves	1	01	General
2007	29	Comunidad de Teruel	10	Leves	1	05	Trabajadores Autónomos
2007	29	Comunidad de Teruel	4	Leves	1	06	Especial Agrario Cuenta Ajena
2007	29	Comunidad de Teruel	7	Leves	1	07	Especial Agrario Cuenta Propia
2007	30	Maestrazgo	25	Leves	1	01	General
2007	30	Maestrazgo	4	Leves	1	06	Especial Agrario Cuenta Ajena
2007	30	Maestrazgo	2	Leves	1	07	Especial Agrario Cuenta Propia
2007	31	Sierra de Albarracín	25	Leves	1	01	General
2007	31	Sierra de Albarracín	3	Leves	1	06	Especial Agrario Cuenta Ajena
2007	31	Sierra de Albarracín	2	Leves	1	07	Especial Agrario Cuenta Propia
2007	32	Gúdar-Javalambre	94	Leves	1	01	General
2007	32	Gúdar-Javalambre	4	Leves	1	05	Trabajadores Autónomos
2007	32	Gúdar-Javalambre	1	Leves	1	06	Especial Agrario Cuenta Ajena
2007	32	Gúdar-Javalambre	2	Leves	1	07	Especial Agrario Cuenta Propia
2007	32	Gúdar-Javalambre	1	Leves	1	09	Especial Minería del Carbón
2007	33	Matarraña / Matarranya	68	Leves	1	01	General
2007	33	Matarraña / Matarranya	1	Leves	1	05	Trabajadores Autónomos
2007	33	Matarraña / Matarranya	2	Leves	1	06	Especial Agrario Cuenta Ajena
2007	33	Matarraña / Matarranya	6	Leves	1	07	Especial Agrario Cuenta Propia
2007	NC	Municipio del centro de trabajo fuera de Aragón	289	Leves	1	01	General
2007	NC	Municipio del centro de trabajo fuera de Aragón	4	Leves	1	06	Especial Agrario Cuenta Ajena
2006	01	La Jacetania	300	Leves	1	01	General
2006	01	La Jacetania	4	Leves	1	05	Trabajadores Autónomos
2006	01	La Jacetania	2	Leves	1	06	Especial Agrario Cuenta Ajena
2006	01	La Jacetania	2	Leves	1	07	Especial Agrario Cuenta Propia
2006	02	Alto Gállego	265	Leves	1	01	General
2006	02	Alto Gállego	2	Leves	1	06	Especial Agrario Cuenta Ajena
2006	03	Sobrarbe	65	Leves	1	01	General
2006	04	La Ribagorza	172	Leves	1	01	General
2006	04	La Ribagorza	1	Leves	1	05	Trabajadores Autónomos
2006	04	La Ribagorza	2	Leves	1	06	Especial Agrario Cuenta Ajena
2006	04	La Ribagorza	1	Leves	1	07	Especial Agrario Cuenta Propia
2006	05	Cinco Villas	615	Leves	1	01	General
2006	05	Cinco Villas	1	Leves	1	05	Trabajadores Autónomos
2006	05	Cinco Villas	23	Leves	1	06	Especial Agrario Cuenta Ajena
2006	05	Cinco Villas	6	Leves	1	07	Especial Agrario Cuenta Propia
2006	06	Hoya de Huesca / Plana de Uesca	1209	Leves	1	01	General
2006	06	Hoya de Huesca / Plana de Uesca	3	Leves	1	05	Trabajadores Autónomos
2006	06	Hoya de Huesca / Plana de Uesca	9	Leves	1	06	Especial Agrario Cuenta Ajena
2006	06	Hoya de Huesca / Plana de Uesca	1	Leves	1	07	Especial Agrario Cuenta Propia
2006	07	Somontano de Barbastro	378	Leves	1	01	General
2006	07	Somontano de Barbastro	10	Leves	1	06	Especial Agrario Cuenta Ajena
2006	07	Somontano de Barbastro	2	Leves	1	07	Especial Agrario Cuenta Propia
2006	08	Cinca Medio	424	Leves	1	01	General
2006	08	Cinca Medio	3	Leves	1	05	Trabajadores Autónomos
2006	08	Cinca Medio	6	Leves	1	06	Especial Agrario Cuenta Ajena
2006	09	La Litera / La Llitera	316	Leves	1	01	General
2006	09	La Litera / La Llitera	1	Leves	1	05	Trabajadores Autónomos
2006	09	La Litera / La Llitera	6	Leves	1	06	Especial Agrario Cuenta Ajena
2006	10	Los Monegros	155	Leves	1	01	General
2006	10	Los Monegros	1	Leves	1	05	Trabajadores Autónomos
2006	10	Los Monegros	6	Leves	1	06	Especial Agrario Cuenta Ajena
2006	11	Bajo Cinca / Baix Cinca	396	Leves	1	01	General
2006	11	Bajo Cinca / Baix Cinca	2	Leves	1	05	Trabajadores Autónomos
2006	11	Bajo Cinca / Baix Cinca	54	Leves	1	06	Especial Agrario Cuenta Ajena
2006	11	Bajo Cinca / Baix Cinca	4	Leves	1	09	Especial Minería del Carbón
2006	12	Tarazona y el Moncayo	275	Leves	1	01	General
2006	12	Tarazona y el Moncayo	1	Leves	1	05	Trabajadores Autónomos
2006	12	Tarazona y el Moncayo	2	Leves	1	07	Especial Agrario Cuenta Propia
2006	13	Campo de Borja	340	Leves	1	01	General
2006	13	Campo de Borja	2	Leves	1	05	Trabajadores Autónomos
2006	13	Campo de Borja	7	Leves	1	06	Especial Agrario Cuenta Ajena
2006	13	Campo de Borja	6	Leves	1	07	Especial Agrario Cuenta Propia
2006	14	Aranda	68	Leves	1	01	General
2006	14	Aranda	1	Leves	1	07	Especial Agrario Cuenta Propia
2006	15	Ribera Alta del Ebro	996	Leves	1	01	General
2006	15	Ribera Alta del Ebro	4	Leves	1	05	Trabajadores Autónomos
2006	15	Ribera Alta del Ebro	9	Leves	1	06	Especial Agrario Cuenta Ajena
2006	15	Ribera Alta del Ebro	2	Leves	1	07	Especial Agrario Cuenta Propia
2006	16	Valdejalón	756	Leves	1	01	General
2006	16	Valdejalón	3	Leves	1	05	Trabajadores Autónomos
2006	16	Valdejalón	49	Leves	1	06	Especial Agrario Cuenta Ajena
2006	16	Valdejalón	20	Leves	1	07	Especial Agrario Cuenta Propia
2006	17	D.C. Zaragoza	12658	Leves	1	01	General
2006	17	D.C. Zaragoza	63	Leves	1	05	Trabajadores Autónomos
2006	17	D.C. Zaragoza	42	Leves	1	06	Especial Agrario Cuenta Ajena
2006	17	D.C. Zaragoza	9	Leves	1	07	Especial Agrario Cuenta Propia
2006	18	Ribera Baja del Ebro	148	Leves	1	01	General
2006	18	Ribera Baja del Ebro	1	Leves	1	05	Trabajadores Autónomos
2006	18	Ribera Baja del Ebro	11	Leves	1	06	Especial Agrario Cuenta Ajena
2006	18	Ribera Baja del Ebro	2	Leves	1	07	Especial Agrario Cuenta Propia
2006	19	Bajo Aragón-Caspe / Baix Aragó-Casp	168	Leves	1	01	General
2006	19	Bajo Aragón-Caspe / Baix Aragó-Casp	22	Leves	1	06	Especial Agrario Cuenta Ajena
2006	19	Bajo Aragón-Caspe / Baix Aragó-Casp	7	Leves	1	07	Especial Agrario Cuenta Propia
2006	20	Comunidad de Calatayud	414	Leves	1	01	General
2006	20	Comunidad de Calatayud	1	Leves	1	05	Trabajadores Autónomos
2006	20	Comunidad de Calatayud	7	Leves	1	06	Especial Agrario Cuenta Ajena
2006	20	Comunidad de Calatayud	20	Leves	1	07	Especial Agrario Cuenta Propia
2006	21	Campo de Cariñena	223	Leves	1	01	General
2006	21	Campo de Cariñena	3	Leves	1	05	Trabajadores Autónomos
2006	21	Campo de Cariñena	11	Leves	1	06	Especial Agrario Cuenta Ajena
2006	21	Campo de Cariñena	14	Leves	1	07	Especial Agrario Cuenta Propia
2006	22	Campo de Belchite	43	Leves	1	01	General
2006	22	Campo de Belchite	3	Leves	1	05	Trabajadores Autónomos
2006	22	Campo de Belchite	1	Leves	1	07	Especial Agrario Cuenta Propia
2006	23	Bajo Martín	110	Leves	1	01	General
2006	23	Bajo Martín	2	Leves	1	07	Especial Agrario Cuenta Propia
2006	24	Campo de Daroca	41	Leves	1	01	General
2006	25	Jiloca	172	Leves	1	01	General
2006	25	Jiloca	1	Leves	1	05	Trabajadores Autónomos
2006	25	Jiloca	1	Leves	1	06	Especial Agrario Cuenta Ajena
2006	25	Jiloca	5	Leves	1	07	Especial Agrario Cuenta Propia
2006	26	Cuencas Mineras	158	Leves	1	01	General
2006	26	Cuencas Mineras	1	Leves	1	05	Trabajadores Autónomos
2006	26	Cuencas Mineras	1	Leves	1	06	Especial Agrario Cuenta Ajena
2006	26	Cuencas Mineras	1	Leves	1	07	Especial Agrario Cuenta Propia
2006	27	Andorra-Sierra de Arcos	141	Leves	1	01	General
2006	27	Andorra-Sierra de Arcos	1	Leves	1	05	Trabajadores Autónomos
2006	27	Andorra-Sierra de Arcos	1	Leves	1	06	Especial Agrario Cuenta Ajena
2006	27	Andorra-Sierra de Arcos	142	Leves	1	09	Especial Minería del Carbón
2006	28	Bajo Aragón	430	Leves	1	01	General
2006	28	Bajo Aragón	2	Leves	1	05	Trabajadores Autónomos
2006	28	Bajo Aragón	7	Leves	1	06	Especial Agrario Cuenta Ajena
2006	28	Bajo Aragón	13	Leves	1	07	Especial Agrario Cuenta Propia
2006	28	Bajo Aragón	1	Leves	1	09	Especial Minería del Carbón
2006	29	Comunidad de Teruel	527	Leves	1	01	General
2006	29	Comunidad de Teruel	6	Leves	1	05	Trabajadores Autónomos
2006	29	Comunidad de Teruel	4	Leves	1	06	Especial Agrario Cuenta Ajena
2006	29	Comunidad de Teruel	6	Leves	1	07	Especial Agrario Cuenta Propia
2006	30	Maestrazgo	19	Leves	1	01	General
2006	30	Maestrazgo	2	Leves	1	05	Trabajadores Autónomos
2006	30	Maestrazgo	2	Leves	1	06	Especial Agrario Cuenta Ajena
2006	30	Maestrazgo	1	Leves	1	07	Especial Agrario Cuenta Propia
2006	31	Sierra de Albarracín	21	Leves	1	01	General
2006	31	Sierra de Albarracín	2	Leves	1	05	Trabajadores Autónomos
2006	31	Sierra de Albarracín	1	Leves	1	06	Especial Agrario Cuenta Ajena
2006	32	Gúdar-Javalambre	94	Leves	1	01	General
2006	32	Gúdar-Javalambre	3	Leves	1	05	Trabajadores Autónomos
2006	32	Gúdar-Javalambre	1	Leves	1	06	Especial Agrario Cuenta Ajena
2006	32	Gúdar-Javalambre	1	Leves	1	07	Especial Agrario Cuenta Propia
2006	33	Matarraña / Matarranya	78	Leves	1	01	General
2006	33	Matarraña / Matarranya	3	Leves	1	06	Especial Agrario Cuenta Ajena
2006	33	Matarraña / Matarranya	5	Leves	1	07	Especial Agrario Cuenta Propia
2006	NC	Municipio del centro de trabajo fuera de Aragón	282	Leves	1	01	General
2006	NC	Municipio del centro de trabajo fuera de Aragón	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005	01	La Jacetania	330	Leves	1	01	General
2005	01	La Jacetania	2	Leves	1	05	Trabajadores Autónomos
2005	01	La Jacetania	6	Leves	1	06	Especial Agrario Cuenta Ajena
2005	02	Alto Gállego	229	Leves	1	01	General
2005	02	Alto Gállego	1	Leves	1	05	Trabajadores Autónomos
2005	02	Alto Gállego	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005	03	Sobrarbe	68	Leves	1	01	General
2005	03	Sobrarbe	1	Leves	1	05	Trabajadores Autónomos
2005	03	Sobrarbe	1	Leves	1	07	Especial Agrario Cuenta Propia
2005	04	La Ribagorza	125	Leves	1	01	General
2005	04	La Ribagorza	3	Leves	1	05	Trabajadores Autónomos
2005	04	La Ribagorza	2	Leves	1	07	Especial Agrario Cuenta Propia
2005	05	Cinco Villas	644	Leves	1	01	General
2005	05	Cinco Villas	5	Leves	1	05	Trabajadores Autónomos
2005	05	Cinco Villas	31	Leves	1	06	Especial Agrario Cuenta Ajena
2005	05	Cinco Villas	3	Leves	1	07	Especial Agrario Cuenta Propia
2005	06	Hoya de Huesca / Plana de Uesca	1113	Leves	1	01	General
2005	06	Hoya de Huesca / Plana de Uesca	5	Leves	1	05	Trabajadores Autónomos
2005	06	Hoya de Huesca / Plana de Uesca	13	Leves	1	06	Especial Agrario Cuenta Ajena
2005	06	Hoya de Huesca / Plana de Uesca	3	Leves	1	07	Especial Agrario Cuenta Propia
2005	07	Somontano de Barbastro	314	Leves	1	01	General
2005	07	Somontano de Barbastro	5	Leves	1	05	Trabajadores Autónomos
2005	07	Somontano de Barbastro	10	Leves	1	06	Especial Agrario Cuenta Ajena
2005	08	Cinca Medio	349	Leves	1	01	General
2005	08	Cinca Medio	1	Leves	1	05	Trabajadores Autónomos
2005	08	Cinca Medio	2	Leves	1	06	Especial Agrario Cuenta Ajena
2005	09	La Litera / La Llitera	302	Leves	1	01	General
2005	09	La Litera / La Llitera	13	Leves	1	06	Especial Agrario Cuenta Ajena
2005	10	Los Monegros	174	Leves	1	01	General
2005	10	Los Monegros	3	Leves	1	05	Trabajadores Autónomos
2005	10	Los Monegros	8	Leves	1	06	Especial Agrario Cuenta Ajena
2005	10	Los Monegros	1	Leves	1	07	Especial Agrario Cuenta Propia
2005	11	Bajo Cinca / Baix Cinca	323	Leves	1	01	General
2005	11	Bajo Cinca / Baix Cinca	1	Leves	1	05	Trabajadores Autónomos
2005	11	Bajo Cinca / Baix Cinca	33	Leves	1	06	Especial Agrario Cuenta Ajena
2005	11	Bajo Cinca / Baix Cinca	1	Leves	1	07	Especial Agrario Cuenta Propia
2005	11	Bajo Cinca / Baix Cinca	2	Leves	1	09	Especial Minería del Carbón
2005	12	Tarazona y el Moncayo	189	Leves	1	01	General
2005	12	Tarazona y el Moncayo	1	Leves	1	05	Trabajadores Autónomos
2005	12	Tarazona y el Moncayo	4	Leves	1	06	Especial Agrario Cuenta Ajena
2005	12	Tarazona y el Moncayo	1	Leves	1	07	Especial Agrario Cuenta Propia
2005	13	Campo de Borja	383	Leves	1	01	General
2005	13	Campo de Borja	3	Leves	1	05	Trabajadores Autónomos
2005	13	Campo de Borja	2	Leves	1	06	Especial Agrario Cuenta Ajena
2005	13	Campo de Borja	3	Leves	1	07	Especial Agrario Cuenta Propia
2005	14	Aranda	41	Leves	1	01	General
2005	14	Aranda	2	Leves	1	06	Especial Agrario Cuenta Ajena
2005	14	Aranda	3	Leves	1	07	Especial Agrario Cuenta Propia
2005	15	Ribera Alta del Ebro	796	Leves	1	01	General
2005	15	Ribera Alta del Ebro	3	Leves	1	05	Trabajadores Autónomos
2005	15	Ribera Alta del Ebro	7	Leves	1	06	Especial Agrario Cuenta Ajena
2005	16	Valdejalón	702	Leves	1	01	General
2005	16	Valdejalón	1	Leves	1	05	Trabajadores Autónomos
2005	16	Valdejalón	54	Leves	1	06	Especial Agrario Cuenta Ajena
2005	16	Valdejalón	14	Leves	1	07	Especial Agrario Cuenta Propia
2005	17	D.C. Zaragoza	12080	Leves	1	01	General
2005	17	D.C. Zaragoza	37	Leves	1	05	Trabajadores Autónomos
2005	17	D.C. Zaragoza	44	Leves	1	06	Especial Agrario Cuenta Ajena
2005	17	D.C. Zaragoza	3	Leves	1	07	Especial Agrario Cuenta Propia
2005	17	D.C. Zaragoza	1	Leves	1	09	Especial Minería del Carbón
2005	18	Ribera Baja del Ebro	123	Leves	1	01	General
2005	18	Ribera Baja del Ebro	1	Leves	1	05	Trabajadores Autónomos
2005	18	Ribera Baja del Ebro	10	Leves	1	06	Especial Agrario Cuenta Ajena
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	185	Leves	1	01	General
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	28	Leves	1	06	Especial Agrario Cuenta Ajena
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	7	Leves	1	07	Especial Agrario Cuenta Propia
2005	20	Comunidad de Calatayud	391	Leves	1	01	General
2005	20	Comunidad de Calatayud	4	Leves	1	05	Trabajadores Autónomos
2005	20	Comunidad de Calatayud	6	Leves	1	06	Especial Agrario Cuenta Ajena
2005	20	Comunidad de Calatayud	16	Leves	1	07	Especial Agrario Cuenta Propia
2005	21	Campo de Cariñena	189	Leves	1	01	General
2005	21	Campo de Cariñena	17	Leves	1	06	Especial Agrario Cuenta Ajena
2005	21	Campo de Cariñena	2	Leves	1	07	Especial Agrario Cuenta Propia
2005	22	Campo de Belchite	42	Leves	1	01	General
2005	22	Campo de Belchite	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005	22	Campo de Belchite	1	Leves	1	07	Especial Agrario Cuenta Propia
2005	23	Bajo Martín	123	Leves	1	01	General
2005	23	Bajo Martín	1	Leves	1	05	Trabajadores Autónomos
2005	23	Bajo Martín	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005	23	Bajo Martín	1	Leves	1	07	Especial Agrario Cuenta Propia
2005	24	Campo de Daroca	54	Leves	1	01	General
