Comarca código	Comarca nombre	Año de construcción	Combustible	Número hogares
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2000	Gas	21
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2000	Electricidad	9
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2000	Derivados del petróleo	38
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2000	Madera	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2001	Gas	4
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2001	Derivados del petróleo	23
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2001	Madera	2
20	Comunidad de Calatayud	 Antes de 1900	Gas	195
20	Comunidad de Calatayud	 Antes de 1900	Electricidad	284
20	Comunidad de Calatayud	 Antes de 1900	Derivados del petróleo	1051
20	Comunidad de Calatayud	 Antes de 1900	Madera	220
20	Comunidad de Calatayud	 Antes de 1900	Derivados del carbón	39
20	Comunidad de Calatayud	 Antes de 1900	Otros	5
20	Comunidad de Calatayud	1900 - 1920	Gas	81
20	Comunidad de Calatayud	1900 - 1920	Electricidad	60
20	Comunidad de Calatayud	1900 - 1920	Derivados del petróleo	279
20	Comunidad de Calatayud	1900 - 1920	Madera	49
20	Comunidad de Calatayud	1900 - 1920	Derivados del carbón	12
20	Comunidad de Calatayud	1900 - 1920	Otros	5
20	Comunidad de Calatayud	1921 - 1940	Gas	56
20	Comunidad de Calatayud	1921 - 1940	Electricidad	75
20	Comunidad de Calatayud	1921 - 1940	Derivados del petróleo	270
20	Comunidad de Calatayud	1921 - 1940	Madera	32
20	Comunidad de Calatayud	1921 - 1940	Derivados del carbón	14
20	Comunidad de Calatayud	1921 - 1940	Otros	4
20	Comunidad de Calatayud	1941 - 1950	Gas	59
20	Comunidad de Calatayud	1941 - 1950	Electricidad	38
20	Comunidad de Calatayud	1941 - 1950	Derivados del petróleo	211
20	Comunidad de Calatayud	1941 - 1950	Madera	55
20	Comunidad de Calatayud	1941 - 1950	Derivados del carbón	9
20	Comunidad de Calatayud	1941 - 1950	Otros	4
20	Comunidad de Calatayud	1951 - 1960	Gas	74
20	Comunidad de Calatayud	1951 - 1960	Electricidad	63
20	Comunidad de Calatayud	1951 - 1960	Derivados del petróleo	330
20	Comunidad de Calatayud	1951 - 1960	Madera	73
20	Comunidad de Calatayud	1951 - 1960	Derivados del carbón	35
20	Comunidad de Calatayud	1951 - 1960	Otros	5
20	Comunidad de Calatayud	1961 - 1970	Gas	360
20	Comunidad de Calatayud	1961 - 1970	Electricidad	166
20	Comunidad de Calatayud	1961 - 1970	Derivados del petróleo	544
20	Comunidad de Calatayud	1961 - 1970	Madera	54
20	Comunidad de Calatayud	1961 - 1970	Derivados del carbón	43
20	Comunidad de Calatayud	1961 - 1970	Otros	6
20	Comunidad de Calatayud	1971 - 1980	Gas	278
20	Comunidad de Calatayud	1971 - 1980	Electricidad	155
20	Comunidad de Calatayud	1971 - 1980	Derivados del petróleo	1317
20	Comunidad de Calatayud	1971 - 1980	Madera	98
20	Comunidad de Calatayud	1971 - 1980	Derivados del carbón	74
20	Comunidad de Calatayud	1971 - 1980	Otros	11
20	Comunidad de Calatayud	1981 - 1990	Gas	87
20	Comunidad de Calatayud	1981 - 1990	Electricidad	162
20	Comunidad de Calatayud	1981 - 1990	Derivados del petróleo	638
20	Comunidad de Calatayud	1981 - 1990	Madera	98
20	Comunidad de Calatayud	1981 - 1990	Derivados del carbón	3
20	Comunidad de Calatayud	1981 - 1990	Otros	5
20	Comunidad de Calatayud	1991	Gas	28
20	Comunidad de Calatayud	1991	Electricidad	38
20	Comunidad de Calatayud	1991	Derivados del petróleo	109
20	Comunidad de Calatayud	1991	Madera	8
20	Comunidad de Calatayud	1991	Derivados del carbón	2
20	Comunidad de Calatayud	1992	Gas	11
20	Comunidad de Calatayud	1992	Electricidad	49
20	Comunidad de Calatayud	1992	Derivados del petróleo	126
20	Comunidad de Calatayud	1992	Madera	7
20	Comunidad de Calatayud	1992	Otros	1
20	Comunidad de Calatayud	1993	Gas	24
20	Comunidad de Calatayud	1993	Electricidad	64
20	Comunidad de Calatayud	1993	Derivados del petróleo	81
20	Comunidad de Calatayud	1993	Madera	3
20	Comunidad de Calatayud	1993	Derivados del carbón	1
20	Comunidad de Calatayud	1993	Otros	1
20	Comunidad de Calatayud	1994	Gas	15
20	Comunidad de Calatayud	1994	Electricidad	32
20	Comunidad de Calatayud	1994	Derivados del petróleo	87
20	Comunidad de Calatayud	1994	Madera	4
20	Comunidad de Calatayud	1994	Derivados del carbón	2
20	Comunidad de Calatayud	1995	Gas	41
20	Comunidad de Calatayud	1995	Electricidad	73
20	Comunidad de Calatayud	1995	Derivados del petróleo	161
20	Comunidad de Calatayud	1995	Madera	2
20	Comunidad de Calatayud	1995	Otros	2
20	Comunidad de Calatayud	1996	Gas	15
20	Comunidad de Calatayud	1996	Electricidad	70
20	Comunidad de Calatayud	1996	Derivados del petróleo	136
20	Comunidad de Calatayud	1996	Madera	6
20	Comunidad de Calatayud	1996	Derivados del carbón	1
20	Comunidad de Calatayud	1996	Otros	1
20	Comunidad de Calatayud	1997	Gas	64
20	Comunidad de Calatayud	1997	Electricidad	25
20	Comunidad de Calatayud	1997	Derivados del petróleo	57
20	Comunidad de Calatayud	1997	Madera	4
20	Comunidad de Calatayud	1997	Derivados del carbón	1
20	Comunidad de Calatayud	1997	Otros	1
20	Comunidad de Calatayud	1998	Gas	15
20	Comunidad de Calatayud	1998	Electricidad	48
20	Comunidad de Calatayud	1998	Derivados del petróleo	57
20	Comunidad de Calatayud	1998	Madera	8
20	Comunidad de Calatayud	1999	Gas	60
20	Comunidad de Calatayud	1999	Electricidad	29
20	Comunidad de Calatayud	1999	Derivados del petróleo	83
20	Comunidad de Calatayud	1999	Madera	2
20	Comunidad de Calatayud	1999	Derivados del carbón	1
20	Comunidad de Calatayud	1999	Otros	2
20	Comunidad de Calatayud	2000	Gas	58
20	Comunidad de Calatayud	2000	Electricidad	16
20	Comunidad de Calatayud	2000	Derivados del petróleo	60
20	Comunidad de Calatayud	2000	Madera	3
20	Comunidad de Calatayud	2000	Derivados del carbón	1
20	Comunidad de Calatayud	2001	Gas	44
20	Comunidad de Calatayud	2001	Electricidad	21
20	Comunidad de Calatayud	2001	Derivados del petróleo	57
20	Comunidad de Calatayud	2001	Madera	3
20	Comunidad de Calatayud	2001	Otros	1
21	Campo de Cariñena	 Antes de 1900	Gas	19
21	Campo de Cariñena	 Antes de 1900	Electricidad	42
21	Campo de Cariñena	 Antes de 1900	Derivados del petróleo	231
21	Campo de Cariñena	 Antes de 1900	Madera	50
21	Campo de Cariñena	 Antes de 1900	Derivados del carbón	1
21	Campo de Cariñena	1900 - 1920	Gas	5
21	Campo de Cariñena	1900 - 1920	Electricidad	20
21	Campo de Cariñena	1900 - 1920	Derivados del petróleo	128
21	Campo de Cariñena	1900 - 1920	Madera	11
21	Campo de Cariñena	1921 - 1940	Gas	3
21	Campo de Cariñena	1921 - 1940	Electricidad	17
21	Campo de Cariñena	1921 - 1940	Derivados del petróleo	117
21	Campo de Cariñena	1921 - 1940	Madera	5
21	Campo de Cariñena	1941 - 1950	Gas	8
21	Campo de Cariñena	1941 - 1950	Electricidad	8
21	Campo de Cariñena	1941 - 1950	Derivados del petróleo	76
21	Campo de Cariñena	1941 - 1950	Madera	7
21	Campo de Cariñena	1951 - 1960	Gas	10
21	Campo de Cariñena	1951 - 1960	Electricidad	14
21	Campo de Cariñena	1951 - 1960	Derivados del petróleo	101
21	Campo de Cariñena	1951 - 1960	Madera	8
21	Campo de Cariñena	1961 - 1970	Gas	25
21	Campo de Cariñena	1961 - 1970	Electricidad	40
21	Campo de Cariñena	1961 - 1970	Derivados del petróleo	137
21	Campo de Cariñena	1961 - 1970	Madera	10
21	Campo de Cariñena	1961 - 1970	Derivados del carbón	2
21	Campo de Cariñena	1961 - 1970	Otros	1
21	Campo de Cariñena	1971 - 1980	Gas	102
21	Campo de Cariñena	1971 - 1980	Electricidad	47
21	Campo de Cariñena	1971 - 1980	Derivados del petróleo	372
21	Campo de Cariñena	1971 - 1980	Madera	20
21	Campo de Cariñena	1971 - 1980	Derivados del carbón	2
21	Campo de Cariñena	1971 - 1980	Otros	2
21	Campo de Cariñena	1981 - 1990	Gas	8
21	Campo de Cariñena	1981 - 1990	Electricidad	39
21	Campo de Cariñena	1981 - 1990	Derivados del petróleo	221
21	Campo de Cariñena	1981 - 1990	Madera	22
21	Campo de Cariñena	1981 - 1990	Otros	3
21	Campo de Cariñena	1991	Gas	2
21	Campo de Cariñena	1991	Electricidad	5
21	Campo de Cariñena	1991	Derivados del petróleo	33
21	Campo de Cariñena	1991	Madera	1
21	Campo de Cariñena	1992	Gas	6
21	Campo de Cariñena	1992	Electricidad	36
21	Campo de Cariñena	1992	Derivados del petróleo	31
21	Campo de Cariñena	1992	Madera	1
21	Campo de Cariñena	1993	Gas	3
21	Campo de Cariñena	1993	Electricidad	6
21	Campo de Cariñena	1993	Derivados del petróleo	20
21	Campo de Cariñena	1994	Gas	2
21	Campo de Cariñena	1994	Electricidad	7
21	Campo de Cariñena	1994	Derivados del petróleo	19
21	Campo de Cariñena	1994	Madera	2
21	Campo de Cariñena	1995	Gas	1
21	Campo de Cariñena	1995	Electricidad	7
21	Campo de Cariñena	1995	Derivados del petróleo	24
21	Campo de Cariñena	1996	Gas	2
21	Campo de Cariñena	1996	Electricidad	16
21	Campo de Cariñena	1996	Derivados del petróleo	22
21	Campo de Cariñena	1996	Madera	2
21	Campo de Cariñena	1997	Gas	2
21	Campo de Cariñena	1997	Electricidad	10
21	Campo de Cariñena	1997	Derivados del petróleo	33
21	Campo de Cariñena	1997	Madera	1
21	Campo de Cariñena	1997	Derivados del carbón	1
21	Campo de Cariñena	1998	Gas	1
21	Campo de Cariñena	1998	Electricidad	2
21	Campo de Cariñena	1998	Derivados del petróleo	19
21	Campo de Cariñena	1999	Electricidad	2
21	Campo de Cariñena	1999	Derivados del petróleo	17
21	Campo de Cariñena	2000	Gas	7
21	Campo de Cariñena	2000	Electricidad	3
21	Campo de Cariñena	2000	Derivados del petróleo	18
21	Campo de Cariñena	2001	Gas	4
21	Campo de Cariñena	2001	Electricidad	2
21	Campo de Cariñena	2001	Derivados del petróleo	9
22	Campo de Belchite	 Antes de 1900	Gas	5
22	Campo de Belchite	 Antes de 1900	Electricidad	5
22	Campo de Belchite	 Antes de 1900	Derivados del petróleo	75
22	Campo de Belchite	 Antes de 1900	Madera	5
22	Campo de Belchite	 Antes de 1900	Derivados del carbón	1
22	Campo de Belchite	1900 - 1920	Gas	3
22	Campo de Belchite	1900 - 1920	Electricidad	4
22	Campo de Belchite	1900 - 1920	Derivados del petróleo	48
22	Campo de Belchite	1900 - 1920	Madera	4
22	Campo de Belchite	1921 - 1940	Gas	1
22	Campo de Belchite	1921 - 1940	Electricidad	1
22	Campo de Belchite	1921 - 1940	Derivados del petróleo	31
22	Campo de Belchite	1921 - 1940	Madera	2
22	Campo de Belchite	1921 - 1940	Derivados del carbón	1
22	Campo de Belchite	1921 - 1940	Otros	1
22	Campo de Belchite	1941 - 1950	Gas	9
22	Campo de Belchite	1941 - 1950	Electricidad	16
22	Campo de Belchite	1941 - 1950	Derivados del petróleo	150
22	Campo de Belchite	1941 - 1950	Madera	14
22	Campo de Belchite	1941 - 1950	Otros	1
22	Campo de Belchite	1951 - 1960	Gas	7
22	Campo de Belchite	1951 - 1960	Electricidad	5
22	Campo de Belchite	1951 - 1960	Derivados del petróleo	118
22	Campo de Belchite	1951 - 1960	Madera	14
22	Campo de Belchite	1951 - 1960	Derivados del carbón	5
22	Campo de Belchite	1951 - 1960	Otros	1
22	Campo de Belchite	1961 - 1970	Gas	2
22	Campo de Belchite	1961 - 1970	Electricidad	2
22	Campo de Belchite	1961 - 1970	Derivados del petróleo	81
22	Campo de Belchite	1961 - 1970	Madera	6
22	Campo de Belchite	1961 - 1970	Otros	1
22	Campo de Belchite	1971 - 1980	Gas	1
22	Campo de Belchite	1971 - 1980	Electricidad	3
22	Campo de Belchite	1971 - 1980	Derivados del petróleo	47
22	Campo de Belchite	1971 - 1980	Madera	3
22	Campo de Belchite	1971 - 1980	Derivados del carbón	3
22	Campo de Belchite	1981 - 1990	Gas	1
22	Campo de Belchite	1981 - 1990	Electricidad	19
22	Campo de Belchite	1981 - 1990	Derivados del petróleo	135
22	Campo de Belchite	1981 - 1990	Madera	14
22	Campo de Belchite	1991	Gas	2
22	Campo de Belchite	1991	Electricidad	4
22	Campo de Belchite	1991	Derivados del petróleo	10
22	Campo de Belchite	1992	Gas	2
22	Campo de Belchite	1992	Electricidad	2
22	Campo de Belchite	1992	Derivados del petróleo	5
22	Campo de Belchite	1993	Derivados del petróleo	5
22	Campo de Belchite	1993	Madera	1
22	Campo de Belchite	1994	Derivados del petróleo	8
22	Campo de Belchite	1994	Madera	1
22	Campo de Belchite	1995	Derivados del petróleo	5
22	Campo de Belchite	1996	Electricidad	1
22	Campo de Belchite	1996	Derivados del petróleo	12
22	Campo de Belchite	1997	Derivados del petróleo	10
22	Campo de Belchite	1998	Gas	1
22	Campo de Belchite	1998	Electricidad	1
22	Campo de Belchite	1998	Derivados del petróleo	9
22	Campo de Belchite	1999	Electricidad	2
22	Campo de Belchite	1999	Derivados del petróleo	10
22	Campo de Belchite	2000	Electricidad	1
22	Campo de Belchite	2000	Derivados del petróleo	12
22	Campo de Belchite	2001	Derivados del petróleo	5
23	Bajo Martín	 Antes de 1900	Gas	6
23	Bajo Martín	 Antes de 1900	Electricidad	22
23	Bajo Martín	 Antes de 1900	Derivados del petróleo	122
23	Bajo Martín	 Antes de 1900	Madera	10
23	Bajo Martín	 Antes de 1900	Derivados del carbón	1
23	Bajo Martín	1900 - 1920	Gas	1
23	Bajo Martín	1900 - 1920	Electricidad	3
23	Bajo Martín	1900 - 1920	Derivados del petróleo	27
23	Bajo Martín	1900 - 1920	Madera	3
23	Bajo Martín	1900 - 1920	Derivados del carbón	1
23	Bajo Martín	1900 - 1920	Otros	1
23	Bajo Martín	1921 - 1940	Electricidad	1
23	Bajo Martín	1921 - 1940	Derivados del petróleo	26
23	Bajo Martín	1921 - 1940	Otros	1
23	Bajo Martín	1941 - 1950	Gas	3
23	Bajo Martín	1941 - 1950	Electricidad	8
23	Bajo Martín	1941 - 1950	Derivados del petróleo	43
23	Bajo Martín	1941 - 1950	Madera	2
23	Bajo Martín	1951 - 1960	Electricidad	6
23	Bajo Martín	1951 - 1960	Derivados del petróleo	52
23	Bajo Martín	1951 - 1960	Madera	4
23	Bajo Martín	1951 - 1960	Derivados del carbón	1
23	Bajo Martín	1961 - 1970	Gas	1
23	Bajo Martín	1961 - 1970	Electricidad	10
23	Bajo Martín	1961 - 1970	Derivados del petróleo	86
23	Bajo Martín	1961 - 1970	Madera	5
23	Bajo Martín	1961 - 1970	Otros	1
23	Bajo Martín	1971 - 1980	Gas	25
23	Bajo Martín	1971 - 1980	Electricidad	57
23	Bajo Martín	1971 - 1980	Derivados del petróleo	184
23	Bajo Martín	1971 - 1980	Madera	7
23	Bajo Martín	1971 - 1980	Derivados del carbón	5
23	Bajo Martín	1971 - 1980	Otros	2
23	Bajo Martín	1981 - 1990	Gas	10
23	Bajo Martín	1981 - 1990	Electricidad	111
23	Bajo Martín	1981 - 1990	Derivados del petróleo	211
23	Bajo Martín	1981 - 1990	Madera	12
23	Bajo Martín	1981 - 1990	Derivados del carbón	5
23	Bajo Martín	1981 - 1990	Otros	6
23	Bajo Martín	1991	Gas	2
23	Bajo Martín	1991	Electricidad	6
23	Bajo Martín	1991	Derivados del petróleo	8
23	Bajo Martín	1992	Electricidad	14
23	Bajo Martín	1992	Derivados del petróleo	19
23	Bajo Martín	1993	Gas	1
23	Bajo Martín	1993	Electricidad	9
23	Bajo Martín	1993	Derivados del petróleo	10
23	Bajo Martín	1994	Gas	14
23	Bajo Martín	1994	Electricidad	2
23	Bajo Martín	1994	Derivados del petróleo	16
23	Bajo Martín	1995	Gas	1
23	Bajo Martín	1995	Electricidad	4
23	Bajo Martín	1995	Derivados del petróleo	16
23	Bajo Martín	1995	Derivados del carbón	1
23	Bajo Martín	1996	Derivados del petróleo	11
23	Bajo Martín	1997	Gas	1
23	Bajo Martín	1997	Electricidad	9
23	Bajo Martín	1997	Derivados del petróleo	10
23	Bajo Martín	1997	Otros	1
23	Bajo Martín	1998	Gas	1
23	Bajo Martín	1998	Electricidad	2
23	Bajo Martín	1998	Derivados del petróleo	16
23	Bajo Martín	1999	Gas	1
23	Bajo Martín	1999	Electricidad	8
23	Bajo Martín	1999	Derivados del petróleo	13
23	Bajo Martín	2000	Electricidad	1
23	Bajo Martín	2000	Derivados del petróleo	14
23	Bajo Martín	2000	Otros	1
23	Bajo Martín	2001	Gas	2
23	Bajo Martín	2001	Electricidad	7
23	Bajo Martín	2001	Derivados del petróleo	12
24	Campo de Daroca	 Antes de 1900	Gas	15
24	Campo de Daroca	 Antes de 1900	Electricidad	12
24	Campo de Daroca	 Antes de 1900	Derivados del petróleo	65
24	Campo de Daroca	 Antes de 1900	Madera	8
24	Campo de Daroca	 Antes de 1900	Derivados del carbón	1
24	Campo de Daroca	1900 - 1920	Gas	28
24	Campo de Daroca	1900 - 1920	Electricidad	10
24	Campo de Daroca	1900 - 1920	Derivados del petróleo	54
24	Campo de Daroca	1900 - 1920	Madera	11
24	Campo de Daroca	1900 - 1920	Derivados del carbón	1
24	Campo de Daroca	1900 - 1920	Otros	1
24	Campo de Daroca	1921 - 1940	Gas	6
24	Campo de Daroca	1921 - 1940	Electricidad	6
24	Campo de Daroca	1921 - 1940	Derivados del petróleo	50
24	Campo de Daroca	1921 - 1940	Madera	10
24	Campo de Daroca	1921 - 1940	Otros	1
24	Campo de Daroca	1941 - 1950	Gas	3
24	Campo de Daroca	1941 - 1950	Electricidad	4
24	Campo de Daroca	1941 - 1950	Derivados del petróleo	37
24	Campo de Daroca	1941 - 1950	Madera	11
24	Campo de Daroca	1941 - 1950	Derivados del carbón	1
24	Campo de Daroca	1941 - 1950	Otros	1
24	Campo de Daroca	1951 - 1960	Gas	7
24	Campo de Daroca	1951 - 1960	Electricidad	14
24	Campo de Daroca	1951 - 1960	Derivados del petróleo	89
24	Campo de Daroca	1951 - 1960	Madera	11
24	Campo de Daroca	1951 - 1960	Otros	1
24	Campo de Daroca	1961 - 1970	Gas	12
24	Campo de Daroca	1961 - 1970	Electricidad	6
24	Campo de Daroca	1961 - 1970	Derivados del petróleo	73
24	Campo de Daroca	1961 - 1970	Madera	19
24	Campo de Daroca	1961 - 1970	Otros	1
24	Campo de Daroca	1971 - 1980	Gas	57
24	Campo de Daroca	1971 - 1980	Electricidad	10
24	Campo de Daroca	1971 - 1980	Derivados del petróleo	230
24	Campo de Daroca	1971 - 1980	Madera	25
24	Campo de Daroca	1971 - 1980	Derivados del carbón	1
24	Campo de Daroca	1971 - 1980	Otros	4
24	Campo de Daroca	1981 - 1990	Gas	56
24	Campo de Daroca	1981 - 1990	Electricidad	27
24	Campo de Daroca	1981 - 1990	Derivados del petróleo	212
24	Campo de Daroca	1981 - 1990	Madera	34
24	Campo de Daroca	1981 - 1990	Derivados del carbón	3
24	Campo de Daroca	1981 - 1990	Otros	1
24	Campo de Daroca	1991	Gas	1
24	Campo de Daroca	1991	Electricidad	3
24	Campo de Daroca	1991	Derivados del petróleo	14
24	Campo de Daroca	1991	Madera	1
24	Campo de Daroca	1992	Gas	2
24	Campo de Daroca	1992	Derivados del petróleo	4
24	Campo de Daroca	1992	Madera	2
24	Campo de Daroca	1993	Gas	1
24	Campo de Daroca	1993	Electricidad	2
24	Campo de Daroca	1993	Derivados del petróleo	7
24	Campo de Daroca	1993	Madera	1
24	Campo de Daroca	1994	Gas	2
24	Campo de Daroca	1994	Electricidad	1
24	Campo de Daroca	1994	Derivados del petróleo	10
24	Campo de Daroca	1994	Madera	2
24	Campo de Daroca	1995	Gas	3
24	Campo de Daroca	1995	Electricidad	9
24	Campo de Daroca	1995	Derivados del petróleo	16
24	Campo de Daroca	1995	Madera	1
24	Campo de Daroca	1996	Gas	1
24	Campo de Daroca	1996	Electricidad	1
24	Campo de Daroca	1996	Derivados del petróleo	10
24	Campo de Daroca	1996	Madera	2
24	Campo de Daroca	1997	Gas	1
24	Campo de Daroca	1997	Electricidad	1
24	Campo de Daroca	1997	Derivados del petróleo	13
24	Campo de Daroca	1998	Gas	3
24	Campo de Daroca	1998	Electricidad	2
24	Campo de Daroca	1998	Derivados del petróleo	12
24	Campo de Daroca	1998	Madera	1
24	Campo de Daroca	1999	Gas	1
24	Campo de Daroca	1999	Electricidad	1
24	Campo de Daroca	1999	Derivados del petróleo	9
24	Campo de Daroca	1999	Madera	1
24	Campo de Daroca	2000	Gas	14
24	Campo de Daroca	2000	Derivados del petróleo	6
24	Campo de Daroca	2000	Madera	2
24	Campo de Daroca	2001	Gas	3
24	Campo de Daroca	2001	Derivados del petróleo	3
25	Jiloca	 Antes de 1900	Gas	4
25	Jiloca	 Antes de 1900	Electricidad	50
25	Jiloca	 Antes de 1900	Derivados del petróleo	324
25	Jiloca	 Antes de 1900	Madera	29
25	Jiloca	 Antes de 1900	Derivados del carbón	14
25	Jiloca	 Antes de 1900	Otros	2
25	Jiloca	1900 - 1920	Electricidad	14
25	Jiloca	1900 - 1920	Derivados del petróleo	114
25	Jiloca	1900 - 1920	Madera	10
25	Jiloca	1900 - 1920	Derivados del carbón	6
25	Jiloca	1900 - 1920	Otros	2
25	Jiloca	1921 - 1940	Gas	3
25	Jiloca	1921 - 1940	Electricidad	14
25	Jiloca	1921 - 1940	Derivados del petróleo	108
25	Jiloca	1921 - 1940	Madera	12
25	Jiloca	1921 - 1940	Derivados del carbón	1
25	Jiloca	1921 - 1940	Otros	3
25	Jiloca	1941 - 1950	Gas	1
25	Jiloca	1941 - 1950	Electricidad	14
25	Jiloca	1941 - 1950	Derivados del petróleo	110
25	Jiloca	1941 - 1950	Madera	14
25	Jiloca	1941 - 1950	Derivados del carbón	7
25	Jiloca	1941 - 1950	Otros	3
25	Jiloca	1951 - 1960	Gas	5
25	Jiloca	1951 - 1960	Electricidad	24
25	Jiloca	1951 - 1960	Derivados del petróleo	150
25	Jiloca	1951 - 1960	Madera	15
25	Jiloca	1951 - 1960	Derivados del carbón	9
25	Jiloca	1961 - 1970	Gas	14
25	Jiloca	1961 - 1970	Electricidad	19
25	Jiloca	1961 - 1970	Derivados del petróleo	252
25	Jiloca	1961 - 1970	Madera	13
25	Jiloca	1961 - 1970	Derivados del carbón	3
25	Jiloca	1971 - 1980	Gas	10
25	Jiloca	1971 - 1980	Electricidad	42
25	Jiloca	1971 - 1980	Derivados del petróleo	516
25	Jiloca	1971 - 1980	Madera	37
25	Jiloca	1971 - 1980	Derivados del carbón	20
25	Jiloca	1971 - 1980	Otros	8
25	Jiloca	1981 - 1990	Gas	12
25	Jiloca	1981 - 1990	Electricidad	55
25	Jiloca	1981 - 1990	Derivados del petróleo	421
25	Jiloca	1981 - 1990	Madera	29
25	Jiloca	1981 - 1990	Derivados del carbón	13
25	Jiloca	1981 - 1990	Otros	7
25	Jiloca	1991	Gas	1
25	Jiloca	1991	Electricidad	16
25	Jiloca	1991	Derivados del petróleo	42
25	Jiloca	1991	Derivados del carbón	2
25	Jiloca	1992	Electricidad	25
25	Jiloca	1992	Derivados del petróleo	23
25	Jiloca	1992	Madera	5
25	Jiloca	1993	Gas	1
25	Jiloca	1993	Electricidad	11
25	Jiloca	1993	Derivados del petróleo	39
25	Jiloca	1993	Madera	1
25	Jiloca	1994	Electricidad	14
25	Jiloca	1994	Derivados del petróleo	19
25	Jiloca	1995	Gas	1
25	Jiloca	1995	Electricidad	22
25	Jiloca	1995	Derivados del petróleo	25
25	Jiloca	1995	Madera	1
25	Jiloca	1995	Derivados del carbón	1
25	Jiloca	1996	Electricidad	17
25	Jiloca	1996	Derivados del petróleo	33
25	Jiloca	1996	Madera	4
25	Jiloca	1997	Gas	1
25	Jiloca	1997	Electricidad	4
25	Jiloca	1997	Derivados del petróleo	30
25	Jiloca	1997	Madera	1
25	Jiloca	1997	Derivados del carbón	1
25	Jiloca	1998	Electricidad	25
25	Jiloca	1998	Derivados del petróleo	33
25	Jiloca	1998	Madera	1
25	Jiloca	1999	Electricidad	14
25	Jiloca	1999	Derivados del petróleo	33
25	Jiloca	2000	Gas	2
25	Jiloca	2000	Electricidad	9
25	Jiloca	2000	Derivados del petróleo	39
25	Jiloca	2000	Derivados del carbón	1
25	Jiloca	2001	Electricidad	6
25	Jiloca	2001	Derivados del petróleo	33
25	Jiloca	2001	Derivados del carbón	1
26	Cuencas Mineras	 Antes de 1900	Gas	5
26	Cuencas Mineras	 Antes de 1900	Electricidad	19
26	Cuencas Mineras	 Antes de 1900	Derivados del petróleo	153
26	Cuencas Mineras	 Antes de 1900	Madera	31
26	Cuencas Mineras	 Antes de 1900	Derivados del carbón	52
26	Cuencas Mineras	1900 - 1920	Gas	1
26	Cuencas Mineras	1900 - 1920	Electricidad	8
26	Cuencas Mineras	1900 - 1920	Derivados del petróleo	52
26	Cuencas Mineras	1900 - 1920	Madera	8
26	Cuencas Mineras	1900 - 1920	Derivados del carbón	19
26	Cuencas Mineras	1921 - 1940	Gas	2
26	Cuencas Mineras	1921 - 1940	Electricidad	11
26	Cuencas Mineras	1921 - 1940	Derivados del petróleo	49
26	Cuencas Mineras	1921 - 1940	Madera	9
26	Cuencas Mineras	1921 - 1940	Derivados del carbón	13
26	Cuencas Mineras	1941 - 1950	Gas	3
26	Cuencas Mineras	1941 - 1950	Electricidad	18
26	Cuencas Mineras	1941 - 1950	Derivados del petróleo	53
26	Cuencas Mineras	1941 - 1950	Madera	5
26	Cuencas Mineras	1941 - 1950	Derivados del carbón	28
26	Cuencas Mineras	1941 - 1950	Otros	1
26	Cuencas Mineras	1951 - 1960	Gas	14
26	Cuencas Mineras	1951 - 1960	Electricidad	37
26	Cuencas Mineras	1951 - 1960	Derivados del petróleo	168
26	Cuencas Mineras	1951 - 1960	Madera	4
26	Cuencas Mineras	1951 - 1960	Derivados del carbón	61
26	Cuencas Mineras	1961 - 1970	Gas	24
26	Cuencas Mineras	1961 - 1970	Electricidad	39
26	Cuencas Mineras	1961 - 1970	Derivados del petróleo	153
26	Cuencas Mineras	1961 - 1970	Madera	5
26	Cuencas Mineras	1961 - 1970	Derivados del carbón	59
26	Cuencas Mineras	1961 - 1970	Otros	1
26	Cuencas Mineras	1971 - 1980	Gas	40
26	Cuencas Mineras	1971 - 1980	Electricidad	53
26	Cuencas Mineras	1971 - 1980	Derivados del petróleo	337
26	Cuencas Mineras	1971 - 1980	Madera	21
26	Cuencas Mineras	1971 - 1980	Derivados del carbón	100
26	Cuencas Mineras	1971 - 1980	Otros	1
26	Cuencas Mineras	1981 - 1990	Gas	29
26	Cuencas Mineras	1981 - 1990	Electricidad	31
26	Cuencas Mineras	1981 - 1990	Derivados del petróleo	402
26	Cuencas Mineras	1981 - 1990	Madera	32
26	Cuencas Mineras	1981 - 1990	Derivados del carbón	120
26	Cuencas Mineras	1981 - 1990	Otros	1
26	Cuencas Mineras	1991	Derivados del petróleo	13
26	Cuencas Mineras	1991	Derivados del carbón	3
26	Cuencas Mineras	1992	Electricidad	1
26	Cuencas Mineras	1992	Derivados del petróleo	5
26	Cuencas Mineras	1992	Madera	1
26	Cuencas Mineras	1992	Derivados del carbón	1
26	Cuencas Mineras	1993	Derivados del petróleo	9
26	Cuencas Mineras	1993	Derivados del carbón	2
26	Cuencas Mineras	1994	Electricidad	11
26	Cuencas Mineras	1994	Derivados del petróleo	11
26	Cuencas Mineras	1994	Madera	1
26	Cuencas Mineras	1994	Derivados del carbón	2
