Tipo de hogar, código	Tipo de hogar	Municipio codigo	Municipio nombre	Nº hogares
5	Hogares multipersonales	50162	Mara	13,3740459701
5	Hogares multipersonales	50163	María de Huerva	42,2786698723
5	Hogares multipersonales	50164	Mediana de Aragón	9,4229068767
5	Hogares multipersonales	50165	Mequinenza	70,0082664632
5	Hogares multipersonales	50166	Mesones de Isuela	6,1694796236
5	Hogares multipersonales	50167	Mezalocha	7,7427012418
5	Hogares multipersonales	50168	Mianos	1,8037429474
5	Hogares multipersonales	50169	Miedes de Aragón	11,1005841801
5	Hogares multipersonales	50170	Monegrillo	5,4915723102
5	Hogares multipersonales	50171	Moneva	2,7024033288
5	Hogares multipersonales	50172	Monreal de Ariza	3,3574686533
5	Hogares multipersonales	50173	Monterde	5,5380599373
5	Hogares multipersonales	50174	Montón	1,2843344195
5	Hogares multipersonales	50175	Morata de Jalón	17,4332299858
5	Hogares multipersonales	50176	Morata de Jiloca	10,2616490881
5	Hogares multipersonales	50177	Morés	15,9047766693
5	Hogares multipersonales	50178	Moros	6,3566975839
5	Hogares multipersonales	50179	Moyuela	4,8236824486
5	Hogares multipersonales	50180	Mozota	2,4174815882
5	Hogares multipersonales	50181	Muel	42,5158841472
5	Hogares multipersonales	50182	Muela (La)	159,3418012588
5	Hogares multipersonales	50183	Munébrega	9,0807329241
5	Hogares multipersonales	50184	Murero	8,3514989655
5	Hogares multipersonales	50185	Murillo de Gállego	3,8732448234
5	Hogares multipersonales	50186	Navardún	1,5702580233
5	Hogares multipersonales	50187	Nigüella	3,1069649262
5	Hogares multipersonales	50189	Nonaspe	34,4052352197
5	Hogares multipersonales	50190	Novallas	13,5161549179
5	Hogares multipersonales	50191	Novillas	4,9646901777
5	Hogares multipersonales	50192	Nuévalos	5,0991128142
5	Hogares multipersonales	50193	Nuez de Ebro	24,1105728332
5	Hogares multipersonales	50194	Olvés	5,0157894434
5	Hogares multipersonales	50196	Orera	8,820840078
5	Hogares multipersonales	50197	Orés	2,7637843274
5	Hogares multipersonales	50198	Oseja	0,884216727
5	Hogares multipersonales	50199	Osera de Ebro	18,8833704539
5	Hogares multipersonales	50200	Paniza	11,3609324682
5	Hogares multipersonales	50201	Paracuellos de Jiloca	24,7295040352
5	Hogares multipersonales	50202	Paracuellos de la Ribera	5,562253411
5	Hogares multipersonales	50203	Pastriz	50,1466138153
5	Hogares multipersonales	50204	Pedrola	84,9173564596
5	Hogares multipersonales	50205	Pedrosas (Las)	2,1364588045
5	Hogares multipersonales	50206	Perdiguera	6,3059080684
5	Hogares multipersonales	50207	Piedratajada	4,1864763127
5	Hogares multipersonales	50208	Pina de Ebro	64,312597534
5	Hogares multipersonales	50209	Pinseque	34,5106230292
5	Hogares multipersonales	50210	Pintanos (Los)	0,7073508545
5	Hogares multipersonales	50211	Plasencia de Jalón	8,4534206679
5	Hogares multipersonales	50212	Pleitas	4,8210161666
5	Hogares multipersonales	50213	Plenas	2,2379471265
5	Hogares multipersonales	50216	Pozuelo de Aragón	14,56238676
5	Hogares multipersonales	50217	Pradilla de Ebro	22,4111015663
5	Hogares multipersonales	50218	Puebla de Albortón	2,6707869731
5	Hogares multipersonales	50219	Puebla de Alfindén (La)	105,5789236123
5	Hogares multipersonales	50221	Purujosa	9,6441271426
5	Hogares multipersonales	50222	Quinto	58,1508072234
5	Hogares multipersonales	50223	Remolinos	27,0063050306
5	Hogares multipersonales	50225	Ricla	132,8147924239
5	Hogares multipersonales	50228	Rueda de Jalón	11,0507944502
5	Hogares multipersonales	50229	Ruesca	4,092071334
5	Hogares multipersonales	50230	Sádaba	20,175590148
5	Hogares multipersonales	50231	Salillas de Jalón	7,6086995431
5	Hogares multipersonales	50232	Salvatierra de Esca	1,4712251899
5	Hogares multipersonales	50234	San Martín de la Virgen de Moncayo	10,2585026784
5	Hogares multipersonales	50235	San Mateo de Gállego	64,9684127045
5	Hogares multipersonales	50236	Santa Cruz de Grío	6,9828537278
5	Hogares multipersonales	50237	Santa Cruz de Moncayo	5,8109199307
5	Hogares multipersonales	50240	Sástago	37,1713662178
5	Hogares multipersonales	50241	Saviñán	23,1740042874
5	Hogares multipersonales	50242	Sediles	1,9994478409
5	Hogares multipersonales	50243	Sestrica	7,881375184
5	Hogares multipersonales	50244	Sierra de Luna	14,9611907125
5	Hogares multipersonales	50245	Sigüés	2,3512740252
5	Hogares multipersonales	50247	Sobradiel	30,2185163485
5	Hogares multipersonales	50248	Sos del Rey Católico	6,1580373697
5	Hogares multipersonales	50249	Tabuenca	2,5486479396
5	Hogares multipersonales	50251	Tarazona	262,8753957734
5	Hogares multipersonales	50252	Tauste	128,3365722206
5	Hogares multipersonales	50253	Terrer	13,1510036346
5	Hogares multipersonales	50254	Tierga	2,8829218251
5	Hogares multipersonales	50257	Torralba de Ribota	6,7537789153
5	Hogares multipersonales	50258	Torralbilla	3,2830002614
5	Hogares multipersonales	50260	Torrelapaja	1,5535072544
5	Hogares multipersonales	50261	Torrellas	3,801311173
5	Hogares multipersonales	50262	Torres de Berrellén	45,1975755993
5	Hogares multipersonales	50263	Torrijo de la Cañada	3,1311642542
5	Hogares multipersonales	50264	Tosos	3,4471928601
5	Hogares multipersonales	50265	Trasmoz	4,1938936548
5	Hogares multipersonales	50266	Trasobares	4,5568609127
5	Hogares multipersonales	50267	Uncastillo	24,5823635484
5	Hogares multipersonales	50269	Urrea de Jalón	7,9580522498
5	Hogares multipersonales	50270	Urriés	1,9270488768
5	Hogares multipersonales	50271	Used	6,9537024084
5	Hogares multipersonales	50272	Utebo	311,3812502816
5	Hogares multipersonales	50274	Val de San Martín	8,0676080505
5	Hogares multipersonales	50275	Valmadrid	6,2554603893
5	Hogares multipersonales	50276	Valpalmas	6,9501098271
5	Hogares multipersonales	50277	Valtorres	4,2901196484
5	Hogares multipersonales	50278	Velilla de Ebro	5,8658504281
5	Hogares multipersonales	50279	Velilla de Jiloca	3,5910016588
5	Hogares multipersonales	50280	Vera de Moncayo	11,5656919397
5	Hogares multipersonales	50281	Vierlas	2,1100167434
5	Hogares multipersonales	50282	Vilueña (La)	4,4187644345
5	Hogares multipersonales	50284	Villafeliche	5,057770467
5	Hogares multipersonales	50285	Villafranca de Ebro	12,4875407481
5	Hogares multipersonales	50286	Villalba de Perejil	1,670699434
5	Hogares multipersonales	50287	Villalengua	16,33645023
5	Hogares multipersonales	50288	Villanueva de Gállego	55,3933947371
5	Hogares multipersonales	50290	Villanueva de Huerva	15,2607188281
5	Hogares multipersonales	50291	Villar de los Navarros	3,8096450001
5	Hogares multipersonales	50292	Villarreal de Huerva	2,4807123176
5	Hogares multipersonales	50293	Villarroya de la Sierra	11,7954528802
5	Hogares multipersonales	50294	Villarroya del Campo	1,5839988468
5	Hogares multipersonales	50295	Vistabella	2,1686564884
5	Hogares multipersonales	50296	Zaida (La)	11,1614141706
5	Hogares multipersonales	50297	Zaragoza	10263,1197088485
5	Hogares multipersonales	50298	Zuera	114,9204471272
5	Hogares multipersonales	50901	Biel	2,2333377671
5	Hogares multipersonales	50902	Marracos	10,4262790328
5	Hogares multipersonales	50903	Villamayor de Gállego	87,7716714438
6	Hogares multipersonales	22001	Abiego	4,6568074945
6	Hogares multipersonales	22002	Abizanda	4,352317736
6	Hogares multipersonales	22003	Adahuesca	2,3612431149
6	Hogares multipersonales	22006	Aísa	3,5198259158
6	Hogares multipersonales	22007	Albalate de Cinca	26,9827989746
6	Hogares multipersonales	22008	Albalatillo	5,7261971854
6	Hogares multipersonales	22009	Albelda	14,981122943
6	Hogares multipersonales	22011	Albero Alto	2,6734445291
6	Hogares multipersonales	22012	Albero Bajo	1,2388517964
6	Hogares multipersonales	22013	Alberuela de Tubo	4,6363359556
6	Hogares multipersonales	22014	Alcalá de Gurrea	3,0051836391
6	Hogares multipersonales	22015	Alcalá del Obispo	9,5402109711
6	Hogares multipersonales	22016	Alcampell	17,2066813487
6	Hogares multipersonales	22017	Alcolea de Cinca	5,0650276063
6	Hogares multipersonales	22018	Alcubierre	2,3990880654
6	Hogares multipersonales	22019	Alerre	2,0506125192
6	Hogares multipersonales	22021	Almudévar	28,3858823827
6	Hogares multipersonales	22022	Almunia de San Juan	2,0790748007
6	Hogares multipersonales	22023	Almuniente	9,3078799025
6	Hogares multipersonales	22025	Altorricón	8,8723593847
6	Hogares multipersonales	22029	Antillón	4,8250883596
6	Hogares multipersonales	22035	Arén	8,1011603547
6	Hogares multipersonales	22037	Arguis	6,2131420972
6	Hogares multipersonales	22039	Ayerbe	3,3536564972
6	Hogares multipersonales	22040	Azanuy-Alins	2,3990415638
6	Hogares multipersonales	22041	Azara	4,8460663762
6	Hogares multipersonales	22042	Azlor	0,8791674713
6	Hogares multipersonales	22044	Bailo	6,8449864906
6	Hogares multipersonales	22045	Baldellou	1,2698652232
6	Hogares multipersonales	22046	Ballobar	24,8506776302
6	Hogares multipersonales	22048	Barbastro	43,144511505
6	Hogares multipersonales	22049	Barbués	1,7298271414
6	Hogares multipersonales	22050	Barbuñales	4,8315383475
6	Hogares multipersonales	22051	Bárcabo	2,0305068437
6	Hogares multipersonales	22052	Belver de Cinca	9,9573451139
6	Hogares multipersonales	22053	Benabarre	11,001269811
6	Hogares multipersonales	22054	Benasque	9,3811374389
6	Hogares multipersonales	22055	Berbegal	1,1964430267
6	Hogares multipersonales	22058	Bierge	5,5787480385
6	Hogares multipersonales	22060	Binaced	21,6163874412
6	Hogares multipersonales	22061	Binéfar	25,7615435342
6	Hogares multipersonales	22063	Biscarrués	0,7037321483
6	Hogares multipersonales	22064	Blecua y Torres	6,2014523679
6	Hogares multipersonales	22066	Boltaña	17,2804663507
6	Hogares multipersonales	22067	Bonansa	2,6437319635
6	Hogares multipersonales	22068	Borau	2,3531994923
6	Hogares multipersonales	22069	Broto	3,4723085217
6	Hogares multipersonales	22074	Campo	1,4621456843
6	Hogares multipersonales	22076	Canal de Berdún	4,2235144984
6	Hogares multipersonales	22077	Candasnos	3,6160081881
6	Hogares multipersonales	22079	Capdesaso	1,6125993378
6	Hogares multipersonales	22080	Capella	4,6824122135
6	Hogares multipersonales	22082	Castejón del Puente	4,4832316599
6	Hogares multipersonales	22083	Castejón de Monegros	0,7562453876
6	Hogares multipersonales	22086	Castiello de Jaca	1,4267401198
6	Hogares multipersonales	22087	Castigaleu	1,4950195434
6	Hogares multipersonales	22088	Castillazuelo	1,8099001395
6	Hogares multipersonales	22089	Castillonroy	6,4170685382
6	Hogares multipersonales	22094	Chalamera	2,1414600094
6	Hogares multipersonales	22096	Chimillas	1,8573758409
6	Hogares multipersonales	22099	Esplús	3,7887385535
6	Hogares multipersonales	22102	Estada	1,2562987297
6	Hogares multipersonales	22103	Estadilla	6,4928050253
6	Hogares multipersonales	22107	Fanlo	4,765664822
6	Hogares multipersonales	22109	Fiscal	1,8957504294
6	Hogares multipersonales	22110	Fonz	4,2186818767
6	Hogares multipersonales	22111	Foradada del Toscar	3,0821218682
6	Hogares multipersonales	22112	Fraga	138,0876833191
6	Hogares multipersonales	22113	Fueva (La)	19,4549146645
6	Hogares multipersonales	22114	Gistaín	1,7436593136
6	Hogares multipersonales	22115	Grado (El)	11,1600787284
6	Hogares multipersonales	22116	Grañén	1,5639057711
6	Hogares multipersonales	22117	Graus	39,6051271809
6	Hogares multipersonales	22119	Gurrea de Gállego	3,6482805996
6	Hogares multipersonales	22122	Hoz de Jaca	1,4451056008
6	Hogares multipersonales	22124	Huerto	10,5977546593
6	Hogares multipersonales	22125	Huesca	207,7478877108
6	Hogares multipersonales	22127	Igriés	1,1027230741
6	Hogares multipersonales	22128	Ilche	1,730675234
6	Hogares multipersonales	22129	Isábena	3,8019007692
6	Hogares multipersonales	22130	Jaca	56,107589129
6	Hogares multipersonales	22133	Labuerda	0,9182285311
6	Hogares multipersonales	22136	Lalueza	3,6288595666
6	Hogares multipersonales	22137	Lanaja	8,7695748374
6	Hogares multipersonales	22139	Laperdiguera	3,1512487419
6	Hogares multipersonales	22144	Laspuña	6,0632892985
6	Hogares multipersonales	22149	Loarre	5,9812683035
6	Hogares multipersonales	22151	Loscorrales	0,9738435943
6	Hogares multipersonales	22155	Monesma y Cajigar	3,8702473482
6	Hogares multipersonales	22157	Montanuy	4,1924815948
6	Hogares multipersonales	22158	Monzón	44,0973902622
6	Hogares multipersonales	22160	Naval	3,7108603625
6	Hogares multipersonales	22162	Novales	1,5038637044
6	Hogares multipersonales	22164	Olvena	1,3887456265
6	Hogares multipersonales	22165	Ontiñena	7,4459420753
6	Hogares multipersonales	22167	Osso de Cinca	11,8451609138
6	Hogares multipersonales	22170	Panticosa	5,0128842
6	Hogares multipersonales	22172	Peñalba	14,2653013766
6	Hogares multipersonales	22173	Peñas de Riglos (Las)	1,5322851211
6	Hogares multipersonales	22174	Peralta de Alcofea	4,5421229748
6	Hogares multipersonales	22175	Peralta de Calasanz	0,8488537313
6	Hogares multipersonales	22176	Peraltilla	6,7551348205
6	Hogares multipersonales	22177	Perarrúa	3,253161878
6	Hogares multipersonales	22178	Pertusa	3,0920899485
6	Hogares multipersonales	22181	Piracés	5,0449845017
6	Hogares multipersonales	22184	Poleñino	3,7857572613
6	Hogares multipersonales	22186	Pozán de Vero	1,7700377552
6	Hogares multipersonales	22187	Puebla de Castro (La)	4,123721848
6	Hogares multipersonales	22188	Puente de Montañana	4,2338158258
6	Hogares multipersonales	22190	Pueyo de Araguás (El)	2,5607975851
6	Hogares multipersonales	22193	Pueyo de Santa Cruz	9,9034031757
6	Hogares multipersonales	22195	Quicena	3,7261976241
6	Hogares multipersonales	22197	Robres	6,3023978357
6	Hogares multipersonales	22199	Sabiñánigo	53,9407261065
6	Hogares multipersonales	22200	Sahún	3,3995307903
6	Hogares multipersonales	22201	Salas Altas	4,9394129164
6	Hogares multipersonales	22202	Salas Bajas	2,0267866206
6	Hogares multipersonales	22203	Salillas	1,4242414129
6	Hogares multipersonales	22204	Sallent de Gállego	29,6975765028
6	Hogares multipersonales	22205	San Esteban de Litera	3,7987155964
6	Hogares multipersonales	22208	Santa Cilia	2,3255643493
6	Hogares multipersonales	22209	Santa Cruz de la Serós	2,5700879731
6	Hogares multipersonales	22212	Santaliestra y San Quílez	4,250280715
6	Hogares multipersonales	22213	Sariñena	27,7130093777
6	Hogares multipersonales	22215	Seira	2,2799088962
6	Hogares multipersonales	22217	Sena	4,6802644671
6	Hogares multipersonales	22218	Senés de Alcubierre	2,249470102
6	Hogares multipersonales	22220	Sesa	4,0927731411
6	Hogares multipersonales	22221	Sesué	1,219702047
6	Hogares multipersonales	22225	Tamarite de Litera	44,5520363809
6	Hogares multipersonales	22227	Tella-Sin	3,216303217
6	Hogares multipersonales	22228	Tierz	1,1363261604
6	Hogares multipersonales	22229	Tolva	3,0303535554
6	Hogares multipersonales	22230	Torla	4,0634884528
6	Hogares multipersonales	22234	Torrente de Cinca	44,3422361946
6	Hogares multipersonales	22235	Torres de Alcanadre	1,0504701056
6	Hogares multipersonales	22239	Tramaced	2,6114578968
6	Hogares multipersonales	22243	Valle de Bardají	1,4729348591
6	Hogares multipersonales	22244	Valle de Lierp	1,4192085735
6	Hogares multipersonales	22245	Velilla de Cinca	7,7927326404
6	Hogares multipersonales	22246	Beranuy	3,5028376223
6	Hogares multipersonales	22247	Viacamp y Litera	2,0160659447
6	Hogares multipersonales	22248	Vicién	2,3460508097
6	Hogares multipersonales	22249	Villanova	1,9852967852
6	Hogares multipersonales	22251	Villanueva de Sigena	9,6983759154
6	Hogares multipersonales	22252	Yebra de Basa	3,8993215782
6	Hogares multipersonales	22254	Zaidín	29,1077986426
6	Hogares multipersonales	22901	Valle de Hecho	7,879528843
6	Hogares multipersonales	22903	San Miguel del Cinca	5,0933438287
6	Hogares multipersonales	22904	Sotonera (La)	28,2131545145
6	Hogares multipersonales	22905	Lupiñén-Ortilla	2,6039835172
6	Hogares multipersonales	22906	Santa María de Dulcis	9,9809090545
6	Hogares multipersonales	22908	Hoz y Costeán	5,1235950797
6	Hogares multipersonales	22909	Vencillón	5,0977047133
6	Hogares multipersonales	44001	Ababuj	1,2786067458
6	Hogares multipersonales	44004	Aguaviva	3,0220311593
6	Hogares multipersonales	44006	Alacón	1,0574344558
6	Hogares multipersonales	44007	Alba	3,0536548811
6	Hogares multipersonales	44008	Albalate del Arzobispo	15,8018681519
6	Hogares multipersonales	44009	Albarracín	4,2683059019
6	Hogares multipersonales	44010	Albentosa	1,46265242
6	Hogares multipersonales	44012	Alcalá de la Selva	3,2933014758
6	Hogares multipersonales	44013	Alcañiz	47,385870645
6	Hogares multipersonales	44014	Alcorisa	21,620163441
6	Hogares multipersonales	44016	Alfambra	1,0626329441
6	Hogares multipersonales	44017	Aliaga	1,5409002609
6	Hogares multipersonales	44020	Alpeñés	0,9662683907
6	Hogares multipersonales	44025	Andorra	22,2684522831
6	Hogares multipersonales	44026	Arcos de las Salinas	0,6463156875
6	Hogares multipersonales	44027	Arens de Lledó	1,5011023421
6	Hogares multipersonales	44028	Argente	1,4316516024
6	Hogares multipersonales	44029	Ariño	3,1276796455
6	Hogares multipersonales	44033	Báguena	7,8474969622
6	Hogares multipersonales	44037	Beceite	6,1301409505
6	Hogares multipersonales	44044	Bordón	3,2384085267
6	Hogares multipersonales	44049	Calaceite	13,3881027355
6	Hogares multipersonales	44050	Calamocha	28,322845572
6	Hogares multipersonales	44051	Calanda	14,6967960751
6	Hogares multipersonales	44052	Calomarde	1,6884282649
6	Hogares multipersonales	44054	Camarena de la Sierra	4,1783012283
6	Hogares multipersonales	44059	Cantavieja	3,9130839556
6	Hogares multipersonales	44061	Cañada de Verich (La)	1,4688022742
6	Hogares multipersonales	44063	Cañizar del Olivar	4,5447166117
6	Hogares multipersonales	44065	Castejón de Tornos	0,8041432299
6	Hogares multipersonales	44066	Castel de Cabra	4,3193877664
6	Hogares multipersonales	44068	Castelserás	3,1888896059
6	Hogares multipersonales	44071	Castellote	1,5097619372
6	Hogares multipersonales	44074	Cedrillas	4,4120942951
6	Hogares multipersonales	44076	Cella	8,4450622526
6	Hogares multipersonales	44080	Codoñera (La)	2,1999140528
6	Hogares multipersonales	44084	Cortes de Aragón	0,6757971818
6	Hogares multipersonales	44086	Cretas	15,6115178744
6	Hogares multipersonales	44087	Crivillén	2,1991282754
6	Hogares multipersonales	44094	Cuevas Labradas	2,8589155171
6	Hogares multipersonales	44099	Escucha	16,2354986846
6	Hogares multipersonales	44103	Formiche Alto	1,6592870508
6	Hogares multipersonales	44106	Fortanete	0,8151801411
6	Hogares multipersonales	44108	Fresneda (La)	3,5015185085
6	Hogares multipersonales	44109	Frías de Albarracín	1,1282500316
6	Hogares multipersonales	44111	Fuentes Calientes	0,5864596018
6	Hogares multipersonales	44112	Fuentes Claras	3,8151013209
6	Hogares multipersonales	44113	Fuentes de Rubielos	1,1393384355
6	Hogares multipersonales	44115	Galve	0,9636326841
6	Hogares multipersonales	44118	Ginebrosa (La)	0,6792779711
6	Hogares multipersonales	44119	Griegos	2,1900393707
6	Hogares multipersonales	44122	Híjar	8,3008127397
6	Hogares multipersonales	44123	Hinojosa de Jarque	1,1053173054
6	Hogares multipersonales	44126	Iglesuela del Cid (La)	2,917494732
6	Hogares multipersonales	44128	Jarque de la Val	0,6810323554
6	Hogares multipersonales	44130	Jorcas	1,1131446935
6	Hogares multipersonales	44136	Lidón	2,7078526585
6	Hogares multipersonales	44137	Linares de Mora	1,0108074293
6	Hogares multipersonales	44141	Lledó	4,329813928
6	Hogares multipersonales	44143	Manzanera	5,1956339375
6	Hogares multipersonales	44144	Martín del Río	2,0792598095
6	Hogares multipersonales	44145	Mas de las Matas	14,7101907503
6	Hogares multipersonales	44146	Mata de los Olmos (La)	1,3164449962
6	Hogares multipersonales	44147	Mazaleón	3,8995947716
6	Hogares multipersonales	44148	Mezquita de Jarque	2,4836263705
6	Hogares multipersonales	44153	Monreal del Campo	33,038418719
6	Hogares multipersonales	44154	Monroyo	11,4631685955
6	Hogares multipersonales	44155	Montalbán	5,5326551096
6	Hogares multipersonales	44157	Monterde de Albarracín	2,047865347
6	Hogares multipersonales	44161	Muniesa	5,5364732174
6	Hogares multipersonales	44165	Nogueruelas	3,3749932323
6	Hogares multipersonales	44168	Odón	0,177444227
6	Hogares multipersonales	44169	Ojos Negros	3,4123077833
6	Hogares multipersonales	44172	Oliete	2,110711337
6	Hogares multipersonales	44173	Olmos (Los)	1,0075566031
6	Hogares multipersonales	44174	Orihuela del Tremedal	1,7947441556
6	Hogares multipersonales	44176	Palomar de Arroyos	2,5774515883
6	Hogares multipersonales	44179	Peñarroya de Tastavins	4,4686775192
6	Hogares multipersonales	44182	Perales del Alfambra	0,9971298193
6	Hogares multipersonales	44183	Pitarque	0,8849015413
6	Hogares multipersonales	44185	Pobo (El)	2,4051795624
6	Hogares multipersonales	44187	Portellada (La)	3,8773793595
6	Hogares multipersonales	44191	Puebla de Híjar (La)	2,393959673
6	Hogares multipersonales	44194	Ráfales	2,1347576568
6	Hogares multipersonales	44196	Riodeva	2,6128520015
6	Hogares multipersonales	44201	Rubielos de Mora	3,4526859862
6	Hogares multipersonales	44205	Samper de Calanda	1,0061297604
6	Hogares multipersonales	44209	Santa Eulalia	14,7783330823
6	Hogares multipersonales	44216	Teruel	219,3607727393
6	Hogares multipersonales	44217	Toril y Masegoso	1,8626368749
6	Hogares multipersonales	44219	Tornos	0,5077517239
6	Hogares multipersonales	44220	Torralba de los Sisones	1,1271049104
6	Hogares multipersonales	44221	Torrecilla de Alcañiz	1,8770763944
6	Hogares multipersonales	44222	Torrecilla del Rebollar	1,3612238731
6	Hogares multipersonales	44223	Torre de Arcas	0,8958135347
6	Hogares multipersonales	44227	Torre los Negros	4,9967010579
6	Hogares multipersonales	44228	Torremocha de Jiloca	3,372355857
6	Hogares multipersonales	44229	Torres de Albarracín	0,9483971576
6	Hogares multipersonales	44231	Torrijas	1,4905388612
6	Hogares multipersonales	44232	Torrijo del Campo	3,7479409486
6	Hogares multipersonales	44235	Tramacastilla	3,5947572728
6	Hogares multipersonales	44237	Urrea de Gaén	7,2500129451
6	Hogares multipersonales	44238	Utrillas	21,8931129044
6	Hogares multipersonales	44240	Valbona	9,393626961
6	Hogares multipersonales	44241	Valdealgorfa	8,0580751726
6	Hogares multipersonales	44243	Valdecuenca	2,1438040932
6	Hogares multipersonales	44244	Valdelinares	0,8765836906
6	Hogares multipersonales	44245	Valdeltormo	0,9814238426
6	Hogares multipersonales	44246	Valderrobres	11,6866091403
6	Hogares multipersonales	44247	Valjunquera	9,1973311705
6	Hogares multipersonales	44257	Villar del Cobo	1,9925254669
6	Hogares multipersonales	44262	Villarroya de los Pinares	1,026706711
6	Hogares multipersonales	44263	Villastar	8,2070370189
6	Hogares multipersonales	44264	Villel	6,4022524481
6	Hogares multipersonales	44266	Visiedo	1,8957636522
6	Hogares multipersonales	44268	Zoma (La)	1,9028896839
6	Hogares multipersonales	50001	Abanto	1,9920129013
6	Hogares multipersonales	50002	Acered	5,806908796
6	Hogares multipersonales	50004	Aguarón	13,8725774456
6	Hogares multipersonales	50005	Aguilón	7,173031007
6	Hogares multipersonales	50006	Ainzón	2,3954769057
6	Hogares multipersonales	50008	Alagón	22,1730656212
6	Hogares multipersonales	50009	Alarba	1,037357934
6	Hogares multipersonales	50016	Aldehuela de Liestos	1,6730260783
6	Hogares multipersonales	50017	Alfajarín	7,7467632022
6	Hogares multipersonales	50018	Alfamén	13,2451519615
6	Hogares multipersonales	50020	Alhama de Aragón	8,3371882041
6	Hogares multipersonales	50022	Almolda (La)	13,7302682533
6	Hogares multipersonales	50023	Almonacid de la Cuba	1,4018282165
6	Hogares multipersonales	50025	Almunia de Doña Godina (La)	5,0394395351
6	Hogares multipersonales	50027	Ambel	4,2490374002
6	Hogares multipersonales	50028	Anento	6,2715256197
6	Hogares multipersonales	50029	Aniñón	2,9387942153
6	Hogares multipersonales	50034	Ariza	11,7149465032
6	Hogares multipersonales	50038	Ateca	4,1588049837
6	Hogares multipersonales	50039	Azuara	2,4823388175
6	Hogares multipersonales	50040	Badules	1,893140728
6	Hogares multipersonales	50041	Bagüés	1,1428652394
6	Hogares multipersonales	50044	Bardallur	3,3586866955
6	Hogares multipersonales	50048	Berrueco	2,1681735003
6	Hogares multipersonales	50050	Bijuesca	0,5174358836
6	Hogares multipersonales	50051	Biota	23,5065686111
6	Hogares multipersonales	50053	Boquiñeni	25,0303239863
6	Hogares multipersonales	50055	Borja	9,4214003385
6	Hogares multipersonales	50056	Botorrita	5,2467519035
6	Hogares multipersonales	50057	Brea de Aragón	12,438737045
6	Hogares multipersonales	50059	Bujaraloz	5,0721973505
6	Hogares multipersonales	50060	Bulbuente	13,1702800427
6	Hogares multipersonales	50061	Bureta	0,9363136553
6	Hogares multipersonales	50062	Burgo de Ebro (El)	14,6116273857
6	Hogares multipersonales	50065	Cabolafuente	1,6097498681
6	Hogares multipersonales	50066	Cadrete	7,9249300529
6	Hogares multipersonales	50067	Calatayud	141,4086334939
6	Hogares multipersonales	50068	Calatorao	12,3874232079
6	Hogares multipersonales	50073	Cariñena	4,0651790406
6	Hogares multipersonales	50074	Caspe	84,1966920949
6	Hogares multipersonales	50077	Castejón de Valdejasa	2,9113825502
6	Hogares multipersonales	50080	Cerveruela	0,7578181591
6	Hogares multipersonales	50081	Cetina	19,1820731737
6	Hogares multipersonales	50088	Cosuenda	3,7331508757
6	Hogares multipersonales	50089	Cuarte de Huerva	18,8681346772
6	Hogares multipersonales	50092	Chiprana	2,748025074
6	Hogares multipersonales	50093	Chodes	2,1534363207
6	Hogares multipersonales	50094	Daroca	8,8915319469
6	Hogares multipersonales	50095	Ejea de los Caballeros	29,4835863751
6	Hogares multipersonales	50100	Erla	1,2404464108
6	Hogares multipersonales	50101	Escatrón	7,1599918099
6	Hogares multipersonales	50102	Fabara	12,6199036247
6	Hogares multipersonales	50104	Farlete	16,5227018155
6	Hogares multipersonales	50105	Fayón	4,6529555247
6	Hogares multipersonales	50107	Figueruelas	6,4062172896
6	Hogares multipersonales	50108	Fombuena	4,5430866167
6	Hogares multipersonales	50109	Frago (El)	2,8353582938
6	Hogares multipersonales	50113	Fuendejalón	32,6863836749
6	Hogares multipersonales	50114	Fuendetodos	1,6663601819
6	Hogares multipersonales	50115	Fuentes de Ebro	14,9813787725
6	Hogares multipersonales	50116	Fuentes de Jiloca	2,7611562957
6	Hogares multipersonales	50117	Gallocanta	1,8737686841
6	Hogares multipersonales	50118	Gallur	35,6785649627
6	Hogares multipersonales	50119	Gelsa	8,9871162218
6	Hogares multipersonales	50121	Gotor	2,0582071071
6	Hogares multipersonales	50123	Grisén	22,5854466491
6	Hogares multipersonales	50124	Herrera de los Navarros	5,2913988634
6	Hogares multipersonales	50126	Illueca	3,9717008958
6	Hogares multipersonales	50129	Jaraba	5,4701146907
6	Hogares multipersonales	50130	Jarque	2,6337263514
6	Hogares multipersonales	50132	Joyosa (La)	17,642016151
6	Hogares multipersonales	50137	Leciñena	10,1429731061
6	Hogares multipersonales	50139	Letux	9,2041136104
6	Hogares multipersonales	50140	Litago	1,6302000797
6	Hogares multipersonales	50141	Lituénigo	1,6415220911
6	Hogares multipersonales	50143	Longares	3,0079821671
6	Hogares multipersonales	50147	Luceni	9,5047703527
6	Hogares multipersonales	50148	Luesia	3,0546725924
6	Hogares multipersonales	50149	Luesma	3,3284178555
6	Hogares multipersonales	50150	Lumpiaque	4,3471561941
6	Hogares multipersonales	50151	Luna	2,3438945131
6	Hogares multipersonales	50152	Maella	27,5004039426
6	Hogares multipersonales	50153	Magallón	15,1591764644
6	Hogares multipersonales	50154	Mainar	1,3854948126
6	Hogares multipersonales	50156	Maleján	1,7837251143
6	Hogares multipersonales	50157	Malón	2,8397086765
6	Hogares multipersonales	50160	Mallén	2,6524672732
