Año	Comarca código	Comarca nombre	Rama código	Rama descripción	VAB
2008	06	Hoya de Huesca / Plana de Uesca	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	322522,7
2008	06	Hoya de Huesca / Plana de Uesca	J	Información y comunicaciones	45382,6
2008	06	Hoya de Huesca / Plana de Uesca	K	Actividades financieras y de seguros	157708,2
2008	06	Hoya de Huesca / Plana de Uesca	L	Actividades inmobiliarias	122815
2008	06	Hoya de Huesca / Plana de Uesca	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	110592,6
2008	06	Hoya de Huesca / Plana de Uesca	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	507674,5
2008	06	Hoya de Huesca / Plana de Uesca	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	50682,4
2008	07	Somontano de Barbastro	A	Agricultura, ganadería, silvicultura y pesca	53775,2
2008	07	Somontano de Barbastro	B+E	Extractivas; Energía y Agua	23097,6
2008	07	Somontano de Barbastro	C	Industria manufacturera	100297,5
2008	07	Somontano de Barbastro	F	Construcción	85862,1
2008	07	Somontano de Barbastro	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	88926
2008	07	Somontano de Barbastro	J	Información y comunicaciones	8859,4
2008	07	Somontano de Barbastro	K	Actividades financieras y de seguros	7018,1
2008	07	Somontano de Barbastro	L	Actividades inmobiliarias	21112,8
2008	07	Somontano de Barbastro	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	19537
2008	07	Somontano de Barbastro	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	97181,8
2008	07	Somontano de Barbastro	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	13240,9
2008	08	Cinca Medio	A	Agricultura, ganadería, silvicultura y pesca	32936,1
2008	08	Cinca Medio	B+E	Extractivas; Energía y Agua	30699,1
2008	08	Cinca Medio	C	Industria manufacturera	163340,6
2008	08	Cinca Medio	F	Construcción	92834,3
2008	08	Cinca Medio	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	93634,7
2008	08	Cinca Medio	J	Información y comunicaciones	4738,5
2008	08	Cinca Medio	K	Actividades financieras y de seguros	9477,6
2008	08	Cinca Medio	L	Actividades inmobiliarias	21102,5
2008	08	Cinca Medio	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	18335,8
2008	08	Cinca Medio	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	46570,9
2008	08	Cinca Medio	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	9895,6
2008	09	La Litera / La Llitera	A	Agricultura, ganadería, silvicultura y pesca	59839,9
2008	09	La Litera / La Llitera	B+E	Extractivas; Energía y Agua	11333,5
2008	09	La Litera / La Llitera	C	Industria manufacturera	98522,9
2008	09	La Litera / La Llitera	F	Construcción	85101,9
2008	09	La Litera / La Llitera	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	73259,4
2008	09	La Litera / La Llitera	J	Información y comunicaciones	1486,1
2008	09	La Litera / La Llitera	K	Actividades financieras y de seguros	6451,9
2008	09	La Litera / La Llitera	L	Actividades inmobiliarias	17709,1
2008	09	La Litera / La Llitera	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	14689,5
2008	09	La Litera / La Llitera	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	30872,8
2008	09	La Litera / La Llitera	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	9762,7
2008	10	Los Monegros	A	Agricultura, ganadería, silvicultura y pesca	108594,4
2008	10	Los Monegros	B+E	Extractivas; Energía y Agua	16195,7
2008	10	Los Monegros	C	Industria manufacturera	34591,8
2008	10	Los Monegros	F	Construcción	108299,8
2008	10	Los Monegros	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	60345,3
2008	10	Los Monegros	J	Información y comunicaciones	1451,1
2008	10	Los Monegros	K	Actividades financieras y de seguros	4247,4
2008	10	Los Monegros	L	Actividades inmobiliarias	8996,1
2008	10	Los Monegros	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	8183,5
2008	10	Los Monegros	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	32657
2008	10	Los Monegros	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	7544,5
2008	11	Bajo Cinca / Baix Cinca	A	Agricultura, ganadería, silvicultura y pesca	61386,6
2008	11	Bajo Cinca / Baix Cinca	B+E	Extractivas; Energía y Agua	32124,3
2008	11	Bajo Cinca / Baix Cinca	C	Industria manufacturera	186965,2
2008	11	Bajo Cinca / Baix Cinca	F	Construcción	79636,3
2008	11	Bajo Cinca / Baix Cinca	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	111624,2
2008	11	Bajo Cinca / Baix Cinca	J	Información y comunicaciones	1875,3
2008	11	Bajo Cinca / Baix Cinca	K	Actividades financieras y de seguros	11315,5
2008	11	Bajo Cinca / Baix Cinca	L	Actividades inmobiliarias	22018,2
2008	11	Bajo Cinca / Baix Cinca	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	19724
2008	11	Bajo Cinca / Baix Cinca	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	36934,3
2008	11	Bajo Cinca / Baix Cinca	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	9895,3
2008	12	Tarazona y el Moncayo	A	Agricultura, ganadería, silvicultura y pesca	7116
2008	12	Tarazona y el Moncayo	B+E	Extractivas; Energía y Agua	4706
2008	12	Tarazona y el Moncayo	C	Industria manufacturera	55224,9
2008	12	Tarazona y el Moncayo	F	Construcción	41438,5
2008	12	Tarazona y el Moncayo	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	48923,7
2008	12	Tarazona y el Moncayo	J	Información y comunicaciones	1259,8
2008	12	Tarazona y el Moncayo	K	Actividades financieras y de seguros	5380,7
2008	12	Tarazona y el Moncayo	L	Actividades inmobiliarias	7862,7
2008	12	Tarazona y el Moncayo	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	6487,5
2008	12	Tarazona y el Moncayo	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	31892,6
2008	12	Tarazona y el Moncayo	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	6711,8
2008	13	Campo de Borja	A	Agricultura, ganadería, silvicultura y pesca	35306,3
2008	13	Campo de Borja	B+E	Extractivas; Energía y Agua	23256,8
2008	13	Campo de Borja	C	Industria manufacturera	55032,4
2008	13	Campo de Borja	F	Construcción	43665,2
2008	13	Campo de Borja	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	57487,8
2008	13	Campo de Borja	J	Información y comunicaciones	559,3
2008	13	Campo de Borja	K	Actividades financieras y de seguros	2904,2
2008	13	Campo de Borja	L	Actividades inmobiliarias	4740,1
2008	13	Campo de Borja	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	4201,7
2008	13	Campo de Borja	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	35879,6
2008	13	Campo de Borja	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	4578
2008	14	Aranda	A	Agricultura, ganadería, silvicultura y pesca	9181,1
2008	14	Aranda	B+E	Extractivas; Energía y Agua	5436,3
2008	14	Aranda	C	Industria manufacturera	38960,6
2008	14	Aranda	F	Construcción	17643,8
2008	14	Aranda	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	18481,2
2008	14	Aranda	J	Información y comunicaciones	333,3
2008	14	Aranda	K	Actividades financieras y de seguros	1775,6
2008	14	Aranda	L	Actividades inmobiliarias	2479,1
2008	14	Aranda	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	1853,7
2008	14	Aranda	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	10459,9
2008	14	Aranda	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	2547,2
2008	15	Ribera Alta del Ebro	A	Agricultura, ganadería, silvicultura y pesca	12914,4
2008	15	Ribera Alta del Ebro	B+E	Extractivas; Energía y Agua	27967
2008	15	Ribera Alta del Ebro	C	Industria manufacturera	480842,4
2008	15	Ribera Alta del Ebro	F	Construcción	101367,7
2008	15	Ribera Alta del Ebro	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	187023,4
2008	15	Ribera Alta del Ebro	J	Información y comunicaciones	3037,8
2008	15	Ribera Alta del Ebro	K	Actividades financieras y de seguros	10571,4
2008	15	Ribera Alta del Ebro	L	Actividades inmobiliarias	22444,3
2008	15	Ribera Alta del Ebro	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	18657,7
2008	15	Ribera Alta del Ebro	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	55945,9
2008	15	Ribera Alta del Ebro	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	10725,7
2008	16	Valdejalón	A	Agricultura, ganadería, silvicultura y pesca	33277,4
2008	16	Valdejalón	B+E	Extractivas; Energía y Agua	31973,3
2008	16	Valdejalón	C	Industria manufacturera	273522,6
2008	16	Valdejalón	F	Construcción	111775
2008	16	Valdejalón	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	131311,2
2008	16	Valdejalón	J	Información y comunicaciones	3828,2
2008	16	Valdejalón	K	Actividades financieras y de seguros	9077,6
2008	16	Valdejalón	L	Actividades inmobiliarias	17119,8
2008	16	Valdejalón	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	12968,6
2008	16	Valdejalón	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	57089,1
2008	16	Valdejalón	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	14694,9
2008	17	D.C. Zaragoza	A	Agricultura, ganadería, silvicultura y pesca	40782,9
2008	17	D.C. Zaragoza	B+E	Extractivas; Energía y Agua	436255,8
2008	17	D.C. Zaragoza	C	Industria manufacturera	3099141
2008	17	D.C. Zaragoza	F	Construcción	2341740,6
2008	17	D.C. Zaragoza	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	3893767,8
2008	17	D.C. Zaragoza	J	Información y comunicaciones	641030,6
2008	17	D.C. Zaragoza	K	Actividades financieras y de seguros	1239098,9
2008	17	D.C. Zaragoza	L	Actividades inmobiliarias	1369284
2008	17	D.C. Zaragoza	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	1149706,5
2008	17	D.C. Zaragoza	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	3442250,3
2008	17	D.C. Zaragoza	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	576489,6
2008	18	Ribera Baja del Ebro	A	Agricultura, ganadería, silvicultura y pesca	29202,3
2008	18	Ribera Baja del Ebro	B+E	Extractivas; Energía y Agua	95273,2
2008	18	Ribera Baja del Ebro	C	Industria manufacturera	109296,1
2008	18	Ribera Baja del Ebro	F	Construcción	26733
2008	18	Ribera Baja del Ebro	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	32999,5
2008	18	Ribera Baja del Ebro	J	Información y comunicaciones	529,3
2008	18	Ribera Baja del Ebro	K	Actividades financieras y de seguros	1705,6
2008	18	Ribera Baja del Ebro	L	Actividades inmobiliarias	4070,7
2008	18	Ribera Baja del Ebro	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	3942,9
2008	18	Ribera Baja del Ebro	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	16599,4
2008	18	Ribera Baja del Ebro	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	2843,4
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	A	Agricultura, ganadería, silvicultura y pesca	44744,4
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	B+E	Extractivas; Energía y Agua	3279,1
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	C	Industria manufacturera	17035,4
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	F	Construcción	45927,6
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	61724,7
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	J	Información y comunicaciones	1850,3
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	K	Actividades financieras y de seguros	3252,4
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	L	Actividades inmobiliarias	5627,4
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	5447,9
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	29725,2
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	5990,7
2008	20	Comunidad de Calatayud	A	Agricultura, ganadería, silvicultura y pesca	62937,1
2008	20	Comunidad de Calatayud	B+E	Extractivas; Energía y Agua	14486,5
2008	20	Comunidad de Calatayud	C	Industria manufacturera	102656,8
2008	20	Comunidad de Calatayud	F	Construcción	108866,5
2008	20	Comunidad de Calatayud	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	158681,7
2008	20	Comunidad de Calatayud	J	Información y comunicaciones	13382,6
2008	20	Comunidad de Calatayud	K	Actividades financieras y de seguros	10080,8
2008	20	Comunidad de Calatayud	L	Actividades inmobiliarias	22180,6
2008	20	Comunidad de Calatayud	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	19403,2
2008	20	Comunidad de Calatayud	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	108991
2008	20	Comunidad de Calatayud	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	12056,5
2008	21	Campo de Cariñena	A	Agricultura, ganadería, silvicultura y pesca	29797
2008	21	Campo de Cariñena	B+E	Extractivas; Energía y Agua	9391,4
2008	21	Campo de Cariñena	C	Industria manufacturera	130662,4
2008	21	Campo de Cariñena	F	Construcción	31107
2008	21	Campo de Cariñena	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	30789,2
2008	21	Campo de Cariñena	J	Información y comunicaciones	661,5
2008	21	Campo de Cariñena	K	Actividades financieras y de seguros	2213,4
2008	21	Campo de Cariñena	L	Actividades inmobiliarias	4087,2
2008	21	Campo de Cariñena	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	3470,7
2008	21	Campo de Cariñena	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	16804,3
2008	21	Campo de Cariñena	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	2686,2
2008	22	Campo de Belchite	A	Agricultura, ganadería, silvicultura y pesca	45368,5
2008	22	Campo de Belchite	B+E	Extractivas; Energía y Agua	14846,7
2008	22	Campo de Belchite	C	Industria manufacturera	11221
2008	22	Campo de Belchite	F	Construcción	10921,9
2008	22	Campo de Belchite	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	12693,5
2008	22	Campo de Belchite	J	Información y comunicaciones	290,9
2008	22	Campo de Belchite	K	Actividades financieras y de seguros	611,4
2008	22	Campo de Belchite	L	Actividades inmobiliarias	1704,1
2008	22	Campo de Belchite	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	1551,1
2008	22	Campo de Belchite	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	9910,4
2008	22	Campo de Belchite	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	1170,9
2008	23	Bajo Martín	A	Agricultura, ganadería, silvicultura y pesca	12698,3
2008	23	Bajo Martín	B+E	Extractivas; Energía y Agua	73106,1
2008	23	Bajo Martín	C	Industria manufacturera	52470,3
2008	23	Bajo Martín	F	Construcción	22759,3
2008	23	Bajo Martín	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	30246,9
2008	23	Bajo Martín	J	Información y comunicaciones	446,1
2008	23	Bajo Martín	K	Actividades financieras y de seguros	761,4
2008	23	Bajo Martín	L	Actividades inmobiliarias	1629,2
2008	23	Bajo Martín	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	3656,9
2008	23	Bajo Martín	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	10418,4
2008	23	Bajo Martín	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	4782,6
2008	24	Campo de Daroca	A	Agricultura, ganadería, silvicultura y pesca	41217,7
2008	24	Campo de Daroca	B+E	Extractivas; Energía y Agua	1095,4
2008	24	Campo de Daroca	C	Industria manufacturera	10368,4
2008	24	Campo de Daroca	F	Construcción	12400,5
2008	24	Campo de Daroca	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	15592,9
2008	24	Campo de Daroca	J	Información y comunicaciones	316,2
2008	24	Campo de Daroca	K	Actividades financieras y de seguros	1476,2
2008	24	Campo de Daroca	L	Actividades inmobiliarias	1813,2
2008	24	Campo de Daroca	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	1705,3
2008	24	Campo de Daroca	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	28559
2008	24	Campo de Daroca	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	1455,3
2008	25	Jiloca	A	Agricultura, ganadería, silvicultura y pesca	26534,7
2008	25	Jiloca	B+E	Extractivas; Energía y Agua	18277,9
2008	25	Jiloca	C	Industria manufacturera	52250,8
2008	25	Jiloca	F	Construcción	45833,9
2008	25	Jiloca	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	45929,3
2008	25	Jiloca	J	Información y comunicaciones	854,3
2008	25	Jiloca	K	Actividades financieras y de seguros	2228,7
2008	25	Jiloca	L	Actividades inmobiliarias	4258,1
2008	25	Jiloca	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	9438,9
2008	25	Jiloca	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	24544,4
2008	25	Jiloca	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	10067,4
2008	26	Cuencas Mineras	A	Agricultura, ganadería, silvicultura y pesca	7843,4
2008	26	Cuencas Mineras	B+E	Extractivas; Energía y Agua	30176,4
2008	26	Cuencas Mineras	C	Industria manufacturera	35627,6
2008	26	Cuencas Mineras	F	Construcción	28262,4
2008	26	Cuencas Mineras	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	23742,1
2008	26	Cuencas Mineras	J	Información y comunicaciones	212,8
2008	26	Cuencas Mineras	K	Actividades financieras y de seguros	1457,2
2008	26	Cuencas Mineras	L	Actividades inmobiliarias	4492,2
2008	26	Cuencas Mineras	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	10385,4
2008	26	Cuencas Mineras	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	16317,8
2008	26	Cuencas Mineras	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	4356,9
2008	27	Andorra-Sierra de Arcos	A	Agricultura, ganadería, silvicultura y pesca	4076
2008	27	Andorra-Sierra de Arcos	B+E	Extractivas; Energía y Agua	158961,6
2008	27	Andorra-Sierra de Arcos	C	Industria manufacturera	19022,8
2008	27	Andorra-Sierra de Arcos	F	Construcción	57584,9
2008	27	Andorra-Sierra de Arcos	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	53074,7
2008	27	Andorra-Sierra de Arcos	J	Información y comunicaciones	287,2
2008	27	Andorra-Sierra de Arcos	K	Actividades financieras y de seguros	1357,2
2008	27	Andorra-Sierra de Arcos	L	Actividades inmobiliarias	5591,3
2008	27	Andorra-Sierra de Arcos	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	12725,6
2008	27	Andorra-Sierra de Arcos	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	17734,3
2008	27	Andorra-Sierra de Arcos	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	7219,9
2008	28	Bajo Aragón	A	Agricultura, ganadería, silvicultura y pesca	23139,2
2008	28	Bajo Aragón	B+E	Extractivas; Energía y Agua	32940,3
2008	28	Bajo Aragón	C	Industria manufacturera	69688,6
2008	28	Bajo Aragón	F	Construcción	159431,5
2008	28	Bajo Aragón	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	168187,4
2008	28	Bajo Aragón	J	Información y comunicaciones	3993
2008	28	Bajo Aragón	K	Actividades financieras y de seguros	8055,9
2008	28	Bajo Aragón	L	Actividades inmobiliarias	16393,9
2008	28	Bajo Aragón	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	36393,3
2008	28	Bajo Aragón	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	101012,7
2008	28	Bajo Aragón	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	31363,1
2008	29	Comunidad de Teruel	A	Agricultura, ganadería, silvicultura y pesca	22303,6
2008	29	Comunidad de Teruel	B+E	Extractivas; Energía y Agua	59710
2008	29	Comunidad de Teruel	C	Industria manufacturera	118928,8
2008	29	Comunidad de Teruel	F	Construcción	215292
2008	29	Comunidad de Teruel	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	271705,6
2008	29	Comunidad de Teruel	J	Información y comunicaciones	11568,8
2008	29	Comunidad de Teruel	K	Actividades financieras y de seguros	72632,9
2008	29	Comunidad de Teruel	L	Actividades inmobiliarias	57637,7
2008	29	Comunidad de Teruel	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	126270,6
2008	29	Comunidad de Teruel	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	399586,5
2008	29	Comunidad de Teruel	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	69320,7
2008	30	Maestrazgo	A	Agricultura, ganadería, silvicultura y pesca	7078,5
2008	30	Maestrazgo	B+E	Extractivas; Energía y Agua	5095,7
2008	30	Maestrazgo	C	Industria manufacturera	1992,3
2008	30	Maestrazgo	F	Construcción	17961,9
2008	30	Maestrazgo	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	13604,7
2008	30	Maestrazgo	J	Información y comunicaciones	50,5
2008	30	Maestrazgo	K	Actividades financieras y de seguros	474,7
2008	30	Maestrazgo	L	Actividades inmobiliarias	676,1
2008	30	Maestrazgo	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	1577,5
2008	30	Maestrazgo	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	7513,7
2008	30	Maestrazgo	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	2180,7
2008	31	Sierra de Albarracín	A	Agricultura, ganadería, silvicultura y pesca	3728,8
2008	31	Sierra de Albarracín	B+E	Extractivas; Energía y Agua	2926,8
2008	31	Sierra de Albarracín	C	Industria manufacturera	2965
2008	31	Sierra de Albarracín	F	Construcción	21087,6
2008	31	Sierra de Albarracín	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	19924,1
2008	31	Sierra de Albarracín	J	Información y comunicaciones	227,3
2008	31	Sierra de Albarracín	K	Actividades financieras y de seguros	593
2008	31	Sierra de Albarracín	L	Actividades inmobiliarias	1329
2008	31	Sierra de Albarracín	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	3004,5
2008	31	Sierra de Albarracín	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	12755,6
2008	31	Sierra de Albarracín	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	2157,8
2008	32	Gúdar-Javalambre	A	Agricultura, ganadería, silvicultura y pesca	6796
2008	32	Gúdar-Javalambre	B+E	Extractivas; Energía y Agua	12327,8
2008	32	Gúdar-Javalambre	C	Industria manufacturera	18458,1
2008	32	Gúdar-Javalambre	F	Construcción	54089,1
2008	32	Gúdar-Javalambre	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	48806,2
2008	32	Gúdar-Javalambre	J	Información y comunicaciones	307,1
2008	32	Gúdar-Javalambre	K	Actividades financieras y de seguros	772,8
2008	32	Gúdar-Javalambre	L	Actividades inmobiliarias	2312,9
2008	32	Gúdar-Javalambre	M_N	Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares	4403,3
2008	32	Gúdar-Javalambre	O_Q	Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales	13869,4
2008	32	Gúdar-Javalambre	R_U	Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios	7562,1
2008	33	Matarraña / Matarranya	A	Agricultura, ganadería, silvicultura y pesca	20224,5
2008	33	Matarraña / Matarranya	B+E	Extractivas; Energía y Agua	9245,4
2008	33	Matarraña / Matarranya	C	Industria manufacturera	15095,6
2008	33	Matarraña / Matarranya	F	Construcción	43034,6
2008	33	Matarraña / Matarranya	G_I	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; transporte y almacenamiento; hostelería	35110
