Municipio codigo	Municipio nombre	Grandes grupos, código	Grandes grupos	Sexo, código	Sexo	Total	Españoles	Extranjeros
22136	Lalueza	3	De 46 a 64	6	Mujer	105,6490711438	105,6490711438	0
22136	Lalueza	4	De 65 y más	6	Mujer	147,5661620159	147,5661620159	0
22136	Lalueza	5	De 65 y más	6	Mujer	33,0008826964	33,0008826964	0
22137	Lanaja	0	Menor de 16	6	Mujer	46,6502521633	46,6502521633	0
22137	Lanaja	1	De 16 a 25	6	Mujer	74,2482660534	74,2482660534	0
22137	Lanaja	2	De 26 a 45	6	Mujer	106,5013794192	92,2155598722	14,285819547
22137	Lanaja	3	De 46 a 64	6	Mujer	157,7946791271	153,3344647866	4,4602143405
22137	Lanaja	4	De 65 y más	6	Mujer	187,9229091777	187,9229091777	0
22137	Lanaja	5	De 65 y más	6	Mujer	60,6441355352	60,6441355352	0
22139	Laperdiguera	0	Menor de 16	6	Mujer	7,339624296	7,339624296	0
22139	Laperdiguera	1	De 16 a 25	6	Mujer	2,6567097484	2,6567097484	0
22139	Laperdiguera	2	De 26 a 45	6	Mujer	12,5111562533	12,5111562533	0
22139	Laperdiguera	3	De 46 a 64	6	Mujer	9,1397933778	9,1397933778	0
22139	Laperdiguera	4	De 65 y más	6	Mujer	18,9466077562	17,6212432992	1,325364457
22139	Laperdiguera	5	De 65 y más	6	Mujer	1,406108568	1,406108568	0
22141	Lascellas-Ponzano	0	Menor de 16	6	Mujer	5,1111591082	5,1111591082	0
22141	Lascellas-Ponzano	1	De 16 a 25	6	Mujer	6,4147260143	6,4147260143	0
22141	Lascellas-Ponzano	2	De 26 a 45	6	Mujer	11,8263466711	10,0790668259	1,7472798452
22141	Lascellas-Ponzano	3	De 46 a 64	6	Mujer	18,470535971	18,470535971	0
22141	Lascellas-Ponzano	4	De 65 y más	6	Mujer	18,660044881	18,660044881	0
22141	Lascellas-Ponzano	5	De 65 y más	6	Mujer	1,209145293	1,209145293	0
22142	Lascuarre	0	Menor de 16	6	Mujer	3,4042297499	3,4042297499	0
22142	Lascuarre	1	De 16 a 25	6	Mujer	7,3769038576	7,3769038576	0
22142	Lascuarre	2	De 26 a 45	6	Mujer	17,7920349293	14,989338667	2,8026962623
22142	Lascuarre	3	De 46 a 64	6	Mujer	17,6882809802	15,1427255602	2,54555542
22142	Lascuarre	4	De 65 y más	6	Mujer	24,3324881747	22,859458886	1,4730292887
22142	Lascuarre	5	De 65 y más	6	Mujer	2,5668273481	2,5668273481	0
22143	Laspaúles	0	Menor de 16	6	Mujer	21	21	0
22143	Laspaúles	2	De 26 a 45	6	Mujer	43,939280394	30,530915593	13,408364801
22143	Laspaúles	3	De 46 a 64	6	Mujer	29,4018781142	29,4018781142	0
22143	Laspaúles	4	De 65 y más	6	Mujer	10,834968314	10,834968314	0
22143	Laspaúles	5	De 65 y más	6	Mujer	28,1650316868	28,1650316868	0
22144	Laspuña	0	Menor de 16	6	Mujer	8,1400274069	8,1400274069	0
22144	Laspuña	1	De 16 a 25	6	Mujer	5,4351213622	5,4351213622	0
22144	Laspuña	2	De 26 a 45	6	Mujer	43,968516094	41,9090217574	2,0594943366
22144	Laspuña	3	De 46 a 64	6	Mujer	31,4563351368	29,3968408002	2,0594943366
22144	Laspuña	4	De 65 y más	6	Mujer	36,0181757115	36,0181757115	0
22144	Laspuña	5	De 65 y más	6	Mujer	7,2945141536	7,2945141536	0
22149	Loarre	0	Menor de 16	6	Mujer	15	8,7833694774	6,2166305226
22149	Loarre	1	De 16 a 25	6	Mujer	1,9260819243	1,9260819243	0
22149	Loarre	2	De 26 a 45	6	Mujer	40,6641597367	34,4475292141	6,2166305226
22149	Loarre	3	De 46 a 64	6	Mujer	41,6842015577	41,6842015577	0
22149	Loarre	4	De 65 y más	6	Mujer	43,5801328369	43,5801328369	0
22149	Loarre	5	De 65 y más	6	Mujer	22,4198671633	22,4198671633	0
22150	Loporzano	0	Menor de 16	6	Mujer	22,4028855414	22,4028855414	0
22150	Loporzano	1	De 16 a 25	6	Mujer	10,2070571275	10,2070571275	0
22150	Loporzano	2	De 26 a 45	6	Mujer	50,5544462372	50,5544462372	0
22150	Loporzano	3	De 46 a 64	6	Mujer	98,0970002157	98,0970002157	0
22150	Loporzano	4	De 65 y más	6	Mujer	45,7193442975	45,7193442975	0
22150	Loporzano	5	De 65 y más	6	Mujer	18,2806557024	18,2806557024	0
22151	Loscorrales	0	Menor de 16	6	Mujer	12,9701089028	12,9701089028	0
22151	Loscorrales	2	De 26 a 45	6	Mujer	13,3473345132	13,3473345132	0
22151	Loscorrales	3	De 46 a 64	6	Mujer	14,9105161396	14,9105161396	0
22151	Loscorrales	4	De 65 y más	6	Mujer	13,79819685	13,79819685	0
22151	Loscorrales	5	De 65 y más	6	Mujer	0,9738435943	0,9738435943	0
22155	Monesma y Cajigar	2	De 26 a 45	6	Mujer	5,0807678489	5,0807678489	0
22155	Monesma y Cajigar	3	De 46 a 64	6	Mujer	15,5606766406	15,5606766406	0
22155	Monesma y Cajigar	4	De 65 y más	6	Mujer	17,992857899	17,992857899	0
22155	Monesma y Cajigar	5	De 65 y más	6	Mujer	4,3656976112	4,3656976112	0
22156	Monflorite-Lascasas	0	Menor de 16	6	Mujer	26,3534006661	25,6465993331	0,706801333
22156	Monflorite-Lascasas	1	De 16 a 25	6	Mujer	9,2508431942	9,2508431942	0
22156	Monflorite-Lascasas	2	De 26 a 45	6	Mujer	45,6371709903	45,2837703238	0,3534006665
22156	Monflorite-Lascasas	3	De 46 a 64	6	Mujer	37,7585851488	37,7585851488	0
22156	Monflorite-Lascasas	4	De 65 y más	6	Mujer	16,8403718351	16,8403718351	0
22156	Monflorite-Lascasas	5	De 65 y más	6	Mujer	3,4610403362	3,4610403362	0
22157	Montanuy	0	Menor de 16	6	Mujer	8	8	0
22157	Montanuy	1	De 16 a 25	6	Mujer	13,7057513551	13,7057513551	0
22157	Montanuy	2	De 26 a 45	6	Mujer	16,4398339518	9,9753769286	6,4644570232
22157	Montanuy	3	De 46 a 64	6	Mujer	29,1447688558	28,0455848817	1,0991839741
22157	Montanuy	4	De 65 y más	6	Mujer	37,3261503528	37,3261503528	0
22157	Montanuy	5	De 65 y más	6	Mujer	1,6738496471	1,6738496471	0
22158	Monzón	0	Menor de 16	6	Mujer	1323,0889554076	1137,9637863336	185,125169074
22158	Monzón	1	De 16 a 25	6	Mujer	919,6734843937	628,1693174137	291,50416698
22158	Monzón	2	De 26 a 45	6	Mujer	2346,5669934011	1903,6065836531	442,960409748
22158	Monzón	3	De 46 a 64	6	Mujer	2007,2678018842	1847,5473798762	159,720422008
22158	Monzón	4	De 65 y más	6	Mujer	1334,0514914681	1334,0514914681	0
22158	Monzón	5	De 65 y más	6	Mujer	315,9879699929	300,9684647589	15,019505234
22160	Naval	0	Menor de 16	6	Mujer	13	13	0
22160	Naval	1	De 16 a 25	6	Mujer	16,368565176	16,368565176	0
22160	Naval	2	De 26 a 45	6	Mujer	19,1511642669	19,1511642669	0
22160	Naval	3	De 46 a 64	6	Mujer	31,7953247875	23,732058313	8,0632664745
22160	Naval	4	De 65 y más	6	Mujer	31,5497836151	31,5497836151	0
22160	Naval	5	De 65 y más	6	Mujer	10,7140367598	10,7140367598	0
22162	Novales	0	Menor de 16	6	Mujer	13,1198032445	3,8250749962	9,2947282483
22162	Novales	1	De 16 a 25	6	Mujer	11,6433245391	9,7158690611	1,927455478
22162	Novales	2	De 26 a 45	6	Mujer	20,6443334653	11,7357620159	8,9085714494
22162	Novales	3	De 46 a 64	6	Mujer	20,6013278116	20,6013278116	0
22162	Novales	4	De 65 y más	6	Mujer	18,8615194376	18,8615194376	0
22162	Novales	5	De 65 y más	6	Mujer	2,2774445393	2,2774445393	0
22163	Nueno	0	Menor de 16	6	Mujer	47,0000000002	47,0000000002	0
22163	Nueno	1	De 16 a 25	6	Mujer	18,8607434507	18,8607434507	0
22163	Nueno	2	De 26 a 45	6	Mujer	65,0830188896	65,0830188896	0
22163	Nueno	3	De 46 a 64	6	Mujer	74,4411261514	74,4411261514	0
22163	Nueno	4	De 65 y más	6	Mujer	30,780135035	30,780135035	0
22163	Nueno	5	De 65 y más	6	Mujer	9,2198649651	9,2198649651	0
22164	Olvena	0	Menor de 16	6	Mujer	2,4804837002	2,4804837002	0
22164	Olvena	2	De 26 a 45	6	Mujer	2,6289874766	2,6289874766	0
22164	Olvena	3	De 46 a 64	6	Mujer	11,073229298	11,073229298	0
22164	Olvena	4	De 65 y más	6	Mujer	7,4397510334	7,4397510334	0
22164	Olvena	5	De 65 y más	6	Mujer	6,3775484918	6,3775484918	0
22165	Ontiñena	0	Menor de 16	6	Mujer	27	27	0
22165	Ontiñena	1	De 16 a 25	6	Mujer	35,8317549345	35,8317549345	0
22165	Ontiñena	2	De 26 a 45	6	Mujer	48,8981656595	48,8981656595	0
22165	Ontiñena	3	De 46 a 64	6	Mujer	80,2007135768	80,2007135768	0
22165	Ontiñena	4	De 65 y más	6	Mujer	71,3431269319	71,3431269319	0
22165	Ontiñena	5	De 65 y más	6	Mujer	28,6568730681	28,6568730681	0
22167	Osso de Cinca	0	Menor de 16	6	Mujer	50,2712276433	37,1447610807	13,1264665626
22167	Osso de Cinca	1	De 16 a 25	6	Mujer	47,2432996127	47,2432996127	0
22167	Osso de Cinca	2	De 26 a 45	6	Mujer	93,3790721875	85,9304790048	7,4485931827
22167	Osso de Cinca	3	De 46 a 64	6	Mujer	103,7131546062	95,1288381656	8,5843164406
22167	Osso de Cinca	4	De 65 y más	6	Mujer	85,3057799406	85,3057799406	0
22167	Osso de Cinca	5	De 65 y más	6	Mujer	13,6942200597	13,6942200597	0
22168	Palo	3	De 46 a 64	6	Mujer	6,8840405588	6,8840405588	0
22168	Palo	4	De 65 y más	6	Mujer	8,1159594412	8,1159594412	0
22170	Panticosa	0	Menor de 16	6	Mujer	49,6371429148	37,7981041118	11,839038803
22170	Panticosa	1	De 16 a 25	6	Mujer	39,9161505924	31,4026658651	8,5134847273
22170	Panticosa	2	De 26 a 45	6	Mujer	140,6399828416	116,010064111	24,6299187306
22170	Panticosa	3	De 46 a 64	6	Mujer	75,981539308	75,981539308	0
22170	Panticosa	4	De 65 y más	6	Mujer	63,4835319312	63,4835319312	0
22170	Panticosa	5	De 65 y más	6	Mujer	8,9503520685	8,9503520685	0
22172	Peñalba	0	Menor de 16	6	Mujer	39,8525050957	25,2031481173	14,6493569784
22172	Peñalba	1	De 16 a 25	6	Mujer	28,0902067436	27,1891396973	0,9010670463
22172	Peñalba	2	De 26 a 45	6	Mujer	82,3089333713	57,1866140667	25,1223193046
22172	Peñalba	3	De 46 a 64	6	Mujer	99,066579578	95,7825822151	3,2839973629
22172	Peñalba	4	De 65 y más	6	Mujer	97,0106357167	97,0106357167	0
22172	Peñalba	5	De 65 y más	6	Mujer	11,5564089958	11,5564089958	0
22173	Peñas de Riglos (Las)	0	Menor de 16	6	Mujer	7	7	0
22173	Peñas de Riglos (Las)	1	De 16 a 25	6	Mujer	5,2997507823	5,2997507823	0
22173	Peñas de Riglos (Las)	2	De 26 a 45	6	Mujer	27,9561919311	27,9561919311	0
22173	Peñas de Riglos (Las)	3	De 46 a 64	6	Mujer	26,1779412867	22,0299899856	4,1479513011
22173	Peñas de Riglos (Las)	4	De 65 y más	6	Mujer	24,5342673183	24,5342673183	0
22173	Peñas de Riglos (Las)	5	De 65 y más	6	Mujer	15,4657326818	15,4657326818	0
22174	Peralta de Alcofea	0	Menor de 16	6	Mujer	21,1996202173	13,4392392155	7,7603810018
22174	Peralta de Alcofea	1	De 16 a 25	6	Mujer	26,9254887893	26,9254887893	0
22174	Peralta de Alcofea	2	De 26 a 45	6	Mujer	65,8086231806	55,724285286	10,0843378946
22174	Peralta de Alcofea	3	De 46 a 64	6	Mujer	73,3222840498	73,3222840498	0
22174	Peralta de Alcofea	4	De 65 y más	6	Mujer	84,2855515244	84,2855515244	0
22174	Peralta de Alcofea	5	De 65 y más	6	Mujer	18,7144484758	18,7144484758	0
22175	Peralta de Calasanz	0	Menor de 16	6	Mujer	7	2,9497156302	4,0502843698
22175	Peralta de Calasanz	2	De 26 a 45	6	Mujer	18,6850732772	10,4852596075	8,1998136697
22175	Peralta de Calasanz	3	De 46 a 64	6	Mujer	30,8399467281	25,2877582594	5,5521884687
22175	Peralta de Calasanz	4	De 65 y más	6	Mujer	44,2868823345	44,2868823345	0
22175	Peralta de Calasanz	5	De 65 y más	6	Mujer	4,713117665	4,713117665	0
22176	Peraltilla	0	Menor de 16	6	Mujer	7,9999999999	7,9999999999	0
22176	Peraltilla	1	De 16 a 25	6	Mujer	10,6577811758	10,6577811758	0
22176	Peraltilla	2	De 26 a 45	6	Mujer	21,6235747733	21,6235747733	0
22176	Peraltilla	3	De 46 a 64	6	Mujer	32,7186440516	32,7186440516	0
22176	Peraltilla	4	De 65 y más	6	Mujer	23,6798797109	23,6798797109	0
22176	Peraltilla	5	De 65 y más	6	Mujer	2,3201202891	2,3201202891	0
22177	Perarrúa	0	Menor de 16	6	Mujer	2,1847232587	2,1847232587	0
22177	Perarrúa	1	De 16 a 25	6	Mujer	7,1509496542	7,1509496542	0
22177	Perarrúa	2	De 26 a 45	6	Mujer	13,2220006145	13,2220006145	0
22177	Perarrúa	3	De 46 a 64	6	Mujer	11,2571122794	11,2571122794	0
22177	Perarrúa	4	De 65 y más	6	Mujer	7,5737797189	7,5737797189	0
22177	Perarrúa	5	De 65 y más	6	Mujer	5,3033924132	5,3033924132	0
22178	Pertusa	0	Menor de 16	6	Mujer	1,2952465218	1,2952465218	0
22178	Pertusa	1	De 16 a 25	6	Mujer	5,2443615478	5,2443615478	0
22178	Pertusa	2	De 26 a 45	6	Mujer	10,1686775725	8,700712309	1,4679652635
22178	Pertusa	3	De 46 a 64	6	Mujer	24,1409764817	24,1409764817	0
22178	Pertusa	4	De 65 y más	6	Mujer	7,4878882003	7,4878882003	0
22178	Pertusa	5	De 65 y más	6	Mujer	4,0638244186	4,0638244186	0
22181	Piracés	1	De 16 a 25	6	Mujer	2,6386338214	2,6386338214	0
22181	Piracés	2	De 26 a 45	6	Mujer	11,3920971203	5,4633747023	5,928722418
22181	Piracés	3	De 46 a 64	6	Mujer	7,4690101993	7,4690101993	0
22181	Piracés	4	De 65 y más	6	Mujer	20,9117139019	20,9117139019	0
22181	Piracés	5	De 65 y más	6	Mujer	1,6961246889	1,6961246889	0
22182	Plan	0	Menor de 16	6	Mujer	20,0000000002	20,0000000002	0
22182	Plan	1	De 16 a 25	6	Mujer	7,0867423199	7,0867423199	0
22182	Plan	2	De 26 a 45	6	Mujer	35,954207702	32,8573829102	3,0968247918
22182	Plan	3	De 46 a 64	6	Mujer	37,8359193721	37,8359193721	0
22182	Plan	4	De 65 y más	6	Mujer	33,9822002839	33,9822002839	0
22182	Plan	5	De 65 y más	6	Mujer	17,0177997162	17,0177997162	0
22184	Poleñino	0	Menor de 16	6	Mujer	8	6,4467511245	1,5532488755
22184	Poleñino	1	De 16 a 25	6	Mujer	9,0045595066	6,2317059209	2,7728535857
22184	Poleñino	2	De 26 a 45	6	Mujer	24,7139440737	20,3878416125	4,3261024612
22184	Poleñino	3	De 46 a 64	6	Mujer	26,0425350668	26,0425350668	0
22184	Poleñino	4	De 65 y más	6	Mujer	27,6781198471	27,6781198471	0
22184	Poleñino	5	De 65 y más	6	Mujer	9,3218801527	9,3218801527	0
22186	Pozán de Vero	0	Menor de 16	6	Mujer	11,6018998049	11,6018998049	0
22186	Pozán de Vero	1	De 16 a 25	6	Mujer	10,8590820848	10,8590820848	0
22186	Pozán de Vero	2	De 26 a 45	6	Mujer	32,1993937941	32,1993937941	0
22186	Pozán de Vero	3	De 46 a 64	6	Mujer	19,2587624276	19,2587624276	0
22186	Pozán de Vero	4	De 65 y más	6	Mujer	36,8596790757	36,8596790757	0
22186	Pozán de Vero	5	De 65 y más	6	Mujer	10,1403209239	10,1403209239	0
22187	Puebla de Castro (La)	0	Menor de 16	6	Mujer	24,2903541628	22,7427144677	1,5476396951
22187	Puebla de Castro (La)	1	De 16 a 25	6	Mujer	12,6196785001	8,017134416	4,6025440841
22187	Puebla de Castro (La)	2	De 26 a 45	6	Mujer	78,055416383	74,9079419916	3,1474743914
22187	Puebla de Castro (La)	3	De 46 a 64	6	Mujer	41,343157868	35,3176118484	6,0255460196
22187	Puebla de Castro (La)	4	De 65 y más	6	Mujer	32,1341879364	29,7835815249	2,3506064115
22187	Puebla de Castro (La)	5	De 65 y más	6	Mujer	17,8658120636	17,8658120636	0
22188	Puente de Montañana	0	Menor de 16	6	Mujer	10,8994125613	10,8994125613	0
22188	Puente de Montañana	1	De 16 a 25	6	Mujer	5,5380495261	5,5380495261	0
22188	Puente de Montañana	2	De 26 a 45	6	Mujer	14,3346047395	6,2158964991	8,1187082404
22188	Puente de Montañana	3	De 46 a 64	6	Mujer	16,6856080706	16,6856080706	0
22188	Puente de Montañana	4	De 65 y más	6	Mujer	25,7669150685	25,7669150685	0
22188	Puente de Montañana	5	De 65 y más	6	Mujer	1,209492949	1,209492949	0
22189	Puértolas	0	Menor de 16	6	Mujer	13,488414531	13,488414531	0
22189	Puértolas	1	De 16 a 25	6	Mujer	16,3431863644	7,7730172621	8,5701691023
22189	Puértolas	2	De 26 a 45	6	Mujer	28,468869984	28,468869984	0
22189	Puértolas	3	De 46 a 64	6	Mujer	25,626485188	25,626485188	0
22189	Puértolas	4	De 65 y más	6	Mujer	19,3537139455	19,3537139455	0
22189	Puértolas	5	De 65 y más	6	Mujer	2,9476982261	2,9476982261	0
22190	Pueyo de Araguás (El)	0	Menor de 16	6	Mujer	8,00819388	8,00819388	0
22190	Pueyo de Araguás (El)	1	De 16 a 25	6	Mujer	2,1914029598	0	2,1914029598
22190	Pueyo de Araguás (El)	2	De 26 a 45	6	Mujer	22,2758420353	20,0844390755	2,1914029598
22190	Pueyo de Araguás (El)	3	De 46 a 64	6	Mujer	16,2492887181	14,0784607853	2,1708279328
22190	Pueyo de Araguás (El)	4	De 65 y más	6	Mujer	10,3005616411	10,3005616411	0
22190	Pueyo de Araguás (El)	5	De 65 y más	6	Mujer	3,1852523104	3,1852523104	0
22193	Pueyo de Santa Cruz	0	Menor de 16	6	Mujer	16	16	0
22193	Pueyo de Santa Cruz	1	De 16 a 25	6	Mujer	21,7723830453	21,7723830453	0
22193	Pueyo de Santa Cruz	2	De 26 a 45	6	Mujer	52,787808268	50,5473326407	2,2404756273
22193	Pueyo de Santa Cruz	3	De 46 a 64	6	Mujer	35,3407737787	35,3407737787	0
22193	Pueyo de Santa Cruz	4	De 65 y más	6	Mujer	43,0806183201	43,0806183201	0
22193	Pueyo de Santa Cruz	5	De 65 y más	6	Mujer	12,9193816798	12,9193816798	0
22195	Quicena	0	Menor de 16	6	Mujer	31,9765864566	31,9765864566	0
22195	Quicena	1	De 16 a 25	6	Mujer	14,7229606479	14,7229606479	0
22195	Quicena	2	De 26 a 45	6	Mujer	43,6448821512	40,1992257258	3,4456564254
22195	Quicena	3	De 46 a 64	6	Mujer	33,3375478282	32,5692952078	0,7682526204
22195	Quicena	4	De 65 y más	6	Mujer	13,4161370795	11,9655674427	1,4505696368
22195	Quicena	5	De 65 y más	6	Mujer	2,5160189207	2,5160189207	0
22197	Robres	0	Menor de 16	6	Mujer	24	14,6670146131	9,3329853869
22197	Robres	1	De 16 a 25	6	Mujer	30,3585911687	21,857923475	8,5006676937
22197	Robres	2	De 26 a 45	6	Mujer	79,7842518519	61,9505987713	17,8336530806
22197	Robres	3	De 46 a 64	6	Mujer	62,8571569796	62,8571569796	0
22197	Robres	4	De 65 y más	6	Mujer	88,430290604	88,430290604	0
22197	Robres	5	De 65 y más	6	Mujer	9,5697093958	9,5697093958	0
22199	Sabiñánigo	0	Menor de 16	6	Mujer	651,7302107783	470,3296618253	181,400548953
22199	Sabiñánigo	1	De 16 a 25	6	Mujer	509,3097128123	477,1996176253	32,110095187
22199	Sabiñánigo	2	De 26 a 45	6	Mujer	1503,7558743317	1056,6327816058	447,1230927259
22199	Sabiñánigo	3	De 46 a 64	6	Mujer	1165,7047911354	1098,1160973308	67,5886938046
22199	Sabiñánigo	4	De 65 y más	6	Mujer	931,1199960328	931,1199960328	0
22199	Sabiñánigo	5	De 65 y más	6	Mujer	175,3450809818	175,3450809818	0
22200	Sahún	0	Menor de 16	6	Mujer	16,6018998049	11,8204272536	4,7814725513
22200	Sahún	1	De 16 a 25	6	Mujer	21,3072024974	21,3072024974	0
22200	Sahún	2	De 26 a 45	6	Mujer	47,9763109755	35,0543429544	12,9219680211
22200	Sahún	3	De 46 a 64	6	Mujer	28,4459499863	28,4459499863	0
22200	Sahún	4	De 65 y más	6	Mujer	23,0776353266	23,0776353266	0
22200	Sahún	5	De 65 y más	6	Mujer	12,266711538	12,266711538	0
22201	Salas Altas	0	Menor de 16	6	Mujer	11,2525829939	11,2525829939	0
22201	Salas Altas	1	De 16 a 25	6	Mujer	11,5777959611	11,5777959611	0
22201	Salas Altas	2	De 26 a 45	6	Mujer	19,4615840106	19,4615840106	0
22201	Salas Altas	3	De 46 a 64	6	Mujer	42,072207002	39,0679257137	3,0042812883
22201	Salas Altas	4	De 65 y más	6	Mujer	53,1038164354	53,1038164354	0
22201	Salas Altas	5	De 65 y más	6	Mujer	15,4632282765	15,4632282765	0
22202	Salas Bajas	0	Menor de 16	6	Mujer	10,3599317514	10,3599317514	0
22202	Salas Bajas	1	De 16 a 25	6	Mujer	5,7142064969	5,7142064969	0
22202	Salas Bajas	2	De 26 a 45	6	Mujer	15,0419002662	11,7103307426	3,3315695236
22202	Salas Bajas	3	De 46 a 64	6	Mujer	17,0733198435	15,0465332229	2,0267866206
22202	Salas Bajas	4	De 65 y más	6	Mujer	24,9104017153	24,9104017153	0
22202	Salas Bajas	5	De 65 y más	6	Mujer	8,7137142623	8,7137142623	0
22203	Salillas	0	Menor de 16	6	Mujer	4,4248563764	4,4248563764	0
22203	Salillas	2	De 26 a 45	6	Mujer	7,384636597	7,384636597	0
22203	Salillas	3	De 46 a 64	6	Mujer	16,3664581075	14,1032179343	2,2632401732
22203	Salillas	4	De 65 y más	6	Mujer	20,3910936311	18,553137759	1,8379558721
22204	Sallent de Gállego	0	Menor de 16	6	Mujer	117,5829211848	117,5829211848	0
22204	Sallent de Gállego	1	De 16 a 25	6	Mujer	52,1287474078	32,7420445868	19,386702821
22204	Sallent de Gállego	2	De 26 a 45	6	Mujer	291,8734506931	248,2603594847	43,6130912084
22204	Sallent de Gállego	3	De 46 a 64	6	Mujer	162,9110507686	133,3112825024	29,5997682662
22204	Sallent de Gállego	4	De 65 y más	6	Mujer	95,5221818405	95,5221818405	0
22204	Sallent de Gállego	5	De 65 y más	6	Mujer	15,7265114048	15,7265114048	0
22205	San Esteban de Litera	0	Menor de 16	6	Mujer	6	6	0
22205	San Esteban de Litera	1	De 16 a 25	6	Mujer	2,4507285825	2,4507285825	0
22205	San Esteban de Litera	2	De 26 a 45	6	Mujer	51,6107619497	42,6601970149	8,9505649348
22205	San Esteban de Litera	3	De 46 a 64	6	Mujer	58,0311669844	58,0311669844	0
22205	San Esteban de Litera	4	De 65 y más	6	Mujer	78,4005595922	78,4005595922	0
22205	San Esteban de Litera	5	De 65 y más	6	Mujer	19,5994404082	19,5994404082	0
22206	Sangarrén	0	Menor de 16	6	Mujer	3,0692850747	3,0692850747	0
22206	Sangarrén	1	De 16 a 25	6	Mujer	8,1226786303	8,1226786303	0
22206	Sangarrén	2	De 26 a 45	6	Mujer	29,7438523834	29,7438523834	0
22206	Sangarrén	3	De 46 a 64	6	Mujer	31,3545380737	31,3545380737	0
22206	Sangarrén	4	De 65 y más	6	Mujer	30,43891465	30,43891465	0
22206	Sangarrén	5	De 65 y más	6	Mujer	9,418484225	9,418484225	0
22207	San Juan de Plan	0	Menor de 16	6	Mujer	11,071300346	11,071300346	0
22207	San Juan de Plan	1	De 16 a 25	6	Mujer	8,2795254586	8,2795254586	0
22207	San Juan de Plan	2	De 26 a 45	6	Mujer	16,6727714981	13,6227145432	3,0500569549
22207	San Juan de Plan	3	De 46 a 64	6	Mujer	9,7909286705	9,7909286705	0
22207	San Juan de Plan	4	De 65 y más	6	Mujer	20,6030379289	20,6030379289	0
22207	San Juan de Plan	5	De 65 y más	6	Mujer	1,8241628251	1,8241628251	0
22208	Santa Cilia	0	Menor de 16	6	Mujer	14,6635629049	13,1355584279	1,528004477
22208	Santa Cilia	1	De 16 a 25	6	Mujer	8,5805424627	8,5805424627	0
22208	Santa Cilia	2	De 26 a 45	6	Mujer	23,6702730725	19,9857279545	3,684545118
22208	Santa Cilia	3	De 46 a 64	6	Mujer	18,8879766361	15,5003404053	3,3876362308
22208	Santa Cilia	4	De 65 y más	6	Mujer	20,7924396285	20,7924396285	0
22208	Santa Cilia	5	De 65 y más	6	Mujer	7,2075603716	7,2075603716	0
22209	Santa Cruz de la Serós	0	Menor de 16	6	Mujer	12,3309696595	10,9954385473	1,3355311122
22209	Santa Cruz de la Serós	1	De 16 a 25	6	Mujer	9,6140003541	9,6140003541	0
22209	Santa Cruz de la Serós	2	De 26 a 45	6	Mujer	25,8187977185	24,4832666063	1,3355311122
22209	Santa Cruz de la Serós	3	De 46 a 64	6	Mujer	24,3708474949	24,3708474949	0
22209	Santa Cruz de la Serós	4	De 65 y más	6	Mujer	9,9443042279	9,9443042279	0
22209	Santa Cruz de la Serós	5	De 65 y más	6	Mujer	1,2337704101	1,2337704101	0
22212	Santaliestra y San Quílez	0	Menor de 16	6	Mujer	1,8547236877	1,8547236877	0
22212	Santaliestra y San Quílez	1	De 16 a 25	6	Mujer	1,8091655691	1,8091655691	0
22212	Santaliestra y San Quílez	2	De 26 a 45	6	Mujer	8,8529087616	8,8529087616	0
22212	Santaliestra y San Quílez	3	De 46 a 64	6	Mujer	14,8008266954	14,8008266954	0
22212	Santaliestra y San Quílez	4	De 65 y más	6	Mujer	19,5413541741	19,5413541741	0
22212	Santaliestra y San Quílez	5	De 65 y más	6	Mujer	1,141021112	1,141021112	0
22213	Sariñena	0	Menor de 16	6	Mujer	312,5198302537	249,9799688516	62,5398614021
22213	Sariñena	1	De 16 a 25	6	Mujer	271,4162040997	190,9034768922	80,5127272075
22213	Sariñena	2	De 26 a 45	6	Mujer	539,6243735206	343,667307134	195,9570663866
22213	Sariñena	3	De 46 a 64	6	Mujer	495,7117274101	475,0379495406	20,6737778695
22213	Sariñena	4	De 65 y más	6	Mujer	377,203577279	373,6162883052	3,5872889738
22213	Sariñena	5	De 65 y más	6	Mujer	84,462378999	84,462378999	0
22214	Secastilla	0	Menor de 16	6	Mujer	7,6012274642	2,849991629	4,7512358352
22214	Secastilla	1	De 16 a 25	6	Mujer	1,4380407012	1,4380407012	0
22214	Secastilla	2	De 26 a 45	6	Mujer	14,9456441594	12,5700262418	2,3756179176
22214	Secastilla	3	De 46 a 64	6	Mujer	11,7626140828	9,3852002055	2,3774138773
22214	Secastilla	4	De 65 y más	6	Mujer	13,6649855181	13,6649855181	0
22214	Secastilla	5	De 65 y más	6	Mujer	7,5874880743	7,5874880743	0
22215	Seira	0	Menor de 16	6	Mujer	3,8815646955	3,8815646955	0
22215	Seira	1	De 16 a 25	6	Mujer	3,4579905133	3,4579905133	0
22215	Seira	2	De 26 a 45	6	Mujer	21,3296565816	21,3296565816	0
22215	Seira	3	De 46 a 64	6	Mujer	13,9302046949	13,9302046949	0
22215	Seira	4	De 65 y más	6	Mujer	24,269657544	24,269657544	0
22215	Seira	5	De 65 y más	6	Mujer	3,130925971	3,130925971	0
22217	Sena	0	Menor de 16	6	Mujer	33,8323865736	33,8323865736	0
22217	Sena	1	De 16 a 25	6	Mujer	19,1300521177	10,2905518935	8,8395002242
