Año	Residencia área código	Residencia continente nombre	Residencia país código	Residencia país nombre	Residencia área nombre	Inscripción provincia código	Inscripción provincia nombre	Inscripción municipio código	Inscripción municipio nombre	Inscripcion municipio estrato	Sexo	Personas
2013	08	Oceanía	501	Australia	Oceanía	50	Zaragoza	50297	Zaragoza	7	Mujer	80
2013	08	Oceanía	504	Nueva Zelanda	Oceanía	50	Zaragoza	50297	Zaragoza	7	Hombre	4
2013	08	Oceanía	504	Nueva Zelanda	Oceanía	50	Zaragoza	50297	Zaragoza	7	Mujer	7
2014	01	Europa	102	Austria	UE-28	22	Huesca	22125	Huesca	7	Hombre	2
2014	01	Europa	102	Austria	UE-28	22	Huesca	22125	Huesca	7	Mujer	3
2014	01	Europa	102	Austria	UE-28	22	Huesca	22158	Monzón	6	Hombre	1
2014	01	Europa	102	Austria	UE-28	22	Huesca	22158	Monzón	6	Mujer	1
2014	01	Europa	102	Austria	UE-28	44	Teruel	44216	Teruel	7	Hombre	1
2014	01	Europa	102	Austria	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	1
2014	01	Europa	102	Austria	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	38
2014	01	Europa	102	Austria	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	57
2014	01	Europa	103	Bélgica	UE-28	22	Huesca	22048	Barbastro	6	Hombre	10
2014	01	Europa	103	Bélgica	UE-28	22	Huesca	22048	Barbastro	6	Mujer	3
2014	01	Europa	103	Bélgica	UE-28	22	Huesca	22112	Fraga	6	Hombre	2
2014	01	Europa	103	Bélgica	UE-28	22	Huesca	22125	Huesca	7	Hombre	21
2014	01	Europa	103	Bélgica	UE-28	22	Huesca	22125	Huesca	7	Mujer	18
2014	01	Europa	103	Bélgica	UE-28	22	Huesca	22130	Jaca	6	Hombre	6
2014	01	Europa	103	Bélgica	UE-28	22	Huesca	22130	Jaca	6	Mujer	4
2014	01	Europa	103	Bélgica	UE-28	22	Huesca	22158	Monzón	6	Hombre	6
2014	01	Europa	103	Bélgica	UE-28	22	Huesca	22158	Monzón	6	Mujer	4
2014	01	Europa	103	Bélgica	UE-28	44	Teruel	44216	Teruel	7	Hombre	4
2014	01	Europa	103	Bélgica	UE-28	44	Teruel	44216	Teruel	7	Mujer	6
2014	01	Europa	103	Bélgica	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	3
2014	01	Europa	103	Bélgica	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	2
2014	01	Europa	103	Bélgica	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2014	01	Europa	103	Bélgica	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	4
2014	01	Europa	103	Bélgica	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	5
2014	01	Europa	103	Bélgica	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	198
2014	01	Europa	103	Bélgica	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	235
2014	01	Europa	104	Bulgaria	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	1
2014	01	Europa	106	Chipre	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	2
2014	01	Europa	107	Dinamarca	UE-28	22	Huesca	22048	Barbastro	6	Mujer	1
2014	01	Europa	107	Dinamarca	UE-28	22	Huesca	22125	Huesca	7	Hombre	1
2014	01	Europa	107	Dinamarca	UE-28	22	Huesca	22125	Huesca	7	Mujer	1
2014	01	Europa	107	Dinamarca	UE-28	44	Teruel	44216	Teruel	7	Hombre	1
2014	01	Europa	107	Dinamarca	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	1
2014	01	Europa	107	Dinamarca	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	2
2014	01	Europa	107	Dinamarca	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	27
2014	01	Europa	107	Dinamarca	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	25
2014	01	Europa	109	Finlandia	UE-28	22	Huesca	22125	Huesca	7	Hombre	3
2014	01	Europa	109	Finlandia	UE-28	22	Huesca	22125	Huesca	7	Mujer	1
2014	01	Europa	109	Finlandia	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	1
2014	01	Europa	109	Finlandia	UE-28	44	Teruel	44216	Teruel	7	Hombre	4
2014	01	Europa	109	Finlandia	UE-28	44	Teruel	44216	Teruel	7	Mujer	4
2014	01	Europa	109	Finlandia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	23
2014	01	Europa	109	Finlandia	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	14
2014	01	Europa	110	Francia	UE-28	22	Huesca	22048	Barbastro	6	Hombre	67
2014	01	Europa	110	Francia	UE-28	22	Huesca	22048	Barbastro	6	Mujer	49
2014	01	Europa	110	Francia	UE-28	22	Huesca	22112	Fraga	6	Hombre	11
2014	01	Europa	110	Francia	UE-28	22	Huesca	22112	Fraga	6	Mujer	16
2014	01	Europa	110	Francia	UE-28	22	Huesca	22125	Huesca	7	Hombre	203
2014	01	Europa	110	Francia	UE-28	22	Huesca	22125	Huesca	7	Mujer	158
2014	01	Europa	110	Francia	UE-28	22	Huesca	22130	Jaca	6	Hombre	95
2014	01	Europa	110	Francia	UE-28	22	Huesca	22130	Jaca	6	Mujer	93
2014	01	Europa	110	Francia	UE-28	22	Huesca	22158	Monzón	6	Hombre	38
2014	01	Europa	110	Francia	UE-28	22	Huesca	22158	Monzón	6	Mujer	45
2014	01	Europa	110	Francia	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	48
2014	01	Europa	110	Francia	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	55
2014	01	Europa	110	Francia	UE-28	44	Teruel	44216	Teruel	7	Hombre	109
2014	01	Europa	110	Francia	UE-28	44	Teruel	44216	Teruel	7	Mujer	108
2014	01	Europa	110	Francia	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	9
2014	01	Europa	110	Francia	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	20
2014	01	Europa	110	Francia	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	6
2014	01	Europa	110	Francia	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	2
2014	01	Europa	110	Francia	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	23
2014	01	Europa	110	Francia	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	37
2014	01	Europa	110	Francia	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	7
2014	01	Europa	110	Francia	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	9
2014	01	Europa	110	Francia	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	10
2014	01	Europa	110	Francia	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	5
2014	01	Europa	110	Francia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	1068
2014	01	Europa	110	Francia	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	1238
2014	01	Europa	111	Grecia	UE-28	22	Huesca	22125	Huesca	7	Hombre	3
2014	01	Europa	111	Grecia	UE-28	22	Huesca	22125	Huesca	7	Mujer	1
2014	01	Europa	111	Grecia	UE-28	22	Huesca	22158	Monzón	6	Mujer	3
2014	01	Europa	111	Grecia	UE-28	44	Teruel	44216	Teruel	7	Hombre	1
2014	01	Europa	111	Grecia	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2014	01	Europa	111	Grecia	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2014	01	Europa	111	Grecia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	17
2014	01	Europa	111	Grecia	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	28
2014	01	Europa	112	Hungría	UE-28	22	Huesca	22130	Jaca	6	Mujer	1
2014	01	Europa	112	Hungría	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	5
2014	01	Europa	112	Hungría	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	3
2014	01	Europa	113	Irlanda	UE-28	22	Huesca	22048	Barbastro	6	Hombre	4
2014	01	Europa	113	Irlanda	UE-28	22	Huesca	22048	Barbastro	6	Mujer	3
2014	01	Europa	113	Irlanda	UE-28	22	Huesca	22112	Fraga	6	Hombre	1
2014	01	Europa	113	Irlanda	UE-28	22	Huesca	22125	Huesca	7	Mujer	4
2014	01	Europa	113	Irlanda	UE-28	22	Huesca	22130	Jaca	6	Hombre	3
2014	01	Europa	113	Irlanda	UE-28	22	Huesca	22130	Jaca	6	Mujer	2
2014	01	Europa	113	Irlanda	UE-28	22	Huesca	22158	Monzón	6	Mujer	4
2014	01	Europa	113	Irlanda	UE-28	44	Teruel	44216	Teruel	7	Mujer	1
2014	01	Europa	113	Irlanda	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2
2014	01	Europa	113	Irlanda	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2014	01	Europa	113	Irlanda	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	1
2014	01	Europa	113	Irlanda	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	1
2014	01	Europa	113	Irlanda	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	42
2014	01	Europa	113	Irlanda	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	41
2014	01	Europa	115	Italia	UE-28	22	Huesca	22048	Barbastro	6	Hombre	1
2014	01	Europa	115	Italia	UE-28	22	Huesca	22048	Barbastro	6	Mujer	3
2014	01	Europa	115	Italia	UE-28	22	Huesca	22125	Huesca	7	Hombre	6
2014	01	Europa	115	Italia	UE-28	22	Huesca	22125	Huesca	7	Mujer	20
2014	01	Europa	115	Italia	UE-28	22	Huesca	22130	Jaca	6	Mujer	2
2014	01	Europa	115	Italia	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	2
2014	01	Europa	115	Italia	UE-28	44	Teruel	44216	Teruel	7	Hombre	3
2014	01	Europa	115	Italia	UE-28	44	Teruel	44216	Teruel	7	Mujer	2
2014	01	Europa	115	Italia	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	1
2014	01	Europa	115	Italia	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	3
2014	01	Europa	115	Italia	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	3
2014	01	Europa	115	Italia	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	6
2014	01	Europa	115	Italia	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2014	01	Europa	115	Italia	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2014	01	Europa	115	Italia	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	1
2014	01	Europa	115	Italia	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	2
2014	01	Europa	115	Italia	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	1
2014	01	Europa	115	Italia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	121
2014	01	Europa	115	Italia	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	242
2014	01	Europa	117	Luxemburgo	UE-28	22	Huesca	22125	Huesca	7	Hombre	1
2014	01	Europa	117	Luxemburgo	UE-28	22	Huesca	22125	Huesca	7	Mujer	1
2014	01	Europa	117	Luxemburgo	UE-28	22	Huesca	22130	Jaca	6	Hombre	2
2014	01	Europa	117	Luxemburgo	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	1
2014	01	Europa	117	Luxemburgo	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	27
2014	01	Europa	117	Luxemburgo	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	40
2014	01	Europa	121	Países Bajos	UE-28	22	Huesca	22048	Barbastro	6	Hombre	2
2014	01	Europa	121	Países Bajos	UE-28	22	Huesca	22048	Barbastro	6	Mujer	2
2014	01	Europa	121	Países Bajos	UE-28	22	Huesca	22112	Fraga	6	Hombre	1
2014	01	Europa	121	Países Bajos	UE-28	22	Huesca	22112	Fraga	6	Mujer	2
2014	01	Europa	121	Países Bajos	UE-28	22	Huesca	22125	Huesca	7	Hombre	10
2014	01	Europa	121	Países Bajos	UE-28	22	Huesca	22125	Huesca	7	Mujer	17
2014	01	Europa	121	Países Bajos	UE-28	22	Huesca	22130	Jaca	6	Hombre	4
2014	01	Europa	121	Países Bajos	UE-28	22	Huesca	22130	Jaca	6	Mujer	5
2014	01	Europa	121	Países Bajos	UE-28	22	Huesca	22158	Monzón	6	Mujer	3
2014	01	Europa	121	Países Bajos	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	1
2014	01	Europa	121	Países Bajos	UE-28	44	Teruel	44216	Teruel	7	Hombre	2
2014	01	Europa	121	Países Bajos	UE-28	44	Teruel	44216	Teruel	7	Mujer	1
2014	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	2
2014	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	4
2014	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2014	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	1
2014	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2014	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2014	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	1
2014	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	1
2014	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	113
2014	01	Europa	121	Países Bajos	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	147
2014	01	Europa	122	Polonia	UE-28	22	Huesca	22125	Huesca	7	Hombre	1
2014	01	Europa	122	Polonia	UE-28	22	Huesca	22125	Huesca	7	Mujer	2
2014	01	Europa	122	Polonia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	21
2014	01	Europa	122	Polonia	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	10
2014	01	Europa	123	Portugal	UE-28	22	Huesca	22112	Fraga	6	Hombre	4
2014	01	Europa	123	Portugal	UE-28	22	Huesca	22112	Fraga	6	Mujer	1
2014	01	Europa	123	Portugal	UE-28	22	Huesca	22125	Huesca	7	Mujer	5
2014	01	Europa	123	Portugal	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	1
2014	01	Europa	123	Portugal	UE-28	44	Teruel	44216	Teruel	7	Mujer	2
2014	01	Europa	123	Portugal	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	1
2014	01	Europa	123	Portugal	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	4
2014	01	Europa	123	Portugal	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2014	01	Europa	123	Portugal	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2014	01	Europa	123	Portugal	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	1
2014	01	Europa	123	Portugal	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	2
2014	01	Europa	123	Portugal	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	2
2014	01	Europa	123	Portugal	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	56
2014	01	Europa	123	Portugal	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	56
2014	01	Europa	125	Reino Unido	UE-28	22	Huesca	22048	Barbastro	6	Hombre	2
2014	01	Europa	125	Reino Unido	UE-28	22	Huesca	22048	Barbastro	6	Mujer	12
2014	01	Europa	125	Reino Unido	UE-28	22	Huesca	22112	Fraga	6	Hombre	5
2014	01	Europa	125	Reino Unido	UE-28	22	Huesca	22112	Fraga	6	Mujer	7
2014	01	Europa	125	Reino Unido	UE-28	22	Huesca	22125	Huesca	7	Hombre	51
2014	01	Europa	125	Reino Unido	UE-28	22	Huesca	22125	Huesca	7	Mujer	58
2014	01	Europa	125	Reino Unido	UE-28	22	Huesca	22130	Jaca	6	Hombre	11
2014	01	Europa	125	Reino Unido	UE-28	22	Huesca	22130	Jaca	6	Mujer	15
2014	01	Europa	125	Reino Unido	UE-28	22	Huesca	22158	Monzón	6	Hombre	2
2014	01	Europa	125	Reino Unido	UE-28	22	Huesca	22158	Monzón	6	Mujer	7
2014	01	Europa	125	Reino Unido	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	7
2014	01	Europa	125	Reino Unido	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	8
2014	01	Europa	125	Reino Unido	UE-28	44	Teruel	44216	Teruel	7	Hombre	35
2014	01	Europa	125	Reino Unido	UE-28	44	Teruel	44216	Teruel	7	Mujer	26
2014	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	6
2014	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	14
2014	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	2
2014	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	3
2014	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2014	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	6
2014	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	2
2014	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	5
2014	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	522
2014	01	Europa	125	Reino Unido	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	573
2014	01	Europa	126	Alemania	UE-28	22	Huesca	22048	Barbastro	6	Hombre	7
2014	01	Europa	126	Alemania	UE-28	22	Huesca	22048	Barbastro	6	Mujer	7
2014	01	Europa	126	Alemania	UE-28	22	Huesca	22112	Fraga	6	Hombre	2
2014	01	Europa	126	Alemania	UE-28	22	Huesca	22112	Fraga	6	Mujer	7
2014	01	Europa	126	Alemania	UE-28	22	Huesca	22125	Huesca	7	Hombre	27
2014	01	Europa	126	Alemania	UE-28	22	Huesca	22125	Huesca	7	Mujer	34
2014	01	Europa	126	Alemania	UE-28	22	Huesca	22130	Jaca	6	Hombre	11
2014	01	Europa	126	Alemania	UE-28	22	Huesca	22130	Jaca	6	Mujer	12
2014	01	Europa	126	Alemania	UE-28	22	Huesca	22158	Monzón	6	Hombre	14
2014	01	Europa	126	Alemania	UE-28	22	Huesca	22158	Monzón	6	Mujer	15
2014	01	Europa	126	Alemania	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	10
2014	01	Europa	126	Alemania	UE-28	44	Teruel	44216	Teruel	7	Hombre	16
2014	01	Europa	126	Alemania	UE-28	44	Teruel	44216	Teruel	7	Mujer	19
2014	01	Europa	126	Alemania	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	14
2014	01	Europa	126	Alemania	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	8
2014	01	Europa	126	Alemania	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	2
2014	01	Europa	126	Alemania	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	1
2014	01	Europa	126	Alemania	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	11
2014	01	Europa	126	Alemania	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	13
2014	01	Europa	126	Alemania	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	9
2014	01	Europa	126	Alemania	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	12
2014	01	Europa	126	Alemania	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	7
2014	01	Europa	126	Alemania	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	12
2014	01	Europa	126	Alemania	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	734
2014	01	Europa	126	Alemania	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	805
2014	01	Europa	128	Rumanía	UE-28	22	Huesca	22125	Huesca	7	Hombre	1
2014	01	Europa	128	Rumanía	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	10
2014	01	Europa	128	Rumanía	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	2
2014	01	Europa	131	Suecia	UE-28	22	Huesca	22048	Barbastro	6	Hombre	1
2014	01	Europa	131	Suecia	UE-28	22	Huesca	22048	Barbastro	6	Mujer	2
2014	01	Europa	131	Suecia	UE-28	22	Huesca	22112	Fraga	6	Hombre	1
2014	01	Europa	131	Suecia	UE-28	22	Huesca	22125	Huesca	7	Hombre	4
2014	01	Europa	131	Suecia	UE-28	22	Huesca	22125	Huesca	7	Mujer	2
2014	01	Europa	131	Suecia	UE-28	22	Huesca	22130	Jaca	6	Hombre	2
2014	01	Europa	131	Suecia	UE-28	22	Huesca	22130	Jaca	6	Mujer	4
2014	01	Europa	131	Suecia	UE-28	22	Huesca	22158	Monzón	6	Hombre	2
2014	01	Europa	131	Suecia	UE-28	22	Huesca	22158	Monzón	6	Mujer	1
2014	01	Europa	131	Suecia	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	1
2014	01	Europa	131	Suecia	UE-28	44	Teruel	44216	Teruel	7	Hombre	4
2014	01	Europa	131	Suecia	UE-28	44	Teruel	44216	Teruel	7	Mujer	2
2014	01	Europa	131	Suecia	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2014	01	Europa	131	Suecia	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	1
2014	01	Europa	131	Suecia	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	1
2014	01	Europa	131	Suecia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	47
2014	01	Europa	131	Suecia	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	36
2014	01	Europa	136	Letonia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	1
2014	01	Europa	141	Estonia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	1
2014	01	Europa	142	Lituania	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	2
2014	01	Europa	143	República Checa	UE-28	44	Teruel	44216	Teruel	7	Mujer	1
2014	01	Europa	143	República Checa	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	2
2014	01	Europa	143	República Checa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2014	01	Europa	143	República Checa	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	1
2014	01	Europa	143	República Checa	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	13
2014	01	Europa	143	República Checa	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	5
2014	01	Europa	144	Eslovaquia	UE-28	22	Huesca	22112	Fraga	6	Hombre	1
2014	01	Europa	144	Eslovaquia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	4
2014	01	Europa	144	Eslovaquia	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	1
2014	01	Europa	146	Croacia	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	3
2014	01	Europa	147	Eslovenia	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	1
2014	02	Europa	114	Islandia	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	1
2014	02	Europa	114	Islandia	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	1
2014	02	Europa	114	Islandia	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	1
2014	02	Europa	120	Noruega	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	1
2014	02	Europa	120	Noruega	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	2
2014	02	Europa	120	Noruega	Resto de Europa	44	Teruel	44013	Alcañiz	6	Mujer	1
2014	02	Europa	120	Noruega	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	3
2014	02	Europa	120	Noruega	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	3
2014	02	Europa	120	Noruega	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	11
2014	02	Europa	120	Noruega	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	14
2014	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	10
2014	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22048	Barbastro	6	Mujer	11
2014	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	11
2014	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22112	Fraga	6	Mujer	11
2014	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	11
2014	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	12
2014	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	5
2014	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	3
2014	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22158	Monzón	6	Hombre	12
2014	02	Europa	124	Andorra	Resto de Europa	22	Huesca	22158	Monzón	6	Mujer	9
2014	02	Europa	124	Andorra	Resto de Europa	44	Teruel	44013	Alcañiz	6	Hombre	5
2014	02	Europa	124	Andorra	Resto de Europa	44	Teruel	44013	Alcañiz	6	Mujer	7
2014	02	Europa	124	Andorra	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	7
2014	02	Europa	124	Andorra	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	6
2014	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Hombre	4
2014	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Mujer	5
2014	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	3
2014	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	5
2014	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2014	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2014	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Hombre	2
2014	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Mujer	3
2014	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50272	Utebo	6	Hombre	3
2014	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50272	Utebo	6	Mujer	1
2014	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	141
2014	02	Europa	124	Andorra	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	120
2014	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	8
2014	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22048	Barbastro	6	Mujer	4
2014	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	2
2014	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22112	Fraga	6	Mujer	5
2014	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	8
2014	02	Europa	132	Suiza	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	14
