Año	Municipio código	Municipio nombre	Superficie total agricultura ecológica	Superficie calificada agricultura ecológica	Superficie calificada en reconversión	Superficie calificada primer año prácticas	Superficie certificaciones privadas	Superficie sin clasificar
2011	50064	Cabañas de Ebro	0	0	0	0	0	0
2011	50065	Cabolafuente	0	0	0	0	0	0
2011	50066	Cadrete	0	0	0	0	0	0
2011	50067	Calatayud	0	0	0	0	0	0
2011	50068	Calatorao	271,82	208,96	31,64	2,81	28,41	0
2011	50069	Calcena	0,46	0,31	0	0	0	0,15
2011	50070	Calmarza	0	0	0	0	0	0
2011	50071	Campillo de Aragón	0	0	0	0	0	0
2011	50072	Carenas	0	0	0	0	0	0
2011	50073	Cariñena	270,8929	259,5129	3,8	4,91	0	2,67
2011	50074	Caspe	2590,7998	2142,9016	173,2073	218,016	2,94	53,7349
2011	50075	Castejón de Alarba	3,91	3,11	0	0,8	0	0
2011	50076	Castejón de las Armas	0	0	0	0	0	0
2011	50077	Castejón de Valdejasa	13,3	13,3	0	0	0	0
2011	50078	Castiliscar	125,72	125,72	0	0	0	0
2011	50079	Cervera de la Cañada	20,71	20,71	0	0	0	0
2011	50080	Cerveruela	0	0	0	0	0	0
2011	50081	Cetina	0	0	0	0	0	0
2011	50082	Cimballa	0	0	0	0	0	0
2011	50083	Cinco Olivas	0	0	0	0	0	0
2011	50084	Clarés de Ribota	0	0	0	0	0	0
2011	50085	Codo	46,84	44,57	0	2,27	0	0
2011	50086	Codos	76,0275	76,0275	0	0	0	0
2011	50087	Contamina	0	0	0	0	0	0
2011	50088	Cosuenda	0	0	0	0	0	0
2011	50089	Cuarte de Huerva	1,81	1,81	0	0	0	0
2011	50090	Cubel	0	0	0	0	0	0
2011	50091	Cuerlas (Las)	0	0	0	0	0	0
2011	50092	Chiprana	63,76	59,53	4,23	0	0	0
2011	50093	Chodes	0	0	0	0	0	0
2011	50094	Daroca	14,3167	14,1367	0	0,18	0	0
2011	50095	Ejea de los Caballeros	688,6228	563,0028	106,05	0	0	19,57
2011	50096	Embid de Ariza	0	0	0	0	0	0
2011	50098	Encinacorba	21,93	21,93	0	0	0	0
2011	50099	Épila	3731,0728	3422,0737	95,06	72,96	137,9491	3,03
2011	50100	Erla	6,91	6,91	0	0	0	0
2011	50101	Escatrón	617,28	617,28	0	0	0	0
2011	50102	Fabara	186,2039	108,1996	21,16	50,7243	6,12	0
2011	50104	Farlete	1058,8723	738,0665	315,8858	4,92	0	0
2011	50105	Fayón	11,05	11,05	0	0	0	0
2011	50106	Fayos (Los)	0	0	0	0	0	0
2011	50107	Figueruelas	6,04	6,04	0	0	0	0
2011	50108	Fombuena	215,49	150,2	65,29	0	0	0
2011	50109	Frago (El)	0	0	0	0	0	0
2011	50110	Frasno (El)	39,02	7,06	1,26	0	30,7	0
2011	50111	Fréscano	244,15	213,11	0	31,04	0	0
2011	50113	Fuendejalón	328,4751	321,6151	4,45	2,41	0	0
2011	50114	Fuendetodos	240,91	236,32	4,59	0	0	0
2011	50115	Fuentes de Ebro	7,08	7,08	0	0	0	0
2011	50116	Fuentes de Jiloca	0	0	0	0	0	0
2011	50117	Gallocanta	0	0	0	0	0	0
2011	50118	Gallur	2,22	2,22	0	0	0	0
2011	50119	Gelsa	11,21	0	0	11,21	0	0
2011	50120	Godojos	0	0	0	0	0	0
2011	50121	Gotor	0	0	0	0	0	0
2011	50122	Grisel	0	0	0	0	0	0
2011	50123	Grisén	0,65	0	0,65	0	0	0
2011	50124	Herrera de los Navarros	103,48	74,82	21,57	0	0	7,09
2011	50125	Ibdes	10,42	8,64	0	1,78	0	0
2011	50126	Illueca	0,19	0,19	0	0	0	0
2011	50128	Isuerre	0	0	0	0	0	0
2011	50129	Jaraba	0	0	0	0	0	0
2011	50130	Jarque de Moncayo	0	0	0	0	0	0
2011	50131	Jaulín	10,2	10,2	0	0	0	0
2011	50132	Joyosa (La)	0	0	0	0	0	0
2011	50133	Lagata	204,39	197,43	0	6,96	0	0
2011	50134	Langa del Castillo	145,08	0	0	144,91	0	0,17
2011	50135	Layana	0	0	0	0	0	0
2011	50136	Lécera	2497,8263	2419,17	63,46	10,8363	0	4,36
2011	50137	Leciñena	361,61	360,3	0	1,31	0	0
2011	50138	Lechón	0	0	0	0	0	0
2011	50139	Letux	239,7494	229,93	3,1	6,7194	0	0
2011	50140	Litago	0	0	0	0	0	0
2011	50141	Lituénigo	0	0	0	0	0	0
2011	50142	Lobera de Onsella	0	0	0	0	0	0
2011	50143	Longares	0	0	0	0	0	0
2011	50144	Longás	0	0	0	0	0	0
2011	50146	Lucena de Jalón	15,6	15,6	0	0	0	0
2011	50147	Luceni	0	0	0	0	0	0
2011	50148	Luesia	139,36	0	139,36	0	0	0
2011	50149	Luesma	0	0	0	0	0	0
2011	50150	Lumpiaque	550,03	541,18	0,11	1,72	0	7,02
2011	50151	Luna	15,29	0	0	15,29	0	0
2011	50152	Maella	386,137	299,507	12,03	5,79	65,9	2,91
2011	50153	Magallón	194,5006	187,9106	0	6,59	0	0
2011	50154	Mainar	0	0	0	0	0	0
2011	50155	Malanquilla	0	0	0	0	0	0
2011	50156	Maleján	0	0	0	0	0	0
2011	50157	Malón	0	0	0	0	0	0
2011	50159	Maluenda	6,11	6,11	0	0	0	0
2011	50160	Mallén	24,764	22,784	1,98	0	0	0
2011	50161	Manchones	0	0	0	0	0	0
2011	50162	Mara	6,35	0	6,35	0	0	0
2011	50163	María de Huerva	270,58	269,62	0	0	0	0,96
2011	50164	Mediana de Aragón	152,85	152,85	0	0	0	0
2011	50165	Mequinenza	127,9222	68,3522	21,12	27,66	10,79	0
2011	50166	Mesones de Isuela	38,87	38,87	0	0	0	0
2011	50167	Mezalocha	0,52	0,52	0	0	0	0
2011	50168	Mianos	0	0	0	0	0	0
2011	50169	Miedes de Aragón	103,01	40,27	57,32	5,42	0	0
2011	50170	Monegrillo	633,47	537,16	57,44	38,87	0	0
2011	50171	Moneva	97,87	97,87	0	0	0	0
2011	50172	Monreal de Ariza	0	0	0	0	0	0
2011	50173	Monterde	0	0	0	0	0	0
2011	50174	Montón	0	0	0	0	0	0
2011	50175	Morata de Jalón	4,72	4,72	0	0	0	0
2011	50176	Morata de Jiloca	0	0	0	0	0	0
2011	50177	Morés	0	0	0	0	0	0
2011	50178	Moros	41,35	41,35	0	0	0	0
2011	50179	Moyuela	0	0	0	0	0	0
2011	50180	Mozota	0	0	0	0	0	0
2011	50181	Muel	200,38	200,38	0	0	0	0
2011	50182	Muela (La)	976,0167	946,5167	10,44	6	0	13,06
2011	50183	Munébrega	29,7266	27,4566	2,27	0	0	0
2011	50184	Murero	5,25	0	5,25	0	0	0
2011	50185	Murillo de Gállego	0	0	0	0	0	0
2011	50186	Navardún	0	0	0	0	0	0
2011	50187	Nigüella	0	0	0	0	0	0
2011	50188	Nombrevilla	0	0	0	0	0	0
2011	50189	Nonaspe	3,36	0	3,2	0,16	0	0
2011	50190	Novallas	0	0	0	0	0	0
2011	50191	Novillas	2,51	2,51	0	0	0	0
2011	50192	Nuévalos	0	0	0	0	0	0
2011	50193	Nuez de Ebro	65,45	0	0	0	65,45	0
2011	50194	Olvés	0	0	0	0	0	0
2011	50195	Orcajo	0	0	0	0	0	0
2011	50196	Orera	0	0	0	0	0	0
2011	50197	Orés	0	0	0	0	0	0
2011	50198	Oseja	40,36	37,51	0	0	0	2,85
2011	50199	Osera de Ebro	3,36	3,36	0	0	0	0
2011	50200	Paniza	0	0	0	0	0	0
2011	50201	Paracuellos de Jiloca	4,4	4,4	0	0	0	0
2011	50202	Paracuellos de la Ribera	0	0	0	0	0	0
2011	50203	Pastriz	1	1	0	0	0	0
2011	50204	Pedrola	621,13	534,95	0	86,18	0	0
2011	50205	Pedrosas (Las)	0	0	0	0	0	0
2011	50206	Perdiguera	457,0158	329,2358	0	114,89	0	12,89
2011	50207	Piedratajada	0	0	0	0	0	0
2011	50208	Pina de Ebro	801,5904	756,9804	4,61	40	0	0
2011	50209	Pinseque	23,32	23,32	0	0	0	0
2011	50210	Pintanos (Los)	0	0	0	0	0	0
2011	50211	Plasencia de Jalón	636,01	636,01	0	0	0	0
2011	50212	Pleitas	0	0	0	0	0	0
2011	50213	Plenas	0	0	0	0	0	0
2011	50214	Pomer	0	0	0	0	0	0
2011	50215	Pozuel de Ariza	0	0	0	0	0	0
2011	50216	Pozuelo de Aragón	388,45	345,73	0,41	42,31	0	0
2011	50217	Pradilla de Ebro	15,65	15,65	0	0	0	0
2011	50218	Puebla de Albortón	1319,0893	1230,7293	87,42	0,94	0	0
2011	50219	Puebla de Alfindén (La)	0	0	0	0	0	0
2011	50220	Puendeluna	0	0	0	0	0	0
2011	50221	Purujosa	0	0	0	0	0	0
2011	50222	Quinto	0	0	0	0	0	0
2011	50223	Remolinos	0	0	0	0	0	0
2011	50224	Retascón	42,9125	42,9125	0	0	0	0
2011	50225	Ricla	0,45	0,45	0	0	0	0
2011	50227	Romanos	0	0	0	0	0	0
2011	50228	Rueda de Jalón	2470,55	2457,29	3,12	0,28	0	9,86
2011	50229	Ruesca	0	0	0	0	0	0
2011	50230	Sádaba	7,73	7,73	0	0	0	0
2011	50231	Salillas de Jalón	0	0	0	0	0	0
2011	50232	Salvatierra de Esca	0	0	0	0	0	0
2011	50233	Samper del Salz	195,11	195,11	0	0	0	0
2011	50234	San Martín de la Virgen de Moncayo	0	0	0	0	0	0
2011	50235	San Mateo de Gállego	10,64	7,79	0	2,85	0	0
2011	50236	Santa Cruz de Grío	0	0	0	0	0	0
2011	50237	Santa Cruz de Moncayo	0	0	0	0	0	0
2011	50238	Santa Eulalia de Gállego	0	0	0	0	0	0
2011	50239	Santed	0	0	0	0	0	0
2011	50240	Sástago	738,24	598,53	124,24	15,47	0	0
2011	50241	Saviñán	0	0	0	0	0	0
2011	50242	Sediles	0	0	0	0	0	0
2011	50243	Sestrica	0	0	0	0	0	0
2011	50244	Sierra de Luna	0	0	0	0	0	0
2011	50245	Sigüés	0	0	0	0	0	0
2011	50246	Sisamón	0	0	0	0	0	0
2011	50247	Sobradiel	0	0	0	0	0	0
2011	50248	Sos del Rey Católico	445,88	445,88	0	0	0	0
2011	50249	Tabuenca	32,69	15,22	0	17,47	0	0
2011	50250	Talamantes	396,31	186,55	0	0	0	209,76
2011	50251	Tarazona	19,09	10,77	8,32	0	0	0
2011	50252	Tauste	184,3956	156,75	3,8578	23,7878	0	0
2011	50253	Terrer	0	0	0	0	0	0
2011	50254	Tierga	0	0	0	0	0	0
2011	50255	Tobed	0	0	0	0	0	0
2011	50256	Torralba de los Frailes	0	0	0	0	0	0
2011	50257	Torralba de Ribota	115,4479	79,97	21,01	0	14,4679	0
2011	50258	Torralbilla	0,95	0	0	0,95	0	0
2011	50259	Torrehermosa	0	0	0	0	0	0
2011	50260	Torrelapaja	0	0	0	0	0	0
2011	50261	Torrellas	0	0	0	0	0	0
2011	50262	Torres de Berrellén	0	0	0	0	0	0
2011	50263	Torrijo de la Cañada	0	0	0	0	0	0
2011	50264	Tosos	36,18	25,52	0	0	0	10,66
2011	50265	Trasmoz	0	0	0	0	0	0
2011	50266	Trasobares	0,19	0	0	0	0	0,19
2011	50267	Uncastillo	135,61	135,61	0	0	0	0
2011	50268	Undués de Lerda	0	0	0	0	0	0
2011	50269	Urrea de Jalón	119,51	113,53	1,05	0	0	4,93
2011	50270	Urriés	0	0	0	0	0	0
2011	50271	Used	0	0	0	0	0	0
2011	50272	Utebo	0	0	0	0	0	0
2011	50273	Valdehorna	2,2745	0,3045	0	1,97	0	0
2011	50274	Val de San Martín	3,11	0,2	0	2,91	0	0
2011	50275	Valmadrid	337,99	337,69	0	0	0	0,3
2011	50276	Valpalmas	0	0	0	0	0	0
2011	50277	Valtorres	0	0	0	0	0	0
2011	50278	Velilla de Ebro	0	0	0	0	0	0
2011	50279	Velilla de Jiloca	0	0	0	0	0	0
2011	50280	Vera de Moncayo	0	0	0	0	0	0
2011	50281	Vierlas	0	0	0	0	0	0
2011	50282	Vilueña (La)	0	0	0	0	0	0
2011	50283	Villadoz	0	0	0	0	0	0
2011	50284	Villafeliche	0	0	0	0	0	0
2011	50285	Villafranca de Ebro	15,2466	10,5066	0	0,12	4,13	0,49
2011	50286	Villalba de Perejil	0	0	0	0	0	0
2011	50287	Villalengua	119,37	119,37	0	0	0	0
2011	50288	Villanueva de Gállego	68,59	67,22	0	1,37	0	0
2011	50289	Villanueva de Jiloca	4,5	4,5	0	0	0	0
2011	50290	Villanueva de Huerva	3,74	3,74	0	0	0	0
2011	50291	Villar de los Navarros	67,35	64,35	0	3	0	0
2011	50292	Villarreal de Huerva	0	0	0	0	0	0
2011	50293	Villarroya de la Sierra	430,84	420,95	9,89	0	0	0
2011	50294	Villarroya del Campo	0	0	0	0	0	0
2011	50295	Vistabella	0	0	0	0	0	0
2011	50296	Zaida (La)	0	0	0	0	0	0
2011	50297	Zaragoza	1697,69	1246,97	24,01	41,47	143,81	241,43
2011	50298	Zuera	747,07	289,91	116,75	340,41	0	0
2011	50901	Biel	5,76	0	0	0	5,76	0
2011	50902	Marracos	0	0	0	0	0	0
2011	50903	Villamayor de Gállego	0	0	0	0	0	0
2012	22001	Abiego	0	0	0	0	0	0
2012	22002	Abizanda	0	0	0	0	0	0
2012	22003	Adahuesca	18,85	18,85	0	0	0	0
2012	22004	Agüero	0	0	0	0	0	0
2012	22006	Aísa	0	0	0	0	0	0
2012	22007	Albalate de Cinca	83,784	70,2493	1,08	12,4547	0	0
2012	22008	Albalatillo	0	0	0	0	0	0
2012	22009	Albelda	9,5629	7,6629	1,9	0	0	0
2012	22011	Albero Alto	0	0	0	0	0	0
2012	22012	Albero Bajo	6,5	6,5	0	0	0	0
2012	22013	Alberuela de Tubo	5,9	5,9	0	0	0	0
2012	22014	Alcalá de Gurrea	0	0	0	0	0	0
2012	22015	Alcalá del Obispo	3,21	0	3,21	0	0	0
2012	22016	Alcampell	0	0	0	0	0	0
2012	22017	Alcolea de Cinca	54,21	54,21	0	0	0	0
2012	22018	Alcubierre	0	0	0	0	0	0
2012	22019	Alerre	0	0	0	0	0	0
2012	22020	Alfántega	10,26	10,26	0	0	0	0
2012	22021	Almudévar	0	0	0	0	0	0
2012	22022	Almunia de San Juan	28,14	28,14	0	0	0	0
2012	22023	Almuniente	0	0	0	0	0	0
2012	22024	Alquézar	1,59	1,59	0	0	0	0
2012	22025	Altorricón	0	0	0	0	0	0
2012	22027	Angüés	0	0	0	0	0	0
2012	22028	Ansó	0	0	0	0	0	0
2012	22029	Antillón	0	0	0	0	0	0
2012	22032	Aragüés del Puerto	0	0	0	0	0	0
2012	22035	Arén	0	0	0	0	0	0
2012	22036	Argavieso	0	0	0	0	0	0
2012	22037	Arguis	0	0	0	0	0	0
2012	22039	Ayerbe	0	0	0	0	0	0
2012	22040	Azanuy-Alins	54,66	0	0	0	54,66	0
2012	22041	Azara	0	0	0	0	0	0
2012	22042	Azlor	0	0	0	0	0	0
2012	22043	Baells	0	0	0	0	0	0
2012	22044	Bailo	0	0	0	0	0	0
2012	22045	Baldellou	0	0	0	0	0	0
2012	22046	Ballobar	36,04	0	0	0	36,04	0
2012	22047	Banastás	0	0	0	0	0	0
2012	22048	Barbastro	70,74	51,34	5,37	14,03	0	0
2012	22049	Barbués	0	0	0	0	0	0
2012	22050	Barbuñales	17,71	0	17,71	0	0	0
2012	22051	Bárcabo	0	0	0	0	0	0
2012	22052	Belver de Cinca	0	0	0	0	0	0
2012	22053	Benabarre	0	0	0	0	0	0
2012	22054	Benasque	159,28	159,28	0	0	0	0
2012	22055	Berbegal	0	0	0	0	0	0
2012	22057	Bielsa	0	0	0	0	0	0
2012	22058	Bierge	0	0	0	0	0	0
2012	22059	Biescas	197,424	180,464	0	16,96	0	0
2012	22060	Binaced	35,7328	18,2	17,5328	0	0	0
2012	22061	Binéfar	0	0	0	0	0	0
2012	22062	Bisaurri	0	0	0	0	0	0
2012	22063	Biscarrués	0	0	0	0	0	0
2012	22064	Blecua y Torres	0	0	0	0	0	0
2012	22066	Boltaña	0	0	0	0	0	0
2012	22067	Bonansa	0	0	0	0	0	0
2012	22068	Borau	0	0	0	0	0	0
2012	22069	Broto	0	0	0	0	0	0
2012	22072	Caldearenas	0	0	0	0	0	0
2012	22074	Campo	0	0	0	0	0	0
2012	22075	Camporrells	0	0	0	0	0	0
2012	22076	Canal de Berdún	0	0	0	0	0	0
2012	22077	Candasnos	19,87	0	19,87	0	0	0
2012	22078	Canfranc	0	0	0	0	0	0
2012	22079	Capdesaso	0	0	0	0	0	0
2012	22080	Capella	0,93	0	0,93	0	0	0
2012	22081	Casbas de Huesca	0	0	0	0	0	0
2012	22082	Castejón del Puente	20,08	0	0	20,08	0	0
2012	22083	Castejón de Monegros	1368,3	1349,55	0	18,75	0	0
2012	22084	Castejón de Sos	0	0	0	0	0	0
2012	22085	Castelflorite	0	0	0	0	0	0
2012	22086	Castiello de Jaca	0	0	0	0	0	0
2012	22087	Castigaleu	0	0	0	0	0	0
2012	22088	Castillazuelo	101,57	88,32	6,42	6,83	0	0
2012	22089	Castillonroy	11,06	6,98	4,08	0	0	0
2012	22090	Colungo	15,66	15,66	0	0	0	0
2012	22094	Chalamera	1,63	0	0	0	1,63	0
2012	22095	Chía	0	0	0	0	0	0
2012	22096	Chimillas	0	0	0	0	0	0
2012	22099	Esplús	0	0	0	0	0	0
2012	22102	Estada	0	0	0	0	0	0
2012	22103	Estadilla	3,9	0	0	0	3,9	0
2012	22105	Estopiñán del Castillo	0	0	0	0	0	0
2012	22106	Fago	0	0	0	0	0	0
2012	22107	Fanlo	0	0	0	0	0	0
2012	22109	Fiscal	0	0	0	0	0	0
2012	22110	Fonz	52,88	0	0	0	52,88	0
2012	22111	Foradada del Toscar	0	0	0	0	0	0
2012	22112	Fraga	76,0232	15,2232	45,98	0	14,82	0
2012	22113	Fueva (La)	353,59	316,41	16,78	20,4	0	0
2012	22114	Gistaín	0	0	0	0	0	0
2012	22115	Grado (El)	17,7717	17,7717	0	0	0	0
2012	22116	Grañén	0	0	0	0	0	0
2012	22117	Graus	0	0	0	0	0	0
2012	22119	Gurrea de Gállego	154,52	108,14	45,69	0,69	0	0
2012	22122	Hoz de Jaca	0	0	0	0	0	0
2012	22124	Huerto	33,7	30,23	3,47	0	0	0
2012	22125	Huesca	243,9393	219,3154	24,6239	0	0	0
2012	22126	Ibieca	0	0	0	0	0	0
2012	22127	Igriés	0	0	0	0	0	0
2012	22128	Ilche	8,6162	0	8,6162	0	0	0
2012	22129	Isábena	0	0	0	0	0	0
2012	22130	Jaca	812,5585	0	0	803,55	0	9,0085
2012	22131	Jasa	0	0	0	0	0	0
2012	22133	Labuerda	2,91	2,91	0	0	0	0
2012	22135	Laluenga	30	0	23,82	6,18	0	0
2012	22136	Lalueza	1,16	0	0,39	0,77	0	0
2012	22137	Lanaja	0	0	0	0	0	0
2012	22139	Laperdiguera	0	0	0	0	0	0
2012	22141	Lascellas-Ponzano	59,9885	0	18,1284	0	0	41,8601
2012	22142	Lascuarre	0	0	0	0	0	0
2012	22143	Laspaúles	0	0	0	0	0	0
2012	22144	Laspuña	0	0	0	0	0	0
2012	22149	Loarre	82,24	82,24	0	0	0	0
2012	22150	Loporzano	0	0	0	0	0	0
2012	22151	Loscorrales	0	0	0	0	0	0
2012	22155	Monesma y Cajigar	0	0	0	0	0	0
2012	22156	Monflorite-Lascasas	0	0	0	0	0	0
2012	22157	Montanuy	0	0	0	0	0	0
2012	22158	Monzón	100,16	66,53	21,18	4,67	0	7,78
2012	22160	Naval	33,57	32,6	0,97	0	0	0
2012	22162	Novales	0	0	0	0	0	0
2012	22163	Nueno	0	0	0	0	0	0
2012	22164	Olvena	4,0918	3,9618	0	0,13	0	0
2012	22165	Ontiñena	0	0	0	0	0	0
2012	22167	Osso de Cinca	67,83	27,09	0	23,93	16,81	0
2012	22168	Palo	35,63	35,63	0	0	0	0
2012	22170	Panticosa	0	0	0	0	0	0
2012	22172	Peñalba	154,44	147,08	0	5,16	0	2,2
2012	22173	Peñas de Riglos (Las)	0	0	0	0	0	0
2012	22174	Peralta de Alcofea	17,6	13,27	0	0	0	4,33
2012	22175	Peralta de Calasanz	0	0	0	0	0	0
2012	22176	Peraltilla	0	0	0	0	0	0
2012	22177	Perarrúa	0	0	0	0	0	0
2012	22178	Pertusa	0	0	0	0	0	0
2012	22181	Piracés	0	0	0	0	0	0
2012	22182	Plan	0	0	0	0	0	0
2012	22184	Poleñino	0	0	0	0	0	0
2012	22186	Pozán de Vero	0,12	0	0,12	0	0	0
2012	22187	Puebla de Castro (La)	0,82	0,82	0	0	0	0
2012	22188	Puente de Montañana	0	0	0	0	0	0
2012	22189	Puértolas	0	0	0	0	0	0
2012	22190	Pueyo de Araguás (El)	121,51	120,44	0	1,07	0	0
2012	22193	Pueyo de Santa Cruz	0	0	0	0	0	0
2012	22195	Quicena	8,78	8,78	0	0	0	0
2012	22197	Robres	0	0	0	0	0	0
2012	22199	Sabiñánigo	12,03	12,03	0	0	0	0
2012	22200	Sahún	0	0	0	0	0	0
2012	22201	Salas Altas	31,263	8,54	22,723	0	0	0
2012	22202	Salas Bajas	27,05	0	27,05	0	0	0
2012	22203	Salillas	0	0	0	0	0	0
2012	22204	Sallent de Gállego	0	0	0	0	0	0
2012	22205	San Esteban de Litera	50,58	0	11	39,58	0	0
2012	22206	Sangarrén	0	0	0	0	0	0
2012	22207	San Juan de Plan	0	0	0	0	0	0
2012	22208	Santa Cilia	0	0	0	0	0	0
2012	22209	Santa Cruz de la Serós	0	0	0	0	0	0
2012	22212	Santaliestra y San Quílez	0	0	0	0	0	0
2012	22213	Sariñena	304,625	176,015	1,24	0	127,37	0
2012	22214	Secastilla	51,81	51,81	0	0	0	0
2012	22215	Seira	0	0	0	0	0	0
2012	22217	Sena	57,43	49,23	0	8,2	0	0
2012	22218	Senés de Alcubierre	0	0	0	0	0	0
2012	22220	Sesa	0	0	0	0	0	0
2012	22221	Sesué	0	0	0	0	0	0
2012	22222	Siétamo	0	0	0	0	0	0
2012	22223	Sopeira	0	0	0	0	0	0
2012	22225	Tamarite de Litera	32,79	32,74	0	0,05	0	0
2012	22226	Tardienta	202,31	7,88	0	0	194,43	0
2012	22227	Tella-Sin	0	0	0	0	0	0
2012	22228	Tierz	0	0	0	0	0	0
2012	22229	Tolva	0	0	0	0	0	0
2012	22230	Torla-Ordesa	0	0	0	0	0	0
2012	22232	Torralba de Aragón	166,1912	166,1912	0	0	0	0
2012	22233	Torre la Ribera	0	0	0	0	0	0
2012	22234	Torrente de Cinca	0	0	0	0	0	0
2012	22235	Torres de Alcanadre	0	0	0	0	0	0
2012	22236	Torres de Barbués	0	0	0	0	0	0
2012	22239	Tramaced	0	0	0	0	0	0
2012	22242	Valfarta	7,37	7,37	0	0	0	0
2012	22243	Valle de Bardají	0	0	0	0	0	0
2012	22244	Valle de Lierp	0	0	0	0	0	0
2012	22245	Velilla de Cinca	0	0	0	0	0	0
2012	22246	Beranuy	0	0	0	0	0	0
2012	22247	Viacamp y Litera	0	0	0	0	0	0
2012	22248	Vicién	0	0	0	0	0	0
2012	22249	Villanova	0	0	0	0	0	0
2012	22250	Villanúa	0	0	0	0	0	0
2012	22251	Villanueva de Sigena	21,78	21,78	0	0	0	0
2012	22252	Yebra de Basa	0	0	0	0	0	0
2012	22253	Yésero	0	0	0	0	0	0
2012	22254	Zaidín	14,27	0	0,34	13,93	0	0
2012	22901	Valle de Hecho	0	0	0	0	0	0
2012	22902	Puente la Reina de Jaca	0	0	0	0	0	0
2012	22903	San Miguel del Cinca	271,319	231,849	32,33	7,14	0	0
2012	22904	Sotonera (La)	1,6228	0	0	1,6228	0	0
2012	22905	Lupiñén-Ortilla	117,2	74,5	29,03	0	13,67	0
2012	22906	Santa María de Dulcis	4,76	2,61	2,15	0	0	0
2012	22907	Aínsa-Sobrarbe	185,79	38,14	139,88	7,77	0	0
2012	22908	Hoz y Costeán	338,0029	298,0129	34,8	5,19	0	0
2012	22909	Vencillón	0	0	0	0	0	0
2012	44001	Ababuj	81,87	0	0	81,42	0	0,45
2012	44002	Abejuela	0	0	0	0	0	0
2012	44003	Aguatón	0	0	0	0	0	0
2012	44004	Aguaviva	0	0	0	0	0	0
2012	44005	Aguilar del Alfambra	0	0	0	0	0	0
2012	44006	Alacón	290,4648	285,2509	2,734	2,2199	0	0,26
2012	44007	Alba	0	0	0	0	0	0
2012	44008	Albalate del Arzobispo	286,78	249,85	7,31	29,62	0	0
2012	44009	Albarracín	1026,66	219,2	803,89	3,57	0	0
2012	44010	Albentosa	0	0	0	0	0	0
2012	44011	Alcaine	0	0	0	0	0	0
2012	44012	Alcalá de la Selva	1,01	0	0	1,01	0	0
2012	44013	Alcañiz	878,2218	669,4218	31,98	34,08	0	142,74
2012	44014	Alcorisa	14,46	11,46	3	0	0	0
2012	44016	Alfambra	14,15	14,15	0	0	0	0
2012	44017	Aliaga	82,45	82,45	0	0	0	0
2012	44018	Almohaja	0	0	0	0	0	0
2012	44019	Alobras	0	0	0	0	0	0
2012	44020	Alpeñés	0	0	0	0	0	0
2012	44021	Allepuz	0	0	0	0	0	0
2012	44022	Alloza	10,77	10,77	0	0	0	0
2012	44023	Allueva	0	0	0	0	0	0
2012	44024	Anadón	0	0	0	0	0	0
2012	44025	Andorra	26,85	26,85	0	0	0	0
2012	44026	Arcos de las Salinas	0	0	0	0	0	0
2012	44027	Arens de Lledó	122,2575	122,2575	0	0	0	0
2012	44028	Argente	0	0	0	0	0	0
2012	44029	Ariño	9,49	9,49	0	0	0	0
2012	44031	Azaila	791,26	727,11	1,68	42,43	0	20,04
2012	44032	Bádenas	0	0	0	0	0	0
2012	44033	Báguena	0	0	0	0	0	0
2012	44034	Bañón	48,74	48,74	0	0	0	0
2012	44035	Barrachina	0	0	0	0	0	0
2012	44036	Bea	0	0	0	0	0	0
2012	44037	Beceite	8,17	8,17	0	0	0	0
2012	44038	Belmonte de San José	21,87	17,24	4,63	0	0	0
2012	44039	Bello	0	0	0	0	0	0
2012	44040	Berge	0	0	0	0	0	0
2012	44041	Bezas	0	0	0	0	0	0
2012	44042	Blancas	2,65	2,15	0,5	0	0	0
2012	44043	Blesa	5,94	5,94	0	0	0	0
2012	44044	Bordón	0	0	0	0	0	0
2012	44045	Bronchales	0	0	0	0	0	0
2012	44046	Bueña	0	0	0	0	0	0
2012	44047	Burbáguena	0,91	0	0	0,91	0	0
2012	44048	Cabra de Mora	0	0	0	0	0	0
2012	44049	Calaceite	331,1373	294,0081	9,21	27,9192	0	0
2012	44050	Calamocha	0	0	0	0	0	0
2012	44051	Calanda	350,0325	340,3674	2,1111	5,014	0	2,54
2012	44052	Calomarde	0	0	0	0	0	0
2012	44053	Camañas	86,89	2,25	84,64	0	0	0
2012	44054	Camarena de la Sierra	0	0	0	0	0	0
2012	44055	Camarillas	0,43	0,43	0	0	0	0
2012	44056	Caminreal	0	0	0	0	0	0
2012	44059	Cantavieja	0	0	0	0	0	0
2012	44060	Cañada de Benatanduz	0	0	0	0	0	0
2012	44061	Cañada de Verich (La)	0	0	0	0	0	0
2012	44062	Cañada Vellida	5,53	5,53	0	0	0	0
2012	44063	Cañizar del Olivar	0	0	0	0	0	0
2012	44064	Cascante del Río	0	0	0	0	0	0
2012	44065	Castejón de Tornos	0	0	0	0	0	0
2012	44066	Castel de Cabra	0	0	0	0	0	0
2012	44067	Castelnou	239,11	239,11	0	0	0	0
2012	44068	Castelserás	32,55	19,46	2,9	10,19	0	0
2012	44070	Castellar (El)	87,314	87,314	0	0	0	0
2012	44071	Castellote	0	0	0	0	0	0
2012	44074	Cedrillas	35,3	0	13,18	22,12	0	0
2012	44075	Celadas	0	0	0	0	0	0
2012	44076	Cella	0	0	0	0	0	0
