Año	Residencia provincia código	Residencia provincia nombre	Nacimiento provincia código	Provincia de nacimiento	Edad (grandes grupos)	Sexo	Personas
2001	22	Huesca	19	Guadalajara	65 y más	Hombres	88
2001	22	Huesca	19	Guadalajara	65 y más	Mujeres	103
2001	22	Huesca	20	Gipuzkoa	0 a 15	Hombres	20
2001	22	Huesca	20	Gipuzkoa	0 a 15	Mujeres	19
2001	22	Huesca	20	Gipuzkoa	16 a 64	Hombres	264
2001	22	Huesca	20	Gipuzkoa	16 a 64	Mujeres	244
2001	22	Huesca	20	Gipuzkoa	65 y más	Hombres	19
2001	22	Huesca	20	Gipuzkoa	65 y más	Mujeres	29
2001	22	Huesca	21	Huelva	0 a 15	Hombres	8
2001	22	Huesca	21	Huelva	0 a 15	Mujeres	3
2001	22	Huesca	21	Huelva	16 a 64	Hombres	64
2001	22	Huesca	21	Huelva	16 a 64	Mujeres	67
2001	22	Huesca	21	Huelva	65 y más	Hombres	19
2001	22	Huesca	21	Huelva	65 y más	Mujeres	19
2001	22	Huesca	22	Huesca	0 a 15	Hombres	11394
2001	22	Huesca	22	Huesca	0 a 15	Mujeres	10740
2001	22	Huesca	22	Huesca	16 a 64	Hombres	47756
2001	22	Huesca	22	Huesca	16 a 64	Mujeres	44093
2001	22	Huesca	22	Huesca	65 y más	Hombres	18451
2001	22	Huesca	22	Huesca	65 y más	Mujeres	21802
2001	22	Huesca	23	Jaén	0 a 15	Hombres	13
2001	22	Huesca	23	Jaén	0 a 15	Mujeres	12
2001	22	Huesca	23	Jaén	16 a 64	Hombres	557
2001	22	Huesca	23	Jaén	16 a 64	Mujeres	505
2001	22	Huesca	23	Jaén	65 y más	Hombres	174
2001	22	Huesca	23	Jaén	65 y más	Mujeres	210
2001	22	Huesca	24	León	0 a 15	Hombres	9
2001	22	Huesca	24	León	0 a 15	Mujeres	11
2001	22	Huesca	24	León	16 a 64	Hombres	151
2001	22	Huesca	24	León	16 a 64	Mujeres	127
2001	22	Huesca	24	León	65 y más	Hombres	36
2001	22	Huesca	24	León	65 y más	Mujeres	39
2001	22	Huesca	25	Lleida	0 a 15	Hombres	671
2001	22	Huesca	25	Lleida	0 a 15	Mujeres	671
2001	22	Huesca	25	Lleida	16 a 64	Hombres	2698
2001	22	Huesca	25	Lleida	16 a 64	Mujeres	2898
2001	22	Huesca	25	Lleida	65 y más	Hombres	283
2001	22	Huesca	25	Lleida	65 y más	Mujeres	356
2001	22	Huesca	26	Rioja (La)	0 a 15	Hombres	8
2001	22	Huesca	26	Rioja (La)	0 a 15	Mujeres	2
2001	22	Huesca	26	Rioja (La)	16 a 64	Hombres	109
2001	22	Huesca	26	Rioja (La)	16 a 64	Mujeres	126
2001	22	Huesca	26	Rioja (La)	65 y más	Hombres	46
2001	22	Huesca	26	Rioja (La)	65 y más	Mujeres	53
2001	22	Huesca	27	Lugo	0 a 15	Hombres	2
2001	22	Huesca	27	Lugo	0 a 15	Mujeres	1
2001	22	Huesca	27	Lugo	16 a 64	Hombres	53
2001	22	Huesca	27	Lugo	16 a 64	Mujeres	54
2001	22	Huesca	27	Lugo	65 y más	Hombres	20
2001	22	Huesca	27	Lugo	65 y más	Mujeres	20
2001	22	Huesca	28	Madrid	0 a 15	Hombres	86
2001	22	Huesca	28	Madrid	0 a 15	Mujeres	97
2001	22	Huesca	28	Madrid	16 a 64	Hombres	646
2001	22	Huesca	28	Madrid	16 a 64	Mujeres	522
2001	22	Huesca	28	Madrid	65 y más	Hombres	73
2001	22	Huesca	28	Madrid	65 y más	Mujeres	114
2001	22	Huesca	29	Málaga	0 a 15	Hombres	19
2001	22	Huesca	29	Málaga	0 a 15	Mujeres	14
2001	22	Huesca	29	Málaga	16 a 64	Hombres	278
2001	22	Huesca	29	Málaga	16 a 64	Mujeres	219
2001	22	Huesca	29	Málaga	65 y más	Hombres	92
2001	22	Huesca	29	Málaga	65 y más	Mujeres	87
2001	22	Huesca	30	Murcia	0 a 15	Hombres	11
2001	22	Huesca	30	Murcia	0 a 15	Mujeres	7
2001	22	Huesca	30	Murcia	16 a 64	Hombres	108
2001	22	Huesca	30	Murcia	16 a 64	Mujeres	99
2001	22	Huesca	30	Murcia	65 y más	Hombres	56
2001	22	Huesca	30	Murcia	65 y más	Mujeres	57
2001	22	Huesca	31	Navarra	0 a 15	Hombres	60
2001	22	Huesca	31	Navarra	0 a 15	Mujeres	40
2001	22	Huesca	31	Navarra	16 a 64	Hombres	313
2001	22	Huesca	31	Navarra	16 a 64	Mujeres	344
2001	22	Huesca	31	Navarra	65 y más	Hombres	85
2001	22	Huesca	31	Navarra	65 y más	Mujeres	209
2001	22	Huesca	32	Ourense	0 a 15	Hombres	2
2001	22	Huesca	32	Ourense	0 a 15	Mujeres	5
2001	22	Huesca	32	Ourense	16 a 64	Hombres	74
2001	22	Huesca	32	Ourense	16 a 64	Mujeres	57
2001	22	Huesca	32	Ourense	65 y más	Hombres	19
2001	22	Huesca	32	Ourense	65 y más	Mujeres	26
2001	22	Huesca	33	Asturias	0 a 15	Hombres	7
2001	22	Huesca	33	Asturias	0 a 15	Mujeres	14
2001	22	Huesca	33	Asturias	16 a 64	Hombres	144
2001	22	Huesca	33	Asturias	16 a 64	Mujeres	142
2001	22	Huesca	33	Asturias	65 y más	Hombres	27
2001	22	Huesca	33	Asturias	65 y más	Mujeres	52
2001	22	Huesca	34	Palencia	0 a 15	Hombres	2
2001	22	Huesca	34	Palencia	0 a 15	Mujeres	4
2001	22	Huesca	34	Palencia	16 a 64	Hombres	73
2001	22	Huesca	34	Palencia	16 a 64	Mujeres	69
2001	22	Huesca	34	Palencia	65 y más	Hombres	21
2001	22	Huesca	34	Palencia	65 y más	Mujeres	33
2001	22	Huesca	35	Palmas (Las)	0 a 15	Hombres	2
2001	22	Huesca	35	Palmas (Las)	0 a 15	Mujeres	7
2001	22	Huesca	35	Palmas (Las)	16 a 64	Hombres	23
2001	22	Huesca	35	Palmas (Las)	16 a 64	Mujeres	27
2001	22	Huesca	35	Palmas (Las)	65 y más	Hombres	2
2001	22	Huesca	35	Palmas (Las)	65 y más	Mujeres	4
2001	22	Huesca	36	Pontevedra	0 a 15	Hombres	12
2001	22	Huesca	36	Pontevedra	0 a 15	Mujeres	8
2001	22	Huesca	36	Pontevedra	16 a 64	Hombres	125
2001	22	Huesca	36	Pontevedra	16 a 64	Mujeres	91
2001	22	Huesca	36	Pontevedra	65 y más	Hombres	14
2001	22	Huesca	36	Pontevedra	65 y más	Mujeres	11
2001	22	Huesca	37	Salamanca	0 a 15	Hombres	6
2001	22	Huesca	37	Salamanca	0 a 15	Mujeres	8
2001	22	Huesca	37	Salamanca	16 a 64	Hombres	151
2001	22	Huesca	37	Salamanca	16 a 64	Mujeres	136
2001	22	Huesca	37	Salamanca	65 y más	Hombres	35
2001	22	Huesca	37	Salamanca	65 y más	Mujeres	36
2001	22	Huesca	38	Santa Cruz de Tenerife	0 a 15	Hombres	5
2001	22	Huesca	38	Santa Cruz de Tenerife	0 a 15	Mujeres	1
2001	22	Huesca	38	Santa Cruz de Tenerife	16 a 64	Hombres	15
2001	22	Huesca	38	Santa Cruz de Tenerife	16 a 64	Mujeres	16
2001	22	Huesca	38	Santa Cruz de Tenerife	65 y más	Hombres	2
2001	22	Huesca	38	Santa Cruz de Tenerife	65 y más	Mujeres	3
2001	22	Huesca	39	Cantabria	0 a 15	Hombres	10
2001	22	Huesca	39	Cantabria	0 a 15	Mujeres	2
2001	22	Huesca	39	Cantabria	16 a 64	Hombres	93
2001	22	Huesca	39	Cantabria	16 a 64	Mujeres	76
2001	22	Huesca	39	Cantabria	65 y más	Hombres	29
2001	22	Huesca	39	Cantabria	65 y más	Mujeres	48
2001	22	Huesca	40	Segovia	0 a 15	Hombres	3
2001	22	Huesca	40	Segovia	0 a 15	Mujeres	4
2001	22	Huesca	40	Segovia	16 a 64	Hombres	39
2001	22	Huesca	40	Segovia	16 a 64	Mujeres	41
2001	22	Huesca	40	Segovia	65 y más	Hombres	22
2001	22	Huesca	40	Segovia	65 y más	Mujeres	24
2001	22	Huesca	41	Sevilla	0 a 15	Hombres	10
2001	22	Huesca	41	Sevilla	0 a 15	Mujeres	4
2001	22	Huesca	41	Sevilla	16 a 64	Hombres	203
2001	22	Huesca	41	Sevilla	16 a 64	Mujeres	195
2001	22	Huesca	41	Sevilla	65 y más	Hombres	47
2001	22	Huesca	41	Sevilla	65 y más	Mujeres	47
2001	22	Huesca	42	Soria	0 a 15	Hombres	3
2001	22	Huesca	42	Soria	0 a 15	Mujeres	2
2001	22	Huesca	42	Soria	16 a 64	Hombres	158
2001	22	Huesca	42	Soria	16 a 64	Mujeres	142
2001	22	Huesca	42	Soria	65 y más	Hombres	80
2001	22	Huesca	42	Soria	65 y más	Mujeres	115
2001	22	Huesca	43	Tarragona	0 a 15	Hombres	44
2001	22	Huesca	43	Tarragona	0 a 15	Mujeres	29
2001	22	Huesca	43	Tarragona	16 a 64	Hombres	218
2001	22	Huesca	43	Tarragona	16 a 64	Mujeres	211
2001	22	Huesca	43	Tarragona	65 y más	Hombres	40
2001	22	Huesca	43	Tarragona	65 y más	Mujeres	47
2001	22	Huesca	44	Teruel	0 a 15	Hombres	22
2001	22	Huesca	44	Teruel	0 a 15	Mujeres	10
2001	22	Huesca	44	Teruel	16 a 64	Hombres	470
2001	22	Huesca	44	Teruel	16 a 64	Mujeres	480
2001	22	Huesca	44	Teruel	65 y más	Hombres	264
2001	22	Huesca	44	Teruel	65 y más	Mujeres	336
2001	22	Huesca	45	Toledo	0 a 15	Hombres	6
2001	22	Huesca	45	Toledo	0 a 15	Mujeres	6
2001	22	Huesca	45	Toledo	16 a 64	Hombres	90
2001	22	Huesca	45	Toledo	16 a 64	Mujeres	77
2001	22	Huesca	45	Toledo	65 y más	Hombres	31
2001	22	Huesca	45	Toledo	65 y más	Mujeres	51
2001	22	Huesca	46	Valencia/València	0 a 15	Hombres	34
2001	22	Huesca	46	Valencia/València	0 a 15	Mujeres	24
2001	22	Huesca	46	Valencia/València	16 a 64	Hombres	234
2001	22	Huesca	46	Valencia/València	16 a 64	Mujeres	227
2001	22	Huesca	46	Valencia/València	65 y más	Hombres	31
2001	22	Huesca	46	Valencia/València	65 y más	Mujeres	43
2001	22	Huesca	47	Valladolid	0 a 15	Hombres	4
2001	22	Huesca	47	Valladolid	0 a 15	Mujeres	2
2001	22	Huesca	47	Valladolid	16 a 64	Hombres	98
2001	22	Huesca	47	Valladolid	16 a 64	Mujeres	85
2001	22	Huesca	47	Valladolid	65 y más	Hombres	33
2001	22	Huesca	47	Valladolid	65 y más	Mujeres	37
2001	22	Huesca	48	Bizkaia	0 a 15	Hombres	18
2001	22	Huesca	48	Bizkaia	0 a 15	Mujeres	10
2001	22	Huesca	48	Bizkaia	16 a 64	Hombres	152
2001	22	Huesca	48	Bizkaia	16 a 64	Mujeres	170
2001	22	Huesca	48	Bizkaia	65 y más	Hombres	22
2001	22	Huesca	48	Bizkaia	65 y más	Mujeres	33
2001	22	Huesca	49	Zamora	0 a 15	Hombres	3
2001	22	Huesca	49	Zamora	0 a 15	Mujeres	3
2001	22	Huesca	49	Zamora	16 a 64	Hombres	85
2001	22	Huesca	49	Zamora	16 a 64	Mujeres	79
2001	22	Huesca	49	Zamora	65 y más	Hombres	29
2001	22	Huesca	49	Zamora	65 y más	Mujeres	21
2001	22	Huesca	50	Zaragoza	0 a 15	Hombres	709
2001	22	Huesca	50	Zaragoza	0 a 15	Mujeres	647
2001	22	Huesca	50	Zaragoza	16 a 64	Hombres	4279
2001	22	Huesca	50	Zaragoza	16 a 64	Mujeres	4062
2001	22	Huesca	50	Zaragoza	65 y más	Hombres	1125
2001	22	Huesca	50	Zaragoza	65 y más	Mujeres	1382
2001	22	Huesca	51	Ceuta	0 a 15	Mujeres	3
2001	22	Huesca	51	Ceuta	16 a 64	Hombres	37
2001	22	Huesca	51	Ceuta	16 a 64	Mujeres	17
2001	22	Huesca	51	Ceuta	65 y más	Hombres	5
2001	22	Huesca	51	Ceuta	65 y más	Mujeres	4
2001	22	Huesca	52	Melilla	0 a 15	Hombres	2
2001	22	Huesca	52	Melilla	0 a 15	Mujeres	3
2001	22	Huesca	52	Melilla	16 a 64	Hombres	25
2001	22	Huesca	52	Melilla	16 a 64	Mujeres	22
2001	22	Huesca	52	Melilla	65 y más	Hombres	11
2001	22	Huesca	52	Melilla	65 y más	Mujeres	10
2001	44	Teruel	00	Nacidos en el extranjero	0 a 15	Hombres	149
2001	44	Teruel	00	Nacidos en el extranjero	0 a 15	Mujeres	138
2001	44	Teruel	00	Nacidos en el extranjero	16 a 64	Hombres	1123
2001	44	Teruel	00	Nacidos en el extranjero	16 a 64	Mujeres	782
2001	44	Teruel	00	Nacidos en el extranjero	65 y más	Hombres	64
2001	44	Teruel	00	Nacidos en el extranjero	65 y más	Mujeres	62
2001	44	Teruel	01	Araba/Álava	16 a 64	Hombres	6
2001	44	Teruel	01	Araba/Álava	16 a 64	Mujeres	10
2001	44	Teruel	01	Araba/Álava	65 y más	Hombres	1
2001	44	Teruel	01	Araba/Álava	65 y más	Mujeres	3
2001	44	Teruel	02	Albacete	0 a 15	Hombres	2
2001	44	Teruel	02	Albacete	0 a 15	Mujeres	6
2001	44	Teruel	02	Albacete	16 a 64	Hombres	87
2001	44	Teruel	02	Albacete	16 a 64	Mujeres	75
2001	44	Teruel	02	Albacete	65 y más	Hombres	22
2001	44	Teruel	02	Albacete	65 y más	Mujeres	20
2001	44	Teruel	03	Alicante/Alacant	0 a 15	Hombres	11
2001	44	Teruel	03	Alicante/Alacant	0 a 15	Mujeres	10
2001	44	Teruel	03	Alicante/Alacant	16 a 64	Hombres	65
2001	44	Teruel	03	Alicante/Alacant	16 a 64	Mujeres	42
2001	44	Teruel	03	Alicante/Alacant	65 y más	Hombres	13
2001	44	Teruel	03	Alicante/Alacant	65 y más	Mujeres	10
2001	44	Teruel	04	Almería	0 a 15	Hombres	3
2001	44	Teruel	04	Almería	0 a 15	Mujeres	2
2001	44	Teruel	04	Almería	16 a 64	Hombres	104
2001	44	Teruel	04	Almería	16 a 64	Mujeres	101
2001	44	Teruel	04	Almería	65 y más	Hombres	65
2001	44	Teruel	04	Almería	65 y más	Mujeres	78
2001	44	Teruel	05	Ávila	0 a 15	Mujeres	1
2001	44	Teruel	05	Ávila	16 a 64	Hombres	25
2001	44	Teruel	05	Ávila	16 a 64	Mujeres	23
2001	44	Teruel	05	Ávila	65 y más	Hombres	7
2001	44	Teruel	05	Ávila	65 y más	Mujeres	7
2001	44	Teruel	06	Badajoz	0 a 15	Hombres	10
2001	44	Teruel	06	Badajoz	0 a 15	Mujeres	3
2001	44	Teruel	06	Badajoz	16 a 64	Hombres	123
2001	44	Teruel	06	Badajoz	16 a 64	Mujeres	92
2001	44	Teruel	06	Badajoz	65 y más	Hombres	52
2001	44	Teruel	06	Badajoz	65 y más	Mujeres	55
2001	44	Teruel	07	Balears (Illes)	0 a 15	Hombres	8
2001	44	Teruel	07	Balears (Illes)	0 a 15	Mujeres	9
2001	44	Teruel	07	Balears (Illes)	16 a 64	Hombres	15
2001	44	Teruel	07	Balears (Illes)	16 a 64	Mujeres	20
2001	44	Teruel	07	Balears (Illes)	65 y más	Hombres	2
2001	44	Teruel	07	Balears (Illes)	65 y más	Mujeres	4
2001	44	Teruel	08	Barcelona	0 a 15	Hombres	104
2001	44	Teruel	08	Barcelona	0 a 15	Mujeres	112
2001	44	Teruel	08	Barcelona	16 a 64	Hombres	1039
2001	44	Teruel	08	Barcelona	16 a 64	Mujeres	1091
2001	44	Teruel	08	Barcelona	65 y más	Hombres	168
2001	44	Teruel	08	Barcelona	65 y más	Mujeres	220
2001	44	Teruel	09	Burgos	0 a 15	Hombres	4
2001	44	Teruel	09	Burgos	0 a 15	Mujeres	2
2001	44	Teruel	09	Burgos	16 a 64	Hombres	47
2001	44	Teruel	09	Burgos	16 a 64	Mujeres	52
2001	44	Teruel	09	Burgos	65 y más	Hombres	18
2001	44	Teruel	09	Burgos	65 y más	Mujeres	31
2001	44	Teruel	10	Cáceres	0 a 15	Hombres	1
2001	44	Teruel	10	Cáceres	0 a 15	Mujeres	2
2001	44	Teruel	10	Cáceres	16 a 64	Hombres	73
2001	44	Teruel	10	Cáceres	16 a 64	Mujeres	54
2001	44	Teruel	10	Cáceres	65 y más	Hombres	7
2001	44	Teruel	10	Cáceres	65 y más	Mujeres	16
2001	44	Teruel	11	Cádiz	0 a 15	Hombres	7
2001	44	Teruel	11	Cádiz	0 a 15	Mujeres	7
2001	44	Teruel	11	Cádiz	16 a 64	Hombres	72
2001	44	Teruel	11	Cádiz	16 a 64	Mujeres	46
2001	44	Teruel	11	Cádiz	65 y más	Hombres	12
2001	44	Teruel	11	Cádiz	65 y más	Mujeres	6
2001	44	Teruel	12	Castellón/Castelló	0 a 15	Hombres	34
2001	44	Teruel	12	Castellón/Castelló	0 a 15	Mujeres	41
2001	44	Teruel	12	Castellón/Castelló	16 a 64	Hombres	420
2001	44	Teruel	12	Castellón/Castelló	16 a 64	Mujeres	441
2001	44	Teruel	12	Castellón/Castelló	65 y más	Hombres	212
2001	44	Teruel	12	Castellón/Castelló	65 y más	Mujeres	263
2001	44	Teruel	13	Ciudad Real	0 a 15	Hombres	4
2001	44	Teruel	13	Ciudad Real	0 a 15	Mujeres	8
2001	44	Teruel	13	Ciudad Real	16 a 64	Hombres	180
2001	44	Teruel	13	Ciudad Real	16 a 64	Mujeres	157
2001	44	Teruel	13	Ciudad Real	65 y más	Hombres	49
2001	44	Teruel	13	Ciudad Real	65 y más	Mujeres	70
2001	44	Teruel	14	Córdoba	0 a 15	Hombres	3
2001	44	Teruel	14	Córdoba	0 a 15	Mujeres	4
2001	44	Teruel	14	Córdoba	16 a 64	Hombres	174
2001	44	Teruel	14	Córdoba	16 a 64	Mujeres	149
2001	44	Teruel	14	Córdoba	65 y más	Hombres	110
2001	44	Teruel	14	Córdoba	65 y más	Mujeres	112
2001	44	Teruel	15	Coruña (A)	0 a 15	Hombres	4
2001	44	Teruel	15	Coruña (A)	0 a 15	Mujeres	3
2001	44	Teruel	15	Coruña (A)	16 a 64	Hombres	62
2001	44	Teruel	15	Coruña (A)	16 a 64	Mujeres	44
2001	44	Teruel	15	Coruña (A)	65 y más	Hombres	5
2001	44	Teruel	15	Coruña (A)	65 y más	Mujeres	4
2001	44	Teruel	16	Cuenca	0 a 15	Hombres	12
2001	44	Teruel	16	Cuenca	0 a 15	Mujeres	6
2001	44	Teruel	16	Cuenca	16 a 64	Hombres	184
2001	44	Teruel	16	Cuenca	16 a 64	Mujeres	203
2001	44	Teruel	16	Cuenca	65 y más	Hombres	104
2001	44	Teruel	16	Cuenca	65 y más	Mujeres	89
2001	44	Teruel	17	Girona	0 a 15	Hombres	8
2001	44	Teruel	17	Girona	0 a 15	Mujeres	7
2001	44	Teruel	17	Girona	16 a 64	Hombres	26
2001	44	Teruel	17	Girona	16 a 64	Mujeres	40
2001	44	Teruel	17	Girona	65 y más	Hombres	3
2001	44	Teruel	17	Girona	65 y más	Mujeres	7
2001	44	Teruel	18	Granada	0 a 15	Hombres	8
2001	44	Teruel	18	Granada	0 a 15	Mujeres	3
2001	44	Teruel	18	Granada	16 a 64	Hombres	227
2001	44	Teruel	18	Granada	16 a 64	Mujeres	195
2001	44	Teruel	18	Granada	65 y más	Hombres	55
2001	44	Teruel	18	Granada	65 y más	Mujeres	65
2001	44	Teruel	19	Guadalajara	0 a 15	Hombres	4
2001	44	Teruel	19	Guadalajara	0 a 15	Mujeres	8
2001	44	Teruel	19	Guadalajara	16 a 64	Hombres	137
2001	44	Teruel	19	Guadalajara	16 a 64	Mujeres	140
2001	44	Teruel	19	Guadalajara	65 y más	Hombres	83
2001	44	Teruel	19	Guadalajara	65 y más	Mujeres	134
2001	44	Teruel	20	Gipuzkoa	0 a 15	Hombres	2
2001	44	Teruel	20	Gipuzkoa	0 a 15	Mujeres	2
2001	44	Teruel	20	Gipuzkoa	16 a 64	Hombres	33
2001	44	Teruel	20	Gipuzkoa	16 a 64	Mujeres	38
2001	44	Teruel	20	Gipuzkoa	65 y más	Hombres	2
2001	44	Teruel	20	Gipuzkoa	65 y más	Mujeres	6
2001	44	Teruel	21	Huelva	16 a 64	Hombres	35
2001	44	Teruel	21	Huelva	16 a 64	Mujeres	29
2001	44	Teruel	21	Huelva	65 y más	Hombres	7
2001	44	Teruel	21	Huelva	65 y más	Mujeres	5
2001	44	Teruel	22	Huesca	0 a 15	Hombres	20
2001	44	Teruel	22	Huesca	0 a 15	Mujeres	8
2001	44	Teruel	22	Huesca	16 a 64	Hombres	154
2001	44	Teruel	22	Huesca	16 a 64	Mujeres	145
2001	44	Teruel	22	Huesca	65 y más	Hombres	30
2001	44	Teruel	22	Huesca	65 y más	Mujeres	61
2001	44	Teruel	23	Jaén	0 a 15	Hombres	17
2001	44	Teruel	23	Jaén	0 a 15	Mujeres	15
2001	44	Teruel	23	Jaén	16 a 64	Hombres	222
2001	44	Teruel	23	Jaén	16 a 64	Mujeres	188
2001	44	Teruel	23	Jaén	65 y más	Hombres	62
2001	44	Teruel	23	Jaén	65 y más	Mujeres	79
2001	44	Teruel	24	León	0 a 15	Hombres	2
2001	44	Teruel	24	León	0 a 15	Mujeres	3
2001	44	Teruel	24	León	16 a 64	Hombres	107
2001	44	Teruel	24	León	16 a 64	Mujeres	78
2001	44	Teruel	24	León	65 y más	Hombres	16
2001	44	Teruel	24	León	65 y más	Mujeres	25
2001	44	Teruel	25	Lleida	0 a 15	Hombres	3
2001	44	Teruel	25	Lleida	0 a 15	Mujeres	2
2001	44	Teruel	25	Lleida	16 a 64	Hombres	68
2001	44	Teruel	25	Lleida	16 a 64	Mujeres	59
2001	44	Teruel	25	Lleida	65 y más	Hombres	5
2001	44	Teruel	25	Lleida	65 y más	Mujeres	13
2001	44	Teruel	26	Rioja (La)	0 a 15	Hombres	2
2001	44	Teruel	26	Rioja (La)	0 a 15	Mujeres	4
2001	44	Teruel	26	Rioja (La)	16 a 64	Hombres	35
2001	44	Teruel	26	Rioja (La)	16 a 64	Mujeres	46
2001	44	Teruel	26	Rioja (La)	65 y más	Hombres	8
2001	44	Teruel	26	Rioja (La)	65 y más	Mujeres	18
2001	44	Teruel	27	Lugo	0 a 15	Hombres	3
2001	44	Teruel	27	Lugo	16 a 64	Hombres	24
2001	44	Teruel	27	Lugo	16 a 64	Mujeres	18
2001	44	Teruel	27	Lugo	65 y más	Hombres	14
2001	44	Teruel	27	Lugo	65 y más	Mujeres	10
2001	44	Teruel	28	Madrid	0 a 15	Hombres	40
2001	44	Teruel	28	Madrid	0 a 15	Mujeres	34
2001	44	Teruel	28	Madrid	16 a 64	Hombres	294
2001	44	Teruel	28	Madrid	16 a 64	Mujeres	285
2001	44	Teruel	28	Madrid	65 y más	Hombres	52
2001	44	Teruel	28	Madrid	65 y más	Mujeres	54
2001	44	Teruel	29	Málaga	0 a 15	Hombres	8
2001	44	Teruel	29	Málaga	0 a 15	Mujeres	9
2001	44	Teruel	29	Málaga	16 a 64	Hombres	82
2001	44	Teruel	29	Málaga	16 a 64	Mujeres	56
2001	44	Teruel	29	Málaga	65 y más	Hombres	18
2001	44	Teruel	29	Málaga	65 y más	Mujeres	15
2001	44	Teruel	30	Murcia	0 a 15	Hombres	15
2001	44	Teruel	30	Murcia	0 a 15	Mujeres	11
2001	44	Teruel	30	Murcia	16 a 64	Hombres	92
2001	44	Teruel	30	Murcia	16 a 64	Mujeres	70
2001	44	Teruel	30	Murcia	65 y más	Hombres	29
2001	44	Teruel	30	Murcia	65 y más	Mujeres	17
2001	44	Teruel	31	Navarra	0 a 15	Hombres	7
2001	44	Teruel	31	Navarra	0 a 15	Mujeres	6
2001	44	Teruel	31	Navarra	16 a 64	Hombres	52
2001	44	Teruel	31	Navarra	16 a 64	Mujeres	58
2001	44	Teruel	31	Navarra	65 y más	Hombres	15
2001	44	Teruel	31	Navarra	65 y más	Mujeres	46
2001	44	Teruel	32	Ourense	16 a 64	Hombres	37
2001	44	Teruel	32	Ourense	16 a 64	Mujeres	24
2001	44	Teruel	32	Ourense	65 y más	Hombres	6
2001	44	Teruel	32	Ourense	65 y más	Mujeres	13
2001	44	Teruel	33	Asturias	0 a 15	Hombres	5
2001	44	Teruel	33	Asturias	0 a 15	Mujeres	8
2001	44	Teruel	33	Asturias	16 a 64	Hombres	88
2001	44	Teruel	33	Asturias	16 a 64	Mujeres	62
2001	44	Teruel	33	Asturias	65 y más	Hombres	15
2001	44	Teruel	33	Asturias	65 y más	Mujeres	20
2001	44	Teruel	34	Palencia	0 a 15	Mujeres	4
2001	44	Teruel	34	Palencia	16 a 64	Hombres	17
2001	44	Teruel	34	Palencia	16 a 64	Mujeres	24
2001	44	Teruel	34	Palencia	65 y más	Hombres	11
2001	44	Teruel	34	Palencia	65 y más	Mujeres	18
2001	44	Teruel	35	Palmas (Las)	0 a 15	Hombres	3
2001	44	Teruel	35	Palmas (Las)	0 a 15	Mujeres	3
2001	44	Teruel	35	Palmas (Las)	16 a 64	Hombres	14
2001	44	Teruel	35	Palmas (Las)	16 a 64	Mujeres	7
2001	44	Teruel	35	Palmas (Las)	65 y más	Mujeres	1
2001	44	Teruel	36	Pontevedra	0 a 15	Hombres	7
2001	44	Teruel	36	Pontevedra	0 a 15	Mujeres	5
2001	44	Teruel	36	Pontevedra	16 a 64	Hombres	40
2001	44	Teruel	36	Pontevedra	16 a 64	Mujeres	22
2001	44	Teruel	36	Pontevedra	65 y más	Hombres	4
2001	44	Teruel	36	Pontevedra	65 y más	Mujeres	9
2001	44	Teruel	37	Salamanca	0 a 15	Hombres	2
2001	44	Teruel	37	Salamanca	0 a 15	Mujeres	8
2001	44	Teruel	37	Salamanca	16 a 64	Hombres	64
2001	44	Teruel	37	Salamanca	16 a 64	Mujeres	48
2001	44	Teruel	37	Salamanca	65 y más	Hombres	15
2001	44	Teruel	37	Salamanca	65 y más	Mujeres	13
2001	44	Teruel	38	Santa Cruz de Tenerife	0 a 15	Hombres	3
2001	44	Teruel	38	Santa Cruz de Tenerife	0 a 15	Mujeres	3
2001	44	Teruel	38	Santa Cruz de Tenerife	16 a 64	Hombres	10
2001	44	Teruel	38	Santa Cruz de Tenerife	16 a 64	Mujeres	11
2001	44	Teruel	38	Santa Cruz de Tenerife	65 y más	Mujeres	2
2001	44	Teruel	39	Cantabria	0 a 15	Hombres	2
2001	44	Teruel	39	Cantabria	0 a 15	Mujeres	5
2001	44	Teruel	39	Cantabria	16 a 64	Hombres	16
2001	44	Teruel	39	Cantabria	16 a 64	Mujeres	22
2001	44	Teruel	39	Cantabria	65 y más	Hombres	9
2001	44	Teruel	39	Cantabria	65 y más	Mujeres	6
2001	44	Teruel	40	Segovia	0 a 15	Hombres	1
2001	44	Teruel	40	Segovia	16 a 64	Hombres	20
2001	44	Teruel	40	Segovia	16 a 64	Mujeres	19
2001	44	Teruel	40	Segovia	65 y más	Hombres	9
2001	44	Teruel	40	Segovia	65 y más	Mujeres	8
2001	44	Teruel	41	Sevilla	0 a 15	Hombres	12
2001	44	Teruel	41	Sevilla	0 a 15	Mujeres	11
2001	44	Teruel	41	Sevilla	16 a 64	Hombres	296
2001	44	Teruel	41	Sevilla	16 a 64	Mujeres	236
2001	44	Teruel	41	Sevilla	65 y más	Hombres	61
2001	44	Teruel	41	Sevilla	65 y más	Mujeres	63
2001	44	Teruel	42	Soria	0 a 15	Mujeres	1
2001	44	Teruel	42	Soria	16 a 64	Hombres	88
2001	44	Teruel	42	Soria	16 a 64	Mujeres	77
2001	44	Teruel	42	Soria	65 y más	Hombres	24
2001	44	Teruel	42	Soria	65 y más	Mujeres	23
