Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	CIF	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Agosto 2013	201308	Agosto	2013	22	Huesca	Otros	Hombres	Temporal	1	1623	56841	35,02218114602587800369685767097966728281
Agosto 2013	201308	Agosto	2013	22	Huesca	Otros	Mujeres	Temporal	0	775	0	0
Agosto 2013	201308	Agosto	2013	22	Huesca	Otros	Mujeres	Temporal	1	1366	37814	27,68228404099560761346998535871156661786
Agosto 2013	201308	Agosto	2013	44	Teruel	A través de una ETT	Hombres	Temporal	0	23	0	0
Agosto 2013	201308	Agosto	2013	44	Teruel	A través de una ETT	Hombres	Temporal	1	234	1393	5,95299145299145299145299145299145299145
Agosto 2013	201308	Agosto	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	0	2	0	0
Agosto 2013	201308	Agosto	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	1	43	256	5,95348837209302325581395348837209302326
Agosto 2013	201308	Agosto	2013	44	Teruel	Otros	Hombres	Temporal	0	436	0	0
Agosto 2013	201308	Agosto	2013	44	Teruel	Otros	Hombres	Temporal	1	766	25067	32,72454308093994778067885117493472584856
Agosto 2013	201308	Agosto	2013	44	Teruel	Otros	Mujeres	Temporal	0	369	0	0
Agosto 2013	201308	Agosto	2013	44	Teruel	Otros	Mujeres	Temporal	1	761	19776	25,98685939553219448094612352168199737188
Agosto 2013	201308	Agosto	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1435	0	0
Agosto 2013	201308	Agosto	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	1837	22421	12,2052259118127381600435492651061513337
Agosto 2013	201308	Agosto	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	808	0	0
Agosto 2013	201308	Agosto	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	693	9420	13,59307359307359307359307359307359307359
Agosto 2013	201308	Agosto	2013	50	Zaragoza	Otros	Hombres	Temporal	0	3853	0	0
Agosto 2013	201308	Agosto	2013	50	Zaragoza	Otros	Hombres	Temporal	1	5447	276916	50,83825959243620341472370111988250413071
Agosto 2013	201308	Agosto	2013	50	Zaragoza	Otros	Mujeres	Temporal	0	2731	0	0
Agosto 2013	201308	Agosto	2013	50	Zaragoza	Otros	Mujeres	Temporal	1	5096	222659	43,69289638932496075353218210361067503925
Julio 2013	201307	Julio	2013	22	Huesca	A través de una ETT	Hombres	Temporal	0	520	0	0
Julio 2013	201307	Julio	2013	22	Huesca	A través de una ETT	Hombres	Temporal	1	89	1082	12,15730337078651685393258426966292134831
Julio 2013	201307	Julio	2013	22	Huesca	A través de una ETT	Mujeres	Temporal	0	219	0	0
Julio 2013	201307	Julio	2013	22	Huesca	A través de una ETT	Mujeres	Temporal	1	40	603	15,075
Julio 2013	201307	Julio	2013	22	Huesca	Otros	Hombres	Temporal	0	2452	0	0
Julio 2013	201307	Julio	2013	22	Huesca	Otros	Hombres	Temporal	1	2073	93382	45,04679208876025084418716835504100337675
Julio 2013	201307	Julio	2013	22	Huesca	Otros	Mujeres	Temporal	0	1799	0	0
Julio 2013	201307	Julio	2013	22	Huesca	Otros	Mujeres	Temporal	1	2004	78722	39,28243512974051896207584830339321357285
Julio 2013	201307	Julio	2013	44	Teruel	A través de una ETT	Hombres	Temporal	0	39	0	0
Julio 2013	201307	Julio	2013	44	Teruel	A través de una ETT	Hombres	Temporal	1	389	2089	5,37017994858611825192802056555269922879
Julio 2013	201307	Julio	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	1	56	698	12,46428571428571428571428571428571428571
Julio 2013	201307	Julio	2013	44	Teruel	Otros	Hombres	Temporal	0	813	0	0
Julio 2013	201307	Julio	2013	44	Teruel	Otros	Hombres	Temporal	1	1078	45578	42,28014842300556586270871985157699443414
Julio 2013	201307	Julio	2013	44	Teruel	Otros	Mujeres	Temporal	0	593	0	0
Julio 2013	201307	Julio	2013	44	Teruel	Otros	Mujeres	Temporal	1	1014	47933	47,27120315581854043392504930966469428008
Julio 2013	201307	Julio	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1397	0	0
Julio 2013	201307	Julio	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	2149	20106	9,35597952536063285248953001395998138669
Julio 2013	201307	Julio	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	922	0	0
Julio 2013	201307	Julio	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	800	8645	10,80625
Julio 2013	201307	Julio	2013	50	Zaragoza	Otros	Hombres	Temporal	0	5965	0	0
Julio 2013	201307	Julio	2013	50	Zaragoza	Otros	Hombres	Temporal	1	7566	391766	51,77980438805181073222310335712397568068
Julio 2013	201307	Julio	2013	50	Zaragoza	Otros	Mujeres	Temporal	0	4068	0	0
Julio 2013	201307	Julio	2013	50	Zaragoza	Otros	Mujeres	Temporal	1	6798	323533	47,59238011179758752574286554869079140924
Junio 2013	201306	Junio	2013	22	Huesca	A través de una ETT	Hombres	Temporal	0	304	0	0
Junio 2013	201306	Junio	2013	22	Huesca	A través de una ETT	Hombres	Temporal	1	40	952	23,8
Junio 2013	201306	Junio	2013	22	Huesca	A través de una ETT	Mujeres	Temporal	0	155	0	0
Junio 2013	201306	Junio	2013	22	Huesca	A través de una ETT	Mujeres	Temporal	1	18	168	9,33333333333333333333333333333333333333
Junio 2013	201306	Junio	2013	22	Huesca	Otros	Hombres	Temporal	0	1963	0	0
Junio 2013	201306	Junio	2013	22	Huesca	Otros	Hombres	Temporal	1	1431	76876	53,72187281621243885394828791055206149546
Junio 2013	201306	Junio	2013	22	Huesca	Otros	Mujeres	Temporal	0	1593	0	0
Junio 2013	201306	Junio	2013	22	Huesca	Otros	Mujeres	Temporal	1	1320	59315	44,93560606060606060606060606060606060606
Junio 2013	201306	Junio	2013	44	Teruel	A través de una ETT	Hombres	Temporal	0	31	0	0
Junio 2013	201306	Junio	2013	44	Teruel	A través de una ETT	Hombres	Temporal	1	372	1474	3,96236559139784946236559139784946236559
Junio 2013	201306	Junio	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	0	2	0	0
Junio 2013	201306	Junio	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	1	56	180	3,21428571428571428571428571428571428571
Junio 2013	201306	Junio	2013	44	Teruel	Otros	Hombres	Temporal	0	746	0	0
Junio 2013	201306	Junio	2013	44	Teruel	Otros	Hombres	Temporal	1	661	42701	64,60060514372163388804841149773071104387
Junio 2013	201306	Junio	2013	44	Teruel	Otros	Mujeres	Temporal	0	493	0	0
Junio 2013	201306	Junio	2013	44	Teruel	Otros	Mujeres	Temporal	1	691	33887	49,04052098408104196816208393632416787265
Junio 2013	201306	Junio	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1774	0	0
Junio 2013	201306	Junio	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	2031	22228	10,94436238306253077301821762678483505662
Junio 2013	201306	Junio	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	807	0	0
Junio 2013	201306	Junio	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	1038	12121	11,677263969171483622350674373795761079
Junio 2013	201306	Junio	2013	50	Zaragoza	Otros	Hombres	Temporal	0	5303	0	0
Junio 2013	201306	Junio	2013	50	Zaragoza	Otros	Hombres	Temporal	1	6196	319280	51,53001936733376371852808263395739186572
Junio 2013	201306	Junio	2013	50	Zaragoza	Otros	Mujeres	Temporal	0	3842	0	0
Junio 2013	201306	Junio	2013	50	Zaragoza	Otros	Mujeres	Temporal	1	5524	280652	50,80593772628530050687907313540912382332
Mayo 2013	201305	Mayo	2013	22	Huesca	A través de una ETT	Hombres	Temporal	0	177	0	0
Mayo 2013	201305	Mayo	2013	22	Huesca	A través de una ETT	Hombres	Temporal	1	44	755	17,15909090909090909090909090909090909091
Mayo 2013	201305	Mayo	2013	22	Huesca	A través de una ETT	Mujeres	Temporal	0	91	0	0
Mayo 2013	201305	Mayo	2013	22	Huesca	A través de una ETT	Mujeres	Temporal	1	14	142	10,14285714285714285714285714285714285714
Mayo 2013	201305	Mayo	2013	22	Huesca	Otros	Hombres	Temporal	0	3283	0	0
Mayo 2013	201305	Mayo	2013	22	Huesca	Otros	Hombres	Temporal	1	1352	71826	53,12573964497041420118343195266272189349
Mayo 2013	201305	Mayo	2013	22	Huesca	Otros	Mujeres	Temporal	0	1392	0	0
Mayo 2013	201305	Mayo	2013	22	Huesca	Otros	Mujeres	Temporal	1	1147	43063	37,5440278988666085440278988666085440279
Mayo 2013	201305	Mayo	2013	44	Teruel	A través de una ETT	Hombres	Temporal	0	13	0	0
Mayo 2013	201305	Mayo	2013	44	Teruel	A través de una ETT	Hombres	Temporal	1	456	1982	4,3464912280701754385964912280701754386
Mayo 2013	201305	Mayo	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	0	3	0	0
Mayo 2013	201305	Mayo	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	1	46	308	6,69565217391304347826086956521739130435
Mayo 2013	201305	Mayo	2013	44	Teruel	Otros	Hombres	Temporal	0	651	0	0
Mayo 2013	201305	Mayo	2013	44	Teruel	Otros	Hombres	Temporal	1	624	42095	67,4599358974358974358974358974358974359
Mayo 2013	201305	Mayo	2013	44	Teruel	Otros	Mujeres	Temporal	0	480	0	0
Mayo 2013	201305	Mayo	2013	44	Teruel	Otros	Mujeres	Temporal	1	576	29222	50,73263888888888888888888888888888888889
Mayo 2013	201305	Mayo	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1323	0	0
Mayo 2013	201305	Mayo	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	1911	17861	9,3464154892726321297749869178440607012
Mayo 2013	201305	Mayo	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	614	0	0
Mayo 2013	201305	Mayo	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	976	10688	10,95081967213114754098360655737704918033
Mayo 2013	201305	Mayo	2013	50	Zaragoza	Otros	Hombres	Temporal	0	5413	0	0
Mayo 2013	201305	Mayo	2013	50	Zaragoza	Otros	Hombres	Temporal	1	6021	307541	51,07806012290317223052649061617671483142
Mayo 2013	201305	Mayo	2013	50	Zaragoza	Otros	Mujeres	Temporal	0	3740	0	0
Mayo 2013	201305	Mayo	2013	50	Zaragoza	Otros	Mujeres	Temporal	1	5801	243536	41,98172728839855197379762109981037752112
Abril 2013	201304	Abril	2013	22	Huesca	A través de una ETT	Hombres	Temporal	0	68	0	0
Abril 2013	201304	Abril	2013	22	Huesca	A través de una ETT	Hombres	Temporal	1	43	1289	29,97674418604651162790697674418604651163
Abril 2013	201304	Abril	2013	22	Huesca	A través de una ETT	Mujeres	Temporal	0	54	0	0
Abril 2013	201304	Abril	2013	22	Huesca	A través de una ETT	Mujeres	Temporal	1	25	432	17,28
Abril 2013	201304	Abril	2013	22	Huesca	Otros	Hombres	Temporal	0	1316	0	0
Abril 2013	201304	Abril	2013	22	Huesca	Otros	Hombres	Temporal	1	959	59251	61,78415015641293013555787278415015641293
Abril 2013	201304	Abril	2013	22	Huesca	Otros	Mujeres	Temporal	0	732	0	0
Abril 2013	201304	Abril	2013	22	Huesca	Otros	Mujeres	Temporal	1	1032	48022	46,53294573643410852713178294573643410853
Abril 2013	201304	Abril	2013	44	Teruel	A través de una ETT	Hombres	Temporal	0	13	0	0
Abril 2013	201304	Abril	2013	44	Teruel	A través de una ETT	Hombres	Temporal	1	420	1750	4,16666666666666666666666666666666666667
Abril 2013	201304	Abril	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	0	4	0	0
Abril 2013	201304	Abril	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	1	63	228	3,61904761904761904761904761904761904762
Abril 2013	201304	Abril	2013	44	Teruel	Otros	Hombres	Temporal	0	455	0	0
Abril 2013	201304	Abril	2013	44	Teruel	Otros	Hombres	Temporal	1	521	28931	55,52975047984644913627639155470249520154
Abril 2013	201304	Abril	2013	44	Teruel	Otros	Mujeres	Temporal	0	264	0	0
Abril 2013	201304	Abril	2013	44	Teruel	Otros	Mujeres	Temporal	1	559	24385	43,62254025044722719141323792486583184258
Abril 2013	201304	Abril	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	869	0	0
Abril 2013	201304	Abril	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	1661	14547	8,7579771222155328115593016255267910897
Abril 2013	201304	Abril	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	437	0	0
Abril 2013	201304	Abril	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	900	11011	12,23444444444444444444444444444444444444
Abril 2013	201304	Abril	2013	50	Zaragoza	Otros	Hombres	Temporal	0	3645	0	0
Abril 2013	201304	Abril	2013	50	Zaragoza	Otros	Hombres	Temporal	1	4216	254569	60,38164136622390891840607210626185958254
Abril 2013	201304	Abril	2013	50	Zaragoza	Otros	Mujeres	Temporal	0	2674	0	0
Abril 2013	201304	Abril	2013	50	Zaragoza	Otros	Mujeres	Temporal	1	4478	245229	54,76306386779812416257257704332291201429
Marzo 2013	201303	Marzo	2013	22	Huesca	A través de una ETT	Hombres	Temporal	0	79	0	0
Marzo 2013	201303	Marzo	2013	22	Huesca	A través de una ETT	Hombres	Temporal	1	47	794	16,89361702127659574468085106382978723404
Marzo 2013	201303	Marzo	2013	22	Huesca	A través de una ETT	Mujeres	Temporal	0	43	0	0
Marzo 2013	201303	Marzo	2013	22	Huesca	A través de una ETT	Mujeres	Temporal	1	20	122	6,1
Marzo 2013	201303	Marzo	2013	22	Huesca	Otros	Hombres	Temporal	0	843	0	0
Marzo 2013	201303	Marzo	2013	22	Huesca	Otros	Hombres	Temporal	1	985	60516	61,4375634517766497461928934010152284264
Marzo 2013	201303	Marzo	2013	22	Huesca	Otros	Mujeres	Temporal	0	558	0	0
Marzo 2013	201303	Marzo	2013	22	Huesca	Otros	Mujeres	Temporal	1	937	39402	42,05122732123799359658484525080042689434
Marzo 2013	201303	Marzo	2013	44	Teruel	A través de una ETT	Hombres	Temporal	0	17	0	0
Marzo 2013	201303	Marzo	2013	44	Teruel	A través de una ETT	Hombres	Temporal	1	293	1426	4,86689419795221843003412969283276450512
Marzo 2013	201303	Marzo	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	0	1	0	0
Marzo 2013	201303	Marzo	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	1	45	400	8,88888888888888888888888888888888888889
Marzo 2013	201303	Marzo	2013	44	Teruel	Otros	Hombres	Temporal	0	367	0	0
Marzo 2013	201303	Marzo	2013	44	Teruel	Otros	Hombres	Temporal	1	554	30303	54,69855595667870036101083032490974729242
Marzo 2013	201303	Marzo	2013	44	Teruel	Otros	Mujeres	Temporal	0	212	0	0
Marzo 2013	201303	Marzo	2013	44	Teruel	Otros	Mujeres	Temporal	1	583	27226	46,69982847341337907375643224699828473413
Marzo 2013	201303	Marzo	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	556	0	0
Marzo 2013	201303	Marzo	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	1590	16625	10,45597484276729559748427672955974842767
Marzo 2013	201303	Marzo	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	313	0	0
Marzo 2013	201303	Marzo	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	787	7988	10,14993646759847522236340533672172808132
Marzo 2013	201303	Marzo	2013	50	Zaragoza	Otros	Hombres	Temporal	0	2617	0	0
Marzo 2013	201303	Marzo	2013	50	Zaragoza	Otros	Hombres	Temporal	1	3447	288433	83,67653031621700029010733971569480707862
Marzo 2013	201303	Marzo	2013	50	Zaragoza	Otros	Mujeres	Temporal	0	2437	0	0
Marzo 2013	201303	Marzo	2013	50	Zaragoza	Otros	Mujeres	Temporal	1	3879	265724	68,50322248002062387213199278164475380253
Febrero 2013	201302	Febrero	2013	22	Huesca	A través de una ETT	Hombres	Temporal	0	61	0	0
Febrero 2013	201302	Febrero	2013	22	Huesca	A través de una ETT	Hombres	Temporal	1	46	413	8,97826086956521739130434782608695652174
Febrero 2013	201302	Febrero	2013	22	Huesca	A través de una ETT	Mujeres	Temporal	0	63	0	0
Febrero 2013	201302	Febrero	2013	22	Huesca	A través de una ETT	Mujeres	Temporal	1	17	383	22,52941176470588235294117647058823529412
Febrero 2013	201302	Febrero	2013	22	Huesca	Otros	Hombres	Temporal	0	749	0	0
Febrero 2013	201302	Febrero	2013	22	Huesca	Otros	Hombres	Temporal	1	855	54140	63,32163742690058479532163742690058479532
Febrero 2013	201302	Febrero	2013	22	Huesca	Otros	Mujeres	Temporal	0	477	0	0
Febrero 2013	201302	Febrero	2013	22	Huesca	Otros	Mujeres	Temporal	1	844	38257	45,32819905213270142180094786729857819905
Febrero 2013	201302	Febrero	2013	44	Teruel	A través de una ETT	Hombres	Temporal	0	20	0	0
Febrero 2013	201302	Febrero	2013	44	Teruel	A través de una ETT	Hombres	Temporal	1	215	837	3,89302325581395348837209302325581395349
Febrero 2013	201302	Febrero	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	0	5	0	0
Febrero 2013	201302	Febrero	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	1	20	60	3
Febrero 2013	201302	Febrero	2013	44	Teruel	Otros	Hombres	Temporal	0	307	0	0
Febrero 2013	201302	Febrero	2013	44	Teruel	Otros	Hombres	Temporal	1	438	21172	48,337899543378995433789954337899543379
Febrero 2013	201302	Febrero	2013	44	Teruel	Otros	Mujeres	Temporal	0	197	0	0
Febrero 2013	201302	Febrero	2013	44	Teruel	Otros	Mujeres	Temporal	1	405	18407	45,44938271604938271604938271604938271605
Febrero 2013	201302	Febrero	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	544	0	0
Febrero 2013	201302	Febrero	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	1526	17852	11,69855832241153342070773263433813892529
Febrero 2013	201302	Febrero	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	416	0	0
Febrero 2013	201302	Febrero	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	840	10915	12,99404761904761904761904761904761904762
Febrero 2013	201302	Febrero	2013	50	Zaragoza	Otros	Hombres	Temporal	0	2663	0	0
Febrero 2013	201302	Febrero	2013	50	Zaragoza	Otros	Hombres	Temporal	1	3030	242788	80,12805280528052805280528052805280528053
Febrero 2013	201302	Febrero	2013	50	Zaragoza	Otros	Mujeres	Temporal	0	2341	0	0
Febrero 2013	201302	Febrero	2013	50	Zaragoza	Otros	Mujeres	Temporal	1	3402	220950	64,94708994708994708994708994708994708995
Enero 2013	201301	Enero	2013	22	Huesca	A través de una ETT	Hombres	Temporal	0	73	0	0
Enero 2013	201301	Enero	2013	22	Huesca	A través de una ETT	Hombres	Temporal	1	47	891	18,95744680851063829787234042553191489362
Enero 2013	201301	Enero	2013	22	Huesca	A través de una ETT	Mujeres	Temporal	0	55	0	0
Enero 2013	201301	Enero	2013	22	Huesca	A través de una ETT	Mujeres	Temporal	1	18	297	16,5
Enero 2013	201301	Enero	2013	22	Huesca	Otros	Hombres	Temporal	0	869	0	0
Enero 2013	201301	Enero	2013	22	Huesca	Otros	Hombres	Temporal	1	932	74976	80,44635193133047210300429184549356223176
Enero 2013	201301	Enero	2013	22	Huesca	Otros	Mujeres	Temporal	0	662	0	0
Enero 2013	201301	Enero	2013	22	Huesca	Otros	Mujeres	Temporal	1	1010	50078	49,58217821782178217821782178217821782178
Enero 2013	201301	Enero	2013	44	Teruel	A través de una ETT	Hombres	Temporal	0	19	0	0
Enero 2013	201301	Enero	2013	44	Teruel	A través de una ETT	Hombres	Temporal	1	353	1801	5,10198300283286118980169971671388101983
Enero 2013	201301	Enero	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	0	10	0	0
Enero 2013	201301	Enero	2013	44	Teruel	A través de una ETT	Mujeres	Temporal	1	33	303	9,18181818181818181818181818181818181818
Enero 2013	201301	Enero	2013	44	Teruel	Otros	Hombres	Temporal	0	370	0	0
Enero 2013	201301	Enero	2013	44	Teruel	Otros	Hombres	Temporal	1	483	35936	74,40165631469979296066252587991718426501
Enero 2013	201301	Enero	2013	44	Teruel	Otros	Mujeres	Temporal	0	241	0	0
Enero 2013	201301	Enero	2013	44	Teruel	Otros	Mujeres	Temporal	1	430	22664	52,70697674418604651162790697674418604651
Enero 2013	201301	Enero	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	838	0	0
Enero 2013	201301	Enero	2013	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	1786	20026	11,21276595744680851063829787234042553191
Enero 2013	201301	Enero	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	517	0	0
Enero 2013	201301	Enero	2013	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	930	13935	14,98387096774193548387096774193548387097
Enero 2013	201301	Enero	2013	50	Zaragoza	Otros	Hombres	Temporal	0	2942	0	0
Enero 2013	201301	Enero	2013	50	Zaragoza	Otros	Hombres	Temporal	1	3926	323224	82,32908813041263372389200203769740193581
Enero 2013	201301	Enero	2013	50	Zaragoza	Otros	Mujeres	Temporal	0	2964	0	0
Enero 2013	201301	Enero	2013	50	Zaragoza	Otros	Mujeres	Temporal	1	4236	318066	75,08640226628895184135977337110481586402
Diciembre 2012	201212	Diciembre	2012	22	Huesca	A través de una ETT	Hombres	Temporal	0	46	0	0
Diciembre 2012	201212	Diciembre	2012	22	Huesca	A través de una ETT	Hombres	Temporal	1	57	721	12,64912280701754385964912280701754385965
Diciembre 2012	201212	Diciembre	2012	22	Huesca	A través de una ETT	Mujeres	Temporal	0	61	0	0
Diciembre 2012	201212	Diciembre	2012	22	Huesca	A través de una ETT	Mujeres	Temporal	1	5	51	10,2
Diciembre 2012	201212	Diciembre	2012	22	Huesca	Otros	Hombres	Temporal	0	805	0	0
Diciembre 2012	201212	Diciembre	2012	22	Huesca	Otros	Hombres	Temporal	1	918	83269	90,70697167755991285403050108932461873638
Diciembre 2012	201212	Diciembre	2012	22	Huesca	Otros	Mujeres	Temporal	0	696	0	0
Diciembre 2012	201212	Diciembre	2012	22	Huesca	Otros	Mujeres	Temporal	1	1193	45130	37,82900251466890192791282481139983235541
Diciembre 2012	201212	Diciembre	2012	44	Teruel	A través de una ETT	Hombres	Temporal	0	4	0	0
Diciembre 2012	201212	Diciembre	2012	44	Teruel	A través de una ETT	Hombres	Temporal	1	141	512	3,63120567375886524822695035460992907801
Diciembre 2012	201212	Diciembre	2012	44	Teruel	A través de una ETT	Mujeres	Temporal	0	3	0	0
Diciembre 2012	201212	Diciembre	2012	44	Teruel	A través de una ETT	Mujeres	Temporal	1	20	114	5,7
Diciembre 2012	201212	Diciembre	2012	44	Teruel	Otros	Hombres	Temporal	0	345	0	0
Diciembre 2012	201212	Diciembre	2012	44	Teruel	Otros	Hombres	Temporal	1	498	56826	114,108433734939759036144578313253012048
Diciembre 2012	201212	Diciembre	2012	44	Teruel	Otros	Mujeres	Temporal	0	242	0	0
Diciembre 2012	201212	Diciembre	2012	44	Teruel	Otros	Mujeres	Temporal	1	581	29930	51,5146299483648881239242685025817555938
Diciembre 2012	201212	Diciembre	2012	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	591	0	0
Diciembre 2012	201212	Diciembre	2012	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	1533	13389	8,73385518590998043052837573385518590998
Diciembre 2012	201212	Diciembre	2012	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	353	0	0
Diciembre 2012	201212	Diciembre	2012	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	823	11811	14,35115431348724179829890643985419198056
Diciembre 2012	201212	Diciembre	2012	50	Zaragoza	Otros	Hombres	Temporal	0	2457	0	0
Diciembre 2012	201212	Diciembre	2012	50	Zaragoza	Otros	Hombres	Temporal	1	3688	412455	111,837039045553145336225596529284164859
Diciembre 2012	201212	Diciembre	2012	50	Zaragoza	Otros	Mujeres	Temporal	0	2455	0	0
Diciembre 2012	201212	Diciembre	2012	50	Zaragoza	Otros	Mujeres	Temporal	1	4440	232171	52,29076576576576576576576576576576576577
Noviembre 2012	201211	Noviembre	2012	22	Huesca	A través de una ETT	Hombres	Temporal	0	40	0	0
Noviembre 2012	201211	Noviembre	2012	22	Huesca	A través de una ETT	Hombres	Temporal	1	41	775	18,90243902439024390243902439024390243902
Noviembre 2012	201211	Noviembre	2012	22	Huesca	A través de una ETT	Mujeres	Temporal	0	29	0	0
Noviembre 2012	201211	Noviembre	2012	22	Huesca	A través de una ETT	Mujeres	Temporal	1	9	89	9,88888888888888888888888888888888888889
Noviembre 2012	201211	Noviembre	2012	22	Huesca	Otros	Hombres	Temporal	0	967	0	0
Noviembre 2012	201211	Noviembre	2012	22	Huesca	Otros	Hombres	Temporal	1	899	90896	101,107897664071190211345939933259176863
Noviembre 2012	201211	Noviembre	2012	22	Huesca	Otros	Mujeres	Temporal	0	605	0	0
Noviembre 2012	201211	Noviembre	2012	22	Huesca	Otros	Mujeres	Temporal	1	968	53991	55,77582644628099173553719008264462809917
Noviembre 2012	201211	Noviembre	2012	44	Teruel	A través de una ETT	Hombres	Temporal	0	7	0	0
Noviembre 2012	201211	Noviembre	2012	44	Teruel	A través de una ETT	Hombres	Temporal	1	227	829	3,65198237885462555066079295154185022026
Noviembre 2012	201211	Noviembre	2012	44	Teruel	A través de una ETT	Mujeres	Temporal	0	5	0	0
Noviembre 2012	201211	Noviembre	2012	44	Teruel	A través de una ETT	Mujeres	Temporal	1	37	268	7,24324324324324324324324324324324324324
Noviembre 2012	201211	Noviembre	2012	44	Teruel	Otros	Hombres	Temporal	0	424	0	0
Noviembre 2012	201211	Noviembre	2012	44	Teruel	Otros	Hombres	Temporal	1	424	43344	102,226415094339622641509433962264150943
Noviembre 2012	201211	Noviembre	2012	44	Teruel	Otros	Mujeres	Temporal	0	279	0	0
Noviembre 2012	201211	Noviembre	2012	44	Teruel	Otros	Mujeres	Temporal	1	629	46168	73,39904610492845786963434022257551669316
Noviembre 2012	201211	Noviembre	2012	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	613	0	0
Noviembre 2012	201211	Noviembre	2012	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	2041	17868	8,75453209211170994610485056344928956394
Noviembre 2012	201211	Noviembre	2012	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	413	0	0
Noviembre 2012	201211	Noviembre	2012	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	1054	9155	8,6859582542694497153700189753320683112
Noviembre 2012	201211	Noviembre	2012	50	Zaragoza	Otros	Hombres	Temporal	0	3597	0	0
Noviembre 2012	201211	Noviembre	2012	50	Zaragoza	Otros	Hombres	Temporal	1	4347	348227	80,10743041177823786519438693351736829998
Noviembre 2012	201211	Noviembre	2012	50	Zaragoza	Otros	Mujeres	Temporal	0	2939	0	0
Noviembre 2012	201211	Noviembre	2012	50	Zaragoza	Otros	Mujeres	Temporal	1	5179	322647	62,29909248889747055416103494883182081483
Octubre 2012	201210	Octubre	2012	22	Huesca	A través de una ETT	Hombres	Temporal	0	47	0	0
Octubre 2012	201210	Octubre	2012	22	Huesca	A través de una ETT	Hombres	Temporal	1	55	854	15,52727272727272727272727272727272727273
Octubre 2012	201210	Octubre	2012	22	Huesca	A través de una ETT	Mujeres	Temporal	0	27	0	0
Octubre 2012	201210	Octubre	2012	22	Huesca	A través de una ETT	Mujeres	Temporal	1	16	212	13,25
Octubre 2012	201210	Octubre	2012	22	Huesca	Otros	Hombres	Temporal	0	950	0	0
