Año	Residencia área código	Residencia continente nombre	Residencia área nombre	Inscripción comarca código	Inscripción comarca nombre	Sexo	Personas
2014	01	Europa	UE-28	31	Sierra de Albarracín	Mujer	28
2014	01	Europa	UE-28	32	Gúdar-Javalambre	Hombre	46
2014	01	Europa	UE-28	32	Gúdar-Javalambre	Mujer	38
2014	01	Europa	UE-28	33	Matarraña / Matarranya	Hombre	106
2014	01	Europa	UE-28	33	Matarraña / Matarranya	Mujer	91
2014	02	Europa	Resto de Europa	01	La Jacetania	Hombre	13
2014	02	Europa	Resto de Europa	01	La Jacetania	Mujer	17
2014	02	Europa	Resto de Europa	02	Alto Gállego	Hombre	5
2014	02	Europa	Resto de Europa	02	Alto Gállego	Mujer	9
2014	02	Europa	Resto de Europa	03	Sobrarbe	Hombre	6
2014	02	Europa	Resto de Europa	03	Sobrarbe	Mujer	6
2014	02	Europa	Resto de Europa	04	La Ribagorza	Hombre	20
2014	02	Europa	Resto de Europa	04	La Ribagorza	Mujer	28
2014	02	Europa	Resto de Europa	05	Cinco Villas	Hombre	14
2014	02	Europa	Resto de Europa	05	Cinco Villas	Mujer	10
2014	02	Europa	Resto de Europa	06	Hoya de Huesca / Plana de Uesca	Hombre	31
2014	02	Europa	Resto de Europa	06	Hoya de Huesca / Plana de Uesca	Mujer	44
2014	02	Europa	Resto de Europa	07	Somontano de Barbastro	Hombre	28
2014	02	Europa	Resto de Europa	07	Somontano de Barbastro	Mujer	31
2014	02	Europa	Resto de Europa	08	Cinca Medio	Hombre	22
2014	02	Europa	Resto de Europa	08	Cinca Medio	Mujer	19
2014	02	Europa	Resto de Europa	09	La Litera / La Llitera	Hombre	33
2014	02	Europa	Resto de Europa	09	La Litera / La Llitera	Mujer	24
2014	02	Europa	Resto de Europa	10	Los Monegros	Hombre	10
2014	02	Europa	Resto de Europa	10	Los Monegros	Mujer	7
2014	02	Europa	Resto de Europa	11	Bajo Cinca / Baix Cinca	Hombre	24
2014	02	Europa	Resto de Europa	11	Bajo Cinca / Baix Cinca	Mujer	32
2014	02	Europa	Resto de Europa	12	Tarazona y el Moncayo	Hombre	5
2014	02	Europa	Resto de Europa	12	Tarazona y el Moncayo	Mujer	7
2014	02	Europa	Resto de Europa	13	Campo de Borja	Hombre	8
2014	02	Europa	Resto de Europa	13	Campo de Borja	Mujer	9
2014	02	Europa	Resto de Europa	14	Aranda	Hombre	5
2014	02	Europa	Resto de Europa	14	Aranda	Mujer	1
2014	02	Europa	Resto de Europa	15	Ribera Alta del Ebro	Hombre	10
2014	02	Europa	Resto de Europa	15	Ribera Alta del Ebro	Mujer	9
2014	02	Europa	Resto de Europa	16	Valdejalón	Hombre	9
2014	02	Europa	Resto de Europa	16	Valdejalón	Mujer	10
2014	02	Europa	Resto de Europa	17	Central	Hombre	472
2014	02	Europa	Resto de Europa	17	Central	Mujer	509
2014	02	Europa	Resto de Europa	18	Ribera Baja del Ebro	Hombre	11
2014	02	Europa	Resto de Europa	18	Ribera Baja del Ebro	Mujer	9
2014	02	Europa	Resto de Europa	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	12
2014	02	Europa	Resto de Europa	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	14
2014	02	Europa	Resto de Europa	20	Comunidad de Calatayud	Hombre	33
2014	02	Europa	Resto de Europa	20	Comunidad de Calatayud	Mujer	40
2014	02	Europa	Resto de Europa	21	Campo de Cariñena	Hombre	5
2014	02	Europa	Resto de Europa	21	Campo de Cariñena	Mujer	8
2014	02	Europa	Resto de Europa	22	Campo de Belchite	Hombre	4
2014	02	Europa	Resto de Europa	22	Campo de Belchite	Mujer	3
2014	02	Europa	Resto de Europa	23	Bajo Martín	Hombre	2
2014	02	Europa	Resto de Europa	23	Bajo Martín	Mujer	1
2014	02	Europa	Resto de Europa	24	Campo de Daroca	Hombre	4
2014	02	Europa	Resto de Europa	24	Campo de Daroca	Mujer	11
2014	02	Europa	Resto de Europa	25	Jiloca	Hombre	12
2014	02	Europa	Resto de Europa	25	Jiloca	Mujer	8
2014	02	Europa	Resto de Europa	26	Cuencas Mineras	Hombre	6
2014	02	Europa	Resto de Europa	26	Cuencas Mineras	Mujer	9
2014	02	Europa	Resto de Europa	27	Andorra-Sierra de Arcos	Hombre	4
2014	02	Europa	Resto de Europa	27	Andorra-Sierra de Arcos	Mujer	6
2014	02	Europa	Resto de Europa	28	Bajo Aragón	Hombre	18
2014	02	Europa	Resto de Europa	28	Bajo Aragón	Mujer	23
2014	02	Europa	Resto de Europa	29	Comunidad de Teruel	Hombre	26
2014	02	Europa	Resto de Europa	29	Comunidad de Teruel	Mujer	30
2014	02	Europa	Resto de Europa	30	Maestrazgo	Hombre	3
2014	02	Europa	Resto de Europa	30	Maestrazgo	Mujer	9
2014	02	Europa	Resto de Europa	31	Sierra de Albarracín	Hombre	3
2014	02	Europa	Resto de Europa	31	Sierra de Albarracín	Mujer	4
2014	02	Europa	Resto de Europa	32	Gúdar-Javalambre	Mujer	3
2014	02	Europa	Resto de Europa	33	Matarraña / Matarranya	Hombre	8
2014	02	Europa	Resto de Europa	33	Matarraña / Matarranya	Mujer	9
2014	03	África	Magreb	01	La Jacetania	Mujer	1
2014	03	África	Magreb	02	Alto Gállego	Hombre	2
2014	03	África	Magreb	04	La Ribagorza	Hombre	1
2014	03	África	Magreb	04	La Ribagorza	Mujer	1
2014	03	África	Magreb	05	Cinco Villas	Hombre	4
2014	03	África	Magreb	05	Cinco Villas	Mujer	1
2014	03	África	Magreb	06	Hoya de Huesca / Plana de Uesca	Hombre	4
2014	03	África	Magreb	06	Hoya de Huesca / Plana de Uesca	Mujer	2
2014	03	África	Magreb	07	Somontano de Barbastro	Mujer	1
2014	03	África	Magreb	09	La Litera / La Llitera	Mujer	1
2014	03	África	Magreb	11	Bajo Cinca / Baix Cinca	Hombre	1
2014	03	África	Magreb	12	Tarazona y el Moncayo	Hombre	2
2014	03	África	Magreb	15	Ribera Alta del Ebro	Hombre	5
2014	03	África	Magreb	15	Ribera Alta del Ebro	Mujer	3
2014	03	África	Magreb	16	Valdejalón	Hombre	2
2014	03	África	Magreb	16	Valdejalón	Mujer	1
2014	03	África	Magreb	17	Central	Hombre	48
2014	03	África	Magreb	17	Central	Mujer	52
2014	03	África	Magreb	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1
2014	03	África	Magreb	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1
2014	03	África	Magreb	20	Comunidad de Calatayud	Hombre	2
2014	03	África	Magreb	20	Comunidad de Calatayud	Mujer	2
2014	03	África	Magreb	27	Andorra-Sierra de Arcos	Mujer	1
2014	03	África	Magreb	29	Comunidad de Teruel	Hombre	7
2014	03	África	Magreb	29	Comunidad de Teruel	Mujer	5
2014	04	África	Resto de África	01	La Jacetania	Hombre	1
2014	04	África	Resto de África	01	La Jacetania	Mujer	1
2014	04	África	Resto de África	02	Alto Gállego	Hombre	3
2014	04	África	Resto de África	02	Alto Gállego	Mujer	1
2014	04	África	Resto de África	03	Sobrarbe	Mujer	1
2014	04	África	Resto de África	05	Cinco Villas	Hombre	2
2014	04	África	Resto de África	05	Cinco Villas	Mujer	1
2014	04	África	Resto de África	06	Hoya de Huesca / Plana de Uesca	Hombre	10
2014	04	África	Resto de África	06	Hoya de Huesca / Plana de Uesca	Mujer	9
2014	04	África	Resto de África	07	Somontano de Barbastro	Hombre	5
2014	04	África	Resto de África	07	Somontano de Barbastro	Mujer	6
2014	04	África	Resto de África	08	Cinca Medio	Hombre	9
2014	04	África	Resto de África	08	Cinca Medio	Mujer	3
2014	04	África	Resto de África	09	La Litera / La Llitera	Hombre	2
2014	04	África	Resto de África	10	Los Monegros	Hombre	3
2014	04	África	Resto de África	10	Los Monegros	Mujer	2
2014	04	África	Resto de África	11	Bajo Cinca / Baix Cinca	Hombre	1
2014	04	África	Resto de África	12	Tarazona y el Moncayo	Mujer	4
2014	04	África	Resto de África	15	Ribera Alta del Ebro	Hombre	1
2014	04	África	Resto de África	17	Central	Hombre	95
2014	04	África	Resto de África	17	Central	Mujer	95
2014	04	África	Resto de África	18	Ribera Baja del Ebro	Hombre	1
2014	04	África	Resto de África	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1
2014	04	África	Resto de África	20	Comunidad de Calatayud	Hombre	1
2014	04	África	Resto de África	20	Comunidad de Calatayud	Mujer	1
2014	04	África	Resto de África	21	Campo de Cariñena	Hombre	4
2014	04	África	Resto de África	21	Campo de Cariñena	Mujer	1
2014	04	África	Resto de África	22	Campo de Belchite	Hombre	1
2014	04	África	Resto de África	23	Bajo Martín	Mujer	1
2014	04	África	Resto de África	27	Andorra-Sierra de Arcos	Hombre	3
2014	04	África	Resto de África	27	Andorra-Sierra de Arcos	Mujer	1
2014	04	África	Resto de África	28	Bajo Aragón	Hombre	1
2014	04	África	Resto de África	29	Comunidad de Teruel	Hombre	1
2014	04	África	Resto de África	29	Comunidad de Teruel	Mujer	4
2014	04	África	Resto de África	33	Matarraña / Matarranya	Hombre	1
2014	04	África	Resto de África	33	Matarraña / Matarranya	Mujer	1
2014	05	América	América del Norte	01	La Jacetania	Hombre	30
2014	05	América	América del Norte	01	La Jacetania	Mujer	37
2014	05	América	América del Norte	02	Alto Gállego	Hombre	12
2014	05	América	América del Norte	02	Alto Gállego	Mujer	8
2014	05	América	América del Norte	03	Sobrarbe	Hombre	6
2014	05	América	América del Norte	03	Sobrarbe	Mujer	3
2014	05	América	América del Norte	04	La Ribagorza	Hombre	7
2014	05	América	América del Norte	04	La Ribagorza	Mujer	13
2014	05	América	América del Norte	05	Cinco Villas	Hombre	16
2014	05	América	América del Norte	05	Cinco Villas	Mujer	14
2014	05	América	América del Norte	06	Hoya de Huesca / Plana de Uesca	Hombre	46
2014	05	América	América del Norte	06	Hoya de Huesca / Plana de Uesca	Mujer	50
2014	05	América	América del Norte	07	Somontano de Barbastro	Hombre	12
2014	05	América	América del Norte	07	Somontano de Barbastro	Mujer	17
2014	05	América	América del Norte	08	Cinca Medio	Hombre	8
2014	05	América	América del Norte	08	Cinca Medio	Mujer	14
2014	05	América	América del Norte	09	La Litera / La Llitera	Hombre	13
2014	05	América	América del Norte	09	La Litera / La Llitera	Mujer	6
2014	05	América	América del Norte	10	Los Monegros	Hombre	17
2014	05	América	América del Norte	10	Los Monegros	Mujer	7
2014	05	América	América del Norte	11	Bajo Cinca / Baix Cinca	Hombre	3
2014	05	América	América del Norte	11	Bajo Cinca / Baix Cinca	Mujer	9
2014	05	América	América del Norte	12	Tarazona y el Moncayo	Hombre	4
2014	05	América	América del Norte	12	Tarazona y el Moncayo	Mujer	8
2014	05	América	América del Norte	13	Campo de Borja	Hombre	5
2014	05	América	América del Norte	13	Campo de Borja	Mujer	10
2014	05	América	América del Norte	14	Aranda	Hombre	2
2014	05	América	América del Norte	14	Aranda	Mujer	3
2014	05	América	América del Norte	15	Ribera Alta del Ebro	Hombre	7
2014	05	América	América del Norte	15	Ribera Alta del Ebro	Mujer	6
2014	05	América	América del Norte	16	Valdejalón	Hombre	11
2014	05	América	América del Norte	16	Valdejalón	Mujer	20
2014	05	América	América del Norte	17	Central	Hombre	724
2014	05	América	América del Norte	17	Central	Mujer	972
2014	05	América	América del Norte	18	Ribera Baja del Ebro	Hombre	1
2014	05	América	América del Norte	18	Ribera Baja del Ebro	Mujer	7
2014	05	América	América del Norte	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	3
2014	05	América	América del Norte	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	7
2014	05	América	América del Norte	20	Comunidad de Calatayud	Hombre	23
2014	05	América	América del Norte	20	Comunidad de Calatayud	Mujer	40
2014	05	América	América del Norte	21	Campo de Cariñena	Hombre	3
2014	05	América	América del Norte	21	Campo de Cariñena	Mujer	9
2014	05	América	América del Norte	22	Campo de Belchite	Mujer	4
2014	05	América	América del Norte	23	Bajo Martín	Hombre	1
2014	05	América	América del Norte	23	Bajo Martín	Mujer	1
2014	05	América	América del Norte	24	Campo de Daroca	Hombre	4
2014	05	América	América del Norte	24	Campo de Daroca	Mujer	4
2014	05	América	América del Norte	25	Jiloca	Hombre	18
2014	05	América	América del Norte	25	Jiloca	Mujer	20
2014	05	América	América del Norte	26	Cuencas Mineras	Hombre	6
2014	05	América	América del Norte	26	Cuencas Mineras	Mujer	4
2014	05	América	América del Norte	27	Andorra-Sierra de Arcos	Hombre	5
2014	05	América	América del Norte	27	Andorra-Sierra de Arcos	Mujer	6
2014	05	América	América del Norte	28	Bajo Aragón	Hombre	18
2014	05	América	América del Norte	28	Bajo Aragón	Mujer	11
2014	05	América	América del Norte	29	Comunidad de Teruel	Hombre	72
2014	05	América	América del Norte	29	Comunidad de Teruel	Mujer	76
2014	05	América	América del Norte	30	Maestrazgo	Hombre	1
2014	05	América	América del Norte	30	Maestrazgo	Mujer	2
2014	05	América	América del Norte	31	Sierra de Albarracín	Hombre	3
2014	05	América	América del Norte	31	Sierra de Albarracín	Mujer	1
2014	05	América	América del Norte	32	Gúdar-Javalambre	Hombre	3
2014	05	América	América del Norte	32	Gúdar-Javalambre	Mujer	6
2014	05	América	América del Norte	33	Matarraña / Matarranya	Hombre	3
2014	05	América	América del Norte	33	Matarraña / Matarranya	Mujer	6
2014	06	América	Resto de América	01	La Jacetania	Hombre	346
2014	06	América	Resto de América	01	La Jacetania	Mujer	362
2014	06	América	Resto de América	02	Alto Gállego	Hombre	70
2014	06	América	Resto de América	02	Alto Gállego	Mujer	100
2014	06	América	Resto de América	03	Sobrarbe	Hombre	165
2014	06	América	Resto de América	03	Sobrarbe	Mujer	177
2014	06	América	Resto de América	04	La Ribagorza	Hombre	138
2014	06	América	Resto de América	04	La Ribagorza	Mujer	159
2014	06	América	Resto de América	05	Cinco Villas	Hombre	367
2014	06	América	Resto de América	05	Cinco Villas	Mujer	442
2014	06	América	Resto de América	06	Hoya de Huesca / Plana de Uesca	Hombre	447
2014	06	América	Resto de América	06	Hoya de Huesca / Plana de Uesca	Mujer	444
2014	06	América	Resto de América	07	Somontano de Barbastro	Hombre	158
2014	06	América	Resto de América	07	Somontano de Barbastro	Mujer	163
2014	06	América	Resto de América	08	Cinca Medio	Hombre	83
2014	06	América	Resto de América	08	Cinca Medio	Mujer	85
2014	06	América	Resto de América	09	La Litera / La Llitera	Hombre	96
2014	06	América	Resto de América	09	La Litera / La Llitera	Mujer	91
2014	06	América	Resto de América	10	Los Monegros	Hombre	110
2014	06	América	Resto de América	10	Los Monegros	Mujer	133
2014	06	América	Resto de América	11	Bajo Cinca / Baix Cinca	Hombre	60
2014	06	América	Resto de América	11	Bajo Cinca / Baix Cinca	Mujer	78
2014	06	América	Resto de América	12	Tarazona y el Moncayo	Hombre	111
2014	06	América	Resto de América	12	Tarazona y el Moncayo	Mujer	120
2014	06	América	Resto de América	13	Campo de Borja	Hombre	70
2014	06	América	Resto de América	13	Campo de Borja	Mujer	85
2014	06	América	Resto de América	14	Aranda	Hombre	22
2014	06	América	Resto de América	14	Aranda	Mujer	31
2014	06	América	Resto de América	15	Ribera Alta del Ebro	Hombre	63
2014	06	América	Resto de América	15	Ribera Alta del Ebro	Mujer	55
2014	06	América	Resto de América	16	Valdejalón	Hombre	86
2014	06	América	Resto de América	16	Valdejalón	Mujer	94
2014	06	América	Resto de América	17	Central	Hombre	3591
2014	06	América	Resto de América	17	Central	Mujer	3742
2014	06	América	Resto de América	18	Ribera Baja del Ebro	Hombre	64
2014	06	América	Resto de América	18	Ribera Baja del Ebro	Mujer	61
2014	06	América	Resto de América	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	49
2014	06	América	Resto de América	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	55
2014	06	América	Resto de América	20	Comunidad de Calatayud	Hombre	219
2014	06	América	Resto de América	20	Comunidad de Calatayud	Mujer	214
2014	06	América	Resto de América	21	Campo de Cariñena	Hombre	51
2014	06	América	Resto de América	21	Campo de Cariñena	Mujer	64
2014	06	América	Resto de América	22	Campo de Belchite	Hombre	49
2014	06	América	Resto de América	22	Campo de Belchite	Mujer	61
2014	06	América	Resto de América	23	Bajo Martín	Hombre	29
2014	06	América	Resto de América	23	Bajo Martín	Mujer	39
2014	06	América	Resto de América	24	Campo de Daroca	Hombre	51
2014	06	América	Resto de América	24	Campo de Daroca	Mujer	43
2014	06	América	Resto de América	25	Jiloca	Hombre	54
2014	06	América	Resto de América	25	Jiloca	Mujer	64
2014	06	América	Resto de América	26	Cuencas Mineras	Hombre	114
2014	06	América	Resto de América	26	Cuencas Mineras	Mujer	100
2014	06	América	Resto de América	27	Andorra-Sierra de Arcos	Hombre	43
2014	06	América	Resto de América	27	Andorra-Sierra de Arcos	Mujer	50
2014	06	América	Resto de América	28	Bajo Aragón	Hombre	241
2014	06	América	Resto de América	28	Bajo Aragón	Mujer	303
2014	06	América	Resto de América	29	Comunidad de Teruel	Hombre	371
2014	06	América	Resto de América	29	Comunidad de Teruel	Mujer	353
2014	06	América	Resto de América	30	Maestrazgo	Hombre	80
2014	06	América	Resto de América	30	Maestrazgo	Mujer	101
2014	06	América	Resto de América	31	Sierra de Albarracín	Hombre	71
2014	06	América	Resto de América	31	Sierra de Albarracín	Mujer	55
2014	06	América	Resto de América	32	Gúdar-Javalambre	Hombre	69
2014	06	América	Resto de América	32	Gúdar-Javalambre	Mujer	71
2014	06	América	Resto de América	33	Matarraña / Matarranya	Hombre	69
2014	06	América	Resto de América	33	Matarraña / Matarranya	Mujer	67
2014	07	Asia	Asia	01	La Jacetania	Hombre	3
2014	07	Asia	Asia	01	La Jacetania	Mujer	1
2014	07	Asia	Asia	02	Alto Gállego	Hombre	2
2014	07	Asia	Asia	02	Alto Gállego	Mujer	3
2014	07	Asia	Asia	03	Sobrarbe	Hombre	3
2014	07	Asia	Asia	04	La Ribagorza	Hombre	1
2014	07	Asia	Asia	05	Cinco Villas	Hombre	2
2014	07	Asia	Asia	05	Cinco Villas	Mujer	3
2014	07	Asia	Asia	06	Hoya de Huesca / Plana de Uesca	Hombre	12
2014	07	Asia	Asia	06	Hoya de Huesca / Plana de Uesca	Mujer	6
2014	07	Asia	Asia	07	Somontano de Barbastro	Hombre	5
2014	07	Asia	Asia	07	Somontano de Barbastro	Mujer	2
2014	07	Asia	Asia	08	Cinca Medio	Hombre	2
2014	07	Asia	Asia	08	Cinca Medio	Mujer	1
2014	07	Asia	Asia	09	La Litera / La Llitera	Hombre	1
2014	07	Asia	Asia	10	Los Monegros	Hombre	2
2014	07	Asia	Asia	10	Los Monegros	Mujer	3
2014	07	Asia	Asia	11	Bajo Cinca / Baix Cinca	Hombre	1
2014	07	Asia	Asia	12	Tarazona y el Moncayo	Hombre	1
2014	07	Asia	Asia	12	Tarazona y el Moncayo	Mujer	2
2014	07	Asia	Asia	13	Campo de Borja	Hombre	1
2014	07	Asia	Asia	15	Ribera Alta del Ebro	Hombre	3
2014	07	Asia	Asia	15	Ribera Alta del Ebro	Mujer	2
2014	07	Asia	Asia	16	Valdejalón	Hombre	2
2014	07	Asia	Asia	17	Central	Hombre	260
2014	07	Asia	Asia	17	Central	Mujer	217
2014	07	Asia	Asia	18	Ribera Baja del Ebro	Mujer	1
2014	07	Asia	Asia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1
2014	07	Asia	Asia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1
2014	07	Asia	Asia	20	Comunidad de Calatayud	Hombre	10
2014	07	Asia	Asia	20	Comunidad de Calatayud	Mujer	13
2014	07	Asia	Asia	21	Campo de Cariñena	Hombre	1
2014	07	Asia	Asia	26	Cuencas Mineras	Hombre	1
2014	07	Asia	Asia	26	Cuencas Mineras	Mujer	2
2014	07	Asia	Asia	28	Bajo Aragón	Hombre	3
2014	07	Asia	Asia	28	Bajo Aragón	Mujer	2
2014	07	Asia	Asia	29	Comunidad de Teruel	Hombre	4
2014	07	Asia	Asia	29	Comunidad de Teruel	Mujer	4
2014	07	Asia	Asia	30	Maestrazgo	Hombre	1
2014	07	Asia	Asia	32	Gúdar-Javalambre	Hombre	1
2014	07	Asia	Asia	32	Gúdar-Javalambre	Mujer	1
2014	07	Asia	Asia	33	Matarraña / Matarranya	Hombre	1
2014	07	Asia	Asia	33	Matarraña / Matarranya	Mujer	1
2014	08	Oceanía	Oceanía	01	La Jacetania	Hombre	2
2014	08	Oceanía	Oceanía	01	La Jacetania	Mujer	4
2014	08	Oceanía	Oceanía	02	Alto Gállego	Hombre	1
2014	08	Oceanía	Oceanía	02	Alto Gállego	Mujer	1
2014	08	Oceanía	Oceanía	04	La Ribagorza	Hombre	1
2014	08	Oceanía	Oceanía	04	La Ribagorza	Mujer	1
2014	08	Oceanía	Oceanía	05	Cinco Villas	Hombre	2
2014	08	Oceanía	Oceanía	05	Cinco Villas	Mujer	3
2014	08	Oceanía	Oceanía	06	Hoya de Huesca / Plana de Uesca	Hombre	7
2014	08	Oceanía	Oceanía	06	Hoya de Huesca / Plana de Uesca	Mujer	8
2014	08	Oceanía	Oceanía	07	Somontano de Barbastro	Hombre	1
2014	08	Oceanía	Oceanía	10	Los Monegros	Hombre	1
2014	08	Oceanía	Oceanía	11	Bajo Cinca / Baix Cinca	Hombre	2
2014	08	Oceanía	Oceanía	11	Bajo Cinca / Baix Cinca	Mujer	1
2014	08	Oceanía	Oceanía	15	Ribera Alta del Ebro	Hombre	2
2014	08	Oceanía	Oceanía	15	Ribera Alta del Ebro	Mujer	2
2014	08	Oceanía	Oceanía	16	Valdejalón	Hombre	1
2014	08	Oceanía	Oceanía	17	Central	Hombre	79
2014	08	Oceanía	Oceanía	17	Central	Mujer	96
2014	08	Oceanía	Oceanía	18	Ribera Baja del Ebro	Hombre	1
2014	08	Oceanía	Oceanía	18	Ribera Baja del Ebro	Mujer	1
2014	08	Oceanía	Oceanía	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1
2014	08	Oceanía	Oceanía	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1
2014	08	Oceanía	Oceanía	20	Comunidad de Calatayud	Hombre	2
2014	08	Oceanía	Oceanía	20	Comunidad de Calatayud	Mujer	5
2014	08	Oceanía	Oceanía	21	Campo de Cariñena	Mujer	2
2014	08	Oceanía	Oceanía	22	Campo de Belchite	Hombre	2
2014	08	Oceanía	Oceanía	22	Campo de Belchite	Mujer	1
2014	08	Oceanía	Oceanía	24	Campo de Daroca	Hombre	1
2014	08	Oceanía	Oceanía	25	Jiloca	Mujer	2
2014	08	Oceanía	Oceanía	26	Cuencas Mineras	Hombre	4
2014	08	Oceanía	Oceanía	27	Andorra-Sierra de Arcos	Hombre	2
2014	08	Oceanía	Oceanía	28	Bajo Aragón	Hombre	3
2014	08	Oceanía	Oceanía	28	Bajo Aragón	Mujer	2
2014	08	Oceanía	Oceanía	29	Comunidad de Teruel	Hombre	11
2014	08	Oceanía	Oceanía	29	Comunidad de Teruel	Mujer	8
2014	08	Oceanía	Oceanía	30	Maestrazgo	Hombre	1
2014	08	Oceanía	Oceanía	31	Sierra de Albarracín	Mujer	3
2014	08	Oceanía	Oceanía	32	Gúdar-Javalambre	Hombre	1
2014	08	Oceanía	Oceanía	33	Matarraña / Matarranya	Hombre	1
2015	01	Europa	UE-28	01	La Jacetania	Hombre	237
2015	01	Europa	UE-28	01	La Jacetania	Mujer	240
2015	01	Europa	UE-28	02	Alto Gállego	Hombre	100
2015	01	Europa	UE-28	02	Alto Gállego	Mujer	110
2015	01	Europa	UE-28	03	Sobrarbe	Hombre	158
2015	01	Europa	UE-28	03	Sobrarbe	Mujer	219
2015	01	Europa	UE-28	04	La Ribagorza	Hombre	135
2015	01	Europa	UE-28	04	La Ribagorza	Mujer	131
2015	01	Europa	UE-28	05	Cinco Villas	Hombre	230
2015	01	Europa	UE-28	05	Cinco Villas	Mujer	271
2015	01	Europa	UE-28	06	Hoya de Huesca / Plana de Uesca	Hombre	503
2015	01	Europa	UE-28	06	Hoya de Huesca / Plana de Uesca	Mujer	487
2015	01	Europa	UE-28	07	Somontano de Barbastro	Hombre	196
2015	01	Europa	UE-28	07	Somontano de Barbastro	Mujer	175
2015	01	Europa	UE-28	08	Cinca Medio	Hombre	136
2015	01	Europa	UE-28	08	Cinca Medio	Mujer	135
2015	01	Europa	UE-28	09	La Litera / La Llitera	Hombre	106
2015	01	Europa	UE-28	09	La Litera / La Llitera	Mujer	86
2015	01	Europa	UE-28	10	Los Monegros	Hombre	113
2015	01	Europa	UE-28	10	Los Monegros	Mujer	166
2015	01	Europa	UE-28	11	Bajo Cinca / Baix Cinca	Hombre	112
2015	01	Europa	UE-28	11	Bajo Cinca / Baix Cinca	Mujer	117
2015	01	Europa	UE-28	12	Tarazona y el Moncayo	Hombre	40
2015	01	Europa	UE-28	12	Tarazona y el Moncayo	Mujer	44
2015	01	Europa	UE-28	13	Campo de Borja	Hombre	62
2015	01	Europa	UE-28	13	Campo de Borja	Mujer	54
2015	01	Europa	UE-28	14	Aranda	Hombre	11
2015	01	Europa	UE-28	14	Aranda	Mujer	21
2015	01	Europa	UE-28	15	Ribera Alta del Ebro	Hombre	95
2015	01	Europa	UE-28	15	Ribera Alta del Ebro	Mujer	78
2015	01	Europa	UE-28	16	Valdejalón	Hombre	66
2015	01	Europa	UE-28	16	Valdejalón	Mujer	61
2015	01	Europa	UE-28	17	Central	Hombre	3525
2015	01	Europa	UE-28	17	Central	Mujer	4011
2015	01	Europa	UE-28	18	Ribera Baja del Ebro	Hombre	75
2015	01	Europa	UE-28	18	Ribera Baja del Ebro	Mujer	68
2015	01	Europa	UE-28	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	85
2015	01	Europa	UE-28	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	77
2015	01	Europa	UE-28	20	Comunidad de Calatayud	Hombre	141
2015	01	Europa	UE-28	20	Comunidad de Calatayud	Mujer	156
2015	01	Europa	UE-28	21	Campo de Cariñena	Hombre	33
2015	01	Europa	UE-28	21	Campo de Cariñena	Mujer	34
2015	01	Europa	UE-28	22	Campo de Belchite	Hombre	62
2015	01	Europa	UE-28	22	Campo de Belchite	Mujer	54
2015	01	Europa	UE-28	23	Bajo Martín	Hombre	49
2015	01	Europa	UE-28	23	Bajo Martín	Mujer	56
2015	01	Europa	UE-28	24	Campo de Daroca	Hombre	41
2015	01	Europa	UE-28	24	Campo de Daroca	Mujer	37
2015	01	Europa	UE-28	25	Jiloca	Hombre	66
2015	01	Europa	UE-28	25	Jiloca	Mujer	56
2015	01	Europa	UE-28	26	Cuencas Mineras	Hombre	78
2015	01	Europa	UE-28	26	Cuencas Mineras	Mujer	101
2015	01	Europa	UE-28	27	Andorra-Sierra de Arcos	Hombre	88
2015	01	Europa	UE-28	27	Andorra-Sierra de Arcos	Mujer	84
2015	01	Europa	UE-28	28	Bajo Aragón	Hombre	188
2015	01	Europa	UE-28	28	Bajo Aragón	Mujer	171
2015	01	Europa	UE-28	29	Comunidad de Teruel	Hombre	309
2015	01	Europa	UE-28	29	Comunidad de Teruel	Mujer	297
2015	01	Europa	UE-28	30	Maestrazgo	Hombre	24
2015	01	Europa	UE-28	30	Maestrazgo	Mujer	36
2015	01	Europa	UE-28	31	Sierra de Albarracín	Hombre	32
2015	01	Europa	UE-28	31	Sierra de Albarracín	Mujer	27
2015	01	Europa	UE-28	32	Gúdar-Javalambre	Hombre	48
2015	01	Europa	UE-28	32	Gúdar-Javalambre	Mujer	36
2015	01	Europa	UE-28	33	Matarraña / Matarranya	Hombre	108
2015	01	Europa	UE-28	33	Matarraña / Matarranya	Mujer	90
2015	02	Europa	Resto de Europa	01	La Jacetania	Hombre	14
