Año	Residencia CCAA nombre	Nacimiento provincia código	Provincia de nacimiento	Edad (grandes grupos)	Sexo	Personas
2003	Aragón	33	Asturias	16 a 64	Hombres	1026
2003	Aragón	33	Asturias	16 a 64	Mujeres	910
2003	Aragón	33	Asturias	65 y más	Hombres	225
2003	Aragón	33	Asturias	65 y más	Mujeres	320
2003	Aragón	34	Palencia	0 a 15	Hombres	9
2003	Aragón	34	Palencia	0 a 15	Mujeres	25
2003	Aragón	34	Palencia	16 a 64	Hombres	645
2003	Aragón	34	Palencia	16 a 64	Mujeres	694
2003	Aragón	34	Palencia	65 y más	Hombres	229
2003	Aragón	34	Palencia	65 y más	Mujeres	365
2003	Aragón	35	Palmas (Las)	0 a 15	Hombres	42
2003	Aragón	35	Palmas (Las)	0 a 15	Mujeres	42
2003	Aragón	35	Palmas (Las)	16 a 64	Hombres	224
2003	Aragón	35	Palmas (Las)	16 a 64	Mujeres	275
2003	Aragón	35	Palmas (Las)	65 y más	Hombres	22
2003	Aragón	35	Palmas (Las)	65 y más	Mujeres	29
2003	Aragón	36	Pontevedra	0 a 15	Hombres	43
2003	Aragón	36	Pontevedra	0 a 15	Mujeres	39
2003	Aragón	36	Pontevedra	16 a 64	Hombres	517
2003	Aragón	36	Pontevedra	16 a 64	Mujeres	458
2003	Aragón	36	Pontevedra	65 y más	Hombres	120
2003	Aragón	36	Pontevedra	65 y más	Mujeres	141
2003	Aragón	37	Salamanca	0 a 15	Hombres	47
2003	Aragón	37	Salamanca	0 a 15	Mujeres	51
2003	Aragón	37	Salamanca	16 a 64	Hombres	1130
2003	Aragón	37	Salamanca	16 a 64	Mujeres	982
2003	Aragón	37	Salamanca	65 y más	Hombres	275
2003	Aragón	37	Salamanca	65 y más	Mujeres	340
2003	Aragón	38	Santa Cruz de Tenerife	0 a 15	Hombres	32
2003	Aragón	38	Santa Cruz de Tenerife	0 a 15	Mujeres	36
2003	Aragón	38	Santa Cruz de Tenerife	16 a 64	Hombres	175
2003	Aragón	38	Santa Cruz de Tenerife	16 a 64	Mujeres	196
2003	Aragón	38	Santa Cruz de Tenerife	65 y más	Hombres	13
2003	Aragón	38	Santa Cruz de Tenerife	65 y más	Mujeres	34
2003	Aragón	39	Cantabria	0 a 15	Hombres	49
2003	Aragón	39	Cantabria	0 a 15	Mujeres	45
2003	Aragón	39	Cantabria	16 a 64	Hombres	637
2003	Aragón	39	Cantabria	16 a 64	Mujeres	698
2003	Aragón	39	Cantabria	65 y más	Hombres	226
2003	Aragón	39	Cantabria	65 y más	Mujeres	365
2003	Aragón	40	Segovia	0 a 15	Hombres	15
2003	Aragón	40	Segovia	0 a 15	Mujeres	16
2003	Aragón	40	Segovia	16 a 64	Hombres	355
2003	Aragón	40	Segovia	16 a 64	Mujeres	367
2003	Aragón	40	Segovia	65 y más	Hombres	174
2003	Aragón	40	Segovia	65 y más	Mujeres	194
2003	Aragón	41	Sevilla	0 a 15	Hombres	89
2003	Aragón	41	Sevilla	0 a 15	Mujeres	66
2003	Aragón	41	Sevilla	16 a 64	Hombres	1389
2003	Aragón	41	Sevilla	16 a 64	Mujeres	1290
2003	Aragón	41	Sevilla	65 y más	Hombres	263
2003	Aragón	41	Sevilla	65 y más	Mujeres	359
2003	Aragón	42	Soria	0 a 15	Hombres	71
2003	Aragón	42	Soria	0 a 15	Mujeres	82
2003	Aragón	42	Soria	16 a 64	Hombres	5025
2003	Aragón	42	Soria	16 a 64	Mujeres	5598
2003	Aragón	42	Soria	65 y más	Hombres	3054
2003	Aragón	42	Soria	65 y más	Mujeres	4311
2003	Aragón	43	Tarragona	0 a 15	Hombres	180
2003	Aragón	43	Tarragona	0 a 15	Mujeres	147
2003	Aragón	43	Tarragona	16 a 64	Hombres	1384
2003	Aragón	43	Tarragona	16 a 64	Mujeres	1342
2003	Aragón	43	Tarragona	65 y más	Hombres	221
2003	Aragón	43	Tarragona	65 y más	Mujeres	308
2003	Aragón	44	Teruel	0 a 15	Hombres	7573
2003	Aragón	44	Teruel	0 a 15	Mujeres	7320
2003	Aragón	44	Teruel	16 a 64	Hombres	41831
2003	Aragón	44	Teruel	16 a 64	Mujeres	39244
2003	Aragón	44	Teruel	65 y más	Hombres	20718
2003	Aragón	44	Teruel	65 y más	Mujeres	25029
2003	Aragón	45	Toledo	0 a 15	Hombres	35
2003	Aragón	45	Toledo	0 a 15	Mujeres	30
2003	Aragón	45	Toledo	16 a 64	Hombres	720
2003	Aragón	45	Toledo	16 a 64	Mujeres	616
2003	Aragón	45	Toledo	65 y más	Hombres	275
2003	Aragón	45	Toledo	65 y más	Mujeres	382
2003	Aragón	46	Valencia/València	0 a 15	Hombres	235
2003	Aragón	46	Valencia/València	0 a 15	Mujeres	234
2003	Aragón	46	Valencia/València	16 a 64	Hombres	2365
2003	Aragón	46	Valencia/València	16 a 64	Mujeres	2350
2003	Aragón	46	Valencia/València	65 y más	Hombres	455
2003	Aragón	46	Valencia/València	65 y más	Mujeres	622
2003	Aragón	47	Valladolid	0 a 15	Hombres	40
2003	Aragón	47	Valladolid	0 a 15	Mujeres	39
2003	Aragón	47	Valladolid	16 a 64	Hombres	992
2003	Aragón	47	Valladolid	16 a 64	Mujeres	998
2003	Aragón	47	Valladolid	65 y más	Hombres	374
2003	Aragón	47	Valladolid	65 y más	Mujeres	541
2003	Aragón	48	Bizkaia	0 a 15	Hombres	85
2003	Aragón	48	Bizkaia	0 a 15	Mujeres	66
2003	Aragón	48	Bizkaia	16 a 64	Hombres	1532
2003	Aragón	48	Bizkaia	16 a 64	Mujeres	1540
2003	Aragón	48	Bizkaia	65 y más	Hombres	218
2003	Aragón	48	Bizkaia	65 y más	Mujeres	435
2003	Aragón	49	Zamora	0 a 15	Hombres	16
2003	Aragón	49	Zamora	0 a 15	Mujeres	14
2003	Aragón	49	Zamora	16 a 64	Hombres	764
2003	Aragón	49	Zamora	16 a 64	Mujeres	651
2003	Aragón	49	Zamora	65 y más	Hombres	245
2003	Aragón	49	Zamora	65 y más	Mujeres	292
2003	Aragón	50	Zaragoza	0 a 15	Hombres	56332
2003	Aragón	50	Zaragoza	0 a 15	Mujeres	53466
2003	Aragón	50	Zaragoza	16 a 64	Hombres	216066
2003	Aragón	50	Zaragoza	16 a 64	Mujeres	208652
2003	Aragón	50	Zaragoza	65 y más	Hombres	51582
2003	Aragón	50	Zaragoza	65 y más	Mujeres	68638
2003	Aragón	51	Ceuta	0 a 15	Hombres	16
2003	Aragón	51	Ceuta	0 a 15	Mujeres	17
2003	Aragón	51	Ceuta	16 a 64	Hombres	239
2003	Aragón	51	Ceuta	16 a 64	Mujeres	250
2003	Aragón	51	Ceuta	65 y más	Hombres	54
2003	Aragón	51	Ceuta	65 y más	Mujeres	75
2003	Aragón	52	Melilla	0 a 15	Hombres	16
2003	Aragón	52	Melilla	0 a 15	Mujeres	13
2003	Aragón	52	Melilla	16 a 64	Hombres	312
2003	Aragón	52	Melilla	16 a 64	Mujeres	330
2003	Aragón	52	Melilla	65 y más	Hombres	107
2003	Aragón	52	Melilla	65 y más	Mujeres	142
2004	Aragón	00	Nacidos en el extranjero	0 a 15	Hombres	5742
2004	Aragón	00	Nacidos en el extranjero	0 a 15	Mujeres	5648
2004	Aragón	00	Nacidos en el extranjero	16 a 64	Hombres	40816
2004	Aragón	00	Nacidos en el extranjero	16 a 64	Mujeres	31673
2004	Aragón	00	Nacidos en el extranjero	65 y más	Hombres	1026
2004	Aragón	00	Nacidos en el extranjero	65 y más	Mujeres	1467
2004	Aragón	01	Araba/Álava	0 a 15	Hombres	32
2004	Aragón	01	Araba/Álava	0 a 15	Mujeres	30
2004	Aragón	01	Araba/Álava	16 a 64	Hombres	381
2004	Aragón	01	Araba/Álava	16 a 64	Mujeres	384
2004	Aragón	01	Araba/Álava	65 y más	Hombres	103
2004	Aragón	01	Araba/Álava	65 y más	Mujeres	132
2004	Aragón	02	Albacete	0 a 15	Hombres	31
2004	Aragón	02	Albacete	0 a 15	Mujeres	21
2004	Aragón	02	Albacete	16 a 64	Hombres	653
2004	Aragón	02	Albacete	16 a 64	Mujeres	609
2004	Aragón	02	Albacete	65 y más	Hombres	219
2004	Aragón	02	Albacete	65 y más	Mujeres	256
2004	Aragón	03	Alicante/Alacant	0 a 15	Hombres	63
2004	Aragón	03	Alicante/Alacant	0 a 15	Mujeres	76
2004	Aragón	03	Alicante/Alacant	16 a 64	Hombres	514
2004	Aragón	03	Alicante/Alacant	16 a 64	Mujeres	466
2004	Aragón	03	Alicante/Alacant	65 y más	Hombres	130
2004	Aragón	03	Alicante/Alacant	65 y más	Mujeres	168
2004	Aragón	04	Almería	0 a 15	Hombres	33
2004	Aragón	04	Almería	0 a 15	Mujeres	26
2004	Aragón	04	Almería	16 a 64	Hombres	469
2004	Aragón	04	Almería	16 a 64	Mujeres	484
2004	Aragón	04	Almería	65 y más	Hombres	279
2004	Aragón	04	Almería	65 y más	Mujeres	353
2004	Aragón	05	Ávila	0 a 15	Hombres	8
2004	Aragón	05	Ávila	0 a 15	Mujeres	13
2004	Aragón	05	Ávila	16 a 64	Hombres	419
2004	Aragón	05	Ávila	16 a 64	Mujeres	364
2004	Aragón	05	Ávila	65 y más	Hombres	160
2004	Aragón	05	Ávila	65 y más	Mujeres	199
2004	Aragón	06	Badajoz	0 a 15	Hombres	41
2004	Aragón	06	Badajoz	0 a 15	Mujeres	30
2004	Aragón	06	Badajoz	16 a 64	Hombres	2070
2004	Aragón	06	Badajoz	16 a 64	Mujeres	2000
2004	Aragón	06	Badajoz	65 y más	Hombres	594
2004	Aragón	06	Badajoz	65 y más	Mujeres	773
2004	Aragón	07	Balears (Illes)	0 a 15	Hombres	67
2004	Aragón	07	Balears (Illes)	0 a 15	Mujeres	67
2004	Aragón	07	Balears (Illes)	16 a 64	Hombres	333
2004	Aragón	07	Balears (Illes)	16 a 64	Mujeres	324
2004	Aragón	07	Balears (Illes)	65 y más	Hombres	38
2004	Aragón	07	Balears (Illes)	65 y más	Mujeres	65
2004	Aragón	08	Barcelona	0 a 15	Hombres	801
2004	Aragón	08	Barcelona	0 a 15	Mujeres	680
2004	Aragón	08	Barcelona	16 a 64	Hombres	7661
2004	Aragón	08	Barcelona	16 a 64	Mujeres	7713
2004	Aragón	08	Barcelona	65 y más	Hombres	1358
2004	Aragón	08	Barcelona	65 y más	Mujeres	1766
2004	Aragón	09	Burgos	0 a 15	Hombres	39
2004	Aragón	09	Burgos	0 a 15	Mujeres	34
2004	Aragón	09	Burgos	16 a 64	Hombres	1458
2004	Aragón	09	Burgos	16 a 64	Mujeres	1546
2004	Aragón	09	Burgos	65 y más	Hombres	556
2004	Aragón	09	Burgos	65 y más	Mujeres	797
2004	Aragón	10	Cáceres	0 a 15	Hombres	36
2004	Aragón	10	Cáceres	0 a 15	Mujeres	37
2004	Aragón	10	Cáceres	16 a 64	Hombres	1170
2004	Aragón	10	Cáceres	16 a 64	Mujeres	1012
2004	Aragón	10	Cáceres	65 y más	Hombres	311
2004	Aragón	10	Cáceres	65 y más	Mujeres	350
2004	Aragón	11	Cádiz	0 a 15	Hombres	48
2004	Aragón	11	Cádiz	0 a 15	Mujeres	45
2004	Aragón	11	Cádiz	16 a 64	Hombres	1080
2004	Aragón	11	Cádiz	16 a 64	Mujeres	982
2004	Aragón	11	Cádiz	65 y más	Hombres	192
2004	Aragón	11	Cádiz	65 y más	Mujeres	234
2004	Aragón	12	Castellón/Castelló	0 a 15	Hombres	72
2004	Aragón	12	Castellón/Castelló	0 a 15	Mujeres	70
2004	Aragón	12	Castellón/Castelló	16 a 64	Hombres	825
2004	Aragón	12	Castellón/Castelló	16 a 64	Mujeres	854
2004	Aragón	12	Castellón/Castelló	65 y más	Hombres	379
2004	Aragón	12	Castellón/Castelló	65 y más	Mujeres	471
2004	Aragón	13	Ciudad Real	0 a 15	Hombres	27
2004	Aragón	13	Ciudad Real	0 a 15	Mujeres	37
2004	Aragón	13	Ciudad Real	16 a 64	Hombres	1276
2004	Aragón	13	Ciudad Real	16 a 64	Mujeres	1131
2004	Aragón	13	Ciudad Real	65 y más	Hombres	527
2004	Aragón	13	Ciudad Real	65 y más	Mujeres	661
2004	Aragón	14	Córdoba	0 a 15	Hombres	39
2004	Aragón	14	Córdoba	0 a 15	Mujeres	57
2004	Aragón	14	Córdoba	16 a 64	Hombres	2296
2004	Aragón	14	Córdoba	16 a 64	Mujeres	2273
2004	Aragón	14	Córdoba	65 y más	Hombres	907
2004	Aragón	14	Córdoba	65 y más	Mujeres	1102
2004	Aragón	15	Coruña (A)	0 a 15	Hombres	49
2004	Aragón	15	Coruña (A)	0 a 15	Mujeres	54
2004	Aragón	15	Coruña (A)	16 a 64	Hombres	674
2004	Aragón	15	Coruña (A)	16 a 64	Mujeres	607
2004	Aragón	15	Coruña (A)	65 y más	Hombres	132
2004	Aragón	15	Coruña (A)	65 y más	Mujeres	163
2004	Aragón	16	Cuenca	0 a 15	Hombres	27
2004	Aragón	16	Cuenca	0 a 15	Mujeres	18
2004	Aragón	16	Cuenca	16 a 64	Hombres	820
2004	Aragón	16	Cuenca	16 a 64	Mujeres	779
2004	Aragón	16	Cuenca	65 y más	Hombres	414
2004	Aragón	16	Cuenca	65 y más	Mujeres	468
2004	Aragón	17	Girona	0 a 15	Hombres	77
2004	Aragón	17	Girona	0 a 15	Mujeres	71
2004	Aragón	17	Girona	16 a 64	Hombres	333
2004	Aragón	17	Girona	16 a 64	Mujeres	400
2004	Aragón	17	Girona	65 y más	Hombres	71
2004	Aragón	17	Girona	65 y más	Mujeres	128
2004	Aragón	18	Granada	0 a 15	Hombres	53
2004	Aragón	18	Granada	0 a 15	Mujeres	36
2004	Aragón	18	Granada	16 a 64	Hombres	1418
2004	Aragón	18	Granada	16 a 64	Mujeres	1353
2004	Aragón	18	Granada	65 y más	Hombres	492
2004	Aragón	18	Granada	65 y más	Mujeres	589
2004	Aragón	19	Guadalajara	0 a 15	Hombres	18
2004	Aragón	19	Guadalajara	0 a 15	Mujeres	29
2004	Aragón	19	Guadalajara	16 a 64	Hombres	1791
2004	Aragón	19	Guadalajara	16 a 64	Mujeres	1954
2004	Aragón	19	Guadalajara	65 y más	Hombres	1314
2004	Aragón	19	Guadalajara	65 y más	Mujeres	1748
2004	Aragón	20	Gipuzkoa	0 a 15	Hombres	73
2004	Aragón	20	Gipuzkoa	0 a 15	Mujeres	76
2004	Aragón	20	Gipuzkoa	16 a 64	Hombres	1446
2004	Aragón	20	Gipuzkoa	16 a 64	Mujeres	1449
2004	Aragón	20	Gipuzkoa	65 y más	Hombres	180
2004	Aragón	20	Gipuzkoa	65 y más	Mujeres	351
2004	Aragón	21	Huelva	0 a 15	Hombres	34
2004	Aragón	21	Huelva	0 a 15	Mujeres	14
2004	Aragón	21	Huelva	16 a 64	Hombres	303
2004	Aragón	21	Huelva	16 a 64	Mujeres	292
2004	Aragón	21	Huelva	65 y más	Hombres	78
2004	Aragón	21	Huelva	65 y más	Mujeres	109
2004	Aragón	22	Huesca	0 a 15	Hombres	11648
2004	Aragón	22	Huesca	0 a 15	Mujeres	10919
2004	Aragón	22	Huesca	16 a 64	Hombres	52620
2004	Aragón	22	Huesca	16 a 64	Mujeres	49703
2004	Aragón	22	Huesca	65 y más	Hombres	20601
2004	Aragón	22	Huesca	65 y más	Mujeres	25735
2004	Aragón	23	Jaén	0 a 15	Hombres	55
2004	Aragón	23	Jaén	0 a 15	Mujeres	33
2004	Aragón	23	Jaén	16 a 64	Hombres	1995
2004	Aragón	23	Jaén	16 a 64	Mujeres	1868
2004	Aragón	23	Jaén	65 y más	Hombres	700
2004	Aragón	23	Jaén	65 y más	Mujeres	900
2004	Aragón	24	León	0 a 15	Hombres	52
2004	Aragón	24	León	0 a 15	Mujeres	40
2004	Aragón	24	León	16 a 64	Hombres	1362
2004	Aragón	24	León	16 a 64	Mujeres	1263
2004	Aragón	24	León	65 y más	Hombres	283
2004	Aragón	24	León	65 y más	Mujeres	345
2004	Aragón	25	Lleida	0 a 15	Hombres	656
2004	Aragón	25	Lleida	0 a 15	Mujeres	666
2004	Aragón	25	Lleida	16 a 64	Hombres	3940
2004	Aragón	25	Lleida	16 a 64	Mujeres	4097
2004	Aragón	25	Lleida	65 y más	Hombres	455
2004	Aragón	25	Lleida	65 y más	Mujeres	619
2004	Aragón	26	Rioja (La)	0 a 15	Hombres	92
2004	Aragón	26	Rioja (La)	0 a 15	Mujeres	86
2004	Aragón	26	Rioja (La)	16 a 64	Hombres	1981
2004	Aragón	26	Rioja (La)	16 a 64	Mujeres	2466
2004	Aragón	26	Rioja (La)	65 y más	Hombres	847
2004	Aragón	26	Rioja (La)	65 y más	Mujeres	1467
2004	Aragón	27	Lugo	0 a 15	Hombres	19
2004	Aragón	27	Lugo	0 a 15	Mujeres	12
2004	Aragón	27	Lugo	16 a 64	Hombres	343
2004	Aragón	27	Lugo	16 a 64	Mujeres	283
2004	Aragón	27	Lugo	65 y más	Hombres	101
2004	Aragón	27	Lugo	65 y más	Mujeres	117
2004	Aragón	28	Madrid	0 a 15	Hombres	522
2004	Aragón	28	Madrid	0 a 15	Mujeres	530
2004	Aragón	28	Madrid	16 a 64	Hombres	5246
2004	Aragón	28	Madrid	16 a 64	Mujeres	4842
2004	Aragón	28	Madrid	65 y más	Hombres	882
2004	Aragón	28	Madrid	65 y más	Mujeres	1372
2004	Aragón	29	Málaga	0 a 15	Hombres	54
2004	Aragón	29	Málaga	0 a 15	Mujeres	49
2004	Aragón	29	Málaga	16 a 64	Hombres	907
2004	Aragón	29	Málaga	16 a 64	Mujeres	768
2004	Aragón	29	Málaga	65 y más	Hombres	298
2004	Aragón	29	Málaga	65 y más	Mujeres	388
2004	Aragón	30	Murcia	0 a 15	Hombres	87
2004	Aragón	30	Murcia	0 a 15	Mujeres	60
2004	Aragón	30	Murcia	16 a 64	Hombres	669
2004	Aragón	30	Murcia	16 a 64	Mujeres	656
2004	Aragón	30	Murcia	65 y más	Hombres	291
2004	Aragón	30	Murcia	65 y más	Mujeres	307
2004	Aragón	31	Navarra	0 a 15	Hombres	361
2004	Aragón	31	Navarra	0 a 15	Mujeres	354
2004	Aragón	31	Navarra	16 a 64	Hombres	3604
2004	Aragón	31	Navarra	16 a 64	Mujeres	4165
2004	Aragón	31	Navarra	65 y más	Hombres	1016
2004	Aragón	31	Navarra	65 y más	Mujeres	2131
2004	Aragón	32	Ourense	0 a 15	Hombres	14
2004	Aragón	32	Ourense	0 a 15	Mujeres	23
2004	Aragón	32	Ourense	16 a 64	Hombres	398
2004	Aragón	32	Ourense	16 a 64	Mujeres	349
2004	Aragón	32	Ourense	65 y más	Hombres	114
2004	Aragón	32	Ourense	65 y más	Mujeres	153
2004	Aragón	33	Asturias	0 a 15	Hombres	55
2004	Aragón	33	Asturias	0 a 15	Mujeres	64
2004	Aragón	33	Asturias	16 a 64	Hombres	1034
2004	Aragón	33	Asturias	16 a 64	Mujeres	925
2004	Aragón	33	Asturias	65 y más	Hombres	227
2004	Aragón	33	Asturias	65 y más	Mujeres	321
2004	Aragón	34	Palencia	0 a 15	Hombres	10
2004	Aragón	34	Palencia	0 a 15	Mujeres	25
2004	Aragón	34	Palencia	16 a 64	Hombres	653
2004	Aragón	34	Palencia	16 a 64	Mujeres	691
2004	Aragón	34	Palencia	65 y más	Hombres	232
2004	Aragón	34	Palencia	65 y más	Mujeres	370
2004	Aragón	35	Palmas (Las)	0 a 15	Hombres	42
2004	Aragón	35	Palmas (Las)	0 a 15	Mujeres	43
2004	Aragón	35	Palmas (Las)	16 a 64	Hombres	243
2004	Aragón	35	Palmas (Las)	16 a 64	Mujeres	280
2004	Aragón	35	Palmas (Las)	65 y más	Hombres	22
2004	Aragón	35	Palmas (Las)	65 y más	Mujeres	32
2004	Aragón	36	Pontevedra	0 a 15	Hombres	40
2004	Aragón	36	Pontevedra	0 a 15	Mujeres	39
2004	Aragón	36	Pontevedra	16 a 64	Hombres	538
2004	Aragón	36	Pontevedra	16 a 64	Mujeres	464
2004	Aragón	36	Pontevedra	65 y más	Hombres	119
2004	Aragón	36	Pontevedra	65 y más	Mujeres	142
2004	Aragón	37	Salamanca	0 a 15	Hombres	44
2004	Aragón	37	Salamanca	0 a 15	Mujeres	41
2004	Aragón	37	Salamanca	16 a 64	Hombres	1135
2004	Aragón	37	Salamanca	16 a 64	Mujeres	984
2004	Aragón	37	Salamanca	65 y más	Hombres	286
2004	Aragón	37	Salamanca	65 y más	Mujeres	361
2004	Aragón	38	Santa Cruz de Tenerife	0 a 15	Hombres	33
2004	Aragón	38	Santa Cruz de Tenerife	0 a 15	Mujeres	40
2004	Aragón	38	Santa Cruz de Tenerife	16 a 64	Hombres	186
2004	Aragón	38	Santa Cruz de Tenerife	16 a 64	Mujeres	188
2004	Aragón	38	Santa Cruz de Tenerife	65 y más	Hombres	15
2004	Aragón	38	Santa Cruz de Tenerife	65 y más	Mujeres	32
2004	Aragón	39	Cantabria	0 a 15	Hombres	44
2004	Aragón	39	Cantabria	0 a 15	Mujeres	42
2004	Aragón	39	Cantabria	16 a 64	Hombres	661
2004	Aragón	39	Cantabria	16 a 64	Mujeres	695
2004	Aragón	39	Cantabria	65 y más	Hombres	230
2004	Aragón	39	Cantabria	65 y más	Mujeres	364
2004	Aragón	40	Segovia	0 a 15	Hombres	15
2004	Aragón	40	Segovia	0 a 15	Mujeres	14
2004	Aragón	40	Segovia	16 a 64	Hombres	347
2004	Aragón	40	Segovia	16 a 64	Mujeres	362
2004	Aragón	40	Segovia	65 y más	Hombres	176
2004	Aragón	40	Segovia	65 y más	Mujeres	195
2004	Aragón	41	Sevilla	0 a 15	Hombres	93
2004	Aragón	41	Sevilla	0 a 15	Mujeres	69
2004	Aragón	41	Sevilla	16 a 64	Hombres	1421
2004	Aragón	41	Sevilla	16 a 64	Mujeres	1311
2004	Aragón	41	Sevilla	65 y más	Hombres	270
2004	Aragón	41	Sevilla	65 y más	Mujeres	363
2004	Aragón	42	Soria	0 a 15	Hombres	66
2004	Aragón	42	Soria	0 a 15	Mujeres	70
2004	Aragón	42	Soria	16 a 64	Hombres	4932
2004	Aragón	42	Soria	16 a 64	Mujeres	5495
2004	Aragón	42	Soria	65 y más	Hombres	3066
2004	Aragón	42	Soria	65 y más	Mujeres	4326
2004	Aragón	43	Tarragona	0 a 15	Hombres	168
2004	Aragón	43	Tarragona	0 a 15	Mujeres	141
2004	Aragón	43	Tarragona	16 a 64	Hombres	1388
2004	Aragón	43	Tarragona	16 a 64	Mujeres	1340
2004	Aragón	43	Tarragona	65 y más	Hombres	234
2004	Aragón	43	Tarragona	65 y más	Mujeres	329
2004	Aragón	44	Teruel	0 a 15	Hombres	7528
2004	Aragón	44	Teruel	0 a 15	Mujeres	7283
2004	Aragón	44	Teruel	16 a 64	Hombres	41610
2004	Aragón	44	Teruel	16 a 64	Mujeres	39040
2004	Aragón	44	Teruel	65 y más	Hombres	20346
2004	Aragón	44	Teruel	65 y más	Mujeres	24695
2004	Aragón	45	Toledo	0 a 15	Hombres	42
2004	Aragón	45	Toledo	0 a 15	Mujeres	30
2004	Aragón	45	Toledo	16 a 64	Hombres	721
2004	Aragón	45	Toledo	16 a 64	Mujeres	610
2004	Aragón	45	Toledo	65 y más	Hombres	267
2004	Aragón	45	Toledo	65 y más	Mujeres	389
2004	Aragón	46	Valencia/València	0 a 15	Hombres	235
2004	Aragón	46	Valencia/València	0 a 15	Mujeres	233
2004	Aragón	46	Valencia/València	16 a 64	Hombres	2350
2004	Aragón	46	Valencia/València	16 a 64	Mujeres	2330
2004	Aragón	46	Valencia/València	65 y más	Hombres	528
2004	Aragón	46	Valencia/València	65 y más	Mujeres	669
2004	Aragón	47	Valladolid	0 a 15	Hombres	46
2004	Aragón	47	Valladolid	0 a 15	Mujeres	37
2004	Aragón	47	Valladolid	16 a 64	Hombres	998
2004	Aragón	47	Valladolid	16 a 64	Mujeres	998
2004	Aragón	47	Valladolid	65 y más	Hombres	380
2004	Aragón	47	Valladolid	65 y más	Mujeres	542
2004	Aragón	48	Bizkaia	0 a 15	Hombres	79
2004	Aragón	48	Bizkaia	0 a 15	Mujeres	61
2004	Aragón	48	Bizkaia	16 a 64	Hombres	1588
2004	Aragón	48	Bizkaia	16 a 64	Mujeres	1575
2004	Aragón	48	Bizkaia	65 y más	Hombres	217
2004	Aragón	48	Bizkaia	65 y más	Mujeres	433
2004	Aragón	49	Zamora	0 a 15	Hombres	17
2004	Aragón	49	Zamora	0 a 15	Mujeres	14
2004	Aragón	49	Zamora	16 a 64	Hombres	776
2004	Aragón	49	Zamora	16 a 64	Mujeres	653
2004	Aragón	49	Zamora	65 y más	Hombres	252
2004	Aragón	49	Zamora	65 y más	Mujeres	297
2004	Aragón	50	Zaragoza	0 a 15	Hombres	57032
2004	Aragón	50	Zaragoza	0 a 15	Mujeres	53899
2004	Aragón	50	Zaragoza	16 a 64	Hombres	218434
2004	Aragón	50	Zaragoza	16 a 64	Mujeres	210353
2004	Aragón	50	Zaragoza	65 y más	Hombres	51354
2004	Aragón	50	Zaragoza	65 y más	Mujeres	68636
2004	Aragón	51	Ceuta	0 a 15	Hombres	14
2004	Aragón	51	Ceuta	0 a 15	Mujeres	16
2004	Aragón	51	Ceuta	16 a 64	Hombres	247
2004	Aragón	51	Ceuta	16 a 64	Mujeres	258
2004	Aragón	51	Ceuta	65 y más	Hombres	53
2004	Aragón	51	Ceuta	65 y más	Mujeres	78
2004	Aragón	52	Melilla	0 a 15	Hombres	16
2004	Aragón	52	Melilla	0 a 15	Mujeres	18
2004	Aragón	52	Melilla	16 a 64	Hombres	318
2004	Aragón	52	Melilla	16 a 64	Mujeres	327
2004	Aragón	52	Melilla	65 y más	Hombres	112
2004	Aragón	52	Melilla	65 y más	Mujeres	144
2005	Aragón	00	Nacidos en el extranjero	0 a 15	Hombres	6718
2005	Aragón	00	Nacidos en el extranjero	0 a 15	Mujeres	6642
2005	Aragón	00	Nacidos en el extranjero	16 a 64	Hombres	50438
2005	Aragón	00	Nacidos en el extranjero	16 a 64	Mujeres	38607
2005	Aragón	00	Nacidos en el extranjero	65 y más	Hombres	1176
2005	Aragón	00	Nacidos en el extranjero	65 y más	Mujeres	1652
2005	Aragón	01	Araba/Álava	0 a 15	Hombres	34
2005	Aragón	01	Araba/Álava	0 a 15	Mujeres	31
2005	Aragón	01	Araba/Álava	16 a 64	Hombres	391
2005	Aragón	01	Araba/Álava	16 a 64	Mujeres	397
2005	Aragón	01	Araba/Álava	65 y más	Hombres	108
2005	Aragón	01	Araba/Álava	65 y más	Mujeres	130
2005	Aragón	02	Albacete	0 a 15	Hombres	32
2005	Aragón	02	Albacete	0 a 15	Mujeres	24
2005	Aragón	02	Albacete	16 a 64	Hombres	636
2005	Aragón	02	Albacete	16 a 64	Mujeres	594
2005	Aragón	02	Albacete	65 y más	Hombres	223
2005	Aragón	02	Albacete	65 y más	Mujeres	273
2005	Aragón	03	Alicante/Alacant	0 a 15	Hombres	71
2005	Aragón	03	Alicante/Alacant	0 a 15	Mujeres	73
2005	Aragón	03	Alicante/Alacant	16 a 64	Hombres	539
2005	Aragón	03	Alicante/Alacant	16 a 64	Mujeres	471
2005	Aragón	03	Alicante/Alacant	65 y más	Hombres	137
2005	Aragón	03	Alicante/Alacant	65 y más	Mujeres	172
2005	Aragón	04	Almería	0 a 15	Hombres	30
2005	Aragón	04	Almería	0 a 15	Mujeres	27
2005	Aragón	04	Almería	16 a 64	Hombres	476
2005	Aragón	04	Almería	16 a 64	Mujeres	463
2005	Aragón	04	Almería	65 y más	Hombres	271
2005	Aragón	04	Almería	65 y más	Mujeres	369
2005	Aragón	05	Ávila	0 a 15	Hombres	6
2005	Aragón	05	Ávila	0 a 15	Mujeres	15
