Año	Tamaño Empresa	Provincia código	Provincia nombre	Número de empresas	BALANCE	A) ACTIVO NO CORRIENTE	I Inmovilizado intangible	II Inmovilizado material	III Inversiones inmobiliarias	Otros activos comerciales no corrientes	Deudas comerciales no corrientes	B) ACTIVO CORRIENTE	I Activos no corrientes mantenidos para la venta	II Existencias	III Deudores comerciales y otras cuentas a cobrar	IV-VI Otros activos corrientes	VII Efectivo y otros activos líquidos equivalentes	TOTAL ACTIVO (A+B)	A) Patrimonio neto	A-1) Fondos propios	I Capital	II-IX,A-2,A-3 Otros fondos	B) PASIVO NO CORRIENTE	I Provisiones a largo plazo	II-III Deudas a largo plazo	VI Acreedores comerciales no corrientes	IV,V,VII Otros pasivos a largo plazo	C) PASIVO CORRIENTE	I Pasivos vinculados con activos no corrientes	II Provisiones a corto plazo	III-IV Deudas a corto plazo	V Acreedores comerciales y otras cuentas a pagar	VI-VII Otros pasivos a corto plazo	TOTAL PATRIMONIO NETO Y PASIVO	PYG	1 Importe neto de la cifra de negocios	2 Variación de existencias de productos terminados y en curso de fabricación	3 Trabajos realizados por la empresa para su activo	4 Aprovisionamientos	5 Otros ingresos de explotación	6 Gastos de personal	7 Otros gastos de explotación	8 Amortización del inmovilizado	9-13 Otros resultados de explotación	A) RESULTADO DE EXPLOTACIÓN	14 Ingresos financieros	15 Gastos financieros	16-18 Otros resultados financieros	B) RESULTADO FINANCIERO	C) RESULTADO ANTES DE IMPUESTOS	19 Impuestos sobre beneficios	D) RESULTADO DEL EJERCICIO	RATIOS	Fondo de maniobra	Ratio de liquidez	Ratio de tesorería	Ratio de calidad de la deuda	Ratio de autonomía financiera	Rentabilidad económica	Rentabilidad financiera
2012	Pequeña	50	Zaragoza	14717	 	939,767502344228	36,6818310797037	399,98698063464	181,478987429503	311,611292111164	10,0084894339879	787,079565332609	0,204890806550248	374,314598831284	213,9802382279	117,739286743222	80,8400919344975	1726,84668125297	690,657016171774	689,735276211184	376,268769925936	314,388226472787	534,341064619148	5,43058993001291	523,212222259971	0,269045933274445	5,42920432153292	501,848617041517	4,20792797445131	3,9224171366447	272,99600597948	219,806971665421	0,915040769178501	1726,84668125297	 	766,200190799755	-20,6300786165659	1,84583828225861	-487,328243391996	20,627138411361	-147,460363525175	-124,949268668886	-32,4926674594007	0,21821240741999	-23,9695502480125	11,8172431881498	-32,584139702385	-18,386027247401	-39,1526457837875	-63,1222316368825	10,8141557382619	-52,3080074743494	 	285,230948291092	156,836053464205	82,2079812310192	48,4321187446319	66,6535315295634	-1,38805317856132	-7,57365903039488
2012	Mediana	22	Huesca	45	 	8148,57555555556	305,814	6586,77646666667	294,368777777778	943,068044444444	18,5484222222222	9030,53233333333	0	4111,30035555556	3246,30917777778	1129,21564444444	543,7072	17179,1079777778	6868,48817777778	6407,17137777778	1644,16217777778	5224,32591111111	4530,10824444444	23,1923111111111	4294,54891111111	0	212,366977777778	5780,51155555556	0	5,09471111111111	1985,43568888889	3785,61606666667	4,365	17179,1079777778	 	22102,8114222222	277,510177777778	320,076777777778	-17256,9755111111	278,629066666667	-1998,37908888889	-2286,10873333333	-740,751822222222	215,749844444444	912,562288888889	47,3177111111111	-307,970977777778	5,00951111111111	-255,652955555556	656,902822222222	-215,119333333333	441,783466666667	 	3250,02077777778	156,223757128454	85,1002887018611	56,063667050894	66,615667253852	5,31204699376326	6,43203358922576
2012	Mediana	44	Teruel	20	 	54680,11565	1090,3265	41041,0024	0	12540,20085	8,58585	19961,1434	0	2180,7155	6411,23005	9771,48775	1597,7101	74641,20905	49095,35575	48327,8986	2191,81125	46903,54445	18781,4528	1191,0287	16617,8311	0	972,543	6764,40055	0	7,3903	2688,3133	4048,5259	20,22095	74641,20905	 	17216,39605	-220,70485	236,9912	-11202,40755	685,9114	-2770,0753	-3039,88545	-741,2776	163,8726	328,8706	1334,2148	-232,20945	26,1013	1128,1566	1456,9771	-310,8004	1146,1766	 	13196,74285	295,091091257155	262,852972241568	26,4794464186494	192,185225043578	0,440601919751459	2,33459271756066
2012	Mediana	50	Zaragoza	352	 	10431,4429573864	945,000309659091	5683,29710511364	669,61940625	3062,45700284091	71,0691278409091	13953,3860539773	24,1753125	5711,44420170455	5706,08455681818	1587,18786363636	924,494099431818	24384,8289943182	10196,0218551136	9826,29209090909	3550,95263636364	6645,06924147727	5223,44926704545	66,2443806818182	4675,06150568182	57,5406051136364	424,602809659091	8965,35790625	0	60,8593380681818	3636,29085227273	5240,09754829545	28,1102130681818	24384,8289943182	 	25033,0657982955	-311,598664772727	169,468590909091	-17699,9219431818	305,668357954545	-3408,57529545455	-3207,13551420455	-664,935107954545	92,86671875	308,903045454545	429,231673295455	-366,558710227273	-77,3906875	-14,5507045454545	294,352417613636	-229,44896875	64,9034403409091	 	4988,02814772727	155,636687345744	91,6613324958006	63,1861283105148	71,8596125141754	1,26678372658066	0,636556504715198
2012	Grande	22	Huesca	4	 	13864,3565	572,3775	11954,84375	6,118	1331,0175	0	17114,51525	0	2024,8935	13088,69975	1372,72525	628,19675	30978,87175	20405,25125	17677,62325	6244,69	14160,5615	963,17825	0	673,465	0	289,71325	9610,4425	0	0	1550,735	8059,7075	0	30978,87175	 	67646,402	14,598	0	-51132,20475	4623,3385	-10408,45875	-7698,88025	-1907,08	301,962	1439,67675	21,723	-67,3655	-24,54075	-70,183	1369,494	-113,9965	1255,4975	 	7504,07275	178,082489437921	157,012767622303	90,8907433624381	192,982628490813	4,64728593609934	6,15281568757944
2012	Grande	50	Zaragoza	41	 	97572,0917317073	2630,84780487805	29070,752	3208,56509756098	61702,331	959,571487804878	66670,5174146341	0	11972,469195122	38016,3506097561	14413,325097561	2268,34807317073	164242,584682927	51834,3684634146	51622,4378292683	7571,43517073171	44262,9332195122	44485,6104634146	1122,07690243902	40723,1348536585	2,74636585365854	2637,65236585366	67922,6058780488	0	2029,12385365854	22584,7334146341	43197,6205609756	111,127975609756	164242,584682927	 	227221,051439024	-451,470658536585	234,954682926829	-156341,603146341	5958,11607317073	-31778,4073414634	-43392,9727560976	-7703,71026829268	-10818,4744634146	-17072,5163902439	4518,785	-2987,22365853659	234,806804878049	1766,36817073171	-15306,1482439024	-1566,80882926829	-16872,9570487805	 	-1252,08846341463	98,156595367288	80,5299253074816	60,4249476494847	46,1126153856555	-10,3946953971789	-32,5516786428866
2013	Pequeña	22	Huesca	4332	 	449,284021929825	16,7139709141274	273,32422345337	42,3280805632502	116,911263388735	0,00649215143121	411,629811634349	0	153,413570406279	127,158499076639	72,1409337488458	58,9167172206833	860,913834949215	426,538592105263	421,764347414589	157,616613573407	268,92197345337	198,393124422899	2,19061011080332	195,410787626962	0,072699676823638	0,719027931671283	235,982122576177	0	0,679029316712835	90,6046131117267	144,095429593721	0,603055632502308	860,913834949215	 	680,510180747922	2,25334833795014	1,49241274238227	-454,576875577101	13,6351996768236	-115,173901200369	-94,2004411357341	-24,7693725761773	3,24960549399815	12,4203792705448	3,59650807940905	-9,74770175438596	-0,586307479224377	-6,73763688827331	5,68274630655586	-2,75730794090489	3,00694413665743	 	175,647689058172	174,432625294092	109,421911807244	54,3267886939881	98,1958790359364	1,44269713952006	0,704964144467229
2013	Pequeña	44	Teruel	2235	 	452,690623266219	6,71138523489933	269,565930201342	43,2549651006711	132,370340044743	0,788025055928412	437,632562863535	0,134228187919463	184,424730201342	130,057473825503	70,3976823266219	52,6185029082774	890,323192841163	400,954893959732	365,799374496644	169,103748993289	231,851142729306	224,518863982103	1,36408993288591	222,177340939597	0	0,977431767337808	264,849434899329	0	3,15067516778523	94,4239794183445	166,120251454139	1,15452841163311	890,323192841163	 	568,727061744966	1,31407427293065	2,10473512304251	-378,230663534676	14,0564098434004	-102,863686800895	-84,0821033557047	-23,4717539149888	4,06290022371365	1,61698344519016	5,08441700223714	-12,0341964205817	0,387766890380313	-6,56149306487696	-4,94449977628635	-0,031404921700224	-4,9759029082774	 	172,783127964206	165,238246791005	95,5537847972369	54,1206766978379	81,93315645419	0,181617580918015	-1,24101313719771
2013	Pequeña	50	Zaragoza	14137	 	808,417657282309	21,5373221334088	336,409120888449	163,584989955436	284,853386857183	2,03284508735941	678,767158025041	0,110246869915824	300,434338119827	187,729736436302	112,419955011672	78,072645893754	1487,18481516588	655,551594892834	649,199905284007	320,537246940652	335,014335997736	426,802963712244	6,42124885053406	418,163805050577	0,127869066987338	2,09004017825564	404,83026547358	0,006568154488222	3,67433281459999	204,672863195869	195,750520407441	0,725949777180448	1487,18481516588	 	655,128265332107	-7,37271535686496	2,07746537454906	-387,358623541062	19,2733780858739	-138,166522600269	-115,464222961024	-29,1362105821603	0,006010893400297	-1,01314218009479	9,63329044351701	-23,196689821037	-4,83524022069746	-18,3986876282097	-19,4117611940299	0,623283086934993	-18,7884899200679	 	273,936892551461	167,66709801971	93,4273866355506	48,6789429842663	78,8270083357088	-0,068124833562249	-2,8660581510963
2013	Mediana	22	Huesca	59	 	7967,97106779661	103,737355932203	7266,28613559322	75,6467118644068	504,618881355932	17,6819491525424	6643,3126440678	0	2630,94216949153	2954,2766779661	616,852033898305	441,241661016949	14611,2837288136	6636,09427118644	6330,66981355932	3992,14810169492	2643,94620338983	3109,71771186441	45,8608983050847	2879,03533898305	0	184,821423728814	4865,47179661017	0	48,3292881355932	1914,52644067797	2895,53698305085	7,07893220338983	14611,2837288136	 	15744,5851355932	-37,0316101694915	28,9652542372881	-11695,2306610169	267,173322033898	-1571,29584745763	-1675,76413559322	-559,478542372881	-106,054254237288	395,868593220339	50,2099830508475	-195,781355932203	-35,1307457627119	-180,702186440678	215,166423728814	-98,9171694915254	116,249254237288	 	1777,84084745763	136,539947651043	82,466213773489	61,0076010286656	83,2092361458597	2,70933478924705	1,75177219440712
2013	Mediana	44	Teruel	28	 	6274,73457142857	184,505321428571	5277,81521428571	33,1853571428571	779,228571428571	0	7431,61592857143	0	2099,91971428571	3993,86889285714	718,010142857143	619,817071428571	13706,3504642857	4783,5595	4441,781	3072,49514285714	1711,06425	2056,502	21,3343928571429	1862,56589285714	0	172,601678571429	6866,28892857143	0	14,7081785714286	3375,94367857143	3442,89557142857	32,7415357142857	13706,3504642857	 	15522,5288571429	-364,166142857143	66,1994642857143	-10350,6398571429	624,838535714286	-2143,50746428571	-2452,71714285714	-687,9365	74,7076428571429	289,3075	46,2642857142857	-256,53075	-85,2737857142857	-295,540214285714	-6,23275	-29,7742857142857	-36,0070357142857	 	565,327	108,233370396745	77,6503313887222	76,9522561218494	53,6105747438584	2,11075516238871	-0,752724738017489
2013	Mediana	50	Zaragoza	410	 	11919,3612195122	1876,06546097561	5502,72022439024	755,912787804878	3594,51658536585	190,146170731707	9795,28589268293	59,7639219512195	3477,04589512195	3784,80027317073	1568,36130487805	905,313792682927	21714,6471170732	8689,52313902439	8227,44318292683	4886,0225804878	3803,50056829268	6234,03947804878	132,544482926829	5783,5373	8,9255512195122	309,032146341463	6791,08449268293	0	69,9175707317073	3259,43482926829	3431,48301219512	30,2491170731707	21714,6471170732	 	16748,2303146341	-225,675965853659	52,6260024390244	-11009,4565121951	346,490195121951	-2802,2380195122	-2415,41082926829	-535,487192682927	33,3231707317073	192,401195121951	139,158034146341	-359,051143902439	-129,468024390244	-349,36116097561	-156,95996097561	-342,522102439024	-487,110997560976	 	3004,2014	144,237432228047	92,1572302255246	52,1383482256517	66,7135541938051	0,886043388523111	-5,6057276074607
2013	Grande	22	Huesca	9	 	18068,3032222222	1386,46866666667	12269,4756666667	169,186444444444	4243,17244444444	0	21815,3631111111	0	7496,43711111111	10281,0806666667	3168,01944444444	869,826	39883,6663333333	23653,564	21949,0284444444	4485,40533333333	19168,1585555556	2964,53455555556	1,69744444444444	2482,77577777778	0	480,061333333333	13265,5676666667	0	0	4121,41977777778	9097,85466666667	46,2932222222222	39883,6663333333	 	69294,1942222222	187,868444444444	651,252666666667	-54246,8155555556	2137,07144444444	-6728,66466666667	-7782,69377777778	-1789,22666666667	337,964555555556	2060,95111111111	175,213666666667	-248,583666666667	-18,0442222222222	-91,4143333333333	1969,53666666667	-473,377222222222	1496,15944444444	 	8549,79544444444	164,451033376643	107,940545560604	81,73434452251	145,738847951392	5,16740636100609	6,32530237068902
2013	Grande	44	Teruel	4	 	295010,458	4638,04325	197689,77075	0	92548,56675	134,077	105734,26925	0	14945,2075	40554,81875	18549,3355	31684,9075	400744,727	274502,497	268265,99825	16529,324	257973,173	91869,39675	5762,4045	80319,336	0	5787,656	34372,83375	0	0,5685	9618,054	24745,2035	9,00775	400744,727	 	108956,3485	1806,93175	836,9755	-74478,5635	17,712	-14010,151	-14456,171	-2312,859	618,58175	6978,8055	7311,962	-871,839	550,55075	6990,67425	13969,47975	-1174,9335	12794,54625	 	71361,4355	307,609986476602	264,130279191776	27,2276825384513	217,44110185062	1,74145909597957	4,66099448632702
2013	Grande	50	Zaragoza	65	 	73805,8445538462	3359,70858461538	30721,5881692308	2472,22763076923	36573,0562153846	679,263953846154	72162,2327230769	10,8184	13895,4077076923	37100,0341384615	17995,8886461538	3160,08386153846	145968,077292308	59809,9388153846	59083,1799230769	12507,1664	47302,7724153846	27890,9524307692	1333,06230769231	23790,5313846154	0	2767,35876923077	58267,1860769231	0	1704,93690769231	16034,3624769231	40480,7551692308	47,1315076923077	145968,077292308	 	205630,883969231	-39,0957384615385	316,551892307692	-148025,570030769	3851,46596923077	-21825,4036153846	-32326,8036153846	-4467,29949230769	299,980507692308	3414,70973846154	2310,00124615385	-1389,44784615385	3274,59555384615	4195,14893846154	7609,85872307692	-1483,77372307692	6126,08501538462	 	13895,0466461538	123,847121478991	99,9808135049555	67,6281858987946	69,418791830147	2,33935378324086	10,2425869959406
