CCAA codigo destino	CCAA nombre destino	Provincia codigo destino	Provincia nombre destino	Municipio codigo destino	Municipio nombre destino	Sexo	Año	Variaciones
02	Aragón	22	Huesca	22027	Angüés	Hombres	2012	11
02	Aragón	22	Huesca	22027	Angüés	Mujeres	2012	11
02	Aragón	22	Huesca	22028	Ansó	Hombres	2012	4
02	Aragón	22	Huesca	22028	Ansó	Mujeres	2012	3
02	Aragón	22	Huesca	22029	Antillón	Hombres	2012	8
02	Aragón	22	Huesca	22029	Antillón	Mujeres	2012	13
02	Aragón	22	Huesca	22032	Aragüés del Puerto	Hombres	2012	2
02	Aragón	22	Huesca	22032	Aragüés del Puerto	Mujeres	2012	1
02	Aragón	22	Huesca	22035	Arén	Hombres	2012	3
02	Aragón	22	Huesca	22035	Arén	Mujeres	2012	5
02	Aragón	22	Huesca	22036	Argavieso	Hombres	2012	7
02	Aragón	22	Huesca	22036	Argavieso	Mujeres	2012	3
02	Aragón	22	Huesca	22037	Arguis	Hombres	2012	6
02	Aragón	22	Huesca	22037	Arguis	Mujeres	2012	7
02	Aragón	22	Huesca	22039	Ayerbe	Hombres	2012	22
02	Aragón	22	Huesca	22039	Ayerbe	Mujeres	2012	20
02	Aragón	22	Huesca	22040	Azanuy-Alins	Hombres	2012	7
02	Aragón	22	Huesca	22040	Azanuy-Alins	Mujeres	2012	10
02	Aragón	22	Huesca	22041	Azara	Hombres	2012	3
02	Aragón	22	Huesca	22041	Azara	Mujeres	2012	3
02	Aragón	22	Huesca	22042	Azlor	Hombres	2012	4
02	Aragón	22	Huesca	22042	Azlor	Mujeres	2012	1
02	Aragón	22	Huesca	22044	Bailo	Hombres	2012	2
02	Aragón	22	Huesca	22044	Bailo	Mujeres	2012	3
02	Aragón	22	Huesca	22047	Banastás	Hombres	2012	7
02	Aragón	22	Huesca	22047	Banastás	Mujeres	2012	10
02	Aragón	22	Huesca	22048	Barbastro	Hombres	2012	224
02	Aragón	22	Huesca	22048	Barbastro	Mujeres	2012	286
02	Aragón	22	Huesca	22049	Barbués	Hombres	2012	1
02	Aragón	22	Huesca	22050	Barbuñales	Mujeres	2012	2
02	Aragón	22	Huesca	22051	Bárcabo	Hombres	2012	1
02	Aragón	22	Huesca	22051	Bárcabo	Mujeres	2012	1
02	Aragón	22	Huesca	22052	Belver de Cinca	Hombres	2012	40
02	Aragón	22	Huesca	22052	Belver de Cinca	Mujeres	2012	17
02	Aragón	22	Huesca	22053	Benabarre	Hombres	2012	29
02	Aragón	22	Huesca	22053	Benabarre	Mujeres	2012	24
02	Aragón	22	Huesca	22054	Benasque	Hombres	2012	101
02	Aragón	22	Huesca	22054	Benasque	Mujeres	2012	54
02	Aragón	22	Huesca	22055	Berbegal	Hombres	2012	6
02	Aragón	22	Huesca	22055	Berbegal	Mujeres	2012	1
02	Aragón	22	Huesca	22057	Bielsa	Hombres	2012	9
02	Aragón	22	Huesca	22057	Bielsa	Mujeres	2012	13
02	Aragón	22	Huesca	22058	Bierge	Hombres	2012	3
02	Aragón	22	Huesca	22058	Bierge	Mujeres	2012	5
02	Aragón	22	Huesca	22059	Biescas	Hombres	2012	40
02	Aragón	22	Huesca	22059	Biescas	Mujeres	2012	32
02	Aragón	22	Huesca	22060	Binaced	Hombres	2012	34
02	Aragón	22	Huesca	22060	Binaced	Mujeres	2012	20
02	Aragón	22	Huesca	22061	Binéfar	Hombres	2012	234
02	Aragón	22	Huesca	22061	Binéfar	Mujeres	2012	154
02	Aragón	22	Huesca	22062	Bisaurri	Hombres	2012	1
02	Aragón	22	Huesca	22062	Bisaurri	Mujeres	2012	2
02	Aragón	22	Huesca	22063	Biscarrués	Hombres	2012	4
02	Aragón	22	Huesca	22063	Biscarrués	Mujeres	2012	3
02	Aragón	22	Huesca	22064	Blecua y Torres	Hombres	2012	2
02	Aragón	22	Huesca	22064	Blecua y Torres	Mujeres	2012	2
02	Aragón	22	Huesca	22066	Boltaña	Hombres	2012	15
02	Aragón	22	Huesca	22066	Boltaña	Mujeres	2012	30
02	Aragón	22	Huesca	22067	Bonansa	Hombres	2012	1
02	Aragón	22	Huesca	22067	Bonansa	Mujeres	2012	1
02	Aragón	22	Huesca	22068	Borau	Hombres	2012	5
02	Aragón	22	Huesca	22068	Borau	Mujeres	2012	3
02	Aragón	22	Huesca	22069	Broto	Hombres	2012	12
02	Aragón	22	Huesca	22069	Broto	Mujeres	2012	13
02	Aragón	22	Huesca	22072	Caldearenas	Hombres	2012	2
02	Aragón	22	Huesca	22072	Caldearenas	Mujeres	2012	3
02	Aragón	22	Huesca	22075	Camporrells	Hombres	2012	6
02	Aragón	22	Huesca	22075	Camporrells	Mujeres	2012	6
02	Aragón	22	Huesca	22076	Canal de Berdún	Hombres	2012	3
02	Aragón	22	Huesca	22076	Canal de Berdún	Mujeres	2012	7
02	Aragón	22	Huesca	22078	Canfranc	Hombres	2012	12
02	Aragón	22	Huesca	22078	Canfranc	Mujeres	2012	15
02	Aragón	22	Huesca	22079	Capdesaso	Hombres	2012	8
02	Aragón	22	Huesca	22079	Capdesaso	Mujeres	2012	11
02	Aragón	22	Huesca	22080	Capella	Hombres	2012	14
02	Aragón	22	Huesca	22080	Capella	Mujeres	2012	9
02	Aragón	22	Huesca	22081	Casbas de Huesca	Hombres	2012	12
02	Aragón	22	Huesca	22081	Casbas de Huesca	Mujeres	2012	3
02	Aragón	22	Huesca	22082	Castejón del Puente	Hombres	2012	8
02	Aragón	22	Huesca	22082	Castejón del Puente	Mujeres	2012	5
02	Aragón	22	Huesca	22083	Castejón de Monegros	Hombres	2012	9
02	Aragón	22	Huesca	22083	Castejón de Monegros	Mujeres	2012	5
02	Aragón	22	Huesca	22084	Castejón de Sos	Hombres	2012	17
02	Aragón	22	Huesca	22084	Castejón de Sos	Mujeres	2012	17
02	Aragón	22	Huesca	22085	Castelflorite	Hombres	2012	2
02	Aragón	22	Huesca	22085	Castelflorite	Mujeres	2012	1
02	Aragón	22	Huesca	22086	Castiello de Jaca	Hombres	2012	7
02	Aragón	22	Huesca	22086	Castiello de Jaca	Mujeres	2012	5
02	Aragón	22	Huesca	22087	Castigaleu	Hombres	2012	5
02	Aragón	22	Huesca	22087	Castigaleu	Mujeres	2012	3
02	Aragón	22	Huesca	22088	Castillazuelo	Hombres	2012	3
02	Aragón	22	Huesca	22088	Castillazuelo	Mujeres	2012	3
02	Aragón	22	Huesca	22089	Castillonroy	Hombres	2012	2
02	Aragón	22	Huesca	22089	Castillonroy	Mujeres	2012	5
02	Aragón	22	Huesca	22090	Colungo	Hombres	2012	3
02	Aragón	22	Huesca	22095	Chía	Hombres	2012	5
02	Aragón	22	Huesca	22095	Chía	Mujeres	2012	2
02	Aragón	22	Huesca	22096	Chimillas	Hombres	2012	4
02	Aragón	22	Huesca	22096	Chimillas	Mujeres	2012	6
02	Aragón	22	Huesca	22099	Esplús	Hombres	2012	20
02	Aragón	22	Huesca	22099	Esplús	Mujeres	2012	16
02	Aragón	22	Huesca	22102	Estada	Hombres	2012	1
02	Aragón	22	Huesca	22102	Estada	Mujeres	2012	5
02	Aragón	22	Huesca	22103	Estadilla	Hombres	2012	17
02	Aragón	22	Huesca	22103	Estadilla	Mujeres	2012	15
02	Aragón	22	Huesca	22105	Estopiñán del Castillo	Hombres	2012	1
02	Aragón	22	Huesca	22105	Estopiñán del Castillo	Mujeres	2012	3
02	Aragón	22	Huesca	22106	Fago	Mujeres	2012	1
02	Aragón	22	Huesca	22107	Fanlo	Hombres	2012	1
02	Aragón	22	Huesca	22109	Fiscal	Hombres	2012	18
02	Aragón	22	Huesca	22109	Fiscal	Mujeres	2012	12
02	Aragón	22	Huesca	22110	Fonz	Hombres	2012	21
02	Aragón	22	Huesca	22110	Fonz	Mujeres	2012	18
02	Aragón	22	Huesca	22111	Foradada del Toscar	Hombres	2012	1
02	Aragón	22	Huesca	22112	Fraga	Hombres	2012	376
02	Aragón	22	Huesca	22112	Fraga	Mujeres	2012	337
02	Aragón	22	Huesca	22113	Fueva (La)	Hombres	2012	13
02	Aragón	22	Huesca	22113	Fueva (La)	Mujeres	2012	15
02	Aragón	22	Huesca	22114	Gistaín	Hombres	2012	1
02	Aragón	22	Huesca	22114	Gistaín	Mujeres	2012	1
02	Aragón	22	Huesca	22115	Grado (El)	Hombres	2012	8
02	Aragón	22	Huesca	22115	Grado (El)	Mujeres	2012	6
02	Aragón	22	Huesca	22116	Grañén	Hombres	2012	35
02	Aragón	22	Huesca	22116	Grañén	Mujeres	2012	25
02	Aragón	22	Huesca	22119	Gurrea de Gállego	Hombres	2012	28
02	Aragón	22	Huesca	22119	Gurrea de Gállego	Mujeres	2012	36
02	Aragón	22	Huesca	22122	Hoz de Jaca	Hombres	2012	2
02	Aragón	22	Huesca	22124	Huerto	Hombres	2012	3
02	Aragón	22	Huesca	22124	Huerto	Mujeres	2012	4
02	Aragón	22	Huesca	22125	Huesca	Hombres	2012	906
02	Aragón	22	Huesca	22125	Huesca	Mujeres	2012	873
02	Aragón	22	Huesca	22126	Ibieca	Hombres	2012	4
02	Aragón	22	Huesca	22126	Ibieca	Mujeres	2012	2
02	Aragón	22	Huesca	22127	Igriés	Hombres	2012	19
02	Aragón	22	Huesca	22127	Igriés	Mujeres	2012	18
02	Aragón	22	Huesca	22128	Ilche	Hombres	2012	9
02	Aragón	22	Huesca	22128	Ilche	Mujeres	2012	5
02	Aragón	22	Huesca	22129	Isábena	Hombres	2012	6
02	Aragón	22	Huesca	22129	Isábena	Mujeres	2012	7
02	Aragón	22	Huesca	22130	Jaca	Hombres	2012	336
02	Aragón	22	Huesca	22130	Jaca	Mujeres	2012	274
02	Aragón	22	Huesca	22133	Labuerda	Hombres	2012	1
02	Aragón	22	Huesca	22133	Labuerda	Mujeres	2012	3
02	Aragón	22	Huesca	22135	Laluenga	Hombres	2012	2
02	Aragón	22	Huesca	22135	Laluenga	Mujeres	2012	3
02	Aragón	22	Huesca	22136	Lalueza	Hombres	2012	10
02	Aragón	22	Huesca	22136	Lalueza	Mujeres	2012	11
02	Aragón	22	Huesca	22137	Lanaja	Hombres	2012	17
02	Aragón	22	Huesca	22137	Lanaja	Mujeres	2012	23
02	Aragón	22	Huesca	22139	Laperdiguera	Mujeres	2012	1
02	Aragón	22	Huesca	22141	Lascellas-Ponzano	Hombres	2012	7
02	Aragón	22	Huesca	22141	Lascellas-Ponzano	Mujeres	2012	3
02	Aragón	22	Huesca	22142	Lascuarre	Hombres	2012	2
02	Aragón	22	Huesca	22142	Lascuarre	Mujeres	2012	3
02	Aragón	22	Huesca	22143	Laspaúles	Hombres	2012	9
02	Aragón	22	Huesca	22143	Laspaúles	Mujeres	2012	3
02	Aragón	22	Huesca	22144	Laspuña	Hombres	2012	6
02	Aragón	22	Huesca	22144	Laspuña	Mujeres	2012	7
02	Aragón	22	Huesca	22149	Loarre	Hombres	2012	2
02	Aragón	22	Huesca	22149	Loarre	Mujeres	2012	5
02	Aragón	22	Huesca	22150	Loporzano	Hombres	2012	12
02	Aragón	22	Huesca	22150	Loporzano	Mujeres	2012	15
02	Aragón	22	Huesca	22151	Loscorrales	Hombres	2012	1
02	Aragón	22	Huesca	22151	Loscorrales	Mujeres	2012	2
02	Aragón	22	Huesca	22155	Monesma y Cajigar	Hombres	2012	1
02	Aragón	22	Huesca	22155	Monesma y Cajigar	Mujeres	2012	1
02	Aragón	22	Huesca	22156	Monflorite-Lascasas	Hombres	2012	8
02	Aragón	22	Huesca	22156	Monflorite-Lascasas	Mujeres	2012	12
02	Aragón	22	Huesca	22157	Montanuy	Hombres	2012	8
02	Aragón	22	Huesca	22157	Montanuy	Mujeres	2012	12
02	Aragón	22	Huesca	22158	Monzón	Hombres	2012	306
02	Aragón	22	Huesca	22158	Monzón	Mujeres	2012	278
02	Aragón	22	Huesca	22160	Naval	Hombres	2012	4
02	Aragón	22	Huesca	22160	Naval	Mujeres	2012	13
02	Aragón	22	Huesca	22162	Novales	Hombres	2012	5
02	Aragón	22	Huesca	22162	Novales	Mujeres	2012	5
02	Aragón	22	Huesca	22163	Nueno	Hombres	2012	8
02	Aragón	22	Huesca	22163	Nueno	Mujeres	2012	12
02	Aragón	22	Huesca	22164	Olvena	Hombres	2012	3
02	Aragón	22	Huesca	22164	Olvena	Mujeres	2012	5
02	Aragón	22	Huesca	22165	Ontiñena	Hombres	2012	8
02	Aragón	22	Huesca	22165	Ontiñena	Mujeres	2012	9
02	Aragón	22	Huesca	22167	Osso de Cinca	Hombres	2012	29
02	Aragón	22	Huesca	22167	Osso de Cinca	Mujeres	2012	14
02	Aragón	22	Huesca	22168	Palo	Mujeres	2012	1
02	Aragón	22	Huesca	22170	Panticosa	Hombres	2012	25
02	Aragón	22	Huesca	22170	Panticosa	Mujeres	2012	19
02	Aragón	22	Huesca	22172	Peñalba	Hombres	2012	4
02	Aragón	22	Huesca	22172	Peñalba	Mujeres	2012	2
02	Aragón	22	Huesca	22173	Peñas de Riglos (Las)	Hombres	2012	13
02	Aragón	22	Huesca	22173	Peñas de Riglos (Las)	Mujeres	2012	3
02	Aragón	22	Huesca	22174	Peralta de Alcofea	Hombres	2012	5
02	Aragón	22	Huesca	22174	Peralta de Alcofea	Mujeres	2012	3
02	Aragón	22	Huesca	22175	Peralta de Calasanz	Hombres	2012	2
02	Aragón	22	Huesca	22175	Peralta de Calasanz	Mujeres	2012	4
02	Aragón	22	Huesca	22176	Peraltilla	Hombres	2012	2
02	Aragón	22	Huesca	22176	Peraltilla	Mujeres	2012	4
02	Aragón	22	Huesca	22178	Pertusa	Hombres	2012	2
02	Aragón	22	Huesca	22178	Pertusa	Mujeres	2012	1
02	Aragón	22	Huesca	22181	Piracés	Hombres	2012	5
02	Aragón	22	Huesca	22181	Piracés	Mujeres	2012	2
02	Aragón	22	Huesca	22182	Plan	Hombres	2012	4
02	Aragón	22	Huesca	22182	Plan	Mujeres	2012	4
02	Aragón	22	Huesca	22184	Poleñino	Hombres	2012	1
02	Aragón	22	Huesca	22184	Poleñino	Mujeres	2012	3
02	Aragón	22	Huesca	22186	Pozán de Vero	Hombres	2012	2
02	Aragón	22	Huesca	22186	Pozán de Vero	Mujeres	2012	1
02	Aragón	22	Huesca	22187	Puebla de Castro (La)	Hombres	2012	9
02	Aragón	22	Huesca	22187	Puebla de Castro (La)	Mujeres	2012	6
02	Aragón	22	Huesca	22188	Puente de Montañana	Hombres	2012	2
02	Aragón	22	Huesca	22188	Puente de Montañana	Mujeres	2012	4
02	Aragón	22	Huesca	22189	Puértolas	Hombres	2012	3
02	Aragón	22	Huesca	22189	Puértolas	Mujeres	2012	3
02	Aragón	22	Huesca	22190	Pueyo de Araguás (El)	Hombres	2012	1
02	Aragón	22	Huesca	22190	Pueyo de Araguás (El)	Mujeres	2012	1
02	Aragón	22	Huesca	22193	Pueyo de Santa Cruz	Hombres	2012	3
02	Aragón	22	Huesca	22193	Pueyo de Santa Cruz	Mujeres	2012	8
02	Aragón	22	Huesca	22195	Quicena	Hombres	2012	9
02	Aragón	22	Huesca	22195	Quicena	Mujeres	2012	8
02	Aragón	22	Huesca	22197	Robres	Hombres	2012	2
02	Aragón	22	Huesca	22197	Robres	Mujeres	2012	7
02	Aragón	22	Huesca	22199	Sabiñánigo	Hombres	2012	147
02	Aragón	22	Huesca	22199	Sabiñánigo	Mujeres	2012	156
02	Aragón	22	Huesca	22200	Sahún	Hombres	2012	9
02	Aragón	22	Huesca	22200	Sahún	Mujeres	2012	7
02	Aragón	22	Huesca	22203	Salillas	Hombres	2012	2
02	Aragón	22	Huesca	22203	Salillas	Mujeres	2012	1
02	Aragón	22	Huesca	22204	Sallent de Gállego	Hombres	2012	35
02	Aragón	22	Huesca	22204	Sallent de Gállego	Mujeres	2012	28
02	Aragón	22	Huesca	22205	San Esteban de Litera	Hombres	2012	12
02	Aragón	22	Huesca	22205	San Esteban de Litera	Mujeres	2012	8
02	Aragón	22	Huesca	22206	Sangarrén	Hombres	2012	4
02	Aragón	22	Huesca	22206	Sangarrén	Mujeres	2012	1
02	Aragón	22	Huesca	22207	San Juan de Plan	Hombres	2012	2
02	Aragón	22	Huesca	22207	San Juan de Plan	Mujeres	2012	2
02	Aragón	22	Huesca	22208	Santa Cilia	Hombres	2012	3
02	Aragón	22	Huesca	22208	Santa Cilia	Mujeres	2012	11
02	Aragón	22	Huesca	22209	Santa Cruz de la Serós	Hombres	2012	3
02	Aragón	22	Huesca	22209	Santa Cruz de la Serós	Mujeres	2012	2
02	Aragón	22	Huesca	22213	Sariñena	Hombres	2012	95
02	Aragón	22	Huesca	22213	Sariñena	Mujeres	2012	81
02	Aragón	22	Huesca	22214	Secastilla	Hombres	2012	7
02	Aragón	22	Huesca	22214	Secastilla	Mujeres	2012	7
02	Aragón	22	Huesca	22215	Seira	Hombres	2012	3
02	Aragón	22	Huesca	22215	Seira	Mujeres	2012	4
02	Aragón	22	Huesca	22217	Sena	Hombres	2012	12
02	Aragón	22	Huesca	22217	Sena	Mujeres	2012	10
02	Aragón	22	Huesca	22220	Sesa	Hombres	2012	4
02	Aragón	22	Huesca	22220	Sesa	Mujeres	2012	1
02	Aragón	22	Huesca	22221	Sesué	Hombres	2012	8
02	Aragón	22	Huesca	22221	Sesué	Mujeres	2012	10
02	Aragón	22	Huesca	22222	Siétamo	Hombres	2012	18
02	Aragón	22	Huesca	22222	Siétamo	Mujeres	2012	15
02	Aragón	22	Huesca	22223	Sopeira	Hombres	2012	1
02	Aragón	22	Huesca	22223	Sopeira	Mujeres	2012	2
02	Aragón	22	Huesca	22225	Tamarite de Litera	Hombres	2012	95
02	Aragón	22	Huesca	22225	Tamarite de Litera	Mujeres	2012	72
02	Aragón	22	Huesca	22226	Tardienta	Hombres	2012	16
02	Aragón	22	Huesca	22226	Tardienta	Mujeres	2012	20
02	Aragón	22	Huesca	22227	Tella-Sin	Hombres	2012	4
02	Aragón	22	Huesca	22227	Tella-Sin	Mujeres	2012	3
02	Aragón	22	Huesca	22228	Tierz	Hombres	2012	10
02	Aragón	22	Huesca	22228	Tierz	Mujeres	2012	9
02	Aragón	22	Huesca	22229	Tolva	Hombres	2012	3
02	Aragón	22	Huesca	22229	Tolva	Mujeres	2012	5
02	Aragón	22	Huesca	22230	Torla-Ordesa	Hombres	2012	3
02	Aragón	22	Huesca	22230	Torla-Ordesa	Mujeres	2012	4
02	Aragón	22	Huesca	22232	Torralba de Aragón	Hombres	2012	1
02	Aragón	22	Huesca	22232	Torralba de Aragón	Mujeres	2012	3
02	Aragón	22	Huesca	22233	Torre la Ribera	Mujeres	2012	5
02	Aragón	22	Huesca	22234	Torrente de Cinca	Hombres	2012	53
02	Aragón	22	Huesca	22234	Torrente de Cinca	Mujeres	2012	46
02	Aragón	22	Huesca	22235	Torres de Alcanadre	Hombres	2012	2
02	Aragón	22	Huesca	22235	Torres de Alcanadre	Mujeres	2012	2
02	Aragón	22	Huesca	22236	Torres de Barbués	Hombres	2012	8
02	Aragón	22	Huesca	22236	Torres de Barbués	Mujeres	2012	3
02	Aragón	22	Huesca	22239	Tramaced	Hombres	2012	5
02	Aragón	22	Huesca	22239	Tramaced	Mujeres	2012	5
02	Aragón	22	Huesca	22245	Velilla de Cinca	Hombres	2012	14
02	Aragón	22	Huesca	22245	Velilla de Cinca	Mujeres	2012	11
02	Aragón	22	Huesca	22246	Beranuy	Hombres	2012	4
02	Aragón	22	Huesca	22246	Beranuy	Mujeres	2012	2
02	Aragón	22	Huesca	22247	Viacamp y Litera	Hombres	2012	1
02	Aragón	22	Huesca	22247	Viacamp y Litera	Mujeres	2012	1
02	Aragón	22	Huesca	22248	Vicién	Hombres	2012	1
02	Aragón	22	Huesca	22248	Vicién	Mujeres	2012	3
02	Aragón	22	Huesca	22249	Villanova	Hombres	2012	12
02	Aragón	22	Huesca	22249	Villanova	Mujeres	2012	8
02	Aragón	22	Huesca	22250	Villanúa	Hombres	2012	16
02	Aragón	22	Huesca	22250	Villanúa	Mujeres	2012	10
02	Aragón	22	Huesca	22251	Villanueva de Sigena	Hombres	2012	5
02	Aragón	22	Huesca	22251	Villanueva de Sigena	Mujeres	2012	4
02	Aragón	22	Huesca	22252	Yebra de Basa	Hombres	2012	2
02	Aragón	22	Huesca	22252	Yebra de Basa	Mujeres	2012	3
02	Aragón	22	Huesca	22254	Zaidín	Hombres	2012	63
02	Aragón	22	Huesca	22254	Zaidín	Mujeres	2012	60
02	Aragón	22	Huesca	22901	Valle de Hecho	Hombres	2012	15
02	Aragón	22	Huesca	22901	Valle de Hecho	Mujeres	2012	8
02	Aragón	22	Huesca	22902	Puente la Reina de Jaca	Hombres	2012	7
02	Aragón	22	Huesca	22902	Puente la Reina de Jaca	Mujeres	2012	8
02	Aragón	22	Huesca	22903	San Miguel del Cinca	Hombres	2012	14
02	Aragón	22	Huesca	22903	San Miguel del Cinca	Mujeres	2012	20
02	Aragón	22	Huesca	22904	Sotonera (La)	Hombres	2012	14
02	Aragón	22	Huesca	22904	Sotonera (La)	Mujeres	2012	21
02	Aragón	22	Huesca	22905	Lupiñén-Ortilla	Hombres	2012	7
02	Aragón	22	Huesca	22905	Lupiñén-Ortilla	Mujeres	2012	5
02	Aragón	22	Huesca	22906	Santa María de Dulcis	Hombres	2012	3
02	Aragón	22	Huesca	22906	Santa María de Dulcis	Mujeres	2012	3
02	Aragón	22	Huesca	22907	Aínsa-Sobrarbe	Hombres	2012	59
02	Aragón	22	Huesca	22907	Aínsa-Sobrarbe	Mujeres	2012	37
02	Aragón	22	Huesca	22909	Vencillón	Hombres	2012	3
02	Aragón	22	Huesca	22909	Vencillón	Mujeres	2012	2
02	Aragón	44	Teruel	44001	Ababuj	Hombres	2012	1
02	Aragón	44	Teruel	44001	Ababuj	Mujeres	2012	1
02	Aragón	44	Teruel	44002	Abejuela	Hombres	2012	3
02	Aragón	44	Teruel	44002	Abejuela	Mujeres	2012	1
02	Aragón	44	Teruel	44004	Aguaviva	Hombres	2012	21
02	Aragón	44	Teruel	44004	Aguaviva	Mujeres	2012	15
02	Aragón	44	Teruel	44005	Aguilar del Alfambra	Hombres	2012	4
02	Aragón	44	Teruel	44005	Aguilar del Alfambra	Mujeres	2012	3
02	Aragón	44	Teruel	44006	Alacón	Hombres	2012	3
02	Aragón	44	Teruel	44006	Alacón	Mujeres	2012	1
02	Aragón	44	Teruel	44007	Alba	Hombres	2012	7
02	Aragón	44	Teruel	44007	Alba	Mujeres	2012	5
02	Aragón	44	Teruel	44008	Albalate del Arzobispo	Hombres	2012	37
02	Aragón	44	Teruel	44008	Albalate del Arzobispo	Mujeres	2012	28
02	Aragón	44	Teruel	44009	Albarracín	Hombres	2012	30
02	Aragón	44	Teruel	44009	Albarracín	Mujeres	2012	24
02	Aragón	44	Teruel	44010	Albentosa	Hombres	2012	15
02	Aragón	44	Teruel	44010	Albentosa	Mujeres	2012	13
02	Aragón	44	Teruel	44011	Alcaine	Hombres	2012	4
02	Aragón	44	Teruel	44011	Alcaine	Mujeres	2012	3
02	Aragón	44	Teruel	44012	Alcalá de la Selva	Hombres	2012	12
02	Aragón	44	Teruel	44012	Alcalá de la Selva	Mujeres	2012	9
02	Aragón	44	Teruel	44013	Alcañiz	Hombres	2012	219
02	Aragón	44	Teruel	44013	Alcañiz	Mujeres	2012	239
02	Aragón	44	Teruel	44014	Alcorisa	Hombres	2012	37
02	Aragón	44	Teruel	44014	Alcorisa	Mujeres	2012	47
02	Aragón	44	Teruel	44016	Alfambra	Hombres	2012	15
02	Aragón	44	Teruel	44016	Alfambra	Mujeres	2012	15
02	Aragón	44	Teruel	44017	Aliaga	Hombres	2012	12
02	Aragón	44	Teruel	44017	Aliaga	Mujeres	2012	14
02	Aragón	44	Teruel	44018	Almohaja	Hombres	2012	1
02	Aragón	44	Teruel	44019	Alobras	Hombres	2012	3
02	Aragón	44	Teruel	44019	Alobras	Mujeres	2012	3
02	Aragón	44	Teruel	44021	Allepuz	Mujeres	2012	1
02	Aragón	44	Teruel	44022	Alloza	Hombres	2012	11
02	Aragón	44	Teruel	44022	Alloza	Mujeres	2012	16
02	Aragón	44	Teruel	44025	Andorra	Hombres	2012	133
02	Aragón	44	Teruel	44025	Andorra	Mujeres	2012	108
02	Aragón	44	Teruel	44026	Arcos de las Salinas	Hombres	2012	4
02	Aragón	44	Teruel	44026	Arcos de las Salinas	Mujeres	2012	1
02	Aragón	44	Teruel	44027	Arens de Lledó	Hombres	2012	5
02	Aragón	44	Teruel	44027	Arens de Lledó	Mujeres	2012	5
02	Aragón	44	Teruel	44028	Argente	Hombres	2012	1
02	Aragón	44	Teruel	44028	Argente	Mujeres	2012	1
02	Aragón	44	Teruel	44029	Ariño	Hombres	2012	8
02	Aragón	44	Teruel	44029	Ariño	Mujeres	2012	9
02	Aragón	44	Teruel	44031	Azaila	Hombres	2012	7
02	Aragón	44	Teruel	44031	Azaila	Mujeres	2012	5
02	Aragón	44	Teruel	44033	Báguena	Hombres	2012	2
02	Aragón	44	Teruel	44033	Báguena	Mujeres	2012	6
02	Aragón	44	Teruel	44034	Bañón	Hombres	2012	1
02	Aragón	44	Teruel	44034	Bañón	Mujeres	2012	1
02	Aragón	44	Teruel	44035	Barrachina	Hombres	2012	5
02	Aragón	44	Teruel	44035	Barrachina	Mujeres	2012	5
02	Aragón	44	Teruel	44036	Bea	Mujeres	2012	1
02	Aragón	44	Teruel	44037	Beceite	Hombres	2012	6
02	Aragón	44	Teruel	44037	Beceite	Mujeres	2012	9
02	Aragón	44	Teruel	44038	Belmonte de San José	Hombres	2012	1
02	Aragón	44	Teruel	44038	Belmonte de San José	Mujeres	2012	2
02	Aragón	44	Teruel	44039	Bello	Hombres	2012	3
02	Aragón	44	Teruel	44040	Berge	Hombres	2012	4
02	Aragón	44	Teruel	44040	Berge	Mujeres	2012	3
02	Aragón	44	Teruel	44041	Bezas	Hombres	2012	1
02	Aragón	44	Teruel	44041	Bezas	Mujeres	2012	3
02	Aragón	44	Teruel	44042	Blancas	Hombres	2012	1
02	Aragón	44	Teruel	44042	Blancas	Mujeres	2012	2
02	Aragón	44	Teruel	44043	Blesa	Hombres	2012	1
02	Aragón	44	Teruel	44044	Bordón	Hombres	2012	8
02	Aragón	44	Teruel	44044	Bordón	Mujeres	2012	6
02	Aragón	44	Teruel	44045	Bronchales	Hombres	2012	19
02	Aragón	44	Teruel	44045	Bronchales	Mujeres	2012	9
02	Aragón	44	Teruel	44047	Burbáguena	Hombres	2012	13
02	Aragón	44	Teruel	44047	Burbáguena	Mujeres	2012	11
02	Aragón	44	Teruel	44048	Cabra de Mora	Hombres	2012	1
02	Aragón	44	Teruel	44049	Calaceite	Hombres	2012	12
02	Aragón	44	Teruel	44049	Calaceite	Mujeres	2012	16
02	Aragón	44	Teruel	44050	Calamocha	Hombres	2012	84
02	Aragón	44	Teruel	44050	Calamocha	Mujeres	2012	78
02	Aragón	44	Teruel	44051	Calanda	Hombres	2012	50
02	Aragón	44	Teruel	44051	Calanda	Mujeres	2012	53
02	Aragón	44	Teruel	44052	Calomarde	Hombres	2012	2
02	Aragón	44	Teruel	44052	Calomarde	Mujeres	2012	2
02	Aragón	44	Teruel	44053	Camañas	Hombres	2012	4
02	Aragón	44	Teruel	44053	Camañas	Mujeres	2012	4
02	Aragón	44	Teruel	44054	Camarena de la Sierra	Hombres	2012	3
02	Aragón	44	Teruel	44054	Camarena de la Sierra	Mujeres	2012	3
02	Aragón	44	Teruel	44055	Camarillas	Hombres	2012	1
02	Aragón	44	Teruel	44055	Camarillas	Mujeres	2012	1
02	Aragón	44	Teruel	44056	Caminreal	Hombres	2012	12
02	Aragón	44	Teruel	44056	Caminreal	Mujeres	2012	13
02	Aragón	44	Teruel	44059	Cantavieja	Hombres	2012	5
02	Aragón	44	Teruel	44059	Cantavieja	Mujeres	2012	14
