Mes (código)	Mes y año	Provincia código	Provincia nombre	Sexo	Nº parados	Grupos 1 duración demanda código	Grupos 1 duración demanda descripción
200803	Marzo 2008	44	Teruel	Hombres	984	1	Hasta 3 meses
200803	Marzo 2008	44	Teruel	Hombres	286	2	De 3 a 6 meses
200803	Marzo 2008	44	Teruel	Hombres	198	3	De 6 a 12 meses
200803	Marzo 2008	44	Teruel	Hombres	140	4	De 1 a 2 años
200803	Marzo 2008	44	Teruel	Hombres	34	5	De 2 a 3 años
200803	Marzo 2008	44	Teruel	Hombres	58	6	Más de 3 años
200803	Marzo 2008	44	Teruel	Mujeres	1027	1	Hasta 3 meses
200803	Marzo 2008	44	Teruel	Mujeres	529	2	De 3 a 6 meses
200803	Marzo 2008	44	Teruel	Mujeres	387	3	De 6 a 12 meses
200803	Marzo 2008	44	Teruel	Mujeres	279	4	De 1 a 2 años
200803	Marzo 2008	44	Teruel	Mujeres	111	5	De 2 a 3 años
200803	Marzo 2008	44	Teruel	Mujeres	131	6	Más de 3 años
200803	Marzo 2008	50	Zaragoza	Hombres	7186	1	Hasta 3 meses
200803	Marzo 2008	50	Zaragoza	Hombres	2125	2	De 3 a 6 meses
200803	Marzo 2008	50	Zaragoza	Hombres	1464	3	De 6 a 12 meses
200803	Marzo 2008	50	Zaragoza	Hombres	1082	4	De 1 a 2 años
200803	Marzo 2008	50	Zaragoza	Hombres	281	5	De 2 a 3 años
200803	Marzo 2008	50	Zaragoza	Hombres	616	6	Más de 3 años
200803	Marzo 2008	50	Zaragoza	Mujeres	7698	1	Hasta 3 meses
200803	Marzo 2008	50	Zaragoza	Mujeres	2763	2	De 3 a 6 meses
200803	Marzo 2008	50	Zaragoza	Mujeres	2647	3	De 6 a 12 meses
200803	Marzo 2008	50	Zaragoza	Mujeres	2303	4	De 1 a 2 años
200803	Marzo 2008	50	Zaragoza	Mujeres	983	5	De 2 a 3 años
200803	Marzo 2008	50	Zaragoza	Mujeres	1932	6	Más de 3 años
200802	Febrero 2008	22	Huesca	Hombres	1945	1	Hasta 3 meses
200802	Febrero 2008	22	Huesca	Hombres	499	2	De 3 a 6 meses
200802	Febrero 2008	22	Huesca	Hombres	329	3	De 6 a 12 meses
200802	Febrero 2008	22	Huesca	Hombres	206	4	De 1 a 2 años
200802	Febrero 2008	22	Huesca	Hombres	44	5	De 2 a 3 años
200802	Febrero 2008	22	Huesca	Hombres	92	6	Más de 3 años
200802	Febrero 2008	22	Huesca	Mujeres	1679	1	Hasta 3 meses
200802	Febrero 2008	22	Huesca	Mujeres	685	2	De 3 a 6 meses
200802	Febrero 2008	22	Huesca	Mujeres	541	3	De 6 a 12 meses
200802	Febrero 2008	22	Huesca	Mujeres	402	4	De 1 a 2 años
200802	Febrero 2008	22	Huesca	Mujeres	127	5	De 2 a 3 años
200802	Febrero 2008	22	Huesca	Mujeres	195	6	Más de 3 años
200802	Febrero 2008	44	Teruel	Hombres	1046	1	Hasta 3 meses
200802	Febrero 2008	44	Teruel	Hombres	256	2	De 3 a 6 meses
200802	Febrero 2008	44	Teruel	Hombres	187	3	De 6 a 12 meses
200802	Febrero 2008	44	Teruel	Hombres	146	4	De 1 a 2 años
200802	Febrero 2008	44	Teruel	Hombres	30	5	De 2 a 3 años
200802	Febrero 2008	44	Teruel	Hombres	59	6	Más de 3 años
200802	Febrero 2008	44	Teruel	Mujeres	1115	1	Hasta 3 meses
200802	Febrero 2008	44	Teruel	Mujeres	555	2	De 3 a 6 meses
200802	Febrero 2008	44	Teruel	Mujeres	347	3	De 6 a 12 meses
200802	Febrero 2008	44	Teruel	Mujeres	270	4	De 1 a 2 años
200802	Febrero 2008	44	Teruel	Mujeres	117	5	De 2 a 3 años
200802	Febrero 2008	44	Teruel	Mujeres	123	6	Más de 3 años
200802	Febrero 2008	50	Zaragoza	Hombres	7277	1	Hasta 3 meses
200802	Febrero 2008	50	Zaragoza	Hombres	2034	2	De 3 a 6 meses
200802	Febrero 2008	50	Zaragoza	Hombres	1383	3	De 6 a 12 meses
200802	Febrero 2008	50	Zaragoza	Hombres	1070	4	De 1 a 2 años
200802	Febrero 2008	50	Zaragoza	Hombres	279	5	De 2 a 3 años
200802	Febrero 2008	50	Zaragoza	Hombres	609	6	Más de 3 años
200802	Febrero 2008	50	Zaragoza	Mujeres	7867	1	Hasta 3 meses
200802	Febrero 2008	50	Zaragoza	Mujeres	3022	2	De 3 a 6 meses
200802	Febrero 2008	50	Zaragoza	Mujeres	2372	3	De 6 a 12 meses
200802	Febrero 2008	50	Zaragoza	Mujeres	2249	4	De 1 a 2 años
200802	Febrero 2008	50	Zaragoza	Mujeres	982	5	De 2 a 3 años
200802	Febrero 2008	50	Zaragoza	Mujeres	1890	6	Más de 3 años
200801	Enero 2008	22	Huesca	Hombres	1838	1	Hasta 3 meses
200801	Enero 2008	22	Huesca	Hombres	494	2	De 3 a 6 meses
200801	Enero 2008	22	Huesca	Hombres	300	3	De 6 a 12 meses
200801	Enero 2008	22	Huesca	Hombres	192	4	De 1 a 2 años
200801	Enero 2008	22	Huesca	Hombres	40	5	De 2 a 3 años
200801	Enero 2008	22	Huesca	Hombres	91	6	Más de 3 años
200801	Enero 2008	22	Huesca	Mujeres	1623	1	Hasta 3 meses
200801	Enero 2008	22	Huesca	Mujeres	750	2	De 3 a 6 meses
200801	Enero 2008	22	Huesca	Mujeres	470	3	De 6 a 12 meses
200801	Enero 2008	22	Huesca	Mujeres	393	4	De 1 a 2 años
200801	Enero 2008	22	Huesca	Mujeres	135	5	De 2 a 3 años
200801	Enero 2008	22	Huesca	Mujeres	194	6	Más de 3 años
200801	Enero 2008	44	Teruel	Hombres	1033	1	Hasta 3 meses
200801	Enero 2008	44	Teruel	Hombres	233	2	De 3 a 6 meses
200801	Enero 2008	44	Teruel	Hombres	192	3	De 6 a 12 meses
200801	Enero 2008	44	Teruel	Hombres	150	4	De 1 a 2 años
200801	Enero 2008	44	Teruel	Hombres	43	5	De 2 a 3 años
200801	Enero 2008	44	Teruel	Hombres	57	6	Más de 3 años
200801	Enero 2008	44	Teruel	Mujeres	1195	1	Hasta 3 meses
200801	Enero 2008	44	Teruel	Mujeres	474	2	De 3 a 6 meses
200801	Enero 2008	44	Teruel	Mujeres	342	3	De 6 a 12 meses
200801	Enero 2008	44	Teruel	Mujeres	273	4	De 1 a 2 años
200801	Enero 2008	44	Teruel	Mujeres	114	5	De 2 a 3 años
200801	Enero 2008	44	Teruel	Mujeres	120	6	Más de 3 años
200801	Enero 2008	50	Zaragoza	Hombres	6960	1	Hasta 3 meses
200801	Enero 2008	50	Zaragoza	Hombres	2025	2	De 3 a 6 meses
200801	Enero 2008	50	Zaragoza	Hombres	1371	3	De 6 a 12 meses
200801	Enero 2008	50	Zaragoza	Hombres	1092	4	De 1 a 2 años
200801	Enero 2008	50	Zaragoza	Hombres	270	5	De 2 a 3 años
200801	Enero 2008	50	Zaragoza	Hombres	609	6	Más de 3 años
200801	Enero 2008	50	Zaragoza	Mujeres	7621	1	Hasta 3 meses
200801	Enero 2008	50	Zaragoza	Mujeres	2883	2	De 3 a 6 meses
200801	Enero 2008	50	Zaragoza	Mujeres	2480	3	De 6 a 12 meses
200801	Enero 2008	50	Zaragoza	Mujeres	2242	4	De 1 a 2 años
200801	Enero 2008	50	Zaragoza	Mujeres	1001	5	De 2 a 3 años
200801	Enero 2008	50	Zaragoza	Mujeres	1892	6	Más de 3 años
200712	Diciembre 2007	22	Huesca	Hombres	1683	1	Hasta 3 meses
200712	Diciembre 2007	22	Huesca	Hombres	429	2	De 3 a 6 meses
200712	Diciembre 2007	22	Huesca	Hombres	281	3	De 6 a 12 meses
200712	Diciembre 2007	22	Huesca	Hombres	173	4	De 1 a 2 años
200712	Diciembre 2007	22	Huesca	Hombres	38	5	De 2 a 3 años
200712	Diciembre 2007	22	Huesca	Hombres	89	6	Más de 3 años
200712	Diciembre 2007	22	Huesca	Mujeres	1439	1	Hasta 3 meses
200712	Diciembre 2007	22	Huesca	Mujeres	674	2	De 3 a 6 meses
200712	Diciembre 2007	22	Huesca	Mujeres	434	3	De 6 a 12 meses
200712	Diciembre 2007	22	Huesca	Mujeres	386	4	De 1 a 2 años
200712	Diciembre 2007	22	Huesca	Mujeres	141	5	De 2 a 3 años
200712	Diciembre 2007	22	Huesca	Mujeres	190	6	Más de 3 años
200712	Diciembre 2007	44	Teruel	Hombres	934	1	Hasta 3 meses
200712	Diciembre 2007	44	Teruel	Hombres	228	2	De 3 a 6 meses
200712	Diciembre 2007	44	Teruel	Hombres	198	3	De 6 a 12 meses
200712	Diciembre 2007	44	Teruel	Hombres	129	4	De 1 a 2 años
200712	Diciembre 2007	44	Teruel	Hombres	38	5	De 2 a 3 años
200712	Diciembre 2007	44	Teruel	Hombres	57	6	Más de 3 años
200712	Diciembre 2007	44	Teruel	Mujeres	1156	1	Hasta 3 meses
200712	Diciembre 2007	44	Teruel	Mujeres	373	2	De 3 a 6 meses
200712	Diciembre 2007	44	Teruel	Mujeres	341	3	De 6 a 12 meses
200712	Diciembre 2007	44	Teruel	Mujeres	252	4	De 1 a 2 años
200712	Diciembre 2007	44	Teruel	Mujeres	114	5	De 2 a 3 años
200712	Diciembre 2007	44	Teruel	Mujeres	120	6	Más de 3 años
200712	Diciembre 2007	50	Zaragoza	Hombres	6488	1	Hasta 3 meses
200712	Diciembre 2007	50	Zaragoza	Hombres	1849	2	De 3 a 6 meses
200712	Diciembre 2007	50	Zaragoza	Hombres	1371	3	De 6 a 12 meses
200712	Diciembre 2007	50	Zaragoza	Hombres	1037	4	De 1 a 2 años
200712	Diciembre 2007	50	Zaragoza	Hombres	296	5	De 2 a 3 años
200712	Diciembre 2007	50	Zaragoza	Hombres	611	6	Más de 3 años
200712	Diciembre 2007	50	Zaragoza	Mujeres	6749	1	Hasta 3 meses
200712	Diciembre 2007	50	Zaragoza	Mujeres	2572	2	De 3 a 6 meses
200712	Diciembre 2007	50	Zaragoza	Mujeres	2457	3	De 6 a 12 meses
200712	Diciembre 2007	50	Zaragoza	Mujeres	2196	4	De 1 a 2 años
200712	Diciembre 2007	50	Zaragoza	Mujeres	992	5	De 2 a 3 años
200712	Diciembre 2007	50	Zaragoza	Mujeres	1863	6	Más de 3 años
200711	Noviembre 2007	22	Huesca	Hombres	1543	1	Hasta 3 meses
200711	Noviembre 2007	22	Huesca	Hombres	345	2	De 3 a 6 meses
200711	Noviembre 2007	22	Huesca	Hombres	258	3	De 6 a 12 meses
200711	Noviembre 2007	22	Huesca	Hombres	175	4	De 1 a 2 años
200711	Noviembre 2007	22	Huesca	Hombres	39	5	De 2 a 3 años
200711	Noviembre 2007	22	Huesca	Hombres	90	6	Más de 3 años
200711	Noviembre 2007	22	Huesca	Mujeres	1794	1	Hasta 3 meses
200711	Noviembre 2007	22	Huesca	Mujeres	538	2	De 3 a 6 meses
200711	Noviembre 2007	22	Huesca	Mujeres	417	3	De 6 a 12 meses
200711	Noviembre 2007	22	Huesca	Mujeres	372	4	De 1 a 2 años
200711	Noviembre 2007	22	Huesca	Mujeres	142	5	De 2 a 3 años
200711	Noviembre 2007	22	Huesca	Mujeres	185	6	Más de 3 años
200711	Noviembre 2007	44	Teruel	Hombres	779	1	Hasta 3 meses
200711	Noviembre 2007	44	Teruel	Hombres	200	2	De 3 a 6 meses
200711	Noviembre 2007	44	Teruel	Hombres	196	3	De 6 a 12 meses
200711	Noviembre 2007	44	Teruel	Hombres	128	4	De 1 a 2 años
200711	Noviembre 2007	44	Teruel	Hombres	28	5	De 2 a 3 años
200711	Noviembre 2007	44	Teruel	Hombres	59	6	Más de 3 años
200711	Noviembre 2007	44	Teruel	Mujeres	1261	1	Hasta 3 meses
200711	Noviembre 2007	44	Teruel	Mujeres	324	2	De 3 a 6 meses
200711	Noviembre 2007	44	Teruel	Mujeres	304	3	De 6 a 12 meses
200711	Noviembre 2007	44	Teruel	Mujeres	270	4	De 1 a 2 años
200711	Noviembre 2007	44	Teruel	Mujeres	105	5	De 2 a 3 años
200711	Noviembre 2007	44	Teruel	Mujeres	122	6	Más de 3 años
200711	Noviembre 2007	50	Zaragoza	Hombres	6002	1	Hasta 3 meses
200711	Noviembre 2007	50	Zaragoza	Hombres	1617	2	De 3 a 6 meses
200711	Noviembre 2007	50	Zaragoza	Hombres	1259	3	De 6 a 12 meses
200711	Noviembre 2007	50	Zaragoza	Hombres	1046	4	De 1 a 2 años
200711	Noviembre 2007	50	Zaragoza	Hombres	297	5	De 2 a 3 años
200711	Noviembre 2007	50	Zaragoza	Hombres	594	6	Más de 3 años
200711	Noviembre 2007	50	Zaragoza	Mujeres	7449	1	Hasta 3 meses
200711	Noviembre 2007	50	Zaragoza	Mujeres	2072	2	De 3 a 6 meses
200711	Noviembre 2007	50	Zaragoza	Mujeres	2328	3	De 6 a 12 meses
200711	Noviembre 2007	50	Zaragoza	Mujeres	2197	4	De 1 a 2 años
200711	Noviembre 2007	50	Zaragoza	Mujeres	960	5	De 2 a 3 años
200711	Noviembre 2007	50	Zaragoza	Mujeres	1876	6	Más de 3 años
200710	Octubre 2007	22	Huesca	Hombres	1511	1	Hasta 3 meses
200710	Octubre 2007	22	Huesca	Hombres	350	2	De 3 a 6 meses
200710	Octubre 2007	22	Huesca	Hombres	240	3	De 6 a 12 meses
200710	Octubre 2007	22	Huesca	Hombres	182	4	De 1 a 2 años
200710	Octubre 2007	22	Huesca	Hombres	41	5	De 2 a 3 años
200710	Octubre 2007	22	Huesca	Hombres	89	6	Más de 3 años
200710	Octubre 2007	22	Huesca	Mujeres	1942	1	Hasta 3 meses
200710	Octubre 2007	22	Huesca	Mujeres	468	2	De 3 a 6 meses
200710	Octubre 2007	22	Huesca	Mujeres	419	3	De 6 a 12 meses
200710	Octubre 2007	22	Huesca	Mujeres	371	4	De 1 a 2 años
200710	Octubre 2007	22	Huesca	Mujeres	132	5	De 2 a 3 años
200710	Octubre 2007	22	Huesca	Mujeres	190	6	Más de 3 años
200710	Octubre 2007	44	Teruel	Hombres	782	1	Hasta 3 meses
200710	Octubre 2007	44	Teruel	Hombres	214	2	De 3 a 6 meses
200710	Octubre 2007	44	Teruel	Hombres	193	3	De 6 a 12 meses
200710	Octubre 2007	44	Teruel	Hombres	129	4	De 1 a 2 años
200710	Octubre 2007	44	Teruel	Hombres	35	5	De 2 a 3 años
200710	Octubre 2007	44	Teruel	Hombres	58	6	Más de 3 años
200710	Octubre 2007	44	Teruel	Mujeres	1171	1	Hasta 3 meses
200710	Octubre 2007	44	Teruel	Mujeres	352	2	De 3 a 6 meses
200710	Octubre 2007	44	Teruel	Mujeres	322	3	De 6 a 12 meses
200710	Octubre 2007	44	Teruel	Mujeres	265	4	De 1 a 2 años
200710	Octubre 2007	44	Teruel	Mujeres	111	5	De 2 a 3 años
200710	Octubre 2007	44	Teruel	Mujeres	121	6	Más de 3 años
200710	Octubre 2007	50	Zaragoza	Hombres	5728	1	Hasta 3 meses
200710	Octubre 2007	50	Zaragoza	Hombres	1498	2	De 3 a 6 meses
200710	Octubre 2007	50	Zaragoza	Hombres	1226	3	De 6 a 12 meses
200710	Octubre 2007	50	Zaragoza	Hombres	1047	4	De 1 a 2 años
200710	Octubre 2007	50	Zaragoza	Hombres	308	5	De 2 a 3 años
200710	Octubre 2007	50	Zaragoza	Hombres	584	6	Más de 3 años
200710	Octubre 2007	50	Zaragoza	Mujeres	7138	1	Hasta 3 meses
200710	Octubre 2007	50	Zaragoza	Mujeres	2187	2	De 3 a 6 meses
200710	Octubre 2007	50	Zaragoza	Mujeres	2193	3	De 6 a 12 meses
200710	Octubre 2007	50	Zaragoza	Mujeres	2159	4	De 1 a 2 años
200710	Octubre 2007	50	Zaragoza	Mujeres	980	5	De 2 a 3 años
200710	Octubre 2007	50	Zaragoza	Mujeres	1849	6	Más de 3 años
200709	Septiembre 2007	22	Huesca	Hombres	1429	1	Hasta 3 meses
200709	Septiembre 2007	22	Huesca	Hombres	315	2	De 3 a 6 meses
200709	Septiembre 2007	22	Huesca	Hombres	233	3	De 6 a 12 meses
200709	Septiembre 2007	22	Huesca	Hombres	177	4	De 1 a 2 años
200709	Septiembre 2007	22	Huesca	Hombres	43	5	De 2 a 3 años
200709	Septiembre 2007	22	Huesca	Hombres	90	6	Más de 3 años
200709	Septiembre 2007	22	Huesca	Mujeres	1754	1	Hasta 3 meses
200709	Septiembre 2007	22	Huesca	Mujeres	424	2	De 3 a 6 meses
200709	Septiembre 2007	22	Huesca	Mujeres	426	3	De 6 a 12 meses
200709	Septiembre 2007	22	Huesca	Mujeres	363	4	De 1 a 2 años
200709	Septiembre 2007	22	Huesca	Mujeres	125	5	De 2 a 3 años
200709	Septiembre 2007	22	Huesca	Mujeres	186	6	Más de 3 años
200709	Septiembre 2007	44	Teruel	Hombres	752	1	Hasta 3 meses
200709	Septiembre 2007	44	Teruel	Hombres	215	2	De 3 a 6 meses
200709	Septiembre 2007	44	Teruel	Hombres	194	3	De 6 a 12 meses
200709	Septiembre 2007	44	Teruel	Hombres	139	4	De 1 a 2 años
200709	Septiembre 2007	44	Teruel	Hombres	34	5	De 2 a 3 años
200709	Septiembre 2007	44	Teruel	Hombres	62	6	Más de 3 años
200709	Septiembre 2007	44	Teruel	Mujeres	1070	1	Hasta 3 meses
200709	Septiembre 2007	44	Teruel	Mujeres	317	2	De 3 a 6 meses
200709	Septiembre 2007	44	Teruel	Mujeres	329	3	De 6 a 12 meses
200709	Septiembre 2007	44	Teruel	Mujeres	260	4	De 1 a 2 años
200709	Septiembre 2007	44	Teruel	Mujeres	119	5	De 2 a 3 años
200709	Septiembre 2007	44	Teruel	Mujeres	116	6	Más de 3 años
200709	Septiembre 2007	50	Zaragoza	Hombres	5521	1	Hasta 3 meses
200709	Septiembre 2007	50	Zaragoza	Hombres	1380	2	De 3 a 6 meses
200709	Septiembre 2007	50	Zaragoza	Hombres	1265	3	De 6 a 12 meses
200709	Septiembre 2007	50	Zaragoza	Hombres	1028	4	De 1 a 2 años
200709	Septiembre 2007	50	Zaragoza	Hombres	305	5	De 2 a 3 años
200709	Septiembre 2007	50	Zaragoza	Hombres	576	6	Más de 3 años
200709	Septiembre 2007	50	Zaragoza	Mujeres	6585	1	Hasta 3 meses
200709	Septiembre 2007	50	Zaragoza	Mujeres	2248	2	De 3 a 6 meses
200709	Septiembre 2007	50	Zaragoza	Mujeres	2331	3	De 6 a 12 meses
200709	Septiembre 2007	50	Zaragoza	Mujeres	2160	4	De 1 a 2 años
200709	Septiembre 2007	50	Zaragoza	Mujeres	982	5	De 2 a 3 años
200709	Septiembre 2007	50	Zaragoza	Mujeres	1832	6	Más de 3 años
200708	Agosto 2007	22	Huesca	Hombres	1310	1	Hasta 3 meses
200708	Agosto 2007	22	Huesca	Hombres	336	2	De 3 a 6 meses
200708	Agosto 2007	22	Huesca	Hombres	231	3	De 6 a 12 meses
200708	Agosto 2007	22	Huesca	Hombres	171	4	De 1 a 2 años
200708	Agosto 2007	22	Huesca	Hombres	39	5	De 2 a 3 años
200708	Agosto 2007	22	Huesca	Hombres	95	6	Más de 3 años
200708	Agosto 2007	22	Huesca	Mujeres	1550	1	Hasta 3 meses
200708	Agosto 2007	22	Huesca	Mujeres	395	2	De 3 a 6 meses
200708	Agosto 2007	22	Huesca	Mujeres	467	3	De 6 a 12 meses
200708	Agosto 2007	22	Huesca	Mujeres	354	4	De 1 a 2 años
200708	Agosto 2007	22	Huesca	Mujeres	134	5	De 2 a 3 años
200708	Agosto 2007	22	Huesca	Mujeres	184	6	Más de 3 años
200708	Agosto 2007	44	Teruel	Hombres	758	1	Hasta 3 meses
200708	Agosto 2007	44	Teruel	Hombres	198	2	De 3 a 6 meses
200708	Agosto 2007	44	Teruel	Hombres	197	3	De 6 a 12 meses
200708	Agosto 2007	44	Teruel	Hombres	136	4	De 1 a 2 años
200708	Agosto 2007	44	Teruel	Hombres	38	5	De 2 a 3 años
200708	Agosto 2007	44	Teruel	Hombres	61	6	Más de 3 años
200708	Agosto 2007	44	Teruel	Mujeres	989	1	Hasta 3 meses
200708	Agosto 2007	44	Teruel	Mujeres	292	2	De 3 a 6 meses
200708	Agosto 2007	44	Teruel	Mujeres	354	3	De 6 a 12 meses
200708	Agosto 2007	44	Teruel	Mujeres	246	4	De 1 a 2 años
200708	Agosto 2007	44	Teruel	Mujeres	129	5	De 2 a 3 años
200708	Agosto 2007	44	Teruel	Mujeres	118	6	Más de 3 años
200708	Agosto 2007	50	Zaragoza	Hombres	5871	1	Hasta 3 meses
200708	Agosto 2007	50	Zaragoza	Hombres	1341	2	De 3 a 6 meses
200708	Agosto 2007	50	Zaragoza	Hombres	1326	3	De 6 a 12 meses
200708	Agosto 2007	50	Zaragoza	Hombres	1039	4	De 1 a 2 años
200708	Agosto 2007	50	Zaragoza	Hombres	302	5	De 2 a 3 años
200708	Agosto 2007	50	Zaragoza	Hombres	570	6	Más de 3 años
200708	Agosto 2007	50	Zaragoza	Mujeres	6740	1	Hasta 3 meses
200708	Agosto 2007	50	Zaragoza	Mujeres	2176	2	De 3 a 6 meses
200708	Agosto 2007	50	Zaragoza	Mujeres	2559	3	De 6 a 12 meses
200708	Agosto 2007	50	Zaragoza	Mujeres	2159	4	De 1 a 2 años
200708	Agosto 2007	50	Zaragoza	Mujeres	990	5	De 2 a 3 años
200708	Agosto 2007	50	Zaragoza	Mujeres	1800	6	Más de 3 años
200707	Julio 2007	22	Huesca	Hombres	1091	1	Hasta 3 meses
200707	Julio 2007	22	Huesca	Hombres	279	2	De 3 a 6 meses
200707	Julio 2007	22	Huesca	Hombres	223	3	De 6 a 12 meses
200707	Julio 2007	22	Huesca	Hombres	159	4	De 1 a 2 años
200707	Julio 2007	22	Huesca	Hombres	44	5	De 2 a 3 años
200707	Julio 2007	22	Huesca	Hombres	92	6	Más de 3 años
200707	Julio 2007	22	Huesca	Mujeres	1256	1	Hasta 3 meses
200707	Julio 2007	22	Huesca	Mujeres	393	2	De 3 a 6 meses
200707	Julio 2007	22	Huesca	Mujeres	471	3	De 6 a 12 meses
200707	Julio 2007	22	Huesca	Mujeres	371	4	De 1 a 2 años
200707	Julio 2007	22	Huesca	Mujeres	131	5	De 2 a 3 años
200707	Julio 2007	22	Huesca	Mujeres	181	6	Más de 3 años
200707	Julio 2007	44	Teruel	Hombres	692	1	Hasta 3 meses
200707	Julio 2007	44	Teruel	Hombres	177	2	De 3 a 6 meses
200707	Julio 2007	44	Teruel	Hombres	196	3	De 6 a 12 meses
200707	Julio 2007	44	Teruel	Hombres	136	4	De 1 a 2 años
200707	Julio 2007	44	Teruel	Hombres	38	5	De 2 a 3 años
200707	Julio 2007	44	Teruel	Hombres	61	6	Más de 3 años
200707	Julio 2007	44	Teruel	Mujeres	969	1	Hasta 3 meses
200707	Julio 2007	44	Teruel	Mujeres	294	2	De 3 a 6 meses
200707	Julio 2007	44	Teruel	Mujeres	375	3	De 6 a 12 meses
200707	Julio 2007	44	Teruel	Mujeres	254	4	De 1 a 2 años
200707	Julio 2007	44	Teruel	Mujeres	121	5	De 2 a 3 años
200707	Julio 2007	44	Teruel	Mujeres	123	6	Más de 3 años
200707	Julio 2007	50	Zaragoza	Hombres	5048	1	Hasta 3 meses
200707	Julio 2007	50	Zaragoza	Hombres	1341	2	De 3 a 6 meses
200707	Julio 2007	50	Zaragoza	Hombres	1272	3	De 6 a 12 meses
200707	Julio 2007	50	Zaragoza	Hombres	1030	4	De 1 a 2 años
200707	Julio 2007	50	Zaragoza	Hombres	308	5	De 2 a 3 años
200707	Julio 2007	50	Zaragoza	Hombres	567	6	Más de 3 años
200707	Julio 2007	50	Zaragoza	Mujeres	6491	1	Hasta 3 meses
200707	Julio 2007	50	Zaragoza	Mujeres	2041	2	De 3 a 6 meses
200707	Julio 2007	50	Zaragoza	Mujeres	2513	3	De 6 a 12 meses
200707	Julio 2007	50	Zaragoza	Mujeres	2160	4	De 1 a 2 años
200707	Julio 2007	50	Zaragoza	Mujeres	990	5	De 2 a 3 años
200707	Julio 2007	50	Zaragoza	Mujeres	1813	6	Más de 3 años
200706	Junio 2007	22	Huesca	Hombres	1038	1	Hasta 3 meses
200706	Junio 2007	22	Huesca	Hombres	295	2	De 3 a 6 meses
200706	Junio 2007	22	Huesca	Hombres	225	3	De 6 a 12 meses
200706	Junio 2007	22	Huesca	Hombres	159	4	De 1 a 2 años
200706	Junio 2007	22	Huesca	Hombres	46	5	De 2 a 3 años
200706	Junio 2007	22	Huesca	Hombres	93	6	Más de 3 años
200706	Junio 2007	22	Huesca	Mujeres	1290	1	Hasta 3 meses
200706	Junio 2007	22	Huesca	Mujeres	431	2	De 3 a 6 meses
200706	Junio 2007	22	Huesca	Mujeres	472	3	De 6 a 12 meses
200706	Junio 2007	22	Huesca	Mujeres	374	4	De 1 a 2 años
200706	Junio 2007	22	Huesca	Mujeres	133	5	De 2 a 3 años
200706	Junio 2007	22	Huesca	Mujeres	189	6	Más de 3 años
200706	Junio 2007	44	Teruel	Hombres	680	1	Hasta 3 meses
200706	Junio 2007	44	Teruel	Hombres	186	2	De 3 a 6 meses
200706	Junio 2007	44	Teruel	Hombres	183	3	De 6 a 12 meses
200706	Junio 2007	44	Teruel	Hombres	153	4	De 1 a 2 años
200706	Junio 2007	44	Teruel	Hombres	39	5	De 2 a 3 años
200706	Junio 2007	44	Teruel	Hombres	63	6	Más de 3 años
200706	Junio 2007	44	Teruel	Mujeres	950	1	Hasta 3 meses
200706	Junio 2007	44	Teruel	Mujeres	349	2	De 3 a 6 meses
200706	Junio 2007	44	Teruel	Mujeres	415	3	De 6 a 12 meses
200706	Junio 2007	44	Teruel	Mujeres	280	4	De 1 a 2 años
200706	Junio 2007	44	Teruel	Mujeres	116	5	De 2 a 3 años
200706	Junio 2007	44	Teruel	Mujeres	129	6	Más de 3 años
200706	Junio 2007	50	Zaragoza	Hombres	4621	1	Hasta 3 meses
200706	Junio 2007	50	Zaragoza	Hombres	1430	2	De 3 a 6 meses
200706	Junio 2007	50	Zaragoza	Hombres	1195	3	De 6 a 12 meses
200706	Junio 2007	50	Zaragoza	Hombres	1062	4	De 1 a 2 años
200706	Junio 2007	50	Zaragoza	Hombres	294	5	De 2 a 3 años
200706	Junio 2007	50	Zaragoza	Hombres	573	6	Más de 3 años
200706	Junio 2007	50	Zaragoza	Mujeres	5970	1	Hasta 3 meses
200706	Junio 2007	50	Zaragoza	Mujeres	2335	2	De 3 a 6 meses
200706	Junio 2007	50	Zaragoza	Mujeres	2402	3	De 6 a 12 meses
200706	Junio 2007	50	Zaragoza	Mujeres	2159	4	De 1 a 2 años
200706	Junio 2007	50	Zaragoza	Mujeres	1035	5	De 2 a 3 años
200706	Junio 2007	50	Zaragoza	Mujeres	1801	6	Más de 3 años
200705	Mayo 2007	22	Huesca	Hombres	1135	1	Hasta 3 meses
200705	Mayo 2007	22	Huesca	Hombres	296	2	De 3 a 6 meses
200705	Mayo 2007	22	Huesca	Hombres	266	3	De 6 a 12 meses
200705	Mayo 2007	22	Huesca	Hombres	145	4	De 1 a 2 años
200705	Mayo 2007	22	Huesca	Hombres	49	5	De 2 a 3 años
200705	Mayo 2007	22	Huesca	Hombres	90	6	Más de 3 años
200705	Mayo 2007	22	Huesca	Mujeres	1369	1	Hasta 3 meses
200705	Mayo 2007	22	Huesca	Mujeres	506	2	De 3 a 6 meses
200705	Mayo 2007	22	Huesca	Mujeres	530	3	De 6 a 12 meses
200705	Mayo 2007	22	Huesca	Mujeres	367	4	De 1 a 2 años
200705	Mayo 2007	22	Huesca	Mujeres	150	5	De 2 a 3 años
200705	Mayo 2007	22	Huesca	Mujeres	180	6	Más de 3 años
200705	Mayo 2007	44	Teruel	Hombres	629	1	Hasta 3 meses
