Año	Comarca Código	Nº Accidentes	División (2 dígitos) Código	División (2 dígitos) Descripción	Comarca Código	Comarca Nombre
2011	02	17	93	Actividades deportivas, recreativas y de entretenimiento	02	Alto Gállego
2011	05	17	49	Transporte terrestre y por tubería	05	Cinco Villas
2011	11	17	25	Fabricación de productos metálicos, excepto maquinaria y equipo	11	Bajo Cinca / Baix Cinca
2011	11	17	49	Transporte terrestre y por tubería	11	Bajo Cinca / Baix Cinca
2011	18	17	25	Fabricación de productos metálicos, excepto maquinaria y equipo	18	Ribera Baja del Ebro
2011	32	17	41	Construcción de edificios	32	Gúdar-Javalambre
2011	04	16	41	Construcción de edificios	04	La Ribagorza
2011	28	16	23	Fabricación de otros productos minerales no metálicos	28	Bajo Aragón
2011	09	15	41	Construcción de edificios	09	La Litera / La Llitera
2011	01	14	84	Administración Pública y defensa; Seguridad Social obligatoria	01	La Jacetania
2011	04	14	43	Actividades de construcción especializada	04	La Ribagorza
2011	04	14	93	Actividades deportivas, recreativas y de entretenimiento	04	La Ribagorza
2011	13	14	25	Fabricación de productos metálicos, excepto maquinaria y equipo	13	Campo de Borja
2011	33	14	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	33	Matarraña / Matarranya
2011	33	14	10	Industria de la alimentación	33	Matarraña / Matarranya
2011	07	13	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	07	Somontano de Barbastro
2011	10	13	43	Actividades de construcción especializada	10	Los Monegros
2011	12	13	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	12	Tarazona y el Moncayo
2011	18	13	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	18	Ribera Baja del Ebro
2011	19	13	41	Construcción de edificios	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	21	13	11	Fabricación de bebidas	21	Campo de Cariñena
2011	21	13	31	Fabricación de muebles	21	Campo de Cariñena
2011	25	13	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	25	Jiloca
2011	27	13	49	Transporte terrestre y por tubería	27	Andorra-Sierra de Arcos
2011	02	12	43	Actividades de construcción especializada	02	Alto Gállego
2011	07	12	10	Industria de la alimentación	07	Somontano de Barbastro
2011	10	12	41	Construcción de edificios	10	Los Monegros
2011	13	12	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	13	Campo de Borja
2011	13	12	29	Fabricación de vehículos de motor, remolques y semirremolques	13	Campo de Borja
2011	14	12	15	Industria del cuero y del calzado	14	Aranda
2011	21	12	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	21	Campo de Cariñena
2011	25	12	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	25	Jiloca
2011	28	12	10	Industria de la alimentación	28	Bajo Aragón
2011	01	11	49	Transporte terrestre y por tubería	01	La Jacetania
2011	04	11	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	04	La Ribagorza
2011	09	11	29	Fabricación de vehículos de motor, remolques y semirremolques	09	La Litera / La Llitera
2011	10	11	42	Ingeniería civil	10	Los Monegros
2011	19	11	84	Administración Pública y defensa; Seguridad Social obligatoria	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	26	11	41	Construcción de edificios	26	Cuencas Mineras
2011	27	11	43	Actividades de construcción especializada	27	Andorra-Sierra de Arcos
2011	12	10	43	Actividades de construcción especializada	12	Tarazona y el Moncayo
2011	13	10	11	Fabricación de bebidas	13	Campo de Borja
2011	13	10	41	Construcción de edificios	13	Campo de Borja
2011	19	10	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	21	10	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	21	Campo de Cariñena
2011	32	10	43	Actividades de construcción especializada	32	Gúdar-Javalambre
2011	33	10	41	Construcción de edificios	33	Matarraña / Matarranya
2011	12	9	45	Venta y reparación de vehículos de motor y motocicletas	12	Tarazona y el Moncayo
2011	27	9	23	Fabricación de otros productos minerales no metálicos	27	Andorra-Sierra de Arcos
2011		9	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	NC	Municipio del centro de trabajo fuera de Aragón
2011	07	8	15	Industria del cuero y del calzado	07	Somontano de Barbastro
2011	07	8	45	Venta y reparación de vehículos de motor y motocicletas	07	Somontano de Barbastro
2011	10	8	25	Fabricación de productos metálicos, excepto maquinaria y equipo	10	Los Monegros
2011	12	8	25	Fabricación de productos metálicos, excepto maquinaria y equipo	12	Tarazona y el Moncayo
2011	12	8	29	Fabricación de vehículos de motor, remolques y semirremolques	12	Tarazona y el Moncayo
2011	12	8	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	12	Tarazona y el Moncayo
2011	12	8	84	Administración Pública y defensa; Seguridad Social obligatoria	12	Tarazona y el Moncayo
2011	14	8	84	Administración Pública y defensa; Seguridad Social obligatoria	14	Aranda
2011	18	8	41	Construcción de edificios	18	Ribera Baja del Ebro
2011	21	8	27	Fabricación de material y equipo eléctrico	21	Campo de Cariñena
2011	23	8	43	Actividades de construcción especializada	23	Bajo Martín
2011	25	8	10	Industria de la alimentación	25	Jiloca
2011	25	8	43	Actividades de construcción especializada	25	Jiloca
2011	32	8	10	Industria de la alimentación	32	Gúdar-Javalambre
2011		8	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	NC	Municipio del centro de trabajo fuera de Aragón
2011	01	7	85	Educación	01	La Jacetania
2011	03	7	41	Construcción de edificios	03	Sobrarbe
2011	04	7	84	Administración Pública y defensa; Seguridad Social obligatoria	04	La Ribagorza
2011	18	7	20	Industria química	18	Ribera Baja del Ebro
2011	23	7	49	Transporte terrestre y por tubería	23	Bajo Martín
2011	25	7	41	Construcción de edificios	25	Jiloca
2011	26	7	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	26	Cuencas Mineras
2011	30	7	41	Construcción de edificios	30	Maestrazgo
2011	18	6	28	Fabricación de maquinaria y equipo n.c.o.p.	18	Ribera Baja del Ebro
2011	18	6	84	Administración Pública y defensa; Seguridad Social obligatoria	18	Ribera Baja del Ebro
2011	32	6	93	Actividades deportivas, recreativas y de entretenimiento	32	Gúdar-Javalambre
2011	02	5	56	Servicios de comidas y bebidas	02	Alto Gállego
2011	03	5	43	Actividades de construcción especializada	03	Sobrarbe
2011	19	5	42	Ingeniería civil	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	22	5	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	22	Campo de Belchite
2011	22	5	08	Otras industrias extractivas	22	Campo de Belchite
2011	23	5	23	Fabricación de otros productos minerales no metálicos	23	Bajo Martín
2011	26	5	20	Industria química	26	Cuencas Mineras
2011	31	5	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	31	Sierra de Albarracín
2011	33	5	02	Silvicultura y explotación forestal	33	Matarraña / Matarranya
2011	02	4	49	Transporte terrestre y por tubería	02	Alto Gállego
2011	02	4	55	Servicios de alojamiento	02	Alto Gállego
2011	02	4	84	Administración Pública y defensa; Seguridad Social obligatoria	02	Alto Gállego
2011	03	4	49	Transporte terrestre y por tubería	03	Sobrarbe
2011	03	4	84	Administración Pública y defensa; Seguridad Social obligatoria	03	Sobrarbe
2011	14	4	49	Transporte terrestre y por tubería	14	Aranda
2011	23	4	41	Construcción de edificios	23	Bajo Martín
2011	26	4	25	Fabricación de productos metálicos, excepto maquinaria y equipo	26	Cuencas Mineras
2011	31	4	41	Construcción de edificios	31	Sierra de Albarracín
2011	32	4	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	32	Gúdar-Javalambre
2011	33	4	45	Venta y reparación de vehículos de motor y motocicletas	33	Matarraña / Matarranya
2011	03	3	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	03	Sobrarbe
2011	03	3	55	Servicios de alojamiento	03	Sobrarbe
2011	14	3	07	Extracción de minerales metálicos	14	Aranda
2011	23	3	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	23	Bajo Martín
2011	23	3	84	Administración Pública y defensa; Seguridad Social obligatoria	23	Bajo Martín
2011	24	3	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	24	Campo de Daroca
2011	24	3	02	Silvicultura y explotación forestal	24	Campo de Daroca
2011	24	3	41	Construcción de edificios	24	Campo de Daroca
2011	30	3	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	30	Maestrazgo
2011	30	3	84	Administración Pública y defensa; Seguridad Social obligatoria	30	Maestrazgo
2011	31	3	02	Silvicultura y explotación forestal	31	Sierra de Albarracín
2011	14	2	25	Fabricación de productos metálicos, excepto maquinaria y equipo	14	Aranda
2011	14	2	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	14	Aranda
2011	22	2	33	Reparación e instalación de maquinaria y equipo	22	Campo de Belchite
2011	22	2	41	Construcción de edificios	22	Campo de Belchite
2011	22	2	43	Actividades de construcción especializada	22	Campo de Belchite
2011	22	2	49	Transporte terrestre y por tubería	22	Campo de Belchite
2011	24	2	43	Actividades de construcción especializada	24	Campo de Daroca
2011	24	2	49	Transporte terrestre y por tubería	24	Campo de Daroca
2011	31	2	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	31	Sierra de Albarracín
2011	31	2	43	Actividades de construcción especializada	31	Sierra de Albarracín
2011	31	2	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	31	Sierra de Albarracín
2011	31	2	84	Administración Pública y defensa; Seguridad Social obligatoria	31	Sierra de Albarracín
2011	30	1	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	30	Maestrazgo
2011	30	1	42	Ingeniería civil	30	Maestrazgo
2011	30	1	49	Transporte terrestre y por tubería	30	Maestrazgo
2010	17	671	43	Actividades de construcción especializada	17	D.C. Zaragoza
2010	17	443	41	Construcción de edificios	17	D.C. Zaragoza
2010	17	439	49	Transporte terrestre y por tubería	17	D.C. Zaragoza
2010	17	363	25	Fabricación de productos metálicos, excepto maquinaria y equipo	17	D.C. Zaragoza
2010	17	335	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	17	D.C. Zaragoza
2010	15	226	29	Fabricación de vehículos de motor, remolques y semirremolques	15	Ribera Alta del Ebro
2010	27	95	05	Extracción de antracita, hulla y lignito	27	Andorra-Sierra de Arcos
2010	06	82	43	Actividades de construcción especializada	06	Hoya de Huesca / Plana de Uesca
2010	06	66	41	Construcción de edificios	06	Hoya de Huesca / Plana de Uesca
2010	26	66	29	Fabricación de vehículos de motor, remolques y semirremolques	26	Cuencas Mineras
2010	15	65	49	Transporte terrestre y por tubería	15	Ribera Alta del Ebro
2010	29	63	41	Construcción de edificios	29	Comunidad de Teruel
2010	15	62	25	Fabricación de productos metálicos, excepto maquinaria y equipo	15	Ribera Alta del Ebro
2010	11	53	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	11	Bajo Cinca / Baix Cinca
2010	09	48	10	Industria de la alimentación	09	La Litera / La Llitera
2010	05	47	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	05	Cinco Villas
2010	16	47	25	Fabricación de productos metálicos, excepto maquinaria y equipo	16	Valdejalón
2010	06	45	84	Administración Pública y defensa; Seguridad Social obligatoria	06	Hoya de Huesca / Plana de Uesca
2010	15	44	43	Actividades de construcción especializada	15	Ribera Alta del Ebro
2010	06	43	49	Transporte terrestre y por tubería	06	Hoya de Huesca / Plana de Uesca
2010	08	43	41	Construcción de edificios	08	Cinca Medio
2010	20	41	41	Construcción de edificios	20	Comunidad de Calatayud
2010	05	38	41	Construcción de edificios	05	Cinco Villas
2010	05	36	43	Actividades de construcción especializada	05	Cinco Villas
2010	16	36	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	16	Valdejalón
2010	28	33	43	Actividades de construcción especializada	28	Bajo Aragón
2010		33	41	Construcción de edificios	NC	Municipio del centro de trabajo fuera de Aragón
2010	06	30	25	Fabricación de productos metálicos, excepto maquinaria y equipo	06	Hoya de Huesca / Plana de Uesca
2010		30	43	Actividades de construcción especializada	NC	Municipio del centro de trabajo fuera de Aragón
2010	28	29	41	Construcción de edificios	28	Bajo Aragón
2010	29	29	43	Actividades de construcción especializada	29	Comunidad de Teruel
2010	08	28	43	Actividades de construcción especializada	08	Cinca Medio
2010	19	28	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2010	29	27	02	Silvicultura y explotación forestal	29	Comunidad de Teruel
2010	08	26	20	Industria química	08	Cinca Medio
2010	08	26	49	Transporte terrestre y por tubería	08	Cinca Medio
2010	16	26	22	Fabricación de productos de caucho y plásticos	16	Valdejalón
2010	16	26	43	Actividades de construcción especializada	16	Valdejalón
2010	04	25	93	Actividades deportivas, recreativas y de entretenimiento	04	La Ribagorza
2010	07	25	43	Actividades de construcción especializada	07	Somontano de Barbastro
2010	09	25	43	Actividades de construcción especializada	09	La Litera / La Llitera
2010	11	25	43	Actividades de construcción especializada	11	Bajo Cinca / Baix Cinca
2010	20	25	43	Actividades de construcción especializada	20	Comunidad de Calatayud
2010	02	24	93	Actividades deportivas, recreativas y de entretenimiento	02	Alto Gállego
2010	16	24	29	Fabricación de vehículos de motor, remolques y semirremolques	16	Valdejalón
2010	29	24	29	Fabricación de vehículos de motor, remolques y semirremolques	29	Comunidad de Teruel
2010	29	24	84	Administración Pública y defensa; Seguridad Social obligatoria	29	Comunidad de Teruel
2010	05	22	10	Industria de la alimentación	05	Cinco Villas
2010	08	22	25	Fabricación de productos metálicos, excepto maquinaria y equipo	08	Cinca Medio
2010	27	22	41	Construcción de edificios	27	Andorra-Sierra de Arcos
2010	01	21	49	Transporte terrestre y por tubería	01	La Jacetania
2010	15	21	84	Administración Pública y defensa; Seguridad Social obligatoria	15	Ribera Alta del Ebro
2010	23	21	23	Fabricación de otros productos minerales no metálicos	23	Bajo Martín
2010	28	21	23	Fabricación de otros productos minerales no metálicos	28	Bajo Aragón
2010	02	20	41	Construcción de edificios	02	Alto Gállego
2010	05	20	23	Fabricación de otros productos minerales no metálicos	05	Cinco Villas
2010	05	20	84	Administración Pública y defensa; Seguridad Social obligatoria	05	Cinco Villas
2010	10	20	43	Actividades de construcción especializada	10	Los Monegros
2010	12	20	41	Construcción de edificios	12	Tarazona y el Moncayo
2010	20	20	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	20	Comunidad de Calatayud
2010	20	20	84	Administración Pública y defensa; Seguridad Social obligatoria	20	Comunidad de Calatayud
2010	01	19	41	Construcción de edificios	01	La Jacetania
2010	02	18	43	Actividades de construcción especializada	02	Alto Gállego
2010	07	18	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	07	Somontano de Barbastro
2010	10	18	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	10	Los Monegros
2010	13	18	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	13	Campo de Borja
2010	13	18	22	Fabricación de productos de caucho y plásticos	13	Campo de Borja
2010	13	18	29	Fabricación de vehículos de motor, remolques y semirremolques	13	Campo de Borja
2010	13	18	41	Construcción de edificios	13	Campo de Borja
2010	21	18	31	Fabricación de muebles	21	Campo de Cariñena
2010	28	18	49	Transporte terrestre y por tubería	28	Bajo Aragón
2010	09	17	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	09	La Litera / La Llitera
2010	12	17	43	Actividades de construcción especializada	12	Tarazona y el Moncayo
2010	18	17	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	18	Ribera Baja del Ebro
2010	21	17	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	21	Campo de Cariñena
2010	27	17	49	Transporte terrestre y por tubería	27	Andorra-Sierra de Arcos
2010	28	17	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	28	Bajo Aragón
2010	04	16	41	Construcción de edificios	04	La Ribagorza
2010	10	16	41	Construcción de edificios	10	Los Monegros
2010	11	16	41	Construcción de edificios	11	Bajo Cinca / Baix Cinca
2010	13	16	25	Fabricación de productos metálicos, excepto maquinaria y equipo	13	Campo de Borja
2010	13	16	43	Actividades de construcción especializada	13	Campo de Borja
2010	25	16	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	25	Jiloca
2010	27	16	43	Actividades de construcción especializada	27	Andorra-Sierra de Arcos
2010		16	42	Ingeniería civil	NC	Municipio del centro de trabajo fuera de Aragón
2010	03	15	41	Construcción de edificios	03	Sobrarbe
2010	07	15	41	Construcción de edificios	07	Somontano de Barbastro
2010	11	15	10	Industria de la alimentación	11	Bajo Cinca / Baix Cinca
2010	33	15	41	Construcción de edificios	33	Matarraña / Matarranya
2010	01	14	84	Administración Pública y defensa; Seguridad Social obligatoria	01	La Jacetania
2010	11	14	49	Transporte terrestre y por tubería	11	Bajo Cinca / Baix Cinca
2010	20	14	27	Fabricación de material y equipo eléctrico	20	Comunidad de Calatayud
2010	20	14	49	Transporte terrestre y por tubería	20	Comunidad de Calatayud
2010	26	14	41	Construcción de edificios	26	Cuencas Mineras
2010		14	49	Transporte terrestre y por tubería	NC	Municipio del centro de trabajo fuera de Aragón
2010	04	13	43	Actividades de construcción especializada	04	La Ribagorza
2010	07	13	49	Transporte terrestre y por tubería	07	Somontano de Barbastro
2010	19	13	42	Ingeniería civil	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2010	21	13	11	Fabricación de bebidas	21	Campo de Cariñena
2010	27	13	23	Fabricación de otros productos minerales no metálicos	27	Andorra-Sierra de Arcos
2010	30	13	41	Construcción de edificios	30	Maestrazgo
2010	01	12	43	Actividades de construcción especializada	01	La Jacetania
2010	07	12	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	07	Somontano de Barbastro
2010	12	12	29	Fabricación de vehículos de motor, remolques y semirremolques	12	Tarazona y el Moncayo
2010	14	12	15	Industria del cuero y del calzado	14	Aranda
2010	18	12	25	Fabricación de productos metálicos, excepto maquinaria y equipo	18	Ribera Baja del Ebro
2010	24	12	84	Administración Pública y defensa; Seguridad Social obligatoria	24	Campo de Daroca
2010	33	12	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	33	Matarraña / Matarranya
2010	09	11	49	Transporte terrestre y por tubería	09	La Litera / La Llitera
2010	12	11	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	12	Tarazona y el Moncayo
2010	19	11	84	Administración Pública y defensa; Seguridad Social obligatoria	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2010	25	11	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	25	Jiloca
2010	32	11	41	Construcción de edificios	32	Gúdar-Javalambre
2010	33	11	10	Industria de la alimentación	33	Matarraña / Matarranya
2010	24	10	10	Industria de la alimentación	24	Campo de Daroca
2010	25	10	10	Industria de la alimentación	25	Jiloca
2010	25	10	41	Construcción de edificios	25	Jiloca
2010	02	9	55	Servicios de alojamiento	02	Alto Gállego
2010	19	9	41	Construcción de edificios	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2010	23	9	49	Transporte terrestre y por tubería	23	Bajo Martín
2010	10	8	49	Transporte terrestre y por tubería	10	Los Monegros
2010	12	8	27	Fabricación de material y equipo eléctrico	12	Tarazona y el Moncayo
2010	18	8	41	Construcción de edificios	18	Ribera Baja del Ebro
2010	19	8	43	Actividades de construcción especializada	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2010	21	8	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	21	Campo de Cariñena
2010	23	8	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	23	Bajo Martín
2010	23	8	41	Construcción de edificios	23	Bajo Martín
2010	26	8	20	Industria química	26	Cuencas Mineras
2010		8	23	Fabricación de otros productos minerales no metálicos	NC	Municipio del centro de trabajo fuera de Aragón
2010		8	25	Fabricación de productos metálicos, excepto maquinaria y equipo	NC	Municipio del centro de trabajo fuera de Aragón
2010	09	7	25	Fabricación de productos metálicos, excepto maquinaria y equipo	09	La Litera / La Llitera
2010	09	7	41	Construcción de edificios	09	La Litera / La Llitera
2010	10	7	10	Industria de la alimentación	10	Los Monegros
2010	10	7	84	Administración Pública y defensa; Seguridad Social obligatoria	10	Los Monegros
2010	21	7	25	Fabricación de productos metálicos, excepto maquinaria y equipo	21	Campo de Cariñena
2010	21	7	27	Fabricación de material y equipo eléctrico	21	Campo de Cariñena
2010	21	7	41	Construcción de edificios	21	Campo de Cariñena
2010	32	7	10	Industria de la alimentación	32	Gúdar-Javalambre
2010	32	7	43	Actividades de construcción especializada	32	Gúdar-Javalambre
2010	32	7	93	Actividades deportivas, recreativas y de entretenimiento	32	Gúdar-Javalambre
2010	01	6	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	01	La Jacetania
2010	02	6	42	Ingeniería civil	02	Alto Gállego
2010	02	6	49	Transporte terrestre y por tubería	02	Alto Gállego
2010	03	6	84	Administración Pública y defensa; Seguridad Social obligatoria	03	Sobrarbe
2010	04	6	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	04	La Ribagorza
2010	14	6	41	Construcción de edificios	14	Aranda
2010	14	6	84	Administración Pública y defensa; Seguridad Social obligatoria	14	Aranda
2010	18	6	43	Actividades de construcción especializada	18	Ribera Baja del Ebro
2010	23	6	43	Actividades de construcción especializada	23	Bajo Martín
2010	24	6	02	Silvicultura y explotación forestal	24	Campo de Daroca
2010	24	6	49	Transporte terrestre y por tubería	24	Campo de Daroca
2010	32	6	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	32	Gúdar-Javalambre
2010	32	6	20	Industria química	32	Gúdar-Javalambre
2010	03	5	56	Servicios de comidas y bebidas	03	Sobrarbe
2010	04	5	84	Administración Pública y defensa; Seguridad Social obligatoria	04	La Ribagorza
2010	18	5	49	Transporte terrestre y por tubería	18	Ribera Baja del Ebro
2010	24	5	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	24	Campo de Daroca
2010	25	5	08	Otras industrias extractivas	25	Jiloca
2010	25	5	22	Fabricación de productos de caucho y plásticos	25	Jiloca
2010	25	5	42	Ingeniería civil	25	Jiloca
2010	26	5	10	Industria de la alimentación	26	Cuencas Mineras
2010	26	5	43	Actividades de construcción especializada	26	Cuencas Mineras
2010	26	5	84	Administración Pública y defensa; Seguridad Social obligatoria	26	Cuencas Mineras
2010	30	5	84	Administración Pública y defensa; Seguridad Social obligatoria	30	Maestrazgo
2010	33	5	49	Transporte terrestre y por tubería	33	Matarraña / Matarranya
2010	03	4	43	Actividades de construcción especializada	03	Sobrarbe
2010	14	4	49	Transporte terrestre y por tubería	14	Aranda
2010	22	4	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	22	Campo de Belchite
2010	31	4	02	Silvicultura y explotación forestal	31	Sierra de Albarracín
2010	33	4	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	33	Matarraña / Matarranya
2010	03	3	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	03	Sobrarbe
2010	03	3	93	Actividades deportivas, recreativas y de entretenimiento	03	Sobrarbe
2010	14	3	13	Industria textil	14	Aranda
2010	22	3	08	Otras industrias extractivas	22	Campo de Belchite
2010	22	3	23	Fabricación de otros productos minerales no metálicos	22	Campo de Belchite
2010	30	3	02	Silvicultura y explotación forestal	30	Maestrazgo
2010	31	3	41	Construcción de edificios	31	Sierra de Albarracín
2010	22	2	33	Reparación e instalación de maquinaria y equipo	22	Campo de Belchite
2010	30	2	08	Otras industrias extractivas	30	Maestrazgo
2010	30	2	42	Ingeniería civil	30	Maestrazgo
2010	31	2	31	Fabricación de muebles	31	Sierra de Albarracín
2010	31	2	43	Actividades de construcción especializada	31	Sierra de Albarracín
2010	22	1	29	Fabricación de vehículos de motor, remolques y semirremolques	22	Campo de Belchite
2010	22	1	42	Ingeniería civil	22	Campo de Belchite
2010	22	1	43	Actividades de construcción especializada	22	Campo de Belchite
2010	22	1	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	22	Campo de Belchite
2010	22	1	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	22	Campo de Belchite
2010	22	1	84	Administración Pública y defensa; Seguridad Social obligatoria	22	Campo de Belchite
2010	31	1	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	31	Sierra de Albarracín
2010	31	1	36	Captación, depuración y distribución de agua	31	Sierra de Albarracín
2010	31	1	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	31	Sierra de Albarracín
2010	31	1	84	Administración Pública y defensa; Seguridad Social obligatoria	31	Sierra de Albarracín
2009	17	727	43	Actividades de construcción especializada	17	D.C. Zaragoza
2009	17	540	41	Construcción de edificios	17	D.C. Zaragoza
2009	17	443	49	Transporte terrestre y por tubería	17	D.C. Zaragoza
2009	17	415	25	Fabricación de productos metálicos, excepto maquinaria y equipo	17	D.C. Zaragoza
2009	17	347	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	17	D.C. Zaragoza
2009	15	134	29	Fabricación de vehículos de motor, remolques y semirremolques	15	Ribera Alta del Ebro
2009	27	97	05	Extracción de antracita, hulla y lignito	27	Andorra-Sierra de Arcos
2009	06	83	41	Construcción de edificios	06	Hoya de Huesca / Plana de Uesca
2009	06	83	43	Actividades de construcción especializada	06	Hoya de Huesca / Plana de Uesca
2009	15	81	49	Transporte terrestre y por tubería	15	Ribera Alta del Ebro
2009	29	63	41	Construcción de edificios	29	Comunidad de Teruel
2009	05	58	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	05	Cinco Villas
2009	28	57	41	Construcción de edificios	28	Bajo Aragón
2009	26	55	29	Fabricación de vehículos de motor, remolques y semirremolques	26	Cuencas Mineras
2009	16	54	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	16	Valdejalón
2009	09	49	10	Industria de la alimentación	09	La Litera / La Llitera
2009	11	49	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	11	Bajo Cinca / Baix Cinca
2009	02	43	41	Construcción de edificios	02	Alto Gállego
2009	05	42	41	Construcción de edificios	05	Cinco Villas
2009	07	41	41	Construcción de edificios	07	Somontano de Barbastro
2009	06	40	84	Administración Pública y defensa; Seguridad Social obligatoria	06	Hoya de Huesca / Plana de Uesca
2009	29	40	43	Actividades de construcción especializada	29	Comunidad de Teruel
2009	06	38	25	Fabricación de productos metálicos, excepto maquinaria y equipo	06	Hoya de Huesca / Plana de Uesca
2009	08	38	43	Actividades de construcción especializada	08	Cinca Medio
2009	10	38	41	Construcción de edificios	10	Los Monegros
2009	28	38	43	Actividades de construcción especializada	28	Bajo Aragón
2009	29	38	84	Administración Pública y defensa; Seguridad Social obligatoria	29	Comunidad de Teruel
2009	01	37	41	Construcción de edificios	01	La Jacetania
2009	05	37	43	Actividades de construcción especializada	05	Cinco Villas
2009	07	37	43	Actividades de construcción especializada	07	Somontano de Barbastro
2009		37	41	Construcción de edificios	NC	Municipio del centro de trabajo fuera de Aragón
2009	15	36	43	Actividades de construcción especializada	15	Ribera Alta del Ebro
2009	10	34	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	10	Los Monegros
2009	16	34	25	Fabricación de productos metálicos, excepto maquinaria y equipo	16	Valdejalón
2009	16	34	43	Actividades de construcción especializada	16	Valdejalón
2009	21	34	31	Fabricación de muebles	21	Campo de Cariñena
2009	08	32	41	Construcción de edificios	08	Cinca Medio
2009	08	32	49	Transporte terrestre y por tubería	08	Cinca Medio
2009	20	32	41	Construcción de edificios	20	Comunidad de Calatayud
2009	15	31	25	Fabricación de productos metálicos, excepto maquinaria y equipo	15	Ribera Alta del Ebro
2009	04	30	93	Actividades deportivas, recreativas y de entretenimiento	04	La Ribagorza
2009	27	30	41	Construcción de edificios	27	Andorra-Sierra de Arcos
2009	05	29	23	Fabricación de otros productos minerales no metálicos	05	Cinco Villas
2009	12	29	41	Construcción de edificios	12	Tarazona y el Moncayo
