Año	Municipio código	Municipio nombre	Superficie regada (has)	Superficie Agrícola Utilizada (SAU)	% superficie regada sobre SAU
1989	50063	Buste (El)	1,41	592	0,238175675675676
1989	50064	Cabañas de Ebro	425,17	440	96,6295454545455
1989	50065	Cabolafuente	0,1	2133	0,004688232536334
1989	50066	Cadrete	88,47	208	42,5336538461538
1989	50067	Calatayud	1317,02	5478	24,0419861263235
1989	50068	Calatorao	1921,61	3685	52,1468113975577
1989	50069	Calcena	5,94	2715	0,21878453038674
1989	50070	Calmarza	12,7	1318	0,963581183611533
1989	50071	Campillo de Aragón	0,5	5326	0,009387908374014
1989	50072	Carenas	68,94	483	14,2732919254658
1989	50073	Cariñena	715,89	5788	12,3685210780926
1989	50074	Caspe	3732,32	27170	13,7369157158631
1989	50075	Castejón de Alarba	0	643	0
1989	50076	Castejón de las Armas	68,8	955	7,20418848167539
1989	50077	Castejón de Valdejasa	5,88	3320	0,17710843373494
1989	50078	Castiliscar	1089,09	2193	49,6621067031464
1989	50079	Cervera de la Cañada	92,58	1597	5,79711959924859
1989	50080	Cerveruela	10,03	201	4,99004975124378
1989	50081	Cetina	489,66	4401	11,1261077027948
1989	50082	Cimballa	83,59	1413	5,91578202406228
1989	50083	Cinco Olivas	12,41	15	82,7333333333333
1989	50084	Clarés de Ribota	12,23	759	1,61133069828722
1989	50085	Codo	207,74	754	27,551724137931
1989	50086	Codos	96,71	1999	4,83791895947974
1989	50087	Contamina	70,3	714	9,84593837535014
1989	50088	Cosuenda	41,17	1491	2,76123407109323
1989	50089	Cuarte de Huerva	100,15	164	61,0670731707317
1989	50090	Cubel	0	3734	0
1989	50091	Cuerlas (Las)	10,03	1554	0,645431145431145
1989	50092	Chiprana	793,08	2110	37,5867298578199
1989	50093	Chodes	93,09	890	10,4595505617978
1989	50094	Daroca	221,65	1149	19,2906875543951
1989	50095	Ejea de los Caballeros	19456,88	45234	43,0138391475439
1989	50096	Embid de Ariza	31,42	1444	2,17590027700831
1989	50098	Encinacorba	12,93	971	1,33161688980433
1989	50099	Épila	2683,19	12796	20,9689746795874
1989	50100	Erla	290,05	1005	28,8606965174129
1989	50101	Escatrón	517,69	3963	13,0630835225839
1989	50102	Fabara	472,8	3740	12,6417112299465
1989	50104	Farlete	16,78	6120	0,274183006535948
1989	50105	Fayón	23,95	4743	0,504954670040059
1989	50106	Fayos (Los)	42,76	156	27,4102564102564
1989	50107	Figueruelas	524,88	553	94,9150090415913
1989	50108	Fombuena	24,06	1878	1,28115015974441
1989	50109	Frago (El)	2,38	485	0,490721649484536
1989	50110	Frasno (El)	75,95	1908	3,98060796645702
1989	50111	Fréscano	665,59	1582	42,0726927939317
1989	50113	Fuendejalón	17,43	4943	0,352619866477847
1989	50114	Fuendetodos	1,1	3258	0,033763044812769
1989	50115	Fuentes de Ebro	3659,57	7594	48,1902818014222
1989	50116	Fuentes de Jiloca	212,3	1537	13,8126219908913
1989	50117	Gallocanta	0,19	1807	0,010514665190924
1989	50118	Gallur	2608,09	4284	60,8797852474323
1989	50119	Gelsa	1116,87	5448	20,500550660793
1989	50120	Godojos	1,9	1476	0,128726287262873
1989	50121	Gotor	41,9	1065	3,93427230046948
1989	50122	Grisel	183,28	503	36,4373757455268
1989	50123	Grisén	196,95	197	99,9746192893401
1989	50124	Herrera de los Navarros	3,23	11112	0,029067674586033
1989	50125	Ibdes	96,82	2639	3,66881394467601
1989	50126	Illueca	47,18	1523	3,0978332239002
1989	50128	Isuerre	0,31	1682	0,018430439952438
1989	50129	Jaraba	48,89	623	7,84751203852327
1989	50130	Jarque de Moncayo	104,05	1625	6,40307692307692
1989	50131	Jaulín	0	2119	0
1989	50132	Joyosa (La)	383,44	412	93,0679611650485
1989	50133	Lagata	50,47	1817	2,77765547605944
1989	50134	Langa del Castillo	0,52	2757	0,01886108088502
1989	50135	Layana	2,6	14	18,5714285714286
1989	50136	Lécera	1,65	8722	0,018917679431323
1989	50137	Leciñena	590,81	11087	5,32885361233878
1989	50138	Lechón	12,18	1746	0,697594501718213
1989	50139	Letux	152,32	3062	4,9745264532985
1989	50140	Litago	75,29	482	15,6203319502075
1989	50141	Lituénigo	70,2	523	13,4225621414914
1989	50142	Lobera de Onsella	0,55	2412	0,022802653399668
1989	50143	Longares	73,48	4897	1,50051051664284
1989	50144	Longás	0,17	3409	0,004986799647991
1989	50146	Lucena de Jalón	295,38	754	39,1750663129973
1989	50147	Luceni	1023,63	1702	60,1427732079906
1989	50148	Luesia	166,65	4652	3,5823301805675
1989	50149	Luesma	0,13	1751	0,007424328954883
1989	50150	Lumpiaque	121,32	1198	10,126878130217
1989	50151	Luna	1145,63	15107	7,58343814125902
1989	50152	Maella	936,77	6816	13,743691314554
1989	50153	Magallón	1074,02	8962	11,9841553224727
1989	50154	Mainar	24,63	1404	1,7542735042735
1989	50155	Malanquilla	0	1825	0
1989	50156	Maleján	0	0	
1989	50157	Malón	158,97	252	63,0833333333333
1989	50159	Maluenda	475,86	3910	12,1703324808184
1989	50160	Mallén	1827,96	3078	59,3879142300195
1989	50161	Manchones	79,6	1359	5,85724797645327
1989	50162	Mara	133,27	1314	10,1423135464231
1989	50163	María de Huerva	308,3	3784	8,14746300211416
1989	50164	Mediana de Aragón	369,07	3560	10,3671348314607
1989	50165	Mequinenza	532,66	7872	6,76651422764228
1989	50166	Mesones de Isuela	136,44	4174	3,26880689985625
1989	50167	Mezalocha	102,6	2946	3,4826883910387
1989	50168	Mianos	1,05	747	0,140562248995984
1989	50169	Miedes de Aragón	108,24	2938	3,68413886997958
1989	50170	Monegrillo	0	10872	0
1989	50171	Moneva	37,1	5868	0,632242672119973
1989	50172	Monreal de Ariza	338,9	2854	11,87456201822
1989	50173	Monterde	169,4	4498	3,7661182747888
1989	50174	Montón	93,76	928	10,1034482758621
1989	50175	Morata de Jalón	240,79	3089	7,79507931369375
1989	50176	Morata de Jiloca	242,46	2132	11,3724202626642
1989	50177	Morés	194,72	1082	17,996303142329
1989	50178	Moros	364,85	3195	11,4194053208138
1989	50179	Moyuela	15,16	5375	0,282046511627907
1989	50180	Mozota	71,6	1131	6,33068081343943
1989	50181	Muel	302,14	6667	4,53187340632968
1989	50182	Muela (La)	84,1	6426	1,30874572051043
1989	50183	Munébrega	136,55	2174	6,28104875804968
1989	50184	Murero	48,2	444	10,8558558558559
1989	50185	Murillo de Gállego	7,19	1548	0,464470284237726
1989	50186	Navardún	0,45	2420	0,018595041322314
1989	50187	Nigüella	69,24	2605	2,65796545105566
1989	50188	Nombrevilla	0,59	707	0,083451202263084
1989	50189	Nonaspe	249,99	7397	3,37961335676626
1989	50190	Novallas	503,37	644	78,1630434782609
1989	50191	Novillas	1165,77	1263	92,3016627078385
1989	50192	Nuévalos	19,61	880	2,22840909090909
1989	50193	Nuez de Ebro	337,41	343	98,3702623906706
1989	50194	Olvés	21,46	1103	1,9456029011786
1989	50195	Orcajo	7,55	735	1,02721088435374
1989	50196	Orera	47,98	511	9,3894324853229
1989	50197	Orés	39,13	1853	2,11171073934161
1989	50198	Oseja	10,8	1071	1,00840336134454
1989	50199	Osera de Ebro	533,04	1247	42,7457898957498
1989	50200	Paniza	5,55	2556	0,217136150234742
1989	50201	Paracuellos de Jiloca	261,54	2263	11,557224922669
1989	50202	Paracuellos de la Ribera	151,54	1176	12,8860544217687
1989	50203	Pastriz	757,91	812	93,3386699507389
1989	50204	Pedrola	2132,82	11783	18,1008232198931
1989	50205	Pedrosas (Las)	9,5	1299	0,731331793687452
1989	50206	Perdiguera	9,15	6111	0,14972999509082
1989	50207	Piedratajada	212,82	3254	6,54025814382299
1989	50208	Pina de Ebro	3034,54	24512	12,3798139686684
1989	50209	Pinseque	890,89	1074	82,9506517690875
1989	50210	Pintanos (Los)	86,25	3951	2,18299164768413
1989	50211	Plasencia de Jalón	308,07	3407	9,0422659230995
1989	50212	Pleitas	143,24	151	94,8609271523179
1989	50213	Plenas	22,68	3020	0,750993377483444
1989	50214	Pomer	0	2992	0
1989	50215	Pozuel de Ariza	48,52	524	9,25954198473282
1989	50216	Pozuelo de Aragón	86,6	3668	2,36095965103599
1989	50217	Pradilla de Ebro	667,82	2244	29,7602495543672
1989	50218	Puebla de Albortón	28,1	3418	0,822118197776477
1989	50219	Puebla de Alfindén (La)	687,16	1096	62,6970802919708
1989	50220	Puendeluna	8,76	666	1,31531531531532
1989	50221	Purujosa	0	2046	0
1989	50222	Quinto	3324,96	6915	48,0832971800434
1989	50223	Remolinos	601,06	725	82,9048275862069
1989	50224	Retascón	5,8	2106	0,275403608736942
1989	50225	Ricla	1902,49	6949	27,3778961001583
1989	50227	Romanos	38,12	1865	2,04396782841823
1989	50228	Rueda de Jalón	488,38	9543	5,11767787907367
1989	50229	Ruesca	7,26	367	1,97820163487738
1989	50230	Sádaba	5775,82	11064	52,2037237888648
1989	50231	Salillas de Jalón	101,36	120	84,4666666666667
1989	50232	Salvatierra de Esca	3,1	4053	0,076486553170491
1989	50233	Samper del Salz	18,15	564	3,21808510638298
1989	50234	San Martín de la Virgen de Moncayo	35,39	553	6,3996383363472
1989	50235	San Mateo de Gállego	804,91	5722	14,0669346382384
1989	50236	Santa Cruz de Grío	57,95	839	6,90703218116806
1989	50237	Santa Cruz de Moncayo	45,12	117	38,5641025641026
1989	50238	Santa Eulalia de Gállego	0,1	1505	0,006644518272425
1989	50239	Santed	0,02	1631	0,001226241569589
1989	50240	Sástago	1000,05	15468	6,46528316524438
1989	50241	Saviñán	360,28	1060	33,988679245283
1989	50242	Sediles	63,4	643	9,86003110419907
1989	50243	Sestrica	89,62	2175	4,12045977011494
1989	50244	Sierra de Luna	122,47	4331	2,82775340567998
1989	50245	Sigüés	5,12	2690	0,190334572490706
1989	50246	Sisamón	0	2548	0
1989	50247	Sobradiel	775,9	779	99,602053915276
1989	50248	Sos del Rey Católico	1371,07	14973	9,15694917518199
1989	50249	Tabuenca	12,32	4599	0,267884322678843
1989	50250	Talamantes	8,64	1430	0,604195804195804
1989	50251	Tarazona	2700,22	8648	31,2236355226642
1989	50252	Tauste	8879,36	25430	34,9168698387731
1989	50253	Terrer	508,54	3140	16,1955414012739
1989	50254	Tierga	121,77	5665	2,1495145631068
1989	50255	Tobed	78,45	922	8,50867678958785
1989	50256	Torralba de los Frailes	14	2373	0,589970501474926
1989	50257	Torralba de Ribota	79,85	839	9,51728247914184
1989	50258	Torralbilla	1,47	1241	0,118452860596293
1989	50259	Torrehermosa	9,92	1713	0,579100992410975
1989	50260	Torrelapaja	0,2	882	0,022675736961451
1989	50261	Torrellas	36,77	88	41,7840909090909
1989	50262	Torres de Berrellén	3130,72	3715	84,2724091520861
1989	50263	Torrijo de la Cañada	151,97	4658	3,26255903821383
1989	50264	Tosos	22,94	5247	0,437202210787116
1989	50265	Trasmoz	135,3	606	22,3267326732673
1989	50266	Trasobares	31,07	6312	0,49223700887199
1989	50267	Uncastillo	280,51	12965	2,16359429232549
1989	50268	Undués de Lerda	1,42	3495	0,040629470672389
1989	50269	Urrea de Jalón	287,41	2155	13,3368909512761
1989	50270	Urriés	2,99	933	0,320471596998928
1989	50271	Used	0	7116	0
1989	50272	Utebo	1169,99	1226	95,431484502447
1989	50273	Valdehorna	25,66	276	9,29710144927536
1989	50274	Val de San Martín	0,2	1045	0,019138755980861
1989	50275	Valmadrid	0	1479	0
1989	50276	Valpalmas	12,04	3289	0,366068713894801
1989	50277	Valtorres	57,9	315	18,3809523809524
1989	50278	Velilla de Ebro	238,35	2313	10,3047989623865
1989	50279	Velilla de Jiloca	52,09	559	9,31842576028623
1989	50280	Vera de Moncayo	387,58	1709	22,6787595084845
1989	50281	Vierlas	59,64	88	67,7727272727273
1989	50282	Vilueña (La)	45,72	348	13,1379310344828
1989	50283	Villadoz	74,49	1327	5,61341371514695
1989	50284	Villafeliche	125,92	392	32,1224489795918
1989	50285	Villafranca de Ebro	772,59	2036	37,946463654224
1989	50286	Villalba de Perejil	42,04	169	24,8757396449704
1989	50287	Villalengua	334,74	1704	19,6443661971831
1989	50288	Villanueva de Gállego	1061,84	4568	23,2451838879159
1989	50289	Villanueva de Jiloca	37,25	164	22,7134146341463
1989	50290	Villanueva de Huerva	17,58	3127	0,562200191877199
1989	50291	Villar de los Navarros	16,91	4583	0,368972288893738
1989	50292	Villarreal de Huerva	119,64	2064	5,79651162790698
1989	50293	Villarroya de la Sierra	184,85	5389	3,43013546112451
1989	50294	Villarroya del Campo	10,3	1425	0,72280701754386
1989	50295	Vistabella	55,53	563	9,86323268206039
1989	50296	Zaida (La)	315,61	1736	18,1802995391705
1989	50297	Zaragoza	12806,61	43460	29,467579383341
1989	50298	Zuera	4075,14	18005	22,6333796167731
1989	50901	Biel	4,27	1435	0,297560975609756
1999	22001	Abiego	3,81	2732,43	0,139436325907709
1999	22002	Abizanda	18,68	1000,1	1,86781321867813
1999	22003	Adahuesca	9,85	1655,21	0,595090653149751
1999	22004	Agüero	2,32	347,36	0,667894979272225
1999	22006	Aísa	39,35	5709,42	0,689211863902113
1999	22007	Albalate de Cinca	2808,85	3382,35	83,0443330820288
1999	22008	Albalatillo	169,21	393,57	42,9936224813883
1999	22009	Albelda	2418,54	4020,46	60,1558030673107
1999	22011	Albero Alto	156,64	1741,81	8,99294412134504
1999	22012	Albero Bajo	1046,41	1793,82	58,3341695376348
1999	22013	Alberuela de Tubo	1500,18	2219,56	67,5890717079061
1999	22014	Alcalá de Gurrea	957,57	5601,78	17,094030825916
1999	22015	Alcalá del Obispo	518,51	4437,03	11,6859701196521
1999	22016	Alcampell	1411,9	3964,14	35,6168046537206
1999	22017	Alcolea de Cinca	4822,99	7355,8	65,5671714837271
1999	22018	Alcubierre	529,34	6006,8	8,81234600785776
1999	22019	Alerre	27,64	565,48	4,88788286057862
1999	22020	Alfántega	257,74	472,09	54,5955220402889
1999	22021	Almudévar	3534,77	15701,32	22,5125658224914
1999	22022	Almunia de San Juan	1249,54	2984,44	41,8684912412379
1999	22023	Almuniente	2569,47	3129,25	82,1113685387872
1999	22024	Alquézar	1,3	965,84	0,134597863000083
1999	22025	Altorricón	2514,23	2601,78	96,6349960411718
1999	22027	Angüés	16,46	3558,8	0,462515454647634
1999	22028	Ansó	0,09	14405,93	0,000624742727474
1999	22029	Antillón	55,76	1685,29	3,30862937535973
1999	22032	Aragüés del Puerto	0,31	2135,65	0,01451548708824
1999	22035	Arén	69,33	4456,18	1,55581686556647
1999	22036	Argavieso	249,6	811,62	30,753308198418
1999	22037	Arguis	1,5	2739,41	0,054756316141067
1999	22039	Ayerbe	118,79	3463,72	3,42954973265737
1999	22040	Azanuy-Alins	141,92	2655,02	5,34534579777177
1999	22041	Azara	9,4	874,66	1,07470331328745
1999	22042	Azlor	4,13	927,52	0,445273417284802
1999	22043	Baells	131,55	1659,54	7,92689540475071
1999	22044	Bailo	22,23	7206,99	0,308450545928328
1999	22045	Baldellou	46,56	737,3	6,31493286314933
1999	22046	Ballobar	484,72	7703,99	6,29180463629885
1999	22047	Banastás	33,94	351,47	9,65658519930577
1999	22048	Barbastro	2279,68	6551,53	34,7961468542463
1999	22049	Barbués	1165,09	1651,31	70,5554983619066
1999	22050	Barbuñales	5,34	1202,65	0,444019457032387
1999	22051	Bárcabo	47,48	2331,18	2,03673675992416
1999	22052	Belver de Cinca	5366,99	6349,16	84,5307095741799
1999	22053	Benabarre	472,73	6599,19	7,16345490886003
1999	22054	Benasque	21,95	2481,36	0,884595544378889
1999	22055	Berbegal	1212,54	4172,17	29,06257415206
1999	22057	Bielsa	1,71	11459,08	0,014922663948589
1999	22058	Bierge	21,15	2544,94	0,831060850157568
1999	22059	Biescas	280,6	5828,87	4,81396908834817
1999	22060	Binaced	5418,5	6655,02	81,4197402862801
1999	22061	Binéfar	1314,31	1608,59	81,7057174295501
1999	22062	Bisaurri	17,62	3408,93	0,516877729962188
1999	22063	Biscarrués	113,52	1979,78	5,73397044116013
1999	22064	Blecua y Torres	120,78	3399,96	3,55239473405569
1999	22066	Boltaña	148,23	4515,93	3,28238037347789
1999	22067	Bonansa	43,58	1059,63	4,11275633947699
1999	22068	Borau	28,8	1603,19	1,79641839083328
1999	22069	Broto	142,7	9274,66	1,53860087593507
1999	22072	Caldearenas	7,92	1612,88	0,491047071077824
1999	22074	Campo	10,47	385,15	2,71842139426198
1999	22075	Camporrells	72,54	500,7	14,4877171959257
1999	22076	Canal de Berdún	130,42	5452,82	2,39178993621649
1999	22077	Candasnos	2118,56	6382,59	33,1927947745351
1999	22078	Canfranc	0	3944	0
1999	22079	Capdesaso	832,37	1081,83	76,9409241747779
1999	22080	Capella	29,57	1977,55	1,49528456929028
1999	22081	Casbas de Huesca	47,33	3864,01	1,22489331031752
1999	22082	Castejón del Puente	1178,11	1967,85	59,8678761084432
1999	22083	Castejón de Monegros	773,28	7776,3	9,94406080012345
1999	22084	Castejón de Sos	93,64	1520,49	6,15854099665239
1999	22085	Castelflorite	1517,52	2307,84	65,7549916805324
1999	22086	Castiello de Jaca	29,4	630,92	4,65986178913333
1999	22087	Castigaleu	2,63	1450,23	0,181350544396406
1999	22088	Castillazuelo	41,09	1063,67	3,86304022864234
1999	22089	Castillonroy	236,96	2044,97	11,5874560507
1999	22090	Colungo	3,94	1762,93	0,223491573686987
1999	22094	Chalamera	229,41	552,83	41,4973861765823
1999	22095	Chía	1,72	1712,05	0,100464355597091
1999	22096	Chimillas	21,97	815,69	2,69342519829837
1999	22099	Esplús	5873,89	6892,29	85,2240692135705
1999	22102	Estada	145,77	386,58	37,7075896321589
1999	22103	Estadilla	770,92	4105,18	18,7792009120185
1999	22105	Estopiñán del Castillo	153,9	2419,26	6,36144936881526
1999	22106	Fago	0,02	18,56	0,107758620689655
1999	22107	Fanlo	1,73	10700,17	0,016167967424817
1999	22109	Fiscal	241,22	7030,84	3,43088450313192
1999	22110	Fonz	1158,91	4154,74	27,8936828778696
1999	22111	Foradada del Toscar	53,48	3205,69	1,66828358325353
1999	22112	Fraga	6843,54	25886	26,4372247546937
1999	22113	Fueva (La)	33,05	3624,19	0,911927906649486
1999	22114	Gistaín	10,31	7222,31	0,142752111166649
1999	22115	Grado (El)	322,01	1479,4	21,7662565905097
1999	22116	Grañén	6577,81	10121,92	64,9857932091935
1999	22117	Graus	135,88	7281,55	1,86608620417356
1999	22119	Gurrea de Gállego	3462,07	13742,21	25,192963868257
1999	22122	Hoz de Jaca	1,02	580,64	0,175668228162028
1999	22124	Huerto	2791,62	5888,29	47,4096894004881
1999	22125	Huesca	2933,1	12930,57	22,683454789696
1999	22126	Ibieca	5,52	658,37	0,838434315050807
1999	22127	Igriés	60,88	1636,63	3,71983893732853
1999	22128	Ilche	3210,95	4520,51	71,0307022880162
1999	22129	Isábena	141,7	2548,32	5,56052615056194
1999	22130	Jaca	320,2	12134,9	2,63867028158452
1999	22131	Jasa	2,7	62,81	4,29867855437032
1999	22133	Labuerda	18,11	318,03	5,69443134295507
1999	22135	Laluenga	842,59	2846,06	29,6054896945251
1999	22136	Lalueza	5434,74	7166,46	75,8357682872715
1999	22137	Lanaja	4059,72	12081,68	33,6022804775495
1999	22139	Laperdiguera	108,58	759,6	14,2943654555029
1999	22141	Lascellas-Ponzano	41,89	2198,41	1,90546804281276
1999	22142	Lascuarre	8,54	699,96	1,22006971826962
1999	22143	Laspaúles	91,88	3805,71	2,41426698303339
1999	22144	Laspuña	39,99	1425,02	2,8062764031382
1999	22149	Loarre	61,49	2769,53	2,22023231378609
1999	22150	Loporzano	169,94	7013,47	2,4230516420545
1999	22151	Loscorrales	183,46	2357,87	7,7807512712745
1999	22155	Monesma y Cajigar	825,76	2440,83	33,8311148256945
1999	22156	Monflorite-Lascasas	1047,91	2253,05	46,5107298994696
1999	22157	Montanuy	34,34	8720,18	0,393799210566754
1999	22158	Monzón	8500,84	10860,78	78,2709897447513
1999	22160	Naval	14,56	960,48	1,51590871231051
1999	22162	Novales	286,56	1561,53	18,3512324451019
1999	22163	Nueno	196,03	4641,04	4,22383776050196
1999	22164	Olvena	30,04	511,68	5,87085678549093
1999	22165	Ontiñena	554,69	7513,95	7,38213589390401
1999	22167	Osso de Cinca	1820,15	2115,82	86,0257488822301
1999	22168	Palo	0,37	248,89	0,148660050624774
1999	22170	Panticosa	68,59	6741,51	1,0174278462837
1999	22172	Peñalba	2595,51	10538,53	24,6287670101997
1999	22173	Peñas de Riglos (Las)	42,58	2481,82	1,71567639877187
1999	22174	Peralta de Alcofea	2218,4	10074,83	22,0192301011531
1999	22175	Peralta de Calasanz	216,36	3574,56	6,05277292869612
1999	22176	Peraltilla	97,22	762,44	12,7511673049683
1999	22177	Perarrúa	103,36	624,89	16,5405111299589
1999	22178	Pertusa	698,87	2170,02	32,2056939567377
1999	22181	Piracés	471,68	1395,01	33,8119440004014
1999	22182	Plan	28,82	8840,82	0,325987860854536
1999	22184	Poleñino	1664,34	2467,19	67,4589310105829
1999	22186	Pozán de Vero	19,27	1283,14	1,50178468444597
1999	22187	Puebla de Castro (La)	1,39	642	0,216510903426791
1999	22188	Puente de Montañana	14,3	382,95	3,73416895156026
1999	22189	Puértolas	11,83	594,37	1,99034271581675
1999	22190	Pueyo de Araguás (El)	129,3	1514,68	8,53645654527689
1999	22193	Pueyo de Santa Cruz	455,09	559,09	81,3983437371443
1999	22195	Quicena	91,01	278,68	32,6575283479259
1999	22197	Robres	1350,38	4572,31	29,533868001076
1999	22199	Sabiñánigo	345,4	10917,72	3,16366420827792
1999	22200	Sahún	22,56	3902,09	0,578151708443424
1999	22201	Salas Altas	3,57	1303,68	0,273840206185567
1999	22202	Salas Bajas	22,63	462,53	4,8926556115279
1999	22203	Salillas	617,14	2091,46	29,5076166888202
1999	22204	Sallent de Gállego	8,8	8734,68	0,100747823618038
1999	22205	San Esteban de Litera	2209,64	4726,05	46,7544778409031
1999	22206	Sangarrén	1373,96	2491,4	55,1481094966685
1999	22207	San Juan de Plan	29,83	4761,45	0,626489829778744
1999	22208	Santa Cilia	64,75	1147,43	5,64304576314024
1999	22209	Santa Cruz de la Serós	49,53	907,09	5,46031816027076
1999	22212	Santaliestra y San Quílez	9,26	102,11	9,06865145431398
1999	22213	Sariñena	11091,35	17618,13	62,9541841273733
1999	22214	Secastilla	1,24	720,28	0,172155272949409
1999	22215	Seira	12,53	2753,18	0,455110090876732
1999	22217	Sena	2643,36	6176,31	42,7983699004746
1999	22218	Senés de Alcubierre	412,82	1242,7	33,2196024784743
1999	22220	Sesa	261,41	2049,15	12,7569968035527
1999	22221	Sesué	22,31	308,24	7,23786659745653
1999	22222	Siétamo	54,35	3257,25	1,66858546319748
1999	22223	Sopeira	4,32	773,04	0,55883266066439
1999	22225	Tamarite de Litera	7004,93	8625,03	81,2162972186763
1999	22226	Tardienta	1135,27	5316,34	21,3543528066301
1999	22227	Tella-Sin	0,09	3267,56	0,002754348810733
1999	22228	Tierz	265,71	667,77	39,7906464800755
1999	22229	Tolva	10,29	1855,84	0,554465902232951
1999	22230	Torla-Ordesa	20,54	10687,47	0,192187673977097
1999	22232	Torralba de Aragón	784,82	2423,61	32,3822727253972
1999	22233	Torre la Ribera	9,62	1206,24	0,797519564929036
1999	22234	Torrente de Cinca	842,83	3226,17	26,1247857366475
1999	22235	Torres de Alcanadre	1040,53	1933,94	53,8036340320796
1999	22236	Torres de Barbués	920,23	1175,27	78,2994545934126
1999	22239	Tramaced	736,58	1140,45	64,5867859178394
1999	22242	Valfarta	1097,93	2445,46	44,8966656579948
1999	22243	Valle de Bardají	7,8	564,69	1,38128884874887
1999	22244	Valle de Lierp	0,09	465,76	0,019323256612848
1999	22245	Velilla de Cinca	337,63	418,94	80,5914928152003
1999	22246	Beranuy	12,66	963,94	1,3133597526817
1999	22247	Viacamp y Litera	96,18	1073,17	8,96223338334094
1999	22248	Vicién	501,46	1391,49	36,0376287289165
1999	22249	Villanova	16,55	374,48	4,41946165349284
1999	22250	Villanúa	15,03	2017,23	0,74508112609866
1999	22251	Villanueva de Sigena	2755,36	11488,98	23,9826337934264
1999	22252	Yebra de Basa	29,63	3381,83	0,876152852154011
1999	22253	Yésero	0,04	1273,22	0,003141640879031
1999	22254	Zaidín	5023,92	5996,74	83,7775191187212
1999	22901	Valle de Hecho	290,66	12208,9	2,38072225999066
1999	22902	Puente la Reina de Jaca	48,37	2872,89	1,6836704503131
1999	22903	San Miguel del Cinca	7977,13	9579,25	83,2750998251429
1999	22904	Sotonera (La)	291,17	10770,53	2,70339528324047
1999	22905	Lupiñén-Ortilla	1064,13	7591,43	14,0175171212802
1999	22906	Santa María de Dulcis	8,99	1471,87	0,610787637495159
1999	22907	Aínsa-Sobrarbe	247,24	5406,86	4,57270948387789
1999	22908	Hoz y Costeán	158,7	2894,69	5,48245235241079
1999	22909	Vencillón	890,43	935,76	95,1558091818415
1999	44001	Ababuj	13,01	2576,99	0,504852560545443
1999	44002	Abejuela	0,33	1450,07	0,02275752205066
1999	44003	Aguatón	2,68	1343,36	0,199499761791329
1999	44004	Aguaviva	225,1	1030,31	21,8477933825742
1999	44005	Aguilar del Alfambra	62,25	1765,6	3,5257136384232
1999	44006	Alacón	44,47	1956,36	2,27309902063015
1999	44007	Alba	614,12	2520,85	24,3616240553781
1999	44008	Albalate del Arzobispo	449,2	8956,63	5,01527918424675
1999	44009	Albarracín	102,94	22548,63	0,456524409686974
1999	44010	Albentosa	33,14	1912,09	1,7331820154909
1999	44011	Alcaine	4,61	2295,05	0,200867083505806
1999	44012	Alcalá de la Selva	2,37	3273,33	0,072403332386286
1999	44013	Alcañiz	3441,71	38796,11	8,87127601195068
1999	44014	Alcorisa	313,33	5678,97	5,51737374911296
1999	44016	Alfambra	290,31	7226,27	4,01742531070663
1999	44017	Aliaga	5,67	7803,14	0,072663056154317
1999	44018	Almohaja	0,5	1357,14	0,036842182825648
1999	44019	Alobras	0,23	590,4	0,038956639566396
1999	44020	Alpeñés	0	2142,08	0
1999	44021	Allepuz	29,11	3585,04	0,811985361390668
1999	44022	Alloza	88,53	7078,7	1,25065336855637
1999	44023	Allueva	0	76,58	0
1999	44024	Anadón	0	1479,61	0
1999	44025	Andorra	155,36	8592,15	1,80816210145307
1999	44026	Arcos de las Salinas	12,97	5746,78	0,225691604689931
1999	44027	Arens de Lledó	14,29	1007,65	1,41815114375031
1999	44028	Argente	0	4858,99	0
1999	44029	Ariño	28,2	748,92	3,76542220797949
1999	44031	Azaila	150,28	6884,92	2,18274141166491
1999	44032	Bádenas	18,27	349,19	5,23210859417509
1999	44033	Báguena	104,33	1243,5	8,39002814636108
1999	44034	Bañón	21,02	3598,19	0,584182602919801
1999	44035	Barrachina	39	1398,64	2,78842303952411
1999	44036	Bea	3,88	1125,6	0,344705046197584
1999	44037	Beceite	66,14	699	9,4620886981402
1999	44038	Belmonte de San José	9,1	1198,92	0,759016448136656
1999	44039	Bello	166,42	4178,31	3,98295004439594
1999	44040	Berge	105,34	2593,96	4,06097241283597
1999	44041	Bezas	0,57	209,51	0,272063385995895
1999	44042	Blancas	24,52	6580,29	0,37262795408713
1999	44043	Blesa	6,16	3491,41	0,176433017033233
1999	44044	Bordón	51,16	1392,86	3,67301810662952
1999	44045	Bronchales	0	1352,9	0
1999	44046	Bueña	14,97	1503,36	0,995769476372925
1999	44047	Burbáguena	154,74	1902,44	8,13376505960766
1999	44048	Cabra de Mora	37,92	912,27	4,15666414548325
1999	44049	Calaceite	68,07	4631,68	1,46966111648473
1999	44050	Calamocha	1082,66	18301,92	5,91555421507689
1999	44051	Calanda	873,14	5538,29	15,765516070845
1999	44052	Calomarde	1,61	2534,45	0,063524630590463
1999	44053	Camañas	11,13	6952,41	0,160088372233513
1999	44054	Camarena de la Sierra	22,26	7018,41	0,317165853804494
1999	44055	Camarillas	0,41	2653,7	0,015450126238836
