Año	Residencia provincia código	Residencia provincia nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Edad (grandes grupos)	Extranjeros
2008	50	Zaragoza	04	Resto de África	250	Rep. Democrática del Congo	65 y más	1
2008	50	Zaragoza	04	Resto de África	251	Zambia	16 a 64	1
2008	50	Zaragoza	04	Resto de África	299	Países sin relaciones diplomáticas	16 a 64	1
2008	50	Zaragoza	05	América del Norte	301	Canadá	0 a 15	3
2008	50	Zaragoza	05	América del Norte	301	Canadá	16 a 64	26
2008	50	Zaragoza	05	América del Norte	302	Estados Unidos de América	0 a 15	43
2008	50	Zaragoza	05	América del Norte	302	Estados Unidos de América	16 a 64	254
2008	50	Zaragoza	05	América del Norte	302	Estados Unidos de América	65 y más	56
2008	50	Zaragoza	06	Resto de América	303	México	0 a 15	42
2008	50	Zaragoza	06	Resto de América	303	México	16 a 64	258
2008	50	Zaragoza	06	Resto de América	303	México	65 y más	7
2008	50	Zaragoza	06	Resto de América	314	Costa Rica	0 a 15	8
2008	50	Zaragoza	06	Resto de América	314	Costa Rica	16 a 64	23
2008	50	Zaragoza	06	Resto de América	314	Costa Rica	65 y más	2
2008	50	Zaragoza	06	Resto de América	315	Cuba	0 a 15	69
2008	50	Zaragoza	06	Resto de América	315	Cuba	16 a 64	805
2008	50	Zaragoza	06	Resto de América	315	Cuba	65 y más	46
2008	50	Zaragoza	06	Resto de América	316	Dominica	0 a 15	3
2008	50	Zaragoza	06	Resto de América	316	Dominica	16 a 64	13
2008	50	Zaragoza	06	Resto de América	317	El Salvador	0 a 15	31
2008	50	Zaragoza	06	Resto de América	317	El Salvador	16 a 64	201
2008	50	Zaragoza	06	Resto de América	317	El Salvador	65 y más	1
2008	50	Zaragoza	06	Resto de América	319	Guatemala	0 a 15	10
2008	50	Zaragoza	06	Resto de América	319	Guatemala	16 a 64	55
2008	50	Zaragoza	06	Resto de América	319	Guatemala	65 y más	1
2008	50	Zaragoza	06	Resto de América	321	Honduras	0 a 15	83
2008	50	Zaragoza	06	Resto de América	321	Honduras	16 a 64	472
2008	50	Zaragoza	06	Resto de América	321	Honduras	65 y más	3
2008	50	Zaragoza	06	Resto de América	323	Nicaragua	0 a 15	130
2008	50	Zaragoza	06	Resto de América	323	Nicaragua	16 a 64	2140
2008	50	Zaragoza	06	Resto de América	323	Nicaragua	65 y más	1
2008	50	Zaragoza	06	Resto de América	324	Panamá	0 a 15	9
2008	50	Zaragoza	06	Resto de América	324	Panamá	16 a 64	47
2008	50	Zaragoza	06	Resto de América	324	Panamá	65 y más	1
2008	50	Zaragoza	06	Resto de América	326	República Dominicana	0 a 15	248
2008	50	Zaragoza	06	Resto de América	326	República Dominicana	16 a 64	1183
2008	50	Zaragoza	06	Resto de América	326	República Dominicana	65 y más	27
2008	50	Zaragoza	06	Resto de América	340	Argentina	0 a 15	236
2008	50	Zaragoza	06	Resto de América	340	Argentina	16 a 64	1058
2008	50	Zaragoza	06	Resto de América	340	Argentina	65 y más	51
2008	50	Zaragoza	06	Resto de América	341	Bolivia	0 a 15	113
2008	50	Zaragoza	06	Resto de América	341	Bolivia	16 a 64	610
2008	50	Zaragoza	06	Resto de América	341	Bolivia	65 y más	4
2008	50	Zaragoza	06	Resto de América	342	Brasil	0 a 15	275
2008	50	Zaragoza	06	Resto de América	342	Brasil	16 a 64	1476
2008	50	Zaragoza	06	Resto de América	342	Brasil	65 y más	13
2008	50	Zaragoza	06	Resto de América	343	Colombia	0 a 15	872
2008	50	Zaragoza	06	Resto de América	343	Colombia	16 a 64	4220
2008	50	Zaragoza	06	Resto de América	343	Colombia	65 y más	90
2008	50	Zaragoza	06	Resto de América	344	Chile	0 a 15	135
2008	50	Zaragoza	06	Resto de América	344	Chile	16 a 64	565
2008	50	Zaragoza	06	Resto de América	344	Chile	65 y más	16
2008	50	Zaragoza	06	Resto de América	345	Ecuador	0 a 15	2372
2008	50	Zaragoza	06	Resto de América	345	Ecuador	16 a 64	7623
2008	50	Zaragoza	06	Resto de América	345	Ecuador	65 y más	83
2008	50	Zaragoza	06	Resto de América	347	Paraguay	0 a 15	25
2008	50	Zaragoza	06	Resto de América	347	Paraguay	16 a 64	224
2008	50	Zaragoza	06	Resto de América	347	Paraguay	65 y más	5
2008	50	Zaragoza	06	Resto de América	348	Perú	0 a 15	220
2008	50	Zaragoza	06	Resto de América	348	Perú	16 a 64	1394
2008	50	Zaragoza	06	Resto de América	348	Perú	65 y más	40
2008	50	Zaragoza	06	Resto de América	350	Uruguay	0 a 15	73
2008	50	Zaragoza	06	Resto de América	350	Uruguay	16 a 64	290
2008	50	Zaragoza	06	Resto de América	350	Uruguay	65 y más	18
2008	50	Zaragoza	06	Resto de América	351	Venezuela	0 a 15	103
2008	50	Zaragoza	06	Resto de América	351	Venezuela	16 a 64	668
2008	50	Zaragoza	06	Resto de América	351	Venezuela	65 y más	19
2008	50	Zaragoza	07	Asia	401	Afganistán	16 a 64	2
2008	50	Zaragoza	07	Asia	402	Arabia Saudí	16 a 64	2
2008	50	Zaragoza	07	Asia	404	Bangladesh	0 a 15	11
2008	50	Zaragoza	07	Asia	404	Bangladesh	16 a 64	8
2008	50	Zaragoza	07	Asia	404	Bangladesh	65 y más	2
2008	50	Zaragoza	07	Asia	407	China	0 a 15	665
2008	50	Zaragoza	07	Asia	407	China	16 a 64	2264
2008	50	Zaragoza	07	Asia	407	China	65 y más	30
2008	50	Zaragoza	07	Asia	409	Filipinas	0 a 15	2
2008	50	Zaragoza	07	Asia	409	Filipinas	16 a 64	18
2008	50	Zaragoza	07	Asia	409	Filipinas	65 y más	1
2008	50	Zaragoza	07	Asia	410	India	0 a 15	23
2008	50	Zaragoza	07	Asia	410	India	16 a 64	71
2008	50	Zaragoza	07	Asia	410	India	65 y más	1
2008	50	Zaragoza	07	Asia	411	Indonesia	16 a 64	6
2008	50	Zaragoza	07	Asia	412	Irak	16 a 64	1
2008	50	Zaragoza	07	Asia	413	Irán	0 a 15	1
2008	50	Zaragoza	07	Asia	413	Irán	16 a 64	7
2008	50	Zaragoza	07	Asia	414	Israel	16 a 64	6
2008	50	Zaragoza	07	Asia	415	Japón	16 a 64	26
2008	50	Zaragoza	07	Asia	415	Japón	65 y más	1
2008	50	Zaragoza	07	Asia	416	Jordania	0 a 15	4
2008	50	Zaragoza	07	Asia	416	Jordania	16 a 64	16
2008	50	Zaragoza	07	Asia	420	Líbano	0 a 15	2
2008	50	Zaragoza	07	Asia	420	Líbano	16 a 64	20
2008	50	Zaragoza	07	Asia	421	Malasia	16 a 64	1
2008	50	Zaragoza	07	Asia	424	Nepal	0 a 15	1
2008	50	Zaragoza	07	Asia	424	Nepal	16 a 64	5
2008	50	Zaragoza	07	Asia	426	Pakistán	0 a 15	29
2008	50	Zaragoza	07	Asia	426	Pakistán	16 a 64	296
2008	50	Zaragoza	07	Asia	426	Pakistán	65 y más	4
2008	50	Zaragoza	07	Asia	430	República de Corea	0 a 15	3
2008	50	Zaragoza	07	Asia	430	República de Corea	16 a 64	15
2008	50	Zaragoza	07	Asia	430	República de Corea	65 y más	1
2008	50	Zaragoza	07	Asia	433	Siria	0 a 15	4
2008	50	Zaragoza	07	Asia	433	Siria	16 a 64	35
2008	50	Zaragoza	07	Asia	433	Siria	65 y más	2
2008	50	Zaragoza	07	Asia	434	Sri-Lanka	16 a 64	2
2008	50	Zaragoza	07	Asia	435	Tailandia	16 a 64	7
2008	50	Zaragoza	07	Asia	437	Vietnam	16 a 64	6
2008	50	Zaragoza	07	Asia	442	Azerbaiyan	16 a 64	3
2008	50	Zaragoza	07	Asia	443	Kazajstan	0 a 15	2
2008	50	Zaragoza	07	Asia	443	Kazajstan	16 a 64	8
2008	50	Zaragoza	07	Asia	444	Kirgvistan	0 a 15	2
2008	50	Zaragoza	07	Asia	444	Kirgvistan	16 a 64	10
2008	50	Zaragoza	07	Asia	447	Uzbekistán	0 a 15	2
2008	50	Zaragoza	07	Asia	447	Uzbekistán	16 a 64	8
2008	50	Zaragoza	07	Asia	447	Uzbekistán	65 y más	1
2008	50	Zaragoza	07	Asia	499	Países sin relaciones diplomáticas	16 a 64	6
2008	50	Zaragoza	07	Asia	499	Países sin relaciones diplomáticas	65 y más	1
2008	50	Zaragoza	08	Oceanía	501	Australia	16 a 64	8
2008	50	Zaragoza	08	Oceanía	501	Australia	65 y más	1
2008	50	Zaragoza	08	Oceanía	504	Nueva Zelanda	0 a 15	1
2008	50	Zaragoza	08	Oceanía	504	Nueva Zelanda	16 a 64	5
2008	50	Zaragoza	09	Apátridas y no consta	555	Apátridas	0 a 15	5
2008	50	Zaragoza	09	Apátridas y no consta	555	Apátridas	16 a 64	24
2009	22	Huesca	01	UE-27	102	Austria	0 a 15	1
2009	22	Huesca	01	UE-27	102	Austria	16 a 64	12
2009	22	Huesca	01	UE-27	102	Austria	65 y más	3
2009	22	Huesca	01	UE-27	103	Bélgica	0 a 15	17
2009	22	Huesca	01	UE-27	103	Bélgica	16 a 64	66
2009	22	Huesca	01	UE-27	103	Bélgica	65 y más	8
2009	22	Huesca	01	UE-27	104	Bulgaria	0 a 15	333
2009	22	Huesca	01	UE-27	104	Bulgaria	16 a 64	1540
2009	22	Huesca	01	UE-27	104	Bulgaria	65 y más	19
2009	22	Huesca	01	UE-27	107	Dinamarca	0 a 15	3
2009	22	Huesca	01	UE-27	107	Dinamarca	16 a 64	5
2009	22	Huesca	01	UE-27	109	Finlandia	0 a 15	1
2009	22	Huesca	01	UE-27	109	Finlandia	16 a 64	5
2009	22	Huesca	01	UE-27	110	Francia	0 a 15	36
2009	22	Huesca	01	UE-27	110	Francia	16 a 64	392
2009	22	Huesca	01	UE-27	110	Francia	65 y más	109
2009	22	Huesca	01	UE-27	111	Grecia	0 a 15	1
2009	22	Huesca	01	UE-27	111	Grecia	16 a 64	10
2009	22	Huesca	01	UE-27	112	Hungría	0 a 15	3
2009	22	Huesca	01	UE-27	112	Hungría	16 a 64	17
2009	22	Huesca	01	UE-27	113	Irlanda	0 a 15	2
2009	22	Huesca	01	UE-27	113	Irlanda	16 a 64	17
2009	22	Huesca	01	UE-27	115	Italia	0 a 15	33
2009	22	Huesca	01	UE-27	115	Italia	16 a 64	194
2009	22	Huesca	01	UE-27	115	Italia	65 y más	8
2009	22	Huesca	01	UE-27	121	Países Bajos	0 a 15	20
2009	22	Huesca	01	UE-27	121	Países Bajos	16 a 64	103
2009	22	Huesca	01	UE-27	121	Países Bajos	65 y más	14
2009	22	Huesca	01	UE-27	122	Polonia	0 a 15	105
2009	22	Huesca	01	UE-27	122	Polonia	16 a 64	737
2009	22	Huesca	01	UE-27	122	Polonia	65 y más	3
2009	22	Huesca	01	UE-27	123	Portugal	0 a 15	156
2009	22	Huesca	01	UE-27	123	Portugal	16 a 64	926
2009	22	Huesca	01	UE-27	123	Portugal	65 y más	13
2009	22	Huesca	01	UE-27	125	Reino Unido	0 a 15	39
2009	22	Huesca	01	UE-27	125	Reino Unido	16 a 64	145
2009	22	Huesca	01	UE-27	125	Reino Unido	65 y más	15
2009	22	Huesca	01	UE-27	126	Alemania	0 a 15	32
2009	22	Huesca	01	UE-27	126	Alemania	16 a 64	139
2009	22	Huesca	01	UE-27	126	Alemania	65 y más	13
2009	22	Huesca	01	UE-27	128	Rumanía	0 a 15	1120
2009	22	Huesca	01	UE-27	128	Rumanía	16 a 64	6261
2009	22	Huesca	01	UE-27	128	Rumanía	65 y más	46
2009	22	Huesca	01	UE-27	131	Suecia	0 a 15	1
2009	22	Huesca	01	UE-27	131	Suecia	16 a 64	5
2009	22	Huesca	01	UE-27	136	Letonia	0 a 15	3
2009	22	Huesca	01	UE-27	136	Letonia	16 a 64	17
2009	22	Huesca	01	UE-27	141	Estonia	16 a 64	2
2009	22	Huesca	01	UE-27	142	Lituania	0 a 15	52
2009	22	Huesca	01	UE-27	142	Lituania	16 a 64	268
2009	22	Huesca	01	UE-27	142	Lituania	65 y más	3
2009	22	Huesca	01	UE-27	143	República Checa	16 a 64	41
2009	22	Huesca	01	UE-27	144	Eslovaquia	16 a 64	40
2009	22	Huesca	01	UE-27	147	Eslovenia	16 a 64	1
2009	22	Huesca	02	Resto de Europa	101	Albania	16 a 64	6
2009	22	Huesca	02	Resto de Europa	120	Noruega	16 a 64	1
2009	22	Huesca	02	Resto de Europa	124	Andorra	0 a 15	2
2009	22	Huesca	02	Resto de Europa	124	Andorra	16 a 64	3
2009	22	Huesca	02	Resto de Europa	132	Suiza	16 a 64	21
2009	22	Huesca	02	Resto de Europa	132	Suiza	65 y más	6
2009	22	Huesca	02	Resto de Europa	135	Ucrania	0 a 15	108
2009	22	Huesca	02	Resto de Europa	135	Ucrania	16 a 64	457
2009	22	Huesca	02	Resto de Europa	135	Ucrania	65 y más	6
2009	22	Huesca	02	Resto de Europa	137	Moldova	0 a 15	1
2009	22	Huesca	02	Resto de Europa	137	Moldova	16 a 64	24
2009	22	Huesca	02	Resto de Europa	138	Bielorrusia	0 a 15	2
2009	22	Huesca	02	Resto de Europa	138	Bielorrusia	16 a 64	15
2009	22	Huesca	02	Resto de Europa	139	Georgia	0 a 15	2
2009	22	Huesca	02	Resto de Europa	139	Georgia	16 a 64	6
2009	22	Huesca	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	1
2009	22	Huesca	02	Resto de Europa	146	Croacia	16 a 64	1
2009	22	Huesca	02	Resto de Europa	148	Armenia	0 a 15	13
2009	22	Huesca	02	Resto de Europa	148	Armenia	16 a 64	39
2009	22	Huesca	02	Resto de Europa	148	Armenia	65 y más	3
2009	22	Huesca	02	Resto de Europa	154	Rusia	0 a 15	23
2009	22	Huesca	02	Resto de Europa	154	Rusia	16 a 64	94
2009	22	Huesca	02	Resto de Europa	154	Rusia	65 y más	1
2009	22	Huesca	02	Resto de Europa	157	Serbia	16 a 64	6
2009	22	Huesca	02	Resto de Europa	436	Turquía	16 a 64	2
2009	22	Huesca	03	Magreb	203	Argelia	0 a 15	216
2009	22	Huesca	03	Magreb	203	Argelia	16 a 64	706
2009	22	Huesca	03	Magreb	203	Argelia	65 y más	5
2009	22	Huesca	03	Magreb	228	Marruecos	0 a 15	926
2009	22	Huesca	03	Magreb	228	Marruecos	16 a 64	2757
2009	22	Huesca	03	Magreb	228	Marruecos	65 y más	16
2009	22	Huesca	03	Magreb	230	Mauritania	0 a 15	11
2009	22	Huesca	03	Magreb	230	Mauritania	16 a 64	130
2009	22	Huesca	03	Magreb	230	Mauritania	65 y más	1
2009	22	Huesca	03	Magreb	248	Túnez	0 a 15	2
2009	22	Huesca	03	Magreb	248	Túnez	16 a 64	2
2009	22	Huesca	04	Resto de África	201	Burkina Fasso	0 a 15	14
2009	22	Huesca	04	Resto de África	201	Burkina Fasso	16 a 64	49
2009	22	Huesca	04	Resto de África	202	Angola	0 a 15	2
2009	22	Huesca	04	Resto de África	202	Angola	16 a 64	5
2009	22	Huesca	04	Resto de África	204	Benin	16 a 64	2
2009	22	Huesca	04	Resto de África	207	Cabo Verde	0 a 15	5
2009	22	Huesca	04	Resto de África	207	Cabo Verde	16 a 64	12
2009	22	Huesca	04	Resto de África	208	Camerún	0 a 15	1
2009	22	Huesca	04	Resto de África	208	Camerún	16 a 64	7
2009	22	Huesca	04	Resto de África	210	Congo	16 a 64	1
2009	22	Huesca	04	Resto de África	211	Costa de Marfil	0 a 15	9
2009	22	Huesca	04	Resto de África	211	Costa de Marfil	16 a 64	28
2009	22	Huesca	04	Resto de África	216	Gambia	0 a 15	177
2009	22	Huesca	04	Resto de África	216	Gambia	16 a 64	578
2009	22	Huesca	04	Resto de África	217	Ghana	0 a 15	17
2009	22	Huesca	04	Resto de África	217	Ghana	16 a 64	74
2009	22	Huesca	04	Resto de África	218	Guinea	0 a 15	61
2009	22	Huesca	04	Resto de África	218	Guinea	16 a 64	191
2009	22	Huesca	04	Resto de África	219	Guinea Bissau	16 a 64	20
2009	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	0 a 15	5
2009	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	16 a 64	17
2009	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	65 y más	2
2009	22	Huesca	04	Resto de África	221	Kenia	16 a 64	22
2009	22	Huesca	04	Resto de África	223	Liberia	0 a 15	2
2009	22	Huesca	04	Resto de África	223	Liberia	16 a 64	2
2009	22	Huesca	04	Resto de África	227	Mali	0 a 15	126
2009	22	Huesca	04	Resto de África	227	Mali	16 a 64	787
2009	22	Huesca	04	Resto de África	227	Mali	65 y más	3
2009	22	Huesca	04	Resto de África	231	Mozambique	16 a 64	1
2009	22	Huesca	04	Resto de África	232	Namibia	0 a 15	1
2009	22	Huesca	04	Resto de África	233	Níger	0 a 15	1
2009	22	Huesca	04	Resto de África	233	Níger	16 a 64	11
2009	22	Huesca	04	Resto de África	234	Nigeria	0 a 15	10
2009	22	Huesca	04	Resto de África	234	Nigeria	16 a 64	87
2009	22	Huesca	04	Resto de África	237	Ruanda	0 a 15	1
2009	22	Huesca	04	Resto de África	238	Santo Tome y Príncipe	16 a 64	1
2009	22	Huesca	04	Resto de África	239	Senegal	0 a 15	34
2009	22	Huesca	04	Resto de África	239	Senegal	16 a 64	429
2009	22	Huesca	04	Resto de África	239	Senegal	65 y más	1
2009	22	Huesca	04	Resto de África	241	Sierra Leona	0 a 15	1
2009	22	Huesca	04	Resto de África	241	Sierra Leona	16 a 64	4
2009	22	Huesca	04	Resto de África	247	Togo	16 a 64	3
2009	22	Huesca	04	Resto de África	251	Zambia	16 a 64	1
2009	22	Huesca	04	Resto de África	252	Zimbabwe	16 a 64	1
2009	22	Huesca	04	Resto de África	299	Países sin relaciones diplomáticas	16 a 64	2
2009	22	Huesca	05	América del Norte	301	Canadá	0 a 15	1
2009	22	Huesca	05	América del Norte	301	Canadá	16 a 64	5
2009	22	Huesca	05	América del Norte	302	Estados Unidos de América	0 a 15	5
2009	22	Huesca	05	América del Norte	302	Estados Unidos de América	16 a 64	33
2009	22	Huesca	05	América del Norte	302	Estados Unidos de América	65 y más	3
2009	22	Huesca	06	Resto de América	303	México	0 a 15	6
2009	22	Huesca	06	Resto de América	303	México	16 a 64	63
2009	22	Huesca	06	Resto de América	303	México	65 y más	3
2009	22	Huesca	06	Resto de América	314	Costa Rica	16 a 64	3
2009	22	Huesca	06	Resto de América	315	Cuba	0 a 15	12
2009	22	Huesca	06	Resto de América	315	Cuba	16 a 64	157
2009	22	Huesca	06	Resto de América	315	Cuba	65 y más	9
2009	22	Huesca	06	Resto de América	316	Dominica	16 a 64	4
2009	22	Huesca	06	Resto de América	317	El Salvador	16 a 64	4
2009	22	Huesca	06	Resto de América	317	El Salvador	65 y más	1
2009	22	Huesca	06	Resto de América	319	Guatemala	0 a 15	14
2009	22	Huesca	06	Resto de América	319	Guatemala	16 a 64	13
2009	22	Huesca	06	Resto de América	321	Honduras	0 a 15	3
2009	22	Huesca	06	Resto de América	321	Honduras	16 a 64	47
2009	22	Huesca	06	Resto de América	321	Honduras	65 y más	1
2009	22	Huesca	06	Resto de América	323	Nicaragua	0 a 15	2
2009	22	Huesca	06	Resto de América	323	Nicaragua	16 a 64	80
2009	22	Huesca	06	Resto de América	324	Panamá	0 a 15	3
2009	22	Huesca	06	Resto de América	324	Panamá	16 a 64	8
2009	22	Huesca	06	Resto de América	326	República Dominicana	0 a 15	78
2009	22	Huesca	06	Resto de América	326	República Dominicana	16 a 64	388
2009	22	Huesca	06	Resto de América	326	República Dominicana	65 y más	7
2009	22	Huesca	06	Resto de América	327	Trinidad y Tobago	16 a 64	1
2009	22	Huesca	06	Resto de América	340	Argentina	0 a 15	84
2009	22	Huesca	06	Resto de América	340	Argentina	16 a 64	411
2009	22	Huesca	06	Resto de América	340	Argentina	65 y más	19
2009	22	Huesca	06	Resto de América	341	Bolivia	0 a 15	61
2009	22	Huesca	06	Resto de América	341	Bolivia	16 a 64	322
2009	22	Huesca	06	Resto de América	341	Bolivia	65 y más	3
2009	22	Huesca	06	Resto de América	342	Brasil	0 a 15	34
2009	22	Huesca	06	Resto de América	342	Brasil	16 a 64	242
2009	22	Huesca	06	Resto de América	342	Brasil	65 y más	1
2009	22	Huesca	06	Resto de América	343	Colombia	0 a 15	219
2009	22	Huesca	06	Resto de América	343	Colombia	16 a 64	963
2009	22	Huesca	06	Resto de América	343	Colombia	65 y más	16
2009	22	Huesca	06	Resto de América	344	Chile	0 a 15	19
2009	22	Huesca	06	Resto de América	344	Chile	16 a 64	98
2009	22	Huesca	06	Resto de América	344	Chile	65 y más	5
2009	22	Huesca	06	Resto de América	345	Ecuador	0 a 15	263
2009	22	Huesca	06	Resto de América	345	Ecuador	16 a 64	906
2009	22	Huesca	06	Resto de América	345	Ecuador	65 y más	5
2009	22	Huesca	06	Resto de América	347	Paraguay	0 a 15	2
2009	22	Huesca	06	Resto de América	347	Paraguay	16 a 64	53
2009	22	Huesca	06	Resto de América	348	Perú	0 a 15	35
2009	22	Huesca	06	Resto de América	348	Perú	16 a 64	208
2009	22	Huesca	06	Resto de América	348	Perú	65 y más	6
2009	22	Huesca	06	Resto de América	350	Uruguay	0 a 15	47
2009	22	Huesca	06	Resto de América	350	Uruguay	16 a 64	162
2009	22	Huesca	06	Resto de América	350	Uruguay	65 y más	7
2009	22	Huesca	06	Resto de América	351	Venezuela	0 a 15	30
2009	22	Huesca	06	Resto de América	351	Venezuela	16 a 64	130
2009	22	Huesca	06	Resto de América	351	Venezuela	65 y más	3
2009	22	Huesca	07	Asia	404	Bangladesh	16 a 64	1
2009	22	Huesca	07	Asia	407	China	0 a 15	67
2009	22	Huesca	07	Asia	407	China	16 a 64	258
2009	22	Huesca	07	Asia	407	China	65 y más	5
2009	22	Huesca	07	Asia	409	Filipinas	16 a 64	7
2009	22	Huesca	07	Asia	409	Filipinas	65 y más	1
2009	22	Huesca	07	Asia	410	India	0 a 15	2
2009	22	Huesca	07	Asia	410	India	16 a 64	6
2009	22	Huesca	07	Asia	414	Israel	16 a 64	2
2009	22	Huesca	07	Asia	415	Japón	16 a 64	4
2009	22	Huesca	07	Asia	419	Laos	16 a 64	1
2009	22	Huesca	07	Asia	420	Líbano	16 a 64	1
2009	22	Huesca	07	Asia	421	Malasia	16 a 64	1
2009	22	Huesca	07	Asia	423	Mongolia	0 a 15	1
2009	22	Huesca	07	Asia	423	Mongolia	16 a 64	2
2009	22	Huesca	07	Asia	424	Nepal	16 a 64	1
2009	22	Huesca	07	Asia	426	Pakistán	0 a 15	5
2009	22	Huesca	07	Asia	426	Pakistán	16 a 64	29
2009	22	Huesca	07	Asia	430	República de Corea	16 a 64	1
2009	22	Huesca	07	Asia	433	Siria	16 a 64	2
2009	22	Huesca	07	Asia	435	Tailandia	16 a 64	8
2009	22	Huesca	07	Asia	443	Kazajstan	0 a 15	1
2009	22	Huesca	07	Asia	447	Uzbekistán	16 a 64	2
2009	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	0 a 15	2
2009	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	16 a 64	8
2009	22	Huesca	08	Oceanía	501	Australia	0 a 15	1
2009	22	Huesca	08	Oceanía	501	Australia	16 a 64	4
2009	22	Huesca	08	Oceanía	501	Australia	65 y más	2
2009	22	Huesca	08	Oceanía	504	Nueva Zelanda	16 a 64	1
2009	22	Huesca	08	Oceanía	511	Micronesia	0 a 15	2
2009	22	Huesca	08	Oceanía	511	Micronesia	16 a 64	5
2009	22	Huesca	08	Oceanía	512	Tuvalu	16 a 64	1
2009	22	Huesca	08	Oceanía	512	Tuvalu	65 y más	1
2009	22	Huesca	08	Oceanía	515	Nauru	16 a 64	2
2009	22	Huesca	08	Oceanía	515	Nauru	65 y más	1
2009	22	Huesca	08	Oceanía	516	Palaos	0 a 15	1
2009	22	Huesca	08	Oceanía	516	Palaos	16 a 64	4
2009	44	Teruel	01	UE-27	102	Austria	16 a 64	1
2009	44	Teruel	01	UE-27	102	Austria	65 y más	1
2009	44	Teruel	01	UE-27	103	Bélgica	0 a 15	3
2009	44	Teruel	01	UE-27	103	Bélgica	16 a 64	18
2009	44	Teruel	01	UE-27	104	Bulgaria	0 a 15	75
2009	44	Teruel	01	UE-27	104	Bulgaria	16 a 64	263
2009	44	Teruel	01	UE-27	104	Bulgaria	65 y más	2
2009	44	Teruel	01	UE-27	107	Dinamarca	16 a 64	1
2009	44	Teruel	01	UE-27	107	Dinamarca	65 y más	1
2009	44	Teruel	01	UE-27	109	Finlandia	0 a 15	1
2009	44	Teruel	01	UE-27	109	Finlandia	16 a 64	1
2009	44	Teruel	01	UE-27	110	Francia	0 a 15	6
2009	44	Teruel	01	UE-27	110	Francia	16 a 64	90
2009	44	Teruel	01	UE-27	110	Francia	65 y más	29
2009	44	Teruel	01	UE-27	111	Grecia	0 a 15	2
2009	44	Teruel	01	UE-27	111	Grecia	16 a 64	3
2009	44	Teruel	01	UE-27	112	Hungría	0 a 15	2
2009	44	Teruel	01	UE-27	112	Hungría	16 a 64	15
2009	44	Teruel	01	UE-27	113	Irlanda	0 a 15	1
2009	44	Teruel	01	UE-27	113	Irlanda	16 a 64	9
2009	44	Teruel	01	UE-27	115	Italia	0 a 15	19
2009	44	Teruel	01	UE-27	115	Italia	16 a 64	100
2009	44	Teruel	01	UE-27	115	Italia	65 y más	24
2009	44	Teruel	01	UE-27	121	Países Bajos	0 a 15	4
2009	44	Teruel	01	UE-27	121	Países Bajos	16 a 64	22
2009	44	Teruel	01	UE-27	122	Polonia	0 a 15	154
2009	44	Teruel	01	UE-27	122	Polonia	16 a 64	762
2009	44	Teruel	01	UE-27	123	Portugal	0 a 15	80
2009	44	Teruel	01	UE-27	123	Portugal	16 a 64	495
2009	44	Teruel	01	UE-27	123	Portugal	65 y más	2
2009	44	Teruel	01	UE-27	125	Reino Unido	0 a 15	16
2009	44	Teruel	01	UE-27	125	Reino Unido	16 a 64	100
2009	44	Teruel	01	UE-27	125	Reino Unido	65 y más	8
2009	44	Teruel	01	UE-27	126	Alemania	0 a 15	10
2009	44	Teruel	01	UE-27	126	Alemania	16 a 64	63
2009	44	Teruel	01	UE-27	126	Alemania	65 y más	11
2009	44	Teruel	01	UE-27	128	Rumanía	0 a 15	1279
2009	44	Teruel	01	UE-27	128	Rumanía	16 a 64	5730
2009	44	Teruel	01	UE-27	128	Rumanía	65 y más	41
2009	44	Teruel	01	UE-27	131	Suecia	0 a 15	1
2009	44	Teruel	01	UE-27	131	Suecia	16 a 64	4
2009	44	Teruel	01	UE-27	136	Letonia	0 a 15	1
2009	44	Teruel	01	UE-27	136	Letonia	16 a 64	12
2009	44	Teruel	01	UE-27	142	Lituania	0 a 15	2
2009	44	Teruel	01	UE-27	142	Lituania	16 a 64	8
2009	44	Teruel	01	UE-27	143	República Checa	0 a 15	6
2009	44	Teruel	01	UE-27	143	República Checa	16 a 64	41
2009	44	Teruel	01	UE-27	144	Eslovaquia	16 a 64	3
2009	44	Teruel	02	Resto de Europa	101	Albania	0 a 15	4
2009	44	Teruel	02	Resto de Europa	101	Albania	16 a 64	8
2009	44	Teruel	02	Resto de Europa	114	Islandia	16 a 64	1
2009	44	Teruel	02	Resto de Europa	132	Suiza	0 a 15	2
2009	44	Teruel	02	Resto de Europa	132	Suiza	16 a 64	6
2009	44	Teruel	02	Resto de Europa	132	Suiza	65 y más	1
2009	44	Teruel	02	Resto de Europa	135	Ucrania	0 a 15	28
2009	44	Teruel	02	Resto de Europa	135	Ucrania	16 a 64	172
2009	44	Teruel	02	Resto de Europa	137	Moldova	0 a 15	3
2009	44	Teruel	02	Resto de Europa	137	Moldova	16 a 64	46
2009	44	Teruel	02	Resto de Europa	138	Bielorrusia	0 a 15	1
2009	44	Teruel	02	Resto de Europa	138	Bielorrusia	16 a 64	2
