Año	Dirección Provincial Código	Dirección Provincial Nombre	Sexo	Nº Accidentes	Código	Municipio	Grupo Grado Código	Grupo Grado Código
2014	22	Huesca	Hombres	1	22199	Sabiñánigo	3	Mortales
2014	22	Huesca	Hombres	1	22204	Sallent de Gállego	1	Leves
2014	22	Huesca	Mujeres	2	22204	Sallent de Gállego	1	Leves
2014	22	Huesca	Hombres	3	22225	Tamarite de Litera	1	Leves
2014	22	Huesca	Mujeres	1	22225	Tamarite de Litera	1	Leves
2014	22	Huesca	Hombres	1	22226	Tardienta	1	Leves
2014	22	Huesca	Hombres	1	22254	Zaidín	1	Leves
2014	22	Huesca	Hombres	1	22903	San Miguel del Cinca	3	Mortales
2014	44	Teruel	Mujeres	1	44009	Albarracín	1	Leves
2014	44	Teruel	Hombres	2	44013	Alcañiz	1	Leves
2014	44	Teruel	Mujeres	7	44013	Alcañiz	1	Leves
2014	44	Teruel	Hombres	1	44014	Alcorisa	1	Leves
2014	44	Teruel	Mujeres	1	44014	Alcorisa	1	Leves
2014	44	Teruel	Hombres	2	44025	Andorra	1	Leves
2014	44	Teruel	Mujeres	1	44047	Burbáguena	1	Leves
2014	44	Teruel	Hombres	2	44050	Calamocha	1	Leves
2014	44	Teruel	Mujeres	1	44050	Calamocha	1	Leves
2014	50	Zaragoza	Mujeres	1	44050	Calamocha	1	Leves
2014	44	Teruel	Hombres	2	44076	Cella	1	Leves
2014	44	Teruel	Hombres	1	44099	Escucha	1	Leves
2014	44	Teruel	Mujeres	1	44112	Fuentes Claras	1	Leves
2014	44	Teruel	Hombres	1	44130	Jorcas	1	Leves
2014	44	Teruel	Mujeres	1	44143	Manzanera	1	Leves
2014	44	Teruel	Hombres	1	44158	Mora de Rubielos	1	Leves
2014	44	Teruel	Hombres	1	44161	Muniesa	1	Leves
2014	44	Teruel	Hombres	1	44209	Santa Eulalia	3	Mortales
2014	44	Teruel	Mujeres	2	44209	Santa Eulalia	1	Leves
2014	44	Teruel	Hombres	18	44216	Teruel	1	Leves
2014	44	Teruel	Hombres	1	44216	Teruel	2	Graves o muy graves
2014	44	Teruel	Mujeres	24	44216	Teruel	1	Leves
2014	44	Teruel	Mujeres	1	44246	Valderrobres	1	Leves
2014	50	Zaragoza	Hombres	1	50008	Alagón	1	Leves
2014	50	Zaragoza	Mujeres	3	50008	Alagón	1	Leves
2014	50	Zaragoza	Hombres	1	50017	Alfajarín	1	Leves
2014	50	Zaragoza	Mujeres	1	50017	Alfajarín	1	Leves
2014	50	Zaragoza	Hombres	1	50018	Alfamén	1	Leves
2014	50	Zaragoza	Hombres	1	50020	Alhama de Aragón	1	Leves
2014	50	Zaragoza	Mujeres	2	50020	Alhama de Aragón	1	Leves
2014	50	Zaragoza	Hombres	1	50024	Almonacid de la Sierra	1	Leves
2014	50	Zaragoza	Hombres	1	50025	Almunia de Doña Godina (La)	1	Leves
2014	50	Zaragoza	Mujeres	2	50025	Almunia de Doña Godina (La)	1	Leves
2014	50	Zaragoza	Mujeres	2	50038	Ateca	1	Leves
2014	50	Zaragoza	Hombres	1	50055	Borja	1	Leves
2014	50	Zaragoza	Mujeres	3	50055	Borja	1	Leves
2014	50	Zaragoza	Hombres	3	50062	Burgo de Ebro (El)	1	Leves
2014	50	Zaragoza	Mujeres	1	50062	Burgo de Ebro (El)	1	Leves
2014	50	Zaragoza	Mujeres	1	50066	Cadrete	1	Leves
2014	50	Zaragoza	Hombres	6	50067	Calatayud	1	Leves
2014	50	Zaragoza	Mujeres	15	50067	Calatayud	1	Leves
2014	50	Zaragoza	Hombres	3	50073	Cariñena	1	Leves
2014	50	Zaragoza	Mujeres	1	50073	Cariñena	1	Leves
2014	50	Zaragoza	Mujeres	1	50081	Cetina	1	Leves
2014	50	Zaragoza	Hombres	4	50089	Cuarte de Huerva	1	Leves
2014	50	Zaragoza	Mujeres	15	50089	Cuarte de Huerva	1	Leves
2014	50	Zaragoza	Hombres	1	50094	Daroca	1	Leves
2014	50	Zaragoza	Hombres	3	50095	Ejea de los Caballeros	1	Leves
2014	50	Zaragoza	Mujeres	5	50095	Ejea de los Caballeros	1	Leves
2014	50	Zaragoza	Hombres	1	50098	Encinacorba	1	Leves
2014	50	Zaragoza	Hombres	2	50099	Épila	1	Leves
2014	50	Zaragoza	Hombres	1	50102	Fabara	1	Leves
2014	50	Zaragoza	Mujeres	1	50105	Fayón	1	Leves
2014	50	Zaragoza	Hombres	6	50107	Figueruelas	1	Leves
2014	50	Zaragoza	Hombres	1	50107	Figueruelas	2	Graves o muy graves
2014	50	Zaragoza	Mujeres	2	50107	Figueruelas	1	Leves
2014	50	Zaragoza	Hombres	1	50115	Fuentes de Ebro	1	Leves
2014	50	Zaragoza	Hombres	1	50118	Gallur	1	Leves
2014	50	Zaragoza	Mujeres	1	50129	Jaraba	1	Leves
2014	50	Zaragoza	Hombres	1	50135	Layana	1	Leves
2014	50	Zaragoza	Hombres	1	50152	Maella	1	Leves
2014	50	Zaragoza	Mujeres	1	50152	Maella	1	Leves
2014	50	Zaragoza	Hombres	1	50153	Magallón	1	Leves
2014	50	Zaragoza	Mujeres	1	50155	Malanquilla	1	Leves
2014	50	Zaragoza	Hombres	1	50159	Maluenda	1	Leves
2014	50	Zaragoza	Hombres	1	50160	Mallén	1	Leves
2014	50	Zaragoza	Mujeres	1	50160	Mallén	1	Leves
2014	50	Zaragoza	Mujeres	1	50163	María de Huerva	1	Leves
2014	50	Zaragoza	Hombres	2	50165	Mequinenza	1	Leves
2014	50	Zaragoza	Mujeres	2	50165	Mequinenza	1	Leves
2014	50	Zaragoza	Hombres	3	50181	Muel	1	Leves
2014	50	Zaragoza	Hombres	9	50182	Muela (La)	1	Leves
2014	50	Zaragoza	Mujeres	7	50182	Muela (La)	1	Leves
2014	50	Zaragoza	Mujeres	1	50192	Nuévalos	1	Leves
2014	50	Zaragoza	Hombres	3	50204	Pedrola	1	Leves
2014	50	Zaragoza	Mujeres	1	50204	Pedrola	1	Leves
2014	50	Zaragoza	Mujeres	1	50208	Pina de Ebro	1	Leves
2014	50	Zaragoza	Hombres	1	50209	Pinseque	1	Leves
2014	50	Zaragoza	Mujeres	2	50209	Pinseque	1	Leves
2014	50	Zaragoza	Hombres	5	50219	Puebla de Alfindén (La)	1	Leves
2014	50	Zaragoza	Mujeres	2	50219	Puebla de Alfindén (La)	1	Leves
2014	50	Zaragoza	Hombres	4	50222	Quinto	1	Leves
2014	50	Zaragoza	Mujeres	1	50222	Quinto	1	Leves
2014	50	Zaragoza	Hombres	4	50225	Ricla	1	Leves
2014	50	Zaragoza	Mujeres	2	50225	Ricla	1	Leves
2014	50	Zaragoza	Hombres	1	50232	Salvatierra de Esca	1	Leves
2014	50	Zaragoza	Mujeres	3	50235	San Mateo de Gállego	1	Leves
2014	50	Zaragoza	Mujeres	1	50241	Saviñán	1	Leves
2014	50	Zaragoza	Hombres	2	50247	Sobradiel	1	Leves
2014	50	Zaragoza	Mujeres	1	50247	Sobradiel	1	Leves
2014	50	Zaragoza	Mujeres	1	50248	Sos del Rey Católico	1	Leves
2014	50	Zaragoza	Hombres	1	50251	Tarazona	1	Leves
2014	50	Zaragoza	Mujeres	6	50251	Tarazona	1	Leves
2014	50	Zaragoza	Hombres	2	50252	Tauste	1	Leves
2014	50	Zaragoza	Mujeres	4	50252	Tauste	1	Leves
2014	50	Zaragoza	Mujeres	1	50269	Urrea de Jalón	1	Leves
2014	50	Zaragoza	Hombres	3	50272	Utebo	1	Leves
2014	50	Zaragoza	Mujeres	6	50272	Utebo	1	Leves
2014	50	Zaragoza	Hombres	5	50288	Villanueva de Gállego	1	Leves
2014	50	Zaragoza	Mujeres	7	50288	Villanueva de Gállego	1	Leves
2014	50	Zaragoza	Hombres	394	50297	Zaragoza	1	Leves
2014	50	Zaragoza	Hombres	6	50297	Zaragoza	2	Graves o muy graves
2014	50	Zaragoza	Mujeres	715	50297	Zaragoza	1	Leves
2014	50	Zaragoza	Hombres	3	50298	Zuera	1	Leves
2014	50	Zaragoza	Mujeres	2	50298	Zuera	1	Leves
2014	22	Huesca	Hombres	6	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2014	50	Zaragoza	Hombres	5	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2014	22	Huesca	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2014	50	Zaragoza	Mujeres	2	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2013	22	Huesca	Mujeres	1	22006	Aísa	2	Graves o muy graves
2013	22	Huesca	Hombres	1	22007	Albalate de Cinca	1	Leves
2013	22	Huesca	Mujeres	2	22017	Alcolea de Cinca	1	Leves
2013	22	Huesca	Mujeres	1	22018	Alcubierre	1	Leves
2013	22	Huesca	Mujeres	1	22024	Alquézar	1	Leves
2013	22	Huesca	Hombres	1	22037	Arguis	1	Leves
2013	22	Huesca	Mujeres	1	22039	Ayerbe	1	Leves
2013	22	Huesca	Hombres	2	22048	Barbastro	1	Leves
2013	22	Huesca	Hombres	1	22048	Barbastro	2	Graves o muy graves
2013	22	Huesca	Mujeres	11	22048	Barbastro	1	Leves
2013	22	Huesca	Hombres	2	22052	Belver de Cinca	1	Leves
2013	22	Huesca	Hombres	1	22053	Benabarre	1	Leves
2013	22	Huesca	Hombres	1	22054	Benasque	1	Leves
2013	22	Huesca	Mujeres	2	22054	Benasque	1	Leves
2013	22	Huesca	Mujeres	1	22059	Biescas	1	Leves
2013	22	Huesca	Mujeres	2	22061	Binéfar	1	Leves
2013	22	Huesca	Hombres	1	22066	Boltaña	1	Leves
2013	22	Huesca	Mujeres	1	22066	Boltaña	1	Leves
2013	22	Huesca	Hombres	1	22078	Canfranc	1	Leves
2013	22	Huesca	Mujeres	1	22078	Canfranc	1	Leves
2013	22	Huesca	Mujeres	1	22078	Canfranc	2	Graves o muy graves
2013	22	Huesca	Hombres	1	22103	Estadilla	1	Leves
2013	22	Huesca	Hombres	4	22112	Fraga	1	Leves
2013	22	Huesca	Mujeres	9	22112	Fraga	1	Leves
2013	50	Zaragoza	Mujeres	1	22112	Fraga	1	Leves
2013	22	Huesca	Mujeres	1	22116	Grañén	1	Leves
2013	22	Huesca	Mujeres	3	22117	Graus	1	Leves
2013	22	Huesca	Hombres	13	22125	Huesca	1	Leves
2013	22	Huesca	Hombres	1	22125	Huesca	2	Graves o muy graves
2013	22	Huesca	Hombres	1	22125	Huesca	3	Mortales
2013	22	Huesca	Mujeres	28	22125	Huesca	1	Leves
2013	22	Huesca	Hombres	1	22127	Igriés	1	Leves
2013	22	Huesca	Hombres	5	22130	Jaca	1	Leves
2013	22	Huesca	Mujeres	8	22130	Jaca	1	Leves
2013	22	Huesca	Hombres	12	22158	Monzón	1	Leves
2013	22	Huesca	Mujeres	8	22158	Monzón	1	Leves
2013	22	Huesca	Mujeres	1	22170	Panticosa	1	Leves
2013	22	Huesca	Mujeres	1	22182	Plan	1	Leves
2013	22	Huesca	Mujeres	1	22197	Robres	1	Leves
2013	22	Huesca	Mujeres	3	22199	Sabiñánigo	1	Leves
2013	22	Huesca	Hombres	4	22204	Sallent de Gállego	1	Leves
2013	22	Huesca	Mujeres	4	22204	Sallent de Gállego	1	Leves
2013	22	Huesca	Hombres	3	22213	Sariñena	1	Leves
2013	50	Zaragoza	Hombres	2	22213	Sariñena	1	Leves
2013	22	Huesca	Mujeres	4	22213	Sariñena	1	Leves
2013	22	Huesca	Hombres	1	22222	Siétamo	1	Leves
2013	22	Huesca	Hombres	3	22225	Tamarite de Litera	1	Leves
2013	22	Huesca	Mujeres	1	22225	Tamarite de Litera	1	Leves
2013	22	Huesca	Hombres	1	22228	Tierz	1	Leves
2013	22	Huesca	Hombres	1	22234	Torrente de Cinca	1	Leves
2013	22	Huesca	Hombres	1	22250	Villanúa	1	Leves
2013	22	Huesca	Hombres	1	22254	Zaidín	1	Leves
2013	22	Huesca	Mujeres	1	22254	Zaidín	1	Leves
2013	22	Huesca	Hombres	1	22901	Valle de Hecho	1	Leves
2013	22	Huesca	Mujeres	2	22907	Aínsa-Sobrarbe	1	Leves
2013	22	Huesca	Mujeres	1	22909	Vencillón	1	Leves
2013	44	Teruel	Mujeres	1	44009	Albarracín	1	Leves
2013	44	Teruel	Mujeres	1	44010	Albentosa	1	Leves
2013	44	Teruel	Hombres	4	44013	Alcañiz	1	Leves
2013	44	Teruel	Mujeres	5	44013	Alcañiz	1	Leves
2013	44	Teruel	Hombres	1	44025	Andorra	1	Leves
2013	44	Teruel	Mujeres	1	44025	Andorra	1	Leves
2013	44	Teruel	Mujeres	1	44029	Ariño	1	Leves
2013	44	Teruel	Hombres	1	44034	Bañón	1	Leves
2013	44	Teruel	Mujeres	1	44047	Burbáguena	1	Leves
2013	44	Teruel	Mujeres	2	44050	Calamocha	1	Leves
2013	44	Teruel	Hombres	1	44051	Calanda	1	Leves
2013	44	Teruel	Mujeres	1	44053	Camañas	1	Leves
2013	44	Teruel	Hombres	1	44076	Cella	1	Leves
2013	44	Teruel	Mujeres	1	44080	Codoñera (La)	1	Leves
2013	44	Teruel	Mujeres	1	44099	Escucha	1	Leves
2013	44	Teruel	Hombres	1	44137	Linares de Mora	1	Leves
2013	44	Teruel	Mujeres	1	44146	Mata de los Olmos (La)	1	Leves
2013	44	Teruel	Mujeres	1	44156	Monteagudo del Castillo	1	Leves
2013	44	Teruel	Hombres	1	44158	Mora de Rubielos	1	Leves
2013	44	Teruel	Mujeres	1	44161	Muniesa	1	Leves
2013	44	Teruel	Hombres	1	44198	Royuela	1	Leves
2013	44	Teruel	Hombres	1	44205	Samper de Calanda	1	Leves
2013	44	Teruel	Hombres	1	44209	Santa Eulalia	1	Leves
2013	44	Teruel	Hombres	1	44210	Sarrión	1	Leves
2013	44	Teruel	Hombres	12	44216	Teruel	1	Leves
2013	50	Zaragoza	Hombres	1	44216	Teruel	1	Leves
2013	44	Teruel	Mujeres	41	44216	Teruel	1	Leves
2013	44	Teruel	Mujeres	2	44238	Utrillas	1	Leves
2013	44	Teruel	Mujeres	2	44246	Valderrobres	1	Leves
2013	50	Zaragoza	Mujeres	5	50008	Alagón	1	Leves
2013	50	Zaragoza	Hombres	1	50017	Alfajarín	1	Leves
2013	50	Zaragoza	Hombres	1	50020	Alhama de Aragón	1	Leves
2013	50	Zaragoza	Mujeres	1	50020	Alhama de Aragón	1	Leves
2013	50	Zaragoza	Mujeres	2	50045	Belchite	1	Leves
2013	50	Zaragoza	Hombres	1	50055	Borja	1	Leves
2013	50	Zaragoza	Hombres	1	50059	Bujaraloz	1	Leves
2013	50	Zaragoza	Hombres	3	50062	Burgo de Ebro (El)	1	Leves
2013	50	Zaragoza	Mujeres	3	50062	Burgo de Ebro (El)	1	Leves
2013	50	Zaragoza	Hombres	2	50066	Cadrete	1	Leves
2013	50	Zaragoza	Hombres	12	50067	Calatayud	1	Leves
2013	50	Zaragoza	Mujeres	11	50067	Calatayud	1	Leves
2013	50	Zaragoza	Mujeres	1	50067	Calatayud	2	Graves o muy graves
2013	50	Zaragoza	Hombres	1	50068	Calatorao	1	Leves
2013	50	Zaragoza	Mujeres	1	50073	Cariñena	1	Leves
2013	50	Zaragoza	Hombres	5	50074	Caspe	1	Leves
2013	50	Zaragoza	Mujeres	1	50074	Caspe	1	Leves
2013	50	Zaragoza	Mujeres	1	50078	Castiliscar	1	Leves
2013	50	Zaragoza	Hombres	9	50089	Cuarte de Huerva	1	Leves
2013	50	Zaragoza	Hombres	1	50089	Cuarte de Huerva	2	Graves o muy graves
2013	50	Zaragoza	Mujeres	7	50089	Cuarte de Huerva	1	Leves
2013	50	Zaragoza	Hombres	1	50094	Daroca	1	Leves
2013	50	Zaragoza	Hombres	1	50095	Ejea de los Caballeros	1	Leves
2013	50	Zaragoza	Mujeres	6	50095	Ejea de los Caballeros	1	Leves
2013	50	Zaragoza	Hombres	3	50099	Épila	1	Leves
2013	50	Zaragoza	Mujeres	1	50099	Épila	1	Leves
2013	50	Zaragoza	Hombres	9	50107	Figueruelas	1	Leves
2013	50	Zaragoza	Mujeres	3	50107	Figueruelas	1	Leves
2013	50	Zaragoza	Hombres	2	50115	Fuentes de Ebro	1	Leves
2013	50	Zaragoza	Mujeres	1	50115	Fuentes de Ebro	1	Leves
2013	50	Zaragoza	Hombres	1	50118	Gallur	1	Leves
2013	50	Zaragoza	Mujeres	2	50118	Gallur	1	Leves
2013	50	Zaragoza	Mujeres	1	50121	Gotor	1	Leves
2013	50	Zaragoza	Mujeres	1	50124	Herrera de los Navarros	1	Leves
2013	50	Zaragoza	Hombres	1	50129	Jaraba	1	Leves
2013	50	Zaragoza	Hombres	1	50165	Mequinenza	1	Leves
2013	50	Zaragoza	Hombres	1	50170	Monegrillo	2	Graves o muy graves
2013	50	Zaragoza	Hombres	1	50181	Muel	1	Leves
2013	50	Zaragoza	Hombres	5	50182	Muela (La)	1	Leves
2013	50	Zaragoza	Hombres	1	50182	Muela (La)	2	Graves o muy graves
2013	50	Zaragoza	Mujeres	4	50182	Muela (La)	1	Leves
2013	50	Zaragoza	Hombres	1	50189	Nonaspe	1	Leves
2013	50	Zaragoza	Mujeres	1	50197	Orés	1	Leves
2013	50	Zaragoza	Mujeres	1	50201	Paracuellos de Jiloca	1	Leves
2013	50	Zaragoza	Hombres	4	50204	Pedrola	1	Leves
2013	50	Zaragoza	Mujeres	1	50204	Pedrola	1	Leves
2013	50	Zaragoza	Hombres	1	50208	Pina de Ebro	1	Leves
2013	50	Zaragoza	Mujeres	1	50208	Pina de Ebro	1	Leves
2013	50	Zaragoza	Hombres	3	50209	Pinseque	1	Leves
2013	50	Zaragoza	Mujeres	1	50209	Pinseque	1	Leves
2013	50	Zaragoza	Hombres	1	50211	Plasencia de Jalón	1	Leves
2013	50	Zaragoza	Mujeres	1	50211	Plasencia de Jalón	1	Leves
2013	50	Zaragoza	Hombres	3	50219	Puebla de Alfindén (La)	1	Leves
2013	50	Zaragoza	Mujeres	1	50219	Puebla de Alfindén (La)	1	Leves
2013	50	Zaragoza	Hombres	1	50222	Quinto	1	Leves
2013	50	Zaragoza	Mujeres	4	50222	Quinto	1	Leves
2013	50	Zaragoza	Hombres	1	50228	Rueda de Jalón	1	Leves
2013	50	Zaragoza	Hombres	1	50235	San Mateo de Gállego	1	Leves
2013	50	Zaragoza	Mujeres	1	50235	San Mateo de Gállego	1	Leves
2013	50	Zaragoza	Hombres	1	50241	Saviñán	1	Leves
2013	50	Zaragoza	Hombres	1	50247	Sobradiel	1	Leves
2013	50	Zaragoza	Mujeres	1	50247	Sobradiel	1	Leves
2013	50	Zaragoza	Hombres	2	50248	Sos del Rey Católico	1	Leves
2013	50	Zaragoza	Hombres	2	50251	Tarazona	1	Leves
2013	50	Zaragoza	Mujeres	7	50251	Tarazona	1	Leves
2013	50	Zaragoza	Hombres	2	50252	Tauste	1	Leves
2013	50	Zaragoza	Mujeres	1	50252	Tauste	1	Leves
2013	50	Zaragoza	Mujeres	1	50269	Urrea de Jalón	1	Leves
2013	50	Zaragoza	Mujeres	1	50271	Used	1	Leves
2013	50	Zaragoza	Hombres	3	50272	Utebo	1	Leves
2013	50	Zaragoza	Mujeres	11	50272	Utebo	1	Leves
2013	50	Zaragoza	Hombres	1	50285	Villafranca de Ebro	1	Leves
2013	50	Zaragoza	Mujeres	1	50285	Villafranca de Ebro	2	Graves o muy graves
2013	50	Zaragoza	Hombres	5	50288	Villanueva de Gállego	1	Leves
2013	50	Zaragoza	Mujeres	8	50288	Villanueva de Gállego	1	Leves
2013	50	Zaragoza	Hombres	1	50292	Villarreal de Huerva	1	Leves
2013	50	Zaragoza	Mujeres	1	50296	Zaida (La)	1	Leves
2013	50	Zaragoza	Hombres	428	50297	Zaragoza	1	Leves
2013	50	Zaragoza	Hombres	2	50297	Zaragoza	2	Graves o muy graves
2013	50	Zaragoza	Hombres	1	50297	Zaragoza	3	Mortales
2013	50	Zaragoza	Mujeres	705	50297	Zaragoza	1	Leves
2013	50	Zaragoza	Mujeres	2	50297	Zaragoza	2	Graves o muy graves
2013	50	Zaragoza	Mujeres	1	50297	Zaragoza	3	Mortales
2013	50	Zaragoza	Hombres	3	50298	Zuera	1	Leves
2013	50	Zaragoza	Mujeres	5	50298	Zuera	1	Leves
2013	50	Zaragoza	Mujeres	1	50903	Villamayor de Gállego	1	Leves
2013	22	Huesca	Hombres	4	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2013	44	Teruel	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2013	50	Zaragoza	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2013	22	Huesca	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	2	Graves o muy graves
2013	50	Zaragoza	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	2	Graves o muy graves
2013	22	Huesca	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	3	Mortales
2013	22	Huesca	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2013	50	Zaragoza	Mujeres	3	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2012	22	Huesca	Hombres	1	22001	Abiego	1	Leves
2012	22	Huesca	Hombres	1	22006	Aísa	1	Leves
2012	22	Huesca	Mujeres	1	22017	Alcolea de Cinca	1	Leves
2012	22	Huesca	Hombres	1	22022	Almunia de San Juan	1	Leves
2012	22	Huesca	Hombres	1	22048	Barbastro	1	Leves
2012	22	Huesca	Hombres	1	22048	Barbastro	2	Graves o muy graves
2012	22	Huesca	Mujeres	8	22048	Barbastro	1	Leves
2012	22	Huesca	Mujeres	1	22052	Belver de Cinca	1	Leves
2012	22	Huesca	Mujeres	1	22054	Benasque	1	Leves
2012	22	Huesca	Mujeres	1	22060	Binaced	1	Leves
2012	22	Huesca	Hombres	6	22061	Binéfar	1	Leves
2012	22	Huesca	Mujeres	3	22061	Binéfar	1	Leves
2012	22	Huesca	Mujeres	2	22066	Boltaña	1	Leves
2012	22	Huesca	Hombres	1	22078	Canfranc	1	Leves
2012	22	Huesca	Mujeres	1	22078	Canfranc	1	Leves
2012	22	Huesca	Hombres	1	22082	Castejón del Puente	1	Leves
2012	22	Huesca	Hombres	1	22088	Castillazuelo	2	Graves o muy graves
2012	22	Huesca	Mujeres	1	22096	Chimillas	1	Leves
2012	22	Huesca	Mujeres	1	22109	Fiscal	1	Leves
2012	22	Huesca	Hombres	2	22112	Fraga	1	Leves
2012	22	Huesca	Mujeres	7	22112	Fraga	1	Leves
2012	22	Huesca	Hombres	1	22116	Grañén	1	Leves
2012	22	Huesca	Mujeres	1	22116	Grañén	1	Leves
2012	22	Huesca	Mujeres	1	22119	Gurrea de Gállego	1	Leves
2012	22	Huesca	Hombres	16	22125	Huesca	1	Leves
2012	50	Zaragoza	Hombres	1	22125	Huesca	1	Leves
2012	22	Huesca	Mujeres	34	22125	Huesca	1	Leves
2012	22	Huesca	Hombres	2	22130	Jaca	1	Leves
2012	22	Huesca	Mujeres	5	22130	Jaca	1	Leves
2012	22	Huesca	Hombres	11	22158	Monzón	1	Leves
2012	22	Huesca	Mujeres	5	22158	Monzón	1	Leves
2012	22	Huesca	Hombres	1	22162	Novales	1	Leves
2012	22	Huesca	Hombres	1	22170	Panticosa	1	Leves
2012	22	Huesca	Hombres	1	22174	Peralta de Alcofea	1	Leves
2012	22	Huesca	Hombres	1	22184	Poleñino	1	Leves
2012	22	Huesca	Mujeres	1	22199	Sabiñánigo	1	Leves
2012	22	Huesca	Hombres	1	22204	Sallent de Gállego	1	Leves
2012	22	Huesca	Mujeres	4	22204	Sallent de Gállego	1	Leves
2012	22	Huesca	Hombres	3	22213	Sariñena	1	Leves
2012	22	Huesca	Mujeres	1	22213	Sariñena	1	Leves
2012	22	Huesca	Hombres	1	22225	Tamarite de Litera	1	Leves
2012	22	Huesca	Hombres	1	22234	Torrente de Cinca	1	Leves
2012	22	Huesca	Hombres	1	22254	Zaidín	1	Leves
2012	22	Huesca	Mujeres	3	22254	Zaidín	1	Leves
2012	22	Huesca	Mujeres	1	22902	Puente la Reina de Jaca	1	Leves
2012	22	Huesca	Hombres	1	22903	San Miguel del Cinca	1	Leves
2012	44	Teruel	Mujeres	1	44012	Alcalá de la Selva	1	Leves
2012	44	Teruel	Hombres	2	44013	Alcañiz	1	Leves
2012	44	Teruel	Mujeres	6	44013	Alcañiz	1	Leves
2012	44	Teruel	Mujeres	1	44014	Alcorisa	1	Leves
2012	44	Teruel	Mujeres	1	44025	Andorra	1	Leves
2012	44	Teruel	Mujeres	1	44026	Arcos de las Salinas	1	Leves
2012	44	Teruel	Hombres	1	44029	Ariño	1	Leves
2012	44	Teruel	Mujeres	1	44031	Azaila	1	Leves
2012	44	Teruel	Mujeres	2	44050	Calamocha	1	Leves
2012	44	Teruel	Hombres	1	44051	Calanda	1	Leves
2012	44	Teruel	Hombres	1	44068	Castelserás	1	Leves
2012	44	Teruel	Mujeres	1	44084	Cortes de Aragón	1	Leves
2012	44	Teruel	Hombres	1	44112	Fuentes Claras	1	Leves
2012	50	Zaragoza	Mujeres	1	44161	Muniesa	1	Leves
2012	44	Teruel	Hombres	2	44172	Oliete	1	Leves
2012	44	Teruel	Hombres	1	44174	Orihuela del Tremedal	1	Leves
2012	44	Teruel	Hombres	1	44192	Puebla de Valverde (La)	1	Leves
2012	44	Teruel	Hombres	10	44216	Teruel	1	Leves
2012	44	Teruel	Hombres	1	44216	Teruel	2	Graves o muy graves
2012	44	Teruel	Mujeres	24	44216	Teruel	1	Leves
2012	44	Teruel	Hombres	2	44238	Utrillas	1	Leves
2012	44	Teruel	Mujeres	2	44238	Utrillas	1	Leves
2012	44	Teruel	Hombres	1	44246	Valderrobres	1	Leves
2012	44	Teruel	Mujeres	2	44246	Valderrobres	1	Leves
2012	50	Zaragoza	Hombres	1	50008	Alagón	1	Leves
2012	50	Zaragoza	Mujeres	5	50008	Alagón	1	Leves
2012	50	Zaragoza	Mujeres	1	50010	Alberite de San Juan	1	Leves
2012	50	Zaragoza	Mujeres	1	50017	Alfajarín	1	Leves
2012	50	Zaragoza	Hombres	1	50020	Alhama de Aragón	1	Leves
2012	50	Zaragoza	Mujeres	1	50020	Alhama de Aragón	1	Leves
2012	50	Zaragoza	Mujeres	3	50025	Almunia de Doña Godina (La)	1	Leves
2012	50	Zaragoza	Hombres	1	50038	Ateca	1	Leves
2012	50	Zaragoza	Hombres	1	50055	Borja	1	Leves
2012	50	Zaragoza	Mujeres	1	50055	Borja	1	Leves
2012	50	Zaragoza	Hombres	1	50057	Brea de Aragón	1	Leves
2012	50	Zaragoza	Mujeres	1	50057	Brea de Aragón	1	Leves
2012	50	Zaragoza	Mujeres	1	50059	Bujaraloz	1	Leves
2012	50	Zaragoza	Hombres	2	50062	Burgo de Ebro (El)	1	Leves
2012	50	Zaragoza	Mujeres	1	50062	Burgo de Ebro (El)	1	Leves
2012	50	Zaragoza	Hombres	2	50066	Cadrete	1	Leves
2012	50	Zaragoza	Hombres	5	50067	Calatayud	1	Leves
2012	50	Zaragoza	Mujeres	7	50067	Calatayud	1	Leves
2012	50	Zaragoza	Mujeres	1	50067	Calatayud	2	Graves o muy graves
2012	50	Zaragoza	Hombres	1	50068	Calatorao	1	Leves
2012	50	Zaragoza	Hombres	1	50073	Cariñena	1	Leves
2012	44	Teruel	Mujeres	1	50074	Caspe	1	Leves
2012	50	Zaragoza	Mujeres	3	50074	Caspe	1	Leves
2012	50	Zaragoza	Hombres	8	50089	Cuarte de Huerva	1	Leves
2012	50	Zaragoza	Mujeres	8	50089	Cuarte de Huerva	1	Leves
2012	50	Zaragoza	Hombres	2	50095	Ejea de los Caballeros	1	Leves
2012	50	Zaragoza	Mujeres	4	50095	Ejea de los Caballeros	1	Leves
