Año	Municipio código	Municipio nombre	Intervalo renta
2008	50191	Novillas	2
2008	50192	Nuévalos	5
2008	50193	Nuez de Ebro	5
2008	50194	Olvés	1
2008	50195	Orcajo	5
2008	50196	Orera	2
2008	50197	Orés	1
2008	50198	Oseja	1
2008	50199	Osera de Ebro	4
2008	50200	Paniza	3
2008	50201	Paracuellos de Jiloca	5
2008	50202	Paracuellos de la Ribera	1
2008	50203	Pastriz	5
2008	50204	Pedrola	5
2008	50205	Pedrosas (Las)	3
2008	50206	Perdiguera	3
2008	50207	Piedratajada	4
2008	50208	Pina de Ebro	5
2008	50209	Pinseque	5
2008	50210	Pintanos (Los)	5
2008	50211	Plasencia de Jalón	3
2008	50212	Pleitas	3
2008	50213	Plenas	5
2008	50214	Pomer	3
2008	50215	Pozuel de Ariza	5
2008	50216	Pozuelo de Aragón	3
2008	50217	Pradilla de Ebro	3
2008	50218	Puebla de Albortón	1
2008	50219	Puebla de Alfindén (La)	5
2008	50220	Puendeluna	2
2008	50221	Purujosa	1
2008	50222	Quinto	4
2008	50223	Remolinos	4
2008	50224	Retascón	2
2008	50225	Ricla	3
2008	50227	Romanos	4
2008	50228	Rueda de Jalón	3
2008	50229	Ruesca	2
2008	50230	Sádaba	4
2008	50231	Salillas de Jalón	3
2008	50232	Salvatierra de Esca	5
2008	50233	Samper del Salz	2
2008	50234	San Martín de la Virgen de Moncayo	4
2008	50235	San Mateo de Gállego	5
2008	50236	Santa Cruz de Grío	2
2008	50237	Santa Cruz de Moncayo	4
2008	50238	Santa Eulalia de Gállego	3
2008	50239	Santed	4
2008	50240	Sástago	5
2008	50241	Saviñán	3
2008	50242	Sediles	2
2008	50243	Sestrica	2
2008	50244	Sierra de Luna	3
2008	50245	Sigüés	5
2008	50246	Sisamón	3
2008	50247	Sobradiel	5
2008	50248	Sos del Rey Católico	4
2008	50249	Tabuenca	2
2008	50250	Talamantes	2
2008	50251	Tarazona	5
2008	50252	Tauste	5
2008	50253	Terrer	3
2008	50254	Tierga	3
2008	50255	Tobed	2
2008	50256	Torralba de los Frailes	2
2008	50257	Torralba de Ribota	2
2008	50258	Torralbilla	2
2008	50259	Torrehermosa	4
2008	50260	Torrelapaja	3
2008	50261	Torrellas	3
2008	50262	Torres de Berrellén	4
2008	50263	Torrijo de la Cañada	2
2008	50264	Tosos	1
2008	50265	Trasmoz	2
2008	50266	Trasobares	2
2008	50267	Uncastillo	3
2008	50268	Undués de Lerda	1
2008	50269	Urrea de Jalón	4
2008	50270	Urriés	3
2008	50271	Used	3
2008	50272	Utebo	6
2008	50273	Valdehorna	2
2008	50274	Val de San Martín	3
2008	50275	Valmadrid	1
2008	50276	Valpalmas	3
2008	50277	Valtorres	2
2008	50278	Velilla de Ebro	3
2008	50279	Velilla de Jiloca	2
2008	50280	Vera de Moncayo	3
2008	50281	Vierlas	2
2008	50282	Vilueña (La)	2
2008	50283	Villadoz	2
2008	50284	Villafeliche	2
2008	50285	Villafranca de Ebro	5
2008	50286	Villalba de Perejil	3
2008	50287	Villalengua	2
2008	50288	Villanueva de Gállego	6
2008	50289	Villanueva de Jiloca	3
2008	50290	Villanueva de Huerva	2
2008	50291	Villar de los Navarros	2
2008	50292	Villarreal de Huerva	4
2008	50293	Villarroya de la Sierra	2
2008	50294	Villarroya del Campo	1
2008	50295	Vistabella	3
2008	50296	Zaida (La)	5
2008	50297	Zaragoza	6
2008	50298	Zuera	5
2008	50901	Biel	3
2008	50902	Marracos	1
2008	50903	Villamayor de Gállego	4
2007	22001	Abiego	4
2007	22002	Abizanda	4
2007	22003	Adahuesca	3
2007	22004	Agüero	3
2007	22006	Aísa	7
2007	22007	Albalate de Cinca	4
2007	22008	Albalatillo	2
2007	22009	Albelda	3
2007	22011	Albero Alto	3
2007	22012	Albero Bajo	5
2007	22013	Alberuela de Tubo	4
2007	22014	Alcalá de Gurrea	3
2007	22015	Alcalá del Obispo	4
2007	22016	Alcampell	3
2007	22017	Alcolea de Cinca	5
2007	22018	Alcubierre	3
2007	22019	Alerre	7
2007	22020	Alfántega	3
2007	22021	Almudévar	5
2007	22022	Almunia de San Juan	4
2007	22023	Almuniente	3
2007	22024	Alquézar	5
2007	22025	Altorricón	4
2007	22027	Angüés	4
2007	22028	Ansó	4
2007	22029	Antillón	4
2007	22032	Aragüés del Puerto	4
2007	22035	Arén	5
2007	22036	Argavieso	4
2007	22037	Arguis	5
2007	22039	Ayerbe	5
2007	22040	Azanuy-Alins	3
2007	22041	Azara	4
2007	22042	Azlor	2
2007	22043	Baells	3
2007	22044	Bailo	5
2007	22045	Baldellou	3
2007	22046	Ballobar	3
2007	22047	Banastás	7
2007	22048	Barbastro	6
2007	22049	Barbués	3
2007	22050	Barbuñales	3
2007	22051	Bárcabo	2
2007	22052	Belver de Cinca	4
2007	22053	Benabarre	5
2007	22054	Benasque	7
2007	22055	Berbegal	3
2007	22057	Bielsa	7
2007	22058	Bierge	4
2007	22059	Biescas	7
2007	22060	Binaced	4
2007	22061	Binéfar	6
2007	22062	Bisaurri	3
2007	22063	Biscarrués	4
2007	22064	Blecua y Torres	3
2007	22066	Boltaña	6
2007	22067	Bonansa	3
2007	22068	Borau	5
2007	22069	Broto	5
2007	22072	Caldearenas	4
2007	22074	Campo	7
2007	22075	Camporrells	3
2007	22076	Canal de Berdún	5
2007	22077	Candasnos	5
2007	22078	Canfranc	5
2007	22079	Capdesaso	3
2007	22080	Capella	3
2007	22081	Casbas de Huesca	3
2007	22082	Castejón del Puente	5
2007	22083	Castejón de Monegros	3
2007	22084	Castejón de Sos	5
2007	22085	Castelflorite	2
2007	22086	Castiello de Jaca	5
2007	22087	Castigaleu	4
2007	22088	Castillazuelo	2
2007	22089	Castillonroy	4
2007	22090	Colungo	2
2007	22094	Chalamera	3
2007	22095	Chía	3
2007	22096	Chimillas	6
2007	22099	Esplús	4
2007	22102	Estada	3
2007	22103	Estadilla	5
2007	22105	Estopiñán del Castillo	4
2007	22106	Fago	3
2007	22107	Fanlo	2
2007	22109	Fiscal	5
2007	22110	Fonz	3
2007	22111	Foradada del Toscar	5
2007	22112	Fraga	5
2007	22113	Fueva (La)	4
2007	22114	Gistaín	1
2007	22115	Grado (El)	7
2007	22116	Grañén	5
2007	22117	Graus	5
2007	22119	Gurrea de Gállego	4
2007	22122	Hoz de Jaca	3
2007	22124	Huerto	3
2007	22125	Huesca	7
2007	22126	Ibieca	2
2007	22127	Igriés	5
2007	22128	Ilche	3
2007	22129	Isábena	4
2007	22130	Jaca	7
2007	22131	Jasa	4
2007	22133	Labuerda	6
2007	22135	Laluenga	3
2007	22136	Lalueza	3
2007	22137	Lanaja	3
2007	22139	Laperdiguera	4
2007	22141	Lascellas-Ponzano	4
2007	22142	Lascuarre	4
2007	22143	Laspaúles	4
2007	22144	Laspuña	4
2007	22149	Loarre	3
2007	22150	Loporzano	4
2007	22151	Loscorrales	3
2007	22155	Monesma y Cajigar	2
2007	22156	Monflorite-Lascasas	5
2007	22157	Montanuy	6
2007	22158	Monzón	5
2007	22160	Naval	2
2007	22162	Novales	3
2007	22163	Nueno	7
2007	22164	Olvena	1
2007	22165	Ontiñena	3
2007	22167	Osso de Cinca	3
2007	22168	Palo	3
2007	22170	Panticosa	7
2007	22172	Peñalba	3
2007	22173	Peñas de Riglos (Las)	3
2007	22174	Peralta de Alcofea	4
2007	22175	Peralta de Calasanz	2
2007	22176	Peraltilla	4
2007	22177	Perarrúa	3
2007	22178	Pertusa	4
2007	22181	Piracés	3
2007	22182	Plan	5
2007	22184	Poleñino	4
2007	22186	Pozán de Vero	3
2007	22187	Puebla de Castro (La)	5
2007	22188	Puente de Montañana	4
2007	22189	Puértolas	4
2007	22190	Pueyo de Araguás (El)	3
2007	22193	Pueyo de Santa Cruz	4
2007	22195	Quicena	7
2007	22197	Robres	3
2007	22199	Sabiñánigo	7
2007	22200	Sahún	7
2007	22201	Salas Altas	2
2007	22202	Salas Bajas	5
2007	22203	Salillas	3
2007	22204	Sallent de Gállego	7
2007	22205	San Esteban de Litera	4
2007	22206	Sangarrén	2
2007	22207	San Juan de Plan	4
2007	22208	Santa Cilia	5
2007	22209	Santa Cruz de la Serós	7
2007	22212	Santaliestra y San Quílez	3
2007	22213	Sariñena	5
2007	22214	Secastilla	3
2007	22215	Seira	5
2007	22217	Sena	3
2007	22218	Senés de Alcubierre	2
2007	22220	Sesa	4
2007	22221	Sesué	4
2007	22222	Siétamo	5
2007	22223	Sopeira	5
2007	22225	Tamarite de Litera	5
2007	22226	Tardienta	6
2007	22227	Tella-Sin	4
2007	22228	Tierz	5
2007	22229	Tolva	4
2007	22230	Torla-Ordesa	7
2007	22232	Torralba de Aragón	2
2007	22233	Torre la Ribera	4
2007	22234	Torrente de Cinca	3
2007	22235	Torres de Alcanadre	4
2007	22236	Torres de Barbués	3
2007	22239	Tramaced	4
2007	22242	Valfarta	2
2007	22243	Valle de Bardají	3
2007	22244	Valle de Lierp	3
2007	22245	Velilla de Cinca	3
2007	22246	Beranuy	3
2007	22247	Viacamp y Litera	5
2007	22248	Vicién	5
2007	22249	Villanova	5
2007	22250	Villanúa	5
2007	22251	Villanueva de Sigena	4
2007	22252	Yebra de Basa	4
2007	22253	Yésero	3
2007	22254	Zaidín	3
2007	22901	Valle de Hecho	5
2007	22902	Puente la Reina de Jaca	6
2007	22903	San Miguel del Cinca	4
2007	22904	Sotonera (La)	4
2007	22905	Lupiñén-Ortilla	5
2007	22906	Santa María de Dulcis	3
2007	22907	Aínsa-Sobrarbe	6
2007	22908	Hoz y Costeán	3
2007	22909	Vencillón	3
2007	44001	Ababuj	2
2007	44002	Abejuela	3
2007	44003	Aguatón	4
2007	44004	Aguaviva	3
2007	44005	Aguilar del Alfambra	2
2007	44006	Alacón	2
2007	44007	Alba	2
2007	44008	Albalate del Arzobispo	4
2007	44009	Albarracín	5
2007	44010	Albentosa	4
2007	44011	Alcaine	2
2007	44012	Alcalá de la Selva	7
2007	44013	Alcañiz	5
2007	44014	Alcorisa	5
2007	44016	Alfambra	2
2007	44017	Aliaga	3
2007	44018	Almohaja	1
2007	44019	Alobras	2
2007	44020	Alpeñés	5
2007	44021	Allepuz	1
2007	44022	Alloza	3
2007	44023	Allueva	1
2007	44024	Anadón	2
2007	44025	Andorra	5
2007	44026	Arcos de las Salinas	3
2007	44027	Arens de Lledó	2
2007	44028	Argente	2
2007	44029	Ariño	5
2007	44031	Azaila	2
2007	44032	Bádenas	1
2007	44033	Báguena	2
2007	44034	Bañón	2
2007	44035	Barrachina	3
2007	44036	Bea	5
2007	44037	Beceite	2
2007	44038	Belmonte de San José	3
2007	44039	Bello	3
2007	44040	Berge	5
2007	44041	Bezas	1
2007	44042	Blancas	2
2007	44043	Blesa	3
2007	44044	Bordón	3
2007	44045	Bronchales	4
2007	44046	Bueña	4
2007	44047	Burbáguena	2
2007	44048	Cabra de Mora	5
2007	44049	Calaceite	4
2007	44050	Calamocha	5
2007	44051	Calanda	4
2007	44052	Calomarde	1
2007	44053	Camañas	2
2007	44054	Camarena de la Sierra	3
2007	44055	Camarillas	3
2007	44056	Caminreal	3
2007	44059	Cantavieja	4
2007	44060	Cañada de Benatanduz	4
2007	44061	Cañada de Verich (La)	4
2007	44062	Cañada Vellida	4
2007	44063	Cañizar del Olivar	5
2007	44064	Cascante del Río	3
2007	44065	Castejón de Tornos	1
2007	44066	Castel de Cabra	3
2007	44067	Castelnou	2
2007	44068	Castelserás	3
2007	44070	Castellar (El)	3
2007	44071	Castellote	5
2007	44074	Cedrillas	4
2007	44075	Celadas	3
2007	44076	Cella	4
2007	44077	Cerollera (La)	2
2007	44080	Codoñera (La)	3
2007	44082	Corbalán	4
2007	44084	Cortes de Aragón	4
2007	44085	Cosa	2
2007	44086	Cretas	3
2007	44087	Crivillén	7
2007	44088	Cuba (La)	4
2007	44089	Cubla	2
2007	44090	Cucalón	4
2007	44092	Cuervo (El)	2
2007	44093	Cuevas de Almudén	4
2007	44094	Cuevas Labradas	2
2007	44096	Ejulve	5
2007	44097	Escorihuela	1
2007	44099	Escucha	5
2007	44100	Estercuel	5
2007	44101	Ferreruela de Huerva	1
2007	44102	Fonfría	2
2007	44103	Formiche Alto	3
2007	44105	Fórnoles	1
2007	44106	Fortanete	2
2007	44107	Foz-Calanda	2
2007	44108	Fresneda (La)	3
2007	44109	Frías de Albarracín	1
2007	44110	Fuenferrada	5
2007	44111	Fuentes Calientes	3
2007	44112	Fuentes Claras	2
2007	44113	Fuentes de Rubielos	2
2007	44114	Fuentespalda	3
2007	44115	Galve	3
2007	44116	Gargallo	5
2007	44117	Gea de Albarracín	3
2007	44118	Ginebrosa (La)	3
2007	44119	Griegos	1
2007	44120	Guadalaviar	3
2007	44121	Gúdar	4
2007	44122	Híjar	4
2007	44123	Hinojosa de Jarque	4
2007	44124	Hoz de la Vieja (La)	1
2007	44125	Huesa del Común	2
2007	44126	Iglesuela del Cid (La)	3
2007	44127	Jabaloyas	2
2007	44128	Jarque de la Val	2
2007	44129	Jatiel	2
2007	44130	Jorcas	2
2007	44131	Josa	1
2007	44132	Lagueruela	3
2007	44133	Lanzuela	2
2007	44135	Libros	2
2007	44136	Lidón	2
2007	44137	Linares de Mora	2
2007	44138	Loscos	1
2007	44141	Lledó	3
2007	44142	Maicas	1
2007	44143	Manzanera	4
2007	44144	Martín del Río	5
2007	44145	Mas de las Matas	4
2007	44146	Mata de los Olmos (La)	5
2007	44147	Mazaleón	2
2007	44148	Mezquita de Jarque	3
2007	44149	Mirambel	3
2007	44150	Miravete de la Sierra	1
2007	44151	Molinos	3
2007	44152	Monforte de Moyuela	1
2007	44153	Monreal del Campo	4
2007	44154	Monroyo	5
2007	44155	Montalbán	5
2007	44156	Monteagudo del Castillo	3
2007	44157	Monterde de Albarracín	4
2007	44158	Mora de Rubielos	5
2007	44159	Moscardón	2
2007	44160	Mosqueruela	2
2007	44161	Muniesa	3
2007	44163	Noguera de Albarracín	1
2007	44164	Nogueras	4
2007	44165	Nogueruelas	2
2007	44167	Obón	1
2007	44168	Odón	3
2007	44169	Ojos Negros	3
2007	44171	Olba	2
2007	44172	Oliete	2
2007	44173	Olmos (Los)	3
2007	44174	Orihuela del Tremedal	3
2007	44175	Orrios	3
2007	44176	Palomar de Arroyos	5
2007	44177	Pancrudo	4
2007	44178	Parras de Castellote (Las)	3
2007	44179	Peñarroya de Tastavins	3
2007	44180	Peracense	1
2007	44181	Peralejos	2
2007	44182	Perales del Alfambra	3
2007	44183	Pitarque	2
2007	44184	Plou	2
2007	44185	Pobo (El)	4
2007	44187	Portellada (La)	2
2007	44189	Pozondón	1
2007	44190	Pozuel del Campo	1
2007	44191	Puebla de Híjar (La)	3
2007	44192	Puebla de Valverde (La)	3
2007	44193	Puertomingalvo	2
2007	44194	Ráfales	2
2007	44195	Rillo	1
2007	44196	Riodeva	1
2007	44197	Ródenas	3
2007	44198	Royuela	2
2007	44199	Rubiales	2
2007	44200	Rubielos de la Cérida	1
2007	44201	Rubielos de Mora	4
2007	44203	Salcedillo	5
2007	44204	Saldón	1
2007	44205	Samper de Calanda	3
2007	44206	San Agustín	2
2007	44207	San Martín del Río	1
2007	44208	Santa Cruz de Nogueras	4
2007	44209	Santa Eulalia	4
2007	44210	Sarrión	4
2007	44211	Segura de los Baños	1
2007	44212	Seno	3
2007	44213	Singra	3
2007	44215	Terriente	1
2007	44216	Teruel	6
2007	44217	Toril y Masegoso	1
2007	44218	Tormón	1
2007	44219	Tornos	2
2007	44220	Torralba de los Sisones	3
2007	44221	Torrecilla de Alcañiz	3
2007	44222	Torrecilla del Rebollar	1
2007	44223	Torre de Arcas	4
2007	44224	Torre de las Arcas	1
2007	44225	Torre del Compte	4
2007	44226	Torrelacárcel	1
2007	44227	Torre los Negros	1
2007	44228	Torremocha de Jiloca	2
2007	44229	Torres de Albarracín	2
2007	44230	Torrevelilla	2
2007	44231	Torrijas	4
2007	44232	Torrijo del Campo	3
2007	44234	Tramacastiel	2
2007	44235	Tramacastilla	2
2007	44236	Tronchón	1
2007	44237	Urrea de Gaén	3
2007	44238	Utrillas	5
2007	44239	Valacloche	4
2007	44240	Valbona	3
2007	44241	Valdealgorfa	2
2007	44243	Valdecuenca	1
2007	44244	Valdelinares	1
2007	44245	Valdeltormo	2
2007	44246	Valderrobres	4
2007	44247	Valjunquera	2
2007	44249	Vallecillo (El)	1
2007	44250	Veguillas de la Sierra	2
2007	44251	Villafranca del Campo	3
2007	44252	Villahermosa del Campo	4
2007	44256	Villanueva del Rebollar de la Sierra	2
2007	44257	Villar del Cobo	2
2007	44258	Villar del Salz	2
2007	44260	Villarluengo	3
2007	44261	Villarquemado	3
2007	44262	Villarroya de los Pinares	3
2007	44263	Villastar	4
2007	44264	Villel	2
2007	44265	Vinaceite	2
2007	44266	Visiedo	3
2007	44267	Vivel del Río Martín	1
2007	44268	Zoma (La)	2
2007	50001	Abanto	2
2007	50002	Acered	2
2007	50003	Agón	4
2007	50004	Aguarón	2
2007	50005	Aguilón	1
2007	50006	Ainzón	3
2007	50007	Aladrén	1
2007	50008	Alagón	5
2007	50009	Alarba	2
2007	50010	Alberite de San Juan	2
2007	50011	Albeta	6
2007	50012	Alborge	2
2007	50013	Alcalá de Ebro	4
2007	50014	Alcalá de Moncayo	3
2007	50015	Alconchel de Ariza	2
2007	50016	Aldehuela de Liestos	1
2007	50017	Alfajarín	5
2007	50018	Alfamén	3
2007	50019	Alforque	2
2007	50020	Alhama de Aragón	5
2007	50021	Almochuel	4
2007	50022	Almolda (La)	3
2007	50023	Almonacid de la Cuba	1
2007	50024	Almonacid de la Sierra	3
2007	50025	Almunia de Doña Godina (La)	5
2007	50026	Alpartir	3
2007	50027	Ambel	2
2007	50028	Anento	2
2007	50029	Aniñón	3
2007	50030	Añón de Moncayo	3
2007	50031	Aranda de Moncayo	2
2007	50032	Arándiga	1
2007	50033	Ardisa	2
2007	50034	Ariza	4
2007	50035	Artieda	5
2007	50036	Asín	5
2007	50037	Atea	2
2007	50038	Ateca	4
2007	50039	Azuara	1
2007	50040	Badules	4
2007	50041	Bagüés	1
2007	50042	Balconchán	7
2007	50043	Bárboles	4
2007	50044	Bardallur	3
2007	50045	Belchite	4
2007	50046	Belmonte de Gracián	2
2007	50047	Berdejo	2
2007	50048	Berrueco	3
2007	50050	Bijuesca	1
2007	50051	Biota	3
2007	50052	Bisimbre	3
2007	50053	Boquiñeni	3
2007	50054	Bordalba	3
2007	50055	Borja	5
2007	50056	Botorrita	4
2007	50057	Brea de Aragón	4
2007	50058	Bubierca	2
2007	50059	Bujaraloz	4
2007	50060	Bulbuente	3
2007	50061	Bureta	2
2007	50062	Burgo de Ebro (El)	5
2007	50063	Buste (El)	3
2007	50064	Cabañas de Ebro	6
2007	50065	Cabolafuente	3
2007	50066	Cadrete	6
2007	50067	Calatayud	5
2007	50068	Calatorao	4
2007	50069	Calcena	3
2007	50070	Calmarza	2
2007	50071	Campillo de Aragón	3
2007	50072	Carenas	2
2007	50073	Cariñena	5
2007	50074	Caspe	5
2007	50075	Castejón de Alarba	1
2007	50076	Castejón de las Armas	4
2007	50077	Castejón de Valdejasa	3
2007	50078	Castiliscar	3
2007	50079	Cervera de la Cañada	1
2007	50080	Cerveruela	2
2007	50081	Cetina	2
2007	50082	Cimballa	1
2007	50083	Cinco Olivas	4
2007	50084	Clarés de Ribota	1
2007	50085	Codo	2
2007	50086	Codos	2
2007	50087	Contamina	7
2007	50088	Cosuenda	2
2007	50089	Cuarte de Huerva	7
2007	50090	Cubel	3
2007	50091	Cuerlas (Las)	3
2007	50092	Chiprana	4
2007	50093	Chodes	1
2007	50094	Daroca	5
2007	50095	Ejea de los Caballeros	5
2007	50096	Embid de Ariza	1
2007	50098	Encinacorba	4
2007	50099	Épila	4
2007	50100	Erla	2
2007	50101	Escatrón	5
2007	50102	Fabara	2
2007	50104	Farlete	2
2007	50105	Fayón	3
2007	50106	Fayos (Los)	3
2007	50107	Figueruelas	6
2007	50108	Fombuena	1
2007	50109	Frago (El)	1
2007	50110	Frasno (El)	2
2007	50111	Fréscano	4
2007	50113	Fuendejalón	3
2007	50114	Fuendetodos	4
2007	50115	Fuentes de Ebro	5
2007	50116	Fuentes de Jiloca	2
2007	50117	Gallocanta	3
2007	50118	Gallur	5
2007	50119	Gelsa	3
2007	50120	Godojos	4
2007	50121	Gotor	2
2007	50122	Grisel	1
2007	50123	Grisén	5
2007	50124	Herrera de los Navarros	2
2007	50125	Ibdes	2
2007	50126	Illueca	5
2007	50128	Isuerre	1
2007	50129	Jaraba	3
2007	50130	Jarque de Moncayo	2
2007	50131	Jaulín	2
2007	50132	Joyosa (La)	4
2007	50133	Lagata	2
2007	50134	Langa del Castillo	2
2007	50135	Layana	4
2007	50136	Lécera	2
2007	50137	Leciñena	3
2007	50138	Lechón	3
2007	50139	Letux	1
2007	50140	Litago	2
2007	50141	Lituénigo	4
2007	50142	Lobera de Onsella	1
2007	50143	Longares	3
2007	50144	Longás	2
2007	50146	Lucena de Jalón	5
2007	50147	Luceni	3
2007	50148	Luesia	1
2007	50149	Luesma	1
2007	50150	Lumpiaque	2
2007	50151	Luna	3
2007	50152	Maella	3
2007	50153	Magallón	3
2007	50154	Mainar	3
2007	50155	Malanquilla	2
2007	50156	Maleján	3
2007	50157	Malón	4
2007	50159	Maluenda	3
2007	50160	Mallén	3
2007	50161	Manchones	2
2007	50162	Mara	2
2007	50163	María de Huerva	5
2007	50164	Mediana de Aragón	3
2007	50165	Mequinenza	4
2007	50166	Mesones de Isuela	3
2007	50167	Mezalocha	3
2007	50168	Mianos	2
2007	50169	Miedes de Aragón	2
2007	50170	Monegrillo	2
2007	50171	Moneva	1
2007	50172	Monreal de Ariza	3
2007	50173	Monterde	2
2007	50174	Montón	1
2007	50175	Morata de Jalón	3
2007	50176	Morata de Jiloca	2
2007	50177	Morés	3
2007	50178	Moros	2
2007	50179	Moyuela	2
2007	50180	Mozota	2
2007	50181	Muel	5
2007	50182	Muela (La)	5
2007	50183	Munébrega	2
2007	50184	Murero	2
2007	50185	Murillo de Gállego	4
2007	50186	Navardún	4
2007	50187	Nigüella	1
2007	50188	Nombrevilla	3
2007	50189	Nonaspe	3
2007	50190	Novallas	3
2007	50191	Novillas	2
2007	50192	Nuévalos	5
2007	50193	Nuez de Ebro	5
2007	50194	Olvés	1
2007	50195	Orcajo	5
2007	50196	Orera	2
2007	50197	Orés	1
2007	50198	Oseja	1
2007	50199	Osera de Ebro	4
2007	50200	Paniza	2
2007	50201	Paracuellos de Jiloca	4
2007	50202	Paracuellos de la Ribera	1
2007	50203	Pastriz	5
2007	50204	Pedrola	5
2007	50205	Pedrosas (Las)	3
2007	50206	Perdiguera	3
2007	50207	Piedratajada	3
2007	50208	Pina de Ebro	5
2007	50209	Pinseque	5
2007	50210	Pintanos (Los)	5
2007	50211	Plasencia de Jalón	3
2007	50212	Pleitas	3
2007	50213	Plenas	5
2007	50214	Pomer	3
2007	50215	Pozuel de Ariza	4
2007	50216	Pozuelo de Aragón	3
2007	50217	Pradilla de Ebro	3
2007	50218	Puebla de Albortón	1
2007	50219	Puebla de Alfindén (La)	5
2007	50220	Puendeluna	2
2007	50221	Purujosa	1
2007	50222	Quinto	4
2007	50223	Remolinos	4
2007	50224	Retascón	2
2007	50225	Ricla	3
2007	50227	Romanos	3
2007	50228	Rueda de Jalón	3
2007	50229	Ruesca	2
2007	50230	Sádaba	3
2007	50231	Salillas de Jalón	3
2007	50232	Salvatierra de Esca	4
2007	50233	Samper del Salz	2
2007	50234	San Martín de la Virgen de Moncayo	3
2007	50235	San Mateo de Gállego	5
2007	50236	Santa Cruz de Grío	2
2007	50237	Santa Cruz de Moncayo	4
2007	50238	Santa Eulalia de Gállego	3
2007	50239	Santed	3
2007	50240	Sástago	5
2007	50241	Saviñán	3
2007	50242	Sediles	2
2007	50243	Sestrica	2
2007	50244	Sierra de Luna	3
2007	50245	Sigüés	5
2007	50246	Sisamón	3
2007	50247	Sobradiel	4
2007	50248	Sos del Rey Católico	4
2007	50249	Tabuenca	2
2007	50250	Talamantes	2
2007	50251	Tarazona	5
2007	50252	Tauste	5
2007	50253	Terrer	3
2007	50254	Tierga	3
2007	50255	Tobed	1
2007	50256	Torralba de los Frailes	3
2007	50257	Torralba de Ribota	2
2007	50258	Torralbilla	1
2007	50259	Torrehermosa	4
2007	50260	Torrelapaja	3
2007	50261	Torrellas	3
2007	50262	Torres de Berrellén	4
2007	50263	Torrijo de la Cañada	1
2007	50264	Tosos	1
2007	50265	Trasmoz	2
2007	50266	Trasobares	1
2007	50267	Uncastillo	3
2007	50268	Undués de Lerda	1
2007	50269	Urrea de Jalón	4
2007	50270	Urriés	2
2007	50271	Used	3
2007	50272	Utebo	6
2007	50273	Valdehorna	2
2007	50274	Val de San Martín	2
2007	50275	Valmadrid	1
2007	50276	Valpalmas	3
2007	50277	Valtorres	2
2007	50278	Velilla de Ebro	3
2007	50279	Velilla de Jiloca	2
2007	50280	Vera de Moncayo	3
2007	50281	Vierlas	2
2007	50282	Vilueña (La)	3
2007	50283	Villadoz	2
2007	50284	Villafeliche	2
2007	50285	Villafranca de Ebro	5
2007	50286	Villalba de Perejil	3
2007	50287	Villalengua	2
2007	50288	Villanueva de Gállego	6
2007	50289	Villanueva de Jiloca	3
2007	50290	Villanueva de Huerva	2
2007	50291	Villar de los Navarros	2
2007	50292	Villarreal de Huerva	4
2007	50293	Villarroya de la Sierra	2
2007	50294	Villarroya del Campo	2
2007	50295	Vistabella	4
2007	50296	Zaida (La)	4
2007	50297	Zaragoza	6
2007	50298	Zuera	5
2007	50901	Biel	3
2007	50902	Marracos	1
2007	50903	Villamayor de Gállego	4
2006	22001	Abiego	4
2006	22002	Abizanda	4
2006	22003	Adahuesca	3
2006	22004	Agüero	3
2006	22006	Aísa	7
2006	22007	Albalate de Cinca	4
2006	22008	Albalatillo	2
2006	22009	Albelda	3
2006	22011	Albero Alto	3
2006	22012	Albero Bajo	5
2006	22013	Alberuela de Tubo	4
2006	22014	Alcalá de Gurrea	3
2006	22015	Alcalá del Obispo	4
2006	22016	Alcampell	3
2006	22017	Alcolea de Cinca	5
2006	22018	Alcubierre	3
2006	22019	Alerre	7
2006	22020	Alfántega	3
2006	22021	Almudévar	5
2006	22022	Almunia de San Juan	4
2006	22023	Almuniente	4
2006	22024	Alquézar	4
2006	22025	Altorricón	4
2006	22027	Angüés	4
2006	22028	Ansó	4
2006	22029	Antillón	3
2006	22032	Aragüés del Puerto	3
2006	22035	Arén	5
2006	22036	Argavieso	4
2006	22037	Arguis	5
2006	22039	Ayerbe	4
2006	22040	Azanuy-Alins	2
2006	22041	Azara	4
2006	22042	Azlor	3
2006	22043	Baells	2
2006	22044	Bailo	5
2006	22045	Baldellou	2
2006	22046	Ballobar	3
2006	22047	Banastás	7
2006	22048	Barbastro	6
2006	22049	Barbués	3
2006	22050	Barbuñales	3
2006	22051	Bárcabo	3
2006	22052	Belver de Cinca	3
2006	22053	Benabarre	4
2006	22054	Benasque	7
2006	22055	Berbegal	3
2006	22057	Bielsa	7
2006	22058	Bierge	4
2006	22059	Biescas	7
2006	22060	Binaced	4
2006	22061	Binéfar	5
2006	22062	Bisaurri	3
2006	22063	Biscarrués	4
2006	22064	Blecua y Torres	3
2006	22066	Boltaña	6
2006	22067	Bonansa	3
2006	22068	Borau	5
2006	22069	Broto	5
2006	22072	Caldearenas	4
2006	22074	Campo	6
2006	22075	Camporrells	3
2006	22076	Canal de Berdún	5
2006	22077	Candasnos	5
2006	22078	Canfranc	5
2006	22079	Capdesaso	3
2006	22080	Capella	3
2006	22081	Casbas de Huesca	3
2006	22082	Castejón del Puente	4
2006	22083	Castejón de Monegros	2
2006	22084	Castejón de Sos	5
