Año	Población	Municipio código	Municipio nombre
2014	688	50267	Uncastillo
2014	56	50268	Undués de Lerda
2014	398	50269	Urrea de Jalón
2014	38	50270	Urriés
2014	294	50271	Used
2014	18429	50272	Utebo
2014	27	50273	Valdehorna
2014	71	50274	Val de San Martín
2014	141	50275	Valmadrid
2014	144	50276	Valpalmas
2014	87	50277	Valtorres
2014	241	50278	Velilla de Ebro
2014	128	50279	Velilla de Jiloca
2014	392	50280	Vera de Moncayo
2014	105	50281	Vierlas
2014	106	50282	Vilueña (La)
2014	94	50283	Villadoz
2014	200	50284	Villafeliche
2014	820	50285	Villafranca de Ebro
2014	102	50286	Villalba de Perejil
2014	360	50287	Villalengua
2014	4616	50288	Villanueva de Gállego
2014	52	50289	Villanueva de Jiloca
2014	511	50290	Villanueva de Huerva
2014	111	50291	Villar de los Navarros
2014	241	50292	Villarreal de Huerva
2014	521	50293	Villarroya de la Sierra
2014	83	50294	Villarroya del Campo
2014	47	50295	Vistabella
2014	481	50296	Zaida (La)
2014	666058	50297	Zaragoza
2014	7742	50298	Zuera
2014	157	50901	Biel
2014	97	50902	Marracos
2014	2820	50903	Villamayor de Gállego
2015	253	22001	Abiego
2015	142	22002	Abizanda
2015	173	22003	Adahuesca
2015	145	22004	Agüero
2015	358	22006	Aísa
2015	1151	22007	Albalate de Cinca
2015	205	22008	Albalatillo
2015	750	22009	Albelda
2015	124	22011	Albero Alto
2015	138	22012	Albero Bajo
2015	314	22013	Alberuela de Tubo
2015	273	22014	Alcalá de Gurrea
2015	342	22015	Alcalá del Obispo
2015	697	22016	Alcampell
2015	1125	22017	Alcolea de Cinca
2015	399	22018	Alcubierre
2015	209	22019	Alerre
2015	128	22020	Alfántega
2015	2501	22021	Almudévar
2015	679	22022	Almunia de San Juan
2015	522	22023	Almuniente
2015	297	22024	Alquézar
2015	1469	22025	Altorricón
2015	391	22027	Angüés
2015	426	22028	Ansó
2015	159	22029	Antillón
2015	119	22032	Aragüés del Puerto
2015	328	22035	Arén
2015	105	22036	Argavieso
2015	126	22037	Arguis
2015	1116	22039	Ayerbe
2015	173	22040	Azanuy-Alins
2015	189	22041	Azara
2015	141	22042	Azlor
2015	106	22043	Baells
2015	288	22044	Bailo
2015	102	22045	Baldellou
2015	838	22046	Ballobar
2015	305	22047	Banastás
2015	17020	22048	Barbastro
2015	87	22049	Barbués
2015	99	22050	Barbuñales
2015	117	22051	Bárcabo
2015	1312	22052	Belver de Cinca
2015	1127	22053	Benabarre
2015	2090	22054	Benasque
2015	378	22055	Berbegal
2015	488	22057	Bielsa
2015	244	22058	Bierge
2015	1487	22059	Biescas
2015	1507	22060	Binaced
2015	9439	22061	Binéfar
2015	176	22062	Bisaurri
2015	202	22063	Biscarrués
2015	200	22064	Blecua y Torres
2015	981	22066	Boltaña
2015	81	22067	Bonansa
2015	95	22068	Borau
2015	532	22069	Broto
2015	210	22072	Caldearenas
2015	437	22074	Campo
2015	138	22075	Camporrells
2015	367	22076	Canal de Berdún
2015	330	22077	Candasnos
2015	560	22078	Canfranc
2015	172	22079	Capdesaso
2015	361	22080	Capella
2015	291	22081	Casbas de Huesca
2015	340	22082	Castejón del Puente
2015	568	22083	Castejón de Monegros
2015	740	22084	Castejón de Sos
2015	120	22085	Castelflorite
2015	251	22086	Castiello de Jaca
2015	94	22087	Castigaleu
2015	181	22088	Castillazuelo
2015	343	22089	Castillonroy
2015	126	22090	Colungo
2015	111	22094	Chalamera
2015	90	22095	Chía
2015	358	22096	Chimillas
2015	619	22099	Esplús
2015	210	22102	Estada
2015	819	22103	Estadilla
2015	147	22105	Estopiñán del Castillo
2015	25	22106	Fago
2015	112	22107	Fanlo
2015	361	22109	Fiscal
2015	944	22110	Fonz
2015	187	22111	Foradada del Toscar
2015	14921	22112	Fraga
2015	622	22113	Fueva (La)
2015	138	22114	Gistaín
2015	433	22115	Grado (El)
2015	1859	22116	Grañén
2015	3371	22117	Graus
2015	1545	22119	Gurrea de Gállego
2015	68	22122	Hoz de Jaca
2015	238	22124	Huerto
2015	52239	22125	Huesca
2015	110	22126	Ibieca
2015	692	22127	Igriés
2015	208	22128	Ilche
2015	276	22129	Isábena
2015	13088	22130	Jaca
2015	104	22131	Jasa
2015	167	22133	Labuerda
2015	213	22135	Laluenga
2015	997	22136	Lalueza
2015	1268	22137	Lanaja
2015	96	22139	Laperdiguera
2015	138	22141	Lascellas-Ponzano
2015	137	22142	Lascuarre
2015	281	22143	Laspaúles
2015	290	22144	Laspuña
2015	335	22149	Loarre
2015	532	22150	Loporzano
2015	106	22151	Loscorrales
2015	87	22155	Monesma y Cajigar
2015	313	22156	Monflorite-Lascasas
2015	221	22157	Montanuy
2015	17260	22158	Monzón
2015	259	22160	Naval
2015	183	22162	Novales
2015	552	22163	Nueno
2015	45	22164	Olvena
2015	569	22165	Ontiñena
2015	746	22167	Osso de Cinca
2015	24	22168	Palo
2015	762	22170	Panticosa
2015	695	22172	Peñalba
2015	264	22173	Peñas de Riglos (Las)
2015	602	22174	Peralta de Alcofea
2015	233	22175	Peralta de Calasanz
2015	201	22176	Peraltilla
2015	111	22177	Perarrúa
2015	124	22178	Pertusa
2015	107	22181	Piracés
2015	303	22182	Plan
2015	217	22184	Poleñino
2015	221	22186	Pozán de Vero
2015	383	22187	Puebla de Castro (La)
2015	107	22188	Puente de Montañana
2015	207	22189	Puértolas
2015	149	22190	Pueyo de Araguás (El)
2015	328	22193	Pueyo de Santa Cruz
2015	286	22195	Quicena
2015	586	22197	Robres
2015	9598	22199	Sabiñánigo
2015	308	22200	Sahún
2015	313	22201	Salas Altas
2015	168	22202	Salas Bajas
2015	101	22203	Salillas
2015	1441	22204	Sallent de Gállego
2015	498	22205	San Esteban de Litera
2015	235	22206	Sangarrén
2015	148	22207	San Juan de Plan
2015	207	22208	Santa Cilia
2015	186	22209	Santa Cruz de la Serós
2015	104	22212	Santaliestra y San Quílez
2015	4223	22213	Sariñena
2015	144	22214	Secastilla
2015	147	22215	Seira
2015	515	22217	Sena
2015	49	22218	Senés de Alcubierre
2015	190	22220	Sesa
2015	119	22221	Sesué
2015	672	22222	Siétamo
2015	99	22223	Sopeira
2015	3538	22225	Tamarite de Litera
2015	985	22226	Tardienta
2015	249	22227	Tella-Sin
2015	742	22228	Tierz
2015	137	22229	Tolva
2015	306	22230	Torla-Ordesa
2015	114	22232	Torralba de Aragón
2015	104	22233	Torre la Ribera
2015	1187	22234	Torrente de Cinca
2015	107	22235	Torres de Alcanadre
2015	283	22236	Torres de Barbués
2015	110	22239	Tramaced
2015	72	22242	Valfarta
2015	37	22243	Valle de Bardají
2015	54	22244	Valle de Lierp
2015	442	22245	Velilla de Cinca
2015	92	22246	Beranuy
2015	42	22247	Viacamp y Litera
2015	126	22248	Vicién
2015	157	22249	Villanova
2015	435	22250	Villanúa
2015	442	22251	Villanueva de Sigena
2015	142	22252	Yebra de Basa
2015	58	22253	Yésero
2015	1852	22254	Zaidín
2015	880	22901	Valle de Hecho
2015	261	22902	Puente la Reina de Jaca
2015	857	22903	San Miguel del Cinca
2015	990	22904	Sotonera (La)
2015	364	22905	Lupiñén-Ortilla
2015	221	22906	Santa María de Dulcis
2015	2220	22907	Aínsa-Sobrarbe
2015	230	22908	Hoz y Costeán
2015	411	22909	Vencillón
2015	73	44001	Ababuj
2015	54	44002	Abejuela
2015	19	44003	Aguatón
2015	586	44004	Aguaviva
2015	66	44005	Aguilar del Alfambra
2015	293	44006	Alacón
2015	210	44007	Alba
2015	2001	44008	Albalate del Arzobispo
2015	1049	44009	Albarracín
2015	270	44010	Albentosa
2015	74	44011	Alcaine
2015	399	44012	Alcalá de la Selva
2015	16230	44013	Alcañiz
2015	3374	44014	Alcorisa
2015	571	44016	Alfambra
2015	365	44017	Aliaga
2015	20	44018	Almohaja
2015	70	44019	Alobras
2015	21	44020	Alpeñés
2015	118	44021	Allepuz
2015	604	44022	Alloza
2015	27	44023	Allueva
2015	25	44024	Anadón
2015	8065	44025	Andorra
2015	105	44026	Arcos de las Salinas
2015	206	44027	Arens de Lledó
2015	214	44028	Argente
2015	763	44029	Ariño
2015	116	44031	Azaila
2015	19	44032	Bádenas
2015	327	44033	Báguena
2015	150	44034	Bañón
2015	133	44035	Barrachina
2015	26	44036	Bea
2015	566	44037	Beceite
2015	117	44038	Belmonte de San José
2015	238	44039	Bello
2015	246	44040	Berge
2015	67	44041	Bezas
2015	149	44042	Blancas
2015	109	44043	Blesa
2015	117	44044	Bordón
2015	423	44045	Bronchales
2015	55	44046	Bueña
2015	254	44047	Burbáguena
2015	73	44048	Cabra de Mora
2015	1052	44049	Calaceite
2015	4417	44050	Calamocha
2015	3893	44051	Calanda
2015	87	44052	Calomarde
2015	125	44053	Camañas
2015	123	44054	Camarena de la Sierra
2015	99	44055	Camarillas
2015	659	44056	Caminreal
2015	741	44059	Cantavieja
2015	41	44060	Cañada de Benatanduz
2015	102	44061	Cañada de Verich (La)
2015	36	44062	Cañada Vellida
2015	103	44063	Cañizar del Olivar
2015	80	44064	Cascante del Río
2015	60	44065	Castejón de Tornos
2015	122	44066	Castel de Cabra
2015	142	44067	Castelnou
2015	840	44068	Castelserás
2015	58	44070	Castellar (El)
2015	728	44071	Castellote
2015	619	44074	Cedrillas
2015	398	44075	Celadas
2015	2776	44076	Cella
2015	106	44077	Cerollera (La)
2015	365	44080	Codoñera (La)
2015	110	44082	Corbalán
2015	58	44084	Cortes de Aragón
2015	57	44085	Cosa
2015	573	44086	Cretas
2015	74	44087	Crivillén
2015	37	44088	Cuba (La)
2015	54	44089	Cubla
2015	104	44090	Cucalón
2015	87	44092	Cuervo (El)
2015	140	44093	Cuevas de Almudén
2015	123	44094	Cuevas Labradas
2015	200	44096	Ejulve
2015	158	44097	Escorihuela
2015	953	44099	Escucha
2015	229	44100	Estercuel
2015	69	44101	Ferreruela de Huerva
2015	31	44102	Fonfría
2015	180	44103	Formiche Alto
2015	86	44105	Fórnoles
2015	203	44106	Fortanete
2015	269	44107	Foz-Calanda
2015	474	44108	Fresneda (La)
2015	131	44109	Frías de Albarracín
2015	57	44110	Fuenferrada
2015	93	44111	Fuentes Calientes
2015	528	44112	Fuentes Claras
2015	121	44113	Fuentes de Rubielos
2015	285	44114	Fuentespalda
2015	167	44115	Galve
2015	103	44116	Gargallo
2015	387	44117	Gea de Albarracín
2015	203	44118	Ginebrosa (La)
2015	157	44119	Griegos
2015	247	44120	Guadalaviar
2015	77	44121	Gúdar
2015	1761	44122	Híjar
2015	136	44123	Hinojosa de Jarque
2015	82	44124	Hoz de la Vieja (La)
2015	73	44125	Huesa del Común
2015	432	44126	Iglesuela del Cid (La)
2015	77	44127	Jabaloyas
2015	78	44128	Jarque de la Val
2015	48	44129	Jatiel
2015	41	44130	Jorcas
2015	36	44131	Josa
2015	81	44132	Lagueruela
2015	29	44133	Lanzuela
2015	124	44135	Libros
2015	52	44136	Lidón
2015	287	44137	Linares de Mora
2015	151	44138	Loscos
2015	169	44141	Lledó
2015	36	44142	Maicas
2015	510	44143	Manzanera
2015	441	44144	Martín del Río
2015	1318	44145	Mas de las Matas
2015	261	44146	Mata de los Olmos (La)
2015	534	44147	Mazaleón
2015	115	44148	Mezquita de Jarque
2015	119	44149	Mirambel
2015	29	44150	Miravete de la Sierra
2015	258	44151	Molinos
2015	66	44152	Monforte de Moyuela
2015	2611	44153	Monreal del Campo
2015	360	44154	Monroyo
2015	1327	44155	Montalbán
2015	52	44156	Monteagudo del Castillo
2015	69	44157	Monterde de Albarracín
2015	1585	44158	Mora de Rubielos
2015	58	44159	Moscardón
2015	593	44160	Mosqueruela
2015	635	44161	Muniesa
2015	151	44163	Noguera de Albarracín
2015	29	44164	Nogueras
2015	207	44165	Nogueruelas
2015	48	44167	Obón
2015	226	44168	Odón
2015	413	44169	Ojos Negros
2015	240	44171	Olba
2015	412	44172	Oliete
2015	127	44173	Olmos (Los)
2015	535	44174	Orihuela del Tremedal
2015	137	44175	Orrios
2015	182	44176	Palomar de Arroyos
2015	112	44177	Pancrudo
2015	59	44178	Parras de Castellote (Las)
2015	477	44179	Peñarroya de Tastavins
2015	72	44180	Peracense
2015	86	44181	Peralejos
2015	238	44182	Perales del Alfambra
2015	90	44183	Pitarque
2015	52	44184	Plou
2015	142	44185	Pobo (El)
2015	240	44187	Portellada (La)
2015	62	44189	Pozondón
2015	74	44190	Pozuel del Campo
2015	947	44191	Puebla de Híjar (La)
2015	500	44192	Puebla de Valverde (La)
2015	119	44193	Puertomingalvo
2015	133	44194	Ráfales
2015	97	44195	Rillo
2015	163	44196	Riodeva
2015	66	44197	Ródenas
2015	221	44198	Royuela
2015	53	44199	Rubiales
2015	41	44200	Rubielos de la Cérida
2015	661	44201	Rubielos de Mora
2015	13	44203	Salcedillo
2015	27	44204	Saldón
2015	854	44205	Samper de Calanda
2015	141	44206	San Agustín
2015	174	44207	San Martín del Río
2015	39	44208	Santa Cruz de Nogueras
2015	1081	44209	Santa Eulalia
2015	1167	44210	Sarrión
2015	40	44211	Segura de los Baños
2015	43	44212	Seno
2015	80	44213	Singra
2015	178	44215	Terriente
2015	35590	44216	Teruel
2015	30	44217	Toril y Masegoso
2015	34	44218	Tormón
2015	235	44219	Tornos
2015	157	44220	Torralba de los Sisones
2015	407	44221	Torrecilla de Alcañiz
2015	144	44222	Torrecilla del Rebollar
2015	81	44223	Torre de Arcas
2015	29	44224	Torre de las Arcas
2015	137	44225	Torre del Compte
2015	184	44226	Torrelacárcel
2015	90	44227	Torre los Negros
2015	110	44228	Torremocha de Jiloca
2015	181	44229	Torres de Albarracín
2015	200	44230	Torrevelilla
2015	45	44231	Torrijas
2015	489	44232	Torrijo del Campo
2015	75	44234	Tramacastiel
2015	107	44235	Tramacastilla
2015	68	44236	Tronchón
2015	488	44237	Urrea de Gaén
2015	3110	44238	Utrillas
2015	27	44239	Valacloche
2015	193	44240	Valbona
2015	664	44241	Valdealgorfa
2015	40	44243	Valdecuenca
2015	85	44244	Valdelinares
2015	312	44245	Valdeltormo
2015	2342	44246	Valderrobres
2015	358	44247	Valjunquera
2015	60	44249	Vallecillo (El)
2015	22	44250	Veguillas de la Sierra
2015	299	44251	Villafranca del Campo
2015	103	44252	Villahermosa del Campo
2015	51	44256	Villanueva del Rebollar de la Sierra
2015	189	44257	Villar del Cobo
2015	74	44258	Villar del Salz
2015	189	44260	Villarluengo
2015	869	44261	Villarquemado
2015	163	44262	Villarroya de los Pinares
2015	526	44263	Villastar
2015	342	44264	Villel
2015	262	44265	Vinaceite
2015	133	44266	Visiedo
2015	83	44267	Vivel del Río Martín
2015	18	44268	Zoma (La)
2015	113	50001	Abanto
2015	217	50002	Acered
2015	155	50003	Agón
2015	724	50004	Aguarón
2015	254	50005	Aguilón
2015	1143	50006	Ainzón
2015	52	50007	Aladrén
2015	7014	50008	Alagón
2015	152	50009	Alarba
2015	84	50010	Alberite de San Juan
2015	145	50011	Albeta
2015	121	50012	Alborge
2015	279	50013	Alcalá de Ebro
2015	186	50014	Alcalá de Moncayo
2015	80	50015	Alconchel de Ariza
2015	57	50016	Aldehuela de Liestos
2015	2266	50017	Alfajarín
2015	1466	50018	Alfamén
2015	64	50019	Alforque
2015	1077	50020	Alhama de Aragón
2015	34	50021	Almochuel
2015	593	50022	Almolda (La)
2015	255	50023	Almonacid de la Cuba
2015	731	50024	Almonacid de la Sierra
2015	7680	50025	Almunia de Doña Godina (La)
2015	564	50026	Alpartir
2015	256	50027	Ambel
2015	105	50028	Anento
2015	761	50029	Aniñón
2015	206	50030	Añón de Moncayo
2015	187	50031	Aranda de Moncayo
2015	340	50032	Arándiga
2015	74	50033	Ardisa
2015	1196	50034	Ariza
2015	81	50035	Artieda
2015	104	50036	Asín
2015	112	50037	Atea
2015	1968	50038	Ateca
2015	606	50039	Azuara
2015	95	50040	Badules
2015	13	50041	Bagüés
2015	13	50042	Balconchán
2015	340	50043	Bárboles
2015	282	50044	Bardallur
2015	1562	50045	Belchite
2015	211	50046	Belmonte de Gracián
2015	53	50047	Berdejo
2015	37	50048	Berrueco
2015	100	50050	Bijuesca
2015	1002	50051	Biota
2015	97	50052	Bisimbre
2015	871	50053	Boquiñeni
2015	62	50054	Bordalba
2015	4930	50055	Borja
2015	484	50056	Botorrita
2015	1719	50057	Brea de Aragón
2015	76	50058	Bubierca
2015	1008	50059	Bujaraloz
2015	236	50060	Bulbuente
2015	253	50061	Bureta
2015	2348	50062	Burgo de Ebro (El)
2015	66	50063	Buste (El)
2015	527	50064	Cabañas de Ebro
2015	38	50065	Cabolafuente
2015	3602	50066	Cadrete
2015	19724	50067	Calatayud
2015	2864	50068	Calatorao
2015	79	50069	Calcena
2015	77	50070	Calmarza
2015	141	50071	Campillo de Aragón
2015	172	50072	Carenas
2015	3389	50073	Cariñena
2015	9867	50074	Caspe
2015	95	50075	Castejón de Alarba
2015	101	50076	Castejón de las Armas
2015	228	50077	Castejón de Valdejasa
2015	280	50078	Castiliscar
2015	311	50079	Cervera de la Cañada
2015	33	50080	Cerveruela
2015	645	50081	Cetina
2015	113	50082	Cimballa
2015	113	50083	Cinco Olivas
2015	80	50084	Clarés de Ribota
2015	194	50085	Codo
2015	185	50086	Codos
2015	36	50087	Contamina
2015	396	50088	Cosuenda
2015	12141	50089	Cuarte de Huerva
2015	189	50090	Cubel
2015	50	50091	Cuerlas (Las)
2015	498	50092	Chiprana
2015	132	50093	Chodes
2015	2113	50094	Daroca
2015	16754	50095	Ejea de los Caballeros
2015	47	50096	Embid de Ariza
2015	222	50098	Encinacorba
2015	4545	50099	Épila
2015	371	50100	Erla
2015	1084	50101	Escatrón
2015	1227	50102	Fabara
2015	414	50104	Farlete
2015	355	50105	Fayón
2015	151	50106	Fayos (Los)
2015	1229	50107	Figueruelas
2015	51	50108	Fombuena
2015	104	50109	Frago (El)
2015	415	50110	Frasno (El)
2015	205	50111	Fréscano
2015	833	50113	Fuendejalón
2015	144	50114	Fuendetodos
2015	4594	50115	Fuentes de Ebro
2015	219	50116	Fuentes de Jiloca
2015	160	50117	Gallocanta
2015	2695	50118	Gallur
2015	1087	50119	Gelsa
2015	35	50120	Godojos
2015	334	50121	Gotor
2015	74	50122	Grisel
2015	656	50123	Grisén
2015	550	50124	Herrera de los Navarros
2015	455	50125	Ibdes
2015	3139	50126	Illueca
2015	35	50128	Isuerre
2015	324	50129	Jaraba
2015	473	50130	Jarque de Moncayo
2015	260	50131	Jaulín
2015	1042	50132	Joyosa (La)
2015	124	50133	Lagata
2015	137	50134	Langa del Castillo
2015	114	50135	Layana
2015	729	50136	Lécera
2015	1220	50137	Leciñena
2015	56	50138	Lechón
2015	359	50139	Letux
2015	174	50140	Litago
2015	123	50141	Lituénigo
2015	42	50142	Lobera de Onsella
2015	847	50143	Longares
2015	36	50144	Longás
2015	242	50146	Lucena de Jalón
2015	1006	50147	Luceni
2015	334	50148	Luesia
2015	43	50149	Luesma
2015	886	50150	Lumpiaque
2015	756	50151	Luna
2015	1953	50152	Maella
2015	1174	50153	Magallón
2015	152	50154	Mainar
2015	113	50155	Malanquilla
2015	267	50156	Maleján
2015	359	50157	Malón
2015	1034	50159	Maluenda
2015	3292	50160	Mallén
2015	130	50161	Manchones
2015	182	50162	Mara
2015	5425	50163	María de Huerva
2015	457	50164	Mediana de Aragón
2015	2311	50165	Mequinenza
2015	291	50166	Mesones de Isuela
2015	235	50167	Mezalocha
2015	31	50168	Mianos
2015	479	50169	Miedes de Aragón
2015	431	50170	Monegrillo
2015	112	50171	Moneva
2015	222	50172	Monreal de Ariza
2015	278	50173	Monterde
2015	105	50174	Montón
2015	1204	50175	Morata de Jalón
2015	256	50176	Morata de Jiloca
2015	362	50177	Morés
2015	397	50178	Moros
2015	280	50179	Moyuela
2015	121	50180	Mozota
2015	1335	50181	Muel
2015	4980	50182	Muela (La)
2015	405	50183	Munébrega
2015	131	50184	Murero
2015	166	50185	Murillo de Gállego
2015	41	50186	Navardún
2015	78	50187	Nigüella
2015	34	50188	Nombrevilla
2015	1008	50189	Nonaspe
2015	913	50190	Novallas
2015	578	50191	Novillas
2015	327	50192	Nuévalos
2015	826	50193	Nuez de Ebro
2015	117	50194	Olvés
2015	56	50195	Orcajo
2015	127	50196	Orera
2015	112	50197	Orés
2015	61	50198	Oseja
2015	407	50199	Osera de Ebro
2015	691	50200	Paniza
2015	590	50201	Paracuellos de Jiloca
2015	168	50202	Paracuellos de la Ribera
2015	1280	50203	Pastriz
2015	3560	50204	Pedrola
2015	107	50205	Pedrosas (Las)
2015	597	50206	Perdiguera
2015	114	50207	Piedratajada
2015	2535	50208	Pina de Ebro
2015	3606	50209	Pinseque
2015	44	50210	Pintanos (Los)
2015	342	50211	Plasencia de Jalón
2015	45	50212	Pleitas
2015	111	50213	Plenas
2015	32	50214	Pomer
2015	24	50215	Pozuel de Ariza
2015	288	50216	Pozuelo de Aragón
2015	560	50217	Pradilla de Ebro
2015	124	50218	Puebla de Albortón
2015	5948	50219	Puebla de Alfindén (La)
2015	51	50220	Puendeluna
2015	37	50221	Purujosa
2015	2020	50222	Quinto
2015	1143	50223	Remolinos
2015	79	50224	Retascón
2015	3122	50225	Ricla
2015	111	50227	Romanos
2015	332	50228	Rueda de Jalón
2015	73	50229	Ruesca
2015	1404	50230	Sádaba
2015	324	50231	Salillas de Jalón
2015	215	50232	Salvatierra de Esca
2015	123	50233	Samper del Salz
2015	279	50234	San Martín de la Virgen de Moncayo
2015	3051	50235	San Mateo de Gállego
2015	135	50236	Santa Cruz de Grío
2015	136	50237	Santa Cruz de Moncayo
2015	110	50238	Santa Eulalia de Gállego
2015	66	50239	Santed
2015	1217	50240	Sástago
2015	743	50241	Saviñán
2015	105	50242	Sediles
2015	402	50243	Sestrica
2015	267	50244	Sierra de Luna
2015	103	50245	Sigüés
2015	36	50246	Sisamón
2015	1077	50247	Sobradiel
2015	614	50248	Sos del Rey Católico
2015	352	50249	Tabuenca
2015	58	50250	Talamantes
2015	10759	50251	Tarazona
2015	6941	50252	Tauste
2015	520	50253	Terrer
2015	200	50254	Tierga
2015	243	50255	Tobed
2015	86	50256	Torralba de los Frailes
2015	186	50257	Torralba de Ribota
2015	63	50258	Torralbilla
2015	69	50259	Torrehermosa
2015	35	50260	Torrelapaja
2015	269	50261	Torrellas
2015	1491	50262	Torres de Berrellén
2015	245	50263	Torrijo de la Cañada
2015	205	50264	Tosos
2015	79	50265	Trasmoz
2015	128	50266	Trasobares
2015	684	50267	Uncastillo
2015	61	50268	Undués de Lerda
2015	398	50269	Urrea de Jalón
2015	37	50270	Urriés
2015	288	50271	Used
2015	18430	50272	Utebo
2015	30	50273	Valdehorna
2015	70	50274	Val de San Martín
2015	128	50275	Valmadrid
2015	142	50276	Valpalmas
2015	66	50277	Valtorres
2015	250	50278	Velilla de Ebro
2015	120	50279	Velilla de Jiloca
2015	388	50280	Vera de Moncayo
2015	96	50281	Vierlas
2015	111	50282	Vilueña (La)
2015	90	50283	Villadoz
2015	195	50284	Villafeliche
2015	836	50285	Villafranca de Ebro
2015	98	50286	Villalba de Perejil
2015	348	50287	Villalengua
2015	4614	50288	Villanueva de Gállego
2015	57	50289	Villanueva de Jiloca
2015	491	50290	Villanueva de Huerva
2015	113	50291	Villar de los Navarros
2015	247	50292	Villarreal de Huerva
2015	503	50293	Villarroya de la Sierra
2015	80	50294	Villarroya del Campo
2015	45	50295	Vistabella
2015	473	50296	Zaida (La)
2015	664953	50297	Zaragoza
2015	7820	50298	Zuera
2015	148	50901	Biel
2015	94	50902	Marracos
2015	2793	50903	Villamayor de Gállego
2016	247	22001	Abiego
2016	142	22002	Abizanda
2016	166	22003	Adahuesca
2016	141	22004	Agüero
2016	345	22006	Aísa
2016	1147	22007	Albalate de Cinca
2016	196	22008	Albalatillo
2016	735	22009	Albelda
2016	114	22011	Albero Alto
2016	137	22012	Albero Bajo
2016	315	22013	Alberuela de Tubo
2016	266	22014	Alcalá de Gurrea
2016	340	22015	Alcalá del Obispo
2016	678	22016	Alcampell
2016	1158	22017	Alcolea de Cinca
2016	385	22018	Alcubierre
2016	205	22019	Alerre
2016	131	22020	Alfántega
2016	2472	22021	Almudévar
2016	672	22022	Almunia de San Juan
2016	501	22023	Almuniente
2016	299	22024	Alquézar
2016	1466	22025	Altorricón
2016	390	22027	Angüés
2016	412	22028	Ansó
2016	155	22029	Antillón
2016	115	22032	Aragüés del Puerto
2016	321	22035	Arén
2016	101	22036	Argavieso
2016	122	22037	Arguis
2016	1100	22039	Ayerbe
2016	168	22040	Azanuy-Alins
2016	187	22041	Azara
2016	137	22042	Azlor
2016	105	22043	Baells
2016	287	22044	Bailo
2016	91	22045	Baldellou
2016	825	22046	Ballobar
2016	297	22047	Banastás
2016	16961	22048	Barbastro
2016	83	22049	Barbués
2016	95	22050	Barbuñales
2016	113	22051	Bárcabo
2016	1294	22052	Belver de Cinca
2016	1111	22053	Benabarre
2016	2047	22054	Benasque
2016	363	22055	Berbegal
2016	483	22057	Bielsa
2016	251	22058	Bierge
2016	1470	22059	Biescas
2016	1528	22060	Binaced
2016	9394	22061	Binéfar
2016	185	22062	Bisaurri
2016	195	22063	Biscarrués
2016	202	22064	Blecua y Torres
2016	959	22066	Boltaña
2016	80	22067	Bonansa
2016	91	22068	Borau
2016	532	22069	Broto
2016	216	22072	Caldearenas
2016	365	22074	Campo
2016	138	22075	Camporrells
2016	361	22076	Canal de Berdún
2016	318	22077	Candasnos
2016	543	22078	Canfranc
2016	168	22079	Capdesaso
2016	364	22080	Capella
2016	293	22081	Casbas de Huesca
2016	325	22082	Castejón del Puente
2016	543	22083	Castejón de Monegros
2016	740	22084	Castejón de Sos
2016	114	22085	Castelflorite
2016	255	22086	Castiello de Jaca
2016	89	22087	Castigaleu
2016	176	22088	Castillazuelo
2016	334	22089	Castillonroy
2016	128	22090	Colungo
2016	108	22094	Chalamera
2016	85	22095	Chía
2016	371	22096	Chimillas
2016	612	22099	Esplús
2016	205	22102	Estada
2016	808	22103	Estadilla
2016	142	22105	Estopiñán del Castillo
2016	22	22106	Fago
2016	107	22107	Fanlo
2016	338	22109	Fiscal
2016	918	22110	Fonz
2016	183	22111	Foradada del Toscar
2016	14925	22112	Fraga
2016	611	22113	Fueva (La)
2016	137	22114	Gistaín
2016	423	22115	Grado (El)
2016	1804	22116	Grañén
2016	3329	22117	Graus
2016	1513	22119	Gurrea de Gállego
2016	72	22122	Hoz de Jaca
2016	230	22124	Huerto
2016	52282	22125	Huesca
2016	100	22126	Ibieca
2016	711	22127	Igriés
2016	211	22128	Ilche
2016	266	22129	Isábena
2016	12929	22130	Jaca
2016	98	22131	Jasa
2016	158	22133	Labuerda
2016	211	22135	Laluenga
2016	974	22136	Lalueza
2016	1231	22137	Lanaja
2016	92	22139	Laperdiguera
2016	133	22141	Lascellas-Ponzano
2016	136	22142	Lascuarre
2016	266	22143	Laspaúles
2016	274	22144	Laspuña
2016	337	22149	Loarre
2016	536	22150	Loporzano
2016	102	22151	Loscorrales
2016	84	22155	Monesma y Cajigar
2016	360	22156	Monflorite-Lascasas
2016	223	22157	Montanuy
2016	17237	22158	Monzón
2016	264	22160	Naval
2016	177	22162	Novales
2016	553	22163	Nueno
2016	45	22164	Olvena
2016	560	22165	Ontiñena
2016	729	22167	Osso de Cinca
2016	24	22168	Palo
2016	774	22170	Panticosa
2016	688	22172	Peñalba
2016	258	22173	Peñas de Riglos (Las)
2016	587	22174	Peralta de Alcofea
2016	228	22175	Peralta de Calasanz
2016	197	22176	Peraltilla
2016	113	22177	Perarrúa
2016	115	22178	Pertusa
2016	103	22181	Piracés
2016	299	22182	Plan
2016	209	22184	Poleñino
2016	204	22186	Pozán de Vero
2016	379	22187	Puebla de Castro (La)
2016	103	22188	Puente de Montañana
2016	213	22189	Puértolas
