Mes y año	Mes (código)	Provincia código	Provincia nombre	Sexo	Edad (grupos quinquenales)	Número de contratos
Agosto 2011	201108	44	Teruel	Hombres	55-59	31
Agosto 2011	201108	44	Teruel	Mujeres	55-59	36
Agosto 2011	201108	44	Teruel	Hombres	60-64	20
Agosto 2011	201108	44	Teruel	Mujeres	60-64	14
Agosto 2011	201108	44	Teruel	Hombres	Más de 64	1
Agosto 2011	201108	44	Teruel	Mujeres	Más de 64	2
Agosto 2011	201108	50	Zaragoza	Hombres	16-19	636
Agosto 2011	201108	50	Zaragoza	Mujeres	16-19	463
Agosto 2011	201108	50	Zaragoza	Hombres	20-24	2419
Agosto 2011	201108	50	Zaragoza	Mujeres	20-24	1799
Agosto 2011	201108	50	Zaragoza	Hombres	25-29	2618
Agosto 2011	201108	50	Zaragoza	Mujeres	25-29	1709
Agosto 2011	201108	50	Zaragoza	Hombres	30-34	2656
Agosto 2011	201108	50	Zaragoza	Mujeres	30-34	1608
Agosto 2011	201108	50	Zaragoza	Hombres	35-39	2207
Agosto 2011	201108	50	Zaragoza	Mujeres	35-39	1291
Agosto 2011	201108	50	Zaragoza	Hombres	40-44	1725
Agosto 2011	201108	50	Zaragoza	Mujeres	40-44	1342
Agosto 2011	201108	50	Zaragoza	Hombres	45-49	1150
Agosto 2011	201108	50	Zaragoza	Mujeres	45-49	995
Agosto 2011	201108	50	Zaragoza	Hombres	50-54	713
Agosto 2011	201108	50	Zaragoza	Mujeres	50-54	695
Agosto 2011	201108	50	Zaragoza	Hombres	55-59	421
Agosto 2011	201108	50	Zaragoza	Mujeres	55-59	286
Agosto 2011	201108	50	Zaragoza	Hombres	60-64	137
Agosto 2011	201108	50	Zaragoza	Mujeres	60-64	93
Agosto 2011	201108	50	Zaragoza	Hombres	Más de 64	23
Agosto 2011	201108	50	Zaragoza	Mujeres	Más de 64	10
Julio 2011	201107	22	Huesca	Hombres	16-19	429
Julio 2011	201107	22	Huesca	Mujeres	16-19	294
Julio 2011	201107	22	Huesca	Hombres	20-24	837
Julio 2011	201107	22	Huesca	Mujeres	20-24	829
Julio 2011	201107	22	Huesca	Hombres	25-29	768
Julio 2011	201107	22	Huesca	Mujeres	25-29	594
Julio 2011	201107	22	Huesca	Hombres	30-34	799
Julio 2011	201107	22	Huesca	Mujeres	30-34	559
Julio 2011	201107	22	Huesca	Hombres	35-39	674
Julio 2011	201107	22	Huesca	Mujeres	35-39	479
Julio 2011	201107	22	Huesca	Hombres	40-44	483
Julio 2011	201107	22	Huesca	Mujeres	40-44	406
Julio 2011	201107	22	Huesca	Hombres	45-49	320
Julio 2011	201107	22	Huesca	Mujeres	45-49	317
Julio 2011	201107	22	Huesca	Hombres	50-54	209
Julio 2011	201107	22	Huesca	Mujeres	50-54	196
Julio 2011	201107	22	Huesca	Hombres	55-59	112
Julio 2011	201107	22	Huesca	Mujeres	55-59	102
Julio 2011	201107	22	Huesca	Hombres	60-64	32
Julio 2011	201107	22	Huesca	Mujeres	60-64	33
Julio 2011	201107	22	Huesca	Hombres	Más de 64	3
Julio 2011	201107	22	Huesca	Mujeres	Más de 64	1
Julio 2011	201107	44	Teruel	Hombres	16-19	167
Julio 2011	201107	44	Teruel	Mujeres	16-19	105
Julio 2011	201107	44	Teruel	Hombres	20-24	489
Julio 2011	201107	44	Teruel	Mujeres	20-24	324
Julio 2011	201107	44	Teruel	Hombres	25-29	258
Julio 2011	201107	44	Teruel	Mujeres	25-29	211
Julio 2011	201107	44	Teruel	Hombres	30-34	221
Julio 2011	201107	44	Teruel	Mujeres	30-34	162
Julio 2011	201107	44	Teruel	Hombres	35-39	197
Julio 2011	201107	44	Teruel	Mujeres	35-39	154
Julio 2011	201107	44	Teruel	Hombres	40-44	165
Julio 2011	201107	44	Teruel	Mujeres	40-44	135
Julio 2011	201107	44	Teruel	Hombres	45-49	127
Julio 2011	201107	44	Teruel	Mujeres	45-49	130
Julio 2011	201107	44	Teruel	Hombres	50-54	92
Julio 2011	201107	44	Teruel	Mujeres	50-54	82
Julio 2011	201107	44	Teruel	Hombres	55-59	37
Julio 2011	201107	44	Teruel	Mujeres	55-59	38
Julio 2011	201107	44	Teruel	Hombres	60-64	17
Julio 2011	201107	44	Teruel	Mujeres	60-64	11
Julio 2011	201107	44	Teruel	Hombres	Más de 64	2
Julio 2011	201107	50	Zaragoza	Hombres	16-19	731
Julio 2011	201107	50	Zaragoza	Mujeres	16-19	663
Julio 2011	201107	50	Zaragoza	Hombres	20-24	2798
Julio 2011	201107	50	Zaragoza	Mujeres	20-24	2435
Julio 2011	201107	50	Zaragoza	Hombres	25-29	2648
Julio 2011	201107	50	Zaragoza	Mujeres	25-29	2150
Julio 2011	201107	50	Zaragoza	Hombres	30-34	2519
Julio 2011	201107	50	Zaragoza	Mujeres	30-34	1778
Julio 2011	201107	50	Zaragoza	Hombres	35-39	2089
Julio 2011	201107	50	Zaragoza	Mujeres	35-39	1526
Julio 2011	201107	50	Zaragoza	Hombres	40-44	1587
Julio 2011	201107	50	Zaragoza	Mujeres	40-44	1482
Julio 2011	201107	50	Zaragoza	Hombres	45-49	1115
Julio 2011	201107	50	Zaragoza	Mujeres	45-49	1182
Julio 2011	201107	50	Zaragoza	Hombres	50-54	758
Julio 2011	201107	50	Zaragoza	Mujeres	50-54	794
Julio 2011	201107	50	Zaragoza	Hombres	55-59	382
Julio 2011	201107	50	Zaragoza	Mujeres	55-59	338
Julio 2011	201107	50	Zaragoza	Hombres	60-64	156
Julio 2011	201107	50	Zaragoza	Mujeres	60-64	75
Julio 2011	201107	50	Zaragoza	Hombres	Más de 64	20
Julio 2011	201107	50	Zaragoza	Mujeres	Más de 64	8
Junio 2011	201106	22	Huesca	Hombres	16-19	248
Junio 2011	201106	22	Huesca	Mujeres	16-19	196
Junio 2011	201106	22	Huesca	Hombres	20-24	590
Junio 2011	201106	22	Huesca	Mujeres	20-24	578
Junio 2011	201106	22	Huesca	Hombres	25-29	612
Junio 2011	201106	22	Huesca	Mujeres	25-29	493
Junio 2011	201106	22	Huesca	Hombres	30-34	707
Junio 2011	201106	22	Huesca	Mujeres	30-34	473
Junio 2011	201106	22	Huesca	Hombres	35-39	600
Junio 2011	201106	22	Huesca	Mujeres	35-39	437
Junio 2011	201106	22	Huesca	Hombres	40-44	463
Junio 2011	201106	22	Huesca	Mujeres	40-44	381
Junio 2011	201106	22	Huesca	Hombres	45-49	319
Junio 2011	201106	22	Huesca	Mujeres	45-49	251
Junio 2011	201106	22	Huesca	Hombres	50-54	198
Junio 2011	201106	22	Huesca	Mujeres	50-54	156
Junio 2011	201106	22	Huesca	Hombres	55-59	109
Junio 2011	201106	22	Huesca	Mujeres	55-59	96
Junio 2011	201106	22	Huesca	Hombres	60-64	38
Junio 2011	201106	22	Huesca	Mujeres	60-64	28
Junio 2011	201106	22	Huesca	Hombres	Más de 64	6
Junio 2011	201106	22	Huesca	Mujeres	Más de 64	5
Junio 2011	201106	44	Teruel	Hombres	16-19	143
Junio 2011	201106	44	Teruel	Mujeres	16-19	81
Junio 2011	201106	44	Teruel	Hombres	20-24	503
Junio 2011	201106	44	Teruel	Mujeres	20-24	291
Junio 2011	201106	44	Teruel	Hombres	25-29	339
Junio 2011	201106	44	Teruel	Mujeres	25-29	235
Junio 2011	201106	44	Teruel	Hombres	30-34	298
Junio 2011	201106	44	Teruel	Mujeres	30-34	234
Junio 2011	201106	44	Teruel	Hombres	35-39	237
Junio 2011	201106	44	Teruel	Mujeres	35-39	189
Junio 2011	201106	44	Teruel	Hombres	40-44	198
Junio 2011	201106	44	Teruel	Mujeres	40-44	241
Junio 2011	201106	44	Teruel	Hombres	45-49	155
Junio 2011	201106	44	Teruel	Mujeres	45-49	150
Junio 2011	201106	44	Teruel	Hombres	50-54	87
Junio 2011	201106	44	Teruel	Mujeres	50-54	101
Junio 2011	201106	44	Teruel	Hombres	55-59	47
Junio 2011	201106	44	Teruel	Mujeres	55-59	36
Junio 2011	201106	44	Teruel	Hombres	60-64	21
Junio 2011	201106	44	Teruel	Mujeres	60-64	13
Junio 2011	201106	44	Teruel	Mujeres	Más de 64	2
Junio 2011	201106	50	Zaragoza	Hombres	16-19	790
Junio 2011	201106	50	Zaragoza	Mujeres	16-19	685
Junio 2011	201106	50	Zaragoza	Hombres	20-24	3060
Junio 2011	201106	50	Zaragoza	Mujeres	20-24	2732
Junio 2011	201106	50	Zaragoza	Hombres	25-29	3013
Junio 2011	201106	50	Zaragoza	Mujeres	25-29	2439
Junio 2011	201106	50	Zaragoza	Hombres	30-34	3041
Junio 2011	201106	50	Zaragoza	Mujeres	30-34	2045
Junio 2011	201106	50	Zaragoza	Hombres	35-39	2626
Junio 2011	201106	50	Zaragoza	Mujeres	35-39	1763
Junio 2011	201106	50	Zaragoza	Hombres	40-44	2011
Junio 2011	201106	50	Zaragoza	Mujeres	40-44	1746
Junio 2011	201106	50	Zaragoza	Hombres	45-49	1334
Junio 2011	201106	50	Zaragoza	Mujeres	45-49	1443
Junio 2011	201106	50	Zaragoza	Hombres	50-54	932
Junio 2011	201106	50	Zaragoza	Mujeres	50-54	892
Junio 2011	201106	50	Zaragoza	Hombres	55-59	471
Junio 2011	201106	50	Zaragoza	Mujeres	55-59	344
Junio 2011	201106	50	Zaragoza	Hombres	60-64	186
Junio 2011	201106	50	Zaragoza	Mujeres	60-64	97
Junio 2011	201106	50	Zaragoza	Hombres	Más de 64	18
Junio 2011	201106	50	Zaragoza	Mujeres	Más de 64	14
Mayo 2011	201105	22	Huesca	Hombres	16-19	174
Mayo 2011	201105	22	Huesca	Mujeres	16-19	101
Mayo 2011	201105	22	Huesca	Hombres	20-24	628
Mayo 2011	201105	22	Huesca	Mujeres	20-24	434
Mayo 2011	201105	22	Huesca	Hombres	25-29	728
Mayo 2011	201105	22	Huesca	Mujeres	25-29	441
Mayo 2011	201105	22	Huesca	Hombres	30-34	926
Mayo 2011	201105	22	Huesca	Mujeres	30-34	461
Mayo 2011	201105	22	Huesca	Hombres	35-39	832
Mayo 2011	201105	22	Huesca	Mujeres	35-39	444
Mayo 2011	201105	22	Huesca	Hombres	40-44	648
Mayo 2011	201105	22	Huesca	Mujeres	40-44	438
Mayo 2011	201105	22	Huesca	Hombres	45-49	389
Mayo 2011	201105	22	Huesca	Mujeres	45-49	299
Mayo 2011	201105	22	Huesca	Hombres	50-54	269
Mayo 2011	201105	22	Huesca	Mujeres	50-54	178
Mayo 2011	201105	22	Huesca	Hombres	55-59	124
Mayo 2011	201105	22	Huesca	Mujeres	55-59	73
Mayo 2011	201105	22	Huesca	Hombres	60-64	45
Mayo 2011	201105	22	Huesca	Mujeres	60-64	17
Mayo 2011	201105	22	Huesca	Hombres	Más de 64	3
Mayo 2011	201105	22	Huesca	Mujeres	Más de 64	2
Mayo 2011	201105	44	Teruel	Hombres	16-19	110
Mayo 2011	201105	44	Teruel	Mujeres	16-19	51
Mayo 2011	201105	44	Teruel	Hombres	20-24	391
Mayo 2011	201105	44	Teruel	Mujeres	20-24	232
Mayo 2011	201105	44	Teruel	Hombres	25-29	315
Mayo 2011	201105	44	Teruel	Mujeres	25-29	203
Mayo 2011	201105	44	Teruel	Hombres	30-34	293
Mayo 2011	201105	44	Teruel	Mujeres	30-34	201
Mayo 2011	201105	44	Teruel	Hombres	35-39	254
Mayo 2011	201105	44	Teruel	Mujeres	35-39	192
Mayo 2011	201105	44	Teruel	Hombres	40-44	187
Mayo 2011	201105	44	Teruel	Mujeres	40-44	216
Mayo 2011	201105	44	Teruel	Hombres	45-49	140
Mayo 2011	201105	44	Teruel	Mujeres	45-49	141
Mayo 2011	201105	44	Teruel	Hombres	50-54	122
Mayo 2011	201105	44	Teruel	Mujeres	50-54	70
Mayo 2011	201105	44	Teruel	Hombres	55-59	71
Mayo 2011	201105	44	Teruel	Mujeres	55-59	22
Mayo 2011	201105	44	Teruel	Hombres	60-64	25
Mayo 2011	201105	44	Teruel	Mujeres	60-64	6
Mayo 2011	201105	44	Teruel	Hombres	Más de 64	1
Mayo 2011	201105	44	Teruel	Mujeres	Más de 64	2
Mayo 2011	201105	50	Zaragoza	Hombres	16-19	591
Mayo 2011	201105	50	Zaragoza	Mujeres	16-19	575
Mayo 2011	201105	50	Zaragoza	Hombres	20-24	2818
Mayo 2011	201105	50	Zaragoza	Mujeres	20-24	2559
Mayo 2011	201105	50	Zaragoza	Hombres	25-29	2975
Mayo 2011	201105	50	Zaragoza	Mujeres	25-29	2445
Mayo 2011	201105	50	Zaragoza	Hombres	30-34	3116
Mayo 2011	201105	50	Zaragoza	Mujeres	30-34	2059
Mayo 2011	201105	50	Zaragoza	Hombres	35-39	2716
Mayo 2011	201105	50	Zaragoza	Mujeres	35-39	1866
Mayo 2011	201105	50	Zaragoza	Hombres	40-44	2060
Mayo 2011	201105	50	Zaragoza	Mujeres	40-44	1815
Mayo 2011	201105	50	Zaragoza	Hombres	45-49	1474
Mayo 2011	201105	50	Zaragoza	Mujeres	45-49	1353
Mayo 2011	201105	50	Zaragoza	Hombres	50-54	926
Mayo 2011	201105	50	Zaragoza	Mujeres	50-54	906
Mayo 2011	201105	50	Zaragoza	Hombres	55-59	470
Mayo 2011	201105	50	Zaragoza	Mujeres	55-59	375
Mayo 2011	201105	50	Zaragoza	Hombres	60-64	197
Mayo 2011	201105	50	Zaragoza	Mujeres	60-64	97
Mayo 2011	201105	50	Zaragoza	Hombres	Más de 64	26
Mayo 2011	201105	50	Zaragoza	Mujeres	Más de 64	16
Abril 2011	201104	22	Huesca	Hombres	16-19	80
Abril 2011	201104	22	Huesca	Mujeres	16-19	65
Abril 2011	201104	22	Huesca	Hombres	20-24	342
Abril 2011	201104	22	Huesca	Mujeres	20-24	298
Abril 2011	201104	22	Huesca	Hombres	25-29	438
Abril 2011	201104	22	Huesca	Mujeres	25-29	338
Abril 2011	201104	22	Huesca	Hombres	30-34	490
Abril 2011	201104	22	Huesca	Mujeres	30-34	350
Abril 2011	201104	22	Huesca	Hombres	35-39	387
Abril 2011	201104	22	Huesca	Mujeres	35-39	274
Abril 2011	201104	22	Huesca	Hombres	40-44	321
Abril 2011	201104	22	Huesca	Mujeres	40-44	267
Abril 2011	201104	22	Huesca	Hombres	45-49	211
Abril 2011	201104	22	Huesca	Mujeres	45-49	183
Abril 2011	201104	22	Huesca	Hombres	50-54	145
Abril 2011	201104	22	Huesca	Mujeres	50-54	132
Abril 2011	201104	22	Huesca	Hombres	55-59	79
Abril 2011	201104	22	Huesca	Mujeres	55-59	55
Abril 2011	201104	22	Huesca	Hombres	60-64	32
Abril 2011	201104	22	Huesca	Mujeres	60-64	17
Abril 2011	201104	22	Huesca	Hombres	Más de 64	2
Abril 2011	201104	22	Huesca	Mujeres	Más de 64	2
Abril 2011	201104	44	Teruel	Hombres	16-19	103
Abril 2011	201104	44	Teruel	Mujeres	16-19	60
Abril 2011	201104	44	Teruel	Hombres	20-24	303
Abril 2011	201104	44	Teruel	Mujeres	20-24	214
Abril 2011	201104	44	Teruel	Hombres	25-29	262
Abril 2011	201104	44	Teruel	Mujeres	25-29	159
Abril 2011	201104	44	Teruel	Hombres	30-34	228
Abril 2011	201104	44	Teruel	Mujeres	30-34	142
Abril 2011	201104	44	Teruel	Hombres	35-39	184
Abril 2011	201104	44	Teruel	Mujeres	35-39	122
Abril 2011	201104	44	Teruel	Hombres	40-44	148
Abril 2011	201104	44	Teruel	Mujeres	40-44	123
Abril 2011	201104	44	Teruel	Hombres	45-49	96
Abril 2011	201104	44	Teruel	Mujeres	45-49	118
Abril 2011	201104	44	Teruel	Hombres	50-54	91
Abril 2011	201104	44	Teruel	Mujeres	50-54	67
Abril 2011	201104	44	Teruel	Hombres	55-59	28
Abril 2011	201104	44	Teruel	Mujeres	55-59	24
Abril 2011	201104	44	Teruel	Hombres	60-64	15
Abril 2011	201104	44	Teruel	Mujeres	60-64	12
Abril 2011	201104	44	Teruel	Hombres	Más de 64	1
Abril 2011	201104	50	Zaragoza	Hombres	16-19	387
Abril 2011	201104	50	Zaragoza	Mujeres	16-19	380
Abril 2011	201104	50	Zaragoza	Hombres	20-24	1951
Abril 2011	201104	50	Zaragoza	Mujeres	20-24	1864
Abril 2011	201104	50	Zaragoza	Hombres	25-29	2151
Abril 2011	201104	50	Zaragoza	Mujeres	25-29	1897
Abril 2011	201104	50	Zaragoza	Hombres	30-34	2130
Abril 2011	201104	50	Zaragoza	Mujeres	30-34	1501
Abril 2011	201104	50	Zaragoza	Hombres	35-39	1795
Abril 2011	201104	50	Zaragoza	Mujeres	35-39	1339
Abril 2011	201104	50	Zaragoza	Hombres	40-44	1304
Abril 2011	201104	50	Zaragoza	Mujeres	40-44	1250
Abril 2011	201104	50	Zaragoza	Hombres	45-49	889
Abril 2011	201104	50	Zaragoza	Mujeres	45-49	1061
Abril 2011	201104	50	Zaragoza	Hombres	50-54	579
Abril 2011	201104	50	Zaragoza	Mujeres	50-54	650
Abril 2011	201104	50	Zaragoza	Hombres	55-59	281
Abril 2011	201104	50	Zaragoza	Mujeres	55-59	206
Abril 2011	201104	50	Zaragoza	Hombres	60-64	142
Abril 2011	201104	50	Zaragoza	Mujeres	60-64	64
Abril 2011	201104	50	Zaragoza	Hombres	Más de 64	15
Abril 2011	201104	50	Zaragoza	Mujeres	Más de 64	9
Marzo 2011	201103	22	Huesca	Hombres	16-19	92
Marzo 2011	201103	22	Huesca	Mujeres	16-19	91
Marzo 2011	201103	22	Huesca	Hombres	20-24	333
Marzo 2011	201103	22	Huesca	Mujeres	20-24	359
Marzo 2011	201103	22	Huesca	Hombres	25-29	442
Marzo 2011	201103	22	Huesca	Mujeres	25-29	325
Marzo 2011	201103	22	Huesca	Hombres	30-34	434
Marzo 2011	201103	22	Huesca	Mujeres	30-34	316
Marzo 2011	201103	22	Huesca	Hombres	35-39	395
Marzo 2011	201103	22	Huesca	Mujeres	35-39	237
Marzo 2011	201103	22	Huesca	Hombres	40-44	286
Marzo 2011	201103	22	Huesca	Mujeres	40-44	220
Marzo 2011	201103	22	Huesca	Hombres	45-49	208
Marzo 2011	201103	22	Huesca	Mujeres	45-49	164
Marzo 2011	201103	22	Huesca	Hombres	50-54	133
Marzo 2011	201103	22	Huesca	Mujeres	50-54	121
Marzo 2011	201103	22	Huesca	Hombres	55-59	87
Marzo 2011	201103	22	Huesca	Mujeres	55-59	54
Marzo 2011	201103	22	Huesca	Hombres	60-64	35
Marzo 2011	201103	22	Huesca	Mujeres	60-64	14
Marzo 2011	201103	22	Huesca	Hombres	Más de 64	2
Marzo 2011	201103	44	Teruel	Hombres	16-19	83
Marzo 2011	201103	44	Teruel	Mujeres	16-19	45
Marzo 2011	201103	44	Teruel	Hombres	20-24	333
Marzo 2011	201103	44	Teruel	Mujeres	20-24	229
Marzo 2011	201103	44	Teruel	Hombres	25-29	271
Marzo 2011	201103	44	Teruel	Mujeres	25-29	172
Marzo 2011	201103	44	Teruel	Hombres	30-34	249
Marzo 2011	201103	44	Teruel	Mujeres	30-34	152
Marzo 2011	201103	44	Teruel	Hombres	35-39	211
Marzo 2011	201103	44	Teruel	Mujeres	35-39	145
Marzo 2011	201103	44	Teruel	Hombres	40-44	135
Marzo 2011	201103	44	Teruel	Mujeres	40-44	92
Marzo 2011	201103	44	Teruel	Hombres	45-49	95
Marzo 2011	201103	44	Teruel	Mujeres	45-49	113
Marzo 2011	201103	44	Teruel	Hombres	50-54	81
Marzo 2011	201103	44	Teruel	Mujeres	50-54	44
Marzo 2011	201103	44	Teruel	Hombres	55-59	32
Marzo 2011	201103	44	Teruel	Mujeres	55-59	32
Marzo 2011	201103	44	Teruel	Hombres	60-64	14
Marzo 2011	201103	44	Teruel	Mujeres	60-64	21
Marzo 2011	201103	44	Teruel	Hombres	Más de 64	1
Marzo 2011	201103	50	Zaragoza	Hombres	16-19	302
Marzo 2011	201103	50	Zaragoza	Mujeres	16-19	376
Marzo 2011	201103	50	Zaragoza	Hombres	20-24	1856
Marzo 2011	201103	50	Zaragoza	Mujeres	20-24	1936
Marzo 2011	201103	50	Zaragoza	Hombres	25-29	2185
Marzo 2011	201103	50	Zaragoza	Mujeres	25-29	1873
Marzo 2011	201103	50	Zaragoza	Hombres	30-34	2252
Marzo 2011	201103	50	Zaragoza	Mujeres	30-34	1481
Marzo 2011	201103	50	Zaragoza	Hombres	35-39	1783
Marzo 2011	201103	50	Zaragoza	Mujeres	35-39	1274
Marzo 2011	201103	50	Zaragoza	Hombres	40-44	1382
Marzo 2011	201103	50	Zaragoza	Mujeres	40-44	1269
Marzo 2011	201103	50	Zaragoza	Hombres	45-49	920
Marzo 2011	201103	50	Zaragoza	Mujeres	45-49	1038
Marzo 2011	201103	50	Zaragoza	Hombres	50-54	541
Marzo 2011	201103	50	Zaragoza	Mujeres	50-54	635
Marzo 2011	201103	50	Zaragoza	Hombres	55-59	298
Marzo 2011	201103	50	Zaragoza	Mujeres	55-59	259
Marzo 2011	201103	50	Zaragoza	Hombres	60-64	172
Marzo 2011	201103	50	Zaragoza	Mujeres	60-64	67
Marzo 2011	201103	50	Zaragoza	Hombres	Más de 64	16
Marzo 2011	201103	50	Zaragoza	Mujeres	Más de 64	12
Febrero 2011	201102	22	Huesca	Hombres	16-19	67
Febrero 2011	201102	22	Huesca	Mujeres	16-19	66
Febrero 2011	201102	22	Huesca	Hombres	20-24	255
Febrero 2011	201102	22	Huesca	Mujeres	20-24	267
Febrero 2011	201102	22	Huesca	Hombres	25-29	373
Febrero 2011	201102	22	Huesca	Mujeres	25-29	258
Febrero 2011	201102	22	Huesca	Hombres	30-34	354
Febrero 2011	201102	22	Huesca	Mujeres	30-34	281
Febrero 2011	201102	22	Huesca	Hombres	35-39	315
Febrero 2011	201102	22	Huesca	Mujeres	35-39	237
Febrero 2011	201102	22	Huesca	Hombres	40-44	223
Febrero 2011	201102	22	Huesca	Mujeres	40-44	187
Febrero 2011	201102	22	Huesca	Hombres	45-49	153
Febrero 2011	201102	22	Huesca	Mujeres	45-49	129
Febrero 2011	201102	22	Huesca	Hombres	50-54	89
Febrero 2011	201102	22	Huesca	Mujeres	50-54	91
Febrero 2011	201102	22	Huesca	Hombres	55-59	52
Febrero 2011	201102	22	Huesca	Mujeres	55-59	33
Febrero 2011	201102	22	Huesca	Hombres	60-64	27
Febrero 2011	201102	22	Huesca	Mujeres	60-64	19
Febrero 2011	201102	22	Huesca	Hombres	Más de 64	1
Febrero 2011	201102	44	Teruel	Hombres	16-19	75
Febrero 2011	201102	44	Teruel	Mujeres	16-19	38
Febrero 2011	201102	44	Teruel	Hombres	20-24	270
Febrero 2011	201102	44	Teruel	Mujeres	20-24	179
Febrero 2011	201102	44	Teruel	Hombres	25-29	261
Febrero 2011	201102	44	Teruel	Mujeres	25-29	155
Febrero 2011	201102	44	Teruel	Hombres	30-34	233
Febrero 2011	201102	44	Teruel	Mujeres	30-34	129
Febrero 2011	201102	44	Teruel	Hombres	35-39	149
Febrero 2011	201102	44	Teruel	Mujeres	35-39	118
Febrero 2011	201102	44	Teruel	Hombres	40-44	133
Febrero 2011	201102	44	Teruel	Mujeres	40-44	83
Febrero 2011	201102	44	Teruel	Hombres	45-49	91
Febrero 2011	201102	44	Teruel	Mujeres	45-49	77
Febrero 2011	201102	44	Teruel	Hombres	50-54	66
Febrero 2011	201102	44	Teruel	Mujeres	50-54	24
Febrero 2011	201102	44	Teruel	Hombres	55-59	26
Febrero 2011	201102	44	Teruel	Mujeres	55-59	17
Febrero 2011	201102	44	Teruel	Hombres	60-64	9
Febrero 2011	201102	44	Teruel	Mujeres	60-64	6
Febrero 2011	201102	44	Teruel	Hombres	Más de 64	1
Febrero 2011	201102	50	Zaragoza	Hombres	16-19	262
Febrero 2011	201102	50	Zaragoza	Mujeres	16-19	291
Febrero 2011	201102	50	Zaragoza	Hombres	20-24	1569
Febrero 2011	201102	50	Zaragoza	Mujeres	20-24	1602
Febrero 2011	201102	50	Zaragoza	Hombres	25-29	1828
Febrero 2011	201102	50	Zaragoza	Mujeres	25-29	1671
Febrero 2011	201102	50	Zaragoza	Hombres	30-34	1947
Febrero 2011	201102	50	Zaragoza	Mujeres	30-34	1360
Febrero 2011	201102	50	Zaragoza	Hombres	35-39	1514
Febrero 2011	201102	50	Zaragoza	Mujeres	35-39	1148
Febrero 2011	201102	50	Zaragoza	Hombres	40-44	1112
Febrero 2011	201102	50	Zaragoza	Mujeres	40-44	1061
Febrero 2011	201102	50	Zaragoza	Hombres	45-49	790
Febrero 2011	201102	50	Zaragoza	Mujeres	45-49	908
Febrero 2011	201102	50	Zaragoza	Hombres	50-54	500
Febrero 2011	201102	50	Zaragoza	Mujeres	50-54	575
Febrero 2011	201102	50	Zaragoza	Hombres	55-59	274
Febrero 2011	201102	50	Zaragoza	Mujeres	55-59	220
Febrero 2011	201102	50	Zaragoza	Hombres	60-64	125
Febrero 2011	201102	50	Zaragoza	Mujeres	60-64	57
Febrero 2011	201102	50	Zaragoza	Hombres	Más de 64	21
Febrero 2011	201102	50	Zaragoza	Mujeres	Más de 64	7
Enero 2011	201101	22	Huesca	Hombres	16-19	68
Enero 2011	201101	22	Huesca	Mujeres	16-19	53
Enero 2011	201101	22	Huesca	Hombres	20-24	280
Enero 2011	201101	22	Huesca	Mujeres	20-24	254
Enero 2011	201101	22	Huesca	Hombres	25-29	383
Enero 2011	201101	22	Huesca	Mujeres	25-29	280
Enero 2011	201101	22	Huesca	Hombres	30-34	387
Enero 2011	201101	22	Huesca	Mujeres	30-34	312
Enero 2011	201101	22	Huesca	Hombres	35-39	346
Enero 2011	201101	22	Huesca	Mujeres	35-39	230
Enero 2011	201101	22	Huesca	Hombres	40-44	263
Enero 2011	201101	22	Huesca	Mujeres	40-44	185
Enero 2011	201101	22	Huesca	Hombres	45-49	170
Enero 2011	201101	22	Huesca	Mujeres	45-49	166
Enero 2011	201101	22	Huesca	Hombres	50-54	96
Enero 2011	201101	22	Huesca	Mujeres	50-54	128
Enero 2011	201101	22	Huesca	Hombres	55-59	55
Enero 2011	201101	22	Huesca	Mujeres	55-59	54
Enero 2011	201101	22	Huesca	Hombres	60-64	22
Enero 2011	201101	22	Huesca	Mujeres	60-64	15
Enero 2011	201101	22	Huesca	Mujeres	Más de 64	4
Enero 2011	201101	44	Teruel	Hombres	16-19	96
Enero 2011	201101	44	Teruel	Mujeres	16-19	24
Enero 2011	201101	44	Teruel	Hombres	20-24	257
Enero 2011	201101	44	Teruel	Mujeres	20-24	183
Enero 2011	201101	44	Teruel	Hombres	25-29	241
Enero 2011	201101	44	Teruel	Mujeres	25-29	162
Enero 2011	201101	44	Teruel	Hombres	30-34	190
Enero 2011	201101	44	Teruel	Mujeres	30-34	129
Enero 2011	201101	44	Teruel	Hombres	35-39	160
Enero 2011	201101	44	Teruel	Mujeres	35-39	103
Enero 2011	201101	44	Teruel	Hombres	40-44	119
Enero 2011	201101	44	Teruel	Mujeres	40-44	95
Enero 2011	201101	44	Teruel	Hombres	45-49	100
Enero 2011	201101	44	Teruel	Mujeres	45-49	65
Enero 2011	201101	44	Teruel	Hombres	50-54	67
Enero 2011	201101	44	Teruel	Mujeres	50-54	51
Enero 2011	201101	44	Teruel	Hombres	55-59	28
Enero 2011	201101	44	Teruel	Mujeres	55-59	20
Enero 2011	201101	44	Teruel	Hombres	60-64	14
Enero 2011	201101	44	Teruel	Mujeres	60-64	5
Enero 2011	201101	50	Zaragoza	Hombres	16-19	303
Enero 2011	201101	50	Zaragoza	Mujeres	16-19	273
Enero 2011	201101	50	Zaragoza	Hombres	20-24	1858
Enero 2011	201101	50	Zaragoza	Mujeres	20-24	1670
Enero 2011	201101	50	Zaragoza	Hombres	25-29	2035
Enero 2011	201101	50	Zaragoza	Mujeres	25-29	1716
Enero 2011	201101	50	Zaragoza	Hombres	30-34	2226
