Año	Sector código	Sector descripción	Comarca código	Comarca nombre	Número de empresas	BALANCE	A) ACTIVO NO CORRIENTE	I Inmovilizado intangible	II Inmovilizado material	III Inversiones inmobiliarias	Otros activos comerciales no corrientes	Deudas comerciales no corrientes	B) ACTIVO CORRIENTE	I Activos no corrientes mantenidos para la venta	II Existencias	III Deudores comerciales y otras cuentas a cobrar	IV-VI Otros activos corrientes	VII Efectivo y otros activos líquidos equivalentes	TOTAL ACTIVO (A+B)	A) Patrimonio neto	A-1) Fondos propios	I Capital	II-IX,A-2,A-3 Otros fondos	B) PASIVO NO CORRIENTE	I Provisiones a largo plazo	II-III Deudas a largo plazo	VI Acreedores comerciales no corrientes	IV,V,VII Otros pasivos a largo plazo	C) PASIVO CORRIENTE	I Pasivos vinculados con activos no corrientes	II Provisiones a corto plazo	III-IV Deudas a corto plazo	V Acreedores comerciales y otras cuentas a pagar	VI-VII Otros pasivos a corto plazo	TOTAL PATRIMONIO NETO Y PASIVO	PYG	1 Importe neto de la cifra de negocios	2 Variación de existencias de productos terminados y en curso de fabricación	3 Trabajos realizados por la empresa para su activo	4 Aprovisionamientos	5 Otros ingresos de explotación	6 Gastos de personal	7 Otros gastos de explotación	8 Amortización del inmovilizado	9-13 Otros resultados de explotación	A) RESULTADO DE EXPLOTACIÓN	14 Ingresos financieros	15 Gastos financieros	16-18 Otros resultados financieros	B) RESULTADO FINANCIERO	C) RESULTADO ANTES DE IMPUESTOS	19 Impuestos sobre beneficios	D) RESULTADO DEL EJERCICIO	RATIOS	Fondo de maniobra	Ratio de liquidez	Ratio de tesorería	Ratio de calidad de la deuda	Ratio de autonomía financiera	Rentabilidad económica	Rentabilidad financiera
2011	3	Construcción	21	Campo de Cariñena	23	 	413,628043478261	206,68747826087	185,555565217391	0	21,3850869565217	0	356,759086956522	0	107,659043478261	188,668347826087	34,7128260869565	25,7189565217391	770,387	304,55352173913	303,215	165,956391304348	138,597043478261	129,966695652174	2,66034782608696	102,140173913043	0	25,1661739130435	335,866782608696	0	8,50569565217391	81,6966086956522	245,59552173913	0,068913043478261	770,387	 	822,323695652174	1,00186956521739	0	-550,449565217391	3,87221739130435	-162,63847826087	-76,2529565217391	-15,2477826086957	10,598652173913	33,2076086956522	0,615782608695652	-13,8183043478261	0,062130434782609	-13,1404347826087	20,0672173913043	-13,9689565217391	6,09817391304348	 	20,8923043478261	106,220413994368	74,1663490804325	72,1001813486252	65,3781954178438	4,3105100028495	2,00233242361484
2011	3	Construcción	22	Campo de Belchite	13	 	30,7940769230769	0	26,8015384615385	0	3,99238461538462	0	710,914307692308	0	590,874538461538	77,3486153846154	18,9593076923077	23,7318461538462	741,708307692308	73,9003846153846	73,0802307692308	9,042	64,8581538461538	472,130384615385	0	472,130384615385	0	0	195,677769230769	0	0	27,6820769230769	167,995692307692	0	741,708307692308	 	275,311923076923	42,9396923076923	0	-188,889461538462	16,9992307692308	-86,8505384615385	-48,8859230769231	-7,85907692307692	1,08176923076923	3,84792307692308	0,281307692307692	-2,43030769230769	0	-2,14907692307692	1,69884615384615	-0,880384615384615	0,818538461538462	 	515,236538461538	363,308673482425	61,3456345616872	29,3014944642093	11,0661099583413	0,518791961343294	1,10762408855996
2011	3	Construcción	23	Bajo Martín	17	 	165,743058823529	0,036411764705882	150,108529411765	0,307823529411765	15,2904705882353	0	293,961647058824	0	76,7752941176471	122,277470588235	5,01247058823529	89,8964117647059	459,704823529412	203,486882352941	203,181294117647	25,2336470588235	178,253058823529	89,0657647058824	0	89,0657058823529	0	0	167,152117647059	0	0	49,9218235294118	117,230294117647	0	459,704823529412	 	452,321647058824	4,70576470588235	0	-174,769647058824	0,212470588235294	-187,155176470588	-108,803470588235	-21,5667058823529	-0,077823529411765	-35,133	0,326882352941176	-6,32429411764706	0,003529411764706	-5,99370588235294	-41,1267058823529	10,1558235294118	-30,971	 	126,809529411765	175,864745955252	129,933354119847	65,238271471156	79,4194692752308	-7,64251280425214	-15,2201457125289
2011	3	Construcción	24	Campo de Daroca	7	 	305,455714285714	0	291,347285714286	0	14,1084285714286	0	280,192428571429	0	31,3408571428571	229,895	0,689857142857143	18,2665714285714	585,648285714286	93,8757142857143	93,8757142857143	4,89071428571429	88,9854285714286	248,943714285714	106,503285714286	142,440428571429	0	0	242,828428571429	0	0	82,7332857142857	160,095	0	585,648285714286	 	730,380428571429	-13,9518571428571	0	-537,651285714286	17,1914285714286	-137,457857142857	-56,1422857142857	-18,466	-2,40157142857143	-18,4988571428571	0,016428571428571	-6,45728571428571	0	-6,44071428571429	-24,9395714285714	-1,46885714285714	-26,4084285714286	 	37,364	115,386995756557	102,480352088688	49,3782399223798	19,0892704373832	-3,15869739468203	-28,1312677856741
2011	3	Construcción	25	Jiloca	37	 	193,494891891892	0,076783783783784	132,62172972973	37,3413783783784	23,455027027027	0	375,550486486486	0	194,286405405405	120,056189189189	24,7388108108108	36,4690810810811	569,045459459459	177,77672972973	167,224810810811	32,2953513513514	145,481378378378	167,511675675676	0	167,511648648649	0	0	223,757054054054	0	0	81,5913513513514	142,165702702703	0	569,045459459459	 	346,436945945946	-15,2877297297297	0	-205,338351351351	21,7003243243243	-97,209972972973	-46,1902432432432	-13,6648108108108	3,02902702702703	-6,52462162162162	1,26878378378378	-7,74427027027027	-4,03364864864865	-10,5120540540541	-17,0366216216216	-0,705864864864865	-17,7426216216216	 	151,793432432432	167,838501482846	81,0093258723778	57,1875637004304	45,435966695455	-1,14659057781067	-9,98028349863076
2011	3	Construcción	26	Cuencas Mineras	12	 	258,169083333333	0	227,961083333333	5,65875	24,5491666666667	0	255,542	0	67,3569166666667	79,9475	59,207	49,0305833333333	513,711416666667	206,59975	206,105416666667	69,01725	137,582583333333	152,121333333333	0	152,121333333333	0	0	154,989833333333	0	0	25,7584166666667	129,182666666667	0,04875	513,711416666667	 	397,259666666667	0	0	-160,431666666667	2,15575	-126,155583333333	-91,5974166666667	-19,9338333333333	1,57791666666667	2,87466666666667	1,87741666666667	-1,01866666666667	-0,24175	0,617	3,49175	-1,41816666666667	2,07358333333333	 	100,552166666667	164,876620939653	121,417695139144	50,4670133019151	67,271975891466	0,559587849014452	1,00367175339435
2011	3	Construcción	27	Andorra-Sierra de Arcos	23	 	249,334173913043	3,57660869565217	105,713956521739	109,636782608696	30,4068695652174	0	583,221565217391	0	281,033434782609	140,627304347826	98,7690434782609	62,7917826086957	832,555869565217	370,202608695652	367,051391304348	161,578086956522	208,62452173913	227,988130434783	0,224565217391304	227,76352173913	0	0	234,364956521739	0	0	32,012	202,352956521739	0	832,555869565217	 	458,564260869565	-16,6671304347826	0,275086956521739	-234,705304347826	4,5775652173913	-137,818608695652	-73,3129565217391	-18,0778695652174	14,6584347826087	-2,50652173913043	4,46121739130435	-11,6625217391304	0	-7,20113043478261	-9,70778260869565	13,354	3,64617391304348	 	348,856608695652	248,851865002818	128,939127640762	50,6896056571107	80,0692412659213	-0,30106348784009	0,984913079324365
2011	3	Construcción	28	Bajo Aragón	127	 	261,836952755906	2,12144094488189	122,930661417323	65,8334094488189	70,9515984251969	0	678,296913385827	0	316,677732283465	153,74657480315	166,980519685039	40,892062992126	940,133921259843	323,060826771654	305,186015748031	64,761842519685	258,29894488189	318,138031496063	0,204724409448819	317,933338582677	0	0	298,934992125984	0	55,6232677165354	54,3934645669291	187,581929133858	1,33630708661417	940,133921259843	 	413,955385826772	4,745	1,29445669291339	-242,833039370079	7,90828346456693	-130,33811023622	-32,4027401574803	-14,2536220472441	-0,504259842519685	7,57136220472441	2,76020472440945	-12,809937007874	1,54140157480315	-8,50833858267717	-0,936937007874016	-0,874307086614173	-1,81127559055118	 	379,361921259843	226,904488016566	120,969162863313	48,4440221306903	52,3537433017856	0,805349326676595	-0,56066085407236
2011	3	Construcción	29	Comunidad de Teruel	199	 	433,714658291457	1,6304824120603	177,022155778894	123,568557788945	113,586934673367	17,9065979899497	854,505884422111	0	587,271301507538	127,204944723618	74,2456030150754	65,784	1288,22052261307	534,380763819095	452,313301507538	119,483949748744	414,896798994975	384,685979899497	0,395753768844221	384,290231155779	0	0	369,153768844221	0	1,48343718592965	152,174668341709	214,479251256281	1,01638190954774	1288,22052261307	 	415,426336683417	22,3934371859296	1,08233165829146	-252,317311557789	7,71755778894472	-113,274804020101	-61,1435025125628	-18,8606683417085	2,69706030150754	3,72040703517588	4,15214070351759	-25,3174924623116	-0,110462311557789	-21,2758090452261	-17,555351758794	1,59368341708543	-15,9617336683417	 	485,352115577889	231,476949862241	72,3911199864963	48,9697935747511	70,8878464832408	0,288802031163833	-2,98695887821015
2011	3	Construcción	30	Maestrazgo	15	 	49,3116666666667	0,036	39,5688	0	9,70686666666667	0	317,477133333333	0	206,086	56,7382	9,6504	45,0025333333333	366,788866666667	74,9858666666667	74,3915333333333	20,6787333333333	54,307	204,357066666667	0	204,357066666667	0	0	87,4457333333333	0	0	20,1657333333333	67,28	0	366,788866666667	 	200,942466666667	14,4940666666667	0	-105,123666666667	0,245866666666667	-87,1523333333333	-23,1494666666667	-7,53426666666667	1,41486666666667	-5,86246666666667	0,985466666666667	-4,9944	0	-4,009	-9,8714	2,45166666666667	-7,41986666666667	 	230,0314	363,056173504939	127,383154200014	29,9674072124508	25,697445900679	-1,59832186836642	-9,89502021714314
2011	3	Construcción	31	Sierra de Albarracín	15	 	69,0754666666667	0,052266666666667	65,3239333333333	0	3,69933333333333	0	94,7766	0	56,2702	18,5110666666667	3,91053333333333	16,0848	163,852133333333	21,9510666666667	21,1542	17,0906666666667	4,86046666666667	54,3451333333333	0	54,3451333333333	0	0	87,5560666666667	0	0	39,3016666666667	48,2544	0	163,852133333333	 	170,535933333333	8,88453333333333	0	-89,5464666666667	1,2958	-66,1286	-22,2008	-9,88226666666667	1,32506666666667	-5,71666666666667	0,061733333333333	-1,142	-0,0856	-1,1658	-6,8824	0,643066666666667	-6,23926666666667	 	7,22053333333333	108,246753889508	43,9791341319581	61,702132657558	15,4692607720489	-3,48891805701238	-28,4235238378697
2011	3	Construcción	32	Gúdar-Javalambre	47	 	588,505042553191	0,387765957446809	557,973106382979	5,77993617021277	24,3642553191489	0	664,076063829787	0	436,765659574468	153,961829787234	31,1028723404255	42,2456595744681	1252,581	561,128085106383	541,964595744681	132,453042553191	428,675085106383	385,067765957447	2,03368085106383	370,539723404255	0	12,4943404255319	306,385127659574	0	0,10163829787234	96,2261063829787	210,057361702128	0	1252,581	 	515,756191489362	13,5440638297872	3,17468085106383	-241,572446808511	4,39906382978723	-170,842893617021	-111,653893617021	-51,8412765957447	26,8815957446809	-12,1548723404255	0,758170212765957	-12,0624255319149	-0,32468085106383	-11,628914893617	-23,7837659574468	5,46287234042553	-18,3208936170213	 	357,690936170213	216,745528382058	74,1910560210654	44,3103399360816	81,1520336795608	-0,970386133944674	-3,26501098471089
2011	3	Construcción	33	Matarraña / Matarranya	37	 	198,687810810811	0,141675675675676	133,801810810811	44,3449189189189	20,3993243243243	0	336,880513513514	0	232,693513513514	68,5105405405405	16,8899189189189	18,7865405405405	535,568378378378	129,207675675676	127,711648648649	105,136891891892	24,0707027027027	193,002081081081	0,007459459459459	192,994621621622	0	0	213,358648648649	0	0	109,49427027027	103,864378378378	0	535,568378378378	 	229,596297297297	1,4377027027027	0	-107,290081081081	9,39108108108108	-84,8390810810811	-32,6107297297297	-11,7552432432432	-1,46491891891892	2,46494594594595	0,280324324324324	-9,34327027027027	-0,594675675675676	-9,65759459459459	-7,19262162162162	1,02932432432432	-6,16343243243243	 	123,521864864865	157,894004132111	48,8318615907487	52,5047409946708	31,7962997461914	0,4602485967169	-4,77017514648531
2011	4	Servicios	01	La Jacetania	166	 	423,689060240964	48,8466084337349	248,546825301205	11,704578313253	114,591036144578	0	239,278343373494	0	65,676313253012	80,9076265060241	48,8509638554217	43,8434337349398	662,96743373494	284,093861445783	281,730018072289	208,703698795181	75,3901265060241	174,394548192771	0	174,187469879518	0	0,207078313253012	204,478951807229	0	0,021084337349398	84,1897409638554	120,268120481928	0	662,96743373494	 	485,066253012048	0,217867469879518	0,150198795180723	-289,662578313253	9,37235542168675	-115,611789156627	-84,473765060241	-22,4686746987952	1,63552409638554	-15,7745602409639	1,12767469879518	-9,03484939759036	3,50975903614458	-4,3973734939759	-20,1719457831325	5,09474096385542	-15,0772228915663	 	34,7993915662651	117,018569030553	84,8997036428706	53,9702438431901	74,9838300767362	-2,37938689568735	-5,30712730462978
2011	4	Servicios	02	Alto Gállego	155	 	724,129380645161	10,8064774193548	559,592516129032	96,2787548387097	57,451664516129	0	326,156916129032	0	98,4420258064516	109,794529032258	59,7838064516129	58,1365548387097	1050,28630322581	345,782522580645	332,756309677419	244,030103225806	101,752451612903	445,470096774194	0,225148387096774	441,67675483871	0	3,56821935483871	259,033670967742	0	0,429806451612903	79,0033870967742	178,773896774194	0,82658064516129	1050,28630322581	 	643,148180645161	7,08234838709677	0,001761290322581	-393,210258064516	17,4081032258065	-142,293780645161	-101,529316129032	-40,8561483870968	1,47043225806452	-8,7788064516129	1,45154838709677	-16,786464516129	-2,9579935483871	-18,2929161290323	-27,0717290322581	-0,453890322580645	-27,5256258064516	 	67,1232451612903	125,91294209379	87,9093785266775	36,768244944664	49,0817137414243	-0,8358488942158	-7,96038666183076
2011	4	Servicios	03	Sobrarbe	88	 	813,989625	5,71295454545455	677,783579545455	4,35753409090909	126,135511363636	0	317,228772727273	0	64,4262045454545	117,299227272727	83,4111363636364	52,0921704545455	1131,21842045455	255,778352272727	244,378670454545	109,761852272727	146,016568181818	576,633363636364	13,7167272727273	548,253568181818	0	14,6630681818182	298,806693181818	0	0	126,105295454545	167,177681818182	5,52370454545455	1131,21842045455	 	1102,02382954545	1,91121590909091	0,510465909090909	-837,270159090909	7,84260227272727	-119,022659090909	-105,158181818182	-43,2480681818182	7,15390909090909	14,7428977272727	9,93795454545455	-22,4603181818182	-13,69975	-26,2221136363636	-11,4792954545455	6,77456818181818	-4,70461363636364	 	18,4220795454545	106,165216498094	84,604039956054	34,1321705415036	29,2171177547396	1,30327595985829	-1,83933221656979
2011	4	Servicios	04	La Ribagorza	152	 	678,849842105263	5,33744078947368	596,337296052632	28,4259078947368	48,7492105263158	0	232,208894736842	0	81,6909473684211	77,9318881578947	25,5581184210526	47,0279276315789	911,058717105263	273,311559210526	266,740842105263	191,138223684211	82,17325	408,881486842105	0,949927631578947	405,795565789474	0,215046052631579	1,92096710526316	228,866013157895	0	0	98,5761842105263	127,317026315789	2,97278947368421	911,058717105263	 	597,254677631579	3,05895394736842	0,249164473684211	-310,252131578947	8,52532236842105	-147,540868421053	-112,740092105263	-45,199	2,13236184210526	-4,51161842105263	12,1985131578947	-19,8293421052632	-0,326717105263158	-7,95757894736842	-12,4691315789474	1,18140131578947	-11,2877302631579	 	3,34288157894737	101,460628222086	65,7668354220353	35,886618631652	42,8557633249094	-0,495206108711362	-4,12998641395302
2011	4	Servicios	05	Cinco Villas	223	 	496,347520179372	19,0803811659193	344,525367713004	26,9017623318386	105,840067264574	0	616,269443946188	0,002242152466368	240,02698206278	243,852094170404	58,2735112107623	74,1145919282511	1112,61694170404	433,585753363229	413,748107623318	185,974322869955	247,611434977578	244,926565022422	0,651336322869955	240,252695067265	0,224215246636771	3,79831390134529	434,104659192825	0	0,033233183856502	192,382470852018	241,371905829596	0,317026905829596	1112,61694170404	 	1403,50531390135	8,00528251121076	2,78020627802691	-1146,16458295964	28,3514349775785	-123,164479820628	-122,607883408072	-31,5172197309417	5,21907174887892	24,4071479820628	6,17080717488789	-15,8319013452915	-17,7357085201794	-27,3969461883408	-2,98980269058296	3,97383408071749	0,983986547085202	 	182,164784753363	141,963333241362	86,6703891197571	63,929999639489	63,8535810874267	2,19367035205143	0,226941623301189
2011	4	Servicios	06	Hoya de Huesca / Plana de Uesca	765	 	511,73722745098	10,3279032679739	299,542445751634	105,998547712418	95,2480575163399	0,620290196078431	443,226111111111	0	124,978635294118	182,170921568627	73,2823673202614	62,7935738562092	954,963311111111	448,889301960784	427,01771372549	130,442188235294	318,447087581699	208,600849673203	2,48723529411765	204,142658823529	0	1,97094117647059	297,473556862745	0	0,562050980392157	113,850432679739	182,279848366013	0,781216993464052	954,963681045752	 	998,061802614379	1,6867660130719	0,557508496732026	-694,761241830065	45,9488339869281	-181,102836601307	-122,387764705882	-31,1644418300654	1,51002614379085	18,3486954248366	4,2910614379085	-10,6475333333333	-5,20864052287582	-11,5625764705882	6,78612810457516	-3,60863006535948	3,1775045751634	 	145,752554248366	148,996810266271	106,983244528164	58,7805968886938	88,7002575438279	1,92140317971878	0,707859278731706
2011	4	Servicios	07	Somontano de Barbastro	231	 	282,69367965368	6,10681385281385	234,093476190476	16,2941298701299	26,2013073593074	0	263,750082251082	0	93,6691385281385	94,8921991341991	20,8548095238095	54,3330649350649	546,443675324675	261,913004329004	259,769199134199	93,1473982683983	168,765623376623	109,816186147186	0	109,044380952381	0	0,771822510822511	174,714649350649	0	0,017316017316017	73,5583506493506	100,740571428571	0,398285714285714	546,443675324675	 	571,756510822511	0,557588744588745	1,12601731601732	-370,76674025974	45,3267705627706	-119,126454545455	-88,6745454545455	-20,2526493506494	2,08889177489177	22,0354025974026	1,10977922077922	-6,7435670995671	-0,218350649350649	-5,85212987012987	16,18329004329	-4,52831601731602	11,6549696969697	 	89,0354329004329	150,960485128949	97,3473456434244	61,4044692361572	92,0508330391476	4,03251123444883	4,44993929447245
2011	4	Servicios	08	Cinca Medio	208	 	635,035072115385	2,5818125	313,55775	59,4494711538462	259,446067307692	0	483,429336538462	0	111,575110576923	190,461278846154	121,105341346154	60,2876105769231	1118,46445192308	558,579427884615	550,908639423077	251,374144230769	307,205240384615	191,503100961538	0,148730769230769	190,640350961538	0	0,714024038461538	368,381918269231	0	0,249855769230769	102,739923076923	264,274370192308	1,11777403846154	1118,46445192308	 	874,271254807692	-0,928913461538462	0,007144230769231	-542,202423076923	16,3590240384615	-161,845302884615	-159,420230769231	-26,2766201923077	-3,71101923076923	-3,74704326923077	69,2111442307692	-12,9451634615385	-2,30391346153846	53,9623269230769	50,2152884615385	2,52349519230769	52,7387932692308	 	115,047418269231	131,230473745769	100,942584944536	65,7959948232503	99,7668108091287	-0,335016751116957	9,44159248201402
2011	4	Servicios	09	La Litera / La Llitera	222	 	569,652247747748	9,35015765765766	232,023364864865	32,8292702702703	295,449463963964	0	631,235725225225	0	149,714918918919	302,666459459459	111,230274774775	67,6240675675676	1200,88792342342	585,80077027027	582,510522522523	201,143626126126	384,657130630631	159,760211711712	0,790824324324324	158,205157657658	0	0,764234234234234	455,327216216216	0	0,110427927927928	157,356387387387	293,919635135135	3,94270720720721	1200,88792342342	 	1577,57491441441	2,81273873873874	0,140022522522523	-1240,87439189189	16,9793963963964	-124,687608108108	-172,381977477477	-22,2845630630631	3,67826576576577	40,9569009009009	10,7061981981982	-9,58662162162162	-15,2034414414414	-14,0824189189189	26,8744504504505	-11,7072792792793	15,1671936936937	 	175,908509009009	138,633427290118	105,752694908786	74,0264221868584	95,2386187185915	3,41055148461676	2,58913857124087
2011	4	Servicios	10	Los Monegros	135	 	257,933125925926	2,81886666666667	194,732518518519	19,2629037037037	41,1188296296296	0	469,772925925926	0	143,104466666667	215,236281481481	50,1866592592593	61,2455333333333	727,706022222222	239,883918518519	233,456562962963	70,9818740740741	168,902022222222	131,5652	0	131,548911111111	0	0,016303703703704	356,256948148148	0	0,262755555555556	99,0018814814815	256,838407407407	0,153903703703704	727,706022222222	 	1217,85184444444	5,70974814814815	0,462740740740741	-940,4042	10,5226518518519	-109,489985185185	-123,27457037037	-24,3829555555556	6,58616296296296	43,5815111111111	2,11215555555556	-10,070362962963	-1,19114074074074	-9,14937777777778	34,4321333333333	-8,63451111111111	25,7975703703704	 	113,515977777778	131,863512660691	91,6946254022897	73,0300888347438	49,1744623382019	5,98888971373697	10,7541891635303
2011	4	Servicios	11	Bajo Cinca / Baix Cinca	262	 	603,400778625954	5,44609923664122	307,565721374046	13,1507213740458	277,238244274809	0	414,883530534351	0	80,1599007633588	146,341179389313	129,599507633588	58,7829389312977	1018,2842480916	593,781389312977	584,255076335878	259,987790076336	333,793549618321	170,897603053435	6,61116030534351	160,488148854962	0	3,79830152671756	253,605282442748	0	0,709148854961832	100,972854961832	151,843591603053	0,079687022900763	1018,2842480916	 	910,731629770992	4,72918702290076	0,759320610687023	-615,307133587786	9,36025572519084	-144,933297709924	-126,582778625954	-28,3044007633588	10,603072519084	21,059679389313	19,2205648854962	-9,72434351145038	-0,448225190839695	9,05009923664122	30,109786259542	-5,59230916030534	24,5175	 	161,278248091603	163,594199039609	131,98606225001	59,7417099170762	139,876879427788	2,06815331070686	4,129044870936
2011	4	Servicios	12	Tarazona y el Moncayo	110	 	569,081763636364	1,93619090909091	282,964890909091	62,3082818181818	215,054136363636	6,81818181818182	247,071318181818	0	77,4538090909091	98,1969272727273	32,3451272727273	39,0754181818182	816,153109090909	390,618236363636	382,710218181818	89,6996818181818	300,918581818182	188,3922	0	184,483363636364	0	3,90881818181818	237,142654545455	0	0	127,015045454545	110,127590909091	0	816,153109090909	 	692,710472727273	-1,35888181818182	0	-491,997436363636	14,2751545454545	-109,839227272727	-77,8295181818182	-22,8854636363636	1,57501818181818	4,65017272727273	4,55594545454545	-10,2553181818182	-1,11193636363636	-6,81127272727273	-2,16119090909091	0,313890909090909	-1,84732727272727	 	9,92866363636364	104,18678944764	71,5255014128052	55,7281388380663	91,7946514113127	0,56976720121209	-0,472923970453737
2011	4	Servicios	13	Campo de Borja	84	 	254,8585	19,6165714285714	184,331047619048	11,3578214285714	39,5531071428571	0	323,507380952381	0	144,870321428571	98,8705595238095	17,4646547619048	62,3018452380952	578,365916666667	181,293416666667	168,119785714286	125,892595238095	55,4007142857143	168,932130952381	0,089702380952381	167,795404761905	0	1,04702380952381	228,140416666667	0	0	67,1420476190476	160,998333333333	0	578,365916666667	 	547,793380952381	-0,195190476190476	0,329071428571429	-390,355678571429	9,60617857142857	-81,3144166666667	-71,902630952381	-16,4522976190476	6,9705119047619	4,47892857142857	0,791916666666667	-8,50639285714286	-0,109821428571429	-7,82719047619048	-3,3482380952381	0,510833333333333	-2,83747619047619	 	95,3669642857143	141,801871706517	78,3013646305442	57,4556005028948	45,6575045929894	0,774410877674512	-1,56512919368346
2011	4	Servicios	14	Aranda	60	 	234,446683333333	1,32291666666667	141,504116666667	0	91,6196666666667	0	599,76275	0	136,11065	236,364666666667	153,885383333333	73,4020333333333	834,2094	461,892066666667	458,530266666667	199,527533333333	262,3645	72,3967833333333	0	72,3967833333333	0	0	299,920483333333	0	1,1004	95,58485	203,235233333333	0	834,2094	 	762,24555	0,5459	0	-559,923	8,92691666666667	-84,3902	-98,56015	-20,1362333333333	0,796066666666667	9,5048	5,10335	-10,3889	-10,8620333333333	-16,1475	-6,64266666666667	-3,97796666666667	-10,6207	 	299,842266666667	199,973920865358	154,591669825374	80,5550830393935	124,058728407081	1,13937819449169	-2,29939000179118
2011	4	Servicios	15	Ribera Alta del Ebro	213	 	775,668276995305	6,84867605633803	513,171610328638	68,2130469483568	186,198107981221	1,23684037558685	692,016943661972	0	116,94985915493	387,758708920188	98,1013990610329	89,2069483568075	1467,68518309859	612,29765258216	606,589708920188	176,580272300469	435,717375586854	297,586267605634	6,02505164319249	279,911061032864	0	11,654014084507	557,797403755869	0	0,684023474178404	210,63165258216	343,86161971831	2,62006572769953	1467,68518309859	 	1646,59279812207	8,2099014084507	0,490544600938967	-978,750023474178	21,8706150234742	-359,657539906103	-234,337230046948	-74,4959624413146	4,99742723004695	34,9205727699531	10,7938450704225	-21,5241502347418	-1,76281690140845	-12,4892488262911	22,4313051643192	-9,72671830985915	12,7045962441315	 	134,219539906103	124,062417465974	103,096043915923	65,2102001044783	71,5816391032546	2,37929585800058	2,07490526716117
2011	4	Servicios	16	Valdejalón	254	 	848,088661417323	21,7673031496063	480,622381889764	80,2360039370079	263,592862204724	1,87010236220472	891,075346456693	0	321,590039370079	384,357039370079	110,713948818898	74,414311023622	1739,16398031496	647,782153543307	636,283783464567	263,713897637795	384,068318897638	485,679771653543	1,74374803149606	475,300669291339	0	8,63535039370079	605,702027559055	0	1,90397244094488	228,344003937008	373,413665354331	2,04036614173228	1739,16398031496	 	1516,35363779528	10,6630118110236	9,12862992125984	-1062,83417716535	23,1338149606299	-217,106299212598	-217,785649606299	-43,5856496062992	9,14803937007874	27,1153937007874	20,7190551181102	-29,8508149606299	-56,0005275590551	-65,1322716535433	-38,0169212598425	-5,13084251968504	-43,1477401574803	 	285,373318897638	147,114473109439	94,0207021441866	55,4986374150689	59,3543115718682	1,55910506471488	-6,66084113640153
2011	4	Servicios	17	Central	8209	 	1189,32144731392	60,5497904738701	479,426926665855	248,222227920575	394,439665001827	6,68284992081861	922,676430259471	0,578826775490316	361,77671689609	293,486545986113	157,98001815081	108,854313436472	2111,99787574613	927,720530149836	925,88942197588	421,054487635522	506,66603678889	535,691106590328	3,63873309781947	524,96980570106	0,965369350712632	6,11713850651724	648,586100133999	0,027419052259715	3,50099330003655	339,243901571446	303,453194664393	2,36070349616275	2111,99787404069	 	1600,61256840054	-10,4946495310026	2,43376879035205	-1081,85404214886	44,1886715799732	-270,790763795834	-224,320275429407	-44,1701868680716	5,03610914849555	20,6415134608357	17,9474804482885	-31,2121377756121	-17,1023916433183	-30,3663931051285	-9,72487976611037	-6,19091558046047	-15,9157868193446	 	274,090330125472	142,259667616812	86,3911325663056	54,7664091186866	78,3364338080846	0,977345370366122	-1,71557988662535
2011	4	Servicios	18	Ribera Baja del Ebro	43	 	530,14023255814	7,41758139534884	325,869395348837	1,05081395348837	195,802488372093	0	417,207627906977	0	91,1655348837209	198,912906976744	69,5583255813953	57,5708372093023	947,34776744186	518,140465116279	495,486744186047	803,29988372093	-285,159441860465	138,391674418605	1,08202325581395	128,765581395349	0,002348837209302	8,54174418604651	290,815790697674	0	0,693976744186047	41,7389534883721	248,373	0,009860465116279	947,34776744186	 	1463,49658139535	-0,356348837209302	0	-1165,02720930233	11,1163953488372	-197,330860465116	-96,2343255813953	-20,0043953488372	4,89481395348837	0,55453488372093	7,92332558139535	-7,44048837209302	-0,061674418604651	0,41993023255814	0,974441860465116	0,50706976744186	1,48153488372093	 	126,391837209302	143,461132872491	112,112918279045	67,7564614629636	120,72028266701	0,058535513860802	0,285933059366141
2011	4	Servicios	19	Bajo Aragón-Caspe / Baix Aragó-Casp	89	 	623,840662921348	3,20665168539326	195,933393258427	14,1258426966292	410,574831460674	0	308,177820224719	0	74,4109662921348	127,399775280899	47,6539550561798	58,7131235955056	932,018550561798	581,581595505618	554,763056179775	227,453505617978	354,128101123596	116,641516853933	0,585943820224719	115,628460674157	0	0,427134831460674	233,795393258427	0	0	88,0499550561798	145,305662921348	0,439775280898876	932,018550561798	 	1323,4816741573	0,390314606741573	0,01185393258427	-1047,44546067416	12,4008202247191	-112,224617977528	-92,3084157303371	-26,2548426966292	4,61284269662921	62,6642808988764	1,76430337078652	-6,05201123595506	0,021876404494382	-4,26465168539326	58,3996853932584	-4,26797752808989	54,1316853932584	 	74,3824269662921	131,815180756822	99,9877930332822	66,715401977339	165,95900109927	6,72350146476204	9,30766822945922
