Año	Mes (código)	Mes y año	Mes nombre	Comarca código	Comarca nombre	Grupo de tipo de jornada	Sexo	Número de contratos
2009	200902	Febrero 2009	Febrero	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Hombres	5
2009	200902	Febrero 2009	Febrero	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Mujeres	3
2009	200902	Febrero 2009	Febrero	07	Somontano de Barbastro	1 - Jornada Completa	Hombres	139
2009	200902	Febrero 2009	Febrero	07	Somontano de Barbastro	1 - Jornada Completa	Mujeres	65
2009	200902	Febrero 2009	Febrero	07	Somontano de Barbastro	2 - Jornada Parcial	Hombres	20
2009	200902	Febrero 2009	Febrero	07	Somontano de Barbastro	2 - Jornada Parcial	Mujeres	56
2009	200902	Febrero 2009	Febrero	08	Cinca Medio	1 - Jornada Completa	Hombres	172
2009	200902	Febrero 2009	Febrero	08	Cinca Medio	1 - Jornada Completa	Mujeres	61
2009	200902	Febrero 2009	Febrero	08	Cinca Medio	2 - Jornada Parcial	Hombres	31
2009	200902	Febrero 2009	Febrero	08	Cinca Medio	2 - Jornada Parcial	Mujeres	61
2009	200902	Febrero 2009	Febrero	08	Cinca Medio	3 - Fijos Discontinuos	Hombres	2
2009	200902	Febrero 2009	Febrero	09	La Litera / La Llitera	1 - Jornada Completa	Hombres	146
2009	200902	Febrero 2009	Febrero	09	La Litera / La Llitera	1 - Jornada Completa	Mujeres	49
2009	200902	Febrero 2009	Febrero	09	La Litera / La Llitera	2 - Jornada Parcial	Hombres	15
2009	200902	Febrero 2009	Febrero	09	La Litera / La Llitera	2 - Jornada Parcial	Mujeres	50
2009	200902	Febrero 2009	Febrero	09	La Litera / La Llitera	3 - Fijos Discontinuos	Mujeres	3
2009	200902	Febrero 2009	Febrero	10	Los Monegros	1 - Jornada Completa	Hombres	123
2009	200902	Febrero 2009	Febrero	10	Los Monegros	1 - Jornada Completa	Mujeres	32
2009	200902	Febrero 2009	Febrero	10	Los Monegros	2 - Jornada Parcial	Hombres	20
2009	200902	Febrero 2009	Febrero	10	Los Monegros	2 - Jornada Parcial	Mujeres	49
2009	200902	Febrero 2009	Febrero	10	Los Monegros	3 - Fijos Discontinuos	Hombres	1
2009	200902	Febrero 2009	Febrero	10	Los Monegros	3 - Fijos Discontinuos	Mujeres	1
2009	200902	Febrero 2009	Febrero	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Hombres	196
2009	200902	Febrero 2009	Febrero	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Mujeres	69
2009	200902	Febrero 2009	Febrero	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Hombres	15
2009	200902	Febrero 2009	Febrero	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Mujeres	54
2009	200902	Febrero 2009	Febrero	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Hombres	5
2009	200902	Febrero 2009	Febrero	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Mujeres	1
2009	200902	Febrero 2009	Febrero	12	Tarazona y el Moncayo	1 - Jornada Completa	Hombres	73
2009	200902	Febrero 2009	Febrero	12	Tarazona y el Moncayo	1 - Jornada Completa	Mujeres	36
2009	200902	Febrero 2009	Febrero	12	Tarazona y el Moncayo	2 - Jornada Parcial	Hombres	37
2009	200902	Febrero 2009	Febrero	12	Tarazona y el Moncayo	2 - Jornada Parcial	Mujeres	39
2009	200902	Febrero 2009	Febrero	12	Tarazona y el Moncayo	3 - Fijos Discontinuos	Hombres	1
2009	200902	Febrero 2009	Febrero	13	Campo de Borja	1 - Jornada Completa	Hombres	97
2009	200902	Febrero 2009	Febrero	13	Campo de Borja	1 - Jornada Completa	Mujeres	59
2009	200902	Febrero 2009	Febrero	13	Campo de Borja	2 - Jornada Parcial	Hombres	6
2009	200902	Febrero 2009	Febrero	13	Campo de Borja	2 - Jornada Parcial	Mujeres	34
2009	200902	Febrero 2009	Febrero	14	Aranda	1 - Jornada Completa	Hombres	33
2009	200902	Febrero 2009	Febrero	14	Aranda	1 - Jornada Completa	Mujeres	18
2009	200902	Febrero 2009	Febrero	14	Aranda	2 - Jornada Parcial	Hombres	4
2009	200902	Febrero 2009	Febrero	14	Aranda	2 - Jornada Parcial	Mujeres	12
2009	200902	Febrero 2009	Febrero	14	Aranda	3 - Fijos Discontinuos	Hombres	6
2009	200902	Febrero 2009	Febrero	14	Aranda	3 - Fijos Discontinuos	Mujeres	2
2009	200902	Febrero 2009	Febrero	15	Ribera Alta del Ebro	1 - Jornada Completa	Hombres	325
2009	200902	Febrero 2009	Febrero	15	Ribera Alta del Ebro	1 - Jornada Completa	Mujeres	196
2009	200902	Febrero 2009	Febrero	15	Ribera Alta del Ebro	2 - Jornada Parcial	Hombres	87
2009	200902	Febrero 2009	Febrero	15	Ribera Alta del Ebro	2 - Jornada Parcial	Mujeres	94
2009	200902	Febrero 2009	Febrero	15	Ribera Alta del Ebro	3 - Fijos Discontinuos	Hombres	1
2009	200902	Febrero 2009	Febrero	16	Valdejalón	1 - Jornada Completa	Hombres	369
2009	200902	Febrero 2009	Febrero	16	Valdejalón	1 - Jornada Completa	Mujeres	172
2009	200902	Febrero 2009	Febrero	16	Valdejalón	2 - Jornada Parcial	Hombres	26
2009	200902	Febrero 2009	Febrero	16	Valdejalón	2 - Jornada Parcial	Mujeres	58
2009	200902	Febrero 2009	Febrero	16	Valdejalón	3 - Fijos Discontinuos	Hombres	1
2009	200902	Febrero 2009	Febrero	16	Valdejalón	3 - Fijos Discontinuos	Mujeres	3
2009	200902	Febrero 2009	Febrero	17	D.C. Zaragoza	1 - Jornada Completa	Hombres	5027
2009	200902	Febrero 2009	Febrero	17	D.C. Zaragoza	1 - Jornada Completa	Mujeres	3668
2009	200902	Febrero 2009	Febrero	17	D.C. Zaragoza	2 - Jornada Parcial	Hombres	1722
2009	200902	Febrero 2009	Febrero	17	D.C. Zaragoza	2 - Jornada Parcial	Mujeres	3698
2009	200902	Febrero 2009	Febrero	17	D.C. Zaragoza	3 - Fijos Discontinuos	Hombres	11
2009	200902	Febrero 2009	Febrero	17	D.C. Zaragoza	3 - Fijos Discontinuos	Mujeres	27
2009	200902	Febrero 2009	Febrero	18	Ribera Baja del Ebro	1 - Jornada Completa	Hombres	143
2009	200902	Febrero 2009	Febrero	18	Ribera Baja del Ebro	1 - Jornada Completa	Mujeres	79
2009	200902	Febrero 2009	Febrero	18	Ribera Baja del Ebro	2 - Jornada Parcial	Hombres	3
2009	200902	Febrero 2009	Febrero	18	Ribera Baja del Ebro	2 - Jornada Parcial	Mujeres	10
2009	200902	Febrero 2009	Febrero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Hombres	183
2009	200902	Febrero 2009	Febrero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Mujeres	48
2009	200902	Febrero 2009	Febrero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Hombres	10
2009	200902	Febrero 2009	Febrero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Mujeres	19
2009	200902	Febrero 2009	Febrero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Fijos Discontinuos	Hombres	1
2009	200902	Febrero 2009	Febrero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Fijos Discontinuos	Mujeres	3
2009	200902	Febrero 2009	Febrero	20	Comunidad de Calatayud	1 - Jornada Completa	Hombres	224
2009	200902	Febrero 2009	Febrero	20	Comunidad de Calatayud	1 - Jornada Completa	Mujeres	139
2009	200902	Febrero 2009	Febrero	20	Comunidad de Calatayud	2 - Jornada Parcial	Hombres	24
2009	200902	Febrero 2009	Febrero	20	Comunidad de Calatayud	2 - Jornada Parcial	Mujeres	87
2009	200902	Febrero 2009	Febrero	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Hombres	7
2009	200902	Febrero 2009	Febrero	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Mujeres	13
2009	200902	Febrero 2009	Febrero	21	Campo de Cariñena	1 - Jornada Completa	Hombres	149
2009	200902	Febrero 2009	Febrero	21	Campo de Cariñena	1 - Jornada Completa	Mujeres	60
2009	200902	Febrero 2009	Febrero	21	Campo de Cariñena	2 - Jornada Parcial	Hombres	8
2009	200902	Febrero 2009	Febrero	21	Campo de Cariñena	2 - Jornada Parcial	Mujeres	9
2009	200902	Febrero 2009	Febrero	21	Campo de Cariñena	3 - Fijos Discontinuos	Hombres	2
2009	200902	Febrero 2009	Febrero	22	Campo de Belchite	1 - Jornada Completa	Hombres	18
2009	200902	Febrero 2009	Febrero	22	Campo de Belchite	1 - Jornada Completa	Mujeres	11
2009	200902	Febrero 2009	Febrero	22	Campo de Belchite	2 - Jornada Parcial	Hombres	1
2009	200902	Febrero 2009	Febrero	22	Campo de Belchite	2 - Jornada Parcial	Mujeres	4
2009	200902	Febrero 2009	Febrero	23	Bajo Martín	1 - Jornada Completa	Hombres	34
2009	200902	Febrero 2009	Febrero	23	Bajo Martín	1 - Jornada Completa	Mujeres	13
2009	200902	Febrero 2009	Febrero	23	Bajo Martín	2 - Jornada Parcial	Mujeres	10
2009	200902	Febrero 2009	Febrero	24	Campo de Daroca	1 - Jornada Completa	Hombres	20
2009	200902	Febrero 2009	Febrero	24	Campo de Daroca	1 - Jornada Completa	Mujeres	16
2009	200902	Febrero 2009	Febrero	24	Campo de Daroca	2 - Jornada Parcial	Hombres	1
2009	200902	Febrero 2009	Febrero	24	Campo de Daroca	2 - Jornada Parcial	Mujeres	4
2009	200902	Febrero 2009	Febrero	25	Jiloca	1 - Jornada Completa	Hombres	42
2009	200902	Febrero 2009	Febrero	25	Jiloca	1 - Jornada Completa	Mujeres	36
2009	200902	Febrero 2009	Febrero	25	Jiloca	2 - Jornada Parcial	Hombres	10
2009	200902	Febrero 2009	Febrero	25	Jiloca	2 - Jornada Parcial	Mujeres	26
2009	200902	Febrero 2009	Febrero	25	Jiloca	3 - Fijos Discontinuos	Hombres	1
2009	200902	Febrero 2009	Febrero	26	Cuencas Mineras	1 - Jornada Completa	Hombres	30
2009	200902	Febrero 2009	Febrero	26	Cuencas Mineras	1 - Jornada Completa	Mujeres	10
2009	200902	Febrero 2009	Febrero	26	Cuencas Mineras	2 - Jornada Parcial	Hombres	11
2009	200902	Febrero 2009	Febrero	26	Cuencas Mineras	2 - Jornada Parcial	Mujeres	9
2009	200902	Febrero 2009	Febrero	26	Cuencas Mineras	3 - Fijos Discontinuos	Hombres	1
2009	200902	Febrero 2009	Febrero	27	Andorra-Sierra de Arcos	1 - Jornada Completa	Hombres	89
2009	200902	Febrero 2009	Febrero	27	Andorra-Sierra de Arcos	1 - Jornada Completa	Mujeres	35
2009	200902	Febrero 2009	Febrero	27	Andorra-Sierra de Arcos	2 - Jornada Parcial	Hombres	8
2009	200902	Febrero 2009	Febrero	27	Andorra-Sierra de Arcos	2 - Jornada Parcial	Mujeres	21
2009	200902	Febrero 2009	Febrero	28	Bajo Aragón	1 - Jornada Completa	Hombres	188
2009	200902	Febrero 2009	Febrero	28	Bajo Aragón	1 - Jornada Completa	Mujeres	81
2009	200902	Febrero 2009	Febrero	28	Bajo Aragón	2 - Jornada Parcial	Hombres	27
2009	200902	Febrero 2009	Febrero	28	Bajo Aragón	2 - Jornada Parcial	Mujeres	78
2009	200902	Febrero 2009	Febrero	28	Bajo Aragón	3 - Fijos Discontinuos	Mujeres	1
2009	200902	Febrero 2009	Febrero	29	Comunidad de Teruel	1 - Jornada Completa	Hombres	417
2009	200902	Febrero 2009	Febrero	29	Comunidad de Teruel	1 - Jornada Completa	Mujeres	160
2009	200902	Febrero 2009	Febrero	29	Comunidad de Teruel	2 - Jornada Parcial	Hombres	59
2009	200902	Febrero 2009	Febrero	29	Comunidad de Teruel	2 - Jornada Parcial	Mujeres	117
2009	200902	Febrero 2009	Febrero	29	Comunidad de Teruel	3 - Fijos Discontinuos	Hombres	3
2009	200902	Febrero 2009	Febrero	29	Comunidad de Teruel	3 - Fijos Discontinuos	Mujeres	2
2009	200902	Febrero 2009	Febrero	30	Maestrazgo	1 - Jornada Completa	Hombres	9
2009	200902	Febrero 2009	Febrero	30	Maestrazgo	1 - Jornada Completa	Mujeres	9
2009	200902	Febrero 2009	Febrero	30	Maestrazgo	2 - Jornada Parcial	Hombres	4
2009	200902	Febrero 2009	Febrero	30	Maestrazgo	2 - Jornada Parcial	Mujeres	5
2009	200902	Febrero 2009	Febrero	31	Sierra de Albarracín	1 - Jornada Completa	Hombres	11
2009	200902	Febrero 2009	Febrero	31	Sierra de Albarracín	1 - Jornada Completa	Mujeres	8
2009	200902	Febrero 2009	Febrero	31	Sierra de Albarracín	2 - Jornada Parcial	Hombres	3
2009	200902	Febrero 2009	Febrero	31	Sierra de Albarracín	2 - Jornada Parcial	Mujeres	4
2009	200902	Febrero 2009	Febrero	32	Gúdar-Javalambre	1 - Jornada Completa	Hombres	168
2009	200902	Febrero 2009	Febrero	32	Gúdar-Javalambre	1 - Jornada Completa	Mujeres	155
2009	200902	Febrero 2009	Febrero	32	Gúdar-Javalambre	2 - Jornada Parcial	Hombres	34
2009	200902	Febrero 2009	Febrero	32	Gúdar-Javalambre	2 - Jornada Parcial	Mujeres	17
2009	200902	Febrero 2009	Febrero	32	Gúdar-Javalambre	3 - Fijos Discontinuos	Hombres	2
2009	200902	Febrero 2009	Febrero	32	Gúdar-Javalambre	3 - Fijos Discontinuos	Mujeres	2
2009	200902	Febrero 2009	Febrero	33	Matarraña / Matarranya	1 - Jornada Completa	Hombres	43
2009	200902	Febrero 2009	Febrero	33	Matarraña / Matarranya	1 - Jornada Completa	Mujeres	13
2009	200902	Febrero 2009	Febrero	33	Matarraña / Matarranya	2 - Jornada Parcial	Hombres	5
2009	200902	Febrero 2009	Febrero	33	Matarraña / Matarranya	2 - Jornada Parcial	Mujeres	25
2009	200902	Febrero 2009	Febrero	33	Matarraña / Matarranya	3 - Fijos Discontinuos	Hombres	1
2009	200902	Febrero 2009	Febrero	33	Matarraña / Matarranya	3 - Fijos Discontinuos	Mujeres	1
2009	200901	Enero 2009	Enero	01	La Jacetania	1 - Jornada Completa	Hombres	151
2009	200901	Enero 2009	Enero	01	La Jacetania	1 - Jornada Completa	Mujeres	113
2009	200901	Enero 2009	Enero	01	La Jacetania	2 - Jornada Parcial	Hombres	37
2009	200901	Enero 2009	Enero	01	La Jacetania	2 - Jornada Parcial	Mujeres	79
2009	200901	Enero 2009	Enero	01	La Jacetania	3 - Fijos Discontinuos	Hombres	5
2009	200901	Enero 2009	Enero	01	La Jacetania	3 - Fijos Discontinuos	Mujeres	3
2009	200901	Enero 2009	Enero	02	Alto Gállego	1 - Jornada Completa	Hombres	317
2009	200901	Enero 2009	Enero	02	Alto Gállego	1 - Jornada Completa	Mujeres	220
2009	200901	Enero 2009	Enero	02	Alto Gállego	2 - Jornada Parcial	Hombres	20
2009	200901	Enero 2009	Enero	02	Alto Gállego	2 - Jornada Parcial	Mujeres	49
2009	200901	Enero 2009	Enero	02	Alto Gállego	3 - Fijos Discontinuos	Hombres	45
2009	200901	Enero 2009	Enero	02	Alto Gállego	3 - Fijos Discontinuos	Mujeres	40
2009	200901	Enero 2009	Enero	03	Sobrarbe	1 - Jornada Completa	Hombres	59
2009	200901	Enero 2009	Enero	03	Sobrarbe	1 - Jornada Completa	Mujeres	40
2009	200901	Enero 2009	Enero	03	Sobrarbe	2 - Jornada Parcial	Hombres	2
2009	200901	Enero 2009	Enero	03	Sobrarbe	2 - Jornada Parcial	Mujeres	14
2009	200901	Enero 2009	Enero	03	Sobrarbe	3 - Fijos Discontinuos	Mujeres	1
2009	200901	Enero 2009	Enero	04	La Ribagorza	1 - Jornada Completa	Hombres	123
2009	200901	Enero 2009	Enero	04	La Ribagorza	1 - Jornada Completa	Mujeres	71
2009	200901	Enero 2009	Enero	04	La Ribagorza	2 - Jornada Parcial	Hombres	43
2009	200901	Enero 2009	Enero	04	La Ribagorza	2 - Jornada Parcial	Mujeres	64
2009	200901	Enero 2009	Enero	05	Cinco Villas	1 - Jornada Completa	Hombres	194
2009	200901	Enero 2009	Enero	05	Cinco Villas	1 - Jornada Completa	Mujeres	130
2009	200901	Enero 2009	Enero	05	Cinco Villas	2 - Jornada Parcial	Hombres	86
2009	200901	Enero 2009	Enero	05	Cinco Villas	2 - Jornada Parcial	Mujeres	128
2009	200901	Enero 2009	Enero	05	Cinco Villas	3 - Fijos Discontinuos	Hombres	2
2009	200901	Enero 2009	Enero	05	Cinco Villas	3 - Fijos Discontinuos	Mujeres	9
2009	200901	Enero 2009	Enero	06	Hoya de Huesca / Plana de Uesca	1 - Jornada Completa	Hombres	548
2009	200901	Enero 2009	Enero	06	Hoya de Huesca / Plana de Uesca	1 - Jornada Completa	Mujeres	334
2009	200901	Enero 2009	Enero	06	Hoya de Huesca / Plana de Uesca	2 - Jornada Parcial	Hombres	70
2009	200901	Enero 2009	Enero	06	Hoya de Huesca / Plana de Uesca	2 - Jornada Parcial	Mujeres	248
2009	200901	Enero 2009	Enero	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Hombres	4
2009	200901	Enero 2009	Enero	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Mujeres	1
2009	200901	Enero 2009	Enero	07	Somontano de Barbastro	1 - Jornada Completa	Hombres	135
2009	200901	Enero 2009	Enero	07	Somontano de Barbastro	1 - Jornada Completa	Mujeres	74
2009	200901	Enero 2009	Enero	07	Somontano de Barbastro	2 - Jornada Parcial	Hombres	24
2009	200901	Enero 2009	Enero	07	Somontano de Barbastro	2 - Jornada Parcial	Mujeres	65
2009	200901	Enero 2009	Enero	07	Somontano de Barbastro	3 - Fijos Discontinuos	Hombres	2
2009	200901	Enero 2009	Enero	08	Cinca Medio	1 - Jornada Completa	Hombres	190
2009	200901	Enero 2009	Enero	08	Cinca Medio	1 - Jornada Completa	Mujeres	114
2009	200901	Enero 2009	Enero	08	Cinca Medio	2 - Jornada Parcial	Hombres	15
2009	200901	Enero 2009	Enero	08	Cinca Medio	2 - Jornada Parcial	Mujeres	50
2009	200901	Enero 2009	Enero	09	La Litera / La Llitera	1 - Jornada Completa	Hombres	141
2009	200901	Enero 2009	Enero	09	La Litera / La Llitera	1 - Jornada Completa	Mujeres	50
2009	200901	Enero 2009	Enero	09	La Litera / La Llitera	2 - Jornada Parcial	Hombres	10
2009	200901	Enero 2009	Enero	09	La Litera / La Llitera	2 - Jornada Parcial	Mujeres	53
2009	200901	Enero 2009	Enero	09	La Litera / La Llitera	3 - Fijos Discontinuos	Mujeres	1
2009	200901	Enero 2009	Enero	10	Los Monegros	1 - Jornada Completa	Hombres	119
2009	200901	Enero 2009	Enero	10	Los Monegros	1 - Jornada Completa	Mujeres	33
2009	200901	Enero 2009	Enero	10	Los Monegros	2 - Jornada Parcial	Hombres	14
2009	200901	Enero 2009	Enero	10	Los Monegros	2 - Jornada Parcial	Mujeres	23
2009	200901	Enero 2009	Enero	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Hombres	290
2009	200901	Enero 2009	Enero	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Mujeres	147
2009	200901	Enero 2009	Enero	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Hombres	15
2009	200901	Enero 2009	Enero	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Mujeres	56
2009	200901	Enero 2009	Enero	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Hombres	5
2009	200901	Enero 2009	Enero	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Mujeres	10
2009	200901	Enero 2009	Enero	12	Tarazona y el Moncayo	1 - Jornada Completa	Hombres	63
2009	200901	Enero 2009	Enero	12	Tarazona y el Moncayo	1 - Jornada Completa	Mujeres	50
2009	200901	Enero 2009	Enero	12	Tarazona y el Moncayo	2 - Jornada Parcial	Hombres	21
2009	200901	Enero 2009	Enero	12	Tarazona y el Moncayo	2 - Jornada Parcial	Mujeres	40
2009	200901	Enero 2009	Enero	13	Campo de Borja	1 - Jornada Completa	Hombres	80
2009	200901	Enero 2009	Enero	13	Campo de Borja	1 - Jornada Completa	Mujeres	57
2009	200901	Enero 2009	Enero	13	Campo de Borja	2 - Jornada Parcial	Hombres	6
2009	200901	Enero 2009	Enero	13	Campo de Borja	2 - Jornada Parcial	Mujeres	39
2009	200901	Enero 2009	Enero	13	Campo de Borja	3 - Fijos Discontinuos	Hombres	4
2009	200901	Enero 2009	Enero	13	Campo de Borja	3 - Fijos Discontinuos	Mujeres	3
2009	200901	Enero 2009	Enero	14	Aranda	1 - Jornada Completa	Hombres	63
2009	200901	Enero 2009	Enero	14	Aranda	1 - Jornada Completa	Mujeres	57
2009	200901	Enero 2009	Enero	14	Aranda	2 - Jornada Parcial	Hombres	1
2009	200901	Enero 2009	Enero	14	Aranda	2 - Jornada Parcial	Mujeres	21
2009	200901	Enero 2009	Enero	14	Aranda	3 - Fijos Discontinuos	Hombres	3
2009	200901	Enero 2009	Enero	15	Ribera Alta del Ebro	1 - Jornada Completa	Hombres	377
2009	200901	Enero 2009	Enero	15	Ribera Alta del Ebro	1 - Jornada Completa	Mujeres	158
2009	200901	Enero 2009	Enero	15	Ribera Alta del Ebro	2 - Jornada Parcial	Hombres	26
2009	200901	Enero 2009	Enero	15	Ribera Alta del Ebro	2 - Jornada Parcial	Mujeres	85
2009	200901	Enero 2009	Enero	15	Ribera Alta del Ebro	3 - Fijos Discontinuos	Hombres	1
2009	200901	Enero 2009	Enero	15	Ribera Alta del Ebro	3 - Fijos Discontinuos	Mujeres	3
2009	200901	Enero 2009	Enero	16	Valdejalón	1 - Jornada Completa	Hombres	359
2009	200901	Enero 2009	Enero	16	Valdejalón	1 - Jornada Completa	Mujeres	198
2009	200901	Enero 2009	Enero	16	Valdejalón	2 - Jornada Parcial	Hombres	16
2009	200901	Enero 2009	Enero	16	Valdejalón	2 - Jornada Parcial	Mujeres	40
2009	200901	Enero 2009	Enero	16	Valdejalón	3 - Fijos Discontinuos	Hombres	1
2009	200901	Enero 2009	Enero	16	Valdejalón	3 - Fijos Discontinuos	Mujeres	9
2009	200901	Enero 2009	Enero	17	D.C. Zaragoza	1 - Jornada Completa	Hombres	5304
2009	200901	Enero 2009	Enero	17	D.C. Zaragoza	1 - Jornada Completa	Mujeres	4058
2009	200901	Enero 2009	Enero	17	D.C. Zaragoza	2 - Jornada Parcial	Hombres	1687
2009	200901	Enero 2009	Enero	17	D.C. Zaragoza	2 - Jornada Parcial	Mujeres	4205
2009	200901	Enero 2009	Enero	17	D.C. Zaragoza	3 - Fijos Discontinuos	Hombres	11
2009	200901	Enero 2009	Enero	17	D.C. Zaragoza	3 - Fijos Discontinuos	Mujeres	20
2009	200901	Enero 2009	Enero	18	Ribera Baja del Ebro	1 - Jornada Completa	Hombres	183
2009	200901	Enero 2009	Enero	18	Ribera Baja del Ebro	1 - Jornada Completa	Mujeres	63
2009	200901	Enero 2009	Enero	18	Ribera Baja del Ebro	2 - Jornada Parcial	Hombres	3
2009	200901	Enero 2009	Enero	18	Ribera Baja del Ebro	2 - Jornada Parcial	Mujeres	12
2009	200901	Enero 2009	Enero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Hombres	152
2009	200901	Enero 2009	Enero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Mujeres	157
2009	200901	Enero 2009	Enero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Hombres	7
2009	200901	Enero 2009	Enero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Mujeres	70
2009	200901	Enero 2009	Enero	20	Comunidad de Calatayud	1 - Jornada Completa	Hombres	220
2009	200901	Enero 2009	Enero	20	Comunidad de Calatayud	1 - Jornada Completa	Mujeres	144
2009	200901	Enero 2009	Enero	20	Comunidad de Calatayud	2 - Jornada Parcial	Hombres	39
2009	200901	Enero 2009	Enero	20	Comunidad de Calatayud	2 - Jornada Parcial	Mujeres	119
2009	200901	Enero 2009	Enero	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Hombres	3
2009	200901	Enero 2009	Enero	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Mujeres	3
2009	200901	Enero 2009	Enero	21	Campo de Cariñena	1 - Jornada Completa	Hombres	179
2009	200901	Enero 2009	Enero	21	Campo de Cariñena	1 - Jornada Completa	Mujeres	63
2009	200901	Enero 2009	Enero	21	Campo de Cariñena	2 - Jornada Parcial	Hombres	11
2009	200901	Enero 2009	Enero	21	Campo de Cariñena	2 - Jornada Parcial	Mujeres	34
2009	200901	Enero 2009	Enero	22	Campo de Belchite	1 - Jornada Completa	Hombres	17
2009	200901	Enero 2009	Enero	22	Campo de Belchite	1 - Jornada Completa	Mujeres	10
2009	200901	Enero 2009	Enero	22	Campo de Belchite	2 - Jornada Parcial	Hombres	4
2009	200901	Enero 2009	Enero	22	Campo de Belchite	2 - Jornada Parcial	Mujeres	7
2009	200901	Enero 2009	Enero	23	Bajo Martín	1 - Jornada Completa	Hombres	35
2009	200901	Enero 2009	Enero	23	Bajo Martín	1 - Jornada Completa	Mujeres	10
2009	200901	Enero 2009	Enero	23	Bajo Martín	2 - Jornada Parcial	Hombres	5
2009	200901	Enero 2009	Enero	23	Bajo Martín	2 - Jornada Parcial	Mujeres	18
2009	200901	Enero 2009	Enero	24	Campo de Daroca	1 - Jornada Completa	Hombres	20
2009	200901	Enero 2009	Enero	24	Campo de Daroca	1 - Jornada Completa	Mujeres	7
2009	200901	Enero 2009	Enero	24	Campo de Daroca	2 - Jornada Parcial	Hombres	1
2009	200901	Enero 2009	Enero	24	Campo de Daroca	2 - Jornada Parcial	Mujeres	14
2009	200901	Enero 2009	Enero	25	Jiloca	1 - Jornada Completa	Hombres	74
2009	200901	Enero 2009	Enero	25	Jiloca	1 - Jornada Completa	Mujeres	39
2009	200901	Enero 2009	Enero	25	Jiloca	2 - Jornada Parcial	Hombres	4
2009	200901	Enero 2009	Enero	25	Jiloca	2 - Jornada Parcial	Mujeres	18
2009	200901	Enero 2009	Enero	26	Cuencas Mineras	1 - Jornada Completa	Hombres	73
2009	200901	Enero 2009	Enero	26	Cuencas Mineras	1 - Jornada Completa	Mujeres	23
2009	200901	Enero 2009	Enero	26	Cuencas Mineras	2 - Jornada Parcial	Hombres	7
2009	200901	Enero 2009	Enero	26	Cuencas Mineras	2 - Jornada Parcial	Mujeres	10
2009	200901	Enero 2009	Enero	27	Andorra-Sierra de Arcos	1 - Jornada Completa	Hombres	85
2009	200901	Enero 2009	Enero	27	Andorra-Sierra de Arcos	1 - Jornada Completa	Mujeres	31
2009	200901	Enero 2009	Enero	27	Andorra-Sierra de Arcos	2 - Jornada Parcial	Hombres	5
2009	200901	Enero 2009	Enero	27	Andorra-Sierra de Arcos	2 - Jornada Parcial	Mujeres	22
2009	200901	Enero 2009	Enero	27	Andorra-Sierra de Arcos	3 - Fijos Discontinuos	Mujeres	1
2009	200901	Enero 2009	Enero	28	Bajo Aragón	1 - Jornada Completa	Hombres	266
2009	200901	Enero 2009	Enero	28	Bajo Aragón	1 - Jornada Completa	Mujeres	92
2009	200901	Enero 2009	Enero	28	Bajo Aragón	2 - Jornada Parcial	Hombres	39
2009	200901	Enero 2009	Enero	28	Bajo Aragón	2 - Jornada Parcial	Mujeres	85
2009	200901	Enero 2009	Enero	29	Comunidad de Teruel	1 - Jornada Completa	Hombres	374
2009	200901	Enero 2009	Enero	29	Comunidad de Teruel	1 - Jornada Completa	Mujeres	194
