Año	Municipio código	Municipio nombre	Urbano, superficie	% Urbana	Rústico, superficie	% Rústica
2014	22190	Pueyo de Araguás (El)	21,78	0,346342650236858	6266,79	99,6536573497632
2014	22193	Pueyo de Santa Cruz	10,54	1,12596011067312	925,55	98,8740398893269
2014	22195	Quicena	14,67	1,49381396059264	967,38	98,5061860394074
2014	22197	Robres	29,64	0,461942715362868	6386,74	99,5380572846371
2014	22199	Sabiñánigo	851,26	1,44604411992283	58016,93	98,5539558800772
2014	22200	Sahún	26,8	0,368487701722955	7246,17	99,631512298277
2014	22201	Salas Altas	7,21	0,335475225550091	2141,98	99,6645247744499
2014	22202	Salas Bajas	10,74	0,862768410144357	1234,09	99,1372315898556
2014	22203	Salillas	3,58	0,12483959158623	2864,1	99,8751604084138
2014	22204	Sallent de Gállego	140,5	0,873297846155376	15947,94	99,1267021538446
2014	22205	San Esteban de Litera	50,83	0,705781073181569	7151,12	99,2942189268184
2014	22206	Sangarrén	11,5	0,354747758919593	3230,24	99,6452522410804
2014	22207	San Juan de Plan	29,13	0,521377740231103	5557,99	99,4786222597689
2014	22208	Santa Cilia	26,99	0,945786362314321	2826,72	99,0542136376857
2014	22209	Santa Cruz de la Serós	12,16	0,444088978485788	2726,03	99,5559110215142
2014	22212	Santaliestra y San Quílez	4,48	0,177672020622645	2517,02	99,8223279793774
2014	22213	Sariñena	241,99	0,877866970812982	27323,69	99,122133029187
2014	22214	Secastilla	7,89	0,165271944616094	4766,06	99,8347280553839
2014	22215	Seira	8,61	0,127812126565179	6727,84	99,8721878734348
2014	22217	Sena	20,96	0,198839407769726	10520,21	99,8011605922303
2014	22218	Senés de Alcubierre	3,2	0,159337157425112	2005,12	99,8406628425749
2014	22220	Sesa	8,94	0,289094913028997	3083,47	99,710905086971
2014	22221	Sesué	13,88	2,93359259415818	459,26	97,0664074058418
2014	22222	Siétamo	30,62	0,618405958670609	4920,82	99,3815940413294
2014	22223	Sopeira	6,57	0,148227363177345	4425,81	99,8517726368227
2014	22225	Tamarite de Litera	101,26	0,899085110312398	11161,3	99,1009148896876
2014	22226	Tardienta	52,08	0,56150035309402	9223,07	99,438499646906
2014	22227	Tella-Sin	10,17	0,107931764201464	9412,45	99,8920682357985
2014	22228	Tierz	32,24	4,9380446935931	620,65	95,0619553064069
2014	22229	Tolva	11,26	0,190354471808604	5904,02	99,8096455281914
2014	22230	Torla-Ordesa	18,56	0,10071897939548	18408,95	99,8992810206045
2014	22232	Torralba de Aragón	8,01	0,19638273302981	4070,76	99,8036172669702
2014	22233	Torre la Ribera	3,11	0,090486415399566	3433,87	99,9095135846004
2014	22234	Torrente de Cinca	113,01	1,97516752482723	5608,53	98,0248324751728
2014	22235	Torres de Alcanadre	7,64	0,434745497482004	1749,71	99,565254502518
2014	22236	Torres de Barbués	15,72	1,12652640027518	1379,72	98,8734735997248
2014	22239	Tramaced	6,55	0,414294750158128	1574,45	99,5857052498419
2014	22242	Valfarta	4,04	0,121660362812884	3316,68	99,8783396371871
2014	22243	Valle de Bardají	1,65	0,037510997542461	4397,06	99,9624890024575
2014	22244	Valle de Lierp	1,97	0,06108394546475	3223,1	99,9389160545353
2014	22245	Velilla de Cinca	11,71	0,703159715133246	1653,63	99,2968402848668
2014	22246	Beranuy	3,77	0,059635291437827	6317,99	99,9403647085622
2014	22247	Viacamp y Litera	1,66	0,015324864037991	10830,41	99,984675135962
2014	22248	Vicién	4	0,286960514233242	1389,92	99,7130394857668
2014	22249	Villanova	7,7	0,99118233893287	769,15	99,0088176610671
2014	22250	Villanúa	93,68	1,60488180100357	5743,51	98,3951181989964
2014	22251	Villanueva de Sigena	17,14	0,117431685452996	14578,58	99,882568314547
2014	22252	Yebra de Basa	14,5	0,159733850356923	9063,1	99,8402661496431
2014	22253	Yésero	5,41	0,179490922603249	3008,67	99,8205090773968
2014	22254	Zaidín	43,59	0,471932519820841	9192,9	99,5280674801792
2014	22901	Valle de Hecho	29,78	0,127528680035338	23321,83	99,8724713199647
2014	22902	Puente la Reina de Jaca	10,63	0,220827594516496	4803,08	99,7791724054835
2014	22903	San Miguel del Cinca	21,22	0,199730617800121	10603,09	99,8002693821999
2014	22904	Sotonera (La)	64,14	0,388025534427436	16465,7	99,6119744655726
2014	22905	Lupiñén-Ortilla	27,18	0,245555961101334	11041,58	99,7544440388987
2014	22906	Santa María de Dulcis	5,14	0,190669792563136	2690,62	99,8093302074369
2014	22907	Aínsa-Sobrarbe	81,55	0,286115955727284	28420,88	99,7138840442727
2014	22908	Hoz y Costeán	5,69	0,098210802843108	5787,97	99,9017891971569
2014	22909	Vencillón	13,64	1,40036754514748	960,39	98,5996324548525
2014	44001	Ababuj	4,16	0,076789320377597	5413,26	99,9232106796224
2014	44002	Abejuela	3,32	0,038263968365379	8673,25	99,9617360316346
2014	44003	Aguatón	1,51	0,068583678901208	2200,18	99,9314163210988
2014	44004	Aguaviva	22,79	0,549931831618064	4121,36	99,4500681683819
2014	44005	Aguilar del Alfambra	7,91	0,199409586281831	3958,8	99,8005904137182
2014	44006	Alacón	9,71	0,204069623259313	4748,47	99,7959303767407
2014	44007	Alba	9,32	0,13305523076945	6995,29	99,8669447692306
2014	44008	Albalate del Arzobispo	60,42	0,293126091278553	20551,87	99,7068739087215
2014	44009	Albarracín	82,65	0,190061999535021	43403,16	99,809938000465
2014	44010	Albentosa	40,67	0,598679871873381	6752,61	99,4013201281266
2014	44011	Alcaine	2,04	0,035340157679468	5770,43	99,9646598423205
2014	44012	Alcalá de la Selva	259,95	2,48945846736698	10182,08	97,510541532633
2014	44013	Alcañiz	530,6	1,12175241998106	46770,39	98,8782475800189
2014	44014	Alcorisa	103,49	0,857103340210147	11970,9	99,1428966597899
2014	44016	Alfambra	26,06	0,21134019364471	12304,77	99,7886598063553
2014	44017	Aliaga	29,32	0,150926923983688	19397,3	99,8490730760163
2014	44018	Almohaja	1,44	0,056265385066229	2557,86	99,9437346149338
2014	44019	Alobras	3,34	0,109512505410049	3046,54	99,89048749459
2014	44020	Alpeñés	1,66	0,058764806253142	2823,16	99,9412351937469
2014	44021	Allepuz	3,93	0,058604497186835	6702,04	99,9413955028132
2014	44022	Alloza	22,77	0,280996977770757	8080,52	99,7190030222292
2014	44023	Allueva	1,18	0,062945083082175	1873,47	99,9370549169178
2014	44024	Anadón	1,76	0,071555186937926	2457,88	99,9284448130621
2014	44025	Andorra	294,35	2,15576431677248	13359,74	97,8442356832275
2014	44026	Arcos de las Salinas	7,23	0,06470389243582	11166,75	99,9352961075642
2014	44027	Arens de Lledó	4,83	0,141490365179895	3408,83	99,8585096348201
2014	44028	Argente	7,48	0,11979807298073	6236,36	99,8802019270193
2014	44029	Ariño	17,22	0,20993522730182	8185,31	99,7900647726982
2014	44031	Azaila	6,27	0,077450626769506	8089,21	99,9225493732305
2014	44032	Bádenas	1,88	0,059913826071438	3135,96	99,9400861739286
2014	44033	Báguena	14,21	0,562792337152611	2510,7	99,4372076628474
2014	44034	Bañón	13,44	0,248916085275984	5385,97	99,751083914724
2014	44035	Barrachina	4,82	0,193779750418114	2482,54	99,8062202495819
2014	44036	Bea	1,23	0,052870480218703	2325,21	99,9471295197813
2014	44037	Beceite	34,92	0,362242918524389	9605,02	99,6377570814756
2014	44038	Belmonte de San José	5,36	0,158756486505699	3370,88	99,8412435134943
2014	44039	Bello	13,71	0,259624179324371	5267	99,7403758206756
2014	44040	Berge	7,31	0,173605338779775	4203,39	99,8263946612202
2014	44041	Bezas	2,02	0,077209746774964	2614,23	99,922790253225
2014	44042	Blancas	7,04	0,095722535178712	7347,55	99,9042774648213
2014	44043	Blesa	5,04	0,062255886516413	8090,58	99,9377441134836
2014	44044	Bordón	2,42	0,081097565062365	2981,64	99,9189024349376
2014	44045	Bronchales	39,12	0,652339216392524	5957,76	99,3476607836075
2014	44046	Bueña	2,59	0,064099708457697	4037,99	99,9359002915423
2014	44047	Burbáguena	8,41	0,214276250751623	3916,43	99,7857237492484
2014	44048	Cabra de Mora	4,13	0,119943774540554	3439,15	99,8800562254594
2014	44049	Calaceite	26,4	0,32404446773855	8120,63	99,6759555322615
2014	44050	Calamocha	281,64	0,886474930738245	31489,14	99,1135250692618
2014	44051	Calanda	164,9	1,50507701083856	10791,35	98,4949229891614
2014	44052	Calomarde	3,74	0,132095730552965	2827,54	99,867904269447
2014	44053	Camañas	4,97	0,063358026391104	7839,34	99,9366419736089
2014	44054	Camarena de la Sierra	7,43	0,093278312101951	7957,98	99,906721687898
2014	44055	Camarillas	5,78	0,114783658619895	5029,78	99,8852163413801
2014	44056	Caminreal	33,65	0,761305327553597	4386,39	99,2386946724464
2014	44059	Cantavieja	14,7	0,117880461193271	12455,56	99,8821195388067
2014	44060	Cañada de Benatanduz	5,26	0,14723129588732	3567,35	99,8527687041127
2014	44061	Cañada de Verich (La)	1,39	0,124660323040636	1113,64	99,8753396769594
2014	44062	Cañada Vellida	1,68	0,072094340594263	2328,6	99,9279056594058
2014	44063	Cañizar del Olivar	4,98	0,227697738111023	2182,13	99,772302261889
2014	44064	Cascante del Río	2,26	0,06988595601514	3231,58	99,9301140439849
2014	44065	Castejón de Tornos	3,6	0,117261169940751	3066,47	99,8827388300592
2014	44066	Castel de Cabra	5,4	0,184241861798132	2925,53	99,8157581382019
2014	44067	Castelnou	13,82	0,373765047288581	3683,69	99,6262349527114
2014	44068	Castelserás	30,74	0,973764737932476	3126,08	99,0262352620675
2014	44070	Castellar (El)	4,2	0,082706796529465	5073,98	99,9172932034705
2014	44071	Castellote	27,52	0,120704772005265	22771,91	99,8792952279947
2014	44074	Cedrillas	43,64	0,600078653755717	7228,74	99,3999213462443
2014	44075	Celadas	8,05	0,08005186963379	10047,93	99,9199481303662
2014	44076	Cella	155,51	1,23814285737034	12404,43	98,7618571426297
2014	44077	Cerollera (La)	3,18	0,093046663779684	3414,46	99,9069533362203
2014	44080	Codoñera (La)	9,64	0,492671259480344	1947,04	99,5073287405197
2014	44082	Corbalán	3,63	0,043941677409983	8257,32	99,95605832259
2014	44084	Cortes de Aragón	2,69	0,109867668681588	2445,71	99,8901323313184
2014	44085	Cosa	4,01	0,072360336430452	5537,7	99,9276396635696
2014	44086	Cretas	12,86	0,243813192834243	5261,67	99,7561868071658
2014	44087	Crivillén	2,5	0,058857043304658	4245,08	99,9411429566953
2014	44088	Cuba (La)	1,51	0,233046269716332	646,43	99,7669537302837
2014	44089	Cubla	3,64	0,075380266523085	4825,21	99,9246197334769
2014	44090	Cucalón	4,39	0,138535624798824	3164,47	99,8614643752012
2014	44092	Cuervo (El)	7,92	0,381467977400912	2068,27	99,6185320225991
2014	44093	Cuevas de Almudén	3,83	0,103982559165533	3679,48	99,8960174408345
2014	44094	Cuevas Labradas	4,26	0,103912576836765	4095,34	99,8960874231632
2014	44096	Ejulve	5,88	0,053087325942639	11070,21	99,9469126740574
2014	44097	Escorihuela	5,51	0,096230085960886	5720,35	99,9037699140391
2014	44099	Escucha	36,31	0,891900920640223	4034,77	99,1080990793598
2014	44100	Estercuel	7,42	0,131917912212363	5617,29	99,8680820877876
2014	44101	Ferreruela de Huerva	5,73	0,279604942127145	2043,59	99,7203950578729
2014	44102	Fonfría	1,32	0,063887557898099	2064,81	99,9361124421019
2014	44103	Formiche Alto	6,38	0,08141296150494	7830,21	99,9185870384951
2014	44105	Fórnoles	4,35	0,133800455844312	3246,76	99,8661995441557
2014	44106	Fortanete	10,87	0,064255917071443	16905,86	99,9357440829286
2014	44107	Foz-Calanda	7,55	0,197884341189298	3807,81	99,8021156588107
2014	44108	Fresneda (La)	16,17	0,405485717724766	3971,64	99,5945142822752
2014	44109	Frías de Albarracín	13,56	0,259825365163857	5205,33	99,7401746348361
2014	44110	Fuenferrada	2,52	0,101421919208587	2482,15	99,8985780807914
2014	44111	Fuentes Calientes	3,8	0,153272777141382	2475,44	99,8467272228586
2014	44112	Fuentes Claras	28,58	0,776670534619994	3651,23	99,22332946538
2014	44113	Fuentes de Rubielos	11,28	0,290592081365783	3870,45	99,7094079186342
2014	44114	Fuentespalda	11,19	0,285225618817244	3912,02	99,7147743811828
2014	44115	Galve	4,95	0,079097742438575	6253,13	99,9209022575614
2014	44116	Gargallo	3,81	0,127796170139972	2977,5	99,87220382986
2014	44117	Gea de Albarracín	24,17	0,431638744979543	5575,42	99,5683612550205
2014	44118	Ginebrosa (La)	6,04	0,076188361849309	7921,68	99,9238116381507
2014	44119	Griegos	4,95	0,150962500304975	3274,01	99,849037499695
2014	44120	Guadalaviar	10,15	0,290841779206675	3479,72	99,7091582207933
2014	44121	Gúdar	3,35	0,05501634067432	6085,75	99,9449836593257
2014	44122	Híjar	33,3	0,203220526615786	16352,84	99,7967794733842
2014	44123	Hinojosa de Jarque	4,85	0,133053144443591	3640,31	99,8669468555564
2014	44124	Hoz de la Vieja (La)	3,42	0,079220947686378	4313,62	99,9207790523136
2014	44125	Huesa del Común	6,44	0,104705572482595	6144,14	99,8952944275174
2014	44126	Iglesuela del Cid (La)	9,14	0,225583765866758	4042,57	99,7744162341332
2014	44127	Jabaloyas	5,31	0,084587139887376	6272,24	99,9154128601126
2014	44128	Jarque de la Val	4,79	0,163708632810764	2921,14	99,8362913671893
2014	44129	Jatiel	2,23	0,209890254691941	1060,23	99,7901097453081
2014	44130	Jorcas	2,76	0,102015169212118	2702,72	99,8979848307879
2014	44131	Josa	2,46	0,087165731820098	2819,75	99,9128342681799
2014	44132	Lagueruela	2,36	0,089764899642081	2626,73	99,9102351003579
2014	44133	Lanzuela	1,97	0,138752914163362	1417,82	99,8612470858366
2014	44135	Libros	2,99	0,078285367181936	3816,37	99,9217146328181
2014	44136	Lidón	4,45	0,109987617124454	4041,46	99,8900123828756
2014	44137	Linares de Mora	10,64	0,091672374650521	11595,91	99,9083276253495
2014	44138	Loscos	6,92	0,082359088004018	8395,31	99,917640911996
2014	44141	Lledó	5,57	0,351293225780003	1580	99,64870677422
2014	44142	Maicas	1,5	0,059677740202904	2512	99,9403222597971
2014	44143	Manzanera	40,62	0,240842129229412	16825,2	99,7591578707706
2014	44144	Martín del Río	15,35	0,284430444248853	5381,4	99,7155695557511
2014	44145	Mas de las Matas	47,22	1,59050948849053	2921,64	98,4094905115095
2014	44146	Mata de los Olmos (La)	8,4	0,356018190834227	2351,03	99,6439818091658
2014	44147	Mazaleón	12,5	0,148575870565456	8400,71	99,8514241294346
2014	44148	Mezquita de Jarque	12,77	0,413346194431317	3076,65	99,5866538055687
2014	44149	Mirambel	3,61	0,076835975412488	4694,71	99,9231640245875
2014	44150	Miravete de la Sierra	1,78	0,050213406979664	3543,09	99,9497865930203
2014	44151	Molinos	5,73	0,072004101594897	7952,15	99,9279958984051
2014	44152	Monforte de Moyuela	3,69	0,077582128777924	4752,56	99,9224178712221
2014	44153	Monreal del Campo	97,56	1,08475330090341	8896,19	98,9152466990966
2014	44154	Monroyo	6,79	0,086928467728927	7804,23	99,9130715322711
2014	44155	Montalbán	37,98	0,462307006909043	8177,34	99,537692993091
2014	44156	Monteagudo del Castillo	4,17	0,093616772892893	4450,16	99,9063832271071
2014	44157	Monterde de Albarracín	4,07	0,078240943658831	5197,81	99,9217590563412
2014	44158	Mora de Rubielos	77,37	0,466347570887905	16513,26	99,5336524291121
2014	44159	Moscardón	2,76	0,105464675065629	2614,23	99,8945353249344
2014	44160	Mosqueruela	24,24	0,092114798447577	26290,75	99,9078852015524
2014	44161	Muniesa	22,29	0,172121026795746	12927,9	99,8278789732043
2014	44163	Noguera de Albarracín	5,34	0,113710651110595	4690,79	99,8862893488894
2014	44164	Nogueras	2,2	0,118024484715829	1861,82	99,8819755152842
2014	44165	Nogueruelas	6,32	0,063285942309657	9980,1	99,9367140576903
2014	44167	Obón	2,73	0,039862452635959	6845,82	99,9601375473641
2014	44168	Odón	7,3	0,098446168825739	7407,92	99,9015538311743
2014	44169	Ojos Negros	23,35	0,255693421944518	9108,68	99,7443065780555
2014	44171	Olba	13,77	0,663480163051334	2061,65	99,3365198369487
2014	44172	Oliete	7,82	0,091977168020644	8494,29	99,9080228319794
2014	44173	Olmos (Los)	2,57	0,05771921510851	4450,02	99,9422807848915
2014	44174	Orihuela del Tremedal	40,21	0,569593536012874	7019,21	99,4304064639871
2014	44175	Orrios	4,83	0,110245278626111	4376,31	99,8897547213739
2014	44176	Palomar de Arroyos	6,19	0,18296449779349	3376,98	99,8170355022065
2014	44177	Pancrudo	9,03	0,089998774103077	10024,44	99,9100012258969
2014	44178	Parras de Castellote (Las)	4,25	0,100693720502663	4216,47	99,8993062794973
2014	44179	Peñarroya de Tastavins	6,6	0,078796467530483	8369,41	99,9212035324695
2014	44180	Peracense	2,34	0,082233374098596	2843,22	99,9177666259014
2014	44181	Peralejos	2,66	0,072758504675965	3653,27	99,927241495324
2014	44182	Perales del Alfambra	14,29	0,138402339183552	10310,68	99,8615976608164
2014	44183	Pitarque	1,94	0,035257470403716	5500,44	99,9647425295963
2014	44184	Plou	3	0,1730772559178	1730,33	99,8269227440822
2014	44185	Pobo (El)	5,13	0,08153184509903	6286,89	99,918468154901
2014	44187	Portellada (La)	8,57	0,399964530566718	2134,12	99,6000354694333
2014	44189	Pozondón	3,79	0,059374701364052	6379,4	99,9406252986359
2014	44190	Pozuel del Campo	4,52	0,165630256103951	2724,45	99,834369743896
2014	44191	Puebla de Híjar (La)	100,86	1,66419990198942	5959,71	98,3358000980106
2014	44192	Puebla de Valverde (La)	25,55	0,090391570623412	28240,36	99,9096084293766
2014	44193	Puertomingalvo	4,44	0,042806981008741	10367,7	99,9571930189913
2014	44194	Ráfales	5,02	0,140070872513184	3578,88	99,8599291274868
2014	44195	Rillo	4,2	0,078453934464813	5349,26	99,9215460655352
2014	44196	Riodeva	5,68	0,167675276752768	3381,82	99,8323247232472
2014	44197	Ródenas	4,65	0,109083231678709	4258,15	99,8909167683213
2014	44198	Royuela	7,54	0,234199311690087	3211,94	99,7658006883099
2014	44199	Rubiales	1,79	0,065359715776521	2736,9	99,9346402842235
2014	44200	Rubielos de la Cérida	3,01	0,045057114757927	6677,4	99,9549428852421
2014	44201	Rubielos de Mora	40,69	0,63416511982744	6375,62	99,3658348801726
2014	44203	Salcedillo	1,06	0,061681340230781	1717,45	99,9383186597692
2014	44204	Saldón	2,23	0,079215377019015	2812,88	99,920784622981
2014	44205	Samper de Calanda	25,41	0,177704610319176	14273,6	99,8222953896808
2014	44206	San Agustín	10,11	0,179810052288977	5612,49	99,820189947711
2014	44207	San Martín del Río	10,86	0,648950982091104	1662,61	99,3510490179089
2014	44208	Santa Cruz de Nogueras	2,24	0,146641004490881	1525,3	99,8533589955091
2014	44209	Santa Eulalia	118,23	1,47208235592942	7913,25	98,5279176440706
2014	44210	Sarrión	75,58	0,539374402766667	13936,95	99,4606255972333
2014	44211	Segura de los Baños	3,43	0,06308730510529	5433,48	99,9369126948947
2014	44212	Seno	2,16	0,118964349248487	1813,51	99,8810356507515
2014	44213	Singra	4,48	0,120954569139846	3699,39	99,8790454308602
2014	44215	Terriente	6,69	0,140327472721094	4760,73	99,8596725272789
2014	44216	Teruel	1035,76	2,3638416397725	42781,05	97,6361583602275
2014	44217	Toril y Masegoso	1,08	0,033165968031692	3255,27	99,9668340319683
2014	44218	Tormón	0,98	0,033491106060865	2925,17	99,9665088939391
2014	44219	Tornos	13,78	0,277082947937361	4959,46	99,7229170520626
2014	44220	Torralba de los Sisones	8,17	0,181148976741092	4501,93	99,8188510232589
2014	44221	Torrecilla de Alcañiz	11,37	0,416808718890563	2716,5	99,5831912811094
2014	44222	Torrecilla del Rebollar	8,45	0,133505020262744	6320,9	99,8664949797373
2014	44223	Torre de Arcas	1,42	0,039709061216272	3574,59	99,9602909387837
2014	44224	Torre de las Arcas	2,2	0,059464602343987	3697,48	99,940535397656
2014	44225	Torre del Compte	8,04	0,412951473065702	1938,92	99,5870485269343
2014	44226	Torrelacárcel	17,52	0,486466674811466	3583,96	99,5135333251885
2014	44227	Torre los Negros	3,65	0,125505891899884	2904,58	99,8744941081001
2014	44228	Torremocha de Jiloca	6,27	0,187203296211149	3343,03	99,8127967037889
2014	44229	Torres de Albarracín	10,92	0,385405416851958	2822,46	99,614594583148
2014	44230	Torrevelilla	5,82	0,173375277042968	3351,06	99,826624722957
2014	44231	Torrijas	4,43	0,077275708564172	5728,29	99,9227242914358
2014	44232	Torrijo del Campo	14,19	0,320750452079566	4409,81	99,6792495479205
2014	44234	Tramacastiel	3,4	0,072297508500273	4699,39	99,9277024914997
2014	44235	Tramacastilla	3,6	0,140069645740521	2566,55	99,8599303542595
2014	44236	Tronchón	3,12	0,054166008399203	5756,95	99,9458339916008
2014	44237	Urrea de Gaén	9,4	0,227233719550077	4127,31	99,7727662804499
2014	44238	Utrillas	53,65	1,34102202625554	3947,03	98,6589779737445
2014	44239	Valacloche	1,21	0,078879262576679	1532,78	99,9211207374233
2014	44240	Valbona	11,31	0,27775935872216	4060,56	99,7222406412779
2014	44241	Valdealgorfa	18,14	0,382891059683724	4719,5	99,6171089403163
2014	44243	Valdecuenca	2,52	0,131741973933909	1910,31	99,8682580260661
2014	44244	Valdelinares	7,76	0,141269679448903	5485,28	99,8587303205511
2014	44245	Valdeltormo	10,47	0,659618970818003	1576,81	99,340381029182
2014	44246	Valderrobres	60,06	0,483048271047505	12373,48	99,5169517289525
2014	44247	Valjunquera	10,48	0,24627995074401	4244,84	99,753720049256
2014	44249	Vallecillo (El)	1,08	0,051080252752658	2113,24	99,9489197472473
2014	44250	Veguillas de la Sierra	1,37	0,099352396423314	1377,56	99,9006476035767
2014	44251	Villafranca del Campo	14,48	0,213739556578986	6760,12	99,786260443421
2014	44252	Villahermosa del Campo	4,85	0,253429131286741	1908,9	99,7465708687133
2014	44256	Villanueva del Rebollar de la Sierra	2,85	0,150962185296813	1885,04	99,8490378147032
2014	44257	Villar del Cobo	7,18	0,132773392064293	5400,53	99,8672266079357
2014	44258	Villar del Salz	2,59	0,066176940274673	3911,16	99,9338230597253
2014	44260	Villarluengo	6,01	0,03808162393731	15775,88	99,9619183760627
2014	44261	Villarquemado	32,3	0,573942648381055	5595,44	99,4260573516189
2014	44262	Villarroya de los Pinares	5,31	0,080344011571959	6603,77	99,919655988428
2014	44263	Villastar	14,4	0,369733227206203	3880,3	99,6302667727938
2014	44264	Villel	9,76	0,11445310530272	8517,75	99,8855468946973
2014	44265	Vinaceite	5,99	0,117978413298669	5071,21	99,8820215867013
2014	44266	Visiedo	7,39	0,132014970033138	5590,46	99,8679850299669
2014	44267	Vivel del Río Martín	5,59	0,108117517358761	5164,71	99,8918824826412
2014	44268	Zoma (La)	1,01	0,069641724356676	1449,27	99,9303582756433
2014	50001	Abanto	3,76	0,058826290345292	6387,94	99,9411737096547
2014	50002	Acered	6,56	0,215159565745023	3042,34	99,784840434255
2014	50003	Agón	7,85	0,417737618203781	1871,32	99,5822623817962
2014	50004	Aguarón	20,43	0,556275594667596	3652,21	99,4437244053324
2014	50005	Aguilón	5,56	0,092991050447645	5973,51	99,9070089495524
2014	50006	Ainzón	39,59	0,965649795235412	4060,24	99,0343502047646
2014	50007	Aladrén	1,65	0,078752559458182	2093,52	99,9212474405418
2014	50008	Alagón	156,25	6,5610460721904	2225,23	93,4389539278096
2014	50009	Alarba	3,56	0,188917544920984	1880,86	99,811082455079
2014	50010	Alberite de San Juan	3,12	0,280076841595002	1110,86	99,719923158405
2014	50011	Albeta	38,91	14,5262450533861	228,95	85,4737549466139
2014	50012	Alborge	4,19	0,803466988820495	517,3	99,1965330111795
2014	50013	Alcalá de Ebro	11,84	1,19963119446386	975,13	98,8003688055361
2014	50014	Alcalá de Moncayo	4,35	0,317935974272767	1363,85	99,6820640257272
2014	50015	Alconchel de Ariza	5,58	0,157665421543087	3533,56	99,8423345784569
2014	50016	Aldehuela de Liestos	2,49	0,065839921732463	3779,41	99,9341600782676
2014	50017	Alfajarín	240,32	1,73249678653278	13630,99	98,2675032134672
2014	50018	Alfamén	55,7	0,544473302724224	10174,37	99,4555266972758
2014	50019	Alforque	4,39	0,393059236444381	1112,49	99,6069407635556
2014	50020	Alhama de Aragón	58,74	1,89593345835176	3039,47	98,1040665416482
2014	50021	Almochuel	2,23	0,07008479317129	3179,63	99,9299152068287
2014	50022	Almolda (La)	22	0,167741738719368	13093,4	99,8322582612806
2014	50023	Almonacid de la Cuba	5,85	0,105693157406922	5529,04	99,8943068425931
2014	50024	Almonacid de la Sierra	26,11	0,480018825709595	5413,26	99,5199811742904
2014	50025	Almunia de Doña Godina (La)	384,66	6,85106686139707	5229,94	93,1489331386029
2014	50026	Alpartir	8,59	0,261907012339205	3271,2	99,7380929876608
2014	50027	Ambel	9,54	0,156109885650327	6101,54	99,8438901143497
2014	50028	Anento	2,88	0,132048307672557	2178,14	99,8679516923274
2014	50029	Aniñón	18,67	0,355115122350189	5238,78	99,6448848776498
2014	50030	Añón de Moncayo	16,14	0,250077083859492	6437,87	99,7499229161405
2014	50031	Aranda de Moncayo	5	0,055017847789823	9082,96	99,9449821522102
2014	50032	Arándiga	9,49	0,192500395548758	4920,37	99,8074996044513
2014	50033	Ardisa	3,85	0,141253820273776	2721,74	99,8587461797262
2014	50034	Ariza	48,8	0,472126630554139	10287,41	99,5278733694459
2014	50035	Artieda	1,81	0,136898233937148	1320,34	99,8631017660629
2014	50036	Asín	2,38	0,127431505565758	1865,29	99,8725684944342
2014	50037	Atea	8,83	0,259214137885482	3397,62	99,7407858621145
2014	50038	Ateca	54,04	0,632687611077419	8487,3	99,3673123889226
2014	50039	Azuara	64,78	0,392440997544063	16442,16	99,6075590024559
2014	50040	Badules	6,4	0,323394020242444	1972,61	99,6766059797575
2014	50041	Bagüés	0,91	0,029620563832315	3071,28	99,9703794361677
2014	50042	Balconchán	1,06	0,054903788879393	1929,59	99,9450962111206
2014	50043	Bárboles	19,33	1,23063798361272	1551,4	98,7693620163873
2014	50044	Bardallur	6,44	0,236591611284391	2715,55	99,7634083887156
2014	50045	Belchite	53,75	0,195500256969175	27439,82	99,8044997430308
2014	50046	Belmonte de Gracián	5,54	0,129533678756477	4271,34	99,8704663212435
2014	50047	Berdejo	1,84	0,089876224807792	2045,42	99,9101237751922
2014	50048	Berrueco	2,2	0,112005457720485	1961,99	99,8879945422795
2014	50050	Bijuesca	3,09	0,054325467568223	5684,85	99,9456745324318
2014	50051	Biota	24,23	0,188418813886848	12835,42	99,8115811861132
2014	50052	Bisimbre	10	0,91533180778032	1082,5	99,0846681922197
2014	50053	Boquiñeni	33,55	1,74158149095987	1892,86	98,2584185090401
2014	50054	Bordalba	3,59	0,086888543055814	4128,14	99,9131114569442
2014	50055	Borja	163,81	1,53351432316046	10518,19	98,4664856768395
2014	50056	Botorrita	34,59	1,71590148076494	1981,26	98,2840985192351
2014	50057	Brea de Aragón	31,93	2,39197530864198	1302,95	97,608024691358
2014	50058	Bubierca	4,09	0,139783182271801	2921,87	99,8602168177282
2014	50059	Bujaraloz	81,86	0,677189325126983	12006,34	99,322810674873
2014	50060	Bulbuente	19,47	0,767505390670887	2517,32	99,2324946093291
2014	50061	Bureta	7,85	0,651852589972265	1196,41	99,3481474100278
2014	50062	Burgo de Ebro (El)	320,58	12,762298312453	2191,35	87,237701687547
2014	50063	Buste (El)	6,09	0,796234555795254	758,76	99,2037654442048
2014	50064	Cabañas de Ebro	79,76	9,18164132199058	788,93	90,8183586780094
2014	50065	Cabolafuente	5,73	0,147049388577368	3890,92	99,8529506114226
2014	50066	Cadrete	231,95	20,2313147083708	914,54	79,7686852916292
2014	50067	Calatayud	425,54	2,75056379641665	15045,47	97,2494362035833
2014	50068	Calatorao	388,53	8,06817025535812	4427,06	91,9318297446419
2014	50069	Calcena	2,85	0,04411737388623	6457,19	99,9558826261138
