Mes y año	Municipio código	Municipio nombre	Sexo	Régimen	Afiliaciones en alta
Septiembre 2014	50095	Ejea de los Caballeros	Hombres	General	2460
Septiembre 2014	50095	Ejea de los Caballeros	Mujeres	General	1714
Septiembre 2014	50096	Embid de Ariza	Mujeres	General	1
Septiembre 2014	50098	Encinacorba	Hombres	General	11
Septiembre 2014	50098	Encinacorba	Mujeres	General	6
Septiembre 2014	50099	Épila	Hombres	General	1472
Septiembre 2014	50099	Épila	Mujeres	General	836
Septiembre 2014	50100	Erla	Hombres	General	17
Septiembre 2014	50100	Erla	Mujeres	General	19
Septiembre 2014	50101	Escatrón	Hombres	General	117
Septiembre 2014	50101	Escatrón	Mujeres	General	49
Septiembre 2014	50102	Fabara	Hombres	General	132
Septiembre 2014	50102	Fabara	Mujeres	General	92
Septiembre 2014	50104	Farlete	Hombres	General	18
Septiembre 2014	50104	Farlete	Mujeres	General	6
Septiembre 2014	50105	Fayón	Hombres	General	24
Septiembre 2014	50105	Fayón	Mujeres	General	18
Septiembre 2014	50106	Fayos (Los)	Hombres	General	1
Septiembre 2014	50106	Fayos (Los)	Mujeres	General	4
Septiembre 2014	50107	Figueruelas	Hombres	General	6825
Septiembre 2014	50107	Figueruelas	Mujeres	General	1089
Septiembre 2014	50108	Fombuena	Hombres	General	2
Septiembre 2014	50109	Frago (El)	Hombres	General	1
Septiembre 2014	50109	Frago (El)	Mujeres	General	2
Septiembre 2014	50110	Frasno (El)	Hombres	General	35
Septiembre 2014	50110	Frasno (El)	Mujeres	General	17
Septiembre 2014	50111	Fréscano	Hombres	General	6
Septiembre 2014	50111	Fréscano	Mujeres	General	6
Septiembre 2014	50113	Fuendejalón	Hombres	General	139
Septiembre 2014	50113	Fuendejalón	Mujeres	General	79
Septiembre 2014	50114	Fuendetodos	Hombres	General	13
Septiembre 2014	50114	Fuendetodos	Mujeres	General	11
Septiembre 2014	50115	Fuentes de Ebro	Hombres	General	590
Septiembre 2014	50115	Fuentes de Ebro	Mujeres	General	344
Septiembre 2014	50116	Fuentes de Jiloca	Hombres	General	34
Septiembre 2014	50116	Fuentes de Jiloca	Mujeres	General	7
Septiembre 2014	50117	Gallocanta	Hombres	General	5
Septiembre 2014	50117	Gallocanta	Mujeres	General	2
Septiembre 2014	50118	Gallur	Hombres	General	286
Septiembre 2014	50118	Gallur	Mujeres	General	260
Septiembre 2014	50119	Gelsa	Hombres	General	84
Septiembre 2014	50119	Gelsa	Mujeres	General	33
Septiembre 2014	50120	Godojos	Hombres	General	7
Septiembre 2014	50120	Godojos	Mujeres	General	2
Septiembre 2014	50121	Gotor	Hombres	General	12
Septiembre 2014	50121	Gotor	Mujeres	General	10
Septiembre 2014	50122	Grisel	Hombres	General	1
Septiembre 2014	50122	Grisel	Mujeres	General	3
Septiembre 2014	50123	Grisén	Hombres	General	23
Septiembre 2014	50123	Grisén	Mujeres	General	25
Septiembre 2014	50124	Herrera de los Navarros	Hombres	General	34
Septiembre 2014	50124	Herrera de los Navarros	Mujeres	General	17
Septiembre 2014	50125	Ibdes	Hombres	General	11
Septiembre 2014	50125	Ibdes	Mujeres	General	10
Septiembre 2014	50126	Illueca	Hombres	General	410
Septiembre 2014	50126	Illueca	Mujeres	General	328
Septiembre 2014	50128	Isuerre	Hombres	General	2
Septiembre 2014	50128	Isuerre	Mujeres	General	2
Septiembre 2014	50129	Jaraba	Hombres	General	65
Septiembre 2014	50129	Jaraba	Mujeres	General	91
Septiembre 2014	50130	Jarque de Moncayo	Hombres	General	41
Septiembre 2014	50130	Jarque de Moncayo	Mujeres	General	15
Septiembre 2014	50131	Jaulín	Hombres	General	10
Septiembre 2014	50131	Jaulín	Mujeres	General	21
Septiembre 2014	50132	Joyosa (La)	Hombres	General	55
Septiembre 2014	50132	Joyosa (La)	Mujeres	General	48
Septiembre 2014	50133	Lagata	Hombres	General	6
Septiembre 2014	50133	Lagata	Mujeres	General	4
Septiembre 2014	50134	Langa del Castillo	Hombres	General	2
Septiembre 2014	50134	Langa del Castillo	Mujeres	General	3
Septiembre 2014	50135	Layana	Hombres	General	5
Septiembre 2014	50136	Lécera	Hombres	General	47
Septiembre 2014	50136	Lécera	Mujeres	General	29
Septiembre 2014	50137	Leciñena	Hombres	General	113
Septiembre 2014	50137	Leciñena	Mujeres	General	53
Septiembre 2014	50138	Lechón	Mujeres	General	1
Septiembre 2014	50139	Letux	Hombres	General	18
Septiembre 2014	50139	Letux	Mujeres	General	25
Septiembre 2014	50140	Litago	Hombres	General	2
Septiembre 2014	50140	Litago	Mujeres	General	2
Septiembre 2014	50141	Lituénigo	Hombres	General	4
Septiembre 2014	50141	Lituénigo	Mujeres	General	4
Septiembre 2014	50142	Lobera de Onsella	Hombres	General	2
Septiembre 2014	50142	Lobera de Onsella	Mujeres	General	1
Septiembre 2014	50143	Longares	Hombres	General	127
Septiembre 2014	50143	Longares	Mujeres	General	42
Septiembre 2014	50146	Lucena de Jalón	Hombres	General	7
Septiembre 2014	50146	Lucena de Jalón	Mujeres	General	9
Septiembre 2014	50147	Luceni	Hombres	General	83
Septiembre 2014	50147	Luceni	Mujeres	General	26
Septiembre 2014	50148	Luesia	Hombres	General	10
Septiembre 2014	50148	Luesia	Mujeres	General	17
Septiembre 2014	50149	Luesma	Hombres	General	2
Septiembre 2014	50149	Luesma	Mujeres	General	2
Septiembre 2014	50150	Lumpiaque	Hombres	General	161
Septiembre 2014	50150	Lumpiaque	Mujeres	General	74
Septiembre 2014	50151	Luna	Hombres	General	32
Septiembre 2014	50151	Luna	Mujeres	General	20
Septiembre 2014	50152	Maella	Hombres	General	449
Septiembre 2014	50152	Maella	Mujeres	General	253
Septiembre 2014	50153	Magallón	Hombres	General	74
Septiembre 2014	50153	Magallón	Mujeres	General	75
Septiembre 2014	50154	Mainar	Hombres	General	7
Septiembre 2014	50154	Mainar	Mujeres	General	6
Septiembre 2014	50155	Malanquilla	Hombres	General	1
Septiembre 2014	50155	Malanquilla	Mujeres	General	3
Septiembre 2014	50156	Maleján	Hombres	General	6
Septiembre 2014	50156	Maleján	Mujeres	General	4
Septiembre 2014	50157	Malón	Hombres	General	32
Septiembre 2014	50157	Malón	Mujeres	General	43
Septiembre 2014	50159	Maluenda	Hombres	General	148
Septiembre 2014	50159	Maluenda	Mujeres	General	74
Septiembre 2014	50160	Mallén	Hombres	General	443
Septiembre 2014	50160	Mallén	Mujeres	General	583
Septiembre 2014	50161	Manchones	Hombres	General	3
Septiembre 2014	50162	Mara	Hombres	General	5
Septiembre 2014	50162	Mara	Mujeres	General	4
Septiembre 2014	50163	María de Huerva	Hombres	General	380
Septiembre 2014	50163	María de Huerva	Mujeres	General	197
Septiembre 2014	50164	Mediana de Aragón	Hombres	General	14
Septiembre 2014	50164	Mediana de Aragón	Mujeres	General	6
Septiembre 2014	50165	Mequinenza	Hombres	General	300
Septiembre 2014	50165	Mequinenza	Mujeres	General	311
Septiembre 2014	50166	Mesones de Isuela	Hombres	General	6
Septiembre 2014	50166	Mesones de Isuela	Mujeres	General	2
Septiembre 2014	50167	Mezalocha	Hombres	General	13
Septiembre 2014	50167	Mezalocha	Mujeres	General	9
Septiembre 2014	50169	Miedes de Aragón	Hombres	General	23
Septiembre 2014	50169	Miedes de Aragón	Mujeres	General	20
Septiembre 2014	50170	Monegrillo	Hombres	General	33
Septiembre 2014	50170	Monegrillo	Mujeres	General	20
Septiembre 2014	50171	Moneva	Hombres	General	3
Septiembre 2014	50171	Moneva	Mujeres	General	1
Septiembre 2014	50172	Monreal de Ariza	Hombres	General	69
Septiembre 2014	50172	Monreal de Ariza	Mujeres	General	20
Septiembre 2014	50173	Monterde	Hombres	General	19
Septiembre 2014	50173	Monterde	Mujeres	General	6
Septiembre 2014	50174	Montón	Hombres	General	1
Septiembre 2014	50174	Montón	Mujeres	General	1
Septiembre 2014	50175	Morata de Jalón	Hombres	General	163
Septiembre 2014	50175	Morata de Jalón	Mujeres	General	29
Septiembre 2014	50176	Morata de Jiloca	Hombres	General	55
Septiembre 2014	50176	Morata de Jiloca	Mujeres	General	41
Septiembre 2014	50177	Morés	Hombres	General	45
Septiembre 2014	50177	Morés	Mujeres	General	27
Septiembre 2014	50178	Moros	Hombres	General	20
Septiembre 2014	50178	Moros	Mujeres	General	11
Septiembre 2014	50179	Moyuela	Hombres	General	9
Septiembre 2014	50179	Moyuela	Mujeres	General	12
Septiembre 2014	50180	Mozota	Hombres	General	1
Septiembre 2014	50180	Mozota	Mujeres	General	1
Septiembre 2014	50181	Muel	Hombres	General	597
Septiembre 2014	50181	Muel	Mujeres	General	148
Septiembre 2014	50182	Muela (La)	Hombres	General	2456
Septiembre 2014	50182	Muela (La)	Mujeres	General	1071
Septiembre 2014	50183	Munébrega	Hombres	General	23
Septiembre 2014	50183	Munébrega	Mujeres	General	7
Septiembre 2014	50184	Murero	Hombres	General	7
Septiembre 2014	50184	Murero	Mujeres	General	1
Septiembre 2014	50185	Murillo de Gállego	Hombres	General	24
Septiembre 2014	50185	Murillo de Gállego	Mujeres	General	20
Septiembre 2014	50186	Navardún	Hombres	General	1
Septiembre 2014	50186	Navardún	Mujeres	General	1
Septiembre 2014	50187	Nigüella	Hombres	General	3
Septiembre 2014	50188	Nombrevilla	Hombres	General	1
Septiembre 2014	50189	Nonaspe	Hombres	General	74
Septiembre 2014	50189	Nonaspe	Mujeres	General	50
Septiembre 2014	50190	Novallas	Hombres	General	33
Septiembre 2014	50190	Novallas	Mujeres	General	25
Septiembre 2014	50191	Novillas	Hombres	General	27
Septiembre 2014	50191	Novillas	Mujeres	General	27
Septiembre 2014	50192	Nuévalos	Hombres	General	75
Septiembre 2014	50192	Nuévalos	Mujeres	General	68
Septiembre 2014	50193	Nuez de Ebro	Hombres	General	45
Septiembre 2014	50193	Nuez de Ebro	Mujeres	General	30
Septiembre 2014	50194	Olvés	Hombres	General	6
Septiembre 2014	50195	Orcajo	Mujeres	General	1
Septiembre 2014	50196	Orera	Hombres	General	2
Septiembre 2014	50196	Orera	Mujeres	General	4
Septiembre 2014	50197	Orés	Hombres	General	4
Septiembre 2014	50197	Orés	Mujeres	General	9
Septiembre 2014	50198	Oseja	Hombres	General	2
Septiembre 2014	50199	Osera de Ebro	Hombres	General	52
Septiembre 2014	50199	Osera de Ebro	Mujeres	General	19
Septiembre 2014	50200	Paniza	Hombres	General	139
Septiembre 2014	50200	Paniza	Mujeres	General	50
Septiembre 2014	50201	Paracuellos de Jiloca	Hombres	General	140
Septiembre 2014	50201	Paracuellos de Jiloca	Mujeres	General	86
Septiembre 2014	50202	Paracuellos de la Ribera	Hombres	General	8
Septiembre 2014	50202	Paracuellos de la Ribera	Mujeres	General	6
Septiembre 2014	50203	Pastriz	Hombres	General	46
Septiembre 2014	50203	Pastriz	Mujeres	General	42
Septiembre 2014	50204	Pedrola	Hombres	General	2176
Septiembre 2014	50204	Pedrola	Mujeres	General	478
Septiembre 2014	50205	Pedrosas (Las)	Hombres	General	1
Septiembre 2014	50205	Pedrosas (Las)	Mujeres	General	3
Septiembre 2014	50206	Perdiguera	Hombres	General	34
Septiembre 2014	50206	Perdiguera	Mujeres	General	15
Septiembre 2014	50207	Piedratajada	Hombres	General	6
Septiembre 2014	50207	Piedratajada	Mujeres	General	2
Septiembre 2014	50208	Pina de Ebro	Hombres	General	508
Septiembre 2014	50208	Pina de Ebro	Mujeres	General	365
Septiembre 2014	50209	Pinseque	Hombres	General	646
Septiembre 2014	50209	Pinseque	Mujeres	General	424
Septiembre 2014	50210	Pintanos (Los)	Hombres	General	3
Septiembre 2014	50210	Pintanos (Los)	Mujeres	General	1
Septiembre 2014	50211	Plasencia de Jalón	Hombres	General	68
Septiembre 2014	50211	Plasencia de Jalón	Mujeres	General	19
Septiembre 2014	50212	Pleitas	Hombres	General	1
Septiembre 2014	50213	Plenas	Hombres	General	7
Septiembre 2014	50213	Plenas	Mujeres	General	5
Septiembre 2014	50214	Pomer	Hombres	General	3
Septiembre 2014	50214	Pomer	Mujeres	General	1
Septiembre 2014	50215	Pozuel de Ariza	Hombres	General	1
Septiembre 2014	50216	Pozuelo de Aragón	Hombres	General	30
Septiembre 2014	50216	Pozuelo de Aragón	Mujeres	General	14
Septiembre 2014	50217	Pradilla de Ebro	Hombres	General	130
Septiembre 2014	50217	Pradilla de Ebro	Mujeres	General	34
Septiembre 2014	50218	Puebla de Albortón	Hombres	General	30
Septiembre 2014	50218	Puebla de Albortón	Mujeres	General	10
Septiembre 2014	50219	Puebla de Alfindén (La)	Hombres	General	2508
Septiembre 2014	50219	Puebla de Alfindén (La)	Mujeres	General	969
Septiembre 2014	50220	Puendeluna	Mujeres	General	3
Septiembre 2014	50221	Purujosa	Hombres	General	1
Septiembre 2014	50222	Quinto	Hombres	General	315
Septiembre 2014	50222	Quinto	Mujeres	General	301
Septiembre 2014	50223	Remolinos	Hombres	General	129
Septiembre 2014	50223	Remolinos	Mujeres	General	43
Septiembre 2014	50224	Retascón	Hombres	General	1
Septiembre 2014	50225	Ricla	Hombres	General	371
Septiembre 2014	50225	Ricla	Mujeres	General	232
Septiembre 2014	50227	Romanos	Hombres	General	9
Septiembre 2014	50227	Romanos	Mujeres	General	5
Septiembre 2014	50228	Rueda de Jalón	Hombres	General	23
Septiembre 2014	50228	Rueda de Jalón	Mujeres	General	9
Septiembre 2014	50229	Ruesca	Mujeres	General	2
Septiembre 2014	50230	Sádaba	Hombres	General	121
Septiembre 2014	50230	Sádaba	Mujeres	General	148
Septiembre 2014	50231	Salillas de Jalón	Hombres	General	29
Septiembre 2014	50231	Salillas de Jalón	Mujeres	General	23
Septiembre 2014	50232	Salvatierra de Esca	Hombres	General	16
Septiembre 2014	50232	Salvatierra de Esca	Mujeres	General	2
Septiembre 2014	50233	Samper del Salz	Hombres	General	2
Septiembre 2014	50233	Samper del Salz	Mujeres	General	2
Septiembre 2014	50234	San Martín de la Virgen de Moncayo	Hombres	General	3
Septiembre 2014	50234	San Martín de la Virgen de Moncayo	Mujeres	General	6
Septiembre 2014	50235	San Mateo de Gállego	Hombres	General	381
Septiembre 2014	50235	San Mateo de Gállego	Mujeres	General	259
Septiembre 2014	50236	Santa Cruz de Grío	Hombres	General	3
Septiembre 2014	50236	Santa Cruz de Grío	Mujeres	General	3
Septiembre 2014	50237	Santa Cruz de Moncayo	Hombres	General	2
Septiembre 2014	50237	Santa Cruz de Moncayo	Mujeres	General	1
Septiembre 2014	50238	Santa Eulalia de Gállego	Hombres	General	1
Septiembre 2014	50238	Santa Eulalia de Gállego	Mujeres	General	2
Septiembre 2014	50239	Santed	Mujeres	General	1
Septiembre 2014	50240	Sástago	Hombres	General	232
Septiembre 2014	50240	Sástago	Mujeres	General	127
Septiembre 2014	50241	Saviñán	Hombres	General	106
Septiembre 2014	50241	Saviñán	Mujeres	General	44
Septiembre 2014	50242	Sediles	Hombres	General	4
Septiembre 2014	50242	Sediles	Mujeres	General	1
Septiembre 2014	50243	Sestrica	Hombres	General	29
Septiembre 2014	50243	Sestrica	Mujeres	General	18
Septiembre 2014	50244	Sierra de Luna	Hombres	General	37
Septiembre 2014	50244	Sierra de Luna	Mujeres	General	14
Septiembre 2014	50245	Sigüés	Hombres	General	11
Septiembre 2014	50245	Sigüés	Mujeres	General	5
Septiembre 2014	50246	Sisamón	Hombres	General	2
Septiembre 2014	50247	Sobradiel	Hombres	General	183
Septiembre 2014	50247	Sobradiel	Mujeres	General	122
Septiembre 2014	50248	Sos del Rey Católico	Hombres	General	71
Septiembre 2014	50248	Sos del Rey Católico	Mujeres	General	56
Septiembre 2014	50249	Tabuenca	Hombres	General	7
Septiembre 2014	50249	Tabuenca	Mujeres	General	4
Septiembre 2014	50250	Talamantes	Hombres	General	1
Septiembre 2014	50250	Talamantes	Mujeres	General	1
Septiembre 2014	50251	Tarazona	Hombres	General	1238
Septiembre 2014	50251	Tarazona	Mujeres	General	998
Septiembre 2014	50252	Tauste	Hombres	General	1179
Septiembre 2014	50252	Tauste	Mujeres	General	828
Septiembre 2014	50253	Terrer	Hombres	General	35
Septiembre 2014	50253	Terrer	Mujeres	General	35
Septiembre 2014	50254	Tierga	Hombres	General	31
Septiembre 2014	50254	Tierga	Mujeres	General	8
Septiembre 2014	50255	Tobed	Hombres	General	9
Septiembre 2014	50255	Tobed	Mujeres	General	10
Septiembre 2014	50256	Torralba de los Frailes	Hombres	General	2
Septiembre 2014	50257	Torralba de Ribota	Hombres	General	7
Septiembre 2014	50257	Torralba de Ribota	Mujeres	General	4
Septiembre 2014	50258	Torralbilla	Hombres	General	5
Septiembre 2014	50258	Torralbilla	Mujeres	General	3
Septiembre 2014	50259	Torrehermosa	Hombres	General	10
Septiembre 2014	50259	Torrehermosa	Mujeres	General	3
Septiembre 2014	50260	Torrelapaja	Hombres	General	1
Septiembre 2014	50261	Torrellas	Hombres	General	8
Septiembre 2014	50261	Torrellas	Mujeres	General	3
Septiembre 2014	50262	Torres de Berrellén	Hombres	General	141
Septiembre 2014	50262	Torres de Berrellén	Mujeres	General	57
Septiembre 2014	50263	Torrijo de la Cañada	Hombres	General	4
Septiembre 2014	50263	Torrijo de la Cañada	Mujeres	General	6
Septiembre 2014	50264	Tosos	Hombres	General	10
Septiembre 2014	50264	Tosos	Mujeres	General	3
Septiembre 2014	50265	Trasmoz	Hombres	General	1
Septiembre 2014	50265	Trasmoz	Mujeres	General	3
Septiembre 2014	50266	Trasobares	Hombres	General	4
Septiembre 2014	50266	Trasobares	Mujeres	General	2
Septiembre 2014	50267	Uncastillo	Hombres	General	37
Septiembre 2014	50267	Uncastillo	Mujeres	General	35
Septiembre 2014	50268	Undués de Lerda	Hombres	General	12
Septiembre 2014	50268	Undués de Lerda	Mujeres	General	4
Septiembre 2014	50269	Urrea de Jalón	Hombres	General	52
Septiembre 2014	50269	Urrea de Jalón	Mujeres	General	33
Septiembre 2014	50270	Urriés	Hombres	General	2
Septiembre 2014	50270	Urriés	Mujeres	General	1
Septiembre 2014	50271	Used	Hombres	General	6
Septiembre 2014	50271	Used	Mujeres	General	4
Septiembre 2014	50272	Utebo	Hombres	General	2197
Septiembre 2014	50272	Utebo	Mujeres	General	1926
Septiembre 2014	50273	Valdehorna	Mujeres	General	1
Septiembre 2014	50274	Val de San Martín	Hombres	General	1
Septiembre 2014	50274	Val de San Martín	Mujeres	General	1
Septiembre 2014	50275	Valmadrid	Hombres	General	3
Septiembre 2014	50275	Valmadrid	Mujeres	General	4
Septiembre 2014	50276	Valpalmas	Hombres	General	7
Septiembre 2014	50276	Valpalmas	Mujeres	General	3
Septiembre 2014	50277	Valtorres	Hombres	General	17
Septiembre 2014	50277	Valtorres	Mujeres	General	3
Septiembre 2014	50278	Velilla de Ebro	Hombres	General	5
Septiembre 2014	50278	Velilla de Ebro	Mujeres	General	5
Septiembre 2014	50279	Velilla de Jiloca	Hombres	General	6
Septiembre 2014	50279	Velilla de Jiloca	Mujeres	General	1
Septiembre 2014	50280	Vera de Moncayo	Hombres	General	28
Septiembre 2014	50280	Vera de Moncayo	Mujeres	General	23
Septiembre 2014	50281	Vierlas	Hombres	General	8
Septiembre 2014	50281	Vierlas	Mujeres	General	1
Septiembre 2014	50282	Vilueña (La)	Hombres	General	12
Septiembre 2014	50282	Vilueña (La)	Mujeres	General	2
Septiembre 2014	50283	Villadoz	Hombres	General	13
Septiembre 2014	50283	Villadoz	Mujeres	General	7
Septiembre 2014	50284	Villafeliche	Hombres	General	9
Septiembre 2014	50284	Villafeliche	Mujeres	General	7
Septiembre 2014	50285	Villafranca de Ebro	Hombres	General	45
Septiembre 2014	50285	Villafranca de Ebro	Mujeres	General	69
Septiembre 2014	50286	Villalba de Perejil	Hombres	General	1
Septiembre 2014	50287	Villalengua	Hombres	General	45
Septiembre 2014	50287	Villalengua	Mujeres	General	25
Septiembre 2014	50288	Villanueva de Gállego	Hombres	General	2330
Septiembre 2014	50288	Villanueva de Gállego	Mujeres	General	2040
Septiembre 2014	50289	Villanueva de Jiloca	Mujeres	General	2
Septiembre 2014	50290	Villanueva de Huerva	Hombres	General	23
Septiembre 2014	50290	Villanueva de Huerva	Mujeres	General	12
Septiembre 2014	50291	Villar de los Navarros	Hombres	General	9
Septiembre 2014	50291	Villar de los Navarros	Mujeres	General	2
Septiembre 2014	50292	Villarreal de Huerva	Hombres	General	123
Septiembre 2014	50292	Villarreal de Huerva	Mujeres	General	37
Septiembre 2014	50293	Villarroya de la Sierra	Hombres	General	19
Septiembre 2014	50293	Villarroya de la Sierra	Mujeres	General	12
Septiembre 2014	50294	Villarroya del Campo	Hombres	General	5
Septiembre 2014	50294	Villarroya del Campo	Mujeres	General	3
Septiembre 2014	50296	Zaida (La)	Hombres	General	201
Septiembre 2014	50296	Zaida (La)	Mujeres	General	41
Septiembre 2014	50297	Zaragoza	Hombres	General	100299
Septiembre 2014	50297	Zaragoza	Mujeres	General	117293
Septiembre 2014	50298	Zuera	Hombres	General	1559
Septiembre 2014	50298	Zuera	Mujeres	General	846
Septiembre 2014	50901	Biel	Hombres	General	8
Septiembre 2014	50901	Biel	Mujeres	General	5
Septiembre 2014	50902	Marracos	Hombres	General	2
Septiembre 2014	50902	Marracos	Mujeres	General	1
Septiembre 2014	50903	Villamayor de Gállego	Hombres	General	246
Septiembre 2014	50903	Villamayor de Gállego	Mujeres	General	235
Septiembre 2014	44025	Andorra	Hombres	Minería	44
Septiembre 2014	44025	Andorra	Mujeres	Minería	1
Septiembre 2014	44029	Ariño	Hombres	Minería	187
Septiembre 2014	44029	Ariño	Mujeres	Minería	1
Septiembre 2014	44100	Estercuel	Hombres	Minería	5
Septiembre 2014	44100	Estercuel	Mujeres	Minería	1
Septiembre 2014	50165	Mequinenza	Hombres	Minería	10
Septiembre 2014	50297	Zaragoza	Hombres	Minería	32
Septiembre 2014	50297	Zaragoza	Mujeres	Minería	11
Septiembre 2014	22001	Abiego	Hombres	Autónomos	33
Septiembre 2014	22001	Abiego	Mujeres	Autónomos	15
Septiembre 2014	22002	Abizanda	Hombres	Autónomos	5
Septiembre 2014	22002	Abizanda	Mujeres	Autónomos	3
Septiembre 2014	22003	Adahuesca	Hombres	Autónomos	11
Septiembre 2014	22003	Adahuesca	Mujeres	Autónomos	6
Septiembre 2014	22004	Agüero	Hombres	Autónomos	8
Septiembre 2014	22004	Agüero	Mujeres	Autónomos	1
Septiembre 2014	22006	Aísa	Hombres	Autónomos	20
Septiembre 2014	22006	Aísa	Mujeres	Autónomos	14
Septiembre 2014	22007	Albalate de Cinca	Hombres	Autónomos	99
Septiembre 2014	22007	Albalate de Cinca	Mujeres	Autónomos	52
Septiembre 2014	22008	Albalatillo	Hombres	Autónomos	23
Septiembre 2014	22008	Albalatillo	Mujeres	Autónomos	10
Septiembre 2014	22009	Albelda	Hombres	Autónomos	91
Septiembre 2014	22009	Albelda	Mujeres	Autónomos	31
Septiembre 2014	22011	Albero Alto	Hombres	Autónomos	9
Septiembre 2014	22011	Albero Alto	Mujeres	Autónomos	1
Septiembre 2014	22012	Albero Bajo	Hombres	Autónomos	12
Septiembre 2014	22012	Albero Bajo	Mujeres	Autónomos	3
Septiembre 2014	22013	Alberuela de Tubo	Hombres	Autónomos	53
Septiembre 2014	22013	Alberuela de Tubo	Mujeres	Autónomos	12
Septiembre 2014	22014	Alcalá de Gurrea	Hombres	Autónomos	15
Septiembre 2014	22014	Alcalá de Gurrea	Mujeres	Autónomos	13
Septiembre 2014	22015	Alcalá del Obispo	Hombres	Autónomos	30
Septiembre 2014	22015	Alcalá del Obispo	Mujeres	Autónomos	6
Septiembre 2014	22016	Alcampell	Hombres	Autónomos	84
Septiembre 2014	22016	Alcampell	Mujeres	Autónomos	23
Septiembre 2014	22017	Alcolea de Cinca	Hombres	Autónomos	114
Septiembre 2014	22017	Alcolea de Cinca	Mujeres	Autónomos	53
Septiembre 2014	22018	Alcubierre	Hombres	Autónomos	59
Septiembre 2014	22018	Alcubierre	Mujeres	Autónomos	10
Septiembre 2014	22019	Alerre	Hombres	Autónomos	13
Septiembre 2014	22019	Alerre	Mujeres	Autónomos	4
Septiembre 2014	22020	Alfántega	Hombres	Autónomos	13
Septiembre 2014	22020	Alfántega	Mujeres	Autónomos	6
Septiembre 2014	22021	Almudévar	Hombres	Autónomos	177
Septiembre 2014	22021	Almudévar	Mujeres	Autónomos	59
Septiembre 2014	22022	Almunia de San Juan	Hombres	Autónomos	41
Septiembre 2014	22022	Almunia de San Juan	Mujeres	Autónomos	19
Septiembre 2014	22023	Almuniente	Hombres	Autónomos	62
Septiembre 2014	22023	Almuniente	Mujeres	Autónomos	21
Septiembre 2014	22024	Alquézar	Hombres	Autónomos	34
Septiembre 2014	22024	Alquézar	Mujeres	Autónomos	26
Septiembre 2014	22025	Altorricón	Hombres	Autónomos	171
Septiembre 2014	22025	Altorricón	Mujeres	Autónomos	64
Septiembre 2014	22027	Angüés	Hombres	Autónomos	30
Septiembre 2014	22027	Angüés	Mujeres	Autónomos	10
Septiembre 2014	22028	Ansó	Hombres	Autónomos	47
Septiembre 2014	22028	Ansó	Mujeres	Autónomos	27
Septiembre 2014	22029	Antillón	Hombres	Autónomos	22
Septiembre 2014	22029	Antillón	Mujeres	Autónomos	5
Septiembre 2014	22032	Aragüés del Puerto	Hombres	Autónomos	4
Septiembre 2014	22032	Aragüés del Puerto	Mujeres	Autónomos	3
Septiembre 2014	22035	Arén	Hombres	Autónomos	34
Septiembre 2014	22035	Arén	Mujeres	Autónomos	15
Septiembre 2014	22036	Argavieso	Hombres	Autónomos	6
Septiembre 2014	22037	Arguis	Hombres	Autónomos	6
Septiembre 2014	22037	Arguis	Mujeres	Autónomos	2
Septiembre 2014	22039	Ayerbe	Hombres	Autónomos	75
Septiembre 2014	22039	Ayerbe	Mujeres	Autónomos	45
Septiembre 2014	22040	Azanuy-Alins	Hombres	Autónomos	16
Septiembre 2014	22040	Azanuy-Alins	Mujeres	Autónomos	8
Septiembre 2014	22041	Azara	Hombres	Autónomos	17
Septiembre 2014	22041	Azara	Mujeres	Autónomos	6
Septiembre 2014	22042	Azlor	Hombres	Autónomos	8
Septiembre 2014	22042	Azlor	Mujeres	Autónomos	1
Septiembre 2014	22043	Baells	Hombres	Autónomos	12
Septiembre 2014	22043	Baells	Mujeres	Autónomos	6
Septiembre 2014	22044	Bailo	Hombres	Autónomos	32
Septiembre 2014	22044	Bailo	Mujeres	Autónomos	6
Septiembre 2014	22045	Baldellou	Hombres	Autónomos	7
Septiembre 2014	22045	Baldellou	Mujeres	Autónomos	3
Septiembre 2014	22046	Ballobar	Hombres	Autónomos	83
Septiembre 2014	22046	Ballobar	Mujeres	Autónomos	41
Septiembre 2014	22047	Banastás	Hombres	Autónomos	16
Septiembre 2014	22047	Banastás	Mujeres	Autónomos	4
Septiembre 2014	22048	Barbastro	Hombres	Autónomos	950
Septiembre 2014	22048	Barbastro	Mujeres	Autónomos	504
Septiembre 2014	22049	Barbués	Hombres	Autónomos	20
Septiembre 2014	22049	Barbués	Mujeres	Autónomos	2
Septiembre 2014	22050	Barbuñales	Hombres	Autónomos	10
Septiembre 2014	22051	Bárcabo	Hombres	Autónomos	10
Septiembre 2014	22051	Bárcabo	Mujeres	Autónomos	1
Septiembre 2014	22052	Belver de Cinca	Hombres	Autónomos	141
Septiembre 2014	22052	Belver de Cinca	Mujeres	Autónomos	51
Septiembre 2014	22053	Benabarre	Hombres	Autónomos	107
Septiembre 2014	22053	Benabarre	Mujeres	Autónomos	49
Septiembre 2014	22054	Benasque	Hombres	Autónomos	138
Septiembre 2014	22054	Benasque	Mujeres	Autónomos	93
Septiembre 2014	22055	Berbegal	Hombres	Autónomos	40
Septiembre 2014	22055	Berbegal	Mujeres	Autónomos	11
Septiembre 2014	22057	Bielsa	Hombres	Autónomos	29
