Año	Comarca código	Comarca nombre	Municipio nombre	Urbano, superficie	% Urbana	Rústico, superficie	% Rústica
2015	15	Ribera Alta del Ebro	Boquiñeni	33,55	1,74321937025875	1891,05	98,2567806297412
2015	15	Ribera Alta del Ebro	Bárboles	19,33	1,23066932367304	1551,36	98,769330676327
2015	15	Ribera Alta del Ebro	Cabañas de Ebro	79,76	9,18164132199058	788,93	90,8183586780094
2015	15	Ribera Alta del Ebro	Figueruelas	614,07	27,6426314225779	1607,39	72,3573685774221
2015	15	Ribera Alta del Ebro	Gallur	175,74	4,15837507719756	4050,43	95,8416249228024
2015	15	Ribera Alta del Ebro	Grisén	28,35	5,92241325283586	450,34	94,0775867471641
2015	15	Ribera Alta del Ebro	Joyosa (La)	171,35	25,6892700259366	495,66	74,3107299740634
2015	15	Ribera Alta del Ebro	Luceni	69,79	2,56382939642188	2652,31	97,4361706035781
2015	15	Ribera Alta del Ebro	Pedrola	370,8	3,27333398070251	10957,1	96,7266660192975
2015	15	Ribera Alta del Ebro	Pinseque	232,52	14,5450451014	1366,1	85,4549548986
2015	15	Ribera Alta del Ebro	Pleitas	2,02	0,919561159921701	217,65	99,0804388400783
2015	15	Ribera Alta del Ebro	Pradilla de Ebro	17,96	0,694095550213717	2569,58	99,3059044497863
2015	15	Ribera Alta del Ebro	Remolinos	31,44	1,74141340290125	1773,99	98,2585865970988
2015	15	Ribera Alta del Ebro	Sobradiel	124,28	10,4595185995624	1063,92	89,5404814004376
2015	15	Ribera Alta del Ebro	Torres de Berrellén	44,56	0,825552097228398	5353,04	99,1744479027716
2015	16	Valdejalón	Almonacid de la Sierra	26,11	0,48001706073659	5413,28	99,5199829392634
2015	16	Valdejalón	Almunia de Doña Godina (La)	384,94	6,85534568793877	5230,24	93,1446543120613
2015	16	Valdejalón	Alpartir	8,59	0,261908609445174	3271,18	99,7380913905548
2015	16	Valdejalón	Bardallur	6,43	0,236221629525132	2715,59	99,7637783704749
2015	16	Valdejalón	Calatorao	388,53	8,06827078223996	4427	91,9317292177601
2015	16	Valdejalón	Chodes	3,98	0,249022368215235	1594,27	99,7509776317848
2015	16	Valdejalón	Lucena de Jalón	10,3	0,992627571917313	1027,35	99,0073724280827
2015	16	Valdejalón	Lumpiaque	22,81	0,774396371438659	2922,71	99,2256036285613
2015	16	Valdejalón	Morata de Jalón	49,43	1,06527187815859	4590,7	98,9347281218414
2015	16	Valdejalón	Muela (La)	782,48	5,36111179625473	13813	94,6388882037453
2015	16	Valdejalón	Plasencia de Jalón	10,57	0,298989601837499	3524,67	99,7010103981625
2015	16	Valdejalón	Ricla	85,18	0,940444409114295	8972,24	99,0595555908857
2015	16	Valdejalón	Rueda de Jalón	9,01	0,085730896330318	10500,62	99,9142691036697
2015	16	Valdejalón	Salillas de Jalón	15,11	6,24612459179034	226,8	93,7538754082097
2015	16	Valdejalón	Santa Cruz de Grío	3,95	0,201977848910342	1951,71	99,7980221510897
2015	16	Valdejalón	Urrea de Jalón	13,48	0,518069001564199	2588,49	99,4819309984358
2015	16	Valdejalón	Épila	244,56	1,26269614747564	19123,52	98,7373038525244
2015	17	D.C. Zaragoza	Alfajarín	240,32	1,73322774722223	13625,14	98,2667722527778
2015	17	D.C. Zaragoza	Botorrita	33,58	1,66799125769919	1979,62	98,3320087423008
2015	17	D.C. Zaragoza	Burgo de Ebro (El)	319,96	12,7458361716282	2190,35	87,2541638283718
2015	17	D.C. Zaragoza	Cadrete	231,95	20,232020585285	914,5	79,767979414715
2015	17	D.C. Zaragoza	Cuarte de Huerva	393,49	51,0488966152489	377,32	48,9511033847511
2015	17	D.C. Zaragoza	Fuentes de Ebro	153,54	1,06677894456001	14239,32	98,93322105544
2015	17	D.C. Zaragoza	Jaulín	10,26	0,222114941234795	4608,97	99,7778850587652
2015	17	D.C. Zaragoza	María de Huerva	163,74	1,51382075637415	10652,6	98,4861792436258
2015	17	D.C. Zaragoza	Mediana de Aragón	7,21	0,078749789745707	9148,37	99,9212502102543
2015	17	D.C. Zaragoza	Mozota	9,34	1,09025540458514	847,34	98,9097445954149
2015	17	D.C. Zaragoza	Nuez de Ebro	167,24	21,4779236123597	611,42	78,5220763876403
2015	17	D.C. Zaragoza	Osera de Ebro	151,49	6,2815133019306	2260,19	93,7184866980694
2015	17	D.C. Zaragoza	Pastriz	87,17	5,40783661720185	1524,75	94,5921633827982
2015	17	D.C. Zaragoza	Puebla de Alfindén (La)	319,01	20,0885379277339	1269,01	79,9114620722661
2015	17	D.C. Zaragoza	San Mateo de Gállego	397,22	5,07860445135423	7424,22	94,9213955486458
2015	17	D.C. Zaragoza	Utebo	313,34	18,4955198507798	1380,8	81,5044801492203
2015	17	D.C. Zaragoza	Villafranca de Ebro	28,79	0,449139863619983	6381,24	99,55086013638
2015	17	D.C. Zaragoza	Villamayor de Gállego	148,68	1,67863433139141	8708,52	98,3213656686086
2015	17	D.C. Zaragoza	Villanueva de Gállego	877,18	11,5953178804883	6687,77	88,4046821195117
2015	17	D.C. Zaragoza	Zaragoza	6662,64	7,11917945180318	86924,55	92,8808205481968
2015	17	D.C. Zaragoza	Zuera	651,3	1,96991441927147	32411,05	98,0300855807285
2015	18	Ribera Baja del Ebro	Alborge	4,19	0,803513212902236	517,27	99,1964867870978
2015	18	Ribera Baja del Ebro	Alforque	4,39	0,393059236444381	1112,49	99,6069407635556
2015	18	Ribera Baja del Ebro	Cinco Olivas	4,93	2,2972972972973	209,67	97,7027027027027
2015	18	Ribera Baja del Ebro	Escatrón	461,93	4,77510696516641	9211,78	95,2248930348336
2015	18	Ribera Baja del Ebro	Gelsa	82,91	1,14612190280289	7151,05	98,8538780971971
2015	18	Ribera Baja del Ebro	Pina de Ebro	70,72	0,228957044330318	30817,17	99,7710429556697
2015	18	Ribera Baja del Ebro	Quinto	174,97	1,47238138355211	11708,5	98,5276186164479
2015	18	Ribera Baja del Ebro	Sástago	29,82	0,098540562064527	30231,83	99,9014594379355
2015	18	Ribera Baja del Ebro	Velilla de Ebro	5,99	0,099984977215443	5984,91	99,9000150227846
2015	18	Ribera Baja del Ebro	Zaida (La)	64,46	3,45757947980754	1799,85	96,5424205201925
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Caspe	307,83	0,606679684636142	50432,29	99,3933203153639
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Chiprana	10,51	0,273994030006387	3825,34	99,7260059699936
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Fabara	23,36	0,229975131969891	10134,26	99,7700248680301
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Fayón	47,19	0,722319504310345	6485,93	99,2776804956897
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Maella	68,43	0,390886958667546	17437,91	99,6091130413325
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Nonaspe	38,15	0,344851275542949	11024,59	99,6551487244571
2015	20	Comunidad de Calatayud	Abanto	3,76	0,05887483304444	6382,67	99,9411251669556
2015	20	Comunidad de Calatayud	Alarba	3,56	0,188923560253879	1880,8	99,8110764397461
2015	20	Comunidad de Calatayud	Alconchel de Ariza	5,44	0,153738328321765	3533,04	99,8462616716782
2015	20	Comunidad de Calatayud	Alhama de Aragón	57,57	1,85889570552147	3039,43	98,1411042944785
2015	20	Comunidad de Calatayud	Aniñón	18,67	0,355098912259947	5239,02	99,6449010877401
2015	20	Comunidad de Calatayud	Ariza	49,18	0,47588405769054	10285,27	99,5241159423095
2015	20	Comunidad de Calatayud	Arándiga	9,49	0,19251445379856	4920,01	99,8074855462014
2015	20	Comunidad de Calatayud	Ateca	54,04	0,632753543431552	8486,41	99,3672464565684
2015	20	Comunidad de Calatayud	Belmonte de Gracián	5,54	0,12953398162675	4271,33	99,8704660183733
2015	20	Comunidad de Calatayud	Berdejo	1,84	0,08988017604791	2045,33	99,9101198239521
2015	20	Comunidad de Calatayud	Bijuesca	3,09	0,054316682076901	5685,77	99,9456833179231
2015	20	Comunidad de Calatayud	Bordalba	3,59	0,086888543055814	4128,14	99,9131114569442
2015	20	Comunidad de Calatayud	Bubierca	4,09	0,139783182271801	2921,87	99,8602168177282
2015	20	Comunidad de Calatayud	Cabolafuente	5,73	0,147053162412904	3890,82	99,8529468375871
2015	20	Comunidad de Calatayud	Calatayud	425,57	2,76523716699155	14964,43	97,2347628330085
2015	20	Comunidad de Calatayud	Calmarza	2,58	0,089896723299279	2867,38	99,9101032767007
2015	20	Comunidad de Calatayud	Campillo de Aragón	3,79	0,104170674992991	3634,47	99,895829325007
2015	20	Comunidad de Calatayud	Carenas	11,83	0,378196930946292	3116,17	99,6218030690537
2015	20	Comunidad de Calatayud	Castejón de Alarba	2,54	0,14588143400301	1738,6	99,854118565997
2015	20	Comunidad de Calatayud	Castejón de las Armas	3,26	0,199264067676434	1632,76	99,8007359323236
2015	20	Comunidad de Calatayud	Cervera de la Cañada	11,28	0,360733747793384	3115,68	99,6392662522066
2015	20	Comunidad de Calatayud	Cetina	71,68	0,903049429609892	7865,87	99,0969505703901
2015	20	Comunidad de Calatayud	Cimballa	6,73	0,207926542919993	3229,99	99,79207345708
2015	20	Comunidad de Calatayud	Clarés de Ribota	2,61	0,138107660477397	1887,22	99,8618923395226
2015	20	Comunidad de Calatayud	Codos	5,18	0,082835600118337	6248,17	99,9171643998817
2015	20	Comunidad de Calatayud	Contamina	1,78	0,127312910816591	1396,35	99,8726870891834
2015	20	Comunidad de Calatayud	Embid de Ariza	2,84	0,068441980961562	4146,66	99,9315580190384
2015	20	Comunidad de Calatayud	Frasno (El)	22,7	0,466604863790435	4842,23	99,5333951362096
2015	20	Comunidad de Calatayud	Fuentes de Jiloca	9,87	0,358785146949236	2741,08	99,6412148530508
2015	20	Comunidad de Calatayud	Godojos	3,98	0,24006707401666	1653,89	99,7599329259833
2015	20	Comunidad de Calatayud	Ibdes	24,64	0,442150747564941	5548,12	99,5578492524351
2015	20	Comunidad de Calatayud	Jaraba	23,34	0,548536296463422	4231,62	99,4514637035366
2015	20	Comunidad de Calatayud	Malanquilla	3,78	0,104540602131743	3612,04	99,8954593978683
2015	20	Comunidad de Calatayud	Maluenda	19,78	0,489424666211388	4021,7	99,5105753337886
2015	20	Comunidad de Calatayud	Mara	9,4	0,457374185606337	2045,81	99,5426258143937
2015	20	Comunidad de Calatayud	Miedes de Aragón	12,41	0,223379821296143	5543,15	99,7766201787039
2015	20	Comunidad de Calatayud	Monreal de Ariza	14,79	0,238264391314224	6192,6	99,7617356086858
2015	20	Comunidad de Calatayud	Monterde	6,48	0,115372905527751	5610,09	99,8846270944723
2015	20	Comunidad de Calatayud	Montón	2,98	0,172734597348698	1722,21	99,8272654026513
2015	20	Comunidad de Calatayud	Morata de Jiloca	11,38	0,490250984379173	2309,88	99,5097490156208
2015	20	Comunidad de Calatayud	Moros	15,11	0,279291918278926	5395	99,7207080817211
2015	20	Comunidad de Calatayud	Morés	28,24	1,32572823510081	2101,91	98,6742717648992
2015	20	Comunidad de Calatayud	Munébrega	11,92	0,288726117118165	4116,56	99,7112738828818
2015	20	Comunidad de Calatayud	Nigüella	3,12	0,101727741350697	3063,89	99,8982722586493
2015	20	Comunidad de Calatayud	Nuévalos	59,08	1,41623977313315	4112,53	98,5837602268669
2015	20	Comunidad de Calatayud	Olvés	3,71	0,181463347827576	2040,78	99,8185366521724
2015	20	Comunidad de Calatayud	Orera	3,42	0,174064403829417	1961,37	99,8259355961706
2015	20	Comunidad de Calatayud	Paracuellos de Jiloca	20,9	0,659191622904543	3149,65	99,3408083770955
2015	20	Comunidad de Calatayud	Paracuellos de la Ribera	4,47	0,292989873168813	1521,18	99,7070101268312
2015	20	Comunidad de Calatayud	Pozuel de Ariza	3,65	0,162480747144345	2242,77	99,8375192528557
2015	20	Comunidad de Calatayud	Ruesca	2,11	0,18028024606972	1168,29	99,8197197539303
2015	20	Comunidad de Calatayud	Saviñán	19,71	1,27357667629442	1527,9	98,7264233237056
2015	20	Comunidad de Calatayud	Sediles	2,75	0,237597414940125	1154,67	99,7624025850599
2015	20	Comunidad de Calatayud	Sisamón	5,76	0,137760812788795	4175,4	99,8622391872112
2015	20	Comunidad de Calatayud	Terrer	26,55	0,789525333206454	3336,23	99,2104746667935
2015	20	Comunidad de Calatayud	Tobed	5,94	0,180362364386631	3287,43	99,8196376356134
2015	20	Comunidad de Calatayud	Torralba de Ribota	6,83	0,208278061885725	3272,44	99,7917219381143
2015	20	Comunidad de Calatayud	Torrehermosa	5,7	0,263803397047253	2155	99,7361966029528
2015	20	Comunidad de Calatayud	Torrelapaja	2,57	0,17323779415036	1480,94	99,8267622058497
2015	20	Comunidad de Calatayud	Torrijo de la Cañada	9,03	0,121413886898191	7428,34	99,8785861131018
2015	20	Comunidad de Calatayud	Valtorres	4,29	1,28863656844192	328,62	98,7113634315581
2015	20	Comunidad de Calatayud	Velilla de Jiloca	4,38	0,408749860017171	1067,18	99,5912501399828
2015	20	Comunidad de Calatayud	Villafeliche	6,12	0,278312118855646	2192,85	99,7216878811444
2015	20	Comunidad de Calatayud	Villalba de Perejil	2,27	0,166854101891258	1358,2	99,8331458981087
2015	20	Comunidad de Calatayud	Villalengua	8,7	0,214969805390553	4038,38	99,7850301946095
2015	20	Comunidad de Calatayud	Villarroya de la Sierra	12,64	0,137714034193174	9165,8	99,8622859658068
2015	20	Comunidad de Calatayud	Vilueña (La)	3,78	0,435263230620423	864,66	99,5647367693796
2015	21	Campo de Cariñena	Aguarón	20,43	0,556207443868786	3652,66	99,4437925561312
2015	21	Campo de Cariñena	Aguilón	5,56	0,092987939999364	5973,71	99,9070120600006
2015	21	Campo de Cariñena	Aladrén	1,65	0,078752559458182	2093,52	99,9212474405418
2015	21	Campo de Cariñena	Alfamén	55,14	0,539036655274621	10174,22	99,4609633447254
2015	21	Campo de Cariñena	Cariñena	169,91	2,07613175512618	8014,06	97,9238682448738
2015	21	Campo de Cariñena	Cosuenda	21,3	0,674823690430176	3135,08	99,3251763095698
2015	21	Campo de Cariñena	Encinacorba	7,91	0,213838110222597	3691,15	99,7861618897774
2015	21	Campo de Cariñena	Longares	53,31	1,15349412866945	4568,3	98,8465058713305
2015	21	Campo de Cariñena	Mezalocha	8,22	0,135285927301095	6067,8	99,8647140726989
2015	21	Campo de Cariñena	Muel	347,12	4,34441966353025	7642,9	95,6555803364697
2015	21	Campo de Cariñena	Paniza	28,92	0,614586875212513	4676,68	99,3854131247875
2015	21	Campo de Cariñena	Tosos	4,64	0,066701550811056	6951,72	99,9332984491889
2015	21	Campo de Cariñena	Villanueva de Huerva	17,9	0,228669247179959	7810	99,7713307528201
2015	21	Campo de Cariñena	Vistabella	2,17	0,098036558148781	2211,29	99,9019634418512
2015	22	Campo de Belchite	Almochuel	2,12	0,066627486352365	3179,75	99,9333725136476
2015	22	Campo de Belchite	Almonacid de la Cuba	5,85	0,105643340857788	5531,65	99,8943566591422
2015	22	Campo de Belchite	Azuara	64,78	0,392448129964669	16441,86	99,6075518700353
2015	22	Campo de Belchite	Belchite	53,75	0,195527139348827	27436,04	99,8044728606512
2015	22	Campo de Belchite	Codo	8,15	0,712256936858204	1136,1	99,2877430631418
2015	22	Campo de Belchite	Fuendetodos	9,02	0,146346845268227	6154,42	99,8536531547318
2015	22	Campo de Belchite	Lagata	4,59	0,196148816697008	2335,47	99,803851183303
2015	22	Campo de Belchite	Letux	16,27	0,546751082076512	2959,49	99,4532489179235
2015	22	Campo de Belchite	Lécera	29,55	0,270705538333004	10886,37	99,729294461667
2015	22	Campo de Belchite	Moneva	4,48	0,073327462771582	6105,1	99,9266725372284
2015	22	Campo de Belchite	Moyuela	10,65	0,247687667014747	4289,12	99,7523123329853
2015	22	Campo de Belchite	Plenas	5,89	0,155810213108162	3774,35	99,8441897868919
2015	22	Campo de Belchite	Puebla de Albortón	5,3	0,071380952060283	7419,65	99,9286190479397
2015	22	Campo de Belchite	Samper del Salz	3,24	0,272653830618015	1185,08	99,727346169382
2015	22	Campo de Belchite	Valmadrid	2,94	0,058241695110669	5044,99	99,9417583048894
2015	23	Bajo Martín	Albalate del Arzobispo	60,48	0,29349349951691	20546,45	99,7065065004831
2015	23	Bajo Martín	Azaila	6,56	0,081053397632401	8086,87	99,9189466023676
2015	23	Bajo Martín	Castelnou	13,82	0,3707787695618	3713,47	99,6292212304382
2015	23	Bajo Martín	Híjar	33,3	0,203380389733016	16339,96	99,796619610267
2015	23	Bajo Martín	Jatiel	2,23	0,209894205790445	1060,21	99,7901057942096
2015	23	Bajo Martín	Puebla de Híjar (La)	100,87	1,66404091227781	5960,88	98,3359590877222
2015	23	Bajo Martín	Samper de Calanda	25,41	0,175371759142314	14463,81	99,8246282408577
2015	23	Bajo Martín	Urrea de Gaén	9,4	0,227219438381231	4127,57	99,7727805616188
2015	23	Bajo Martín	Vinaceite	5,97	0,117631064058685	5069,22	99,8823689359413
2015	24	Campo de Daroca	Acered	6,56	0,215162388564906	3042,3	99,7848376114351
2015	24	Campo de Daroca	Aldehuela de Liestos	2,49	0,065832610672815	3779,83	99,9341673893272
2015	24	Campo de Daroca	Anento	2,88	0,132048307672557	2178,14	99,8679516923274
2015	24	Campo de Daroca	Atea	8,83	0,259214137885482	3397,62	99,7407858621145
2015	24	Campo de Daroca	Badules	6,4	0,323428340408328	1972,4	99,6765716595917
2015	24	Campo de Daroca	Balconchán	1,06	0,054903788879393	1929,59	99,9450962111206
2015	24	Campo de Daroca	Berrueco	2,2	0,112032265292404	1961,52	99,8879677347076
2015	24	Campo de Daroca	Cerveruela	1,94	0,083006726112033	2335,22	99,916993273888
2015	24	Campo de Daroca	Cubel	6,6	0,113262332723547	5820,58	99,8867376672765
2015	24	Campo de Daroca	Cuerlas (Las)	4,73	0,145644670113283	3242,9	99,8543553298867
2015	24	Campo de Daroca	Daroca	80,32	1,56191965214618	5062,07	98,4380803478538
2015	24	Campo de Daroca	Fombuena	1,52	0,057886238308503	2624,32	99,9421137616915
2015	24	Campo de Daroca	Gallocanta	8,59	0,283085400175322	3025,83	99,7169145998247
2015	24	Campo de Daroca	Herrera de los Navarros	16,87	0,160993713896897	10461,8	99,8390062861031
2015	24	Campo de Daroca	Langa del Castillo	7,45	0,146303049583969	5084,72	99,853696950416
2015	24	Campo de Daroca	Lechón	1,78	0,102064805417462	1742,21	99,8979351945825
2015	24	Campo de Daroca	Luesma	2,76	0,094117326113125	2929,75	99,9058826738869
2015	24	Campo de Daroca	Mainar	4,84	0,142655875123055	3387,94	99,857344124877
2015	24	Campo de Daroca	Manchones	3,81	0,145475927743138	2615,18	99,8545240722569
2015	24	Campo de Daroca	Murero	3,15	0,173439048562934	1813,05	99,8265609514371
2015	24	Campo de Daroca	Nombrevilla	2,17	0,12308355501608	1760,86	99,8769164449839
2015	24	Campo de Daroca	Orcajo	3,69	0,130098614044304	2832,62	99,8699013859557
2015	24	Campo de Daroca	Retascón	2,4	0,095659071070704	2506,51	99,9043409289293
2015	24	Campo de Daroca	Romanos	4,02	0,207372558729766	1934,52	99,7926274412702
2015	24	Campo de Daroca	Santed	2,95	0,163549070265116	1800,79	99,8364509297349
2015	24	Campo de Daroca	Torralba de los Frailes	7,02	0,119296254063635	5877,49	99,8807037459364
2015	24	Campo de Daroca	Torralbilla	3,55	0,136941913483571	2588,79	99,8630580865164
2015	24	Campo de Daroca	Used	15,52	0,182313049831842	8497,31	99,8176869501682
2015	24	Campo de Daroca	Val de San Martín	2,29	0,089641512240568	2552,33	99,9103584877594
2015	24	Campo de Daroca	Valdehorna	2,06	0,255754475703325	803,4	99,7442455242967
2015	24	Campo de Daroca	Villadoz	5,53	0,321266942038331	1715,78	99,6787330579617
2015	24	Campo de Daroca	Villanueva de Jiloca	3,34	0,460270650166745	722,32	99,5397293498332
2015	24	Campo de Daroca	Villar de los Navarros	11,43	0,231029506288126	4935,99	99,7689704937119
2015	24	Campo de Daroca	Villarreal de Huerva	18,29	0,674519464809925	2693,27	99,3254805351901
2015	24	Campo de Daroca	Villarroya del Campo	6,07	0,361856616551214	1671,39	99,6381433834488
2015	25	Jiloca	Allueva	1,18	0,062975316877919	1872,57	99,9370246831221
2015	25	Jiloca	Barrachina	4,82	0,193785983081921	2482,46	99,8062140169181
2015	25	Jiloca	Bañón	13,44	0,24891654628292	5385,96	99,7510834537171
2015	25	Jiloca	Bea	1,23	0,052870480218703	2325,21	99,9471295197813
2015	25	Jiloca	Bello	13,71	0,259632537581384	5266,83	99,7403674624186
2015	25	Jiloca	Blancas	7,04	0,09602924527015	7324,06	99,9039707547298
2015	25	Jiloca	Bueña	2,59	0,064099708457697	4037,99	99,9359002915423
2015	25	Jiloca	Burbáguena	8,41	0,21429263047389	3916,13	99,7857073695261
2015	25	Jiloca	Bádenas	1,88	0,059854121497499	3139,09	99,9401458785025
2015	25	Jiloca	Báguena	14,21	0,56270319287533	2511,1	99,4372968071247
2015	25	Jiloca	Calamocha	281,61	0,886249676243971	31493,86	99,113750323756
2015	25	Jiloca	Caminreal	33,67	0,763564783947678	4375,91	99,2364352160523
2015	25	Jiloca	Castejón de Tornos	3,6	0,117256968646789	3066,58	99,8827430313532
2015	25	Jiloca	Cosa	4,01	0,072361119883067	5537,64	99,9276388801169
2015	25	Jiloca	Cucalón	4,39	0,138551364999211	3164,11	99,8614486350008
2015	25	Jiloca	Ferreruela de Huerva	5,73	0,27950946820031	2044,29	99,7204905317997
2015	25	Jiloca	Fonfría	1,33	0,064356914739185	2065,27	99,9356430852608
2015	25	Jiloca	Fuentes Claras	28,58	0,776615662202078	3651,49	99,2233843377979
2015	25	Jiloca	Lagueruela	2,36	0,089428152437107	2636,63	99,9105718475629
2015	25	Jiloca	Lanzuela	1,97	0,138756823384399	1417,78	99,8612431766156
2015	25	Jiloca	Loscos	6,92	0,082359088004018	8395,31	99,917640911996
2015	25	Jiloca	Monforte de Moyuela	3,69	0,07758343372924	4752,48	99,9224165662708
2015	25	Jiloca	Monreal del Campo	97,55	1,08396235744867	8901,84	98,9160376425513
2015	25	Jiloca	Nogueras	2,2	0,118027017457269	1861,78	99,8819729825427
2015	25	Jiloca	Odón	7,3	0,098447363700974	7407,83	99,901552636299
2015	25	Jiloca	Ojos Negros	22,21	0,243269027504406	9107,6	99,7567309724956
2015	25	Jiloca	Peracense	2,34	0,082331458005679	2839,83	99,9176685419943
2015	25	Jiloca	Pozuel del Campo	4,52	0,164717629523813	2739,57	99,8352823704762
2015	25	Jiloca	Rubielos de la Cérida	3	0,044907490569427	6677,4	99,9550925094306
2015	25	Jiloca	San Martín del Río	10,86	0,649098374863277	1662,23	99,3509016251367
2015	25	Jiloca	Santa Cruz de Nogueras	2,24	0,146350705946151	1528,33	99,8536492940539
2015	25	Jiloca	Singra	4,48	0,120954569139846	3699,39	99,8790454308602
2015	25	Jiloca	Tornos	13,76	0,27668524640269	4959,4	99,7233147535973
2015	25	Jiloca	Torralba de los Sisones	8,17	0,180599980989476	4515,64	99,8194000190105
2015	25	Jiloca	Torre los Negros	3,65	0,125507186575889	2904,55	99,8744928134241
2015	25	Jiloca	Torrecilla del Rebollar	8,45	0,133503543768623	6320,97	99,8664964562314
2015	25	Jiloca	Torrijo del Campo	14,19	0,32080193701973	4409,1	99,6791980629803
2015	25	Jiloca	Villafranca del Campo	14,48	0,213735770629635	6760,24	99,7862642293704
2015	25	Jiloca	Villahermosa del Campo	4,85	0,253441050134298	1908,81	99,7465589498657
2015	25	Jiloca	Villar del Salz	2,59	0,066178123914066	3911,09	99,9338218760859
2015	26	Cuencas Mineras	Alcaine	2,04	0,035340831133193	5770,32	99,9646591688668
2015	26	Cuencas Mineras	Aliaga	29,32	0,150960260689629	19393,01	99,8490397393104
2015	26	Cuencas Mineras	Anadón	1,76	0,071555186937926	2457,88	99,9284448130621
2015	26	Cuencas Mineras	Blesa	5,04	0,062271347396279	8088,57	99,9377286526037
2015	26	Cuencas Mineras	Castel de Cabra	5,4	0,184271411314265	2925,06	99,8157285886857
2015	26	Cuencas Mineras	Cañizar del Olivar	5	0,228627866993452	2181,96	99,7713721330066
2015	26	Cuencas Mineras	Cortes de Aragón	2,69	0,109686232135212	2449,76	99,8903137678648
2015	26	Cuencas Mineras	Cuevas de Almudén	3,83	0,104051770510153	3677,03	99,8959482294899
2015	26	Cuencas Mineras	Escucha	36,31	0,891857106364583	4034,97	99,1081428936354
2015	26	Cuencas Mineras	Fuenferrada	2,52	0,101422735596563	2482,13	99,8985772644034
2015	26	Cuencas Mineras	Hinojosa de Jarque	4,85	0,133010086826791	3641,49	99,8669899131732
2015	26	Cuencas Mineras	Hoz de la Vieja (La)	3,42	0,079193981257424	4315,09	99,9208060187426
2015	26	Cuencas Mineras	Huesa del Común	6,44	0,104706423674057	6144,09	99,8952935763259
2015	26	Cuencas Mineras	Jarque de la Val	4,79	0,163715347202997	2921,02	99,836284652797
2015	26	Cuencas Mineras	Josa	2,46	0,087166658398826	2819,72	99,9128333416012
2015	26	Cuencas Mineras	Maicas	1,49	0,059280360297277	2511,99	99,9407196397027
2015	26	Cuencas Mineras	Martín del Río	15,35	0,284689456660435	5376,49	99,7153105433396
2015	26	Cuencas Mineras	Mezquita de Jarque	12,77	0,414310418106371	3069,46	99,5856895818936
2015	26	Cuencas Mineras	Montalbán	37,98	0,462419018838888	8175,35	99,5375809811611
2015	26	Cuencas Mineras	Muniesa	22,29	0,172125545855744	12927,56	99,8278744541443
2015	26	Cuencas Mineras	Obón	2,72	0,039717596209306	6845,63	99,9602824037907
2015	26	Cuencas Mineras	Palomar de Arroyos	6,19	0,182966120231501	3376,95	99,8170338797685
2015	26	Cuencas Mineras	Plou	3	0,1730772559178	1730,33	99,8269227440822
2015	26	Cuencas Mineras	Salcedillo	1,06	0,061682417019692	1717,42	99,9383175829803
2015	26	Cuencas Mineras	Segura de los Baños	3,43	0,063086608901649	5433,54	99,9369133910983
2015	26	Cuencas Mineras	Torre de las Arcas	2,2	0,059464923803809	3697,46	99,9405350761962
2015	26	Cuencas Mineras	Utrillas	53,65	1,34103208228663	3947	98,6589679177134
2015	26	Cuencas Mineras	Villanueva del Rebollar de la Sierra	2,85	0,150959786431628	1885,07	99,8490402135684
2015	26	Cuencas Mineras	Vivel del Río Martín	5,59	0,10811856293216	5164,66	99,8918814370678
2015	26	Cuencas Mineras	Zoma (La)	1,01	0,06964124416496	1449,28	99,930358755835
2015	27	Andorra-Sierra de Arcos	Alacón	9,68	0,203453668051048	4748,16	99,796546331949
2015	27	Andorra-Sierra de Arcos	Alloza	22,77	0,281077451218805	8078,2	99,7189225487812
2015	27	Andorra-Sierra de Arcos	Andorra	294,35	2,155740634411	13359,89	97,844259365589
2015	27	Andorra-Sierra de Arcos	Ariño	17,22	0,20993829862199	8185,19	99,790061701378
2015	27	Andorra-Sierra de Arcos	Crivillén	2,5	0,058854687775881	4245,25	99,9411453122241
2015	27	Andorra-Sierra de Arcos	Ejulve	5,88	0,053087325942639	11070,21	99,9469126740574
2015	27	Andorra-Sierra de Arcos	Estercuel	7,42	0,131912518177972	5617,52	99,868087481822
2015	27	Andorra-Sierra de Arcos	Gargallo	3,81	0,127796170139972	2977,5	99,87220382986
2015	27	Andorra-Sierra de Arcos	Oliete	7,82	0,091977168020644	8494,29	99,9080228319794
2015	28	Bajo Aragón	Aguaviva	22,78	0,549820548034476	4120,39	99,4501794519655
2015	28	Bajo Aragón	Alcañiz	565,16	1,20134291244668	46478,86	98,7986570875533
2015	28	Bajo Aragón	Alcorisa	103,49	0,857087723744287	11971,12	99,1429122762557
2015	28	Bajo Aragón	Belmonte de San José	5,36	0,158670953150625	3372,7	99,8413290468494
2015	28	Bajo Aragón	Berge	7,31	0,173604926485082	4203,4	99,8263950735149
2015	28	Bajo Aragón	Calanda	162,96	1,48889087862469	10782,1	98,5111091213753
