Año	Municipio código	Municipio nombre	Rústica   Número de recibos	Rústica   Base imponible (miles de euros)	Rústica   Base liquidable (miles de euros)	Rústica   Cuota íntegra (euros)	Rústica   Cuota líquida (euros)
2005	50212	Pleitas	157	909	907	6294	6288
2005	50213	Plenas	698	985	960	6240	6234
2005	50214	Pomer	284	246	165	496	496
2005	50215	Pozuel de Ariza	207	500	466	3031	3031
2005	50216	Pozuelo de Aragón	357	1102	1019	5096	5096
2005	50217	Pradilla de Ebro	435	2500	2145	18445	18445
2005	50218	Puebla de Albortón	256	1320	1094	3281	3270
2005	50219	Puebla de Alfindén (La)	358	2856	2749	13470	13470
2005	50220	Puendeluna	50	385	375	2361	2361
2005	50221	Purujosa	153	206	52	155	144
2005	50222	Quinto	786	12324	10155	40620	40572
2005	50223	Remolinos	368	1706	1575	14179	14179
2005	50224	Retascón	124	1003	952	3332	3332
2005	50225	Ricla	600	11262	6911	34556	34556
2005	50227	Romanos	61	918	569	1707	1707
2005	50228	Rueda de Jalón	858	7241	6984	34919	34910
2005	50229	Ruesca	82	357	296	888	888
2005	50230	Sádaba	1098	19483	19228	128825	128747
2005	50231	Salillas de Jalón	133	1058	1016	6096	6096
2005	50232	Salvatierra de Esca	202	1057	514	3342	3339
2005	50233	Samper del Salz	319	503	494	3210	3210
2005	50234	San Martín de la Virgen de Moncayo	276	261	240	1557	1554
2005	50235	San Mateo de Gállego	513	4757	3810	31239	31239
2005	50236	Santa Cruz de Grío	75	395	190	1234	1234
2005	50237	Santa Cruz de Moncayo	442	406	388	1357	1355
2005	50238	Santa Eulalia de Gállego	186	396	275	1649	1649
2005	50239	Santed	123	454	396	2375	2352
2005	50240	Sástago	1109	14743	13855	63733	63733
2005	50241	Saviñán	681	1904	1898	14044	14044
2005	50242	Sediles	104	163	118	882	882
2005	50243	Sestrica	701	692	618	2782	2782
2005	50244	Sierra de Luna	244	2427	2352	18815	18815
2005	50245	Sigüés	117	1445	828	5382	5382
2005	50246	Sisamón	417	813	771	2314	2298
2005	50247	Sobradiel	309	3097	2992	11968	11966
2005	50248	Sos del Rey Católico	899	12902	12526	55116	54924
2005	50249	Tabuenca	237	1270	774	3869	3869
2005	50250	Talamantes	340	404	310	930	930
2005	50251	Tarazona	3320	15585	15265	108383	107357
2005	50252	Tauste	2346	67226	58670	416555	404576
2005	50253	Terrer	852	3453	3342	18717	18693
2005	50254	Tierga	463	1273	731	3291	3291
2005	50255	Tobed	604	511	437	2970	2958
2005	50256	Torralba de los Frailes	459	1151	982	2947	2942
2005	50257	Torralba de Ribota	190	963	715	4288	4288
2005	50258	Torralbilla	282	1299	788	2363	2360
2005	50259	Torrehermosa	176	449	366	1832	1829
2005	50260	Torrelapaja	137	188	145	435	435
2005	50261	Torrellas	366	518	505	3533	3507
2005	50262	Torres de Berrellén	593	7598	7444	35730	35730
2005	50263	Torrijo de la Cañada	1065	1886	1802	9011	8814
2005	50264	Tosos	364	1697	1581	10275	10275
2005	50265	Trasmoz	562	1108	1102	3306	3305
2005	50266	Trasobares	792	750	452	2941	2938
2005	50267	Uncastillo	818	5869	5483	43864	43864
2005	50268	Undués de Lerda	66	680	470	2067	2067
2005	50269	Urrea de Jalón	497	2417	2385	13120	13118
2005	50270	Urriés	137	845	665	1996	1995
2005	50271	Used	754	3006	2764	8292	8282
2005	50272	Utebo	821	4504	4459	16500	16355
2005	50273	Valdehorna	386	186	177	531	528
2005	50274	Val de San Martín	49	414	163	569	569
2005	50275	Valmadrid	145	565	420	1261	1260
2005	50276	Valpalmas	103	1634	1489	9680	9679
2005	50277	Valtorres	178	66	60	358	358
2005	50278	Velilla de Ebro	426	2045	1760	14964	14956
2005	50279	Velilla de Jiloca	317	1068	1005	4020	4008
2005	50280	Vera de Moncayo	660	2105	2046	7161	7158
2005	50281	Vierlas	319	802	798	4389	4389
2005	50282	Vilueña (La)	310	444	416	2498	2496
2005	50283	Villadoz	202	801	712	2137	2135
2005	50284	Villafeliche	189	951	783	3524	3524
2005	50285	Villafranca de Ebro	1557	3411	3019	13283	13283
2005	50286	Villalba de Perejil	443	685	681	2043	2043
2005	50287	Villalengua	657	1897	1784	10703	10670
2005	50288	Villanueva de Gállego	647	5878	4761	26183	26153
2005	50289	Villanueva de Jiloca	435	453	450	1349	1349
2005	50290	Villanueva de Huerva	433	2095	1716	11154	11151
2005	50291	Villar de los Navarros	503	1487	1484	11872	11870
2005	50292	Villarreal de Huerva	328	885	850	2551	2547
2005	50293	Villarroya de la Sierra	1620	2746	2549	15295	15292
2005	50294	Villarroya del Campo	200	772	770	2310	2310
2005	50295	Vistabella	67	209	123	700	700
2005	50296	Zaida (La)	206	1157	907	5897	5889
2005	50297	Zaragoza	6838	82070	72083	504581	503770
2005	50298	Zuera	1372	19519	14545	62543	62543
2005	50901	Biel	296	1243	830	4978	4948
2005	50902	Marracos	96	1746	1742	7839	7839
2006	22001	Abiego	248	1732		13854	13841
2006	22002	Abizanda	46	609		3777	3243
2006	22003	Adahuesca	126	824		6589	6585
2006	22004	Agüero	330	624		3741	3562
2006	22006	Aísa	65	285		856	717
2006	22007	Albalate de Cinca	573	9009		58556	58556
2006	22008	Albalatillo	123	1353		8796	8796
2006	22009	Albelda	738	10209		81669	81669
2006	22011	Albero Alto	37	1277		6258	6258
2006	22012	Albero Bajo	111	2007		17263	17242
2006	22013	Alberuela de Tubo	128	3139		23539	23534
2006	22014	Alcalá de Gurrea	181	5174		33631	33417
2006	22015	Alcalá del Obispo	263	3694		11081	11081
2006	22016	Alcampell	677	4822		37608	37301
2006	22017	Alcolea de Cinca	529	11104		66625	66623
2006	22018	Alcubierre	275	4313		27519	27172
2006	22019	Alerre	36	646		4200	4200
2006	22020	Alfántega	132	1252		9392	9392
2006	22021	Almudévar	1040	17983		96570	95266
2006	22022	Almunia de San Juan	273	2722		23134	23134
2006	22023	Almuniente	277	8181		58086	58056
2006	22024	Alquézar	178	671		5367	5367
2006	22025	Altorricón	506	6776		57392	56917
2006	22027	Angüés	271	2161		10807	10807
2006	22028	Ansó	73	3173		19041	7255
2006	22029	Antillón	81	995		8956	8956
2006	22032	Aragüés del Puerto	50	1410		8458	1869
2006	22035	Arén	263	1820		10923	9911
2006	22036	Argavieso	72	832		4574	4574
2006	22037	Arguis	55	370		2592	2431
2006	22039	Ayerbe	387	3195		19808	19641
2006	22040	Azanuy-Alins	250	1107		8306	8306
2006	22041	Azara	104	588		3236	3236
2006	22042	Azlor	95	545		2181	2181
2006	22043	Baells	106	908		2725	2557
2006	22044	Bailo	172	2922		18994	15344
2006	22045	Baldellou	64	468		1404	1200
2006	22046	Ballobar	918	6253		36268	36267
2006	22047	Banastás	19	319		1912	1912
2006	22048	Barbastro	1438	12413		95580	95472
2006	22049	Barbués	96	2999		12896	12896
2006	22050	Barbuñales	70	617		4318	4318
2006	22051	Bárcabo	92	1247		7233	6909
2006	22052	Belver de Cinca	717	16131		75817	75804
2006	22053	Benabarre	463	3882		34158	33744
2006	22054	Benasque	78	468		2106	2068
2006	22055	Berbegal	357	3498		24483	24474
2006	22057	Bielsa	151	361		3253	2577
2006	22058	Bierge	245	1660		10789	10152
2006	22059	Biescas	282	2111		9501	7274
2006	22060	Binaced	699	18064		130782	130055
2006	22061	Binéfar	558	4420		23028	22984
2006	22062	Bisaurri	65	391		1565	1083
2006	22063	Biscarrués	137	1578		9465	9366
2006	22064	Blecua y Torres	203	1848		17556	17552
2006	22066	Boltaña	189	1904		12373	9124
2006	22067	Bonansa	54	414		2486	1703
2006	22068	Borau	28	113		339	281
2006	22069	Broto	199	1405		8709	5811
2006	22072	Caldearenas	111	1825		12775	10228
2006	22074	Campo	56	392		1176	732
2006	22075	Camporrells	145	586		2928	2701
2006	22076	Canal de Berdún	264	2509		16310	16048
2006	22077	Candasnos	280	3059		9177	9177
2006	22078	Canfranc	13	79		396	386
2006	22079	Capdesaso	109	1301		8456	8455
2006	22080	Capella	199	1072		8579	7821
2006	22081	Casbas de Huesca	320	2807		18246	17428
2006	22082	Castejón del Puente	139	2853		16402	16260
2006	22083	Castejón de Monegros	409	6155		40624	40620
2006	22084	Castejón de Sos	111	576		4609	4594
2006	22085	Castelflorite	122	4216		18974	18974
2006	22086	Castiello de Jaca	56	201		1207	1126
2006	22087	Castigaleu	46	583		4664	4664
2006	22088	Castillazuelo	141	552		3039	3039
2006	22089	Castillonroy	142	1212		3635	3580
2006	22090	Colungo	88	389		2335	2235
2006	22094	Chalamera	331	1837		11206	11206
2006	22095	Chía	53	156		860	845
2006	22096	Chimillas	46	834		5004	5004
2006	22099	Esplús	310	16255		162552	162517
2006	22102	Estada	94	516		3354	3354
2006	22103	Estadilla	493	3333		21995	21598
2006	22105	Estopiñán del Castillo	209	1577		12613	11608
2006	22106	Fago	0	0		0	0
2006	22107	Fanlo	83	1010		6565	4652
2006	22109	Fiscal	110	2491		15443	11322
2006	22110	Fonz	659	4266		28154	28079
2006	22111	Foradada del Toscar	117	1246		7477	6212
2006	22112	Fraga	2496	59567		476534	476445
2006	22113	Fueva (La)	280	3019		24155	22099
2006	22114	Gistaín	74	250		1624	1575
2006	22115	Grado (El)	212	1760		10561	10561
2006	22116	Grañén	600	18996		148168	148108
2006	22117	Graus	877	6048		47178	42741
2006	22119	Gurrea de Gállego	545	18435		119829	119129
2006	22122	Hoz de Jaca	22	76		340	340
2006	22124	Huerto	285	8374		62807	62782
2006	22125	Huesca	1104	16994		110459	110451
2006	22126	Ibieca	69	515		2574	2574
2006	22127	Igriés	82	821		2873	2873
2006	22128	Ilche	309	8647		51880	51878
2006	22129	Isábena	141	1115		3346	3138
2006	22130	Jaca	599	11017		49577	41800
2006	22131	Jasa	15	227		1361	1234
2006	22133	Labuerda	72	254		1524	1420
2006	22135	Laluenga	260	3054		24429	24429
2006	22136	Lalueza	608	11833		101761	101753
2006	22137	Lanaja	655	15691		114546	114516
2006	22139	Laperdiguera	139	788		5125	5125
2006	22141	Lascellas-Ponzano	162	984		4921	4921
2006	22142	Lascuarre	99	558		4464	4037
2006	22143	Laspaúles	140	730		4380	3782
2006	22144	Laspuña	81	365		2917	2503
2006	22149	Loarre	259	1980		12873	12748
2006	22150	Loporzano	409	4227		16908	16908
2006	22151	Loscorrales	117	2592		15550	15550
2006	22155	Monesma y Cajigar	84	842		5891	5049
2006	22156	Monflorite-Lascasas	145	4117		20584	20584
2006	22157	Montanuy	196	2130		12782	10219
2006	22158	Monzón	2151	30949		210454	210424
2006	22160	Naval	110	492		3049	2659
2006	22162	Novales	90	1501		7354	7354
2006	22163	Nueno	94	1790		5548	5421
2006	22164	Olvena	56	239		1556	1556
2006	22165	Ontiñena	574	5015		25074	25004
2006	22167	Osso de Cinca	352	10657		63942	63942
2006	22168	Palo	46	208		1355	1206
2006	22170	Panticosa	54	104		470	458
2006	22172	Peñalba	499	4767		27647	27605
2006	22173	Peñas de Riglos (Las)	200	2213		14382	10985
2006	22174	Peralta de Alcofea	487	7538		51256	51256
2006	22175	Peralta de Calasanz	385	2052		13341	13212
2006	22176	Peraltilla	90	702		2317	2317
2006	22177	Perarrúa	143	650		5202	4934
2006	22178	Pertusa	193	2691		19641	19641
2006	22181	Piracés	91	1701		10885	10879
2006	22182	Plan	125	611		3971	2509
2006	22184	Poleñino	191	5095		43816	43816
2006	22186	Pozán de Vero	147	549		3620	3620
2006	22187	Puebla de Castro (La)	174	551		3305	3270
2006	22188	Puente de Montañana	96	827		5376	3572
2006	22189	Puértolas	109	549		4391	3178
2006	22190	Pueyo de Araguás (El)	89	907		5440	4427
2006	22193	Pueyo de Santa Cruz	184	1884		13568	12449
2006	22195	Quicena	64	712		2989	2989
2006	22197	Robres	354	5359		25725	25725
2006	22199	Sabiñánigo	447	7441		58040	38586
2006	22200	Sahún	57	280		981	893
2006	22201	Salas Altas	206	684		4446	4380
2006	22202	Salas Bajas	132	518		3368	3366
2006	22203	Salillas	90	2382		13101	13101
2006	22204	Sallent de Gállego	112	2258		7225	7223
2006	22205	San Esteban de Litera	795	7953		67597	67370
2006	22206	Sangarrén	150	4712		32986	32986
2006	22207	San Juan de Plan	51	248		1611	1219
2006	22208	Santa Cilia	85	929		5573	5413
2006	22209	Santa Cruz de la Serós	53	338		1857	1837
2006	22212	Santaliestra y San Quílez	57	317		1904	1417
2006	22213	Sariñena	1418	33184		265471	265196
2006	22214	Secastilla	53	475		1425	958
2006	22215	Seira	39	285		1712	928
2006	22217	Sena	382	13195		92365	92112
2006	22218	Senés de Alcubierre	52	1028		5549	5549
2006	22220	Sesa	196	1729		9508	9508
2006	22221	Sesué	44	196		1175	1175
2006	22222	Siétamo	317	2667		17335	17335
2006	22223	Sopeira	111	464		2784	2419
2006	22225	Tamarite de Litera	1303	21371		162421	162421
2006	22226	Tardienta	439	4424		38050	38040
2006	22227	Tella-Sin	80	197		590	590
2006	22228	Tierz	71	828		3724	3724
2006	22229	Tolva	164	1047		7117	6881
2006	22230	Torla-Ordesa	120	1818		11815	7425
2006	22232	Torralba de Aragón	103	2177		10451	10451
2006	22233	Torre la Ribera	42	294		1175	946
2006	22234	Torrente de Cinca	391	8599		60194	59860
2006	22235	Torres de Alcanadre	85	2291		14889	14887
2006	22236	Torres de Barbués	108	2085		12512	12512
2006	22239	Tramaced	76	2347		17602	17602
2006	22242	Valfarta	87	3206		17952	17937
2006	22243	Valle de Bardají	35	346		1832	1133
2006	22244	Valle de Lierp	38	434		2302	1925
2006	22245	Velilla de Cinca	308	4639		37111	37111
2006	22246	Beranuy	54	338		1689	1438
2006	22247	Viacamp y Litera	75	904		5424	3818
2006	22248	Vicién	59	1372		5487	5487
2006	22249	Villanova	35	198		989	989
2006	22250	Villanúa	77	511		3324	1347
2006	22251	Villanueva de Sigena	362	11979		71871	71570
2006	22252	Yebra de Basa	71	716		6329	3958
2006	22253	Yésero	24	278		833	253
2006	22254	Zaidín	809	22679		113393	113393
2006	22901	Valle de Hecho	247	737		4424	4176
2006	22902	Puente la Reina de Jaca	116	1826		8219	7644
2006	22903	San Miguel del Cinca	508	18612		72586	72586
2006	22904	Sotonera (La)	599	10993		82445	80772
2006	22905	Lupiñén-Ortilla	234	10418		53130	52998
2006	22906	Santa María de Dulcis	134	719		4315	4295
2006	22907	Aínsa-Sobrarbe	470	4492		29197	26667
2006	22908	Hoz y Costeán	219	1321		8589	8589
2006	22909	Vencillón	89	1944		16528	16528
2006	44001	Ababuj	195	1006		8050	4871
2006	44002	Abejuela	442	335		2179	1609
2006	44003	Aguatón	83	304		2434	2402
2006	44004	Aguaviva	1066	1676		8381	7510
2006	44005	Aguilar del Alfambra	183	959		7674	6469
2006	44006	Alacón	663	1453		4358	3823
2006	44007	Alba	659	2645		10581	9882
2006	44008	Albalate del Arzobispo	1794	6548		29467	21045
2006	44009	Albarracín	2152	3693		27699	26002
2006	44010	Albentosa	790	1075		6451	5605
2006	44011	Alcaine	481	513		3076	2013
2006	44012	Alcalá de la Selva	790	1641		14114	5939
2006	44013	Alcañiz	3898	7564		83199	83199
2006	44014	Alcorisa	577	3173		20625	20019
2006	44016	Alfambra	854	2746		19771	19771
2006	44017	Aliaga	585	3081		18794	10631
2006	44018	Almohaja	123	162		485	226
2006	44019	Alobras	272	268		806	244
2006	44020	Alpeñés	90	493		2221	2221
2006	44021	Allepuz	390	1331		6655	6240
2006	44022	Alloza	1199	1219		5363	4497
2006	44023	Allueva	115	329		2635	1484
2006	44024	Anadón	155	287		1724	1238
2006	44025	Andorra	1555	4102		39379	31602
2006	44026	Arcos de las Salinas	978	609		3652	3652
2006	44027	Arens de Lledó	486	623		4987	4923
2006	44028	Argente	331	1928		12530	10049
2006	44029	Ariño	701	1037		6432	3598
2006	44031	Azaila	428	1915		12445	12435
2006	44032	Bádenas	150	576		3167	2493
2006	44033	Báguena	1035	1487		10410	10144
2006	44034	Bañón	503	1372		7546	6621
2006	44035	Barrachina	318	684		3077	2670
2006	44036	Bea	85	309		2475	1530
2006	44037	Beceite	753	2709		12193	2215
2006	44038	Belmonte de San José	646	268		1744	1382
2006	44039	Bello	618	2006		16048	15008
2006	44040	Berge	475	688		4470	3983
2006	44041	Bezas	248	868		2605	2605
2006	44042	Blancas	509	1223		3790	3555
2006	44043	Blesa	867	701		5958	5958
2006	44044	Bordón	243	360		3092	2224
2006	44045	Bronchales	577	682		4431	2459
2006	44046	Bueña	233	735		4776	4679
2006	44047	Burbáguena	864	1331		6657	6260
2006	44048	Cabra de Mora	171	197		1772	1772
2006	44049	Calaceite	1141	2019		13123	12548
2006	44050	Calamocha	4518	9675		66759	63036
2006	44051	Calanda	1946	6410		43398	39216
2006	44052	Calomarde	285	785		2355	338
2006	44053	Camañas	328	1322		8596	6648
2006	44054	Camarena de la Sierra	758	1196		5982	1732
2006	44055	Camarillas	293	1986		15884	12208
2006	44056	Caminreal	1226	2146		16094	15957
2006	44059	Cantavieja	565	2462		16003	11014
2006	44060	Cañada de Benatanduz	216	1216		3647	1781
2006	44061	Cañada de Verich (La)	181	137		822	647
2006	44062	Cañada Vellida	87	832		5660	5660
2006	44063	Cañizar del Olivar	302	291		2037	1511
2006	44064	Cascante del Río	622	895		5368	3922
2006	44065	Castejón de Tornos	297	756		3778	3650
2006	44066	Castel de Cabra	379	607		3036	2978
2006	44067	Castelnou	278	1820		11832	11136
2006	44068	Castelserás	1145	1399		6994	6991
2006	44070	Castellar (El)	254	678		6102	1953
2006	44071	Castellote	1833	3364		25231	17705
2006	44074	Cedrillas	616	1542		6937	4149
2006	44075	Celadas	628	2323		18586	16505
2006	44076	Cella	2006	6065		36390	34779
2006	44077	Cerollera (La)	389	170		511	511
2006	44080	Codoñera (La)	548	273		1775	1670
2006	44082	Corbalán	220	699		3147	2824
2006	44084	Cortes de Aragón	331	594		3862	2794
2006	44085	Cosa	180	1299		3897	3175
2006	44086	Cretas	1009	1483		9641	9570
2006	44087	Crivillén	467	711		4619	4181
2006	44088	Cuba (La)	147	69		450	446
2006	44089	Cubla	436	701		2104	1499
2006	44090	Cucalón	334	933		5131	4789
2006	44092	Cuervo (El)	352	308		1232	519
2006	44093	Cuevas de Almudén	87	498		2489	2430
2006	44094	Cuevas Labradas	228	505		3027	2439
2006	44096	Ejulve	655	827		7446	6157
2006	44097	Escorihuela	359	557		3618	2730
2006	44099	Escucha	102	157		1022	1022
2006	44100	Estercuel	819	510		4080	3908
2006	44101	Ferreruela de Huerva	160	1030		8241	6849
2006	44102	Fonfría	109	365		1461	663
2006	44103	Formiche Alto	453	548		4383	4383
2006	44105	Fórnoles	574	303		1820	1797
2006	44106	Fortanete	436	2007		16060	12444
2006	44107	Foz-Calanda	500	817		4495	4266
2006	44108	Fresneda (La)	1186	749		2247	2243
2006	44109	Frías de Albarracín	299	401		1202	371
2006	44110	Fuenferrada	273	866		3464	3019
2006	44111	Fuentes Calientes	172	721		3607	3606
2006	44112	Fuentes Claras	874	1815		11795	11442
2006	44113	Fuentes de Rubielos	538	267		2806	1781
2006	44114	Fuentespalda	443	566		1698	1678
2006	44115	Galve	167	823		5270	5195
2006	44116	Gargallo	404	554		4430	3484
2006	44117	Gea de Albarracín	549	1811		11769	6795
2006	44118	Ginebrosa (La)	1242	1729		10376	9455
2006	44119	Griegos	432	1403		4208	691
2006	44120	Guadalaviar	287	142		425	324
2006	44121	Gúdar	200	517		3361	2423
2006	44122	Híjar	1670	8248		70931	64334
2006	44123	Hinojosa de Jarque	193	792		3962	3829
2006	44124	Hoz de la Vieja (La)	692	635		4125	3891
2006	44125	Huesa del Común	799	1569		11764	11764
2006	44126	Iglesuela del Cid (La)	627	729		2187	1236
2006	44127	Jabaloyas	411	186		743	105
2006	44128	Jarque de la Val	130	649		3247	3043
2006	44129	Jatiel	156	422		4216	4055
2006	44130	Jorcas	196	859		6874	5276
2006	44131	Josa	330	392		2547	2271
2006	44132	Lagueruela	193	698		5588	4599
2006	44133	Lanzuela	131	316		2531	2262
2006	44135	Libros	1013	704		2112	2006
2006	44136	Lidón	129	731		3508	3090
2006	44137	Linares de Mora	669	1629		9771	6599
2006	44138	Loscos	840	1847		5540	5402
2006	44141	Lledó	330	517		2324	2323
2006	44142	Maicas	268	235		1528	1016
2006	44143	Manzanera	1752	1385		6232	5153
2006	44144	Martín del Río	718	1565		8136	6284
2006	44145	Mas de las Matas	848	1721		9466	9428
2006	44146	Mata de los Olmos (La)	213	382		1145	977
2006	44147	Mazaleón	1206	2336		9345	9019
2006	44148	Mezquita de Jarque	114	786		3930	3859
2006	44149	Mirambel	194	615		2154	2136
2006	44150	Miravete de la Sierra	140	557		3897	3360
2006	44151	Molinos	751	1097		6579	5938
2006	44152	Monforte de Moyuela	416	1090		3271	3057
2006	44153	Monreal del Campo	1985	3555		23110	21886
2006	44154	Monroyo	678	1141		9124	9055
2006	44155	Montalbán	1358	1042		9069	6533
2006	44156	Monteagudo del Castillo	212	902		2706	2284
2006	44157	Monterde de Albarracín	252	319		957	515
2006	44158	Mora de Rubielos	1644	3601		25207	9139
2006	44159	Moscardón	283	264		1056	528
2006	44160	Mosqueruela	914	7688		46128	8423
2006	44161	Muniesa	1103	3183		31825	29902
2006	44163	Noguera de Albarracín	445	1479		4436	920
2006	44164	Nogueras	199	320		1922	1581
2006	44165	Nogueruelas	572	2820		8461	2674
2006	44167	Obón	640	1194		9553	8424
2006	44168	Odón	511	1433		11461	10031
2006	44169	Ojos Negros	752	1515		9092	8590
2006	44171	Olba	1185	351		2455	749
2006	44172	Oliete	1619	1882		12230	11339
