Año	Comarca código	Comarca nombre	Número de empresas	BALANCE	A) ACTIVO NO CORRIENTE	I Inmovilizado intangible	II Inmovilizado material	III Inversiones inmobiliarias	Otros activos comerciales no corrientes	Deudas comerciales no corrientes	B) ACTIVO CORRIENTE	I Activos no corrientes mantenidos para la venta	II Existencias	III Deudores comerciales y otras cuentas a cobrar	IV-VI Otros activos corrientes	VII Efectivo y otros activos líquidos equivalentes	TOTAL ACTIVO (A+B)	A) Patrimonio neto	A-1) Fondos propios	I Capital	II-IX,A-2,A-3 Otros fondos	B) PASIVO NO CORRIENTE	I Provisiones a largo plazo	II-III Deudas a largo plazo	VI Acreedores comerciales no corrientes	IV,V,VII Otros pasivos a largo plazo	C) PASIVO CORRIENTE	I Pasivos vinculados con activos no corrientes	II Provisiones a corto plazo	III-IV Deudas a corto plazo	V Acreedores comerciales y otras cuentas a pagar	VI-VII Otros pasivos a corto plazo	TOTAL PATRIMONIO NETO Y PASIVO	PYG	1 Importe neto de la cifra de negocios	2 Variación de existencias de productos terminados y en curso de fabricación	3 Trabajos realizados por la empresa para su activo	4 Aprovisionamientos	5 Otros ingresos de explotación	6 Gastos de personal	7 Otros gastos de explotación	8 Amortización del inmovilizado	9-13 Otros resultados de explotación	A) RESULTADO DE EXPLOTACIÓN	14 Ingresos financieros	15 Gastos financieros	16-18 Otros resultados financieros	B) RESULTADO FINANCIERO	C) RESULTADO ANTES DE IMPUESTOS	19 Impuestos sobre beneficios	D) RESULTADO DEL EJERCICIO	RATIOS	Fondo de maniobra	Ratio de liquidez	Ratio de tesorería	Ratio de calidad de la deuda	Ratio de autonomía financiera	Rentabilidad económica	Rentabilidad financiera
2011	11	Bajo Cinca / Baix Cinca	492	 	806,209345528455	22,7869593495935	512,155782520325	13,4763678861789	257,788489837398	0,001731707317073	673,185093495935	0	279,13312601626	179,303528455285	117,042908536585	97,7055243902439	1479,39437601626	723,345896341463	700,59768495935	266,439465447154	456,906406504065	386,519762195122	3,54872764227642	378,546	0	4,42502845528455	369,52875203252	0	0,565186991869919	135,965593495935	232,681264227642	0,316705284552846	1479,39437601626	 	1335,41954268293	11,7608963414634	26,2569634146341	-963,276140243902	11,9721605691057	-171,209410569106	-163,069225609756	-51,9471544715447	10,9915101626016	46,9011463414634	16,1953577235772	-19,6281199186992	-0,08895325203252	-3,52058739837398	43,3805670731707	-8,84121138211382	34,5393760162602	 	303,656341463415	182,173941755063	106,636346756432	48,876328050194	95,6745344682561	3,17029367569719	4,77494601005595
2011	12	Tarazona y el Moncayo	200	 	500,04308	3,8657	296,81646	46,132595	149,478255	3,75	398,209055	0	146,43694	165,184635	37,208345	49,379115	898,25214	394,411825	387,06491	111,5678	282,844045	173,6861	0	170,5598	0	3,126285	330,154175	0	0,50484	147,11358	182,44461	0,091135	898,25214	 	804,434885	-1,896815	1,224165	-515,908075	19,178075	-170,6944	-110,955755	-30,42966	3,36275	-1,68481	4,000595	-11,61671	-1,754265	-9,370115	-11,054975	2,05469	-9,00032	 	68,05488	120,613060549666	76,2589462938035	65,5275473958488	78,2811229213465	-0,187565375574836	-2,28195997926786
2011	13	Campo de Borja	228	 	622,323425438596	17,9588157894737	513,126372807018	6,88159210526316	84,3566842105263	0	834,926859649123	0	322,448890350877	369,506942982456	26,9023201754386	116,068697368421	1457,25035526316	385,113162280702	350,627995614035	219,113495614035	165,999618421053	435,842364035088	0,236013157894737	408,090434210526	0	27,5159122807018	636,294815789474	0	4,50681140350877	213,298771929825	417,737605263158	0,751609649122807	1457,25035526316	 	1772,59502192982	0,74769298245614	0,729447368421053	-1318,08492105263	16,3513026315789	-199,051986842105	-182,908328947368	-59,9133684210526	13,0901710526316	43,5550526315789	2,56335087719298	-28,0526885964912	0,500635964912281	-24,9897631578947	18,5653114035088	-7,58019298245614	10,9850789473684	 	198,632043859649	131,21698290331	80,5409611722934	59,3482651066717	35,9201387217743	2,98885174220551	2,85242885034441
2011	14	Aranda	150	 	167,662406666667	1,65606666666667	114,13424	11,4166666666667	40,4554133333333	0	514,971526666667	0	200,503126666667	183,355553333333	75,9914866666667	55,1213533333333	682,633866666667	276,70686	273,333193333333	101,733593333333	174,973233333333	71,37448	0	71,3744866666667	0	0	334,552466666667	0	0,770506666666667	102,447693333333	231,334266666667	0	682,633866666667	 	842,6514	10,2189	0	-564,64218	5,58424666666667	-147,002253333333	-116,81584	-18,6822066666667	1,94090666666667	13,25302	2,35945333333333	-10,8802133333333	-4,50638666666667	-13,0271	0,225886666666667	-2,58332	-2,35743333333333	 	180,41906	153,928479977331	93,9967343438109	82,4169150173195	68,16666453711	1,94145363234249	-0,851960566981727
2011	15	Ribera Alta del Ebro	432	 	2805,65794444444	10,1984027777778	1848,41037268519	37,0358657407407	907,628518518519	2,3847662037037	2719,20958564815	0	775,532210648148	1648,17467592593	190,731606481481	104,771076388889	5524,86748148148	-459,885696759259	-468,225222222222	530,062678240741	-989,948416666667	2408,4563125	90,9366527777778	2298,85459259259	0	18,6684560185185	3576,2934837963	0	165,321164351852	1520,8507337963	1886,65901388889	3,46255092592593	5524,86748148148	 	12655,9678634259	-2,85646759259259	2,26125231481481	-10002,7911689815	167,51249537037	-1064,26340046296	-1931,67785416667	-476,750763888889	9,56982638888889	-643,028199074074	19,9879791666667	-105,585993055556	-6,54812037037037	-92,1442268518519	-735,172439814815	-20,3888634259259	-755,561296296296	 	-857,083898148148	76,0342963453229	54,3489332629673	59,7567752290916	-7,68429278436774	-11,6387985997747	164,293280182579
2011	16	Valdejalón	529	 	870,789448015123	28,5606465028355	569,711557655955	52,296741020794	219,315621928166	0,904880907372401	1105,31605671078	0	389,290325141777	487,56324952741	135,226206049149	93,2362797731569	1976,10549905482	708,505763705104	693,231894139887	268,936086956522	439,569695652174	482,121979206049	1,0223572778828	470,142688090737	0	10,9569187145558	785,477741020794	0	4,30842155009452	307,414258979206	470,16040831758	3,59463516068053	1976,10549905482	 	2037,14627410208	7,67831190926276	5,57435349716446	-1356,50651417769	22,3332533081285	-351,388183364839	-290,492674858223	-62,3608506616257	11,1627107750473	23,1467240075614	14,390247637051	-32,8204801512287	-29,239809073724	-47,6693100189036	-24,522618147448	-3,52593761814745	-28,0485330812854	 	319,838315689981	140,718953445367	91,1579918762792	61,9657553158996	55,893493221844	1,17133037778765	-3,95882920339373
2011	17	D.C. Zaragoza	12163	 	1584,0878083532	76,1520697196415	656,602585792979	239,890089698265	604,691756556771	6,7511553892954	1557,93101562115	1,29636512373592	688,317720134835	469,636953465428	268,30607358382	130,373896736003	3142,01881468388	1225,43734835156	1213,17990808189	490,01261251336	735,424725396695	892,366615966456	9,13980794211954	857,751964235797	1,85157066513196	23,6232300419304	1024,2146931678	1,76461284222642	9,13759754994656	553,485637589411	454,008439858588	5,81846846994985	3142,01882298775	 	1918,72612102277	-16,2029417906766	5,60492575844775	-1251,13989681822	43,0098364712653	-320,74479717175	-292,876427526104	-63,4629024911617	4,34482923620817	27,2589956425224	36,5630002466497	-50,5747166817397	-22,3913083120941	-36,4024723341281	-9,14356104579462	-8,99805738715777	-18,1415293924196	 	533,716322453342	152,109809204416	84,7787997553154	53,4396682408665	63,9387091229175	0,867563093993279	-1,48041263935879
2011	18	Ribera Baja del Ebro	109	 	721,276504587156	5,29580733944954	578,98171559633	22,1852385321101	114,81376146789	0	838,474834862385	0	231,203706422018	425,377146788991	97,7667889908257	84,1271743119266	1559,75129357798	660,355376146789	638,382577981651	461,425211009174	198,930211009174	189,265788990826	1,77547706422018	174,714073394495	0,000926605504587	12,7753302752294	710,130211009174	0	3,44596330275229	342,487091743119	363,056908256881	1,14025688073394	1559,75129357798	 	2357,24825688073	8,68720183486239	0,524770642201835	-1637,22790825688	41,9296422018349	-302,637137614679	-342,536440366972	-85,5857889908257	4,76797247706422	45,1704678899083	9,39366055045872	-20,4642018348624	-0,642477064220183	-11,7061743119266	33,4642385321101	-6,49223853211009	26,9720458715596	 	128,344623853211	118,073393000816	85,5154590914732	78,9563452593934	73,4220939549196	2,89600451532819	4,08447433697641
2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	222	 	505,346783783784	10,9383063063063	281,067333333333	6,74925225225225	206,584072072072	0,007815315315315	497,72909009009	0	190,974036036036	156,737094594595	55,5990630630631	94,4188918918919	1003,07587837838	503,561693693694	483,394468468468	164,790328828829	338,771378378378	187,602058558559	0,23622972972973	183,95663963964	0	3,4092027027027	311,912072072072	0	0	114,836396396396	196,806112612613	0,269567567567568	1003,07587837838	 	1471,29362612613	0,514792792792793	3,22908558558559	-1069,30657657658	12,7628063063063	-151,740504504505	-177,442774774775	-35,2978783783784	4,42845495495495	58,4410315315315	3,40861711711712	-10,3354684684685	-0,744328828828829	-7,66980630630631	50,7712567567568	-9,53924774774775	41,231990990991	 	185,817018018018	159,573525572002	98,3466422161016	62,4430927866419	100,810300012525	5,82618252429818	8,18807139370525
2011	20	Comunidad de Calatayud	504	 	485,18425	48,55825	354,092746031746	32,4542301587302	49,945373015873	0,133666666666667	489,436781746032	1,20525396825397	157,032625	200,577242063492	74,5451448412698	56,0765079365079	974,621027777778	403,93321031746	395,493734126984	154,589819444444	249,343390873016	228,316787698413	0,488819444444444	223,999892857143	1,24285714285714	2,58520436507937	342,37106547619	0	0,230654761904762	116,886156746032	224,819373015873	0,434861111111111	974,621027777778	 	825,368253968254	-1,53637103174603	1,23313492063492	-495,885236111111	17,269501984127	-161,869759920635	-143,559865079365	-37,8126904761905	8,11672023809524	11,3237162698413	3,23094642857143	-11,1152896825397	-2,41874007936508	-10,3007142857143	1,02297817460317	-1,99764880952381	-0,97469246031746	 	147,065716269841	142,955065745785	96,7368239429399	59,9927024154554	70,7800609510916	1,16185839901899	-0,241300402002457
2011	21	Campo de Cariñena	139	 	1371,7084676259	149,484978417266	945,271942446043	34,2363309352518	242,71526618705	0	2122,54997122302	0	770,289287769784	1000,35243165468	286,115143884892	65,7930791366906	3494,25841726619	1013,60320863309	935,283697841727	410,68418705036	602,919014388489	1054,30262589928	1,1588273381295	1029,37771223022	0	23,7660863309353	1426,35256115108	0	7,0695035971223	388,633129496403	1024,4468705036	6,20302158273381	3494,25841726619	 	3259,09402158273	-1,92923741007194	3,0281726618705	-2163,66431654676	60,713654676259	-515,708338129496	-440,438726618705	-104,067755395683	1,13753956834532	98,1649568345324	18,6726258992806	-52,6735107913669	-15,3106474820144	-49,3115611510791	48,8533956834532	-23,6270287769784	25,2264028776978	 	696,197410071942	148,80963017377	94,8054984095217	57,4990256040822	40,8603023074047	2,80932161025841	2,48878482850476
2011	22	Campo de Belchite	58	 	117,825	3,0521724137931	101,365637931034	0	13,2486896551724	0,158465517241379	346,765862068966	0	186,717293103448	99,8943620689655	21,4468620689655	38,7073448275862	464,590879310345	134,343	128,209896551724	59,4436724137931	74,8991379310345	152,823982758621	0,026155172413793	152,797827586207	0	0	177,423948275862	0	0	42,6736724137931	134,745965517241	0,004310344827586	464,590879310345	 	444,931034482759	14,0811896551724	0,863551724137931	-318,436879310345	10,8860172413793	-77,0714827586207	-61,4539310344828	-16,5181724137931	6,00765517241379	3,28912068965517	0,596586206896552	-3,44787931034483	-0,012637931034483	-2,86355172413793	0,425137931034483	-0,7345	-0,309362068965517	 	169,341913793103	195,444789409042	90,2068579359257	53,7244692858761	40,6794372879728	0,707960667359131	-0,23027777328593
2011	23	Bajo Martín	98	 	689,8495	19,7075918367347	632,984142857143	1,70545918367347	35,4523775510204	0	617,780040816327	0	204,336806122449	310,083275510204	32,2529693877551	71,1069897959184	1307,6397755102	369,875418367347	348,478469387755	157,10387755102	212,771469387755	368,154795918367	0	354,886989795918	0	13,2677346938776	569,59937755102	0	1,15423469387755	281,002857142857	284,054091836735	3,39839795918367	1307,6397755102	 	1458,84657142857	-4,11131632653061	0,457142857142857	-974,924908163265	141,460255102041	-298,152408163265	-304,616193877551	-79,4754081632653	4,61435714285714	-55,9019081632653	2,9504693877551	-23,3335102040816	0,79215306122449	-19,6009795918367	-75,5029081632653	7,90011224489796	-67,6028163265306	 	48,1806632653061	108,458693103293	72,5849168711292	60,7407989925213	39,4426843230062	-4,2750235355493	-18,2771854980073
2011	24	Campo de Daroca	67	 	692,326701492537	3,20211940298507	578,448208955224	0,96755223880597	109,708865671642	0	770,681940298507	0	177,968537313433	400,629164179104	90,2746119402985	101,809582089552	1463,00871641791	403,445358208955	381,958328358209	82,6332985074627	320,812	464,86471641791	13,466552238806	398,646179104478	0	52,752	594,698626865672	0	0	208,240910447761	385,880059701493	0,577626865671642	1463,00871641791	 	1970,23486567164	11,8136865671642	0	-1548,56695522388	15,2394776119403	-148,18647761194	-229,252611940299	-68,0225223880597	10,6572089552239	13,9168208955224	3,2410447761194	-21,5765671641791	-1,56407462686567	-19,8996268656716	-5,98285074626866	1,56768656716418	-4,41519402985075	 	175,983313432836	129,592016104081	99,6661723153491	56,1267649202268	38,0765681227401	0,951246615235273	-1,09437224645524
2011	25	Jiloca	167	 	625,907868263473	5,46081437125749	525,660263473054	22,8001317365269	71,9658622754491	0,020802395209581	691,710904191617	1,79640718562874	295,120017964072	310,870497005988	42,8107425149701	41,1132335329341	1317,61877245509	448,692610778443	399,575281437126	291,171922155689	157,520682634731	232,490047904192	0,000281437125749	221,419898203593	0	11,0698622754491	636,436119760479	0	1,54164071856287	329,967293413174	299,915952095808	5,01122754491018	1317,61877245509	 	1174,08861676647	-21,0733892215569	2,27544910179641	-759,767239520958	14,4849520958084	-193,473353293413	-153,688203592814	-52,7087964071856	12,4624670658683	22,6005748502994	1,43016167664671	-20,2968502994012	-8,06391017964072	-26,9312215568862	-4,33065269461078	-4,97185628742515	-9,30248502994012	 	55,2747844311377	108,685048304917	62,0320658737081	73,243981300617	51,637599082135	1,71525902049712	-2,07324230586305
2011	26	Cuencas Mineras	82	 	457,582134146341	18,279987804878	408,627341463415	1,05417073170732	29,6205609756098	0	792,714085365854	0	96,8503658536585	631,360792682927	23,3865731707317	41,1163414634146	1250,29625609756	630,445890243902	613,201585365854	239,979329268293	390,46656097561	166,10393902439	0	157,219841463415	0	8,88409756097561	453,74637804878	0	0,004878048780488	74,6278658536585	379,091243902439	0,022378048780488	1250,29625609756	 	1354,82624390244	-12,4635365853659	0,546951219512195	-845,256743902439	8,21068292682927	-268,475243902439	-167,180707317073	-79,898987804878	2,59960975609756	-7,09167073170732	1,47556097560976	-8,59982926829268	-2,03409756097561	-9,15837804878049	-16,25	1,17317073170732	-15,0768170731707	 	338,967707317073	174,704223265587	153,359616953739	73,2025725486912	101,709376099179	-0,567199229552356	-2,39145298692294
2011	27	Andorra-Sierra de Arcos	109	 	8442,46087155963	137,522798165138	6652,00839449541	40,8268256880734	1612,12119266055	0	2803,78478899083	0	166,410275229358	470,682623853211	1891,50141284404	275,19047706422	11246,2548165138	8210,04809174312	8158,4841559633	151,192660550459	8058,84619266055	2436,57030275229	149,451055045872	2177,69830275229	0	109,42095412844	599,636431192661	0	0,046477064220183	237,915660550459	360,962009174312	0,712284403669725	11246,2548165138	 	1717,45533027523	-3,52425688073394	40,7094220183486	-654,585642201835	7,07578899082569	-870,666229357798	-201,111	-24,9098348623853	72,1702935779817	82,6046697247706	325,550990825688	-9,82437614678899	-0,70502752293578	315,021633027523	397,635385321101	-51,6268073394495	346,008541284404	 	2204,14835779817	467,58079448478	439,828932427571	19,7495257647871	270,404778434694	0,734508252502653	4,2144520643233
2011	28	Bajo Aragón	591	 	437,909049069374	6,85565313028765	353,513815566836	22,1611573604061	55,3766666666667	0,001798646362098	479,658172588832	0	156,139747884941	161,059724196277	108,084296108291	54,3743502538071	917,567854483926	383,801059221658	306,525927241963	123,754947546531	260,046115059222	213,302304568528	1,53842978003384	209,139807106599	0	2,62406937394247	320,464404399323	0	12,2780304568528	122,85414213198	184,125326565144	1,2069255499154	917,567840947547	 	640,615043993232	4,07718274111675	2,01783079526227	-421,043485617597	21,1521472081218	-130,599360406091	-100,11041285956	-29,4701827411168	7,84620304568528	-5,51504568527919	3,98480541455161	-12,6129458544839	-0,094275803722504	-8,72238747884941	-14,2374297800338	1,41061590524535	-12,8268138747885	 	159,193768189509	149,675959639855	100,95298139735	60,0382899523666	71,9042706810654	-0,601050446386993	-3,3420475443192
2011	29	Comunidad de Teruel	865	 	708,27256416185	8,7337549132948	373,276902890173	77,3210393063584	244,820983815029	4,11990057803468	732,392358381503	0,04	304,144284393064	255,077664739884	96,7938150289017	76,3365722543353	1440,66492485549	696,883805780347	659,126732947977	286,767900578035	410,115900578035	294,909761849711	0,770196531791908	289,819938728324	0	4,31962543352601	448,871346820809	0	1,66918843930636	172,913234682081	273,586784971098	0,702122543352601	1440,66492485549	 	1138,4494982659	6,5310161849711	1,11743583815029	-768,655678612717	24,5039341040462	-185,811901734104	-159,719287861272	-39,0109052023121	4,13854219653179	21,5426670520231	14,958076300578	-19,2417780346821	-7,73450520231214	-12,017987283237	9,52468901734104	-2,49441734104046	7,03025895953757	 	283,521011560694	163,16308972911	95,396610867671	60,3499257494116	93,6947440122538	1,49532807249986	1,00881365031367
2011	30	Maestrazgo	67	 	276,518865671642	4,14501492537313	179,966776119403	31,2847462686567	61,1222985074627	0	237,590955223881	0	125,561402985075	65,780328358209	23,5906865671642	22,6585074626866	514,109865671642	184,165910447761	174,182373134328	138,182895522388	45,9830298507463	191,886880597015	0	187,409298507463	0	4,47761194029851	138,056955223881	0	0	51,748447761194	86,3084776119403	0	514,109865671642	 	264,817567164179	7,78186567164179	0	-169,031686567164	13,2428358208955	-67,2327164179104	-44,2331343283582	-17,2835970149254	6,39402985074627	-5,54479104477612	0,623820895522388	-9,14207462686567	0	-8,5180447761194	-14,0628507462687	3,11523880597015	-10,9476567164179	 	99,534	172,096331429728	81,1473222818703	41,8425623501639	55,8173514560619	-1,07852259118434	-5,9444533952027
