Año	Residencia área código	Residencia continente nombre	Residencia área nombre	Inscripción provincia código	Inscripción provincia nombre	Inscripción municipio código	Inscripción municipio nombre	Inscripcion municipio estrato	Sexo	Personas
2013	01	Europa	UE-27	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	39
2013	01	Europa	UE-27	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	62
2013	01	Europa	UE-27	50	Zaragoza	50251	Tarazona	6	Hombre	23
2013	01	Europa	UE-27	50	Zaragoza	50251	Tarazona	6	Mujer	26
2013	01	Europa	UE-27	50	Zaragoza	50272	Utebo	6	Hombre	29
2013	01	Europa	UE-27	50	Zaragoza	50272	Utebo	6	Mujer	22
2013	01	Europa	UE-27	50	Zaragoza	50297	Zaragoza	7	Hombre	2832
2013	01	Europa	UE-27	50	Zaragoza	50297	Zaragoza	7	Mujer	3291
2013	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	18
2013	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Mujer	16
2013	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	16
2013	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Mujer	17
2013	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	20
2013	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	24
2013	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	6
2013	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	8
2013	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Hombre	15
2013	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Mujer	18
2013	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Hombre	8
2013	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Mujer	15
2013	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	19
2013	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	21
2013	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Hombre	16
2013	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Mujer	16
2013	02	Europa	Resto de Europa	50	Zaragoza	50074	Caspe	6	Hombre	4
2013	02	Europa	Resto de Europa	50	Zaragoza	50074	Caspe	6	Mujer	2
2013	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	4
2013	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	5
2013	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2
2013	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	3
2013	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Hombre	5
2013	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Mujer	6
2013	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Hombre	3
2013	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Mujer	2
2013	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	421
2013	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	470
2013	03	África	Magreb	22	Huesca	22048	Barbastro	6	Mujer	1
2013	03	África	Magreb	22	Huesca	22125	Huesca	7	Hombre	4
2013	03	África	Magreb	22	Huesca	22125	Huesca	7	Mujer	4
2013	03	África	Magreb	22	Huesca	22130	Jaca	6	Mujer	1
2013	03	África	Magreb	44	Teruel	44216	Teruel	7	Hombre	6
2013	03	África	Magreb	44	Teruel	44216	Teruel	7	Mujer	5
2013	03	África	Magreb	50	Zaragoza	50074	Caspe	6	Hombre	1
2013	03	África	Magreb	50	Zaragoza	50074	Caspe	6	Mujer	1
2013	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	3
2013	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2013	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Hombre	48
2013	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Mujer	46
2013	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Hombre	2
2013	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Mujer	2
2013	04	África	Resto de África	22	Huesca	22112	Fraga	6	Hombre	1
2013	04	África	Resto de África	22	Huesca	22125	Huesca	7	Hombre	7
2013	04	África	Resto de África	22	Huesca	22125	Huesca	7	Mujer	5
2013	04	África	Resto de África	22	Huesca	22130	Jaca	6	Hombre	2
2013	04	África	Resto de África	22	Huesca	22130	Jaca	6	Mujer	1
2013	04	África	Resto de África	22	Huesca	22158	Monzón	6	Hombre	5
2013	04	África	Resto de África	22	Huesca	22158	Monzón	6	Mujer	3
2013	04	África	Resto de África	44	Teruel	44216	Teruel	7	Hombre	1
2013	04	África	Resto de África	44	Teruel	44216	Teruel	7	Mujer	4
2013	04	África	Resto de África	50	Zaragoza	50074	Caspe	6	Hombre	1
2013	04	África	Resto de África	50	Zaragoza	50251	Tarazona	6	Mujer	1
2013	04	África	Resto de África	50	Zaragoza	50272	Utebo	6	Hombre	1
2013	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Hombre	101
2013	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Mujer	92
2013	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Hombre	5
2013	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Mujer	7
2013	05	América	América del Norte	22	Huesca	22112	Fraga	6	Hombre	1
2013	05	América	América del Norte	22	Huesca	22112	Fraga	6	Mujer	7
2013	05	América	América del Norte	22	Huesca	22125	Huesca	7	Hombre	32
2013	05	América	América del Norte	22	Huesca	22125	Huesca	7	Mujer	38
2013	05	América	América del Norte	22	Huesca	22130	Jaca	6	Hombre	18
2013	05	América	América del Norte	22	Huesca	22130	Jaca	6	Mujer	22
2013	05	América	América del Norte	22	Huesca	22158	Monzón	6	Hombre	4
2013	05	América	América del Norte	22	Huesca	22158	Monzón	6	Mujer	12
2013	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Hombre	8
2013	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Mujer	5
2013	05	América	América del Norte	44	Teruel	44216	Teruel	7	Hombre	25
2013	05	América	América del Norte	44	Teruel	44216	Teruel	7	Mujer	41
2013	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Hombre	9
2013	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Mujer	16
2013	05	América	América del Norte	50	Zaragoza	50074	Caspe	6	Hombre	2
2013	05	América	América del Norte	50	Zaragoza	50074	Caspe	6	Mujer	1
2013	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2013	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	3
2013	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	5
2013	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	6
2013	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Hombre	1
2013	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Mujer	7
2013	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Hombre	2
2013	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Mujer	2
2013	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Hombre	675
2013	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Mujer	915
2013	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	71
2013	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	60
2013	06	América	Resto de América	22	Huesca	22112	Fraga	6	Hombre	15
2013	06	América	Resto de América	22	Huesca	22112	Fraga	6	Mujer	23
2013	06	América	Resto de América	22	Huesca	22125	Huesca	7	Hombre	297
2013	06	América	Resto de América	22	Huesca	22125	Huesca	7	Mujer	309
2013	06	América	Resto de América	22	Huesca	22130	Jaca	6	Hombre	71
2013	06	América	Resto de América	22	Huesca	22130	Jaca	6	Mujer	80
2013	06	América	Resto de América	22	Huesca	22158	Monzón	6	Hombre	50
2013	06	América	Resto de América	22	Huesca	22158	Monzón	6	Mujer	55
2013	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	50
2013	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	60
2013	06	América	Resto de América	44	Teruel	44216	Teruel	7	Hombre	253
2013	06	América	Resto de América	44	Teruel	44216	Teruel	7	Mujer	238
2013	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	61
2013	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	56
2013	06	América	Resto de América	50	Zaragoza	50074	Caspe	6	Hombre	30
2013	06	América	Resto de América	50	Zaragoza	50074	Caspe	6	Mujer	25
2013	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	4
2013	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	6
2013	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	61
2013	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	64
2013	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	60
2013	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	53
2013	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	13
2013	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	10
2013	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	3167
2013	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	3374
2013	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Hombre	2
2013	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Mujer	1
2013	07	Asia	Asia	22	Huesca	22125	Huesca	7	Hombre	9
2013	07	Asia	Asia	22	Huesca	22125	Huesca	7	Mujer	6
2013	07	Asia	Asia	22	Huesca	22130	Jaca	6	Hombre	3
2013	07	Asia	Asia	22	Huesca	22130	Jaca	6	Mujer	1
2013	07	Asia	Asia	22	Huesca	22158	Monzón	6	Hombre	1
2013	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Hombre	2
2013	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Mujer	1
2013	07	Asia	Asia	44	Teruel	44216	Teruel	7	Hombre	2
2013	07	Asia	Asia	44	Teruel	44216	Teruel	7	Mujer	5
2013	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Hombre	6
2013	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Mujer	10
2013	07	Asia	Asia	50	Zaragoza	50074	Caspe	6	Hombre	1
2013	07	Asia	Asia	50	Zaragoza	50074	Caspe	6	Mujer	1
2013	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	2
2013	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	5
2013	07	Asia	Asia	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2013	07	Asia	Asia	50	Zaragoza	50251	Tarazona	6	Mujer	2
2013	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Hombre	2
2013	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Mujer	4
2013	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Hombre	242
2013	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Mujer	196
2013	08	Oceanía	Oceanía	22	Huesca	22048	Barbastro	6	Hombre	1
2013	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Hombre	1
2013	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Mujer	1
2013	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Hombre	2
2013	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Mujer	5
2013	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Hombre	1
2013	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Mujer	4
2013	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Hombre	1
2013	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Mujer	1
2013	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Hombre	7
2013	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Mujer	7
2013	08	Oceanía	Oceanía	50	Zaragoza	50067	Calatayud	6	Mujer	2
2013	08	Oceanía	Oceanía	50	Zaragoza	50074	Caspe	6	Hombre	1
2013	08	Oceanía	Oceanía	50	Zaragoza	50074	Caspe	6	Mujer	1
2013	08	Oceanía	Oceanía	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2013	08	Oceanía	Oceanía	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2013	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Hombre	70
2013	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Mujer	87
2014	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Hombre	94
2014	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Mujer	82
2014	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Hombre	28
2014	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Mujer	33
2014	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Hombre	334
2014	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Mujer	325
2014	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Hombre	134
2014	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Mujer	138
2014	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Hombre	63
2014	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Mujer	83
2014	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	68
2014	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	66
2014	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Hombre	180
2014	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Mujer	172
2014	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	38
2014	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	53
2014	01	Europa	UE-28	50	Zaragoza	50074	Caspe	6	Hombre	56
2014	01	Europa	UE-28	50	Zaragoza	50074	Caspe	6	Mujer	54
2014	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	15
2014	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	17
2014	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	43
2014	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	61
2014	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	23
2014	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	28
2014	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	29
2014	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	26
2014	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	3091
2014	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	3564
2014	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	18
2014	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Mujer	15
2014	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	13
2014	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Mujer	16
2014	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	21
2014	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	27
2014	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	10
2014	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	11
2014	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Hombre	15
2014	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Mujer	15
2014	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Hombre	9
2014	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Mujer	14
2014	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	18
2014	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	21
2014	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Hombre	18
2014	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Mujer	17
2014	02	Europa	Resto de Europa	50	Zaragoza	50074	Caspe	6	Hombre	3
2014	02	Europa	Resto de Europa	50	Zaragoza	50074	Caspe	6	Mujer	2
2014	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	4
2014	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	5
2014	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2
2014	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	3
2014	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Hombre	4
2014	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Mujer	6
2014	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Hombre	3
2014	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Mujer	2
2014	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	450
2014	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	492
2014	03	África	Magreb	22	Huesca	22048	Barbastro	6	Mujer	1
2014	03	África	Magreb	22	Huesca	22125	Huesca	7	Hombre	4
2014	03	África	Magreb	22	Huesca	22125	Huesca	7	Mujer	2
2014	03	África	Magreb	22	Huesca	22130	Jaca	6	Mujer	1
2014	03	África	Magreb	44	Teruel	44216	Teruel	7	Hombre	7
2014	03	África	Magreb	44	Teruel	44216	Teruel	7	Mujer	5
2014	03	África	Magreb	50	Zaragoza	50067	Calatayud	6	Mujer	1
2014	03	África	Magreb	50	Zaragoza	50074	Caspe	6	Hombre	1
2014	03	África	Magreb	50	Zaragoza	50074	Caspe	6	Mujer	1
2014	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	4
2014	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2014	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Hombre	47
2014	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Mujer	52
2014	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Hombre	4
2014	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Mujer	4
2014	04	África	Resto de África	22	Huesca	22112	Fraga	6	Hombre	1
2014	04	África	Resto de África	22	Huesca	22125	Huesca	7	Hombre	6
2014	04	África	Resto de África	22	Huesca	22125	Huesca	7	Mujer	9
2014	04	África	Resto de África	22	Huesca	22130	Jaca	6	Hombre	1
2014	04	África	Resto de África	22	Huesca	22130	Jaca	6	Mujer	1
2014	04	África	Resto de África	22	Huesca	22158	Monzón	6	Hombre	8
2014	04	África	Resto de África	22	Huesca	22158	Monzón	6	Mujer	3
2014	04	África	Resto de África	44	Teruel	44216	Teruel	7	Hombre	1
2014	04	África	Resto de África	44	Teruel	44216	Teruel	7	Mujer	4
2014	04	África	Resto de África	50	Zaragoza	50074	Caspe	6	Hombre	1
2014	04	África	Resto de África	50	Zaragoza	50272	Utebo	6	Hombre	1
2014	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Hombre	91
2014	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Mujer	94
2014	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Hombre	6
2014	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Mujer	9
2014	05	América	América del Norte	22	Huesca	22112	Fraga	6	Hombre	1
2014	05	América	América del Norte	22	Huesca	22112	Fraga	6	Mujer	7
2014	05	América	América del Norte	22	Huesca	22125	Huesca	7	Hombre	35
2014	05	América	América del Norte	22	Huesca	22125	Huesca	7	Mujer	41
2014	05	América	América del Norte	22	Huesca	22130	Jaca	6	Hombre	18
2014	05	América	América del Norte	22	Huesca	22130	Jaca	6	Mujer	23
2014	05	América	América del Norte	22	Huesca	22158	Monzón	6	Hombre	5
2014	05	América	América del Norte	22	Huesca	22158	Monzón	6	Mujer	12
2014	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Hombre	8
2014	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Mujer	6
2014	05	América	América del Norte	44	Teruel	44216	Teruel	7	Hombre	23
2014	05	América	América del Norte	44	Teruel	44216	Teruel	7	Mujer	40
2014	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Hombre	11
2014	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Mujer	16
2014	05	América	América del Norte	50	Zaragoza	50074	Caspe	6	Hombre	2
2014	05	América	América del Norte	50	Zaragoza	50074	Caspe	6	Mujer	1
2014	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2014	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	4
2014	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	5
2014	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	6
2014	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Hombre	1
2014	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Mujer	6
2014	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Hombre	2
2014	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Mujer	2
2014	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Hombre	706
2014	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Mujer	950
2014	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	77
2014	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	64
2014	06	América	Resto de América	22	Huesca	22112	Fraga	6	Hombre	20
2014	06	América	Resto de América	22	Huesca	22112	Fraga	6	Mujer	27
2014	06	América	Resto de América	22	Huesca	22125	Huesca	7	Hombre	318
2014	06	América	Resto de América	22	Huesca	22125	Huesca	7	Mujer	335
2014	06	América	Resto de América	22	Huesca	22130	Jaca	6	Hombre	82
2014	06	América	Resto de América	22	Huesca	22130	Jaca	6	Mujer	92
2014	06	América	Resto de América	22	Huesca	22158	Monzón	6	Hombre	53
2014	06	América	Resto de América	22	Huesca	22158	Monzón	6	Mujer	57
2014	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	60
2014	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	70
2014	06	América	Resto de América	44	Teruel	44216	Teruel	7	Hombre	272
2014	06	América	Resto de América	44	Teruel	44216	Teruel	7	Mujer	255
2014	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	63
2014	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	64
2014	06	América	Resto de América	50	Zaragoza	50074	Caspe	6	Hombre	31
2014	06	América	Resto de América	50	Zaragoza	50074	Caspe	6	Mujer	25
2014	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	6
2014	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	8
2014	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	66
2014	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	73
2014	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	64
2014	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	63
2014	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	16
2014	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	11
2014	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	3458
2014	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	3635
2014	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Hombre	4
2014	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Mujer	1
2014	07	Asia	Asia	22	Huesca	22125	Huesca	7	Hombre	10
2014	07	Asia	Asia	22	Huesca	22125	Huesca	7	Mujer	6
2014	07	Asia	Asia	22	Huesca	22130	Jaca	6	Hombre	2
2014	07	Asia	Asia	22	Huesca	22130	Jaca	6	Mujer	1
2014	07	Asia	Asia	22	Huesca	22158	Monzón	6	Hombre	1
2014	07	Asia	Asia	22	Huesca	22158	Monzón	6	Mujer	1
2014	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Hombre	2
2014	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Mujer	1
2014	07	Asia	Asia	44	Teruel	44216	Teruel	7	Hombre	2
2014	07	Asia	Asia	44	Teruel	44216	Teruel	7	Mujer	4
2014	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Hombre	6
2014	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Mujer	10
2014	07	Asia	Asia	50	Zaragoza	50074	Caspe	6	Hombre	1
2014	07	Asia	Asia	50	Zaragoza	50074	Caspe	6	Mujer	1
2014	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	2
2014	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	5
2014	07	Asia	Asia	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	2
2014	07	Asia	Asia	50	Zaragoza	50251	Tarazona	6	Mujer	2
2014	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Hombre	3
2014	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Mujer	4
2014	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Hombre	249
2014	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Mujer	206
2014	08	Oceanía	Oceanía	22	Huesca	22048	Barbastro	6	Hombre	1
2014	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Hombre	2
2014	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Mujer	1
2014	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Hombre	3
2014	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Mujer	6
2014	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Hombre	2
2014	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Mujer	4
2014	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Hombre	1
2014	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Mujer	1
2014	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Hombre	9
2014	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Mujer	7
2014	08	Oceanía	Oceanía	50	Zaragoza	50067	Calatayud	6	Hombre	2
2014	08	Oceanía	Oceanía	50	Zaragoza	50067	Calatayud	6	Mujer	4
2014	08	Oceanía	Oceanía	50	Zaragoza	50074	Caspe	6	Hombre	1
2014	08	Oceanía	Oceanía	50	Zaragoza	50074	Caspe	6	Mujer	1
2014	08	Oceanía	Oceanía	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2014	08	Oceanía	Oceanía	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2
2014	08	Oceanía	Oceanía	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
