Municipio código	Municipio nombre	Año	Sistema de cultivo	Total (A+B+C1+C2+D)	(A) FRUTALES. Total	Manzano	Peral	Membrillero	Albaricoquero	Cerezo y Guindo	Melocotonero	Ciruelo	Higuera	Palmera datilera	Azufaifo y otros	Almendro	Nogal	Avellano	Nectarina	Otros frutales	(B) VIÑEDO. Total	Viñedo de uva de mesa	Viñedo de uva de vino	Viñedo de uva para pasas	(C1) OLIVAR. Total	Olivar de aceituna de mesa y para aceite	(C2) OTROS CULTIVOS LEÑOSOS. Total	(D) VIVEROS. Total
22151	Loscorrales	2017	Regadío	25	25	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	0	0	0	0	0	0	0	0
22151	Loscorrales	2017	Secano	197	182	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	4	0	4	0	5	5	6	0
22155	Monesma y Cajigar	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22155	Monesma y Cajigar	2017	Secano	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
22156	Monflorite-Lascasas	2017	Regadío	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
22156	Monflorite-Lascasas	2017	Secano	7	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
22157	Montanuy	2017	Regadío											0														
22157	Montanuy	2017	Secano											0														
22158	Monzón	2017	Regadío	369	330	11	58	0	0	1	177	0	0	0	0	44	1	0	38	0	0	0	0	0	37	37	2	0
22158	Monzón	2017	Secano	68	45	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	1	0	1	0	22	22	0	0
22160	Naval	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22160	Naval	2017	Secano	158	106	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	1	0	1	0	45	45	6	0
22162	Novales	2017	Regadío	45	44	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	1	1	0	0
22162	Novales	2017	Secano	13	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	5	5	0	0
22163	Nueno	2017	Regadío	17	14	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	3	3	0	0
22163	Nueno	2017	Secano	303	277	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	6	0	6	0	20	20	0	0
22164	Olvena	2017	Regadío	25	10	0	0	0	0	0	0	0	0	0	0	4	0	0	6	0	13	0	13	0	2	2	0	0
22164	Olvena	2017	Secano	122	56	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	48	0	48	0	18	18	0	0
22165	Ontiñena	2017	Regadío	482	468	0	13	5	30	35	63	29	0	0	0	108	25	0	140	20	0	0	0	0	14	14	0	0
22165	Ontiñena	2017	Secano	131	84	0	0	0	0	2	44	0	0	0	0	7	0	0	31	0	0	0	0	0	28	28	19	0
22167	Osso de Cinca	2017	Regadío	995	985	37	29	0	37	14	423	18	0	0	0	21	55	0	342	9	1	0	1	0	9	9	0	0
22167	Osso de Cinca	2017	Secano	17	16	0	0	0	0	0	10	0	0	0	0	1	0	0	5	0	0	0	0	0	1	1	0	0
22168	Palo	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22168	Palo	2017	Secano	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
22170	Panticosa	2017	Regadío											0														
22170	Panticosa	2017	Secano											0														
22172	Peñalba	2017	Regadío	13	12	0	0	0	0	0	2	0	0	0	0	1	0	0	9	0	0	0	0	0	1	1	0	0
22172	Peñalba	2017	Secano	6	4	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	2	2	0	0
22173	Peñas de Riglos (Las)	2017	Regadío	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
22173	Peñas de Riglos (Las)	2017	Secano	72	59	0	0	0	0	0	0	0	0	0	0	58	0	0	0	1	1	0	1	0	7	7	5	0
22174	Peralta de Alcofea	2017	Regadío	28	14	0	0	0	0	0	0	0	0	0	0	4	6	0	0	4	0	0	0	0	14	14	0	0
22174	Peralta de Alcofea	2017	Secano	214	138	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	1	0	1	0	75	75	0	0
22175	Peralta de Calasanz	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22175	Peralta de Calasanz	2017	Secano	274	118	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	3	0	3	0	130	130	23	0
22176	Peraltilla	2017	Regadío	5	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0
22176	Peraltilla	2017	Secano	118	86	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	6	0	6	0	26	26	0	0
22177	Perarrúa	2017	Regadío	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
22177	Perarrúa	2017	Secano	41	20	0	0	0	0	0	0	0	0	0	0	18	2	0	0	0	9	0	9	0	7	7	5	0
22178	Pertusa	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22178	Pertusa	2017	Secano	12	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	4	0	3	3	0	0
22181	Piracés	2017	Regadío	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
22181	Piracés	2017	Secano	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0
22182	Plan	2017	Regadío											0														
22182	Plan	2017	Secano											0														
22184	Poleñino	2017	Regadío	11	10	0	0	0	0	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	1	1	0	0
22184	Poleñino	2017	Secano	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
22186	Pozán de Vero	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22186	Pozán de Vero	2017	Secano	264	80	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	129	0	129	0	55	55	0	0
22187	Puebla de Castro (La)	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22187	Puebla de Castro (La)	2017	Secano	151	82	0	0	0	0	0	0	0	0	0	1	81	0	0	0	0	43	0	43	0	23	23	3	0
22188	Puente de Montañana	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22188	Puente de Montañana	2017	Secano	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
22189	Puértolas	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22189	Puértolas	2017	Secano	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
22190	Pueyo de Araguás (El)	2017	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
22190	Pueyo de Araguás (El)	2017	Secano	12	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	3	0	4	4	4	0
22193	Pueyo de Santa Cruz	2017	Regadío	33	27	1	1	0	0	0	21	0	0	0	0	3	1	0	0	0	0	0	0	0	6	6	0	0
22193	Pueyo de Santa Cruz	2017	Secano	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
22195	Quicena	2017	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
22195	Quicena	2017	Secano	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
22197	Robres	2017	Regadío	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
22197	Robres	2017	Secano	49	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	36	0	36	0	1	1	0	0
22199	Sabiñánigo	2017	Regadío	24	24	18	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22199	Sabiñánigo	2017	Secano	27	3	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	23	0
22200	Sahún	2017	Regadío											0														
22200	Sahún	2017	Secano											0														
22201	Salas Altas	2017	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
22201	Salas Altas	2017	Secano	766	151	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	530	0	530	0	85	85	0	0
22202	Salas Bajas	2017	Regadío	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	18	0	12	12	0	0
22202	Salas Bajas	2017	Secano	417	21	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	369	0	369	0	27	27	0	0
22203	Salillas	2017	Regadío	122	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	120	120	0	0
22203	Salillas	2017	Secano	10	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	4	0	1	1	0	0
22204	Sallent de Gállego	2017	Regadío											0														
22204	Sallent de Gállego	2017	Secano											0														
22205	San Esteban de Litera	2017	Regadío	63	40	4	12	0	2	0	5	0	0	0	0	6	1	0	9	1	1	0	1	0	22	22	0	0
22205	San Esteban de Litera	2017	Secano	78	42	0	0	0	0	0	0	0	0	0	0	41	0	0	1	0	3	0	3	0	33	33	0	0
22206	Sangarrén	2017	Regadío	16	16	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
22206	Sangarrén	2017	Secano	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
22207	San Juan de Plan	2017	Regadío											0														
22207	San Juan de Plan	2017	Secano											0														
22208	Santa Cilia	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22208	Santa Cilia	2017	Secano	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0
22209	Santa Cruz de la Serós	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22209	Santa Cruz de la Serós	2017	Secano	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
22212	Santaliestra y San Quílez	2017	Regadío	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
22212	Santaliestra y San Quílez	2017	Secano	24	15	0	0	0	0	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	7	7	2	0
22213	Sariñena	2017	Regadío	239	183	67	0	0	16	0	59	0	0	0	2	38	0	0	0	1	3	0	3	0	44	44	9	0
22213	Sariñena	2017	Secano	70	27	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	3	0	3	0	15	15	25	0
22214	Secastilla	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22214	Secastilla	2017	Secano	87	24	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	49	0	49	0	14	14	0	0
22215	Seira	2017	Regadío											0														
22215	Seira	2017	Secano											0														
22217	Sena	2017	Regadío	119	83	27	14	0	6	0	18	1	0	0	0	15	0	0	2	0	1	0	1	0	23	23	12	0
22217	Sena	2017	Secano	109	14	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	15	15	80	0
22218	Senés de Alcubierre	2017	Regadío	16	16	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
22218	Senés de Alcubierre	2017	Secano	16	16	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
22220	Sesa	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22220	Sesa	2017	Secano	12	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	1	0	2	2	3	0
22221	Sesué	2017	Regadío											0														
22221	Sesué	2017	Secano											0														
22222	Siétamo	2017	Regadío	5	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
22222	Siétamo	2017	Secano	120	78	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	5	0	5	0	24	24	13	0
22223	Sopeira	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22223	Sopeira	2017	Secano	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0
22225	Tamarite de Litera	2017	Regadío	460	372	31	32	0	0	6	34	1	0	0	0	161	68	0	36	3	43	0	43	0	45	45	0	0
22225	Tamarite de Litera	2017	Secano	142	10	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	132	132	0	0
22226	Tardienta	2017	Regadío	21	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	3	0	3	0	1	1	9	0
22226	Tardienta	2017	Secano	115	50	0	0	0	0	0	0	0	0	0	2	48	0	0	0	0	16	0	16	0	6	6	43	0
22227	Tella-Sin	2017	Regadío											0														
22227	Tella-Sin	2017	Secano											0														
22228	Tierz	2017	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
22228	Tierz	2017	Secano	8	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	1	0	1	1	0	0
22229	Tolva	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22229	Tolva	2017	Secano	41	3	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	7	7	31	0
22230	Torla-Ordesa	2017	Regadío											0														
22230	Torla-Ordesa	2017	Secano											0														
22232	Torralba de Aragón	2017	Regadío	7	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
22232	Torralba de Aragón	2017	Secano	11	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	2	1	0
22233	Torre la Ribera	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22233	Torre la Ribera	2017	Secano	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
22234	Torrente de Cinca	2017	Regadío	537	535	0	53	0	57	117	147	1	0	0	0	1	0	0	150	9	0	0	0	0	2	2	0	0
22234	Torrente de Cinca	2017	Secano	211	67	0	2	0	1	8	2	0	0	0	0	52	0	0	2	0	0	0	0	0	144	144	0	0
22235	Torres de Alcanadre	2017	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
22235	Torres de Alcanadre	2017	Secano	10	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	2	0	5	5	0	0
22236	Torres de Barbués	2017	Regadío	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
22236	Torres de Barbués	2017	Secano	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
22239	Tramaced	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22239	Tramaced	2017	Secano	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
22242	Valfarta	2017	Regadío	31	30	18	1	0	0	0	7	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0
22242	Valfarta	2017	Secano	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	74	0
22243	Valle de Bardají	2017	Regadío											0														
22243	Valle de Bardají	2017	Secano											0														
22244	Valle de Lierp	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22244	Valle de Lierp	2017	Secano	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
22245	Velilla de Cinca	2017	Regadío	376	371	3	23	1	13	12	155	0	0	0	0	42	0	0	121	1	0	0	0	0	5	5	0	0
22245	Velilla de Cinca	2017	Secano	12	8	0	0	0	0	0	1	0	0	0	0	6	0	0	1	0	0	0	0	0	4	4	0	0
22246	Beranuy	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22246	Beranuy	2017	Secano	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
22247	Viacamp y Litera	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22247	Viacamp y Litera	2017	Secano	69	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	5	5	56	0
22248	Vicién	2017	Regadío	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
22248	Vicién	2017	Secano	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
22249	Villanova	2017	Regadío											0														
22249	Villanova	2017	Secano											0														
22250	Villanúa	2017	Regadío											0														
22250	Villanúa	2017	Secano											0														
22251	Villanueva de Sigena	2017	Regadío	249	218	4	23	1	8	0	67	0	0	0	0	36	0	0	56	23	1	0	1	0	30	30	0	0
22251	Villanueva de Sigena	2017	Secano	165	9	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	16	16	140	0
22252	Yebra de Basa	2017	Regadío											0														
22252	Yebra de Basa	2017	Secano											0														
22253	Yésero	2017	Regadío											0														
22253	Yésero	2017	Secano											0														
22254	Zaidín	2017	Regadío	2524	2473	27	93	0	131	57	1039	0	1	0	0	69	0	0	988	68	0	0	0	0	51	51	0	0
22254	Zaidín	2017	Secano	148	138	0	0	0	16	0	51	0	0	0	0	1	0	0	66	4	0	0	0	0	10	10	0	0
22901	Valle de Hecho	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22901	Valle de Hecho	2017	Secano	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
22902	Puente la Reina de Jaca	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22902	Puente la Reina de Jaca	2017	Secano	39	32	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	1	0	1	0	0	0	6	0
22903	San Miguel del Cinca	2017	Regadío	214	167	3	3	0	0	12	37	0	15	0	0	22	0	0	72	3	1	0	1	0	46	46	0	0
22903	San Miguel del Cinca	2017	Secano	168	156	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	5	5	7	0
22904	Sotonera (La)	2017	Regadío	246	198	0	0	0	0	39	0	0	0	0	1	156	0	0	0	2	2	0	2	0	46	46	0	0
22904	Sotonera (La)	2017	Secano	974	826	0	0	0	0	21	0	0	0	0	0	804	0	0	0	1	18	0	18	0	79	79	51	0
22905	Lupiñén-Ortilla	2017	Regadío	33	25	16	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	8	8	0	0
22905	Lupiñén-Ortilla	2017	Secano	135	116	0	0	0	0	0	0	0	0	0	0	115	1	0	0	0	10	0	10	0	9	9	0	0
22906	Santa María de Dulcis	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22906	Santa María de Dulcis	2017	Secano	375	159	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	147	0	147	0	68	68	1	0
22907	Aínsa-Sobrarbe	2017	Regadío	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0
22907	Aínsa-Sobrarbe	2017	Secano	113	56	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	8	0	8	0	37	37	12	0
22908	Hoz y Costeán	2017	Regadío	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	11	11	0	0
22908	Hoz y Costeán	2017	Secano	592	148	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	91	0	91	0	353	353	0	0
22909	Vencillón	2017	Regadío	42	41	2	2	0	0	0	16	0	0	0	0	9	0	0	7	5	0	0	0	0	1	1	0	0
22909	Vencillón	2017	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44001	Ababuj	2017	Regadío											0														
44001	Ababuj	2017	Secano											0														
44002	Abejuela	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44002	Abejuela	2017	Secano	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0
44003	Aguatón	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44003	Aguatón	2017	Secano	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
44004	Aguaviva	2017	Regadío	12	8	0	0	0	0	0	6	0	0	0	0	1	1	0	0	0	0	0	0	0	3	3	1	0
44004	Aguaviva	2017	Secano	64	12	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	6	0	6	0	46	46	0	0
44005	Aguilar del Alfambra	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44005	Aguilar del Alfambra	2017	Secano	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
44006	Alacón	2017	Regadío	18	4	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	14	14	0	0
44006	Alacón	2017	Secano	152	40	0	0	0	0	0	0	0	0	0	1	39	0	0	0	0	38	0	38	0	74	74	0	0
44007	Alba	2017	Regadío	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
44007	Alba	2017	Secano	9	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0
44008	Albalate del Arzobispo	2017	Regadío	337	137	0	1	0	10	7	48	0	2	0	0	68	0	0	0	1	4	0	4	0	196	196	0	0
44008	Albalate del Arzobispo	2017	Secano	1898	1020	0	0	0	6	10	1	0	0	0	0	1003	0	0	0	0	51	0	51	0	827	827	0	0
44009	Albarracín	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44009	Albarracín	2017	Secano	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0
44010	Albentosa	2017	Regadío	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0
44010	Albentosa	2017	Secano	567	25	0	0	0	0	4	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	542	0
44011	Alcaine	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44011	Alcaine	2017	Secano	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0
44012	Alcalá de la Selva	2017	Regadío											0														
44012	Alcalá de la Selva	2017	Secano											0														
44013	Alcañiz	2017	Regadío	2108	1555	6	14	0	168	4	851	39	0	0	2	446	14	0	9	2	6	0	6	0	543	543	4	0
44013	Alcañiz	2017	Secano	4669	2462	0	0	0	2	0	13	1	0	0	4	2441	0	0	0	1	21	0	21	0	2120	2120	66	0
44014	Alcorisa	2017	Regadío	88	13	0	0	0	0	0	1	0	0	0	0	11	1	0	0	0	0	0	0	0	75	75	0	0
44014	Alcorisa	2017	Secano	1618	544	0	0	0	0	0	0	0	0	0	2	540	0	0	0	2	68	0	68	0	1006	1006	0	0
44016	Alfambra	2017	Regadío	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
44016	Alfambra	2017	Secano	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0
44017	Aliaga	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44017	Aliaga	2017	Secano	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0
44018	Almohaja	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44018	Almohaja	2017	Secano	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
44019	Alobras	2017	Regadío											0														
44019	Alobras	2017	Secano											0														
44020	Alpeñés	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44020	Alpeñés	2017	Secano	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
44021	Allepuz	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44021	Allepuz	2017	Secano	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
44022	Alloza	2017	Regadío	20	7	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	13	13	0	0
44022	Alloza	2017	Secano	1049	268	0	0	0	0	5	0	0	0	0	0	261	1	0	0	1	43	0	43	0	738	738	0	0
44023	Allueva	2017	Regadío											0														
44023	Allueva	2017	Secano											0														
44024	Anadón	2017	Regadío											0														
44024	Anadón	2017	Secano											0														
44025	Andorra	2017	Regadío	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0
44025	Andorra	2017	Secano	830	197	0	0	0	0	10	0	0	0	0	0	187	0	0	0	0	60	0	60	0	572	572	1	0
44026	Arcos de las Salinas	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44026	Arcos de las Salinas	2017	Secano	7	5	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	2	0
44027	Arens de Lledó	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44027	Arens de Lledó	2017	Secano	766	305	0	0	0	0	2	0	0	0	0	0	301	1	0	0	1	64	0	64	0	393	393	4	0
44028	Argente	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44028	Argente	2017	Secano	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
44029	Ariño	2017	Regadío	12	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0
44029	Ariño	2017	Secano	153	32	0	0	0	0	8	0	0	0	0	0	24	0	0	0	0	9	0	9	0	62	62	50	0
