Año	Inscripcion municipio estrato	Inscripción provincia código	Inscripción provincia nombre	Inscripción municipio código	Inscripción municipio nombre	Sexo	Nivel de estudios Código	Edad (grandes grupos)	Nivel de estudios Nombre	Personas
2014	6	44	Teruel	44013	Alcañiz	Hombre	0	65 y más	Sin clasificar	17
2014	6	44	Teruel	44013	Alcañiz	Hombre	1	16-64	No sabe leer ni escribir	1
2014	6	44	Teruel	44013	Alcañiz	Hombre	2	0-15	Inferior a graduado escolar o ESO	3
2014	6	44	Teruel	44013	Alcañiz	Hombre	2	16-64	Inferior a graduado escolar o ESO	5
2014	6	44	Teruel	44013	Alcañiz	Hombre	2	65 y más	Inferior a graduado escolar o ESO	2
2014	6	44	Teruel	44013	Alcañiz	Hombre	3	0-15	Graduado escolar o ESO	1
2014	6	44	Teruel	44013	Alcañiz	Hombre	3	16-64	Graduado escolar o ESO	14
2014	6	44	Teruel	44013	Alcañiz	Hombre	3	65 y más	Graduado escolar o ESO	11
2014	6	44	Teruel	44013	Alcañiz	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	42
2014	6	44	Teruel	44013	Alcañiz	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	8
2014	6	44	Teruel	44013	Alcañiz	Mujer	0	0-15	Sin clasificar	15
2014	6	44	Teruel	44013	Alcañiz	Mujer	0	16-64	Sin clasificar	23
2014	6	44	Teruel	44013	Alcañiz	Mujer	0	65 y más	Sin clasificar	20
2014	6	44	Teruel	44013	Alcañiz	Mujer	2	0-15	Inferior a graduado escolar o ESO	4
2014	6	44	Teruel	44013	Alcañiz	Mujer	2	16-64	Inferior a graduado escolar o ESO	3
2014	6	44	Teruel	44013	Alcañiz	Mujer	2	65 y más	Inferior a graduado escolar o ESO	10
2014	6	44	Teruel	44013	Alcañiz	Mujer	3	0-15	Graduado escolar o ESO	3
2014	6	44	Teruel	44013	Alcañiz	Mujer	3	16-64	Graduado escolar o ESO	15
2014	6	44	Teruel	44013	Alcañiz	Mujer	3	65 y más	Graduado escolar o ESO	13
2014	6	44	Teruel	44013	Alcañiz	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	45
2014	6	44	Teruel	44013	Alcañiz	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	7
2014	6	50	Zaragoza	50067	Calatayud	Hombre	0	0-15	Sin clasificar	23
2014	6	50	Zaragoza	50067	Calatayud	Hombre	0	16-64	Sin clasificar	18
2014	6	50	Zaragoza	50067	Calatayud	Hombre	0	65 y más	Sin clasificar	7
2014	6	50	Zaragoza	50067	Calatayud	Hombre	1	0-15	No sabe leer ni escribir	1
2014	6	50	Zaragoza	50067	Calatayud	Hombre	2	0-15	Inferior a graduado escolar o ESO	5
2014	6	50	Zaragoza	50067	Calatayud	Hombre	2	16-64	Inferior a graduado escolar o ESO	5
2014	6	50	Zaragoza	50067	Calatayud	Hombre	2	65 y más	Inferior a graduado escolar o ESO	1
2014	6	50	Zaragoza	50067	Calatayud	Hombre	3	0-15	Graduado escolar o ESO	1
2014	6	50	Zaragoza	50067	Calatayud	Hombre	3	16-64	Graduado escolar o ESO	15
2014	6	50	Zaragoza	50067	Calatayud	Hombre	3	65 y más	Graduado escolar o ESO	7
2014	6	50	Zaragoza	50067	Calatayud	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	50
2014	6	50	Zaragoza	50067	Calatayud	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	5
2014	6	50	Zaragoza	50067	Calatayud	Mujer	0	0-15	Sin clasificar	26
2014	6	50	Zaragoza	50067	Calatayud	Mujer	0	16-64	Sin clasificar	21
2014	6	50	Zaragoza	50067	Calatayud	Mujer	0	65 y más	Sin clasificar	14
2014	6	50	Zaragoza	50067	Calatayud	Mujer	2	16-64	Inferior a graduado escolar o ESO	3
2014	6	50	Zaragoza	50067	Calatayud	Mujer	2	65 y más	Inferior a graduado escolar o ESO	11
2014	6	50	Zaragoza	50067	Calatayud	Mujer	3	0-15	Graduado escolar o ESO	3
2014	6	50	Zaragoza	50067	Calatayud	Mujer	3	16-64	Graduado escolar o ESO	19
2014	6	50	Zaragoza	50067	Calatayud	Mujer	3	65 y más	Graduado escolar o ESO	16
2014	6	50	Zaragoza	50067	Calatayud	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	51
2014	6	50	Zaragoza	50067	Calatayud	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	1
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	0	0-15	Sin clasificar	4
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	0	16-64	Sin clasificar	3
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	1	0-15	No sabe leer ni escribir	1
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	2	0-15	Inferior a graduado escolar o ESO	2
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	3	16-64	Graduado escolar o ESO	1
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	4	0-15	BUP, Bachiller, LOGSE ó superior	1
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	16
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	1
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Mujer	0	0-15	Sin clasificar	7
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Mujer	0	16-64	Sin clasificar	3
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Mujer	1	0-15	No sabe leer ni escribir	1
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Mujer	2	0-15	Inferior a graduado escolar o ESO	1
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Mujer	3	0-15	Graduado escolar o ESO	1
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Mujer	3	16-64	Graduado escolar o ESO	4
2014	6	50	Zaragoza	50089	Cuarte de Huerva	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	22
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	0	0-15	Sin clasificar	14
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	0	16-64	Sin clasificar	18
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	0	65 y más	Sin clasificar	9
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	2	16-64	Inferior a graduado escolar o ESO	5
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	3	0-15	Graduado escolar o ESO	2
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	3	16-64	Graduado escolar o ESO	17
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	3	65 y más	Graduado escolar o ESO	9
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	38
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	10
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	0	0-15	Sin clasificar	20
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	0	16-64	Sin clasificar	22
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	0	65 y más	Sin clasificar	10
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	2	16-64	Inferior a graduado escolar o ESO	3
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	2	65 y más	Inferior a graduado escolar o ESO	2
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	3	0-15	Graduado escolar o ESO	1
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	3	16-64	Graduado escolar o ESO	20
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	3	65 y más	Graduado escolar o ESO	15
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	49
2014	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	5
2014	6	50	Zaragoza	50251	Tarazona	Hombre	0	0-15	Sin clasificar	11
2014	6	50	Zaragoza	50251	Tarazona	Hombre	0	16-64	Sin clasificar	11
2014	6	50	Zaragoza	50251	Tarazona	Hombre	0	65 y más	Sin clasificar	9
2014	6	50	Zaragoza	50251	Tarazona	Hombre	2	0-15	Inferior a graduado escolar o ESO	3
2014	6	50	Zaragoza	50251	Tarazona	Hombre	2	65 y más	Inferior a graduado escolar o ESO	1
2014	6	50	Zaragoza	50251	Tarazona	Hombre	3	16-64	Graduado escolar o ESO	17
2014	6	50	Zaragoza	50251	Tarazona	Hombre	3	65 y más	Graduado escolar o ESO	3
2014	6	50	Zaragoza	50251	Tarazona	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	30
2014	6	50	Zaragoza	50251	Tarazona	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	7
2014	6	50	Zaragoza	50251	Tarazona	Mujer	0	0-15	Sin clasificar	11
2014	6	50	Zaragoza	50251	Tarazona	Mujer	0	16-64	Sin clasificar	18
2014	6	50	Zaragoza	50251	Tarazona	Mujer	0	65 y más	Sin clasificar	13
2014	6	50	Zaragoza	50251	Tarazona	Mujer	2	0-15	Inferior a graduado escolar o ESO	1
2014	6	50	Zaragoza	50251	Tarazona	Mujer	2	65 y más	Inferior a graduado escolar o ESO	1
2014	6	50	Zaragoza	50251	Tarazona	Mujer	3	16-64	Graduado escolar o ESO	17
2014	6	50	Zaragoza	50251	Tarazona	Mujer	3	65 y más	Graduado escolar o ESO	9
2014	6	50	Zaragoza	50251	Tarazona	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	30
2014	6	50	Zaragoza	50251	Tarazona	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	5
2014	6	50	Zaragoza	50272	Utebo	Hombre	0	0-15	Sin clasificar	12
2014	6	50	Zaragoza	50272	Utebo	Hombre	0	16-64	Sin clasificar	8
2014	6	50	Zaragoza	50272	Utebo	Hombre	0	65 y más	Sin clasificar	6
2014	6	50	Zaragoza	50272	Utebo	Hombre	2	0-15	Inferior a graduado escolar o ESO	1
2014	6	50	Zaragoza	50272	Utebo	Hombre	2	65 y más	Inferior a graduado escolar o ESO	1
2014	6	50	Zaragoza	50272	Utebo	Hombre	3	16-64	Graduado escolar o ESO	7
2014	6	50	Zaragoza	50272	Utebo	Hombre	3	65 y más	Graduado escolar o ESO	3
2014	6	50	Zaragoza	50272	Utebo	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	16
2014	6	50	Zaragoza	50272	Utebo	Mujer	0	0-15	Sin clasificar	7
2014	6	50	Zaragoza	50272	Utebo	Mujer	0	16-64	Sin clasificar	3
2014	6	50	Zaragoza	50272	Utebo	Mujer	0	65 y más	Sin clasificar	4
2014	6	50	Zaragoza	50272	Utebo	Mujer	2	65 y más	Inferior a graduado escolar o ESO	1
2014	6	50	Zaragoza	50272	Utebo	Mujer	3	16-64	Graduado escolar o ESO	6
2014	6	50	Zaragoza	50272	Utebo	Mujer	3	65 y más	Graduado escolar o ESO	5
2014	6	50	Zaragoza	50272	Utebo	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	19
2014	7	22	Huesca	22125	Huesca	Hombre	0	0-15	Sin clasificar	126
2014	7	22	Huesca	22125	Huesca	Hombre	0	16-64	Sin clasificar	113
2014	7	22	Huesca	22125	Huesca	Hombre	0	65 y más	Sin clasificar	59
2014	7	22	Huesca	22125	Huesca	Hombre	1	16-64	No sabe leer ni escribir	1
2014	7	22	Huesca	22125	Huesca	Hombre	2	0-15	Inferior a graduado escolar o ESO	15
2014	7	22	Huesca	22125	Huesca	Hombre	2	16-64	Inferior a graduado escolar o ESO	28
2014	7	22	Huesca	22125	Huesca	Hombre	2	65 y más	Inferior a graduado escolar o ESO	14
2014	7	22	Huesca	22125	Huesca	Hombre	3	0-15	Graduado escolar o ESO	1
2014	7	22	Huesca	22125	Huesca	Hombre	3	16-64	Graduado escolar o ESO	89
2014	7	22	Huesca	22125	Huesca	Hombre	3	65 y más	Graduado escolar o ESO	31
2014	7	22	Huesca	22125	Huesca	Hombre	4	0-15	BUP, Bachiller, LOGSE ó superior	2
2014	7	22	Huesca	22125	Huesca	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	217
2014	7	22	Huesca	22125	Huesca	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	35
2014	7	22	Huesca	22125	Huesca	Mujer	0	0-15	Sin clasificar	119
2014	7	22	Huesca	22125	Huesca	Mujer	0	16-64	Sin clasificar	101
2014	7	22	Huesca	22125	Huesca	Mujer	0	65 y más	Sin clasificar	51
2014	7	22	Huesca	22125	Huesca	Mujer	1	0-15	No sabe leer ni escribir	1
2014	7	22	Huesca	22125	Huesca	Mujer	2	0-15	Inferior a graduado escolar o ESO	19
2014	7	22	Huesca	22125	Huesca	Mujer	2	16-64	Inferior a graduado escolar o ESO	15
2014	7	22	Huesca	22125	Huesca	Mujer	2	65 y más	Inferior a graduado escolar o ESO	18
2014	7	22	Huesca	22125	Huesca	Mujer	3	0-15	Graduado escolar o ESO	3
2014	7	22	Huesca	22125	Huesca	Mujer	3	16-64	Graduado escolar o ESO	61
2014	7	22	Huesca	22125	Huesca	Mujer	3	65 y más	Graduado escolar o ESO	50
2014	7	22	Huesca	22125	Huesca	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	270
2014	7	22	Huesca	22125	Huesca	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	43
2014	7	44	Teruel	44216	Teruel	Hombre	0	0-15	Sin clasificar	58
2014	7	44	Teruel	44216	Teruel	Hombre	0	16-64	Sin clasificar	101
2014	7	44	Teruel	44216	Teruel	Hombre	0	65 y más	Sin clasificar	28
2014	7	44	Teruel	44216	Teruel	Hombre	2	0-15	Inferior a graduado escolar o ESO	16
2014	7	44	Teruel	44216	Teruel	Hombre	2	16-64	Inferior a graduado escolar o ESO	25
2014	7	44	Teruel	44216	Teruel	Hombre	2	65 y más	Inferior a graduado escolar o ESO	7
2014	7	44	Teruel	44216	Teruel	Hombre	3	0-15	Graduado escolar o ESO	1
2014	7	44	Teruel	44216	Teruel	Hombre	3	16-64	Graduado escolar o ESO	66
2014	7	44	Teruel	44216	Teruel	Hombre	3	65 y más	Graduado escolar o ESO	27
2014	7	44	Teruel	44216	Teruel	Hombre	4	0-15	BUP, Bachiller, LOGSE ó superior	2
2014	7	44	Teruel	44216	Teruel	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	143
2014	7	44	Teruel	44216	Teruel	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	38
2014	7	44	Teruel	44216	Teruel	Mujer	0	0-15	Sin clasificar	54
2014	7	44	Teruel	44216	Teruel	Mujer	0	16-64	Sin clasificar	76
2014	7	44	Teruel	44216	Teruel	Mujer	0	65 y más	Sin clasificar	43
2014	7	44	Teruel	44216	Teruel	Mujer	1	0-15	No sabe leer ni escribir	1
2014	7	44	Teruel	44216	Teruel	Mujer	2	0-15	Inferior a graduado escolar o ESO	12
2014	7	44	Teruel	44216	Teruel	Mujer	2	16-64	Inferior a graduado escolar o ESO	17
2014	7	44	Teruel	44216	Teruel	Mujer	2	65 y más	Inferior a graduado escolar o ESO	12
2014	7	44	Teruel	44216	Teruel	Mujer	3	0-15	Graduado escolar o ESO	3
2014	7	44	Teruel	44216	Teruel	Mujer	3	16-64	Graduado escolar o ESO	67
2014	7	44	Teruel	44216	Teruel	Mujer	3	65 y más	Graduado escolar o ESO	30
2014	7	44	Teruel	44216	Teruel	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	163
2014	7	44	Teruel	44216	Teruel	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	30
2014	7	50	Zaragoza	50297	Zaragoza	Hombre	0	0-15	Sin clasificar	1531
2014	7	50	Zaragoza	50297	Zaragoza	Hombre	0	16-64	Sin clasificar	1202
2014	7	50	Zaragoza	50297	Zaragoza	Hombre	0	65 y más	Sin clasificar	400
2014	7	50	Zaragoza	50297	Zaragoza	Hombre	1	0-15	No sabe leer ni escribir	17
2014	7	50	Zaragoza	50297	Zaragoza	Hombre	1	16-64	No sabe leer ni escribir	3
2014	7	50	Zaragoza	50297	Zaragoza	Hombre	2	0-15	Inferior a graduado escolar o ESO	202
2014	7	50	Zaragoza	50297	Zaragoza	Hombre	2	16-64	Inferior a graduado escolar o ESO	224
2014	7	50	Zaragoza	50297	Zaragoza	Hombre	2	65 y más	Inferior a graduado escolar o ESO	84
2014	7	50	Zaragoza	50297	Zaragoza	Hombre	3	0-15	Graduado escolar o ESO	40
2014	7	50	Zaragoza	50297	Zaragoza	Hombre	3	16-64	Graduado escolar o ESO	965
2014	7	50	Zaragoza	50297	Zaragoza	Hombre	3	65 y más	Graduado escolar o ESO	379
2014	7	50	Zaragoza	50297	Zaragoza	Hombre	4	0-15	BUP, Bachiller, LOGSE ó superior	5
2014	7	50	Zaragoza	50297	Zaragoza	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	2773
2014	7	50	Zaragoza	50297	Zaragoza	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	341
2014	7	50	Zaragoza	50297	Zaragoza	Mujer	0	0-15	Sin clasificar	1489
2014	7	50	Zaragoza	50297	Zaragoza	Mujer	0	16-64	Sin clasificar	1400
2014	7	50	Zaragoza	50297	Zaragoza	Mujer	0	65 y más	Sin clasificar	534
2014	7	50	Zaragoza	50297	Zaragoza	Mujer	1	0-15	No sabe leer ni escribir	14
2014	7	50	Zaragoza	50297	Zaragoza	Mujer	1	16-64	No sabe leer ni escribir	1
2014	7	50	Zaragoza	50297	Zaragoza	Mujer	2	0-15	Inferior a graduado escolar o ESO	168
2014	7	50	Zaragoza	50297	Zaragoza	Mujer	2	16-64	Inferior a graduado escolar o ESO	199
2014	7	50	Zaragoza	50297	Zaragoza	Mujer	2	65 y más	Inferior a graduado escolar o ESO	150
2014	7	50	Zaragoza	50297	Zaragoza	Mujer	3	0-15	Graduado escolar o ESO	36
2014	7	50	Zaragoza	50297	Zaragoza	Mujer	3	16-64	Graduado escolar o ESO	1019
2014	7	50	Zaragoza	50297	Zaragoza	Mujer	3	65 y más	Graduado escolar o ESO	485
2014	7	50	Zaragoza	50297	Zaragoza	Mujer	4	0-15	BUP, Bachiller, LOGSE ó superior	9
2014	7	50	Zaragoza	50297	Zaragoza	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	3239
2014	7	50	Zaragoza	50297	Zaragoza	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	344
2015	6	22	Huesca	22048	Barbastro	Hombre	0	0-15	Sin clasificar	44
2015	6	22	Huesca	22048	Barbastro	Hombre	0	16-64	Sin clasificar	29
2015	6	22	Huesca	22048	Barbastro	Hombre	0	65 y más	Sin clasificar	23
2015	6	22	Huesca	22048	Barbastro	Hombre	2	0-15	Inferior a graduado escolar o ESO	2
2015	6	22	Huesca	22048	Barbastro	Hombre	2	16-64	Inferior a graduado escolar o ESO	4
2015	6	22	Huesca	22048	Barbastro	Hombre	2	65 y más	Inferior a graduado escolar o ESO	9
2015	6	22	Huesca	22048	Barbastro	Hombre	3	0-15	Graduado escolar o ESO	2
2015	6	22	Huesca	22048	Barbastro	Hombre	3	16-64	Graduado escolar o ESO	21
2015	6	22	Huesca	22048	Barbastro	Hombre	3	65 y más	Graduado escolar o ESO	8
2015	6	22	Huesca	22048	Barbastro	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	66
2015	6	22	Huesca	22048	Barbastro	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	8
2015	6	22	Huesca	22048	Barbastro	Mujer	0	0-15	Sin clasificar	25
2015	6	22	Huesca	22048	Barbastro	Mujer	0	16-64	Sin clasificar	40
2015	6	22	Huesca	22048	Barbastro	Mujer	0	65 y más	Sin clasificar	13
2015	6	22	Huesca	22048	Barbastro	Mujer	1	0-15	No sabe leer ni escribir	1
2015	6	22	Huesca	22048	Barbastro	Mujer	2	0-15	Inferior a graduado escolar o ESO	1
2015	6	22	Huesca	22048	Barbastro	Mujer	2	16-64	Inferior a graduado escolar o ESO	3
2015	6	22	Huesca	22048	Barbastro	Mujer	2	65 y más	Inferior a graduado escolar o ESO	8
2015	6	22	Huesca	22048	Barbastro	Mujer	3	16-64	Graduado escolar o ESO	13
2015	6	22	Huesca	22048	Barbastro	Mujer	3	65 y más	Graduado escolar o ESO	13
2015	6	22	Huesca	22048	Barbastro	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	68
2015	6	22	Huesca	22048	Barbastro	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	7
2015	6	22	Huesca	22112	Fraga	Hombre	0	0-15	Sin clasificar	5
2015	6	22	Huesca	22112	Fraga	Hombre	0	16-64	Sin clasificar	9
2015	6	22	Huesca	22112	Fraga	Hombre	0	65 y más	Sin clasificar	12
2015	6	22	Huesca	22112	Fraga	Hombre	2	0-15	Inferior a graduado escolar o ESO	1
2015	6	22	Huesca	22112	Fraga	Hombre	2	16-64	Inferior a graduado escolar o ESO	1
2015	6	22	Huesca	22112	Fraga	Hombre	2	65 y más	Inferior a graduado escolar o ESO	1
2015	6	22	Huesca	22112	Fraga	Hombre	3	16-64	Graduado escolar o ESO	11
2015	6	22	Huesca	22112	Fraga	Hombre	3	65 y más	Graduado escolar o ESO	2
2015	6	22	Huesca	22112	Fraga	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	30
2015	6	22	Huesca	22112	Fraga	Mujer	0	0-15	Sin clasificar	8
2015	6	22	Huesca	22112	Fraga	Mujer	0	16-64	Sin clasificar	9
2015	6	22	Huesca	22112	Fraga	Mujer	0	65 y más	Sin clasificar	13
2015	6	22	Huesca	22112	Fraga	Mujer	1	0-15	No sabe leer ni escribir	1
2015	6	22	Huesca	22112	Fraga	Mujer	2	0-15	Inferior a graduado escolar o ESO	3
2015	6	22	Huesca	22112	Fraga	Mujer	2	16-64	Inferior a graduado escolar o ESO	4
2015	6	22	Huesca	22112	Fraga	Mujer	2	65 y más	Inferior a graduado escolar o ESO	2
2015	6	22	Huesca	22112	Fraga	Mujer	3	16-64	Graduado escolar o ESO	14
2015	6	22	Huesca	22112	Fraga	Mujer	3	65 y más	Graduado escolar o ESO	4
2015	6	22	Huesca	22112	Fraga	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	29
2015	6	22	Huesca	22112	Fraga	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	2
2015	6	22	Huesca	22130	Jaca	Hombre	0	0-15	Sin clasificar	43
2015	6	22	Huesca	22130	Jaca	Hombre	0	16-64	Sin clasificar	37
2015	6	22	Huesca	22130	Jaca	Hombre	0	65 y más	Sin clasificar	15
2015	6	22	Huesca	22130	Jaca	Hombre	2	0-15	Inferior a graduado escolar o ESO	2
2015	6	22	Huesca	22130	Jaca	Hombre	2	16-64	Inferior a graduado escolar o ESO	10
2015	6	22	Huesca	22130	Jaca	Hombre	2	65 y más	Inferior a graduado escolar o ESO	2
2015	6	22	Huesca	22130	Jaca	Hombre	3	16-64	Graduado escolar o ESO	28
2015	6	22	Huesca	22130	Jaca	Hombre	3	65 y más	Graduado escolar o ESO	15
2015	6	22	Huesca	22130	Jaca	Hombre	4	0-15	BUP, Bachiller, LOGSE ó superior	1
2015	6	22	Huesca	22130	Jaca	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	91
2015	6	22	Huesca	22130	Jaca	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	24
2015	6	22	Huesca	22130	Jaca	Mujer	0	0-15	Sin clasificar	44
2015	6	22	Huesca	22130	Jaca	Mujer	0	16-64	Sin clasificar	48
2015	6	22	Huesca	22130	Jaca	Mujer	0	65 y más	Sin clasificar	20
2015	6	22	Huesca	22130	Jaca	Mujer	1	0-15	No sabe leer ni escribir	1
2015	6	22	Huesca	22130	Jaca	Mujer	2	0-15	Inferior a graduado escolar o ESO	4
2015	6	22	Huesca	22130	Jaca	Mujer	2	16-64	Inferior a graduado escolar o ESO	7
2015	6	22	Huesca	22130	Jaca	Mujer	2	65 y más	Inferior a graduado escolar o ESO	10
2015	6	22	Huesca	22130	Jaca	Mujer	3	0-15	Graduado escolar o ESO	1
2015	6	22	Huesca	22130	Jaca	Mujer	3	16-64	Graduado escolar o ESO	16
2015	6	22	Huesca	22130	Jaca	Mujer	3	65 y más	Graduado escolar o ESO	19
2015	6	22	Huesca	22130	Jaca	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	101
2015	6	22	Huesca	22130	Jaca	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	17
2015	6	22	Huesca	22158	Monzón	Hombre	0	0-15	Sin clasificar	43
2015	6	22	Huesca	22158	Monzón	Hombre	0	16-64	Sin clasificar	30
2015	6	22	Huesca	22158	Monzón	Hombre	0	65 y más	Sin clasificar	14
2015	6	22	Huesca	22158	Monzón	Hombre	2	0-15	Inferior a graduado escolar o ESO	6
2015	6	22	Huesca	22158	Monzón	Hombre	2	16-64	Inferior a graduado escolar o ESO	6
2015	6	22	Huesca	22158	Monzón	Hombre	2	65 y más	Inferior a graduado escolar o ESO	3
2015	6	22	Huesca	22158	Monzón	Hombre	3	0-15	Graduado escolar o ESO	1
2015	6	22	Huesca	22158	Monzón	Hombre	3	16-64	Graduado escolar o ESO	22
2015	6	22	Huesca	22158	Monzón	Hombre	3	65 y más	Graduado escolar o ESO	8
2015	6	22	Huesca	22158	Monzón	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	29
2015	6	22	Huesca	22158	Monzón	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	7
2015	6	22	Huesca	22158	Monzón	Mujer	0	0-15	Sin clasificar	34
2015	6	22	Huesca	22158	Monzón	Mujer	0	16-64	Sin clasificar	28
2015	6	22	Huesca	22158	Monzón	Mujer	0	65 y más	Sin clasificar	16
2015	6	22	Huesca	22158	Monzón	Mujer	2	0-15	Inferior a graduado escolar o ESO	2
2015	6	22	Huesca	22158	Monzón	Mujer	2	16-64	Inferior a graduado escolar o ESO	4
2015	6	22	Huesca	22158	Monzón	Mujer	2	65 y más	Inferior a graduado escolar o ESO	7
2015	6	22	Huesca	22158	Monzón	Mujer	3	0-15	Graduado escolar o ESO	1
2015	6	22	Huesca	22158	Monzón	Mujer	3	16-64	Graduado escolar o ESO	12
2015	6	22	Huesca	22158	Monzón	Mujer	3	65 y más	Graduado escolar o ESO	18
2015	6	22	Huesca	22158	Monzón	Mujer	4	0-15	BUP, Bachiller, LOGSE ó superior	1
2015	6	22	Huesca	22158	Monzón	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	50
2015	6	22	Huesca	22158	Monzón	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	8
2015	6	44	Teruel	44013	Alcañiz	Hombre	0	0-15	Sin clasificar	17
2015	6	44	Teruel	44013	Alcañiz	Hombre	0	16-64	Sin clasificar	32
2015	6	44	Teruel	44013	Alcañiz	Hombre	0	65 y más	Sin clasificar	17
2015	6	44	Teruel	44013	Alcañiz	Hombre	2	0-15	Inferior a graduado escolar o ESO	3
2015	6	44	Teruel	44013	Alcañiz	Hombre	2	16-64	Inferior a graduado escolar o ESO	4
2015	6	44	Teruel	44013	Alcañiz	Hombre	2	65 y más	Inferior a graduado escolar o ESO	2
2015	6	44	Teruel	44013	Alcañiz	Hombre	3	16-64	Graduado escolar o ESO	16
2015	6	44	Teruel	44013	Alcañiz	Hombre	3	65 y más	Graduado escolar o ESO	12
