Mes y año	Mes (código)	Mes nombre	Año	Sexo	Provincia código	Provincia nombre	Número de contratos	Temporalidad	Bonificado o no
Agosto 2013	201308	Agosto	2013	Hombres	22	Huesca	3744	Temporal	No bonificados
Agosto 2013	201308	Agosto	2013	Mujeres	22	Huesca	2228	Temporal	No bonificados
Agosto 2013	201308	Agosto	2013	Hombres	44	Teruel	5	Indefinido	Bonificados
Agosto 2013	201308	Agosto	2013	Mujeres	44	Teruel	7	Indefinido	Bonificados
Agosto 2013	201308	Agosto	2013	Hombres	44	Teruel	60	Indefinido	No bonificados
Agosto 2013	201308	Agosto	2013	Mujeres	44	Teruel	34	Indefinido	No bonificados
Agosto 2013	201308	Agosto	2013	Hombres	44	Teruel	11	Temporal	Bonificados
Agosto 2013	201308	Agosto	2013	Mujeres	44	Teruel	13	Temporal	Bonificados
Agosto 2013	201308	Agosto	2013	Hombres	44	Teruel	1448	Temporal	No bonificados
Agosto 2013	201308	Agosto	2013	Mujeres	44	Teruel	1162	Temporal	No bonificados
Agosto 2013	201308	Agosto	2013	Hombres	50	Zaragoza	47	Indefinido	Bonificados
Agosto 2013	201308	Agosto	2013	Mujeres	50	Zaragoza	20	Indefinido	Bonificados
Agosto 2013	201308	Agosto	2013	Hombres	50	Zaragoza	590	Indefinido	No bonificados
Agosto 2013	201308	Agosto	2013	Mujeres	50	Zaragoza	593	Indefinido	No bonificados
Agosto 2013	201308	Agosto	2013	Hombres	50	Zaragoza	119	Temporal	Bonificados
Agosto 2013	201308	Agosto	2013	Mujeres	50	Zaragoza	185	Temporal	Bonificados
Agosto 2013	201308	Agosto	2013	Hombres	50	Zaragoza	12453	Temporal	No bonificados
Agosto 2013	201308	Agosto	2013	Mujeres	50	Zaragoza	9143	Temporal	No bonificados
Julio 2013	201307	Julio	2013	Hombres	22	Huesca	35	Indefinido	Bonificados
Julio 2013	201307	Julio	2013	Mujeres	22	Huesca	11	Indefinido	Bonificados
Julio 2013	201307	Julio	2013	Hombres	22	Huesca	208	Indefinido	No bonificados
Julio 2013	201307	Julio	2013	Mujeres	22	Huesca	138	Indefinido	No bonificados
Julio 2013	201307	Julio	2013	Hombres	22	Huesca	22	Temporal	Bonificados
Julio 2013	201307	Julio	2013	Mujeres	22	Huesca	53	Temporal	Bonificados
Julio 2013	201307	Julio	2013	Hombres	22	Huesca	5112	Temporal	No bonificados
Julio 2013	201307	Julio	2013	Mujeres	22	Huesca	4009	Temporal	No bonificados
Julio 2013	201307	Julio	2013	Hombres	44	Teruel	14	Indefinido	Bonificados
Julio 2013	201307	Julio	2013	Mujeres	44	Teruel	8	Indefinido	Bonificados
Julio 2013	201307	Julio	2013	Hombres	44	Teruel	79	Indefinido	No bonificados
Julio 2013	201307	Julio	2013	Mujeres	44	Teruel	75	Indefinido	No bonificados
Julio 2013	201307	Julio	2013	Hombres	44	Teruel	7	Temporal	Bonificados
Julio 2013	201307	Julio	2013	Mujeres	44	Teruel	24	Temporal	Bonificados
Julio 2013	201307	Julio	2013	Hombres	44	Teruel	2312	Temporal	No bonificados
Julio 2013	201307	Julio	2013	Mujeres	44	Teruel	1639	Temporal	No bonificados
Julio 2013	201307	Julio	2013	Hombres	50	Zaragoza	106	Indefinido	Bonificados
Julio 2013	201307	Julio	2013	Mujeres	50	Zaragoza	72	Indefinido	Bonificados
Julio 2013	201307	Julio	2013	Hombres	50	Zaragoza	856	Indefinido	No bonificados
Julio 2013	201307	Julio	2013	Mujeres	50	Zaragoza	850	Indefinido	No bonificados
Julio 2013	201307	Julio	2013	Hombres	50	Zaragoza	144	Temporal	Bonificados
Julio 2013	201307	Julio	2013	Mujeres	50	Zaragoza	224	Temporal	Bonificados
Julio 2013	201307	Julio	2013	Hombres	50	Zaragoza	16933	Temporal	No bonificados
Julio 2013	201307	Julio	2013	Mujeres	50	Zaragoza	12364	Temporal	No bonificados
Junio 2013	201306	Junio	2013	Hombres	22	Huesca	21	Indefinido	Bonificados
Junio 2013	201306	Junio	2013	Mujeres	22	Huesca	8	Indefinido	Bonificados
Junio 2013	201306	Junio	2013	Hombres	22	Huesca	226	Indefinido	No bonificados
Junio 2013	201306	Junio	2013	Mujeres	22	Huesca	179	Indefinido	No bonificados
Junio 2013	201306	Junio	2013	Hombres	22	Huesca	11	Temporal	Bonificados
Junio 2013	201306	Junio	2013	Mujeres	22	Huesca	32	Temporal	Bonificados
Junio 2013	201306	Junio	2013	Hombres	22	Huesca	3727	Temporal	No bonificados
Junio 2013	201306	Junio	2013	Mujeres	22	Huesca	3054	Temporal	No bonificados
Junio 2013	201306	Junio	2013	Hombres	44	Teruel	7	Indefinido	Bonificados
Junio 2013	201306	Junio	2013	Mujeres	44	Teruel	3	Indefinido	Bonificados
Junio 2013	201306	Junio	2013	Hombres	44	Teruel	105	Indefinido	No bonificados
Junio 2013	201306	Junio	2013	Mujeres	44	Teruel	113	Indefinido	No bonificados
Junio 2013	201306	Junio	2013	Hombres	44	Teruel	11	Temporal	Bonificados
Junio 2013	201306	Junio	2013	Mujeres	44	Teruel	23	Temporal	Bonificados
Junio 2013	201306	Junio	2013	Hombres	44	Teruel	1799	Temporal	No bonificados
Junio 2013	201306	Junio	2013	Mujeres	44	Teruel	1219	Temporal	No bonificados
Junio 2013	201306	Junio	2013	Hombres	50	Zaragoza	69	Indefinido	Bonificados
Junio 2013	201306	Junio	2013	Mujeres	50	Zaragoza	38	Indefinido	Bonificados
Junio 2013	201306	Junio	2013	Hombres	50	Zaragoza	803	Indefinido	No bonificados
Junio 2013	201306	Junio	2013	Mujeres	50	Zaragoza	864	Indefinido	No bonificados
Junio 2013	201306	Junio	2013	Hombres	50	Zaragoza	123	Temporal	Bonificados
Junio 2013	201306	Junio	2013	Mujeres	50	Zaragoza	209	Temporal	Bonificados
Junio 2013	201306	Junio	2013	Hombres	50	Zaragoza	15181	Temporal	No bonificados
Junio 2013	201306	Junio	2013	Mujeres	50	Zaragoza	11002	Temporal	No bonificados
Mayo 2013	201305	Mayo	2013	Hombres	22	Huesca	22	Indefinido	Bonificados
Mayo 2013	201305	Mayo	2013	Mujeres	22	Huesca	9	Indefinido	Bonificados
Mayo 2013	201305	Mayo	2013	Hombres	22	Huesca	361	Indefinido	No bonificados
Mayo 2013	201305	Mayo	2013	Mujeres	22	Huesca	237	Indefinido	No bonificados
Mayo 2013	201305	Mayo	2013	Hombres	22	Huesca	16	Temporal	Bonificados
Mayo 2013	201305	Mayo	2013	Mujeres	22	Huesca	34	Temporal	Bonificados
Mayo 2013	201305	Mayo	2013	Hombres	22	Huesca	4840	Temporal	No bonificados
Mayo 2013	201305	Mayo	2013	Mujeres	22	Huesca	2610	Temporal	No bonificados
Mayo 2013	201305	Mayo	2013	Hombres	44	Teruel	10	Indefinido	Bonificados
Mayo 2013	201305	Mayo	2013	Mujeres	44	Teruel	10	Indefinido	Bonificados
Mayo 2013	201305	Mayo	2013	Hombres	44	Teruel	92	Indefinido	No bonificados
Mayo 2013	201305	Mayo	2013	Mujeres	44	Teruel	90	Indefinido	No bonificados
Mayo 2013	201305	Mayo	2013	Hombres	44	Teruel	9	Temporal	Bonificados
Mayo 2013	201305	Mayo	2013	Mujeres	44	Teruel	27	Temporal	Bonificados
Mayo 2013	201305	Mayo	2013	Hombres	44	Teruel	1735	Temporal	No bonificados
Mayo 2013	201305	Mayo	2013	Mujeres	44	Teruel	1078	Temporal	No bonificados
Mayo 2013	201305	Mayo	2013	Hombres	50	Zaragoza	86	Indefinido	Bonificados
Mayo 2013	201305	Mayo	2013	Mujeres	50	Zaragoza	67	Indefinido	Bonificados
Mayo 2013	201305	Mayo	2013	Hombres	50	Zaragoza	896	Indefinido	No bonificados
Mayo 2013	201305	Mayo	2013	Mujeres	50	Zaragoza	1056	Indefinido	No bonificados
Mayo 2013	201305	Mayo	2013	Hombres	50	Zaragoza	105	Temporal	Bonificados
Mayo 2013	201305	Mayo	2013	Mujeres	50	Zaragoza	230	Temporal	Bonificados
Mayo 2013	201305	Mayo	2013	Hombres	50	Zaragoza	14563	Temporal	No bonificados
Mayo 2013	201305	Mayo	2013	Mujeres	50	Zaragoza	10901	Temporal	No bonificados
Abril 2013	201304	Abril	2013	Hombres	22	Huesca	22	Indefinido	Bonificados
Abril 2013	201304	Abril	2013	Mujeres	22	Huesca	12	Indefinido	Bonificados
Abril 2013	201304	Abril	2013	Hombres	22	Huesca	251	Indefinido	No bonificados
Abril 2013	201304	Abril	2013	Mujeres	22	Huesca	220	Indefinido	No bonificados
Abril 2013	201304	Abril	2013	Hombres	22	Huesca	21	Temporal	Bonificados
Abril 2013	201304	Abril	2013	Mujeres	22	Huesca	44	Temporal	Bonificados
Abril 2013	201304	Abril	2013	Hombres	22	Huesca	2365	Temporal	No bonificados
Abril 2013	201304	Abril	2013	Mujeres	22	Huesca	1799	Temporal	No bonificados
Abril 2013	201304	Abril	2013	Hombres	44	Teruel	13	Indefinido	Bonificados
Abril 2013	201304	Abril	2013	Mujeres	44	Teruel	11	Indefinido	Bonificados
Abril 2013	201304	Abril	2013	Hombres	44	Teruel	120	Indefinido	No bonificados
Abril 2013	201304	Abril	2013	Mujeres	44	Teruel	95	Indefinido	No bonificados
Abril 2013	201304	Abril	2013	Hombres	44	Teruel	10	Temporal	Bonificados
Abril 2013	201304	Abril	2013	Mujeres	44	Teruel	22	Temporal	Bonificados
Abril 2013	201304	Abril	2013	Hombres	44	Teruel	1399	Temporal	No bonificados
Abril 2013	201304	Abril	2013	Mujeres	44	Teruel	868	Temporal	No bonificados
Abril 2013	201304	Abril	2013	Hombres	50	Zaragoza	70	Indefinido	Bonificados
Abril 2013	201304	Abril	2013	Mujeres	50	Zaragoza	47	Indefinido	Bonificados
Abril 2013	201304	Abril	2013	Hombres	50	Zaragoza	917	Indefinido	No bonificados
Abril 2013	201304	Abril	2013	Mujeres	50	Zaragoza	1063	Indefinido	No bonificados
Abril 2013	201304	Abril	2013	Hombres	50	Zaragoza	96	Temporal	Bonificados
Abril 2013	201304	Abril	2013	Mujeres	50	Zaragoza	221	Temporal	Bonificados
Abril 2013	201304	Abril	2013	Hombres	50	Zaragoza	10295	Temporal	No bonificados
Abril 2013	201304	Abril	2013	Mujeres	50	Zaragoza	8268	Temporal	No bonificados
Marzo 2013	201303	Marzo	2013	Hombres	22	Huesca	26	Indefinido	Bonificados
Marzo 2013	201303	Marzo	2013	Mujeres	22	Huesca	11	Indefinido	Bonificados
Marzo 2013	201303	Marzo	2013	Hombres	22	Huesca	246	Indefinido	No bonificados
Marzo 2013	201303	Marzo	2013	Mujeres	22	Huesca	224	Indefinido	No bonificados
Marzo 2013	201303	Marzo	2013	Hombres	22	Huesca	15	Temporal	Bonificados
Marzo 2013	201303	Marzo	2013	Mujeres	22	Huesca	45	Temporal	Bonificados
Marzo 2013	201303	Marzo	2013	Hombres	22	Huesca	1939	Temporal	No bonificados
Marzo 2013	201303	Marzo	2013	Mujeres	22	Huesca	1513	Temporal	No bonificados
Marzo 2013	201303	Marzo	2013	Hombres	44	Teruel	14	Indefinido	Bonificados
Marzo 2013	201303	Marzo	2013	Mujeres	44	Teruel	4	Indefinido	Bonificados
Marzo 2013	201303	Marzo	2013	Hombres	44	Teruel	113	Indefinido	No bonificados
Marzo 2013	201303	Marzo	2013	Mujeres	44	Teruel	108	Indefinido	No bonificados
Marzo 2013	201303	Marzo	2013	Hombres	44	Teruel	8	Temporal	Bonificados
Marzo 2013	201303	Marzo	2013	Mujeres	44	Teruel	13	Temporal	Bonificados
Marzo 2013	201303	Marzo	2013	Hombres	44	Teruel	1223	Temporal	No bonificados
Marzo 2013	201303	Marzo	2013	Mujeres	44	Teruel	828	Temporal	No bonificados
Marzo 2013	201303	Marzo	2013	Hombres	50	Zaragoza	64	Indefinido	Bonificados
Marzo 2013	201303	Marzo	2013	Mujeres	50	Zaragoza	32	Indefinido	Bonificados
Marzo 2013	201303	Marzo	2013	Hombres	50	Zaragoza	846	Indefinido	No bonificados
Marzo 2013	201303	Marzo	2013	Mujeres	50	Zaragoza	1012	Indefinido	No bonificados
Marzo 2013	201303	Marzo	2013	Hombres	50	Zaragoza	84	Temporal	Bonificados
Marzo 2013	201303	Marzo	2013	Mujeres	50	Zaragoza	178	Temporal	Bonificados
Marzo 2013	201303	Marzo	2013	Hombres	50	Zaragoza	8126	Temporal	No bonificados
Marzo 2013	201303	Marzo	2013	Mujeres	50	Zaragoza	7238	Temporal	No bonificados
Febrero 2013	201302	Febrero	2013	Hombres	22	Huesca	17	Indefinido	Bonificados
Febrero 2013	201302	Febrero	2013	Mujeres	22	Huesca	6	Indefinido	Bonificados
Febrero 2013	201302	Febrero	2013	Hombres	22	Huesca	216	Indefinido	No bonificados
Febrero 2013	201302	Febrero	2013	Mujeres	22	Huesca	169	Indefinido	No bonificados
Febrero 2013	201302	Febrero	2013	Hombres	22	Huesca	13	Temporal	Bonificados
Febrero 2013	201302	Febrero	2013	Mujeres	22	Huesca	31	Temporal	Bonificados
Febrero 2013	201302	Febrero	2013	Hombres	22	Huesca	1698	Temporal	No bonificados
Febrero 2013	201302	Febrero	2013	Mujeres	22	Huesca	1370	Temporal	No bonificados
Febrero 2013	201302	Febrero	2013	Hombres	44	Teruel	9	Indefinido	Bonificados
Febrero 2013	201302	Febrero	2013	Mujeres	44	Teruel	7	Indefinido	Bonificados
Febrero 2013	201302	Febrero	2013	Hombres	44	Teruel	83	Indefinido	No bonificados
Febrero 2013	201302	Febrero	2013	Mujeres	44	Teruel	66	Indefinido	No bonificados
Febrero 2013	201302	Febrero	2013	Hombres	44	Teruel	7	Temporal	Bonificados
Febrero 2013	201302	Febrero	2013	Mujeres	44	Teruel	25	Temporal	Bonificados
Febrero 2013	201302	Febrero	2013	Hombres	44	Teruel	973	Temporal	No bonificados
Febrero 2013	201302	Febrero	2013	Mujeres	44	Teruel	602	Temporal	No bonificados
Febrero 2013	201302	Febrero	2013	Hombres	50	Zaragoza	58	Indefinido	Bonificados
Febrero 2013	201302	Febrero	2013	Mujeres	50	Zaragoza	38	Indefinido	Bonificados
Febrero 2013	201302	Febrero	2013	Hombres	50	Zaragoza	768	Indefinido	No bonificados
Febrero 2013	201302	Febrero	2013	Mujeres	50	Zaragoza	881	Indefinido	No bonificados
Febrero 2013	201302	Febrero	2013	Hombres	50	Zaragoza	81	Temporal	Bonificados
Febrero 2013	201302	Febrero	2013	Mujeres	50	Zaragoza	188	Temporal	Bonificados
Febrero 2013	201302	Febrero	2013	Hombres	50	Zaragoza	7682	Temporal	No bonificados
Febrero 2013	201302	Febrero	2013	Mujeres	50	Zaragoza	6811	Temporal	No bonificados
Enero 2013	201301	Enero	2013	Hombres	22	Huesca	16	Indefinido	Bonificados
Enero 2013	201301	Enero	2013	Mujeres	22	Huesca	12	Indefinido	Bonificados
Enero 2013	201301	Enero	2013	Hombres	22	Huesca	264	Indefinido	No bonificados
Enero 2013	201301	Enero	2013	Mujeres	22	Huesca	208	Indefinido	No bonificados
Enero 2013	201301	Enero	2013	Hombres	22	Huesca	21	Temporal	Bonificados
Enero 2013	201301	Enero	2013	Mujeres	22	Huesca	38	Temporal	Bonificados
Enero 2013	201301	Enero	2013	Hombres	22	Huesca	1900	Temporal	No bonificados
Enero 2013	201301	Enero	2013	Mujeres	22	Huesca	1707	Temporal	No bonificados
Enero 2013	201301	Enero	2013	Hombres	44	Teruel	10	Indefinido	Bonificados
Enero 2013	201301	Enero	2013	Mujeres	44	Teruel	5	Indefinido	Bonificados
Enero 2013	201301	Enero	2013	Hombres	44	Teruel	110	Indefinido	No bonificados
Enero 2013	201301	Enero	2013	Mujeres	44	Teruel	80	Indefinido	No bonificados
Enero 2013	201301	Enero	2013	Hombres	44	Teruel	5	Temporal	Bonificados
Enero 2013	201301	Enero	2013	Mujeres	44	Teruel	11	Temporal	Bonificados
Enero 2013	201301	Enero	2013	Hombres	44	Teruel	1220	Temporal	No bonificados
Enero 2013	201301	Enero	2013	Mujeres	44	Teruel	703	Temporal	No bonificados
Enero 2013	201301	Enero	2013	Hombres	50	Zaragoza	47	Indefinido	Bonificados
Enero 2013	201301	Enero	2013	Mujeres	50	Zaragoza	31	Indefinido	Bonificados
Enero 2013	201301	Enero	2013	Hombres	50	Zaragoza	993	Indefinido	No bonificados
Enero 2013	201301	Enero	2013	Mujeres	50	Zaragoza	1051	Indefinido	No bonificados
Enero 2013	201301	Enero	2013	Hombres	50	Zaragoza	83	Temporal	Bonificados
Enero 2013	201301	Enero	2013	Mujeres	50	Zaragoza	160	Temporal	Bonificados
Enero 2013	201301	Enero	2013	Hombres	50	Zaragoza	9409	Temporal	No bonificados
Enero 2013	201301	Enero	2013	Mujeres	50	Zaragoza	8487	Temporal	No bonificados
Diciembre 2012	201212	Diciembre	2012	Hombres	22	Huesca	10	Indefinido	Bonificados
Diciembre 2012	201212	Diciembre	2012	Mujeres	22	Huesca	6	Indefinido	Bonificados
Diciembre 2012	201212	Diciembre	2012	Hombres	22	Huesca	224	Indefinido	No bonificados
Diciembre 2012	201212	Diciembre	2012	Mujeres	22	Huesca	153	Indefinido	No bonificados
Diciembre 2012	201212	Diciembre	2012	Hombres	22	Huesca	12	Temporal	Bonificados
Diciembre 2012	201212	Diciembre	2012	Mujeres	22	Huesca	31	Temporal	Bonificados
Diciembre 2012	201212	Diciembre	2012	Hombres	22	Huesca	1814	Temporal	No bonificados
Diciembre 2012	201212	Diciembre	2012	Mujeres	22	Huesca	1924	Temporal	No bonificados
Diciembre 2012	201212	Diciembre	2012	Hombres	44	Teruel	2	Indefinido	Bonificados
Diciembre 2012	201212	Diciembre	2012	Mujeres	44	Teruel	2	Indefinido	Bonificados
Diciembre 2012	201212	Diciembre	2012	Hombres	44	Teruel	63	Indefinido	No bonificados
Diciembre 2012	201212	Diciembre	2012	Mujeres	44	Teruel	64	Indefinido	No bonificados
Diciembre 2012	201212	Diciembre	2012	Mujeres	44	Teruel	12	Temporal	Bonificados
Diciembre 2012	201212	Diciembre	2012	Hombres	44	Teruel	988	Temporal	No bonificados
Diciembre 2012	201212	Diciembre	2012	Mujeres	44	Teruel	834	Temporal	No bonificados
Diciembre 2012	201212	Diciembre	2012	Hombres	50	Zaragoza	38	Indefinido	Bonificados
Diciembre 2012	201212	Diciembre	2012	Mujeres	50	Zaragoza	27	Indefinido	Bonificados
Diciembre 2012	201212	Diciembre	2012	Hombres	50	Zaragoza	759	Indefinido	No bonificados
Diciembre 2012	201212	Diciembre	2012	Mujeres	50	Zaragoza	866	Indefinido	No bonificados
Diciembre 2012	201212	Diciembre	2012	Hombres	50	Zaragoza	81	Temporal	Bonificados
Diciembre 2012	201212	Diciembre	2012	Mujeres	50	Zaragoza	149	Temporal	Bonificados
Diciembre 2012	201212	Diciembre	2012	Hombres	50	Zaragoza	8188	Temporal	No bonificados
Diciembre 2012	201212	Diciembre	2012	Mujeres	50	Zaragoza	7922	Temporal	No bonificados
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	10	Indefinido	Bonificados
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	5	Indefinido	Bonificados
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	215	Indefinido	No bonificados
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	207	Indefinido	No bonificados
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	18	Temporal	Bonificados
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	32	Temporal	Bonificados
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	1929	Temporal	No bonificados
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	1579	Temporal	No bonificados
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	12	Indefinido	Bonificados
Noviembre 2012	201211	Noviembre	2012	Mujeres	44	Teruel	2	Indefinido	Bonificados
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	77	Indefinido	No bonificados
Noviembre 2012	201211	Noviembre	2012	Mujeres	44	Teruel	78	Indefinido	No bonificados
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	8	Temporal	Bonificados
Noviembre 2012	201211	Noviembre	2012	Mujeres	44	Teruel	12	Temporal	Bonificados
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	1074	Temporal	No bonificados
Noviembre 2012	201211	Noviembre	2012	Mujeres	44	Teruel	938	Temporal	No bonificados
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	46	Indefinido	Bonificados
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	52	Indefinido	Bonificados
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	807	Indefinido	No bonificados
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	1141	Indefinido	No bonificados
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	99	Temporal	Bonificados
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	168	Temporal	Bonificados
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	10499	Temporal	No bonificados
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	9417	Temporal	No bonificados
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	18	Indefinido	Bonificados
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	9	Indefinido	Bonificados
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	194	Indefinido	No bonificados
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	290	Indefinido	No bonificados
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	8	Temporal	Bonificados
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	46	Temporal	Bonificados
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	2075	Temporal	No bonificados
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	1960	Temporal	No bonificados
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	11	Indefinido	Bonificados
Octubre 2012	201210	Octubre	2012	Mujeres	44	Teruel	11	Indefinido	Bonificados
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	92	Indefinido	No bonificados
Octubre 2012	201210	Octubre	2012	Mujeres	44	Teruel	104	Indefinido	No bonificados
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	12	Temporal	Bonificados
Octubre 2012	201210	Octubre	2012	Mujeres	44	Teruel	27	Temporal	Bonificados
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	1788	Temporal	No bonificados
Octubre 2012	201210	Octubre	2012	Mujeres	44	Teruel	1247	Temporal	No bonificados
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	82	Indefinido	Bonificados
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	60	Indefinido	Bonificados
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	1038	Indefinido	No bonificados
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	1682	Indefinido	No bonificados
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	127	Temporal	Bonificados
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	227	Temporal	Bonificados
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	13917	Temporal	No bonificados
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	12909	Temporal	No bonificados
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	26	Indefinido	Bonificados
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	11	Indefinido	Bonificados
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	194	Indefinido	No bonificados
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	273	Indefinido	No bonificados
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	24	Temporal	Bonificados
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	38	Temporal	Bonificados
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	2352	Temporal	No bonificados
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	1919	Temporal	No bonificados
Septiembre 2012	201209	Septiembre	2012	Hombres	44	Teruel	13	Indefinido	Bonificados
Septiembre 2012	201209	Septiembre	2012	Mujeres	44	Teruel	8	Indefinido	Bonificados
Septiembre 2012	201209	Septiembre	2012	Hombres	44	Teruel	85	Indefinido	No bonificados
Septiembre 2012	201209	Septiembre	2012	Mujeres	44	Teruel	116	Indefinido	No bonificados
Septiembre 2012	201209	Septiembre	2012	Hombres	44	Teruel	10	Temporal	Bonificados
Septiembre 2012	201209	Septiembre	2012	Mujeres	44	Teruel	18	Temporal	Bonificados
Septiembre 2012	201209	Septiembre	2012	Hombres	44	Teruel	1709	Temporal	No bonificados
Septiembre 2012	201209	Septiembre	2012	Mujeres	44	Teruel	1012	Temporal	No bonificados
Septiembre 2012	201209	Septiembre	2012	Hombres	50	Zaragoza	72	Indefinido	Bonificados
Septiembre 2012	201209	Septiembre	2012	Mujeres	50	Zaragoza	45	Indefinido	Bonificados
Septiembre 2012	201209	Septiembre	2012	Hombres	50	Zaragoza	991	Indefinido	No bonificados
Septiembre 2012	201209	Septiembre	2012	Mujeres	50	Zaragoza	1818	Indefinido	No bonificados
Septiembre 2012	201209	Septiembre	2012	Hombres	50	Zaragoza	145	Temporal	Bonificados
Septiembre 2012	201209	Septiembre	2012	Mujeres	50	Zaragoza	222	Temporal	Bonificados
Septiembre 2012	201209	Septiembre	2012	Hombres	50	Zaragoza	14786	Temporal	No bonificados
Septiembre 2012	201209	Septiembre	2012	Mujeres	50	Zaragoza	12155	Temporal	No bonificados
Agosto 2012	201208	Agosto	2012	Hombres	22	Huesca	11	Indefinido	Bonificados
Agosto 2012	201208	Agosto	2012	Mujeres	22	Huesca	6	Indefinido	Bonificados
Agosto 2012	201208	Agosto	2012	Hombres	22	Huesca	140	Indefinido	No bonificados
Agosto 2012	201208	Agosto	2012	Mujeres	22	Huesca	186	Indefinido	No bonificados
Agosto 2012	201208	Agosto	2012	Hombres	22	Huesca	12	Temporal	Bonificados
Agosto 2012	201208	Agosto	2012	Mujeres	22	Huesca	26	Temporal	Bonificados
Agosto 2012	201208	Agosto	2012	Hombres	22	Huesca	3587	Temporal	No bonificados
Agosto 2012	201208	Agosto	2012	Mujeres	22	Huesca	2332	Temporal	No bonificados
Agosto 2012	201208	Agosto	2012	Hombres	44	Teruel	14	Indefinido	Bonificados
Agosto 2012	201208	Agosto	2012	Mujeres	44	Teruel	3	Indefinido	Bonificados
Agosto 2012	201208	Agosto	2012	Hombres	44	Teruel	47	Indefinido	No bonificados
Agosto 2012	201208	Agosto	2012	Mujeres	44	Teruel	72	Indefinido	No bonificados
Agosto 2012	201208	Agosto	2012	Hombres	44	Teruel	10	Temporal	Bonificados
Agosto 2012	201208	Agosto	2012	Mujeres	44	Teruel	24	Temporal	Bonificados
Agosto 2012	201208	Agosto	2012	Hombres	44	Teruel	1195	Temporal	No bonificados
Agosto 2012	201208	Agosto	2012	Mujeres	44	Teruel	1060	Temporal	No bonificados
Agosto 2012	201208	Agosto	2012	Hombres	50	Zaragoza	48	Indefinido	Bonificados
Agosto 2012	201208	Agosto	2012	Mujeres	50	Zaragoza	34	Indefinido	Bonificados
Agosto 2012	201208	Agosto	2012	Hombres	50	Zaragoza	694	Indefinido	No bonificados
Agosto 2012	201208	Agosto	2012	Mujeres	50	Zaragoza	1125	Indefinido	No bonificados
Agosto 2012	201208	Agosto	2012	Hombres	50	Zaragoza	76	Temporal	Bonificados
Agosto 2012	201208	Agosto	2012	Mujeres	50	Zaragoza	142	Temporal	Bonificados
Agosto 2012	201208	Agosto	2012	Hombres	50	Zaragoza	13251	Temporal	No bonificados
