Año	Residencia provincia código	Residencia provincia nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Sexo	Extranjeros
2010	22	Huesca	02	Resto de Europa	135	Ucrania	Hombres	285
2010	22	Huesca	02	Resto de Europa	135	Ucrania	Mujeres	266
2010	22	Huesca	02	Resto de Europa	137	Moldova	Hombres	22
2010	22	Huesca	02	Resto de Europa	137	Moldova	Mujeres	14
2010	22	Huesca	02	Resto de Europa	138	Bielorrusia	Hombres	8
2010	22	Huesca	02	Resto de Europa	138	Bielorrusia	Mujeres	8
2010	22	Huesca	02	Resto de Europa	139	Georgia	Hombres	5
2010	22	Huesca	02	Resto de Europa	139	Georgia	Mujeres	6
2010	22	Huesca	02	Resto de Europa	145	Bosnia-Herzegovina	Mujeres	1
2010	22	Huesca	02	Resto de Europa	148	Armenia	Hombres	28
2010	22	Huesca	02	Resto de Europa	148	Armenia	Mujeres	27
2010	22	Huesca	02	Resto de Europa	154	Rusia	Hombres	36
2010	22	Huesca	02	Resto de Europa	154	Rusia	Mujeres	86
2010	22	Huesca	02	Resto de Europa	156	Macedonia	Mujeres	1
2010	22	Huesca	02	Resto de Europa	157	Serbia	Hombres	10
2010	22	Huesca	02	Resto de Europa	157	Serbia	Mujeres	2
2010	22	Huesca	02	Resto de Europa	436	Turquía	Hombres	1
2010	22	Huesca	03	Magreb	203	Argelia	Hombres	658
2010	22	Huesca	03	Magreb	203	Argelia	Mujeres	281
2010	22	Huesca	03	Magreb	228	Marruecos	Hombres	2314
2010	22	Huesca	03	Magreb	228	Marruecos	Mujeres	1489
2010	22	Huesca	03	Magreb	230	Mauritania	Hombres	130
2010	22	Huesca	03	Magreb	230	Mauritania	Mujeres	23
2010	22	Huesca	03	Magreb	248	Túnez	Hombres	1
2010	22	Huesca	04	Resto de África	201	Burkina Fasso	Hombres	42
2010	22	Huesca	04	Resto de África	201	Burkina Fasso	Mujeres	17
2010	22	Huesca	04	Resto de África	202	Angola	Hombres	4
2010	22	Huesca	04	Resto de África	202	Angola	Mujeres	3
2010	22	Huesca	04	Resto de África	204	Benin	Mujeres	1
2010	22	Huesca	04	Resto de África	207	Cabo Verde	Hombres	10
2010	22	Huesca	04	Resto de África	207	Cabo Verde	Mujeres	8
2010	22	Huesca	04	Resto de África	208	Camerún	Hombres	6
2010	22	Huesca	04	Resto de África	208	Camerún	Mujeres	2
2010	22	Huesca	04	Resto de África	210	Congo	Hombres	1
2010	22	Huesca	04	Resto de África	211	Costa de Marfil	Hombres	31
2010	22	Huesca	04	Resto de África	211	Costa de Marfil	Mujeres	15
2010	22	Huesca	04	Resto de África	213	Egipto	Mujeres	1
2010	22	Huesca	04	Resto de África	216	Gambia	Hombres	564
2010	22	Huesca	04	Resto de África	216	Gambia	Mujeres	155
2010	22	Huesca	04	Resto de África	217	Ghana	Hombres	58
2010	22	Huesca	04	Resto de África	217	Ghana	Mujeres	28
2010	22	Huesca	04	Resto de África	218	Guinea	Hombres	192
2010	22	Huesca	04	Resto de África	218	Guinea	Mujeres	78
2010	22	Huesca	04	Resto de África	219	Guinea Bissau	Hombres	19
2010	22	Huesca	04	Resto de África	219	Guinea Bissau	Mujeres	2
2010	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	Hombres	8
2010	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	Mujeres	13
2010	22	Huesca	04	Resto de África	221	Kenia	Hombres	3
2010	22	Huesca	04	Resto de África	221	Kenia	Mujeres	20
2010	22	Huesca	04	Resto de África	223	Liberia	Hombres	2
2010	22	Huesca	04	Resto de África	223	Liberia	Mujeres	2
2010	22	Huesca	04	Resto de África	227	Mali	Hombres	812
2010	22	Huesca	04	Resto de África	227	Mali	Mujeres	134
2010	22	Huesca	04	Resto de África	231	Mozambique	Mujeres	1
2010	22	Huesca	04	Resto de África	233	Níger	Hombres	10
2010	22	Huesca	04	Resto de África	233	Níger	Mujeres	3
2010	22	Huesca	04	Resto de África	234	Nigeria	Hombres	70
2010	22	Huesca	04	Resto de África	234	Nigeria	Mujeres	37
2010	22	Huesca	04	Resto de África	237	Ruanda	Mujeres	1
2010	22	Huesca	04	Resto de África	238	Santo Tome y Príncipe	Mujeres	1
2010	22	Huesca	04	Resto de África	239	Senegal	Hombres	418
2010	22	Huesca	04	Resto de África	239	Senegal	Mujeres	51
2010	22	Huesca	04	Resto de África	241	Sierra Leona	Hombres	2
2010	22	Huesca	04	Resto de África	241	Sierra Leona	Mujeres	1
2010	22	Huesca	04	Resto de África	247	Togo	Hombres	1
2010	22	Huesca	04	Resto de África	247	Togo	Mujeres	2
2010	22	Huesca	04	Resto de África	251	Zambia	Mujeres	1
2010	22	Huesca	04	Resto de África	299	Países sin relaciones diplomáticas	Hombres	1
2010	22	Huesca	05	América del Norte	301	Canadá	Hombres	3
2010	22	Huesca	05	América del Norte	301	Canadá	Mujeres	2
2010	22	Huesca	05	América del Norte	302	Estados Unidos de América	Hombres	20
2010	22	Huesca	05	América del Norte	302	Estados Unidos de América	Mujeres	23
2010	22	Huesca	06	Resto de América	303	México	Hombres	34
2010	22	Huesca	06	Resto de América	303	México	Mujeres	37
2010	22	Huesca	06	Resto de América	314	Costa Rica	Hombres	2
2010	22	Huesca	06	Resto de América	314	Costa Rica	Mujeres	4
2010	22	Huesca	06	Resto de América	315	Cuba	Hombres	75
2010	22	Huesca	06	Resto de América	315	Cuba	Mujeres	113
2010	22	Huesca	06	Resto de América	316	Dominica	Hombres	1
2010	22	Huesca	06	Resto de América	316	Dominica	Mujeres	2
2010	22	Huesca	06	Resto de América	317	El Salvador	Hombres	1
2010	22	Huesca	06	Resto de América	317	El Salvador	Mujeres	6
2010	22	Huesca	06	Resto de América	319	Guatemala	Hombres	12
2010	22	Huesca	06	Resto de América	319	Guatemala	Mujeres	19
2010	22	Huesca	06	Resto de América	321	Honduras	Hombres	13
2010	22	Huesca	06	Resto de América	321	Honduras	Mujeres	34
2010	22	Huesca	06	Resto de América	323	Nicaragua	Hombres	15
2010	22	Huesca	06	Resto de América	323	Nicaragua	Mujeres	95
2010	22	Huesca	06	Resto de América	324	Panamá	Hombres	2
2010	22	Huesca	06	Resto de América	324	Panamá	Mujeres	5
2010	22	Huesca	06	Resto de América	326	República Dominicana	Hombres	182
2010	22	Huesca	06	Resto de América	326	República Dominicana	Mujeres	321
2010	22	Huesca	06	Resto de América	340	Argentina	Hombres	244
2010	22	Huesca	06	Resto de América	340	Argentina	Mujeres	238
2010	22	Huesca	06	Resto de América	341	Bolivia	Hombres	168
2010	22	Huesca	06	Resto de América	341	Bolivia	Mujeres	204
2010	22	Huesca	06	Resto de América	342	Brasil	Hombres	72
2010	22	Huesca	06	Resto de América	342	Brasil	Mujeres	203
2010	22	Huesca	06	Resto de América	343	Colombia	Hombres	544
2010	22	Huesca	06	Resto de América	343	Colombia	Mujeres	651
2010	22	Huesca	06	Resto de América	344	Chile	Hombres	67
2010	22	Huesca	06	Resto de América	344	Chile	Mujeres	55
2010	22	Huesca	06	Resto de América	345	Ecuador	Hombres	542
2010	22	Huesca	06	Resto de América	345	Ecuador	Mujeres	560
2010	22	Huesca	06	Resto de América	347	Paraguay	Hombres	17
2010	22	Huesca	06	Resto de América	347	Paraguay	Mujeres	42
2010	22	Huesca	06	Resto de América	348	Perú	Hombres	112
2010	22	Huesca	06	Resto de América	348	Perú	Mujeres	150
2010	22	Huesca	06	Resto de América	350	Uruguay	Hombres	89
2010	22	Huesca	06	Resto de América	350	Uruguay	Mujeres	103
2010	22	Huesca	06	Resto de América	351	Venezuela	Hombres	59
2010	22	Huesca	06	Resto de América	351	Venezuela	Mujeres	94
2010	22	Huesca	07	Asia	404	Bangladesh	Hombres	1
2010	22	Huesca	07	Asia	407	China	Hombres	279
2010	22	Huesca	07	Asia	407	China	Mujeres	125
2010	22	Huesca	07	Asia	409	Filipinas	Hombres	4
2010	22	Huesca	07	Asia	409	Filipinas	Mujeres	4
2010	22	Huesca	07	Asia	410	India	Hombres	3
2010	22	Huesca	07	Asia	410	India	Mujeres	8
2010	22	Huesca	07	Asia	414	Israel	Hombres	1
2010	22	Huesca	07	Asia	415	Japón	Hombres	2
2010	22	Huesca	07	Asia	415	Japón	Mujeres	3
2010	22	Huesca	07	Asia	419	Laos	Mujeres	1
2010	22	Huesca	07	Asia	420	Líbano	Hombres	1
2010	22	Huesca	07	Asia	421	Malasia	Hombres	1
2010	22	Huesca	07	Asia	423	Mongolia	Mujeres	3
2010	22	Huesca	07	Asia	424	Nepal	Hombres	1
2010	22	Huesca	07	Asia	424	Nepal	Mujeres	1
2010	22	Huesca	07	Asia	426	Pakistán	Hombres	35
2010	22	Huesca	07	Asia	426	Pakistán	Mujeres	12
2010	22	Huesca	07	Asia	430	República de Corea	Mujeres	3
2010	22	Huesca	07	Asia	433	Siria	Hombres	1
2010	22	Huesca	07	Asia	433	Siria	Mujeres	2
2010	22	Huesca	07	Asia	435	Tailandia	Mujeres	8
2010	22	Huesca	07	Asia	447	Uzbekistán	Mujeres	1
2010	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	Hombres	8
2010	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	Mujeres	4
2010	22	Huesca	08	Oceanía	501	Australia	Hombres	4
2010	22	Huesca	08	Oceanía	501	Australia	Mujeres	2
2010	22	Huesca	08	Oceanía	504	Nueva Zelanda	Hombres	1
2010	22	Huesca	08	Oceanía	511	Micronesia	Hombres	4
2010	22	Huesca	08	Oceanía	511	Micronesia	Mujeres	2
2010	22	Huesca	08	Oceanía	512	Tuvalu	Hombres	1
2010	22	Huesca	08	Oceanía	512	Tuvalu	Mujeres	1
2010	22	Huesca	08	Oceanía	515	Nauru	Mujeres	2
2010	22	Huesca	08	Oceanía	516	Palaos	Hombres	5
2010	22	Huesca	08	Oceanía	516	Palaos	Mujeres	3
2010	44	Teruel	01	UE-27	102	Austria	Hombres	2
2010	44	Teruel	01	UE-27	103	Bélgica	Hombres	7
2010	44	Teruel	01	UE-27	103	Bélgica	Mujeres	10
2010	44	Teruel	01	UE-27	104	Bulgaria	Hombres	182
2010	44	Teruel	01	UE-27	104	Bulgaria	Mujeres	143
2010	44	Teruel	01	UE-27	107	Dinamarca	Mujeres	1
2010	44	Teruel	01	UE-27	110	Francia	Hombres	53
2010	44	Teruel	01	UE-27	110	Francia	Mujeres	60
2010	44	Teruel	01	UE-27	111	Grecia	Hombres	1
2010	44	Teruel	01	UE-27	112	Hungría	Hombres	8
2010	44	Teruel	01	UE-27	112	Hungría	Mujeres	9
2010	44	Teruel	01	UE-27	113	Irlanda	Hombres	7
2010	44	Teruel	01	UE-27	113	Irlanda	Mujeres	4
2010	44	Teruel	01	UE-27	115	Italia	Hombres	94
2010	44	Teruel	01	UE-27	115	Italia	Mujeres	42
2010	44	Teruel	01	UE-27	121	Países Bajos	Hombres	14
2010	44	Teruel	01	UE-27	121	Países Bajos	Mujeres	14
2010	44	Teruel	01	UE-27	122	Polonia	Hombres	535
2010	44	Teruel	01	UE-27	122	Polonia	Mujeres	360
2010	44	Teruel	01	UE-27	123	Portugal	Hombres	239
2010	44	Teruel	01	UE-27	123	Portugal	Mujeres	118
2010	44	Teruel	01	UE-27	125	Reino Unido	Hombres	67
2010	44	Teruel	01	UE-27	125	Reino Unido	Mujeres	58
2010	44	Teruel	01	UE-27	126	Alemania	Hombres	45
2010	44	Teruel	01	UE-27	126	Alemania	Mujeres	41
2010	44	Teruel	01	UE-27	128	Rumanía	Hombres	3648
2010	44	Teruel	01	UE-27	128	Rumanía	Mujeres	3148
2010	44	Teruel	01	UE-27	131	Suecia	Hombres	4
2010	44	Teruel	01	UE-27	131	Suecia	Mujeres	3
2010	44	Teruel	01	UE-27	136	Letonia	Hombres	4
2010	44	Teruel	01	UE-27	136	Letonia	Mujeres	5
2010	44	Teruel	01	UE-27	142	Lituania	Hombres	5
2010	44	Teruel	01	UE-27	142	Lituania	Mujeres	6
2010	44	Teruel	01	UE-27	143	República Checa	Hombres	27
2010	44	Teruel	01	UE-27	143	República Checa	Mujeres	20
2010	44	Teruel	01	UE-27	144	Eslovaquia	Hombres	1
2010	44	Teruel	01	UE-27	144	Eslovaquia	Mujeres	2
2010	44	Teruel	02	Resto de Europa	101	Albania	Hombres	6
2010	44	Teruel	02	Resto de Europa	101	Albania	Mujeres	4
2010	44	Teruel	02	Resto de Europa	114	Islandia	Hombres	1
2010	44	Teruel	02	Resto de Europa	132	Suiza	Hombres	1
2010	44	Teruel	02	Resto de Europa	132	Suiza	Mujeres	6
2010	44	Teruel	02	Resto de Europa	135	Ucrania	Hombres	101
2010	44	Teruel	02	Resto de Europa	135	Ucrania	Mujeres	80
2010	44	Teruel	02	Resto de Europa	137	Moldova	Hombres	25
2010	44	Teruel	02	Resto de Europa	137	Moldova	Mujeres	20
2010	44	Teruel	02	Resto de Europa	138	Bielorrusia	Hombres	1
2010	44	Teruel	02	Resto de Europa	138	Bielorrusia	Mujeres	3
2010	44	Teruel	02	Resto de Europa	139	Georgia	Mujeres	3
2010	44	Teruel	02	Resto de Europa	145	Bosnia-Herzegovina	Hombres	1
2010	44	Teruel	02	Resto de Europa	146	Croacia	Hombres	1
2010	44	Teruel	02	Resto de Europa	148	Armenia	Hombres	9
2010	44	Teruel	02	Resto de Europa	148	Armenia	Mujeres	7
2010	44	Teruel	02	Resto de Europa	154	Rusia	Hombres	5
2010	44	Teruel	02	Resto de Europa	154	Rusia	Mujeres	16
2010	44	Teruel	02	Resto de Europa	157	Serbia	Hombres	1
2010	44	Teruel	02	Resto de Europa	436	Turquía	Hombres	4
2010	44	Teruel	02	Resto de Europa	436	Turquía	Mujeres	5
2010	44	Teruel	03	Magreb	203	Argelia	Hombres	139
2010	44	Teruel	03	Magreb	203	Argelia	Mujeres	61
2010	44	Teruel	03	Magreb	228	Marruecos	Hombres	2773
2010	44	Teruel	03	Magreb	228	Marruecos	Mujeres	1366
2010	44	Teruel	03	Magreb	230	Mauritania	Hombres	3
2010	44	Teruel	03	Magreb	248	Túnez	Mujeres	3
2010	44	Teruel	04	Resto de África	202	Angola	Hombres	2
2010	44	Teruel	04	Resto de África	207	Cabo Verde	Hombres	16
2010	44	Teruel	04	Resto de África	207	Cabo Verde	Mujeres	20
2010	44	Teruel	04	Resto de África	213	Egipto	Hombres	2
2010	44	Teruel	04	Resto de África	214	Etiopía	Hombres	1
2010	44	Teruel	04	Resto de África	216	Gambia	Hombres	23
2010	44	Teruel	04	Resto de África	216	Gambia	Mujeres	22
2010	44	Teruel	04	Resto de África	217	Ghana	Hombres	5
2010	44	Teruel	04	Resto de África	217	Ghana	Mujeres	2
2010	44	Teruel	04	Resto de África	218	Guinea	Hombres	1
2010	44	Teruel	04	Resto de África	221	Kenia	Mujeres	3
2010	44	Teruel	04	Resto de África	227	Mali	Hombres	11
2010	44	Teruel	04	Resto de África	227	Mali	Mujeres	1
2010	44	Teruel	04	Resto de África	234	Nigeria	Hombres	1
2010	44	Teruel	04	Resto de África	237	Ruanda	Hombres	1
2010	44	Teruel	04	Resto de África	239	Senegal	Hombres	23
2010	44	Teruel	04	Resto de África	239	Senegal	Mujeres	3
2010	44	Teruel	05	América del Norte	301	Canadá	Mujeres	2
2010	44	Teruel	05	América del Norte	302	Estados Unidos de América	Hombres	11
2010	44	Teruel	05	América del Norte	302	Estados Unidos de América	Mujeres	11
2010	44	Teruel	06	Resto de América	303	México	Hombres	6
2010	44	Teruel	06	Resto de América	303	México	Mujeres	12
2010	44	Teruel	06	Resto de América	315	Cuba	Hombres	79
2010	44	Teruel	06	Resto de América	315	Cuba	Mujeres	100
2010	44	Teruel	06	Resto de América	321	Honduras	Hombres	4
2010	44	Teruel	06	Resto de América	321	Honduras	Mujeres	2
2010	44	Teruel	06	Resto de América	323	Nicaragua	Hombres	3
2010	44	Teruel	06	Resto de América	323	Nicaragua	Mujeres	16
2010	44	Teruel	06	Resto de América	326	República Dominicana	Hombres	170
2010	44	Teruel	06	Resto de América	326	República Dominicana	Mujeres	238
2010	44	Teruel	06	Resto de América	340	Argentina	Hombres	150
2010	44	Teruel	06	Resto de América	340	Argentina	Mujeres	166
2010	44	Teruel	06	Resto de América	341	Bolivia	Hombres	59
2010	44	Teruel	06	Resto de América	341	Bolivia	Mujeres	49
2010	44	Teruel	06	Resto de América	342	Brasil	Hombres	109
2010	44	Teruel	06	Resto de América	342	Brasil	Mujeres	208
2010	44	Teruel	06	Resto de América	343	Colombia	Hombres	492
2010	44	Teruel	06	Resto de América	343	Colombia	Mujeres	549
2010	44	Teruel	06	Resto de América	344	Chile	Hombres	43
2010	44	Teruel	06	Resto de América	344	Chile	Mujeres	51
2010	44	Teruel	06	Resto de América	345	Ecuador	Hombres	188
2010	44	Teruel	06	Resto de América	345	Ecuador	Mujeres	146
2010	44	Teruel	06	Resto de América	347	Paraguay	Hombres	20
2010	44	Teruel	06	Resto de América	347	Paraguay	Mujeres	26
2010	44	Teruel	06	Resto de América	348	Perú	Hombres	122
2010	44	Teruel	06	Resto de América	348	Perú	Mujeres	139
2010	44	Teruel	06	Resto de América	350	Uruguay	Hombres	24
2010	44	Teruel	06	Resto de América	350	Uruguay	Mujeres	26
2010	44	Teruel	06	Resto de América	351	Venezuela	Hombres	18
2010	44	Teruel	06	Resto de América	351	Venezuela	Mujeres	23
2010	44	Teruel	07	Asia	407	China	Hombres	88
2010	44	Teruel	07	Asia	407	China	Mujeres	67
2010	44	Teruel	07	Asia	410	India	Hombres	6
2010	44	Teruel	07	Asia	410	India	Mujeres	1
2010	44	Teruel	07	Asia	412	Irak	Hombres	1
2010	44	Teruel	07	Asia	413	Irán	Hombres	1
2010	44	Teruel	07	Asia	413	Irán	Mujeres	1
2010	44	Teruel	07	Asia	416	Jordania	Hombres	1
2010	44	Teruel	07	Asia	420	Líbano	Hombres	2
2010	44	Teruel	07	Asia	426	Pakistán	Hombres	304
2010	44	Teruel	07	Asia	426	Pakistán	Mujeres	111
2010	44	Teruel	07	Asia	434	Sri-Lanka	Hombres	1
2010	44	Teruel	07	Asia	434	Sri-Lanka	Mujeres	1
2010	44	Teruel	07	Asia	435	Tailandia	Mujeres	1
2010	44	Teruel	07	Asia	443	Kazajstan	Hombres	5
2010	44	Teruel	07	Asia	443	Kazajstan	Mujeres	7
2010	44	Teruel	07	Asia	444	Kirgvistan	Mujeres	1
2010	44	Teruel	08	Oceanía	501	Australia	Hombres	1
2010	44	Teruel	08	Oceanía	501	Australia	Mujeres	3
2010	50	Zaragoza	01	UE-27	102	Austria	Hombres	24
2010	50	Zaragoza	01	UE-27	102	Austria	Mujeres	30
2010	50	Zaragoza	01	UE-27	103	Bélgica	Hombres	74
2010	50	Zaragoza	01	UE-27	103	Bélgica	Mujeres	48
2010	50	Zaragoza	01	UE-27	104	Bulgaria	Hombres	1967
2010	50	Zaragoza	01	UE-27	104	Bulgaria	Mujeres	1665
2010	50	Zaragoza	01	UE-27	106	Chipre	Mujeres	2
2010	50	Zaragoza	01	UE-27	107	Dinamarca	Hombres	27
2010	50	Zaragoza	01	UE-27	107	Dinamarca	Mujeres	6
2010	50	Zaragoza	01	UE-27	109	Finlandia	Hombres	6
2010	50	Zaragoza	01	UE-27	109	Finlandia	Mujeres	16
2010	50	Zaragoza	01	UE-27	110	Francia	Hombres	588
2010	50	Zaragoza	01	UE-27	110	Francia	Mujeres	639
2010	50	Zaragoza	01	UE-27	111	Grecia	Hombres	27
2010	50	Zaragoza	01	UE-27	111	Grecia	Mujeres	22
2010	50	Zaragoza	01	UE-27	112	Hungría	Hombres	56
2010	50	Zaragoza	01	UE-27	112	Hungría	Mujeres	56
2010	50	Zaragoza	01	UE-27	113	Irlanda	Hombres	36
2010	50	Zaragoza	01	UE-27	113	Irlanda	Mujeres	26
2010	50	Zaragoza	01	UE-27	115	Italia	Hombres	925
2010	50	Zaragoza	01	UE-27	115	Italia	Mujeres	580
2010	50	Zaragoza	01	UE-27	121	Países Bajos	Hombres	172
2010	50	Zaragoza	01	UE-27	121	Países Bajos	Mujeres	132
2010	50	Zaragoza	01	UE-27	122	Polonia	Hombres	1579
2010	50	Zaragoza	01	UE-27	122	Polonia	Mujeres	1017
2010	50	Zaragoza	01	UE-27	123	Portugal	Hombres	2430
2010	50	Zaragoza	01	UE-27	123	Portugal	Mujeres	1138
2010	50	Zaragoza	01	UE-27	125	Reino Unido	Hombres	282
2010	50	Zaragoza	01	UE-27	125	Reino Unido	Mujeres	215
2010	50	Zaragoza	01	UE-27	126	Alemania	Hombres	325
2010	50	Zaragoza	01	UE-27	126	Alemania	Mujeres	295
2010	50	Zaragoza	01	UE-27	128	Rumanía	Hombres	27058
2010	50	Zaragoza	01	UE-27	128	Rumanía	Mujeres	22929
2010	50	Zaragoza	01	UE-27	131	Suecia	Hombres	31
2010	50	Zaragoza	01	UE-27	131	Suecia	Mujeres	28
2010	50	Zaragoza	01	UE-27	136	Letonia	Hombres	11
2010	50	Zaragoza	01	UE-27	136	Letonia	Mujeres	13
2010	50	Zaragoza	01	UE-27	141	Estonia	Hombres	4
2010	50	Zaragoza	01	UE-27	141	Estonia	Mujeres	8
2010	50	Zaragoza	01	UE-27	142	Lituania	Hombres	85
2010	50	Zaragoza	01	UE-27	142	Lituania	Mujeres	89
2010	50	Zaragoza	01	UE-27	143	República Checa	Hombres	52
2010	50	Zaragoza	01	UE-27	143	República Checa	Mujeres	67
2010	50	Zaragoza	01	UE-27	144	Eslovaquia	Hombres	75
2010	50	Zaragoza	01	UE-27	144	Eslovaquia	Mujeres	56
2010	50	Zaragoza	01	UE-27	147	Eslovenia	Hombres	30
2010	50	Zaragoza	01	UE-27	147	Eslovenia	Mujeres	22
2010	50	Zaragoza	02	Resto de Europa	101	Albania	Hombres	21
2010	50	Zaragoza	02	Resto de Europa	101	Albania	Mujeres	23
2010	50	Zaragoza	02	Resto de Europa	120	Noruega	Hombres	19
2010	50	Zaragoza	02	Resto de Europa	120	Noruega	Mujeres	11
2010	50	Zaragoza	02	Resto de Europa	124	Andorra	Hombres	6
2010	50	Zaragoza	02	Resto de Europa	124	Andorra	Mujeres	4
2010	50	Zaragoza	02	Resto de Europa	132	Suiza	Hombres	25
2010	50	Zaragoza	02	Resto de Europa	132	Suiza	Mujeres	15
2010	50	Zaragoza	02	Resto de Europa	135	Ucrania	Hombres	536
2010	50	Zaragoza	02	Resto de Europa	135	Ucrania	Mujeres	684
2010	50	Zaragoza	02	Resto de Europa	137	Moldova	Hombres	122
2010	50	Zaragoza	02	Resto de Europa	137	Moldova	Mujeres	160
2010	50	Zaragoza	02	Resto de Europa	138	Bielorrusia	Hombres	26
2010	50	Zaragoza	02	Resto de Europa	138	Bielorrusia	Mujeres	49
2010	50	Zaragoza	02	Resto de Europa	139	Georgia	Hombres	41
2010	50	Zaragoza	02	Resto de Europa	139	Georgia	Mujeres	16
2010	50	Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	Hombres	15
2010	50	Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	Mujeres	26
2010	50	Zaragoza	02	Resto de Europa	146	Croacia	Hombres	8
2010	50	Zaragoza	02	Resto de Europa	146	Croacia	Mujeres	6
2010	50	Zaragoza	02	Resto de Europa	148	Armenia	Hombres	31
2010	50	Zaragoza	02	Resto de Europa	148	Armenia	Mujeres	28
2010	50	Zaragoza	02	Resto de Europa	154	Rusia	Hombres	126
2010	50	Zaragoza	02	Resto de Europa	154	Rusia	Mujeres	473
2010	50	Zaragoza	02	Resto de Europa	157	Serbia	Hombres	19
2010	50	Zaragoza	02	Resto de Europa	157	Serbia	Mujeres	15
2010	50	Zaragoza	02	Resto de Europa	158	Montenegro	Hombres	1
2010	50	Zaragoza	02	Resto de Europa	436	Turquía	Hombres	29
2010	50	Zaragoza	02	Resto de Europa	436	Turquía	Mujeres	14
2010	50	Zaragoza	03	Magreb	203	Argelia	Hombres	2726
2010	50	Zaragoza	03	Magreb	203	Argelia	Mujeres	1271
2010	50	Zaragoza	03	Magreb	224	Libia	Hombres	2
2010	50	Zaragoza	03	Magreb	224	Libia	Mujeres	1
2010	50	Zaragoza	03	Magreb	228	Marruecos	Hombres	6461
2010	50	Zaragoza	03	Magreb	228	Marruecos	Mujeres	4011
2010	50	Zaragoza	03	Magreb	230	Mauritania	Hombres	279
2010	50	Zaragoza	03	Magreb	230	Mauritania	Mujeres	53
2010	50	Zaragoza	03	Magreb	248	Túnez	Hombres	44
2010	50	Zaragoza	03	Magreb	248	Túnez	Mujeres	30
2010	50	Zaragoza	04	Resto de África	201	Burkina Fasso	Hombres	44
2010	50	Zaragoza	04	Resto de África	201	Burkina Fasso	Mujeres	13
2010	50	Zaragoza	04	Resto de África	202	Angola	Hombres	40
2010	50	Zaragoza	04	Resto de África	202	Angola	Mujeres	23
2010	50	Zaragoza	04	Resto de África	204	Benin	Hombres	4
2010	50	Zaragoza	04	Resto de África	204	Benin	Mujeres	3
2010	50	Zaragoza	04	Resto de África	206	Burundi	Hombres	3
2010	50	Zaragoza	04	Resto de África	206	Burundi	Mujeres	1
2010	50	Zaragoza	04	Resto de África	207	Cabo Verde	Hombres	195
2010	50	Zaragoza	04	Resto de África	207	Cabo Verde	Mujeres	176
2010	50	Zaragoza	04	Resto de África	208	Camerún	Hombres	111
2010	50	Zaragoza	04	Resto de África	208	Camerún	Mujeres	83
2010	50	Zaragoza	04	Resto de África	210	Congo	Hombres	28
2010	50	Zaragoza	04	Resto de África	210	Congo	Mujeres	14
2010	50	Zaragoza	04	Resto de África	211	Costa de Marfil	Hombres	37
2010	50	Zaragoza	04	Resto de África	211	Costa de Marfil	Mujeres	22
2010	50	Zaragoza	04	Resto de África	213	Egipto	Hombres	109
2010	50	Zaragoza	04	Resto de África	213	Egipto	Mujeres	60
2010	50	Zaragoza	04	Resto de África	214	Etiopía	Hombres	10
2010	50	Zaragoza	04	Resto de África	214	Etiopía	Mujeres	1
2010	50	Zaragoza	04	Resto de África	215	Gabón	Hombres	5
2010	50	Zaragoza	04	Resto de África	215	Gabón	Mujeres	4
2010	50	Zaragoza	04	Resto de África	216	Gambia	Hombres	1198
2010	50	Zaragoza	04	Resto de África	216	Gambia	Mujeres	448
2010	50	Zaragoza	04	Resto de África	217	Ghana	Hombres	1258
2010	50	Zaragoza	04	Resto de África	217	Ghana	Mujeres	343
2010	50	Zaragoza	04	Resto de África	218	Guinea	Hombres	310
2010	50	Zaragoza	04	Resto de África	218	Guinea	Mujeres	382
2010	50	Zaragoza	04	Resto de África	219	Guinea Bissau	Hombres	78
2010	50	Zaragoza	04	Resto de África	219	Guinea Bissau	Mujeres	18
2010	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	Hombres	261
2010	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	Mujeres	474
2010	50	Zaragoza	04	Resto de África	221	Kenia	Hombres	4
2010	50	Zaragoza	04	Resto de África	221	Kenia	Mujeres	8
2010	50	Zaragoza	04	Resto de África	223	Liberia	Hombres	10
2010	50	Zaragoza	04	Resto de África	223	Liberia	Mujeres	3
2010	50	Zaragoza	04	Resto de África	227	Mali	Hombres	426
2010	50	Zaragoza	04	Resto de África	227	Mali	Mujeres	112
2010	50	Zaragoza	04	Resto de África	229	Mauricio	Mujeres	1
2010	50	Zaragoza	04	Resto de África	231	Mozambique	Hombres	1
2010	50	Zaragoza	04	Resto de África	231	Mozambique	Mujeres	5
2010	50	Zaragoza	04	Resto de África	233	Níger	Hombres	9
2010	50	Zaragoza	04	Resto de África	233	Níger	Mujeres	3
2010	50	Zaragoza	04	Resto de África	234	Nigeria	Hombres	419
2010	50	Zaragoza	04	Resto de África	234	Nigeria	Mujeres	362
2010	50	Zaragoza	04	Resto de África	235	República Centroafricana	Hombres	3
