Año	Sexo	Edad (grupos quinquenales)	Nº Accidentes	Código	Municipio
2006	Mujeres	Más de 64	1	50074	Caspe
2006	Hombres	16-19	21	50089	Cuarte de Huerva
2006	Hombres	20-24	61	50089	Cuarte de Huerva
2006	Hombres	25-29	61	50089	Cuarte de Huerva
2006	Hombres	30-34	60	50089	Cuarte de Huerva
2006	Hombres	35-39	68	50089	Cuarte de Huerva
2006	Hombres	40-44	68	50089	Cuarte de Huerva
2006	Hombres	45-49	43	50089	Cuarte de Huerva
2006	Hombres	50-54	23	50089	Cuarte de Huerva
2006	Hombres	55-59	32	50089	Cuarte de Huerva
2006	Hombres	60-64	9	50089	Cuarte de Huerva
2006	Mujeres	16-19	1	50089	Cuarte de Huerva
2006	Mujeres	20-24	10	50089	Cuarte de Huerva
2006	Mujeres	25-29	8	50089	Cuarte de Huerva
2006	Mujeres	30-34	10	50089	Cuarte de Huerva
2006	Mujeres	35-39	10	50089	Cuarte de Huerva
2006	Mujeres	40-44	2	50089	Cuarte de Huerva
2006	Mujeres	45-49	3	50089	Cuarte de Huerva
2006	Mujeres	50-54	1	50089	Cuarte de Huerva
2006	Mujeres	55-59	4	50089	Cuarte de Huerva
2006	Mujeres	60-64	1	50089	Cuarte de Huerva
2006	Hombres	16-19	8	50095	Ejea de los Caballeros
2006	Hombres	20-24	48	50095	Ejea de los Caballeros
2006	Hombres	25-29	60	50095	Ejea de los Caballeros
2006	Hombres	30-34	53	50095	Ejea de los Caballeros
2006	Hombres	35-39	36	50095	Ejea de los Caballeros
2006	Hombres	40-44	36	50095	Ejea de los Caballeros
2006	Hombres	45-49	31	50095	Ejea de los Caballeros
2006	Hombres	50-54	24	50095	Ejea de los Caballeros
2006	Hombres	55-59	24	50095	Ejea de los Caballeros
2006	Hombres	60-64	9	50095	Ejea de los Caballeros
2006	Mujeres	16-19	5	50095	Ejea de los Caballeros
2006	Mujeres	20-24	11	50095	Ejea de los Caballeros
2006	Mujeres	25-29	16	50095	Ejea de los Caballeros
2006	Mujeres	30-34	9	50095	Ejea de los Caballeros
2006	Mujeres	35-39	8	50095	Ejea de los Caballeros
2006	Mujeres	40-44	7	50095	Ejea de los Caballeros
2006	Mujeres	45-49	11	50095	Ejea de los Caballeros
2006	Mujeres	50-54	8	50095	Ejea de los Caballeros
2006	Mujeres	55-59	3	50095	Ejea de los Caballeros
2006	Mujeres	60-64	2	50095	Ejea de los Caballeros
2006	Hombres	16-19	2	50163	María de Huerva
2006	Hombres	20-24	9	50163	María de Huerva
2006	Hombres	25-29	14	50163	María de Huerva
2006	Hombres	30-34	19	50163	María de Huerva
2006	Hombres	35-39	17	50163	María de Huerva
2006	Hombres	40-44	9	50163	María de Huerva
2006	Hombres	45-49	9	50163	María de Huerva
2006	Hombres	50-54	6	50163	María de Huerva
2006	Hombres	55-59	3	50163	María de Huerva
2006	Hombres	60-64	5	50163	María de Huerva
2006	Mujeres	16-19	2	50163	María de Huerva
2006	Mujeres	20-24	1	50163	María de Huerva
2006	Mujeres	25-29	1	50163	María de Huerva
2006	Mujeres	30-34	3	50163	María de Huerva
2006	Mujeres	45-49	1	50163	María de Huerva
2006	Mujeres	55-59	1	50163	María de Huerva
2006	Hombres	16-19	7	50182	Muela (La)
2006	Hombres	20-24	54	50182	Muela (La)
2006	Hombres	25-29	55	50182	Muela (La)
2006	Hombres	30-34	32	50182	Muela (La)
2006	Hombres	35-39	37	50182	Muela (La)
2006	Hombres	40-44	16	50182	Muela (La)
2006	Hombres	45-49	15	50182	Muela (La)
2006	Hombres	50-54	22	50182	Muela (La)
2006	Hombres	55-59	3	50182	Muela (La)
2006	Hombres	60-64	1	50182	Muela (La)
2006	Hombres	Más de 64	1	50182	Muela (La)
2006	Mujeres	16-19	1	50182	Muela (La)
2006	Mujeres	20-24	4	50182	Muela (La)
2006	Mujeres	25-29	9	50182	Muela (La)
2006	Mujeres	30-34	4	50182	Muela (La)
2006	Mujeres	35-39	4	50182	Muela (La)
2006	Mujeres	40-44	6	50182	Muela (La)
2006	Mujeres	45-49	3	50182	Muela (La)
2006	Mujeres	50-54	3	50182	Muela (La)
2006	Hombres	16-19	11	50219	Puebla de Alfindén (La)
2006	Hombres	20-24	76	50219	Puebla de Alfindén (La)
2006	Hombres	25-29	61	50219	Puebla de Alfindén (La)
2006	Hombres	30-34	75	50219	Puebla de Alfindén (La)
2006	Hombres	35-39	64	50219	Puebla de Alfindén (La)
2006	Hombres	40-44	44	50219	Puebla de Alfindén (La)
2006	Hombres	45-49	31	50219	Puebla de Alfindén (La)
2006	Hombres	50-54	22	50219	Puebla de Alfindén (La)
2006	Hombres	55-59	11	50219	Puebla de Alfindén (La)
2006	Hombres	60-64	6	50219	Puebla de Alfindén (La)
2006	Mujeres	16-19	1	50219	Puebla de Alfindén (La)
2006	Mujeres	20-24	14	50219	Puebla de Alfindén (La)
2006	Mujeres	25-29	14	50219	Puebla de Alfindén (La)
2006	Mujeres	30-34	15	50219	Puebla de Alfindén (La)
2006	Mujeres	35-39	6	50219	Puebla de Alfindén (La)
2006	Mujeres	40-44	10	50219	Puebla de Alfindén (La)
2006	Mujeres	45-49	4	50219	Puebla de Alfindén (La)
2006	Mujeres	50-54	4	50219	Puebla de Alfindén (La)
2006	Mujeres	55-59	1	50219	Puebla de Alfindén (La)
2006	Mujeres	60-64	2	50219	Puebla de Alfindén (La)
2006	Hombres	16-19	8	50251	Tarazona
2006	Hombres	20-24	23	50251	Tarazona
2006	Hombres	25-29	27	50251	Tarazona
2006	Hombres	30-34	30	50251	Tarazona
2006	Hombres	35-39	21	50251	Tarazona
2006	Hombres	40-44	31	50251	Tarazona
2006	Hombres	45-49	16	50251	Tarazona
2006	Hombres	50-54	12	50251	Tarazona
2006	Hombres	55-59	6	50251	Tarazona
2006	Hombres	60-64	3	50251	Tarazona
2006	Hombres	Más de 64	1	50251	Tarazona
2006	Mujeres	16-19	1	50251	Tarazona
2006	Mujeres	20-24	10	50251	Tarazona
2006	Mujeres	25-29	3	50251	Tarazona
2006	Mujeres	30-34	13	50251	Tarazona
2006	Mujeres	35-39	15	50251	Tarazona
2006	Mujeres	40-44	6	50251	Tarazona
2006	Mujeres	45-49	9	50251	Tarazona
2006	Mujeres	50-54	7	50251	Tarazona
2006	Mujeres	55-59	2	50251	Tarazona
2006	Mujeres	60-64	1	50251	Tarazona
2006	Hombres	16-19	6	50252	Tauste
2006	Hombres	20-24	16	50252	Tauste
2006	Hombres	25-29	24	50252	Tauste
2006	Hombres	30-34	22	50252	Tauste
2006	Hombres	35-39	21	50252	Tauste
2006	Hombres	40-44	21	50252	Tauste
2006	Hombres	45-49	15	50252	Tauste
2006	Hombres	50-54	8	50252	Tauste
2006	Hombres	55-59	5	50252	Tauste
2006	Hombres	60-64	6	50252	Tauste
2006	Mujeres	16-19	1	50252	Tauste
2006	Mujeres	20-24	4	50252	Tauste
2006	Mujeres	25-29	6	50252	Tauste
2006	Mujeres	30-34	6	50252	Tauste
2006	Mujeres	35-39	5	50252	Tauste
2006	Mujeres	40-44	8	50252	Tauste
2006	Mujeres	45-49	10	50252	Tauste
2006	Mujeres	55-59	3	50252	Tauste
2006	Hombres	16-19	14	50272	Utebo
2006	Hombres	20-24	53	50272	Utebo
2006	Hombres	25-29	55	50272	Utebo
2006	Hombres	30-34	61	50272	Utebo
2006	Hombres	35-39	46	50272	Utebo
2006	Hombres	40-44	46	50272	Utebo
2006	Hombres	45-49	25	50272	Utebo
2006	Hombres	50-54	20	50272	Utebo
2006	Hombres	55-59	12	50272	Utebo
2006	Hombres	60-64	8	50272	Utebo
2006	Mujeres	16-19	6	50272	Utebo
2006	Mujeres	20-24	12	50272	Utebo
2006	Mujeres	25-29	17	50272	Utebo
2006	Mujeres	30-34	5	50272	Utebo
2006	Mujeres	35-39	15	50272	Utebo
2006	Mujeres	40-44	9	50272	Utebo
2006	Mujeres	45-49	10	50272	Utebo
2006	Mujeres	50-54	2	50272	Utebo
2006	Mujeres	55-59	4	50272	Utebo
2006	Mujeres	60-64	1	50272	Utebo
2006	Hombres	16-19	240	50297	Zaragoza
2006	Hombres	20-24	958	50297	Zaragoza
2006	Hombres	25-29	1331	50297	Zaragoza
2006	Hombres	30-34	1319	50297	Zaragoza
2006	Hombres	35-39	1086	50297	Zaragoza
2006	Hombres	40-44	899	50297	Zaragoza
2006	Hombres	45-49	657	50297	Zaragoza
2006	Hombres	50-54	513	50297	Zaragoza
2006	Hombres	55-59	453	50297	Zaragoza
2006	Hombres	60-64	149	50297	Zaragoza
2006	Hombres	Más de 64	8	50297	Zaragoza
2006	Mujeres	16-19	90	50297	Zaragoza
2006	Mujeres	20-24	340	50297	Zaragoza
2006	Mujeres	25-29	397	50297	Zaragoza
2006	Mujeres	30-34	349	50297	Zaragoza
2006	Mujeres	35-39	333	50297	Zaragoza
2006	Mujeres	40-44	283	50297	Zaragoza
2006	Mujeres	45-49	305	50297	Zaragoza
2006	Mujeres	50-54	225	50297	Zaragoza
2006	Mujeres	55-59	174	50297	Zaragoza
2006	Mujeres	60-64	64	50297	Zaragoza
2006	Mujeres	Más de 64	3	50297	Zaragoza
2006	Hombres	16-19	10	50298	Zuera
2006	Hombres	20-24	22	50298	Zuera
2006	Hombres	25-29	30	50298	Zuera
2006	Hombres	30-34	35	50298	Zuera
2006	Hombres	35-39	25	50298	Zuera
2006	Hombres	40-44	22	50298	Zuera
2006	Hombres	45-49	17	50298	Zuera
2006	Hombres	50-54	13	50298	Zuera
2006	Hombres	55-59	5	50298	Zuera
2006	Hombres	60-64	3	50298	Zuera
2006	Mujeres	20-24	3	50298	Zuera
2006	Mujeres	25-29	6	50298	Zuera
2006	Mujeres	30-34	3	50298	Zuera
2006	Mujeres	35-39	5	50298	Zuera
2006	Mujeres	40-44	9	50298	Zuera
2006	Mujeres	45-49	1	50298	Zuera
2006	Mujeres	50-54	1	50298	Zuera
2006	Mujeres	55-59	1	50298	Zuera
2006	Mujeres	60-64	1	50298	Zuera
2005	Hombres	16-19	10	22048	Barbastro
2005	Hombres	20-24	32	22048	Barbastro
2005	Hombres	25-29	33	22048	Barbastro
2005	Hombres	30-34	26	22048	Barbastro
2005	Hombres	35-39	35	22048	Barbastro
2005	Hombres	40-44	27	22048	Barbastro
2005	Hombres	45-49	13	22048	Barbastro
2005	Hombres	50-54	10	22048	Barbastro
2005	Hombres	55-59	12	22048	Barbastro
2005	Hombres	60-64	3	22048	Barbastro
2005	Mujeres	16-19	6	22048	Barbastro
2005	Mujeres	20-24	7	22048	Barbastro
2005	Mujeres	25-29	8	22048	Barbastro
2005	Mujeres	30-34	5	22048	Barbastro
2005	Mujeres	35-39	5	22048	Barbastro
2005	Mujeres	40-44	3	22048	Barbastro
2005	Mujeres	45-49	3	22048	Barbastro
2005	Mujeres	50-54	1	22048	Barbastro
2005	Mujeres	55-59	3	22048	Barbastro
2005	Mujeres	60-64	2	22048	Barbastro
2005	Hombres	16-19	10	22061	Binéfar
2005	Hombres	20-24	14	22061	Binéfar
2005	Hombres	25-29	40	22061	Binéfar
2005	Hombres	30-34	44	22061	Binéfar
2005	Hombres	35-39	31	22061	Binéfar
2005	Hombres	40-44	22	22061	Binéfar
2005	Hombres	45-49	14	22061	Binéfar
2005	Hombres	50-54	8	22061	Binéfar
2005	Hombres	55-59	10	22061	Binéfar
2005	Hombres	60-64	8	22061	Binéfar
2005	Mujeres	16-19	2	22061	Binéfar
2005	Mujeres	20-24	3	22061	Binéfar
2005	Mujeres	25-29	3	22061	Binéfar
2005	Mujeres	30-34	6	22061	Binéfar
2005	Mujeres	35-39	2	22061	Binéfar
2005	Mujeres	40-44	2	22061	Binéfar
2005	Mujeres	45-49	4	22061	Binéfar
2005	Hombres	16-19	16	22112	Fraga
2005	Hombres	20-24	33	22112	Fraga
2005	Hombres	25-29	39	22112	Fraga
2005	Hombres	30-34	34	22112	Fraga
2005	Hombres	35-39	33	22112	Fraga
2005	Hombres	40-44	25	22112	Fraga
2005	Hombres	45-49	18	22112	Fraga
2005	Hombres	50-54	16	22112	Fraga
2005	Hombres	55-59	12	22112	Fraga
2005	Hombres	60-64	4	22112	Fraga
2005	Mujeres	16-19	1	22112	Fraga
2005	Mujeres	20-24	9	22112	Fraga
2005	Mujeres	25-29	5	22112	Fraga
2005	Mujeres	30-34	4	22112	Fraga
2005	Mujeres	35-39	6	22112	Fraga
2005	Mujeres	40-44	4	22112	Fraga
2005	Mujeres	45-49	2	22112	Fraga
2005	Mujeres	50-54	5	22112	Fraga
2005	Mujeres	55-59	4	22112	Fraga
2005	Mujeres	60-64	1	22112	Fraga
2005	Mujeres	Más de 64	1	22112	Fraga
2005	Hombres	16-19	38	22125	Huesca
2005	Hombres	20-24	124	22125	Huesca
2005	Hombres	25-29	127	22125	Huesca
2005	Hombres	30-34	106	22125	Huesca
2005	Hombres	35-39	88	22125	Huesca
2005	Hombres	40-44	101	22125	Huesca
2005	Hombres	45-49	66	22125	Huesca
2005	Hombres	50-54	53	22125	Huesca
2005	Hombres	55-59	52	22125	Huesca
2005	Hombres	60-64	16	22125	Huesca
2005	Mujeres	16-19	7	22125	Huesca
2005	Mujeres	20-24	21	22125	Huesca
2005	Mujeres	25-29	30	22125	Huesca
2005	Mujeres	30-34	30	22125	Huesca
2005	Mujeres	35-39	18	22125	Huesca
2005	Mujeres	40-44	20	22125	Huesca
2005	Mujeres	45-49	21	22125	Huesca
2005	Mujeres	50-54	20	22125	Huesca
2005	Mujeres	55-59	15	22125	Huesca
2005	Mujeres	60-64	3	22125	Huesca
2005	Hombres	16-19	7	22130	Jaca
2005	Hombres	20-24	23	22130	Jaca
2005	Hombres	25-29	38	22130	Jaca
2005	Hombres	30-34	32	22130	Jaca
2005	Hombres	35-39	33	22130	Jaca
2005	Hombres	40-44	28	22130	Jaca
2005	Hombres	45-49	23	22130	Jaca
2005	Hombres	50-54	9	22130	Jaca
2005	Hombres	55-59	6	22130	Jaca
2005	Hombres	60-64	3	22130	Jaca
2005	Hombres	Más de 64	2	22130	Jaca
2005	Mujeres	16-19	2	22130	Jaca
2005	Mujeres	20-24	7	22130	Jaca
2005	Mujeres	25-29	12	22130	Jaca
2005	Mujeres	30-34	10	22130	Jaca
2005	Mujeres	35-39	5	22130	Jaca
2005	Mujeres	40-44	4	22130	Jaca
2005	Mujeres	45-49	5	22130	Jaca
2005	Mujeres	50-54	1	22130	Jaca
2005	Mujeres	55-59	2	22130	Jaca
2005	Mujeres	60-64	1	22130	Jaca
2005	Hombres	16-19	4	22158	Monzón
2005	Hombres	20-24	27	22158	Monzón
2005	Hombres	25-29	27	22158	Monzón
2005	Hombres	30-34	39	22158	Monzón
2005	Hombres	35-39	32	22158	Monzón
2005	Hombres	40-44	41	22158	Monzón
2005	Hombres	45-49	25	22158	Monzón
2005	Hombres	50-54	27	22158	Monzón
2005	Hombres	55-59	7	22158	Monzón
2005	Hombres	60-64	8	22158	Monzón
2005	Mujeres	20-24	9	22158	Monzón
2005	Mujeres	25-29	5	22158	Monzón
2005	Mujeres	30-34	7	22158	Monzón
2005	Mujeres	35-39	10	22158	Monzón
2005	Mujeres	40-44	6	22158	Monzón
2005	Mujeres	45-49	2	22158	Monzón
2005	Mujeres	50-54	2	22158	Monzón
2005	Mujeres	55-59	2	22158	Monzón
2005	Hombres	16-19	11	22199	Sabiñánigo
2005	Hombres	20-24	20	22199	Sabiñánigo
2005	Hombres	25-29	19	22199	Sabiñánigo
2005	Hombres	30-34	9	22199	Sabiñánigo
2005	Hombres	35-39	15	22199	Sabiñánigo
2005	Hombres	40-44	12	22199	Sabiñánigo
2005	Hombres	45-49	2	22199	Sabiñánigo
2005	Hombres	50-54	6	22199	Sabiñánigo
2005	Hombres	55-59	8	22199	Sabiñánigo
2005	Hombres	60-64	3	22199	Sabiñánigo
2005	Mujeres	20-24	2	22199	Sabiñánigo
2005	Mujeres	25-29	2	22199	Sabiñánigo
2005	Mujeres	30-34	4	22199	Sabiñánigo
2005	Mujeres	35-39	2	22199	Sabiñánigo
2005	Mujeres	40-44	5	22199	Sabiñánigo
2005	Mujeres	50-54	1	22199	Sabiñánigo
2005	Mujeres	55-59	1	22199	Sabiñánigo
2005	Hombres	16-19	11	44013	Alcañiz
2005	Hombres	20-24	39	44013	Alcañiz
2005	Hombres	25-29	39	44013	Alcañiz
2005	Hombres	30-34	35	44013	Alcañiz
2005	Hombres	35-39	24	44013	Alcañiz
2005	Hombres	40-44	28	44013	Alcañiz
2005	Hombres	45-49	24	44013	Alcañiz
2005	Hombres	50-54	16	44013	Alcañiz
2005	Hombres	55-59	11	44013	Alcañiz
2005	Hombres	60-64	2	44013	Alcañiz
2005	Hombres	Más de 64	1	44013	Alcañiz
2005	Mujeres	16-19	2	44013	Alcañiz
2005	Mujeres	20-24	6	44013	Alcañiz
2005	Mujeres	25-29	19	44013	Alcañiz
2005	Mujeres	30-34	12	44013	Alcañiz
2005	Mujeres	35-39	11	44013	Alcañiz
2005	Mujeres	40-44	7	44013	Alcañiz
2005	Mujeres	45-49	2	44013	Alcañiz
2005	Mujeres	50-54	1	44013	Alcañiz
2005	Mujeres	55-59	1	44013	Alcañiz
2005	Mujeres	60-64	1	44013	Alcañiz
2005	Hombres	16-19	8	44025	Andorra
2005	Hombres	20-24	7	44025	Andorra
2005	Hombres	25-29	14	44025	Andorra
2005	Hombres	30-34	17	44025	Andorra
2005	Hombres	35-39	12	44025	Andorra
2005	Hombres	40-44	13	44025	Andorra
2005	Hombres	45-49	3	44025	Andorra
2005	Hombres	50-54	4	44025	Andorra
2005	Hombres	55-59	5	44025	Andorra
2005	Hombres	60-64	1	44025	Andorra
2005	Mujeres	20-24	1	44025	Andorra
2005	Mujeres	25-29	5	44025	Andorra
2005	Mujeres	30-34	2	44025	Andorra
2005	Mujeres	35-39	2	44025	Andorra
2005	Mujeres	40-44	4	44025	Andorra
2005	Mujeres	45-49	1	44025	Andorra
2005	Mujeres	60-64	1	44025	Andorra
2005	Hombres	16-19	11	44216	Teruel
2005	Hombres	20-24	43	44216	Teruel
2005	Hombres	25-29	59	44216	Teruel
2005	Hombres	30-34	59	44216	Teruel
2005	Hombres	35-39	55	44216	Teruel
2005	Hombres	40-44	44	44216	Teruel
2005	Hombres	45-49	33	44216	Teruel
2005	Hombres	50-54	19	44216	Teruel
2005	Hombres	55-59	14	44216	Teruel
2005	Hombres	60-64	4	44216	Teruel
2005	Mujeres	16-19	3	44216	Teruel
2005	Mujeres	20-24	9	44216	Teruel
2005	Mujeres	25-29	17	44216	Teruel
2005	Mujeres	30-34	15	44216	Teruel
2005	Mujeres	35-39	15	44216	Teruel
2005	Mujeres	40-44	15	44216	Teruel
2005	Mujeres	45-49	15	44216	Teruel
2005	Mujeres	50-54	10	44216	Teruel
2005	Mujeres	55-59	5	44216	Teruel
2005	Mujeres	60-64	8	44216	Teruel
2005	Hombres	16-19	8	50008	Alagón
2005	Hombres	20-24	16	50008	Alagón
2005	Hombres	25-29	21	50008	Alagón
2005	Hombres	30-34	18	50008	Alagón
2005	Hombres	35-39	11	50008	Alagón
2005	Hombres	40-44	15	50008	Alagón
2005	Hombres	45-49	4	50008	Alagón
2005	Hombres	50-54	8	50008	Alagón
2005	Hombres	55-59	7	50008	Alagón
2005	Hombres	60-64	3	50008	Alagón
2005	Mujeres	20-24	6	50008	Alagón
2005	Mujeres	25-29	10	50008	Alagón
2005	Mujeres	30-34	9	50008	Alagón
2005	Mujeres	35-39	7	50008	Alagón
2005	Mujeres	40-44	2	50008	Alagón
2005	Mujeres	45-49	3	50008	Alagón
2005	Mujeres	50-54	3	50008	Alagón
2005	Mujeres	55-59	1	50008	Alagón
2005	Hombres	16-19	6	50025	Almunia de Doña Godina (La)
2005	Hombres	20-24	11	50025	Almunia de Doña Godina (La)
2005	Hombres	25-29	18	50025	Almunia de Doña Godina (La)
2005	Hombres	30-34	12	50025	Almunia de Doña Godina (La)
2005	Hombres	35-39	13	50025	Almunia de Doña Godina (La)
2005	Hombres	40-44	12	50025	Almunia de Doña Godina (La)
2005	Hombres	45-49	6	50025	Almunia de Doña Godina (La)
2005	Hombres	50-54	12	50025	Almunia de Doña Godina (La)
2005	Hombres	55-59	2	50025	Almunia de Doña Godina (La)
2005	Hombres	60-64	3	50025	Almunia de Doña Godina (La)
2005	Mujeres	16-19	1	50025	Almunia de Doña Godina (La)
2005	Mujeres	20-24	6	50025	Almunia de Doña Godina (La)
2005	Mujeres	25-29	5	50025	Almunia de Doña Godina (La)
2005	Mujeres	30-34	9	50025	Almunia de Doña Godina (La)
2005	Mujeres	35-39	4	50025	Almunia de Doña Godina (La)
2005	Mujeres	40-44	8	50025	Almunia de Doña Godina (La)
2005	Mujeres	45-49	8	50025	Almunia de Doña Godina (La)
2005	Mujeres	50-54	3	50025	Almunia de Doña Godina (La)
2005	Mujeres	55-59	3	50025	Almunia de Doña Godina (La)
2005	Mujeres	60-64	2	50025	Almunia de Doña Godina (La)
2005	Mujeres	Más de 64	1	50025	Almunia de Doña Godina (La)
2005	Hombres	16-19	12	50067	Calatayud
2005	Hombres	20-24	34	50067	Calatayud
2005	Hombres	25-29	37	50067	Calatayud
2005	Hombres	30-34	36	50067	Calatayud
2005	Hombres	35-39	37	50067	Calatayud
2005	Hombres	40-44	23	50067	Calatayud
2005	Hombres	45-49	6	50067	Calatayud
2005	Hombres	50-54	13	50067	Calatayud
2005	Hombres	55-59	11	50067	Calatayud
2005	Hombres	60-64	3	50067	Calatayud
2005	Mujeres	16-19	1	50067	Calatayud
2005	Mujeres	20-24	4	50067	Calatayud
2005	Mujeres	25-29	7	50067	Calatayud
2005	Mujeres	30-34	6	50067	Calatayud
2005	Mujeres	35-39	9	50067	Calatayud
2005	Mujeres	40-44	7	50067	Calatayud
2005	Mujeres	45-49	4	50067	Calatayud
2005	Mujeres	50-54	4	50067	Calatayud
2005	Mujeres	55-59	4	50067	Calatayud
2005	Mujeres	60-64	3	50067	Calatayud
2005	Hombres	16-19	9	50074	Caspe
2005	Hombres	20-24	15	50074	Caspe
2005	Hombres	25-29	14	50074	Caspe
2005	Hombres	30-34	18	50074	Caspe
2005	Hombres	35-39	18	50074	Caspe
2005	Hombres	40-44	11	50074	Caspe
2005	Hombres	45-49	9	50074	Caspe
2005	Hombres	50-54	7	50074	Caspe
2005	Hombres	55-59	8	50074	Caspe
2005	Hombres	60-64	5	50074	Caspe
2005	Mujeres	16-19	3	50074	Caspe
2005	Mujeres	20-24	11	50074	Caspe
2005	Mujeres	25-29	20	50074	Caspe
2005	Mujeres	30-34	14	50074	Caspe
2005	Mujeres	35-39	10	50074	Caspe
2005	Mujeres	40-44	4	50074	Caspe
2005	Mujeres	45-49	4	50074	Caspe
2005	Mujeres	50-54	1	50074	Caspe
2005	Hombres	16-19	17	50089	Cuarte de Huerva
2005	Hombres	20-24	67	50089	Cuarte de Huerva
2005	Hombres	25-29	67	50089	Cuarte de Huerva
2005	Hombres	30-34	61	50089	Cuarte de Huerva
2005	Hombres	35-39	60	50089	Cuarte de Huerva
2005	Hombres	40-44	46	50089	Cuarte de Huerva
2005	Hombres	45-49	28	50089	Cuarte de Huerva
2005	Hombres	50-54	31	50089	Cuarte de Huerva
2005	Hombres	55-59	28	50089	Cuarte de Huerva
2005	Hombres	60-64	7	50089	Cuarte de Huerva
2005	Mujeres	16-19	3	50089	Cuarte de Huerva
2005	Mujeres	20-24	5	50089	Cuarte de Huerva
2005	Mujeres	25-29	11	50089	Cuarte de Huerva
2005	Mujeres	30-34	8	50089	Cuarte de Huerva
2005	Mujeres	35-39	8	50089	Cuarte de Huerva
2005	Mujeres	40-44	12	50089	Cuarte de Huerva
2005	Mujeres	50-54	2	50089	Cuarte de Huerva
2005	Mujeres	55-59	4	50089	Cuarte de Huerva
2005	Mujeres	60-64	1	50089	Cuarte de Huerva
2005	Hombres	16-19	25	50095	Ejea de los Caballeros
2005	Hombres	20-24	58	50095	Ejea de los Caballeros
2005	Hombres	25-29	61	50095	Ejea de los Caballeros
2005	Hombres	30-34	45	50095	Ejea de los Caballeros
2005	Hombres	35-39	36	50095	Ejea de los Caballeros
2005	Hombres	40-44	36	50095	Ejea de los Caballeros
2005	Hombres	45-49	32	50095	Ejea de los Caballeros
2005	Hombres	50-54	21	50095	Ejea de los Caballeros
2005	Hombres	55-59	15	50095	Ejea de los Caballeros
2005	Hombres	60-64	4	50095	Ejea de los Caballeros
2005	Mujeres	20-24	23	50095	Ejea de los Caballeros
2005	Mujeres	25-29	15	50095	Ejea de los Caballeros
2005	Mujeres	30-34	13	50095	Ejea de los Caballeros
2005	Mujeres	35-39	11	50095	Ejea de los Caballeros
2005	Mujeres	40-44	15	50095	Ejea de los Caballeros
2005	Mujeres	45-49	8	50095	Ejea de los Caballeros
2005	Mujeres	50-54	3	50095	Ejea de los Caballeros
2005	Mujeres	55-59	3	50095	Ejea de los Caballeros
2005	Hombres	16-19	4	50163	María de Huerva
2005	Hombres	20-24	9	50163	María de Huerva
2005	Hombres	25-29	11	50163	María de Huerva
2005	Hombres	30-34	16	50163	María de Huerva
2005	Hombres	35-39	10	50163	María de Huerva
2005	Hombres	40-44	10	50163	María de Huerva
2005	Hombres	45-49	6	50163	María de Huerva
2005	Hombres	50-54	4	50163	María de Huerva
2005	Hombres	55-59	4	50163	María de Huerva
2005	Hombres	60-64	2	50163	María de Huerva
2005	Mujeres	20-24	1	50163	María de Huerva
2005	Mujeres	55-59	1	50163	María de Huerva
2005	Hombres	16-19	9	50182	Muela (La)
2005	Hombres	20-24	55	50182	Muela (La)
2005	Hombres	25-29	50	50182	Muela (La)
2005	Hombres	30-34	23	50182	Muela (La)
2005	Hombres	35-39	24	50182	Muela (La)
2005	Hombres	40-44	15	50182	Muela (La)
2005	Hombres	45-49	16	50182	Muela (La)
2005	Hombres	50-54	11	50182	Muela (La)
2005	Hombres	55-59	6	50182	Muela (La)
2005	Hombres	60-64	2	50182	Muela (La)
2005	Hombres	Más de 64	1	50182	Muela (La)
2005	Mujeres	16-19	2	50182	Muela (La)
2005	Mujeres	20-24	15	50182	Muela (La)
2005	Mujeres	25-29	11	50182	Muela (La)
2005	Mujeres	30-34	7	50182	Muela (La)
2005	Mujeres	35-39	5	50182	Muela (La)
2005	Mujeres	40-44	3	50182	Muela (La)
2005	Mujeres	45-49	3	50182	Muela (La)
2005	Hombres	16-19	22	50219	Puebla de Alfindén (La)
2005	Hombres	20-24	54	50219	Puebla de Alfindén (La)
2005	Hombres	25-29	65	50219	Puebla de Alfindén (La)
2005	Hombres	30-34	68	50219	Puebla de Alfindén (La)
2005	Hombres	35-39	59	50219	Puebla de Alfindén (La)
2005	Hombres	40-44	29	50219	Puebla de Alfindén (La)
2005	Hombres	45-49	34	50219	Puebla de Alfindén (La)
2005	Hombres	50-54	21	50219	Puebla de Alfindén (La)
2005	Hombres	55-59	16	50219	Puebla de Alfindén (La)
2005	Hombres	60-64	9	50219	Puebla de Alfindén (La)
2005	Mujeres	16-19	4	50219	Puebla de Alfindén (La)
2005	Mujeres	20-24	25	50219	Puebla de Alfindén (La)
2005	Mujeres	25-29	15	50219	Puebla de Alfindén (La)
2005	Mujeres	30-34	11	50219	Puebla de Alfindén (La)
2005	Mujeres	35-39	6	50219	Puebla de Alfindén (La)
2005	Mujeres	40-44	5	50219	Puebla de Alfindén (La)
2005	Mujeres	45-49	3	50219	Puebla de Alfindén (La)
