Año	Mes (código)	Mes y año	Mes nombre	Comarca código	Comarca nombre	Temporalidad	Sexo	Número de contratos
2013	201312	Diciembre 2013	Diciembre	15	Ribera Alta del Ebro	Indefinido	Mujeres	15
2013	201312	Diciembre 2013	Diciembre	15	Ribera Alta del Ebro	Temporal	Hombres	398
2013	201312	Diciembre 2013	Diciembre	15	Ribera Alta del Ebro	Temporal	Mujeres	198
2013	201312	Diciembre 2013	Diciembre	16	Valdejalón	Indefinido	Hombres	45
2013	201312	Diciembre 2013	Diciembre	16	Valdejalón	Indefinido	Mujeres	23
2013	201312	Diciembre 2013	Diciembre	16	Valdejalón	Temporal	Hombres	810
2013	201312	Diciembre 2013	Diciembre	16	Valdejalón	Temporal	Mujeres	309
2013	201312	Diciembre 2013	Diciembre	17	D.C. Zaragoza	Indefinido	Hombres	552
2013	201312	Diciembre 2013	Diciembre	17	D.C. Zaragoza	Indefinido	Mujeres	699
2013	201312	Diciembre 2013	Diciembre	17	D.C. Zaragoza	Temporal	Hombres	7624
2013	201312	Diciembre 2013	Diciembre	17	D.C. Zaragoza	Temporal	Mujeres	8207
2013	201312	Diciembre 2013	Diciembre	18	Ribera Baja del Ebro	Indefinido	Hombres	5
2013	201312	Diciembre 2013	Diciembre	18	Ribera Baja del Ebro	Indefinido	Mujeres	5
2013	201312	Diciembre 2013	Diciembre	18	Ribera Baja del Ebro	Temporal	Hombres	125
2013	201312	Diciembre 2013	Diciembre	18	Ribera Baja del Ebro	Temporal	Mujeres	120
2013	201312	Diciembre 2013	Diciembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Hombres	17
2013	201312	Diciembre 2013	Diciembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Mujeres	12
2013	201312	Diciembre 2013	Diciembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Hombres	166
2013	201312	Diciembre 2013	Diciembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Mujeres	74
2013	201312	Diciembre 2013	Diciembre	20	Comunidad de Calatayud	Indefinido	Hombres	13
2013	201312	Diciembre 2013	Diciembre	20	Comunidad de Calatayud	Indefinido	Mujeres	14
2013	201312	Diciembre 2013	Diciembre	20	Comunidad de Calatayud	Temporal	Hombres	251
2013	201312	Diciembre 2013	Diciembre	20	Comunidad de Calatayud	Temporal	Mujeres	299
2013	201312	Diciembre 2013	Diciembre	21	Campo de Cariñena	Indefinido	Hombres	9
2013	201312	Diciembre 2013	Diciembre	21	Campo de Cariñena	Indefinido	Mujeres	4
2013	201312	Diciembre 2013	Diciembre	21	Campo de Cariñena	Temporal	Hombres	509
2013	201312	Diciembre 2013	Diciembre	21	Campo de Cariñena	Temporal	Mujeres	103
2013	201312	Diciembre 2013	Diciembre	22	Campo de Belchite	Indefinido	Hombres	3
2013	201312	Diciembre 2013	Diciembre	22	Campo de Belchite	Indefinido	Mujeres	3
2013	201312	Diciembre 2013	Diciembre	22	Campo de Belchite	Temporal	Hombres	16
2013	201312	Diciembre 2013	Diciembre	22	Campo de Belchite	Temporal	Mujeres	21
2013	201312	Diciembre 2013	Diciembre	23	Bajo Martín	Indefinido	Hombres	6
2013	201312	Diciembre 2013	Diciembre	23	Bajo Martín	Indefinido	Mujeres	2
2013	201312	Diciembre 2013	Diciembre	23	Bajo Martín	Temporal	Hombres	56
2013	201312	Diciembre 2013	Diciembre	23	Bajo Martín	Temporal	Mujeres	52
2013	201312	Diciembre 2013	Diciembre	24	Campo de Daroca	Indefinido	Hombres	3
2013	201312	Diciembre 2013	Diciembre	24	Campo de Daroca	Indefinido	Mujeres	1
2013	201312	Diciembre 2013	Diciembre	24	Campo de Daroca	Temporal	Hombres	15
2013	201312	Diciembre 2013	Diciembre	24	Campo de Daroca	Temporal	Mujeres	21
2013	201312	Diciembre 2013	Diciembre	25	Jiloca	Indefinido	Hombres	3
2013	201312	Diciembre 2013	Diciembre	25	Jiloca	Indefinido	Mujeres	6
2013	201312	Diciembre 2013	Diciembre	25	Jiloca	Temporal	Hombres	37
2013	201312	Diciembre 2013	Diciembre	25	Jiloca	Temporal	Mujeres	28
2013	201312	Diciembre 2013	Diciembre	26	Cuencas Mineras	Indefinido	Hombres	2
2013	201312	Diciembre 2013	Diciembre	26	Cuencas Mineras	Indefinido	Mujeres	6
2013	201312	Diciembre 2013	Diciembre	26	Cuencas Mineras	Temporal	Hombres	29
2013	201312	Diciembre 2013	Diciembre	26	Cuencas Mineras	Temporal	Mujeres	20
2013	201312	Diciembre 2013	Diciembre	27	Andorra-Sierra de Arcos	Indefinido	Mujeres	6
2013	201312	Diciembre 2013	Diciembre	27	Andorra-Sierra de Arcos	Temporal	Hombres	82
2013	201312	Diciembre 2013	Diciembre	27	Andorra-Sierra de Arcos	Temporal	Mujeres	105
2013	201312	Diciembre 2013	Diciembre	28	Bajo Aragón	Indefinido	Hombres	14
2013	201312	Diciembre 2013	Diciembre	28	Bajo Aragón	Indefinido	Mujeres	8
2013	201312	Diciembre 2013	Diciembre	28	Bajo Aragón	Temporal	Hombres	200
2013	201312	Diciembre 2013	Diciembre	28	Bajo Aragón	Temporal	Mujeres	155
2013	201312	Diciembre 2013	Diciembre	29	Comunidad de Teruel	Indefinido	Hombres	40
2013	201312	Diciembre 2013	Diciembre	29	Comunidad de Teruel	Indefinido	Mujeres	22
2013	201312	Diciembre 2013	Diciembre	29	Comunidad de Teruel	Temporal	Hombres	796
2013	201312	Diciembre 2013	Diciembre	29	Comunidad de Teruel	Temporal	Mujeres	356
2013	201312	Diciembre 2013	Diciembre	30	Maestrazgo	Indefinido	Hombres	1
2013	201312	Diciembre 2013	Diciembre	30	Maestrazgo	Temporal	Hombres	20
2013	201312	Diciembre 2013	Diciembre	30	Maestrazgo	Temporal	Mujeres	17
2013	201312	Diciembre 2013	Diciembre	31	Sierra de Albarracín	Indefinido	Mujeres	2
2013	201312	Diciembre 2013	Diciembre	31	Sierra de Albarracín	Temporal	Hombres	28
2013	201312	Diciembre 2013	Diciembre	31	Sierra de Albarracín	Temporal	Mujeres	18
2013	201312	Diciembre 2013	Diciembre	32	Gúdar-Javalambre	Indefinido	Hombres	5
2013	201312	Diciembre 2013	Diciembre	32	Gúdar-Javalambre	Indefinido	Mujeres	8
2013	201312	Diciembre 2013	Diciembre	32	Gúdar-Javalambre	Temporal	Hombres	261
2013	201312	Diciembre 2013	Diciembre	32	Gúdar-Javalambre	Temporal	Mujeres	172
2013	201312	Diciembre 2013	Diciembre	33	Matarraña / Matarranya	Indefinido	Hombres	3
2013	201312	Diciembre 2013	Diciembre	33	Matarraña / Matarranya	Indefinido	Mujeres	2
2013	201312	Diciembre 2013	Diciembre	33	Matarraña / Matarranya	Temporal	Hombres	67
2013	201312	Diciembre 2013	Diciembre	33	Matarraña / Matarranya	Temporal	Mujeres	43
2013	201311	Noviembre 2013	Noviembre	01	La Jacetania	Indefinido	Hombres	16
2013	201311	Noviembre 2013	Noviembre	01	La Jacetania	Indefinido	Mujeres	14
2013	201311	Noviembre 2013	Noviembre	01	La Jacetania	Temporal	Hombres	104
2013	201311	Noviembre 2013	Noviembre	01	La Jacetania	Temporal	Mujeres	145
2013	201311	Noviembre 2013	Noviembre	02	Alto Gállego	Indefinido	Hombres	14
2013	201311	Noviembre 2013	Noviembre	02	Alto Gállego	Indefinido	Mujeres	7
2013	201311	Noviembre 2013	Noviembre	02	Alto Gállego	Temporal	Hombres	199
2013	201311	Noviembre 2013	Noviembre	02	Alto Gállego	Temporal	Mujeres	112
2013	201311	Noviembre 2013	Noviembre	03	Sobrarbe	Indefinido	Hombres	4
2013	201311	Noviembre 2013	Noviembre	03	Sobrarbe	Indefinido	Mujeres	4
2013	201311	Noviembre 2013	Noviembre	03	Sobrarbe	Temporal	Hombres	55
2013	201311	Noviembre 2013	Noviembre	03	Sobrarbe	Temporal	Mujeres	73
2013	201311	Noviembre 2013	Noviembre	04	La Ribagorza	Indefinido	Hombres	14
2013	201311	Noviembre 2013	Noviembre	04	La Ribagorza	Indefinido	Mujeres	13
2013	201311	Noviembre 2013	Noviembre	04	La Ribagorza	Temporal	Hombres	74
2013	201311	Noviembre 2013	Noviembre	04	La Ribagorza	Temporal	Mujeres	62
2013	201311	Noviembre 2013	Noviembre	05	Cinco Villas	Indefinido	Hombres	31
2013	201311	Noviembre 2013	Noviembre	05	Cinco Villas	Indefinido	Mujeres	28
2013	201311	Noviembre 2013	Noviembre	05	Cinco Villas	Temporal	Hombres	372
2013	201311	Noviembre 2013	Noviembre	05	Cinco Villas	Temporal	Mujeres	184
2013	201311	Noviembre 2013	Noviembre	06	Hoya de Huesca / Plana de Uesca	Indefinido	Hombres	77
2013	201311	Noviembre 2013	Noviembre	06	Hoya de Huesca / Plana de Uesca	Indefinido	Mujeres	68
2013	201311	Noviembre 2013	Noviembre	06	Hoya de Huesca / Plana de Uesca	Temporal	Hombres	589
2013	201311	Noviembre 2013	Noviembre	06	Hoya de Huesca / Plana de Uesca	Temporal	Mujeres	607
2013	201311	Noviembre 2013	Noviembre	07	Somontano de Barbastro	Indefinido	Hombres	12
2013	201311	Noviembre 2013	Noviembre	07	Somontano de Barbastro	Indefinido	Mujeres	17
2013	201311	Noviembre 2013	Noviembre	07	Somontano de Barbastro	Temporal	Hombres	186
2013	201311	Noviembre 2013	Noviembre	07	Somontano de Barbastro	Temporal	Mujeres	122
2013	201311	Noviembre 2013	Noviembre	08	Cinca Medio	Indefinido	Hombres	17
2013	201311	Noviembre 2013	Noviembre	08	Cinca Medio	Indefinido	Mujeres	17
2013	201311	Noviembre 2013	Noviembre	08	Cinca Medio	Temporal	Hombres	246
2013	201311	Noviembre 2013	Noviembre	08	Cinca Medio	Temporal	Mujeres	175
2013	201311	Noviembre 2013	Noviembre	09	La Litera / La Llitera	Indefinido	Hombres	27
2013	201311	Noviembre 2013	Noviembre	09	La Litera / La Llitera	Indefinido	Mujeres	20
2013	201311	Noviembre 2013	Noviembre	09	La Litera / La Llitera	Temporal	Hombres	207
2013	201311	Noviembre 2013	Noviembre	09	La Litera / La Llitera	Temporal	Mujeres	107
2013	201311	Noviembre 2013	Noviembre	10	Los Monegros	Indefinido	Hombres	9
2013	201311	Noviembre 2013	Noviembre	10	Los Monegros	Indefinido	Mujeres	7
2013	201311	Noviembre 2013	Noviembre	10	Los Monegros	Temporal	Hombres	109
2013	201311	Noviembre 2013	Noviembre	10	Los Monegros	Temporal	Mujeres	105
2013	201311	Noviembre 2013	Noviembre	11	Bajo Cinca / Baix Cinca	Indefinido	Hombres	38
2013	201311	Noviembre 2013	Noviembre	11	Bajo Cinca / Baix Cinca	Indefinido	Mujeres	25
2013	201311	Noviembre 2013	Noviembre	11	Bajo Cinca / Baix Cinca	Temporal	Hombres	520
2013	201311	Noviembre 2013	Noviembre	11	Bajo Cinca / Baix Cinca	Temporal	Mujeres	294
2013	201311	Noviembre 2013	Noviembre	12	Tarazona y el Moncayo	Indefinido	Hombres	7
2013	201311	Noviembre 2013	Noviembre	12	Tarazona y el Moncayo	Indefinido	Mujeres	9
2013	201311	Noviembre 2013	Noviembre	12	Tarazona y el Moncayo	Temporal	Hombres	205
2013	201311	Noviembre 2013	Noviembre	12	Tarazona y el Moncayo	Temporal	Mujeres	149
2013	201311	Noviembre 2013	Noviembre	13	Campo de Borja	Indefinido	Hombres	7
2013	201311	Noviembre 2013	Noviembre	13	Campo de Borja	Indefinido	Mujeres	11
2013	201311	Noviembre 2013	Noviembre	13	Campo de Borja	Temporal	Hombres	174
2013	201311	Noviembre 2013	Noviembre	13	Campo de Borja	Temporal	Mujeres	103
2013	201311	Noviembre 2013	Noviembre	14	Aranda	Indefinido	Hombres	1
2013	201311	Noviembre 2013	Noviembre	14	Aranda	Indefinido	Mujeres	2
2013	201311	Noviembre 2013	Noviembre	14	Aranda	Temporal	Hombres	84
2013	201311	Noviembre 2013	Noviembre	14	Aranda	Temporal	Mujeres	58
2013	201311	Noviembre 2013	Noviembre	15	Ribera Alta del Ebro	Indefinido	Hombres	24
2013	201311	Noviembre 2013	Noviembre	15	Ribera Alta del Ebro	Indefinido	Mujeres	17
2013	201311	Noviembre 2013	Noviembre	15	Ribera Alta del Ebro	Temporal	Hombres	430
2013	201311	Noviembre 2013	Noviembre	15	Ribera Alta del Ebro	Temporal	Mujeres	224
2013	201311	Noviembre 2013	Noviembre	16	Valdejalón	Indefinido	Hombres	31
2013	201311	Noviembre 2013	Noviembre	16	Valdejalón	Indefinido	Mujeres	16
2013	201311	Noviembre 2013	Noviembre	16	Valdejalón	Temporal	Hombres	1099
2013	201311	Noviembre 2013	Noviembre	16	Valdejalón	Temporal	Mujeres	463
2013	201311	Noviembre 2013	Noviembre	17	D.C. Zaragoza	Indefinido	Hombres	732
2013	201311	Noviembre 2013	Noviembre	17	D.C. Zaragoza	Indefinido	Mujeres	899
2013	201311	Noviembre 2013	Noviembre	17	D.C. Zaragoza	Temporal	Hombres	7962
2013	201311	Noviembre 2013	Noviembre	17	D.C. Zaragoza	Temporal	Mujeres	7960
2013	201311	Noviembre 2013	Noviembre	18	Ribera Baja del Ebro	Indefinido	Hombres	2
2013	201311	Noviembre 2013	Noviembre	18	Ribera Baja del Ebro	Indefinido	Mujeres	4
2013	201311	Noviembre 2013	Noviembre	18	Ribera Baja del Ebro	Temporal	Hombres	138
2013	201311	Noviembre 2013	Noviembre	18	Ribera Baja del Ebro	Temporal	Mujeres	52
2013	201311	Noviembre 2013	Noviembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Hombres	26
2013	201311	Noviembre 2013	Noviembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Mujeres	21
2013	201311	Noviembre 2013	Noviembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Hombres	186
2013	201311	Noviembre 2013	Noviembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Mujeres	88
2013	201311	Noviembre 2013	Noviembre	20	Comunidad de Calatayud	Indefinido	Hombres	21
2013	201311	Noviembre 2013	Noviembre	20	Comunidad de Calatayud	Indefinido	Mujeres	25
2013	201311	Noviembre 2013	Noviembre	20	Comunidad de Calatayud	Temporal	Hombres	366
2013	201311	Noviembre 2013	Noviembre	20	Comunidad de Calatayud	Temporal	Mujeres	353
2013	201311	Noviembre 2013	Noviembre	21	Campo de Cariñena	Indefinido	Hombres	11
2013	201311	Noviembre 2013	Noviembre	21	Campo de Cariñena	Indefinido	Mujeres	7
2013	201311	Noviembre 2013	Noviembre	21	Campo de Cariñena	Temporal	Hombres	545
2013	201311	Noviembre 2013	Noviembre	21	Campo de Cariñena	Temporal	Mujeres	121
2013	201311	Noviembre 2013	Noviembre	22	Campo de Belchite	Indefinido	Hombres	2
2013	201311	Noviembre 2013	Noviembre	22	Campo de Belchite	Indefinido	Mujeres	2
2013	201311	Noviembre 2013	Noviembre	22	Campo de Belchite	Temporal	Hombres	30
2013	201311	Noviembre 2013	Noviembre	22	Campo de Belchite	Temporal	Mujeres	15
2013	201311	Noviembre 2013	Noviembre	23	Bajo Martín	Indefinido	Hombres	7
2013	201311	Noviembre 2013	Noviembre	23	Bajo Martín	Temporal	Hombres	70
2013	201311	Noviembre 2013	Noviembre	23	Bajo Martín	Temporal	Mujeres	35
2013	201311	Noviembre 2013	Noviembre	24	Campo de Daroca	Indefinido	Hombres	1
2013	201311	Noviembre 2013	Noviembre	24	Campo de Daroca	Indefinido	Mujeres	4
2013	201311	Noviembre 2013	Noviembre	24	Campo de Daroca	Temporal	Hombres	47
2013	201311	Noviembre 2013	Noviembre	24	Campo de Daroca	Temporal	Mujeres	12
2013	201311	Noviembre 2013	Noviembre	25	Jiloca	Indefinido	Hombres	3
2013	201311	Noviembre 2013	Noviembre	25	Jiloca	Indefinido	Mujeres	1
2013	201311	Noviembre 2013	Noviembre	25	Jiloca	Temporal	Hombres	57
2013	201311	Noviembre 2013	Noviembre	25	Jiloca	Temporal	Mujeres	45
2013	201311	Noviembre 2013	Noviembre	26	Cuencas Mineras	Indefinido	Hombres	5
2013	201311	Noviembre 2013	Noviembre	26	Cuencas Mineras	Indefinido	Mujeres	1
2013	201311	Noviembre 2013	Noviembre	26	Cuencas Mineras	Temporal	Hombres	42
2013	201311	Noviembre 2013	Noviembre	26	Cuencas Mineras	Temporal	Mujeres	41
2013	201311	Noviembre 2013	Noviembre	27	Andorra-Sierra de Arcos	Indefinido	Hombres	4
2013	201311	Noviembre 2013	Noviembre	27	Andorra-Sierra de Arcos	Indefinido	Mujeres	13
2013	201311	Noviembre 2013	Noviembre	27	Andorra-Sierra de Arcos	Temporal	Hombres	82
2013	201311	Noviembre 2013	Noviembre	27	Andorra-Sierra de Arcos	Temporal	Mujeres	83
2013	201311	Noviembre 2013	Noviembre	28	Bajo Aragón	Indefinido	Hombres	29
2013	201311	Noviembre 2013	Noviembre	28	Bajo Aragón	Indefinido	Mujeres	22
2013	201311	Noviembre 2013	Noviembre	28	Bajo Aragón	Temporal	Hombres	202
2013	201311	Noviembre 2013	Noviembre	28	Bajo Aragón	Temporal	Mujeres	146
2013	201311	Noviembre 2013	Noviembre	29	Comunidad de Teruel	Indefinido	Hombres	54
2013	201311	Noviembre 2013	Noviembre	29	Comunidad de Teruel	Indefinido	Mujeres	41
2013	201311	Noviembre 2013	Noviembre	29	Comunidad de Teruel	Temporal	Hombres	749
2013	201311	Noviembre 2013	Noviembre	29	Comunidad de Teruel	Temporal	Mujeres	341
2013	201311	Noviembre 2013	Noviembre	30	Maestrazgo	Indefinido	Hombres	1
2013	201311	Noviembre 2013	Noviembre	30	Maestrazgo	Indefinido	Mujeres	1
2013	201311	Noviembre 2013	Noviembre	30	Maestrazgo	Temporal	Hombres	25
2013	201311	Noviembre 2013	Noviembre	30	Maestrazgo	Temporal	Mujeres	18
2013	201311	Noviembre 2013	Noviembre	31	Sierra de Albarracín	Indefinido	Hombres	1
2013	201311	Noviembre 2013	Noviembre	31	Sierra de Albarracín	Indefinido	Mujeres	2
2013	201311	Noviembre 2013	Noviembre	31	Sierra de Albarracín	Temporal	Hombres	19
2013	201311	Noviembre 2013	Noviembre	31	Sierra de Albarracín	Temporal	Mujeres	22
2013	201311	Noviembre 2013	Noviembre	32	Gúdar-Javalambre	Indefinido	Hombres	5
2013	201311	Noviembre 2013	Noviembre	32	Gúdar-Javalambre	Indefinido	Mujeres	9
2013	201311	Noviembre 2013	Noviembre	32	Gúdar-Javalambre	Temporal	Hombres	70
2013	201311	Noviembre 2013	Noviembre	32	Gúdar-Javalambre	Temporal	Mujeres	63
2013	201311	Noviembre 2013	Noviembre	33	Matarraña / Matarranya	Indefinido	Hombres	8
2013	201311	Noviembre 2013	Noviembre	33	Matarraña / Matarranya	Indefinido	Mujeres	6
2013	201311	Noviembre 2013	Noviembre	33	Matarraña / Matarranya	Temporal	Hombres	59
2013	201311	Noviembre 2013	Noviembre	33	Matarraña / Matarranya	Temporal	Mujeres	31
2013	201310	Octubre 2013	Octubre	01	La Jacetania	Indefinido	Hombres	12
2013	201310	Octubre 2013	Octubre	01	La Jacetania	Indefinido	Mujeres	19
2013	201310	Octubre 2013	Octubre	01	La Jacetania	Temporal	Hombres	109
2013	201310	Octubre 2013	Octubre	01	La Jacetania	Temporal	Mujeres	145
2013	201310	Octubre 2013	Octubre	02	Alto Gállego	Indefinido	Hombres	8
2013	201310	Octubre 2013	Octubre	02	Alto Gállego	Indefinido	Mujeres	7
2013	201310	Octubre 2013	Octubre	02	Alto Gállego	Temporal	Hombres	145
2013	201310	Octubre 2013	Octubre	02	Alto Gállego	Temporal	Mujeres	105
2013	201310	Octubre 2013	Octubre	03	Sobrarbe	Indefinido	Hombres	4
2013	201310	Octubre 2013	Octubre	03	Sobrarbe	Indefinido	Mujeres	5
2013	201310	Octubre 2013	Octubre	03	Sobrarbe	Temporal	Hombres	66
2013	201310	Octubre 2013	Octubre	03	Sobrarbe	Temporal	Mujeres	56
2013	201310	Octubre 2013	Octubre	04	La Ribagorza	Indefinido	Hombres	8
2013	201310	Octubre 2013	Octubre	04	La Ribagorza	Indefinido	Mujeres	10
2013	201310	Octubre 2013	Octubre	04	La Ribagorza	Temporal	Hombres	128
2013	201310	Octubre 2013	Octubre	04	La Ribagorza	Temporal	Mujeres	82
2013	201310	Octubre 2013	Octubre	05	Cinco Villas	Indefinido	Hombres	32
2013	201310	Octubre 2013	Octubre	05	Cinco Villas	Indefinido	Mujeres	36
2013	201310	Octubre 2013	Octubre	05	Cinco Villas	Temporal	Hombres	316
2013	201310	Octubre 2013	Octubre	05	Cinco Villas	Temporal	Mujeres	193
2013	201310	Octubre 2013	Octubre	06	Hoya de Huesca / Plana de Uesca	Indefinido	Hombres	76
2013	201310	Octubre 2013	Octubre	06	Hoya de Huesca / Plana de Uesca	Indefinido	Mujeres	88
2013	201310	Octubre 2013	Octubre	06	Hoya de Huesca / Plana de Uesca	Temporal	Hombres	774
2013	201310	Octubre 2013	Octubre	06	Hoya de Huesca / Plana de Uesca	Temporal	Mujeres	789
2013	201310	Octubre 2013	Octubre	07	Somontano de Barbastro	Indefinido	Hombres	17
2013	201310	Octubre 2013	Octubre	07	Somontano de Barbastro	Indefinido	Mujeres	27
2013	201310	Octubre 2013	Octubre	07	Somontano de Barbastro	Temporal	Hombres	268
2013	201310	Octubre 2013	Octubre	07	Somontano de Barbastro	Temporal	Mujeres	226
2013	201310	Octubre 2013	Octubre	08	Cinca Medio	Indefinido	Hombres	22
2013	201310	Octubre 2013	Octubre	08	Cinca Medio	Indefinido	Mujeres	26
2013	201310	Octubre 2013	Octubre	08	Cinca Medio	Temporal	Hombres	387
2013	201310	Octubre 2013	Octubre	08	Cinca Medio	Temporal	Mujeres	373
2013	201310	Octubre 2013	Octubre	09	La Litera / La Llitera	Indefinido	Hombres	22
2013	201310	Octubre 2013	Octubre	09	La Litera / La Llitera	Indefinido	Mujeres	17
2013	201310	Octubre 2013	Octubre	09	La Litera / La Llitera	Temporal	Hombres	281
2013	201310	Octubre 2013	Octubre	09	La Litera / La Llitera	Temporal	Mujeres	124
2013	201310	Octubre 2013	Octubre	10	Los Monegros	Indefinido	Hombres	16
2013	201310	Octubre 2013	Octubre	10	Los Monegros	Indefinido	Mujeres	8
2013	201310	Octubre 2013	Octubre	10	Los Monegros	Temporal	Hombres	192
2013	201310	Octubre 2013	Octubre	10	Los Monegros	Temporal	Mujeres	95
2013	201310	Octubre 2013	Octubre	11	Bajo Cinca / Baix Cinca	Indefinido	Hombres	41
2013	201310	Octubre 2013	Octubre	11	Bajo Cinca / Baix Cinca	Indefinido	Mujeres	16
2013	201310	Octubre 2013	Octubre	11	Bajo Cinca / Baix Cinca	Temporal	Hombres	344
2013	201310	Octubre 2013	Octubre	11	Bajo Cinca / Baix Cinca	Temporal	Mujeres	327
2013	201310	Octubre 2013	Octubre	12	Tarazona y el Moncayo	Indefinido	Hombres	7
2013	201310	Octubre 2013	Octubre	12	Tarazona y el Moncayo	Indefinido	Mujeres	7
2013	201310	Octubre 2013	Octubre	12	Tarazona y el Moncayo	Temporal	Hombres	210
2013	201310	Octubre 2013	Octubre	12	Tarazona y el Moncayo	Temporal	Mujeres	129
2013	201310	Octubre 2013	Octubre	13	Campo de Borja	Indefinido	Hombres	5
2013	201310	Octubre 2013	Octubre	13	Campo de Borja	Indefinido	Mujeres	5
2013	201310	Octubre 2013	Octubre	13	Campo de Borja	Temporal	Hombres	390
2013	201310	Octubre 2013	Octubre	13	Campo de Borja	Temporal	Mujeres	165
2013	201310	Octubre 2013	Octubre	14	Aranda	Indefinido	Hombres	2
2013	201310	Octubre 2013	Octubre	14	Aranda	Temporal	Hombres	82
2013	201310	Octubre 2013	Octubre	14	Aranda	Temporal	Mujeres	34
2013	201310	Octubre 2013	Octubre	15	Ribera Alta del Ebro	Indefinido	Hombres	33
2013	201310	Octubre 2013	Octubre	15	Ribera Alta del Ebro	Indefinido	Mujeres	21
2013	201310	Octubre 2013	Octubre	15	Ribera Alta del Ebro	Temporal	Hombres	592
2013	201310	Octubre 2013	Octubre	15	Ribera Alta del Ebro	Temporal	Mujeres	281
2013	201310	Octubre 2013	Octubre	16	Valdejalón	Indefinido	Hombres	43
2013	201310	Octubre 2013	Octubre	16	Valdejalón	Indefinido	Mujeres	22
2013	201310	Octubre 2013	Octubre	16	Valdejalón	Temporal	Hombres	1410
2013	201310	Octubre 2013	Octubre	16	Valdejalón	Temporal	Mujeres	563
2013	201310	Octubre 2013	Octubre	17	D.C. Zaragoza	Indefinido	Hombres	887
2013	201310	Octubre 2013	Octubre	17	D.C. Zaragoza	Indefinido	Mujeres	1185
2013	201310	Octubre 2013	Octubre	17	D.C. Zaragoza	Temporal	Hombres	11239
2013	201310	Octubre 2013	Octubre	17	D.C. Zaragoza	Temporal	Mujeres	11070
2013	201310	Octubre 2013	Octubre	18	Ribera Baja del Ebro	Indefinido	Hombres	3
2013	201310	Octubre 2013	Octubre	18	Ribera Baja del Ebro	Indefinido	Mujeres	1
2013	201310	Octubre 2013	Octubre	18	Ribera Baja del Ebro	Temporal	Hombres	233
2013	201310	Octubre 2013	Octubre	18	Ribera Baja del Ebro	Temporal	Mujeres	148
2013	201310	Octubre 2013	Octubre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Hombres	7
2013	201310	Octubre 2013	Octubre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Mujeres	6
2013	201310	Octubre 2013	Octubre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Hombres	207
2013	201310	Octubre 2013	Octubre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Mujeres	118
2013	201310	Octubre 2013	Octubre	20	Comunidad de Calatayud	Indefinido	Hombres	21
2013	201310	Octubre 2013	Octubre	20	Comunidad de Calatayud	Indefinido	Mujeres	36
2013	201310	Octubre 2013	Octubre	20	Comunidad de Calatayud	Temporal	Hombres	846
2013	201310	Octubre 2013	Octubre	20	Comunidad de Calatayud	Temporal	Mujeres	485
2013	201310	Octubre 2013	Octubre	21	Campo de Cariñena	Indefinido	Hombres	13
2013	201310	Octubre 2013	Octubre	21	Campo de Cariñena	Indefinido	Mujeres	10
2013	201310	Octubre 2013	Octubre	21	Campo de Cariñena	Temporal	Hombres	1012
2013	201310	Octubre 2013	Octubre	21	Campo de Cariñena	Temporal	Mujeres	161
2013	201310	Octubre 2013	Octubre	22	Campo de Belchite	Indefinido	Hombres	2
2013	201310	Octubre 2013	Octubre	22	Campo de Belchite	Indefinido	Mujeres	1
2013	201310	Octubre 2013	Octubre	22	Campo de Belchite	Temporal	Hombres	38
2013	201310	Octubre 2013	Octubre	22	Campo de Belchite	Temporal	Mujeres	13
2013	201310	Octubre 2013	Octubre	23	Bajo Martín	Indefinido	Hombres	6
2013	201310	Octubre 2013	Octubre	23	Bajo Martín	Indefinido	Mujeres	1
2013	201310	Octubre 2013	Octubre	23	Bajo Martín	Temporal	Hombres	127
2013	201310	Octubre 2013	Octubre	23	Bajo Martín	Temporal	Mujeres	65
2013	201310	Octubre 2013	Octubre	24	Campo de Daroca	Indefinido	Hombres	6
2013	201310	Octubre 2013	Octubre	24	Campo de Daroca	Indefinido	Mujeres	2
2013	201310	Octubre 2013	Octubre	24	Campo de Daroca	Temporal	Hombres	63
2013	201310	Octubre 2013	Octubre	24	Campo de Daroca	Temporal	Mujeres	44
2013	201310	Octubre 2013	Octubre	25	Jiloca	Indefinido	Hombres	6
2013	201310	Octubre 2013	Octubre	25	Jiloca	Indefinido	Mujeres	3
2013	201310	Octubre 2013	Octubre	25	Jiloca	Temporal	Hombres	76
2013	201310	Octubre 2013	Octubre	25	Jiloca	Temporal	Mujeres	61
