Tipo de vivienda	Tipo de vivienda, código	Tipo de vivienda principal	Tipo de vivienda principal, código	Municipio codigo	Provincia codigo	Municipio nombre	Nº viviendas
Vivienda no principal secundaria	2			50286	50	Villalba de Perejil	18,8304093575
Vivienda no principal secundaria	2			50287	50	Villalengua	82,4984599873
Vivienda no principal secundaria	2			50288	50	Villanueva de Gállego	157,47624166
Vivienda no principal secundaria	2			50289	50	Villanueva de Jiloca	90,938807128
Vivienda no principal secundaria	2			50290	50	Villanueva de Huerva	143,5405459733
Vivienda no principal secundaria	2			50291	50	Villar de los Navarros	193,6915278776
Vivienda no principal secundaria	2			50292	50	Villarreal de Huerva	66,698705289
Vivienda no principal secundaria	2			50293	50	Villarroya de la Sierra	291,3128747475
Vivienda no principal secundaria	2			50294	50	Villarroya del Campo	36,3797468354
Vivienda no principal secundaria	2			50295	50	Vistabella	107,4999999963
Vivienda no principal secundaria	2			50296	50	Zaida (La)	59,2541020911
Vivienda no principal secundaria	2			50297	50	Zaragoza	14208,4293945176
Vivienda no principal secundaria	2			50298	50	Zuera	272,8169215405
Vivienda no principal secundaria	2			50901	50	Biel	146,908001317
Vivienda no principal secundaria	2			50902	50	Marracos	22,2564102572
Vivienda no principal secundaria	2			50903	50	Villamayor de Gállego	78,5567723285
Vivienda no principal vacía	3			22001	22	Abiego	16,1499658517
Vivienda no principal vacía	3			22002	22	Abizanda	1,607142857
Vivienda no principal vacía	3			22003	22	Adahuesca	12,2546012264
Vivienda no principal vacía	3			22004	22	Agüero	9,7023957427
Vivienda no principal vacía	3			22006	22	Aísa	4,9528360071
Vivienda no principal vacía	3			22007	22	Albalate de Cinca	110,1583583585
Vivienda no principal vacía	3			22008	22	Albalatillo	33,516304348
Vivienda no principal vacía	3			22009	22	Albelda	124,974741892
Vivienda no principal vacía	3			22011	22	Albero Alto	3,111111111
Vivienda no principal vacía	3			22012	22	Albero Bajo	3,1011922961
Vivienda no principal vacía	3			22013	22	Alberuela de Tubo	8,0361158024
Vivienda no principal vacía	3			22014	22	Alcalá de Gurrea	29,828785236
Vivienda no principal vacía	3			22015	22	Alcalá del Obispo	8,5570469805
Vivienda no principal vacía	3			22016	22	Alcampell	110,0027782327
Vivienda no principal vacía	3			22017	22	Alcolea de Cinca	71,4803790454
Vivienda no principal vacía	3			22018	22	Alcubierre	31,3502762886
Vivienda no principal vacía	3			22019	22	Alerre	4,0231522707
Vivienda no principal vacía	3			22020	22	Alfántega	38,9047619043
Vivienda no principal vacía	3			22021	22	Almudévar	249,3833766467
Vivienda no principal vacía	3			22022	22	Almunia de San Juan	67,5212407822
Vivienda no principal vacía	3			22023	22	Almuniente	36,7894249562
Vivienda no principal vacía	3			22024	22	Alquézar	5,5763598339
Vivienda no principal vacía	3			22025	22	Altorricón	62,6046622154
Vivienda no principal vacía	3			22027	22	Angüés	41,1964699079
Vivienda no principal vacía	3			22028	22	Ansó	12,0044349
Vivienda no principal vacía	3			22029	22	Antillón	2,5945945946
Vivienda no principal vacía	3			22032	22	Aragüés del Puerto	22,3240223468
Vivienda no principal vacía	3			22035	22	Arén	122,1241320759
Vivienda no principal vacía	3			22036	22	Argavieso	0,6588235294
Vivienda no principal vacía	3			22037	22	Arguis	11,5862068966
Vivienda no principal vacía	3			22039	22	Ayerbe	200,9143110329
Vivienda no principal vacía	3			22040	22	Azanuy-Alins	17,6193029498
Vivienda no principal vacía	3			22041	22	Azara	11,3958810066
Vivienda no principal vacía	3			22042	22	Azlor	10,3728813562
Vivienda no principal vacía	3			22043	22	Baells	19,003729952
Vivienda no principal vacía	3			22044	22	Bailo	22,1243457202
Vivienda no principal vacía	3			22045	22	Baldellou	27,2363636358
Vivienda no principal vacía	3			22046	22	Ballobar	95,1407362278
Vivienda no principal vacía	3			22047	22	Banastás	2,464853405
Vivienda no principal vacía	3			22048	22	Barbastro	1284,1724703821
Vivienda no principal vacía	3			22049	22	Barbués	3,1955484898
Vivienda no principal vacía	3			22050	22	Barbuñales	10,387769284
Vivienda no principal vacía	3			22051	22	Bárcabo	2,9020851246
Vivienda no principal vacía	3			22052	22	Belver de Cinca	137,4269342605
Vivienda no principal vacía	3			22053	22	Benabarre	237,0561715228
Vivienda no principal vacía	3			22054	22	Benasque	140,3735441476
Vivienda no principal vacía	3			22055	22	Berbegal	83,4654189151
Vivienda no principal vacía	3			22057	22	Bielsa	99,2390531055
Vivienda no principal vacía	3			22058	22	Bierge	9,2322784368
Vivienda no principal vacía	3			22059	22	Biescas	249,3699950554
Vivienda no principal vacía	3			22060	22	Binaced	107,9087098279
Vivienda no principal vacía	3			22061	22	Binéfar	716,9842959028
Vivienda no principal vacía	3			22062	22	Bisaurri	7,254901961
Vivienda no principal vacía	3			22063	22	Biscarrués	16,6161167385
Vivienda no principal vacía	3			22064	22	Blecua y Torres	2,9184491979
Vivienda no principal vacía	3			22066	22	Boltaña	71,7148135836
Vivienda no principal vacía	3			22067	22	Bonansa	12,4811320755
Vivienda no principal vacía	3			22068	22	Borau	0,9038461538
Vivienda no principal vacía	3			22069	22	Broto	70,9398157314
Vivienda no principal vacía	3			22072	22	Caldearenas	34,3829648311
Vivienda no principal vacía	3			22074	22	Campo	55,5819296746
Vivienda no principal vacía	3			22075	22	Camporrells	131,8698291981
Vivienda no principal vacía	3			22076	22	Canal de Berdún	48,1581750993
Vivienda no principal vacía	3			22077	22	Candasnos	76,5733973738
Vivienda no principal vacía	3			22078	22	Canfranc	42,9616272861
Vivienda no principal vacía	3			22079	22	Capdesaso	8,0835734868
Vivienda no principal vacía	3			22080	22	Capella	32,0279116107
Vivienda no principal vacía	3			22081	22	Casbas de Huesca	21,5070097459
Vivienda no principal vacía	3			22082	22	Castejón del Puente	7,8169266312
Vivienda no principal vacía	3			22083	22	Castejón de Monegros	53,3481523284
Vivienda no principal vacía	3			22084	22	Castejón de Sos	50,338527554
Vivienda no principal vacía	3			22085	22	Castelflorite	2,9056603772
Vivienda no principal vacía	3			22086	22	Castiello de Jaca	29,571907478
Vivienda no principal vacía	3			22087	22	Castigaleu	6,7008547009
Vivienda no principal vacía	3			22088	22	Castillazuelo	9,6686159843
Vivienda no principal vacía	3			22089	22	Castillonroy	63,1867959666
Vivienda no principal vacía	3			22090	22	Colungo	14,6391752576
Vivienda no principal vacía	3			22094	22	Chalamera	24,0967741932
Vivienda no principal vacía	3			22095	22	Chía	4,1470588236
Vivienda no principal vacía	3			22096	22	Chimillas	20,3327182822
Vivienda no principal vacía	3			22099	22	Esplús	77,211461227
Vivienda no principal vacía	3			22102	22	Estada	12,7044112979
Vivienda no principal vacía	3			22103	22	Estadilla	95,36463071
Vivienda no principal vacía	3			22105	22	Estopiñán del Castillo	34,0237010017
Vivienda no principal vacía	3			22106	22	Fago	19,0106127348
Vivienda no principal vacía	3			22107	22	Fanlo	4,1538461538
Vivienda no principal vacía	3			22109	22	Fiscal	28,6329209335
Vivienda no principal vacía	3			22110	22	Fonz	29,2797763587
Vivienda no principal vacía	3			22111	22	Foradada del Toscar	13,013579576
Vivienda no principal vacía	3			22112	22	Fraga	781,9391726953
Vivienda no principal vacía	3			22113	22	Fueva (La)	21,7027682165
Vivienda no principal vacía	3			22114	22	Gistaín	1,5813953489
Vivienda no principal vacía	3			22115	22	Grado (El)	48,5680840835
Vivienda no principal vacía	3			22116	22	Grañén	83,4000521661
Vivienda no principal vacía	3			22117	22	Graus	469,3454684603
Vivienda no principal vacía	3			22119	22	Gurrea de Gállego	97,2590299445
Vivienda no principal vacía	3			22122	22	Hoz de Jaca	2,90625
Vivienda no principal vacía	3			22124	22	Huerto	27,8349280179
Vivienda no principal vacía	3			22125	22	Huesca	4883,193658132
Vivienda no principal vacía	3			22126	22	Ibieca	2,4938118811
Vivienda no principal vacía	3			22127	22	Igriés	10,949646302
Vivienda no principal vacía	3			22128	22	Ilche	11,5150352478
Vivienda no principal vacía	3			22129	22	Isábena	43,8391962852
Vivienda no principal vacía	3			22130	22	Jaca	2282,097734391
Vivienda no principal vacía	3			22131	22	Jasa	30,4988962476
Vivienda no principal vacía	3			22133	22	Labuerda	16,5925925928
Vivienda no principal vacía	3			22135	22	Laluenga	14,0859881454
Vivienda no principal vacía	3			22136	22	Lalueza	45,152140795
Vivienda no principal vacía	3			22137	22	Lanaja	184,5761716846
Vivienda no principal vacía	3			22139	22	Laperdiguera	10,6929133858
Vivienda no principal vacía	3			22141	22	Lascellas-Ponzano	10,3432835825
Vivienda no principal vacía	3			22142	22	Lascuarre	6,2652106081
Vivienda no principal vacía	3			22143	22	Laspaúles	67,1951219505
Vivienda no principal vacía	3			22144	22	Laspuña	30,4293949827
Vivienda no principal vacía	3			22149	22	Loarre	11,1464612927
Vivienda no principal vacía	3			22150	22	Loporzano	25,7315604875
Vivienda no principal vacía	3			22151	22	Loscorrales	12,321982041
Vivienda no principal vacía	3			22155	22	Monesma y Cajigar	7,8409090907
Vivienda no principal vacía	3			22156	22	Monflorite-Lascasas	33,9783073548
Vivienda no principal vacía	3			22157	22	Montanuy	32,5999529811
Vivienda no principal vacía	3			22158	22	Monzón	1421,84437587
Vivienda no principal vacía	3			22160	22	Naval	49,1479092304
Vivienda no principal vacía	3			22162	22	Novales	7,742166517
Vivienda no principal vacía	3			22163	22	Nueno	17,8674422661
Vivienda no principal vacía	3			22164	22	Olvena	1,8333333333
Vivienda no principal vacía	3			22165	22	Ontiñena	57,5780540161
Vivienda no principal vacía	3			22167	22	Osso de Cinca	12,7602922599
Vivienda no principal vacía	3			22168	22	Palo	7,5531335148
Vivienda no principal vacía	3			22170	22	Panticosa	53,6037089078
Vivienda no principal vacía	3			22172	22	Peñalba	12,6316418986
Vivienda no principal vacía	3			22173	22	Peñas de Riglos (Las)	13,182068092
Vivienda no principal vacía	3			22174	22	Peralta de Alcofea	83,6933072186
Vivienda no principal vacía	3			22175	22	Peralta de Calasanz	21,1335100979
Vivienda no principal vacía	3			22176	22	Peraltilla	5,530416306
Vivienda no principal vacía	3			22177	22	Perarrúa	3,3513513512
Vivienda no principal vacía	3			22178	22	Pertusa	9,0851063827
Vivienda no principal vacía	3			22181	22	Piracés	0,2051282052
Vivienda no principal vacía	3			22182	22	Plan	14,8025568275
Vivienda no principal vacía	3			22184	22	Poleñino	36,3253870535
Vivienda no principal vacía	3			22186	22	Pozán de Vero	8,7206985002
Vivienda no principal vacía	3			22187	22	Puebla de Castro (La)	20,3413356512
Vivienda no principal vacía	3			22188	22	Puente de Montañana	15,0917431194
Vivienda no principal vacía	3			22189	22	Puértolas	15,264858165
Vivienda no principal vacía	3			22190	22	Pueyo de Araguás (El)	0,8005780347
Vivienda no principal vacía	3			22193	22	Pueyo de Santa Cruz	49,0117738494
Vivienda no principal vacía	3			22195	22	Quicena	9,7538656315
Vivienda no principal vacía	3			22197	22	Robres	38,740085333
Vivienda no principal vacía	3			22199	22	Sabiñánigo	1482,3155731263
Vivienda no principal vacía	3			22200	22	Sahún	28,3113983139
Vivienda no principal vacía	3			22201	22	Salas Altas	2,5234120772
Vivienda no principal vacía	3			22202	22	Salas Bajas	16,6078946585
Vivienda no principal vacía	3			22203	22	Salillas	13,8279735052
Vivienda no principal vacía	3			22204	22	Sallent de Gállego	494,3135069013
Vivienda no principal vacía	3			22205	22	San Esteban de Litera	69,0722556175
Vivienda no principal vacía	3			22206	22	Sangarrén	17,4988392141
Vivienda no principal vacía	3			22207	22	San Juan de Plan	6,875
Vivienda no principal vacía	3			22208	22	Santa Cilia	12,5015179114
Vivienda no principal vacía	3			22209	22	Santa Cruz de la Serós	4,40625
Vivienda no principal vacía	3			22212	22	Santaliestra y San Quílez	25,7142857146
Vivienda no principal vacía	3			22213	22	Sariñena	308,6111173395
Vivienda no principal vacía	3			22214	22	Secastilla	10,6779661016
Vivienda no principal vacía	3			22215	22	Seira	11,5813008127
Vivienda no principal vacía	3			22217	22	Sena	87,8664376024
Vivienda no principal vacía	3			22218	22	Senés de Alcubierre	1,9375
Vivienda no principal vacía	3			22220	22	Sesa	25,1694764864
Vivienda no principal vacía	3			22221	22	Sesué	4,3545611015
Vivienda no principal vacía	3			22222	22	Siétamo	17,4881126184
Vivienda no principal vacía	3			22223	22	Sopeira	8,7988826817
Vivienda no principal vacía	3			22225	22	Tamarite de Litera	276,3752918513
Vivienda no principal vacía	3			22226	22	Tardienta	81,449331357
Vivienda no principal vacía	3			22227	22	Tella-Sin	11,9174584671
Vivienda no principal vacía	3			22228	22	Tierz	14,2671201518
Vivienda no principal vacía	3			22229	22	Tolva	23,8153846153
Vivienda no principal vacía	3			22230	22	Torla	15,4701572666
Vivienda no principal vacía	3			22232	22	Torralba de Aragón	1,5789473685
Vivienda no principal vacía	3			22233	22	Torre la Ribera	7,0402298848
Vivienda no principal vacía	3			22234	22	Torrente de Cinca	19,9553028713
Vivienda no principal vacía	3			22235	22	Torres de Alcanadre	23,3979238763
Vivienda no principal vacía	3			22236	22	Torres de Barbués	9,4892082872
Vivienda no principal vacía	3			22239	22	Tramaced	9,6637168143
Vivienda no principal vacía	3			22242	22	Valfarta	12,7647058826
Vivienda no principal vacía	3			22243	22	Valle de Bardají	0,1111111111
Vivienda no principal vacía	3			22244	22	Valle de Lierp	1,9245283018
Vivienda no principal vacía	3			22245	22	Velilla de Cinca	31,3503364962
Vivienda no principal vacía	3			22246	22	Beranuy	6,9052132703
Vivienda no principal vacía	3			22247	22	Viacamp y Litera	0,75
Vivienda no principal vacía	3			22248	22	Vicién	2,4705882352
Vivienda no principal vacía	3			22249	22	Villanova	0,9270065773
Vivienda no principal vacía	3			22250	22	Villanúa	5,6937706215
Vivienda no principal vacía	3			22251	22	Villanueva de Sigena	19,872343404
Vivienda no principal vacía	3			22252	22	Yebra de Basa	0,5932203389
Vivienda no principal vacía	3			22253	22	Yésero	6,7586206896
Vivienda no principal vacía	3			22254	22	Zaidín	201,9936102406
Vivienda no principal vacía	3			22901	22	Valle de Hecho	202,7950551874
Vivienda no principal vacía	3			22902	22	Puente la Reina de Jaca	8,7122559215
Vivienda no principal vacía	3			22903	22	San Miguel del Cinca	73,4489098931
Vivienda no principal vacía	3			22904	22	Sotonera (La)	64,472412677
Vivienda no principal vacía	3			22905	22	Lupiñén-Ortilla	14,3341858596
Vivienda no principal vacía	3			22906	22	Santa María de Dulcis	11,1666666666
Vivienda no principal vacía	3			22907	22	Aínsa-Sobrarbe	84,2900114723
Vivienda no principal vacía	3			22908	22	Hoz y Costeán	8,147985726
Vivienda no principal vacía	3			22909	22	Vencillón	7,5681237023
Vivienda no principal vacía	3			44001	44	Ababuj	6,4024390241
Vivienda no principal vacía	3			44002	44	Abejuela	20,7319583093
Vivienda no principal vacía	3			44003	44	Aguatón	0,972972973
Vivienda no principal vacía	3			44004	44	Aguaviva	16,9306563153
Vivienda no principal vacía	3			44005	44	Aguilar del Alfambra	49,8230769219
Vivienda no principal vacía	3			44006	44	Alacón	18,5202819008
Vivienda no principal vacía	3			44007	44	Alba	39,3937531866
Vivienda no principal vacía	3			44008	44	Albalate del Arzobispo	337,0389394878
Vivienda no principal vacía	3			44009	44	Albarracín	67,4828142142
Vivienda no principal vacía	3			44010	44	Albentosa	15,6563553484
Vivienda no principal vacía	3			44011	44	Alcaine	1,9353846154
Vivienda no principal vacía	3			44012	44	Alcalá de la Selva	36,3304863486
Vivienda no principal vacía	3			44013	44	Alcañiz	1434,920943248
Vivienda no principal vacía	3			44014	44	Alcorisa	274,6281247438
Vivienda no principal vacía	3			44016	44	Alfambra	62,3778120812
Vivienda no principal vacía	3			44017	44	Aliaga	43,223734326
Vivienda no principal vacía	3			44018	44	Almohaja	17,3333333338
Vivienda no principal vacía	3			44019	44	Alobras	12,4999999997
Vivienda no principal vacía	3			44020	44	Alpeñés	1,0833333333
Vivienda no principal vacía	3			44021	44	Allepuz	25,3034682072
Vivienda no principal vacía	3			44022	44	Alloza	99,5598799659
Vivienda no principal vacía	3			44023	44	Allueva	0,8986784141
Vivienda no principal vacía	3			44024	44	Anadón	0,8727272727
Vivienda no principal vacía	3			44025	44	Andorra	414,3436633234
Vivienda no principal vacía	3			44026	44	Arcos de las Salinas	20,5994550401
Vivienda no principal vacía	3			44027	44	Arens de Lledó	25,2674616696
Vivienda no principal vacía	3			44028	44	Argente	9,2208385527
Vivienda no principal vacía	3			44029	44	Ariño	20,6602313458
Vivienda no principal vacía	3			44031	44	Azaila	35,1847660624
Vivienda no principal vacía	3			44033	44	Báguena	55,7971878539
Vivienda no principal vacía	3			44034	44	Bañón	2,8235294118
Vivienda no principal vacía	3			44035	44	Barrachina	13,9431687331
Vivienda no principal vacía	3			44036	44	Bea	10,075
Vivienda no principal vacía	3			44037	44	Beceite	46,1055249849
Vivienda no principal vacía	3			44038	44	Belmonte de San José	21,7415215402
Vivienda no principal vacía	3			44039	44	Bello	67,0079546346
Vivienda no principal vacía	3			44040	44	Berge	38,1156352858
Vivienda no principal vacía	3			44041	44	Bezas	14,0869565226
Vivienda no principal vacía	3			44042	44	Blancas	23,1039837368
Vivienda no principal vacía	3			44043	44	Blesa	15,3945237014
Vivienda no principal vacía	3			44044	44	Bordón	0,8666666667
Vivienda no principal vacía	3			44045	44	Bronchales	166,4454363421
Vivienda no principal vacía	3			44046	44	Bueña	1,8536585366
Vivienda no principal vacía	3			44047	44	Burbáguena	19,4879186223
Vivienda no principal vacía	3			44048	44	Cabra de Mora	16,2984956459
Vivienda no principal vacía	3			44049	44	Calaceite	108,0946616028
Vivienda no principal vacía	3			44050	44	Calamocha	516,4511117324
Vivienda no principal vacía	3			44051	44	Calanda	521,9712449584
Vivienda no principal vacía	3			44052	44	Calomarde	7,5794656416
Vivienda no principal vacía	3			44053	44	Camañas	1,4042553192
Vivienda no principal vacía	3			44054	44	Camarena de la Sierra	33,5382843714
Vivienda no principal vacía	3			44055	44	Camarillas	17,8725411819
Vivienda no principal vacía	3			44056	44	Caminreal	106,3173593556
Vivienda no principal vacía	3			44059	44	Cantavieja	105,1328393691
Vivienda no principal vacía	3			44060	44	Cañada de Benatanduz	3,6837098691
Vivienda no principal vacía	3			44061	44	Cañada de Verich (La)	8,6785714287
Vivienda no principal vacía	3			44062	44	Cañada Vellida	8,6492815327
Vivienda no principal vacía	3			44063	44	Cañizar del Olivar	2,4541980656
Vivienda no principal vacía	3			44064	44	Cascante del Río	27,8615462983
Vivienda no principal vacía	3			44065	44	Castejón de Tornos	29,958260871
Vivienda no principal vacía	3			44066	44	Castel de Cabra	22,5450247158
Vivienda no principal vacía	3			44067	44	Castelnou	23,2511166258
Vivienda no principal vacía	3			44068	44	Castelserás	173,4423225469
Vivienda no principal vacía	3			44070	44	Castellar (El)	6,148148148
Vivienda no principal vacía	3			44071	44	Castellote	72,848103079
Vivienda no principal vacía	3			44074	44	Cedrillas	94,229007223
Vivienda no principal vacía	3			44075	44	Celadas	27,8819064248
Vivienda no principal vacía	3			44076	44	Cella	234,6120382024
Vivienda no principal vacía	3			44077	44	Cerollera (La)	11,1703763195
Vivienda no principal vacía	3			44080	44	Codoñera (La)	41,0381107195
Vivienda no principal vacía	3			44082	44	Corbalán	8,7469879519
Vivienda no principal vacía	3			44085	44	Cosa	4,5967741935
Vivienda no principal vacía	3			44086	44	Cretas	25,6129057882
Vivienda no principal vacía	3			44087	44	Crivillén	12,188976378
Vivienda no principal vacía	3			44088	44	Cuba (La)	15,428571429
Vivienda no principal vacía	3			44089	44	Cubla	31,5701138554
Vivienda no principal vacía	3			44090	44	Cucalón	3,6352835554
Vivienda no principal vacía	3			44092	44	Cuervo (El)	43,4723979938
Vivienda no principal vacía	3			44093	44	Cuevas de Almudén	4,1379310345
Vivienda no principal vacía	3			44094	44	Cuevas Labradas	12,5759417932
Vivienda no principal vacía	3			44096	44	Ejulve	16,0978723404
Vivienda no principal vacía	3			44097	44	Escorihuela	22,5114364137
Vivienda no principal vacía	3			44099	44	Escucha	178,0356084645
Vivienda no principal vacía	3			44100	44	Estercuel	23,9810669487
Vivienda no principal vacía	3			44101	44	Ferreruela de Huerva	1,9404237466
Vivienda no principal vacía	3			44103	44	Formiche Alto	145,7732296407
Vivienda no principal vacía	3			44105	44	Fórnoles	14,967741936
Vivienda no principal vacía	3			44106	44	Fortanete	44,5198547083
Vivienda no principal vacía	3			44107	44	Foz-Calanda	49,5313830598
Vivienda no principal vacía	3			44108	44	Fresneda (La)	66,1258838026
Vivienda no principal vacía	3			44109	44	Frías de Albarracín	49,2011690229
Vivienda no principal vacía	3			44110	44	Fuenferrada	2,8443396225
Vivienda no principal vacía	3			44111	44	Fuentes Calientes	6,3258785942
Vivienda no principal vacía	3			44112	44	Fuentes Claras	73,6943834039
Vivienda no principal vacía	3			44113	44	Fuentes de Rubielos	16,4285714287
Vivienda no principal vacía	3			44114	44	Fuentespalda	48,4594071804
Vivienda no principal vacía	3			44115	44	Galve	4,7872340424
Vivienda no principal vacía	3			44116	44	Gargallo	16,5833113423
Vivienda no principal vacía	3			44117	44	Gea de Albarracín	56,0446494559
Vivienda no principal vacía	3			44118	44	Ginebrosa (La)	31,603227119
Vivienda no principal vacía	3			44119	44	Griegos	14,765625
Vivienda no principal vacía	3			44120	44	Guadalaviar	9,3943623782
Vivienda no principal vacía	3			44121	44	Gúdar	5,9553349878
Vivienda no principal vacía	3			44122	44	Híjar	291,2512704876
Vivienda no principal vacía	3			44123	44	Hinojosa de Jarque	1,8609958506
Vivienda no principal vacía	3			44124	44	Hoz de la Vieja (La)	0,9748549323
Vivienda no principal vacía	3			44125	44	Huesa del Común	14,4152071978
Vivienda no principal vacía	3			44126	44	Iglesuela del Cid (La)	16,2395680556
Vivienda no principal vacía	3			44127	44	Jabaloyas	38,1818181808
Vivienda no principal vacía	3			44128	44	Jarque de la Val	12,75
Vivienda no principal vacía	3			44129	44	Jatiel	9,6923076921
Vivienda no principal vacía	3			44130	44	Jorcas	0,9631455479
Vivienda no principal vacía	3			44131	44	Josa	8,7692307696
Vivienda no principal vacía	3			44132	44	Lagueruela	2,81374621
Vivienda no principal vacía	3			44133	44	Lanzuela	1,4915254238
Vivienda no principal vacía	3			44135	44	Libros	22,9704662566
Vivienda no principal vacía	3			44136	44	Lidón	7,3962264152
Vivienda no principal vacía	3			44137	44	Linares de Mora	25,9609628414
Vivienda no principal vacía	3			44138	44	Loscos	7,4132644506
Vivienda no principal vacía	3			44141	44	Lledó	5,234375
Vivienda no principal vacía	3			44142	44	Maicas	0,8888888889
Vivienda no principal vacía	3			44143	44	Manzanera	108,759121407
Vivienda no principal vacía	3			44144	44	Martín del Río	49,2225745616
Vivienda no principal vacía	3			44145	44	Mas de las Matas	178,1711741016
Vivienda no principal vacía	3			44146	44	Mata de los Olmos (La)	2,5743801653
Vivienda no principal vacía	3			44147	44	Mazaleón	30,4134696896
Vivienda no principal vacía	3			44148	44	Mezquita de Jarque	3,2781259325
Vivienda no principal vacía	3			44149	44	Mirambel	31,8454545463
Vivienda no principal vacía	3			44150	44	Miravete de la Sierra	7,3562676723
Vivienda no principal vacía	3			44151	44	Molinos	26,4411665544
Vivienda no principal vacía	3			44153	44	Monreal del Campo	320,4362018151
Vivienda no principal vacía	3			44154	44	Monroyo	48,4942884195
Vivienda no principal vacía	3			44155	44	Montalbán	245,941611902
Vivienda no principal vacía	3			44156	44	Monteagudo del Castillo	10,2499999998
Vivienda no principal vacía	3			44157	44	Monterde de Albarracín	27,4717205376
Vivienda no principal vacía	3			44158	44	Mora de Rubielos	465,9532250217
Vivienda no principal vacía	3			44159	44	Moscardón	9,0564075904
Vivienda no principal vacía	3			44160	44	Mosqueruela	90,0477067449
Vivienda no principal vacía	3			44161	44	Muniesa	66,3483681016
Vivienda no principal vacía	3			44163	44	Noguera de Albarracín	16,68028572
Vivienda no principal vacía	3			44164	44	Nogueras	6,1191335742
Vivienda no principal vacía	3			44165	44	Nogueruelas	87,9335553171
Vivienda no principal vacía	3			44167	44	Obón	9,715331715
Vivienda no principal vacía	3			44168	44	Odón	46,9082128445
Vivienda no principal vacía	3			44169	44	Ojos Negros	74,5271058263
Vivienda no principal vacía	3			44171	44	Olba	5,647050337
Vivienda no principal vacía	3			44172	44	Oliete	21,691663134
Vivienda no principal vacía	3			44173	44	Olmos (Los)	18,3807106595
Vivienda no principal vacía	3			44174	44	Orihuela del Tremedal	47,8950996209
Vivienda no principal vacía	3			44175	44	Orrios	10,5285714282
Vivienda no principal vacía	3			44176	44	Palomar de Arroyos	22,812781282
Vivienda no principal vacía	3			44177	44	Pancrudo	15,5343347635
Vivienda no principal vacía	3			44178	44	Parras de Castellote (Las)	1,976744186
Vivienda no principal vacía	3			44179	44	Peñarroya de Tastavins	50,2613644551
Vivienda no principal vacía	3			44180	44	Peracense	11,2284137444
Vivienda no principal vacía	3			44181	44	Peralejos	14,9714072139
Vivienda no principal vacía	3			44182	44	Perales del Alfambra	17,1682070242
Vivienda no principal vacía	3			44183	44	Pitarque	31,0738336963
Vivienda no principal vacía	3			44184	44	Plou	0,968487781
Vivienda no principal vacía	3			44185	44	Pobo (El)	20,7431340864
Vivienda no principal vacía	3			44187	44	Portellada (La)	41,2605483144
Vivienda no principal vacía	3			44189	44	Pozondón	12,9915254238
Vivienda no principal vacía	3			44190	44	Pozuel del Campo	10,7014115087
Vivienda no principal vacía	3			44191	44	Puebla de Híjar (La)	206,1638965345
Vivienda no principal vacía	3			44192	44	Puebla de Valverde (La)	30,1605791926
Vivienda no principal vacía	3			44193	44	Puertomingalvo	14,5899288683
Vivienda no principal vacía	3			44194	44	Ráfales	5,7697413748
Vivienda no principal vacía	3			44195	44	Rillo	11,5206611569
Vivienda no principal vacía	3			44196	44	Riodeva	25,5843139104
Vivienda no principal vacía	3			44197	44	Ródenas	16,9577735126
Vivienda no principal vacía	3			44198	44	Royuela	28,8809266008
Vivienda no principal vacía	3			44199	44	Rubiales	9,1666666663
Vivienda no principal vacía	3			44200	44	Rubielos de la Cérida	5,6842105266
Vivienda no principal vacía	3			44201	44	Rubielos de Mora	41,7047786849
Vivienda no principal vacía	3			44204	44	Saldón	9,7500000004
Vivienda no principal vacía	3			44205	44	Samper de Calanda	148,2224762031
Vivienda no principal vacía	3			44206	44	San Agustín	173,3978619729
Vivienda no principal vacía	3			44207	44	San Martín del Río	19,9342978949
Vivienda no principal vacía	3			44208	44	Santa Cruz de Nogueras	5,082352941
Vivienda no principal vacía	3			44209	44	Santa Eulalia	239,9577359391
Vivienda no principal vacía	3			44210	44	Sarrión	59,0378549506
Vivienda no principal vacía	3			44211	44	Segura de los Baños	1,8181818182
Vivienda no principal vacía	3			44212	44	Seno	4,1954887219
Vivienda no principal vacía	3			44213	44	Singra	8,2500000003
Vivienda no principal vacía	3			44215	44	Terriente	13,1521739129
Vivienda no principal vacía	3			44216	44	Teruel	3025,605516315
Vivienda no principal vacía	3			44217	44	Toril y Masegoso	6,3050847456
Vivienda no principal vacía	3			44218	44	Tormón	10,2978723408
Vivienda no principal vacía	3			44219	44	Tornos	68,7631745752
Vivienda no principal vacía	3			44220	44	Torralba de los Sisones	36,10478668
Vivienda no principal vacía	3			44221	44	Torrecilla de Alcañiz	34,9817486662
Vivienda no principal vacía	3			44222	44	Torrecilla del Rebollar	13,3146853152
Vivienda no principal vacía	3			44223	44	Torre de Arcas	21
Vivienda no principal vacía	3			44224	44	Torre de las Arcas	1,8
Vivienda no principal vacía	3			44225	44	Torre del Compte	23,352727272
Vivienda no principal vacía	3			44226	44	Torrelacárcel	19,7994043444
Vivienda no principal vacía	3			44227	44	Torre los Negros	14,7583532656
Vivienda no principal vacía	3			44228	44	Torremocha de Jiloca	3,3645083932
Vivienda no principal vacía	3			44229	44	Torres de Albarracín	10,710743802
Vivienda no principal vacía	3			44230	44	Torrevelilla	18,6055271752
Vivienda no principal vacía	3			44231	44	Torrijas	5,847133758
