Municipio codigo	Municipio nombre	Nivel estudios, código	Nivel estudios	Personas
44007	Alba	7	FP Grado Superior	24,114506576
44008	Albalate del Arzobispo	7	FP Grado Superior	35,8574783522
44009	Albarracín	7	FP Grado Superior	30,9498102704
44010	Albentosa	7	FP Grado Superior	5,7265967756
44012	Alcalá de la Selva	7	FP Grado Superior	17,2136010818
44013	Alcañiz	7	FP Grado Superior	756,6005889161
44014	Alcorisa	7	FP Grado Superior	182,9853615385
44016	Alfambra	7	FP Grado Superior	34,064016291
44017	Aliaga	7	FP Grado Superior	10,5917416579
44021	Allepuz	7	FP Grado Superior	6,8121585527
44022	Alloza	7	FP Grado Superior	35,3758206281
44025	Andorra	7	FP Grado Superior	502,436276369
44026	Arcos de las Salinas	7	FP Grado Superior	3,0330270446
44027	Arens de Lledó	7	FP Grado Superior	4,3825524555
44028	Argente	7	FP Grado Superior	1,0347312121
44029	Ariño	7	FP Grado Superior	33,8705509285
44032	Bádenas	7	FP Grado Superior	8,6656557655
44033	Báguena	7	FP Grado Superior	5,1446402059
44034	Bañón	7	FP Grado Superior	3,2547290992
44035	Barrachina	7	FP Grado Superior	2,8358770618
44037	Beceite	7	FP Grado Superior	10,6891811484
44038	Belmonte de San José	7	FP Grado Superior	3,4552546281
44039	Bello	7	FP Grado Superior	9,7263460966
44040	Berge	7	FP Grado Superior	11,6545821014
44041	Bezas	7	FP Grado Superior	19,0577530996
44042	Blancas	7	FP Grado Superior	4,3743297937
44044	Bordón	7	FP Grado Superior	1,2617133562
44045	Bronchales	7	FP Grado Superior	21,1980981529
44047	Burbáguena	7	FP Grado Superior	8,4949251071
44048	Cabra de Mora	7	FP Grado Superior	3,3721544162
44049	Calaceite	7	FP Grado Superior	11,9089093987
44050	Calamocha	7	FP Grado Superior	124,5753345726
44051	Calanda	7	FP Grado Superior	88,9340879602
44052	Calomarde	7	FP Grado Superior	2,8965184499
44053	Camañas	7	FP Grado Superior	2,7499044145
44054	Camarena de la Sierra	7	FP Grado Superior	13,338844885
44056	Caminreal	7	FP Grado Superior	12,5479020723
44059	Cantavieja	7	FP Grado Superior	15,652102663
44061	Cañada de Verich (La)	7	FP Grado Superior	4,2548072417
44063	Cañizar del Olivar	7	FP Grado Superior	3,0219233018
44064	Cascante del Río	7	FP Grado Superior	4,4489767025
44065	Castejón de Tornos	7	FP Grado Superior	3,4906216062
44066	Castel de Cabra	7	FP Grado Superior	6,9964858504
44067	Castelnou	7	FP Grado Superior	7,8407862757
44068	Castelserás	7	FP Grado Superior	26,8956037434
44070	Castellar (El)	7	FP Grado Superior	2,2187570654
44071	Castellote	7	FP Grado Superior	34,5113923911
44074	Cedrillas	7	FP Grado Superior	37,5065084941
44075	Celadas	7	FP Grado Superior	11,8387430167
44076	Cella	7	FP Grado Superior	253,1067027247
44080	Codoñera (La)	7	FP Grado Superior	18,9091489612
44082	Corbalán	7	FP Grado Superior	4,6927226347
44084	Cortes de Aragón	7	FP Grado Superior	1,1016444166
44085	Cosa	7	FP Grado Superior	0,83719644
44086	Cretas	7	FP Grado Superior	18,5896415375
44087	Crivillén	7	FP Grado Superior	1,1097448
44088	Cuba (La)	7	FP Grado Superior	1,9528388129
44089	Cubla	7	FP Grado Superior	2,2756635223
44090	Cucalón	7	FP Grado Superior	4,7322203499
44092	Cuervo (El)	7	FP Grado Superior	1,6605678245
44093	Cuevas de Almudén	7	FP Grado Superior	1,752926846
44094	Cuevas Labradas	7	FP Grado Superior	4,1629235255
44096	Ejulve	7	FP Grado Superior	7,5296424681
44097	Escorihuela	7	FP Grado Superior	7,7121311603
44099	Escucha	7	FP Grado Superior	30,5946726698
44100	Estercuel	7	FP Grado Superior	4,4451914808
44101	Ferreruela de Huerva	7	FP Grado Superior	2,5828220699
44103	Formiche Alto	7	FP Grado Superior	12,1927519304
44105	Fórnoles	7	FP Grado Superior	2,1194386846
44106	Fortanete	7	FP Grado Superior	6,9524771535
44107	Foz-Calanda	7	FP Grado Superior	7,7350910944
44108	Fresneda (La)	7	FP Grado Superior	10,1579566057
44109	Frías de Albarracín	7	FP Grado Superior	5,5044807109
44110	Fuenferrada	7	FP Grado Superior	1,5782237133
44111	Fuentes Calientes	7	FP Grado Superior	4,8313751425
44112	Fuentes Claras	7	FP Grado Superior	14,038119562
44113	Fuentes de Rubielos	7	FP Grado Superior	5,1102236417
44114	Fuentespalda	7	FP Grado Superior	13,4452815885
44115	Galve	7	FP Grado Superior	12,3843944579
44116	Gargallo	7	FP Grado Superior	3,6804015979
44117	Gea de Albarracín	7	FP Grado Superior	15,3343750796
44118	Ginebrosa (La)	7	FP Grado Superior	6,2420930213
44119	Griegos	7	FP Grado Superior	3,1974710679
44120	Guadalaviar	7	FP Grado Superior	8,6650638232
44121	Gúdar	7	FP Grado Superior	7,5139911313
44122	Híjar	7	FP Grado Superior	108,0904250808
44123	Hinojosa de Jarque	7	FP Grado Superior	1,5153839143
44124	Hoz de la Vieja (La)	7	FP Grado Superior	4,9664225586
44126	Iglesuela del Cid (La)	7	FP Grado Superior	19,3742619603
44127	Jabaloyas	7	FP Grado Superior	2,0799420379
44128	Jarque de la Val	7	FP Grado Superior	1,8169482876
44129	Jatiel	7	FP Grado Superior	3,4835810256
44131	Josa	7	FP Grado Superior	1,9178833069
44132	Lagueruela	7	FP Grado Superior	3,8125956258
44135	Libros	7	FP Grado Superior	2,591658056
44137	Linares de Mora	7	FP Grado Superior	5,8643833062
44138	Loscos	7	FP Grado Superior	9,2692041799
44141	Lledó	7	FP Grado Superior	5,678917902
44142	Maicas	7	FP Grado Superior	1,1288238913
44143	Manzanera	7	FP Grado Superior	15,0778197247
44144	Martín del Río	7	FP Grado Superior	14,6765976159
44145	Mas de las Matas	7	FP Grado Superior	32,3344067364
44146	Mata de los Olmos (La)	7	FP Grado Superior	8,0882074192
44147	Mazaleón	7	FP Grado Superior	9,2481353285
44148	Mezquita de Jarque	7	FP Grado Superior	0,8195334754
44149	Mirambel	7	FP Grado Superior	4,7167839489
44150	Miravete de la Sierra	7	FP Grado Superior	3,1578132654
44151	Molinos	7	FP Grado Superior	12,3593586549
44152	Monforte de Moyuela	7	FP Grado Superior	3,0008181588
44153	Monreal del Campo	7	FP Grado Superior	123,0144881449
44154	Monroyo	7	FP Grado Superior	4,2799486503
44155	Montalbán	7	FP Grado Superior	58,6767766445
44156	Monteagudo del Castillo	7	FP Grado Superior	1,7157441572
44157	Monterde de Albarracín	7	FP Grado Superior	3,7814747139
44158	Mora de Rubielos	7	FP Grado Superior	53,9695567089
44160	Mosqueruela	7	FP Grado Superior	2,2417086533
44161	Muniesa	7	FP Grado Superior	6,7434606309
44165	Nogueruelas	7	FP Grado Superior	7,8949796968
44167	Obón	7	FP Grado Superior	3,4304781569
44168	Odón	7	FP Grado Superior	1,261328578
44169	Ojos Negros	7	FP Grado Superior	13,0302094458
44171	Olba	7	FP Grado Superior	16,7136521188
44172	Oliete	7	FP Grado Superior	18,9283476347
44173	Olmos (Los)	7	FP Grado Superior	3,5735908155
44174	Orihuela del Tremedal	7	FP Grado Superior	27,7526302609
44175	Orrios	7	FP Grado Superior	5,191795162
44176	Palomar de Arroyos	7	FP Grado Superior	0,3358227911
44177	Pancrudo	7	FP Grado Superior	1,2947130831
44178	Parras de Castellote (Las)	7	FP Grado Superior	1,4678322993
44179	Peñarroya de Tastavins	7	FP Grado Superior	17,1436278752
44181	Peralejos	7	FP Grado Superior	5,5443336991
44182	Perales del Alfambra	7	FP Grado Superior	11,7618906137
44183	Pitarque	7	FP Grado Superior	5,6290119178
44185	Pobo (El)	7	FP Grado Superior	4,7561530409
44187	Portellada (La)	7	FP Grado Superior	6,9192142048
44190	Pozuel del Campo	7	FP Grado Superior	7,4341270299
44191	Puebla de Híjar (La)	7	FP Grado Superior	25,9629933169
44192	Puebla de Valverde (La)	7	FP Grado Superior	38,8979509276
44193	Puertomingalvo	7	FP Grado Superior	7,4578571657
44194	Ráfales	7	FP Grado Superior	3,5901834933
44195	Rillo	7	FP Grado Superior	4,4778837223
44196	Riodeva	7	FP Grado Superior	1,8627315854
44197	Ródenas	7	FP Grado Superior	8,0771766865
44198	Royuela	7	FP Grado Superior	6,7586119563
44201	Rubielos de Mora	7	FP Grado Superior	36,5864278864
44203	Salcedillo	7	FP Grado Superior	4,2951878157
44205	Samper de Calanda	7	FP Grado Superior	34,793454152
44206	San Agustín	7	FP Grado Superior	10,9729130708
44207	San Martín del Río	7	FP Grado Superior	2,4160740418
44209	Santa Eulalia	7	FP Grado Superior	36,8503903241
44210	Sarrión	7	FP Grado Superior	29,7138898788
44212	Seno	7	FP Grado Superior	1,4878419344
44213	Singra	7	FP Grado Superior	5,55541229
44215	Terriente	7	FP Grado Superior	10,848620847
44216	Teruel	7	FP Grado Superior	1717,3967600144
44217	Toril y Masegoso	7	FP Grado Superior	2,1257830612
44218	Tormón	7	FP Grado Superior	3,5839142467
44219	Tornos	7	FP Grado Superior	2,3532765121
44220	Torralba de los Sisones	7	FP Grado Superior	2,5386388488
44221	Torrecilla de Alcañiz	7	FP Grado Superior	11,6436491251
44222	Torrecilla del Rebollar	7	FP Grado Superior	3,4049321145
44224	Torre de las Arcas	7	FP Grado Superior	1,8900161879
44225	Torre del Compte	7	FP Grado Superior	2,5338685615
44226	Torrelacárcel	7	FP Grado Superior	6,9529167758
44228	Torremocha de Jiloca	7	FP Grado Superior	4,1667503342
44229	Torres de Albarracín	7	FP Grado Superior	4,6678345584
44230	Torrevelilla	7	FP Grado Superior	3,7736980309
44234	Tramacastiel	7	FP Grado Superior	7,7968096794
44235	Tramacastilla	7	FP Grado Superior	0,8853011824
44237	Urrea de Gaén	7	FP Grado Superior	5,2032089163
44238	Utrillas	7	FP Grado Superior	112,3571611712
44240	Valbona	7	FP Grado Superior	8,4724761393
44241	Valdealgorfa	7	FP Grado Superior	16,6333911597
44243	Valdecuenca	7	FP Grado Superior	4,6108916996
44244	Valdelinares	7	FP Grado Superior	7,8689101332
44245	Valdeltormo	7	FP Grado Superior	5,7647993984
44246	Valderrobres	7	FP Grado Superior	147,0996208291
44247	Valjunquera	7	FP Grado Superior	17,3702704194
44249	Vallecillo (El)	7	FP Grado Superior	5,799716326
44251	Villafranca del Campo	7	FP Grado Superior	7,6980617106
44252	Villahermosa del Campo	7	FP Grado Superior	7,725413185
44256	Villanueva del Rebollar de la Sierra	7	FP Grado Superior	1,1988557039
44257	Villar del Cobo	7	FP Grado Superior	5,6204174307
44258	Villar del Salz	7	FP Grado Superior	4,3038675441
44260	Villarluengo	7	FP Grado Superior	5,9521892705
44261	Villarquemado	7	FP Grado Superior	60,6666875132
44262	Villarroya de los Pinares	7	FP Grado Superior	3,3569548888
44263	Villastar	7	FP Grado Superior	31,7073333435
44264	Villel	7	FP Grado Superior	8,5786927709
44265	Vinaceite	7	FP Grado Superior	1,8745294124
44267	Vivel del Río Martín	7	FP Grado Superior	1,7674888333
44268	Zoma (La)	7	FP Grado Superior	1,9028896839
50001	Abanto	7	FP Grado Superior	4,334990458
50002	Acered	7	FP Grado Superior	1,242782638
50003	Agón	7	FP Grado Superior	4,7938486023
50004	Aguarón	7	FP Grado Superior	25,8142311715
50005	Aguilón	7	FP Grado Superior	17,4884507705
50006	Ainzón	7	FP Grado Superior	50,6309886711
50007	Aladrén	7	FP Grado Superior	5,4286173795
50008	Alagón	7	FP Grado Superior	498,7335275838
50009	Alarba	7	FP Grado Superior	2,5011789623
50011	Albeta	7	FP Grado Superior	10,4070963408
50012	Alborge	7	FP Grado Superior	4,7546008598
50013	Alcalá de Ebro	7	FP Grado Superior	16,3955481727
50014	Alcalá de Moncayo	7	FP Grado Superior	11,8633509588
50015	Alconchel de Ariza	7	FP Grado Superior	3,8833697735
50017	Alfajarín	7	FP Grado Superior	155,0043490226
50018	Alfamén	7	FP Grado Superior	42,6557683553
50020	Alhama de Aragón	7	FP Grado Superior	49,9724887245
50021	Almochuel	7	FP Grado Superior	1,1450189205
50022	Almolda (La)	7	FP Grado Superior	26,5811344526
50024	Almonacid de la Sierra	7	FP Grado Superior	58,1024164241
50025	Almunia de Doña Godina (La)	7	FP Grado Superior	310,3947638644
50026	Alpartir	7	FP Grado Superior	2,2659776708
50027	Ambel	7	FP Grado Superior	4,5232797935
50028	Anento	7	FP Grado Superior	7,114153002
50029	Aniñón	7	FP Grado Superior	54,1084684423
50030	Añón de Moncayo	7	FP Grado Superior	11,5222357099
50031	Aranda de Moncayo	7	FP Grado Superior	4,9075785542
50032	Arándiga	7	FP Grado Superior	1,5583604088
50033	Ardisa	7	FP Grado Superior	3,3835699957
50034	Ariza	7	FP Grado Superior	37,6267303218
50035	Artieda	7	FP Grado Superior	1,0744552114
50037	Atea	7	FP Grado Superior	3,793878204
50038	Ateca	7	FP Grado Superior	131,8579546656
50039	Azuara	7	FP Grado Superior	19,3755121826
50040	Badules	7	FP Grado Superior	5,8765927737
50043	Bárboles	7	FP Grado Superior	34,6203749439
50044	Bardallur	7	FP Grado Superior	20,9408803634
50045	Belchite	7	FP Grado Superior	29,7684374788
50046	Belmonte de Gracián	7	FP Grado Superior	6,5225695152
50047	Berdejo	7	FP Grado Superior	2,4514787184
50048	Berrueco	7	FP Grado Superior	1,5866993618
50050	Bijuesca	7	FP Grado Superior	5,2083184977
50051	Biota	7	FP Grado Superior	29,4996596035
50052	Bisimbre	7	FP Grado Superior	5,1174065347
50053	Boquiñeni	7	FP Grado Superior	43,5480086097
50054	Bordalba	7	FP Grado Superior	4,152469229
50055	Borja	7	FP Grado Superior	281,9970765247
50056	Botorrita	7	FP Grado Superior	16,6520694321
50057	Brea de Aragón	7	FP Grado Superior	26,5388145676
50058	Bubierca	7	FP Grado Superior	1,6325190711
50059	Bujaraloz	7	FP Grado Superior	39,7745852937
50060	Bulbuente	7	FP Grado Superior	11,9590281275
50061	Bureta	7	FP Grado Superior	10,4090020333
50062	Burgo de Ebro (El)	7	FP Grado Superior	240,9873489627
50063	Buste (El)	7	FP Grado Superior	4,9085710913
50064	Cabañas de Ebro	7	FP Grado Superior	21,1714085776
50066	Cadrete	7	FP Grado Superior	143,4073491311
50067	Calatayud	7	FP Grado Superior	1220,6053456336
50068	Calatorao	7	FP Grado Superior	178,8955452662
50069	Calcena	7	FP Grado Superior	5,0636278042
50070	Calmarza	7	FP Grado Superior	4,2119924066
50071	Campillo de Aragón	7	FP Grado Superior	28,7190811762
50072	Carenas	7	FP Grado Superior	10,0207264129
50073	Cariñena	7	FP Grado Superior	93,0991725569
50074	Caspe	7	FP Grado Superior	505,1942130664
50076	Castejón de las Armas	7	FP Grado Superior	5,2180354671
50077	Castejón de Valdejasa	7	FP Grado Superior	4,4705851196
50078	Castiliscar	7	FP Grado Superior	9,3728537014
50079	Cervera de la Cañada	7	FP Grado Superior	13,9447370275
50080	Cerveruela	7	FP Grado Superior	6,1354476668
50081	Cetina	7	FP Grado Superior	27,1705532203
50082	Cimballa	7	FP Grado Superior	7,8624498786
50083	Cinco Olivas	7	FP Grado Superior	2,5283715369
50085	Codo	7	FP Grado Superior	7,1175922459
50086	Codos	7	FP Grado Superior	22,3300493012
50087	Contamina	7	FP Grado Superior	3,0090698077
50088	Cosuenda	7	FP Grado Superior	25,4831163665
50089	Cuarte de Huerva	7	FP Grado Superior	917,4629997536
50090	Cubel	7	FP Grado Superior	3,0449256267
50092	Chiprana	7	FP Grado Superior	28,8234862397
50093	Chodes	7	FP Grado Superior	5,4646075704
50094	Daroca	7	FP Grado Superior	138,8718952315
50095	Ejea de los Caballeros	7	FP Grado Superior	591,5989998389
50098	Encinacorba	7	FP Grado Superior	6,7263830415
50099	Épila	7	FP Grado Superior	132,3328497563
50100	Erla	7	FP Grado Superior	1,3221284027
50101	Escatrón	7	FP Grado Superior	50,7492448222
50102	Fabara	7	FP Grado Superior	24,6347924735
50104	Farlete	7	FP Grado Superior	35,7078139641
50105	Fayón	7	FP Grado Superior	19,4638356872
50106	Fayos (Los)	7	FP Grado Superior	5,0470536228
50107	Figueruelas	7	FP Grado Superior	52,010507279
50108	Fombuena	7	FP Grado Superior	4,5430866167
50109	Frago (El)	7	FP Grado Superior	9,9434701412
50110	Frasno (El)	7	FP Grado Superior	29,4217850836
50111	Fréscano	7	FP Grado Superior	4,7473311366
50113	Fuendejalón	7	FP Grado Superior	27,4822126553
50114	Fuendetodos	7	FP Grado Superior	12,2392374838
50115	Fuentes de Ebro	7	FP Grado Superior	173,3965217364
50116	Fuentes de Jiloca	7	FP Grado Superior	19,9982028397
50117	Gallocanta	7	FP Grado Superior	4,856786253
50118	Gallur	7	FP Grado Superior	136,5069535415
50119	Gelsa	7	FP Grado Superior	32,9040889553
50121	Gotor	7	FP Grado Superior	8,6709277485
50122	Grisel	7	FP Grado Superior	3,8938587059
50123	Grisén	7	FP Grado Superior	36,5128133697
50124	Herrera de los Navarros	7	FP Grado Superior	14,8153711924
50125	Ibdes	7	FP Grado Superior	12,7659455146
50126	Illueca	7	FP Grado Superior	44,4446758597
50128	Isuerre	7	FP Grado Superior	0,5514760288
50129	Jaraba	7	FP Grado Superior	21,1259392284
50130	Jarque	7	FP Grado Superior	23,872193867
50131	Jaulín	7	FP Grado Superior	5,7259256025
50132	Joyosa (La)	7	FP Grado Superior	51,4247254458
50133	Lagata	7	FP Grado Superior	6,8955810646
50134	Langa del Castillo	7	FP Grado Superior	4,4302814599
50135	Layana	7	FP Grado Superior	6,4738448154
50136	Lécera	7	FP Grado Superior	8,3260012798
50137	Leciñena	7	FP Grado Superior	76,9347843911
50138	Lechón	7	FP Grado Superior	3,6509671089
50139	Letux	7	FP Grado Superior	12,2134958855
50140	Litago	7	FP Grado Superior	2,4532987578
50141	Lituénigo	7	FP Grado Superior	11,9909075873
50142	Lobera de Onsella	7	FP Grado Superior	0,7700633573
50143	Longares	7	FP Grado Superior	9,7725713944
50146	Lucena de Jalón	7	FP Grado Superior	11,1236732678
50147	Luceni	7	FP Grado Superior	42,0290275911
50148	Luesia	7	FP Grado Superior	22,2535425411
50149	Luesma	7	FP Grado Superior	7,4431113841
50150	Lumpiaque	7	FP Grado Superior	37,3602671996
50151	Luna	7	FP Grado Superior	16,5644722002
50152	Maella	7	FP Grado Superior	64,2315287697
50153	Magallón	7	FP Grado Superior	35,2542475699
50154	Mainar	7	FP Grado Superior	8,3041527618
50155	Malanquilla	7	FP Grado Superior	12,5830552768
50156	Maleján	7	FP Grado Superior	11,2958274716
50157	Malón	7	FP Grado Superior	7,0657428655
50159	Maluenda	7	FP Grado Superior	54,4130659421
50160	Mallén	7	FP Grado Superior	123,1823071165
50161	Manchones	7	FP Grado Superior	5,4667212787
50162	Mara	7	FP Grado Superior	7,6147656526
50163	María de Huerva	7	FP Grado Superior	558,350155994
50164	Mediana de Aragón	7	FP Grado Superior	34,0700521848
50165	Mequinenza	7	FP Grado Superior	89,2919920604
50166	Mesones de Isuela	7	FP Grado Superior	11,6719391677
50167	Mezalocha	7	FP Grado Superior	10,1941756713
50169	Miedes de Aragón	7	FP Grado Superior	24,4520650741
50170	Monegrillo	7	FP Grado Superior	27,0400307685
50171	Moneva	7	FP Grado Superior	1,8754985618
50172	Monreal de Ariza	7	FP Grado Superior	2,0996592698
50173	Monterde	7	FP Grado Superior	4,8229039988
50174	Montón	7	FP Grado Superior	4,8303446698
50175	Morata de Jalón	7	FP Grado Superior	87,1852069036
50176	Morata de Jiloca	7	FP Grado Superior	2,5325265902
50177	Morés	7	FP Grado Superior	3,5852013386
50179	Moyuela	7	FP Grado Superior	9,2365305045
50180	Mozota	7	FP Grado Superior	6,8847474363
50181	Muel	7	FP Grado Superior	45,8088857815
50182	Muela (La)	7	FP Grado Superior	537,6752617254
50183	Munébrega	7	FP Grado Superior	9,1600368707
50184	Murero	7	FP Grado Superior	1,9460723479
50185	Murillo de Gállego	7	FP Grado Superior	2,6838273862
50186	Navardún	7	FP Grado Superior	1,6145623759
50187	Nigüella	7	FP Grado Superior	2,0081644273
50189	Nonaspe	7	FP Grado Superior	16,3034445833
50190	Novallas	7	FP Grado Superior	39,242193236
50191	Novillas	7	FP Grado Superior	13,3296629836
50192	Nuévalos	7	FP Grado Superior	28,0861162718
50193	Nuez de Ebro	7	FP Grado Superior	80,9578619812
50196	Orera	7	FP Grado Superior	3,3057365166
50198	Oseja	7	FP Grado Superior	6,32692301
50199	Osera de Ebro	7	FP Grado Superior	22,8655371568
50200	Paniza	7	FP Grado Superior	22,5846473436
50201	Paracuellos de Jiloca	7	FP Grado Superior	33,1666411745
50202	Paracuellos de la Ribera	7	FP Grado Superior	4,4477055294
50203	Pastriz	7	FP Grado Superior	78,9206014202
50204	Pedrola	7	FP Grado Superior	245,5770061032
50205	Pedrosas (Las)	7	FP Grado Superior	4,5754314011
50206	Perdiguera	7	FP Grado Superior	25,1633441999
50207	Piedratajada	7	FP Grado Superior	7,0888967369
50208	Pina de Ebro	7	FP Grado Superior	126,8767014869
50209	Pinseque	7	FP Grado Superior	304,7945914209
50210	Pintanos (Los)	7	FP Grado Superior	5,4168218057
50211	Plasencia de Jalón	7	FP Grado Superior	21,0032142919
50212	Pleitas	7	FP Grado Superior	5,6864803766
50213	Plenas	7	FP Grado Superior	1,5568034844
50214	Pomer	7	FP Grado Superior	1,5604567063
50215	Pozuel de Ariza	7	FP Grado Superior	1,92367144
50216	Pozuelo de Aragón	7	FP Grado Superior	7,7335346427
50217	Pradilla de Ebro	7	FP Grado Superior	7,3867449206
50219	Puebla de Alfindén (La)	7	FP Grado Superior	426,3870355043
50222	Quinto	7	FP Grado Superior	88,3862902768
50223	Remolinos	7	FP Grado Superior	32,5920705618
50225	Ricla	7	FP Grado Superior	59,6798829392
50227	Romanos	7	FP Grado Superior	3,3181543845
50228	Rueda de Jalón	7	FP Grado Superior	18,161331046
50229	Ruesca	7	FP Grado Superior	1,0885476646
50230	Sádaba	7	FP Grado Superior	72,6064506024
50231	Salillas de Jalón	7	FP Grado Superior	27,4542327981
50232	Salvatierra de Esca	7	FP Grado Superior	2,0149900334
50233	Samper del Salz	7	FP Grado Superior	21,2208149113
50234	San Martín de la Virgen de Moncayo	7	FP Grado Superior	6,7863962272
50235	San Mateo de Gállego	7	FP Grado Superior	175,0379479324
50237	Santa Cruz de Moncayo	7	FP Grado Superior	14,2591111833
50238	Santa Eulalia de Gállego	7	FP Grado Superior	6,4277786014
50239	Santed	7	FP Grado Superior	3,9356837995
50240	Sástago	7	FP Grado Superior	70,3484419047
50241	Saviñán	7	FP Grado Superior	20,6893394361
50242	Sediles	7	FP Grado Superior	6,0584244058
50243	Sestrica	7	FP Grado Superior	5,3050906437
50244	Sierra de Luna	7	FP Grado Superior	8,4095679135
50245	Sigüés	7	FP Grado Superior	1,0679442593
50246	Sisamón	7	FP Grado Superior	4,0621362422
50247	Sobradiel	7	FP Grado Superior	84,3074590322
50248	Sos del Rey Católico	7	FP Grado Superior	70,6608192871
50249	Tabuenca	7	FP Grado Superior	22,2430883385
50250	Talamantes	7	FP Grado Superior	3,4498022769
50251	Tarazona	7	FP Grado Superior	470,8739615209
50252	Tauste	7	FP Grado Superior	166,0449287085
50253	Terrer	7	FP Grado Superior	26,3598156286
50254	Tierga	7	FP Grado Superior	0,4050178614
50255	Tobed	7	FP Grado Superior	10,1859405917
50256	Torralba de los Frailes	7	FP Grado Superior	1,3187268172
50257	Torralba de Ribota	7	FP Grado Superior	9,0260918496
50260	Torrelapaja	7	FP Grado Superior	1,5535072544
50261	Torrellas	7	FP Grado Superior	15,2760545095
50262	Torres de Berrellén	7	FP Grado Superior	94,8747368887
50263	Torrijo de la Cañada	7	FP Grado Superior	3,1328251054
50264	Tosos	7	FP Grado Superior	7,0972264066
50265	Trasmoz	7	FP Grado Superior	6,2226010807
50267	Uncastillo	7	FP Grado Superior	47,6458377043
50268	Undués de Lerda	7	FP Grado Superior	10,0544657005
50269	Urrea de Jalón	7	FP Grado Superior	13,1065498945
50270	Urriés	7	FP Grado Superior	2,0847359541
50271	Used	7	FP Grado Superior	8,0090687833
50272	Utebo	7	FP Grado Superior	1618,0178879358
50275	Valmadrid	7	FP Grado Superior	2,7564231085
50276	Valpalmas	7	FP Grado Superior	3,9344281802
50277	Valtorres	7	FP Grado Superior	6,8003955453
50278	Velilla de Ebro	7	FP Grado Superior	8,9768531906
50279	Velilla de Jiloca	7	FP Grado Superior	4,1386267864
50280	Vera de Moncayo	7	FP Grado Superior	21,6228666886
50284	Villafeliche	7	FP Grado Superior	3,1899377945
50285	Villafranca de Ebro	7	FP Grado Superior	37,3059787411
50286	Villalba de Perejil	7	FP Grado Superior	6,2003122375
50287	Villalengua	7	FP Grado Superior	5,5606975541
50288	Villanueva de Gállego	7	FP Grado Superior	195,3139307249
50290	Villanueva de Huerva	7	FP Grado Superior	11,2390008789
50291	Villar de los Navarros	7	FP Grado Superior	0,7686711635
50292	Villarreal de Huerva	7	FP Grado Superior	10,1983014187
50293	Villarroya de la Sierra	7	FP Grado Superior	14,7923901163
50295	Vistabella	7	FP Grado Superior	6,9594019624
50296	Zaida (La)	7	FP Grado Superior	25,7211616048
50297	Zaragoza	7	FP Grado Superior	37879,2035474018
50298	Zuera	7	FP Grado Superior	282,0011813337
50901	Biel	7	FP Grado Superior	15,0126598275
50902	Marracos	7	FP Grado Superior	6,4161291335
50903	Villamayor de Gállego	7	FP Grado Superior	195,37181181
22001	Abiego	8	Diplomatura	30,3514660886
22002	Abizanda	8	Diplomatura	7,0205053668
22003	Adahuesca	8	Diplomatura	2,9189411263
22004	Agüero	8	Diplomatura	7,542505482
22006	Aísa	8	Diplomatura	25,1106960333
22007	Albalate de Cinca	8	Diplomatura	32,9556389074
22008	Albalatillo	8	Diplomatura	8,4459417317
22009	Albelda	8	Diplomatura	26,3539460881
22011	Albero Alto	8	Diplomatura	7,7916671849
22012	Albero Bajo	8	Diplomatura	12,7430065289
22013	Alberuela de Tubo	8	Diplomatura	8,5089742698
22014	Alcalá de Gurrea	8	Diplomatura	14,2957406033
22015	Alcalá del Obispo	8	Diplomatura	14,9411925149
22016	Alcampell	8	Diplomatura	14,7848177373
22017	Alcolea de Cinca	8	Diplomatura	25,5992126692
22018	Alcubierre	8	Diplomatura	12,5000212728
22019	Alerre	8	Diplomatura	32,3793860468
22021	Almudévar	8	Diplomatura	156,1088834898
22022	Almunia de San Juan	8	Diplomatura	23,4016082884
22023	Almuniente	8	Diplomatura	28,350206423
22024	Alquézar	8	Diplomatura	17,3333016933
22025	Altorricón	8	Diplomatura	42,8362535835
22027	Angüés	8	Diplomatura	17,8789683841
22028	Ansó	8	Diplomatura	41,0416955998
22029	Antillón	8	Diplomatura	12,9217373617
22032	Aragüés del Puerto	8	Diplomatura	1,0741873652
22035	Arén	8	Diplomatura	14,1600078572
22036	Argavieso	8	Diplomatura	4,6754173173
22037	Arguis	8	Diplomatura	13,8744609234
22039	Ayerbe	8	Diplomatura	66,6133682384
22040	Azanuy-Alins	8	Diplomatura	8,2199191708
22041	Azara	8	Diplomatura	9,5053005857
22042	Azlor	8	Diplomatura	6,2668791884
22043	Baells	8	Diplomatura	4,7873784267
22044	Bailo	8	Diplomatura	9,5265338393
22046	Ballobar	8	Diplomatura	33,9695444735
22047	Banastás	8	Diplomatura	22,1371337726
22048	Barbastro	8	Diplomatura	995,4207265381
22049	Barbués	8	Diplomatura	2,4293017371
22050	Barbuñales	8	Diplomatura	8,7550147136
22051	Bárcabo	8	Diplomatura	5,2163718041
22052	Belver de Cinca	8	Diplomatura	34,725534364
22053	Benabarre	8	Diplomatura	58,8261208483
22054	Benasque	8	Diplomatura	143,6637158175
22055	Berbegal	8	Diplomatura	27,3839541275
22057	Bielsa	8	Diplomatura	22,2850470131
22058	Bierge	8	Diplomatura	13,6374495376
22059	Biescas	8	Diplomatura	130,8999448995
