Municipio código	Municipio nombre	Explotaciones	Porcentaje SAU régimen tenencia código	Porcentaje SAU régimen tenencia
50185	Murillo de Gállego	2	2	Toda la SAU en arrendamiento
50185	Murillo de Gállego	3	4	Más del 50% de la SAU en propiedad
50185	Murillo de Gállego	4	5	Más del 50% de la SAU en arrendamiento
50186	Navardún	1	0	Si no hay SAU
50186	Navardún	15	1	Toda la SAU en propiedad
50186	Navardún	1	2	Toda la SAU en arrendamiento
50186	Navardún	2	3	Todo la SAU en aparcería u otro régimen de tenencia
50186	Navardún	4	4	Más del 50% de la SAU en propiedad
50186	Navardún	1	5	Más del 50% de la SAU en arrendamiento
50186	Navardún	2	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50186	Navardún	1	7	Ningún régimen superior al 50%
50187	Nigüella	9	1	Toda la SAU en propiedad
50187	Nigüella	3	4	Más del 50% de la SAU en propiedad
50187	Nigüella	7	5	Más del 50% de la SAU en arrendamiento
50187	Nigüella	1	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50187	Nigüella	1	7	Ningún régimen superior al 50%
50188	Nombrevilla	5	1	Toda la SAU en propiedad
50188	Nombrevilla	2	4	Más del 50% de la SAU en propiedad
50188	Nombrevilla	3	5	Más del 50% de la SAU en arrendamiento
50189	Nonaspe	10	0	Si no hay SAU
50189	Nonaspe	161	1	Toda la SAU en propiedad
50189	Nonaspe	3	2	Toda la SAU en arrendamiento
50189	Nonaspe	4	3	Todo la SAU en aparcería u otro régimen de tenencia
50189	Nonaspe	12	4	Más del 50% de la SAU en propiedad
50189	Nonaspe	1	5	Más del 50% de la SAU en arrendamiento
50189	Nonaspe	3	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50189	Nonaspe	4	7	Ningún régimen superior al 50%
50190	Novallas	3	0	Si no hay SAU
50190	Novallas	73	1	Toda la SAU en propiedad
50190	Novallas	3	2	Toda la SAU en arrendamiento
50190	Novallas	3	3	Todo la SAU en aparcería u otro régimen de tenencia
50190	Novallas	16	4	Más del 50% de la SAU en propiedad
50190	Novallas	5	5	Más del 50% de la SAU en arrendamiento
50190	Novallas	5	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50190	Novallas	2	7	Ningún régimen superior al 50%
50191	Novillas	3	0	Si no hay SAU
50191	Novillas	40	1	Toda la SAU en propiedad
50191	Novillas	14	2	Toda la SAU en arrendamiento
50191	Novillas	6	3	Todo la SAU en aparcería u otro régimen de tenencia
50191	Novillas	22	4	Más del 50% de la SAU en propiedad
50191	Novillas	21	5	Más del 50% de la SAU en arrendamiento
50191	Novillas	7	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50191	Novillas	7	7	Ningún régimen superior al 50%
50192	Nuévalos	9	1	Toda la SAU en propiedad
50192	Nuévalos	2	2	Toda la SAU en arrendamiento
50192	Nuévalos	1	4	Más del 50% de la SAU en propiedad
50192	Nuévalos	2	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50193	Nuez de Ebro	2	0	Si no hay SAU
50193	Nuez de Ebro	9	1	Toda la SAU en propiedad
50193	Nuez de Ebro	4	2	Toda la SAU en arrendamiento
50193	Nuez de Ebro	1	3	Todo la SAU en aparcería u otro régimen de tenencia
50193	Nuez de Ebro	1	4	Más del 50% de la SAU en propiedad
50193	Nuez de Ebro	3	5	Más del 50% de la SAU en arrendamiento
50193	Nuez de Ebro	1	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50194	Olvés	40	1	Toda la SAU en propiedad
50194	Olvés	1	2	Toda la SAU en arrendamiento
50194	Olvés	2	3	Todo la SAU en aparcería u otro régimen de tenencia
50194	Olvés	6	4	Más del 50% de la SAU en propiedad
50194	Olvés	1	5	Más del 50% de la SAU en arrendamiento
50194	Olvés	1	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50195	Orcajo	8	1	Toda la SAU en propiedad
50195	Orcajo	2	3	Todo la SAU en aparcería u otro régimen de tenencia
50195	Orcajo	3	4	Más del 50% de la SAU en propiedad
50195	Orcajo	4	5	Más del 50% de la SAU en arrendamiento
50196	Orera	1	0	Si no hay SAU
50196	Orera	31	1	Toda la SAU en propiedad
50196	Orera	1	2	Toda la SAU en arrendamiento
50196	Orera	2	3	Todo la SAU en aparcería u otro régimen de tenencia
50196	Orera	4	4	Más del 50% de la SAU en propiedad
50196	Orera	1	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50196	Orera	1	7	Ningún régimen superior al 50%
50197	Orés	20	1	Toda la SAU en propiedad
50197	Orés	3	2	Toda la SAU en arrendamiento
50197	Orés	2	3	Todo la SAU en aparcería u otro régimen de tenencia
50197	Orés	5	4	Más del 50% de la SAU en propiedad
50197	Orés	7	5	Más del 50% de la SAU en arrendamiento
50197	Orés	2	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50197	Orés	1	7	Ningún régimen superior al 50%
50198	Oseja	11	1	Toda la SAU en propiedad
50198	Oseja	1	4	Más del 50% de la SAU en propiedad
50199	Osera de Ebro	9	1	Toda la SAU en propiedad
50199	Osera de Ebro	4	2	Toda la SAU en arrendamiento
50199	Osera de Ebro	8	4	Más del 50% de la SAU en propiedad
50199	Osera de Ebro	5	5	Más del 50% de la SAU en arrendamiento
50199	Osera de Ebro	1	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50199	Osera de Ebro	3	7	Ningún régimen superior al 50%
50200	Paniza	171	1	Toda la SAU en propiedad
50200	Paniza	2	2	Toda la SAU en arrendamiento
50200	Paniza	2	3	Todo la SAU en aparcería u otro régimen de tenencia
50200	Paniza	19	4	Más del 50% de la SAU en propiedad
50200	Paniza	8	5	Más del 50% de la SAU en arrendamiento
50200	Paniza	1	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50200	Paniza	5	7	Ningún régimen superior al 50%
50201	Paracuellos de Jiloca	46	1	Toda la SAU en propiedad
50201	Paracuellos de Jiloca	4	2	Toda la SAU en arrendamiento
50201	Paracuellos de Jiloca	4	3	Todo la SAU en aparcería u otro régimen de tenencia
50201	Paracuellos de Jiloca	6	4	Más del 50% de la SAU en propiedad
50201	Paracuellos de Jiloca	1	5	Más del 50% de la SAU en arrendamiento
50201	Paracuellos de Jiloca	3	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50201	Paracuellos de Jiloca	1	7	Ningún régimen superior al 50%
50202	Paracuellos de la Ribera	1	0	Si no hay SAU
50202	Paracuellos de la Ribera	50	1	Toda la SAU en propiedad
50202	Paracuellos de la Ribera	1	2	Toda la SAU en arrendamiento
50202	Paracuellos de la Ribera	3	4	Más del 50% de la SAU en propiedad
50202	Paracuellos de la Ribera	1	7	Ningún régimen superior al 50%
50203	Pastriz	27	1	Toda la SAU en propiedad
50203	Pastriz	3	2	Toda la SAU en arrendamiento
50203	Pastriz	3	3	Todo la SAU en aparcería u otro régimen de tenencia
50203	Pastriz	8	4	Más del 50% de la SAU en propiedad
50203	Pastriz	6	5	Más del 50% de la SAU en arrendamiento
50203	Pastriz	1	7	Ningún régimen superior al 50%
50204	Pedrola	5	0	Si no hay SAU
50204	Pedrola	47	1	Toda la SAU en propiedad
50204	Pedrola	18	2	Toda la SAU en arrendamiento
50204	Pedrola	3	3	Todo la SAU en aparcería u otro régimen de tenencia
50204	Pedrola	51	4	Más del 50% de la SAU en propiedad
50204	Pedrola	28	5	Más del 50% de la SAU en arrendamiento
50204	Pedrola	7	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50204	Pedrola	13	7	Ningún régimen superior al 50%
50205	Pedrosas (Las)	1	0	Si no hay SAU
50205	Pedrosas (Las)	10	1	Toda la SAU en propiedad
50205	Pedrosas (Las)	8	4	Más del 50% de la SAU en propiedad
50205	Pedrosas (Las)	1	5	Más del 50% de la SAU en arrendamiento
50205	Pedrosas (Las)	2	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50206	Perdiguera	2	0	Si no hay SAU
50206	Perdiguera	23	1	Toda la SAU en propiedad
50206	Perdiguera	14	2	Toda la SAU en arrendamiento
50206	Perdiguera	3	3	Todo la SAU en aparcería u otro régimen de tenencia
50206	Perdiguera	32	4	Más del 50% de la SAU en propiedad
50206	Perdiguera	18	5	Más del 50% de la SAU en arrendamiento
50206	Perdiguera	5	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50206	Perdiguera	5	7	Ningún régimen superior al 50%
50207	Piedratajada	7	1	Toda la SAU en propiedad
50207	Piedratajada	7	4	Más del 50% de la SAU en propiedad
50207	Piedratajada	2	5	Más del 50% de la SAU en arrendamiento
50207	Piedratajada	1	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50208	Pina de Ebro	1	0	Si no hay SAU
50208	Pina de Ebro	126	1	Toda la SAU en propiedad
50208	Pina de Ebro	45	2	Toda la SAU en arrendamiento
50208	Pina de Ebro	6	3	Todo la SAU en aparcería u otro régimen de tenencia
50208	Pina de Ebro	57	4	Más del 50% de la SAU en propiedad
50208	Pina de Ebro	60	5	Más del 50% de la SAU en arrendamiento
50208	Pina de Ebro	7	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50208	Pina de Ebro	23	7	Ningún régimen superior al 50%
50209	Pinseque	4	0	Si no hay SAU
50209	Pinseque	27	1	Toda la SAU en propiedad
50209	Pinseque	5	2	Toda la SAU en arrendamiento
50209	Pinseque	2	3	Todo la SAU en aparcería u otro régimen de tenencia
50209	Pinseque	8	4	Más del 50% de la SAU en propiedad
50209	Pinseque	11	5	Más del 50% de la SAU en arrendamiento
50210	Pintanos (Los)	8	1	Toda la SAU en propiedad
50210	Pintanos (Los)	4	2	Toda la SAU en arrendamiento
50210	Pintanos (Los)	2	4	Más del 50% de la SAU en propiedad
50210	Pintanos (Los)	1	5	Más del 50% de la SAU en arrendamiento
50210	Pintanos (Los)	2	7	Ningún régimen superior al 50%
50211	Plasencia de Jalón	1	0	Si no hay SAU
50211	Plasencia de Jalón	31	1	Toda la SAU en propiedad
50211	Plasencia de Jalón	2	3	Todo la SAU en aparcería u otro régimen de tenencia
50211	Plasencia de Jalón	10	4	Más del 50% de la SAU en propiedad
50211	Plasencia de Jalón	3	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50211	Plasencia de Jalón	1	7	Ningún régimen superior al 50%
50212	Pleitas	3	1	Toda la SAU en propiedad
50212	Pleitas	2	4	Más del 50% de la SAU en propiedad
50212	Pleitas	1	5	Más del 50% de la SAU en arrendamiento
50212	Pleitas	2	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50213	Plenas	22	1	Toda la SAU en propiedad
50213	Plenas	8	4	Más del 50% de la SAU en propiedad
50213	Plenas	3	5	Más del 50% de la SAU en arrendamiento
50213	Plenas	3	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50214	Pomer	1	0	Si no hay SAU
50214	Pomer	1	1	Toda la SAU en propiedad
50214	Pomer	1	5	Más del 50% de la SAU en arrendamiento
50215	Pozuel de Ariza	1	1	Toda la SAU en propiedad
50215	Pozuel de Ariza	2	2	Toda la SAU en arrendamiento
50215	Pozuel de Ariza	3	4	Más del 50% de la SAU en propiedad
50215	Pozuel de Ariza	2	5	Más del 50% de la SAU en arrendamiento
50216	Pozuelo de Aragón	2	0	Si no hay SAU
50216	Pozuelo de Aragón	32	1	Toda la SAU en propiedad
50216	Pozuelo de Aragón	3	2	Toda la SAU en arrendamiento
50216	Pozuelo de Aragón	11	4	Más del 50% de la SAU en propiedad
50216	Pozuelo de Aragón	4	5	Más del 50% de la SAU en arrendamiento
50216	Pozuelo de Aragón	2	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50216	Pozuelo de Aragón	3	7	Ningún régimen superior al 50%
50217	Pradilla de Ebro	2	0	Si no hay SAU
50217	Pradilla de Ebro	40	1	Toda la SAU en propiedad
50217	Pradilla de Ebro	5	2	Toda la SAU en arrendamiento
50217	Pradilla de Ebro	5	3	Todo la SAU en aparcería u otro régimen de tenencia
50217	Pradilla de Ebro	15	4	Más del 50% de la SAU en propiedad
50217	Pradilla de Ebro	7	5	Más del 50% de la SAU en arrendamiento
50217	Pradilla de Ebro	1	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50217	Pradilla de Ebro	2	7	Ningún régimen superior al 50%
50218	Puebla de Albortón	1	0	Si no hay SAU
50218	Puebla de Albortón	15	1	Toda la SAU en propiedad
50218	Puebla de Albortón	27	2	Toda la SAU en arrendamiento
50218	Puebla de Albortón	11	4	Más del 50% de la SAU en propiedad
50218	Puebla de Albortón	7	5	Más del 50% de la SAU en arrendamiento
50218	Puebla de Albortón	3	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50219	Puebla de Alfindén (La)	1	0	Si no hay SAU
50219	Puebla de Alfindén (La)	20	1	Toda la SAU en propiedad
50219	Puebla de Alfindén (La)	6	2	Toda la SAU en arrendamiento
50219	Puebla de Alfindén (La)	2	4	Más del 50% de la SAU en propiedad
50219	Puebla de Alfindén (La)	8	5	Más del 50% de la SAU en arrendamiento
50219	Puebla de Alfindén (La)	3	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50220	Puendeluna	7	1	Toda la SAU en propiedad
50220	Puendeluna	1	2	Toda la SAU en arrendamiento
50220	Puendeluna	1	5	Más del 50% de la SAU en arrendamiento
50221	Purujosa	2	1	Toda la SAU en propiedad
50221	Purujosa	2	5	Más del 50% de la SAU en arrendamiento
50222	Quinto	16	0	Si no hay SAU
50222	Quinto	105	1	Toda la SAU en propiedad
50222	Quinto	32	2	Toda la SAU en arrendamiento
50222	Quinto	13	3	Todo la SAU en aparcería u otro régimen de tenencia
50222	Quinto	29	4	Más del 50% de la SAU en propiedad
50222	Quinto	27	5	Más del 50% de la SAU en arrendamiento
50222	Quinto	9	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50222	Quinto	5	7	Ningún régimen superior al 50%
50223	Remolinos	2	0	Si no hay SAU
50223	Remolinos	25	1	Toda la SAU en propiedad
50223	Remolinos	8	2	Toda la SAU en arrendamiento
50223	Remolinos	5	3	Todo la SAU en aparcería u otro régimen de tenencia
50223	Remolinos	15	4	Más del 50% de la SAU en propiedad
50223	Remolinos	10	5	Más del 50% de la SAU en arrendamiento
50223	Remolinos	2	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50224	Retascón	27	1	Toda la SAU en propiedad
50224	Retascón	2	2	Toda la SAU en arrendamiento
50224	Retascón	1	3	Todo la SAU en aparcería u otro régimen de tenencia
50224	Retascón	3	4	Más del 50% de la SAU en propiedad
50224	Retascón	6	5	Más del 50% de la SAU en arrendamiento
50224	Retascón	1	7	Ningún régimen superior al 50%
50225	Ricla	5	0	Si no hay SAU
50225	Ricla	92	1	Toda la SAU en propiedad
50225	Ricla	133	2	Toda la SAU en arrendamiento
50225	Ricla	12	3	Todo la SAU en aparcería u otro régimen de tenencia
50225	Ricla	19	4	Más del 50% de la SAU en propiedad
50225	Ricla	70	5	Más del 50% de la SAU en arrendamiento
50225	Ricla	3	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50225	Ricla	5	7	Ningún régimen superior al 50%
50227	Romanos	17	1	Toda la SAU en propiedad
50227	Romanos	5	2	Toda la SAU en arrendamiento
50227	Romanos	1	3	Todo la SAU en aparcería u otro régimen de tenencia
50227	Romanos	9	4	Más del 50% de la SAU en propiedad
50227	Romanos	2	5	Más del 50% de la SAU en arrendamiento
50227	Romanos	1	7	Ningún régimen superior al 50%
50228	Rueda de Jalón	2	0	Si no hay SAU
50228	Rueda de Jalón	56	1	Toda la SAU en propiedad
50228	Rueda de Jalón	7	2	Toda la SAU en arrendamiento
50228	Rueda de Jalón	4	3	Todo la SAU en aparcería u otro régimen de tenencia
50228	Rueda de Jalón	18	4	Más del 50% de la SAU en propiedad
50228	Rueda de Jalón	6	5	Más del 50% de la SAU en arrendamiento
50228	Rueda de Jalón	9	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50228	Rueda de Jalón	9	7	Ningún régimen superior al 50%
50229	Ruesca	12	1	Toda la SAU en propiedad
50229	Ruesca	3	2	Toda la SAU en arrendamiento
50229	Ruesca	1	3	Todo la SAU en aparcería u otro régimen de tenencia
50229	Ruesca	3	4	Más del 50% de la SAU en propiedad
50229	Ruesca	3	5	Más del 50% de la SAU en arrendamiento
50230	Sádaba	9	0	Si no hay SAU
50230	Sádaba	135	1	Toda la SAU en propiedad
50230	Sádaba	15	2	Toda la SAU en arrendamiento
50230	Sádaba	11	3	Todo la SAU en aparcería u otro régimen de tenencia
50230	Sádaba	32	4	Más del 50% de la SAU en propiedad
50230	Sádaba	20	5	Más del 50% de la SAU en arrendamiento
50230	Sádaba	3	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50230	Sádaba	11	7	Ningún régimen superior al 50%
50231	Salillas de Jalón	6	1	Toda la SAU en propiedad
50231	Salillas de Jalón	1	2	Toda la SAU en arrendamiento
50231	Salillas de Jalón	1	3	Todo la SAU en aparcería u otro régimen de tenencia
50231	Salillas de Jalón	2	4	Más del 50% de la SAU en propiedad
50231	Salillas de Jalón	1	5	Más del 50% de la SAU en arrendamiento
50232	Salvatierra de Esca	1	0	Si no hay SAU
50232	Salvatierra de Esca	8	1	Toda la SAU en propiedad
50232	Salvatierra de Esca	2	2	Toda la SAU en arrendamiento
50232	Salvatierra de Esca	1	3	Todo la SAU en aparcería u otro régimen de tenencia
50232	Salvatierra de Esca	4	4	Más del 50% de la SAU en propiedad
50232	Salvatierra de Esca	3	5	Más del 50% de la SAU en arrendamiento
50233	Samper del Salz	4	1	Toda la SAU en propiedad
50233	Samper del Salz	2	4	Más del 50% de la SAU en propiedad
50234	San Martín de la Virgen de Moncayo	8	1	Toda la SAU en propiedad
50234	San Martín de la Virgen de Moncayo	2	4	Más del 50% de la SAU en propiedad
50234	San Martín de la Virgen de Moncayo	3	5	Más del 50% de la SAU en arrendamiento
50234	San Martín de la Virgen de Moncayo	2	7	Ningún régimen superior al 50%
50235	San Mateo de Gállego	5	0	Si no hay SAU
50235	San Mateo de Gállego	26	1	Toda la SAU en propiedad
50235	San Mateo de Gállego	17	2	Toda la SAU en arrendamiento
50235	San Mateo de Gállego	6	3	Todo la SAU en aparcería u otro régimen de tenencia
50235	San Mateo de Gállego	10	4	Más del 50% de la SAU en propiedad
50235	San Mateo de Gállego	23	5	Más del 50% de la SAU en arrendamiento
50235	San Mateo de Gállego	9	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50235	San Mateo de Gállego	5	7	Ningún régimen superior al 50%
50236	Santa Cruz de Grío	54	1	Toda la SAU en propiedad
50236	Santa Cruz de Grío	4	4	Más del 50% de la SAU en propiedad
50236	Santa Cruz de Grío	2	6	Más del 50% de la SAU en aparcería u otros regímenes de tenencia
50237	Santa Cruz de Moncayo	2	0	Si no hay SAU
50237	Santa Cruz de Moncayo	12	1	Toda la SAU en propiedad
50237	Santa Cruz de Moncayo	2	2	Toda la SAU en arrendamiento
50237	Santa Cruz de Moncayo	3	4	Más del 50% de la SAU en propiedad
50238	Santa Eulalia de Gállego	14	1	Toda la SAU en propiedad
50238	Santa Eulalia de Gállego	2	4	Más del 50% de la SAU en propiedad
50238	Santa Eulalia de Gállego	1	7	Ningún régimen superior al 50%
50239	Santed	10	1	Toda la SAU en propiedad
50239	Santed	1	3	Todo la SAU en aparcería u otro régimen de tenencia
50239	Santed	3	4	Más del 50% de la SAU en propiedad
50239	Santed	3	5	Más del 50% de la SAU en arrendamiento
