Año	Municipio código	Municipio nombre	Provincia código	Provincia nombre	Total viviendas	Viviendas libres	Viviendas protegidas
2009	50079	Cervera de la Cañada	50	Zaragoza	1	1	0
2009	50080	Cerveruela	50	Zaragoza	0	0	0
2009	50081	Cetina	50	Zaragoza	2	2	0
2009	50082	Cimballa	50	Zaragoza	1	1	0
2009	50083	Cinco Olivas	50	Zaragoza	1	1	0
2009	50084	Clarés de Ribota	50	Zaragoza	0	0	0
2009	50085	Codo	50	Zaragoza	3	3	0
2009	50086	Codos	50	Zaragoza	1	1	0
2009	50087	Contamina	50	Zaragoza	3	3	0
2009	50088	Cosuenda	50	Zaragoza	1	1	0
2009	50089	Cuarte de Huerva	50	Zaragoza	270	269	1
2009	50090	Cubel	50	Zaragoza	0	0	0
2009	50091	Cuerlas (Las)	50	Zaragoza	1	1	0
2009	50092	Chiprana	50	Zaragoza	8	8	0
2009	50093	Chodes	50	Zaragoza	5	5	0
2009	50094	Daroca	50	Zaragoza	13	13	0
2009	50095	Ejea de los Caballeros	50	Zaragoza	154	98	56
2009	50096	Embid de Ariza	50	Zaragoza	4	4	0
2009	50098	Encinacorba	50	Zaragoza	1	1	0
2009	50099	Épila	50	Zaragoza	24	23	1
2009	50100	Erla	50	Zaragoza	3	3	0
2009	50101	Escatrón	50	Zaragoza	12	12	0
2009	50102	Fabara	50	Zaragoza	2	2	0
2009	50104	Farlete	50	Zaragoza	0	0	0
2009	50105	Fayón	50	Zaragoza	4	4	0
2009	50106	Fayos (Los)	50	Zaragoza	1	1	0
2009	50107	Figueruelas	50	Zaragoza	2	2	0
2009	50108	Fombuena	50	Zaragoza	0	0	0
2009	50109	Frago (El)	50	Zaragoza	2	2	0
2009	50110	Frasno (El)	50	Zaragoza	5	5	0
2009	50111	Fréscano	50	Zaragoza	0	0	0
2009	50113	Fuendejalón	50	Zaragoza	3	3	0
2009	50114	Fuendetodos	50	Zaragoza	2	2	0
2009	50115	Fuentes de Ebro	50	Zaragoza	32	32	0
2009	50116	Fuentes de Jiloca	50	Zaragoza	0	0	0
2009	50117	Gallocanta	50	Zaragoza	0	0	0
2009	50118	Gallur	50	Zaragoza	23	23	0
2009	50119	Gelsa	50	Zaragoza	5	5	0
2009	50120	Godojos	50	Zaragoza	3	3	0
2009	50121	Gotor	50	Zaragoza	1	1	0
2009	50122	Grisel	50	Zaragoza	1	1	0
2009	50123	Grisén	50	Zaragoza	9	9	0
2009	50124	Herrera de los Navarros	50	Zaragoza	6	6	0
2009	50125	Ibdes	50	Zaragoza	12	12	0
2009	50126	Illueca	50	Zaragoza	6	6	0
2009	50128	Isuerre	50	Zaragoza	1	1	0
2009	50129	Jaraba	50	Zaragoza	2	2	0
2009	50130	Jarque de Moncayo	50	Zaragoza	8	8	0
2009	50131	Jaulín	50	Zaragoza	1	1	0
2009	50132	Joyosa (La)	50	Zaragoza	2	2	0
2009	50133	Lagata	50	Zaragoza	1	1	0
2009	50134	Langa del Castillo	50	Zaragoza	3	2	1
2009	50135	Layana	50	Zaragoza	2	2	0
2009	50136	Lécera	50	Zaragoza	2	2	0
2009	50137	Leciñena	50	Zaragoza	2	2	0
2009	50138	Lechón	50	Zaragoza	2	2	0
2009	50139	Letux	50	Zaragoza	0	0	0
2009	50140	Litago	50	Zaragoza	1	1	0
2009	50141	Lituénigo	50	Zaragoza	0	0	0
2009	50142	Lobera de Onsella	50	Zaragoza	0	0	0
2009	50143	Longares	50	Zaragoza	1	1	0
2009	50144	Longás	50	Zaragoza	0	0	0
2009	50146	Lucena de Jalón	50	Zaragoza	2	2	0
2009	50147	Luceni	50	Zaragoza	7	7	0
2009	50148	Luesia	50	Zaragoza	1	1	0
2009	50149	Luesma	50	Zaragoza	0	0	0
2009	50150	Lumpiaque	50	Zaragoza	5	5	0
2009	50151	Luna	50	Zaragoza	4	4	0
2009	50152	Maella	50	Zaragoza	9	9	0
2009	50153	Magallón	50	Zaragoza	10	10	0
2009	50154	Mainar	50	Zaragoza	0	0	0
2009	50155	Malanquilla	50	Zaragoza	0	0	0
2009	50156	Maleján	50	Zaragoza	2	2	0
2009	50157	Malón	50	Zaragoza	4	4	0
2009	50159	Maluenda	50	Zaragoza	2	2	0
2009	50160	Mallén	50	Zaragoza	9	8	1
2009	50161	Manchones	50	Zaragoza	1	1	0
2009	50162	Mara	50	Zaragoza	1	1	0
2009	50163	María de Huerva	50	Zaragoza	103	103	0
2009	50164	Mediana de Aragón	50	Zaragoza	2	2	0
2009	50165	Mequinenza	50	Zaragoza	9	9	0
2009	50166	Mesones de Isuela	50	Zaragoza	3	3	0
2009	50167	Mezalocha	50	Zaragoza	3	3	0
2009	50168	Mianos	50	Zaragoza	0	0	0
2009	50169	Miedes de Aragón	50	Zaragoza	1	1	0
2009	50170	Monegrillo	50	Zaragoza	1	1	0
2009	50171	Moneva	50	Zaragoza	1	1	0
2009	50172	Monreal de Ariza	50	Zaragoza	1	1	0
2009	50173	Monterde	50	Zaragoza	0	0	0
2009	50174	Montón	50	Zaragoza	0	0	0
2009	50175	Morata de Jalón	50	Zaragoza	5	5	0
2009	50176	Morata de Jiloca	50	Zaragoza	0	0	0
2009	50177	Morés	50	Zaragoza	2	2	0
2009	50178	Moros	50	Zaragoza	12	12	0
2009	50179	Moyuela	50	Zaragoza	2	2	0
2009	50180	Mozota	50	Zaragoza	1	1	0
2009	50181	Muel	50	Zaragoza	10	10	0
2009	50182	Muela (La)	50	Zaragoza	164	147	17
2009	50183	Munébrega	50	Zaragoza	1	1	0
2009	50184	Murero	50	Zaragoza	0	0	0
2009	50185	Murillo de Gállego	50	Zaragoza	4	4	0
2009	50186	Navardún	50	Zaragoza	0	0	0
2009	50187	Nigüella	50	Zaragoza	0	0	0
2009	50188	Nombrevilla	50	Zaragoza	3	3	0
2009	50189	Nonaspe	50	Zaragoza	7	7	0
2009	50190	Novallas	50	Zaragoza	20	20	0
2009	50191	Novillas	50	Zaragoza	7	7	0
2009	50192	Nuévalos	50	Zaragoza	0	0	0
2009	50193	Nuez de Ebro	50	Zaragoza	4	4	0
2009	50194	Olvés	50	Zaragoza	1	1	0
2009	50195	Orcajo	50	Zaragoza	3	3	0
2009	50196	Orera	50	Zaragoza	0	0	0
2009	50197	Orés	50	Zaragoza	2	2	0
2009	50198	Oseja	50	Zaragoza	1	1	0
2009	50199	Osera de Ebro	50	Zaragoza	2	2	0
2009	50200	Paniza	50	Zaragoza	2	2	0
2009	50201	Paracuellos de Jiloca	50	Zaragoza	4	4	0
2009	50202	Paracuellos de la Ribera	50	Zaragoza	4	4	0
2009	50203	Pastriz	50	Zaragoza	2	2	0
2009	50204	Pedrola	50	Zaragoza	36	35	1
2009	50205	Pedrosas (Las)	50	Zaragoza	0	0	0
2009	50206	Perdiguera	50	Zaragoza	1	1	0
2009	50207	Piedratajada	50	Zaragoza	0	0	0
2009	50208	Pina de Ebro	50	Zaragoza	6	5	1
2009	50209	Pinseque	50	Zaragoza	50	50	0
2009	50210	Pintanos (Los)	50	Zaragoza	1	1	0
2009	50211	Plasencia de Jalón	50	Zaragoza	3	3	0
2009	50212	Pleitas	50	Zaragoza	1	1	0
2009	50213	Plenas	50	Zaragoza	1	1	0
2009	50214	Pomer	50	Zaragoza	0	0	0
2009	50215	Pozuel de Ariza	50	Zaragoza	1	1	0
2009	50216	Pozuelo de Aragón	50	Zaragoza	1	1	0
2009	50217	Pradilla de Ebro	50	Zaragoza	2	2	0
2009	50218	Puebla de Albortón	50	Zaragoza	0	0	0
2009	50219	Puebla de Alfindén (La)	50	Zaragoza	65	65	0
2009	50220	Puendeluna	50	Zaragoza	0	0	0
2009	50221	Purujosa	50	Zaragoza	0	0	0
2009	50222	Quinto	50	Zaragoza	4	4	0
2009	50223	Remolinos	50	Zaragoza	11	11	0
2009	50224	Retascón	50	Zaragoza	4	4	0
2009	50225	Ricla	50	Zaragoza	26	26	0
2009	50227	Romanos	50	Zaragoza	0	0	0
2009	50228	Rueda de Jalón	50	Zaragoza	1	1	0
2009	50229	Ruesca	50	Zaragoza	0	0	0
2009	50230	Sádaba	50	Zaragoza	3	3	0
2009	50231	Salillas de Jalón	50	Zaragoza	2	2	0
2009	50232	Salvatierra de Esca	50	Zaragoza	0	0	0
2009	50233	Samper del Salz	50	Zaragoza	1	1	0
2009	50234	San Martín de la Virgen de Moncayo	50	Zaragoza	4	4	0
2009	50235	San Mateo de Gállego	50	Zaragoza	30	30	0
2009	50236	Santa Cruz de Grío	50	Zaragoza	0	0	0
2009	50237	Santa Cruz de Moncayo	50	Zaragoza	2	2	0
2009	50238	Santa Eulalia de Gállego	50	Zaragoza	2	2	0
2009	50239	Santed	50	Zaragoza	0	0	0
2009	50240	Sástago	50	Zaragoza	3	3	0
2009	50241	Saviñán	50	Zaragoza	12	12	0
2009	50242	Sediles	50	Zaragoza	0	0	0
2009	50243	Sestrica	50	Zaragoza	1	1	0
2009	50244	Sierra de Luna	50	Zaragoza	1	1	0
2009	50245	Sigüés	50	Zaragoza	2	2	0
2009	50246	Sisamón	50	Zaragoza	2	2	0
2009	50247	Sobradiel	50	Zaragoza	6	6	0
2009	50248	Sos del Rey Católico	50	Zaragoza	35	32	3
2009	50249	Tabuenca	50	Zaragoza	4	4	0
2009	50250	Talamantes	50	Zaragoza	3	3	0
2009	50251	Tarazona	50	Zaragoza	153	153	0
2009	50252	Tauste	50	Zaragoza	58	58	0
2009	50253	Terrer	50	Zaragoza	6	6	0
2009	50254	Tierga	50	Zaragoza	2	2	0
2009	50255	Tobed	50	Zaragoza	3	3	0
2009	50256	Torralba de los Frailes	50	Zaragoza	0	0	0
2009	50257	Torralba de Ribota	50	Zaragoza	4	4	0
2009	50258	Torralbilla	50	Zaragoza	1	1	0
2009	50259	Torrehermosa	50	Zaragoza	0	0	0
2009	50260	Torrelapaja	50	Zaragoza	1	1	0
2009	50261	Torrellas	50	Zaragoza	2	2	0
2009	50262	Torres de Berrellén	50	Zaragoza	8	8	0
2009	50263	Torrijo de la Cañada	50	Zaragoza	5	5	0
2009	50264	Tosos	50	Zaragoza	2	2	0
2009	50265	Trasmoz	50	Zaragoza	1	1	0
2009	50266	Trasobares	50	Zaragoza	1	1	0
2009	50267	Uncastillo	50	Zaragoza	6	6	0
2009	50268	Undués de Lerda	50	Zaragoza	1	1	0
2009	50269	Urrea de Jalón	50	Zaragoza	3	3	0
2009	50270	Urriés	50	Zaragoza	5	5	0
2009	50271	Used	50	Zaragoza	3	3	0
2009	50272	Utebo	50	Zaragoza	164	162	2
2009	50273	Valdehorna	50	Zaragoza	0	0	0
2009	50274	Val de San Martín	50	Zaragoza	1	1	0
2009	50275	Valmadrid	50	Zaragoza	1	1	0
2009	50276	Valpalmas	50	Zaragoza	1	1	0
2009	50277	Valtorres	50	Zaragoza	0	0	0
2009	50278	Velilla de Ebro	50	Zaragoza	6	6	0
2009	50279	Velilla de Jiloca	50	Zaragoza	0	0	0
2009	50280	Vera de Moncayo	50	Zaragoza	0	0	0
2009	50281	Vierlas	50	Zaragoza	0	0	0
2009	50282	Vilueña (La)	50	Zaragoza	0	0	0
2009	50283	Villadoz	50	Zaragoza	2	2	0
2009	50284	Villafeliche	50	Zaragoza	2	2	0
2009	50285	Villafranca de Ebro	50	Zaragoza	39	39	0
2009	50286	Villalba de Perejil	50	Zaragoza	0	0	0
2009	50287	Villalengua	50	Zaragoza	2	2	0
2009	50288	Villanueva de Gállego	50	Zaragoza	82	52	30
2009	50289	Villanueva de Jiloca	50	Zaragoza	2	2	0
2009	50290	Villanueva de Huerva	50	Zaragoza	3	3	0
2009	50291	Villar de los Navarros	50	Zaragoza	1	1	0
2009	50292	Villarreal de Huerva	50	Zaragoza	7	7	0
2009	50293	Villarroya de la Sierra	50	Zaragoza	8	8	0
2009	50294	Villarroya del Campo	50	Zaragoza	0	0	0
2009	50295	Vistabella	50	Zaragoza	4	4	0
2009	50296	Zaida (La)	50	Zaragoza	0	0	0
2009	50297	Zaragoza	50	Zaragoza	6873	4434	2439
2009	50298	Zuera	50	Zaragoza	96	68	28
2009	50901	Biel	50	Zaragoza	2	2	0
2009	50902	Marracos	50	Zaragoza	0	0	0
2009	50903	Villamayor de Gállego	50	Zaragoza	3	3	0
2008	22001	Abiego	22	Huesca	102	102	0
2008	22002	Abizanda	22	Huesca	0	0	0
2008	22003	Adahuesca	22	Huesca	0	0	0
2008	22004	Agüero	22	Huesca	3	3	0
2008	22006	Aísa	22	Huesca	30	30	0
2008	22007	Albalate de Cinca	22	Huesca	4	4	0
2008	22008	Albalatillo	22	Huesca	2	2	0
2008	22009	Albelda	22	Huesca	6	6	0
2008	22011	Albero Alto	22	Huesca	0	0	0
2008	22012	Albero Bajo	22	Huesca	4	4	0
2008	22013	Alberuela de Tubo	22	Huesca	1	1	0
2008	22014	Alcalá de Gurrea	22	Huesca	1	1	0
2008	22015	Alcalá del Obispo	22	Huesca	8	8	0
2008	22016	Alcampell	22	Huesca	4	4	0
2008	22017	Alcolea de Cinca	22	Huesca	7	6	1
2008	22018	Alcubierre	22	Huesca	2	2	0
2008	22019	Alerre	22	Huesca	0	0	0
2008	22020	Alfántega	22	Huesca	3	3	0
2008	22021	Almudévar	22	Huesca	15	12	3
2008	22022	Almunia de San Juan	22	Huesca	29	11	18
2008	22023	Almuniente	22	Huesca	7	7	0
2008	22024	Alquézar	22	Huesca	4	4	0
2008	22025	Altorricón	22	Huesca	11	11	0
2008	22027	Angüés	22	Huesca	4	4	0
2008	22028	Ansó	22	Huesca	4	4	0
2008	22029	Antillón	22	Huesca	0	0	0
2008	22032	Aragüés del Puerto	22	Huesca	1	1	0
2008	22035	Arén	22	Huesca	15	15	0
2008	22036	Argavieso	22	Huesca	0	0	0
2008	22037	Arguis	22	Huesca	2	2	0
2008	22039	Ayerbe	22	Huesca	33	33	0
2008	22040	Azanuy-Alins	22	Huesca	2	2	0
2008	22041	Azara	22	Huesca	0	0	0
2008	22042	Azlor	22	Huesca	3	3	0
2008	22043	Baells	22	Huesca	1	1	0
2008	22044	Bailo	22	Huesca	4	4	0
2008	22045	Baldellou	22	Huesca	0	0	0
2008	22046	Ballobar	22	Huesca	1	1	0
2008	22047	Banastás	22	Huesca	2	2	0
2008	22048	Barbastro	22	Huesca	291	283	8
2008	22049	Barbués	22	Huesca	2	2	0
2008	22050	Barbuñales	22	Huesca	0	0	0
2008	22051	Bárcabo	22	Huesca	0	0	0
2008	22052	Belver de Cinca	22	Huesca	12	12	0
2008	22053	Benabarre	22	Huesca	34	34	0
2008	22054	Benasque	22	Huesca	59	59	0
2008	22055	Berbegal	22	Huesca	0	0	0
2008	22057	Bielsa	22	Huesca	88	88	0
2008	22058	Bierge	22	Huesca	2	2	0
2008	22059	Biescas	22	Huesca	51	51	0
2008	22060	Binaced	22	Huesca	6	6	0
2008	22061	Binéfar	22	Huesca	87	53	34
2008	22062	Bisaurri	22	Huesca	3	3	0
2008	22063	Biscarrués	22	Huesca	1	1	0
2008	22064	Blecua y Torres	22	Huesca	2	2	0
2008	22066	Boltaña	22	Huesca	12	12	0
2008	22067	Bonansa	22	Huesca	2	2	0
2008	22068	Borau	22	Huesca	0	0	0
2008	22069	Broto	22	Huesca	32	32	0
2008	22072	Caldearenas	22	Huesca	4	4	0
2008	22074	Campo	22	Huesca	18	18	0
2008	22075	Camporrells	22	Huesca	3	3	0
2008	22076	Canal de Berdún	22	Huesca	4	0	4
2008	22077	Candasnos	22	Huesca	6	6	0
2008	22078	Canfranc	22	Huesca	22	19	3
2008	22079	Capdesaso	22	Huesca	2	2	0
2008	22080	Capella	22	Huesca	2	2	0
2008	22081	Casbas de Huesca	22	Huesca	3	3	0
2008	22082	Castejón del Puente	22	Huesca	4	3	1
2008	22083	Castejón de Monegros	22	Huesca	6	6	0
2008	22084	Castejón de Sos	22	Huesca	37	37	0
2008	22085	Castelflorite	22	Huesca	0	0	0
2008	22086	Castiello de Jaca	22	Huesca	38	38	0
2008	22087	Castigaleu	22	Huesca	0	0	0
2008	22088	Castillazuelo	22	Huesca	0	0	0
2008	22089	Castillonroy	22	Huesca	5	5	0
2008	22090	Colungo	22	Huesca	1	1	0
2008	22094	Chalamera	22	Huesca	1	1	0
2008	22095	Chía	22	Huesca	4	4	0
2008	22096	Chimillas	22	Huesca	7	7	0
2008	22099	Esplús	22	Huesca	6	2	4
2008	22102	Estada	22	Huesca	3	0	3
2008	22103	Estadilla	22	Huesca	5	5	0
2008	22105	Estopiñán del Castillo	22	Huesca	0	0	0
2008	22106	Fago	22	Huesca	2	2	0
2008	22107	Fanlo	22	Huesca	1	1	0
2008	22109	Fiscal	22	Huesca	45	45	0
2008	22110	Fonz	22	Huesca	8	8	0
2008	22111	Foradada del Toscar	22	Huesca	1	1	0
2008	22112	Fraga	22	Huesca	262	262	0
2008	22113	Fueva (La)	22	Huesca	6	2	4
2008	22114	Gistaín	22	Huesca	0	0	0
2008	22115	Grado (El)	22	Huesca	8	8	0
2008	22116	Grañén	22	Huesca	18	17	1
2008	22117	Graus	22	Huesca	27	27	0
2008	22119	Gurrea de Gállego	22	Huesca	3	3	0
2008	22122	Hoz de Jaca	22	Huesca	0	0	0
2008	22124	Huerto	22	Huesca	5	5	0
2008	22125	Huesca	22	Huesca	890	594	296
2008	22126	Ibieca	22	Huesca	0	0	0
2008	22127	Igriés	22	Huesca	40	40	0
2008	22128	Ilche	22	Huesca	4	4	0
2008	22129	Isábena	22	Huesca	7	7	0
2008	22130	Jaca	22	Huesca	239	238	1
2008	22131	Jasa	22	Huesca	7	7	0
2008	22133	Labuerda	22	Huesca	1	1	0
2008	22135	Laluenga	22	Huesca	2	2	0
2008	22136	Lalueza	22	Huesca	11	8	3
2008	22137	Lanaja	22	Huesca	17	17	0
2008	22139	Laperdiguera	22	Huesca	0	0	0
2008	22141	Lascellas-Ponzano	22	Huesca	0	0	0
2008	22142	Lascuarre	22	Huesca	2	2	0
2008	22143	Laspaúles	22	Huesca	11	11	0
2008	22144	Laspuña	22	Huesca	2	2	0
2008	22149	Loarre	22	Huesca	3	3	0
2008	22150	Loporzano	22	Huesca	1	1	0
2008	22151	Loscorrales	22	Huesca	0	0	0
2008	22155	Monesma y Cajigar	22	Huesca	0	0	0
2008	22156	Monflorite-Lascasas	22	Huesca	6	6	0
2008	22157	Montanuy	22	Huesca	12	11	1
2008	22158	Monzón	22	Huesca	246	218	28
2008	22160	Naval	22	Huesca	1	1	0
2008	22162	Novales	22	Huesca	1	1	0
2008	22163	Nueno	22	Huesca	9	9	0
2008	22164	Olvena	22	Huesca	0	0	0
2008	22165	Ontiñena	22	Huesca	5	5	0
2008	22167	Osso de Cinca	22	Huesca	2	2	0
2008	22168	Palo	22	Huesca	0	0	0
2008	22170	Panticosa	22	Huesca	110	110	0
2008	22172	Peñalba	22	Huesca	6	6	0
2008	22173	Peñas de Riglos (Las)	22	Huesca	1	1	0
2008	22174	Peralta de Alcofea	22	Huesca	1	1	0
2008	22175	Peralta de Calasanz	22	Huesca	6	6	0
2008	22176	Peraltilla	22	Huesca	6	6	0
2008	22177	Perarrúa	22	Huesca	1	1	0
2008	22178	Pertusa	22	Huesca	1	1	0
2008	22181	Piracés	22	Huesca	0	0	0
2008	22182	Plan	22	Huesca	3	3	0
2008	22184	Poleñino	22	Huesca	1	1	0
2008	22186	Pozán de Vero	22	Huesca	2	2	0
2008	22187	Puebla de Castro (La)	22	Huesca	12	12	0
2008	22188	Puente de Montañana	22	Huesca	1	1	0
2008	22189	Puértolas	22	Huesca	0	0	0
2008	22190	Pueyo de Araguás (El)	22	Huesca	0	0	0
2008	22193	Pueyo de Santa Cruz	22	Huesca	2	2	0
2008	22195	Quicena	22	Huesca	0	0	0
2008	22197	Robres	22	Huesca	0	0	0
2008	22199	Sabiñánigo	22	Huesca	442	392	50
2008	22200	Sahún	22	Huesca	11	11	0
2008	22201	Salas Altas	22	Huesca	1	1	0
2008	22202	Salas Bajas	22	Huesca	0	0	0
2008	22203	Salillas	22	Huesca	0	0	0
2008	22204	Sallent de Gállego	22	Huesca	148	133	15
2008	22205	San Esteban de Litera	22	Huesca	3	3	0
2008	22206	Sangarrén	22	Huesca	1	1	0
2008	22207	San Juan de Plan	22	Huesca	1	1	0
2008	22208	Santa Cilia	22	Huesca	1	1	0
2008	22209	Santa Cruz de la Serós	22	Huesca	4	4	0
2008	22212	Santaliestra y San Quílez	22	Huesca	0	0	0
2008	22213	Sariñena	22	Huesca	63	54	9
2008	22214	Secastilla	22	Huesca	1	1	0
2008	22215	Seira	22	Huesca	0	0	0
2008	22217	Sena	22	Huesca	2	2	0
2008	22218	Senés de Alcubierre	22	Huesca	0	0	0
2008	22220	Sesa	22	Huesca	2	2	0
2008	22221	Sesué	22	Huesca	38	38	0
2008	22222	Siétamo	22	Huesca	16	15	1
2008	22223	Sopeira	22	Huesca	2	2	0
2008	22225	Tamarite de Litera	22	Huesca	41	40	1
2008	22226	Tardienta	22	Huesca	5	5	0
2008	22227	Tella-Sin	22	Huesca	1	1	0
2008	22228	Tierz	22	Huesca	8	8	0
2008	22229	Tolva	22	Huesca	1	1	0
2008	22230	Torla-Ordesa	22	Huesca	2	2	0
2008	22232	Torralba de Aragón	22	Huesca	1	1	0
2008	22233	Torre la Ribera	22	Huesca	0	0	0
2008	22234	Torrente de Cinca	22	Huesca	11	11	0
2008	22235	Torres de Alcanadre	22	Huesca	0	0	0
2008	22236	Torres de Barbués	22	Huesca	2	2	0
2008	22239	Tramaced	22	Huesca	0	0	0
2008	22242	Valfarta	22	Huesca	2	2	0
2008	22243	Valle de Bardají	22	Huesca	0	0	0
2008	22244	Valle de Lierp	22	Huesca	2	2	0
2008	22245	Velilla de Cinca	22	Huesca	3	3	0
2008	22246	Beranuy	22	Huesca	0	0	0
2008	22247	Viacamp y Litera	22	Huesca	0	0	0
2008	22248	Vicién	22	Huesca	3	3	0
2008	22249	Villanova	22	Huesca	14	14	0
2008	22250	Villanúa	22	Huesca	87	81	6
2008	22251	Villanueva de Sigena	22	Huesca	1	1	0
2008	22252	Yebra de Basa	22	Huesca	0	0	0
2008	22253	Yésero	22	Huesca	1	1	0
2008	22254	Zaidín	22	Huesca	15	15	0
2008	22901	Valle de Hecho	22	Huesca	3	3	0
2008	22902	Puente la Reina de Jaca	22	Huesca	11	11	0
2008	22903	San Miguel del Cinca	22	Huesca	4	4	0
2008	22904	Sotonera (La)	22	Huesca	8	8	0
2008	22905	Lupiñén-Ortilla	22	Huesca	1	1	0
2008	22906	Santa María de Dulcis	22	Huesca	0	0	0
2008	22907	Aínsa-Sobrarbe	22	Huesca	49	49	0
2008	22908	Hoz y Costeán	22	Huesca	2	2	0
2008	22909	Vencillón	22	Huesca	2	1	1
2008	44001	Ababuj	44	Teruel	9	9	0
2008	44002	Abejuela	44	Teruel	2	2	0
2008	44003	Aguatón	44	Teruel	0	0	0
2008	44004	Aguaviva	44	Teruel	8	5	3
2008	44005	Aguilar del Alfambra	44	Teruel	0	0	0
2008	44006	Alacón	44	Teruel	5	5	0
2008	44007	Alba	44	Teruel	1	1	0
2008	44008	Albalate del Arzobispo	44	Teruel	35	29	6
2008	44009	Albarracín	44	Teruel	18	18	0
2008	44010	Albentosa	44	Teruel	1	1	0
2008	44011	Alcaine	44	Teruel	0	0	0
2008	44012	Alcalá de la Selva	44	Teruel	106	106	0
2008	44013	Alcañiz	44	Teruel	249	176	73
2008	44014	Alcorisa	44	Teruel	65	61	4
2008	44016	Alfambra	44	Teruel	5	4	1
2008	44017	Aliaga	44	Teruel	8	8	0
2008	44018	Almohaja	44	Teruel	4	4	0
2008	44019	Alobras	44	Teruel	0	0	0
2008	44020	Alpeñés	44	Teruel	1	1	0
2008	44021	Allepuz	44	Teruel	1	1	0
2008	44022	Alloza	44	Teruel	1	1	0
2008	44023	Allueva	44	Teruel	0	0	0
2008	44024	Anadón	44	Teruel	1	1	0
2008	44025	Andorra	44	Teruel	110	90	20
2008	44026	Arcos de las Salinas	44	Teruel	3	3	0
2008	44027	Arens de Lledó	44	Teruel	5	5	0
2008	44028	Argente	44	Teruel	2	2	0
2008	44029	Ariño	44	Teruel	11	10	1
2008	44031	Azaila	44	Teruel	2	2	0
2008	44032	Bádenas	44	Teruel	0	0	0
2008	44033	Báguena	44	Teruel	5	5	0
2008	44034	Bañón	44	Teruel	1	1	0
2008	44035	Barrachina	44	Teruel	0	0	0
2008	44036	Bea	44	Teruel	1	1	0
2008	44037	Beceite	44	Teruel	12	12	0
2008	44038	Belmonte de San José	44	Teruel	3	3	0
2008	44039	Bello	44	Teruel	3	3	0
2008	44040	Berge	44	Teruel	2	2	0
2008	44041	Bezas	44	Teruel	0	0	0
2008	44042	Blancas	44	Teruel	3	3	0
2008	44043	Blesa	44	Teruel	6	6	0
2008	44044	Bordón	44	Teruel	2	2	0
2008	44045	Bronchales	44	Teruel	24	24	0
2008	44046	Bueña	44	Teruel	2	2	0
2008	44047	Burbáguena	44	Teruel	2	2	0
2008	44048	Cabra de Mora	44	Teruel	4	4	0
2008	44049	Calaceite	44	Teruel	10	10	0
2008	44050	Calamocha	44	Teruel	82	82	0
2008	44051	Calanda	44	Teruel	41	39	2
2008	44052	Calomarde	44	Teruel	0	0	0
2008	44053	Camañas	44	Teruel	1	1	0
2008	44054	Camarena de la Sierra	44	Teruel	28	28	0
2008	44055	Camarillas	44	Teruel	0	0	0
2008	44056	Caminreal	44	Teruel	7	7	0
2008	44059	Cantavieja	44	Teruel	18	9	9
2008	44060	Cañada de Benatanduz	44	Teruel	3	3	0
2008	44061	Cañada de Verich (La)	44	Teruel	0	0	0
2008	44062	Cañada Vellida	44	Teruel	0	0	0
2008	44063	Cañizar del Olivar	44	Teruel	3	3	0
2008	44064	Cascante del Río	44	Teruel	3	3	0
2008	44065	Castejón de Tornos	44	Teruel	3	3	0
2008	44066	Castel de Cabra	44	Teruel	0	0	0
2008	44067	Castelnou	44	Teruel	10	10	0
2008	44068	Castelserás	44	Teruel	5	5	0
2008	44070	Castellar (El)	44	Teruel	1	1	0
2008	44071	Castellote	44	Teruel	16	16	0
2008	44074	Cedrillas	44	Teruel	40	40	0
2008	44075	Celadas	44	Teruel	0	0	0
2008	44076	Cella	44	Teruel	25	25	0
2008	44077	Cerollera (La)	44	Teruel	1	0	1
2008	44080	Codoñera (La)	44	Teruel	3	3	0
2008	44082	Corbalán	44	Teruel	2	2	0
2008	44084	Cortes de Aragón	44	Teruel	4	4	0
2008	44085	Cosa	44	Teruel	3	3	0
2008	44086	Cretas	44	Teruel	3	3	0
2008	44087	Crivillén	44	Teruel	2	2	0
2008	44088	Cuba (La)	44	Teruel	1	1	0
2008	44089	Cubla	44	Teruel	1	1	0
2008	44090	Cucalón	44	Teruel	1	1	0
2008	44092	Cuervo (El)	44	Teruel	1	1	0
2008	44093	Cuevas de Almudén	44	Teruel	6	6	0
2008	44094	Cuevas Labradas	44	Teruel	3	3	0
2008	44096	Ejulve	44	Teruel	0	0	0
2008	44097	Escorihuela	44	Teruel	2	2	0
2008	44099	Escucha	44	Teruel	14	11	3
2008	44100	Estercuel	44	Teruel	3	3	0
2008	44101	Ferreruela de Huerva	44	Teruel	11	11	0
2008	44102	Fonfría	44	Teruel	1	1	0
2008	44103	Formiche Alto	44	Teruel	1	1	0
2008	44105	Fórnoles	44	Teruel	3	3	0
2008	44106	Fortanete	44	Teruel	0	0	0
2008	44107	Foz-Calanda	44	Teruel	2	2	0
2008	44108	Fresneda (La)	44	Teruel	2	2	0
2008	44109	Frías de Albarracín	44	Teruel	3	3	0
2008	44110	Fuenferrada	44	Teruel	3	3	0
2008	44111	Fuentes Calientes	44	Teruel	3	3	0
2008	44112	Fuentes Claras	44	Teruel	1	1	0
2008	44113	Fuentes de Rubielos	44	Teruel	4	4	0
