Año	Municipio código	Municipio nombre	Contenedores de envases	Kg recogidos envases	Provincia codigo
2011	50251	Tarazona	76	147067,12	50
2011	50252	Tauste	68	103540,63	50
2011	50253	Terrer	6	4713,35	50
2011	50254	Tierga	3	1516,22	50
2011	50255	Tobed	3	2324,89	50
2011	50256	Torralba de los Frailes	1	766,82	50
2011	50257	Torralba de Ribota	2	1798,16	50
2011	50258	Torralbilla	1	511,21	50
2011	50259	Torrehermosa	1	753,77	50
2011	50260	Torrelapaja	1	408,67	50
2011	50261	Torrellas	8	4547,88	50
2011	50262	Torres de Berrellén	18	17144,3	50
2011	50263	Torrijo de la Cañada	4	2515,6	50
2011	50264	Tosos	3	1950,26	50
2011	50265	Trasmoz	2	1210,7	50
2011	50266	Trasobares	2	1287,52	50
2011	50267	Uncastillo	12	6453,22	50
2011	50268	Undués de Lerda	0	0	50
2011	50269	Urrea de Jalón	4	3736,07	50
2011	50270	Urriés	0	0	50
2011	50271	Used	4	2619,97	50
2011	50272	Utebo	92	202400	50
2011	50273	Valdehorna	1	279,57	50
2011	50274	Val de San Martín	1	631,03	50
2011	50275	Valmadrid	0	0	50
2011	50276	Valpalmas	4	1280,73	50
2011	50277	Valtorres	2	1035,3	50
2011	50278	Velilla de Ebro	9	2548,6	50
2011	50279	Velilla de Jiloca	2	926,32	50
2011	50280	Vera de Moncayo	12	6503,63	50
2011	50281	Vierlas	2	1614,26	50
2011	50282	Vilueña (La)	2	1035,3	50
2011	50283	Villadoz	1	662,98	50
2011	50284	Villafeliche	3	1816,32	50
2011	50285	Villafranca de Ebro	15	8406,05	50
2011	50286	Villalba de Perejil	2	1017,14	50
2011	50287	Villalengua	4	3550,9	50
2011	50288	Villanueva de Gállego	44	54196,31	50
2011	50289	Villanueva de Jiloca	1	551,15	50
2011	50290	Villanueva de Huerva	6	4473,67	50
2011	50291	Villar de los Navarros	2	958,53	50
2011	50292	Villarreal de Huerva	2	1613,52	50
2011	50293	Villarroya de la Sierra	7	5131,1	50
2011	50294	Villarroya del Campo	1	599,08	50
2011	50295	Vistabella	1	398,01	50
2011	50296	Zaida (La)	10	5107,23	50
2011	50297	Zaragoza	2078	8792540	50
2011	50298	Zuera	88	93010,58	50
2011	50901	Biel	0	0	50
2011	50902	Marracos	0	0	50
2011	50903	Villamayor de Gállego	42	40860	50
2010	22001	Abiego	0	0	22
2010	22002	Abizanda	3	1270	22
2010	22003	Adahuesca	0	0	22
2010	22004	Agüero	3	3801,79	22
2010	22006	Aísa	25	9023,52	22
2010	22007	Albalate de Cinca	13	14075,06	22
2010	22008	Albalatillo	5	2355,32	22
2010	22009	Albelda	7	11697,21	22
2010	22011	Albero Alto	1	2816,99	22
2010	22012	Albero Bajo	2	1036,74	22
2010	22013	Alberuela de Tubo	6	3603,44	22
2010	22014	Alcalá de Gurrea	3	6458,46	22
2010	22015	Alcalá del Obispo	3	9825,1	22
2010	22016	Alcampell	7	10773,39	22
2010	22017	Alcolea de Cinca	14	13853,13	22
2010	22018	Alcubierre	7	4428,81	22
2010	22019	Alerre	3	5221,73	22
2010	22020	Alfántega	2	1576,87	22
2010	22021	Almudévar	19	58446,78	22
2010	22022	Almunia de San Juan	7	7639,08	22
2010	22023	Almuniente	11	5707,12	22
2010	22024	Alquézar	0	0	22
2010	22025	Altorricón	12	20622,96	22
2010	22027	Angüés	5	9870,91	22
2010	22028	Ansó	7	11382,46	22
2010	22029	Antillón	1	3572,77	22
2010	22032	Aragüés del Puerto	2	3023,11	22
2010	22035	Arén	12	3035,57	22
2010	22036	Argavieso	1	2862,79	22
2010	22037	Arguis	2	2542,16	22
2010	22039	Ayerbe	12	25765,13	22
2010	22040	Azanuy-Alins	1	2635,61	22
2010	22041	Azara	0	0	22
2010	22042	Azlor	0	0	22
2010	22043	Baells	1	1616,69	22
2010	22044	Bailo	7	5565,27	22
2010	22045	Baldellou	1	1548,76	22
2010	22046	Ballobar	10	14216,51	22
2010	22047	Banastás	2	6137,83	22
2010	22048	Barbastro	158	259193,91	22
2010	22049	Barbués	2	1036,74	22
2010	22050	Barbuñales	3	1638,72	22
2010	22051	Bárcabo	0	0	22
2010	22052	Belver de Cinca	13	19877,19	22
2010	22053	Benabarre	22	11373,91	22
2010	22054	Benasque	0	0	22
2010	22055	Berbegal	8	6891,83	22
2010	22057	Bielsa	13	5120,31	22
2010	22058	Bierge	0	0	22
2010	22059	Biescas	49	38361,42	22
2010	22060	Binaced	18	17847,87	22
2010	22061	Binéfar	60	128302,5	22
2010	22062	Bisaurri	6	2143,87	22
2010	22063	Biscarrués	2	5359,15	22
2010	22064	Blecua y Torres	2	4397,25	22
2010	22066	Boltaña	39	10432,12	22
2010	22067	Bonansa	2	910,67	22
2010	22068	Borau	1	1626,07	22
2010	22069	Broto	20	5513,4	22
2010	22072	Caldearenas	11	5633,98	22
2010	22074	Campo	5	2333,6	22
2010	22075	Camporrells	2	2662,78	22
2010	22076	Canal de Berdún	9	9183,84	22
2010	22077	Candasnos	4	6035,18	22
2010	22078	Canfranc	10	14313,96	22
2010	22079	Capdesaso	3	1620,54	22
2010	22080	Capella	9	3623,72	22
2010	22081	Casbas de Huesca	4	6962,31	22
2010	22082	Castejón del Puente	0	0	22
2010	22083	Castejón de Monegros	9	6743,87	22
2010	22084	Castejón de Sos	18	7465,61	22
2010	22085	Castelflorite	2	1368,9	22
2010	22086	Castiello de Jaca	9	6069,12	22
2010	22087	Castigaleu	1	1147,83	22
2010	22088	Castillazuelo	0	0	22
2010	22089	Castillonroy	3	5298,39	22
2010	22090	Colungo	0	0	22
2010	22094	Chalamera	1	1944,51	22
2010	22095	Chía	2	958,1	22
2010	22096	Chimillas	5	7809,7	22
2010	22099	Esplús	6	9251,8	22
2010	22102	Estada	3	3629,69	22
2010	22103	Estadilla	22	13262,94	22
2010	22105	Estopiñán del Castillo	6	1717	22
2010	22106	Fago	1	709,97	22
2010	22107	Fanlo	0	0	22
2010	22109	Fiscal	16	3326,18	22
2010	22110	Fonz	14	12077,68	22
2010	22111	Foradada del Toscar	5	2143,87	22
2010	22112	Fraga	114	206002,61	22
2010	22113	Fueva (La)	1	6309,67	22
2010	22114	Gistaín	3	1552,22	22
2010	22115	Grado (El)	18	7749,48	22
2010	22116	Grañén	33	20513,43	22
2010	22117	Graus	76	34766,8	22
2010	22119	Gurrea de Gállego	16	39071,4	22
2010	22122	Hoz de Jaca	4	1603,16	22
2010	22124	Huerto	6	2798,2	22
2010	22125	Huesca	459	1190779	22
2010	22126	Ibieca	1	2519,26	22
2010	22127	Igriés	5	13695,6	22
2010	22128	Ilche	3	3966,63	22
2010	22129	Isábena	9	3101,98	22
2010	22130	Jaca	70	176510	22
2010	22131	Jasa	4	2862,79	22
2010	22133	Labuerda	6	1733,65	22
2010	22135	Laluenga	5	3568,43	22
2010	22136	Lalueza	16	11394,12	22
2010	22137	Lanaja	22	14695,59	22
2010	22139	Laperdiguera	2	1562,15	22
2010	22141	Lascellas-Ponzano	4	2312,59	22
2010	22142	Lascuarre	2	1498,81	22
2010	22143	Laspaúles	6	2931,23	22
2010	22144	Laspuña	6	2963,33	22
2010	22149	Loarre	6	8611,28	22
2010	22150	Loporzano	5	12413,07	22
2010	22151	Loscorrales	1	2610,87	22
2010	22155	Monesma y Cajigar	1	1052,96	22
2010	22156	Monflorite-Lascasas	3	6779,09	22
2010	22157	Montanuy	23	2807,91	22
2010	22158	Monzón	180	253211	22
2010	22160	Naval	0	0	22
2010	22162	Novales	2	4122,42	22
2010	22163	Nueno	7	12710,8	22
2010	22164	Olvena	2	934,23	22
2010	22165	Ontiñena	6	8671,07	22
2010	22167	Osso de Cinca	8	11263,74	22
2010	22168	Palo	0	0	22
2010	22170	Panticosa	39	19054,75	22
2010	22172	Peñalba	12	7458,52	22
2010	22173	Peñas de Riglos (Las)	1	6229,44	22
2010	22174	Peralta de Alcofea	8	9786,39	22
2010	22175	Peralta de Calasanz	2	3151,86	22
2010	22176	Peraltilla	3	3032,4	22
2010	22177	Perarrúa	3	929,64	22
2010	22178	Pertusa	2	2519,26	22
2010	22181	Piracés	1	2198,62	22
2010	22182	Plan	10	3346,34	22
2010	22184	Poleñino	5	2234,54	22
2010	22186	Pozán de Vero	0	0	22
2010	22187	Puebla de Castro (La)	6	4060,08	22
2010	22188	Puente de Montañana	5	1470,36	22
2010	22189	Puértolas	10	2408,96	22
2010	22190	Pueyo de Araguás (El)	0	0	22
2010	22193	Pueyo de Santa Cruz	3	4321,8	22
2010	22195	Quicena	4	6985,21	22
2010	22197	Robres	10	6361,38	22
2010	22199	Sabiñánigo	170	237680,5	22
2010	22200	Sahún	7	3490,91	22
2010	22201	Salas Altas	0	0	22
2010	22202	Salas Bajas	0	0	22
2010	22203	Salillas	2	2633,77	22
2010	22204	Sallent de Gállego	72	33895,47	22
2010	22205	San Esteban de Litera	5	7159,62	22
2010	22206	Sangarrén	5	2586,83	22
2010	22207	San Juan de Plan	5	1542,14	22
2010	22208	Santa Cilia	6	4740,78	22
2010	22209	Santa Cruz de la Serós	4	3206,33	22
2010	22212	Santaliestra y San Quílez	2	1024,51	22
2010	22213	Sariñena	57	44841,68	22
2010	22214	Secastilla	4	1337,55	22
2010	22215	Seira	7	1565,22	22
2010	22217	Sena	9	5515,88	22
2010	22218	Senés de Alcubierre	2	603,93	22
2010	22220	Sesa	3	5336,25	22
2010	22221	Sesué	3	1147,83	22
2010	22222	Siétamo	8	14542,99	22
2010	22223	Sopeira	5	1052,96	22
2010	22225	Tamarite de Litera	32	50850,94	22
2010	22226	Tardienta	16	10417,76	22
2010	22227	Tella-Sin	7	2933,09	22
2010	22228	Tierz	3	14794,91	22
2010	22229	Tolva	5	1660,08	22
2010	22230	Torla-Ordesa	19	3265,71	22
2010	22232	Torralba de Aragón	2	1137,4	22
2010	22233	Torre la Ribera	10	1119,37	22
2010	22234	Torrente de Cinca	10	19733,15	22
2010	22235	Torres de Alcanadre	2	1730,61	22
2010	22236	Torres de Barbués	7	3200,82	22
2010	22239	Tramaced	1	2290,23	22
2010	22242	Valfarta	2	905,89	22
2010	22243	Valle de Bardají	4	493,28	22
2010	22244	Valle de Lierp	2	398,42	22
2010	22245	Velilla de Cinca	4	6697,75	22
2010	22246	Beranuy	2	939,13	22
2010	22247	Viacamp y Litera	3	474,31	22
2010	22248	Vicién	1	3000,21	22
2010	22249	Villanova	3	1422,92	22
2010	22250	Villanúa	15	10924,42	22
2010	22251	Villanueva de Sigena	8	5153,52	22
2010	22252	Yebra de Basa	5	3618,57	22
2010	22253	Yésero	2	1763,48	22
2010	22254	Zaidín	16	24904,11	22
2010	22901	Valle de Hecho	13	21848,83	22
2010	22902	Puente la Reina de Jaca	7	4992,71	22
2010	22903	San Miguel del Cinca	11	9963,51	22
2010	22904	Sotonera (La)	11	24620,02	22
2010	22905	Lupiñén-Ortilla	6	8863,21	22
2010	22906	Santa María de Dulcis	0	0	22
2010	22907	Aínsa-Sobrarbe	64	21962,89	22
2010	22908	Hoz y Costeán	0	0	22
2010	22909	Vencillón	4	6507,51	22
2010	44001	Ababuj	1	617,82	44
2010	44002	Abejuela	0	0	44
2010	44003	Aguatón	1	162,18	44
2010	44004	Aguaviva	7	6939,23	44
2010	44005	Aguilar del Alfambra	1	509,71	44
2010	44006	Alacón	10	3714,55	44
2010	44007	Alba	1	1930,7	44
2010	44008	Albalate del Arzobispo	22	21874,05	44
2010	44009	Albarracín	4	6867,96	44
2010	44010	Albentosa	3	1984,63	44
2010	44011	Alcaine	1	419,47	44
2010	44012	Alcalá de la Selva	5	3211,73	44
2010	44013	Alcañiz	130	246920	44
2010	44014	Alcorisa	33	35990,55	44
2010	44016	Alfambra	4	5583,59	44
2010	44017	Aliaga	2	2404,1	44
2010	44018	Almohaja	1	177,62	44
2010	44019	Alobras	1	540,6	44
2010	44020	Alpeñés	1	193,07	44
2010	44021	Allepuz	1	838,93	44
2010	44022	Alloza	10	6877,72	44
2010	44023	Allueva	1	109,39	44
2010	44024	Anadón	1	125,21	44
2010	44025	Andorra	90	81284,77	44
2010	44026	Arcos de las Salinas	2	763,8	44
2010	44027	Arens de Lledó	2	2311,09	44
2010	44028	Argente	1	1861,2	44
2010	44029	Ariño	10	9189,64	44
2010	44031	Azaila	6	1534,67	44
2010	44032	Bádenas	1	182,32	44
2010	44033	Báguena	4	2989,97	44
2010	44034	Bañón	2	1247,04	44
2010	44035	Barrachina	2	1144,94	44
2010	44036	Bea	1	269,83	44
2010	44037	Beceite	6	6706,49	44
2010	44038	Belmonte de San José	2	1411,2	44
2010	44039	Bello	4	2078,4	44
2010	44040	Berge	3	2656,96	44
2010	44041	Bezas	1	488,33	44
2010	44042	Blancas	2	1159,53	44
2010	44043	Blesa	1	770,06	44
2010	44044	Bordón	1	889,02	44
2010	44045	Bronchales	3	3023,91	44
2010	44046	Bueña	1	517,78	44
2010	44047	Burbáguena	3	2260,71	44
2010	44048	Cabra de Mora	2	557,2	44
2010	44049	Calaceite	11	12214,24	44
2010	44050	Calamocha	82	34829,55	44
2010	44051	Calanda	33	37946,77	44
2010	44052	Calomarde	1	575,98	44
2010	44053	Camañas	1	903,57	44
2010	44054	Camarena de la Sierra	0	0	44
2010	44055	Camarillas	1	864,95	44
2010	44056	Caminreal	8	5578,85	44
2010	44059	Cantavieja	3	4745,59	44
2010	44060	Cañada de Benatanduz	1	300,51	44
2010	44061	Cañada de Verich (La)	2	1051,1	44
2010	44062	Cañada Vellida	1	339,8	44
2010	44063	Cañizar del Olivar	1	732,5	44
2010	44064	Cascante del Río	1	617,82	44
2010	44065	Castejón de Tornos	1	503,19	44
2010	44066	Castel de Cabra	1	895,28	44
2010	44067	Castelnou	3	1086,23	44
2010	44068	Castelserás	11	8058,46	44
2010	44070	Castellar (El)	2	475,81	44
2010	44071	Castellote	12	5158,79	44
2010	44074	Cedrillas	5	4726,36	44
2010	44075	Celadas	2	3421,2	44
2010	44076	Cella	12	24033,38	44
2010	44077	Cerollera (La)	2	1177,62	44
2010	44080	Codoñera (La)	4	3805,38	44
2010	44082	Corbalán	1	733,67	44
2010	44084	Cortes de Aragón	1	500,85	44
2010	44085	Cosa	1	488,61	44
2010	44086	Cretas	6	6792,89	44
2010	44087	Crivillén	10	918,96	44
2010	44088	Cuba (La)	1	394,42	44
2010	44089	Cubla	1	424,75	44
2010	44090	Cucalón	1	787,6	44
2010	44092	Cuervo (El)	1	841,79	44
2010	44093	Cuevas de Almudén	1	782,58	44
2010	44094	Cuevas Labradas	1	1088,92	44
2010	44096	Ejulve	10	1963,68	44
2010	44097	Escorihuela	1	1536,84	44
2010	44099	Escucha	5	6279,46	44
2010	44100	Estercuel	10	2582,77	44
2010	44101	Ferreruela de Huerva	1	561,53	44
2010	44102	Fonfría	1	218,78	44
2010	44103	Formiche Alto	2	1220,83	44
2010	44105	Fórnoles	1	1069,15	44
2010	44106	Fortanete	1	1483,78	44
2010	44107	Foz-Calanda	3	3104,65	44
2010	44108	Fresneda (La)	4	5410,55	44
2010	44109	Frías de Albarracín	1	1020,49	44
2010	44110	Fuenferrada	1	237,91	44
2010	44111	Fuentes Calientes	1	926,74	44
2010	44112	Fuentes Claras	6	4835,01	44
2010	44113	Fuentes de Rubielos	2	857,71	44
2010	44114	Fuentespalda	4	3693,43	44
2010	44115	Galve	2	1112,08	44
2010	44116	Gargallo	10	986,68	44
2010	44117	Gea de Albarracín	3	2767,22	44
2010	44118	Ginebrosa (La)	3	2180,07	44
2010	44119	Griegos	1	876,49	44
2010	44120	Guadalaviar	2	1577,69	44
2010	44121	Gúdar	2	544,68	44
2010	44122	Híjar	27	18934,26	44
2010	44123	Hinojosa de Jarque	2	957,88	44
2010	44124	Hoz de la Vieja (La)	1	601,02	44
2010	44125	Huesa del Común	1	607,29	44
2010	44126	Iglesuela del Cid (La)	2	3142,86	44
2010	44127	Jabaloyas	1	557,2	44
2010	44128	Jarque de la Val	1	619,81	44
2010	44129	Jatiel	3	548,1	44
2010	44130	Jorcas	1	324,36	44
2010	44131	Josa	1	181,56	44
2010	44132	Lagueruela	1	481,31	44
2010	44133	Lanzuela	1	204,19	44
2010	44135	Libros	1	1142,98	44
2010	44136	Lidón	1	486,54	44
2010	44137	Linares de Mora	3	2053,5	44
2010	44138	Loscos	2	1283,5	44
2010	44141	Lledó	2	1889,91	44
2010	44142	Maicas	1	231,64	44
2010	44143	Manzanera	10	3512,24	44
2010	44144	Martín del Río	3	2923,73	44
2010	44145	Mas de las Matas	16	13975,78	44
2010	44146	Mata de los Olmos (La)	3	2637,49	44
2010	44147	Mazaleón	6	6350,11	44
2010	44148	Mezquita de Jarque	1	776,32	44
2010	44149	Mirambel	1	826,41	44
2010	44150	Miravete de la Sierra	1	262,95	44
2010	44151	Molinos	1	1953,33	44
2010	44152	Monforte de Moyuela	1	583,41	44
2010	44153	Monreal del Campo	39	20010,95	44
2010	44154	Monroyo	4	4265,81	44
2010	44155	Montalbán	7	9065,45	44
2010	44156	Monteagudo del Castillo	1	617,82	44
2010	44157	Monterde de Albarracín	1	457,03	44
2010	44158	Mora de Rubielos	11	10993,74	44
2010	44159	Moscardón	1	394,42	44
2010	44160	Mosqueruela	8	3912,92	44
2010	44161	Muniesa	4	4282,3	44
2010	44163	Noguera de Albarracín	1	889,02	44
2010	44164	Nogueras	1	247,95	44
2010	44165	Nogueruelas	3	1558,91	44
2010	44167	Obón	1	262,95	44
2010	44168	Odón	3	1611,67	44
2010	44169	Ojos Negros	5	3719,24	44
2010	44171	Olba	7	1446,22	44
2010	44172	Oliete	10	4701,23	44
2010	44173	Olmos (Los)	2	1323,61	44
2010	44174	Orihuela del Tremedal	4	3518,5	44
2010	44175	Orrios	1	1297,43	44
2010	44176	Palomar de Arroyos	1	1302,22	44
2010	44177	Pancrudo	4	849,51	44
2010	44178	Parras de Castellote (Las)	2	710,47	44
2010	44179	Peñarroya de Tastavins	5	5745,34	44
2010	44180	Peracense	1	678,21	44
2010	44181	Peralejos	1	610,1	44
2010	44182	Perales del Alfambra	2	2146,94	44
2010	44183	Pitarque	1	594,76	44
2010	44184	Plou	1	294,25	44
2010	44185	Pobo (El)	1	1027,13	44
2010	44187	Portellada (La)	2	2829,47	44
2010	44189	Pozondón	1	519,64	44
2010	44190	Pozuel del Campo	1	736,55	44
2010	44191	Puebla de Híjar (La)	22	10204,57	44
2010	44192	Puebla de Valverde (La)	7	3562,32	44
2010	44193	Puertomingalvo	3	1427,43	44
2010	44194	Ráfales	2	1727,92	44
2010	44195	Rillo	2	772,28	44
2010	44196	Riodeva	1	1536,84	44
2010	44197	Ródenas	1	444,51	44
2010	44198	Royuela	1	1502,56	44
2010	44199	Rubiales	1	350,6	44
2010	44200	Rubielos de la Cérida	1	335,46	44
2010	44201	Rubielos de Mora	8	4883,33	44
2010	44203	Salcedillo	1	62,61	44
2010	44204	Saldón	1	181,56	44
2010	44205	Samper de Calanda	15	9247,89	44
2010	44206	San Agustín	2	964,14	44
2010	44207	San Martín del Río	3	1487,69	44
2010	44208	Santa Cruz de Nogueras	1	226,07	44
2010	44209	Santa Eulalia	7	9151,53	44
2010	44210	Sarrión	11	7231,08	44
2010	44211	Segura de los Baños	1	250,43	44
2010	44212	Seno	2	457,42	44
2010	44213	Singra	1	692,8	44
2010	44215	Terriente	1	1170,75	44
2010	44216	Teruel	139	273356,58	44
2010	44217	Toril y Masegoso	1	225,38	44
2010	44218	Tormón	1	254,85	44
2010	44219	Tornos	3	1706,47	44
2010	44220	Torralba de los Sisones	2	1662,72	44
2010	44221	Torrecilla de Alcañiz	5	4233,61	44
2010	44222	Torrecilla del Rebollar	2	1101,19	44
2010	44223	Torre de Arcas	1	1133,95	44
2010	44224	Torre de las Arcas	1	244,17	44
2010	44225	Torre del Compte	2	1706,32	44
2010	44226	Torrelacárcel	1	1783,97	44
2010	44227	Torre los Negros	1	692,8	44
2010	44228	Torremocha de Jiloca	1	1104,36	44
2010	44229	Torres de Albarracín	1	1007,97	44
2010	44230	Torrevelilla	3	1888,09	44
2010	44231	Torrijas	2	388,16	44
2010	44232	Torrijo del Campo	4	4127,62	44
2010	44234	Tramacastiel	2	772,28	44
2010	44235	Tramacastilla	1	707,46	44
2010	44236	Tronchón	1	688,67	44
2010	44237	Urrea de Gaén	8	5281,66	44
2010	44238	Utrillas	15	21211,16	44
2010	44239	Valacloche	1	254,85	44
2010	44240	Valbona	2	1427,43	44
2010	44241	Valdealgorfa	7	6491,54	44
2010	44243	Valdecuenca	1	338,08	44
2010	44244	Valdelinares	3	663,63	44
2010	44245	Valdeltormo	4	3553,04	44
2010	44246	Valderrobres	18	24676,88	44
2010	44247	Valjunquera	4	4503,39	44
2010	44249	Vallecillo (El)	1	281,73	44
2010	44250	Veguillas de la Sierra	1	208,52	44
2010	44251	Villafranca del Campo	3	2632,64	44
2010	44252	Villahermosa del Campo	1	714,68	44
2010	44256	Villanueva del Rebollar de la Sierra	1	300,51	44
2010	44257	Villar del Cobo	1	1358,57	44
2010	44258	Villar del Salz	1	619,87	44
2010	44260	Villarluengo	2	1195,79	44
2010	44261	Villarquemado	5	7475,68	44
2010	44262	Villarroya de los Pinares	1	1189,53	44
2010	44263	Villastar	2	3297,64	44
2010	44264	Villel	2	2950,11	44
2010	44265	Vinaceite	8	3288,58	44
2010	44266	Visiedo	1	1189,31	44
2010	44267	Vivel del Río Martín	1	569,72	44
2010	44268	Zoma (La)	1	137,73	44
2010	50001	Abanto	2	1102,35	50
2010	50002	Acered	3	1138,79	50
2010	50003	Agón	3	2850,42	50
2010	50004	Aguarón	9	7197,4	50
2010	50005	Aguilón	3	2056,4	50
2010	50006	Ainzón	14	21411,68	50
2010	50007	Aladrén	1	481,97	50
2010	50008	Alagón	83	77667,71	50
2010	50009	Alarba	2	1375,73	50
2010	50010	Alberite de San Juan	4	1710,25	50
2010	50011	Albeta	3	2297,1	50
2010	50012	Alborge	3	1274,15	50
2010	50013	Alcalá de Ebro	4	3130,46	50
2010	50014	Alcalá de Moncayo	2	2359,69	50
2010	50015	Alconchel de Ariza	2	934,79	50
2010	50016	Aldehuela de Liestos	1	357,13	50
2010	50017	Alfajarín	31	22043,77	50
2010	50018	Alfamén	15	12153,65	50
2010	50019	Alforque	2	893,96	50
2010	50020	Alhama de Aragón	12	10803,03	50
2010	50021	Almochuel	0	0	50
2010	50022	Almolda (La)	9	6351,31	50
2010	50023	Almonacid de la Cuba	0	0	50
2010	50024	Almonacid de la Sierra	8	6922,31	50
2010	50025	Almunia de Doña Godina (La)	77	67193,15	50
2010	50026	Alpartir	6	4756,44	50
2010	50027	Ambel	5	5214,59	50
2010	50028	Anento	2	909,68	50
2010	50029	Aniñón	9	7310,78	50
2010	50030	Añón de Moncayo	4	3349,24	50
2010	50031	Aranda de Moncayo	3	1750,74	50
2010	50032	Arándiga	5	3589,25	50
2010	50033	Ardisa	0	0	50
2010	50034	Ariza	13	11173,42	50
2010	50035	Artieda	2	2290,23	50
2010	50036	Asín	0	0	50
2010	50037	Atea	2	875,99	50
2010	50038	Ateca	21	18634,12	50
2010	50039	Azuara	0	0	50
2010	50040	Badules	2	673,84	50
2010	50041	Bagüés	0	0	50
2010	50042	Balconchán	1	74,12	50
2010	50043	Bárboles	4	3799,73	50
2010	50044	Bardallur	3	2683,99	50
2010	50045	Belchite	0	0	50
2010	50046	Belmonte de Gracián	3	1896,04	50
2010	50047	Berdejo	1	564,4	50
2010	50048	Berrueco	1	269,53	50
2010	50050	Bijuesca	2	1005,34	50
2010	50051	Biota	16	9365,15	50
2010	50052	Bisimbre	3	1827,62	50
2010	50053	Boquiñeni	15	11064,55	50
2010	50054	Bordalba	1	696,68	50
2010	50055	Borja	77	84338,88	50
2010	50056	Botorrita	2	3792,53	50
2010	50057	Brea de Aragón	21	14893,03	50
2010	50058	Bubierca	1	723,14	50
2010	50059	Bujaraloz	17	10548,62	50
2010	50060	Bulbuente	4	4443,3	50
2010	50061	Bureta	4	4678,04	50
2010	50062	Burgo de Ebro (El)	10	16139,32	50
2010	50063	Buste (El)	2	1370,14	50
2010	50064	Cabañas de Ebro	10	6023,43	50
2010	50065	Cabolafuente	1	432,12	50
2010	50066	Cadrete	12	19503,44	50
2010	50067	Calatayud	161	272408	50
2010	50068	Calatorao	27	26092,45	50
2010	50069	Calcena	2	392,54	50
2010	50070	Calmarza	1	661,41	50
2010	50071	Campillo de Aragón	2	1393,37	50
2010	50072	Carenas	3	1790,22	50
2010	50073	Cariñena	34	29440,27	50
2010	50074	Caspe	83	96272,63	50
2010	50075	Castejón de Alarba	2	943,61	50
2010	50076	Castejón de las Armas	2	1031,8	50
2010	50077	Castejón de Valdejasa	4	2401,32	50
2010	50078	Castiliscar	5	2757,38	50
2010	50079	Cervera de la Cañada	4	2839,65	50
2010	50080	Cerveruela	1	276,27	50
2010	50081	Cetina	8	6323,08	50
2010	50082	Cimballa	2	1084,71	50
2010	50083	Cinco Olivas	3	1212,49	50
2010	50084	Clarés de Ribota	2	820,15	50
2010	50085	Codo	0	0	50
2010	50086	Codos	3	2292,89	50
2010	50087	Contamina	1	335,11	50
2010	50088	Cosuenda	4	3148,86	50
2010	50089	Cuarte de Huerva	29	53987,37	50
2010	50090	Cubel	3	1347,67	50
2010	50091	Cuerlas (Las)	1	458,21	50
2010	50092	Chiprana	4	2869,97	50
2010	50093	Chodes	1	1308,02	50
2010	50094	Daroca	23	15707,15	50
2010	50095	Ejea de los Caballeros	195	187834	50
2010	50096	Embid de Ariza	1	493,85	50
2010	50098	Encinacorba	3	2120,66	50
2010	50099	Épila	32	39843,64	50
2010	50100	Erla	6	3477,78	50
2010	50101	Escatrón	21	11950,25	50
2010	50102	Fabara	12	12123,15	50
2010	50104	Farlete	7	4348,28	50
2010	50105	Fayón	4	4176,3	50
2010	50106	Fayos (Los)	3	2405,36	50
2010	50107	Figueruelas	16	14583,61	50
2010	50108	Fombuena	1	343,66	50
2010	50109	Frago (El)	0	0	50
2010	50110	Frasno (El)	5	4224,2	50
2010	50111	Fréscano	5	3940,29	50
2010	50113	Fuendejalón	10	16247,39	50
2010	50114	Fuendetodos	0	0	50
2010	50115	Fuentes de Ebro	55	61260	50
2010	50116	Fuentes de Jiloca	3	2486,9	50
2010	50117	Gallocanta	2	1030,97	50
2010	50118	Gallur	46	32664,7	50
2010	50119	Gelsa	14	12597,6	50
2010	50120	Godojos	1	458,58	50
2010	50121	Gotor	5	3069,68	50
2010	50122	Grisel	1	1278,8	50
2010	50123	Grisén	5	5926,28	50
2010	50124	Herrera de los Navarros	7	4245,18	50
2010	50125	Ibdes	6	4497,59	50
2010	50126	Illueca	35	26543,66	50
2010	50128	Isuerre	0	0	50
2010	50129	Jaraba	4	3157,13	50
2010	50130	Jarque de Moncayo	6	4286,55	50
2010	50131	Jaulín	2	2142,08	50
2010	50132	Joyosa (La)	13	9736,8	50
2010	50133	Lagata	0	0	50
2010	50134	Langa del Castillo	2	1024,23	50
2010	50135	Layana	0	0	50
2010	50136	Lécera	0	0	50
2010	50137	Leciñena	17	13075,05	50
2010	50138	Lechón	1	363,87	50
2010	50139	Letux	0	0	50
2010	50140	Litago	4	2740,29	50
2010	50141	Lituénigo	3	1781,19	50
2010	50142	Lobera de Onsella	0	0	50
2010	50143	Longares	9	7197,4	50
2010	50144	Longás	0	0	50
2010	50146	Lucena de Jalón	3	2726,46	50
2010	50147	Luceni	14	11884,94	50
2010	50148	Luesia	0	0	50
2010	50149	Luesma	1	249,32	50
2010	50150	Lumpiaque	10	8918,32	50
2010	50151	Luna	12	7129,44	50
2010	50152	Maella	21	20060,1	50
2010	50153	Magallón	16	20506,25	50
2010	50154	Mainar	2	1138,79	50
2010	50155	Malanquilla	2	1084,71	50
2010	50156	Maleján	5	5533,17	50
2010	50157	Malón	9	5861,17	50
