Año	Comarca código	Comarca nombre	VAB	Sector VAB código	Sector VAB descripción
2008	32	Gúdar-Javalambre	12327,8	21	B y E Extractivas; Energía y agua
2008	33	Matarraña / Matarranya	9245,4	21	B y E Extractivas; Energía y agua
2008	01	La Jacetania	8324,1	22	C Industria manufacturera
2008	02	Alto Gállego	66109,9	22	C Industria manufacturera
2008	03	Sobrarbe	1642,1	22	C Industria manufacturera
2008	04	La Ribagorza	15457,4	22	C Industria manufacturera
2008	05	Cinco Villas	132766,5	22	C Industria manufacturera
2008	06	Hoya de Huesca / Plana de Uesca	121530	22	C Industria manufacturera
2008	07	Somontano de Barbastro	100297,5	22	C Industria manufacturera
2008	08	Cinca Medio	163340,6	22	C Industria manufacturera
2008	09	La Litera / La Llitera	98522,9	22	C Industria manufacturera
2008	10	Los Monegros	34591,8	22	C Industria manufacturera
2008	11	Bajo Cinca / Baix Cinca	186965,2	22	C Industria manufacturera
2008	12	Tarazona y el Moncayo	55224,9	22	C Industria manufacturera
2008	13	Campo de Borja	55032,4	22	C Industria manufacturera
2008	14	Aranda	38960,6	22	C Industria manufacturera
2008	15	Ribera Alta del Ebro	480842,4	22	C Industria manufacturera
2008	16	Valdejalón	273522,6	22	C Industria manufacturera
2008	17	D.C. Zaragoza	3099141	22	C Industria manufacturera
2008	18	Ribera Baja del Ebro	109296,1	22	C Industria manufacturera
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	17035,4	22	C Industria manufacturera
2008	20	Comunidad de Calatayud	102656,8	22	C Industria manufacturera
2008	21	Campo de Cariñena	130662,4	22	C Industria manufacturera
2008	22	Campo de Belchite	11221	22	C Industria manufacturera
2008	23	Bajo Martín	52470,3	22	C Industria manufacturera
2008	24	Campo de Daroca	10368,4	22	C Industria manufacturera
2008	25	Jiloca	52250,8	22	C Industria manufacturera
2008	26	Cuencas Mineras	35627,6	22	C Industria manufacturera
2008	27	Andorra-Sierra de Arcos	19022,8	22	C Industria manufacturera
2008	28	Bajo Aragón	69688,6	22	C Industria manufacturera
2008	29	Comunidad de Teruel	118928,8	22	C Industria manufacturera
2008	30	Maestrazgo	1992,3	22	C Industria manufacturera
2008	31	Sierra de Albarracín	2965	22	C Industria manufacturera
2008	32	Gúdar-Javalambre	18458,1	22	C Industria manufacturera
2008	33	Matarraña / Matarranya	15095,6	22	C Industria manufacturera
2008	01	La Jacetania	80062,6	30	F Construcción
2008	02	Alto Gállego	68394,2	30	F Construcción
2008	03	Sobrarbe	51395,6	30	F Construcción
2008	04	La Ribagorza	63655,2	30	F Construcción
2008	05	Cinco Villas	139870,7	30	F Construcción
2008	06	Hoya de Huesca / Plana de Uesca	264847,2	30	F Construcción
2008	07	Somontano de Barbastro	85862,1	30	F Construcción
2008	08	Cinca Medio	92834,3	30	F Construcción
2008	09	La Litera / La Llitera	85101,9	30	F Construcción
2008	10	Los Monegros	108299,8	30	F Construcción
2008	11	Bajo Cinca / Baix Cinca	79636,3	30	F Construcción
2008	12	Tarazona y el Moncayo	41438,5	30	F Construcción
2008	13	Campo de Borja	43665,2	30	F Construcción
2008	14	Aranda	17643,8	30	F Construcción
2008	15	Ribera Alta del Ebro	101367,7	30	F Construcción
2008	16	Valdejalón	111775	30	F Construcción
2008	17	D.C. Zaragoza	2341740,6	30	F Construcción
2008	18	Ribera Baja del Ebro	26733	30	F Construcción
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	45927,6	30	F Construcción
2008	20	Comunidad de Calatayud	108866,5	30	F Construcción
2008	21	Campo de Cariñena	31107	30	F Construcción
2008	22	Campo de Belchite	10921,9	30	F Construcción
2008	23	Bajo Martín	22759,3	30	F Construcción
2008	24	Campo de Daroca	12400,5	30	F Construcción
2008	25	Jiloca	45833,9	30	F Construcción
2008	26	Cuencas Mineras	28262,4	30	F Construcción
2008	27	Andorra-Sierra de Arcos	57584,9	30	F Construcción
2008	28	Bajo Aragón	159431,5	30	F Construcción
2008	29	Comunidad de Teruel	215292	30	F Construcción
2008	30	Maestrazgo	17961,9	30	F Construcción
2008	31	Sierra de Albarracín	21087,6	30	F Construcción
2008	32	Gúdar-Javalambre	54089,1	30	F Construcción
2008	33	Matarraña / Matarranya	43034,6	30	F Construcción
2008	01	La Jacetania	121301,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	02	Alto Gállego	118280,7	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	03	Sobrarbe	45729,8	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	04	La Ribagorza	77819,7	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	05	Cinco Villas	100139	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	06	Hoya de Huesca / Plana de Uesca	367905,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	07	Somontano de Barbastro	97785,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	08	Cinca Medio	98373,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	09	La Litera / La Llitera	74745,5	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	10	Los Monegros	61796,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	11	Bajo Cinca / Baix Cinca	113499,5	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	12	Tarazona y el Moncayo	50183,5	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	13	Campo de Borja	58047,1	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	14	Aranda	18814,5	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	15	Ribera Alta del Ebro	190061,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	16	Valdejalón	135139,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	17	D.C. Zaragoza	4534798,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	18	Ribera Baja del Ebro	33528,8	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	63575	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	20	Comunidad de Calatayud	172064,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	21	Campo de Cariñena	31450,7	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	22	Campo de Belchite	12984,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	23	Bajo Martín	30693	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	24	Campo de Daroca	15909,1	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	25	Jiloca	46783,6	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	26	Cuencas Mineras	23954,9	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	27	Andorra-Sierra de Arcos	53361,9	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	28	Bajo Aragón	172180,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	29	Comunidad de Teruel	283274,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	30	Maestrazgo	13655,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	31	Sierra de Albarracín	20151,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	32	Gúdar-Javalambre	49113,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	33	Matarraña / Matarranya	35628,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2008	01	La Jacetania	38136,4	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	02	Alto Gállego	28349,5	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	03	Sobrarbe	11729,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	04	La Ribagorza	26951,8	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	05	Cinco Villas	60365,9	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	06	Hoya de Huesca / Plana de Uesca	391115,8	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	07	Somontano de Barbastro	47667,9	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	08	Cinca Medio	48915,9	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	09	La Litera / La Llitera	38850,5	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	10	Los Monegros	21427	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	11	Bajo Cinca / Baix Cinca	53057,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	12	Tarazona y el Moncayo	19730,9	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	13	Campo de Borja	11846	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	14	Aranda	6108,4	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	15	Ribera Alta del Ebro	51673,4	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	16	Valdejalón	39166	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	17	D.C. Zaragoza	3758089,4	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	18	Ribera Baja del Ebro	9719,2	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	14327,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	20	Comunidad de Calatayud	51664,6	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	21	Campo de Cariñena	9771,3	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	22	Campo de Belchite	3866,6	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	23	Bajo Martín	6047,5	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	24	Campo de Daroca	4994,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	25	Jiloca	15925,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	26	Cuencas Mineras	16334,8	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	27	Andorra-Sierra de Arcos	19674,1	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	28	Bajo Aragón	60843,1	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	29	Comunidad de Teruel	256541,2	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	30	Maestrazgo	2728,3	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	31	Sierra de Albarracín	4926,5	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	32	Gúdar-Javalambre	7489	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	33	Matarraña / Matarranya	12715,8	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2008	01	La Jacetania	79654,7	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	02	Alto Gállego	55249,3	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	03	Sobrarbe	20177,6	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	04	La Ribagorza	51882,4	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	05	Cinco Villas	77578,4	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	06	Hoya de Huesca / Plana de Uesca	558356,9	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	07	Somontano de Barbastro	110422,7	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	08	Cinca Medio	56466,5	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	09	La Litera / La Llitera	40635,5	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	10	Los Monegros	40201,5	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	11	Bajo Cinca / Baix Cinca	46829,6	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	12	Tarazona y el Moncayo	38604,4	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	13	Campo de Borja	40457,6	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	14	Aranda	13007,1	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	15	Ribera Alta del Ebro	66671,6	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	16	Valdejalón	71784	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	17	D.C. Zaragoza	4018739,9	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	18	Ribera Baja del Ebro	19442,8	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35715,9	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	20	Comunidad de Calatayud	121047,5	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	21	Campo de Cariñena	19490,5	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	22	Campo de Belchite	11081,3	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	23	Bajo Martín	15201	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	24	Campo de Daroca	30014,3	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	25	Jiloca	34611,8	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	26	Cuencas Mineras	20674,7	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	27	Andorra-Sierra de Arcos	24954,2	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	28	Bajo Aragón	132375,8	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	29	Comunidad de Teruel	468907,2	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	30	Maestrazgo	9694,4	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	31	Sierra de Albarracín	14913,4	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	32	Gúdar-Javalambre	21431,5	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2008	33	Matarraña / Matarranya	21013,1	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
