Año	Comarca código	Comarca nombre	VAB	Sector VAB código	Sector VAB descripción
2013	11	Bajo Cinca / Baix Cinca	116726	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	12	Tarazona y el Moncayo	55919,1	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	13	Campo de Borja	60843,6	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	14	Aranda	26555,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	15	Ribera Alta del Ebro	157629,1	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	16	Valdejalón	141791,8	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	17	D.C. Zaragoza	4239566,1	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	18	Ribera Baja del Ebro	35220,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	60319,1	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	20	Comunidad de Calatayud	182529,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	21	Campo de Cariñena	40258,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	22	Campo de Belchite	19287,8	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	23	Bajo Martín	26379,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	24	Campo de Daroca	20475,8	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	25	Jiloca	54933,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	26	Cuencas Mineras	26462,9	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	27	Andorra-Sierra de Arcos	39850,5	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	28	Bajo Aragón	140842,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	29	Comunidad de Teruel	229014,5	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	30	Maestrazgo	13014	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	31	Sierra de Albarracín	22132,5	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	32	Gúdar-Javalambre	41311	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	33	Matarraña / Matarranya	34652,6	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	01	La Jacetania	89307	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	02	Alto Gállego	54938,1	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	03	Sobrarbe	23552,1	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	04	La Ribagorza	34794	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	05	Cinco Villas	68125,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	06	Hoya de Huesca / Plana de Uesca	253933,1	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	07	Somontano de Barbastro	47800,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	08	Cinca Medio	58733,2	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	09	La Litera / La Llitera	54756,2	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	10	Los Monegros	41993,2	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	11	Bajo Cinca / Baix Cinca	53481,4	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	12	Tarazona y el Moncayo	25463,5	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	13	Campo de Borja	25116,1	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	14	Aranda	15482,4	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	15	Ribera Alta del Ebro	65582,9	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	16	Valdejalón	62946,3	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	17	D.C. Zaragoza	4021275,6	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	18	Ribera Baja del Ebro	15463,1	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	19102,2	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	20	Comunidad de Calatayud	86120,6	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	21	Campo de Cariñena	18175	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	22	Campo de Belchite	10592,1	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	23	Bajo Martín	13796,5	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	24	Campo de Daroca	11501,8	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	25	Jiloca	27640,4	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	26	Cuencas Mineras	13553,3	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	27	Andorra-Sierra de Arcos	19303,2	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	28	Bajo Aragón	83809,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	29	Comunidad de Teruel	237020	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	30	Maestrazgo	2295,1	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	31	Sierra de Albarracín	4813,2	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	32	Gúdar-Javalambre	27483,1	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	33	Matarraña / Matarranya	14808,5	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2013	01	La Jacetania	105751	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	02	Alto Gállego	65482,7	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	03	Sobrarbe	32621,7	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	04	La Ribagorza	65217,9	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	05	Cinco Villas	116733	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	06	Hoya de Huesca / Plana de Uesca	479325	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	07	Somontano de Barbastro	125476,6	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	08	Cinca Medio	88291,8	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	09	La Litera / La Llitera	50965,2	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	10	Los Monegros	74317,4	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	11	Bajo Cinca / Baix Cinca	60428,6	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	12	Tarazona y el Moncayo	58005,9	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	13	Campo de Borja	54737,8	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	14	Aranda	19177	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	15	Ribera Alta del Ebro	103130,4	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	16	Valdejalón	84821,6	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	17	D.C. Zaragoza	4105336,5	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	18	Ribera Baja del Ebro	26047,8	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	39358,7	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	20	Comunidad de Calatayud	153677	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	21	Campo de Cariñena	38820,9	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	22	Campo de Belchite	16835,9	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	23	Bajo Martín	22714,7	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	24	Campo de Daroca	34822,3	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	25	Jiloca	54049,8	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	26	Cuencas Mineras	30702,2	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	27	Andorra-Sierra de Arcos	35684	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	28	Bajo Aragón	147549,5	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	29	Comunidad de Teruel	394834,6	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	30	Maestrazgo	13586,4	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	31	Sierra de Albarracín	24674,1	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	32	Gúdar-Javalambre	28448,3	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	33	Matarraña / Matarranya	25349,4	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2012	01	La Jacetania	25107	10	A Agricultura, ganadería, silvicultura y pesca
2012	02	Alto Gállego	10875,6	10	A Agricultura, ganadería, silvicultura y pesca
2012	03	Sobrarbe	30301,6	10	A Agricultura, ganadería, silvicultura y pesca
2012	04	La Ribagorza	77447,5	10	A Agricultura, ganadería, silvicultura y pesca
2012	05	Cinco Villas	118575,8	10	A Agricultura, ganadería, silvicultura y pesca
2012	06	Hoya de Huesca / Plana de Uesca	144897,9	10	A Agricultura, ganadería, silvicultura y pesca
2012	07	Somontano de Barbastro	64877,1	10	A Agricultura, ganadería, silvicultura y pesca
2012	08	Cinca Medio	48984,4	10	A Agricultura, ganadería, silvicultura y pesca
2012	09	La Litera / La Llitera	81544,8	10	A Agricultura, ganadería, silvicultura y pesca
2012	10	Los Monegros	141653,2	10	A Agricultura, ganadería, silvicultura y pesca
2012	11	Bajo Cinca / Baix Cinca	85572,8	10	A Agricultura, ganadería, silvicultura y pesca
2012	12	Tarazona y el Moncayo	11318	10	A Agricultura, ganadería, silvicultura y pesca
2012	13	Campo de Borja	43064,4	10	A Agricultura, ganadería, silvicultura y pesca
2012	14	Aranda	13057,8	10	A Agricultura, ganadería, silvicultura y pesca
2012	15	Ribera Alta del Ebro	15634,2	10	A Agricultura, ganadería, silvicultura y pesca
2012	16	Valdejalón	52963,3	10	A Agricultura, ganadería, silvicultura y pesca
2012	17	D.C. Zaragoza	56219,3	10	A Agricultura, ganadería, silvicultura y pesca
2012	18	Ribera Baja del Ebro	37124,3	10	A Agricultura, ganadería, silvicultura y pesca
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	59172,9	10	A Agricultura, ganadería, silvicultura y pesca
2012	20	Comunidad de Calatayud	82904	10	A Agricultura, ganadería, silvicultura y pesca
2012	21	Campo de Cariñena	40265,3	10	A Agricultura, ganadería, silvicultura y pesca
2012	22	Campo de Belchite	58429,2	10	A Agricultura, ganadería, silvicultura y pesca
2012	23	Bajo Martín	13249,2	10	A Agricultura, ganadería, silvicultura y pesca
2012	24	Campo de Daroca	53865,7	10	A Agricultura, ganadería, silvicultura y pesca
2012	25	Jiloca	25491	10	A Agricultura, ganadería, silvicultura y pesca
2012	26	Cuencas Mineras	7158,5	10	A Agricultura, ganadería, silvicultura y pesca
2012	27	Andorra-Sierra de Arcos	4122,2	10	A Agricultura, ganadería, silvicultura y pesca
2012	28	Bajo Aragón	26618,1	10	A Agricultura, ganadería, silvicultura y pesca
2012	29	Comunidad de Teruel	20336,8	10	A Agricultura, ganadería, silvicultura y pesca
2012	30	Maestrazgo	6144,5	10	A Agricultura, ganadería, silvicultura y pesca
2012	31	Sierra de Albarracín	3554,3	10	A Agricultura, ganadería, silvicultura y pesca
2012	32	Gúdar-Javalambre	5455,9	10	A Agricultura, ganadería, silvicultura y pesca
2012	33	Matarraña / Matarranya	25199,6	10	A Agricultura, ganadería, silvicultura y pesca
2012	01	La Jacetania	16369	21	B y E Extractivas; Energía y agua
2012	02	Alto Gállego	31155,2	21	B y E Extractivas; Energía y agua
2012	03	Sobrarbe	28669,9	21	B y E Extractivas; Energía y agua
2012	04	La Ribagorza	43388,3	21	B y E Extractivas; Energía y agua
2012	05	Cinco Villas	34617,4	21	B y E Extractivas; Energía y agua
2012	06	Hoya de Huesca / Plana de Uesca	65369,2	21	B y E Extractivas; Energía y agua
2012	07	Somontano de Barbastro	39585	21	B y E Extractivas; Energía y agua
2012	08	Cinca Medio	30215,8	21	B y E Extractivas; Energía y agua
2012	09	La Litera / La Llitera	15829,2	21	B y E Extractivas; Energía y agua
2012	10	Los Monegros	22500,5	21	B y E Extractivas; Energía y agua
2012	11	Bajo Cinca / Baix Cinca	45304,5	21	B y E Extractivas; Energía y agua
2012	12	Tarazona y el Moncayo	11265	21	B y E Extractivas; Energía y agua
2012	13	Campo de Borja	35457,7	21	B y E Extractivas; Energía y agua
2012	14	Aranda	10454,5	21	B y E Extractivas; Energía y agua
2012	15	Ribera Alta del Ebro	43536,1	21	B y E Extractivas; Energía y agua
2012	16	Valdejalón	47150,2	21	B y E Extractivas; Energía y agua
2012	17	D.C. Zaragoza	580661,5	21	B y E Extractivas; Energía y agua
2012	18	Ribera Baja del Ebro	148129,2	21	B y E Extractivas; Energía y agua
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	8720,8	21	B y E Extractivas; Energía y agua
2012	20	Comunidad de Calatayud	31674,1	21	B y E Extractivas; Energía y agua
2012	21	Campo de Cariñena	11528,9	21	B y E Extractivas; Energía y agua
2012	22	Campo de Belchite	13174,4	21	B y E Extractivas; Energía y agua
2012	23	Bajo Martín	71171,8	21	B y E Extractivas; Energía y agua
2012	24	Campo de Daroca	3833,6	21	B y E Extractivas; Energía y agua
2012	25	Jiloca	23726	21	B y E Extractivas; Energía y agua
2012	26	Cuencas Mineras	35620,5	21	B y E Extractivas; Energía y agua
2012	27	Andorra-Sierra de Arcos	146304,2	21	B y E Extractivas; Energía y agua
2012	28	Bajo Aragón	58103,8	21	B y E Extractivas; Energía y agua
2012	29	Comunidad de Teruel	82761,1	21	B y E Extractivas; Energía y agua
2012	30	Maestrazgo	8000,3	21	B y E Extractivas; Energía y agua
2012	31	Sierra de Albarracín	6913,3	21	B y E Extractivas; Energía y agua
2012	32	Gúdar-Javalambre	20692,8	21	B y E Extractivas; Energía y agua
2012	33	Matarraña / Matarranya	14917,2	21	B y E Extractivas; Energía y agua
2012	01	La Jacetania	9294	22	C Industria manufacturera
2012	02	Alto Gállego	67501,5	22	C Industria manufacturera
2012	03	Sobrarbe	3349,7	22	C Industria manufacturera
2012	04	La Ribagorza	10596,3	22	C Industria manufacturera
2012	05	Cinco Villas	115453,4	22	C Industria manufacturera
2012	06	Hoya de Huesca / Plana de Uesca	103184,9	22	C Industria manufacturera
2012	07	Somontano de Barbastro	107030,8	22	C Industria manufacturera
2012	08	Cinca Medio	131745,2	22	C Industria manufacturera
2012	09	La Litera / La Llitera	106769,9	22	C Industria manufacturera
2012	10	Los Monegros	36334,6	22	C Industria manufacturera
2012	11	Bajo Cinca / Baix Cinca	85615	22	C Industria manufacturera
2012	12	Tarazona y el Moncayo	34103,6	22	C Industria manufacturera
2012	13	Campo de Borja	70668	22	C Industria manufacturera
2012	14	Aranda	41648,6	22	C Industria manufacturera
2012	15	Ribera Alta del Ebro	565339,5	22	C Industria manufacturera
2012	16	Valdejalón	205167,3	22	C Industria manufacturera
2012	17	D.C. Zaragoza	2680980,1	22	C Industria manufacturera
2012	18	Ribera Baja del Ebro	64544,7	22	C Industria manufacturera
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16398,7	22	C Industria manufacturera
2012	20	Comunidad de Calatayud	58944,6	22	C Industria manufacturera
2012	21	Campo de Cariñena	112118,9	22	C Industria manufacturera
2012	22	Campo de Belchite	5430,4	22	C Industria manufacturera
2012	23	Bajo Martín	23100,9	22	C Industria manufacturera
2012	24	Campo de Daroca	11819,5	22	C Industria manufacturera
2012	25	Jiloca	31615,4	22	C Industria manufacturera
2012	26	Cuencas Mineras	35056	22	C Industria manufacturera
2012	27	Andorra-Sierra de Arcos	19194,4	22	C Industria manufacturera
2012	28	Bajo Aragón	81541,1	22	C Industria manufacturera
2012	29	Comunidad de Teruel	122448,2	22	C Industria manufacturera
2012	30	Maestrazgo	4820,9	22	C Industria manufacturera
2012	31	Sierra de Albarracín	5277,7	22	C Industria manufacturera
2012	32	Gúdar-Javalambre	25438,3	22	C Industria manufacturera
2012	33	Matarraña / Matarranya	15400	22	C Industria manufacturera
2012	01	La Jacetania	42249	30	F Construcción
2012	02	Alto Gállego	32827,9	30	F Construcción
2012	03	Sobrarbe	25731,6	30	F Construcción
2012	04	La Ribagorza	41485,4	30	F Construcción
2012	05	Cinco Villas	69313,1	30	F Construcción
2012	06	Hoya de Huesca / Plana de Uesca	116878,1	30	F Construcción
2012	07	Somontano de Barbastro	48301,1	30	F Construcción
2012	08	Cinca Medio	47709,2	30	F Construcción
2012	09	La Litera / La Llitera	37157,6	30	F Construcción
2012	10	Los Monegros	51270,2	30	F Construcción
2012	11	Bajo Cinca / Baix Cinca	43987,3	30	F Construcción
2012	12	Tarazona y el Moncayo	23667,4	30	F Construcción
2012	13	Campo de Borja	23962,8	30	F Construcción
2012	14	Aranda	9699,7	30	F Construcción
2012	15	Ribera Alta del Ebro	47348,2	30	F Construcción
2012	16	Valdejalón	48570,7	30	F Construcción
2012	17	D.C. Zaragoza	860238,6	30	F Construcción
2012	18	Ribera Baja del Ebro	20842,6	30	F Construcción
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	28480,1	30	F Construcción
2012	20	Comunidad de Calatayud	58022,9	30	F Construcción
2012	21	Campo de Cariñena	18273,5	30	F Construcción
2012	22	Campo de Belchite	11783,9	30	F Construcción
2012	23	Bajo Martín	14277,6	30	F Construcción
2012	24	Campo de Daroca	12521,8	30	F Construcción
2012	25	Jiloca	26451,2	30	F Construcción
2012	26	Cuencas Mineras	16869,6	30	F Construcción
2012	27	Andorra-Sierra de Arcos	20375,5	30	F Construcción
2012	28	Bajo Aragón	72543,3	30	F Construcción
2012	29	Comunidad de Teruel	86587,6	30	F Construcción
2012	30	Maestrazgo	10632,3	30	F Construcción
2012	31	Sierra de Albarracín	14843,1	30	F Construcción
2012	32	Gúdar-Javalambre	26497,2	30	F Construcción
2012	33	Matarraña / Matarranya	21860,5	30	F Construcción
2012	01	La Jacetania	117983	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	02	Alto Gállego	97235	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	03	Sobrarbe	45159,6	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	04	La Ribagorza	70193,6	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	05	Cinco Villas	121213,9	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	06	Hoya de Huesca / Plana de Uesca	329949	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	07	Somontano de Barbastro	104098,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	08	Cinca Medio	100591,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	09	La Litera / La Llitera	77081,7	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	10	Los Monegros	80472,9	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	11	Bajo Cinca / Baix Cinca	110051,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	12	Tarazona y el Moncayo	56711,6	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	13	Campo de Borja	62413,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	14	Aranda	25400,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	15	Ribera Alta del Ebro	163566,7	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	16	Valdejalón	144042	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	17	D.C. Zaragoza	4327132,5	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	18	Ribera Baja del Ebro	35724,9	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	63411	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	20	Comunidad de Calatayud	187273,1	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	21	Campo de Cariñena	40772,1	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	22	Campo de Belchite	20055,1	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	23	Bajo Martín	26454,7	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	24	Campo de Daroca	20714,8	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	25	Jiloca	51594	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	26	Cuencas Mineras	26496,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	27	Andorra-Sierra de Arcos	40734,8	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	28	Bajo Aragón	133493,8	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	29	Comunidad de Teruel	219457,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	30	Maestrazgo	11995,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	31	Sierra de Albarracín	21482,5	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	32	Gúdar-Javalambre	37481,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	33	Matarraña / Matarranya	33325,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2012	01	La Jacetania	91384	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	02	Alto Gállego	55099,6	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	03	Sobrarbe	23012,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	04	La Ribagorza	39072,9	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	05	Cinco Villas	72506,3	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	06	Hoya de Huesca / Plana de Uesca	271080,8	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	07	Somontano de Barbastro	50317,5	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	08	Cinca Medio	64761,1	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	09	La Litera / La Llitera	52614,5	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	10	Los Monegros	39136,6	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	11	Bajo Cinca / Baix Cinca	55994,5	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	12	Tarazona y el Moncayo	27214,5	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	13	Campo de Borja	23991,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	14	Aranda	15971	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	15	Ribera Alta del Ebro	72763,1	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	16	Valdejalón	65491,2	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	17	D.C. Zaragoza	4127189,3	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	18	Ribera Baja del Ebro	15878,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	18430,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2012	20	Comunidad de Calatayud	97402,4	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
