Año	Provincia código	Provincia nombre	Sector código	Sector	Rama código	Rama de actividad	Número de actividades
2015	22	Huesca	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	890
2015	22	Huesca	4	Servicios	20	Actividades inmobiliarias (cnae 68)	3672
2015	22	Huesca	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	2982
2015	22	Huesca	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	1952
2015	22	Huesca	4	Servicios	23	Educación (cnae 85)	1485
2015	22	Huesca	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	879
2015	22	Huesca	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1265
2015	22	Huesca	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1589
2015	44	Teruel	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	1515
2015	44	Teruel	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	144
2015	44	Teruel	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	451
2015	44	Teruel	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	75
2015	44	Teruel	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	237
2015	44	Teruel	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	37
2015	44	Teruel	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	151
2015	44	Teruel	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	253
2015	44	Teruel	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	55
2015	44	Teruel	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)	23
2015	44	Teruel	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	139
2015	44	Teruel	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	364
2015	44	Teruel	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	136
2015	44	Teruel	3	Construcción	14	Construcción (cnae 41, 42, 43)	3629
2015	44	Teruel	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	5936
2015	44	Teruel	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	886
2015	44	Teruel	4	Servicios	17	Hostelería (cnae 55, 56)	2453
2015	44	Teruel	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	233
2015	44	Teruel	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	600
2015	44	Teruel	4	Servicios	20	Actividades inmobiliarias (cnae 68)	1561
2015	44	Teruel	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1367
2015	44	Teruel	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	854
2015	44	Teruel	4	Servicios	23	Educación (cnae 85)	656
2015	44	Teruel	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	458
2015	44	Teruel	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	498
2015	44	Teruel	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	824
2015	50	Zaragoza	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	3225
2015	50	Zaragoza	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	128
2015	50	Zaragoza	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1037
2015	50	Zaragoza	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	834
2015	50	Zaragoza	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	902
2015	50	Zaragoza	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	200
2015	50	Zaragoza	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	513
2015	50	Zaragoza	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1691
2015	50	Zaragoza	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	847
2015	50	Zaragoza	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)	235
2015	50	Zaragoza	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	1406
2015	50	Zaragoza	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1107
2015	50	Zaragoza	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	367
2015	50	Zaragoza	3	Construcción	14	Construcción (cnae 41, 42, 43)	16852
2015	50	Zaragoza	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	34750
2015	50	Zaragoza	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	6581
2015	50	Zaragoza	4	Servicios	17	Hostelería (cnae 55, 56)	9509
2015	50	Zaragoza	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	2360
2015	50	Zaragoza	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	3779
2015	50	Zaragoza	4	Servicios	20	Actividades inmobiliarias (cnae 68)	13825
2015	50	Zaragoza	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	14069
2015	50	Zaragoza	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	7425
2015	50	Zaragoza	4	Servicios	23	Educación (cnae 85)	4667
2015	50	Zaragoza	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	4798
2015	50	Zaragoza	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	3450
2015	50	Zaragoza	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	5830
2016	22	Huesca	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	4265
2016	22	Huesca	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	59
2016	22	Huesca	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	540
2016	22	Huesca	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	147
2016	22	Huesca	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	318
2016	22	Huesca	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	96
2016	22	Huesca	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	150
2016	22	Huesca	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	519
2016	22	Huesca	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	154
2016	22	Huesca	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)	46
2016	22	Huesca	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	286
2016	22	Huesca	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	530
2016	22	Huesca	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	188
2016	22	Huesca	3	Construcción	14	Construcción (cnae 41, 42, 43)	5686
2016	22	Huesca	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	10586
2016	22	Huesca	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1464
2016	22	Huesca	4	Servicios	17	Hostelería (cnae 55, 56)	4472
2016	22	Huesca	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	517
2016	22	Huesca	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	913
2016	22	Huesca	4	Servicios	20	Actividades inmobiliarias (cnae 68)	4039
2016	22	Huesca	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	3063
2016	22	Huesca	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	1972
2016	22	Huesca	4	Servicios	23	Educación (cnae 85)	1576
2016	22	Huesca	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	912
2016	22	Huesca	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1380
2016	22	Huesca	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1656
2016	44	Teruel	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	1548
2016	44	Teruel	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	142
2016	44	Teruel	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	468
2016	44	Teruel	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	79
2016	44	Teruel	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	240
2016	44	Teruel	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	32
2016	44	Teruel	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	150
2016	44	Teruel	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	260
2016	44	Teruel	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	50
2016	44	Teruel	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)	25
2016	44	Teruel	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	153
2016	44	Teruel	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	389
2016	44	Teruel	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	132
2016	44	Teruel	3	Construcción	14	Construcción (cnae 41, 42, 43)	3589
2016	44	Teruel	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	5984
2016	44	Teruel	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	898
2016	44	Teruel	4	Servicios	17	Hostelería (cnae 55, 56)	2582
2016	44	Teruel	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	230
2016	44	Teruel	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	587
2016	44	Teruel	4	Servicios	20	Actividades inmobiliarias (cnae 68)	1757
2016	44	Teruel	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1397
2016	44	Teruel	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	883
2016	44	Teruel	4	Servicios	23	Educación (cnae 85)	694
2016	44	Teruel	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	494
2016	44	Teruel	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	525
2016	44	Teruel	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	848
2016	50	Zaragoza	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	3255
2016	50	Zaragoza	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	118
2016	50	Zaragoza	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1063
2016	50	Zaragoza	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	855
2016	50	Zaragoza	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	917
2016	50	Zaragoza	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	194
2016	50	Zaragoza	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	507
2016	50	Zaragoza	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1674
2016	50	Zaragoza	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	857
2016	50	Zaragoza	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)	233
2016	50	Zaragoza	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	1423
2016	50	Zaragoza	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1126
2016	50	Zaragoza	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	370
2016	50	Zaragoza	3	Construcción	14	Construcción (cnae 41, 42, 43)	16766
2016	50	Zaragoza	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	35024
2016	50	Zaragoza	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	6670
2016	50	Zaragoza	4	Servicios	17	Hostelería (cnae 55, 56)	9611
2016	50	Zaragoza	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	2469
2016	50	Zaragoza	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	3744
2016	50	Zaragoza	4	Servicios	20	Actividades inmobiliarias (cnae 68)	14706
2016	50	Zaragoza	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	14367
2016	50	Zaragoza	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	7458
2016	50	Zaragoza	4	Servicios	23	Educación (cnae 85)	4967
2016	50	Zaragoza	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	4971
2016	50	Zaragoza	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	3705
2016	50	Zaragoza	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	5920
2017	22	Huesca	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	4306
2017	22	Huesca	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	59
2017	22	Huesca	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	539
2017	22	Huesca	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	137
2017	22	Huesca	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	305
2017	22	Huesca	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	96
2017	22	Huesca	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	150
2017	22	Huesca	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	507
2017	22	Huesca	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	156
2017	22	Huesca	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)	40
2017	22	Huesca	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	273
2017	22	Huesca	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	448
2017	22	Huesca	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	191
2017	22	Huesca	3	Construcción	14	Construcción (cnae 41, 42, 43)	5414
2017	22	Huesca	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	10302
2017	22	Huesca	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1445
2017	22	Huesca	4	Servicios	17	Hostelería (cnae 55, 56)	4319
2017	22	Huesca	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	506
2017	22	Huesca	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	903
2017	22	Huesca	4	Servicios	20	Actividades inmobiliarias (cnae 68)	4325
2017	22	Huesca	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	3102
2017	22	Huesca	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	2014
2017	22	Huesca	4	Servicios	23	Educación (cnae 85)	1586
2017	22	Huesca	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	942
2017	22	Huesca	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1426
2017	22	Huesca	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1663
2017	44	Teruel	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	1620
2017	44	Teruel	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	135
2017	44	Teruel	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	472
2017	44	Teruel	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	75
2017	44	Teruel	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	233
2017	44	Teruel	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	33
2017	44	Teruel	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	151
2017	44	Teruel	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	250
2017	44	Teruel	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	50
2017	44	Teruel	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)	25
2017	44	Teruel	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	145
2017	44	Teruel	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	349
2017	44	Teruel	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	134
2017	44	Teruel	3	Construcción	14	Construcción (cnae 41, 42, 43)	3433
2017	44	Teruel	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	5902
2017	44	Teruel	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	890
2017	44	Teruel	4	Servicios	17	Hostelería (cnae 55, 56)	2474
2017	44	Teruel	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	224
2017	44	Teruel	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	574
2017	44	Teruel	4	Servicios	20	Actividades inmobiliarias (cnae 68)	1887
2017	44	Teruel	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1443
2017	44	Teruel	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	876
2017	44	Teruel	4	Servicios	23	Educación (cnae 85)	678
2017	44	Teruel	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	495
2017	44	Teruel	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	543
2017	44	Teruel	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	848
2017	50	Zaragoza	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	3291
2017	50	Zaragoza	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	117
2017	50	Zaragoza	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1094
2017	50	Zaragoza	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	811
2017	50	Zaragoza	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	909
2017	50	Zaragoza	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	194
2017	50	Zaragoza	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	501
2017	50	Zaragoza	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1643
2017	50	Zaragoza	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	831
2017	50	Zaragoza	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)	236
2017	50	Zaragoza	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	1401
2017	50	Zaragoza	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1106
2017	50	Zaragoza	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	372
2017	50	Zaragoza	3	Construcción	14	Construcción (cnae 41, 42, 43)	16452
2017	50	Zaragoza	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	34242
2017	50	Zaragoza	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	7084
2017	50	Zaragoza	4	Servicios	17	Hostelería (cnae 55, 56)	9366
2017	50	Zaragoza	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	2527
2017	50	Zaragoza	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	3690
2017	50	Zaragoza	4	Servicios	20	Actividades inmobiliarias (cnae 68)	15587
2017	50	Zaragoza	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	14700
2017	50	Zaragoza	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	7354
2017	50	Zaragoza	4	Servicios	23	Educación (cnae 85)	5073
2017	50	Zaragoza	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	5145
2017	50	Zaragoza	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	3884
2017	50	Zaragoza	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	5829
