Año	Municipio código	Municipio nombre	Urbano, parcelas	Urbano, superficie	Urbano, bienes inmuebles	Urbano, valor catastral total	Urbano, valor catastral construcción	Urbano, valor catastral suelo
2006	44063	Cañizar del Olivar	252	2,65	280	1595,82	1404,24	191,58
2006	44064	Cascante del Río	233	2,25	236	1719,6	1216,34	503,26
2006	44065	Castejón de Tornos	219	3,23	219	956,2	655,17	301,04
2006	44066	Castel de Cabra	318	5,4	332	2674,94	1862,03	812,91
2006	44067	Castelnou	262	12,62	268	2353,39	1612,57	740,82
2006	44068	Castelserás	918	31,73	974	10650,39	6137,32	4513,07
2006	44070	Castellar (El)	160	3,69	176	1339,69	958,97	380,73
2006	44071	Castellote	1282	18,2	1466	12329,05	10201,78	2127,28
2006	44074	Cedrillas	477	12,28	550	5208,43	3337,68	1870,74
2006	44075	Celadas	296	8,04	297	3688,49	2951,76	736,73
2006	44076	Cella	2022	153,67	2420	40802,27	23435,13	17367,14
2006	44077	Cerollera (La)	163	1,89	169	723,19	615,09	108,1
2006	44080	Codoñera (La)	492	6,44	497	4526,07	3136,68	1389,39
2006	44082	Corbalán	163	3,61	164	930,74	645,02	285,72
2006	44084	Cortes de Aragón	234	2,77	244	1090,95	885,84	205,11
2006	44085	Cosa	165	3,86	166	1249,3	863,3	386
2006	44086	Cretas	624	11,92	662	7432,72	4586,35	2846,37
2006	44087	Crivillén	277	2,47	297	1591,07	1359,75	231,32
2006	44088	Cuba (La)	173	1,48	183	719,26	585,2	134,06
2006	44089	Cubla	148	3,62	150	1313,3	904,65	408,64
2006	44090	Cucalón	237	4,36	242	1479,79	1200,7	279,09
2006	44092	Cuervo (El)	259	3,05	268	1892,31	1383,52	508,79
2006	44093	Cuevas de Almudén	112	3,85	115	1107,76	855,77	251,99
2006	44094	Cuevas Labradas	173	4,24	175	1420,65	1026,33	394,33
2006	44096	Ejulve	445	5,83	477	3163,14	2540,74	622,41
2006	44097	Escorihuela	273	5,47	273	1658,21	1321,55	336,66
2006	44099	Escucha	1244	72,48	950	12703,83	7992,78	4711,05
2006	44100	Estercuel	535	7,53	602	4567,42	3857,9	709,52
2006	44101	Ferreruela de Huerva	159	3,91	159	1000,21	768,16	232,05
2006	44102	Fonfría	83	1,32	84	398,79	344,63	54,16
2006	44103	Formiche Alto	354	8,41	380	2848,7	2069,76	778,95
2006	44105	Fórnoles	347	4,35	349	1917,17	1312,96	604,21
2006	44106	Fortanete	473	8,36	494	2920,09	2340,03	580,06
2006	44107	Foz-Calanda	382	7,04	392	3554,77	2397,8	1156,97
2006	44108	Fresneda (La)	727	14,97	754	20465,62	15071,62	5394
2006	44109	Frías de Albarracín	386	13,2	394	2398,22	1681,42	716,79
2006	44110	Fuenferrada	142	2,51	138	710,08	575,32	134,76
2006	44111	Fuentes Calientes	151	3,8	154	1499,12	1157,49	341,63
2006	44112	Fuentes Claras	550	12,18	555	6688,09	4012,81	2675,28
2006	44113	Fuentes de Rubielos	400	10,96	401	1875,33	1086,31	789,02
2006	44114	Fuentespalda	387	11,13	400	5724,87	3894,1	1830,77
2006	44115	Galve	152	4,94	153	1274,77	988,12	286,65
2006	44116	Gargallo	218	3,76	238	2072,78	1548,02	524,77
2006	44117	Gea de Albarracín	751	23,69	779	14793,58	9538,41	5255,17
2006	44118	Ginebrosa (La)	481	18,7	504	4012,35	2723,77	1288,58
2006	44119	Griegos	217	3,28	221	2309,3	1592,01	717,29
2006	44120	Guadalaviar	385	9,64	409	8231,56	5842,81	2388,74
2006	44121	Gúdar	154	2,12	162	1077,83	818,37	259,46
2006	44122	Híjar	1310	33,3	1653	24019,1	14575,53	9443,57
2006	44123	Hinojosa de Jarque	192	4,72	195	1534,72	1273,8	260,93
2006	44124	Hoz de la Vieja (La)	379	3,2	379	1391,56	1200,55	191,02
2006	44125	Huesa del Común	472	6,42	447	1545,56	1216,44	329,13
2006	44126	Iglesuela del Cid (La)	580	9,28	646	5642,97	4769,14	873,83
2006	44127	Jabaloyas	318	5,43	322	1559,57	1160,95	398,63
2006	44128	Jarque de la Val	124	4,76	133	1462,04	1065,87	396,17
2006	44129	Jatiel	119	2,04	122	930,09	648,14	281,95
2006	44130	Jorcas	124	2,73	125	669,05	513,33	155,72
2006	44131	Josa	218	1,92	221	671,78	570,32	101,46
2006	44132	Lagueruela	162	2,35	165	869,3	734,14	135,17
2006	44133	Lanzuela	89	1,9	89	459	366,03	92,97
2006	44135	Libros	295	2,97	304	1849,22	1281,43	567,79
2006	44136	Lidón	167	4,45	167	1144,11	912,89	231,23
2006	44137	Linares de Mora	912	21,26	486	9317,79	6790,39	2527,4
2006	44138	Loscos	585	6,87	585	2105,2	1654,54	450,66
2006	44141	Lledó	227	2,59	229	1819,51	1281,63	537,88
2006	44142	Maicas	134	1,21	134	420,07	372,66	47,41
2006	44143	Manzanera	1527	40,45	1743	16616,1	13452,71	3163,4
2006	44144	Martín del Río	527	11,5	632	12061,57	8475,3	3586,28
2006	44145	Mas de las Matas	1331	41,75	1491	25693,18	20207,55	5485,63
2006	44146	Mata de los Olmos (La)	259	6,69	271	2891,42	2208,78	682,64
2006	44147	Mazaleón	658	12,36	683	7138,09	4635,35	2502,74
2006	44148	Mezquita de Jarque	143	5,59	144	1290,35	1074	216,35
2006	44149	Mirambel	248	3,62	273	2841,14	2344,88	496,27
2006	44150	Miravete de la Sierra	125	1,77	130	765,09	671,28	93,81
2006	44151	Molinos	467	5,54	504	3897,34	3411,82	485,51
2006	44152	Monforte de Moyuela	248	3,57	249	1089,82	807,59	282,23
2006	44153	Monreal del Campo	1879	94,93	2181	39911,5	24593,04	15318,46
2006	44154	Monroyo	333	5,52	341	3748,69	3177,03	571,65
2006	44155	Montalbán	1386	35,39	2050	16599,82	9545,56	7054,25
2006	44156	Monteagudo del Castillo	168	4,06	180	1030,4	717,42	312,97
2006	44157	Monterde de Albarracín	286	4,05	285	1344,36	938,39	405,97
2006	44158	Mora de Rubielos	1905	86,39	2435	32092,57	23578,32	8514,25
2006	44159	Moscardón	176	2,72	178	1073,73	737,33	336,4
2006	44160	Mosqueruela	647	11,29	689	9540,59	6010,63	3529,97
2006	44161	Muniesa	903	21,52	930	11800,63	7060,51	4740,11
2006	44163	Noguera de Albarracín	267	3,91	277	2044,54	1459,05	585,49
2006	44164	Nogueras	189	2,15	189	547,35	423,74	123,61
2006	44165	Nogueruelas	373	4,15	395	3276,28	2493,35	782,93
2006	44167	Obón	336	2,15	342	1271,99	1073,2	198,79
2006	44168	Odón	360	7,26	364	2794	1923,87	870,13
2006	44169	Ojos Negros	839	19,64	905	14206,9	9719,68	4487,23
2006	44171	Olba	889	11,52	922	4259,31	2809,87	1449,44
2006	44172	Oliete	832	7,84	861	7157,62	4228,4	2929,22
2006	44173	Olmos (Los)	253	2,51	266	1774,23	1585,18	189,04
2006	44174	Orihuela del Tremedal	800	40,34	880	9820,7	6185,6	3635,09
2006	44175	Orrios	212	4,82	213	1912,11	1519,53	392,58
2006	44176	Palomar de Arroyos	270	5,4	294	1802,16	1446,17	355,99
2006	44177	Pancrudo	383	8,62	387	2196,04	1711,03	485,01
2006	44178	Parras de Castellote (Las)	357	4,03	368	1547,12	1327,68	219,44
2006	44179	Peñarroya de Tastavins	497	6,51	520	8826,24	6624,24	2202
2006	44180	Peracense	192	2,23	193	958,86	678,61	280,25
2006	44181	Peralejos	119	2,53	126	1003,71	718,29	285,42
2006	44182	Perales del Alfambra	329	10,9	351	3976,04	3041,63	934,4
2006	44183	Pitarque	255	1,9	262	974,34	803,21	171,12
2006	44184	Plou	178	3	177	705,76	563,49	142,27
2006	44185	Pobo (El)	188	5	195	1866,61	1320,8	545,81
2006	44187	Portellada (La)	349	8,78	352	8149,69	6388,87	1760,82
2006	44189	Pozondón	216	3,59	216	1643,74	1149,06	494,68
2006	44190	Pozuel del Campo	318	4,1	319	1301,93	902,12	399,82
2006	44191	Puebla de Híjar (La)	1122	52,32	1207	15898,55	9453,9	6444,66
2006	44192	Puebla de Valverde (La)	638	26,86	721	9441,61	7870,97	1570,64
2006	44193	Puertomingalvo	281	3,86	334	7092,36	5831,63	1260,72
2006	44194	Ráfales	334	5,04	337	6985,68	5338,4	1647,27
2006	44195	Rillo	190	4,19	195	1227,62	997,54	230,08
2006	44196	Riodeva	643	5,67	651	1806,67	1055,61	751,06
2006	44197	Ródenas	233	3,84	236	1249,46	888,96	360,5
2006	44198	Royuela	456	7,13	466	3280,04	2278,04	1001,99
2006	44199	Rubiales	115	1,43	120	530,26	405,12	125,14
2006	44200	Rubielos de la Cérida	174	2,99	174	441,24	401,36	39,88
2006	44201	Rubielos de Mora	1081	40,16	1276	14436,98	8993,43	5443,55
2006	44203	Salcedillo	65	1,06	65	180,51	134,63	45,88
2006	44204	Saldón	204	2,08	207	878,42	601,44	276,98
2006	44205	Samper de Calanda	942	25,46	1005	27311,63	17777,49	9534,14
2006	44206	San Agustín	397	6,77	428	2756,54	2023,75	732,79
2006	44207	San Martín del Río	630	9,49	634	3328,68	1934,56	1394,12
2006	44208	Santa Cruz de Nogueras	138	2,22	138	382,66	274,75	107,91
2006	44209	Santa Eulalia	1111	66,14	1167	20547,15	12049,95	8497,2
2006	44210	Sarrión	1707	53,04	1892	35062,71	24028,93	11033,79
2006	44211	Segura de los Baños	224	3,42	230	1085,57	854,39	231,18
2006	44212	Seno	146	2,1	152	973,49	817,19	156,3
2006	44213	Singra	200	4,48	205	1308,4	896,5	411,9
2006	44215	Terriente	273	15,09	274	2192,79	1564,26	628,52
2006	44216	Teruel	7594	666,5	27247	872031,52	594839,51	277192,01
2006	44217	Toril y Masegoso	98	0,94	99	503,41	355,9	147,51
2006	44218	Tormón	112	0,96	117	593,77	414,71	179,06
2006	44219	Tornos	522	13,62	524	3328,96	1945,35	1383,61
2006	44220	Torralba de los Sisones	280	8,17	275	2768,25	1853,83	914,42
2006	44221	Torrecilla de Alcañiz	464	7,61	483	4517,76	2937,51	1580,25
2006	44222	Torrecilla del Rebollar	309	5,42	314	1930,93	1611,8	319,14
2006	44223	Torre de Arcas	154	1,4	160	965,1	833,94	131,16
2006	44224	Torre de las Arcas	155	2,03	160	610,77	506,77	104
2006	44225	Torre del Compte	355	7,97	362	3707,96	2671,84	1036,12
2006	44226	Torrelacárcel	508	17,13	510	4525,9	2637,67	1888,23
2006	44227	Torre los Negros	213	3,61	213	1275,5	1015,78	259,73
2006	44228	Torremocha de Jiloca	243	4,91	244	1771,81	1227,74	544,07
2006	44229	Torres de Albarracín	335	6,39	336	2629,72	1803,64	826,08
2006	44230	Torrevelilla	243	3,92	263	2124,81	1462,26	662,55
2006	44231	Torrijas	324	3,8	373	2250,17	1878,9	371,27
2006	44232	Torrijo del Campo	539	13,84	552	5676,79	3349,49	2327,3
2006	44234	Tramacastiel	346	3,39	360	1454,71	1001,09	453,62
2006	44235	Tramacastilla	356	3,57	366	6087,79	4953,16	1134,64
2006	44236	Tronchón	248	2,42	261	1262,13	1040,57	221,56
2006	44237	Urrea de Gaén	620	9,08	660	6466,73	3971,85	2494,87
2006	44238	Utrillas	2520	114,83	2750	18676,68	15589,6	3087,09
2006	44239	Valacloche	79	1,21	82	563,85	385,11	178,73
2006	44240	Valbona	572	11,51	625	8759,45	6031,75	2727,7
2006	44241	Valdealgorfa	763	17,83	819	10047,97	5570,94	4477,04
2006	44243	Valdecuenca	184	2,03	185	681,49	477,98	203,51
2006	44244	Valdelinares	191	2,03	214	1232,27	921,5	310,77
2006	44245	Valdeltormo	484	9,18	494	5899,67	5176,09	723,58
2006	44246	Valderrobres	1480	57,79	1840	41245,56	28745,83	12499,73
2006	44247	Valjunquera	468	10,12	479	5504,81	3871,51	1633,3
2006	44249	Vallecillo (El)	145	0,97	150	677,62	483,84	193,78
2006	44250	Veguillas de la Sierra	91	1,21	91	460,03	316,62	143,41
2006	44251	Villafranca del Campo	484	11,99	488	3709,95	2572,92	1137,04
2006	44252	Villahermosa del Campo	126	3,1	129	872,13	692,99	179,15
2006	44256	Villanueva del Rebollar de la Sierra	132	2,84	132	714,8	569,85	144,95
2006	44257	Villar del Cobo	363	6,9	376	6277,91	4795,21	1482,69
2006	44258	Villar del Salz	176	2,56	179	1033,35	710,73	322,62
2006	44260	Villarluengo	391	4,93	418	2419,07	2040,72	378,35
2006	44261	Villarquemado	819	32,22	826	13765,56	8139,37	5626,19
2006	44262	Villarroya de los Pinares	301	5,36	313	2132,75	1692,45	440,3
2006	44263	Villastar	407	9,29	413	3378,69	2347	1031,7
2006	44264	Villel	568	7,34	596	4092,82	2484,66	1608,16
2006	44265	Vinaceite	288	5,82	298	2737,27	1930,95	806,32
2006	44266	Visiedo	254	7,39	255	2011,28	1555,5	455,77
2006	44267	Vivel del Río Martín	334	5,51	336	1954,86	1527,93	426,93
2006	44268	Zoma (La)	83	1,01	89	260,11	222,34	37,78
2006	50001	Abanto	301	4,25	307	1458,51	1012,49	446,02
2006	50002	Acered	360	5,15	381	1853,57	1314,82	538,75
2006	50003	Agón	184	7,65	184	2147,09	1480,71	666,38
2006	50004	Aguarón	849	20,22	903	9934,81	5931,06	4003,76
2006	50005	Aguilón	518	5,96	528	2692,94	1600,56	1092,38
2006	50006	Ainzón	773	37,26	1030	12987,77	7995,1	4992,67
2006	50007	Aladrén	200	1,69	203	605,27	429,44	175,83
2006	50008	Alagón	2008	156,62	3810	134496,06	89225	45271,06
2006	50009	Alarba	226	3,44	230	3030,34	2232,14	798,2
2006	50010	Alberite de San Juan	104	3,34	108	636,47	440,58	195,89
2006	50011	Albeta	183	4,54	189	1567,9	1174,49	393,42
2006	50012	Alborge	191	4,18	192	1709,73	1229,24	480,5
2006	50013	Alcalá de Ebro	265	11,63	265	2977,77	2039,48	938,29
2006	50014	Alcalá de Moncayo	286	4,11	311	1463,72	1041,85	421,87
2006	50015	Alconchel de Ariza	489	5,4	500	2377,23	1647,69	729,55
2006	50016	Aldehuela de Liestos	162	2,47	163	2089,01	994,68	1094,34
2006	50017	Alfajarín	1354	237,44	1518	68295,54	44296,51	23999,04
2006	50018	Alfamén	948	47,92	988	16983,18	9231,7	7751,48
2006	50019	Alforque	173	4,28	173	1651,97	1151,16	500,81
2006	50020	Alhama de Aragón	994	59,2	1401	62438,53	36380,86	26057,67
2006	50021	Almochuel	86	2,19	114	570,77	408,67	162,1
2006	50022	Almolda (La)	539	22,54	551	10873,27	6327,88	4545,39
2006	50023	Almonacid de la Cuba	453	5,5	456	2001,03	1378,94	622,1
2006	50024	Almonacid de la Sierra	1120	21,72	1221	9863,38	5966,07	3897,32
2006	50025	Almunia de Doña Godina (La)	2423	148,59	4320	109026,87	69377,27	39649,6
2006	50026	Alpartir	565	9,23	632	5300,36	3410,51	1889,85
2006	50027	Ambel	422	9,33	569	2895,48	1811,81	1083,68
2006	50028	Anento	190	2,2	198	2276,24	1465,33	810,91
2006	50029	Aniñón	813	11,18	970	8981,88	5799,33	3182,55
2006	50030	Añón de Moncayo	750	15,63	791	6130,46	4310,31	1820,15
2006	50031	Aranda de Moncayo	638	6,03	682	3879,76	2318,92	1560,84
2006	50032	Arándiga	695	9,13	684	5050,77	2959,3	2091,47
2006	50033	Ardisa	149	3,81	164	972,07	655,68	316,39
2006	50034	Ariza	1197	50,86	1558	19538,78	11410,82	8127,96
2006	50035	Artieda	136	1,81	153	983,07	734,26	248,81
2006	50036	Asín	169	2,37	179	2290,22	1554,98	735,24
2006	50037	Atea	575	8,85	578	3225,99	1885,73	1340,26
2006	50038	Ateca	1251	48,01	1825	25060,34	15250,84	9809,5
2006	50039	Azuara	1227	22,69	1240	9866,01	5683,12	4182,89
2006	50040	Badules	175	4,1	175	1377,06	964,45	412,61
2006	50041	Bagüés	82	1,1	84	384,54	296,99	87,55
2006	50042	Balconchán	87	1,06	88	319,13	223,82	95,31
2006	50043	Bárboles	376	11,4	413	4166,88	2965,81	1201,07
2006	50044	Bardallur	371	6,41	373	3050,21	2179,14	871,07
2006	50045	Belchite	1056	51,22	1197	19125,09	10989,58	8135,51
2006	50046	Belmonte de Gracián	353	5,51	368	2716,9	1870,91	845,99
2006	50047	Berdejo	155	1,72	169	1404,91	825,83	579,08
2006	50048	Berrueco	93	2,18	93	1664,11	969,18	694,93
2006	50050	Bijuesca	352	3,08	381	3104,3	2222,36	881,94
2006	50051	Biota	866	23,86	1013	12791,58	7781,37	5010,21
2006	50052	Bisimbre	120	5,82	125	2606,98	2136,26	470,72
2006	50053	Boquiñeni	720	33,53	734	10049,95	6086,02	3963,93
2006	50054	Bordalba	292	3,42	299	1153,83	784,65	369,18
2006	50055	Borja	2292	117,68	4264	66889,72	45226,67	21663,05
2006	50056	Botorrita	410	19,89	408	6500,57	4456,84	2043,73
2006	50057	Brea de Aragón	956	30,58	1648	27359,4	16443,49	10915,92
2006	50058	Bubierca	305	4,07	308	1174,29	811,32	362,96
2006	50059	Bujaraloz	718	44,54	731	20233,09	11990,63	8242,46
2006	50060	Bulbuente	308	10,43	407	2919,76	2139,95	779,81
2006	50061	Bureta	272	7,85	297	2712,92	1873,88	839,04
2006	50062	Burgo de Ebro (El)	1316	194,1	1638	125493,09	80907,86	44585,23
2006	50063	Buste (El)	185	3,29	215	1506,85	1046,16	460,69
2006	50064	Cabañas de Ebro	424	51,03	469	7553,09	5343,35	2209,73
2006	50065	Cabolafuente	293	4,93	297	1495,14	1021,31	473,83
2006	50066	Cadrete	2022	227,66	2331	70442,85	43887,45	26555,4
2006	50067	Calatayud	4771	396,28	16577	451327,77	310906,2	140421,56
2006	50068	Calatorao	1676	74,58	1960	39011,84	23446	15565,84
2006	50069	Calcena	200	2,72	202	2551,6	2039,33	512,27
2006	50070	Calmarza	242	2,75	247	1547,7	1116,75	430,95
2006	50071	Campillo de Aragón	319	3,8	321	4379,73	3022,85	1356,87
2006	50072	Carenas	603	11,6	628	4705,25	2842,12	1863,13
2006	50073	Cariñena	1225	99,08	2278	49689,19	30266,43	19422,77
2006	50074	Caspe	4472	246,8	7203	144258,27	82543,55	61714,71
2006	50075	Castejón de Alarba	204	2,96	210	977,92	666,36	311,56
2006	50076	Castejón de las Armas	236	3,15	250	1121	796,26	324,74
2006	50077	Castejón de Valdejasa	409	11,35	435	5798,14	3129,66	2668,48
2006	50078	Castiliscar	414	11,26	446	8843,24	5144,56	3698,68
2006	50079	Cervera de la Cañada	489	11,89	503	3481,61	2087,17	1394,44
2006	50080	Cerveruela	250	1,91	255	303,84	207,72	96,12
2006	50081	Cetina	912	39,95	935	12800,03	7848,56	4951,47
2006	50082	Cimballa	345	6,7	354	4010	2612,01	1397,99
2006	50083	Cinco Olivas	203	4,93	204	2050,2	1496,15	554,05
2006	50084	Clarés de Ribota	317	2,51	344	1868,77	1256,44	612,33
2006	50085	Codo	376	7,89	379	3230,32	2233,55	996,77
2006	50086	Codos	551	5,06	579	3319,82	2112,27	1207,55
2006	50087	Contamina	133	1,78	134	477,52	336,09	141,42
2006	50088	Cosuenda	621	19,64	695	5570,74	3293,55	2277,19
2006	50089	Cuarte de Huerva	1987	416,6	3329	152353,54	94725,11	57628,43
2006	50090	Cubel	385	6,65	386	2535,54	1745,66	789,88
2006	50091	Cuerlas (Las)	238	4,65	239	3182,55	1625,04	1557,51
2006	50092	Chiprana	597	10,51	619	6435,96	3892,71	2543,25
2006	50093	Chodes	223	4,02	226	1693,27	1181,25	512,01
2006	50094	Daroca	1635	85,87	2448	72897,68	57922,92	14974,76
2006	50095	Ejea de los Caballeros	5922	796,63	12920	594027,88	313381,21	280646,67
2006	50096	Embid de Ariza	226	2,77	235	970,14	671,26	298,88
2006	50098	Encinacorba	420	7,5	464	3170,49	2296	874,49
2006	50099	Épila	2864	255,39	3328	81703,63	46199,08	35504,55
2006	50100	Erla	448	13,71	461	5684,27	3840,63	1843,64
2006	50101	Escatrón	1478	129,12	1492	31324,62	22595,8	8728,82
2006	50102	Fabara	1079	23,37	1097	18204,44	10219,41	7985,03
2006	50104	Farlete	366	26,83	368	5182,62	3465,26	1717,35
2006	50105	Fayón	335	9,49	340	4421,22	3202,05	1219,17
2006	50106	Fayos (Los)	248	2,92	266	1552,85	1073,35	479,5
2006	50107	Figueruelas	702	366,98	833	116193,79	69249,92	46943,87
2006	50108	Fombuena	136	1,45	135	234,69	160,77	73,92
2006	50109	Frago (El)	178	2	202	2185,39	1394,08	791,31
2006	50110	Frasno (El)	877	21,25	971	8199,89	4930,11	3269,78
2006	50111	Fréscano	236	8,58	243	2482,83	1780,51	702,32
2006	50113	Fuendejalón	770	27,02	811	9474,31	5833,66	3640,66
2006	50114	Fuendetodos	236	7,38	247	2455,38	1713,01	742,37
2006	50115	Fuentes de Ebro	2225	147,66	2572	48939,67	28182,35	20757,31
2006	50116	Fuentes de Jiloca	461	9,43	488	7356,15	4313,71	3042,44
2006	50117	Gallocanta	284	8,43	284	2263,8	1573	690,8
2006	50118	Gallur	1655	180,28	2188	43657,41	21032,45	22624,96
2006	50119	Gelsa	825	46,03	922	13293,58	8251,21	5042,37
2006	50120	Godojos	216	4,29	224	1266,12	875,1	391,03
2006	50121	Gotor	387	4,01	407	2427,61	1735,45	692,15
2006	50122	Grisel	216	6,08	220	1854,5	1469,85	384,66
2006	50123	Grisén	408	28,41	419	6945,73	4773,9	2171,83
2006	50124	Herrera de los Navarros	1141	16,53	1168	7814,33	4547,1	3267,23
2006	50125	Ibdes	807	12,79	859	6928,15	4190,44	2737,71
2006	50126	Illueca	1200	46,91	3173	41282,28	24855,99	16426,29
2006	50128	Isuerre	95	0,96	101	1390,37	1065,9	324,47
2006	50129	Jaraba	510	23,23	553	21617,44	16972,17	4645,27
2006	50130	Jarque de Moncayo	930	12,63	1061	6862,29	4115,15	2747,14
2006	50131	Jaulín	332	10,45	335	3278,54	2269,27	1009,26
2006	50132	Joyosa (La)	454	185,15	625	88964,33	17238,96	71725,37
2006	50133	Lagata	259	5,05	258	1856,86	1448,37	408,49
2006	50134	Langa del Castillo	392	7,93	409	2553,65	1765,42	788,22
2006	50135	Layana	148	4,94	161	3656,09	1938,67	1717,42
2006	50136	Lécera	884	22,76	899	9744,58	5785,26	3959,32
2006	50137	Leciñena	866	60,66	862	25899,94	17288,08	8611,85
2006	50138	Lechón	73	1,83	75	1450,71	973,34	477,37
2006	50139	Letux	566	17,21	569	6409,65	4330,23	2079,42
2006	50140	Litago	384	3,95	396	1720,55	1216,19	504,36
2006	50141	Lituénigo	335	2,4	372	1313,01	968,22	344,79
2006	50142	Lobera de Onsella	184	1,81	191	931,39	680,2	251,18
2006	50143	Longares	610	21,52	773	9329,62	5660,61	3669,01
2006	50144	Longás	129	1,21	131	563,6	444,05	119,56
2006	50146	Lucena de Jalón	337	10,74	374	3962,76	2714,43	1248,32
2006	50147	Luceni	753	59,68	824	14310,08	8550,45	5759,63
2006	50148	Luesia	462	8,06	523	3819,77	2361,73	1458,04
2006	50149	Luesma	189	2,76	189	543,43	372,68	170,75
2006	50150	Lumpiaque	884	22,23	899	11241,32	6723,21	4518,12
2006	50151	Luna	862	24,02	989	12618,51	7459,36	5159,16
2006	50152	Maella	1443	24,66	1507	28319,96	16438,24	11881,73
2006	50153	Magallón	869	42,05	1054	19060,6	11986,27	7074,33
2006	50154	Mainar	193	4,13	197	1638,26	1176,57	461,7
2006	50155	Malanquilla	306	3,62	312	3359,41	1973,77	1385,64
2006	50156	Maleján	263	3,85	276	4222,64	3176,96	1045,68
2006	50157	Malón	436	13,88	457	5204,92	3571	1633,92
2006	50159	Maluenda	681	17,49	818	11823,83	7379,75	4444,08
2006	50160	Mallén	1700	80,36	1999	40247,25	25181,49	15065,76
2006	50161	Manchones	284	3,66	295	1457,14	1013,63	443,5
2006	50162	Mara	333	8,54	338	3075,08	2285,63	789,45
2006	50163	María de Huerva	853	191,45	2016	64762	50334,98	14427,02
2006	50164	Mediana de Aragón	335	6,06	340	2816,23	1971,15	845,08
2006	50165	Mequinenza	1366	38,87	1881	32578,26	19563,11	13015,16
2006	50166	Mesones de Isuela	520	8,68	531	3552,84	2119,32	1433,52
2006	50167	Mezalocha	316	7,27	278	1609,97	1119,18	490,8
2006	50168	Mianos	58	1,32	60	485,13	349,66	135,47
2006	50169	Miedes de Aragón	545	11,87	615	8456,21	6037,07	2419,14
2006	50170	Monegrillo	370	20,68	371	5153,89	3544,95	1608,95
2006	50171	Moneva	301	4,04	295	1438,68	995,55	443,13
2006	50172	Monreal de Ariza	396	14,54	403	2909,05	2088,43	820,62
2006	50173	Monterde	507	6,48	549	2824,08	1724,61	1099,47
2006	50174	Montón	202	2,7	218	1045,25	752,98	292,27
2006	50175	Morata de Jalón	1286	49,9	1507	23521,08	13403,43	10117,64
2006	50176	Morata de Jiloca	475	10,6	498	3923,69	2881,88	1041,82
2006	50177	Morés	733	26,25	817	7212,58	4095,56	3117,03
2006	50178	Moros	721	14,36	815	6431,93	4406,16	2025,77
2006	50179	Moyuela	565	10,72	570	4886,01	2933,02	1952,99
2006	50180	Mozota	230	9,32	231	4718,86	2531,12	2187,73
2006	50181	Muel	1073	110,95	1291	32719,93	18111,5	14608,43
2006	50182	Muela (La)	2286	742,37	2765	206010,36	75040,24	130970,11
2006	50183	Munébrega	536	10,56	558	3708,41	2427,87	1280,55
2006	50184	Murero	266	3,15	282	3129,89	1998,67	1131,22
2006	50185	Murillo de Gállego	425	15,47	441	3125,34	2205,52	919,81
2006	50186	Navardún	149	3,17	156	939,68	647,69	291,99
2006	50187	Nigüella	221	3,13	228	1051,01	717,44	333,56
2006	50188	Nombrevilla	123	1,96	115	449,18	312,05	137,13
2006	50189	Nonaspe	1122	33,79	1146	13913,77	7884,54	6029,23
2006	50190	Novallas	643	13,87	703	7694,18	5030,34	2663,84
2006	50191	Novillas	453	15,48	465	8491,93	5951,1	2540,83
2006	50192	Nuévalos	487	43,71	594	8281,79	5690,95	2590,84
2006	50193	Nuez de Ebro	614	49,62	654	13139,95	8486,24	4653,71
2006	50194	Olvés	274	3,72	300	1044,54	743,41	301,13
2006	50195	Orcajo	215	3,67	217	783,84	539,4	244,44
2006	50196	Orera	165	3,39	175	3420,82	2719,62	701,2
2006	50197	Orés	267	3,27	273	1111,28	768,48	342,8
2006	50198	Oseja	111	0,93	114	285,58	205,4	80,18
2006	50199	Osera de Ebro	443	41,18	459	9112,58	6655,22	2457,36
2006	50200	Paniza	765	29,75	807	19689,46	11825,98	7863,48
2006	50201	Paracuellos de Jiloca	543	21,1	593	8434,86	5091,47	3343,4
2006	50202	Paracuellos de la Ribera	353	3,94	390	1596,41	1135,95	460,47
2006	50203	Pastriz	795	87,28	964	26413,81	18874,58	7539,24
2006	50204	Pedrola	1518	281,53	2208	189787,72	119380,96	70406,76
2006	50205	Pedrosas (Las)	159	6,89	155	1093,24	757,54	335,71
2006	50206	Perdiguera	454	48,44	505	23820,18	10569,34	13250,83
2006	50207	Piedratajada	166	5,85	171	1549,75	1071,38	478,37
2006	50208	Pina de Ebro	1277	73,58	1481	38247,04	21584,66	16662,39
2006	50209	Pinseque	1875	226,41	2340	129128,54	69258,13	59870,41
2006	50210	Pintanos (Los)	213	2,87	214	2354,38	1375,21	979,17
2006	50211	Plasencia de Jalón	383	20,37	389	7337,8	5676,22	1661,58
2006	50212	Pleitas	68	1,54	71	428,59	298,89	129,69
2006	50213	Plenas	448	5,28	453	2330,08	1676,26	653,82
2006	50214	Pomer	205	2,27	214	1306,46	1062,96	243,5
2006	50215	Pozuel de Ariza	252	3,65	255	973,08	670,6	302,48
2006	50216	Pozuelo de Aragón	397	15,44	396	3655,96	2584,98	1070,98
2006	50217	Pradilla de Ebro	517	18,83	539	9324,83	7085,82	2239,01
2006	50218	Puebla de Albortón	210	5,45	209	1526,46	1049	477,47
2006	50219	Puebla de Alfindén (La)	1466	233,96	3615	202903,76	140472,19	62431,57
