Municipio codigo	Municipio nombre	Tipo de estudios realizados, código	Tipo de estudios realizados	Población
44163	Noguera de Albarracín	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,2074493056
44164	Nogueras	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,8274508504
44165	Nogueruelas	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	6,8606174766
44168	Odón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	4,8759266074
44169	Ojos Negros	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,7463209887
44171	Olba	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	8,1381906018
44172	Oliete	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	6,4280889095
44174	Orihuela del Tremedal	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	12,8838589335
44175	Orrios	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,6161898965
44176	Palomar de Arroyos	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,1955702067
44178	Parras de Castellote (Las)	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,7328378905
44179	Peñarroya de Tastavins	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	16,4194160621
44181	Peralejos	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	5,1958075966
44182	Perales del Alfambra	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	10,8096419953
44183	Pitarque	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,4652673716
44185	Pobo (El)	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	7,1793517219
44187	Portellada (La)	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	0,280036111
44189	Pozondón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,1107349329
44190	Pozuel del Campo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	4,4116782789
44191	Puebla de Híjar (La)	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	20,8319803818
44192	Puebla de Valverde (La)	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	5,3462367668
44193	Puertomingalvo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,4389268015
44194	Ráfales	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,9331474386
44195	Rillo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,9928244171
44196	Riodeva	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,8116820287
44197	Ródenas	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,3029247783
44198	Royuela	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	4,4755402208
44200	Rubielos de la Cérida	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,0765270963
44201	Rubielos de Mora	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	37,4154697153
44204	Saldón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,7180888049
44205	Samper de Calanda	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	11,0939415469
44206	San Agustín	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,1965971758
44207	San Martín del Río	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	6,0282085535
44209	Santa Eulalia	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	36,1662359574
44210	Sarrión	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	18,8549642034
44211	Segura de los Baños	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,3258214419
44215	Terriente	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,7434482972
44216	Teruel	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1339,1749670644
44219	Tornos	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,6038432412
44220	Torralba de los Sisones	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	4,993125885
44221	Torrecilla de Alcañiz	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	10,84530198
44222	Torrecilla del Rebollar	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,432534478
44223	Torre de Arcas	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,6319724645
44225	Torre del Compte	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,6462750905
44226	Torrelacárcel	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,6858584076
44227	Torre los Negros	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	8,9069712448
44228	Torremocha de Jiloca	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,9957683656
44230	Torrevelilla	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,7763181322
44232	Torrijo del Campo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,7619695421
44235	Tramacastilla	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,2369013236
44236	Tronchón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,411995646
44237	Urrea de Gaén	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	6,0796369703
44238	Utrillas	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	79,3075543246
44240	Valbona	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	5,768417291
44241	Valdealgorfa	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	12,810114438
44243	Valdecuenca	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,0612808832
44244	Valdelinares	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,9184020902
44245	Valdeltormo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	6,3594325916
44246	Valderrobres	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	31,6500914271
44247	Valjunquera	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	7,2126962032
44251	Villafranca del Campo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	5,0590235799
44252	Villahermosa del Campo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,020319574
44260	Villarluengo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,0103830093
44261	Villarquemado	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	22,6100081168
44262	Villarroya de los Pinares	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,4434255886
44263	Villastar	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	13,4801372911
44264	Villel	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	4,2819820773
44266	Visiedo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,85259843
50001	Abanto	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,1020670498
50003	Agón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,5042681548
50004	Aguarón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	10,6035370493
50005	Aguilón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	9,7823723568
50006	Ainzón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	57,2617027751
50007	Aladrén	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,7765412249
50008	Alagón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	139,2578043224
50009	Alarba	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,88595402
50011	Albeta	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,2337636943
50012	Alborge	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,7459160639
50013	Alcalá de Ebro	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,3303798021
50014	Alcalá de Moncayo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,0531040803
50015	Alconchel de Ariza	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,4608303594
50017	Alfajarín	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	32,2956840328
50018	Alfamén	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	17,2361898159
50020	Alhama de Aragón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	15,2114724159
50022	Almolda (La)	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	22,5356055375
50024	Almonacid de la Sierra	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	24,074376871
50025	Almunia de Doña Godina (La)	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	122,6144907795
50026	Alpartir	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	5,6163363381
50027	Ambel	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	11,3255856102
50028	Anento	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,4045953588
50030	Añón de Moncayo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,5476177866
50031	Aranda de Moncayo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,9593607759
50032	Arándiga	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	9,0395756844
50034	Ariza	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	33,856410643
50035	Artieda	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	4,3449860125
50036	Asín	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,0773462921
50038	Ateca	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	44,3141459036
50039	Azuara	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,4562354459
50040	Badules	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,1188168441
50041	Bagüés	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,5312731411
50043	Bárboles	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	7,8073484615
50044	Bardallur	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,3346201731
50045	Belchite	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	9,2636300717
50046	Belmonte de Gracián	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,1069734723
50047	Berdejo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	6,4488314522
50048	Berrueco	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,1681735003
50050	Bijuesca	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	0,5174358836
50051	Biota	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	14,8191233976
50055	Borja	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	37,7003478854
50056	Botorrita	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	8,4335200456
50057	Brea de Aragón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	23,1638433703
50059	Bujaraloz	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	19,5327893821
50060	Bulbuente	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	6,0192536547
50061	Bureta	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,9673087363
50062	Burgo de Ebro (El)	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	49,1248570978
50064	Cabañas de Ebro	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	5,5156679426
50065	Cabolafuente	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,7442559418
50066	Cadrete	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	95,1112799134
50067	Calatayud	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	627,6376831165
50068	Calatorao	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	59,0275870546
50071	Campillo de Aragón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	4,5505603587
50072	Carenas	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	5,1134561239
50073	Cariñena	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	94,8074240095
50074	Caspe	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	193,9034421354
50077	Castejón de Valdejasa	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	4,7743943592
50078	Castiliscar	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	6,8742507516
50079	Cervera de la Cañada	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,3778606145
50080	Cerveruela	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,1247380568
50081	Cetina	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,1502876777
50083	Cinco Olivas	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	5,8110726679
50084	Clarés de Ribota	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,6367339252
50085	Codo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,1832084117
50086	Codos	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	4,3767278233
50088	Cosuenda	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	4,2258363746
50089	Cuarte de Huerva	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	225,7571070886
50091	Cuerlas (Las)	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,6117914794
50093	Chodes	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,9218911339
50094	Daroca	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	86,255788889
50095	Ejea de los Caballeros	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	498,7301269756
50098	Encinacorba	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	4,5757319707
50099	Épila	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	83,3324694385
50100	Erla	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	14,5196893152
50101	Escatrón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	23,9206816538
50102	Fabara	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	7,2690206114
50104	Farlete	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	7,5784496791
50105	Fayón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	6,4096594611
50107	Figueruelas	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	22,7970476269
50109	Frago (El)	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,3497893447
50110	Frasno (El)	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	13,613684384
50111	Fréscano	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,3303037894
50114	Fuendetodos	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	4,1544097136
50115	Fuentes de Ebro	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	51,792169126
50117	Gallocanta	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,5966661243
50118	Gallur	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	36,2609097423
50119	Gelsa	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	30,8956796336
50121	Gotor	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	3,85957717
50123	Grisén	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	7,3190612257
50124	Herrera de los Navarros	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	10,4986232683
50125	Ibdes	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,7566237281
50126	Illueca	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	39,9718437201
50128	Isuerre	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	0,5514760288
50129	Jaraba	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,1847884959
50130	Jarque	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	20,4590395272
50131	Jaulín	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,3478884194
50132	Joyosa (La)	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	8,0961320887
50133	Lagata	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,2943783334
50134	Langa del Castillo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	5,619088249
50135	Layana	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	2,3957064428
50136	Lécera	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	9,0528789158
50137	Leciñena	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	26,1189383527
50139	Letux	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	4,4035057683
50140	Litago	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	0,8302463266
50141	Lituénigo	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	5,4645475884
50143	Longares	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	8,5742196631
50146	Lucena de Jalón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	8,629923271
50147	Luceni	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	15,3614399166
50148	Luesia	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	1,4406698102
50150	Lumpiaque	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	16,2289414536
50151	Luna	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	20,1632507402
50152	Maella	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	32,1558358362
50153	Magallón	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	22,6643060238
50154	Mainar	1	Educación (Magisterio, Educación Infantil, Pedagogía, ...)	6,151045695
