Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sexo	Número de contratos	Grupo de tipo de jornada
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Hombres	31	3 - Fijos Discontinuos
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Mujeres	66	3 - Fijos Discontinuos
Octubre 2008	200810	Octubre	2008	22	Huesca	Hombres	2154	1 - Jornada Completa
Octubre 2008	200810	Octubre	2008	22	Huesca	Mujeres	1195	1 - Jornada Completa
Octubre 2008	200810	Octubre	2008	22	Huesca	Hombres	453	2 - Jornada Parcial
Octubre 2008	200810	Octubre	2008	22	Huesca	Mujeres	1253	2 - Jornada Parcial
Octubre 2008	200810	Octubre	2008	22	Huesca	Hombres	19	3 - Fijos Discontinuos
Octubre 2008	200810	Octubre	2008	22	Huesca	Mujeres	39	3 - Fijos Discontinuos
Octubre 2008	200810	Octubre	2008	44	Teruel	Hombres	1611	1 - Jornada Completa
Octubre 2008	200810	Octubre	2008	44	Teruel	Mujeres	839	1 - Jornada Completa
Octubre 2008	200810	Octubre	2008	44	Teruel	Hombres	218	2 - Jornada Parcial
Octubre 2008	200810	Octubre	2008	44	Teruel	Mujeres	549	2 - Jornada Parcial
Octubre 2008	200810	Octubre	2008	44	Teruel	Hombres	7	3 - Fijos Discontinuos
Octubre 2008	200810	Octubre	2008	44	Teruel	Mujeres	25	3 - Fijos Discontinuos
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Hombres	12179	1 - Jornada Completa
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Mujeres	8369	1 - Jornada Completa
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Hombres	3588	2 - Jornada Parcial
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Mujeres	7530	2 - Jornada Parcial
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Hombres	86	3 - Fijos Discontinuos
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Mujeres	206	3 - Fijos Discontinuos
Septiembre 2008	200809	Septiembre	2008	22	Huesca	Hombres	2484	1 - Jornada Completa
Septiembre 2008	200809	Septiembre	2008	22	Huesca	Mujeres	1306	1 - Jornada Completa
Septiembre 2008	200809	Septiembre	2008	22	Huesca	Hombres	327	2 - Jornada Parcial
Septiembre 2008	200809	Septiembre	2008	22	Huesca	Mujeres	1021	2 - Jornada Parcial
Septiembre 2008	200809	Septiembre	2008	22	Huesca	Hombres	7	3 - Fijos Discontinuos
Septiembre 2008	200809	Septiembre	2008	22	Huesca	Mujeres	46	3 - Fijos Discontinuos
Septiembre 2008	200809	Septiembre	2008	44	Teruel	Hombres	1659	1 - Jornada Completa
Septiembre 2008	200809	Septiembre	2008	44	Teruel	Mujeres	849	1 - Jornada Completa
Septiembre 2008	200809	Septiembre	2008	44	Teruel	Hombres	204	2 - Jornada Parcial
Septiembre 2008	200809	Septiembre	2008	44	Teruel	Mujeres	490	2 - Jornada Parcial
Septiembre 2008	200809	Septiembre	2008	44	Teruel	Hombres	6	3 - Fijos Discontinuos
Septiembre 2008	200809	Septiembre	2008	44	Teruel	Mujeres	27	3 - Fijos Discontinuos
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	Hombres	14202	1 - Jornada Completa
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	Mujeres	9472	1 - Jornada Completa
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	Hombres	3675	2 - Jornada Parcial
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	Mujeres	8024	2 - Jornada Parcial
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	Hombres	42	3 - Fijos Discontinuos
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	Mujeres	144	3 - Fijos Discontinuos
Agosto 2008	200808	Agosto	2008	22	Huesca	Hombres	2593	1 - Jornada Completa
Agosto 2008	200808	Agosto	2008	22	Huesca	Mujeres	1330	1 - Jornada Completa
Agosto 2008	200808	Agosto	2008	22	Huesca	Hombres	232	2 - Jornada Parcial
Agosto 2008	200808	Agosto	2008	22	Huesca	Mujeres	581	2 - Jornada Parcial
Agosto 2008	200808	Agosto	2008	22	Huesca	Hombres	6	3 - Fijos Discontinuos
Agosto 2008	200808	Agosto	2008	22	Huesca	Mujeres	11	3 - Fijos Discontinuos
Agosto 2008	200808	Agosto	2008	44	Teruel	Hombres	1052	1 - Jornada Completa
Agosto 2008	200808	Agosto	2008	44	Teruel	Mujeres	548	1 - Jornada Completa
Agosto 2008	200808	Agosto	2008	44	Teruel	Hombres	104	2 - Jornada Parcial
Agosto 2008	200808	Agosto	2008	44	Teruel	Mujeres	364	2 - Jornada Parcial
Agosto 2008	200808	Agosto	2008	44	Teruel	Hombres	3	3 - Fijos Discontinuos
Agosto 2008	200808	Agosto	2008	44	Teruel	Mujeres	10	3 - Fijos Discontinuos
Agosto 2008	200808	Agosto	2008	50	Zaragoza	Hombres	10694	1 - Jornada Completa
Agosto 2008	200808	Agosto	2008	50	Zaragoza	Mujeres	7206	1 - Jornada Completa
Agosto 2008	200808	Agosto	2008	50	Zaragoza	Hombres	2252	2 - Jornada Parcial
Agosto 2008	200808	Agosto	2008	50	Zaragoza	Mujeres	4203	2 - Jornada Parcial
Agosto 2008	200808	Agosto	2008	50	Zaragoza	Hombres	14	3 - Fijos Discontinuos
Agosto 2008	200808	Agosto	2008	50	Zaragoza	Mujeres	21	3 - Fijos Discontinuos
Julio 2008	200807	Julio	2008	22	Huesca	Hombres	4366	1 - Jornada Completa
Julio 2008	200807	Julio	2008	22	Huesca	Mujeres	2733	1 - Jornada Completa
Julio 2008	200807	Julio	2008	22	Huesca	Hombres	531	2 - Jornada Parcial
Julio 2008	200807	Julio	2008	22	Huesca	Mujeres	1168	2 - Jornada Parcial
Julio 2008	200807	Julio	2008	22	Huesca	Hombres	33	3 - Fijos Discontinuos
Julio 2008	200807	Julio	2008	22	Huesca	Mujeres	41	3 - Fijos Discontinuos
Julio 2008	200807	Julio	2008	44	Teruel	Hombres	1788	1 - Jornada Completa
Julio 2008	200807	Julio	2008	44	Teruel	Mujeres	1152	1 - Jornada Completa
Julio 2008	200807	Julio	2008	44	Teruel	Hombres	261	2 - Jornada Parcial
Julio 2008	200807	Julio	2008	44	Teruel	Mujeres	583	2 - Jornada Parcial
Julio 2008	200807	Julio	2008	44	Teruel	Hombres	7	3 - Fijos Discontinuos
Julio 2008	200807	Julio	2008	44	Teruel	Mujeres	7	3 - Fijos Discontinuos
Julio 2008	200807	Julio	2008	50	Zaragoza	Hombres	14861	1 - Jornada Completa
Julio 2008	200807	Julio	2008	50	Zaragoza	Mujeres	10397	1 - Jornada Completa
Julio 2008	200807	Julio	2008	50	Zaragoza	Hombres	3714	2 - Jornada Parcial
Julio 2008	200807	Julio	2008	50	Zaragoza	Mujeres	6756	2 - Jornada Parcial
Julio 2008	200807	Julio	2008	50	Zaragoza	Hombres	25	3 - Fijos Discontinuos
Julio 2008	200807	Julio	2008	50	Zaragoza	Mujeres	35	3 - Fijos Discontinuos
Junio 2008	200806	Junio	2008	22	Huesca	Hombres	3189	1 - Jornada Completa
Junio 2008	200806	Junio	2008	22	Huesca	Mujeres	2184	1 - Jornada Completa
Junio 2008	200806	Junio	2008	22	Huesca	Hombres	345	2 - Jornada Parcial
Junio 2008	200806	Junio	2008	22	Huesca	Mujeres	942	2 - Jornada Parcial
Junio 2008	200806	Junio	2008	22	Huesca	Hombres	32	3 - Fijos Discontinuos
Junio 2008	200806	Junio	2008	22	Huesca	Mujeres	62	3 - Fijos Discontinuos
Junio 2008	200806	Junio	2008	44	Teruel	Hombres	1776	1 - Jornada Completa
Junio 2008	200806	Junio	2008	44	Teruel	Mujeres	993	1 - Jornada Completa
Junio 2008	200806	Junio	2008	44	Teruel	Hombres	200	2 - Jornada Parcial
Junio 2008	200806	Junio	2008	44	Teruel	Mujeres	419	2 - Jornada Parcial
Junio 2008	200806	Junio	2008	44	Teruel	Hombres	11	3 - Fijos Discontinuos
Junio 2008	200806	Junio	2008	44	Teruel	Mujeres	11	3 - Fijos Discontinuos
Junio 2008	200806	Junio	2008	50	Zaragoza	Hombres	16376	1 - Jornada Completa
Junio 2008	200806	Junio	2008	50	Zaragoza	Mujeres	11088	1 - Jornada Completa
Junio 2008	200806	Junio	2008	50	Zaragoza	Hombres	3275	2 - Jornada Parcial
Junio 2008	200806	Junio	2008	50	Zaragoza	Mujeres	6957	2 - Jornada Parcial
Junio 2008	200806	Junio	2008	50	Zaragoza	Hombres	37	3 - Fijos Discontinuos
Junio 2008	200806	Junio	2008	50	Zaragoza	Mujeres	76	3 - Fijos Discontinuos
Mayo 2008	200805	Mayo	2008	22	Huesca	Hombres	4046	1 - Jornada Completa
Mayo 2008	200805	Mayo	2008	22	Huesca	Mujeres	2004	1 - Jornada Completa
Mayo 2008	200805	Mayo	2008	22	Huesca	Hombres	307	2 - Jornada Parcial
Mayo 2008	200805	Mayo	2008	22	Huesca	Mujeres	772	2 - Jornada Parcial
Mayo 2008	200805	Mayo	2008	22	Huesca	Hombres	32	3 - Fijos Discontinuos
Mayo 2008	200805	Mayo	2008	22	Huesca	Mujeres	45	3 - Fijos Discontinuos
Mayo 2008	200805	Mayo	2008	44	Teruel	Hombres	1772	1 - Jornada Completa
Mayo 2008	200805	Mayo	2008	44	Teruel	Mujeres	935	1 - Jornada Completa
Mayo 2008	200805	Mayo	2008	44	Teruel	Hombres	175	2 - Jornada Parcial
Mayo 2008	200805	Mayo	2008	44	Teruel	Mujeres	374	2 - Jornada Parcial
Mayo 2008	200805	Mayo	2008	44	Teruel	Hombres	18	3 - Fijos Discontinuos
Mayo 2008	200805	Mayo	2008	44	Teruel	Mujeres	6	3 - Fijos Discontinuos
Mayo 2008	200805	Mayo	2008	50	Zaragoza	Hombres	15922	1 - Jornada Completa
Mayo 2008	200805	Mayo	2008	50	Zaragoza	Mujeres	10360	1 - Jornada Completa
Mayo 2008	200805	Mayo	2008	50	Zaragoza	Hombres	2969	2 - Jornada Parcial
Mayo 2008	200805	Mayo	2008	50	Zaragoza	Mujeres	6370	2 - Jornada Parcial
Mayo 2008	200805	Mayo	2008	50	Zaragoza	Hombres	43	3 - Fijos Discontinuos
Mayo 2008	200805	Mayo	2008	50	Zaragoza	Mujeres	61	3 - Fijos Discontinuos
Abril 2008	200804	Abril	2008	22	Huesca	Hombres	2764	1 - Jornada Completa
Abril 2008	200804	Abril	2008	22	Huesca	Mujeres	1346	1 - Jornada Completa
Abril 2008	200804	Abril	2008	22	Huesca	Hombres	292	2 - Jornada Parcial
Abril 2008	200804	Abril	2008	22	Huesca	Mujeres	776	2 - Jornada Parcial
Abril 2008	200804	Abril	2008	22	Huesca	Hombres	24	3 - Fijos Discontinuos
Abril 2008	200804	Abril	2008	22	Huesca	Mujeres	19	3 - Fijos Discontinuos
Abril 2008	200804	Abril	2008	44	Teruel	Hombres	1624	1 - Jornada Completa
Abril 2008	200804	Abril	2008	44	Teruel	Mujeres	673	1 - Jornada Completa
Abril 2008	200804	Abril	2008	44	Teruel	Hombres	164	2 - Jornada Parcial
Abril 2008	200804	Abril	2008	44	Teruel	Mujeres	321	2 - Jornada Parcial
Abril 2008	200804	Abril	2008	44	Teruel	Hombres	10	3 - Fijos Discontinuos
Abril 2008	200804	Abril	2008	44	Teruel	Mujeres	4	3 - Fijos Discontinuos
Abril 2008	200804	Abril	2008	50	Zaragoza	Hombres	14593	1 - Jornada Completa
Abril 2008	200804	Abril	2008	50	Zaragoza	Mujeres	8721	1 - Jornada Completa
Abril 2008	200804	Abril	2008	50	Zaragoza	Hombres	3058	2 - Jornada Parcial
Abril 2008	200804	Abril	2008	50	Zaragoza	Mujeres	5923	2 - Jornada Parcial
Abril 2008	200804	Abril	2008	50	Zaragoza	Hombres	35	3 - Fijos Discontinuos
Abril 2008	200804	Abril	2008	50	Zaragoza	Mujeres	57	3 - Fijos Discontinuos
Marzo 2008	200803	Marzo	2008	22	Huesca	Hombres	2447	1 - Jornada Completa
Marzo 2008	200803	Marzo	2008	22	Huesca	Mujeres	1258	1 - Jornada Completa
Marzo 2008	200803	Marzo	2008	22	Huesca	Hombres	271	2 - Jornada Parcial
Marzo 2008	200803	Marzo	2008	22	Huesca	Mujeres	731	2 - Jornada Parcial
Marzo 2008	200803	Marzo	2008	22	Huesca	Hombres	36	3 - Fijos Discontinuos
Marzo 2008	200803	Marzo	2008	22	Huesca	Mujeres	34	3 - Fijos Discontinuos
Marzo 2008	200803	Marzo	2008	44	Teruel	Hombres	1338	1 - Jornada Completa
Marzo 2008	200803	Marzo	2008	44	Teruel	Mujeres	739	1 - Jornada Completa
Marzo 2008	200803	Marzo	2008	44	Teruel	Hombres	163	2 - Jornada Parcial
Marzo 2008	200803	Marzo	2008	44	Teruel	Mujeres	377	2 - Jornada Parcial
Marzo 2008	200803	Marzo	2008	44	Teruel	Hombres	5	3 - Fijos Discontinuos
Marzo 2008	200803	Marzo	2008	44	Teruel	Mujeres	14	3 - Fijos Discontinuos
Marzo 2008	200803	Marzo	2008	50	Zaragoza	Hombres	12142	1 - Jornada Completa
Marzo 2008	200803	Marzo	2008	50	Zaragoza	Mujeres	7476	1 - Jornada Completa
Marzo 2008	200803	Marzo	2008	50	Zaragoza	Hombres	2523	2 - Jornada Parcial
Marzo 2008	200803	Marzo	2008	50	Zaragoza	Mujeres	4835	2 - Jornada Parcial
Marzo 2008	200803	Marzo	2008	50	Zaragoza	Hombres	22	3 - Fijos Discontinuos
Marzo 2008	200803	Marzo	2008	50	Zaragoza	Mujeres	74	3 - Fijos Discontinuos
Febrero 2008	200802	Febrero	2008	22	Huesca	Hombres	2790	1 - Jornada Completa
Febrero 2008	200802	Febrero	2008	22	Huesca	Mujeres	1183	1 - Jornada Completa
Febrero 2008	200802	Febrero	2008	22	Huesca	Hombres	316	2 - Jornada Parcial
Febrero 2008	200802	Febrero	2008	22	Huesca	Mujeres	752	2 - Jornada Parcial
Febrero 2008	200802	Febrero	2008	22	Huesca	Hombres	54	3 - Fijos Discontinuos
Febrero 2008	200802	Febrero	2008	22	Huesca	Mujeres	40	3 - Fijos Discontinuos
Febrero 2008	200802	Febrero	2008	44	Teruel	Hombres	1857	1 - Jornada Completa
Febrero 2008	200802	Febrero	2008	44	Teruel	Mujeres	706	1 - Jornada Completa
Febrero 2008	200802	Febrero	2008	44	Teruel	Hombres	153	2 - Jornada Parcial
Febrero 2008	200802	Febrero	2008	44	Teruel	Mujeres	376	2 - Jornada Parcial
Febrero 2008	200802	Febrero	2008	44	Teruel	Hombres	14	3 - Fijos Discontinuos
Febrero 2008	200802	Febrero	2008	44	Teruel	Mujeres	13	3 - Fijos Discontinuos
Febrero 2008	200802	Febrero	2008	50	Zaragoza	Hombres	14038	1 - Jornada Completa
Febrero 2008	200802	Febrero	2008	50	Zaragoza	Mujeres	7749	1 - Jornada Completa
Febrero 2008	200802	Febrero	2008	50	Zaragoza	Hombres	2828	2 - Jornada Parcial
Febrero 2008	200802	Febrero	2008	50	Zaragoza	Mujeres	5556	2 - Jornada Parcial
Febrero 2008	200802	Febrero	2008	50	Zaragoza	Hombres	48	3 - Fijos Discontinuos
Febrero 2008	200802	Febrero	2008	50	Zaragoza	Mujeres	150	3 - Fijos Discontinuos
Enero 2008	200801	Enero	2008	22	Huesca	Hombres	3110	1 - Jornada Completa
Enero 2008	200801	Enero	2008	22	Huesca	Mujeres	1570	1 - Jornada Completa
Enero 2008	200801	Enero	2008	22	Huesca	Hombres	371	2 - Jornada Parcial
Enero 2008	200801	Enero	2008	22	Huesca	Mujeres	835	2 - Jornada Parcial
Enero 2008	200801	Enero	2008	22	Huesca	Hombres	67	3 - Fijos Discontinuos
Enero 2008	200801	Enero	2008	22	Huesca	Mujeres	54	3 - Fijos Discontinuos
Enero 2008	200801	Enero	2008	44	Teruel	Hombres	1666	1 - Jornada Completa
Enero 2008	200801	Enero	2008	44	Teruel	Mujeres	855	1 - Jornada Completa
Enero 2008	200801	Enero	2008	44	Teruel	Hombres	138	2 - Jornada Parcial
Enero 2008	200801	Enero	2008	44	Teruel	Mujeres	378	2 - Jornada Parcial
Enero 2008	200801	Enero	2008	44	Teruel	Hombres	26	3 - Fijos Discontinuos
Enero 2008	200801	Enero	2008	44	Teruel	Mujeres	11	3 - Fijos Discontinuos
Enero 2008	200801	Enero	2008	50	Zaragoza	Hombres	14455	1 - Jornada Completa
Enero 2008	200801	Enero	2008	50	Zaragoza	Mujeres	8907	1 - Jornada Completa
Enero 2008	200801	Enero	2008	50	Zaragoza	Hombres	2496	2 - Jornada Parcial
Enero 2008	200801	Enero	2008	50	Zaragoza	Mujeres	5749	2 - Jornada Parcial
Enero 2008	200801	Enero	2008	50	Zaragoza	Hombres	45	3 - Fijos Discontinuos
Enero 2008	200801	Enero	2008	50	Zaragoza	Mujeres	160	3 - Fijos Discontinuos
Diciembre 2007	200712	Diciembre	2007	22	Huesca	Hombres	2042	1 - Jornada Completa
Diciembre 2007	200712	Diciembre	2007	22	Huesca	Mujeres	1424	1 - Jornada Completa
Diciembre 2007	200712	Diciembre	2007	22	Huesca	Hombres	288	2 - Jornada Parcial
Diciembre 2007	200712	Diciembre	2007	22	Huesca	Mujeres	726	2 - Jornada Parcial
Diciembre 2007	200712	Diciembre	2007	22	Huesca	Hombres	100	3 - Fijos Discontinuos
Diciembre 2007	200712	Diciembre	2007	22	Huesca	Mujeres	61	3 - Fijos Discontinuos
Diciembre 2007	200712	Diciembre	2007	44	Teruel	Hombres	1201	1 - Jornada Completa
Diciembre 2007	200712	Diciembre	2007	44	Teruel	Mujeres	678	1 - Jornada Completa
Diciembre 2007	200712	Diciembre	2007	44	Teruel	Hombres	124	2 - Jornada Parcial
Diciembre 2007	200712	Diciembre	2007	44	Teruel	Mujeres	348	2 - Jornada Parcial
Diciembre 2007	200712	Diciembre	2007	44	Teruel	Hombres	5	3 - Fijos Discontinuos
Diciembre 2007	200712	Diciembre	2007	44	Teruel	Mujeres	23	3 - Fijos Discontinuos
Diciembre 2007	200712	Diciembre	2007	50	Zaragoza	Hombres	9377	1 - Jornada Completa
Diciembre 2007	200712	Diciembre	2007	50	Zaragoza	Mujeres	6380	1 - Jornada Completa
Diciembre 2007	200712	Diciembre	2007	50	Zaragoza	Hombres	2383	2 - Jornada Parcial
Diciembre 2007	200712	Diciembre	2007	50	Zaragoza	Mujeres	5275	2 - Jornada Parcial
Diciembre 2007	200712	Diciembre	2007	50	Zaragoza	Hombres	44	3 - Fijos Discontinuos
Diciembre 2007	200712	Diciembre	2007	50	Zaragoza	Mujeres	74	3 - Fijos Discontinuos
Noviembre 2007	200711	Noviembre	2007	22	Huesca	Hombres	2810	1 - Jornada Completa
Noviembre 2007	200711	Noviembre	2007	22	Huesca	Mujeres	1448	1 - Jornada Completa
Noviembre 2007	200711	Noviembre	2007	22	Huesca	Hombres	297	2 - Jornada Parcial
Noviembre 2007	200711	Noviembre	2007	22	Huesca	Mujeres	869	2 - Jornada Parcial
Noviembre 2007	200711	Noviembre	2007	22	Huesca	Hombres	20	3 - Fijos Discontinuos
Noviembre 2007	200711	Noviembre	2007	22	Huesca	Mujeres	42	3 - Fijos Discontinuos
Noviembre 2007	200711	Noviembre	2007	44	Teruel	Hombres	1629	1 - Jornada Completa
Noviembre 2007	200711	Noviembre	2007	44	Teruel	Mujeres	879	1 - Jornada Completa
Noviembre 2007	200711	Noviembre	2007	44	Teruel	Hombres	186	2 - Jornada Parcial
Noviembre 2007	200711	Noviembre	2007	44	Teruel	Mujeres	430	2 - Jornada Parcial
Noviembre 2007	200711	Noviembre	2007	44	Teruel	Hombres	2	3 - Fijos Discontinuos
Noviembre 2007	200711	Noviembre	2007	44	Teruel	Mujeres	5	3 - Fijos Discontinuos
Noviembre 2007	200711	Noviembre	2007	50	Zaragoza	Hombres	13062	1 - Jornada Completa
Noviembre 2007	200711	Noviembre	2007	50	Zaragoza	Mujeres	8372	1 - Jornada Completa
Noviembre 2007	200711	Noviembre	2007	50	Zaragoza	Hombres	3161	2 - Jornada Parcial
Noviembre 2007	200711	Noviembre	2007	50	Zaragoza	Mujeres	6724	2 - Jornada Parcial
Noviembre 2007	200711	Noviembre	2007	50	Zaragoza	Hombres	35	3 - Fijos Discontinuos
Noviembre 2007	200711	Noviembre	2007	50	Zaragoza	Mujeres	134	3 - Fijos Discontinuos
Octubre 2007	200710	Octubre	2007	22	Huesca	Hombres	3265	1 - Jornada Completa
Octubre 2007	200710	Octubre	2007	22	Huesca	Mujeres	1679	1 - Jornada Completa
Octubre 2007	200710	Octubre	2007	22	Huesca	Hombres	528	2 - Jornada Parcial
Octubre 2007	200710	Octubre	2007	22	Huesca	Mujeres	1339	2 - Jornada Parcial
Octubre 2007	200710	Octubre	2007	22	Huesca	Hombres	28	3 - Fijos Discontinuos
Octubre 2007	200710	Octubre	2007	22	Huesca	Mujeres	24	3 - Fijos Discontinuos
Octubre 2007	200710	Octubre	2007	44	Teruel	Hombres	1835	1 - Jornada Completa
Octubre 2007	200710	Octubre	2007	44	Teruel	Mujeres	988	1 - Jornada Completa
Octubre 2007	200710	Octubre	2007	44	Teruel	Hombres	248	2 - Jornada Parcial
Octubre 2007	200710	Octubre	2007	44	Teruel	Mujeres	608	2 - Jornada Parcial
Octubre 2007	200710	Octubre	2007	44	Teruel	Hombres	23	3 - Fijos Discontinuos
Octubre 2007	200710	Octubre	2007	44	Teruel	Mujeres	15	3 - Fijos Discontinuos
Octubre 2007	200710	Octubre	2007	50	Zaragoza	Hombres	16900	1 - Jornada Completa
Octubre 2007	200710	Octubre	2007	50	Zaragoza	Mujeres	11228	1 - Jornada Completa
Octubre 2007	200710	Octubre	2007	50	Zaragoza	Hombres	4433	2 - Jornada Parcial
Octubre 2007	200710	Octubre	2007	50	Zaragoza	Mujeres	8627	2 - Jornada Parcial
Octubre 2007	200710	Octubre	2007	50	Zaragoza	Hombres	69	3 - Fijos Discontinuos
Octubre 2007	200710	Octubre	2007	50	Zaragoza	Mujeres	252	3 - Fijos Discontinuos
Septiembre 2007	200709	Septiembre	2007	22	Huesca	Hombres	3015	1 - Jornada Completa
Septiembre 2007	200709	Septiembre	2007	22	Huesca	Mujeres	1367	1 - Jornada Completa
Septiembre 2007	200709	Septiembre	2007	22	Huesca	Hombres	337	2 - Jornada Parcial
Septiembre 2007	200709	Septiembre	2007	22	Huesca	Mujeres	976	2 - Jornada Parcial
Septiembre 2007	200709	Septiembre	2007	22	Huesca	Hombres	12	3 - Fijos Discontinuos
Septiembre 2007	200709	Septiembre	2007	22	Huesca	Mujeres	24	3 - Fijos Discontinuos
Septiembre 2007	200709	Septiembre	2007	44	Teruel	Hombres	1690	1 - Jornada Completa
Septiembre 2007	200709	Septiembre	2007	44	Teruel	Mujeres	767	1 - Jornada Completa
Septiembre 2007	200709	Septiembre	2007	44	Teruel	Hombres	173	2 - Jornada Parcial
Septiembre 2007	200709	Septiembre	2007	44	Teruel	Mujeres	497	2 - Jornada Parcial
Septiembre 2007	200709	Septiembre	2007	44	Teruel	Hombres	3	3 - Fijos Discontinuos
Septiembre 2007	200709	Septiembre	2007	44	Teruel	Mujeres	6	3 - Fijos Discontinuos
Septiembre 2007	200709	Septiembre	2007	50	Zaragoza	Hombres	15577	1 - Jornada Completa
Septiembre 2007	200709	Septiembre	2007	50	Zaragoza	Mujeres	9702	1 - Jornada Completa
Septiembre 2007	200709	Septiembre	2007	50	Zaragoza	Hombres	3336	2 - Jornada Parcial
Septiembre 2007	200709	Septiembre	2007	50	Zaragoza	Mujeres	7116	2 - Jornada Parcial
Septiembre 2007	200709	Septiembre	2007	50	Zaragoza	Hombres	47	3 - Fijos Discontinuos
Septiembre 2007	200709	Septiembre	2007	50	Zaragoza	Mujeres	196	3 - Fijos Discontinuos
Agosto 2007	200708	Agosto	2007	22	Huesca	Hombres	3291	1 - Jornada Completa
Agosto 2007	200708	Agosto	2007	22	Huesca	Mujeres	1588	1 - Jornada Completa
Agosto 2007	200708	Agosto	2007	22	Huesca	Hombres	239	2 - Jornada Parcial
Agosto 2007	200708	Agosto	2007	22	Huesca	Mujeres	669	2 - Jornada Parcial
Agosto 2007	200708	Agosto	2007	22	Huesca	Hombres	11	3 - Fijos Discontinuos
Agosto 2007	200708	Agosto	2007	22	Huesca	Mujeres	18	3 - Fijos Discontinuos
Agosto 2007	200708	Agosto	2007	44	Teruel	Hombres	1485	1 - Jornada Completa
Agosto 2007	200708	Agosto	2007	44	Teruel	Mujeres	805	1 - Jornada Completa
Agosto 2007	200708	Agosto	2007	44	Teruel	Hombres	151	2 - Jornada Parcial
Agosto 2007	200708	Agosto	2007	44	Teruel	Mujeres	456	2 - Jornada Parcial
Agosto 2007	200708	Agosto	2007	44	Teruel	Hombres	1	3 - Fijos Discontinuos
Agosto 2007	200708	Agosto	2007	44	Teruel	Mujeres	4	3 - Fijos Discontinuos
Agosto 2007	200708	Agosto	2007	50	Zaragoza	Hombres	13161	1 - Jornada Completa
Agosto 2007	200708	Agosto	2007	50	Zaragoza	Mujeres	7928	1 - Jornada Completa
Agosto 2007	200708	Agosto	2007	50	Zaragoza	Hombres	1843	2 - Jornada Parcial
Agosto 2007	200708	Agosto	2007	50	Zaragoza	Mujeres	3938	2 - Jornada Parcial
Agosto 2007	200708	Agosto	2007	50	Zaragoza	Hombres	30	3 - Fijos Discontinuos
Agosto 2007	200708	Agosto	2007	50	Zaragoza	Mujeres	61	3 - Fijos Discontinuos
Julio 2007	200707	Julio	2007	22	Huesca	Hombres	4886	1 - Jornada Completa
Julio 2007	200707	Julio	2007	22	Huesca	Mujeres	3098	1 - Jornada Completa
Julio 2007	200707	Julio	2007	22	Huesca	Hombres	509	2 - Jornada Parcial
Julio 2007	200707	Julio	2007	22	Huesca	Mujeres	1244	2 - Jornada Parcial
Julio 2007	200707	Julio	2007	22	Huesca	Hombres	27	3 - Fijos Discontinuos
Julio 2007	200707	Julio	2007	22	Huesca	Mujeres	59	3 - Fijos Discontinuos
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	1907	1 - Jornada Completa
Julio 2007	200707	Julio	2007	44	Teruel	Mujeres	1178	1 - Jornada Completa
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	195	2 - Jornada Parcial
Julio 2007	200707	Julio	2007	44	Teruel	Mujeres	565	2 - Jornada Parcial
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	4	3 - Fijos Discontinuos
Julio 2007	200707	Julio	2007	44	Teruel	Mujeres	8	3 - Fijos Discontinuos
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	16221	1 - Jornada Completa
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	10584	1 - Jornada Completa
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	2910	2 - Jornada Parcial
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	5981	2 - Jornada Parcial
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	23	3 - Fijos Discontinuos
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	72	3 - Fijos Discontinuos
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	3730	1 - Jornada Completa
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	2219	1 - Jornada Completa
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	403	2 - Jornada Parcial
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	817	2 - Jornada Parcial
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	20	3 - Fijos Discontinuos
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	51	3 - Fijos Discontinuos
Junio 2007	200706	Junio	2007	44	Teruel	Hombres	1798	1 - Jornada Completa
Junio 2007	200706	Junio	2007	44	Teruel	Mujeres	1126	1 - Jornada Completa
