Comarca código	Comarca nombre	Corine Land Cover 2000 nivel 5 descripción	Superficie (has)	Año
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mosaico de cultivos anuales con cultivos  permanentes en  secano	5511,340955	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mosaico de cultivos anuales con cultivos permanentes en regadío	4434,530642	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mosaico de cultivos permanentes en regadío	38,324431	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mosaico de cultivos permanentes en secano	6955,534566	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Olivares en regadío	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Olivares en secano	1497,566791	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otras frondosas de plantación	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otros frutales en regadío	1564,374769	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otros pastizales mediterráneos	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pastizales supraforestales mediterráneos	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Perennifolias	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Prados y praderas	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Ramblas con poca o sin vegetación	676,152067	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Resto de instalaciones deportivas y recreativas	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Ríos y cauces naturales	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Tejido urbano continuo	209,015871	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Tierras de labor en secano	17596,853484	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Turberas y prados turbosos	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Urbanizaciones extensas y/o ajardinadas	75,351573	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Viñedos en regadío	58,431633	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Viñedos en secano	805,860643	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Xeroestepa subdesértica	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas de extracción minera	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas en construcción	14,132118	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas industriales	71,207102	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas quemadas	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas verdes urbanas	0	2000
20	Comunidad de Calatayud	Aeropuertos	0	2000
20	Comunidad de Calatayud	Afloramientos rocosos y canchales	927,748014	2000
20	Comunidad de Calatayud	Arrozales	0	2000
20	Comunidad de Calatayud	Autopistas, autovías y terrenos asociados	797,888924	2000
20	Comunidad de Calatayud	Bosque mixto	672,374039	2000
20	Comunidad de Calatayud	Bosques de coníferas con hojas aciculares	21914,277799	2000
20	Comunidad de Calatayud	Bosques de coníferas con hojas de tipo cupresáceo	741,837301	2000
20	Comunidad de Calatayud	Bosques de ribera	364,732362	2000
20	Comunidad de Calatayud	Caducifolias y marcescentes	470,900639	2000
20	Comunidad de Calatayud	Campos de golf	76,368523	2000
20	Comunidad de Calatayud	Canales artificiales	0	2000
20	Comunidad de Calatayud	Complejos ferroviarios	0	2000
20	Comunidad de Calatayud	Cultivos herbáceos en regadío	3753,240744	2000
20	Comunidad de Calatayud	Cárcavas y/o zonas en proceso de erosión	1449,862638	2000
20	Comunidad de Calatayud	Embalses	515,661285	2000
20	Comunidad de Calatayud	Escombreras y vertederos	32,516921	2000
20	Comunidad de Calatayud	Espacios orófilos altitudinales con vegetación escasa	0	2000
20	Comunidad de Calatayud	Estructura urbana abierta	11,673528	2000
20	Comunidad de Calatayud	Frutales en secano	1758,032687	2000
20	Comunidad de Calatayud	Glaciares y nieves permanentes	0	2000
20	Comunidad de Calatayud	Grandes formaciones de matorral denso o medianamente denso	11433,229878	2000
20	Comunidad de Calatayud	Grandes superficies de equipamientos y servicios	0	2000
20	Comunidad de Calatayud	Humedales y zonas pantanosas	0	2000
20	Comunidad de Calatayud	Lagos y lagunas	0	2000
20	Comunidad de Calatayud	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
20	Comunidad de Calatayud	Matorral boscoso de bosque mixto	918,557968	2000
20	Comunidad de Calatayud	Matorral boscoso de coníferas	6154,282684	2000
20	Comunidad de Calatayud	Matorral boscoso de frondosas	5019,661702	2000
20	Comunidad de Calatayud	Matorrales subarbustivos o arbustivos muy poco densos	59421,189539	2000
20	Comunidad de Calatayud	Mezcla de frondosas	2568,697589	2000
20	Comunidad de Calatayud	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
20	Comunidad de Calatayud	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	22138,614766	2000
20	Comunidad de Calatayud	Mosaico de cultivos anuales con cultivos  permanentes en  secano	22516,480827	2000
20	Comunidad de Calatayud	Mosaico de cultivos anuales con cultivos permanentes en regadío	5598,74829	2000
20	Comunidad de Calatayud	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
20	Comunidad de Calatayud	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
20	Comunidad de Calatayud	Mosaico de cultivos permanentes en regadío	156,259598	2000
20	Comunidad de Calatayud	Mosaico de cultivos permanentes en secano	9342,258066	2000
20	Comunidad de Calatayud	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
20	Comunidad de Calatayud	Olivares en regadío	60,677948	2000
20	Comunidad de Calatayud	Olivares en secano	419,901923	2000
20	Comunidad de Calatayud	Otras frondosas de plantación	120,396025	2000
20	Comunidad de Calatayud	Otros frutales en regadío	4596,81503	2000
20	Comunidad de Calatayud	Otros pastizales mediterráneos	2014,191607	2000
20	Comunidad de Calatayud	Pastizales supraforestales mediterráneos	0	2000
20	Comunidad de Calatayud	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
20	Comunidad de Calatayud	Perennifolias	14223,095567	2000
20	Comunidad de Calatayud	Prados y praderas	0	2000
20	Comunidad de Calatayud	Ramblas con poca o sin vegetación	126,493957	2000
20	Comunidad de Calatayud	Resto de instalaciones deportivas y recreativas	7,651987	2000
20	Comunidad de Calatayud	Rocas desnudas con fuerte pendiente (acantilados, etc.)	246,047846	2000
20	Comunidad de Calatayud	Ríos y cauces naturales	0	2000
20	Comunidad de Calatayud	Tejido urbano continuo	876,376729	2000
20	Comunidad de Calatayud	Tierras de labor en secano	42326,68919	2000
20	Comunidad de Calatayud	Turberas y prados turbosos	0	2000
20	Comunidad de Calatayud	Urbanizaciones extensas y/o ajardinadas	49,162479	2000
20	Comunidad de Calatayud	Viñedos en regadío	45,992867	2000
20	Comunidad de Calatayud	Viñedos en secano	4705,346397	2000
20	Comunidad de Calatayud	Xeroestepa subdesértica	1895,01608	2000
20	Comunidad de Calatayud	Zonas de extracción minera	183,867463	2000
20	Comunidad de Calatayud	Zonas en construcción	830,411029	2000
20	Comunidad de Calatayud	Zonas industriales	169,36157	2000
20	Comunidad de Calatayud	Zonas quemadas	0	2000
20	Comunidad de Calatayud	Zonas verdes urbanas	0	2000
21	Campo de Cariñena	Aeropuertos	0	2000
21	Campo de Cariñena	Afloramientos rocosos y canchales	0	2000
21	Campo de Cariñena	Arrozales	0	2000
21	Campo de Cariñena	Autopistas, autovías y terrenos asociados	0	2000
21	Campo de Cariñena	Bosque mixto	324,845763	2000
21	Campo de Cariñena	Bosques de coníferas con hojas aciculares	2585,510319	2000
21	Campo de Cariñena	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
21	Campo de Cariñena	Bosques de ribera	38,643789	2000
21	Campo de Cariñena	Caducifolias y marcescentes	0	2000
21	Campo de Cariñena	Campos de golf	0	2000
21	Campo de Cariñena	Canales artificiales	0	2000
21	Campo de Cariñena	Complejos ferroviarios	0	2000
21	Campo de Cariñena	Cultivos herbáceos en regadío	3097,15723	2000
21	Campo de Cariñena	Cárcavas y/o zonas en proceso de erosión	556,17422	2000
21	Campo de Cariñena	Embalses	94,01046	2000
21	Campo de Cariñena	Escombreras y vertederos	0	2000
21	Campo de Cariñena	Espacios orófilos altitudinales con vegetación escasa	0	2000
21	Campo de Cariñena	Estructura urbana abierta	0	2000
21	Campo de Cariñena	Frutales en secano	69,09318	2000
21	Campo de Cariñena	Glaciares y nieves permanentes	0	2000
21	Campo de Cariñena	Grandes formaciones de matorral denso o medianamente denso	7183,251454	2000
21	Campo de Cariñena	Grandes superficies de equipamientos y servicios	0	2000
21	Campo de Cariñena	Humedales y zonas pantanosas	0	2000
21	Campo de Cariñena	Lagos y lagunas	0	2000
21	Campo de Cariñena	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
21	Campo de Cariñena	Matorral boscoso de bosque mixto	129,815474	2000
21	Campo de Cariñena	Matorral boscoso de coníferas	471,403003	2000
21	Campo de Cariñena	Matorral boscoso de frondosas	1114,00614	2000
21	Campo de Cariñena	Matorrales subarbustivos o arbustivos muy poco densos	2215,029156	2000
21	Campo de Cariñena	Mezcla de frondosas	0	2000
21	Campo de Cariñena	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
21	Campo de Cariñena	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	3301,378398	2000
21	Campo de Cariñena	Mosaico de cultivos anuales con cultivos  permanentes en  secano	10383,243461	2000
21	Campo de Cariñena	Mosaico de cultivos anuales con cultivos permanentes en regadío	1427,172314	2000
21	Campo de Cariñena	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
21	Campo de Cariñena	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
21	Campo de Cariñena	Mosaico de cultivos permanentes en regadío	332,893333	2000
21	Campo de Cariñena	Mosaico de cultivos permanentes en secano	593,420989	2000
21	Campo de Cariñena	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
21	Campo de Cariñena	Olivares en regadío	0	2000
21	Campo de Cariñena	Olivares en secano	0	2000
21	Campo de Cariñena	Otras frondosas de plantación	47,23895	2000
21	Campo de Cariñena	Otros frutales en regadío	857,270997	2000
21	Campo de Cariñena	Otros pastizales mediterráneos	327,005392	2000
21	Campo de Cariñena	Pastizales supraforestales mediterráneos	0	2000
21	Campo de Cariñena	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
21	Campo de Cariñena	Perennifolias	5021,759649	2000
21	Campo de Cariñena	Prados y praderas	0	2000
21	Campo de Cariñena	Ramblas con poca o sin vegetación	0	2000
21	Campo de Cariñena	Resto de instalaciones deportivas y recreativas	0	2000
21	Campo de Cariñena	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
21	Campo de Cariñena	Ríos y cauces naturales	0	2000
21	Campo de Cariñena	Tejido urbano continuo	309,18829	2000
21	Campo de Cariñena	Tierras de labor en secano	19521,288469	2000
21	Campo de Cariñena	Turberas y prados turbosos	0	2000
21	Campo de Cariñena	Urbanizaciones extensas y/o ajardinadas	55,403024	2000
21	Campo de Cariñena	Viñedos en regadío	4781,067997	2000
21	Campo de Cariñena	Viñedos en secano	11461,964792	2000
21	Campo de Cariñena	Xeroestepa subdesértica	712,328072	2000
21	Campo de Cariñena	Zonas de extracción minera	32,378473	2000
21	Campo de Cariñena	Zonas en construcción	0	2000
21	Campo de Cariñena	Zonas industriales	146,402296	2000
21	Campo de Cariñena	Zonas quemadas	0	2000
21	Campo de Cariñena	Zonas verdes urbanas	0	2000
22	Campo de Belchite	Aeropuertos	0	2000
22	Campo de Belchite	Afloramientos rocosos y canchales	0	2000
22	Campo de Belchite	Arrozales	0	2000
22	Campo de Belchite	Autopistas, autovías y terrenos asociados	0	2000
22	Campo de Belchite	Bosque mixto	0	2000
22	Campo de Belchite	Bosques de coníferas con hojas aciculares	3530,894872	2000
22	Campo de Belchite	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
22	Campo de Belchite	Bosques de ribera	65,513532	2000
22	Campo de Belchite	Caducifolias y marcescentes	0	2000
22	Campo de Belchite	Campos de golf	0	2000
22	Campo de Belchite	Canales artificiales	0	2000
22	Campo de Belchite	Complejos ferroviarios	0	2000
22	Campo de Belchite	Cultivos herbáceos en regadío	2055,001948	2000
22	Campo de Belchite	Cárcavas y/o zonas en proceso de erosión	0	2000
22	Campo de Belchite	Embalses	57,773668	2000
22	Campo de Belchite	Escombreras y vertederos	0	2000
22	Campo de Belchite	Espacios orófilos altitudinales con vegetación escasa	0	2000
22	Campo de Belchite	Estructura urbana abierta	51,594875	2000
22	Campo de Belchite	Frutales en secano	26,177635	2000
22	Campo de Belchite	Glaciares y nieves permanentes	0	2000
22	Campo de Belchite	Grandes formaciones de matorral denso o medianamente denso	5189,123942	2000
22	Campo de Belchite	Grandes superficies de equipamientos y servicios	0	2000
22	Campo de Belchite	Humedales y zonas pantanosas	346,683157	2000
22	Campo de Belchite	Lagos y lagunas	0	2000
22	Campo de Belchite	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
22	Campo de Belchite	Matorral boscoso de bosque mixto	0	2000
22	Campo de Belchite	Matorral boscoso de coníferas	814,369755	2000
22	Campo de Belchite	Matorral boscoso de frondosas	86,896984	2000
22	Campo de Belchite	Matorrales subarbustivos o arbustivos muy poco densos	8342,304532	2000
22	Campo de Belchite	Mezcla de frondosas	0	2000
22	Campo de Belchite	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
22	Campo de Belchite	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	11788,160389	2000
22	Campo de Belchite	Mosaico de cultivos anuales con cultivos  permanentes en  secano	2454,587177	2000
22	Campo de Belchite	Mosaico de cultivos anuales con cultivos permanentes en regadío	968,41501	2000
22	Campo de Belchite	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
22	Campo de Belchite	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
22	Campo de Belchite	Mosaico de cultivos permanentes en regadío	0	2000
22	Campo de Belchite	Mosaico de cultivos permanentes en secano	0	2000
22	Campo de Belchite	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
22	Campo de Belchite	Olivares en regadío	1402,284266	2000
22	Campo de Belchite	Olivares en secano	0	2000
22	Campo de Belchite	Otras frondosas de plantación	99,899355	2000
22	Campo de Belchite	Otros frutales en regadío	0	2000
22	Campo de Belchite	Otros pastizales mediterráneos	0	2000
22	Campo de Belchite	Pastizales supraforestales mediterráneos	0	2000
22	Campo de Belchite	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
22	Campo de Belchite	Perennifolias	106,72348	2000
22	Campo de Belchite	Prados y praderas	0	2000
22	Campo de Belchite	Ramblas con poca o sin vegetación	80,247061	2000
22	Campo de Belchite	Resto de instalaciones deportivas y recreativas	0	2000
22	Campo de Belchite	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
22	Campo de Belchite	Ríos y cauces naturales	0	2000
22	Campo de Belchite	Tejido urbano continuo	234,925797	2000
22	Campo de Belchite	Tierras de labor en secano	64326,536652	2000
22	Campo de Belchite	Turberas y prados turbosos	0	2000
22	Campo de Belchite	Urbanizaciones extensas y/o ajardinadas	0	2000
22	Campo de Belchite	Viñedos en regadío	0	2000
22	Campo de Belchite	Viñedos en secano	388,21217	2000
22	Campo de Belchite	Xeroestepa subdesértica	1826,882682	2000
22	Campo de Belchite	Zonas de extracción minera	59,365171	2000
22	Campo de Belchite	Zonas en construcción	0	2000
22	Campo de Belchite	Zonas industriales	71,775779	2000
22	Campo de Belchite	Zonas quemadas	0	2000
22	Campo de Belchite	Zonas verdes urbanas	0	2000
23	Bajo Martín	Aeropuertos	0	2000
23	Bajo Martín	Afloramientos rocosos y canchales	0	2000
23	Bajo Martín	Arrozales	0	2000
23	Bajo Martín	Autopistas, autovías y terrenos asociados	0	2000
23	Bajo Martín	Bosque mixto	0	2000
23	Bajo Martín	Bosques de coníferas con hojas aciculares	4439,554305	2000
23	Bajo Martín	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
23	Bajo Martín	Bosques de ribera	50,863976	2000
23	Bajo Martín	Caducifolias y marcescentes	0	2000
23	Bajo Martín	Campos de golf	0	2000
23	Bajo Martín	Canales artificiales	0	2000
23	Bajo Martín	Complejos ferroviarios	9,093962	2000
23	Bajo Martín	Cultivos herbáceos en regadío	5123,176963	2000
23	Bajo Martín	Cárcavas y/o zonas en proceso de erosión	0	2000
23	Bajo Martín	Embalses	0	2000
23	Bajo Martín	Escombreras y vertederos	0	2000
23	Bajo Martín	Espacios orófilos altitudinales con vegetación escasa	0	2000
23	Bajo Martín	Estructura urbana abierta	99,35399	2000
23	Bajo Martín	Frutales en secano	73,578788	2000
23	Bajo Martín	Glaciares y nieves permanentes	0	2000
23	Bajo Martín	Grandes formaciones de matorral denso o medianamente denso	2975,33119	2000
23	Bajo Martín	Grandes superficies de equipamientos y servicios	0	2000
23	Bajo Martín	Humedales y zonas pantanosas	90,857264	2000
23	Bajo Martín	Lagos y lagunas	0	2000
23	Bajo Martín	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
23	Bajo Martín	Matorral boscoso de bosque mixto	55,666392	2000
23	Bajo Martín	Matorral boscoso de coníferas	1274,510555	2000
23	Bajo Martín	Matorral boscoso de frondosas	3,103551	2000
23	Bajo Martín	Matorrales subarbustivos o arbustivos muy poco densos	3591,39571	2000
23	Bajo Martín	Mezcla de frondosas	0	2000
23	Bajo Martín	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
23	Bajo Martín	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	7643,710785	2000
23	Bajo Martín	Mosaico de cultivos anuales con cultivos  permanentes en  secano	4081,327167	2000
23	Bajo Martín	Mosaico de cultivos anuales con cultivos permanentes en regadío	1418,788695	2000
23	Bajo Martín	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
23	Bajo Martín	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
23	Bajo Martín	Mosaico de cultivos permanentes en regadío	0	2000
23	Bajo Martín	Mosaico de cultivos permanentes en secano	0	2000
23	Bajo Martín	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
23	Bajo Martín	Olivares en regadío	216,196717	2000
23	Bajo Martín	Olivares en secano	543,224775	2000
23	Bajo Martín	Otras frondosas de plantación	212,125455	2000
23	Bajo Martín	Otros frutales en regadío	24,284228	2000
23	Bajo Martín	Otros pastizales mediterráneos	0	2000
23	Bajo Martín	Pastizales supraforestales mediterráneos	0	2000
23	Bajo Martín	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
23	Bajo Martín	Perennifolias	0	2000
23	Bajo Martín	Prados y praderas	0	2000
23	Bajo Martín	Ramblas con poca o sin vegetación	38,915465	2000
23	Bajo Martín	Resto de instalaciones deportivas y recreativas	0	2000
23	Bajo Martín	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
23	Bajo Martín	Ríos y cauces naturales	0	2000
23	Bajo Martín	Tejido urbano continuo	175,476025	2000
23	Bajo Martín	Tierras de labor en secano	46106,229033	2000
23	Bajo Martín	Turberas y prados turbosos	0	2000
23	Bajo Martín	Urbanizaciones extensas y/o ajardinadas	0	2000
23	Bajo Martín	Viñedos en regadío	0	2000
23	Bajo Martín	Viñedos en secano	131,714066	2000
23	Bajo Martín	Xeroestepa subdesértica	836,000565	2000
23	Bajo Martín	Zonas de extracción minera	199,371621	2000
23	Bajo Martín	Zonas en construcción	0	2000
23	Bajo Martín	Zonas industriales	116,40153	2000
23	Bajo Martín	Zonas quemadas	0	2000
23	Bajo Martín	Zonas verdes urbanas	0	2000
24	Campo de Daroca	Aeropuertos	0	2000
24	Campo de Daroca	Afloramientos rocosos y canchales	0	2000
24	Campo de Daroca	Arrozales	0	2000
24	Campo de Daroca	Autopistas, autovías y terrenos asociados	0	2000
24	Campo de Daroca	Bosque mixto	1565,989229	2000
24	Campo de Daroca	Bosques de coníferas con hojas aciculares	5255,998161	2000
24	Campo de Daroca	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
24	Campo de Daroca	Bosques de ribera	136,074727	2000
24	Campo de Daroca	Caducifolias y marcescentes	1613,267123	2000
24	Campo de Daroca	Campos de golf	0	2000
24	Campo de Daroca	Canales artificiales	0	2000
24	Campo de Daroca	Complejos ferroviarios	0	2000
24	Campo de Daroca	Cultivos herbáceos en regadío	859,168343	2000
24	Campo de Daroca	Cárcavas y/o zonas en proceso de erosión	121,446584	2000
24	Campo de Daroca	Embalses	0	2000
24	Campo de Daroca	Escombreras y vertederos	0	2000
24	Campo de Daroca	Espacios orófilos altitudinales con vegetación escasa	0	2000
24	Campo de Daroca	Estructura urbana abierta	0	2000
24	Campo de Daroca	Frutales en secano	330,080853	2000
24	Campo de Daroca	Glaciares y nieves permanentes	0	2000
24	Campo de Daroca	Grandes formaciones de matorral denso o medianamente denso	3185,277662	2000
24	Campo de Daroca	Grandes superficies de equipamientos y servicios	0	2000
24	Campo de Daroca	Humedales y zonas pantanosas	466,226488	2000
24	Campo de Daroca	Lagos y lagunas	849,931968	2000
24	Campo de Daroca	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
24	Campo de Daroca	Matorral boscoso de bosque mixto	0,903422	2000
24	Campo de Daroca	Matorral boscoso de coníferas	858,387479	2000
24	Campo de Daroca	Matorral boscoso de frondosas	3984,653583	2000
24	Campo de Daroca	Matorrales subarbustivos o arbustivos muy poco densos	10402,792529	2000
24	Campo de Daroca	Mezcla de frondosas	2271,428316	2000
24	Campo de Daroca	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
24	Campo de Daroca	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	3824,709263	2000
24	Campo de Daroca	Mosaico de cultivos anuales con cultivos  permanentes en  secano	4092,448364	2000
24	Campo de Daroca	Mosaico de cultivos anuales con cultivos permanentes en regadío	0	2000
24	Campo de Daroca	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
24	Campo de Daroca	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
24	Campo de Daroca	Mosaico de cultivos permanentes en regadío	0	2000
24	Campo de Daroca	Mosaico de cultivos permanentes en secano	1913,390967	2000
24	Campo de Daroca	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
24	Campo de Daroca	Olivares en regadío	0	2000
24	Campo de Daroca	Olivares en secano	0	2000
24	Campo de Daroca	Otras frondosas de plantación	0,107698	2000
24	Campo de Daroca	Otros frutales en regadío	1084,075103	2000
24	Campo de Daroca	Otros pastizales mediterráneos	1974,289365	2000
24	Campo de Daroca	Pastizales supraforestales mediterráneos	0	2000
24	Campo de Daroca	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
24	Campo de Daroca	Perennifolias	11367,354947	2000
24	Campo de Daroca	Prados y praderas	0	2000
24	Campo de Daroca	Ramblas con poca o sin vegetación	156,141909	2000
24	Campo de Daroca	Resto de instalaciones deportivas y recreativas	0	2000
24	Campo de Daroca	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
24	Campo de Daroca	Ríos y cauces naturales	0	2000
24	Campo de Daroca	Tejido urbano continuo	333,219484	2000
24	Campo de Daroca	Tierras de labor en secano	53025,57811	2000
24	Campo de Daroca	Turberas y prados turbosos	0	2000
24	Campo de Daroca	Urbanizaciones extensas y/o ajardinadas	0	2000
24	Campo de Daroca	Viñedos en regadío	0	2000
24	Campo de Daroca	Viñedos en secano	1975,533499	2000
24	Campo de Daroca	Xeroestepa subdesértica	0	2000
24	Campo de Daroca	Zonas de extracción minera	20,745293	2000
24	Campo de Daroca	Zonas en construcción	30,259421	2000
24	Campo de Daroca	Zonas industriales	69,393892	2000
24	Campo de Daroca	Zonas quemadas	0	2000
24	Campo de Daroca	Zonas verdes urbanas	0	2000
25	Jiloca	Aeropuertos	0	2000
25	Jiloca	Afloramientos rocosos y canchales	0	2000
25	Jiloca	Arrozales	0	2000
25	Jiloca	Autopistas, autovías y terrenos asociados	0	2000
25	Jiloca	Bosque mixto	3846,176386	2000
25	Jiloca	Bosques de coníferas con hojas aciculares	6829,826156	2000
25	Jiloca	Bosques de coníferas con hojas de tipo cupresáceo	382,771428	2000
25	Jiloca	Bosques de ribera	382,896662	2000
25	Jiloca	Caducifolias y marcescentes	5619,106094	2000
25	Jiloca	Campos de golf	0	2000
25	Jiloca	Canales artificiales	0	2000
25	Jiloca	Complejos ferroviarios	26,737545	2000
25	Jiloca	Cultivos herbáceos en regadío	8274,394919	2000
25	Jiloca	Cárcavas y/o zonas en proceso de erosión	75,536177	2000
25	Jiloca	Embalses	0	2000
25	Jiloca	Escombreras y vertederos	0	2000
25	Jiloca	Espacios orófilos altitudinales con vegetación escasa	0	2000
25	Jiloca	Estructura urbana abierta	265,717307	2000
25	Jiloca	Frutales en secano	0	2000
25	Jiloca	Glaciares y nieves permanentes	0	2000
25	Jiloca	Grandes formaciones de matorral denso o medianamente denso	5970,185457	2000
25	Jiloca	Grandes superficies de equipamientos y servicios	0	2000
25	Jiloca	Humedales y zonas pantanosas	445,329615	2000
25	Jiloca	Lagos y lagunas	97,872885	2000
25	Jiloca	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
25	Jiloca	Matorral boscoso de bosque mixto	1424,749797	2000
25	Jiloca	Matorral boscoso de coníferas	1313,874305	2000
25	Jiloca	Matorral boscoso de frondosas	9326,54353	2000
25	Jiloca	Matorrales subarbustivos o arbustivos muy poco densos	19527,061665	2000
25	Jiloca	Mezcla de frondosas	2030,596005	2000
25	Jiloca	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
25	Jiloca	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	7445,782686	2000
25	Jiloca	Mosaico de cultivos anuales con cultivos  permanentes en  secano	1157,894855	2000
25	Jiloca	Mosaico de cultivos anuales con cultivos permanentes en regadío	440,460973	2000
25	Jiloca	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
25	Jiloca	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
25	Jiloca	Mosaico de cultivos permanentes en regadío	0	2000
25	Jiloca	Mosaico de cultivos permanentes en secano	394,223869	2000
25	Jiloca	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
25	Jiloca	Olivares en regadío	0	2000
25	Jiloca	Olivares en secano	0	2000
25	Jiloca	Otras frondosas de plantación	25,23786	2000
25	Jiloca	Otros frutales en regadío	534,906725	2000
25	Jiloca	Otros pastizales mediterráneos	14191,623812	2000
25	Jiloca	Pastizales supraforestales mediterráneos	0	2000
25	Jiloca	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
25	Jiloca	Perennifolias	6684,763461	2000
